energy_ev,total_up,Ca_p_up,Ca_d_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-5.75987994,2.16858715,0.01921280,0.00000000,0.42167437,0.50694688,0.11038550,0.01101980,0.03751169,0.95172941
-5.75387694,2.04994403,0.01822611,0.00000000,0.39789483,0.47814831,0.10426822,0.01063655,0.03594949,0.90034847
-5.74787394,1.93085983,0.01722615,0.00000000,0.37378449,0.44986689,0.09806276,0.01029542,0.03430376,0.84822923
-5.74187094,1.81223439,0.01622188,0.00000000,0.34953892,0.42228892,0.09180346,0.00999782,0.03259387,0.79579170
-5.73586793,1.69496596,0.01522224,0.00000000,0.32535900,0.39558745,0.08552906,0.00974403,0.03084002,0.74346611
-5.72986493,1.57992528,0.01423589,0.00000000,0.30144506,0.36991731,0.07928147,0.00953313,0.02906258,0.69168055
-5.72386193,1.46793059,0.01327094,0.00000000,0.27799103,0.34541067,0.07310449,0.00936301,0.02728149,0.64084872
-5.71785893,1.35972462,0.01233476,0.00000000,0.25517894,0.32217344,0.06704230,0.00923041,0.02551564,0.59135831
-5.71185593,1.25595504,0.01143379,0.00000000,0.23317408,0.30028265,0.06113806,0.00913098,0.02378241,0.54356062
-5.70585293,1.15715911,0.01057337,0.00000000,0.21212098,0.27978508,0.05543250,0.00905944,0.02209721,0.49776199
-5.69984992,1.06375326,0.00975770,0.00000000,0.19214030,0.26069707,0.04996275,0.00900970,0.02047314,0.45421725
-5.69384692,0.97602805,0.00898972,0.00000000,0.17332695,0.24300559,0.04476124,0.00897513,0.01892084,0.41312556
-5.68784392,0.89414830,0.00827121,0.00000000,0.15574918,0.22667049,0.03985499,0.00894871,0.01744836,0.37462855
-5.68184092,0.81815831,0.00760276,0.00000000,0.13944882,0.21162778,0.03526500,0.00892336,0.01606119,0.33881082
-5.67583792,0.74799144,0.00698395,0.00000000,0.12444246,0.19779373,0.03100608,0.00889216,0.01476239,0.30570259
-5.66983492,0.68348343,0.00641339,0.00000000,0.11072352,0.18506952,0.02708673,0.00884865,0.01355276,0.27528410
-5.66383192,0.62438847,0.00588897,0.00000000,0.09826494,0.17334636,0.02350944,0.00878709,0.01243117,0.24749157
-5.65782891,0.57039698,0.00540797,0.00000000,0.08702245,0.16251052,0.02027109,0.00870266,0.01139484,0.22222415
-5.65182591,0.52115426,0.00496725,0.00000000,0.07693817,0.15244830,0.01736349,0.00859178,0.01043970,0.19935157
-5.64582291,0.47627896,0.00456344,0.00000000,0.06794428,0.14305057,0.01477411,0.00845223,0.00956075,0.17872198
-5.63981991,0.43538051,0.00419310,0.00000000,0.05996679,0.13421675,0.01248685,0.00828333,0.00875241,0.16016967
-5.63381691,0.39807501,0.00385284,0.00000000,0.05292915,0.12585807,0.01048278,0.00808610,0.00800881,0.14352233
-5.62781391,0.36399888,0.00353947,0.00000000,0.04675561,0.11790008,0.00874100,0.00786338,0.00732413,0.12860754
-5.62181091,0.33282008,0.00325010,0.00000000,0.04137434,0.11028426,0.00723936,0.00761987,0.00669276,0.11525848
-5.61580790,0.30424676,0.00298220,0.00000000,0.03672013,0.10296897,0.00595515,0.00736224,0.00610953,0.10331855
-5.60980490,0.27803334,0.00273364,0.00000000,0.03273686,0.09592954,0.00486569,0.00709920,0.00556983,0.09264503
-5.60380190,0.25398424,0.00250275,0.00000000,0.02937957,0.08915783,0.00394888,0.00684157,0.00506970,0.08311167
-5.59779890,0.23195555,0.00228828,0.00000000,0.02661629,0.08266125,0.00318362,0.00660235,0.00460582,0.07461046
-5.59179590,0.21185502,0.00208942,0.00000000,0.02442957,0.07646144,0.00255008,0.00639685,0.00417559,0.06705255
-5.58579290,0.19364075,0.00190577,0.00000000,0.02281787,0.07059270,0.00202998,0.00624283,0.00377699,0.06036847
-5.57978989,0.17731904,0.00173727,0.00000000,0.02179673,0.06510037,0.00160671,0.00616065,0.00340862,0.05450794
-5.57378689,0.16294166,0.00158422,0.00000000,0.02139989,0.06003926,0.00126540,0.00617347,0.00306956,0.04943924
-5.56778389,0.15060299,0.00144721,0.00000000,0.02168019,0.05547214,0.00099289,0.00630751,0.00275933,0.04514835
-5.56178089,0.14043713,0.00132708,0.00000000,0.02271040,0.05146845,0.00077777,0.00659219,0.00247777,0.04163796
-5.55577789,0.13261510,0.00122488,0.00000000,0.02458385,0.04810324,0.00061018,0.00706041,0.00222502,0.03892645
-5.54977489,0.12734228,0.00114187,0.00000000,0.02741485,0.04545628,0.00048180,0.00774870,0.00200140,0.03704676
-5.54377189,0.12485580,0.00107947,0.00000000,0.03133868,0.04361132,0.00038564,0.00869729,0.00180738,0.03604529
-5.53776888,0.12542179,0.00103923,0.00000000,0.03651124,0.04265542,0.00031593,0.00995013,0.00164352,0.03598078
-5.53176588,0.12933235,0.00102284,0.00000000,0.04310805,0.04267840,0.00026800,0.01155474,0.00151045,0.03692302
-5.52576288,0.13690165,0.00103204,0.00000000,0.05132247,0.04377199,0.00023807,0.01356183,0.00140882,0.03895137
-5.51975988,0.14846112,0.00106869,0.00000000,0.06136311,0.04602889,0.00022317,0.01602476,0.00133928,0.04215312
-5.51375688,0.16435323,0.00113464,0.00000000,0.07345014,0.04954150,0.00022098,0.01899870,0.00130246,0.04662135
-5.50775388,0.18492359,0.00123176,0.00000000,0.08781053,0.05440013,0.00022971,0.02253951,0.00129895,0.05245244
-5.50175088,0.21051127,0.00136183,0.00000000,0.10467204,0.06069085,0.00024802,0.02670229,0.00132927,0.05974304
-5.49574787,0.24143708,0.00152653,0.00000000,0.12425596,0.06849268,0.00027488,0.03153971,0.00139383,0.06858651
-5.48974487,0.27798999,0.00172734,0.00000000,0.14676877,0.07787436,0.00030951,0.03709994,0.00149289,0.07906881
-5.48374187,0.32041177,0.00196545,0.00000000,0.17239261,0.08889052,0.00035130,0.04342443,0.00162653,0.09126386
-5.47773887,0.36888021,0.00224168,0.00000000,0.20127503,0.10157761,0.00039971,0.05054542,0.00179457,0.10522856
-5.47173587,0.42349149,0.00255637,0.00000000,0.23351811,0.11594941,0.00045429,0.05848335,0.00199653,0.12099739
-5.46573287,0.48424230,0.00290928,0.00000000,0.26916748,0.13199259,0.00051453,0.06724430,0.00223154,0.13857712
-5.45972986,0.55101261,0.00329951,0.00000000,0.30820161,0.14966240,0.00057991,0.07681750,0.00249829,0.15794144
-5.45372686,0.62354994,0.00372536,0.00000000,0.35052193,0.16887873,0.00064981,0.08717302,0.00279496,0.17902617
-5.44772386,0.70145613,0.00418431,0.00000000,0.39594440,0.18952290,0.00072353,0.09825993,0.00311916,0.20172503
-5.44172086,0.78417768,0.00467293,0.00000000,0.44419297,0.21143536,0.00080025,0.11000491,0.00346792,0.22588648
-5.43571786,0.87100050,0.00518683,0.00000000,0.49489563,0.23441460,0.00087902,0.12231146,0.00383759,0.25131174
-5.42971486,0.96105002,0.00572071,0.00000000,0.54758349,0.25821746,0.00095879,0.13506001,0.00422394,0.27775443
-5.42371186,1.05329725,0.00626834,0.00000000,0.60169334,0.28256108,0.00103842,0.14810870,0.00462208,0.30492185
-5.41770885,1.14657121,0.00682269,0.00000000,0.65657383,0.30712645,0.00111666,0.16129520,0.00502658,0.33247816
-5.41170585,1.23957792,0.00737598,0.00000000,0.71149566,0.33156375,0.00119223,0.17443940,0.00543148,0.36004952
-5.40570285,1.33092575,0.00791987,0.00000000,0.76566543,0.35549930,0.00126380,0.18734701,0.00583048,0.38723111
-5.39969985,1.41915649,0.00844562,0.00000000,0.81824313,0.37854404,0.00133007,0.19981396,0.00621697,0.41359594
-5.39369685,1.50278145,0.00894432,0.00000000,0.86836264,0.40030318,0.00138978,0.21163151,0.00658427,0.43870512
-5.38769385,1.58032120,0.00940712,0.00000000,0.91515466,0.42038685,0.00144174,0.22259192,0.00692574,0.46211945
-5.38169085,1.65034767,0.00982546,0.00000000,0.95777135,0.43842122,0.00148492,0.23249438,0.00723496,0.48341173
-5.37568784,1.71152680,0.01019135,0.00000000,0.99541150,0.45405969,0.00151842,0.24115105,0.00750598,0.50217937
-5.36968484,1.76265997,0.01049762,0.00000000,1.02734542,0.46699366,0.00154152,0.24839295,0.00773339,0.51805682
-5.36368184,1.80272246,0.01073809,0.00000000,1.05293832,0.47696249,0.00155373,0.25407545,0.00791260,0.53072723
-5.35767884,1.83089712,0.01090787,0.00000000,1.07167125,0.48376197,0.00155480,0.25808297,0.00803990,0.53993282
-5.35167584,1.84660174,0.01100343,0.00000000,1.08315853,0.48725120,0.00154470,0.26033297,0.00811263,0.54548350
-5.34567284,1.84950874,0.01102277,0.00000000,1.08716091,0.48735731,0.00152365,0.26077868,0.00812924,0.54726331
-5.33966983,1.83955631,0.01096548,0.00000000,1.08359386,0.48407789,0.00149209,0.25941076,0.00808935,0.54523441
-5.33366683,1.81695047,0.01083273,0.00000000,1.07253050,0.47748103,0.00145070,0.25625761,0.00799379,0.53943832
-5.32766383,1.78215782,0.01062726,0.00000000,1.05419914,0.46770292,0.00140033,0.25138440,0.00784451,0.52999453
-5.32166083,1.73588945,0.01035327,0.00000000,1.02897539,0.45494313,0.00134200,0.24489076,0.00764454,0.51709634
-5.31565783,1.67907673,0.01001628,0.00000000,0.99736941,0.43945782,0.00127686,0.23690750,0.00739793,0.50100428
-5.30965483,1.61284012,0.00962294,0.00000000,0.96000874,0.42155118,0.00120617,0.22759216,0.00710953,0.48203738
-5.30365183,1.53845244,0.00918080,0.00000000,0.91761761,0.40156549,0.00113121,0.21712384,0.00678490,0.46056260
-5.29764882,1.45729832,0.00869811,0.00000000,0.87099365,0.37987031,0.00105329,0.20569754,0.00643008,0.43698309
-5.29164582,1.37083158,0.00818351,0.00000000,0.82098304,0.35685112,0.00097369,0.19351815,0.00605146,0.41172564
-5.28564282,1.28053234,0.00764585,0.00000000,0.76845519,0.33289815,0.00089365,0.18079434,0.00565554,0.38522794
-5.27963982,1.18786572,0.00709384,0.00000000,0.71427797,0.30839553,0.00081430,0.16773280,0.00524876,0.35792619
-5.27363682,1.09424352,0.00653591,0.00000000,0.65929451,0.28371148,0.00073667,0.15453281,0.00483736,0.33024345
-5.26763382,1.00099039,0.00597998,0.00000000,0.60430234,0.25918961,0.00066165,0.14138143,0.00442719,0.30257926
-5.26163082,0.90931537,0.00543328,0.00000000,0.55003560,0.23514175,0.00059001,0.12844949,0.00402360,0.27530080
-5.25562781,0.82028966,0.00490221,0.00000000,0.49715076,0.21184248,0.00052234,0.11588843,0.00363136,0.24873578
-5.24962481,0.73483082,0.00439226,0.00000000,0.44621610,0.18952524,0.00045912,0.10382808,0.00325453,0.22316735
-5.24362181,0.65369362,0.00390797,0.00000000,0.39770518,0.16838033,0.00040065,0.09237530,0.00289650,0.19883084
-5.23761881,0.57746704,0.00345286,0.00000000,0.35199394,0.14855437,0.00034712,0.08161360,0.00255989,0.17591248
-5.23161581,0.50657710,0.00302951,0.00000000,0.30936141,0.13015140,0.00029858,0.07160349,0.00224664,0.15454981
-5.22561281,0.44129468,0.00263954,0.00000000,0.26999349,0.11323513,0.00025499,0.06238355,0.00195798,0.13483372
-5.21960980,0.38174741,0.00228375,0.00000000,0.23398926,0.09783225,0.00021619,0.05397216,0.00169452,0.11681163
-5.21360680,0.32793480,0.00196215,0.00000000,0.20136949,0.08393657,0.00018199,0.04636956,0.00145628,0.10049188
-5.20760380,0.27974545,0.00167409,0.00000000,0.17208642,0.07151365,0.00015209,0.03956031,0.00124280,0.08584864
-5.20160080,0.23697555,0.00141837,0.00000000,0.14603457,0.06050565,0.00012619,0.03351590,0.00105322,0.07282737
-5.19559780,0.19934769,0.00119335,0.00000000,0.12306183,0.05083630,0.00010396,0.02819736,0.00088633,0.06135041
-5.18959480,0.16652924,0.00099704,0.00000000,0.10298046,0.04241571,0.00008502,0.02355793,0.00074068,0.05132251
-5.18359180,0.13814966,0.00082726,0.00000000,0.08557753,0.03514482,0.00006904,0.01954541,0.00061464,0.04263603
-5.17758879,0.11381629,0.00068164,0.00000000,0.07062456,0.02891946,0.00005565,0.01610449,0.00050650,0.03517578
-5.17158579,0.09312828,0.00055782,0.00000000,0.05788608,0.02363395,0.00004454,0.01317862,0.00041447,0.02882331
-5.16558279,0.07568834,0.00045341,0.00000000,0.04712699,0.01918401,0.00003540,0.01071178,0.00033681,0.02346056
-5.15957979,0.06111249,0.00036613,0.00000000,0.03811869,0.01546923,0.00002793,0.00864976,0.00027181,0.01897288
-5.15357679,0.04903758,0.00029380,0.00000000,0.03064390,0.01239498,0.00002187,0.00694129,0.00021785,0.01525150
-5.14757379,0.03912688,0.00023442,0.00000000,0.02450033,0.00987368,0.00001701,0.00553880,0.00017342,0.01219528
-5.14157079,0.03107389,0.00018614,0.00000000,0.01950326,0.00782579,0.00001313,0.00439899,0.00013714,0.00971202
-5.13556778,0.02460456,0.00014734,0.00000000,0.01548714,0.00618024,0.00001007,0.00348314,0.00010776,0.00771926
-5.12956478,0.01947825,0.00011656,0.00000000,0.01230637,0.00487466,0.00000766,0.00275720,0.00008419,0.00614466
-5.12356178,0.01548760,0.00009256,0.00000000,0.00983551,0.00385523,0.00000579,0.00219186,0.00006545,0.00492606
-5.11755878,0.01245763,0.00007429,0.00000000,0.00796888,0.00307642,0.00000434,0.00176234,0.00005071,0.00401134
-5.11155578,0.01024429,0.00006089,0.00000000,0.00661984,0.00250052,0.00000323,0.00144825,0.00003925,0.00335805
-5.10555278,0.00873255,0.00005165,0.00000000,0.00571977,0.00209717,0.00000239,0.00123329,0.00003047,0.00293291
-5.09954977,0.00783434,0.00004604,0.00000000,0.00521700,0.00184270,0.00000176,0.00110495,0.00002389,0.00271125
-5.09354677,0.00748639,0.00004367,0.00000000,0.00507549,0.00171961,0.00000128,0.00105423,0.00001909,0.00267643
-5.08754377,0.00764796,0.00004429,0.00000000,0.00527361,0.00171592,0.00000093,0.00107532,0.00001577,0.00281918
-5.08154077,0.00829870,0.00004776,0.00000000,0.00580284,0.00182463,0.00000068,0.00116526,0.00001365,0.00313700
-5.07553777,0.00943647,0.00005404,0.00000000,0.00666649,0.00204309,0.00000050,0.00132367,0.00001257,0.00363349
-5.06953477,0.01107523,0.00006322,0.00000000,0.00787839,0.00237255,0.00000037,0.00155245,0.00001236,0.00431773
-5.06353177,0.01324294,0.00007543,0.00000000,0.00946157,0.00281756,0.00000029,0.00185546,0.00001294,0.00520359
-5.05752876,0.01597934,0.00009088,0.00000000,0.01144683,0.00338545,0.00000024,0.00223822,0.00001424,0.00630900
-5.05152576,0.01933371,0.00010987,0.00000000,0.01387131,0.00408583,0.00000022,0.00270760,0.00001624,0.00765516
-5.04552276,0.02336245,0.00013268,0.00000000,0.01677677,0.00492999,0.00000024,0.00327148,0.00001891,0.00926573
-5.03951976,0.02812646,0.00015968,0.00000000,0.02020787,0.00593033,0.00000029,0.00393837,0.00002225,0.01116581
-5.03351676,0.03368834,0.00019119,0.00000000,0.02421015,0.00709973,0.00000038,0.00471702,0.00002630,0.01338092
-5.02751376,0.04010928,0.00022757,0.00000000,0.02882790,0.00845090,0.00000052,0.00561598,0.00003107,0.01593580
-5.02151076,0.04744585,0.00026912,0.00000000,0.03410183,0.00999564,0.00000073,0.00664319,0.00003657,0.01885318
-5.01550775,0.05574653,0.00031612,0.00000000,0.04006659,0.01174416,0.00000103,0.00780543,0.00004285,0.02215241
-5.00950475,0.06504824,0.00036874,0.00000000,0.04674827,0.01370429,0.00000145,0.00910788,0.00004991,0.02584807
-5.00350175,0.07537283,0.00042710,0.00000000,0.05416185,0.01588077,0.00000204,0.01055361,0.00005777,0.02994865
-4.99749875,0.08672377,0.00049119,0.00000000,0.06230878,0.01827457,0.00000284,0.01214312,0.00006641,0.03445512
-4.99149575,0.09908318,0.00056087,0.00000000,0.07117477,0.02088225,0.00000393,0.01387393,0.00007582,0.03935983
-4.98549275,0.11240934,0.00063587,0.00000000,0.08072791,0.02369547,0.00000540,0.01574025,0.00008596,0.04464540
-4.97948974,0.12663492,0.00071575,0.00000000,0.09091734,0.02670061,0.00000737,0.01773270,0.00009678,0.05028406
-4.97348674,0.14166604,0.00079992,0.00000000,0.10167245,0.02987865,0.00000998,0.01983818,0.00010818,0.05623720
-4.96748374,0.15738247,0.00088759,0.00000000,0.11290285,0.03320517,0.00001343,0.02203996,0.00012007,0.06245539
-4.96148074,0.17363888,0.00097784,0.00000000,0.12449920,0.03665069,0.00001795,0.02431778,0.00013234,0.06887886
-4.95547774,0.19026748,0.00106960,0.00000000,0.13633486,0.04018125,0.00002381,0.02664829,0.00014483,0.07543842
-4.94947474,0.20708187,0.00116164,0.00000000,0.14826854,0.04375922,0.00003135,0.02900555,0.00015738,0.08205701
-4.94347174,0.22388222,0.00125266,0.00000000,0.16014783,0.04734445,0.00004099,0.03136181,0.00016983,0.08865165
-4.93746873,0.24046162,0.00134125,0.00000000,0.17181355,0.05089562,0.00005322,0.03368835,0.00018200,0.09513592
-4.93146573,0.25661337,0.00142598,0.00000000,0.18310487,0.05437179,0.00006859,0.03595657,0.00019369,0.10142280
-4.92546273,0.27213913,0.00150545,0.00000000,0.19386496,0.05773408,0.00008778,0.03813911,0.00020474,0.10742790
-4.91945973,0.28685743,0.00157828,0.00000000,0.20394700,0.06094751,0.00011155,0.04021106,0.00021495,0.11307282
-4.91345673,0.30061232,0.00164321,0.00000000,0.21322029,0.06398273,0.00014073,0.04215122,0.00022417,0.11828863
-4.90745373,0.31328175,0.00169914,0.00000000,0.22157623,0.06681772,0.00017630,0.04394324,0.00023225,0.12301921
-4.90145073,0.32478518,0.00174517,0.00000000,0.22893386,0.06943929,0.00021930,0.04557679,0.00023909,0.12722445
-4.89544772,0.33509027,0.00178064,0.00000000,0.23524474,0.07184437,0.00027086,0.04704844,0.00024460,0.13088301
-4.88944472,0.34421796,0.00180517,0.00000000,0.24049680,0.07404083,0.00033219,0.04836247,0.00024872,0.13399462
-4.88344172,0.35224603,0.00181871,0.00000000,0.24471723,0.07604803,0.00040455,0.04953140,0.00025146,0.13658174
-4.87743872,0.35931058,0.00182155,0.00000000,0.24797394,0.07789684,0.00048922,0.05057620,0.00025282,0.13869053
-4.87143572,0.36560558,0.00181433,0.00000000,0.25037572,0.07962915,0.00058750,0.05152632,0.00025288,0.14039110
-4.86543272,0.37138032,0.00179808,0.00000000,0.25207108,0.08129697,0.00070063,0.05241936,0.00025175,0.14177701
-4.85942971,0.37693489,0.00177418,0.00000000,0.25324566,0.08296103,0.00082978,0.05330052,0.00024956,0.14296404
-4.85342671,0.38261402,0.00174439,0.00000000,0.25411856,0.08468901,0.00097601,0.05422176,0.00024648,0.14408833
-4.84742371,0.38879936,0.00171082,0.00000000,0.25493756,0.08655339,0.00114018,0.05524080,0.00024272,0.14530395
-4.84142071,0.39590076,0.00167593,0.00000000,0.25597372,0.08862915,0.00132298,0.05641995,0.00023849,0.14678010
-4.83541771,0.40434689,0.00164250,0.00000000,0.25751533,0.09099130,0.00152481,0.05782485,0.00023403,0.14869795
-4.82941471,0.41457572,0.00161359,0.00000000,0.25986173,0.09371247,0.00174579,0.05952317,0.00022958,0.15124742
-4.82341171,0.42702520,0.00159256,0.00000000,0.26331717,0.09686060,0.00198572,0.06158332,0.00022540,0.15462393
-4.81740870,0.44212466,0.00158302,0.00000000,0.26818500,0.10049691,0.00224406,0.06407327,0.00022172,0.15902526
-4.81140570,0.46028712,0.00158879,0.00000000,0.27476229,0.10467423,0.00251991,0.06705946,0.00021879,0.16464862
-4.80540270,0.48190288,0.00161390,0.00000000,0.28333523,0.10943572,0.00281204,0.07060579,0.00021683,0.17168804
-4.79939970,0.50733443,0.00166256,0.00000000,0.29417508,0.11481416,0.00311891,0.07477290,0.00021608,0.18033193
-4.79339670,0.53691258,0.00173911,0.00000000,0.30753498,0.12083170,0.00343869,0.07961741,0.00021671,0.19076101
-4.78739370,0.57093382,0.00184800,0.00000000,0.32364727,0.12750011,0.00376935,0.08519140,0.00021894,0.20314628
-4.78139070,0.60965847,0.00199372,0.00000000,0.34272130,0.13482149,0.00410870,0.09154191,0.00022291,0.21764714
-4.77538769,0.65330932,0.00218076,0.00000000,0.36494155,0.14278934,0.00445448,0.09871042,0.00022880,0.23440938
-4.76938469,0.70207027,0.00241354,0.00000000,0.39046558,0.15138981,0.00480446,0.10673234,0.00023675,0.25356293
-4.76338169,0.75608456,0.00269631,0.00000000,0.41942194,0.16060318,0.00515650,0.11563634,0.00024689,0.27521926
-4.75737869,0.81545196,0.00303305,0.00000000,0.45190733,0.17040521,0.00550867,0.12544353,0.00025934,0.29946822
-4.75137569,0.88022467,0.00342736,0.00000000,0.48798324,0.18076831,0.00585930,0.13616636,0.00027421,0.32637433
-4.74537269,0.95040153,0.00388231,0.00000000,0.52767159,0.19166244,0.00620707,0.14780740,0.00029161,0.35597238
-4.73936968,1.02592045,0.00440031,0.00000000,0.57094958,0.20305553,0.00655099,0.16035770,0.00031161,0.38826249
-4.73336668,1.10664908,0.00498294,0.00000000,0.61774362,0.21491341,0.00689051,0.17379510,0.00033430,0.42320463
-4.72736368,1.19237398,0.00563074,0.00000000,0.66792276,0.22719913,0.00722541,0.18808224,0.00035971,0.46071290
-4.72136068,1.28278882,0.00634315,0.00000000,0.72129167,0.23987185,0.00755583,0.20316462,0.00038788,0.50064973
-4.71535768,1.37748217,0.00711823,0.00000000,0.77758381,0.25288509,0.00788216,0.21896861,0.00041878,0.54282048
-4.70935468,1.47592601,0.00795263,0.00000000,0.83645531,0.26618471,0.00820496,0.23539978,0.00045237,0.58696878
-4.70335168,1.57746567,0.00884140,0.00000000,0.89747994,0.27970665,0.00852485,0.25234148,0.00048854,0.63277298
-4.69734867,1.68131251,0.00977796,0.00000000,0.96014605,0.29337457,0.00884233,0.26965404,0.00052714,0.67984433
-4.69134567,1.78654037,0.01075405,0.00000000,1.02385595,0.30709778,0.00915770,0.28717465,0.00056792,0.72772712
-4.68534267,1.89208676,0.01175977,0.00000000,1.08792827,0.32076947,0.00947087,0.30471802,0.00061059,0.77590129
-4.67933967,1.99675966,0.01278366,0.00000000,1.15160378,0.33426565,0.00978125,0.32207811,0.00065477,0.82378766
-4.67333667,2.09925061,0.01381283,0.00000000,1.21405489,0.34744488,0.01008764,0.33903079,0.00070001,0.87075602
-4.66733367,2.19815422,0.01483318,0.00000000,1.27439903,0.36014896,0.01038813,0.35533754,0.00074579,0.91613606
-4.66133067,2.29199416,0.01582969,0.00000000,1.33171561,0.37220473,0.01068009,0.37075024,0.00079150,0.95923098
-4.65532766,2.37925515,0.01678671,0.00000000,1.38506645,0.38342699,0.01096014,0.38501674,0.00083648,0.99933341
-4.64932466,2.45842008,0.01768839,0.00000000,1.43351884,0.39362248,0.01122422,0.39788725,0.00088002,1.03574336
-4.64332166,2.52801093,0.01851902,0.00000000,1.47617070,0.40259485,0.01146765,0.40912120,0.00092139,1.06778729
