energy_ev,total_up,C_s_up,C_p_up,Re_p_up,Re_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-5.81990995,1.71818209,0.01837928,0.15398809,0.82737460,0.40856697,0.00866727,0.94725437,0.36501882,0.12827660
-5.81390695,1.80025740,0.01738614,0.16228593,0.86203140,0.43598192,0.00943628,0.99286601,0.38340503,0.13415745
-5.80790395,1.88829035,0.01651492,0.17054891,0.89656311,0.46508782,0.01024591,1.04229668,0.40317018,0.14078089
-5.80190095,1.98169014,0.01576827,0.17866669,0.93050140,0.49571285,0.01108900,1.09524380,0.42413996,0.14813025
-5.79589795,2.07967905,0.01514495,0.18652827,0.96337291,0.52763562,0.01195672,1.15128503,0.44610379,0.15616850
-5.78989495,2.18131157,0.01463996,0.19402602,0.99471802,0.56058901,0.01283864,1.20988700,0.46882138,0.16483874
-5.78389195,2.28550077,0.01424503,0.20105998,1.02411012,0.59426594,0.01372291,1.27041877,0.49203067,0.17406543
-5.77788894,2.39105097,0.01394897,0.20754193,1.05117442,0.62832699,0.01459656,1.33216918,0.51545672,0.18375637
-5.77188594,2.49669523,0.01373829,0.21339935,1.07560522,0.66240938,0.01544579,1.39436766,0.53882131,0.19380532
-5.76588294,2.60113591,0.01359774,0.21857872,1.09718071,0.69613717,0.01625635,1.45620738,0.56185270,0.20409514
-5.75987994,2.70308658,0.01351093,0.22304837,1.11577455,0.72913205,0.01701395,1.51686992,0.58429518,0.21450131
-5.75387694,2.80131327,0.01346096,0.22680032,1.13136355,0.76102432,0.01770471,1.57555033,0.60591796,0.22489575
-5.74787394,2.89467329,0.01343099,0.22985132,1.14403083,0.79146365,0.01831560,1.63148139,0.62652293,0.23515063
-5.74187094,2.98214986,0.01340486,0.23224286,1.15396441,0.82012896,0.01883483,1.68395623,0.64595099,0.24514214
-5.73586793,3.06288096,0.01336754,0.23404007,1.16145094,0.84673725,0.01925233,1.73234813,0.66408659,0.25475398
-5.72986493,3.13618119,0.01330561,0.23532971,1.16686495,0.87105075,0.01956002,1.77612690,0.68086022,0.26388048
-5.72386193,3.20155590,0.01320758,0.23621709,1.17065401,0.89288233,0.01975210,1.81487099,0.69624880,0.27242916
-5.71785893,3.25870695,0.01306421,0.23682222,1.17332021,0.91209885,0.01982530,1.84827501,0.71027382,0.28032272
-5.71185593,3.30753019,0.01286864,0.23727526,1.17539906,0.92862245,0.01977893,1.87615257,0.72299733,0.28750038
-5.70585293,3.34810513,0.01261648,0.23771141,1.17743640,0.94242981,0.01961493,1.89843426,0.73451610,0.29391848
-5.69984992,3.38067748,0.01230578,0.23826563,1.17996462,0.95354946,0.01933781,1.91516137,0.74495400,0.29955052
-5.69384692,3.40563588,0.01193697,0.23906721,1.18347894,0.96205752,0.01895447,1.92647557,0.75445315,0.30438648
-5.68784392,3.42348421,0.01151262,0.24023462,1.18841510,0.96807207,0.01847397,1.93260549,0.76316427,0.30843175
-5.68184092,3.43481118,0.01103723,0.24187073,1.19512918,0.97174651,0.01790724,1.93385095,0.77123667,0.31170556
-5.67583792,3.44025893,0.01051692,0.24405873,1.20388067,0.97326250,0.01726671,1.93056578,0.77880846,0.31423915
-5.66983492,3.44049251,0.00995911,0.24685890,1.21481951,0.97282263,0.01656595,1.92314024,0.78599758,0.31607383
-5.66383192,3.43617178,0.00937213,0.25030640,1.22797760,0.97064341,0.01581925,1.91198397,0.79289398,0.31725899
-5.65782891,3.42792722,0.00876493,0.25441014,1.24326540,0.96694883,0.01504122,1.89751040,0.79955360,0.31785017
-5.65182591,3.41634087,0.00814665,0.25915290,1.26047373,0.96196481,0.01424641,1.88012340,0.80599440,0.31790745
-5.64582291,3.40193321,0.00752637,0.26449265,1.27928072,0.95591470,0.01344894,1.86020659,0.81219466,0.31749401
-5.63981991,3.38515630,0.00691278,0.27036500,1.29926383,0.94901595,0.01266222,1.83811597,0.81809383,0.31667502
-5.63381691,3.36639334,0.00631395,0.27668668,1.31991636,0.94147803,0.01189862,1.81417583,0.82359570,0.31551698
-5.62781391,3.34596421,0.00573713,0.28336001,1.34066785,0.93350142,0.01116930,1.78867799,0.82857401,0.31408724
-5.62181091,3.32413618,0.00518864,0.29027799,1.36090752,0.92527764,0.01048401,1.76188413,0.83288003,0.31245390
-5.61580790,3.30113879,0.00467371,0.29732989,1.38000983,0.91698999,0.00985098,1.73403073,0.83635174,0.31068588
-5.60980490,3.27718156,0.00419650,0.30440708,1.39736101,0.90881494,0.00927687,1.70533599,0.83882429,0.30885316
-5.60380190,3.25247308,0.00376010,0.31140874,1.41238548,0.90092364,0.00876670,1.67600816,0.84014099,0.30702698
-5.59779890,3.22723997,0.00336653,0.31824733,1.42457094,0.89348348,0.00832391,1.64625432,0.84016431,0.30528001
-5.59179590,3.20174422,0.00301685,0.32485338,1.43349117,0.88665943,0.00795036,1.61628897,0.83878636,0.30368641
-5.58579290,3.17629764,0.00271128,0.33117958,1.43882544,0.88061474,0.00764643,1.58634166,0.83593821,0.30232154
-5.57978989,3.15127223,0.00244928,0.33720381,1.44037371,0.87551118,0.00741108,1.55666297,0.83159761,0.30126147
-5.57378689,3.12710572,0.00222971,0.34293104,1.43806706,0.87150836,0.00724195,1.52752830,0.82579461,0.30058208
-5.56778389,3.10430178,0.00205095,0.34839405,1.43197284,0.86876232,0.00713550,1.49923923,0.81861495,0.30035791
-5.56178089,3.08342466,0.00191107,0.35365283,1.42229444,0.86742337,0.00708714,1.47212205,0.81020092,0.30066057
-5.55577789,3.06508861,0.00180791,0.35879283,1.40936566,0.86763321,0.00709134,1.44652371,0.80074963,0.30155699
-5.54977489,3.04994250,0.00173925,0.36392201,1.39364017,0.86952152,0.00714177,1.42280517,0.79050896,0.30310740
-5.54377189,3.03865043,0.00170287,0.36916687,1.37567634,0.87320221,0.00723151,1.40133257,0.77977123,0.30536325
-5.53776888,3.03186942,0.00169671,0.37466759,1.35611840,0.87876946,0.00735313,1.38246668,0.76886495,0.30836504
-5.53176588,3.03022524,0.00171886,0.38057256,1.33567462,0.88629383,0.00749895,1.36655131,0.75814508,0.31214039
-5.52576288,3.03428764,0.00176771,0.38703237,1.31509349,0.89581859,0.00766111,1.35390109,0.74798217,0.31670214
-5.51975988,3.04454611,0.00184195,0.39419359,1.29513883,0.90735648,0.00783185,1.34478952,0.73875087,0.32204695
-5.51375688,3.06138735,0.00194061,0.40219248,1.27656484,0.92088702,0.00800359,1.33943775,0.73081829,0.32815414
-5.50775388,3.08507538,0.00206306,0.41114885,1.26009189,0.93635453,0.00816919,1.33800470,0.72453251,0.33498506
-5.50175088,3.11573505,0.00220904,0.42116036,1.24638388,0.95366689,0.00832201,1.34057905,0.72021186,0.34248293
-5.49574787,3.15333961,0.00237859,0.43229724,1.23602779,0.97269514,0.00845613,1.34717332,0.71813492,0.35057328
-5.48974487,3.19770260,0.00257209,0.44459778,1.22951596,0.99327392,0.00856644,1.35772041,0.71853194,0.35916480
-5.48374187,3.24847431,0.00279012,0.45806456,1.22723142,1.01520265,0.00864872,1.37207258,0.72157746,0.36815075
-5.47773887,3.30514284,0.00303346,0.47266172,1.22943659,1.03824763,0.00869975,1.39000288,0.72738451,0.37741087
-5.47173587,3.36703938,0.00330299,0.48831309,1.23626538,1.06214475,0.00871729,1.41120892,0.73600039,0.38681357
-5.46573287,3.43334776,0.00359957,0.50490161,1.24771879,1.08660302,0.00870014,1.43531862,0.74740405,0.39621857
-5.45972986,3.50311756,0.00392398,0.52226975,1.26366387,1.11130866,0.00864805,1.46189779,0.76150511,0.40547970
-5.45372686,3.57528067,0.00427677,0.54022123,1.28383606,1.13592980,0.00856172,1.49045907,0.77814438,0.41444793
-5.44772386,3.64867059,0.00465816,0.55852388,1.30784467,1.16012178,0.00844266,1.52047193,0.79709609,0.42297445
-5.44172086,3.72204431,0.00506790,0.57691373,1.33518139,1.18353278,0.00829310,1.55137334,0.81807151,0.43091375
-5.43571786,3.79410598,0.00550521,0.59510026,1.36523164,1.20580996,0.00811587,1.58257887,0.84072413,0.43812670
-5.42971486,3.86353228,0.00596860,0.61277268,1.39728865,1.22660577,0.00791427,1.61349371,0.86465618,0.44448336
-5.42371186,3.92899871,0.00645583,0.62960719,1.43056986,1.24558456,0.00769193,1.64352375,0.88942655,0.44986572
-5.41770885,3.98920662,0.00696385,0.64527505,1.46423560,1.26242908,0.00745265,1.67208606,0.91455997,0.45417007
-5.41170585,4.04291018,0.00748873,0.65945119,1.49740960,1.27684693,0.00720035,1.69861909,0.93955724,0.45730911
-5.40570285,4.08894306,0.00802567,0.67182317,1.52920092,1.28857676,0.00693890,1.72259214,0.96390652,0.45921367
-5.39969985,4.12624408,0.00856903,0.68210032,1.55872699,1.29739384,0.00667206,1.74351423,0.98709533,0.45983403
-5.39369685,4.15388127,0.00911239,0.69002247,1.58513703,1.30311513,0.00640344,1.76094226,1.00862303,0.45914081
-5.38769385,4.17107383,0.00964865,0.69536835,1.60763534,1.30560337,0.00613645,1.77448838,1.02801361,0.45712542
-5.38169085,4.17721120,0.01017021,0.69796296,1.62550372,1.30477021,0.00587427,1.78382663,1.04482825,0.45380005
-5.37568784,4.17186894,0.01066910,0.69768397,1.63812240,1.30057825,0.00561986,1.78869863,1.05867741,0.44919718
-5.36968484,4.15482057,0.01113723,0.69446661,1.64498851,1.29304182,0.00537598,1.78891839,1.06923206,0.44336866
-5.36368184,4.12604520,0.01156658,0.68830699,1.64573168,1.28222653,0.00514523,1.78437609,1.07623356,0.43638439
-5.35767884,4.08573035,0.01194947,0.67926366,1.64012582,1.26824760,0.00493007,1.77504062,1.07950193,0.42833061
-5.35167584,4.03426997,0.01227882,0.66745729,1.62809681,1.25126701,0.00473284,1.76096092,1.07894201,0.41930780
-5.34567284,3.97225733,0.01254834,0.65306850,1.60972537,1.23148967,0.00455582,1.74226578,1.07454739,0.40942839
-5.33966983,3.90047309,0.01275281,0.63633381,1.58524523,1.20915860,0.00440120,1.71916215,1.06640171,0.39881423
-5.33366683,3.81986855,0.01288821,0.61753998,1.55503621,1.18454953,0.00427113,1.69193171,1.05467731,0.38759385
-5.32766383,3.73154461,0.01295193,0.59701675,1.51961254,1.15796491,0.00416768,1.66092567,1.03963118,0.37589977
-5.32166083,3.63672686,0.01294282,0.57512847,1.47960681,1.12972764,0.00409280,1.62655784,1.02159810,0.36386572
-5.31565783,3.53673757,0.01286127,0.55226460,1.43574982,1.10017470,0.00404829,1.58929591,1.00098143,0.35162397
-5.30965483,3.43296510,0.01270920,0.52882974,1.38884748,1.06965087,0.00403574,1.54965107,0.97824151,0.33930282
-5.30365183,3.32683181,0.01249000,0.50523331,1.33975510,1.03850261,0.00405641,1.50816619,0.95388223,0.32702422
-5.29764882,3.21976117,0.01220840,0.48187923,1.28935055,1.00707226,0.00411117,1.46540289,0.92843612,0.31490171
-5.29164582,3.11314509,0.01187032,0.45915603,1.23850682,0.97569271,0.00420042,1.42192765,0.90244849,0.30303863
-5.28564282,3.00831219,0.01148267,0.43742767,1.18806546,0.94468239,0.00432395,1.37829760,0.87646115,0.29152658
-5.27963982,2.90649822,0.01105307,0.41702517,1.13881149,0.91434083,0.00448092,1.33504629,0.85099633,0.28044427
-5.27363682,2.80881903,0.01058965,0.39823954,1.09145108,0.88494463,0.00466972,1.29267008,0.82654127,0.26985674
-5.26763382,2.71624719,0.01010073,0.38131592,1.04659255,0.85674388,0.00488796,1.25161542,0.80353411,0.25981482
-5.26163082,2.62959273,0.00959460,0.36644925,1.00473144,0.82995907,0.00513246,1.21226781,0.78235157,0.25035505
-5.25562781,2.54948853,0.00907923,0.35378141,0.96624018,0.80477834,0.00539921,1.17494263,0.76329874,0.24149977
-5.24962481,2.47638077,0.00856210,0.34339993,0.93136260,0.78135535,0.00568341,1.13987831,0.74660148,0.23325769
-5.24362181,2.41052477,0.00804995,0.33533818,0.90021335,0.75980741,0.00597959,1.10723212,0.73240144,0.22562454
-5.23761881,2.35198616,0.00754869,0.32957704,0.87278217,0.74021438,0.00628165,1.07707877,0.72075414,0.21858412
-5.23161581,2.30064738,0.00706326,0.32604796,0.84894271,0.72261792,0.00658304,1.04941177,0.71162969,0.21210946
-5.22561281,2.25621931,0.00659759,0.32463719,0.82846529,0.70702161,0.00687689,1.02414762,0.70491653,0.20616422
-5.21960980,2.21825765,0.00615460,0.32519113,0.81103321,0.69339171,0.00715624,1.00113256,0.70042758,0.20070416
-5.21360680,2.18618350,0.00573621,0.32752260,0.79626158,0.68165878,0.00741418,0.98015160,0.69790872,0.19567879
-5.20760380,2.15930755,0.00534340,0.33141788,0.78371804,0.67172028,0.00764414,0.96093940,0.69704920,0.19103306
-5.20160080,2.13685709,0.00497637,0.33664425,0.77294445,0.66344403,0.00784000,0.94319263,0.69749354,0.18670902
-5.19559780,2.11800525,0.00463458,0.34295801,0.76347862,0.65667281,0.00799637,0.92658326,0.69885438,0.18264754
-5.18959480,2.10190131,0.00431695,0.35011256,0.75487525,0.65122982,0.00810875,0.91077215,0.70072599,0.17879001
-5.18359180,2.08770148,0.00402199,0.35786659,0.74672538,0.64692518,0.00817362,0.89542266,0.70269778,0.17507991
-5.17758879,2.07459920,0.00374791,0.36599199,0.73867357,0.64356319,0.00818865,0.88021351,0.70436750,0.17146430
-5.17158579,2.06185400,0.00349278,0.37428144,0.73043223,0.64095030,0.00815271,0.86485068,0.70535364,0.16789521
-5.16558279,2.04881833,0.00325469,0.38255534,0.72179283,0.63890351,0.00806592,0.84907784,0.70530680,0.16433088
-5.15957979,2.03496137,0.00303177,0.39066804,0.71263354,0.63725897,0.00792965,0.83268507,0.70391957,0.16073681
-5.15357679,2.01988932,0.00282234,0.39851311,0.70292316,0.63588050,0.00774645,0.81551560,0.70093487,0.15708663
-5.14757379,2.00336143,0.00262495,0.40602741,0.69272149,0.63466760,0.00751996,0.79747057,0.69615242,0.15336282
-5.14157079,1.98530131,0.00243843,0.41319398,0.68217611,0.63356268,0.00725478,0.77851150,0.68943340,0.14955708
-5.13556778,1.96580303,0.00226187,0.42004337,0.67151589,0.63255711,0.00695629,0.75866082,0.68070314,0.14567065
-5.12956478,1.94513180,0.00209469,0.42665347,0.66104148,0.63169572,0.00663050,0.73800021,0.66995186,0.14171422
-5.12356178,1.92371891,0.00193656,0.43314765,0.65111328,0.63107941,0.00628382,0.71666708,0.65723360,0.13770765
-5.11755878,1.90215091,0.00178741,0.43969123,0.64213736,0.63086565,0.00592288,0.69484933,0.64266328,0.13367951
-5.11155578,1.88115321,0.00164738,0.44648616,0.63454964,0.63126658,0.00555430,0.67277850,0.62641218,0.12966623
-5.10555278,1.86156818,0.00151678,0.45376416,0.62879917,0.63254469,0.00518454,0.65072169,0.60870188,0.12571108
-5.09954977,1.84432839,0.00139604,0.46177826,0.62533072,0.63500587,0.00481972,0.62897235,0.58979692,0.12186293
-5.09354677,1.83042545,0.00128567,0.47079306,0.62456745,0.63899019,0.00446545,0.60784040,0.56999630,0.11817474
-5.08754377,1.82087534,0.00118620,0.48107392,0.62689409,0.64486023,0.00412674,0.58764180,0.54962424,0.11470196
-5.08154077,1.81668117,0.00109817,0.49287547,0.63264104,0.65298766,0.00380791,0.56868802,0.52902024,0.11150070
-5.07553777,1.81879464,0.00102205,0.50642971,0.64207013,0.66373817,0.00351250,0.55127563,0.50852886,0.10862587
-5.06953477,1.82807733,0.00095825,0.52193434,0.65536219,0.67745544,0.00324329,0.53567638,0.48848949,0.10612935
-5.06353177,1.84526328,0.00090705,0.53954152,0.67260703,0.69444469,0.00300226,0.52212820,0.46922640,0.10405807
-5.05752876,1.87092440,0.00086863,0.55934786,0.69379617,0.71495639,0.00279062,0.51082724,0.45103937,0.10245237
-5.05152576,1.90543988,0.00084300,0.58138579,0.71881845,0.73917093,0.00260886,0.50192138,0.43419519,0.10134442
-5.04552276,1.94897125,0.00083003,0.60561699,0.74745907,0.76718481,0.00245683,0.49550555,0.41892035,0.10075697
-5.03951976,2.00144409,0.00082941,0.63192804,0.77940181,0.79899909,0.00233375,0.49161888,0.40539512,0.10070240
-5.03351676,2.06253746,0.00084067,0.66012883,0.81423475,0.83451059,0.00223835,0.49024399,0.39374923,0.10118218
-5.02751376,2.13168185,0.00086318,0.68995365,0.85145938,0.87350640,0.00216891,0.49130855,0.38405932,0.10218668
-5.02151076,2.20806598,0.00089612,0.72106526,0.89050268,0.91566213,0.00212337,0.49468897,0.37634825,0.10369546
-5.01550775,2.29065268,0.00093854,0.75306173,0.93073225,0.96054397,0.00209939,0.50021619,0.37058629,0.10567807
-5.00950475,2.37820339,0.00098930,0.78548598,0.97147368,1.00761492,0.00209442,0.50768347,0.36669411,0.10809511
-5.00350175,2.46931075,0.00104716,0.81783768,1.01202986,1.05624485,0.00210579,0.51685578,0.36454748,0.11089986
-4.99749875,2.56243816,0.00111073,0.84958711,1.05170151,1.10572442,0.00213076,0.52748051,0.36398356,0.11404013
-4.99149575,2.65596504,0.00117853,0.88019044,1.08980821,1.15528224,0.00216654,0.53929898,0.36480831,0.11746039
-4.98549275,2.74823605,0.00124900,0.90910590,1.12570916,1.20410493,0.00221039,0.55205831,0.36680499,0.12110406
-4.97948974,2.83761252,0.00132053,0.93581015,1.15882293,1.25135932,0.00225964,0.56552308,0.36974320,0.12491589
-4.97348674,2.92252400,0.00139148,0.95981427,1.18864534,1.29621605,0.00231172,0.57948619,0.37338809,0.12884422
-4.96748374,3.00151793,0.00146023,0.98067863,1.21476485,1.33787375,0.00236418,0.59377845,0.37750956,0.13284313
-4.96148074,3.07330547,0.00152521,0.99802615,1.23687476,1.37558287,0.00241476,0.60827635,0.38189081,0.13687426
-4.95547774,3.13680154,0.00158494,1.01155335,1.25478165,1.40866833,0.00246138,0.62290752,0.38633602,0.14090831
-4.94947474,3.19115744,0.00163804,1.02103874,1.26840985,1.43655009,0.00250216,0.63765370,0.39067689,0.14492605
-4.94347174,3.23578481,0.00168329,1.02634833,1.27780151,1.45876092,0.00253548,0.65255082,0.39477771,0.14891878
-4.93746873,3.27036970,0.00171966,1.02743799,1.28311240,1.47496056,0.00255996,0.66768622,0.39853881,0.15288829
-4.93146573,3.29487643,0.00174633,1.02435259,1.28460357,1.48494581,0.00257451,0.68319303,0.40189824,0.15684615
-4.92546273,3.30954098,0.00176271,1.01722212,1.28262915,1.48865618,0.00257832,0.69924182,0.40483171,0.16081256
-4.91945973,3.31485426,0.00176846,1.00625496,1.27762084,1.48617473,0.00257087,0.71602998,0.40735088,0.16481458
-4.91345673,3.31153602,0.00176349,0.99172862,1.27006982,1.47772423,0.00255195,0.73376922,0.40949995,0.16888400
-4.90745373,3.30050061,0.00174799,0.97397842,1.26050666,1.46365866,0.00252167,0.75267177,0.41135094,0.17305480
-4.90145073,3.28281611,0.00172236,0.95338477,1.24948033,1.44445049,0.00248042,0.77293586,0.41299788,0.17736048
-4.89544772,3.25965857,0.00168729,0.93035943,1.23753703,1.42067414,0.00242886,0.79473132,0.41455013,0.18183124
-4.88944472,3.23226350,0.00164362,0.90533150,1.22519983,1.39298637,0.00236793,0.81818587,0.41612526,0.18649121
-4.88344172,3.20187657,0.00159242,0.87873372,1.21294996,1.36210422,0.00229880,0.84337284,0.41784174,0.19135598
-4.87743872,3.16970562,0.00153488,0.85098956,1.20121042,1.32878154,0.00222282,0.87030097,0.41981193,0.19643036
-4.87143572,3.13687605,0.00147231,0.82250178,1.19033273,1.29378480,0.00214151,0.89890685,0.42213546,0.20170669
-4.86543272,3.10439116,0.00140608,0.79364256,1.18058707,1.25786916,0.00205649,0.92905027,0.42489356,0.20716361
-4.85942971,3.07309912,0.00133760,0.76474581,1.17215636,1.22175567,0.00196942,0.96051294,0.42814422,0.21276559
-4.85342671,3.04366750,0.00126824,0.73610158,1.16513410,1.18611031,0.00188199,0.99300060,0.43191872,0.21846304
-4.84742371,3.01656625,0.00119932,0.70795285,1.15952618,1.15152564,0.00179580,1.02614839,0.43621933,0.22419312
-4.84142071,2.99205923,0.00113205,0.68049442,1.15525614,1.11850553,0.00171239,1.05952935,0.44101835,0.22988119
-4.83541771,2.97020444,0.00106754,0.65387382,1.15217358,1.08745348,0.00163312,1.09266570,0.44625845,0.23544283
-4.82941471,2.95086219,0.00100672,0.62819407,1.15006508,1.05866470,0.00155918,1.12504219,0.45185421,0.24078641
-4.82341171,2.93371057,0.00095034,0.60351778,1.14866707,1.03232220,0.00149152,1.15612118,0.45769476,0.24581585
-4.81740870,2.91826708,0.00089897,0.57987233,1.14767966,1.00849671,0.00143085,1.18535852,0.46364722,0.25043382
-4.81140570,2.90391507,0.00085299,0.55725571,1.14678102,0.98715043,0.00137760,1.21221967,0.46956095,0.25454482
-4.80540270,2.88993359,0.00081255,0.53564257,1.14564130,0.96814414,0.00133195,1.23619531,0.47527223,0.25805832
-4.79939970,2.87552931,0.00077765,0.51499025,1.14393560,0.95124749,0.00129379,1.25681578,0.48060920,0.26089157
-4.79339670,2.85986900,0.00074808,0.49524432,1.14135543,0.93615183,0.00126277,1.27366377,0.48539696,0.26297218
-4.78739370,2.84211129,0.00072349,0.47634352,1.13761815,0.92248512,0.00123829,1.28638491,0.48946247,0.26424019
-4.78139070,2.82143667,0.00070340,0.45822385,1.13247428,0.90982837,0.00121956,1.29469570,0.49263929,0.26464962
-4.77538769,2.79707472,0.00068719,0.44082177,1.12571242,0.89773289,0.00120562,1.29838890,0.49477187,0.26416948
-4.76938469,2.76832790,0.00067419,0.42407644,1.11716189,0.88573793,0.00119539,1.29733609,0.49571938,0.26278423
-4.76338169,2.73459146,0.00066367,0.40793107,1.10669334,0.87338792,0.00118770,1.29148766,0.49535902,0.26049361
-4.75737869,2.69536903,0.00065488,0.39233359,1.09421742,0.86024890,0.00118137,1.28087028,0.49358874,0.25731207
-4.75137569,2.65028411,0.00064706,0.37723654,1.07968212,0.84592354,0.00117520,1.26558243,0.49032929,0.25326766
-4.74537269,2.59908720,0.00063952,0.36259672,1.06306898,0.83006434,0.00116809,1.24578807,0.48552575,0.24840060
-4.73936968,2.54165909,0.00063158,0.34837438,1.04438884,0.81238454,0.00115901,1.22170914,0.47914842,0.24276164
-4.73336668,2.47801040,0.00062269,0.33453243,1.02367733,0.79266657,0.00114705,1.19361716,0.47119314,0.23641022
-4.72736368,2.40827788,0.00061235,0.32103575,1.00099059,0.77076774,0.00113149,1.16182449,0.46168109,0.22941253
-4.72136068,2.33271782,0.00060018,0.30785054,0.97640157,0.74662305,0.00111175,1.12667548,0.45065802,0.22183968
-4.71535768,2.25169699,0.00058591,0.29494415,0.94999697,0.72024519,0.00108746,1.08853803,0.43819313,0.21376590
-4.70935468,2.16568159,0.00056939,0.28228499,0.92187505,0.69172184,0.00105844,1.04779563,0.42437737,0.20526698
-4.70335168,2.07522453,0.00055055,0.26984299,0.89214432,0.66121035,0.00102469,1.00484023,0.40932144,0.19641878
-4.69734867,1.98095151,0.00052946,0.25759013,0.86092298,0.62893030,0.00098639,0.96006594,0.39315342,0.18729612
-4.69134567,1.88354620,0.00050626,0.24550135,0.82833902,0.59515408,0.00094387,0.91386354,0.37601611,0.17797178
-4.68534267,1.78373493,0.00048116,0.23355547,0.79453069,0.56019623,0.00089761,0.86661599,0.35806409,0.16851575
-4.67933967,1.68227124,0.00045446,0.22173617,0.75964727,0.52440168,0.00084819,0.81869464,0.33946067,0.15899469
-4.67333667,1.57992047,0.00042649,0.21003295,0.72384968,0.48813367,0.00079626,0.77045615,0.32037465,0.14947157
-4.66733367,1.47744490,0.00039761,0.19844184,0.68731084,0.45176172,0.00074255,0.72223995,0.30097712,0.14000537
-4.66133067,1.37558963,0.00036822,0.18696593,0.65021555,0.41565013,0.00068780,0.67436620,0.28143821,0.13065096
-4.65532766,1.27506940,0.00033868,0.17561554,0.61275970,0.38014742,0.00063274,0.62713407,0.26192405,0.12145898
-4.64932466,1.17655676,0.00030938,0.16440808,0.57514881,0.34557707,0.00057807,0.58082018,0.24259379,0.11247582
-4.64332166,1.08067167,0.00028066,0.15336759,0.53759575,0.31222988,0.00052446,0.53567737,0.22359707,0.10374351
