energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-5.79589795,2.65027924,0.06925917,0.08239289,0.55667181,0.27567164,0.04554070,0.58717335,0.11482344,0.77899523
-5.78989495,2.74801029,0.06295950,0.08314745,0.55539310,0.27728450,0.04795328,0.61969643,0.12214164,0.80905618
-5.78389195,2.85345222,0.05738385,0.08366888,0.55385019,0.28104360,0.05050908,0.65411504,0.13027071,0.84034007
-5.77788894,2.96565165,0.05250473,0.08397606,0.55209871,0.28675918,0.05319258,0.69014936,0.13908526,0.87266610
-5.77188594,3.08339315,0.04828530,0.08408922,0.55019171,0.29420015,0.05598363,0.72746159,0.14845204,0.90577651
-5.76588294,3.20520396,0.04468183,0.08402891,0.54817599,0.30309934,0.05885757,0.76565595,0.15822949,0.93933527
-5.75987994,3.32937226,0.04164601,0.08381509,0.54608908,0.31315988,0.06178565,0.80428230,0.16826817,0.97293101
-5.75387694,3.45397942,0.03912716,0.08346646,0.54395730,0.32406273,0.06473564,0.84284355,0.17841212,1.00608401
-5.74787394,3.57694627,0.03707416,0.08299987,0.54179492,0.33547508,0.06767280,0.88080685,0.18850107,1.03825769
-5.74187094,3.69609222,0.03543720,0.08243019,0.53960484,0.34705958,0.07056102,0.91761829,0.19837365,1.06887395
-5.73586793,3.80920535,0.03416925,0.08177021,0.53738057,0.35848406,0.07336418,0.95272066,0.20787141,1.09733215
-5.72986493,3.91412071,0.03322727,0.08103097,0.53510958,0.36943140,0.07604764,0.98557334,0.21684347,1.12303068
-5.72386193,4.00880318,0.03257319,0.08022218,0.53277772,0.37960933,0.07857979,1.01567359,0.22515177,1.14539036
-5.71785893,4.09143098,0.03217463,0.07935285,0.53037435,0.38875963,0.08093362,1.04257797,0.23267639,1.16387841
-5.71185593,4.16047536,0.03200531,0.07843200,0.52789781,0.39666640,0.08308811,1.06592275,0.23932098,1.17803180
-5.70585293,4.21477200,0.03204534,0.07746941,0.52536083,0.40316305,0.08502947,1.08544226,0.24501768,1.18747864
-5.69984992,4.25357999,0.03228114,0.07647623,0.52279516,0.40813757,0.08675207,1.10098376,0.24973157,1.19195652
-5.69384692,4.27662463,0.03270523,0.07546557,0.52025520,0.41153588,0.08825904,1.11251814,0.25346400,1.19132667
-5.68784392,4.28412103,0.03331576,0.07445282,0.51782009,0.41336301,0.08956238,1.12014540,0.25625492,1.18558314
-5.68184092,4.27677668,0.03411582,0.07345578,0.51559397,0.41368195,0.09068267,1.12409455,0.25818377,1.17485627
-5.67583792,4.25577191,0.03511267,0.07249447,0.51370413,0.41261019,0.09164833,1.12471758,0.25936882,1.15941036
-5.66983492,4.22271871,0.03631665,0.07159070,0.51229723,0.41031413,0.09249437,1.12247763,0.25996498,1.13963541
-5.66383192,4.17959943,0.03774012,0.07076732,0.51153338,0.40700142,0.09326079,1.11793176,0.26016008,1.11603333
-5.65782891,4.12868783,0.03939620,0.07004734,0.51157857,0.40291164,0.09399063,1.11170905,0.26016952,1.08919936
-5.65182591,4.07245643,0.04129750,0.06945276,0.51259567,0.39830573,0.09472776,1.10448492,0.26022973,1.05979948
-5.64582291,4.01347420,0.04345481,0.06900334,0.51473463,0.39345460,0.09551459,1.09695299,0.26059034,1.02854499
-5.63981991,3.95429982,0.04587585,0.06871536,0.51812229,0.38862743,0.09638974,1.08979574,0.26150558,0.99616560
-5.63381691,3.89737545,0.04856408,0.06860040,0.52285256,0.38408022,0.09738582,1.08365538,0.26322506,0.96338219
-5.62781391,3.84492620,0.05151764,0.06866429,0.52897752,0.38004508,0.09852748,1.07910632,0.26598440,0.93088060
-5.62181091,3.79887010,0.05472846,0.06890626,0.53650004,0.37672076,0.09982981,1.07663057,0.26999593,0.89928772
-5.61580790,3.76074263,0.05818158,0.06931842,0.54536844,0.37426476,0.10129714,1.07659733,0.27543995,0.86915075
-5.60980490,3.73163924,0.06185470,0.06988551,0.55547357,0.37278746,0.10292248,1.07924748,0.28245686,0.84092069
-5.60380190,3.71217835,0.06571801,0.07058512,0.56664865,0.37234839,0.10468736,1.08468391,0.29114051,0.81494049
-5.59779890,3.70248608,0.06973429,0.07138819,0.57867188,0.37295490,0.10656242,1.09286805,0.30153309,0.79143823
-5.59179590,3.70220314,0.07385934,0.07225997,0.59127200,0.37456308,0.10850845,1.10362259,0.31362176,0.77052551
-5.58579290,3.71051311,0.07804261,0.07316128,0.60413635,0.37708102,0.11047806,1.11664042,0.32733737,0.75220069
-5.57978989,3.72619042,0.08222818,0.07405007,0.61692138,0.38037408,0.11241769,1.13149926,0.34255528,0.73635676
-5.57378689,3.74766559,0.08635598,0.07488316,0.62926500,0.38427208,0.11427013,1.14768129,0.35909848,0.72279320
-5.56778389,3.77310457,0.09036319,0.07561818,0.64080033,0.38857786,0.11597719,1.16459706,0.37674292,0.71123099
-5.56178089,3.80049850,0.09418581,0.07621556,0.65117020,0.39307703,0.11748260,1.18161247,0.39522511,0.70133010
-5.55577789,3.82776012,0.09776043,0.07664040,0.66004179,0.39754843,0.11873487,1.19807791,0.41425164,0.69270859
-5.54977489,3.85282267,0.10102596,0.07686434,0.66712087,0.40177484,0.11969010,1.21335831,0.43351060,0.68496230
-5.54377189,3.87373747,0.10392550,0.07686713,0.67216488,0.40555353,0.12031457,1.22686292,0.45268442,0.67768443
-5.53776888,3.88876643,0.10640801,0.07663798,0.67499451,0.40870637,0.12058701,1.23807384,0.47146375,0.67048422
-5.53176588,3.89646611,0.10843004,0.07617658,0.67550312,0.41108889,0.12050046,1.24657204,0.48956190,0.66300408
-5.52576288,3.89576047,0.10995716,0.07549373,0.67366387,0.41259830,0.12006372,1.25206021,0.50672938,0.65493455
-5.51975988,3.88599988,0.11096521,0.07461163,0.66953410,0.41317979,0.11930220,1.25438142,0.52276778,0.64602675
-5.51375688,3.86700443,0.11144131,0.07356372,0.66325690,0.41283132,0.11825831,1.25353297,0.53754253,0.63610199
-5.50775388,3.83909043,0.11138453,0.07239419,0.65505991,0.41160636,0.11699126,1.24967510,0.55099388,0.62505836
-5.50175088,3.80307924,0.11080615,0.07115710,0.64525126,0.40961473,0.11557628,1.24313397,0.56314549,0.61287423
-5.49574787,3.76028833,0.10972967,0.06991516,0.63421292,0.40702137,0.11410339,1.23439893,0.57411016,0.59960875
-5.48974487,3.71250480,0.10819033,0.06873827,0.62239166,0.40404315,0.11267564,1.22411401,0.58409221,0.58539947
-5.48374187,3.66194245,0.10623434,0.06770177,0.61028793,0.40094365,0.11140689,1.21306380,0.59338617,0.57045728
-5.47773887,3.61118339,0.10391766,0.06688454,0.59844298,0.39802621,0.11041931,1.20215411,0.60237169,0.55505896
-5.47173587,3.56310627,0.10130457,0.06636698,0.58742463,0.39562535,0.10984043,1.19238773,0.61150444,0.53953769
-5.46573287,3.52080282,0.09846585,0.06622890,0.57781221,0.39409674,0.10980007,1.18483625,0.62130333,0.52427192
-5.45972986,3.48748558,0.09547682,0.06654735,0.57018084,0.39380615,0.11042699,1.18060832,0.63233420,0.50967287
-5.45372686,3.46638910,0.09241518,0.06739462,0.56508584,0.39511749,0.11184558,1.18081558,0.64519046,0.49617124
-5.44772386,3.46066787,0.08935882,0.06883615,0.56304741,0.39838055,0.11417243,1.18653715,0.66047142,0.48420339
-5.44172086,3.47329383,0.08638358,0.07092869,0.56453612,0.40391859,0.11751301,1.19878371,0.67875893,0.47419755
-5.43571786,3.50695679,0.08356112,0.07371859,0.56995970,0.41201629,0.12195861,1.21846244,0.70059323,0.46656029
-5.42971486,3.56397087,0.08095695,0.07724034,0.57965128,0.42290854,0.12758341,1.24634397,0.72644914,0.46166378
-5.42371186,3.64618994,0.07862873,0.08151532,0.59385970,0.43677024,0.13444197,1.28303239,0.75671325,0.45983405
-5.41770885,3.75493515,0.07662474,0.08655088,0.61274187,0.45370777,0.14256719,1.32893959,0.79166351,0.46134073
-5.41170585,3.89093699,0.07498287,0.09233971,0.63635774,0.47375229,0.15196865,1.38426484,0.83145179,0.46638832
-5.40570285,4.05429415,0.07372986,0.09885959,0.66466780,0.49685520,0.16263168,1.44898048,0.87609046,0.47510946
-5.39969985,4.24445081,0.07288102,0.10607346,0.69753325,0.52288605,0.17451695,1.52282439,0.92544371,0.48756006
-5.39369685,4.46019361,0.07244029,0.11392992,0.73471906,0.55163301,0.18756074,1.60529974,0.97922396,0.50371681
-5.38769385,4.69966856,0.07240072,0.12236403,0.77589947,0.58280593,0.20167592,1.69568216,1.03699389,0.52347662
-5.38169085,4.96041779,0.07274534,0.13129855,0.82066617,0.61604206,0.21675354,1.79303421,1.09817397,0.54665847
-5.37568784,5.23943502,0.07344827,0.14064542,0.86853852,0.65091410,0.23266501,1.89622688,1.16205551,0.57300716
-5.36968484,5.53323800,0.07447615,0.15030763,0.91897578,0.68694060,0.24926489,2.00396734,1.22781863,0.60219913
-5.36368184,5.83795548,0.07578967,0.16018129,0.97139069,0.72359812,0.26639400,2.11483198,1.29455467,0.63384993
-5.35767884,6.14942567,0.07734526,0.17015785,1.02516398,0.76033486,0.28388297,2.22730372,1.36129206,0.66752321
-5.35167584,6.46330252,0.07909681,0.18012652,1.07965935,0.79658528,0.30155586,2.33981193,1.42702466,0.70274088
-5.34567284,6.77516603,0.08099728,0.18997665,1.13423817,0.83178502,0.31923384,2.45077374,1.49074148,0.73899400
-5.33966983,7.08063229,0.08300020,0.19960008,1.18827360,0.86538578,0.33673878,2.55863489,1.55145651,0.77575428
-5.33366683,7.37545937,0.08506105,0.20889333,1.24116328,0.89686938,0.35389650,2.66190877,1.60823735,0.81248551
-5.32766383,7.65564502,0.08713827,0.21775964,1.29234046,0.92576062,0.37053965,2.75921202,1.66023173,0.84865476
-5.32166083,7.91751279,0.08919406,0.22611064,1.34128292,0.95163834,0.38651012,2.84929546,1.70669059,0.88374299
-5.31565783,8.15778366,0.09119494,0.23386770,1.38751963,0.97414447,0.40166078,2.93106926,1.74698700,0.91725460
-5.30965483,8.37363111,0.09311185,0.24096294,1.43063481,0.99299057,0.41585672,3.00362154,1.78063024,0.94872586
-5.30365183,8.56271825,0.09492013,0.24733972,1.47026960,1.00796185,0.42897585,3.06623003,1.80727465,0.97773194
-5.29764882,8.72321672,0.09659913,0.25295283,1.50612133,1.01891861,0.44090892,3.11836659,1.82672296,1.00389240
-5.29164582,8.85380784,0.09813168,0.25776822,1.53794077,1.02579509,0.45155915,3.15969500,1.83892440,1.02687511
-5.28564282,8.95366739,0.09950337,0.26176238,1.56552765,1.02859608,0.46084149,3.19006241,1.84396778,1.04639868
-5.27963982,9.02243629,0.10070177,0.26492147,1.58872509,1.02739144,0.46868168,3.20948554,1.84207025,1.06223350
-5.27363682,9.06017968,0.10171562,0.26724022,1.60741329,1.02230902,0.47501531,3.21813252,1.83356236,1.07420142
-5.26763382,9.06733780,0.10253410,0.26872067,1.62150325,1.01352642,0.47978692,3.21630173,1.81887039,1.08217455
-5.26163082,9.04467186,0.10314620,0.26937091,1.63093089,1.00126200,0.48294943,3.20439897,1.79849680,1.08607314
-5.25562781,8.99320820,0.10354028,0.26920386,1.63565217,0.98576562,0.48446386,3.18291413,1.77299985,1.08586302
-5.24962481,8.91418393,0.10370379,0.26823617,1.63563958,0.96730957,0.48429946,3.15239861,1.74297321,1.08155274
-5.24362181,8.80899658,0.10362330,0.26648731,1.63088018,0.94618008,0.48243437,3.11344459,1.70902646,1.07319070
-5.23761881,8.67915988,0.10328475,0.26397891,1.62137546,0.92266969,0.47885667,3.06666677,1.67176708,1.06086229
-5.23161581,8.52626711,0.10267386,0.26073437,1.60714290,0.89707063,0.47356574,3.01268740,1.63178463,1.04468747
-5.22561281,8.35196261,0.10177685,0.25677870,1.58821909,0.86966954,0.46657400,2.95212458,1.58963733,1.02481857
-5.21960980,8.15792161,0.10058124,0.25213864,1.56466404,0.84074334,0.45790866,2.88558412,1.54584144,1.00143840
-5.21360680,7.94583760,0.09907676,0.24684300,1.53656633,0.81055636,0.44761351,2.81365466,1.50086338,0.97475872
-5.20760380,7.71741618,0.09725636,0.24092309,1.50404864,0.77935854,0.43575045,2.73690558,1.45511466,0.94501881
-5.20160080,7.47437385,0.09511705,0.23441328,1.46727292,0.74738459,0.42240063,2.65588729,1.40894937,0.91248409
-5.19559780,7.21843996,0.09266081,0.22735158,1.42644495,0.71485389,0.40766505,2.57113323,1.36266401,0.87744456
-5.18959480,6.95136015,0.08989520,0.21978004,1.38181760,0.68197090,0.39166457,2.48316292,1.31649943,0.84021299
-5.18359180,6.67489947,0.08683382,0.21174519,1.33369248,0.64892591,0.37453907,2.39248549,1.27064442,0.80112262
-5.17758879,6.39084400,0.08349657,0.20329811,1.28241970,0.61589593,0.35644590,2.29960311,1.22524083,0.76052424
-5.17158579,6.10099955,0.07990950,0.19449441,1.22839553,0.58304557,0.33755759,2.20501393,1.18038966,0.71878275
-5.16558279,5.80718715,0.07610458,0.18539385,1.17205801,0.55052786,0.31805884,2.10921419,1.13615797,0.67627296
-5.15957979,5.51123474,0.07211904,0.17605979,1.11388065,0.51848476,0.29814292,2.01269933,1.09258634,0.63337480
-5.15357679,5.21496544,0.06799455,0.16655836,1.05436439,0.48704760,0.27800767,1.91596405,1.04969640,0.59046804
-5.14757379,4.92018267,0.06377625,0.15695744,0.99402826,0.45633722,0.25785122,1.81950131,1.00749851,0.54792662
-5.14157079,4.62865296,0.05951156,0.14732549,0.93339914,0.42646395,0.23786766,1.72380044,0.96599896,0.50611282
-5.13556778,4.34208727,0.05524893,0.13773032,0.87300109,0.39752754,0.21824280,1.62934444,0.92520680,0.46537145
-5.12956478,4.06212174,0.05103660,0.12823779,0.81334476,0.36961689,0.19915027,1.53660674,0.88513985,0.42602426
-5.12356178,3.79029878,0.04692135,0.11891057,0.75491726,0.34280995,0.18074805,1.44604752,0.84582972,0.38836484
-5.11755878,3.52804917,0.04294732,0.10980704,0.69817294,0.31717350,0.16317559,1.35810964,0.80732573,0.35265414
-5.11155578,3.27667604,0.03915501,0.10098024,0.64352541,0.29276316,0.14655159,1.27321452,0.76969738,0.31911680
-5.10555278,3.03734074,0.03558039,0.09247709,0.59134098,0.26962342,0.13097257,1.19175780,0.73303546,0.28793832
-5.09954977,2.81105132,0.03225420,0.08433782,0.54193369,0.24778783,0.11651214,1.11410491,0.69745142,0.25926328
-5.09354677,2.59865320,0.02920148,0.07659558,0.49556195,0.22727928,0.10322096,1.04058662,0.66307531,0.23319444
-5.08754377,2.40082234,0.02644121,0.06927633,0.45242679,0.20811043,0.09112744,0.97149445,0.63005199,0.20979288
-5.08154077,2.21806052,0.02398627,0.06239890,0.41267151,0.19028413,0.08023897,0.90707615,0.59853606,0.18907889
-5.07553777,2.05069274,0.02184346,0.05597528,0.37638279,0.17379398,0.07054368,0.84753113,0.56868543,0.17103376
-5.06953477,1.89886637,0.02001369,0.05001108,0.34359273,0.15862485,0.06201250,0.79300610,0.54065411,0.15560213
-5.06353177,1.76255227,0.01849239,0.04450606,0.31428201,0.14475350,0.05460157,0.74359097,0.51458424,0.14269492
-5.05752876,1.64154764,0.01726990,0.03945488,0.28838367,0.13214911,0.04825476,0.69931530,0.49059811,0.13219267
-5.05152576,1.53548080,0.01633203,0.03484780,0.26578748,0.12077395,0.04290628,0.66014552,0.46879036,0.12394919
-5.04552276,1.44381827,0.01566068,0.03067149,0.24634475,0.11058403,0.03848322,0.62598314,0.44922085,0.11779536
-5.03951976,1.36587412,0.01523446,0.02690978,0.22987339,0.10152976,0.03490800,0.59666437,0.43190881,0.11354317
-5.03351676,1.30082215,0.01502935,0.02354451,0.21616324,0.09355683,0.03210078,0.57196126,0.41682831,0.11098966
-5.02751376,1.24771104,0.01501944,0.02055617,0.20498147,0.08660706,0.02998152,0.55158472,0.40390570,0.10992111
-5.02151076,1.20548265,0.01517762,0.01792469,0.19607812,0.08061946,0.02847198,0.53518944,0.39301901,0.11011700
-5.01550775,1.17299352,0.01547628,0.01563001,0.18919168,0.07553145,0.02749744,0.52238085,0.38399955,0.11135413
-5.00950475,1.14903939,0.01588803,0.01365262,0.18405474,0.07128011,0.02698821,0.51272403,0.37663555,0.11341059
-5.00350175,1.13238248,0.01638639,0.01197413,0.18039949,0.06780368,0.02688098,0.50575441,0.37067797,0.11606970
-4.99749875,1.12178078,0.01694650,0.01057756,0.17796328,0.06504308,0.02711987,0.50098994,0.36584794,0.11912382
-4.99149575,1.11601866,0.01754576,0.00944775,0.17649384,0.06294352,0.02765735,0.49794435,0.36184575,0.12237803
-4.98549275,1.11393770,0.01816445,0.00857156,0.17575438,0.06145602,0.02845492,0.49614099,0.35836089,0.12565352
-4.97948974,1.11446672,0.01878635,0.00793802,0.17552812,0.06053890,0.02948357,0.49512666,0.35508252,0.12879079
-4.97348674,1.11664952,0.01939916,0.00753836,0.17562239,0.06015910,0.03072400,0.49448486,0.35171023,0.13165231
-4.96748374,1.11966930,0.01999500,0.00736599,0.17587202,0.06029319,0.03216662,0.49384777,0.34796412,0.13412484
-4.96148074,1.12286839,0.02057067,0.00741632,0.17614187,0.06092809,0.03381131,0.49290651,0.34359422,0.13612102
-4.95547774,1.12576224,0.02112784,0.00768657,0.17632843,0.06206132,0.03566680,0.49141901,0.33838837,0.13758042
-4.94947474,1.12804686,0.02167314,0.00817536,0.17636047,0.06370086,0.03774993,0.48921523,0.33217863,0.13846977
-4.94347174,1.12959908,0.02221797,0.00888230,0.17619849,0.06586437,0.04008448,0.48619934,0.32484564,0.13878244
-4.93746873,1.13046944,0.02277827,0.00980746,0.17583315,0.06857800,0.04269977,0.48234882,0.31632101,0.13853711
-4.93146573,1.13086773,0.02337405,0.01095079,0.17528260,0.07187459,0.04562897,0.47771043,0.30658762,0.13777567
-4.92546273,1.13114185,0.02402874,0.01231142,0.17458886,0.07579139,0.04890726,0.47239337,0.29567793,0.13656035
-4.91945973,1.13175068,0.02476846,0.01388702,0.17381340,0.08036741,0.05256967,0.46655978,0.28367040,0.13497029
-4.91345673,1.13323222,0.02562100,0.01567309,0.17303204,0.08564040,0.05664890,0.46041331,0.27068447,0.13309746
-4.90745373,1.13616853,0.02661486,0.01766229,0.17232940,0.09164361,0.06117308,0.45418615,0.25687418,0.13104235
-4.90145073,1.14114898,0.02777802,0.01984385,0.17179329,0.09840253,0.06616351,0.44812532,0.24242098,0.12890935
-4.89544772,1.14873377,0.02913680,0.02220307,0.17150910,0.10593171,0.07163266,0.44247884,0.22752607,0.12680215
-4.88944472,1.15941931,0.03071462,0.02472094,0.17155455,0.11423183,0.07758233,0.43748249,0.21240262,0.12481933
-4.88344172,1.17360739,0.03253085,0.02737394,0.17199510,0.12328717,0.08400216,0.43334793,0.19726822,0.12305021
-4.87743872,1.19157944,0.03459972,0.03013404,0.17288011,0.13306373,0.09086862,0.43025256,0.18233796,0.12157134
-4.87143572,1.21347733,0.03692940,0.03296887,0.17424005,0.14350799,0.09814448,0.42833179,0.16781831,0.12044350
-4.86543272,1.23929158,0.03952118,0.03584219,0.17608479,0.15454648,0.10577887,0.42767384,0.15390199,0.11970961
-4.85942971,1.26885746,0.04236899,0.03871456,0.17840311,0.16608627,0.11370790,0.42831748,0.14076399,0.11939333
-4.85342671,1.30185920,0.04545905,0.04154416,0.18116335,0.17801634,0.12185594,0.43025245,0.12855874,0.11949861
-4.84742371,1.33784191,0.04876990,0.04428790,0.18431525,0.19020986,0.13013742,0.43342267,0.11741837,0.12001014
-4.84142071,1.37623056,0.05227268,0.04690265,0.18779279,0.20252722,0.13845915,0.43773167,0.10745208,0.12089454
-4.83541771,1.41635484,0.05593167,0.04934657,0.19151785,0.21481983,0.14672310,0.44305016,0.09874629,0.12210231
-4.82941471,1.45747857,0.05970514,0.05158056,0.19540456,0.22693438,0.15482937,0.44922479,0.09136563,0.12357046
-4.82341171,1.49883202,0.06354648,0.05356960,0.19936405,0.23871757,0.16267944,0.45608794,0.08535439,0.12522555
-4.81740870,1.53964532,0.06740546,0.05528416,0.20330938,0.25002078,0.17017933,0.46346761,0.08073831,0.12698708
-4.81140570,1.57918133,0.07122972,0.05670140,0.20716039,0.26070481,0.17724261,0.47119701,0.07752661,0.12877111
-4.80540270,1.61676616,0.07496633,0.05780627,0.21084833,0.27064421,0.18379316,0.47912322,0.07571395,0.13049374
-4.79939970,1.65181593,0.07856341,0.05859228,0.21431990,0.27973105,0.18976742,0.48711453,0.07528234,0.13207457
-4.79339670,1.68385853,0.08197167,0.05906213,0.21754079,0.28787802,0.19511607,0.49506602,0.07620288,0.13343978
-4.78739370,1.71254954,0.08514594,0.05922797,0.22049841,0.29502064,0.19980518,0.50290334,0.07843723,0.13452482
-4.78139070,1.73768182,0.08804646,0.05911145,0.22320392,0.30111852,0.20381651,0.51058447,0.08193891,0.13527656
-4.77538769,1.75918880,0.09064006,0.05874342,0.22569348,0.30615563,0.20714730,0.51809963,0.08665450,0.13565487
-4.76938469,1.77714174,0.09290102,0.05816342,0.22802876,0.31013967,0.20980931,0.52546960,0.09252461,0.13563367
-4.76338169,1.79174168,0.09481172,0.05741896,0.23029691,0.31310052,0.21182737,0.53274265,0.09948497,0.13520130
-4.75737869,1.80330725,0.09636302,0.05656458,0.23260997,0.31508800,0.21323747,0.53999055,0.10746758,0.13436037
-4.75137569,1.81225936,0.09755433,0.05566086,0.23510396,0.31616907,0.21408456,0.54730423,0.11640206,0.13312710
-4.74537269,1.81910426,0.09839345,0.05477331,0.23793768,0.31642469,0.21442022,0.55478925,0.12621722,0.13153031
-4.73936968,1.82441623,0.09889623,0.05397131,0.24129138,0.31594661,0.21430035,0.56256184,0.13684301,0.12960996
-4.73336668,1.82882110,0.09908593,0.05332698,0.24536535,0.31483416,0.21378302,0.57074560,0.14821275,0.12741561
-4.72736368,1.83298161,0.09899259,0.05291427,0.25037841,0.31319141,0.21292666,0.57946916,0.16026559,0.12500464
-4.72136068,1.83758533,0.09865211,0.05280801,0.25656631,0.31112471,0.21178858,0.58886501,0.17294919,0.12244052
-4.71535768,1.84333530,0.09810539,0.05308316,0.26417991,0.30874078,0.21042401,0.59906935,0.18622248,0.11979106
-4.70935468,1.85094361,0.09739739,0.05381411,0.27348308,0.30614539,0.20888560,0.61022274,0.20005818,0.11712682
-4.70335168,1.86112721,0.09657607,0.05507405,0.28474997,0.30344262,0.20722336,0.62247144,0.21444503,0.11451961
-4.69734867,1.87460537,0.09569151,0.05693444,0.29826170,0.30073460,0.20548501,0.63596886,0.22938951,0.11204117
-4.69134567,1.89209773,0.09479481,0.05946443,0.31430204,0.29812170,0.20371654,0.65087664,0.24491662,0.10976201
-4.68534267,1.91432172,0.09393714,0.06273027,0.33315205,0.29570284,0.20196306,0.66736500,0.26106979,0.10775038
-4.67933967,1.94198827,0.09316867,0.06679464,0.35508354,0.29357597,0.20026949,0.68561170,0.27790955,0.10607133
-4.67333667,1.97579456,0.09253755,0.07171581,0.38035117,0.29183834,0.19868128,0.70579934,0.29551090,0.10478586
-4.66733367,2.01641295,0.09208880,0.07754674,0.40918346,0.29058645,0.19724473,0.72811066,0.31395943,0.10395010
-4.66133067,2.06447563,0.09186317,0.08433389,0.44177265,0.28991558,0.19600706,0.75272163,0.33334608,0.10361443
-4.65532766,2.12055453,0.09189604,0.09211595,0.47826381,0.28991868,0.19501593,0.77979251,0.35376079,0.10382263
-4.64932466,2.18513717,0.09221619,0.10092234,0.51874350,0.29068466,0.19431851,0.80945705,0.37528520,0.10461092
-4.64332166,2.25859876,0.09284474,0.11077170,0.56322851,0.29229603,0.19396008,0.84181022,0.39798474,0.10600701
