energy_ev,total_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-4.30115058,2.35092983,0.84060790,0.99906722,0.00285158,0.12234886,0.04725958,1.08326506
-4.29514757,2.34559155,0.83495729,0.99864482,0.00289063,0.12336562,0.04668565,1.07959408
-4.28914457,2.33050846,0.82497672,0.99450046,0.00292649,0.12395706,0.04585109,1.07110582
-4.28314157,2.30572699,0.81081947,0.98662036,0.00295770,0.12408703,0.04477000,1.05784955
-4.27713857,2.27144550,0.79270727,0.97504122,0.00298291,0.12372781,0.04346066,1.03995470
-4.27113557,2.22800883,0.77092441,0.95984895,0.00300094,0.12286110,0.04194499,1.01762730
-4.26513257,2.17589969,0.74581061,0.94117663,0.00301075,0.12147874,0.04024798,0.99114458
-4.25912956,2.11572747,0.71775263,0.91920176,0.00301152,0.11958315,0.03839700,0.96084823
-4.25312656,2.04821479,0.68717524,0.89414296,0.00300265,0.11718737,0.03642109,0.92713625
-4.24712356,1.97418252,0.65453170,0.86625624,0.00298378,0.11431491,0.03435028,0.89045406
-4.24112056,1.89453354,0.62029412,0.83583094,0.00295481,0.11099920,0.03221485,0.85128494
-4.23511756,1.81023595,0.58494397,0.80318540,0.00291598,0.10728289,0.03004474,0.81014023
-4.22911456,1.72230608,0.54896312,0.76866243,0.00286780,0.10321682,0.02786887,0.76754960
-4.22311156,1.63179181,0.51282557,0.73262469,0.00281113,0.09885897,0.02571471,0.72405157
-4.21710855,1.53975645,0.47699003,0.69544999,0.00274719,0.09427314,0.02360778,0.68018466
-4.21110555,1.44726351,0.44189354,0.65752652,0.00267752,0.08952762,0.02157134,0.63647914
-4.20510255,1.35536256,0.40794629,0.61924803,0.00260402,0.08469384,0.01962615,0.59344977
-4.19909955,1.26507631,0.37552742,0.58100914,0.00252891,0.07984496,0.01779031,0.55158932
-4.19309655,1.17738892,0.34498201,0.54320056,0.00245473,0.07505455,0.01607922,0.51136313
-4.18709355,1.09323559,0.31661906,0.50620446,0.00238429,0.07039525,0.01450557,0.47320454
-4.18109055,1.01349332,0.29071030,0.47038995,0.00232066,0.06593763,0.01307946,0.43751117
-4.17508754,0.93897274,0.26748977,0.43610862,0.00226707,0.06174897,0.01180855,0.40464191
-4.16908454,0.87041091,0.24715394,0.40369042,0.00222690,0.05789225,0.01069818,0.37491458
-4.16308154,0.80846487,0.22986214,0.37343958,0.00220360,0.05442521,0.00975167,0.34860402
-4.15707854,0.75370582,0.21573719,0.34563091,0.00220057,0.05139944,0.00897044,0.32594053
-4.15107554,0.70661385,0.20486609,0.32050638,0.00222114,0.04885959,0.00835430,0.30710852
-4.14507254,0.66757299,0.19730054,0.29827195,0.00226843,0.04684268,0.00790162,0.29224528
-4.13906953,0.63686663,0.19305730,0.27909480,0.00234526,0.04537739,0.00760950,0.28143984
-4.13306653,0.61467330,0.19211831,0.26310096,0.00245407,0.04448356,0.00747394,0.27473178
-4.12706353,0.60106275,0.19443061,0.25037327,0.00259678,0.04417161,0.00748998,0.27211019
-4.12106053,0.59599267,0.19990600,0.24094986,0.00277472,0.04444217,0.00765177,0.27351264
-4.11505753,0.59930607,0.20842079,0.23482301,0.00298853,0.04528575,0.00795265,0.27882447
-4.10905453,0.61072966,0.21981549,0.23193861,0.00323803,0.04668254,0.00838520,0.28787840
-4.10305153,0.62987356,0.23389486,0.23219615,0.00352223,0.04860240,0.00894128,0.30045470
-4.09704852,0.65623262,0.25042836,0.23544932,0.00383920,0.05100493,0.00961205,0.31628214
-4.09104552,0.68918973,0.26915126,0.24150737,0.00418606,0.05383987,0.01038799,0.33503978
-4.08504252,0.72802147,0.28976650,0.25013719,0.00455901,0.05704758,0.01125894,0.35635997
-4.07903952,0.77190628,0.31194758,0.26106617,0.00495330,0.06055992,0.01221413,0.37983249
-4.07303652,0.81993538,0.33534235,0.27398605,0.00536332,0.06430128,0.01324224,0.40501005
-4.06703352,0.87112657,0.35957799,0.28855754,0.00578268,0.06818989,0.01433148,0.43141514
-4.06103052,0.92444066,0.38426687,0.30441592,0.00620434,0.07213942,0.01546970,0.45854812
-4.05502751,0.97880054,0.40901341,0.32117745,0.00662077,0.07606078,0.01664450,0.48589649
-4.04902451,1.03311229,0.43342161,0.33844655,0.00702411,0.07986408,0.01784335,0.51294507
-4.04302151,1.08628800,0.45710307,0.35582368,0.00740640,0.08346079,0.01905375,0.53918682
-4.03701851,1.13726949,0.47968522,0.37291358,0.00775978,0.08676592,0.02026339,0.56413397
-4.03101551,1.18505218,0.50081938,0.38933387,0.00807676,0.08970024,0.02146028,0.58732900
-4.02501251,1.22870839,0.52018839,0.40472360,0.00835039,0.09219234,0.02263290,0.60835512
-4.01900950,1.26740904,0.53751343,0.41875154,0.00857452,0.09418066,0.02377034,0.62684578
-4.01300650,1.30044297,0.55255975,0.43112395,0.00874398,0.09561516,0.02486240,0.64249288
-4.00700350,1.32723319,0.56514108,0.44159143,0.00885476,0.09645873,0.02589968,0.65505328
-4.00100050,1.34734922,0.57512249,0.44995477,0.00890412,0.09668823,0.02687365,0.66435337
-3.99499750,1.36051528,0.58242166,0.45606944,0.00889069,0.09629506,0.02777669,0.67029151
-3.98899450,1.36661375,0.58700852,0.45984853,0.00881449,0.09528536,0.02860212,0.67283833
-3.98299150,1.36568404,0.58890335,0.46126416,0.00867695,0.09367967,0.02934421,0.67203479
-3.97698849,1.35791686,0.58817338,0.46034713,0.00848082,0.09151218,0.02999815,0.66798834
-3.97098549,1.34364423,0.58492834,0.45718493,0.00823011,0.08882956,0.03056007,0.66086713
-3.96498249,1.32332582,0.57931496,0.45191817,0.00792987,0.08568941,0.03102705,0.65089289
-3.95897949,1.29753204,0.57151087,0.44473557,0.00758607,0.08215844,0.03139708,0.63833259
-3.95297649,1.26692499,0.56171826,0.43586771,0.00720540,0.07831033,0.03166908,0.62348938
-3.94697349,1.23223766,0.55015743,0.42557970,0.00679501,0.07422358,0.03184294,0.60669322
-3.94097049,1.19425257,0.53706062,0.41416323,0.00636229,0.06997916,0.03191955,0.58829158
-3.93496748,1.15378040,0.52266633,0.40192803,0.00591467,0.06565829,0.03190080,0.56864051
-3.92896448,1.11163944,0.50721423,0.38919325,0.00545942,0.06134028,0.03178967,0.54809642
-3.92296148,1.06863636,0.49094086,0.37627885,0.00500341,0.05710055,0.03159021,0.52700878
-3.91695848,1.02554896,0.47407608,0.36349739,0.00455300,0.05300887,0.03130762,0.50571390
-3.91095548,0.98311111,0.45684029,0.35114637,0.00411388,0.04912795,0.03094819,0.48452989
-3.90495248,0.94200023,0.43944237,0.33950128,0.00369098,0.04551221,0.03051931,0.46375275
-3.89894947,0.90282729,0.42207822,0.32880971,0.00328840,0.04220700,0.03002935,0.44365369
-3.89294647,0.86612957,0.40492984,0.31928632,0.00290942,0.03924812,0.02948764,0.42447742
-3.88694347,0.83236587,0.38816477,0.31110912,0.00255646,0.03666160,0.02890421,0.40644148
-3.88094047,0.80191429,0.37193580,0.30441687,0.00223110,0.03446383,0.02828970,0.38973630
-3.87493747,0.77507217,0.35638097,0.29930777,0.00193422,0.03266201,0.02765510,0.37452608
-3.86893447,0.75205828,0.34162358,0.29583937,0.00166596,0.03125471,0.02701149,0.36095007
-3.86293147,0.73301677,0.32777238,0.29402973,0.00142591,0.03023273,0.02636986,0.34912440
-3.85692846,0.71802288,0.31492188,0.29385979,0.00121314,0.02958011,0.02574076,0.33914420
-3.85092546,0.70709005,0.30315265,0.29527683,0.00102631,0.02927520,0.02513414,0.33108586
-3.84492246,0.70017822,0.29253192,0.29819896,0.00086379,0.02929182,0.02455912,0.32500955
-3.83891946,0.69720310,0.28311416,0.30252044,0.00072372,0.02960048,0.02402379,0.32096158
-3.83291646,0.69804597,0.27494201,0.30811772,0.00060415,0.03016958,0.02353512,0.31897688
-3.82691346,0.70256389,0.26804738,0.31485597,0.00050305,0.03096648,0.02309886,0.31908118
-3.82091046,0.71059978,0.26245266,0.32259591,0.00041840,0.03195863,0.02271951,0.32129305
-3.81490745,0.72199217,0.25817232,0.33120053,0.00034827,0.03311445,0.02240038,0.32562553
-3.80890445,0.73658411,0.25521447,0.34054173,0.00029085,0.03440418,0.02214363,0.33208741
-3.80290145,0.75423105,0.25358263,0.35050629,0.00024446,0.03580049,0.02195039,0.34068399
-3.79689845,0.77480727,0.25327744,0.36100121,0.00020760,0.03727892,0.02182091,0.35141736
-3.79089545,0.79821063,0.25429840,0.37195800,0.00017896,0.03881827,0.02175468,0.36428613
-3.78489245,0.82436557,0.25664537,0.38333587,0.00015746,0.04040057,0.02175063,0.37928466
-3.77888944,0.85322413,0.26031991,0.39512357,0.00014218,0.04201114,0.02180722,0.39640190
-3.77288644,0.88476522,0.26532637,0.40733996,0.00013245,0.04363829,0.02192265,0.41561981
-3.76688344,0.91899214,0.27167264,0.42003320,0.00012781,0.04527298,0.02209493,0.43691173
-3.76088044,0.95592872,0.27937061,0.43327861,0.00012799,0.04690838,0.02232199,0.46024071
-3.75487744,0.99561428,0.28843632,0.44717540,0.00013294,0.04853931,0.02260177,0.48555802
-3.74887444,1.03809796,0.29888977,0.46184233,0.00014283,0.05016171,0.02293231,0.51280210
-3.74287144,1.08343264,0.31075454,0.47741263,0.00015802,0.05177201,0.02331173,0.54189810
-3.73686843,1.13166901,0.32405708,0.49402824,0.00017908,0.05336670,0.02373836,0.57275805
-3.73086543,1.18284995,0.33882583,0.51183376,0.00020678,0.05494177,0.02421073,0.60528188
-3.72486243,1.23700563,0.35509009,0.53097015,0.00024209,0.05649244,0.02472762,0.63935920
-3.71885943,1.29414930,0.37287871,0.55156861,0.00028618,0.05801288,0.02528815,0.67487168
-3.71285643,1.35427388,0.39221846,0.57374459,0.00034039,0.05949612,0.02589178,0.71169607
-3.70685343,1.41734929,0.41313217,0.59759216,0.00040626,0.06093402,0.02653839,0.74970737
-3.70085043,1.48332013,0.43563654,0.62317887,0.00048547,0.06231745,0.02722836,0.78878203
-3.69484742,1.55210371,0.45973947,0.65054112,0.00057984,0.06363651,0.02796255,0.82880071
-3.68884442,1.62358781,0.48543715,0.67968007,0.00069132,0.06488078,0.02874235,0.86965036
-3.68284142,1.69762815,0.51271058,0.71055821,0.00082190,0.06603978,0.02956966,0.91122524
-3.67683842,1.77404520,0.54152186,0.74309650,0.00097363,0.06710322,0.03044685,0.95342666
-3.67083542,1.85262022,0.57181018,0.77717226,0.00114851,0.06806146,0.03137662,0.99616125
-3.66483242,1.93309058,0.60348764,0.81261774,0.00134849,0.06890578,0.03236189,1.03933783
-3.65882941,2.01514453,0.63643524,0.84921955,0.00157535,0.06962863,0.03340563,1.08286282
-3.65282641,2.09841581,0.67049925,0.88671894,0.00183067,0.07022385,0.03451056,1.12663464
-3.64682341,2.18247848,0.70548817,0.92481323,0.00211576,0.07068675,0.03567896,1.17053726
-3.64082041,2.26684280,0.74117074,0.96315826,0.00243154,0.07101415,0.03691237,1.21443364
-3.63481741,2.35095274,0.77727530,1.00137219,0.00277856,0.07120431,0.03821134,1.25815940
-3.62881441,2.43418576,0.81349066,1.03904063,0.00315684,0.07125681,0.03957517,1.30151752
-3.62281141,2.51585577,0.84946888,1.07572320,0.00356593,0.07117242,0.04100172,1.34427450
-3.61680840,2.59521951,0.88483008,1.11096143,0.00400476,0.07095292,0.04248731,1.38615867
-3.61080540,2.67148695,0.91916914,1.14428802,0.00447173,0.07060090,0.04402662,1.42686092
-3.60480240,2.74383562,0.95206447,1.17523727,0.00496463,0.07011963,0.04561273,1.46603829
-3.59879940,2.81142880,0.98308846,1.20335637,0.00548069,0.06951293,0.04723724,1.50332033
-3.59279640,2.87343707,1.01181923,1.22821732,0.00601662,0.06878507,0.04889051,1.53831818
-3.58679340,2.92906248,1.03785343,1.24942904,0.00656866,0.06794078,0.05056187,1.57063613
-3.58079040,2.97756435,1.06081918,1.26664930,0.00713266,0.06698522,0.05224005,1.59988499
-3.57478739,3.01828550,1.08038892,1.27959590,0.00770419,0.06592407,0.05391346,1.62569677
-3.56878439,3.05067770,1.09629118,1.28805672,0.00827862,0.06476363,0.05557068,1.64773976
-3.56278139,3.07432494,1.10832090,1.29189818,0.00885126,0.06351091,0.05720078,1.66573327
-3.55677839,3.08896330,1.11634758,1.29107167,0.00941745,0.06217375,0.05879373,1.67946113
-3.55077539,3.09449639,1.12032085,1.28561776,0.00997271,0.06076092,0.06034063,1.68878327
-3.54477239,3.09100531,1.12027318,1.27566782,0.01051285,0.05928218,0.06183402,1.69364455
-3.53876938,3.07875281,1.11631955,1.26144304,0.01103405,0.05774835,0.06326797,1.69408058
-3.53276638,3.05818110,1.10865396,1.24325089,0.01153298,0.05617123,0.06463817,1.69021999
-3.52676338,3.02990360,1.09754319,1.22147896,0.01200686,0.05456359,0.06594193,1.68228314
-3.52076038,2.99469087,1.08331798,1.19658668,0.01245355,0.05293901,0.06717808,1.67057746
-3.51475738,2.95345151,1.06636206,1.16909494,0.01287153,0.05131173,0.06834684,1.65548952
-3.50875438,2.90720881,1.04709982,1.13957424,0.01325998,0.04969643,0.06944968,1.63747442
-3.50275138,2.85707426,1.02598291,1.10863158,0.01361876,0.04810796,0.07048908,1.61704297
-3.49674837,2.80421908,1.00347669,1.07689674,0.01394839,0.04656114,0.07146838,1.59474742
-3.49074537,2.74984474,0.98004694,1.04500816,0.01425001,0.04507040,0.07239158,1.57116615
-3.48474237,2.69515372,0.95614749,1.01359901,0.01452535,0.04364954,0.07326317,1.54688825
-3.47873937,2.64132120,0.93220910,0.98328370,0.01477664,0.04231145,0.07408803,1.52249821
-3.47273637,2.58946858,0.90862989,0.95464521,0.01500657,0.04106784,0.07487123,1.49856149
-3.46673337,2.54063926,0.88576769,0.92822337,0.01521816,0.03992898,0.07561800,1.47561106
-3.46073037,2.49577706,0.86393410,0.90450440,0.01541469,0.03890352,0.07633354,1.45413527
-3.45472736,2.45570748,0.84339041,0.88391172,0.01559957,0.03799824,0.07702292,1.43456722
-3.44872436,2.42112180,0.82434518,0.86679814,0.01577622,0.03721787,0.07769089,1.41727552
-3.44272136,2.39256403,0.80695321,0.85343953,0.01594796,0.03656498,0.07834169,1.40255662
-3.43671836,2.37042060,0.79131574,0.84402993,0.01611788,0.03603983,0.07897871,1.39062851
-3.43071536,2.35491279,0.77748164,0.83867808,0.01628868,0.03564025,0.07960423,1.38162597
-3.42471236,2.34609190,0.76544931,0.83740556,0.01646255,0.03536160,0.08021904,1.37559710
-3.41870935,2.34383718,0.75516919,0.84014642,0.01664107,0.03519678,0.08082201,1.37250154
-3.41270635,2.34785679,0.74654668,0.84674842,0.01682503,0.03513618,0.08140975,1.37221022
-3.40670335,2.35769209,0.73944557,0.85697596,0.01701442,0.03516784,0.08197620,1.37450687
-3.40070035,2.37272538,0.73369177,0.87051478,0.01720826,0.03527756,0.08251237,1.37909157
-3.39469735,2.39219158,0.72907758,0.88697842,0.01740465,0.03544912,0.08300616,1.38558645
-3.38869435,2.41519400,0.72536651,0.90591656,0.01760066,0.03566459,0.08344227,1.39354370
-3.38269135,2.44072436,0.72229861,0.92682509,0.01779242,0.03590469,0.08380236,1.40245599
-3.37668834,2.46768696,0.71959662,0.94915798,0.01797518,0.03614926,0.08406534,1.41176933
-3.37068534,2.49492680,0.71697262,0.97234066,0.01814339,0.03637776,0.08420786,1.42089813
-3.36468234,2.52126102,0.71413546,0.99578460,0.01829087,0.03656984,0.08420503,1.42924221
-3.35867934,2.54551294,0.71079864,1.01890296,0.01841098,0.03670595,0.08403122,1.43620537
-3.35267634,2.56654753,0.70668854,1.04112648,0.01849685,0.03676795,0.08366112,1.44121470
-3.34667334,2.58330717,0.70155267,1.06191947,0.01854159,0.03673975,0.08307074,1.44374018
-3.34067034,2.59484611,0.69516785,1.08079506,0.01853859,0.03660789,0.08223859,1.44331353
-3.33466733,2.60036222,0.68734765,1.09732905,0.01848172,0.03636201,0.08114672,1.43954546
-3.32866433,2.59922450,0.67794908,1.11117201,0.01836561,0.03599537,0.07978178,1.43214061
-3.32266133,2.59099487,0.66687797,1.12205875,0.01818587,0.03550508,0.07813585,1.42090925
-3.31665833,2.57544325,0.65409284,1.12981483,0.01793928,0.03489240,0.07620715,1.40577518
-3.31065533,2.55255490,0.63960710,1.13435976,0.01762395,0.03416279,0.07400051,1.38677927
-3.30465233,2.52252960,0.62348933,1.13570653,0.01723943,0.03332584,0.07152754,1.36407850
-3.29864932,2.48577262,0.60586174,1.13395759,0.01678677,0.03239512,0.06880663,1.33794046
-3.29264632,2.44287779,0.58689677,1.12929734,0.01626853,0.03138791,0.06586261,1.30873342
-3.28664332,2.39460367,0.56681211,1.12198144,0.01568872,0.03032475,0.06272627,1.27691276
-3.28064032,2.34184383,0.54586434,1.11232365,0.01505270,0.02922908,0.05943353,1.24300414
-3.27463732,2.28559295,0.52434165,1.10068061,0.01436706,0.02812665,0.05602463,1.20758460
-3.26863432,2.22691055,0.50255582,1.08743568,0.01363940,0.02704506,0.05254308,1.17126237
-3.26263132,2.16688419,0.48083418,1.07298251,0.01287814,0.02601322,0.04903460,1.13465661
-3.25662831,2.10659421,0.45951167,1.05770931,0.01209226,0.02506085,0.04554606,1.09837812
-3.25062531,2.04708171,0.43892365,1.04198482,0.01129110,0.02421810,0.04212445,1.06301193
-3.24462231,1.98932149,0.41939950,1.02614660,0.01048410,0.02351513,0.03881595,1.02910274
-3.23861931,1.93420111,0.40125753,1.01049237,0.00968054,0.02298183,0.03566514,0.99714371
-3.23261631,1.88250699,0.38480111,0.99527486,0.00888939,0.02264763,0.03271427,0.96756913
-3.22661331,1.83491777,0.37031621,0.98070027,0.00811910,0.02254127,0.03000277,0.94075109
-3.22061031,1.79200495,0.35807015,0.96693051,0.00737745,0.02269074,0.02756685,0.91699993
-3.21460730,1.75424010,0.34831145,0.95408870,0.00667147,0.02312317,0.02543929,0.89656828
-3.20860430,1.72200750,0.34127054,0.94226753,0.00600734,0.02386476,0.02364926,0.87965784
-3.20260130,1.69562088,0.33716089,0.93153979,0.00539040,0.02494067,0.02222231,0.86642836
-3.19659830,1.67534249,0.33618038,0.92197004,0.00482512,0.02637490,0.02118036,0.85700771
-3.19059530,1.66140264,0.33851229,0.91362646,0.00431516,0.02819004,0.02054172,0.85150210
-3.18459230,1.65401785,0.34432575,0.90659204,0.00386347,0.03040701,0.02032114,0.85000561
-3.17858929,1.65340583,0.35377536,0.90097376,0.00347231,0.03304465,0.02052980,0.85260791
-3.17258629,1.65979584,0.36699949,0.89690927,0.00314344,0.03611922,0.02117519,0.85939963
-3.16658329,1.67343322,0.38411749,0.89457004,0.00287815,0.03964378,0.02226103,0.87047469
-3.16058029,1.69457739,0.40522553,0.89416076,0.00267746,0.04362756,0.02378708,0.88592934
-3.15457729,1.72349307,0.43039127,0.89591461,0.00254213,0.04807517,0.02574883,0.90585777
-3.14857429,1.76043511,0.45964753,0.90008452,0.00247284,0.05298583,0.02813726,0.93034457
-3.14257129,1.80562761,0.49298537,0.90693092,0.00247019,0.05835262,0.03093848,0.95945445
-3.13656828,1.85923865,0.53034689,0.91670639,0.00253478,0.06416169,0.03413344,0.99321987
-3.13056528,1.92135223,0.57161821,0.92963831,0.00266722,0.07039169,0.03769765,1.03162743
-3.12456228,1.99193934,0.61662323,0.94591041,0.00286812,0.07701321,0.04160104,1.07460403
-3.11855928,2.07083016,0.66511859,0.96564456,0.00313803,0.08398848,0.04580785,1.12200371
-3.11255628,2.15768945,0.71679023,0.98888378,0.00347738,0.09127123,0.05027672,1.17359621
-3.10655328,2.25199701,0.77125204,1.01557790,0.00388636,0.09880678,0.05496095,1.22905827
-3.10055028,2.35303496,0.82804691,1.04557278,0.00436482,0.10653247,0.05980893,1.28796817
-3.09454727,2.45988303,0.88665021,1.07860391,0.00491212,0.11437822,0.06476474,1.34980442
-3.08854427,2.57142285,0.94647588,1.11429524,0.00552695,0.12226747,0.06976900,1.41394869
-3.08254127,2.68635142,1.00688504,1.15216327,0.00620722,0.13011831,0.07475981,1.47969324
-3.07653827,2.80320381,1.06719682,1.19162672,0.00694990,0.13784481,0.07967392,1.54625265
-3.07053527,2.92038417,1.12670120,1.23202127,0.00775092,0.14535860,0.08444795,1.61277954
-3.06453227,3.03620415,1.18467335,1.27261878,0.00860504,0.15257053,0.08901974,1.67838356
-3.05852926,3.14892698,1.24038903,1.31265035,0.00950586,0.15939245,0.09332968,1.74215313
-3.05252626,3.25681540,1.29314057,1.35133171,0.01044578,0.16573908,0.09732206,1.80317878
-3.04652326,3.35818152,1.34225271,1.38789015,0.01141609,0.17152981,0.10094637,1.86057737
-3.04052026,3.45143621,1.38709803,1.42159127,0.01240707,0.17669051,0.10415845,1.91351614
-3.03451726,3.53513615,1.42711127,1.45176450,0.01340820,0.18115520,0.10692157,1.96123558
-3.02851426,3.60802639,1.46180221,1.47782592,0.01440838,0.18486764,0.10920725,2.00307034
-3.02251126,3.66907672,1.49076671,1.49929747,0.01539625,0.18778266,0.11099595,2.03846745
-3.01650825,3.71751051,1.51369567,1.51582145,0.01636054,0.18986737,0.11227751,2.06700106
-3.01050525,3.75282476,1.53038162,1.52716988,0.01729041,0.19110205,0.11305134,2.08838339
-3.00450225,3.77480083,1.54072291,1.53324814,0.01817588,0.19148086,0.11332641,2.10247149
-2.99849925,3.78350560,1.54472526,1.53409307,0.01900821,0.19101215,0.11312096,2.10926961
-2.99249625,3.77928305,1.54250089,1.52986557,0.01978021,0.18971860,0.11246203,2.10892723
-2.98649325,3.76273697,1.53426507,1.52083844,0.02048660,0.18763689,0.11138473,2.10173280
-2.98049025,3.73470553,1.52033030,1.50738005,0.02112425,0.18481720,0.10993133,2.08810352
-2.97448724,3.69622882,1.50109822,1.48993483,0.02169228,0.18132222,0.10815016,2.06857143
-2.96848424,3.64851093,1.47704940,1.46900178,0.02219216,0.17722598,0.10609439,2.04376638
-2.96248124,3.59287777,1.44873133,1.44511193,0.02262765,0.17261225,0.10382062,2.01439628
-2.95647824,3.53073260,1.41674472,1.41880613,0.02300461,0.16757272,0.10138747,1.98122543
-2.95047524,3.46351064,1.38172857,1.39061395,0.02333074,0.16220491,0.09885403,1.94505146
-2.94447224,3.39263457,1.34434437,1.36103493,0.02361520,0.15660984,0.09627837,1.90668177
-2.93846923,3.31947251,1.30525966,1.33052279,0.02386813,0.15088959,0.09371606,1.86691001
-2.93246623,3.24529976,1.26513166,1.29947314,0.02410011,0.14514474,0.09121875,1.82649370
-2.92646323,3.17126574,1.22459131,1.26821521,0.02432167,0.13947189,0.08883290,1.78613341
-2.92046023,3.09836706,1.18422822,1.23700759,0.02454263,0.13396115,0.08659871,1.74645449
-2.91445723,3.02742762,1.14457713,1.20603796,0.02477160,0.12869390,0.08454925,1.70799193
-2.90845423,2.95908628,1.10610627,1.17542650,0.02501551,0.12374079,0.08270980,1.67117885
-2.90245123,2.89379218,1.06920816,1.14523248,0.02527915,0.11916007,0.08109759,1.63633924
-2.89644822,2.83180798,1.03419307,1.11546351,0.02556493,0.11499637,0.07972171,1.60368506
-2.89044522,2.77322026,1.00128561,1.08608667,0.02587265,0.11127995,0.07858345,1.57331791
-2.88444222,2.71795679,0.97062440,1.05704085,0.02619951,0.10802650,0.07767685,1.54523519
-2.87843922,2.66580953,0.94226499,1.02824941,0.02654019,0.10523743,0.07698961,1.51934045
-2.87243622,2.61646221,0.91618579,0.99963269,0.02688713,0.10290071,0.07650415,1.49545742
-2.86643322,2.56952132,0.89229686,0.97111932,0.02723085,0.10099225,0.07619896,1.47334713
-2.86043022,2.52454876,0.87045108,0.94265619,0.02756045,0.09947768,0.07604998,1.45272725
-2.85442721,2.48109490,0.85045716,0.91421634,0.02786415,0.09831449,0.07603212,1.43329269
-2.84842421,2.43873022,0.83209405,0.88580456,0.02812993,0.09745447,0.07612069,1.41473650
-2.84242121,2.39707427,0.81512576,0.85746057,0.02834609,0.09684627,0.07629281,1.39676998
-2.83641821,2.35582056,0.79931626,0.82925968,0.02850189,0.09643800,0.07652857,1.37914110
-2.83041521,2.31475613,0.78444341,0.80131107,0.02858809,0.09617974,0.07681205,1.36165008
-2.82441221,2.27377523,0.77031153,0.77375389,0.02859744,0.09602585,0.07713199,1.34416170
-2.81840920,2.23288623,0.75676185,0.74675157,0.02852501,0.09593691,0.07748221,1.32661337
-2.81240620,2.19221178,0.74368042,0.72048461,0.02836848,0.09588134,0.07786160,1.30901886
-2.80640320,2.15198231,0.73100319,0.69514244,0.02812822,0.09583639,0.07827390,1.29146739
-2.80040020,2.11252318,0.71871799,0.67091473,0.02780729,0.09578875,0.07872706,1.27411827
-2.79439720,2.07423650,0.70686336,0.64798272,0.02741130,0.09573453,0.07923236,1.25719129
-2.78839420,2.03757848,0.69552445,0.62651096,0.02694811,0.09567867,0.07980331,1.24095363
-2.78239120,2.00303357,0.68482618,0.60663997,0.02642747,0.09563393,0.08045437,1.22570377
-2.77638819,1.97108697,0.67492401,0.58848010,0.02586055,0.09561937,0.08119956,1.21175350
-2.77038519,1.94219668,0.66599307,0.57210698,0.02525946,0.09565854,0.08205106,1.19940892
-2.76438219,1.91676688,0.65821590,0.55755874,0.02463665,0.09577734,0.08301791,1.18895141
-2.75837919,1.89512376,0.65176979,0.54483503,0.02400445,0.09600185,0.08410477,1.18061964
-2.75237619,1.87749515,0.64681417,0.53389808,0.02337446,0.09635603,0.08531092,1.17459351
-2.74637319,1.86399506,0.64347880,0.52467549,0.02275716,0.09685966,0.08662950,1.17098093
-2.74037019,1.85461361,0.64185336,0.51706482,0.02216148,0.09752636,0.08804706,1.16980792
-2.73436718,1.84921324,0.64197892,0.51093962,0.02159450,0.09836206,0.08954336,1.17101283
-2.72836418,1.84753095,0.64384183,0.50615662,0.02106122,0.09936378,0.09109162,1.17444457
-2.72236118,1.84918676,0.64737013,0.50256385,0.02056447,0.10051895,0.09265896,1.17986530
-2.71635818,1.85369780,0.65243298,0.50000915,0.02010487,0.10180513,0.09420724,1.18695720
-2.71035518,1.86049732,0.65884276,0.49834878,0.01968096,0.10319039,0.09569409,1.19533309
-2.70435218,1.86895782,0.66636007,0.49745570,0.01928934,0.10463403,0.09707426,1.20455032
-2.69834917,1.87841705,0.67470117,0.49722713,0.01892494,0.10608786,0.09830100,1.21412743
-2.69234617,1.88820575,0.68354766,0.49759098,0.01858132,0.10749786,0.09932768,1.22356260
-2.68634317,1.89767580,0.69255781,0.49851092,0.01825106,0.10880613,0.10010939,1.23235321
-2.68034017,1.90622743,0.70137915,0.49998972,0.01792610,0.10995309,0.10060450,1.24001563
-2.67433717,1.91333437,0.70966158,0.50207068,0.01759818,0.11087980,0.10077617,1.24610422
-2.66833417,1.91856566,0.71707060,0.50483712,0.01725920,0.11153032,0.10059374,1.25022893
-2.66233117,1.92160318,0.72329987,0.50840964,0.01690159,0.11185395,0.10003388,1.25207057
-2.65632816,1.92225413,0.72808266,0.51294144,0.01651862,0.11180732,0.09908154,1.25139324
-2.65032516,1.92045791,0.73120167,0.51861162,0.01610471,0.11135621,0.09773065,1.24805332
-2.64432216,1.91628706,0.73249676,0.52561670,0.01565560,0.11047703,0.09598454,1.24200478
-2.63831916,1.90994228,0.73187040,0.53416070,0.01516853,0.10915792,0.09385601,1.23330053
-2.63231616,1.90174170,0.72929051,0.54444405,0.01464229,0.10739944,0.09136721,1.22208990
-2.62631316,1.89210509,0.72479067,0.55665179,0.01407728,0.10521473,0.08854916,1.20861237
-2.62031016,1.88153346,0.71846791,0.57094149,0.01347542,0.10262935,0.08544102,1.19318787
-2.61430715,1.87058532,0.71047795,0.58743149,0.01284005,0.09968060,0.08208915,1.17620418
-2.60830415,1.85985054,0.70102849,0.60618985,0.01217578,0.09641654,0.07854596,1.15810201
-2.60230115,1.84992300,0.69037070,0.62722468,0.01148829,0.09289459,0.07486858,1.13935840
