energy_ev,total_up,Hf_p_up,Hf_d_up,Sn_p_up,Sn_d_up,Te_p_up,Te_d_up
-5.49574787,1.74724358,1.50744573,0.38186590,0.55825957,0.00059222,0.68081617,0.00000000
-5.48974487,1.88356088,1.64702393,0.40790274,0.60939375,0.00064785,0.72910761,0.00000000
-5.48374187,2.02607472,1.79112384,0.43607339,0.66371288,0.00070486,0.77970928,0.00000000
-5.47773887,2.17270162,1.93804770,0.46589233,0.72058750,0.00076258,0.83176895,0.00000000
-5.47173587,2.32123702,2.08594038,0.49684969,0.77931423,0.00082028,0.88440148,0.00000000
-5.46573287,2.46938845,2.23281854,0.52841747,0.83912294,0.00087717,0.93670313,0.00000000
-5.45972986,2.61481325,2.37660623,0.56005659,0.89918650,0.00093246,0.98776703,0.00000000
-5.45372686,2.75516060,2.51517625,0.59122488,0.95863322,0.00098533,1.03669989,0.00000000
-5.44772386,2.88811700,2.64639651,0.62138585,1.01656188,0.00103500,1.08263940,0.00000000
-5.44172086,3.01145438,2.76817997,0.65001832,1.07205925,0.00108070,1.12477212,0.00000000
-5.43571786,3.12307971,2.87853684,0.67662672,1.12421971,0.00112171,1.16235132,0.00000000
-5.42971486,3.22108471,2.97562747,0.70075189,1.17216643,0.00115741,1.19471443,0.00000000
-5.42371186,3.30379436,3.05781395,0.72198211,1.21507361,0.00118726,1.22129945,0.00000000
-5.41770885,3.36981262,3.12370889,0.73996418,1.25218903,0.00121084,1.24165997,0.00000000
-5.41170585,3.41806377,3.17221936,0.75441404,1.28285609,0.00122786,1.25547824,0.00000000
-5.40570285,3.44782809,3.20258448,0.76512668,1.30653458,0.00123820,1.26257572,0.00000000
-5.39969985,3.45877023,3.21440502,0.77198496,1.32281930,0.00124190,1.26292094,0.00000000
-5.39369685,3.45095931,3.20766396,0.77496684,1.33145574,0.00123914,1.25663408,0.00000000
-5.38769385,3.42487955,3.18273685,0.77415088,1.33235207,0.00123033,1.24398821,0.00000000
-5.38169085,3.38143090,3.14039157,0.76971940,1.32558696,0.00121601,1.22540678,0.00000000
-5.37568784,3.32191904,3.08177720,0.76195924,1.31141263,0.00119693,1.20145760,0.00000000
-5.36968484,3.24803482,3.00840219,0.75125974,1.29025286,0.00117397,1.17284298,0.00000000
-5.36368184,3.16182317,2.92210231,0.73810800,1.26269605,0.00114819,1.14038646,0.00000000
-5.35767884,3.06564215,2.82499941,0.72308102,1.22948318,0.00112076,1.10501612,0.00000000
-5.35167584,2.96211283,2.71945194,0.70683512,1.19149106,0.00109297,1.06774489,0.00000000
-5.34567284,2.85406117,2.60799888,0.69009243,1.14971144,0.00106621,1.02964818,0.00000000
-5.33966983,2.74445312,2.49329844,0.67362484,1.10522641,0.00104190,0.99183934,0.00000000
-5.33366683,2.63632451,2.37806341,0.65823558,1.05918096,0.00102151,0.95544336,0.00000000
-5.32766383,2.53270727,2.26499483,0.64473891,1.01275339,0.00100648,0.92156945,0.00000000
-5.32166083,2.43655383,2.15671562,0.63393816,0.96712466,0.00099821,0.89128308,0.00000000
-5.31565783,2.35066146,2.05570611,0.62660290,0.92344730,0.00099804,0.86557810,0.00000000
-5.30965483,2.27759836,1.96424277,0.62344559,0.88281501,0.00100715,0.84534956,0.00000000
-5.30365183,2.21963341,1.88434184,0.62509842,0.84623365,0.00102660,0.83136802,0.00000000
-5.29764882,2.17867144,1.81770899,0.63209109,0.81459441,0.00105721,0.82425602,0.00000000
-5.29164582,2.15619569,1.76569641,0.64483013,0.78864997,0.00109961,0.82446724,0.00000000
-5.28564282,2.15321934,1.72926817,0.66358051,0.76899419,0.00115414,0.83226939,0.00000000
-5.27963982,2.17024762,1.70897484,0.68845033,0.75604583,0.00122087,0.84773109,0.00000000
-5.27363682,2.20725200,1.70493805,0.71937925,0.75003688,0.00129953,0.87071372,0.00000000
-5.26763382,2.26365783,1.71684557,0.75613131,0.75100564,0.00138955,0.90086853,0.00000000
-5.26163082,2.33834630,1.74395724,0.79829261,0.75879506,0.00149003,0.93763953,0.00000000
-5.25562781,2.42967164,1.78512188,0.84527455,0.77305610,0.00159972,0.98027254,0.00000000
-5.24962481,2.53549372,1.83880527,0.89632262,0.79325653,0.00171706,1.02783030,0.00000000
-5.24362181,2.65322613,1.90312854,0.95053099,0.81869475,0.00184022,1.07921380,0.00000000
-5.23761881,2.77989887,1.97591670,1.00686290,0.84851855,0.00196709,1.13318935,0.00000000
-5.23161581,2.91223471,2.05475598,1.06417620,0.88174836,0.00209535,1.18842088,0.00000000
-5.22561281,3.04673727,2.13705885,1.12125375,0.91730454,0.00222253,1.24350670,0.00000000
-5.21960980,3.17978854,2.22013510,1.17683772,0.95403787,0.00234606,1.29701955,0.00000000
-5.21360680,3.30775292,2.30126676,1.22966661,0.99076262,0.00246335,1.34754884,0.00000000
-5.20760380,3.42708455,2.37778490,1.27851400,1.02629102,0.00257185,1.39374346,0.00000000
-5.20160080,3.53443400,2.44714564,1.32222735,1.05946826,0.00266916,1.43435379,0.00000000
-5.19559780,3.62675077,2.50700289,1.35976548,1.08920668,0.00275303,1.46827112,0.00000000
-5.18959480,3.70137745,2.55527527,1.39023326,1.11451816,0.00282153,1.49456306,0.00000000
-5.18359180,3.75613202,2.59020473,1.41291199,1.13454349,0.00287301,1.51250343,0.00000000
-5.17758879,3.78937477,2.61040471,1.42728412,1.14857752,0.00290625,1.52159526,0.00000000
-5.17158579,3.80005737,2.61489604,1.43305135,1.15608944,0.00292042,1.52158611,0.00000000
-5.16558279,3.78775170,2.60312927,1.43014513,1.15673710,0.00291515,1.51247487,0.00000000
-5.15957979,3.75265760,2.57499257,1.41872918,1.15037516,0.00289052,1.49450972,0.00000000
-5.15357679,3.69558900,2.53080520,1.39919384,1.13705653,0.00284709,1.46817742,0.00000000
-5.14757379,3.61793937,2.47129699,1.37214248,1.11702738,0.00278583,1.43418443,0.00000000
-5.14157079,3.52162797,2.39757488,1.33837059,1.09071578,0.00270813,1.39343050,0.00000000
-5.13556778,3.40902944,2.31107825,1.29883850,1.05871481,0.00261572,1.34697616,0.00000000
-5.12956478,3.28289000,2.21352520,1.25463887,1.02176070,0.00251065,1.29600527,0.00000000
-5.12356178,3.14623389,2.10685215,1.20696042,0.98070721,0.00239519,1.24178452,0.00000000
-5.11755878,3.00226410,1.99314951,1.15704949,0.93649726,0.00227179,1.18562128,0.00000000
-5.11155578,2.85426176,1.87459614,1.10617100,0.89013319,0.00214297,1.12882186,0.00000000
-5.10555278,2.70548799,1.75339522,1.05557039,0.84264660,0.00201132,1.07265154,0.00000000
-5.09954977,2.55909225,1.63171392,1.00643816,0.79506930,0.00187936,1.01829810,0.00000000
-5.09354677,2.41803025,1.51162898,0.95987805,0.74840605,0.00174953,0.96683994,0.00000000
-5.08754377,2.28499419,1.39507974,0.91688027,0.70361022,0.00162415,0.91922004,0.00000000
-5.08154077,2.16235719,1.28382987,0.87830022,0.66156287,0.00150534,0.87622625,0.00000000
-5.07553777,2.05213299,1.17943829,0.84484351,0.62305587,0.00139501,0.83847844,0.00000000
-5.06953477,1.95595134,1.08323947,0.81705721,0.58877902,0.00129488,0.80642249,0.00000000
-5.06353177,1.87504843,0.99633273,0.79532728,0.55931141,0.00120641,0.78033101,0.00000000
-5.05752876,1.81027149,0.91957975,0.77988186,0.53511665,0.00113085,0.76031009,0.00000000
-5.05152576,1.76209551,0.85360925,0.77079959,0.51654161,0.00106924,0.74631145,0.00000000
-5.04552276,1.73065020,0.79882753,0.76802220,0.50381824,0.00102240,0.73814900,0.00000000
-5.03951976,1.71575455,0.75543340,0.77137042,0.49706772,0.00099097,0.73551873,0.00000000
-5.03351676,1.71695639,0.72343616,0.78056198,0.49630659,0.00097545,0.73802077,0.00000000
-5.02751376,1.73357436,0.70267512,0.79523076,0.50145390,0.00097614,0.74518245,0.00000000
-5.02151076,1.76473988,0.69283952,0.81494593,0.51233918,0.00099326,0.75648119,0.00000000
-5.01550775,1.80943685,0.69348782,0.83923012,0.52871041,0.00102686,0.77136627,0.00000000
-5.00950475,1.86653734,0.70406553,0.86757581,0.55024198,0.00107690,0.78927850,0.00000000
-5.00350175,1.93483195,0.72392106,0.89945930,0.57654205,0.00114319,0.80966708,0.00000000
-4.99749875,2.01305405,0.75231947,0.93435184,0.60715950,0.00122541,0.83200315,0.00000000
-4.99149575,2.09989758,0.78845388,0.97172762,0.64159020,0.00132312,0.85578980,0.00000000
-4.98549275,2.19402874,0.83145504,1.01106888,0.67928292,0.00143569,0.88056836,0.00000000
-4.97948974,2.29409221,0.88039928,1.05186802,0.71964498,0.00156229,0.90592121,0.00000000
-4.97348674,2.39871315,0.93431547,1.09362756,0.76204789,0.00170190,0.93147152,0.00000000
-4.96748374,2.50649632,0.99219153,1.13585827,0.80583326,0.00185328,0.95688032,0.00000000
-4.96148074,2.61602408,1.05298121,1.17807622,0.85031936,0.00201490,0.98184179,0.00000000
-4.95547774,2.72585486,1.11561171,1.21979974,0.89480837,0.00218502,1.00607724,0.00000000
-4.94947474,2.83452383,1.17899255,1.26054671,0.93859470,0.00236159,1.02932889,0.00000000
-4.94347174,2.94054713,1.24202622,1.29983320,0.98097444,0.00254235,1.05135390,0.00000000
-4.93746873,3.04243083,1.30362072,1.33717388,1.02125581,0.00272478,1.07191959,0.00000000
-4.93146573,3.13868530,1.36270406,1.37208468,1.05877067,0.00290616,1.09080018,0.00000000
-4.92546273,3.22784518,1.41824049,1.40408787,1.09288672,0.00308364,1.10777555,0.00000000
-4.91945973,3.30849471,1.46924822,1.43271964,1.12302018,0.00325425,1.12263221,0.00000000
-4.91345673,3.37929750,1.51481794,1.45753980,1.14864843,0.00341499,1.13516634,0.00000000
-4.90745373,3.43902955,1.55413160,1.47814330,1.16932214,0.00356291,1.14518879,0.00000000
-4.90145073,3.48661375,1.58648055,1.49417278,1.18467638,0.00369518,1.15253153,0.00000000
-4.89544772,3.52115391,1.61128220,1.50533141,1.19444017,0.00380918,1.15705502,0.00000000
-4.88944472,3.54196621,1.62809445,1.51139514,1.19844386,0.00390259,1.15865585,0.00000000
-4.88344172,3.54860590,1.63662685,1.51222339,1.19662400,0.00397343,1.15727386,0.00000000
-4.87743872,3.54088730,1.63674802,1.50776738,1.18902529,0.00402017,1.15289804,0.00000000
-4.87143572,3.51889555,1.62848860,1.49807532,1.17579929,0.00404173,1.14557067,0.00000000
-4.86543272,3.48298864,1.61203944,1.48329391,1.15719994,0.00403757,1.13538895,0.00000000
-4.85942971,3.43378935,1.58774488,1.46366577,1.13357583,0.00400768,1.12250409,0.00000000
-4.85342671,3.37216684,1.55609123,1.43952273,1.10535948,0.00395259,1.10711737,0.00000000
-4.84742371,3.29920848,1.51769084,1.41127525,1.07305399,0.00387335,1.08947350,0.00000000
-4.84142071,3.21618318,1.47326229,1.37939822,1.03721760,0.00377150,1.06985150,0.00000000
-4.83541771,3.12449787,1.42360756,1.34441408,0.99844681,0.00364900,1.04855347,0.00000000
-4.82941471,3.02564924,1.36958718,1.30687401,0.95735866,0.00350819,1.02589208,0.00000000
-4.82341171,2.92117334,1.31209434,1.26733817,0.91457305,0.00335170,1.00217745,0.00000000
-4.81740870,2.81259542,1.25202917,1.22635624,0.87069580,0.00318239,0.97770426,0.00000000
-4.81140570,2.70138280,1.19027433,1.18444923,0.82630310,0.00300322,0.95273993,0.00000000
-4.80540270,2.58890292,1.12767287,1.14209356,0.78192812,0.00281721,0.92751468,0.00000000
-4.79939970,2.47638885,1.06500929,1.09970836,0.73805015,0.00262734,0.90221406,0.00000000
-4.79339670,2.36491351,1.00299467,1.05764648,0.69508678,0.00243647,0.87697448,0.00000000
-4.78739370,2.25537394,0.94225610,1.01618983,0.65338919,0.00224730,0.85188194,0.00000000
-4.78139070,2.14848575,0.88333092,0.97554897,0.61324071,0.00206230,0.82697422,0.00000000
-4.77538769,2.04478773,0.82666566,0.93586698,0.57485857,0.00188370,0.80224617,0.00000000
-4.76938469,1.94465570,0.77261950,0.89722710,0.53839837,0.00171343,0.77765779,0.00000000
-4.76338169,1.84832435,0.72147171,0.85966363,0.50396114,0.00155316,0.75314470,0.00000000
-4.75737869,1.75591545,0.67343265,0.82317523,0.47160226,0.00140425,0.72863011,0.00000000
-4.75137569,1.66747028,0.62865727,0.78773977,0.44134178,0.00126782,0.70403767,0.00000000
-4.74537269,1.58298423,0.58726056,0.75332965,0.41317553,0.00114474,0.67930439,0.00000000
-4.73936968,1.50244153,0.54933379,0.71992681,0.38708637,0.00103568,0.65439273,0.00000000
-4.73336668,1.42584786,0.51496084,0.68753636,0.36305495,0.00094114,0.62930133,0.00000000
-4.72736368,1.35325920,0.48423363,0.65619819,0.34106957,0.00086150,0.60407357,0.00000000
-4.72136068,1.28480545,0.45726603,0.62599576,0.32113462,0.00079704,0.57880372,0.00000000
-4.71535768,1.22070758,0.43420551,0.59706191,0.30327719,0.00074798,0.55364022,0.00000000
-4.70935468,1.16128782,0.41524207,0.56958110,0.28755169,0.00071452,0.52878605,0.00000000
-4.70335168,1.10697247,0.40061410,0.54378836,0.27404230,0.00069687,0.50449625,0.00000000
-4.69734867,1.05828751,0.39061094,0.51996487,0.26286322,0.00069523,0.48107280,0.00000000
-4.69134567,1.01584758,0.38557205,0.49843061,0.25415667,0.00070983,0.45885721,0.00000000
-4.68534267,0.98033910,0.38588297,0.47953452,0.24808897,0.00074093,0.43822127,0.00000000
-4.67933967,0.95249860,0.39196809,0.46364266,0.24484475,0.00078878,0.41955652,0.00000000
-4.67333667,0.93308742,0.40428074,0.45112520,0.24461961,0.00085363,0.40326305,0.00000000
-4.66733367,0.92286434,0.42329080,0.44234263,0.24761164,0.00093571,0.38973814,0.00000000
-4.66133067,0.92255739,0.44947061,0.43763224,0.25401199,0.00103517,0.37936538,0.00000000
-4.65532766,0.93283620,0.48327943,0.43729523,0.26399507,0.00115208,0.37250480,0.00000000
-4.64932466,0.95428647,0.52514744,0.44158528,0.27770863,0.00128636,0.36948446,0.00000000
-4.64332166,0.98738759,0.57545974,0.45069912,0.29526430,0.00143781,0.37059391,0.00000000
-4.63731866,1.03249459,0.63454118,0.46476943,0.31672881,0.00160601,0.37607983,0.00000000
-4.63131566,1.08982554,0.70264286,0.48386073,0.34211645,0.00179034,0.38614410,0.00000000
-4.62531266,1.15945483,0.77993087,0.50796826,0.37138309,0.00198995,0.40094430,0.00000000
-4.61930965,1.24131323,0.86647818,0.53702012,0.40442210,0.00220376,0.42059686,0.00000000
-4.61330665,1.33519473,0.96226015,0.57088279,0.44106244,0.00243045,0.44518260,0.00000000
-4.60730365,1.44077018,1.06715423,0.60936957,0.48106912,0.00266848,0.47475450,0.00000000
-4.60130065,1.55760751,1.18094416,0.65225208,0.52414621,0.00291614,0.50934743,0.00000000
-4.59529765,1.68519769,1.30332881,0.69927399,0.56994236,0.00317155,0.54898942,0.00000000
-4.58929465,1.82298539,1.43393548,0.75016661,0.61805868,0.00343273,0.59371383,0.00000000
-4.58329165,1.97040309,1.57233719,0.80466555,0.66805886,0.00369765,0.64357190,0.00000000
-4.57728864,2.12690669,1.71807338,0.86252753,0.71948109,0.00396432,0.69864487,0.00000000
-4.57128564,2.29201072,1.87067271,0.92354640,0.77185126,0.00423078,0.75905476,0.00000000
-4.56528264,2.46532088,2.02967683,0.98756738,0.82469697,0.00449528,0.82497309,0.00000000
-4.55927964,2.64656152,2.19466349,1.05449844,0.87756152,0.00475622,0.89662651,0.00000000
-4.55327664,2.83559571,2.36526712,1.12431774,0.93001729,0.00501231,0.97429845,0.00000000
-4.54727364,3.03243561,2.54119530,1.19707642,0.98167761,0.00526254,1.05832611,0.00000000
-4.54127064,3.23724135,2.72223903,1.27289583,1.03220658,0.00550624,1.14909200,0.00000000
-4.53526763,3.45030678,2.90827548,1.35195882,1.08132615,0.00574310,1.24700968,0.00000000
-4.52926463,3.67203137,3.09926181,1.43449495,1.12881985,0.00597312,1.35250352,0.00000000
-4.52326163,3.90287820,3.29521916,1.52075959,1.17453308,0.00619664,1.46598258,0.00000000
-4.51725863,4.14331877,3.49620673,1.61100774,1.21836963,0.00641426,1.58780929,0.00000000
-4.51125563,4.39376640,3.70228617,1.70546331,1.26028462,0.00662675,1.71826371,0.00000000
-4.50525263,4.65450089,3.91347764,1.80428520,1.30027434,0.00683503,1.85750486,0.00000000
-4.49924962,4.92558813,4.12970918,1.90753197,1.33836324,0.00704003,2.00553083,0.00000000
-4.49324662,5.20679869,4.35076221,2.01512692,1.37458929,0.00724262,2.16213973,0.00000000
-4.48724362,5.49753067,4.57621630,2.12682573,1.40898824,0.00744346,2.32689384,0.00000000
-4.48124062,5.79674173,4.80539681,2.24218889,1.44157813,0.00764298,2.49908941,0.00000000
-4.47523762,6.10289563,5.03732943,2.36056103,1.47234498,0.00784123,2.67773457,0.00000000
-4.46923462,6.41392825,5.27070547,2.48105897,1.50123087,0.00803786,2.86153760,0.00000000
-4.46323162,6.72723721,5.50386167,2.60257032,1.52812517,0.00823204,3.04890768,0.00000000
-4.45722861,7.03969841,5.73477758,2.72376349,1.55285995,0.00842247,3.23796940,0.00000000
-4.45122561,7.34771134,5.96109291,2.84310981,1.57520990,0.00860737,3.42659196,0.00000000
-4.44522261,7.64727367,6.18014605,2.95891768,1.59489720,0.00878455,3.61243326,0.00000000
-4.43921961,7.93408370,6.38903403,3.06937786,1.61160114,0.00895148,3.79299790,0.00000000
-4.43321661,8.20366775,6.58469248,3.17261854,1.62497224,0.00910536,3.96570768,0.00000000
-4.42721361,8.45152780,6.76399311,3.26676804,1.63465013,0.00924329,4.12798205,0.00000000
-4.42121061,8.67330318,6.92385485,3.35002248,1.64028424,0.00936240,4.27732535,0.00000000
-4.41520760,8.86493902,7.06136374,3.42071538,1.64155614,0.00945999,4.41141697,0.00000000
-4.40920460,9.02285329,7.17389563,3.47738590,1.63820218,0.00953374,4.52820027,0.00000000
-4.40320160,9.14409393,7.25923555,3.51884225,1.63003519,0.00958178,4.62596580,0.00000000
-4.39719860,9.22647788,7.31568714,3.54421711,1.61696363,0.00960292,4.70342450,0.00000000
-4.39119560,9.26870415,7.34216608,3.55301218,1.59900730,0.00959669,4.75976679,0.00000000
-4.38519260,9.27043470,7.33827180,3.54512927,1.57630824,0.00956348,4.79470430,0.00000000
-4.37918959,9.23233805,7.30433322,3.52088642,1.54913636,0.00950455,4.80849150,0.00000000
-4.37318659,9.15609278,7.24142513,3.48101787,1.51788915,0.00942205,4.80192581,0.00000000
-4.36718359,9.04434998,7.15135386,3.42665784,1.48308542,0.00931901,4.77632561,0.00000000
-4.36118059,8.90065602,7.03661226,3.35930868,1.44535345,0.00919923,4.73348695,0.00000000
-4.35517759,8.72933920,6.90030586,3.28079505,1.40541394,0.00906722,4.67562091,0.00000000
-4.34917459,8.53536555,6.74605372,3.19320607,1.36405879,0.00892799,4.60527439,0.00000000
-4.34317159,8.32417090,6.57786878,3.09882844,1.32212682,0.00878697,4.52523836,0.00000000
-4.33716858,8.10147732,6.40002371,3.00007346,1.28047756,0.00864973,4.43844777,0.00000000
-4.33116558,7.87310279,6.21690885,2.89940135,1.23996469,0.00852188,4.34787820,0.00000000
-4.32516258,7.64477296,6.03288926,2.79924634,1.20141021,0.00840881,4.25644398,0.00000000
-4.31915958,7.42194363,5.85216768,2.70194553,1.16558074,0.00831554,4.16690260,0.00000000
-4.31315658,7.20964154,5.67865956,2.60967441,1.13316693,0.00824656,4.08176952,0.00000000
-4.30715358,7.01232958,5.51588561,2.52439136,1.10476686,0.00820569,4.00324687,0.00000000
