energy_ev,total_up,C_s_up,C_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up,Y_p_up,Y_d_up
-5.27363682,1.59759348,0.06232721,0.01164745,0.01451904,1.17192164,0.70173786,0.21001081,0.77298092,0.13766186
-5.26763382,1.56765420,0.06163880,0.01117823,0.01424301,1.14979309,0.68772185,0.20777567,0.76418160,0.13385657
-5.26163082,1.53300955,0.06081927,0.01072657,0.01393134,1.12402424,0.67109732,0.20499904,0.75264443,0.12972487
-5.25562781,1.49400334,0.05990730,0.01029053,0.01359030,1.09484958,0.65201476,0.20174573,0.73861131,0.12526678
-5.24962481,1.45118167,0.05894633,0.00986988,0.01322720,1.06265522,0.63071649,0.19810811,0.72241188,0.12050149
-5.24362181,1.40527079,0.05798335,0.00946598,0.01285015,1.02796305,0.60752713,0.19420228,0.70445088,0.11546598
-5.23761881,1.35714826,0.05706764,0.00908169,0.01246774,0.99140972,0.58284104,0.19016348,0.68519268,0.11021294
-5.23161581,1.30780869,0.05624921,0.00872118,0.01208878,0.95372172,0.55710749,0.18614080,0.66514357,0.10480813
-5.22561281,1.25832599,0.05557741,0.00838965,0.01172198,0.91568767,0.53081416,0.18229154,0.64483274,0.09932736
-5.21960980,1.20981351,0.05509931,0.00809311,0.01137564,0.87812907,0.50446976,0.17877538,0.62479280,0.09385324
-5.21360680,1.16338399,0.05485831,0.00783803,0.01105738,0.84187086,0.47858652,0.17574866,0.60554061,0.08847175
-5.20760380,1.12011092,0.05489271,0.00763108,0.01077389,0.80771292,0.45366323,0.17335893,0.58755925,0.08326904
-5.20160080,1.08099271,0.05523451,0.00747877,0.01053065,0.77640362,0.43016947,0.17174003,0.57128183,0.07832828
-5.19559780,1.04692089,0.05590831,0.00738723,0.01033182,0.74861632,0.40853149,0.17100784,0.55707766,0.07372690
-5.18959480,1.01865340,0.05693043,0.00736188,0.01018011,0.72492955,0.38912024,0.17125680,0.54524120,0.06953426
-5.18359180,0.99679360,0.05830826,0.00740727,0.01007665,0.70581145,0.37224181,0.17255733,0.53598413,0.06580977
-5.17758879,0.98177546,0.06003981,0.00752686,0.01002104,0.69160866,0.35813039,0.17495420,0.52943053,0.06260156
-5.17158579,0.97385509,0.06211355,0.00772294,0.01001136,0.68253989,0.34694392,0.17846585,0.52561527,0.05994566
-5.16558279,0.97310859,0.06450838,0.00799653,0.01004427,0.67869417,0.33876241,0.18308460,0.52448544,0.05786576
-5.15957979,0.97943592,0.06719392,0.00834737,0.01011509,0.68003341,0.33358867,0.18877785,0.52590453,0.05637347
-5.15357679,0.99257035,0.07013103,0.00877401,0.01021807,0.68639911,0.33135149,0.19548994,0.52965905,0.05546905
-5.14757379,1.01209299,0.07327245,0.00927388,0.01034645,0.69752280,0.33191091,0.20314488,0.53546733,0.05514251
-5.14157079,1.03745174,0.07656378,0.00984346,0.01049281,0.71303958,0.33506537,0.21164955,0.54298996,0.05537512
-5.13556778,1.06798386,0.07994449,0.01047849,0.01064920,0.73250443,0.34056048,0.22089753,0.55184155,0.05614112
-5.12956478,1.10294156,0.08334925,0.01117421,0.01080742,0.75541054,0.34809913,0.23077315,0.56160340,0.05740968
-5.12356178,1.14151956,0.08670934,0.01192561,0.01095927,0.78120919,0.35735256,0.24115592,0.57183662,0.05914685
-5.11755878,1.18288405,0.08995419,0.01272775,0.01109673,0.80933044,0.36797216,0.25192489,0.58209553,0.06131763
-5.11155578,1.22620195,0.09301305,0.01357601,0.01121222,0.83920418,0.37960162,0.26296315,0.59194070,0.06388791
-5.10555278,1.27066984,0.09581672,0.01446639,0.01129875,0.87028068,0.39188916,0.27416197,0.60095169,0.06682626
-5.09954977,1.31554145,0.09829927,0.01539570,0.01135014,0.90205024,0.40449942,0.28542477,0.60873882,0.07010550
-5.09354677,1.36015307,0.10039984,0.01636187,0.01136114,0.93406117,0.41712468,0.29667050,0.61495402,0.07370400
-5.08754377,1.40394589,0.10206422,0.01736399,0.01132753,0.96593555,0.42949514,0.30783653,0.61930029,0.07760660
-5.08154077,1.44648457,0.10324650,0.01840248,0.01124625,0.99738221,0.44138786,0.31888079,0.62153972,0.08180517
-5.07553777,1.48747127,0.10391032,0.01947911,0.01111543,1.02820644,0.45263400,0.32978311,0.62149969,0.08629879
-5.06953477,1.52675463,0.10403008,0.02059689,0.01093442,1.05831603,0.46312419,0.34054570,0.61907723,0.09109340
-5.06353177,1.56433311,0.10359174,0.02176002,0.01070377,1.08772321,0.47281172,0.35119263,0.61424136,0.09620116
-5.05752876,1.60035252,0.10259335,0.02297363,0.01042520,1.11654246,0.48171342,0.36176838,0.60703326,0.10163928
-5.05152576,1.63509753,0.10104520,0.02424355,0.01010152,1.14498402,0.48990803,0.37233544,0.59756433,0.10742862
-5.04552276,1.66897747,0.09896957,0.02557592,0.00973654,1.17334323,0.49753228,0.38297098,0.58601216,0.11359186
-5.03951976,1.70250654,0.09640017,0.02697688,0.00933494,1.20198599,0.50477448,0.39376264,0.57261439,0.12015153
-5.03351676,1.73627924,0.09338112,0.02845210,0.00890211,1.23133082,0.51186603,0.40480376,0.55766083,0.12712778
-5.02751376,1.77094178,0.08996566,0.03000637,0.00844403,1.26182799,0.51907104,0.41618792,0.54148388,0.13453620
-5.02151076,1.80716037,0.08621452,0.03164315,0.00796706,1.29393665,0.52667438,0.42800323,0.52444774,0.14238561
-5.01550775,1.84558787,0.08219409,0.03336419,0.00747777,1.32810069,0.53496877,0.44032649,0.50693658,0.15067595
-5.00950475,1.88682984,0.07797443,0.03516911,0.00698281,1.36472435,0.54424123,0.45321748,0.48934229,0.15939652
-5.00350175,1.93141161,0.07362714,0.03705511,0.00648870,1.40414864,0.55475955,0.46671361,0.47205207,0.16852440
-4.99749875,1.97974768,0.06922330,0.03901672,0.00600168,1.44662953,0.56675936,0.48082522,0.45543635,0.17802343
-4.99149575,2.03211495,0.06483145,0.04104560,0.00552761,1.49231903,0.58043233,0.49553178,0.43983764,0.18784356
-4.98549275,2.08863102,0.06051573,0.04313052,0.00507182,1.54125002,0.59591593,0.51077919,0.42556041,0.19792083
-4.97948974,2.14923866,0.05633421,0.04525735,0.00463906,1.59332570,0.61328550,0.52647834,0.41286271,0.20817792
-4.97348674,2.21369755,0.05233756,0.04740920,0.00423342,1.64831436,0.63254873,0.54250516,0.40194956,0.21852522
-4.96748374,2.28158365,0.04856800,0.04956672,0.00385830,1.70584992,0.65364300,0.55870220,0.39296854,0.22886264
-4.96148074,2.35229692,0.04505857,0.05170840,0.00351642,1.76543851,0.67643577,0.57488172,0.38600755,0.23908185
-4.95547774,2.42507709,0.04183281,0.05381108,0.00320981,1.82647104,0.70072804,0.59083044,0.38109498,0.24906914
-4.94947474,2.49902721,0.03890477,0.05585045,0.00293989,1.88824160,0.72626072,0.60631557,0.37820210,0.25870860
-4.94347174,2.57314434,0.03627933,0.05780173,0.00270753,1.94997099,0.75272393,0.62109220,0.37724751,0.26788574
-4.93746873,2.64635615,0.03395283,0.05964032,0.00251309,2.01083463,0.77976856,0.63491164,0.37810363,0.27649125
-4.93146573,2.71756203,0.03191399,0.06134257,0.00235654,2.06999381,0.80701983,0.64753043,0.38060467,0.28442478
-4.92546273,2.78567700,0.03014497,0.06288648,0.00223752,2.12662879,0.83409224,0.65871973,0.38455581,0.29159872
-4.91945973,2.84967645,0.02862260,0.06425245,0.00215547,2.17997247,0.86060511,0.66827454,0.38974321,0.29794162
-4.91345673,2.90863957,0.02731978,0.06542396,0.00210966,2.22934283,0.88619811,0.67602240,0.39594425,0.30340122
-4.90745373,2.96178924,0.02620677,0.06638819,0.00209929,2.27417267,0.91054598,0.68183122,0.40293768,0.30794687
-4.90145073,3.00852648,0.02525258,0.06713648,0.00212351,2.31403484,0.93337162,0.68561555,0.41051301,0.31157117
-4.89544772,3.04845725,0.02442622,0.06766479,0.00218150,2.34866172,0.95445701,0.68734131,0.41847889,0.31429082
-4.88944472,3.08141012,0.02369787,0.06797382,0.00227245,2.37795750,0.97365118,0.68702829,0.42667001,0.31614640
-4.88344172,3.10744359,0.02303992,0.06806912,0.00239557,2.40200240,0.99087491,0.68475049,0.43495214,0.31720123
-4.87743872,3.12684219,0.02242774,0.06796091,0.00255005,2.42104837,1.00612174,0.68063405,0.44322524,0.31753914
-4.87143572,3.14010126,0.02184043,0.06766376,0.00273504,2.43550601,1.01945527,0.67485284,0.45142442,0.31726131
-4.86543272,3.14790095,0.02126118,0.06719603,0.00294959,2.44592321,1.03100275,0.66762182,0.45951880,0.31648222
-4.85942971,3.15107024,0.02067759,0.06657923,0.00319255,2.45295630,1.04094524,0.65918845,0.46750840,0.31532488
-4.85342671,3.15054309,0.02008175,0.06583713,0.00346255,2.45733509,1.04950502,0.64982256,0.47541928,0.31391550
-4.84742371,3.14730841,0.01947012,0.06499484,0.00375790,2.45982355,1.05693066,0.63980506,0.48329734,0.31237796
-4.84142071,3.14235697,0.01884331,0.06407777,0.00407654,2.46117813,1.06348077,0.62941621,0.49120103,0.31082818
-4.83541771,3.13662776,0.01820572,0.06311062,0.00441595,2.46210608,1.06940734,0.61892388,0.49919376,0.30936876
-4.82941471,3.13095709,0.01756512,0.06211632,0.00477319,2.46322602,1.07493955,0.60857250,0.50733617,0.30808426
-4.82341171,3.12603321,0.01693205,0.06111518,0.00514482,2.46503326,1.08026913,0.59857323,0.51567910,0.30703716
-4.81740870,3.12235928,0.01631938,0.06012405,0.00552694,2.46787179,1.08553812,0.58909600,0.52425746,0.30626494
-4.81140570,3.12022692,0.01574165,0.05915571,0.00591524,2.47191474,1.09082976,0.58026360,0.53308557,0.30577840
-4.80540270,3.11970197,0.01521454,0.05821851,0.00630506,2.47715474,1.09616321,0.57214842,0.54215430,0.30556131
-4.79939970,3.12062358,0.01475435,0.05731619,0.00669149,2.48340477,1.10149229,0.56477174,0.55143003,0.30557143
-4.79339670,3.12261682,0.01437747,0.05644795,0.00706947,2.49030973,1.10670857,0.55810585,0.56085572,0.30574299
-4.78739370,3.12511820,0.01409994,0.05560884,0.00743397,2.49736818,1.11164844,0.55207858,0.57035379,0.30599038
-4.78139070,3.12741278,0.01393705,0.05479026,0.00778006,2.50396327,1.11610395,0.54658024,0.57983083,0.30621298
-4.77538769,3.12868085,0.01390296,0.05398079,0.00810317,2.50940098,1.11983668,0.54147238,0.58918362,0.30630086
-4.76938469,3.12805156,0.01401042,0.05316704,0.00839913,2.51295380,1.12259386,0.53659787,0.59830622,0.30614107
-4.76338169,3.12466033,0.01427050,0.05233475,0.00866436,2.51390721,1.12412581,0.53179189,0.60709747,0.30562414
-4.75737869,3.11770701,0.01469234,0.05146983,0.00889600,2.51160651,1.12420357,0.52689300,0.61546860,0.30465056
-4.75137569,3.10651124,0.01528296,0.05055942,0.00909194,2.50550120,1.12263588,0.52175383,0.62335022,0.30313681
-4.74537269,3.09056200,0.01604712,0.04959290,0.00925094,2.49518453,1.11928427,0.51625070,0.63069837,0.30102062
-4.73936968,3.06955857,0.01698716,0.04856275,0.00937258,2.48042600,1.11407556,0.51029185,0.63749920,0.29826528
-4.73336668,3.04344056,0.01810287,0.04746525,0.00945733,2.46119489,1.10701107,0.50382360,0.64377190,0.29486266
-4.72736368,3.01240538,0.01939144,0.04630094,0.00950642,2.43767368,1.09817183,0.49683440,0.64956973,0.29083491
-4.72136068,2.97691229,0.02084739,0.04507491,0.00952178,2.41026056,1.08771983,0.48935644,0.65497911,0.28623459
-4.71535768,2.93767285,0.02246255,0.04379674,0.00950595,2.37956088,1.07589496,0.48146488,0.66011674,0.28114348
-4.70935468,2.89562823,0.02422611,0.04248028,0.00946191,2.34636816,1.06300805,0.47327477,0.66512497,0.27566984
-4.70335168,2.85191480,0.02612466,0.04114320,0.00939294,2.31163554,1.04943031,0.46493586,0.67016562,0.26994454
-4.69734867,2.80781977,0.02814241,0.03980623,0.00930249,2.27643920,1.03557974,0.45662563,0.67541274,0.26411608
-4.69134567,2.76472917,0.03026133,0.03849239,0.00919398,2.24193573,1.02190527,0.44854099,0.68104450,0.25834479
-4.68534267,2.72407089,0.03246145,0.03722599,0.00907070,2.20931543,1.00886945,0.44088903,0.68723483,0.25279657
-4.67933967,2.68725548,0.03472122,0.03603158,0.00893566,2.17975392,0.99693044,0.43387736,0.69414520,0.24763631
-4.67333667,2.65561775,0.03701789,0.03493294,0.00879153,2.15436426,0.98652429,0.42770451,0.70191684,0.24302147
-4.66733367,2.63036159,0.03932800,0.03395204,0.00864050,2.13415192,0.97804812,0.42255082,0.71066405,0.23909594
-4.66133067,2.61251079,0.04162793,0.03310809,0.00848431,2.11997438,0.97184516,0.41857034,0.72046856,0.23598448
-4.65532766,2.60286763,0.04389439,0.03241678,0.00832421,2.11250724,0.96819201,0.41588399,0.73137547,0.23378808
-4.64932466,2.60198124,0.04610507,0.03188959,0.00816096,2.11221802,0.96728880,0.41457427,0.74339087,0.23258021
-4.64332166,2.61012652,0.04823918,0.03153337,0.00799492,2.11934883,0.96925237,0.41468181,0.75648106,0.23240421
