energy_ev,total_up,total_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,S_s_up,S_s_down,S_p_up,S_p_down,V_p_up,V_p_down,V_d_up,V_d_down
-3.61680840,0.72845689,-0.85669513,0.01844539,-0.12921197,0.62505567,-0.16828755,0.00022159,-0.00000029,0.00735345,-0.29326441,0.00047394,-0.00310251,0.03176386,-0.31784685,0.05934102,-0.14016751,0.04462302,-0.12569579
-3.61080540,0.76776396,-0.80093956,0.01900073,-0.12148190,0.66145124,-0.15285450,0.00023444,-0.00000024,0.00751324,-0.26396419,0.00051235,-0.00277358,0.03154489,-0.31356216,0.06338992,-0.13228291,0.04543467,-0.12084036
-3.60480240,0.80613614,-0.75230032,0.01958753,-0.11512196,0.69665105,-0.13892580,0.00024660,-0.00000019,0.00770366,-0.23774512,0.00055085,-0.00246727,0.03152714,-0.31103872,0.06747015,-0.12536382,0.04633041,-0.11684203
-3.59879940,0.84290386,-0.71047135,0.02018018,-0.11003189,0.73011847,-0.12645265,0.00025791,-0.00000015,0.00791328,-0.21446938,0.00058904,-0.00218353,0.03165571,-0.31019224,0.07153895,-0.11937961,0.04725108,-0.11366831
-3.59279640,0.87742891,-0.67504215,0.02075502,-0.10609555,0.76134084,-0.11537008,0.00026821,-0.00000012,0.00813128,-0.19397079,0.00062646,-0.00192217,0.03188044,-0.31088694,0.07555262,-0.11428318,0.04814148,-0.11126710
-3.58679340,0.90911680,-0.64550845,0.02129059,-0.10318357,0.78984008,-0.10559881,0.00027736,-0.00000010,0.00834761,-0.17605975,0.00066266,-0.00168283,0.03215617,-0.31293819,0.07946681,-0.11001196,0.04895136,-0.10956811
-3.58079040,0.93742780,-0.62128538,0.02176793,-0.10115641,0.81518225,-0.09704734,0.00028525,-0.00000008,0.00855308,-0.16052839,0.00069719,-0.00146502,0.03244305,-0.31611715,0.08323682,-0.10648930,0.04963634,-0.10848499
-3.57478739,0.96188628,-0.60172285,0.02217069,-0.09986747,0.83698585,-0.08961432,0.00029175,-0.00000006,0.00873951,-0.14715569,0.00072960,-0.00126805,0.03270652,-0.32015726,0.08681788,-0.10362651,0.05015862,-0.10791789
-3.56878439,0.98208831,-0.58612280,0.02248536,-0.09916643,0.85492847,-0.08319103,0.00029681,-0.00000005,0.00889976,-0.13571261,0.00075944,-0.00109109,0.03291734,-0.32476236,0.09016560,-0.10132528,0.05048736,-0.10775663
-3.56278139,0.99770725,-0.57375777,0.02270125,-0.09890257,0.86875194,-0.07766405,0.00030035,-0.00000004,0.00902781,-0.12596702,0.00078630,-0.00093317,0.03305142,-0.32961615,0.09323639,-0.09948049,0.05059899,-0.10788415
-3.55677839,1.00849735,-0.56389009,0.02281053,-0.09892814,0.87826564,-0.07291783,0.00030234,-0.00000003,0.00911880,-0.11768841,0.00080979,-0.00079323,0.03308966,-0.33439257,0.09598800,-0.09798327,0.05047720,-0.10818020
-3.55077539,1.01429544,-0.55579129,0.02280821,-0.09910156,0.88334816,-0.06883741,0.00030277,-0.00000002,0.00916901,-0.11065235,0.00082956,-0.00067007,0.03301764,-0.33876665,0.09838016,-0.09672420,0.05011279,-0.10852514
-3.54477239,1.01502068,-0.54876081,0.02269198,-0.09929052,0.88394739,-0.06531081,0.00030165,-0.00000002,0.00917587,-0.10464445,0.00084531,-0.00056246,0.03282529,-0.34242542,0.10037528,-0.09559651,0.04950332,-0.10880366
-3.53876938,1.01067271,-0.54214353,0.02246208,-0.09937469,0.88007903,-0.06223139,0.00029903,-0.00000001,0.00913791,-0.09946387,0.00085677,-0.00046911,0.03250659,-0.34507840,0.10193921,-0.09449914,0.04865262,-0.10890826
-3.53276638,1.00132826,-0.53534537,0.02212110,-0.09924814,0.87182382,-0.05949985,0.00029495,-0.00000001,0.00905472,-0.09492631,0.00086378,-0.00038872,0.03205911,-0.34646721,0.10304210,-0.09333959,0.04757015,-0.10874245
-3.52676338,0.98713643,-0.52784659,0.02167374,-0.09882127,0.85932367,-0.05702596,0.00028948,-0.00000001,0.00892686,-0.09086632,0.00086619,-0.00031999,0.03148371,-0.34637387,0.10365922,-0.09203634,0.04627028,-0.10822347
-3.52076038,0.96831307,-0.51921212,0.02112654,-0.09802225,0.84277680,-0.05472989,0.00028272,-0.00000001,0.00875579,-0.08713904,0.00086395,-0.00026168,0.03078407,-0.34462749,0.10377180,-0.09052085,0.04477150,-0.10728438
-3.51475738,0.94513421,-0.50909878,0.02048760,-0.09679787,0.82243219,-0.05254316,0.00027476,-0.00000000,0.00854379,-0.08362121,0.00085708,-0.00021256,0.02996640,-0.34110911,0.10336781,-0.08873903,0.04309563,-0.10587565
-3.50875438,0.91792897,-0.49725916,0.01976632,-0.09511386,0.79858351,-0.05040920,0.00026574,-0.00000000,0.00829381,-0.08021157,0.00084565,-0.00017151,0.02903905,-0.33575443,0.10244264,-0.08665212,0.04126695,-0.10396592
-3.50275138,0.88707199,-0.48354205,0.01897307,-0.09295454,0.77156257,-0.04828345,0.00025576,-0.00000000,0.00800944,-0.07683063,0.00082982,-0.00013745,0.02801219,-0.32855440,0.10099961,-0.08423695,0.03931145,-0.10154222
-3.49674837,0.85297569,-0.46788959,0.01811897,-0.09032201,0.74173266,-0.04613316,0.00024496,-0.00000000,0.00769472,-0.07341980,0.00080983,-0.00010940,0.02689752,-0.31955378,0.09905033,-0.08148567,0.03725605,-0.09860937
-3.49074537,0.81608235,-0.45033147,0.01721556,-0.08723471,0.70948172,-0.04393673,0.00023347,-0.00000000,0.00735412,-0.06994006,0.00078596,-0.00008648,0.02570797,-0.30884772,0.09661479,-0.07840494,0.03512795,-0.09518891
-3.48474237,0.77685620,-0.43097640,0.01627461,-0.08372566,0.67521550,-0.04168283,0.00022145,-0.00000000,0.00699236,-0.06637016,0.00075857,-0.00006790,0.02445752,-0.29657655,0.09372125,-0.07501454,0.03295400,-0.09131735
-3.47873937,0.73577570,-0.41000144,0.01530790,-0.07984020,0.63935081,-0.03936925,0.00020901,-0.00000000,0.00661439,-0.06270445,0.00072808,-0.00005294,0.02316094,-0.28291919,0.09040585,-0.07134573,0.03076027,-0.08704408
-3.47273637,0.69332597,-0.38763976,0.01432701,-0.07563358,0.60230902,-0.03700158,0.00019631,-0.00000000,0.00622525,-0.05895052,0.00069495,-0.00004098,0.02183364,-0.26808547,0.08671196,-0.06743919,0.02857156,-0.08242884
-3.46673337,0.64999159,-0.36416736,0.01334317,-0.07116834,0.56450976,-0.03459170,0.00018347,-0.00000000,0.00583004,-0.05512667,0.00065967,-0.00003151,0.02049152,-0.25230774,0.08268933,-0.06334282,0.02641120,-0.07753911
-3.46073037,0.60624983,-0.33988935,0.01236718,-0.06651167,0.52636501,-0.03215632,0.00017063,-0.00000000,0.00543382,-0.05125931,0.00062279,-0.00002406,0.01915087,-0.23583218,0.07839298,-0.05910944,0.02430080,-0.07244729
-3.45472736,0.56256447,-0.31512653,0.01140926,-0.06173279,0.48827369,-0.02971549,0.00015792,-0.00000000,0.00504161,-0.04738050,0.00058487,-0.00001824,0.01782833,-0.21891022,0.07388200,-0.05479451,0.02226022,-0.06722797
-3.44872436,0.51938027,-0.29020255,0.01047902,-0.05690056,0.45061680,-0.02729116,0.00014544,-0.00000000,0.00465834,-0.04352553,0.00054648,-0.00001373,0.01654081,-0.20179040,0.06921818,-0.05045394,0.02030750,-0.06195537
-3.44272136,0.47711832,-0.26543238,0.00958547,-0.05208126,0.41375321,-0.02490588,0.00013331,-0.00000000,0.00428883,-0.03973081,0.00050822,-0.00001027,0.01530553,-0.18471102,0.06446468,-0.04614212,0.01845905,-0.05670100
-3.43671836,0.43617222,-0.24111228,0.00873695,-0.04733671,0.37801635,-0.02258169,0.00012163,-0.00000000,0.00393783,-0.03603201,0.00047069,-0.00000762,0.01414012,-0.16789378,0.05968463,-0.04191020,0.01672974,-0.05153164
-3.43071536,0.39690547,-0.21751157,0.00794126,-0.04272280,0.34371163,-0.02033911,0.00011050,-0.00000000,0.00361000,-0.03246248,0.00043446,-0.00000562,0.01306264,-0.15153864,0.05493986,-0.03780467,0.01513317,-0.04650771
-3.42471236,0.35964983,-0.19486643,0.00720565,-0.03828828,0.31111494,-0.01819643,0.00009999,-0.00000000,0.00330999,-0.02905202,0.00040014,-0.00000411,0.01209182,-0.13581999,0.05028982,-0.03386629,0.01368200,-0.04168202
-3.41870935,0.32470498,-0.17337567,0.00653694,-0.03407404,0.28047209,-0.01616914,0.00009018,-0.00000000,0.00304248,-0.02582603,0.00036831,-0.00000299,0.01124717,-0.12088416,0.04579060,-0.03012937,0.01238821,-0.03709901
-3.41270635,0.29233928,-0.15319851,0.00594162,-0.03011277,0.25199928,-0.01426957,0.00008114,-0.00000000,0.00281224,-0.02280497,0.00033957,-0.00000215,0.01054927,-0.10684821,0.04149422,-0.02662136,0.01126357,-0.03279435
-3.40670335,0.26279172,-0.13445418,0.00542598,-0.02642891,0.22588455,-0.01250677,0.00007292,-0.00000000,0.00262426,-0.02000407,0.00031449,-0.00000154,0.01001993,-0.09380005,0.03744820,-0.02336281,0.01031994,-0.02879492
-3.40070035,0.23627486,-0.11722316,0.00499620,-0.02303894,0.20229014,-0.01088645,0.00006558,-0.00000000,0.00248378,-0.01743344,0.00029369,-0.00000110,0.00968250,-0.08179950,0.03369535,-0.02036754,0.00956969,-0.02511915
-3.39469735,0.21297862,-0.10154977,0.00465851,-0.01995198,0.18135556,-0.00941119,0.00005915,-0.00000000,0.00239642,-0.01509825,0.00027776,-0.00000078,0.00956203,-0.07088039,0.03027380,-0.01764313,0.00902609,-0.02177764
-3.38869435,0.19307478,-0.08744588,0.00441930,-0.01717048,0.16320144,-0.00808066,0.00005368,-0.00000000,0.00236826,-0.01299924,0.00026734,-0.00000054,0.00968551,-0.06105328,0.02721732,-0.01519152,0.00870361,-0.01877401
-3.38269135,0.17672175,-0.07489536,0.00428520,-0.01469120,0.14793355,-0.00689199,0.00004918,-0.00000000,0.00240594,-0.01113329,0.00026308,-0.00000038,0.01008193,-0.05230878,0.02455575,-0.01300981,0.00861819,-0.01610590
-3.37668834,0.16406951,-0.06385904,0.00426317,-0.01250615,0.13564723,-0.00584016,0.00004570,-0.00000000,0.00251666,-0.00949406,0.00026568,-0.00000026,0.01078232,-0.04462110,0.02231564,-0.01109111,0.00878747,-0.01376608
-3.37068534,0.15526423,-0.05427985,0.00436051,-0.01060363,0.12643158,-0.00491842,0.00004325,-0.00000000,0.00270830,-0.00807277,0.00027587,-0.00000018,0.01181963,-0.03795173,0.02052094,-0.00942542,0.00923084,-0.01174356
-3.36468234,0.15045235,-0.04608794,0.00458490,-0.00896926,0.12037333,-0.00411874,0.00004184,-0.00000000,0.00298937,-0.00685883,0.00029443,-0.00000012,0.01322847,-0.03225314,0.01919377,-0.00800051,0.00996947,-0.01002477
-3.35867934,0.14978368,-0.03920547,0.00494428,-0.00758691,0.11756019,-0.00343219,0.00004151,-0.00000000,0.00336901,-0.00584061,0.00032218,-0.00000008,0.01504464,-0.02747211,0.01835509,-0.00680279,0.01102609,-0.00859454
-3.35267634,0.15341339,-0.03355102,0.00544679,-0.00643961,0.11808327,-0.00284939,0.00004225,-0.00000000,0.00385690,-0.00500603,0.00035997,-0.00000006,0.01730453,-0.02355293,0.01802529,-0.00581802,0.01242473,-0.00743711
-3.34667334,0.16150245,-0.02904332,0.00610057,-0.00551026,0.12203853,-0.00236079,0.00004408,-0.00000000,0.00446313,-0.00434307,0.00040871,-0.00000004,0.02004422,-0.02044001,0.01822472,-0.00503199,0.01419021,-0.00653693
-3.34067034,0.17421647,-0.02560447,0.00691356,-0.00478227,0.12952695,-0.00195698,0.00004700,-0.00000000,0.00519802,-0.00384030,0.00046933,-0.00000002,0.02329845,-0.01808011,0.01897386,-0.00443107,0.01634753,-0.00587931
-3.33466733,0.19172283,-0.02316220,0.00789320,-0.00424006,0.14065351,-0.00162892,0.00005100,-0.00000000,0.00607191,-0.00348715,0.00054273,-0.00000002,0.02709937,-0.01642398,0.02029336,-0.00400260,0.01892109,-0.00545094
-3.32866433,0.21418596,-0.02165160,0.00904610,-0.00386941,0.15552472,-0.00136814,0.00005608,-0.00000000,0.00709485,-0.00327417,0.00062985,-0.00000001,0.03147512,-0.01542754,0.02220379,-0.00373522,0.02193369,-0.00524020
-3.32266133,0.24176103,-0.02101596,0.01037771,-0.00365761,0.17424494,-0.00116681,0.00006220,-0.00000000,0.00827629,-0.00319316,0.00073155,-0.00000001,0.03644828,-0.01505246,0.02472510,-0.00361895,0.02540557,-0.00523733
-3.31665833,0.27458606,-0.02120697,0.01189196,-0.00359362,0.19691139,-0.00101786,0.00006933,-0.00000000,0.00962470,-0.00323717,0.00084863,-0.00000000,0.04203430,-0.01526629,0.02787577,-0.00364530,0.02935318,-0.00543440
-3.31065533,0.31277292,-0.02218427,0.01359084,-0.00366794,0.22360826,-0.00091500,0.00007743,-0.00000000,0.01114717,-0.00340044,0.00098180,-0.00000000,0.04823984,-0.01604209,0.03167177,-0.00380715,0.03378804,-0.00582514
-3.30465233,0.35639739,-0.02391436,0.01547414,-0.00387250,0.25439987,-0.00085269,0.00008644,-0.00000000,0.01284904,-0.00367822,0.00113160,-0.00000000,0.05506131,-0.01735766,0.03612527,-0.00409858,0.03871556,-0.00640466
-3.29864932,0.40548897,-0.02636914,0.01753907,-0.00420042,0.28932355,-0.00082610,0.00009625,-0.00000000,0.01473346,-0.00406653,0.00129843,-0.00000000,0.06248345,-0.01919445,0.04124316,-0.00451462,0.04413397,-0.00716900
-3.29264632,0.46002082,-0.02952393,0.01978010,-0.00464571,0.32838219,-0.00083104,0.00010679,-0.00000000,0.01680109,-0.00456190,0.00148245,-0.00000000,0.07047830,-0.02153615,0.04702555,-0.00505090,0.05003328,-0.00811466
-3.28664332,0.51990044,-0.03335529,0.02218881,-0.00520286,0.37153724,-0.00086390,0.00011792,-0.00000000,0.01904973,-0.00516097,0.00168359,-0.00000000,0.07900446,-0.02436708,0.05346425,-0.00570329,0.05639461,-0.00923796
-3.28064032,0.58496176,-0.03783865,0.02475388,-0.00586652,0.41870227,-0.00092152,0.00012951,-0.00000000,0.02147410,-0.00586019,0.00190151,-0.00000000,0.08800676,-0.02767053,0.06054127,-0.00646749,0.06318963,-0.01053446
-3.27463732,0.65495911,-0.04294591,0.02746123,-0.00663102,0.46973770,-0.00100110,0.00014140,-0.00000000,0.02406573,-0.00665539,0.00213555,-0.00000000,0.09741652,-0.03142695,0.06822766,-0.00733860,0.07038040,-0.01199832
-3.26863432,0.72956373,-0.04864304,0.03029424,-0.00749007,0.52444700,-0.00110010,0.00015343,-0.00000000,0.02681290,-0.00754148,0.00238479,-0.00000000,0.10715229,-0.03561230,0.07648247,-0.00831074,0.07791963,-0.01362167
-3.26263132,0.80836316,-0.05488798,0.03323419,-0.00843630,0.58257471,-0.00121614,0.00016541,-0.00000000,0.02970076,-0.00851205,0.00264795,-0.00000000,0.11712127,-0.04019646,0.08525232,-0.00937667,0.08575122,-0.01539406
-3.25662831,0.89086400,-0.06162877,0.03626079,-0.00946103,0.64380661,-0.00134692,0.00017715,-0.00000000,0.03271158,-0.00955917,0.00292349,-0.00000000,0.12722121,-0.04514194,0.09447120,-0.01052745,0.09381132,-0.01730201
-3.25062531,0.97649808,-0.06880215,0.03935288,-0.01055399,0.70777228,-0.00149013,0.00018845,-0.00000000,0.03582513,-0.01067311,0.00320955,-0.00000000,0.13734297,-0.05040285,0.10406108,-0.01175226,0.10202980,-0.01932862
-3.24462231,1.06463221,-0.07633261,0.04248914,-0.01170314,0.77404995,-0.00164340,0.00019911,-0.00000000,0.03901922,-0.01184222,0.00350405,-0.00000000,0.14737350,-0.05592423,0.11393288,-0.01303815,0.11033206,-0.02145336
-3.23861931,1.15458135,-0.08413213,0.04564900,-0.01289464,0.84217395,-0.00180426,0.00020895,-0.00000000,0.04227038,-0.01305290,0.00380468,-0.00000000,0.15719921,-0.06164186,0.12398822,-0.01437008,0.11864117,-0.02365204
-3.23261631,1.24562474,-0.09210049,0.04881348,-0.01411285,0.91164425,-0.00197011,0.00021780,-0.00000000,0.04555458,-0.01428965,0.00410899,-0.00000000,0.16670966,-0.06748253,0.13412166,-0.01573089,0.12688033,-0.02589689
-3.22661331,1.33702465,-0.10012624,0.05196609,-0.01534050,0.98193809,-0.00213824,0.00022548,-0.00000000,0.04884809,-0.01553520,0.00441445,-0.00000000,0.17580132,-0.07336476,0.14422352,-0.01710156,0.13497535,-0.02815691
-3.22061031,1.42804688,-0.10808844,0.05509358,-0.01655888,1.05252318,-0.00230577,0.00023186,-0.00000000,0.05212841,-0.01677082,0.00471849,-0.00000000,0.18438120,-0.07920005,0.15418315,-0.01846140,0.14285733,-0.03039833
-3.21460730,1.51798215,-0.11585897,0.05818669,-0.01774824,1.12287190,-0.00246980,0.00023683,-0.00000000,0.05537505,-0.01797665,0.00501862,-0.00000000,0.19237039,-0.08489461,0.16389246,-0.01978852,0.15046509,-0.03258531
-3.20860430,1.60616745,-0.12330533,0.06124064,-0.01888820,1.19247594,-0.00262733,0.00024031,-0.00000000,0.05857046,-0.01913214,0.00531247,-0.00000000,0.19970703,-0.09035145,0.17324974,-0.02106030,0.15774743,-0.03468073
-3.20260130,1.69200627,-0.13029410,0.06425548,-0.01995825,1.26086066,-0.00277542,0.00024226,-0.00000000,0.06170068,-0.02021660,0.00559787,-0.00000000,0.20634874,-0.09547284,0.18216330,-0.02225394,0.16466506,-0.03664716
-3.19659830,1.77498646,-0.13669451,0.06723614,-0.02093831,1.32759839,-0.00291119,0.00024265,-0.00000000,0.06475595,-0.02120974,0.00587294,-0.00000000,0.21227432,-0.10016300,0.19055506,-0.02334709,0.17119194,-0.03844789
-3.19059530,1.85469490,-0.14238232,0.07019226,-0.02180932,1.39231995,-0.00303194,0.00024151,-0.00000000,0.06773108,-0.02209231,0.00613609,-0.00000000,0.21748454,-0.10433093,0.19836365,-0.02431854,0.17731614,-0.04004806
-3.18459230,1.93082774,-0.14724370,0.07313771,-0.02255380,1.45472363,-0.00313521,0.00023890,-0.00000000,0.07062560,-0.02284663,0.00638613,-0.00000000,0.22200199,-0.10789324,0.20554691,-0.02514884,0.18303992,-0.04141566
-3.17858929,2.00319564,-0.15117884,0.07608979,-0.02315645,1.51458106,-0.00321883,0.00023491,-0.00000000,0.07344366,-0.02345724,0.00662222,-0.00000000,0.22586998,-0.11077681,0.21208362,-0.02582094,0.18837918,-0.04252267
-3.17258629,2.07172326,-0.15410533,0.07906821,-0.02360464,1.57173941,-0.00328102,0.00022965,-0.00000000,0.07619363,-0.02391133,0.00684393,-0.00000000,0.22915044,-0.11292126,0.21797438,-0.02632077,0.19336211,-0.04334592
-3.16658329,2.13644284,-0.15596094,0.08209382,-0.02388882,1.62611959,-0.00332046,0.00022326,-0.00000000,0.07888742,-0.02419925,0.00705119,-0.00000000,0.23192087,-0.11428100,0.22324131,-0.02663770,0.19802716,-0.04386793
-3.16058029,2.19748172,-0.15670576,0.08518709,-0.02400288,1.67771037,-0.00333626,0.00021591,-0.00000000,0.08153961,-0.02431483,0.00724429,-0.00000000,0.23427056,-0.11482679,0.22792688,-0.02676491,0.20242041,-0.04407747
-3.15457729,2.25504431,-0.15632365,0.08836654,-0.02394433,1.72655843,-0.00332810,0.00020775,-0.00000000,0.08416625,-0.02425554,0.00742377,-0.00000000,0.23629614,-0.11454682,0.23209150,-0.02669965,0.20659240,-0.04397002
-3.14857429,2.30938912,-0.15482276,0.09164701,-0.02371443,1.77275480,-0.00329612,0.00019897,-0.00000000,0.08678352,-0.02402266,0.00759040,-0.00000000,0.23809667,-0.11344705,0.23581022,-0.02644330,0.21059461,-0.04354788
-3.14257129,2.36080182,-0.15223523,0.09503811,-0.02331808,1.81641817,-0.00324102,0.00018976,-0.00000000,0.08940634,-0.02362117,0.00774506,-0.00000000,0.23976853,-0.11155102,0.23916849,-0.02600136,0.21447570,-0.04282008
-3.13656828,2.40956584,-0.14861603,0.09854258,-0.02276372,1.85767591,-0.00316396,0.00018027,-0.00000000,0.09204677,-0.02305961,0.00788867,-0.00000000,0.24140035,-0.10889904,0.24225729,-0.02538321,0.21827783,-0.04180210
-3.13056528,2.45593178,-0.14404103,0.10215503,-0.02206296,1.89664383,-0.00306656,0.00017068,-0.00000000,0.09471261,-0.02234974,0.00802208,-0.00000000,0.24306817,-0.10554669,0.24516778,-0.02460181,0.22203315,-0.04051526
-3.12456228,2.50008758,-0.13860433,0.10586086,-0.02123021,1.93340585,-0.00295081,0.00016113,-0.00000000,0.09740604,-0.02150617,0.00814597,-0.00000000,0.24483116,-0.10156293,0.24798575,-0.02367324,0.22576066,-0.03898605
-3.11855928,2.54213105,-0.13241506,0.10963558,-0.02028219,1.96799474,-0.00281904,0.00015175,-0.00000000,0.10012242,-0.02054583,0.00826075,-0.00000000,0.24672806,-0.09702772,0.25078616,-0.02261613,0.22946374,-0.03724516
-3.11255628,2.58204659,-0.12559373,0.11344452,-0.01923735,2.00037522,-0.00267382,0.00014265,-0.00000000,0.10284945,-0.01948742,0.00836653,-0.00000000,0.24877455,-0.09202936,0.25362818,-0.02145106,0.23312837,-0.03532649
-3.10655328,2.61968758,-0.11826834,0.11724305,-0.01811531,2.03043058,-0.00251787,0.00013393,-0.00000000,0.10556664,-0.01835079,0.00846301,-0.00000000,0.25096169,-0.08666165,0.25655078,-0.02019990,0.23672228,-0.03326603
-3.10055028,2.65476587,-0.11057044,0.12097724,-0.01693622,2.05795398,-0.00235398,0.00012564,-0.00000000,0.10824519,-0.01715637,0.00854947,-0.00000000,0.25325552,-0.08102097,0.25956935,-0.01888512,0.24019503,-0.03110080
-3.09454727,2.68684927,-0.10263122,0.12458503,-0.01572016,2.08264499,-0.00218496,0.00011782,-0.00000000,0.11084824,-0.01592450,0.00862479,-0.00000000,0.25559792,-0.07520348,0.26267350,-0.01752913,0.24347910,-0.02886769
-3.08854427,2.71536764,-0.09457796,0.12799784,-0.01448663,2.10411218,-0.00201351,0.00011051,-0.00000000,0.11333165,-0.01467494,0.00868739,-0.00000000,0.25790856,-0.06930241,0.26582609,-0.01615365,0.24649191,-0.02660250
-3.08254127,2.73962769,-0.08653072,0.13114254,-0.01325402,2.12188184,-0.00184219,0.00010369,-0.00000000,0.11564515,-0.01342631,0.00873536,-0.00000000,0.26008805,-0.06340577,0.26896376,-0.01477921,0.24913879,-0.02433901
-3.07653827,2.75883609,-0.07859966,0.13394387,-0.01203921,2.13541267,-0.00167334,0.00009736,-0.00000000,0.11773387,-0.01219571,0.00876649,-0.00000000,0.26202197,-0.05759425,0.27199879,-0.01342460,0.25131667,-0.02210819
-3.07053527,2.77212989,-0.07088282,0.13632693,-0.01085721,2.14411593,-0.00150905,0.00009149,-0.00000000,0.11954022,-0.01099834,0.00877835,-0.00000000,0.26358575,-0.05193970,0.27482234,-0.01210659,0.25291834,-0.01993763
-3.06453227,2.77861310,-0.06346455,0.13821992,-0.00972095,2.14738029,-0.00135112,0.00008604,-0.00000000,0.12100602,-0.00984731,0.00876844,-0.00000000,0.26465004,-0.04650393,0.27730886,-0.01083957,0.25383713,-0.01785105
-3.05852926,2.77739753,-0.05641459,0.13955683,-0.00864109,2.14460008,-0.00120103,0.00008097,-0.00000000,0.12207474,-0.00875342,0.00873430,-0.00000000,0.26508644,-0.04133804,0.27932155,-0.00963545,0.25397175,-0.01586807
-3.05252626,2.76764590,-0.04978765,0.14027995,-0.00762604,2.13520559,-0.00105995,0.00007624,-0.00000000,0.12269382,-0.00772517,0.00867360,-0.00000000,0.26477319,-0.03648212,0.28071843,-0.00850359,0.25323105,-0.01400407
-3.04652326,2.74861517,-0.04362362,0.14034231,-0.00668189,2.11869390,-0.00092872,0.00007179,-0.00000000,0.12281693,-0.00676874,0.00858435,-0.00000000,0.26360068,-0.03196540,0.28135889,-0.00745079,0.25153838,-0.01227027
-3.04052026,2.71969764,-0.03794825,0.13970956,-0.00581258,2.09465857,-0.00080790,0.00006759,-0.00000000,0.12240597,-0.00588814,0.00846493,-0.00000000,0.26147645,-0.02780675,0.28111030,-0.00648146,0.24883561,-0.01067393
-3.03451726,2.68045783,-0.03277418,0.13836157,-0.00502006,2.06281657,-0.00069774,0.00006358,-0.00000000,0.12143291,-0.00508532,0.00831427,-0.00000000,0.25832947,-0.02401542,0.27985433,-0.00559774,0.24508620,-0.00921859
-3.02851426,2.63066320,-0.02810230,0.13629346,-0.00430446,2.02303107,-0.00059828,0.00005974,-0.00000000,0.11988116,-0.00436042,0.00813189,-0.00000000,0.25411352,-0.02059208,0.27749273,-0.00479979,0.24027760,-0.00790450
-3.02251126,2.57030708,-0.02392334,0.13351604,-0.00366437,1.97532878,-0.00050931,0.00005604,-0.00000000,0.11774657,-0.00371200,0.00791798,-0.00000000,0.24880952,-0.01752993,0.27395219,-0.00408604,0.23442260,-0.00672906
-3.01650825,2.49962262,-0.02021956,0.13005576,-0.00309705,1.91991098,-0.00043046,0.00005245,-0.00000000,0.11503788,-0.00313731,0.00767342,-0.00000000,0.24242676,-0.01481597,0.26918815,-0.00345344,0.22755967,-0.00568727
-3.01050525,2.41908716,-0.01696647,0.12595400,-0.00259878,1.85715752,-0.00036121,0.00004897,-0.00000000,0.11177676,-0.00263256,0.00739981,-0.00000000,0.23500294,-0.01243225,0.26318732,-0.00289783,0.21975227,-0.00477226
-3.00450225,2.32941681,-0.01413453,0.12126588,-0.00216500,1.78762372,-0.00030092,0.00004559,-0.00000000,0.10799727,-0.00219315,0.00709939,-0.00000000,0.22660312,-0.01035714,0.25596883,-0.00241414,0.21108729,-0.00397570
-2.99849925,2.23155159,-0.01169071,0.11605863,-0.00179068,1.71203029,-0.00024889,0.00004231,-0.00000000,0.10374485,-0.00181396,0.00677506,-0.00000000,0.21731762,-0.00856642,0.24758398,-0.00199674,0.20167253,-0.00328832
-2.99249625,2.12663197,-0.00959999,0.11040954,-0.00147044,1.63124682,-0.00020438,0.00003913,-0.00000000,0.09907501,-0.00148956,0.00643024,-0.00000000,0.20725902,-0.00703443,0.23811470,-0.00163965,0.19163355,-0.00270025
-2.98649325,2.01596809,-0.00782655,0.10440364,-0.00119880,1.54626964,-0.00016662,0.00003608,-0.00000000,0.09405151,-0.00121439,0.00606879,-0.00000000,0.19655839,-0.00573494,0.22767074,-0.00133675,0.18110987,-0.00220142
-2.98049025,1.90100323,-0.00633490,0.09813119,-0.00097032,1.45819527,-0.00013487,0.00003317,-0.00000000,0.08874440,-0.00098294,0.00569492,-0.00000000,0.18536101,-0.00464193,0.21638581,-0.00108198,0.17025089,-0.00178186
-2.97448724,1.78327324,-0.00509072,0.09168516,-0.00077975,1.36819075,-0.00010838,0.00003043,-0.00000000,0.08322787,-0.00078989,0.00531303,-0.00000000,0.17382178,-0.00373025,0.20441302,-0.00086948,0.15921160,-0.00143190
-2.96848424,1.66436404,-0.00406152,0.08515869,-0.00062211,1.27746216,-0.00008647,0.00002789,-0.00000000,0.07757801,-0.00063020,0.00492761,-0.00000000,0.16210040,-0.00297610,0.19191962,-0.00069370,0.14814825,-0.00114241
-2.96248124,1.54586882,-0.00321713,0.07864274,-0.00049277,1.18722283,-0.00006849,0.00002557,-0.00000000,0.07187064,-0.00049918,0.00454310,-0.00000000,0.15035678,-0.00235737,0.17908153,-0.00054948,0.13721425,-0.00090490
-2.95647824,1.42934696,-0.00252999,0.07222397,-0.00038752,1.09866254,-0.00005386,0.00002351,-0.00000000,0.06617925,-0.00039256,0.00416381,-0.00000000,0.13874660,-0.00185386,0.16607788,-0.00043211,0.12655636,-0.00071162
