energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
-5.62781391,6.28154960,0.02180824,1.64470408,0.51727954,0.56696377,2.05923964,2.99213331,0.03643397,1.61894963
-5.62181091,6.22877094,0.02129424,1.64416177,0.49846982,0.55528081,2.03934961,2.99294000,0.03531680,1.59074754
-5.61580790,6.17547060,0.02080087,1.64138474,0.48064667,0.54484095,2.01664004,2.99137679,0.03421953,1.56427696
-5.60980490,6.12094585,0.02033516,1.63593063,0.46388933,0.53574777,1.99093404,2.98666447,0.03314910,1.53962061
-5.60380190,6.06443909,0.01990285,1.62739263,0.44825248,0.52806170,1.96211075,2.97805708,0.03211143,1.51680093
-5.59779890,6.00519395,0.01950822,1.61542136,0.43376862,0.52180018,1.93012033,2.96487929,0.03111136,1.49578600
-5.59179590,5.94251012,0.01915404,1.59974477,0.42045076,0.51693896,1.89499615,2.94656137,0.03015271,1.47649680
-5.58579290,5.87579426,0.01884149,1.58018498,0.40829523,0.51341445,1.85686319,2.92267015,0.02923826,1.45881521
-5.57978989,5.80460443,0.01857016,1.55667109,0.39728451,0.51112704,1.81594214,2.89293438,0.02836984,1.44259259
-5.57378689,5.72868614,0.01833812,1.52924757,0.38738995,0.50994543,1.77254881,2.85726342,0.02754835,1.42765864
-5.56778389,5.64799858,0.01814205,1.49807756,0.37857418,0.50971177,1.72708877,2.81575844,0.02677386,1.41383019
-5.56178089,5.56273018,0.01797735,1.46344120,0.37079338,0.51024756,1.68004746,2.76871570,0.02604567,1.40091994
-5.55577789,5.47330315,0.01783843,1.42572887,0.36399910,0.51136015,1.63197615,2.71662182,0.02536246,1.38874468
-5.54977489,5.38036748,0.01771889,1.38542995,0.35813988,0.51284969,1.58347445,2.66014148,0.02472240,1.37713318
-5.54377189,5.28478496,0.01761185,1.34311747,0.35316256,0.51451625,1.53517031,2.60009833,0.02412327,1.36593331
-5.53776888,5.18760470,0.01751021,1.29942964,0.34901327,0.51616700,1.48769845,2.53744997,0.02356265,1.35501851
-5.53176588,5.09003152,0.01740697,1.25504901,0.34563830,0.51762306,1.44167845,2.47325843,0.02303809,1.34429323
-5.52576288,4.99338909,0.01729555,1.21068035,0.34298466,0.51872590,1.39769340,2.40865754,0.02254723,1.33369756
-5.51975988,4.89907966,0.01717002,1.16702819,0.34100060,0.51934294,1.35627047,2.34481858,0.02208800,1.32321053
-5.51375688,4.80854223,0.01702538,1.12477513,0.33963599,0.51937222,1.31786409,2.28291584,0.02165875,1.31285228
-5.50775388,4.72321105,0.01685774,1.08456160,0.33884253,0.51874577,1.28284268,2.22409341,0.02125837,1.30268493
-5.50175088,4.64447584,0.01666450,1.04696806,0.33857405,0.51743177,1.25147956,2.16943436,0.02088640,1.29281191
-5.49574787,4.57364527,0.01644442,1.01250007,0.33878666,0.51543521,1.22394829,2.11993349,0.02054310,1.28337606
-5.48974487,4.51191471,0.01619768,0.98157674,0.33943893,0.51279710,1.20032257,2.07647432,0.02022948,1.27455612
-5.48374187,4.46033893,0.01592585,0.95452276,0.34049206,0.50959229,1.18058073,2.03981084,0.01994729,1.26656204
-5.47773887,4.41981031,0.01563182,0.93156408,0.34191007,0.50592590,1.16461421,2.01055426,0.01969896,1.25962897
-5.47173587,4.39104268,0.01531967,0.91282707,0.34365998,0.50192870,1.15223963,1.98916487,0.01948752,1.25401019
-5.46573287,4.37456065,0.01499450,0.89834092,0.34571202,0.49775145,1.14321361,1.97594852,0.01931652,1.24996927
-5.45972986,4.37069421,0.01466224,0.88804286,0.34803988,0.49355867,1.13724954,1.97105764,0.01918981,1.24777147
-5.45372686,4.37957809,0.01432942,0.88178577,0.35062092,0.48952190,1.13403535,1.97449592,0.01911143,1.24767503
-5.44772386,4.40115512,0.01400294,0.87934756,0.35343643,0.48581302,1.13325118,1.98612621,0.01908543,1.24992224
-5.44172086,4.43518334,0.01368982,0.88044186,0.35647183,0.48259760,1.13458636,2.00568093,0.01911564,1.25473090
-5.43571786,4.48124572,0.01339696,0.88472949,0.35971684,0.48002889,1.13775443,2.03277423,0.01920555,1.26228631
-5.42971486,4.53876227,0.01313098,0.89183017,0.36316559,0.47824242,1.14250594,2.06691537,0.01935808,1.27273406
-5.42371186,4.60700380,0.01289797,0.90133412,0.36681656,0.47735153,1.14863809,2.10752271,0.01957551,1.28617396
-5.41770885,4.68510689,0.01270335,0.91281315,0.37067246,0.47744398,1.15600120,2.15393786,0.01985926,1.30265512
-5.41170585,4.77208977,0.01255179,0.92583103,0.37473990,0.47857971,1.16450155,2.20543973,0.02020990,1.32217255
-5.40570285,4.86686880,0.01244703,0.93995299,0.37902881,0.48078972,1.17410084,2.26125814,0.02062703,1.34466520
-5.39969985,4.96827542,0.01239192,0.95475411,0.38355174,0.48407616,1.18481239,2.32058688,0.02110926,1.37001551
-5.39369685,5.07507344,0.01238831,0.96982681,0.38832286,0.48841345,1.19669452,2.38259623,0.02165422,1.39805052
-5.38769385,5.18597658,0.01243710,0.98478714,0.39335674,0.49375040,1.20984145,2.44644488,0.02225861,1.42854444
-5.38169085,5.29966622,0.01253825,0.99928025,0.39866700,0.50001308,1.22437262,2.51129131,0.02291826,1.46122249
-5.37568784,5.41480936,0.01269084,1.01298479,0.40426470,0.50710832,1.24042078,2.57630463,0.02362819,1.49576593
-5.36968484,5.53007654,0.01289308,1.02561662,0.41015671,0.51492768,1.25811974,2.64067505,0.02438274,1.53181808
-5.36368184,5.64415976,0.01314245,1.03693154,0.41634397,0.52335158,1.27759230,2.70362391,0.02517565,1.56899106
-5.35767884,5.75579005,0.01343572,1.04672751,0.42281985,0.53225356,1.29893916,2.76441319,0.02600020,1.60687310
-5.35167584,5.86375475,0.01376904,1.05484595,0.42956856,0.54150434,1.32222904,2.82235470,0.02684934,1.64503618
-5.34567284,5.96691391,0.01413800,1.06117254,0.43656394,0.55097566,1.34749085,2.87681866,0.02771573,1.68304380
-5.33966983,6.06421602,0.01453774,1.06563726,0.44376843,0.56054374,1.37470784,2.92724165,0.02859194,1.72045866
-5.33366683,6.15471256,0.01496298,1.06821384,0.45113252,0.57009224,1.40381438,2.97313397,0.02947047,1.75685024
-5.32766383,6.23757144,0.01540814,1.06891850,0.45859482,0.57951483,1.43469510,3.01408609,0.03034389,1.79180209
-5.32166083,6.31208914,0.01586735,1.06780820,0.46608253,0.58871712,1.46718676,3.04977441,0.03120488,1.82491873
-5.31565783,6.37770168,0.01633458,1.06497821,0.47351270,0.59761822,1.50108252,3.07996603,0.03204633,1.85583233
-5.30965483,6.43399430,0.01680369,1.06055928,0.48079407,0.60615184,1.53613864,3.10452268,0.03286139,1.88420890
-5.30365183,6.48071001,0.01726855,1.05471436,0.48782959,0.61426699,1.57208322,3.12340372,0.03364355,1.90975427
-5.29764882,6.51775712,0.01772310,1.04763497,0.49451950,0.62192849,1.60862678,3.13666829,0.03438673,1.93221967
-5.29164582,6.54521569,0.01816150,1.03953752,0.50076500,0.62911715,1.64547426,3.14447653,0.03508532,1.95140699
-5.28564282,6.56334288,0.01857824,1.03065938,0.50647218,0.63582996,1.68233798,3.14708985,0.03573426,1.96717374
-5.27963982,6.57257712,0.01896826,1.02125506,0.51155637,0.64208009,1.71895110,3.14487031,0.03632918,1.97943748
-5.27363682,6.57354058,0.01932711,1.01159251,0.51594644,0.64789691,1.75508111,3.13827877,0.03686644,1.98817969
-5.26763382,6.56703978,0.01965107,1.00194952,0.51958898,0.65332597,1.79054258,3.12787185,0.03734325,1.99344890
-5.26163082,6.55406339,0.01993730,0.99261030,0.52245218,0.65842899,1.82520888,3.11429733,0.03775779,1.99536279
-5.25562781,6.53577680,0.02018395,0.98386217,0.52452915,0.66328371,1.85902193,3.09828772,0.03810925,1.99410908
-5.24962481,6.51351242,0.02039030,0.97599229,0.52584041,0.66798366,1.89199972,3.08065179,0.03839800,1.98994487
-5.24362181,6.48875507,0.02055680,0.96928436,0.52643559,0.67263780,1.92424087,3.06226367,0.03862556,1.98319427
-5.23761881,6.46312175,0.02068518,0.96401508,0.52639387,0.67736982,1.95592575,3.04404932,0.03879474,1.97424403
-5.23161581,6.43833516,0.02077838,0.96045027,0.52582347,0.68231716,1.98731405,3.02697024,0.03890960,1.96353710
-5.22561281,6.41619095,0.02084059,0.95884052,0.52485968,0.68762968,2.01873819,3.01200434,0.03897544,1.95156411
-5.21960980,6.39851857,0.02087713,0.95941624,0.52366194,0.69346789,2.05059297,3.00012427,0.03899879,1.93885274
-5.21360680,6.38713655,0.02089434,0.96238206,0.52240956,0.70000070,2.08332119,2.99227338,0.03898725,1.92595534
-5.20760380,6.38380297,0.02089939,0.96791064,0.52129663,0.70740285,2.11739588,2.98934004,0.03894943,1.91343505
-5.20160080,6.39016281,0.02090005,0.97613592,0.52052597,0.71585191,2.15329960,2.99213107,0.03889474,1.90185089
-5.19559780,6.40769390,0.02090446,0.98714608,0.52030263,0.72552500,2.19150152,3.00134522,0.03883317,1.89174239
-5.18959480,6.43765380,0.02092085,1.00097635,0.52082700,0.73659529,2.23243332,3.01754784,0.03877512,1.88361447
-5.18359180,6.48103016,0.02095721,1.01760219,0.52228790,0.74922851,2.27646497,3.04114803,0.03873107,1.87792301
-5.17758879,6.53849692,0.02102101,1.03693318,0.52485595,0.76357943,2.32388150,3.07237943,0.03871137,1.87506214
-5.17158579,6.61037906,0.02111892,1.05880809,0.52867751,0.77978860,2.37486213,3.11128586,0.03872592,1.87535341
-5.16558279,6.69662810,0.02125652,1.08299155,0.53386935,0.79797943,2.42946270,3.15771288,0.03878392,1.87903775
-5.15957979,6.79681005,0.02143808,1.10917292,0.54051444,0.81825563,2.48760275,3.21130603,0.03889362,1.88627027
-5.15357679,6.91010735,0.02166641,1.13696759,0.54865888,0.84069922,2.54905788,3.27151626,0.03906205,1.89711841
-5.14757379,7.03533520,0.02194268,1.16592112,0.55831011,0.86536905,2.61345824,3.33761271,0.03929483,1.91156317
-5.14157079,7.17097214,0.02226640,1.19551626,0.56943651,0.89229986,2.68029332,3.40870264,0.03959601,1.92950349
-5.13556778,7.31520398,0.02263542,1.22518302,0.58196829,0.92150182,2.74892324,3.48375769,0.03996789,1.95076336
-5.12956478,7.46597933,0.02304602,1.25431153,0.59579967,0.95296040,2.81859606,3.56164575,0.04041100,1.97510115
-5.12356178,7.62107419,0.02349301,1.28226737,0.61079211,0.98663661,2.88847061,3.64116669,0.04092396,2.00222059
-5.11755878,7.77816271,0.02396998,1.30840890,0.62677848,1.02246718,2.95764365,3.72109069,0.04150359,2.03178261
-5.11155578,7.93489061,0.02446950,1.33210598,0.64356790,1.06036475,3.02518031,3.80019711,0.04214485,2.06341749
-5.10555278,8.08894779,0.02498340,1.35275929,0.66095104,1.10021785,3.09014634,3.87731221,0.04284099,2.09673635
-5.09954977,8.23813641,0.02550312,1.36981939,0.67870562,1.14189047,3.15164045,3.95134380,0.04358367,2.13134154
-5.09354677,8.38043133,0.02601997,1.38280477,0.69660182,1.18522118,3.20882547,4.02131124,0.04436307,2.16683534
-5.08754377,8.51402993,0.02652541,1.39131793,0.71440743,1.23002180,3.26095653,4.08636950,0.04516810,2.20282655
-5.08154077,8.63738927,0.02701141,1.39505881,0.73189258,1.27607561,3.30740508,4.14582608,0.04598662,2.23893481
-5.07553777,8.74924920,0.02747061,1.39383494,0.74883384,1.32313528,3.34767763,4.19915038,0.04680561,2.27479263
-5.06953477,8.84864091,0.02789658,1.38756766,0.76501761,1.37092065,3.38142839,4.24597532,0.04761145,2.31004533
-5.06353177,8.93488135,0.02828393,1.37629438,0.78024283,1.41911669,3.40846537,4.28609154,0.04839014,2.34434922
-5.05752876,9.00755491,0.02862847,1.36016652,0.79432299,1.46737190,3.42874982,4.31943484,0.04912756,2.37736858
-5.05152576,9.06648420,0.02892718,1.33944342,0.80708744,1.51529763,3.44238938,4.34606813,0.04980969,2.40877194
-5.04552276,9.11169271,0.02917826,1.31448248,0.81838223,1.56246846,3.44962551,4.36615915,0.05042292,2.43822843
-5.03951976,9.14336234,0.02938105,1.28572600,0.82807049,1.60842426,3.45081611,4.37995556,0.05095424,2.46540479
-5.03351676,9.16178901,0.02953594,1.25368546,0.83603255,1.65267396,3.44641452,4.38775913,0.05139152,2.48996368
-5.02751376,9.16733944,0.02964427,1.21892393,0.84216597,1.69470130,3.43694621,4.38990049,0.05172376,2.51156376
-5.02151076,9.16041212,0.02970812,1.18203750,0.84638550,1.73397275,3.42298444,4.38671601,0.05194131,2.52986192
-5.01550775,9.14140482,0.02973024,1.14363649,0.84862324,1.76994731,3.40512636,4.37852809,0.05203609,2.54451785
-5.00950475,9.11069040,0.02971380,1.10432744,0.84882896,1.80208820,3.38397073,4.36562959,0.05200181,2.55520089
-5.00350175,9.06860225,0.02966231,1.06469639,0.84697062,1.82987597,3.36009836,4.34827325,0.05183415,2.56159897
-4.99749875,9.01542942,0.02957945,1.02529435,0.84303513,1.85282256,3.33405618,4.32666607,0.05153091,2.56342927
-4.99149575,8.95142134,0.02946896,0.98662526,0.83702937,1.87048583,3.30634543,4.30096882,0.05109211,2.56044995
-4.98549275,8.87680088,0.02933452,0.94913696,0.82898116,1.88248375,3.27741449,4.27129998,0.05052011,2.55247240
-4.97948974,8.79178428,0.02917974,0.91321523,0.81894039,1.88850774,3.24765618,4.23774360,0.04981960,2.53937312
-4.97348674,8.69660595,0.02900807,0.87918111,0.80697992,1.88833429,3.21740941,4.20036022,0.04899758,2.52110455
-4.96748374,8.59154577,0.02882279,0.84729112,0.79319625,1.88183449,3.18696474,4.15919976,0.04806328,2.49770409
-4.96148074,8.47695680,0.02862701,0.81774041,0.77770983,1.86898064,3.15657309,4.11431550,0.04702801,2.46930061
-4.95547774,8.35329111,0.02842370,0.79066831,0.76066479,1.84984992,3.12645686,4.06577811,0.04590496,2.43611795
-4.94947474,8.22112179,0.02821567,0.76616576,0.74222822,1.82462453,3.09682252,4.01368888,0.04470894,2.39847516
-4.94347174,8.08115961,0.02800561,0.74428433,0.72258866,1.79358856,3.06787371,3.95819140,0.04345607,2.35678304
-4.93746873,7.93426327,0.02779613,0.72504595,0.70195401,1.75712150,3.03982401,3.89948112,0.04216341,2.31153735
-4.93146573,7.78144241,0.02758973,0.70845315,0.68054878,1.71568878,3.01290831,3.83781245,0.04084863,2.26330858
-4.92546273,7.62385336,0.02738883,0.69449884,0.65861071,1.66982978,2.98739221,3.77350305,0.03952955,2.21272895
-4.91945973,7.46278785,0.02719574,0.68317554,0.63638696,1.62014384,2.96357871,3.70693534,0.03822379,2.16047698
-4.91345673,7.29965509,0.02701264,0.67448320,0.61412984,1.56727487,2.94181164,3.63855521,0.03694837,2.10726045
-4.90745373,7.13595840,0.02684155,0.66843555,0.59209235,1.51189525,2.92247558,3.56886812,0.03571931,2.05379827
-4.90145073,6.97326720,0.02668425,0.66506440,0.57052357,1.45468973,2.90599219,3.49843271,0.03455138,2.00080228
-4.89544772,6.81318559,0.02654224,0.66442185,0.54966412,1.39633987,2.89281267,3.42785217,0.03345775,1.94895950
-4.88944472,6.65731883,0.02641668,0.66658020,0.52974187,1.33750959,2.88340696,3.35776372,0.03244981,1.89891553
-4.88344172,6.50723868,0.02630829,0.67162952,0.51096793,1.27883229,2.87824963,3.28882627,0.03153704,1.85125986
-4.87743872,6.36444873,0.02621735,0.67967303,0.49353311,1.22089990,2.87780319,3.22170676,0.03072687,1.80651338
-4.87143572,6.23035078,0.02614358,0.69082041,0.47760491,1.16425403,2.88249935,3.15706520,0.03002469,1.76511848
-4.86543272,6.10621290,0.02608613,0.70517930,0.46332518,1.10937932,2.89271888,3.09553890,0.02943389,1.72743200
-4.85942971,5.99314010,0.02604356,0.72284540,0.45080836,1.05669911,2.90877100,3.03772629,0.02895596,1.69372111
-4.85342671,5.89204811,0.02601384,0.74389160,0.44014042,1.00657312,2.93087302,2.98417041,0.02859061,1.66416195
-4.84742371,5.80364105,0.02599434,0.76835665,0.43137837,0.95929717,2.95913119,2.93534297,0.02833597,1.63884097
-4.84142071,5.72839325,0.02598188,0.79623384,0.42455047,0.91510463,2.99352361,2.89162914,0.02818876,1.61775866
-4.83541771,5.66653600,0.02597276,0.82746044,0.41965685,0.87416940,3.03388601,2.85331387,0.02814452,1.60083538
-4.82941471,5.61804956,0.02596290,0.86190826,0.41667065,0.83661004,3.07990126,2.82057027,0.02819780,1.58791876
-4.82341171,5.58266091,0.02594784,0.89937616,0.41553952,0.80249498,3.13109314,2.79345066,0.02834234,1.57879247
-4.81740870,5.55984753,0.02592292,0.93958470,0.41618737,0.77184841,3.18682507,2.77188100,0.02857126,1.57318580
-4.81140570,5.54884759,0.02588333,0.98217361,0.41851634,0.74465667,3.24630404,2.75565909,0.02887717,1.57078369
-4.80540270,5.54867659,0.02582430,1.02670232,0.42240888,0.72087488,3.30858991,2.74445698,0.02925230,1.57123689
-4.79939970,5.55815036,0.02574117,1.07265362,0.42772991,0.70043375,3.37261019,2.73782794,0.02968853,1.57417190
-4.79339670,5.57591429,0.02562955,1.11944077,0.43432898,0.68324621,3.43717985,2.73521796,0.03017747,1.57920046
-4.78739370,5.60047804,0.02548546,1.16641765,0.44204246,0.66921385,3.50102583,2.73598157,0.03071046,1.58592841
-4.78139070,5.63025515,0.02530541,1.21289194,0.45069572,0.65823290,3.56281556,2.73940167,0.03127852,1.59396381
-4.77538769,5.66360633,0.02508655,1.25814082,0.46010537,0.65019975,3.62118852,2.74471276,0.03187239,1.60292419
-4.76938469,5.69888526,0.02482678,1.30142863,0.47008145,0.64501564,3.67478996,2.75112657,0.03248251,1.61244300
-4.76338169,5.73448524,0.02452484,1.34202588,0.48042989,0.64259060,3.72230567,2.75785920,0.03309897,1.62217523
-4.75737869,5.76888518,0.02418037,1.37922895,0.49095491,0.64284638,3.76249645,2.76415858,0.03371159,1.63180229
-4.75137569,5.80069309,0.02379404,1.41237956,0.50146175,0.64571828,3.79423132,2.76933096,0.03430993,1.64103622
-4.74537269,5.82868537,0.02336753,1.44088334,0.51175949,0.65115577,3.81651816,2.77276525,0.03488344,1.64962321
-4.73936968,5.85184029,0.02290360,1.46422679,0.52166409,0.65912180,3.82853087,2.77395405,0.03542153,1.65734661
-4.73336668,5.86936421,0.02240609,1.48199186,0.53100162,0.66959083,3.82963200,2.77251029,0.03591381,1.66402941
-4.72736368,5.88070929,0.02187994,1.49386766,0.53961160,0.68254556,3.81939023,2.76817876,0.03635028,1.66953611
-4.72136068,5.88558206,0.02133108,1.49965891,0.54735031,0.69797236,3.79759220,2.76084181,0.03672159,1.67377410
-4.71535768,5.88394233,0.02076643,1.49929084,0.55409412,0.71585571,3.76424821,2.75051912,0.03701929,1.67669432
-4.70935468,5.87599248,0.02019378,1.49281034,0.55974259,0.73617177,3.71959194,2.73736155,0.03723616,1.67829125
-4.70335168,5.86215783,0.01962166,1.48038369,0.56422119,0.75888127,3.66407417,2.72163932,0.03736642,1.67860213
-4.69734867,5.84305888,0.01905923,1.46229075,0.56748370,0.78392238,3.59835089,2.70372542,0.03740599,1.67770524
-4.69134567,5.81947704,0.01851604,1.43891631,0.56951388,0.81120363,3.52326639,2.68407498,0.03735270,1.67571732
-4.68534267,5.79231547,0.01800187,1.41073884,0.57032655,0.84059760,3.43983186,2.66320189,0.03720641,1.67279006
-4.67933967,5.76255715,0.01752649,1.37831723,0.56996795,0.87193577,3.34920046,2.64165394,0.03696908,1.66910572
-4.67333667,5.73122235,0.01709942,1.34227625,0.56851529,0.90500502,3.25263958,2.61998776,0.03664476,1.66487200
-4.66733367,5.69932773,0.01672967,1.30329113,0.56607560,0.93954617,3.15150128,2.59874501,0.03623950,1.66031641
-4.66133067,5.66784917,0.01642547,1.26207196,0.56278387,0.97525507,3.04719176,2.57843097,0.03576115,1.65568026
-4.65532766,5.63769034,0.01619403,1.21934843,0.55880073,1.01178640,2.94114077,2.55949666,0.03521912,1.65121276
-4.64932466,5.60965828,0.01604126,1.17585521,0.55430956,1.04876037,2.83477175,2.54232522,0.03462406,1.64716543
-4.64332166,5.58444751,0.01597157,1.13231846,0.54951350,1.08577234,2.72947337,2.52722311,0.03398744,1.64378721
