energy_ev,total_up,Cd_p_up,Cd_d_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-5.87993997,6.33032759,0.94816555,1.12333369,1.37496001,0.77832242,0.05359008,0.10109931,0.13850062,2.49951652
-5.87393697,6.33781901,0.95274722,1.12286240,1.39302379,0.77968946,0.05264842,0.10129258,0.13653603,2.50712702
-5.86793397,6.34030740,0.95662660,1.12115631,1.41161810,0.78086557,0.05163208,0.10127066,0.13457190,2.51334352
-5.86193097,6.33646105,0.95957459,1.11785158,1.43032571,0.78180437,0.05054085,0.10103161,0.13260284,2.51762022
-5.85592796,6.32517623,0.96139437,1.11263347,1.44871947,0.78247935,0.04937791,0.10057962,0.13062571,2.51948718
-5.84992496,6.30563097,0.96192943,1.10524988,1.46638427,0.78288584,0.04815004,0.09992501,0.12864043,2.51857291
-5.84392196,6.27732519,0.96106986,1.09552243,1.48293867,0.78304109,0.04686781,0.09908387,0.12665058,2.51462234
-5.83791896,6.24010626,0.95875664,1.08335442,1.49805540,0.78298290,0.04554539,0.09807746,0.12466356,2.50750949
-5.83191596,6.19417945,0.95498399,1.06873587,1.51147982,0.78276666,0.04420026,0.09693130,0.12269050,2.49724462
-5.82591296,6.14010377,0.94979959,1.05174529,1.52304538,0.78246139,0.04285270,0.09567409,0.12074584,2.48397575
-5.81990995,6.07877434,0.94330302,1.03254850,1.53268575,0.78214494,0.04152510,0.09433649,0.11884665,2.46798504
-5.81390695,6.01139279,0.93564227,1.01139440,1.54044273,0.78189889,0.04024123,0.09294976,0.11701184,2.44968027
-5.80790395,5.93942782,0.92700890,0.98860833,1.54646991,0.78180351,0.03902533,0.09154450,0.11526124,2.42958211
-5.80190095,5.86456781,0.91763179,0.96458297,1.55103161,0.78193312,0.03790119,0.09014933,0.11361463,2.40830794
-5.79589795,5.78866794,0.90776992,0.93976747,1.55449723,0.78235219,0.03689132,0.08878983,0.11209082,2.38655276
-5.78989495,5.71369358,0.89770441,0.91465488,1.55733102,0.78311232,0.03601607,0.08748756,0.11070688,2.36506816
-5.78389195,5.64166198,0.88772997,0.88976853,1.56007769,0.78425034,0.03529287,0.08625938,0.10947744,2.34463968
-5.77788894,5.57458373,0.87814618,0.86564752,1.56334408,0.78578736,0.03473565,0.08511691,0.10841418,2.32606352
-5.77188594,5.51440527,0.86924854,0.84283183,1.56777771,0.78772881,0.03435432,0.08406640,0.10752552,2.31012273
-5.76588294,5.46295353,0.86131970,0.82184714,1.57404266,0.79006532,0.03415443,0.08310869,0.10681645,2.29756373
-5.75987994,5.42188336,0.85462093,0.80319001,1.58279372,0.79277406,0.03413708,0.08223957,0.10628846,2.28907314
-5.75387694,5.39262848,0.84938389,0.78731336,1.59464955,0.79582040,0.03429885,0.08145017,0.10593970,2.28525563
-5.74787394,5.37635641,0.84580307,0.77461287,1.61016584,0.79915968,0.03463201,0.08072765,0.10576504,2.28661292
-5.74187094,5.37392803,0.84402879,0.76541435,1.62980933,0.80273863,0.03512481,0.08005598,0.10575633,2.29352437
-5.73586793,5.38586225,0.84416115,0.75996254,1.65393366,0.80649648,0.03576187,0.07941673,0.10590256,2.30622960
-5.72986493,5.41230671,0.84624486,0.75841162,1.68275791,0.81036554,0.03652473,0.07878998,0.10619003,2.32481349
-5.72386193,5.45301513,0.85026535,0.76081766,1.71634868,0.81427114,0.03739237,0.07815515,0.10660244,2.34919418
-5.71785893,5.50733250,0.85614620,0.76713339,1.75460654,0.81813113,0.03834190,0.07749182,0.10712101,2.37911453
-5.71185593,5.57418913,0.86374800,0.77720557,1.79725734,0.82185493,0.03934913,0.07678040,0.10772444,2.41413752
-5.70585293,5.65210451,0.87286903,0.79077508,1.84384904,0.82534236,0.04038921,0.07600279,0.10838899,2.45364636
-5.69984992,5.73920213,0.88324757,0.80748004,1.89375436,0.82848258,0.04143727,0.07514287,0.10908845,2.49684949
-5.69384692,5.83323598,0.89456620,0.82686198,1.94617941,0.83115331,0.04246895,0.07418680,0.10979421,2.54279107
-5.68784392,5.93162921,0.90645795,0.84837503,2.00017829,0.83322064,0.04346092,0.07312334,0.11047541,2.59036702
-5.68184092,6.03152507,0.91851426,0.87139813,2.05467345,0.83453976,0.04439138,0.07194390,0.11109918,2.63834677
-5.67583792,6.12984970,0.93029480,0.89524995,2.10848132,0.83495671,0.04524044,0.07064261,0.11163104,2.68540044
-5.66983492,6.22338575,0.94133867,0.91920611,2.16034267,0.83431136,0.04599049,0.06921622,0.11203546,2.73013096
-5.66383192,6.30885526,0.95117697,0.94251846,2.20895664,0.83244167,0.04662654,0.06766401,0.11227654,2.77111052
-5.65782891,6.38300969,0.95934624,0.96443554,2.25301764,0.82918910,0.04713646,0.06598754,0.11231893,2.80692025
-5.65182591,6.44272423,0.96540236,0.98422383,2.29125371,0.82440515,0.04751125,0.06419051,0.11212883,2.83619197
-5.64582291,6.48509346,0.96893446,1.00118884,2.32246524,0.81795867,0.04774522,0.06227852,0.11167509,2.85765063
-5.63981991,6.50752464,0.96957839,1.01469549,2.34556252,0.80974368,0.04783620,0.06025883,0.11093034,2.87015579
-5.63381691,6.50782526,0.96702906,1.02418684,2.35960081,0.79968726,0.04778571,0.05814020,0.10987223,2.87274071
-5.62781391,6.48428105,0.96105142,1.02920054,2.36381157,0.78775716,0.04759904,0.05593265,0.10848443,2.86464720
-5.62181091,6.43572126,0.95148932,1.02938244,2.35762875,0.77396858,0.04728537,0.05364733,0.10675765,2.84535497
-5.61580790,6.36156807,0.93827218,1.02449662,2.34070881,0.75838976,0.04685783,0.05129634,0.10469038,2.81460407
-5.60980490,6.26186785,0.92141886,1.01443168,2.31294397,0.74114595,0.04633343,0.04889262,0.10228949,2.77240920
-5.60380190,6.13730252,0.90103873,0.99920294,2.27446785,0.72242147,0.04573299,0.04644980,0.09957045,2.71906543
-5.59779890,5.98918021,0.87732981,0.97895045,2.22565334,0.70245952,0.04508097,0.04398205,0.09655731,2.65514456
-5.59179590,5.81940505,0.85057397,0.95393307,2.16710276,0.68155974,0.04440513,0.04150402,0.09328239,2.58148244
-5.58579290,5.63042719,0.82112937,0.92451879,2.09963056,0.66007334,0.04373617,0.03903062,0.08978559,2.49915732
-5.57978989,5.42517458,0.78942042,0.89117170,2.02423936,0.63839592,0.04310712,0.03657691,0.08611352,2.40946018
-5.57378689,5.20696913,0.75592564,0.85443633,1.94209009,0.61695821,0.04255273,0.03415790,0.08231825,2.31385798
-5.56778389,4.97943033,0.72116382,0.81491985,1.85446754,0.59621492,0.04210864,0.03178839,0.07845600,2.21395132
-5.56178089,4.74636996,0.68567914,0.77327298,1.76274260,0.57663218,0.04181050,0.02948275,0.07458556,2.11142799
-5.55577789,4.51168194,0.65002555,0.73017030,1.66833256,0.55867393,0.04169292,0.02725471,0.07076667,2.00801420
-5.54977489,4.27923118,0.61475131,0.68629070,1.57266114,0.54278777,0.04178846,0.02511718,0.06705842,1.90542536
-5.54377189,4.05274587,0.58038397,0.64229884,1.47711951,0.52939085,0.04212652,0.02308198,0.06351761,1.80531812
-5.53776888,3.83571661,0.54741642,0.59882794,1.38302987,0.51885636,0.04273228,0.02115970,0.06019727,1.70924540
-5.53176588,3.63130618,0.51629460,0.55646475,1.29161271,0.51150103,0.04362567,0.01935953,0.05714529,1.61861606
-5.52576288,3.44227273,0.48740700,0.51573692,1.20395886,0.50757427,0.04482051,0.01768907,0.05440327,1.53466039
-5.51975988,3.27090874,0.46107646,0.47710319,1.12100709,0.50724941,0.04632376,0.01615425,0.05200559,1.45840257
-5.51375688,3.11899745,0.43755446,0.44094639,1.04352786,0.51061721,0.04813504,0.01475926,0.04997876,1.39064091
-5.50775388,2.98778760,0.41701789,0.40756953,0.97211348,0.51768226,0.05024630,0.01350652,0.04834097,1.33193614
-5.50175088,2.87798670,0.39956839,0.37719458,0.90717470,0.52836206,0.05264192,0.01239667,0.04710201,1.28260804
-5.49574787,2.78977224,0.38523419,0.34996406,0.84894348,0.54248923,0.05529892,0.01142867,0.04626332,1.24274004
-5.48974487,2.72281959,0.37397416,0.32594489,0.79748150,0.55981643,0.05818766,0.01059985,0.04581843,1.21219135
-5.48374187,2.67634475,0.36568389,0.30513430,0.75269363,0.58002415,0.06127267,0.00990607,0.04575347,1.19061576
-5.47773887,2.64915971,0.36020342,0.28746731,0.71434566,0.60273079,0.06451385,0.00934185,0.04604799,1.17748612
-5.47173587,2.63973744,0.35732619,0.27282540,0.68208516,0.62750482,0.06786777,0.00890060,0.04667581,1.17212324
-5.46573287,2.64628368,0.35680893,0.26104589,0.65546462,0.65387844,0.07128926,0.00857478,0.04760610,1.17372793
-5.45972986,2.66681232,0.35838189,0.25193161,0.63396556,0.68136216,0.07473293,0.00835615,0.04880442,1.18141464
-5.45372686,2.69922114,0.36175902,0.24526046,0.61702286,0.70945983,0.07815479,0.00823595,0.05023386,1.19424539
-5.44772386,2.74136489,0.36664775,0.24079449,0.60404799,0.73768328,0.08151377,0.00820519,0.05185614,1.21126264
-5.44172086,2.79112309,0.37275797,0.23828830,0.59445063,0.76556612,0.08477299,0.00825482,0.05363269,1.23151968
-5.43571786,2.84645992,0.37980982,0.23749635,0.58765756,0.79267619,0.08790091,0.00837596,0.05552563,1.25410770
-5.42971486,2.90547454,0.38754016,0.23817911,0.58312853,0.81862594,0.09087207,0.00856013,0.05749870,1.27817847
-5.42371186,2.96644031,0.39570746,0.24010805,0.58036860,0.84308070,0.09366753,0.00879946,0.05951804,1.30296215
-5.41770885,3.02783239,0.40409509,0.24306927,0.57893670,0.86576426,0.09627488,0.00908685,0.06155288,1.32777974
-5.41170585,3.08834339,0.41251301,0.24686588,0.57845050,0.88646194,0.09868791,0.00941618,0.06357614,1.35205035
-5.40570285,3.14688779,0.42079795,0.25131927,0.57858767,0.90502095,0.10090587,0.00978245,0.06556479,1.37529320
-5.39969985,3.20259606,0.42881217,0.25626940,0.57908395,0.92134832,0.10293245,0.01018197,0.06750022,1.39712504
-5.39369685,3.25480005,0.43644126,0.26157421,0.57972851,0.93540676,0.10477445,0.01061247,0.06936846,1.41725365
-5.38769385,3.30301161,0.44359097,0.26710850,0.58035705,0.94720860,0.10644034,0.01107322,0.07116023,1.43546809
-5.38169085,3.34689654,0.45018367,0.27276233,0.58084364,0.95680857,0.10793867,0.01156512,0.07287098,1.45162689
-5.37568784,3.38624609,0.45615462,0.27843933,0.58109159,0.96429569,0.10927659,0.01209077,0.07450084,1.46564508
-5.36968484,3.42094834,0.46144832,0.28405495,0.58102442,0.96978491,0.11045843,0.01265447,0.07605441,1.47748100
-5.36368184,3.45096124,0.46601548,0.28953499,0.58057737,0.97340894,0.11148458,0.01326226,0.07754054,1.48712396
-5.35767884,3.47628928,0.46981053,0.29481439,0.57969007,0.97531069,0.11235062,0.01392184,0.07897206,1.49458339
-5.35167584,3.49696487,0.47279012,0.29983643,0.57830087,0.97563666,0.11304684,0.01464248,0.08036532,1.49988012
-5.34567284,3.51303533,0.47491259,0.30455246,0.57634310,0.97453154,0.11355823,0.01543487,0.08173979,1.50304020
-5.33966983,3.52455586,0.47613844,0.30892201,0.57374344,0.97213415,0.11386479,0.01631099,0.08311742,1.50409146
-5.33366683,3.53158817,0.47643179,0.31291333,0.57042244,0.96857471,0.11394240,0.01728381,0.08452204,1.50306267
-5.32766383,3.53420429,0.47576268,0.31650423,0.56629705,0.96397338,0.11376389,0.01836710,0.08597860,1.49998507
-5.32166083,3.53249436,0.47411005,0.31968308,0.56128487,0.95843991,0.11330054,0.01957513,0.08751228,1.49489584
-5.31565783,3.52657727,0.47146510,0.32244988,0.55530975,0.95207418,0.11252374,0.02092236,0.08914758,1.48784296
-5.30965483,3.51661253,0.46783487,0.32481719,0.54830836,0.94496736,0.11140675,0.02242314,0.09090734,1.47889072
-5.30365183,3.50281205,0.46324565,0.32681075,0.54023704,0.93720336,0.10992651,0.02409149,0.09281161,1.46812527
-5.29764882,3.48545020,0.45774601,0.32846975,0.53107862,0.92886048,0.10806527,0.02594080,0.09487659,1.45565965
-5.29164582,3.46487118,0.45140921,0.32984655,0.52084856,0.92001281,0.10581209,0.02798369,0.09711357,1.44163746
-5.28564282,3.44149262,0.44433480,0.33100582,0.50960001,0.91073151,0.10316401,0.03023186,0.09952788,1.42623509
-5.27963982,3.41580495,0.43664919,0.33202306,0.49742743,0.90108557,0.10012687,0.03269606,0.10211799,1.40966195
-5.27363682,3.38836634,0.42850526,0.33298256,0.48446842,0.89114231,0.09671568,0.03538616,0.10487479,1.39215873
-5.26763382,3.35979349,0.42008082,0.33397480,0.47090371,0.88096752,0.09295466,0.03831127,0.10778103,1.37399371
-5.26163082,3.33074875,0.41157617,0.33509339,0.45695509,0.87062533,0.08887676,0.04147994,0.11081105,1.35545731
-5.25562781,3.30192459,0.40321067,0.33643184,0.44288154,0.86017810,0.08452288,0.04490054,0.11393082,1.33685535
-5.24962481,3.27402631,0.39521863,0.33808002,0.42897351,0.84968627,0.07994069,0.04858151,0.11709834,1.31850133
-5.24362181,3.24775436,0.38784472,0.34012088,0.41554580,0.83920860,0.07518324,0.05253182,0.12026431,1.30070837
-5.23761881,3.22378734,0.38133896,0.34262723,0.40292920,0.82880267,0.07030737,0.05676131,0.12337330,1.28378136
-5.23161581,3.20276687,0.37595172,0.34565899,0.39146137,0.81852592,0.06537199,0.06128106,0.12636509,1.26800970
-5.22561281,3.18528521,0.37192879,0.34926096,0.38147736,0.80843724,0.06043648,0.06610367,0.12917644,1.25366131
-5.21960980,3.17187642,0.36950682,0.35346125,0.37330015,0.79859905,0.05555901,0.07124342,0.13174313,1.24097798
-5.21360680,3.16301136,0.36890915,0.35827043,0.36723158,0.78907980,0.05079514,0.07671633,0.13400204,1.23017264
-5.20760380,3.15909688,0.37034237,0.36368145,0.36354422,0.77995680,0.04619661,0.08254008,0.13589351,1.22142836
-5.20160080,3.16047876,0.37399350,0.36967032,0.36247427,0.77131919,0.04181032,0.08873370,0.13736359,1.21489924
-5.19559780,3.16744828,0.38002794,0.37619750,0.36421598,0.76327078,0.03767773,0.09531719,0.13836630,1.21071300
-5.18959480,3.18025165,0.38858812,0.38321001,0.36891766,0.75593256,0.03383439,0.10231095,0.13886559,1.20897500
-5.18359180,3.19910145,0.39979297,0.39064402,0.37667952,0.74944470,0.03030991,0.10973507,0.13883716,1.20977341
-5.17758879,3.22418946,0.41373794,0.39842790,0.38755329,0.74396776,0.02712807,0.11760858,0.13826979,1.21318506
-5.17158579,3.25569969,0.43049569,0.40648556,0.40154369,0.73968288,0.02430721,0.12594870,0.13716633,1.21928160
-5.16558279,3.29382092,0.45011722,0.41474004,0.41861162,0.73679101,0.02186075,0.13477002,0.13554416,1.22813550
-5.15957979,3.33875784,0.47263341,0.42311700,0.43867885,0.73551082,0.01979790,0.14408387,0.13343515,1.23982547
-5.15357679,3.39074000,0.49805679,0.43154823,0.46163401,0.73607552,0.01812435,0.15389774,0.13088506,1.25444091
-5.14757379,3.45002809,0.52638350,0.43997489,0.48733949,0.73872837,0.01684300,0.16421496,0.12795247,1.27208505
-5.14157079,3.51691689,0.55759516,0.44835046,0.51563899,0.74371723,0.01595470,0.17503453,0.12470718,1.29287646
-5.13556778,3.59173458,0.59166068,0.45664322,0.54636513,0.75128792,0.01545884,0.18635123,0.12122826,1.31694880
-5.12956478,3.67483814,0.62853781,0.46483833,0.57934687,0.76167688,0.01535384,0.19815585,0.11760168,1.34444855
-5.12356178,3.76660458,0.66817418,0.47293920,0.61441616,0.77510311,0.01563755,0.21043571,0.11391772,1.37553076
-5.11755878,3.86741814,0.71050792,0.48096829,0.65141348,0.79175964,0.01630742,0.22317526,0.11026825,1.41035276
-5.11155578,3.97765337,0.75546753,0.48896719,0.69019185,0.81180478,0.01736054,0.23635668,0.10674395,1.44906602
-5.10555278,4.09765434,0.80297101,0.49699600,0.73061911,0.83535345,0.01879356,0.24996050,0.10343152,1.49180621
-5.09954977,4.22771038,0.85292415,0.50513180,0.77257811,0.86246867,0.02060244,0.26396605,0.10041122,1.53868196
-5.09354677,4.36802881,0.90521785,0.51346648,0.81596490,0.89315374,0.02278202,0.27835168,0.09775450,1.58976233
-5.08754377,4.51870542,0.95972467,0.52210374,0.86068479,0.92734509,0.02532566,0.29309463,0.09552205,1.64506389
-5.08154077,4.67969362,1.01629446,0.53115530,0.90664662,0.96490646,0.02822465,0.30817048,0.09376230,1.70453747
-5.07553777,4.85077328,1.07474936,0.54073656,0.95375535,1.00562428,0.03146771,0.32355222,0.09251029,1.76805554
-5.06953477,5.03152075,1.13487825,0.55096159,1.00190359,1.04920494,0.03504047,0.33920880,0.09178708,1.83540062
-5.06353177,5.22128139,1.19643107,0.56193781,1.05096251,1.09527395,0.03892500,0.35510327,0.09159964,1.90625553
-5.05752876,5.41914636,1.25911322,0.57376039,1.10077262,1.14337734,0.04309945,0.37119063,0.09194118,1.98019599
-5.05152576,5.62393514,1.32258048,0.58650664,1.15113535,1.19298556,0.04753776,0.38741545,0.09279202,2.05668641
-5.04552276,5.83418561,1.38643500,0.60023065,1.20180578,1.24349984,0.05220955,0.40370936,0.09412069,2.13507915
-5.03951976,6.04815295,1.45022255,0.61495840,1.25248737,1.29426128,0.05708015,0.41998881,0.09588551,2.21461788
-5.03351676,6.26381876,1.51343184,0.63068355,1.30282903,1.34456237,0.06211079,0.43615307,0.09803636,2.29444528
-5.02751376,6.47891103,1.57549593,0.64736424,1.35242513,1.39366104,0.06725897,0.45208286,0.10051655,2.37361512
-5.02151076,6.69093554,1.63579633,0.66492108,1.40081861,1.44079668,0.07247895,0.46763970,0.10326487,2.45110864
-5.01550775,6.89721844,1.69366991,0.68323639,1.44750722,1.48520793,0.07772243,0.48266625,0.10621758,2.52585496
-5.00950475,7.09495920,1.74841863,0.70215497,1.49195307,1.52615154,0.08293935,0.49698769,0.10931025,2.59675490
-5.00350175,7.28129268,1.79932219,0.72148626,1.53359480,1.56292178,0.08807873,0.51041425,0.11247959,2.66270746
-4.99749875,7.45335830,1.84565314,0.74100802,1.57186233,1.59486955,0.09308963,0.52274490,0.11566485,2.72263809
-4.99149575,7.60837380,1.88669423,0.76047125,1.60619324,1.62142059,0.09792210,0.53377212,0.11880913,2.77552756
-4.98549275,7.74371084,1.92175733,0.77960633,1.63605020,1.64209187,0.10252816,0.54328760,0.12186028,2.82044036
-4.97948974,7.85696910,1.95020326,0.79812991,1.66093859,1.65650546,0.10686263,0.55108867,0.12477154,2.85655135
-4.97348674,7.94604580,1.97146156,0.81575253,1.68042338,1.66439928,0.11088401,0.55698519,0.12750182,2.88316952
-4.96748374,8.00919735,1.98504961,0.83218638,1.69414447,1.66563416,0.11455510,0.56080652,0.13001578,2.89975776
-4.96148074,8.04509027,1.99058982,0.84715295,1.70182970,1.66019681,0.11784364,0.56240830,0.13228357,2.90594781
-4.95547774,8.05283900,1.98782443,0.86039030,1.70330477,1.64819848,0.12072263,0.56167868,0.13428039,2.90154961
-4.94947474,8.03202865,1.97662673,0.87165952,1.69849967,1.62986949,0.12317060,0.55854353,0.13598599,2.88655460
-4.94347174,7.98272179,1.95700844,0.88075018,1.68745116,1.60554962,0.12517166,0.55297061,0.13738393,2.86113308
-4.93746873,7.90544888,1.92912260,0.88748462,1.67030129,1.57567496,0.12671543,0.54497209,0.13846090,2.82562539
-4.93146573,7.80118307,1.89326175,0.89172085,1.64729198,1.54076181,0.12779678,0.53460567,0.13920612,2.78052783
-4.92546273,7.67130071,1.84985146,0.89335420,1.61875601,1.50138829,0.12841550,0.52197386,0.13961066,2.72647375
-4.91945973,7.51752980,1.79943954,0.89231757,1.58510497,1.45817465,0.12857584,0.50722168,0.13966706,2.66421086
-4.91345673,7.34188915,1.74268117,0.88858061,1.54681470,1.41176323,0.12828606,0.49053285,0.13936896,2.59457605
-4.90745373,7.14662148,1.68032091,0.88214786,1.50440918,1.36279886,0.12755788,0.47212450,0.13871097,2.51846873
-4.90145073,6.93412383,1.61317221,0.87305619,1.45844359,1.31191071,0.12640598,0.45224097,0.13768871,2.43682418
-4.89544772,6.70687893,1.54209547,0.86137174,1.40948755,1.25969646,0.12484753,0.43114670,0.13629897,2.35058805
-4.88944472,6.46739052,1.46797567,0.84718664,1.35810918,1.20670917,0.12290181,0.40911877,0.13454006,2.26069306
-4.88344172,6.21812575,1.39170042,0.83061578,1.30486091,1.15344761,0.12058985,0.38643937,0.13241222,2.16803902
-4.87743872,5.96146671,1.31413949,0.81179385,1.25026750,1.10035015,0.11793420,0.36338858,0.12991820,2.07347665
-4.87143572,5.69967288,1.23612657,0.79087271,1.19481681,1.04779231,0.11495881,0.34023771,0.12706374,1.97779582
-4.86543272,5.43485519,1.15844377,0.76801929,1.13895347,0.99608778,0.11168891,0.31724352,0.12385813,1.88171821
-4.85942971,5.16896171,1.08180949,0.74341406,1.08307554,0.94549260,0.10815107,0.29464350,0.12031470,1.78589442
-4.85342671,4.90377444,1.00686976,0.71724991,1.02753406,0.89621202,0.10437322,0.27265229,0.11645117,1.69090505
-4.84742371,4.64091553,0.93419306,0.68973147,0.97263508,0.84840927,0.10038473,0.25145935,0.11228994,1.59726508
-4.84142071,4.38186129,0.86426853,0.66107465,0.91864375,0.80221571,0.09621649,0.23122779,0.10785814,1.50543108
-4.83541771,4.12796156,0.79750709,0.63150628,0.86578999,0.75774138,0.09190095,0.21209435,0.10318758,1.41580997
-4.82941471,3.88046194,0.73424515,0.60126357,0.81427503,0.71508538,0.08747209,0.19417025,0.09831445,1.32876876
-4.82341171,3.64052647,0.67475013,0.57059338,0.76427818,0.67434534,0.08296536,0.17754284,0.09327892,1.24464422
-4.81740870,3.40925840,0.61922737,0.53975090,0.71596336,0.63562529,0.07841744,0.16227781,0.08812451,1.16375160
-4.81140570,3.18771694,0.56782764,0.50899780,0.66948471,0.59904160,0.07386600,0.14842167,0.08289737,1.08639184
-4.80540270,2.97692852,0.52065464,0.47859973,0.62499103,0.56472649,0.06934922,0.13600436,0.07764541,1.01285667
-4.79939970,2.77789137,0.47777216,0.44882306,0.58262855,0.53282914,0.06490538,0.12504177,0.07241741,0.94343120
-4.79339670,2.59157297,0.43921021,0.41993106,0.54254201,0.50351412,0.06057216,0.11553793,0.06726202,0.87839396
-4.78739370,2.41890038,0.40496995,0.39217938,0.50487401,0.47695756,0.05638604,0.10748685,0.06222690,0.81801436
-4.78139070,2.26074408,0.37502728,0.36581125,0.46976266,0.45334111,0.05238155,0.10087387,0.05735776,0.76254781
-4.77538769,2.11789626,0.34933483,0.34105235,0.43733780,0.43284421,0.04859055,0.09567645,0.05269763,0.71222897
-4.76938469,1.99104525,0.32782271,0.31810567,0.40771610,0.41563504,0.04504146,0.09186444,0.04828619,0.66726352
-4.76338169,1.88074756,0.31039786,0.29714660,0.38099538,0.40186089,0.04175865,0.08939994,0.04415926,0.62781920
-4.75737869,1.78739969,0.29694260,0.27831846,0.35724867,0.39163829,0.03876175,0.08823663,0.04034851,0.59401662
-4.75137569,1.71121147,0.28731241,0.26172867,0.33651825,0.38504371,0.03606521,0.08831901,0.03688135,0.56592072
-4.74537269,1.65218310,0.28133356,0.24744581,0.31881028,0.38210522,0.03367786,0.08958132,0.03378096,0.54353332
-4.73936968,1.61008742,0.27880079,0.23549771,0.30409036,0.38279580,0.03160271,0.09194659,0.03106663,0.52678743
-4.73336668,1.58445913,0.27947559,0.22587070,0.29228021,0.38702860,0.02983684,0.09532584,0.02875418,0.51554385
-4.72736368,1.57459201,0.28308532,0.21851013,0.28325592,0.39465461,0.02837149,0.09961748,0.02685657,0.50959034
-4.72136068,1.57954501,0.28932350,0.21332211,0.27684781,0.40546288,0.02719228,0.10470729,0.02538464,0.50864366
-4.71535768,1.59815747,0.29785147,0.21017653,0.27284203,0.41918352,0.02627966,0.11046881,0.02434797,0.51235451
-4.70935468,1.62907344,0.30830170,0.20891125,0.27098394,0.43549339,0.02560944,0.11676434,0.02375565,0.52031537
-4.70335168,1.67077438,0.32028255,0.20933730,0.27098309,0.45402437,0.02515345,0.12344665,0.02361722,0.53207089
-4.69734867,1.72161930,0.33338467,0.21124492,0.27251972,0.47437382,0.02488037,0.13036120,0.02394339,0.54713061
-4.69134567,1.77989066,0.34718866,0.21441023,0.27525254,0.49611700,0.02475663,0.13734898,0.02474675,0.56498327
-4.68534267,1.84384431,0.36127391,0.21860232,0.27882738,0.51882073,0.02474729,0.14424986,0.02604219,0.58511237
-4.67933967,1.91176116,0.37522824,0.22359037,0.28288658,0.54205776,0.02481707,0.15090619,0.02784726,0.60701191
-4.67333667,1.98199833,0.38865778,0.22915063,0.28707851,0.56542116,0.02493127,0.15716672,0.03018206,0.63020190
-4.66733367,2.05303731,0.40119689,0.23507286,0.29106700,0.58853803,0.02505672,0.16289046,0.03306903,0.65424254
-4.66133067,2.12352666,0.41251751,0.24116608,0.29454028,0.61108171,0.02516263,0.16795041,0.03653226,0.67874658
-4.65532766,2.19231719,0.42233743,0.24726330,0.29721896,0.63278205,0.02522133,0.17223695,0.04059654,0.70338893
-4.64932466,2.25848774,0.43042721,0.25322508,0.29886292,0.65343290,0.02520894,0.17566068,0.04528609,0.72791316
-4.64332166,2.32135997,0.43661523,0.25894167,0.29927667,0.67289662,0.02510584,0.17815462,0.05062295,0.75213443
