energy_ev,total_up,C_s_up,C_p_up,Hf_p_up,Hf_d_up,Ni_p_up,Ni_d_up,Te_p_up,Te_d_up
-5.88594297,2.83596457,0.02557014,0.12463019,0.78212455,0.35490458,0.79527689,0.34918621,1.70010973,0.00000000
-5.87993997,2.99866901,0.02745883,0.13225994,0.83896932,0.37425759,0.83196118,0.37794829,1.79259322,0.00000000
-5.87393697,3.17026323,0.02937972,0.14114547,0.89982102,0.39545806,0.87143418,0.40707663,1.88926011,0.00000000
-5.86793397,3.34796894,0.03130245,0.15117612,0.96388625,0.41821462,0.91293888,0.43619764,1.98846003,0.00000000
-5.86193097,3.52889164,0.03319650,0.16224851,1.03029732,0.44225730,0.95565730,0.46492929,2.08845280,0.00000000
-5.85592796,3.71009457,0.03503204,0.17426996,1.09813026,0.46734697,0.99873164,0.49289033,2.18745338,0.00000000
-5.84992496,3.88867704,0.03678070,0.18716240,1.16642612,0.49328488,1.04128684,0.51971006,2.28367915,0.00000000
-5.84392196,4.06185453,0.03841641,0.20086637,1.23421490,0.51992185,1.08245394,0.54503829,2.37539799,0.00000000
-5.83791896,4.22703752,0.03991616,0.21534527,1.30054149,0.54716687,1.12139338,0.56855501,2.46097532,0.00000000
-5.83191596,4.38190634,0.04126062,0.23058949,1.36449280,0.57499468,1.15731745,0.58997941,2.53891844,0.00000000
-5.82591296,4.52447880,0.04243470,0.24662030,1.42522499,0.60345204,1.18951115,0.60907767,2.60791633,0.00000000
-5.81990995,4.65316770,0.04342795,0.26349323,1.48198991,0.63266203,1.21735058,0.62566926,2.66687350,0.00000000
-5.81390695,4.76682579,0.04423471,0.28130066,1.53415930,0.66282620,1.24031832,0.63963136,2.71493636,0.00000000
-5.80790395,4.86477565,0.04485419,0.30017337,1.58124590,0.69422412,1.25801506,0.65090106,2.75151110,0.00000000
-5.80190095,4.94682313,0.04529024,0.32028066,1.62292023,0.72720993,1.27016717,0.65947539,2.77627248,0.00000000
-5.79589795,5.01325319,0.04555101,0.34182892,1.65902212,0.76220573,1.27662992,0.66540886,2.78916298,0.00000000
-5.78989495,5.06480786,0.04564838,0.36505837,1.68956627,0.79969153,1.27738625,0.66880893,2.79038273,0.00000000
-5.78389195,5.10264699,0.04559730,0.39023774,1.71474126,0.84019182,1.27254120,0.66982933,2.78037052,0.00000000
-5.77788894,5.12829305,0.04541492,0.41765688,1.73490187,0.88425879,1.26231241,0.66866172,2.75977710,0.00000000
-5.77188594,5.14356216,0.04511979,0.44761726,1.75055469,0.93245238,1.24701712,0.66552616,2.72943202,0.00000000
-5.76588294,5.15048400,0.04473087,0.48042052,1.76233753,0.98531761,1.22705639,0.66066073,2.69030568,0.00000000
-5.75987994,5.15121417,0.04426668,0.51635518,1.77099327,1.04335977,1.20289731,0.65431101,2.64346861,0.00000000
-5.75387694,5.14794262,0.04374450,0.55568192,1.77733923,1.10701799,1.17505411,0.64671995,2.59004979,0.00000000
-5.74787394,5.14280209,0.04317960,0.59861791,1.78223324,1.17663835,1.14406906,0.63811853,2.53119622,0.00000000
-5.74187094,5.13778074,0.04258476,0.64532065,1.78653797,1.25244716,1.11049407,0.62871798,2.46803552,0.00000000
-5.73586793,5.13464261,0.04196980,0.69587203,1.79108493,1.33452578,1.07487385,0.61870362,2.40164324,0.00000000
-5.72986493,5.13485945,0.04134148,0.75026332,1.79663991,1.42278799,1.03773128,0.60823092,2.33301629,0.00000000
-5.72386193,5.13955680,0.04070344,0.80838180,1.80387119,1.51696104,0.99955554,0.59742371,2.26305335,0.00000000
-5.71785893,5.14947650,0.04005643,0.86999991,1.81332217,1.61657160,0.96079348,0.58637459,2.19254293,0.00000000
-5.71185593,5.16495694,0.03939868,0.93476744,1.82538939,1.72093754,0.92184424,0.57514755,2.12215891,0.00000000
-5.70585293,5.18593175,0.03872644,1.00220770,1.84030710,1.82916654,0.88305714,0.56378236,2.05246325,0.00000000
-5.69984992,5.21194636,0.03803458,1.07171793,1.85813889,1.94016208,0.84473261,0.55230041,1.98391508,0.00000000
-5.69384692,5.24219123,0.03731728,1.14257452,1.87877658,2.05263725,0.80712574,0.54071163,1.91688478,0.00000000
-5.68784392,5.27554990,0.03656878,1.21394318,1.90194656,2.16513658,0.77045180,0.52902182,1.85167176,0.00000000
-5.68184092,5.31065897,0.03578404,1.28489402,1.92722281,2.27606541,0.73489324,0.51723995,1.78852421,0.00000000
-5.67583792,5.34597693,0.03495934,1.35442131,1.95404611,2.38372645,0.70060728,0.50538490,1.72765909,0.00000000
-5.66983492,5.37985842,0.03409281,1.42146743,1.98174824,2.48636234,0.66773354,0.49349109,1.66928085,0.00000000
-5.66383192,5.41063001,0.03318477,1.48495023,2.00957999,2.58220296,0.63640093,0.48161273,1.61359732,0.00000000
-5.65782891,5.43666413,0.03223798,1.54379286,2.03674154,2.66951586,0.60673335,0.46982632,1.56083167,0.00000000
-5.65182591,5.45644754,0.03125764,1.59695504,2.06241365,2.74665791,0.57885370,0.45823122,1.51122947,0.00000000
-5.64582291,5.46864142,0.03025125,1.64346442,2.08578840,2.81212613,0.55288585,0.44694835,1.46506053,0.00000000
-5.63981991,5.47213059,0.02922838,1.68244676,2.10609776,2.86460561,0.52895465,0.43611700,1.42261530,0.00000000
-5.63381691,5.46605997,0.02820020,1.71315363,2.12263904,2.90301244,0.50718378,0.42589006,1.38419631,0.00000000
-5.62781391,5.44985718,0.02717895,1.73498645,2.13479617,2.92652974,0.48769181,0.41642795,1.35010513,0.00000000
-5.62181091,5.42324088,0.02617739,1.74751571,2.14205590,2.93463523,0.47058674,0.40789159,1.32062607,0.00000000
-5.61580790,5.38621534,0.02520810,1.75049454,2.14401875,2.92711894,0.45595947,0.40043496,1.29600771,0.00000000
-5.60980490,5.33905210,0.02428293,1.74386610,2.14040444,2.90409034,0.44387669,0.39419763,1.27644359,0.00000000
-5.60380190,5.28226076,0.02341234,1.72776430,2.13105211,2.86597446,0.43437385,0.38929775,1.26205362,0.00000000
-5.59779890,5.21655082,0.02260495,1.70250812,2.11591578,2.81349733,0.42744855,0.38582596,1.25286739,0.00000000
-5.59179590,5.14278745,0.02186714,1.66858962,2.09505577,2.74766130,0.42305514,0.38384049,1.24881084,0.00000000
-5.58579290,5.06194391,0.02120274,1.62665642,2.06862711,2.66971152,0.42110074,0.38336385,1.24969723,0.00000000
-5.57978989,4.97505350,0.02061297,1.57748954,2.03686585,2.58109515,0.42144320,0.38438122,1.25522313,0.00000000
-5.57378689,4.88316402,0.02009639,1.52197759,2.00007436,2.48341537,0.42389115,0.38684071,1.26497018,0.00000000
-5.56778389,4.78729707,0.01964912,1.46108869,1.95860677,2.37838203,0.42820631,0.39065544,1.27841245,0.00000000
-5.56178089,4.68841443,0.01926509,1.39584127,1.91285528,2.26776149,0.43410809,0.39570739,1.29492964,0.00000000
-5.55577789,4.58739323,0.01893651,1.32727510,1.86323826,2.15332764,0.44128018,0.40185280,1.31382528,0.00000000
-5.54977489,4.48501066,0.01865428,1.25642379,1.81019053,2.03681608,0.44937917,0.40892890,1.33434947,0.00000000
-5.54377189,4.38193893,0.01840864,1.18428969,1.75415627,1.91988336,0.45804462,0.41676171,1.35572505,0.00000000
-5.53776888,4.27874981,0.01818969,1.11182206,1.69558446,1.80407243,0.46691016,0.42517449,1.37717610,0.00000000
-5.53176588,4.17592825,0.01798798,1.03989923,1.63492677,1.69078538,0.47561538,0.43399642,1.39795741,0.00000000
-5.52576288,4.07389323,0.01779510,0.96931496,1.57263741,1.58126402,0.48381773,0.44307134,1.41738371,0.00000000
-5.51975988,3.97302416,0.01760415,0.90076910,1.50917453,1.47657808,0.49120399,0.45226591,1.43485719,0.00000000
-5.51375688,3.87369057,0.01741010,0.83486256,1.44500232,1.37762093,0.49750099,0.46147699,1.44989216,0.00000000
-5.50775388,3.77628257,0.01721016,0.77209610,1.38059329,1.28511194,0.50248479,0.47063789,1.46213567,0.00000000
-5.50175088,3.68123961,0.01700390,0.71287245,1.31642985,1.19960432,0.50598824,0.47972312,1.47138314,0.00000000
-5.49574787,3.58907544,0.01679335,0.65750127,1.25300480,1.12149745,0.50790647,0.48875152,1.47758818,0.00000000
-5.48974487,3.50039682,0.01658290,0.60620607,1.19082005,1.05105211,0.50819999,0.49778743,1.48086629,0.00000000
-5.48374187,3.41591459,0.01637912,0.55913253,1.13038335,0.98840729,0.50689547,0.50693997,1.48149190,0.00000000
-5.47773887,3.33644574,0.01619048,0.51635750,1.07220283,0.93359745,0.50408397,0.51636021,1.47988909,0.00000000
-5.47173587,3.26290586,0.01602694,0.47789808,1.01677952,0.88656880,0.49991692,0.52623640,1.47661606,0.00000000
-5.46573287,3.19629177,0.01589949,0.44372030,0.96459794,0.84719398,0.49459968,0.53678718,1.47234396,0.00000000
-5.45972986,3.13765497,0.01581967,0.41374697,0.91611525,0.81528427,0.48838334,0.54825320,1.46783088,0.00000000
-5.45372686,3.08806690,0.01579900,0.38786452,0.87174955,0.79059902,0.48155471,0.56088721,1.46389198,0.00000000
-5.44772386,3.04857752,0.01584847,0.36592866,0.83186779,0.77285230,0.47442512,0.57494300,1.46136682,0.00000000
-5.44172086,3.02016920,0.01597806,0.34776882,0.79677419,0.76171667,0.46731842,0.59066364,1.46108522,0.00000000
-5.43571786,3.00370819,0.01619620,0.33319156,0.76669964,0.75682478,0.46055850,0.60826943,1.46383296,0.00000000
-5.42971486,2.99989615,0.01650946,0.32198306,0.74179282,0.75776911,0.45445695,0.62794597,1.47031860,0.00000000
-5.42371186,3.00922418,0.01692219,0.31391088,0.72211354,0.76410073,0.44930126,0.64983293,1.48114275,0.00000000
-5.41770885,3.03193191,0.01743628,0.30872537,0.70762874,0.77532762,0.44534398,0.67401406,1.49677109,0.00000000
-5.41170585,3.06797378,0.01805106,0.30616088,0.69821144,0.79091362,0.44279319,0.70050867,1.51751203,0.00000000
-5.40570285,3.11699461,0.01876323,0.30593712,0.69364276,0.81027833,0.44180471,0.72926534,1.54350015,0.00000000
-5.39969985,3.17831594,0.01956695,0.30776077,0.69361690,0.83279895,0.44247628,0.76015786,1.57468598,0.00000000
-5.39369685,3.25093423,0.02045395,0.31132766,0.69774917,0.85781413,0.44484390,0.79298397,1.61083253,0.00000000
-5.38769385,3.33353165,0.02141372,0.31632544,0.70558643,0.88463048,0.44888047,0.82746683,1.65151903,0.00000000
-5.38169085,3.42449929,0.02243386,0.32243701,0.71661983,0.91253144,0.45449679,0.86325943,1.69615153,0.00000000
-5.37568784,3.52197249,0.02350032,0.32934447,0.73029922,0.94078881,0.46154492,0.89995176,1.74398027,0.00000000
-5.36968484,3.62387721,0.02459779,0.33673368,0.74604869,0.96867626,0.46982367,0.93708073,1.79412314,0.00000000
-5.36368184,3.72798597,0.02571004,0.34429921,0.76328285,0.99548473,0.47908625,0.97414236,1.84559457,0.00000000
-5.35767884,3.83198157,0.02682028,0.35174961,0.78142313,1.02053884,0.48904952,1.01060597,1.89733870,0.00000000
-5.35167584,3.93352633,0.02791156,0.35881265,0.79991377,1.04321385,0.49940485,1.04593001,1.94826592,0.00000000
-5.34567284,4.03033450,0.02896702,0.36524058,0.81823697,1.06295234,0.50982995,1.07957873,1.99729139,0.00000000
-5.33966983,4.12024543,0.02997026,0.37081492,0.83592698,1.07927995,0.52000146,1.11103949,2.04337418,0.00000000
-5.33366683,4.20129472,0.03090562,0.37535080,0.85258263,1.09181940,0.52960771,1.13983975,2.08555585,0.00000000
-5.32766383,4.27178109,0.03175836,0.37870059,0.86787842,1.10030218,0.53836133,1.16556349,2.12299703,0.00000000
-5.32166083,4.33032654,0.03251496,0.38075672,0.88157377,1.10457742,0.54601114,1.18786620,2.15501068,0.00000000
-5.31565783,4.37592761,0.03316326,0.38145348,0.89352049,1.10461744,0.55235304,1.20648817,2.18109096,0.00000000
-5.30965483,4.40799609,0.03369268,0.38076791,0.90366853,1.10051978,0.55723937,1.22126535,2.20093669,0.00000000
-5.30365183,4.42638757,0.03409435,0.37871959,0.91206984,1.09250545,0.56058643,1.23213752,2.21446836,0.00000000
-5.29764882,4.43141673,0.03436128,0.37536942,0.91888048,1.08091355,0.56237996,1.23915343,2.22183823,0.00000000
-5.29164582,4.42385873,0.03448851,0.37081735,0.92436089,1.06619233,0.56267825,1.24247254,2.22343287,0.00000000
-5.28564282,4.40493640,0.03447324,0.36519933,0.92887443,1.04888688,0.56161278,1.24236331,2.21986811,0.00000000
-5.27963982,4.37629342,0.03431499,0.35868328,0.93288389,1.02962409,0.55938643,1.23919796,2.21197615,0.00000000
-5.27363682,4.33995411,0.03401570,0.35146449,0.93694616,1.00909502,0.55626913,1.23344376,2.20078538,0.00000000
-5.26763382,4.29827078,0.03357985,0.34376033,0.94170475,0.98803553,0.55259127,1.22565098,2.18749317,0.00000000
-5.26163082,4.25386018,0.03301454,0.33580465,0.94788011,0.96720564,0.54873494,1.21643784,2.17343254,0.00000000
-5.25562781,4.20953076,0.03232958,0.32784185,0.95625762,0.94736823,0.54512337,1.20647280,2.16003356,0.00000000
-5.24962481,4.16820292,0.03153745,0.32012078,0.96767329,0.92926782,0.54220890,1.19645475,2.14878074,0.00000000
-5.24362181,4.13282446,0.03065333,0.31288871,0.98299696,0.91361007,0.54045983,1.18709167,2.14116762,0.00000000
-5.23761881,4.10628410,0.02969494,0.30638549,1.00311327,0.90104243,0.54034672,1.17907835,2.13865016,0.00000000
-5.23161581,4.09132538,0.02868242,0.30083788,1.02890049,0.89213685,0.54232838,1.17307409,2.14260028,0.00000000
-5.22561281,4.09046396,0.02763812,0.29645445,1.06120748,0.88737462,0.54683821,1.16968096,2.15426126,0.00000000
-5.21960980,4.10591079,0.02658625,0.29342089,1.10082940,0.88713418,0.55427116,1.16942358,2.17470641,0.00000000
-5.21360680,4.13950358,0.02555253,0.29189603,1.14848244,0.89168189,0.56497175,1.17273099,2.20480247,0.00000000
-5.20760380,4.19264893,0.02456375,0.29200847,1.20477859,0.90116613,0.57922342,1.17992149,2.24517899,0.00000000
-5.20160080,4.26627675,0.02364729,0.29385403,1.27020094,0.91561491,0.59723962,1.19119093,2.29620471,0.00000000
-5.19559780,4.36080857,0.02283049,0.29749401,1.34508051,0.93493672,0.61915661,1.20660500,2.35797183,0.00000000
-5.18959480,4.47614042,0.02214013,0.30295422,1.42957542,0.95892480,0.64502831,1.22609587,2.43028853,0.00000000
-5.18359180,4.61164093,0.02160177,0.31022480,1.52365329,0.98726431,0.67482310,1.24946327,2.51267999,0.00000000
-5.17758879,4.76616417,0.02123910,0.31926093,1.62707767,1.01954228,0.70842268,1.27638012,2.60439785,0.00000000
-5.17158579,4.93807686,0.02107333,0.32998412,1.73939913,1.05525975,0.74562274,1.30640241,2.70443752,0.00000000
-5.16558279,5.12529849,0.02112254,0.34228429,1.85995174,1.09384567,0.78613558,1.33898305,2.81156262,0.00000000
-5.15957979,5.32535302,0.02140119,0.35602245,1.98785517,1.13467207,0.82959426,1.37348908,2.92433575,0.00000000
-5.15357679,5.53543010,0.02191952,0.37103382,2.12202284,1.17706991,0.87555840,1.40922166,3.04115419,0.00000000
-5.14757379,5.75245376,0.02268324,0.38713151,2.26117593,1.22034511,0.92352122,1.44543804,3.16028939,0.00000000
-5.14157079,5.97315639,0.02369312,0.40411044,2.40386333,1.26379426,0.97291780,1.48137463,3.27992888,0.00000000
-5.13556778,6.19415573,0.02494490,0.42175169,2.54848692,1.30671967,1.02313441,1.51627048,3.39821925,0.00000000
-5.12956478,6.41203270,0.02642915,0.43982688,2.69333181,1.34844332,1.07351874,1.54939017,3.51330895,0.00000000
-5.12356178,6.62340828,0.02813145,0.45810286,2.83660079,1.38831956,1.12339095,1.58004539,3.62338977,0.00000000
-5.11755878,6.82501745,0.03003263,0.47634636,2.97645203,1.42574637,1.17205538,1.60761463,3.72673600,0.00000000
-5.11155578,7.01377890,0.03210919,0.49432871,3.11103926,1.46017511,1.21881291,1.63156018,3.82174044,0.00000000
-5.10555278,7.18685912,0.03433390,0.51183046,3.23855310,1.49111875,1.26297376,1.65144220,3.90694673,0.00000000
-5.09954977,7.34172997,0.03667651,0.52864593,3.35726274,1.51815869,1.30387065,1.66692944,3.98107741,0.00000000
-5.09354677,7.47621880,0.03910463,0.54458754,3.46555652,1.54095022,1.34087209,1.67780641,4.04305744,0.00000000
-5.08754377,7.58855043,0.04158471,0.55948979,3.56198038,1.55922667,1.37339562,1.68397704,4.09203303,0.00000000
-5.08154077,7.67738061,0.04408299,0.57321291,3.64527312,1.57280244,1.40092070,1.68546477,4.12738560,0.00000000
-5.07553777,7.74182014,0.04656658,0.58564596,3.71439712,1.58157479,1.42300088,1.68240930,4.14874087,0.00000000
-5.06953477,7.78144941,0.04900450,0.59670923,3.76856378,1.58552457,1.43927492,1.67506027,4.15597300,0.00000000
-5.06353177,7.79632284,0.05136857,0.60635595,3.80725258,1.58471569,1.44947650,1.66376802,4.14920373,0.00000000
-5.05752876,7.78696281,0.05363425,0.61457299,3.83022312,1.57929339,1.45344193,1.64897197,4.12879663,0.00000000
-5.05152576,7.75434296,0.05578133,0.62138063,3.83751946,1.56948103,1.45111574,1.63118682,4.09534631,0.00000000
-5.04552276,7.69986059,0.05779434,0.62683119,3.82946654,1.55557548,1.44255346,1.61098708,4.04966282,0.00000000
-5.03951976,7.62529845,0.05966281,0.63100655,3.80665854,1.53794082,1.42792166,1.58899029,3.99275123,0.00000000
-5.03351676,7.53277650,0.06138128,0.63401455,3.76993927,1.51700047,1.40749478,1.56583941,3.92578677,0.00000000
-5.02751376,7.42469435,0.06294899,0.63598435,3.72037532,1.49322763,1.38164903,1.54218486,3.85008594,0.00000000
-5.02151076,7.30366594,0.06436945,0.63706086,3.65922260,1.46713425,1.35085309,1.51866663,3.76707412,0.00000000
-5.01550775,7.17244823,0.06564973,0.63739853,3.58788741,1.43925863,1.31565624,1.49589701,3.67825062,0.00000000
-5.00950475,7.03386609,0.06679957,0.63715457,3.50788344,1.41015206,1.27667410,1.47444447,3.58515210,0.00000000
-5.00350175,6.89073614,0.06783044,0.63648209,3.42078635,1.38036486,1.23457258,1.45481911,3.48931552,0.00000000
-4.99749875,6.74579235,0.06875450,0.63552334,3.32818745,1.35043229,1.19005067,1.43746030,3.39224207,0.00000000
-4.99149575,6.60161642,0.06958352,0.63440350,3.23164862,1.32086089,1.14382287,1.42272682,3.29536329,0.00000000
-4.98549275,6.46057587,0.07032798,0.63322514,3.13265991,1.29211585,1.09660179,1.41089007,3.20001092,0.00000000
-4.97948974,6.32477245,0.07099613,0.63206395,3.03260172,1.26460985,1.04908187,1.40213041,3.10739153,0.00000000
-4.97348674,6.19600304,0.07159339,0.63096558,2.93271295,1.23869390,1.00192467,1.39653702,3.01856718,0.00000000
-4.96748374,6.07573474,0.07212183,0.62994413,2.83406620,1.21465063,0.95574632,1.39411117,2.93444274,0.00000000
-4.96148074,5.96509473,0.07257995,0.62898212,2.73755098,1.19269012,0.91110761,1.39477280,2.85576030,0.00000000
-4.95547774,5.86487504,0.07296271,0.62803197,2.64386514,1.17294861,0.86850672,1.39837017,2.78310067,0.00000000
-4.94947474,5.77555122,0.07326175,0.62701903,2.55351463,1.15548985,0.82837494,1.40469197,2.71689150,0.00000000
-4.94347174,5.69731322,0.07346593,0.62584583,2.46682108,1.14030909,0.79107492,1.41348141,2.65742124,0.00000000
-4.93746873,5.63010594,0.07356194,0.62439740,2.38393638,1.12733930,0.75690142,1.42445142,2.60485764,0.00000000
-4.93146573,5.57367650,0.07353514,0.62254739,2.30486309,1.11645920,0.72608403,1.43730021,2.55926923,0.00000000
-4.92546273,5.52762475,0.07337047,0.62016456,2.22947929,1.10750270,0.69879131,1.45172627,2.52064825,0.00000000
-4.91945973,5.49145355,0.07305339,0.61711946,2.15756638,1.10026905,0.67513594,1.46744192,2.48893305,0.00000000
-4.91345673,5.46461543,0.07257080,0.61329088,2.08883810,1.09453333,0.65518015,1.48418474,2.46402830,0.00000000
-4.90745373,5.44655255,0.07191188,0.60857185,2.02296939,1.09005658,0.63894109,1.50172598,2.44582156,0.00000000
-4.90145073,5.43672755,0.07106883,0.60287492,1.95962345,1.08659526,0.62639546,1.51987578,2.43419479,0.00000000
-4.89544772,5.43464348,0.07003744,0.59613651,1.89847610,1.08390956,0.61748341,1.53848457,2.42903015,0.00000000
-4.88944472,5.43985210,0.06881748,0.58832026,1.83923610,1.08177037,0.61211125,1.55744090,2.43020953,0.00000000
-4.88344172,5.45195046,0.06741286,0.57941927,1.78166117,1.07996465,0.61015298,1.57666572,2.43760806,0.00000000
-4.87743872,5.47056675,0.06583162,0.56945723,1.72556915,1.07829919,0.61145091,1.59610362,2.45108213,0.00000000
-4.87143572,5.49533724,0.06408572,0.55848844,1.67084432,1.07660288,0.61581542,1.61571169,2.47045310,0.00000000
-4.86543272,5.52587662,0.06219065,0.54659686,1.61743919,1.07472743,0.62302416,1.63544680,2.49548800,0.00000000
-4.85942971,5.56174492,0.06016491,0.53389424,1.56537214,1.07254699,0.63282133,1.65525237,2.52587912,0.00000000
-4.85342671,5.60241388,0.05802932,0.52051741,1.51472167,1.06995670,0.64491722,1.67504547,2.56122434,0.00000000
-4.84742371,5.64723642,0.05580635,0.50662495,1.46561790,1.06687062,0.65898850,1.69470551,2.60101009,0.00000000
-4.84142071,5.69542206,0.05351933,0.49239332,1.41823232,1.06321919,0.67467978,1.71406534,2.64459887,0.00000000
-4.83541771,5.74602105,0.05119175,0.47801249,1.37276634,1.05894666,0.69160653,1.73290552,2.69122280,0.00000000
-4.82941471,5.79791941,0.04884648,0.46368137,1.32943972,1.05400858,0.70935969,1.75095260,2.73998457,0.00000000
-4.82341171,5.84984613,0.04650523,0.44960299,1.28847927,1.04836964,0.72751201,1.76788163,2.78986642,0.00000000
-4.81740870,5.90039315,0.04418796,0.43597961,1.25010851,1.04200199,0.74562605,1.78332307,2.83974753,0.00000000
-4.81140570,5.94804784,0.04191246,0.42300782,1.21453866,1.03488426,0.76326362,1.79687390,2.88842945,0.00000000
-4.80540270,5.99123673,0.03969408,0.41087383,1.18196116,1.02700106,0.77999646,1.80811256,2.93466888,0.00000000
-4.79939970,6.02837850,0.03754558,0.39974885,1.15254194,1.01834325,0.79541749,1.81661694,2.97721632,0.00000000
-4.79339670,6.05794371,0.03547702,0.38978495,1.12641726,1.00890869,0.80915251,1.82198449,3.01485894,0.00000000
-4.78739370,6.07851798,0.03349590,0.38111115,1.10369110,0.99870351,0.82087145,1.82385333,3.04646560,0.00000000
-4.78139070,6.08886517,0.03160729,0.37383013,1.08443388,0.98774362,0.83029888,1.82192324,3.07103168,0.00000000
-4.77538769,6.08798702,0.02981406,0.36801552,1.06868218,0.97605636,0.83722308,1.81597517,3.08772141,0.00000000
-4.76938469,6.07517569,0.02811719,0.36370978,1.05643917,0.96368209,0.84150331,1.80588816,3.09590534,0.00000000
-4.76338169,6.05005606,0.02651607,0.36092288,1.04767553,0.95067546,0.84307486,1.79165261,3.09519098,0.00000000
-4.75737869,6.01261511,0.02500887,0.35963172,1.04233043,0.93710630,0.84195158,1.77337894,3.08544469,0.00000000
-4.75137569,5.96321645,0.02359281,0.35978036,1.04031255,0.92305983,0.83822567,1.75130108,3.06680363,0.00000000
-4.74537269,5.90259869,0.02226448,0.36128102,1.04150070,0.90863611,0.83206480,1.72577442,3.03967686,0.00000000
-4.73936968,5.83185748,0.02102009,0.36401587,1.04574428,0.89394873,0.82370655,1.69726823,3.00473540,0.00000000
-4.73336668,5.75241170,0.01985567,0.36783960,1.05286323,0.87912261,0.81345040,1.66635269,2.96289147,0.00000000
-4.72736368,5.66595531,0.01876722,0.37258255,1.06264782,0.86429103,0.80164767,1.63368131,2.91526792,0.00000000
-4.72136068,5.57439713,0.01775079,0.37805456,1.07485820,0.84959194,0.78868966,1.59996950,2.86315918,0.00000000
-4.71535768,5.47979128,0.01680256,0.38404915,1.08922415,0.83516369,0.77499460,1.56597029,2.80798549,0.00000000
-4.70935468,5.38426200,0.01591882,0.39034821,1.10544498,0.82114049,0.76099402,1.53244854,2.75124270,0.00000000
-4.70335168,5.28992620,0.01509595,0.39672690,1.12319017,0.80764767,0.74711879,1.50015490,2.69444985,0.00000000
-4.69734867,5.19881772,0.01433041,0.40295865,1.14210080,0.79479715,0.73378582,1.46980073,2.63909704,0.00000000
-4.69134567,5.11281693,0.01361865,0.40882024,1.16179216,0.78268321,0.72138552,1.44203527,2.58659596,0.00000000
-4.68534267,5.03358890,0.01295709,0.41409674,1.18185764,0.77137902,0.71027081,1.41742620,2.53823514,0.00000000
-4.67933967,4.96253291,0.01234206,0.41858627,1.20187413,0.76093392,0.70074792,1.39644421,2.49514202,0.00000000
-4.67333667,4.90074554,0.01176984,0.42210440,1.22140900,0.75137172,0.69306930,1.37945239,2.45825304,0.00000000
-4.66733367,4.84899854,0.01123659,0.42448817,1.24002842,0.74269015,0.68742894,1.36670073,2.42829297,0.00000000
-4.66133067,4.80773195,0.01073848,0.42559957,1.25730716,0.73486138,0.68396008,1.35832557,2.40576391,0.00000000
-4.65532766,4.77706222,0.01027165,0.42532843,1.27283927,0.72783368,0.68273534,1.35435395,2.39094395,0.00000000
-4.64932466,4.75680411,0.00983240,0.42359463,1.28624948,0.72153409,0.68376929,1.35471224,2.38389497,0.00000000
-4.64332166,4.74650443,0.00941720,0.42034961,1.29720479,0.71587192,0.68702289,1.35923822,2.38447864,0.00000000
