energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-5.69384692,4.20708051,1.25771012,1.13604955,0.01922137,0.41174821,0.05012876,1.88252803,1.11203326,0.38248544
-5.68784392,4.07266057,1.22456705,1.10347623,0.01924621,0.40080029,0.04912681,1.81662635,1.06055754,0.37104093
-5.68184092,3.93637185,1.19049403,1.07039204,0.01934516,0.39006616,0.04832247,1.74948871,1.00964457,0.35900085
-5.67583792,3.80027581,1.15616188,1.03742394,0.01952821,0.37977649,0.04773861,1.68198533,0.95985393,0.34653364
-5.66983492,3.66648394,1.12226736,1.00521418,0.01980472,0.37016440,0.04739662,1.61500928,0.91170707,0.33382348
-5.66383192,3.53708638,1.08950885,0.97439843,0.02018291,0.36145701,0.04731530,1.54944753,0.86567420,0.32106343
-5.65782891,3.41408104,1.05856172,0.94558397,0.02066920,0.35386697,0.04750965,1.48615218,0.82216275,0.30844852
-5.65182591,3.29930635,1.03005451,0.91932902,0.02126771,0.34758443,0.04798991,1.42591324,0.78150783,0.29616883
-5.64582291,3.19438078,1.00454705,0.89612429,0.02197980,0.34276975,0.04876068,1.36943424,0.74396514,0.28440319
-5.63981991,3.10065207,0.98251144,0.87637730,0.02280368,0.33954735,0.04982024,1.31731181,0.70970649,0.27331350
-5.63381691,3.01915824,0.96431689,0.86040037,0.02373416,0.33800098,0.05116017,1.27002013,0.67881844,0.26304013
-5.62781391,2.95060233,0.95021892,0.84840281,0.02476256,0.33817054,0.05276519,1.22790085,0.65130376,0.25369845
-5.62181091,2.89534176,0.94035352,0.84048740,0.02587667,0.34005079,0.05461333,1.19115906,0.62708595,0.24537659
-5.61580790,2.85339260,0.93473645,0.83665156,0.02706101,0.34359182,0.05667636,1.15986507,0.60601647,0.23813464
-5.60980490,2.82444833,0.93326762,0.83679282,0.02829706,0.34870143,0.05892046,1.13396202,0.58788444,0.23200506
-5.60380190,2.80791191,0.93574030,0.84071853,0.02956379,0.35524920,0.06130721,1.11327854,0.57242830,0.22699433
-5.59779890,2.80293922,0.94185467,0.84815900,0.03083821,0.36307215,0.06379469,1.09754594,0.55934902,0.22308575
-5.59179590,2.80849174,0.95123501,0.85878371,0.03209605,0.37198171,0.06633878,1.08641859,0.54832417,0.22024300
-5.58579290,2.82339545,0.96344958,0.87221953,0.03331254,0.38177167,0.06889457,1.07949664,0.53902227,0.21841451
-5.57978989,2.84640316,0.97803242,0.88807029,0.03446323,0.39222676,0.07141767,1.07634973,0.53111691,0.21753815
-5.57378689,2.87625708,0.99450576,0.90593655,0.03552477,0.40313155,0.07386566,1.07654037,0.52429985,0.21754611
-5.56778389,2.91174871,1.01240219,0.92543499,0.03647577,0.41427920,0.07619923,1.07964599,0.51829271,0.21836970
-5.56178089,2.95177313,1.03128557,0.94621628,0.03729752,0.42547972,0.07838335,1.08527849,0.51285685,0.21994382
-5.55577789,2.99537558,1.05076960,0.96798082,0.03797467,0.43656740,0.08038809,1.09310041,0.50780094,0.22221092
-5.54977489,3.04178823,1.07053354,0.99049178,0.03849583,0.44740713,0.08218925,1.10283710,0.50298612,0.22512421
-5.54377189,3.09045586,1.09033415,1.01358485,0.03885392,0.45789931,0.08376874,1.11428449,0.49832861,0.22865014
-5.53776888,3.14104989,1.11001379,1.03717456,0.03904655,0.46798336,0.08511466,1.12731220,0.49379978,0.23276988
-5.53176588,3.19347047,1.12950411,1.06125689,0.03907606,0.47763942,0.08622114,1.14186216,0.48942386,0.23747989
-5.52576288,3.24783742,1.14882564,1.08590834,0.03894951,0.48688860,0.08708799,1.15794314,0.48527352,0.24279163
-5.51975988,3.30447081,1.16808324,1.11128168,0.03867847,0.49579153,0.08772002,1.17562147,0.48146354,0.24873025
-5.51375688,3.36386291,1.18745794,1.13759861,0.03827865,0.50444554,0.08812639,1.19500898,0.47814320,0.25533258
-5.50775388,3.42664319,1.20719557,1.16513989,0.03776937,0.51298043,0.08831975,1.21624870,0.47548753,0.26264443
-5.50175088,3.49353855,1.22759294,1.19423345,0.03717300,0.52155334,0.08831533,1.23949938,0.47368806,0.27071727
-5.49574787,3.56533079,1.24898217,1.22524088,0.03651416,0.53034262,0.08813012,1.26491962,0.47294346,0.27960459
-5.48974487,3.64281354,1.27171396,1.25854320,0.03581899,0.53954128,0.08778202,1.29265252,0.47345037,0.28935796
-5.48374187,3.72675048,1.29614060,1.29452606,0.03511426,0.54934995,0.08728916,1.32281164,0.47539492,0.30002305
-5.47773887,3.81783654,1.32259940,1.33356512,0.03442657,0.55996992,0.08666932,1.35546881,0.47894506,0.31163568
-5.47173587,3.91666358,1.35139708,1.37601204,0.03378147,0.57159622,0.08593945,1.39064451,0.48424408,0.32421817
-5.46573287,4.02369140,1.38279592,1.42218119,0.03320270,0.58441105,0.08511545,1.42830090,0.49140532,0.33777594
-5.45972986,4.13922484,1.41700188,1.47233771,0.03271142,0.59857770,0.08421197,1.46833792,0.50050820,0.35229471
-5.45372686,4.26339718,1.45415518,1.52668683,0.03232561,0.61423511,0.08324246,1.51059232,0.51159562,0.36773825
-5.44772386,4.39615990,1.49432344,1.58536474,0.03205951,0.63149306,0.08221923,1.55483947,0.52467251,0.38404678
-5.44172086,4.53727837,1.53749767,1.64843109,0.03192322,0.65042830,0.08115365,1.60079782,0.53970565,0.40113613
-5.43571786,4.68633308,1.58359083,1.71586318,0.03192239,0.67108136,0.08005637,1.64813544,0.55662446,0.41889773
-5.42971486,4.84272572,1.63243913,1.78755188,0.03205815,0.69345436,0.07893756,1.69647835,0.57532269,0.43719934
-5.42371186,5.00568935,1.68380568,1.86329936,0.03232706,0.71750968,0.07780711,1.74542005,0.59566082,0.45588665
-5.41770885,5.17430209,1.73738644,1.94281865,0.03272125,0.74316956,0.07667482,1.79453183,0.61746908,0.47478557
-5.41170585,5.34750358,1.79281793,2.02573517,0.03322878,0.77031667,0.07555054,1.84337328,0.64055086,0.49370532
-5.40570285,5.52411363,1.84968657,2.11159022,0.03383397,0.79879560,0.07444418,1.89150263,0.66468651,0.51244215
-5.39969985,5.70285266,1.90753923,2.19984656,0.03451800,0.82841529,0.07336569,1.93848661,0.68963739,0.53078351
-5.39369685,5.88236356,1.96589456,2.28989607,0.03525948,0.85895237,0.07232498,1.98390936,0.71515000,0.54851276
-5.38769385,6.06123459,2.02425479,2.38106959,0.03603518,0.89015543,0.07133175,2.02738027,0.74096039,0.56541405
-5.38169085,6.23802328,2.08211771,2.47264880,0.03682074,0.92174999,0.07039529,2.06854073,0.76679848,0.58127736
-5.37568784,6.41128101,2.13898825,2.56388007,0.03759149,0.95344429,0.06952425,2.10706945,0.79239259,0.59590355
-5.36968484,6.57957812,2.19438967,2.65399007,0.03832315,0.98493561,0.06872644,2.14268668,0.81747389,0.60910905
-5.36368184,6.74152937,2.24787380,2.74220278,0.03899263,1.01591703,0.06800858,2.17515715,0.84178092,0.62073040
-5.35767884,6.89581945,2.29903024,2.82775755,0.03957865,1.04608445,0.06737617,2.20429205,0.86506397,0.63062811
-5.35167584,7.04122801,2.34749419,2.90992766,0.04006237,1.07514365,0.06683330,2.22994999,0.88708946,0.63868995
-5.34567284,7.17665404,2.39295286,2.98803879,0.04042788,1.10281713,0.06638263,2.25203732,0.90764407,0.64483360
-5.33966983,7.30113873,2.43515033,3.06148679,0.04066255,1.12885062,0.06602534,2.27050771,0.92653867,0.64900832
-5.33366683,7.41388638,2.47389063,3.12975401,0.04075735,1.15301887,0.06576119,2.28536138,0.94361185,0.65119597
-5.32766383,7.51428268,2.50903931,3.19242363,0.04070688,1.17513068,0.06558865,2.29664397,0.95873306,0.65141105
-5.32166083,7.60190964,2.54052332,3.24919134,0.04050946,1.19503288,0.06550500,2.30444500,0.97180512,0.64970007
-5.31565783,7.67655670,2.56832938,3.29987379,0.04016692,1.21261320,0.06550656,2.30889636,0.98276617,0.64613999
-5.30965483,7.73822729,2.59250099,3.34441351,0.03968444,1.22780191,0.06558885,2.31017037,0.99159085,0.64083620
-5.30365183,7.78714074,2.61313431,3.38287999,0.03907012,1.24057222,0.06574688,2.30847779,0.99829063,0.63391978
-5.29764882,7.82372904,2.63037296,3.41546687,0.03833467,1.25093943,0.06597527,2.30406550,1.00291337,0.62554442
-5.29164582,7.84862858,2.64440217,3.44248524,0.03749088,1.25895895,0.06626853,2.29721397,1.00554201,0.61588299
-5.28564282,7.86266687,2.65544248,3.46435338,0.03655315,1.26472332,0.06662115,2.28823429,1.00629234,0.60512393
-5.27963982,7.86684471,2.66374314,3.48158335,0.03553698,1.26835827,0.06702777,2.27746486,1.00531007,0.59346755
-5.27363682,7.86231411,2.66957555,3.49476487,0.03445852,1.27001821,0.06748328,2.26526750,1.00276706,0.58112246
-5.26763382,7.85035264,2.67322691,3.50454715,0.03333403,1.26988113,0.06798282,2.25202315,0.99885706,0.56830197
-5.26163082,7.83233499,2.67499425,3.51161946,0.03217954,1.26814333,0.06852181,2.23812695,0.99379082,0.55522080
-5.25562781,7.80970234,2.67517890,3.51669093,0.03101045,1.26501395,0.06909596,2.22398279,0.98779089,0.54209199
-5.24962481,7.78393050,2.67408155,3.52047043,0.02984123,1.26070967,0.06970110,2.20999730,0.98108628,0.52912404
-5.24362181,7.75649744,2.67199788,3.52364718,0.02868518,1.25544957,0.07033319,2.19657345,0.97390692,0.51651832
-5.23761881,7.72885104,2.66921463,3.52687243,0.02755427,1.24945035,0.07098813,2.18410362,0.96647840,0.50446669
-5.23161581,7.70237766,2.66600609,3.53074288,0.02645900,1.24292197,0.07166167,2.17296247,0.95901682,0.49314945
-5.22561281,7.67837210,2.66263097,3.53578613,0.02540834,1.23606363,0.07234924,2.16349959,0.95172413,0.48273331
-5.21960980,7.65800946,2.65932920,3.54244827,0.02440974,1.22906033,0.07304587,2.15603211,0.94478392,0.47336963
-5.21360680,7.64231932,2.65631887,3.55108388,0.02346910,1.22207976,0.07374599,2.15083744,0.93835784,0.46519273
-5.20760380,7.63216260,2.65379292,3.56194840,0.02259085,1.21526963,0.07444339,2.14814632,0.93258265,0.45831834
-5.20160080,7.62821140,2.65191555,3.57519290,0.02177799,1.20875540,0.07513113,2.14813629,0.92756810,0.45284206
-5.19559780,7.63093216,2.65081830,3.59086109,0.02103218,1.20263832,0.07580144,2.15092589,0.92339545,0.44883798
-5.18959480,7.64057246,2.65059591,3.60888861,0.02035385,1.19699383,0.07644577,2.15656961,0.92011682,0.44635738
-5.18359180,7.65715175,2.65130189,3.62910440,0.01974222,1.19187032,0.07705478,2.16505399,0.91775531,0.44542760
-5.17758879,7.68045644,2.65294414,3.65123409,0.01919547,1.18728828,0.07761839,2.17629486,0.91630583,0.44605100
-5.17158579,7.71003965,2.65548085,3.67490554,0.01871080,1.18323992,0.07812597,2.19013599,0.91573660,0.44820434
-5.16558279,7.74522618,2.65881699,3.69965624,0.01828452,1.17968924,0.07856641,2.20634928,0.91599130,0.45183831
-5.15957979,7.78512286,2.66280183,3.72494280,0.01791217,1.17657282,0.07892841,2.22463676,0.91699188,0.45687762
-5.15357679,7.82863478,2.66722791,3.75015246,0.01758861,1.17380124,0.07920071,2.24463424,0.91864168,0.46322143
-5.14757379,7.87448758,2.67183180,3.77461668,0.01730818,1.17126137,0.07937236,2.26591698,0.92082923,0.47074439
-5.14157079,7.92125589,2.67629719,3.79762669,0.01706477,1.16881947,0.07943309,2.28800727,0.92343217,0.47929830
-5.13556778,7.96739771,2.68026039,3.81845106,0.01685199,1.16632522,0.07937364,2.31038389,0.92632160,0.48871435
-5.12956478,8.01129454,2.68331857,3.83635488,0.01666331,1.16361671,0.07918611,2.33249340,0.92936651,0.49880604
-5.12356178,8.05129642,2.68504079,3.85062062,0.01649222,1.16052616,0.07886439,2.35376317,0.93243835,0.50937274
-5.11755878,8.08577114,2.68498161,3.86056983,0.01633238,1.15688643,0.07840440,2.37361568,0.93541551,0.52020384
-5.11155578,8.11315612,2.68269699,3.86558557,0.01617780,1.15253809,0.07780453,2.39148413,0.93818776,0.53108340
-5.10555278,8.13201166,2.67776210,3.86513456,0.01602296,1.14733671,0.07706582,2.40682856,0.94066042,0.54179523
-5.09954977,8.14107354,2.66979025,3.85878859,0.01586300,1.14116025,0.07619220,2.41915236,0.94275820,0.55212819
-5.09354677,8.13930311,2.65845234,3.84624404,0.01569382,1.13391605,0.07519066,2.42801834,0.94442861,0.56188165
-5.08754377,8.12593278,2.64349574,3.82733899,0.01551220,1.12554724,0.07407121,2.43306396,0.94564483,0.57087079
-5.08154077,8.10050467,2.62476180,3.80206672,0.01531588,1.11603802,0.07284692,2.43401509,0.94640789,0.57893165
-5.07553777,8.06290051,2.60220096,3.77058496,0.01510361,1.10541769,0.07153369,2.43069754,0.94674813,0.58592565
-5.06953477,8.01336109,2.57588467,3.73322022,0.01487516,1.09376294,0.07015003,2.42304607,0.94672582,0.59174351
-5.06353177,7.95249356,2.54601309,3.69046650,0.01463132,1.08119825,0.06871664,2.41111009,0.94643091,0.59630820
-5.05752876,7.88126586,2.51291831,3.64297816,0.01437381,1.06789430,0.06725598,2.39505586,0.94598171,0.59957699
-5.05152576,7.80098761,2.47706228,3.59155686,0.01410518,1.05406422,0.06579169,2.37516489,0.94552277,0.60154235
-5.04552276,7.71327771,2.43902954,3.53713263,0.01382874,1.03995776,0.06434796,2.35182829,0.94522167,0.60223171
-5.03951976,7.62001927,2.39951473,3.48073965,0.01354833,1.02585360,0.06294885,2.32553740,0.94526493,0.60170608
-5.03351676,7.52330350,2.35930526,3.42348729,0.01326822,1.01205003,0.06161760,2.29687070,0.94585309,0.60005758
-5.02751376,7.42536424,2.31925968,3.36652756,0.01299287,0.99885428,0.06037590,2.26647759,0.94719507,0.59740600
-5.02151076,7.32850586,2.28028266,3.31101993,0.01272674,0.98657114,0.05924322,2.23505957,0.94950196,0.59389446
-5.01550775,7.23502745,2.24329761,3.25809501,0.01247413,0.97549122,0.05823622,2.20334959,0.95298043,0.58968461
-5.00950475,7.14714627,2.20921806,3.20881845,0.01223900,0.96587943,0.05736814,2.17209042,0.95782601,0.58495129
-5.00350175,7.06692405,2.17891899,3.16415650,0.01202476,0.95796437,0.05664847,2.14201297,0.96421644,0.57987719
-4.99749875,6.99619926,2.15320952,3.12494474,0.01183422,0.95192900,0.05608257,2.11381540,0.97230532,0.57464758
-4.99149575,6.93652830,2.13280793,3.09186117,0.01166941,0.94790317,0.05567156,2.08814409,0.98221642,0.56944543
-4.98549275,6.88913840,2.11832029,3.06540491,0.01153157,0.94595840,0.05541235,2.06557708,0.99403870,0.56444717
-4.97948974,6.85489420,2.11022337,3.04588137,0.01142110,0.94610518,0.05529775,2.04661080,1.00782242,0.55981919
-4.97348674,6.83427945,2.10885266,3.03339448,0.01133756,0.94829301,0.05531685,2.03165047,1.02357645,0.55571521
-4.96748374,6.82739448,2.11439585,3.02784631,0.01127975,0.95241308,0.05545545,2.02100456,1.04126685,0.55227471
-4.96148074,6.83396933,2.12689179,3.02894408,0.01124579,0.95830367,0.05569668,2.01488326,1.06081685,0.54962219
-4.95547774,6.85339153,2.14623497,3.03621413,0.01123319,0.96575781,0.05602171,2.01340087,1.08210828,0.54786739
-4.94947474,6.88474703,2.17218488,3.04902231,0.01123904,0.97453293,0.05641049,2.01658178,1.10498426,0.54710628
-4.94347174,6.92687170,2.20437981,3.06659970,0.01126016,0.98436202,0.05684260,2.02436926,1.12925312,0.54742251
-4.93746873,6.97841089,2.24235405,3.08807256,0.01129321,0.99496561,0.05729802,2.03663667,1.15469346,0.54888933
-4.93146573,7.03788355,2.28555767,3.11249520,0.01133493,1.00606405,0.05775798,2.05319999,1.18105987,0.55157153
-4.92546273,7.10374781,2.33337762,3.13888429,0.01138225,1.01738943,0.05820562,2.07383099,1.20808940,0.55552724
-4.91945973,7.17446449,2.38515921,3.16625312,0.01143242,1.02869647,0.05862668,2.09827007,1.23550823,0.56080933
-4.91345673,7.24855559,2.44022686,3.19364449,0.01148319,1.03977188,0.05900993,2.12623819,1.26303831,0.56746628
-4.90745373,7.32465487,2.49790312,3.22016072,0.01153284,1.05044166,0.05934760,2.15744695,1.29040388,0.57554218
-4.90145073,7.40154845,2.55752519,3.24498998,0.01158030,1.06057610,0.05963557,2.19160661,1.31733731,0.58507598
-4.89544772,7.47820371,2.61845827,3.26742767,0.01162514,1.07009199,0.05987342,2.22843151,1.34358434,0.59609982
-4.88944472,7.55378581,2.68010543,3.28689242,0.01166758,1.07895235,0.06006435,2.26764296,1.36890831,0.60863657
-4.88344172,7.62766164,2.74191372,3.30293640,0.01170847,1.08716342,0.06021491,2.30896956,1.39309343,0.62269660
-4.87743872,7.69939179,2.80337663,3.31524958,0.01174919,1.09476930,0.06033469,2.35214533,1.41594694,0.63827412
-4.87143572,7.76871196,2.86403330,3.32365855,0.01179159,1.10184454,0.06043580,2.39690604,1.43730018,0.65534322
-4.86543272,7.83550555,2.92346473,3.32811999,0.01183786,1.10848523,0.06053237,2.44298436,1.45700869,0.67385393
-4.85942971,7.89976981,2.98128801,3.32870974,0.01189039,1.11479899,0.06063990,2.49010449,1.47495133,0.69372866
-4.85342671,7.96157815,3.03714901,3.32560819,0.01195168,1.12089464,0.06077471,2.53797686,1.49102870,0.71485923
-4.84742371,8.02104120,3.09071461,3.31908302,0.01202412,1.12687204,0.06095330,2.58629379,1.50516103,0.73710489
-4.84142071,8.07826949,3.14166533,3.30947033,0.01210994,1.13281276,0.06119173,2.63472638,1.51728572,0.76029155
-4.83541771,8.13334004,3.18968902,3.29715515,0.01221105,1.13877216,0.06150515,2.68292344,1.52735473,0.78421234
-4.82941471,8.18626900,3.23447658,3.28255246,0.01232893,1.14477326,0.06190732,2.73051261,1.53533222,0.80862972
-4.82341171,8.23699204,3.27572006,3.26608940,0.01246457,1.15080288,0.06241016,2.77710386,1.54119246,0.83327912
-4.81740870,8.28535351,3.31311364,3.24818964,0.01261841,1.15681015,0.06302351,2.82229538,1.54491821,0.85787408
-4.81140570,8.33110481,3.34635762,3.22926025,0.01279030,1.16270754,0.06375488,2.86568166,1.54649989,0.88211267
-4.80540270,8.37391186,3.37516533,3.20968165,0.01297953,1.16837440,0.06460927,2.90686337,1.54593535,0.90568511
-4.79939970,8.41337088,3.39927261,3.18980058,0.01318481,1.17366259,0.06558913,2.94545856,1.54323056,0.92828208
-4.79339670,8.44903119,3.41844933,3.16992617,0.01340437,1.17840412,0.06669432,2.98111450,1.53840089,0.94960354
-4.78739370,8.48042320,3.43251225,3.15032890,0.01363599,1.18242016,0.06792216,3.01351952,1.53147321,0.96936764
-4.78139070,8.50708968,3.44133819,3.13124182,0.01387711,1.18553090,0.06926751,3.04241410,1.52248839,0.98731915
-4.77538769,8.52861789,3.44487670,3.11286383,0.01412491,1.18756576,0.07072282,3.06760052,1.51150419,1.00323726
-4.76938469,8.54467040,3.44316108,3.09536414,0.01437645,1.18837318,0.07227831,3.08895052,1.49859825,1.01694220
-4.76338169,8.55501243,3.43631691,3.07888739,0.01462870,1.18782962,0.07392210,3.10641036,1.48387102,1.02830045
-4.75737869,8.55953375,3.42456709,3.06355886,0.01487871,1.18584701,0.07564028,3.12000305,1.46744825,1.03722834
-4.75137569,8.55826385,3.40823297,3.04948911,0.01512366,1.18237829,0.07741713,3.12982747,1.44948300,1.04369383
-4.74537269,8.55137913,3.38773094,3.03677768,0.01536095,1.17742088,0.07923522,3.13605451,1.43015682,1.04771642
-4.73936968,8.53920190,3.36356442,3.02551550,0.01558824,1.17101752,0.08107558,3.13892039,1.40968003,1.04936536
-4.73336668,8.52219122,3.33631142,3.01578590,0.01580354,1.16325490,0.08291785,3.13871748,1.38829098,1.04875612
-4.72736368,8.50092626,3.30660814,3.00766412,0.01600518,1.15425976,0.08474051,3.13578331,1.36625424,1.04604548
-4.72136068,8.47608347,3.27512915,3.00121564,0.01619185,1.14419300,0.08652103,3.13048825,1.34385771,1.04142547
-4.71535768,8.44840902,3.24256539,2.99649339,0.01636260,1.13324208,0.08823624,3.12322271,1.32140876,1.03511648
-4.70935468,8.41868837,3.20960076,2.99353439,0.01651684,1.12161210,0.08986250,3.11438437,1.29922939,1.02735993
-4.70335168,8.38771502,3.17688875,2.99235614,0.01665425,1.10951620,0.09137619,3.10436642,1.27765079,1.01841082
-4.69734867,8.35626019,3.14503021,2.99295327,0.01677482,1.09716586,0.09275401,3.09354701,1.25700714,1.00853050
-4.69134567,8.32504526,3.11455333,2.99529472,0.01687878,1.08476151,0.09397351,3.08228062,1.23762913,0.99797992
-4.68534267,8.29471830,3.08589698,2.99932191,0.01696654,1.07248407,0.09501354,3.07089155,1.21983721,0.98701359
-4.67933967,8.26583573,3.05939799,3.00494800,0.01703870,1.06048786,0.09585479,3.05966943,1.20393469,0.97587447
-4.67333667,8.23884948,3.03528302,3.01205830,0.01709598,1.04889517,0.09648034,3.04886692,1.19020106,0.96478976
-4.66733367,8.21409977,3.01366524,3.02051188,0.01713920,1.03779265,0.09687616,3.03869905,1.17888537,0.95396764
-4.66133067,8.19181305,2.99454561,3.03014401,0.01716925,1.02722972,0.09703157,3.02934399,1.17019999,0.94359496
-4.65532766,8.17210412,2.97781869,3.04076927,0.01718710,1.01721890,0.09693973,3.02094455,1.16431474,0.93383573
-4.64932466,8.15498150,2.96328216,3.05218483,0.01719372,1.00773790,0.09659788,3.01361006,1.16135154,0.92483020
-4.64332166,8.14035475,2.95064944,3.06417371,0.01719012,0.99873322,0.09600763,3.00741791,1.16137955,0.91669460
