energy_ev,total_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-5.38769385,1.36757658,0.03398145,0.02627162,0.23820812,0.00000000,0.00656597,0.43378042,0.18928322,0.39040509
-5.38169085,1.36705684,0.03153458,0.02566778,0.25415657,0.00000000,0.00604731,0.43806913,0.17944019,0.38695772
-5.37568784,1.37633990,0.02939591,0.02536426,0.27068285,0.00000000,0.00558781,0.44504050,0.17176766,0.38664925
-5.36968484,1.39431908,0.02753940,0.02533139,0.28756584,0.00000000,0.00518910,0.45444370,0.16610496,0.38902822
-5.36368184,1.41991317,0.02593764,0.02553918,0.30457941,0.00000000,0.00485355,0.46603844,0.16228814,0.39364834
-5.35767884,1.45210844,0.02456253,0.02595844,0.32149911,0.00000000,0.00458438,0.47960606,0.16015640,0.40008327
-5.35167584,1.48999608,0.02338598,0.02656185,0.33810896,0.00000000,0.00438583,0.49495966,0.15955758,0.40793959
-5.34567284,1.53280414,0.02238048,0.02732488,0.35420833,0.00000000,0.00426319,0.51195267,0.16035268,0.41686783
-5.33966983,1.57992345,0.02151954,0.02822656,0.36961850,0.00000000,0.00422293,0.53048598,0.16241955,0.42657128
-5.33366683,1.63092681,0.02077809,0.02925010,0.38418870,0.00000000,0.00427268,0.55051302,0.16565547,0.43681262
-5.32766383,1.68558114,0.02013285,0.03038340,0.39780145,0.00000000,0.00442135,0.57204291,0.16997883,0.44741808
-5.32166083,1.74385205,0.01956261,0.03161938,0.41037689,0.00000000,0.00467908,0.59514135,0.17532991,0.45827935
-5.31565783,1.80590092,0.01904845,0.03295612,0.42187580,0.00000000,0.00505732,0.61992910,0.18167068,0.46935305
-5.30965483,1.87207436,0.01857399,0.03439690,0.43230142,0.00000000,0.00556879,0.64657812,0.18898378,0.48065805
-5.30365183,1.94288639,0.01812550,0.03595006,0.44169963,0.00000000,0.00622748,0.67530534,0.19727075,0.49227058
-5.29764882,2.01899386,0.01769202,0.03762878,0.45015764,0.00000000,0.00704863,0.70636421,0.20654955,0.50431751
-5.29164582,2.10116596,0.01726543,0.03945062,0.45780118,0.00000000,0.00804864,0.74003429,0.21685144,0.51696792
-5.28564282,2.19024882,0.01684043,0.04143711,0.46479022,0.00000000,0.00924501,0.77660926,0.22821751,0.53042343
-5.27963982,2.28712662,0.01641445,0.04361312,0.47131350,0.00000000,0.01065620,0.81638373,0.24069489,0.54490738
-5.27363682,2.39268057,0.01598755,0.04600625,0.47758201,0.00000000,0.01230146,0.85963948,0.25433284,0.56065358
-5.26763382,2.50774751,0.01556222,0.04864612,0.48382174,0.00000000,0.01420060,0.90663161,0.26917895,0.57789481
-5.26163082,2.63307975,0.01514308,0.05156373,0.49026607,0.00000000,0.01637372,0.95757533,0.28527561,0.59685152
-5.25562781,2.76930764,0.01473661,0.05479069,0.49714802,0.00000000,0.01884083,1.01263377,0.30265691,0.61772119
-5.24962481,2.91690655,0.01435074,0.05835857,0.50469288,0.00000000,0.02162142,1.07190761,0.32134617,0.64066872
-5.24362181,3.07616914,0.01399449,0.06229824,0.51311130,0.00000000,0.02473394,1.13542672,0.34135416,0.66581800
-5.23761881,3.24718407,0.01367751,0.06663926,0.52259322,0.00000000,0.02819523,1.20314422,0.36267816,0.69324511
-5.23161581,3.42982144,0.01340967,0.07140925,0.53330284,0.00000000,0.03201979,1.27493312,0.38530175,0.72297319
-5.22561281,3.62372519,0.01320059,0.07663335,0.54537462,0.00000000,0.03621906,1.35058559,0.40919547,0.75496899
-5.21960980,3.82831204,0.01305925,0.08233368,0.55891052,0.00000000,0.04080064,1.42981457,0.43431803,0.78914127
-5.21360680,4.04277647,0.01299361,0.08852875,0.57397822,0.00000000,0.04576737,1.51225762,0.46061814,0.82534082
-5.20760380,4.26610068,0.01301024,0.09523296,0.59061042,0.00000000,0.05111656,1.59748246,0.48803655,0.86336195
-5.20160080,4.49706868,0.01311405,0.10245597,0.60880487,0.00000000,0.05683911,1.68499386,0.51650827,0.90294545
-5.19559780,4.73428310,0.01330804,0.11020208,0.62852512,0.00000000,0.06291877,1.77424139,0.54596459,0.94378250
-5.18959480,4.97618398,0.01359315,0.11846963,0.64970160,0.00000000,0.06933150,1.86462748,0.57633474,0.98551967
-5.18359180,5.22106844,0.01396815,0.12725026,0.67223306,0.00000000,0.07604499,1.95551555,0.60754702,1.02776448
-5.17758879,5.46711078,0.01442963,0.13652828,0.69598798,0.00000000,0.08301839,2.04623784,0.63952920,1.07009167
-5.17158579,5.71238259,0.01497204,0.14627996,0.72080613,0.00000000,0.09020230,2.13610291,0.67220812,1.11204981
-5.16558279,5.95487321,0.01558781,0.15647293,0.74649999,0.00000000,0.09753909,2.22440265,0.70550856,1.15316844
-5.15957979,6.19251061,0.01626753,0.16706570,0.77285629,0.00000000,0.10496353,2.31041921,0.73935134,1.19296542
-5.15357679,6.42318366,0.01700025,0.17800731,0.79963764,0.00000000,0.11240380,2.39343182,0.77365090,1.23095483
-5.14757379,6.64476655,0.01777373,0.18923723,0.82658442,0.00000000,0.11978284,2.47272419,0.80831259,1.26665523
-5.14157079,6.85514616,0.01857486,0.20068550,0.85341723,0.00000000,0.12702004,2.54759256,0.84322980,1.29959836
-5.13556778,7.05225331,0.01939006,0.21227325,0.87983996,0.00000000,0.13403330,2.61735499,0.87828153,1.32933840
-5.12956478,7.23409833,0.02020573,0.22391357,0.90554374,0.00000000,0.14074128,2.68136213,0.91333043,1.35546155
-5.12356178,7.39881121,0.02100875,0.23551276,0.93021188,0.00000000,0.14706585,2.73900950,0.94822179,1.37759605
-5.11755878,7.54468588,0.02178701,0.24697200,0.95352595,0.00000000,0.15293466,2.78975149,0.98278376,1.39542224
-5.11155578,7.67022793,0.02252987,0.25818942,0.97517288,0.00000000,0.15828366,2.83311662,1.01682886,1.40868259
-5.10555278,7.77420425,0.02322878,0.26906247,0.99485304,0.00000000,0.16305948,2.86872377,1.05015708,1.41719120
-5.09954977,7.85569271,0.02387770,0.27949059,1.01228908,0.00000000,0.16722158,2.89629875,1.08256045,1.42084251
-5.09354677,7.91412955,0.02447368,0.28937811,1.02723523,0.00000000,0.17074406,2.91569030,1.11382898,1.41961865
-5.08754377,7.94935176,0.02501727,0.29863715,1.03948675,0.00000000,0.17361693,2.92688462,1.14375785,1.41359501
-5.08154077,7.96163184,0.02551298,0.30719055,1.04888888,0.00000000,0.17584690,2.93001755,1.17215546,1.40294363
-5.07553777,7.95170213,0.02596965,0.31497455,1.05534517,0.00000000,0.17745750,2.92538323,1.19885202,1.38793400
-5.06953477,7.92076645,0.02640075,0.32194122,1.05882434,0.00000000,0.17848855,2.91343856,1.22370810,1.36893084
-5.06353177,7.87049707,0.02682463,0.32806042,1.05936564,0.00000000,0.17899503,2.89480260,1.24662277,1.34638893
-5.05752876,7.80301577,0.02726471,0.33332115,1.05708199,0.00000000,0.17904521,2.87025046,1.26754079,1.32084463
-5.05152576,7.72085853,0.02774949,0.33773227,1.05216096,0.00000000,0.17871830,2.84070156,1.28645837,1.29290451
-5.04552276,7.62692416,0.02831261,0.34132247,1.04486313,0.00000000,0.17810154,2.80720223,1.30342711,1.26323104
-5.03951976,7.52440823,0.02899262,0.34413939,1.03551813,0.00000000,0.17728705,2.77090319,1.31855581,1.23252604
-5.03351676,7.41672421,0.02983281,0.34624806,1.02451819,0.00000000,0.17636828,2.73303256,1.33200998,1.20151217
-5.02751376,7.30741467,0.03088080,0.34772845,1.01230955,0.00000000,0.17543652,2.69486547,1.34400888,1.17091339
-5.02151076,7.20005600,0.03218804,0.34867243,0.99938204,0.00000000,0.17457744,2.65769134,1.35482025,1.14143487
-5.01550775,7.09816021,0.03380916,0.34918009,0.98625718,0.00000000,0.17386790,2.62278026,1.36475286,1.11374330
-5.00950475,7.00507783,0.03580117,0.34935568,0.97347532,0.00000000,0.17337305,2.59134979,1.37414717,1.08844828
-5.00350175,6.92390572,0.03822256,0.34930327,0.96158214,0.00000000,0.17314410,2.56453344,1.38336451,1.06608552
-4.99749875,6.85740322,0.04113215,0.34912234,0.95111519,0.00000000,0.17321652,2.54335210,1.39277523,1.04710253
-4.99149575,6.80791988,0.04458783,0.34890351,0.94259060,0.00000000,0.17360903,2.52868933,1.40274631,1.03184721
-4.98549275,6.77733675,0.04864520,0.34872466,0.93649054,0.00000000,0.17432327,2.52127129,1.41362890,1.02055990
-4.97948974,6.76702327,0.05335595,0.34864746,0.93325155,0.00000000,0.17534420,2.52165164,1.42574632,1.01336888
-4.97348674,6.77780998,0.05876623,0.34871469,0.93325407,0.00000000,0.17664109,2.53020165,1.43938278,1.01028950
-4.96748374,6.80997736,0.06491480,0.34894835,0.93681304,0.00000000,0.17816920,2.54710524,1.45477335,1.01122685
-4.96148074,6.86325963,0.07183121,0.34934861,0.94416997,0.00000000,0.17987193,2.57235852,1.47209523,1.01598157
-4.95547774,6.93686207,0.07953384,0.34989382,0.95548609,0.00000000,0.18168332,2.60577327,1.49146057,1.02425850
-4.94947474,7.02948989,0.08802805,0.35054136,0.97083685,0.00000000,0.18353084,2.64698351,1.51291084,1.03567762
-4.94347174,7.13938615,0.09730435,0.35122945,0.99020758,0.00000000,0.18533824,2.69545444,1.53641285,1.04978679
-4.93746873,7.26437655,0.10733673,0.35187973,1.01349031,0.00000000,0.18702839,2.75049289,1.56185618,1.06607557
-4.93146573,7.40191864,0.11808126,0.35240048,1.04048186,0.00000000,0.18852595,2.81125880,1.58905217,1.08398963
-4.92546273,7.54915352,0.12947495,0.35269041,1.07088322,0.00000000,0.18975974,2.87677713,1.61773415,1.10294517
-4.91945973,7.70295849,0.14143509,0.35264267,1.10430036,0.00000000,0.19066478,2.94595000,1.64755912,1.12234288
-4.91345673,7.85999968,0.15385898,0.35214907,1.14024673,0.00000000,0.19118390,3.01756922,1.67811066,1.14158106
-4.90745373,8.01678406,0.16662435,0.35110419,1.17814759,0.00000000,0.19126884,3.09032919,1.70890328,1.16006753
-4.90145073,8.16971104,0.17959030,0.34940928,1.21734655,0.00000000,0.19088101,3.16284091,1.73938815,1.17723038
-4.89544772,8.31512399,0.19259902,0.34697575,1.25711440,0.00000000,0.18999169,3.23364738,1.76896053,1.19252720
-4.88944472,8.44936257,0.20547814,0.34372820,1.29666051,0.00000000,0.18858193,3.30124130,1.79696887,1.20545304
-4.88344172,8.56881650,0.21804384,0.33960676,1.33514685,0.00000000,0.18664214,3.36408528,1.82272578,1.21554713
-4.87743872,8.66998181,0.23010452,0.33456891,1.37170456,0.00000000,0.18417140,3.42063541,1.84552099,1.22239846
-4.87143572,8.74951976,0.24146514,0.32859051,1.40545287,0.00000000,0.18117662,3.46936796,1.86463614,1.22565041
-4.86543272,8.80431859,0.25193197,0.32166626,1.43552004,0.00000000,0.17767169,3.50880950,1.87936140,1.22500462
-4.85942971,8.83155745,0.26131767,0.31380950,1.46106578,0.00000000,0.17367654,3.53756968,1.88901360,1.22022424
-4.85342671,8.82877146,0.26944652,0.30505150,1.48130431,0.00000000,0.16921633,3.55437608,1.89295531,1.21113654
-4.84742371,8.79391592,0.27615956,0.29544024,1.49552752,0.00000000,0.16432068,3.55810992,1.89061452,1.19763502
-4.84142071,8.72542731,0.28131955,0.28503887,1.50312695,0.00000000,0.15902305,3.54784121,1.88150397,1.17968101
-4.83541771,8.62227848,0.28481536,0.27392382,1.50361394,0.00000000,0.15336031,3.52286168,1.86523946,1.15730450
-4.82941471,8.48402481,0.28656578,0.26218276,1.49663679,0.00000000,0.14737228,3.48271392,1.84155622,1.13060426
-4.82341171,8.31083848,0.28652245,0.24991241,1.48199417,0.00000000,0.14110157,3.42721482,1.81032254,1.09974699
-4.81740870,8.10352812,0.28467175,0.23721635,1.45964406,0.00000000,0.13459333,3.35647202,1.77154973,1.06496540
-4.81140570,7.86354163,0.28103569,0.22420279,1.42970759,0.00000000,0.12789510,3.27089191,1.72539793,1.02655491
-4.80540270,7.59295068,0.27567158,0.21098243,1.39246759,0.00000000,0.12105669,3.17117855,1.67217715,0.98486916
-4.79939970,7.29441628,0.26867055,0.19766650,1.34836176,0.00000000,0.11412996,3.05832277,1.61234334,0.94031398
-4.79339670,6.97113583,0.26015499,0.18436485,1.29797068,0.00000000,0.10716861,2.93358194,1.54648944,0.89334005
-4.78739370,6.62677290,0.25027499,0.17118424,1.24200113,0.00000000,0.10022787,2.79845071,1.47533173,0.84443431
-4.78139070,6.26537238,0.23920394,0.15822688,1.18126547,0.00000000,0.09336409,2.65462392,1.39969188,0.79411024
-4.77538769,5.89126371,0.22713342,0.14558906,1.11665795,0.00000000,0.08663433,2.50395328,1.32047552,0.74289744
-4.76938469,5.50895640,0.21426772,0.13336014,1.04912898,0.00000000,0.08009578,2.34839945,1.23864820,0.69133070
-4.76338169,5.12303178,0.20081813,0.12162159,0.97965848,0.00000000,0.07380528,2.18998176,1.15520973,0.63993894
-4.75737869,4.73803540,0.18699718,0.11044645,0.90922942,0.00000000,0.06781869,2.03072753,1.07116815,0.58923456
-4.75137569,4.35837425,0.17301324,0.09989883,0.83880253,0.00000000,0.06219040,1.87262307,0.98751417,0.53970338
-4.74537269,3.98822263,0.15906546,0.09003377,0.76929324,0.00000000,0.05697272,1.71756837,0.90519735,0.49179565
-4.73936968,3.63143988,0.14533939,0.08089723,0.70155150,0.00000000,0.05221546,1.56733687,0.82510481,0.44591838
-4.73336668,3.29150239,0.13200328,0.07252633,0.63634513,0.00000000,0.04796547,1.42354168,0.74804312,0.40242924
-4.72736368,2.97145156,0.11920522,0.06494972,0.57434706,0.00000000,0.04426629,1.28760907,0.67472400,0.36163213
-4.72136068,2.67385831,0.10707120,0.05818811,0.51612656,0.00000000,0.04115780,1.16075958,0.60575414,0.32377455
-4.71535768,2.40080390,0.09570392,0.05225494,0.46214442,0.00000000,0.03867595,1.04399674,0.54162905,0.28904660
-4.70935468,2.15387623,0.08518252,0.04715711,0.41275193,0.00000000,0.03685250,0.93810303,0.48273105,0.25758172
-4.70335168,1.93417986,0.07556302,0.04289575,0.36819313,0.00000000,0.03571467,0.84364234,0.42933087,0.22945870
-4.69734867,1.74235767,0.06687940,0.03946700,0.32860988,0.00000000,0.03528492,0.76096801,0.38159259,0.20470504
-4.69134567,1.57862173,0.05914520,0.03686286,0.29404927,0.00000000,0.03558052,0.69023536,0.33958127,0.18330117
-4.68534267,1.44279096,0.05235558,0.03507181,0.26447265,0.00000000,0.03661313,0.63141752,0.30327269,0.16518535
-4.67933967,1.33433310,0.04648965,0.03407960,0.23976582,0.00000000,0.03838835,0.58432353,0.27256460,0.15025907
-4.67333667,1.25240886,0.04151296,0.03386977,0.21974975,0.00000000,0.04090516,0.54861764,0.24728900,0.13839247
-4.66733367,1.19591646,0.03738003,0.03442422,0.20419150,0.00000000,0.04415533,0.52383901,0.22722467,0.12942993
-4.66133067,1.16353512,0.03403699,0.03572372,0.19281482,0.00000000,0.04812290,0.50942108,0.21210983,0.12319531
-4.65532766,1.15376673,0.03142397,0.03774830,0.18531036,0.00000000,0.05278362,0.50471026,0.20165431,0.11949699
-4.64932466,1.16497512,0.02947750,0.04047772,0.18134514,0.00000000,0.05810457,0.50898365,0.19555120,0.11813258
-4.64332166,1.19542296,0.02813264,0.04389188,0.18057125,0.00000000,0.06404387,0.52146572,0.19348765,0.11889313
