energy_ev,total_up,Ga_p_up,Ga_d_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-5.61580790,5.52772739,0.11271006,0.00000000,0.03839157,3.77086001,2.71369419,2.21743367
-5.60980490,5.61835614,0.12034672,0.00000000,0.03877268,3.78518338,2.67549499,2.24624343
-5.60380190,5.73185797,0.12876688,0.00000000,0.03938843,3.81207639,2.64588635,2.28285620
-5.59779890,5.86788312,0.13790150,0.00000000,0.04025716,3.85175862,2.62537204,2.32722477
-5.59179590,6.02548162,0.14766277,0.00000000,0.04139356,3.90409436,2.61421846,2.37907931
-5.58579290,6.20309949,0.15794471,0.00000000,0.04280850,3.96857930,2.61244557,2.43792256
-5.57978989,6.39859949,0.16862471,0.00000000,0.04450894,4.04434327,2.61982777,2.50303489
-5.57378689,6.60930641,0.17956564,0.00000000,0.04649806,4.13016900,2.63590480,2.57348934
-5.56778389,6.83207552,0.19061885,0.00000000,0.04877539,4.22452675,2.66000213,2.64817625
-5.56178089,7.06338183,0.20162763,0.00000000,0.05133718,4.32562327,2.69126033,2.72583656
-5.55577789,7.29942644,0.21243124,0.00000000,0.05417665,4.43146316,2.72867173,2.80510229
-5.54977489,7.53625555,0.22286925,0.00000000,0.05728444,4.53991989,2.77112301,2.88454269
-5.54377189,7.76988696,0.23278597,0.00000000,0.06064895,4.64881320,2.81744159,2.96271365
-5.53776888,7.99643836,0.24203489,0.00000000,0.06425663,4.75598942,2.86644375,3.03820850
-5.53176588,8.21225178,0.25048280,0.00000000,0.06809229,4.85940077,2.91698217,3.10970746
-5.52576288,8.41400864,0.25801346,0.00000000,0.07213927,4.95718016,2.96799075,3.17602377
-5.51975988,8.59883047,0.26453068,0.00000000,0.07637946,5.04770785,3.01852457,3.23614435
-5.51375688,8.76436095,0.26996058,0.00000000,0.08079332,5.12966700,3.06779330,3.28926293
-5.50775388,8.90882614,0.27425303,0.00000000,0.08535971,5.20208576,3.11518661,3.33480465
-5.50175088,9.03107072,0.27738216,0.00000000,0.09005568,5.26436397,3.16029051,3.37244074
-5.49574787,9.13056943,0.27934599,0.00000000,0.09485618,5.31628367,3.20289415,3.40209301
-5.48974487,9.20741384,0.28016508,0.00000000,0.09973373,5.35800321,3.24298699,3.42392814
-5.48374187,9.26227616,0.27988060,0.00000000,0.10465815,5.39003555,3.28074672,3.43834213
-5.47773887,9.29635224,0.27855152,0.00000000,0.10959627,5.41321212,3.31651878,3.44593591
-5.47173587,9.31128725,0.27625152,0.00000000,0.11451175,5.42863422,3.35078860,3.44748340
-5.46573287,9.30908776,0.27306549,0.00000000,0.11936505,5.43761432,3.38414803,3.44389348
-5.45972986,9.29202441,0.26908589,0.00000000,0.12411354,5.44161011,3.41725762,3.43616763
-5.45372686,9.26252951,0.26440925,0.00000000,0.12871177,5.44215423,3.45080637,3.42535520
-5.44772386,9.22309387,0.25913286,0.00000000,0.13311197,5.44078267,3.48547087,3.41250799
-5.44172086,9.17616666,0.25335179,0.00000000,0.13726472,5.43896470,3.52187535,3.39863597
-5.43571786,9.12406194,0.24715647,0.00000000,0.14111981,5.43803715,3.56055438,3.38466588
-5.42971486,9.06887496,0.24063076,0.00000000,0.14462726,5.43914531,3.60191949,3.37140405
-5.42371186,9.01241056,0.23385064,0.00000000,0.14773848,5.44319255,3.64623103,3.35950470
-5.41770885,8.95612573,0.22688352,0.00000000,0.15040748,5.45080034,3.69357633,3.34944477
-5.41170585,8.90108754,0.21978805,0.00000000,0.15259220,5.46227989,3.74385479,3.34150601
-5.40570285,8.84794744,0.21261447,0.00000000,0.15425567,5.47761619,3.79677071,3.33576471
-5.39969985,8.79693212,0.20540543,0.00000000,0.15536729,5.49646504,3.85183402,3.33208956
-5.39369685,8.74785087,0.19819699,0.00000000,0.15590381,5.51816290,3.90836916,3.33014737
-5.38769385,8.70011905,0.19102002,0.00000000,0.15585030,5.54174941,3.96553198,3.32941662
-5.38169085,8.65279658,0.18390157,0.00000000,0.15520080,5.56600172,4.02233427,3.32920828
-5.37568784,8.60464033,0.17686635,0.00000000,0.15395882,5.58947970,4.07767539,3.32869337
-5.36968484,8.55416868,0.16993810,0.00000000,0.15213758,5.61058047,4.13038001,3.32693612
-5.36368184,8.49973615,0.16314083,0.00000000,0.14975998,5.62760058,4.17924090,3.32293197
-5.35767884,8.43961568,0.15649986,0.00000000,0.14685840,5.63880374,4.22306524,3.31564878
-5.35167584,8.37208577,0.15004267,0.00000000,0.14347418,5.64249167,4.26072279,3.30407016
-5.34567284,8.29551916,0.14379938,0.00000000,0.13965699,5.63707547,4.29119393,3.28723901
-5.33966983,8.20846976,0.13780307,0.00000000,0.13546399,5.62114477,4.31361557,3.26429977
-5.33366683,8.10975415,0.13208975,0.00000000,0.13095882,5.59353172,4.32732257,3.23453775
-5.32766383,7.99852397,0.12669810,0.00000000,0.12621050,5.55336708,4.33188274,3.19741361
-5.32166083,7.87432587,0.12166893,0.00000000,0.12129226,5.50012578,4.32712319,3.15259175
-5.31565783,7.73714579,0.11704448,0.00000000,0.11628024,5.43365958,4.31314653,3.09996100
-5.30965483,7.58743504,0.11286743,0.00000000,0.11125220,5.35421509,4.29033538,3.03964677
-5.30365183,7.42611632,0.10917981,0.00000000,0.10628620,5.26243595,4.25934462,2.97201378
-5.29764882,7.25456889,0.10602179,0.00000000,0.10145920,5.15934859,4.22108110,2.89765916
-5.29164582,7.07459280,0.10343031,0.00000000,0.09684578,5.04633194,4.17667141,2.81739606
-5.28564282,6.88835351,0.10143776,0.00000000,0.09251676,4.92507226,4.12741897,2.73222839
-5.27963982,6.69830920,0.10007057,0.00000000,0.08853791,4.79750485,4.07475227,2.64331783
-5.27363682,6.50712400,0.09934792,0.00000000,0.08496875,4.66574552,4.02016696,2.55194441
-5.26763382,6.31757130,0.09928050,0.00000000,0.08186131,4.53201483,3.96516459,2.45946276
-5.26163082,6.13243194,0.09986950,0.00000000,0.07925911,4.39855908,3.91119138,2.36725583
-5.25562781,5.95439250,0.10110577,0.00000000,0.07719624,4.26757161,3.85958043,2.27668845
-5.24962481,5.78594878,0.10296922,0.00000000,0.07569656,4.14111861,3.81150050,2.18906285
-5.24362181,5.62931956,0.10542863,0.00000000,0.07477316,4.02107294,3.76791439,2.10557822
-5.23761881,5.48637492,0.10844174,0.00000000,0.07442808,3.90905919,3.72954928,2.02729616
-5.23161581,5.35858280,0.11195575,0.00000000,0.07465224,3.80641247,3.69688064,1.95511347
-5.22561281,5.24697623,0.11590817,0.00000000,0.07542571,3.71415273,3.67013058,1.88974343
-5.21960980,5.15214244,0.12022816,0.00000000,0.07671830,3.63297534,3.64928054,1.83170600
-5.21360680,5.07423390,0.12483814,0.00000000,0.07849045,3.56325778,3.63409746,1.78132713
-5.20760380,5.01299995,0.12965575,0.00000000,0.08069440,3.50508132,3.62417145,1.73874661
-5.20160080,4.96783641,0.13459609,0.00000000,0.08327570,3.45826579,3.61896257,1.70393371
-5.19559780,4.93784977,0.13957415,0.00000000,0.08617488,3.42241470,3.61785347,1.67670912
-5.18959480,4.92193145,0.14450726,0.00000000,0.08932932,3.39696752,3.62020456,1.65677171
-5.18359180,4.91883742,0.14931765,0.00000000,0.09267517,3.38125557,3.62540810,1.64372824
-5.17758879,4.92726810,0.15393480,0.00000000,0.09614933,3.37455792,3.63293763,1.63712411
-5.17158579,4.94594361,0.15829759,0.00000000,0.09969132,3.37615366,3.64238975,1.63647331
-5.16558279,4.97366994,0.16235614,0.00000000,0.10324491,3.38536764,3.65351551,1.64128584
-5.15957979,5.00939220,0.16607323,0.00000000,0.10675958,3.40160676,3.66623965,1.65109101
-5.15357679,5.05223217,0.16942519,0.00000000,0.11019161,3.42438506,3.68066631,1.66545568
-5.14757379,5.10150831,0.17240232,0.00000000,0.11350470,3.45333647,3.69707126,1.68399637
-5.14157079,5.15673757,0.17500860,0.00000000,0.11667029,3.48821470,3.71588094,1.70638514
-5.13556778,5.21761970,0.17726097,0.00000000,0.11966736,3.52888102,3.73763980,1.73234906
-5.12956478,5.28400542,0.17918793,0.00000000,0.12248181,3.57528092,3.76296796,1.76166388
-5.12356178,5.35585135,0.18082765,0.00000000,0.12510551,3.62741180,3.79251167,1.79414257
-5.11755878,5.43316484,0.18222569,0.00000000,0.12753500,3.68528397,3.82688959,1.82961989
-5.11155578,5.51594288,0.18343229,0.00000000,0.12977004,3.74887783,3.86663790,1.86793431
-5.10555278,5.60410910,0.18449950,0.00000000,0.13181200,3.81810013,3.91215739,1.90890859
-5.09954977,5.69745336,0.18547820,0.00000000,0.13366231,3.89274244,3.96366532,1.95233071
-5.09354677,5.79557788,0.18641511,0.00000000,0.13532099,3.97244437,4.02115474,1.99793626
-5.08754377,5.89785359,0.18735004,0.00000000,0.13678548,4.05666424,4.08436340,2.04539389
-5.08154077,6.00338969,0.18831338,0.00000000,0.13804977,4.14465905,4.15275371,2.09429464
-5.07553777,6.11101857,0.18932409,0.00000000,0.13910394,4.23547526,4.22550488,2.14414610
-5.06953477,6.21929740,0.19038814,0.00000000,0.13993414,4.32795115,4.30151761,2.19437188
-5.06353177,6.32652670,0.19149760,0.00000000,0.14052308,4.42073096,4.37943116,2.24431656
-5.05752876,6.43078527,0.19263045,0.00000000,0.14085088,4.51229037,4.45765212,2.29325603
-5.05152576,6.52997997,0.19375094,0.00000000,0.14089636,4.60097228,4.53439364,2.34041278
-5.04552276,6.62190811,0.19481078,0.00000000,0.14063865,4.68503125,4.60772364,2.38497545
-5.03951976,6.70432938,0.19575082,0.00000000,0.14005894,4.76268475,4.67562008,2.42612166
-5.03351676,6.77504414,0.19650344,0.00000000,0.13914234,4.83216889,4.73603118,2.46304319
-5.02751376,6.83197406,0.19699529,0.00000000,0.13787968,4.89179601,4.78693844,2.49497209
-5.02151076,6.87324159,0.19715043,0.00000000,0.13626915,4.94001186,4.82642009,2.52120672
-5.01550775,6.89724436,0.19689369,0.00000000,0.13431757,4.97544951,4.85271282,2.54113626
-5.00950475,6.90272114,0.19615401,0.00000000,0.13204132,4.99697800,4.86426962,2.55426278
-5.00350175,6.88880630,0.19486777,0.00000000,0.12946678,5.00374336,4.85981171,2.56021966
-4.99749875,6.85507031,0.19298182,0.00000000,0.12663018,4.99520041,4.83837286,2.55878562
-4.99149575,6.80154458,0.19045614,0.00000000,0.12357697,4.97113405,4.79933454,2.54989371
-4.98549275,6.72872937,0.18726597,0.00000000,0.12036063,4.93166899,4.74245075,2.53363487
-4.97948974,6.63758467,0.18340340,0.00000000,0.11704099,4.87726785,4.66786171,2.51025592
-4.97348674,6.52950443,0.17887821,0.00000000,0.11368220,4.80871750,4.57609587,2.48015199
-4.96748374,6.40627534,0.17371807,0.00000000,0.11035038,4.72710450,4.46806027,2.44385391
-4.96148074,6.27002209,0.16796804,0.00000000,0.10711105,4.63378051,4.34501943,2.40201097
-4.95547774,6.12314131,0.16168938,0.00000000,0.10402668,4.53031944,4.20856367,2.35536983
-4.94947474,5.96822736,0.15495774,0.00000000,0.10115410,4.41846787,4.06056777,2.30475060
-4.94347174,5.80799277,0.14786092,0.00000000,0.09854240,4.30009102,3.90314151,2.25102096
-4.93746873,5.64518675,0.14049610,0.00000000,0.09623094,4.17711638,3.73857361,2.19506951
-4.93146573,5.48251494,0.13296689,0.00000000,0.09424792,4.05147724,3.56927121,2.13777937
-4.92546273,5.32256338,0.12538022,0.00000000,0.09260942,3.92505827,3.39769662,2.08000311
-4.91945973,5.16772942,0.11784313,0.00000000,0.09131898,3.79964520,3.22630365,2.02253987
-4.91345673,5.02016174,0.11045974,0.00000000,0.09036773,3.67688020,3.05747545,1.96611554
-4.90745373,4.88171130,0.10332847,0.00000000,0.08973505,3.55822445,2.89346576,1.91136660
-4.90145073,4.75389414,0.09653942,0.00000000,0.08938973,3.44492875,2.73634541,1.85882797
-4.89544772,4.63786671,0.09017233,0.00000000,0.08929151,3.33801290,2.58795548,1.80892511
-4.88944472,4.53441356,0.08429482,0.00000000,0.08939301,3.23825373,2.44986838,1.76197035
-4.88344172,4.44394683,0.07896123,0.00000000,0.08964177,3.14618181,2.32335778,1.71816323
-4.87743872,4.36651661,0.07421183,0.00000000,0.08998253,3.06208599,2.20937794,1.67759444
-4.87143572,4.30183073,0.07007260,0.00000000,0.09035941,2.98602501,2.10855276,1.64025291
-4.86543272,4.24928261,0.06655543,0.00000000,0.09071800,2.91784510,2.02117450,1.60603539
-4.85942971,4.20798556,0.06365871,0.00000000,0.09100727,2.85720242,1.94721191,1.57475788
-4.85342671,4.17681201,0.06136832,0.00000000,0.09118120,2.80358901,1.88632724,1.54616839
-4.84742371,4.15443623,0.05965899,0.00000000,0.09120002,2.75636134,1.83790143,1.51996026
-4.84142071,4.13937951,0.05849580,0.00000000,0.09103122,2.71477019,1.80106652,1.49578576
-4.83541771,4.13005655,0.05783605,0.00000000,0.09064999,2.67799120,1.77474430,1.47326939
-4.82941471,4.12482257,0.05763113,0.00000000,0.09003948,2.64515522,1.75768998,1.45202073
-4.82341171,4.12202026,0.05782861,0.00000000,0.08919060,2.61537803,1.74853959,1.43164656
-4.81740870,4.12002621,0.05837432,0.00000000,0.08810161,2.58778892,1.74585975,1.41176223
-4.81140570,4.11729634,0.05921439,0.00000000,0.08677745,2.56155787,1.74819837,1.39200221
-4.80540270,4.11240966,0.06029725,0.00000000,0.08522891,2.53592104,1.75413467,1.37202983
-4.79939970,4.10410980,0.06157553,0.00000000,0.08347173,2.51020420,1.76232708,1.35154624
-4.79339670,4.09134343,0.06300770,0.00000000,0.08152564,2.48384381,1.77155736,1.33029860
-4.78739370,4.07329447,0.06455950,0.00000000,0.07941344,2.45640531,1.78076954,1.30808728
-4.78139070,4.04941291,0.06620511,0.00000000,0.07716014,2.42759805,1.78910205,1.28477213
-4.77538769,4.01943681,0.06792792,0.00000000,0.07479218,2.39728624,1.79591199,1.26027749
-4.76938469,3.98340595,0.06972089,0.00000000,0.07233683,2.36549529,1.80079033,1.23459572
-4.76338169,3.94166593,0.07158652,0.00000000,0.06982157,2.33241276,1.80356726,1.20778885
-4.75737869,3.89486120,0.07353638,0.00000000,0.06727375,2.29838344,1.80430735,1.17998828
-4.75137569,3.84391641,0.07559009,0.00000000,0.06472017,2.26389797,1.80329434,1.15139194
-4.74537269,3.79000542,0.07777393,0.00000000,0.06218684,2.22957484,1.80100604,1.12225890
-4.73936968,3.73450826,0.08011902,0.00000000,0.05969872,2.19613576,1.79808019,1.09290128
-4.73336668,3.67895664,0.08265910,0.00000000,0.05727946,2.16437486,1.79527249,1.06367344
-4.72736368,3.62496976,0.08542809,0.00000000,0.05495118,2.13512246,1.79340856,1.03495872
-4.72136068,3.57418230,0.08845737,0.00000000,0.05273413,2.10920459,1.79333189,1.00715396
-4.71535768,3.52816766,0.09177311,0.00000000,0.05064642,2.08739982,1.79585010,0.98065252
-4.70935468,3.48835958,0.09539356,0.00000000,0.04870363,2.07039531,1.80168193,0.95582635
-4.70335168,3.45597592,0.09932656,0.00000000,0.04691840,2.05874401,1.81140773,0.93300789
-4.69734867,3.43194842,0.10356741,0.00000000,0.04530011,2.05282538,1.82542564,0.91247283
-4.69134567,3.41686216,0.10809718,0.00000000,0.04385445,2.05281172,1.84391593,0.89442447
-4.68534267,3.41090829,0.11288158,0.00000000,0.04258315,2.05864212,1.86681529,0.87898075
-4.67933967,3.41385282,0.11787047,0.00000000,0.04148372,2.07000589,1.89380265,0.86616447
-4.67333667,3.42502390,0.12299820,0.00000000,0.04054935,2.08633667,1.92429726,0.85589766
-4.66733367,3.44331879,0.12818456,0.00000000,0.03976896,2.10681820,1.95746961,0.84800022
-4.66133067,3.46723089,0.13333656,0.00000000,0.03912733,2.13040182,1.99226455,0.84219343
-4.65532766,3.49489616,0.13835091,0.00000000,0.03860547,2.15583555,2.02743599,0.83810787
-4.64932466,3.52415712,0.14311705,0.00000000,0.03818116,2.18170343,2.06159130,0.83529588
-4.64332166,3.55264170,0.14752070,0.00000000,0.03782956,2.20647383,2.09324364,0.83324778
-4.63731866,3.57785347,0.15144777,0.00000000,0.03752401,2.22855438,2.12086960,0.83141121
-4.63131566,3.59726890,0.15478836,0.00000000,0.03723696,2.24635109,2.14296940,0.82921264
-4.62531266,3.60843718,0.15744081,0.00000000,0.03694084,2.25832900,2.15812687,0.82608007
-4.61930965,3.60907783,0.15931551,0.00000000,0.03660909,2.26307123,2.16506637,0.82146576
-4.61330665,3.59717143,0.16033830,0.00000000,0.03621705,2.25933389,2.16270393,0.81486790
-4.60730365,3.57103930,0.16045337,0.00000000,0.03574283,2.24609412,2.15019033,0.80585029
-4.60130065,3.52940851,0.15962545,0.00000000,0.03516805,2.22258906,2.12694428,0.79405890
-4.59529765,3.47145940,0.15784123,0.00000000,0.03447842,2.18834412,2.09267442,0.77923485
-4.58929465,3.39685391,0.15510994,0.00000000,0.03366419,2.14318935,2.04738926,0.76122310
-4.58329165,3.30574381,0.15146313,0.00000000,0.03272037,2.08726341,1.99139517,0.73997658
-4.57728864,3.19875917,0.14695353,0.00000000,0.03164672,2.02100547,1.92528283,0.71555588
-4.57128564,3.07697846,0.14165330,0.00000000,0.03044766,1.94513562,1.84990335,0.68812443
-4.56528264,2.94188228,0.13565155,0.00000000,0.02913190,1.86062529,1.76633550,0.65793993
-4.55927964,2.79529381,0.12905136,0.00000000,0.02771193,1.76865948,1.67584606,0.62534227
-4.55327664,2.63930937,0.12196653,0.00000000,0.02620344,1.67059284,1.57984558,0.59073897
-4.54727364,2.47622283,0.11451802,0.00000000,0.02462460,1.56790206,1.47984170,0.55458885
-4.54127064,2.30844776,0.10683049,0.00000000,0.02299528,1.46213690,1.37739229,0.51738478
-4.53526763,2.13844091,0.09902891,0.00000000,0.02133633,1.35487215,1.27406077,0.47963638
-4.52926463,1.96863049,0.09123544,0.00000000,0.01966877,1.24766255,1.17137507,0.44185354
-4.52326163,1.80135192,0.08356674,0.00000000,0.01801315,1.14200260,1.07079202,0.40453129
-4.51725863,1.63879327,0.07613173,0.00000000,0.01638887,1.03929233,0.97366813,0.36813671
-4.51125563,1.48295188,0.06902981,0.00000000,0.01481371,0.94081016,0.88123732,0.33309817
-4.50525263,1.33560275,0.06234972,0.00000000,0.01330339,0.84769321,0.79459582,0.29979720
-4.49924962,1.19827875,0.05616885,0.00000000,0.01187130,0.76092493,0.71469403,0.26856298
-4.49324662,1.07226190,0.05055302,0.00000000,0.01052831,0.68132981,0.64233457,0.23966942
-4.48724362,0.95858461,0.04555673,0.00000000,0.00928272,0.60957418,0.57817565,0.21333459
-4.48124062,0.85803891,0.04122366,0.00000000,0.00814034,0.54617211,0.52273856,0.18972214
-4.47523762,0.77119206,0.03758743,0.00000000,0.00710453,0.49149529,0.47641805,0.16894432
-4.46923462,0.69840617,0.03467251,0.00000000,0.00617648,0.44578530,0.43949407,0.15106625
-4.46323162,0.63985980,0.03249509,0.00000000,0.00535542,0.40916716,0.41214378,0.13611079
-4.45722861,0.59556972,0.03106397,0.00000000,0.00463890,0.38166291,0.39445250,0.12406378
-4.45122561,0.56541094,0.03038120,0.00000000,0.00402305,0.36320399,0.38642272,0.11487914
-4.44522261,0.54913380,0.03044270,0.00000000,0.00350293,0.35364181,0.38798053,0.10848356
-4.43921961,0.54637725,0.03123845,0.00000000,0.00307275,0.35275576,0.39897883,0.10478048
-4.43321661,0.55667773,0.03275264,0.00000000,0.00272616,0.36025849,0.41919760,0.10365335
-4.42721361,0.57947373,0.03496346,0.00000000,0.00245643,0.37579840,0.44834108,0.10496793
-4.42121061,0.61410655,0.03784283,0.00000000,0.00225666,0.39895973,0.48603266,0.10857382
-4.41520760,0.65981788,0.04135592,0.00000000,0.00211991,0.42926067,0.53180821,0.11430520
-4.40920460,0.71574562,0.04546069,0.00000000,0.00203935,0.46615033,0.58510868,0.12198112
-4.40320160,0.78091901,0.05010748,0.00000000,0.00200829,0.50900545,0.64527340,0.13140540
-4.39719860,0.85425487,0.05523867,0.00000000,0.00202030,0.55712774,0.71153497,0.14236650
-4.39119560,0.93455614,0.06078869,0.00000000,0.00206919,0.60974290,0.78301713,0.15463759
-4.38519260,1.02051437,0.06668416,0.00000000,0.00214910,0.66600216,0.85873655,0.16797706
-4.37918959,1.11071709,0.07284461,0.00000000,0.00225445,0.72498718,0.93760945,0.18212974
-4.37318659,1.20366116,0.07918344,0.00000000,0.00238001,0.78571867,1.01846364,0.19682897
-4.36718359,1.29777232,0.08560939,0.00000000,0.00252090,0.84716929,1.10005621,0.21179954
-4.36118059,1.39143111,0.09202844,0.00000000,0.00267257,0.90828058,1.18109683,0.22676169
-4.35517759,1.48300473,0.09834604,0.00000000,0.00283089,0.96798387,1.26027607,0.24143600
-4.34917459,1.57088367,0.10446970,0.00000000,0.00299216,1.02522425,1.33629792,0.25554903
-4.34317159,1.65352207,0.11031167,0.00000000,0.00315310,1.07898707,1.40791529,0.26883962
-4.33716858,1.72947982,0.11579183,0.00000000,0.00331095,1.12832553,1.47396682,0.28106543
-4.33116558,1.79746454,0.12084039,0.00000000,0.00346347,1.17238826,1.53341339,0.29200951
-4.32516258,1.85637116,0.12540044,0.00000000,0.00360898,1.21044533,1.58537233,0.30148651
-4.31915958,1.90531707,0.12943004,0.00000000,0.00374639,1.24191149,1.62914756,0.30934819
-4.31315658,1.94367067,0.13290385,0.00000000,0.00387518,1.26636497,1.66425371,0.31548789
-4.30715358,1.97107151,0.13581413,0.00000000,0.00399540,1.28356104,1.69043294,0.31984370
