energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-5.93996998,1.41829169,-1.41829168,0.00635281,-0.00635281,0.05304118,-0.05304118,0.68993345,-0.68993345,0.47108561,-0.47108560,0.02633065,-0.02633065,0.72439705,-0.72439705
-5.93396698,1.42987621,-1.42987620,0.00705692,-0.00705692,0.05295924,-0.05295924,0.68536058,-0.68536058,0.48091089,-0.48091088,0.02714101,-0.02714100,0.73033886,-0.73033886
-5.92796398,1.44191563,-1.44191562,0.00780223,-0.00780223,0.05294380,-0.05294380,0.67995236,-0.67995236,0.49135236,-0.49135236,0.02813840,-0.02813840,0.73638797,-0.73638797
-5.92196098,1.45454926,-1.45454925,0.00858313,-0.00858313,0.05299126,-0.05299126,0.67394349,-0.67394349,0.50239243,-0.50239243,0.02930388,-0.02930388,0.74264103,-0.74264102
-5.91595798,1.46787577,-1.46787576,0.00939258,-0.00939258,0.05309696,-0.05309696,0.66757614,-0.66757614,0.51398866,-0.51398866,0.03061459,-0.03061458,0.74917549,-0.74917549
-5.90995498,1.48194089,-1.48194088,0.01022212,-0.01022212,0.05325488,-0.05325488,0.66108975,-0.66108976,0.52607121,-0.52607121,0.03204416,-0.03204416,0.75604295,-0.75604295
-5.90395198,1.49672797,-1.49672796,0.01106198,-0.01106198,0.05345726,-0.05345726,0.65471149,-0.65471150,0.53854164,-0.53854164,0.03356317,-0.03356317,0.76326386,-0.76326386
-5.89794897,1.51215226,-1.51215225,0.01190119,-0.01190119,0.05369444,-0.05369444,0.64864791,-0.64864791,0.55127323,-0.55127322,0.03513967,-0.03513967,0.77082417,-0.77082417
-5.89194597,1.52805945,-1.52805944,0.01272785,-0.01272785,0.05395478,-0.05395478,0.64307828,-0.64307829,0.56411300,-0.56411300,0.03673982,-0.03673982,0.77867403,-0.77867402
-5.88594297,1.54422867,-1.54422866,0.01352934,-0.01352934,0.05422470,-0.05422470,0.63814993,-0.63814993,0.57688549,-0.57688548,0.03832862,-0.03832862,0.78672884,-0.78672883
-5.87993997,1.56038009,-1.56038008,0.01429267,-0.01429267,0.05448895,-0.05448895,0.63397556,-0.63397556,0.58939805,-0.58939805,0.03987070,-0.03987070,0.79487259,-0.79487258
-5.87393697,1.57618660,-1.57618659,0.01500484,-0.01500484,0.05473095,-0.05473095,0.63063285,-0.63063285,0.60144770,-0.60144769,0.04133111,-0.04133111,0.80296327,-0.80296327
-5.86793397,1.59128911,-1.59128910,0.01565317,-0.01565317,0.05493334,-0.05493334,0.62816592,-0.62816591,0.61282895,-0.61282895,0.04267619,-0.04267619,0.81084015,-0.81084014
-5.86193097,1.60531442,-1.60531441,0.01622575,-0.01622575,0.05507854,-0.05507854,0.62658865,-0.62658865,0.62334254,-0.62334253,0.04387445,-0.04387445,0.81833239,-0.81833239
-5.85592796,1.61789489,-1.61789488,0.01671173,-0.01671173,0.05514951,-0.05514951,0.62588949,-0.62588949,0.63280430,-0.63280430,0.04489729,-0.04489729,0.82526861,-0.82526860
-5.84992496,1.62868854,-1.62868854,0.01710177,-0.01710177,0.05513043,-0.05513043,0.62603720,-0.62603719,0.64105404,-0.64105403,0.04571981,-0.04571981,0.83148673,-0.83148673
-5.84392196,1.63739858,-1.63739858,0.01738825,-0.01738825,0.05500745,-0.05500745,0.62698735,-0.62698735,0.64796364,-0.64796364,0.04632139,-0.04632139,0.83684360,-0.83684360
-5.83791896,1.64379117,-1.64379117,0.01756558,-0.01756558,0.05476937,-0.05476937,0.62868898,-0.62868897,0.65344415,-0.65344415,0.04668624,-0.04668624,0.84122382,-0.84122382
-5.83191596,1.64771045,-1.64771045,0.01763038,-0.01763038,0.05440829,-0.05440829,0.63109098,-0.63109098,0.65745139,-0.65745139,0.04680370,-0.04680370,0.84454726,-0.84454726
-5.82591296,1.64908998,-1.64908998,0.01758155,-0.01758155,0.05392009,-0.05392009,0.63414795,-0.63414795,0.65998968,-0.65998968,0.04666853,-0.04666853,0.84677483,-0.84677483
-5.81990995,1.64795993,-1.64795993,0.01742033,-0.01742033,0.05330481,-0.05330481,0.63782507,-0.63782507,0.66111361,-0.66111361,0.04628086,-0.04628086,0.84791228,-0.84791228
-5.81390695,1.64444963,-1.64444963,0.01715026,-0.01715026,0.05256692,-0.05256692,0.64210181,-0.64210181,0.66092750,-0.66092750,0.04564608,-0.04564609,0.84801168,-0.84801168
-5.80790395,1.63878538,-1.63878539,0.01677699,-0.01677699,0.05171532,-0.05171532,0.64697427,-0.64697426,0.65958270,-0.65958270,0.04477458,-0.04477458,0.84717057,-0.84717057
-5.80190095,1.63128343,-1.63128344,0.01630814,-0.01630814,0.05076330,-0.05076330,0.65245606,-0.65245606,0.65727269,-0.65727269,0.04368124,-0.04368124,0.84552886,-0.84552886
-5.79589795,1.62233862,-1.62233862,0.01575300,-0.01575300,0.04972829,-0.04972829,0.65857770,-0.65857770,0.65422616,-0.65422616,0.04238494,-0.04238494,0.84326343,-0.84326343
-5.78989495,1.61240906,-1.61240906,0.01512223,-0.01512223,0.04863140,-0.04863140,0.66538456,-0.66538456,0.65069836,-0.65069836,0.04090786,-0.04090786,0.84058096,-0.84058096
-5.78389195,1.60199760,-1.60199760,0.01442751,-0.01442751,0.04749697,-0.04749697,0.67293350,-0.67293350,0.64696107,-0.64696107,0.03927478,-0.03927478,0.83770904,-0.83770904
-5.77788894,1.59163087,-1.59163087,0.01368118,-0.01368118,0.04635182,-0.04635182,0.68128833,-0.68128833,0.64329151,-0.64329151,0.03751231,-0.03751231,0.83488609,-0.83488609
-5.77188594,1.58183682,-1.58183682,0.01289587,-0.01289587,0.04522461,-0.04522461,0.69051437,-0.69051436,0.63996073,-0.63996073,0.03564811,-0.03564811,0.83235055,-0.83235055
-5.76588294,1.57312171,-1.57312171,0.01208416,-0.01208416,0.04414496,-0.04414496,0.70067232,-0.70067231,0.63722197,-0.63722197,0.03371018,-0.03371018,0.83032977,-0.83032977
-5.75987994,1.56594755,-1.56594756,0.01125825,-0.01125825,0.04314264,-0.04314264,0.71181177,-0.71181177,0.63529943,-0.63529943,0.03172614,-0.03172615,0.82902904,-0.82902904
-5.75387694,1.56071105,-1.56071105,0.01042964,-0.01042964,0.04224667,-0.04224667,0.72396466,-0.72396466,0.63437793,-0.63437793,0.02972264,-0.02972264,0.82862143,-0.82862143
-5.74787394,1.55772480,-1.55772480,0.00960894,-0.00960894,0.04148454,-0.04148454,0.73713897,-0.73713896,0.63459398,-0.63459398,0.02772477,-0.02772477,0.82923862,-0.82923862
-5.74187094,1.55720173,-1.55720173,0.00880564,-0.00880564,0.04088128,-0.04088128,0.75131300,-0.75131299,0.63602868,-0.63602868,0.02575569,-0.02575569,0.83096344,-0.83096344
-5.73586793,1.55924342,-1.55924341,0.00802796,-0.00802796,0.04045879,-0.04045879,0.76643061,-0.76643060,0.63870269,-0.63870269,0.02383628,-0.02383628,0.83382426,-0.83382426
-5.72986493,1.56383281,-1.56383281,0.00728279,-0.00728279,0.04023509,-0.04023509,0.78239751,-0.78239751,0.64257371,-0.64257371,0.02198488,-0.02198488,0.83779157,-0.83779157
-5.72386193,1.57083184,-1.57083184,0.00657566,-0.00657566,0.04022372,-0.04022372,0.79907909,-0.79907909,0.64753644,-0.64753643,0.02021724,-0.02021724,0.84277705,-0.84277705
-5.71785893,1.57998396,-1.57998395,0.00591073,-0.00591073,0.04043326,-0.04043326,0.81629974,-0.81629973,0.65342525,-0.65342524,0.01854644,-0.01854644,0.84863511,-0.84863511
-5.71185593,1.59092164,-1.59092164,0.00529086,-0.00529086,0.04086692,-0.04086692,0.83384393,-0.83384392,0.66001947,-0.66001946,0.01698299,-0.01698299,0.85516688,-0.85516688
-5.70585293,1.60317867,-1.60317867,0.00471770,-0.00471770,0.04152232,-0.04152232,0.85145907,-0.85145906,0.66705101,-0.66705101,0.01553493,-0.01553493,0.86212667,-0.86212667
-5.69984992,1.61620652,-1.61620651,0.00419180,-0.00419180,0.04239133,-0.04239133,0.86886003,-0.86886003,0.67421423,-0.67421423,0.01420806,-0.01420806,0.86923049,-0.86923048
-5.69384692,1.62939440,-1.62939440,0.00371275,-0.00371275,0.04346017,-0.04346017,0.88573535,-0.88573535,0.68117740,-0.68117740,0.01300616,-0.01300616,0.87616638,-0.87616637
-5.68784392,1.64209197,-1.64209196,0.00327933,-0.00327933,0.04470951,-0.04470951,0.90175476,-0.90175475,0.68759555,-0.68759555,0.01193123,-0.01193123,0.88260608,-0.88260608
-5.68184092,1.65363373,-1.65363372,0.00288966,-0.00288966,0.04611484,-0.04611484,0.91657786,-0.91657785,0.69312392,-0.69312392,0.01098377,-0.01098377,0.88821754,-0.88821754
-5.67583792,1.66336404,-1.66336404,0.00254135,-0.00254135,0.04764694,-0.04764694,0.92986362,-0.92986362,0.69743152,-0.69743151,0.01016301,-0.01016301,0.89267763,-0.89267763
-5.66983492,1.67066165,-1.67066165,0.00223163,-0.00223163,0.04927248,-0.04927248,0.94128025,-0.94128024,0.70021411,-0.70021410,0.00946719,-0.00946719,0.89568458,-0.89568458
-5.66383192,1.67496251,-1.67496251,0.00195751,-0.00195751,0.05095478,-0.05095478,0.95051501,-0.95051500,0.70120614,-0.70120614,0.00889373,-0.00889373,0.89696939,-0.89696939
-5.65782891,1.67577997,-1.67577997,0.00171586,-0.00171586,0.05265467,-0.05265467,0.95728369,-0.95728369,0.70019091,-0.70019091,0.00843941,-0.00843941,0.89630584,-0.89630584
-5.65182591,1.67272134,-1.67272135,0.00150354,-0.00150354,0.05433146,-0.05433146,0.96133920,-0.96133920,0.69700864,-0.69700864,0.00810048,-0.00810048,0.89351846,-0.89351846
-5.64582291,1.66550021,-1.66550021,0.00131746,-0.00131746,0.05594400,-0.05594400,0.96247896,-0.96247896,0.69156200,-0.69156200,0.00787275,-0.00787275,0.88848825,-0.88848825
-5.63981991,1.65394387,-1.65394388,0.00115469,-0.00115469,0.05745183,-0.05745183,0.96055085,-0.96055085,0.68381897,-0.68381897,0.00775161,-0.00775161,0.88115570,-0.88115570
-5.63381691,1.63799584,-1.63799585,0.00101244,-0.00101244,0.05881627,-0.05881627,0.95545741,-0.95545742,0.67381289,-0.67381290,0.00773201,-0.00773201,0.87152120,-0.87152121
-5.62781391,1.61771334,-1.61771335,0.00088816,-0.00088816,0.06000167,-0.06000167,0.94715819,-0.94715820,0.66163977,-0.66163977,0.00780845,-0.00780845,0.85964274,-0.85964275
-5.62181091,1.59326013,-1.59326014,0.00077953,-0.00077953,0.06097647,-0.06097647,0.93567022,-0.93567023,0.64745312,-0.64745312,0.00797484,-0.00797484,0.84563114,-0.84563115
-5.61580790,1.56489527,-1.56489528,0.00068447,-0.00068447,0.06171437,-0.06171437,0.92106657,-0.92106658,0.63145667,-0.63145668,0.00822447,-0.00822447,0.82964311,-0.82964312
-5.60980490,1.53295851,-1.53295852,0.00060114,-0.00060114,0.06219527,-0.06219527,0.90347327,-0.90347328,0.61389536,-0.61389536,0.00854990,-0.00854990,0.81187259,-0.81187260
-5.60380190,1.49785335,-1.49785337,0.00052795,-0.00052795,0.06240620,-0.06240620,0.88306463,-0.88306464,0.59504520,-0.59504520,0.00894287,-0.00894287,0.79254085,-0.79254085
-5.59779890,1.46002871,-1.46002872,0.00046352,-0.00046352,0.06234205,-0.06234205,0.86005735,-0.86005736,0.57520260,-0.57520261,0.00939423,-0.00939423,0.77188598,-0.77188599
-5.59179590,1.41996028,-1.41996030,0.00040666,-0.00040666,0.06200620,-0.06200620,0.83470374,-0.83470376,0.55467372,-0.55467373,0.00989397,-0.00989397,0.75015232,-0.75015233
-5.58579290,1.37813271,-1.37813273,0.00035637,-0.00035637,0.06141089,-0.06141089,0.80728428,-0.80728429,0.53376442,-0.53376442,0.01043119,-0.01043119,0.72758043,-0.72758044
-5.57978989,1.33502341,-1.33502343,0.00031183,-0.00031183,0.06057748,-0.06057748,0.77809996,-0.77809997,0.51277132,-0.51277133,0.01099418,-0.01099418,0.70439806,-0.70439807
-5.57378689,1.29108889,-1.29108891,0.00027232,-0.00027232,0.05953647,-0.05953647,0.74746478,-0.74746479,0.49197440,-0.49197441,0.01157058,-0.01157058,0.68081268,-0.68081269
-5.56778389,1.24675417,-1.24675418,0.00023726,-0.00023726,0.05832736,-0.05832736,0.71569853,-0.71569855,0.47163139,-0.47163140,0.01214754,-0.01214754,0.65700579,-0.65700580
-5.56178089,1.20240565,-1.20240567,0.00020616,-0.00020616,0.05699825,-0.05699825,0.68312032,-0.68312034,0.45197414,-0.45197414,0.01271197,-0.01271197,0.63312924,-0.63312925
-5.55577789,1.15838759,-1.15838760,0.00017860,-0.00017860,0.05560538,-0.05560538,0.65004288,-0.65004290,0.43320700,-0.43320701,0.01325084,-0.01325084,0.60930370,-0.60930371
-5.54977489,1.11500202,-1.11500204,0.00015424,-0.00015424,0.05421235,-0.05421235,0.61676790,-0.61676791,0.41550717,-0.41550717,0.01375148,-0.01375148,0.58561916,-0.58561917
-5.54377189,1.07251186,-1.07251188,0.00013279,-0.00013279,0.05288932,-0.05288932,0.58358239,-0.58358240,0.39902661,-0.39902661,0.01420195,-0.01420195,0.56213729,-0.56213730
-5.53776888,1.03114661,-1.03114662,0.00011399,-0.00011399,0.05171198,-0.05171198,0.55075610,-0.55075611,0.38389547,-0.38389547,0.01459139,-0.01459139,0.53889539,-0.53889539
-5.53176588,0.99110999,-0.99111000,0.00009763,-0.00009763,0.05076041,-0.05076041,0.51853998,-0.51853999,0.37022635,-0.37022636,0.01491035,-0.01491035,0.51591164,-0.51591164
-5.52576288,0.95258881,-0.95258882,0.00008353,-0.00008353,0.05011785,-0.05011785,0.48716548,-0.48716549,0.35811921,-0.35811921,0.01515112,-0.01515112,0.49319111,-0.49319111
-5.51975988,0.91576215,-0.91576216,0.00007154,-0.00007154,0.04986933,-0.04986933,0.45684465,-0.45684466,0.34766624,-0.34766624,0.01530802,-0.01530802,0.47073220,-0.47073221
-5.51375688,0.88081014,-0.88081015,0.00006152,-0.00006152,0.05010020,-0.05010020,0.42777077,-0.42777078,0.33895645,-0.33895645,0.01537756,-0.01537756,0.44853306,-0.44853307
-5.50775388,0.84792162,-0.84792162,0.00005338,-0.00005338,0.05089460,-0.05089459,0.40011942,-0.40011943,0.33207951,-0.33207951,0.01535865,-0.01535865,0.42659753,-0.42659754
-5.50175088,0.81730001,-0.81730001,0.00004706,-0.00004706,0.05233383,-0.05233383,0.37404971,-0.37404972,0.32712846,-0.32712846,0.01525261,-0.01525261,0.40494037,-0.40494038
-5.49574787,0.78916704,-0.78916704,0.00004252,-0.00004252,0.05449473,-0.05449473,0.34970556,-0.34970556,0.32420125,-0.32420124,0.01506317,-0.01506317,0.38359147,-0.38359147
-5.48974487,0.76376400,-0.76376400,0.00003976,-0.00003976,0.05744792,-0.05744792,0.32721681,-0.32721681,0.32340084,-0.32340083,0.01479636,-0.01479636,0.36259880,-0.36259880
-5.48374187,0.74135052,-0.74135052,0.00003884,-0.00003884,0.06125613,-0.06125613,0.30670017,-0.30670017,0.32483398,-0.32483397,0.01446030,-0.01446030,0.34203016,-0.34203017
-5.47773887,0.72220092,-0.72220092,0.00003984,-0.00003984,0.06597258,-0.06597258,0.28825977,-0.28825977,0.32860871,-0.32860870,0.01406496,-0.01406496,0.32197361,-0.32197362
-5.47173587,0.70659858,-0.70659858,0.00004292,-0.00004292,0.07163938,-0.07163937,0.27198737,-0.27198738,0.33483091,-0.33483090,0.01362181,-0.01362181,0.30253669,-0.30253669
-5.46573287,0.69482868,-0.69482867,0.00004826,-0.00004826,0.07828615,-0.07828614,0.25796229,-0.25796230,0.34360010,-0.34360009,0.01314346,-0.01314346,0.28384467,-0.28384468
-5.45972986,0.68716994,-0.68716993,0.00005612,-0.00005612,0.08592887,-0.08592886,0.24625094,-0.24625094,0.35500493,-0.35500492,0.01264327,-0.01264327,0.26603795,-0.26603795
-5.45372686,0.68388604,-0.68388603,0.00006683,-0.00006683,0.09456900,-0.09456899,0.23690619,-0.23690619,0.36911881,-0.36911879,0.01213488,-0.01213488,0.24926883,-0.24926883
-5.44772386,0.68521736,-0.68521735,0.00008075,-0.00008075,0.10419297,-0.10419297,0.22996668,-0.22996668,0.38599593,-0.38599591,0.01163186,-0.01163186,0.23369804,-0.23369804
-5.44172086,0.69137375,-0.69137374,0.00009833,-0.00009833,0.11477219,-0.11477218,0.22545607,-0.22545607,0.40566828,-0.40566826,0.01114729,-0.01114729,0.21949107,-0.21949107
-5.43571786,0.70252877,-0.70252875,0.00012008,-0.00012007,0.12626343,-0.12626343,0.22338252,-0.22338252,0.42814377,-0.42814376,0.01069340,-0.01069340,0.20681465,-0.20681465
-5.42971486,0.71881597,-0.71881595,0.00014653,-0.00014653,0.13860992,-0.13860991,0.22373840,-0.22373839,0.45340584,-0.45340582,0.01028130,-0.01028130,0.19583354,-0.19583354
-5.42371186,0.74032749,-0.74032747,0.00017829,-0.00017829,0.15174285,-0.15174284,0.22650041,-0.22650040,0.48141456,-0.48141454,0.00992071,-0.00992071,0.18670765,-0.18670765
-5.41770885,0.76711496,-0.76711494,0.00021600,-0.00021600,0.16558355,-0.16558355,0.23163020,-0.23163020,0.51210935,-0.51210933,0.00961978,-0.00961978,0.17958966,-0.17958966
-5.41170585,0.79919269,-0.79919266,0.00026029,-0.00026029,0.18004614,-0.18004613,0.23907550,-0.23907549,0.54541308,-0.54541306,0.00938499,-0.00938499,0.17462307,-0.17462307
-5.40570285,0.83654288,-0.83654285,0.00031181,-0.00031181,0.19504057,-0.19504056,0.24877171,-0.24877170,0.58123729,-0.58123727,0.00922112,-0.00922112,0.17194070,-0.17194070
-5.39969985,0.87912238,-0.87912235,0.00037120,-0.00037120,0.21047605,-0.21047604,0.26064409,-0.26064409,0.61948826,-0.61948824,0.00913124,-0.00913124,0.17166345,-0.17166345
-5.39369685,0.92687033,-0.92687030,0.00043902,-0.00043902,0.22626461,-0.22626460,0.27461035,-0.27461034,0.66007329,-0.66007327,0.00911680,-0.00911680,0.17389937,-0.17389937
-5.38769385,0.97971614,-0.97971611,0.00051576,-0.00051576,0.24232469,-0.24232468,0.29058347,-0.29058346,0.70290687,-0.70290685,0.00917774,-0.00917774,0.17874267,-0.17874267
-5.38169085,1.03758688,-1.03758684,0.00060182,-0.00060182,0.25858449,-0.25858449,0.30847483,-0.30847482,0.74791599,-0.74791597,0.00931265,-0.00931265,0.18627284,-0.18627283
-5.37568784,1.10041356,-1.10041352,0.00069742,-0.00069742,0.27498502,-0.27498501,0.32819733,-0.32819732,0.79504421,-0.79504418,0.00951894,-0.00951894,0.19655350,-0.19655349
-5.36968484,1.16813555,-1.16813551,0.00080265,-0.00080265,0.29148247,-0.29148246,0.34966834,-0.34966833,0.84425389,-0.84425386,0.00979302,-0.00979302,0.20963110,-0.20963109
-5.36368184,1.24070265,-1.24070261,0.00091737,-0.00091737,0.30804999,-0.30804998,0.37281248,-0.37281247,0.89552642,-0.89552639,0.01013050,-0.01013050,0.22553336,-0.22553335
-5.35767884,1.31807447,-1.31807443,0.00104122,-0.00104122,0.32467842,-0.32467842,0.39756396,-0.39756395,0.94885997,-0.94885994,0.01052640,-0.01052640,0.24426745,-0.24426744
-5.35167584,1.40021707,-1.40021702,0.00117357,-0.00117357,0.34137626,-0.34137625,0.42386842,-0.42386840,1.00426492,-1.00426489,0.01097525,-0.01097525,0.26581810,-0.26581809
-5.34567284,1.48709690,-1.48709686,0.00131354,-0.00131354,0.35816845,-0.35816844,0.45168421,-0.45168420,1.06175702,-1.06175699,0.01147130,-0.01147130,0.29014559,-0.29014558
-5.33966983,1.57867248,-1.57867243,0.00145998,-0.00145998,0.37509434,-0.37509433,0.48098316,-0.48098315,1.12134864,-1.12134861,0.01200865,-0.01200865,0.31718402,-0.31718400
-5.33366683,1.67488429,-1.67488424,0.00161146,-0.00161146,0.39220470,-0.39220469,0.51175062,-0.51175060,1.18303854,-1.18303850,0.01258129,-0.01258129,0.34683977,-0.34683975
-5.32766383,1.77564373,-1.77564368,0.00176630,-0.00176630,0.40955802,-0.40955801,0.54398508,-0.54398506,1.24680092,-1.24680088,0.01318325,-0.01318325,0.37899063,-0.37899061
-5.32166083,1.88082197,-1.88082191,0.00192258,-0.00192258,0.42721629,-0.42721628,0.57769728,-0.57769727,1.31257440,-1.31257436,0.01380862,-0.01380862,0.41348562,-0.41348560
-5.31565783,1.99023954,-1.99023948,0.00207819,-0.00207819,0.44524048,-0.44524047,0.61290888,-0.61290886,1.38025185,-1.38025181,0.01445163,-0.01445163,0.45014566,-0.45014564
-5.30965483,2.10365769,-2.10365763,0.00223089,-0.00223089,0.46368599,-0.46368598,0.64965080,-0.64965078,1.44967177,-1.44967173,0.01510665,-0.01510665,0.48876533,-0.48876531
-5.30365183,2.22077221,-2.22077214,0.00237833,-0.00237833,0.48259831,-0.48259830,0.68796135,-0.68796133,1.52061205,-1.52061201,0.01576826,-0.01576825,0.52911563,-0.52911561
-5.29764882,2.34121035,-2.34121029,0.00251812,-0.00251812,0.50200924,-0.50200923,0.72788408,-0.72788406,1.59278673,-1.59278669,0.01643124,-0.01643124,0.57094774,-0.57094772
-5.29164582,2.46453127,-2.46453121,0.00264795,-0.00264795,0.52193371,-0.52193370,0.76946541,-0.76946539,1.66584609,-1.66584605,0.01709065,-0.01709065,0.61399770,-0.61399768
-5.28564282,2.59023001,-2.59022994,0.00276560,-0.00276560,0.54236761,-0.54236760,0.81275203,-0.81275201,1.73938051,-1.73938047,0.01774183,-0.01774183,0.65799175,-0.65799173
-5.27963982,2.71774494,-2.71774488,0.00286902,-0.00286902,0.56328648,-0.56328646,0.85778803,-0.85778801,1.81292780,-1.81292776,0.01838043,-0.01838043,0.70265209,-0.70265207
-5.27363682,2.84646818,-2.84646811,0.00295644,-0.00295644,0.58464531,-0.58464530,0.90461167,-0.90461165,1.88598396,-1.88598392,0.01900251,-0.01900251,0.74770274,-0.74770272
-5.26763382,2.97575813,-2.97575806,0.00302638,-0.00302638,0.60637937,-0.60637936,0.95325162,-0.95325159,1.95801673,-1.95801669,0.01960451,-0.01960451,0.79287506,-0.79287504
-5.26163082,3.10495347,-3.10495340,0.00307774,-0.00307774,0.62840583,-0.62840581,1.00372280,-1.00372278,2.02848123,-2.02848119,0.02018335,-0.02018335,0.83791275,-0.83791273
-5.25562781,3.23338740,-3.23338734,0.00310979,-0.00310979,0.65062619,-0.65062618,1.05602161,-1.05602159,2.09683682,-2.09683678,0.02073647,-0.02073647,0.88257574,-0.88257572
-5.24962481,3.36040117,-3.36040111,0.00312223,-0.00312223,0.67292931,-0.67292929,1.11012060,-1.11012058,2.16256416,-2.16256412,0.02126181,-0.02126181,0.92664300,-0.92664298
-5.24362181,3.48535595,-3.48535589,0.00311520,-0.00311520,0.69519456,-0.69519454,1.16596269,-1.16596266,2.22518154,-2.22518151,0.02175787,-0.02175787,0.96991383,-0.96991381
-5.23761881,3.60764220,-3.60764215,0.00308924,-0.00308924,0.71729523,-0.71729522,1.22345511,-1.22345508,2.28425950,-2.28425947,0.02222370,-0.02222370,1.01220776,-1.01220774
-5.23161581,3.72668608,-3.72668602,0.00304530,-0.00304530,0.73910167,-0.73910166,1.28246325,-1.28246323,2.33943283,-2.33943281,0.02265891,-0.02265891,1.05336299,-1.05336297
-5.22561281,3.84195246,-3.84195242,0.00298466,-0.00298466,0.76048403,-0.76048402,1.34280485,-1.34280483,2.39040944,-2.39040942,0.02306362,-0.02306362,1.09323363,-1.09323361
-5.21960980,3.95294489,-3.95294485,0.00290894,-0.00290894,0.78131460,-0.78131459,1.40424479,-1.40424477,2.43697556,-2.43697554,0.02343847,-0.02343847,1.13168599,-1.13168597
-5.21360680,4.05920257,-4.05920253,0.00281999,-0.00281999,0.80146944,-0.80146944,1.46649111,-1.46649108,2.47899720,-2.47899718,0.02378453,-0.02378453,1.16859431,-1.16859430
-5.20760380,4.16029527,-4.16029523,0.00271984,-0.00271984,0.82082947,-0.82082946,1.52919261,-1.52919258,2.51641783,-2.51641782,0.02410335,-0.02410335,1.20383644,-1.20383643
-5.20160080,4.25581702,-4.25581698,0.00261064,-0.00261064,0.83928085,-0.83928084,1.59193856,-1.59193854,2.54925283,-2.54925282,0.02439685,-0.02439685,1.23728983,-1.23728982
-5.19559780,4.34537951,-4.34537948,0.00249457,-0.00249457,0.85671501,-0.85671500,1.65426088,-1.65426086,2.57758107,-2.57758106,0.02466737,-0.02466737,1.26882845,-1.26882844
-5.18959480,4.42860649,-4.42860647,0.00237381,-0.00237381,0.87302825,-0.87302825,1.71563908,-1.71563905,2.60153446,-2.60153445,0.02491762,-0.02491762,1.29832090,-1.29832089
-5.18359180,4.50513002,-4.50513000,0.00225045,-0.00225045,0.88812126,-0.88812125,1.77550818,-1.77550816,2.62128632,-2.62128631,0.02515074,-0.02515074,1.32563008,-1.32563008
-5.17758879,4.57458954,-4.57458952,0.00212644,-0.00212644,0.90189857,-0.90189857,1.83326962,-1.83326960,2.63703940,-2.63703940,0.02537033,-0.02537033,1.35061469,-1.35061469
-5.17158579,4.63663436,-4.63663435,0.00200358,-0.00200358,0.91426845,-0.91426845,1.88830492,-1.88830490,2.64901448,-2.64901449,0.02558046,-0.02558046,1.37313237,-1.37313237
-5.16558279,4.69092994,-4.69092993,0.00188345,-0.00188345,0.92514309,-0.92514309,1.93999178,-1.93999177,2.65744022,-2.65744022,0.02578577,-0.02578577,1.39304462,-1.39304462
