energy_ev,total_up,Hg_p_up,Hg_d_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-3.35267634,0.81292097,0.13242702,0.09684680,0.46995408,0.00000000,0.00671046,0.05905032,0.01888962,0.56193843
-3.34667334,0.81604012,0.12995730,0.09659230,0.47742623,0.00000000,0.00690955,0.05825205,0.01897592,0.56635582
-3.34067034,0.81864353,0.12733986,0.09661620,0.48481319,0.00000000,0.00724953,0.05750005,0.01914248,0.56933866
-3.33466733,0.82047420,0.12454630,0.09687703,0.49182988,0.00000000,0.00772493,0.05675318,0.01937254,0.57077335
-3.32866433,0.82132728,0.12155938,0.09733662,0.49821048,0.00000000,0.00832849,0.05597573,0.01965063,0.57058615
-3.32266133,0.82105372,0.11837309,0.09796077,0.50371537,0.00000000,0.00905121,0.05513859,0.01996315,0.56874345
-3.31665833,0.81956119,0.11499210,0.09871946,0.50813706,0.00000000,0.00988226,0.05422005,0.02029876,0.56525045
-3.31065533,0.81681272,0.11143084,0.09958683,0.51130515,0.00000000,0.01080894,0.05320630,0.02064872,0.56014878
-3.30465233,0.81282316,0.10771210,0.10054084,0.51309015,0.00000000,0.01181674,0.05209155,0.02100699,0.55351312
-3.29864932,0.80765413,0.10386549,0.10156279,0.51340626,0.00000000,0.01288935,0.05087776,0.02137031,0.54544718
-3.29264632,0.80140768,0.09992567,0.10263671,0.51221296,0.00000000,0.01400879,0.04957410,0.02173801,0.53607942
-3.28664332,0.79421932,0.09593064,0.10374866,0.50951559,0.00000000,0.01515563,0.04819613,0.02211181,0.52555865
-3.28064032,0.78625051,0.09192002,0.10488609,0.50536480,0.00000000,0.01630922,0.04676475,0.02249538,0.51404978
-3.27463732,0.77768135,0.08793361,0.10603718,0.49985495,0.00000000,0.01744808,0.04530493,0.02289392,0.50172993
-3.26863432,0.76870342,0.08401003,0.10719035,0.49312158,0.00000000,0.01855028,0.04384435,0.02331355,0.48878499
-3.26263132,0.75951320,0.08018573,0.10833384,0.48533784,0.00000000,0.01959394,0.04241200,0.02376078,0.47540670
-3.25662831,0.75030624,0.07649426,0.10945539,0.47671022,0.00000000,0.02055777,0.04103673,0.02424180,0.46179023
-3.25062531,0.74127206,0.07296574,0.11054212,0.46747342,0.00000000,0.02142158,0.03974589,0.02476187,0.44813235
-3.24462231,0.73258994,0.06962675,0.11158049,0.45788473,0.00000000,0.02216689,0.03856409,0.02532479,0.43462985
-3.23861931,0.72442556,0.06650024,0.11255639,0.44821779,0.00000000,0.02277743,0.03751208,0.02593230,0.42147844
-3.23261631,0.71692842,0.06360581,0.11345526,0.43875617,0.00000000,0.02323962,0.03660591,0.02658366,0.40887166
-3.22661331,0.71023007,0.06096003,0.11426240,0.42978670,0.00000000,0.02354301,0.03585623,0.02727536,0.39699995
-3.22061031,0.70444294,0.05857686,0.11496321,0.42159275,0.00000000,0.02368059,0.03526798,0.02800090,0.38604954
-3.21460730,0.69965978,0.05646807,0.11554347,0.41444767,0.00000000,0.02364898,0.03484025,0.02875075,0.37620126
-3.20860430,0.69595353,0.05464377,0.11598972,0.40860849,0.00000000,0.02344856,0.03456647,0.02951244,0.36762892
-3.20260130,0.69337769,0.05311273,0.11628951,0.40430996,0.00000000,0.02308340,0.03443490,0.03027085,0.36049751
-3.19659830,0.69196685,0.05188276,0.11643168,0.40175912,0.00000000,0.02256110,0.03442925,0.03100858,0.35496092
-3.19059530,0.69173762,0.05096095,0.11640662,0.40113038,0.00000000,0.02189252,0.03452971,0.03170647,0.35115949
-3.18459230,0.69268963,0.05035378,0.11620647,0.40256134,0.00000000,0.02109137,0.03471392,0.03234425,0.34921715
-3.17858929,0.69480675,0.05006722,0.11582529,0.40614929,0.00000000,0.02017373,0.03495831,0.03290124,0.34923856
-3.17258629,0.69805839,0.05010666,0.11525916,0.41194848,0.00000000,0.01915752,0.03523928,0.03335710,0.35130612
-3.16658329,0.70240094,0.05047682,0.11450634,0.41996834,0.00000000,0.01806191,0.03553457,0.03369261,0.35547718
-3.16058029,0.70777919,0.05118158,0.11356723,0.43017248,0.00000000,0.01690670,0.03582446,0.03389041,0.36178162
-3.15457729,0.71412799,0.05222382,0.11244447,0.44247873,0.00000000,0.01571175,0.03609294,0.03393569,0.37021976
-3.14857429,0.72137384,0.05360522,0.11114288,0.45676015,0.00000000,0.01449642,0.03632865,0.03381679,0.38076111
-3.14257129,0.72943663,0.05532608,0.10966940,0.47284709,0.00000000,0.01327906,0.03652567,0.03352569,0.39334385
-3.13656828,0.73823143,0.05738518,0.10803305,0.49053025,0.00000000,0.01207659,0.03668401,0.03305834,0.40787515
-3.13056528,0.74767035,0.05977965,0.10624478,0.50956488,0.00000000,0.01090413,0.03680983,0.03241485,0.42423261
-3.12456228,0.75766440,0.06250491,0.10431736,0.52967591,0.00000000,0.00977481,0.03691539,0.03159952,0.44226659
-3.11855928,0.76812539,0.06555466,0.10226522,0.55056400,0.00000000,0.00869953,0.03701864,0.03062072,0.46180354
-3.11255628,0.77896771,0.06892081,0.10010425,0.57191249,0.00000000,0.00768695,0.03714260,0.02949056,0.48265013
-3.10655328,0.79011005,0.07259353,0.09785156,0.59339488,0.00000000,0.00674346,0.03731438,0.02822450,0.50459808
-3.10055028,0.80147689,0.07656125,0.09552533,0.61468279,0.00000000,0.00587331,0.03756404,0.02684081,0.52742946
-3.09454727,0.81299974,0.08081066,0.09314448,0.63545406,0.00000000,0.00507875,0.03792325,0.02535990,0.55092217
-3.08854427,0.82461792,0.08532663,0.09072848,0.65540078,0.00000000,0.00436019,0.03842380,0.02380372,0.57485542
-3.08254127,0.83627906,0.09009219,0.08829701,0.67423678,0.00000000,0.00371649,0.03909607,0.02219498,0.59901483
-3.07653827,0.84793900,0.09508834,0.08586977,0.69170452,0.00000000,0.00314518,0.03996753,0.02055648,0.62319700
-3.07053527,0.85956123,0.10029397,0.08346612,0.70758089,0.00000000,0.00264277,0.04106126,0.01891046,0.64721331
-3.06453227,0.87111586,0.10568563,0.08110482,0.72168181,0.00000000,0.00220492,0.04239470,0.01727799,0.67089277
-3.05852926,0.88257818,0.11123744,0.07880381,0.73386539,0.00000000,0.00182679,0.04397861,0.01567845,0.69408387
-3.05252626,0.89392689,0.11692089,0.07657985,0.74403360,0.00000000,0.00150320,0.04581621,0.01412912,0.71665553
-3.04652326,0.90514225,0.12270489,0.07444837,0.75213244,0.00000000,0.00122888,0.04790282,0.01264489,0.73849701
-3.04052026,0.91620423,0.12855583,0.07242317,0.75815057,0.00000000,0.00099859,0.05022568,0.01123803,0.75951719
-3.03451726,0.92709096,0.13443786,0.07051629,0.76211673,0.00000000,0.00080733,0.05276427,0.00991811,0.77964332
-3.02851426,0.93777770,0.14031336,0.06873783,0.76409612,0.00000000,0.00065043,0.05549096,0.00869204,0.79881943
-3.02251126,0.94823650,0.14614367,0.06709590,0.76418588,0.00000000,0.00052366,0.05837201,0.00756415,0.81700486
-3.01650825,0.95843667,0.15189001,0.06559657,0.76251028,0.00000000,0.00042331,0.06136886,0.00653636,0.83417297
-3.01050525,0.96834633,0.15751462,0.06424393,0.75921561,0.00000000,0.00034624,0.06443978,0.00560847,0.85031035
-3.00450225,0.97793477,0.16298217,0.06304019,0.75446532,0.00000000,0.00028993,0.06754152,0.00477835,0.86541660
-2.99849925,0.98717585,0.16826118,0.06198591,0.74843552,0.00000000,0.00025256,0.07063126,0.00404236,0.87950477
-2.99249625,0.99605196,0.17332557,0.06108025,0.74131106,0.00000000,0.00023298,0.07366841,0.00339555,0.89260232
-2.98649325,1.00455846,0.17815614,0.06032128,0.73328230,0.00000000,0.00023084,0.07661639,0.00283208,0.90475255
-2.98049025,1.01270815,0.18274192,0.05970641,0.72454259,0.00000000,0.00024656,0.07944418,0.00234542,0.91601609
-2.97448724,1.02053523,0.18708120,0.05923271,0.71528631,0.00000000,0.00028141,0.08212762,0.00192869,0.92647224
-2.96848424,1.02809853,0.19118228,0.05889738,0.70570747,0.00000000,0.00033758,0.08465034,0.00157486,0.93621972
-2.96248124,1.03548335,0.19506366,0.05869811,0.69599852,0.00000000,0.00041822,0.08700430,0.00127699,0.94537647
-2.95647824,1.04280158,0.19875380,0.05863339,0.68634931,0.00000000,0.00052753,0.08918983,0.00102833,0.95407813
-2.95047524,1.05018985,0.20229023,0.05870282,0.67694580,0.00000000,0.00067083,0.09121528,0.00082252,0.96247501
-2.94447224,1.05780556,0.20571816,0.05890724,0.66796853,0.00000000,0.00085463,0.09309624,0.00065365,0.97072732
-2.93846923,1.06582067,0.20908852,0.05924879,0.65959045,0.00000000,0.00108672,0.09485430,0.00051632,0.97899865
-2.93246623,1.07441358,0.21245555,0.05973087,0.65197434,0.00000000,0.00137616,0.09651556,0.00040567,0.98744800
-2.92646323,1.08375936,0.21587408,0.06035794,0.64526951,0.00000000,0.00173339,0.09810891,0.00031741,0.99622046
-2.92046023,1.09401883,0.21939659,0.06113526,0.63960816,0.00000000,0.00217017,0.09966417,0.00024780,1.00543724
-2.91445723,1.10532729,0.22307026,0.06206846,0.63510134,0.00000000,0.00269959,0.10121017,0.00019362,1.01518548
-2.90845423,1.11778342,0.22693420,0.06316313,0.63183497,0.00000000,0.00333593,0.10277305,0.00015214,1.02550865
-2.90245123,1.13143926,0.23101693,0.06442428,0.62986602,0.00000000,0.00409456,0.10437470,0.00012110,1.03639816
-2.89644822,1.14629214,0.23533447,0.06585587,0.62921925,0.00000000,0.00499172,0.10603147,0.00009863,1.04778706
-2.89044522,1.16227891,0.23988899,0.06746030,0.62988492,0.00000000,0.00604423,0.10775338,0.00008323,1.05954626
-2.88444222,1.17927341,0.24466819,0.06923797,0.63181749,0.00000000,0.00726915,0.10954365,0.00007375,1.07148388
-2.87843922,1.19708728,0.24964551,0.07118696,0.63493573,0.00000000,0.00868337,0.11139878,0.00006930,1.08334812
-2.87243622,1.21547436,0.25478113,0.07330275,0.63912433,0.00000000,0.01030311,0.11330903,0.00006925,1.09483360
-2.86643322,1.23413866,0.26002371,0.07557813,0.64423695,0.00000000,0.01214339,0.11525939,0.00007318,1.10559116
-2.86043022,1.25274545,0.26531284,0.07800319,0.65010069,0.00000000,0.01421741,0.11723083,0.00008090,1.11524076
-2.85442721,1.27093511,0.27058205,0.08056549,0.65652186,0.00000000,0.01653600,0.11920199,0.00009237,1.12338685
-2.84842421,1.28833900,0.27576221,0.08325024,0.66329271,0.00000000,0.01910695,0.12115096,0.00010772,1.12963549
-2.84242121,1.30459642,0.28078518,0.08604076,0.67019890,0.00000000,0.02193443,0.12305728,0.00012726,1.13361237
-2.83641821,1.31937196,0.28558751,0.08891887,0.67702716,0.00000000,0.02501843,0.12490390,0.00015146,1.13498062
-2.83041521,1.33237210,0.29011404,0.09186546,0.68357306,0.00000000,0.02835430,0.12667912,0.00018096,1.13345766
-2.82441221,1.34336040,0.29432126,0.09486102,0.68964818,0.00000000,0.03193235,0.12837836,0.00021657,1.12882984
-2.81840920,1.35217039,0.29818017,0.09788621,0.69508663,0.00000000,0.03573758,0.13000573,0.00025932,1.12096442
-2.81240620,1.35871556,0.30167875,0.10092252,0.69975043,0.00000000,0.03974961,0.13157536,0.00031047,1.10981788
-2.80640320,1.36299607,0.30482380,0.10395275,0.70353373,0.00000000,0.04394264,0.13311239,0.00037152,1.09544043
-2.80040020,1.36510191,0.30764216,0.10696157,0.70636557,0.00000000,0.04828572,0.13465370,0.00044429,1.07797627
-2.79439720,1.36521244,0.31018131,0.10993602,0.70821123,0.00000000,0.05274307,0.13624825,0.00053089,1.05765975
-2.78839420,1.36359255,0.31250941,0.11286589,0.70907224,0.00000000,0.05727460,0.13795717,0.00063386,1.03480770
-2.78239120,1.36058566,0.31471465,0.11574407,0.70898503,0.00000000,0.06183659,0.13985353,0.00075613,1.00980827
-2.77638819,1.35660414,0.31690419,0.11856684,0.70801850,0.00000000,0.06638241,0.14202176,0.00090108,0.98310709
-2.77038519,1.35211746,0.31920248,0.12133406,0.70627065,0.00000000,0.07086347,0.14455684,0.00107264,0.95519140
-2.76438219,1.34763895,0.32174923,0.12404923,0.70386445,0.00000000,0.07523007,0.14756320,0.00127524,0.92657301
-2.75837919,1.34371151,0.32469683,0.12671951,0.70094326,0.00000000,0.07943244,0.15115331,0.00151393,0.89777096
-2.75237619,1.34089290,0.32820746,0.12935562,0.69766591,0.00000000,0.08342163,0.15544596,0.00179430,0.86929473
-2.74637319,1.33974115,0.33244973,0.13197160,0.69420173,0.00000000,0.08715050,0.16056429,0.00212257,0.84162869
-2.74037019,1.34080044,0.33759494,0.13458446,0.69072561,0.00000000,0.09057461,0.16663345,0.00250552,0.81521852
-2.73436718,1.34458779,0.34381297,0.13721373,0.68741327,0.00000000,0.09365297,0.17377794,0.00295044,0.79045996
-2.72836418,1.35158076,0.35126775,0.13988083,0.68443684,0.00000000,0.09634880,0.18211862,0.00346508,0.76769044
-2.72236118,1.36220632,0.36011242,0.14260834,0.68196081,0.00000000,0.09863012,0.19176937,0.00405753,0.74718351
-2.71635818,1.37683102,0.37048419,0.14541918,0.68013836,0.00000000,0.10047026,0.20283352,0.00473607,0.72914628
-2.71035518,1.39575232,0.38249898,0.14833561,0.67910825,0.00000000,0.10184825,0.21539996,0.00550900,0.71371967
-2.70435218,1.41919128,0.39624600,0.15137822,0.67899208,0.00000000,0.10274908,0.22953913,0.00638441,0.70098115
-2.69834917,1.44728643,0.41178233,0.15456482,0.67989211,0.00000000,0.10316392,0.24529896,0.00736993,0.69094966
-2.69234617,1.48008888,0.42912781,0.15790930,0.68188950,0.00000000,0.10309018,0.26270087,0.00847246,0.68359226
-2.68634317,1.51755868,0.44826040,0.16142059,0.68504311,0.00000000,0.10253151,0.28173599,0.00969784,0.67883197
-2.68034017,1.55956248,0.46911219,0.16510153,0.68938870,0.00000000,0.10149766,0.30236185,0.01105055,0.67655630
-2.67433717,1.60587254,0.49156642,0.16894806,0.69493869,0.00000000,0.10000438,0.32449956,0.01253338,0.67662598
-2.66833417,1.65616722,0.51545564,0.17294839,0.70168233,0.00000000,0.09807305,0.34803187,0.01414712,0.67888332
-2.66233117,1.71003307,0.54056136,0.17708250,0.70958631,0.00000000,0.09573043,0.37280207,0.01589030,0.68315997
-2.65632816,1.76696859,0.56661522,0.18132183,0.71859584,0.00000000,0.09300813,0.39861408,0.01775892,0.68928340
-2.65032516,1.82638995,0.59330195,0.18562933,0.72863601,0.00000000,0.08994217,0.42523366,0.01974631,0.69708221
-2.64432216,1.88763849,0.62026409,0.18995974,0.73961364,0.00000000,0.08657233,0.45239100,0.02184298,0.70638972
-2.63831916,1.94999033,0.64710852,0.19426027,0.75141924,0.00000000,0.08294154,0.47978454,0.02403669,0.71704610
-2.63231616,2.01266782,0.67341464,0.19847158,0.76392930,0.00000000,0.07909510,0.50708609,0.02631249,0.72889876
-2.62631316,2.07485290,0.69874415,0.20252912,0.77700876,0.00000000,0.07507993,0.53394717,0.02865293,0.74180136
-2.62031016,2.13570215,0.72265194,0.20636468,0.79051348,0.00000000,0.07094373,0.56000636,0.03103840,0.75561148
-2.61430715,2.19436315,0.74469801,0.20990827,0.80429291,0.00000000,0.06673420,0.58489744,0.03344752,0.77018734
-2.60830415,2.24999207,0.76445981,0.21309019,0.81819260,0.00000000,0.06249818,0.60825818,0.03585771,0.78538386
-2.60230115,2.30177175,0.78154468,0.21584313,0.83205681,0.00000000,0.05828087,0.62973938,0.03824575,0.80104852
-2.59629815,2.34893009,0.79560184,0.21810445,0.84573095,0.00000000,0.05412512,0.64901390,0.04058851,0.81701735
-2.59029515,2.39075807,0.80633358,0.21981838,0.85906400,0.00000000,0.05007078,0.66578541,0.04286361,0.83311154
-2.58429215,2.42662692,0.81350501,0.22093804,0.87191079,0.00000000,0.04615412,0.67979641,0.04505020,0.84913502
-2.57828914,2.45600403,0.81695220,0.22142743,0.88413420,0.00000000,0.04240740,0.69083543,0.04712966,0.86487339
-2.57228614,2.47846692,0.81658822,0.22126301,0.89560717,0.00000000,0.03885856,0.69874301,0.04908624,0.88009443
-2.56628314,2.49371504,0.81240689,0.22043503,0.90621471,0.00000000,0.03553100,0.70341632,0.05090768,0.89455045
-2.56028014,2.50157895,0.80448412,0.21894846,0.91585565,0.00000000,0.03244351,0.70481225,0.05258565,0.90798240
-2.55427714,2.50202655,0.79297677,0.21682351,0.92444428,0.00000000,0.02961030,0.70294897,0.05411610,0.92012592
-2.54827414,2.49516623,0.77811909,0.21409573,0.93191175,0.00000000,0.02704115,0.69790577,0.05549942,0.93071894
-2.54227114,2.48124689,0.76021688,0.21081558,0.93820729,0.00000000,0.02474163,0.68982141,0.05674046,0.93951074
-2.53626813,2.46065457,0.73963974,0.20704767,0.94329903,0.00000000,0.02271339,0.67889091,0.05784836,0.94627194
-2.53026513,2.43390613,0.71681147,0.20286949,0.94717450,0.00000000,0.02095454,0.66536104,0.05883617,0.95080502
-2.52426213,2.40163974,0.69219931,0.19836981,0.94984070,0.00000000,0.01945997,0.64952458,0.05972037,0.95295486
-2.51825913,2.36460268,0.66630213,0.19364669,0.95132373,0.00000000,0.01822182,0.63171368,0.06052019,0.95261859
-2.51225613,2.32363658,0.63963818,0.18880527,0.95166778,0.00000000,0.01722980,0.61229238,0.06125679,0.94975430
-2.50625313,2.27966040,0.61273264,0.18395527,0.95093376,0.00000000,0.01647161,0.59164863,0.06195240,0.94438801
-2.50025013,2.23365161,0.58610549,0.17920842,0.94919726,0.00000000,0.01593332,0.57018606,0.06262937,0.93661831
-2.49424712,2.18662590,0.56025991,0.17467572,0.94654616,0.00000000,0.01559965,0.54831553,0.06330919,0.92661853
-2.48824412,2.13961580,0.53567151,0.17046475,0.94307773,0.00000000,0.01545427,0.52644686,0.06401152,0.91463577
-2.48224112,2.09364873,0.51277863,0.16667699,0.93889554,0.00000000,0.01548011,0.50498081,0.06475335,0.90098703
-2.47623812,2.04972484,0.49197390,0.16340536,0.93410609,0.00000000,0.01565952,0.48430150,0.06554813,0.88605218
-2.47023512,2.00879526,0.47359710,0.16073182,0.92881553,0.00000000,0.01597452,0.46476935,0.06640515,0.87026405
-2.46423212,1.97174096,0.45792939,0.15872529,0.92312644,0.00000000,0.01640691,0.44671473,0.06732899,0.85409587
-2.45822911,1.93935305,0.44518901,0.15743993,0.91713483,0.00000000,0.01693848,0.43043244,0.06831920,0.83804657
-2.45222611,1.91231461,0.43552835,0.15691362,0.91092767,0.00000000,0.01755106,0.41617691,0.06937014,0.82262438
-2.44622311,1.89118480,0.42903241,0.15716700,0.90458078,0.00000000,0.01822670,0.40415848,0.07047104,0.80832948
-2.44022011,1.87638543,0.42571862,0.15820282,0.89815733,0.00000000,0.01894773,0.39454058,0.07160621,0.79563629
-2.43421711,1.86819058,0.42553790,0.16000578,0.89170694,0.00000000,0.01969688,0.38743788,0.07275552,0.78497611
-2.42821411,1.86671938,0.42837703,0.16254277,0.88526535,0.00000000,0.02045736,0.38291557,0.07389498,0.77672087
-2.42221111,1.87193235,0.43406215,0.16576367,0.87885455,0.00000000,0.02121297,0.38098957,0.07499747,0.77116860
-2.41620810,1.88363143,0.44236348,0.16960245,0.87248342,0.00000000,0.02194825,0.38162779,0.07603362,0.76853124
-2.41020510,1.90146383,0.45300098,0.17397879,0.86614868,0.00000000,0.02264854,0.38475239,0.07697278,0.76892521
-2.40420210,1.92492962,0.46565116,0.17880003,0.85983607,0.00000000,0.02330019,0.39024287,0.07778399,0.77236526
-2.39819910,1.95339308,0.47995464,0.18396342,0.85352160,0.00000000,0.02389068,0.39794001,0.07843700,0.77876171
-2.39219610,1.98609746,0.49552463,0.18935865,0.84717288,0.00000000,0.02440881,0.40765055,0.07890332,0.78792140
-2.38619310,2.02218296,0.51195593,0.19487059,0.84075038,0.00000000,0.02484492,0.41915243,0.07915707,0.79955215
-2.38019010,2.06070747,0.52883447,0.20038212,0.83420851,0.00000000,0.02519106,0.43220044,0.07917594,0.81327074
-2.37418709,2.10066961,0.54574701,0.20577699,0.82749665,0.00000000,0.02544128,0.44653219,0.07894182,0.82861410
-2.36818409,2.14103336,0.56229097,0.21094261,0.82056011,0.00000000,0.02559185,0.46187423,0.07844147,0.84505328
-2.36218109,2.18075381,0.57808391,0.21577276,0.81334088,0.00000000,0.02564147,0.47794812,0.07766694,0.86200984
-2.35617809,2.21880320,0.59277250,0.22017003,0.80577857,0.00000000,0.02559156,0.49447625,0.07661581,0.87887397
-2.35017509,2.25419661,0.60604081,0.22404801,0.79781130,0.00000000,0.02544645,0.51118748,0.07529133,0.89502377
-2.34417209,2.28601647,0.61761742,0.22733316,0.78937675,0.00000000,0.02521356,0.52782221,0.07370228,0.90984496
-2.33816908,2.31343534,0.62728136,0.22996624,0.78041349,0.00000000,0.02490357,0.54413694,0.07186278,0.92275037
-2.33216608,2.33573605,0.63486648,0.23190338,0.77086248,0.00000000,0.02453049,0.55990831,0.06979183,0.93319852
-2.32616308,2.35232888,0.64026428,0.23311667,0.76066884,0.00000000,0.02411169,0.57493628,0.06751276,0.94071049
-2.32016008,2.36276507,0.64342495,0.23359434,0.74978388,0.00000000,0.02366786,0.58904681,0.06505262,0.94488469
-2.31415708,2.36674626,0.64435667,0.23334047,0.73816726,0.00000000,0.02322281,0.60209365,0.06244137,0.94540882
-2.30815408,2.36412970,0.64312322,0.23237434,0.72578923,0.00000000,0.02280328,0.61395956,0.05971111,0.94206870
-2.30215108,2.35492890,0.63983994,0.23072937,0.71263286,0.00000000,0.02243851,0.62455673,0.05689519,0.93475364
-2.29614807,2.33930978,0.63466818,0.22845174,0.69869601,0.00000000,0.02215983,0.63382662,0.05402742,0.92345816
-2.29014507,2.31758244,0.62780854,0.22559869,0.68399305,0.00000000,0.02200002,0.64173902,0.05114120,0.90828019
-2.28414207,2.29018874,0.61949309,0.22223668,0.66855606,0.00000000,0.02199266,0.64829064,0.04826878,0.88941564
-2.27813907,2.25768612,0.60997676,0.21843926,0.65243543,0.00000000,0.02217125,0.65350301,0.04544055,0.86714986
-2.27213607,2.22072801,0.59952842,0.21428490,0.63569976,0.00000000,0.02256838,0.65741983,0.04268446,0.84184619
-2.26613307,2.18004169,0.58842170,0.20985471,0.61843505,0.00000000,0.02321471,0.66010381,0.04002548,0.81393227
-2.26013007,2.13640397,0.57692601,0.20523022,0.60074300,0.00000000,0.02413791,0.66163304,0.03748526,0.78388455
-2.25412706,2.09061570,0.56529799,0.20049112,0.58273861,0.00000000,0.02536163,0.66209695,0.03508182,0.75221176
-2.24812406,2.04347575,0.55377366,0.19571313,0.56454711,0.00000000,0.02690440,0.66159191,0.03282940,0.71943800
-2.24212106,1.99575548,0.54256148,0.19096608,0.54630027,0.00000000,0.02877856,0.66021662,0.03073842,0.68608600
-2.23611806,1.94817435,0.53183651,0.18631209,0.52813231,0.00000000,0.03098935,0.65806745,0.02881550,0.65266138
-2.23011506,1.90137768,0.52173587,0.18180400,0.51017559,0.00000000,0.03353402,0.65523376,0.02706360,0.61963833
-2.22411206,1.85591729,0.51235555,0.17748421,0.49255625,0.00000000,0.03640116,0.65179358,0.02548223,0.58744726
-2.21810905,1.81223567,0.50374869,0.17338364,0.47539011,0.00000000,0.03957024,0.64780961,0.02406771,0.55646477
-2.21210605,1.77065448,0.49592533,0.16952122,0.45877895,0.00000000,0.04301137,0.64332601,0.02281353,0.52700636
-2.20610305,1.73136756,0.48885368,0.16590365,0.44280738,0.00000000,0.04668541,0.63836586,0.02171063,0.49932173
-2.20010005,1.69443914,0.48246270,0.16252563,0.42754057,0.00000000,0.05054431,0.63292978,0.02074789,0.47359306
-2.19409705,1.65980708,0.47664609,0.15937046,0.41302286,0.00000000,0.05453192,0.62699564,0.01991245,0.44993583
-2.18809405,1.62729117,0.47126747,0.15641104,0.39927732,0.00000000,0.05858497,0.62051949,0.01919021,0.42840227
-2.18209105,1.59660633,0.46616648,0.15361126,0.38630648,0.00000000,0.06263456,0.61343781,0.01856620,0.40898690
-2.17608804,1.56737999,0.46116581,0.15092774,0.37409388,0.00000000,0.06660785,0.60567099,0.01802506,0.39163393
-2.17008504,1.53917321,0.45607866,0.14831183,0.36260670,0.00000000,0.07043001,0.59712791,0.01755144,0.37624606
-2.16408204,1.51150445,0.45071665,0.14571184,0.35179903,0.00000000,0.07402642,0.58771155,0.01713042,0.36269411
-2.15807904,1.48387518,0.44489765,0.14307544,0.34161583,0.00000000,0.07732497,0.57732521,0.01674792,0.35082709
-2.15207604,1.45579609,0.43845345,0.14035206,0.33199722,0.00000000,0.08025840,0.56587925,0.01639106,0.34048222
-2.14607304,1.42681277,0.43123683,0.13749527,0.32288290,0.00000000,0.08276660,0.55329785,0.01604855,0.33149442
-2.14007004,1.39652986,0.42312793,0.13446498,0.31421646,0.00000000,0.08479874,0.53952557,0.01571095,0.32370487
-2.13406703,1.36463234,0.41403952,0.13122948,0.30594935,0.00000000,0.08631517,0.52453323,0.01537097,0.31696830
-2.12806403,1.33090335,0.40392113,0.12776705,0.29804431,0.00000000,0.08728899,0.50832299,0.01502366,0.31115887
-2.12206103,1.29523744,0.39276180,0.12406723,0.29047801,0.00000000,0.08770723,0.49093214,0.01466661,0.30617426
-2.11605803,1.25764902,0.38059134,0.12013167,0.28324288,0.00000000,0.08757153,0.47243553,0.01430000,0.30193817
-2.11005503,1.21827543,0.36748016,0.11597439,0.27634792,0.00000000,0.08689833,0.45294643,0.01392668,0.29840093
-2.10405203,1.17737484,0.35353763,0.11162166,0.26981862,0.00000000,0.08571858,0.43261583,0.01355208,0.29553868
-2.09804902,1.13531891,0.33890903,0.10711135,0.26369586,0.00000000,0.08407686,0.41163011,0.01318410,0.29335097
-2.09204602,1.09258088,0.32377130,0.10249179,0.25803405,0.00000000,0.08203009,0.39020726,0.01283300,0.29185722
-2.08604302,1.04971963,0.30832777,0.09782035,0.25289850,0.00000000,0.07964577,0.36859182,0.01251105,0.29109227
-2.08004002,1.00736040,0.29280196,0.09316151,0.24836219,0.00000000,0.07699983,0.34704868,0.01223230,0.29110126
-2.07403702,0.96617325,0.27743093,0.08858488,0.24450230,0.00000000,0.07417424,0.32585612,0.01201220,0.29193426
-2.06803402,0.92684998,0.26245817,0.08416290,0.24139640,0.00000000,0.07125439,0.30529835,0.01186714,0.29364085
-2.06203102,0.89008070,0.24812650,0.07996855,0.23911872,0.00000000,0.06832637,0.28565777,0.01181407,0.29626492
-2.05602801,0.85653066,0.23467113,0.07607303,0.23773659,0.00000000,0.06547428,0.26720737,0.01186994,0.29984003
-2.05002501,0.82681839,0.22231302,0.07254351,0.23730715,0.00000000,0.06277758,0.25020345,0.01205125,0.30438536
-2.04402201,0.80149565,0.21125287,0.06944110,0.23787445,0.00000000,0.06030872,0.23487886,0.01237350,0.30990238
-2.03801901,0.78102991,0.20166589,0.06681899,0.23946708,0.00000000,0.05813089,0.22143706,0.01285065,0.31637250
-2.03201601,0.76578957,0.19369727,0.06472083,0.24209629,0.00000000,0.05629623,0.21004705,0.01349466,0.32375536
-2.02601301,0.75603243,0.18745873,0.06317945,0.24575465,0.00000000,0.05484437,0.20083932,0.01431498,0.33198815
-2.02001001,0.75189743,0.18302601,0.06221587,0.25041520,0.00000000,0.05380136,0.19390281,0.01531808,0.34098552
-2.01400700,0.75339973,0.18043736,0.06183871,0.25603110,0.00000000,0.05317907,0.18928306,0.01650710,0.35064027
-2.00800400,0.76042925,0.17969311,0.06204383,0.26253579,0.00000000,0.05297510,0.18698137,0.01788149,0.36082460
-2.00200100,0.77275239,0.18075620,0.06281439,0.26984345,0.00000000,0.05317304,0.18695510,0.01943681,0.37139187
-1.99599800,0.79001705,0.18355382,0.06412125,0.27784994,0.00000000,0.05374324,0.18911897,0.02116456,0.38217884
-1.98999500,0.81176062,0.18797987,0.06592365,0.28643410,0.00000000,0.05464397,0.19334744,0.02305217,0.39300825
