energy_ev,total_up,B_p_up,B_d_up,Mo_p_up,Mo_d_up,Te_p_up,Te_d_up
-5.80190095,1.13616739,0.16970047,0.00000000,0.33094149,0.56683810,0.48166439,0.00000000
-5.79589795,1.11608503,0.15443261,0.00000000,0.32357605,0.53767361,0.48960149,0.00000000
-5.78989495,1.09635959,0.14013018,0.00000000,0.31619864,0.51022265,0.49641718,0.00000000
-5.78389195,1.07684982,0.12684902,0.00000000,0.30881932,0.48452192,0.50194873,0.00000000
-5.77788894,1.05740852,0.11462285,0.00000000,0.30145645,0.46056396,0.50606075,0.00000000
-5.77188594,1.03788950,0.10346557,0.00000000,0.29413875,0.43830265,0.50864647,0.00000000
-5.76588294,1.01815502,0.09337402,0.00000000,0.28690685,0.41765988,0.50962879,0.00000000
-5.75987994,0.99808353,0.08433092,0.00000000,0.27981447,0.39853295,0.50896092,0.00000000
-5.75387694,0.97757724,0.07630797,0.00000000,0.27292892,0.38080244,0.50662665,0.00000000
-5.74787394,0.95656904,0.06926885,0.00000000,0.26633116,0.36434008,0.50264030,0.00000000
-5.74187094,0.93502875,0.06317211,0.00000000,0.26011509,0.34901640,0.49704631,0.00000000
-5.73586793,0.91296801,0.05797368,0.00000000,0.25438635,0.33470778,0.48991832,0.00000000
-5.72986493,0.89044387,0.05362913,0.00000000,0.24926057,0.32130260,0.48135791,0.00000000
-5.72386193,0.86756062,0.05009542,0.00000000,0.24486108,0.30870638,0.47149284,0.00000000
-5.71785893,0.84447003,0.04733223,0.00000000,0.24131629,0.29684575,0.46047486,0.00000000
-5.71185593,0.82136960,0.04530289,0.00000000,0.23875676,0.28567106,0.44847706,0.00000000
-5.70585293,0.79849921,0.04397476,0.00000000,0.23731208,0.27515769,0.43569074,0.00000000
-5.69984992,0.77613607,0.04331931,0.00000000,0.23710768,0.26530614,0.42232206,0.00000000
-5.69384692,0.75458811,0.04331172,0.00000000,0.23826162,0.25614083,0.40858823,0.00000000
-5.68784392,0.73418632,0.04393026,0.00000000,0.24088158,0.24770785,0.39471357,0.00000000
-5.68184092,0.71527599,0.04515533,0.00000000,0.24506200,0.24007184,0.38092548,0.00000000
-5.67583792,0.69820745,0.04696840,0.00000000,0.25088147,0.23331205,0.36745034,0.00000000
-5.66983492,0.68332650,0.04935075,0.00000000,0.25840057,0.22751796,0.35450958,0.00000000
-5.66383192,0.67096492,0.05228226,0.00000000,0.26765992,0.22278455,0.34231595,0.00000000
-5.65782891,0.66143132,0.05574011,0.00000000,0.27867881,0.21920741,0.33107007,0.00000000
-5.65182591,0.65500270,0.05969769,0.00000000,0.29145413,0.21687804,0.32095734,0.00000000
-5.64582291,0.65191689,0.06412358,0.00000000,0.30595974,0.21587926,0.31214534,0.00000000
-5.63981991,0.65236595,0.06898080,0.00000000,0.32214625,0.21628117,0.30478155,0.00000000
-5.63381691,0.65649093,0.07422621,0.00000000,0.33994115,0.21813744,0.29899154,0.00000000
-5.62781391,0.66437763,0.07981032,0.00000000,0.35924928,0.22148237,0.29487759,0.00000000
-5.62181091,0.67605379,0.08567729,0.00000000,0.37995358,0.22632847,0.29251750,0.00000000
-5.61580790,0.69148733,0.09176533,0.00000000,0.40191615,0.23266478,0.29196388,0.00000000
-5.60980490,0.71058578,0.09800730,0.00000000,0.42497940,0.24045584,0.29324345,0.00000000
-5.60380190,0.73319670,0.10433169,0.00000000,0.44896754,0.24964130,0.29635669,0.00000000
-5.59779890,0.75910906,0.11066383,0.00000000,0.47368811,0.26013617,0.30127750,0.00000000
-5.59179590,0.78805548,0.11692721,0.00000000,0.49893370,0.27183162,0.30795309,0.00000000
-5.58579290,0.81971526,0.12304509,0.00000000,0.52448380,0.28459633,0.31630395,0.00000000
-5.57978989,0.85371821,0.12894208,0.00000000,0.55010680,0.29827828,0.32622408,0.00000000
-5.57378689,0.88964920,0.13454578,0.00000000,0.57556218,0.31270702,0.33758152,0.00000000
-5.56778389,0.92705358,0.13978839,0.00000000,0.60060281,0.32769630,0.35021921,0.00000000
-5.56178089,0.96544338,0.14460816,0.00000000,0.62497762,0.34304708,0.36395641,0.00000000
-5.55577789,1.00430445,0.14895072,0.00000000,0.64843438,0.35855090,0.37859071,0.00000000
-5.54977489,1.04310452,0.15277011,0.00000000,0.67072290,0.37399351,0.39390074,0.00000000
-5.54377189,1.08130223,0.15602967,0.00000000,0.69159849,0.38915886,0.40964974,0.00000000
-5.53776888,1.11835716,0.15870256,0.00000000,0.71082574,0.40383330,0.42558980,0.00000000
-5.53176588,1.15374059,0.16077206,0.00000000,0.72818266,0.41780996,0.44146711,0.00000000
-5.52576288,1.18694715,0.16223156,0.00000000,0.74346501,0.43089335,0.45702778,0.00000000
-5.51975988,1.21750683,0.16308432,0.00000000,0.75649092,0.44290396,0.47202431,0.00000000
-5.51375688,1.24499722,0.16334301,0.00000000,0.76710555,0.45368282,0.48622256,0.00000000
-5.50775388,1.26905552,0.16302908,0.00000000,0.77518567,0.46309589,0.49940868,0.00000000
-5.50175088,1.28938986,0.16217195,0.00000000,0.78064414,0.47103815,0.51139614,0.00000000
-5.49574787,1.30578947,0.16080815,0.00000000,0.78343385,0.47743708,0.52203204,0.00000000
-5.48974487,1.31813305,0.15898037,0.00000000,0.78355114,0.48225561,0.53120283,0.00000000
-5.48374187,1.32639499,0.15673649,0.00000000,0.78103830,0.48549407,0.53883875,0.00000000
-5.47773887,1.33064872,0.15412856,0.00000000,0.77598512,0.48719120,0.54491688,0.00000000
-5.47173587,1.33106704,0.15121191,0.00000000,0.76852911,0.48742395,0.54946248,0.00000000
-5.46573287,1.32791891,0.14804409,0.00000000,0.75885434,0.48630600,0.55254843,0.00000000
-5.45972986,1.32156261,0.14468400,0.00000000,0.74718881,0.48398491,0.55429273,0.00000000
-5.45372686,1.31243534,0.14119091,0.00000000,0.73380021,0.48063792,0.55485402,0.00000000
-5.44772386,1.30103936,0.13762350,0.00000000,0.71899013,0.47646650,0.55442518,0.00000000
-5.44172086,1.28792505,0.13403894,0.00000000,0.70308690,0.47168965,0.55322536,0.00000000
-5.43571786,1.27367151,0.13049189,0.00000000,0.68643704,0.46653631,0.55149058,0.00000000
-5.42971486,1.25886531,0.12703347,0.00000000,0.66939577,0.46123700,0.54946345,0.00000000
-5.42371186,1.24407838,0.12371035,0.00000000,0.65231674,0.45601514,0.54738234,0.00000000
-5.41770885,1.22984584,0.12056370,0.00000000,0.63554148,0.45107834,0.54547061,0.00000000
-5.41170585,1.21664488,0.11762827,0.00000000,0.61938885,0.44661002,0.54392630,0.00000000
-5.40570285,1.20487570,0.11493158,0.00000000,0.60414504,0.44276187,0.54291294,0.00000000
-5.39969985,1.19484527,0.11249319,0.00000000,0.59005446,0.43964743,0.54255177,0.00000000
-5.39369685,1.18675498,0.11032415,0.00000000,0.57731196,0.43733719,0.54291591,0.00000000
-5.38769385,1.18069268,0.10842673,0.00000000,0.56605679,0.43585548,0.54402667,0.00000000
-5.38169085,1.17662962,0.10679438,0.00000000,0.55636842,0.43517931,0.54585233,0.00000000
-5.37568784,1.17442252,0.10541201,0.00000000,0.54826472,0.43523946,0.54830934,0.00000000
-5.36968484,1.17382078,0.10425659,0.00000000,0.54170233,0.43592353,0.55126595,0.00000000
-5.36368184,1.17447853,0.10329813,0.00000000,0.53657942,0.43708117,0.55454811,0.00000000
-5.35767884,1.17597100,0.10250087,0.00000000,0.53274067,0.43853112,0.55794734,0.00000000
-5.35167584,1.17781462,0.10182490,0.00000000,0.52998438,0.44006979,0.56123025,0.00000000
-5.34567284,1.17948968,0.10122791,0.00000000,0.52807126,0.44148104,0.56414914,0.00000000
-5.33966983,1.18046485,0.10066718,0.00000000,0.52673477,0.44254678,0.56645330,0.00000000
-5.33366683,1.18022222,0.10010162,0.00000000,0.52569243,0.44305776,0.56790043,0.00000000
-5.32766383,1.17828181,0.09949388,0.00000000,0.52465764,0.44282421,0.56826764,0.00000000
-5.32166083,1.17422450,0.09881230,0.00000000,0.52335170,0.44168578,0.56736157,0.00000000
-5.31565783,1.16771231,0.09803278,0.00000000,0.52151535,0.43952031,0.56502718,0.00000000
-5.30965483,1.15850525,0.09714032,0.00000000,0.51891948,0.43625109,0.56115484,0.00000000
-5.30365183,1.14647395,0.09613023,0.00000000,0.51537460,0.43185228,0.55568545,0.00000000
-5.29764882,1.13160778,0.09500904,0.00000000,0.51073876,0.42635221,0.54861340,0.00000000
-5.29164582,1.11401795,0.09379486,0.00000000,0.50492343,0.41983447,0.53998731,0.00000000
-5.28564282,1.09393578,0.09251731,0.00000000,0.49789748,0.41243681,0.52990863,0.00000000
-5.27963982,1.07170618,0.09121707,0.00000000,0.48968880,0.40434781,0.51852808,0.00000000
-5.27363682,1.04777685,0.08994489,0.00000000,0.48038387,0.39580157,0.50604035,0.00000000
-5.26763382,1.02268356,0.08876023,0.00000000,0.47012500,0.38707063,0.49267714,0.00000000
-5.26163082,0.99703239,0.08772951,0.00000000,0.45910576,0.37845742,0.47869903,0.00000000
-5.25562781,0.97147966,0.08692417,0.00000000,0.44756444,0.37028471,0.46438650,0.00000000
-5.24962481,0.94671028,0.08641839,0.00000000,0.43577616,0.36288524,0.45003044,0.00000000
-5.24362181,0.92341558,0.08628676,0.00000000,0.42404369,0.35659113,0.43592263,0.00000000
-5.23761881,0.90227136,0.08660189,0.00000000,0.41268752,0.35172342,0.42234652,0.00000000
-5.23161581,0.88391686,0.08743208,0.00000000,0.40203540,0.34858206,0.40956859,0.00000000
-5.22561281,0.86893560,0.08883907,0.00000000,0.39241181,0.34743672,0.39783068,0.00000000
-5.21960980,0.85783850,0.09087608,0.00000000,0.38412779,0.34851880,0.38734344,0.00000000
-5.21360680,0.85104975,0.09358601,0.00000000,0.37747123,0.35201477,0.37828114,0.00000000
-5.20760380,0.84889594,0.09700006,0.00000000,0.37269818,0.35806100,0.37077784,0.00000000
-5.20160080,0.85159851,0.10113666,0.00000000,0.37002522,0.36674039,0.36492510,0.00000000
-5.19559780,0.85926955,0.10600081,0.00000000,0.36962329,0.37808060,0.36077110,0.00000000
-5.18959480,0.87191112,0.11158380,0.00000000,0.37161290,0.39205394,0.35832114,0.00000000
-5.18359180,0.88941756,0.11786331,0.00000000,0.37606098,0.40857900,0.35753940,0.00000000
-5.17758879,0.91158085,0.12480396,0.00000000,0.38297938,0.42752359,0.35835181,0.00000000
-5.17158579,0.93809840,0.13235809,0.00000000,0.39232488,0.44870906,0.36064982,0.00000000
-5.16558279,0.96858295,0.14046693,0.00000000,0.40400081,0.47191562,0.36429487,0.00000000
-5.15957979,1.00257413,0.14906196,0.00000000,0.41786001,0.49688851,0.36912335,0.00000000
-5.15357679,1.03955112,0.15806650,0.00000000,0.43370910,0.52334464,0.37495196,0.00000000
-5.14757379,1.07894601,0.16739739,0.00000000,0.45131383,0.55097960,0.38158301,0.00000000
-5.14157079,1.12015737,0.17696678,0.00000000,0.47040532,0.57947461,0.38880983,0.00000000
-5.13556778,1.16256367,0.18668395,0.00000000,0.49068704,0.60850332,0.39642180,0.00000000
-5.12956478,1.20553616,0.19645701,0.00000000,0.51184219,0.63773819,0.40420922,0.00000000
-5.12356178,1.24845097,0.20619466,0.00000000,0.53354147,0.66685637,0.41196762,0.00000000
-5.11755878,1.29070037,0.21580779,0.00000000,0.55545093,0.69554493,0.41950168,0.00000000
-5.11155578,1.33170279,0.22521093,0.00000000,0.57723972,0.72350538,0.42662863,0.00000000
-5.10555278,1.37091194,0.23432369,0.00000000,0.59858766,0.75045762,0.43318114,0.00000000
-5.09954977,1.40782477,0.24307203,0.00000000,0.61919245,0.77614325,0.43900971,0.00000000
-5.09354677,1.44198850,0.25138940,0.00000000,0.63877641,0.80032833,0.44398463,0.00000000
-5.08754377,1.47300677,0.25921787,0.00000000,0.65709259,0.82280581,0.44799756,0.00000000
-5.08154077,1.50054504,0.26650913,0.00000000,0.67393037,0.84339765,0.45096265,0.00000000
-5.07553777,1.52433539,0.27322544,0.00000000,0.68912013,0.86195674,0.45281747,0.00000000
-5.06953477,1.54418061,0.27934053,0.00000000,0.70253729,0.87836874,0.45352358,0.00000000
-5.06353177,1.55995779,0.28484034,0.00000000,0.71410531,0.89255386,0.45306684,0.00000000
-5.05752876,1.57162125,0.28972376,0.00000000,0.72379780,0.90446854,0.45145750,0.00000000
-5.05152576,1.57920459,0.29400308,0.00000000,0.73163955,0.91410695,0.44873003,0.00000000
-5.04552276,1.58282184,0.29770428,0.00000000,0.73770644,0.92150222,0.44494265,0.00000000
-5.03951976,1.58266733,0.30086705,0.00000000,0.74212405,0.92672715,0.44017653,0.00000000
-5.03351676,1.57901395,0.30354438,0.00000000,0.74506507,0.92989431,0.43453466,0.00000000
-5.02751376,1.57220968,0.30580178,0.00000000,0.74674527,0.93115508,0.42814023,0.00000000
-5.02151076,1.56267192,0.30771598,0.00000000,0.74741811,0.93069775,0.42113456,0.00000000
-5.01550775,1.55087948,0.30937309,0.00000000,0.74736801,0.92874408,0.41367454,0.00000000
-5.00950475,1.53736222,0.31086627,0.00000000,0.74690224,0.92554461,0.40592946,0.00000000
-5.00350175,1.52268812,0.31229285,0.00000000,0.74634173,0.92137239,0.39807737,0.00000000
-4.99749875,1.50744818,0.31375097,0.00000000,0.74601084,0.91651530,0.39030085,0.00000000
-4.99149575,1.49223934,0.31533592,0.00000000,0.74622647,0.91126718,0.38278244,0.00000000
-4.98549275,1.47764585,0.31713622,0.00000000,0.74728683,0.90591791,0.37569962,0.00000000
-4.97948974,1.46421994,0.31922968,0.00000000,0.74946019,0.90074297,0.36921968,0.00000000
-4.97348674,1.45246231,0.32167954,0.00000000,0.75297425,0.89599290,0.36349451,0.00000000
-4.96748374,1.44280350,0.32453103,0.00000000,0.75800635,0.89188307,0.35865562,0.00000000
-4.96148074,1.43558689,0.32780846,0.00000000,0.76467526,0.88858452,0.35480951,0.00000000
-4.95547774,1.43105435,0.33151299,0.00000000,0.77303475,0.88621626,0.35203359,0.00000000
-4.94947474,1.42933517,0.33562145,0.00000000,0.78306955,0.88483948,0.35037306,0.00000000
-4.94347174,1.43043922,0.34008607,0.00000000,0.79469383,0.88445430,0.34983861,0.00000000
-4.93746873,1.43425464,0.34483540,0.00000000,0.80775254,0.88499904,0.35040536,0.00000000
-4.93146573,1.44055040,0.34977628,0.00000000,0.82202555,0.88635241,0.35201308,0.00000000
-4.92546273,1.44898391,0.35479702,0.00000000,0.83723460,0.88833847,0.35456757,0.00000000
-4.91945973,1.45911331,0.35977137,0.00000000,0.85305288,0.89073417,0.35794347,0.00000000
-4.91345673,1.47041406,0.36456349,0.00000000,0.86911671,0.89327930,0.36198820,0.00000000
-4.90745373,1.48229919,0.36903329,0.00000000,0.88503906,0.89568823,0.36652692,0.00000000
-4.90145073,1.49414220,0.37304230,0.00000000,0.90042414,0.89766289,0.37136846,0.00000000
-4.89544772,1.50530167,0.37645949,0.00000000,0.91488258,0.89890646,0.37631176,0.00000000
-4.88944472,1.51514647,0.37916685,0.00000000,0.92804630,0.89913697,0.38115278,0.00000000
-4.88344172,1.52308033,0.38106455,0.00000000,0.93958261,0.89810025,0.38569132,0.00000000
-4.87743872,1.52856475,0.38207533,0.00000000,0.94920677,0.89558152,0.38973771,0.00000000
-4.87143572,1.53113918,0.38214792,0.00000000,0.95669245,0.89141510,0.39311890,0.00000000
-4.86543272,1.53043770,0.38125948,0.00000000,0.96187972,0.88549192,0.39568379,0.00000000
-4.85942971,1.52620141,0.37941672,0.00000000,0.96468018,0.87776431,0.39730753,0.00000000
-4.85342671,1.51828627,0.37665593,0.00000000,0.96507916,0.86824823,0.39789471,0.00000000
-4.84742371,1.50666605,0.37304180,0.00000000,0.96313487,0.85702259,0.39738122,0.00000000
-4.84142071,1.49143057,0.36866513,0.00000000,0.95897480,0.84422608,0.39573495,0.00000000
-4.83541771,1.47277945,0.36363958,0.00000000,0.95278948,0.83005160,0.39295513,0.00000000
-4.82941471,1.45101189,0.35809772,0.00000000,0.94482423,0.81473870,0.38907059,0.00000000
-4.82341171,1.42651311,0.35218643,0.00000000,0.93536913,0.79856448,0.38413704,0.00000000
-4.81740870,1.39973826,0.34606191,0.00000000,0.92474799,0.78183337,0.37823354,0.00000000
-4.81140570,1.37119460,0.33988469,0.00000000,0.91330671,0.76486634,0.37145839,0.00000000
-4.80540270,1.34142287,0.33381452,0.00000000,0.90140163,0.74799000,0.36392471,0.00000000
-4.79939970,1.31097857,0.32800562,0.00000000,0.88938840,0.73152602,0.35575590,0.00000000
-4.79339670,1.28041410,0.32260230,0.00000000,0.87761168,0.71578132,0.34708122,0.00000000
-4.78739370,1.25026216,0.31773513,0.00000000,0.86639611,0.70103923,0.33803171,0.00000000
-4.78139070,1.22102123,0.31351768,0.00000000,0.85603865,0.68755206,0.32873649,0.00000000
-4.77538769,1.19314331,0.31004399,0.00000000,0.84680254,0.67553500,0.31931974,0.00000000
-4.76938469,1.16702420,0.30738676,0.00000000,0.83891279,0.66516172,0.30989823,0.00000000
-4.76338169,1.14299660,0.30559616,0.00000000,0.83255321,0.65656141,0.30057956,0.00000000
-4.75737869,1.12132570,0.30469941,0.00000000,0.82786487,0.64981741,0.29146104,0.00000000
-4.75137569,1.10220747,0.30470093,0.00000000,0.82494571,0.64496732,0.28262910,0.00000000
-4.74537269,1.08576916,0.30558317,0.00000000,0.82385136,0.64200435,0.27415929,0.00000000
-4.73936968,1.07207199,0.30730779,0.00000000,0.82459672,0.64087989,0.26611659,0.00000000
-4.73336668,1.06111547,0.30981754,0.00000000,0.82715833,0.64150710,0.25855616,0.00000000
-4.72736368,1.05284330,0.31303828,0.00000000,0.83147733,0.64376532,0.25152412,0.00000000
-4.72136068,1.04715025,0.31688156,0.00000000,0.83746289,0.64750512,0.24505860,0.00000000
-4.71535768,1.04388997,0.32124730,0.00000000,0.84499608,0.65255392,0.23919069,0.00000000
-4.70935468,1.04288324,0.32602678,0.00000000,0.85393408,0.65872191,0.23394542,0.00000000
-4.70335168,1.04392643,0.33110566,0.00000000,0.86411479,0.66580809,0.22934262,0.00000000
-4.69734867,1.04680000,0.33636721,0.00000000,0.87536163,0.67360638,0.22539768,0.00000000
-4.69134567,1.05127662,0.34169531,0.00000000,0.88748865,0.68191151,0.22212213,0.00000000
-4.68534267,1.05712884,0.34697757,0.00000000,0.90030573,0.69052454,0.21952410,0.00000000
-4.67933967,1.06413592,0.35210804,0.00000000,0.91362378,0.69925790,0.21760865,0.00000000
-4.67333667,1.07208976,0.35698980,0.00000000,0.92725984,0.70793967,0.21637792,0.00000000
-4.66733367,1.08079953,0.36153700,0.00000000,0.94104171,0.71641704,0.21583113,0.00000000
-4.66133067,1.09009504,0.36567658,0.00000000,0.95481206,0.72455873,0.21596447,0.00000000
-4.65532766,1.09982849,0.36934931,0.00000000,0.96843160,0.73225631,0.21677084,0.00000000
-4.64932466,1.10987466,0.37251028,0.00000000,0.98178129,0.73942437,0.21823944,0.00000000
-4.64332166,1.12012951,0.37512873,0.00000000,0.99476315,0.74599936,0.22035521,0.00000000
-4.63731866,1.13050707,0.37718727,0.00000000,1.00729974,0.75193746,0.22309825,0.00000000
-4.63131566,1.14093505,0.37868047,0.00000000,1.01933222,0.75721125,0.22644295,0.00000000
-4.62531266,1.15134923,0.37961293,0.00000000,1.03081691,0.76180558,0.23035731,0.00000000
-4.61930965,1.16168694,0.37999689,0.00000000,1.04172079,0.76571285,0.23480198,0.00000000
-4.61330665,1.17188026,0.37984964,0.00000000,1.05201593,0.76892790,0.23972960,0.00000000
-4.60730365,1.18184917,0.37919071,0.00000000,1.06167340,0.77144297,0.24508404,0.00000000
-4.60130065,1.19149540,0.37803919,0.00000000,1.07065714,0.77324299,0.25080004,0.00000000
-4.59529765,1.20069734,0.37641123,0.00000000,1.07891808,0.77430162,0.25680300,0.00000000
-4.58929465,1.20930657,0.37431794,0.00000000,1.08638932,0.77457823,0.26300926,0.00000000
-4.58329165,1.21714637,0.37176390,0.00000000,1.09298256,0.77401629,0.26932675,0.00000000
-4.57728864,1.22401262,0.36874627,0.00000000,1.09858644,0.77254313,0.27565617,0.00000000
-4.57128564,1.22967700,0.36525465,0.00000000,1.10306684,0.77007131,0.28189267,0.00000000
-4.56528264,1.23389281,0.36127172,0.00000000,1.10626951,0.76650149,0.28792806,0.00000000
-4.55927964,1.23640284,0.35677460,0.00000000,1.10802487,0.76172677,0.29365343,0.00000000
-4.55327664,1.23694931,0.35173684,0.00000000,1.10815494,0.75563817,0.29896212,0.00000000
-4.54727364,1.23528506,0.34613098,0.00000000,1.10648186,0.74813101,0.30375296,0.00000000
-4.54127064,1.23118552,0.33993144,0.00000000,1.10283777,0.73911175,0.30793350,0.00000000
-4.53526763,1.22446073,0.33311757,0.00000000,1.09707525,0.72850489,0.31142319,0.00000000
-4.52926463,1.21496661,0.32567669,0.00000000,1.08907771,0.71625947,0.31415629,0.00000000
-4.52326163,1.20261481,0.31760690,0.00000000,1.07876918,0.70235473,0.31608420,0.00000000
-4.51725863,1.18738045,0.30891942,0.00000000,1.06612258,0.68680456,0.31717732,0.00000000
-4.51125563,1.16930724,0.29964038,0.00000000,1.05116616,0.66966048,0.31742603,0.00000000
-4.50525263,1.14850962,0.28981190,0.00000000,1.03398750,0.65101283,0.31684089,0.00000000
-4.49924962,1.12517177,0.27949236,0.00000000,1.01473480,0.63099023,0.31545205,0.00000000
-4.49324662,1.09954341,0.26875588,0.00000000,0.99361534,0.60975716,0.31330767,0.00000000
-4.48724362,1.07193276,0.25769103,0.00000000,0.97089124,0.58751005,0.31047177,0.00000000
-4.48124062,1.04269699,0.24639877,0.00000000,0.94687259,0.56447175,0.30702131,0.00000000
-4.47523762,1.01223068,0.23498988,0.00000000,0.92190852,0.54088517,0.30304291,0.00000000
-4.46923462,0.98095303,0.22358184,0.00000000,0.89637659,0.51700604,0.29862923,0.00000000
-4.46323162,0.94929456,0.21229553,0.00000000,0.87067114,0.49309553,0.29387542,0.00000000
-4.45722861,0.91768389,0.20125171,0.00000000,0.84519129,0.46941296,0.28887558,0.00000000
-4.45122561,0.88653553,0.19056767,0.00000000,0.82032900,0.44620916,0.28371966,0.00000000
-4.44522261,0.85623903,0.18035399,0.00000000,0.79645813,0.42372062,0.27849089,0.00000000
-4.43921961,0.82715015,0.17071174,0.00000000,0.77392452,0.40216490,0.27326377,0.00000000
-4.43321661,0.79958432,0.16173010,0.00000000,0.75303797,0.38173742,0.26810280,0.00000000
-4.42721361,0.77381257,0.15348451,0.00000000,0.73406592,0.36260961,0.26306194,0.00000000
-4.42121061,0.75005989,0.14603546,0.00000000,0.71722932,0.34492867,0.25818475,0.00000000
-4.41520760,0.72850600,0.13942778,0.00000000,0.70270044,0.32881860,0.25350518,0.00000000
-4.40920460,0.70928815,0.13369056,0.00000000,0.69060271,0.31438245,0.24904890,0.00000000
-4.40320160,0.69250568,0.12883759,0.00000000,0.68101226,0.30170561,0.24483494,0.00000000
-4.39719860,0.67822586,0.12486826,0.00000000,0.67396105,0.29085980,0.24087770,0.00000000
-4.39119560,0.66649056,0.12176886,0.00000000,0.66944119,0.28190740,0.23718896,0.00000000
-4.38519260,0.65732338,0.11951416,0.00000000,0.66741020,0.27490606,0.23377987,0.00000000
-4.37918959,0.65073668,0.11806929,0.00000000,0.66779704,0.26991298,0.23066284,0.00000000
-4.37318659,0.64673824,0.11739172,0.00000000,0.67050836,0.26698884,0.22785306,0.00000000
-4.36718359,0.64533717,0.11743329,0.00000000,0.67543508,0.26620100,0.22536979,0.00000000
-4.36118059,0.64654885,0.11814232,0.00000000,0.68245873,0.26762590,0.22323717,0.00000000
-4.35517759,0.65039866,0.11946559,0.00000000,0.69145765,0.27135029,0.22148467,0.00000000
-4.34917459,0.65692442,0.12135021,0.00000000,0.70231269,0.27747148,0.22014713,0.00000000
-4.34317159,0.66617743,0.12374531,0.00000000,0.71491225,0.28609629,0.21926441,0.00000000
-4.33716858,0.67822213,0.12660352,0.00000000,0.72915661,0.29733881,0.21888065,0.00000000
-4.33116558,0.69313428,0.12988215,0.00000000,0.74496130,0.31131701,0.21904329,0.00000000
-4.32516258,0.71099783,0.13354401,0.00000000,0.76225929,0.32814822,0.21980173,0.00000000
-4.31915958,0.73190051,0.13755800,0.00000000,0.78100206,0.34794363,0.22120579,0.00000000
-4.31315658,0.75592828,0.14189920,0.00000000,0.80115920,0.37080201,0.22330408,0.00000000
-4.30715358,0.78315873,0.14654865,0.00000000,0.82271652,0.39680278,0.22614215,0.00000000
