energy_ev,total_up,C_s_up,C_p_up,Re_p_up,Re_d_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-5.61580790,3.67824568,0.04793796,0.33818743,1.13024726,1.00008857,0.79640458,0.36320114,0.02947428,1.96101927
-5.60980490,3.64036381,0.04813859,0.32935812,1.10830802,0.98631636,0.77176093,0.36660636,0.02979531,1.94682565
-5.60380190,3.60372581,0.04834298,0.32143624,1.08666861,0.97465816,0.74721028,0.37008502,0.03007959,1.93161852
-5.59779890,3.56852955,0.04854543,0.31454695,1.06547887,0.96510483,0.72293084,0.37361585,0.03032462,1.91544517
-5.59179590,3.53514783,0.04874124,0.30885282,1.04493826,0.95770368,0.69912372,0.37718339,0.03052973,1.89842213
-5.58579290,3.50412566,0.04892674,0.30455555,1.02529487,0.95256069,0.67600878,0.38077805,0.03069594,1.88072966
-5.57978989,3.47617279,0.04909927,0.30189678,1.00684318,0.94984110,0.65381993,0.38439601,0.03082588,1.86260434
-5.57378689,3.45215179,0.04925708,0.30115793,0.98992044,0.94976851,0.63280008,0.38803904,0.03092352,1.84433004
-5.56778389,3.43306218,0.04939928,0.30265898,0.97490210,0.95262243,0.61319587,0.39171407,0.03099397,1.82622768
-5.56178089,3.42002113,0.04952577,0.30675604,0.96219600,0.95873445,0.59525241,0.39543278,0.03104321,1.80864426
-5.55577789,3.41424128,0.04963717,0.31383776,0.95223578,0.96848290,0.57920806,0.39921102,0.03107779,1.79194166
-5.54977489,3.41700620,0.04973474,0.32432039,0.94547330,0.98228616,0.56528954,0.40306829,0.03110457,1.77648565
-5.54377189,3.42964385,0.04982039,0.33864136,0.94237045,1.00059447,0.55370725,0.40702719,0.03113050,1.76263552
-5.53776888,3.45349850,0.04989662,0.35725153,0.94339017,1.02388035,0.54465117,0.41111293,0.03116237,1.75073472
-5.53176588,3.48990122,0.04996652,0.38060572,0.94898691,1.05262738,0.53828710,0.41535297,0.03120665,1.74110279
-5.52576288,3.54013933,0.05003379,0.40915180,0.95959647,1.08731758,0.53475356,0.41977673,0.03126937,1.73402882
-5.51975988,3.60542479,0.05010270,0.44331822,0.97562541,1.12841703,0.53415922,0.42441543,0.03135602,1.72976650
-5.51375688,3.68686184,0.05017810,0.48350020,0.99743999,1.17636015,0.53658085,0.42930210,0.03147157,1.72853072
-5.50775388,3.78541397,0.05026536,0.53004460,1.02535477,1.23153239,0.54206191,0.43447165,0.03162042,1.73049583
-5.50175088,3.90187059,0.05037033,0.58323405,1.05962120,1.29425194,0.55061162,0.43996110,0.03180654,1.73579508
-5.49574787,4.03681376,0.05049916,0.64327049,1.10041611,1.36475054,0.56220462,0.44580976,0.03203350,1.74452131
-5.48974487,4.19058581,0.05065823,0.71025879,1.14783071,1.44315400,0.57678097,0.45205948,0.03230463,1.75672837
-5.48374187,4.36325831,0.05085385,0.78419113,1.20186027,1.52946317,0.59424672,0.45875479,0.03262309,1.77243313
-5.47773887,4.55460387,0.05109213,0.86493265,1.26239497,1.62353606,0.61447479,0.46594291,0.03299205,1.79161765
-5.47173587,4.76407160,0.05137860,0.95220939,1.32921239,1.72507207,0.63730621,0.47367348,0.03341475,1.81423139
-5.46573287,4.99076783,0.05171801,1.04559911,1.40197217,1.83359919,0.66255176,0.48199811,0.03389458,1.84019311
-5.45972986,5.23344350,0.05211396,1.14452585,1.48021328,1.94846544,0.68999385,0.49096943,0.03443514,1.86939232
-5.45372686,5.49048947,0.05256867,1.24825887,1.56335452,2.06883506,0.71938879,0.50063992,0.03504021,1.90169032
-5.44772386,5.75994130,0.05308269,1.35591660,1.65069850,2.19369076,0.75046929,0.51106013,0.03571374,1.93692064
-5.44172086,6.03949428,0.05365470,1.46647587,1.74143946,2.32184218,0.78294738,0.52227664,0.03645967,1.97488915
-5.43571786,6.32652960,0.05428136,1.57878662,1.83467514,2.45194129,0.81651759,0.53432951,0.03728184,2.01537380
-5.42971486,6.61815185,0.05495728,1.69159202,1.92942251,2.58250462,0.85086055,0.54724948,0.03818377,2.05812429
-5.42371186,6.91123756,0.05567498,1.80355357,2.02463727,2.71194204,0.88564686,0.56105487,0.03916839,2.10286189
-5.41770885,7.20249391,0.05642506,1.91328062,2.11923662,2.83859146,0.92054136,0.57574836,0.04023777,2.14927953
-5.41170585,7.48852639,0.05719637,2.01936325,2.21212458,2.96075840,0.95520773,0.59131378,0.04139287,2.19704258
-5.40570285,7.76591311,0.05797631,2.12040755,2.30221916,3.07675913,0.98931329,0.60771311,0.04263318,2.24579020
-5.39969985,8.03128369,0.05875121,2.21507190,2.38848022,3.18496570,1.02253408,0.62488379,0.04395651,2.29513779
-5.39369685,8.28139964,0.05950675,2.30210275,2.46993710,3.28385114,1.05456005,0.64273655,0.04535868,2.34468018
-5.38769385,8.51323343,0.06022848,2.38036872,2.54571463,3.37203286,1.08510026,0.66115394,0.04683331,2.39399596
-5.38169085,8.72404296,0.06090228,2.44889117,2.61505670,3.44831235,1.11388797,0.67998972,0.04837173,2.44265255
-5.37568784,8.91143865,0.06151487,2.50687047,2.67734598,3.51170959,1.14068551,0.69906921,0.04996286,2.49021208
-5.36968484,9.07344033,0.06205435,2.55370639,2.73211925,3.56149035,1.16528878,0.71819067,0.05159319,2.53623787
-5.36368184,9.20852168,0.06251059,2.58901214,2.77907726,3.59718548,1.18753117,0.73712783,0.05324696,2.58030113
-5.35767884,9.31564065,0.06287562,2.61262136,2.81808897,3.61860118,1.20728696,0.75563354,0.05490625,2.62198786
-5.35167584,9.39425463,0.06314396,2.62458785,2.84918986,3.62581985,1.22447375,0.77344438,0.05655134,2.66090546
-5.34567284,9.44432026,0.06331280,2.62517833,2.87257429,3.61919181,1.23905420,0.79028635,0.05816099,2.69668897
-5.33966983,9.46627811,0.06338210,2.61485857,2.88858263,3.59931820,1.25103665,0.80588123,0.05971295,2.72900669
-5.33366683,9.46102344,0.06335459,2.59427368,2.89768340,3.56702617,1.26047478,0.81995361,0.06118442,2.75756496
-5.32766383,9.42986455,0.06323562,2.56422362,2.90045165,3.52333752,1.26746623,0.83223824,0.06255259,2.78211200
-5.32166083,9.37447106,0.06303294,2.52563510,2.89754441,3.46943253,1.27215007,0.84248743,0.06379521,2.80244081
-5.31565783,9.29681447,0.06275640,2.47953107,2.88967442,3.40661049,1.27470333,0.85047834,0.06489119,2.81839100
-5.30965483,9.19910375,0.06241748,2.42699925,2.87758337,3.33624895,1.27533645,0.85601968,0.06582113,2.82984970
-5.30365183,9.08371866,0.06202882,2.36916086,2.86201568,3.25976323,1.27428790,0.85895774,0.06656784,2.83675150
-5.29764882,8.95314339,0.06160370,2.30714082,2.84369411,3.17856805,1.27181799,0.85918137,0.06711687,2.83907766
-5.29164582,8.80990298,0.06115548,2.24204033,2.82329791,3.09404244,1.26820198,0.85662576,0.06745685,2.83685460
-5.28564282,8.65650435,0.06069700,2.17491269,2.80144438,3.00749921,1.26372278,0.85127489,0.06757982,2.83015179
-5.27963982,8.49538382,0.06024007,2.10674301,2.77867440,2.92015981,1.25866325,0.84316242,0.06748152,2.81907928
-5.27363682,8.32886197,0.05979495,2.03843194,2.75544214,2.83313487,1.25329850,0.83237112,0.06716141,2.80378484
-5.26763382,8.15910677,0.05936992,1.97078388,2.73210910,2.74741088,1.24788823,0.81903081,0.06662280,2.78445088
-5.26163082,7.98810511,0.05897090,1.90449922,2.70894233,2.66384245,1.24266943,0.80331487,0.06587272,2.76129121
-5.25562781,7.81764253,0.05860123,1.84017060,2.68611654,2.58315003,1.23784971,0.78543544,0.06492173,2.73454767
-5.24962481,7.64929085,0.05826148,1.77828271,2.66371959,2.50592233,1.23360142,0.76563761,0.06378374,2.70448668
-5.24362181,7.48440268,0.05794944,1.71921507,2.64176075,2.43262253,1.23005675,0.74419279,0.06247561,2.67139579
-5.23761881,7.32411211,0.05766020,1.66324730,2.62018113,2.36359758,1.22730414,0.72139138,0.06101679,2.63558003
-5.23161581,7.16934043,0.05738636,1.61056623,2.59886558,2.29908946,1.22538601,0.69753532,0.05942890,2.59735838
-5.22561281,7.02080584,0.05711828,1.56127432,2.57765524,2.23924769,1.22429792,0.67293050,0.05773522,2.55706003
-5.21960980,6.87903615,0.05684455,1.51539889,2.55636031,2.18414206,1.22398943,0.64787952,0.05596025,2.51502066
-5.21360680,6.74438344,0.05655237,1.47290157,2.53477223,2.13377512,1.22436629,0.62267492,0.05412924,2.47157867
-5.20760380,6.61703993,0.05622814,1.43368783,2.51267499,2.08809358,1.22529426,0.59759312,0.05226767,2.42707128
-5.20160080,6.49705434,0.05585800,1.39761601,2.48985504,2.04699851,1.22660421,0.57288934,0.05040086,2.38183075
-5.19559780,6.38434813,0.05542837,1.36450589,2.46610959,2.01035378,1.22809833,0.54879347,0.04855354,2.33618045
-5.18959480,6.27873130,0.05492653,1.33414658,2.44125321,1.97799293,1.22955736,0.52550705,0.04674949,2.29043109
-5.18359180,6.17991744,0.05434109,1.30630360,2.41512249,1.94972427,1.23074832,0.50320135,0.04501119,2.24487703
-5.17758879,6.08753786,0.05366250,1.28072543,2.38757917,1.92533457,1.23143267,0.48201657,0.04335956,2.19979269
-5.17158579,6.00115487,0.05288339,1.25714918,2.35851142,1.90459137,1.23137447,0.46206199,0.04181369,2.15542921
-5.16558279,5.92027404,0.05199889,1.23530591,2.32783397,1.88724448,1.23034819,0.44341699,0.04039069,2.11201142
-5.15957979,5.84435587,0.05100678,1.21492532,2.29548697,1.87302676,1.22814598,0.42613292,0.03910545,2.06973513
-5.15357679,5.77282662,0.04990763,1.19574020,2.26143411,1.86165470,1.22458412,0.41023542,0.03797055,2.02876481
-5.14757379,5.70508880,0.04870477,1.17749055,2.22566023,1.85282915,1.21950841,0.39572722,0.03699616,1.98923185
-5.14157079,5.64053130,0.04740415,1.15992753,2.18816874,1.84623636,1.21279838,0.38259118,0.03618989,1.95123333
-5.13556778,5.57853938,0.04601418,1.14281730,2.14897914,1.84154972,1.20437025,0.37079342,0.03555677,1.91483139
-5.12956478,5.51850456,0.04454539,1.12594474,2.10812498,1.83843237,1.19417853,0.36028632,0.03509918,1.88005333
-5.12356178,5.45983460,0.04301013,1.10911701,2.06565227,1.83654065,1.18221643,0.35101138,0.03481680,1.84689240
-5.11755878,5.40196347,0.04142211,1.09216705,2.02161876,1.83552860,1.16851500,0.34290182,0.03470658,1.81530932
-5.11155578,5.34436138,0.03979600,1.07495680,1.97609391,1.83505332,1.15314119,0.33588482,0.03476278,1.78523451
-5.10555278,5.28654457,0.03814699,1.05738010,1.92915980,1.83478108,1.13619503,0.32988330,0.03497694,1.75657115
-5.09954977,5.22808502,0.03649030,1.03936524,1.88091273,1.83439399,1.11780593,0.32481745,0.03533799,1.72919878
-5.09354677,5.16861943,0.03484080,1.02087698,1.83146557,1.83359701,1.09812845,0.32060583,0.03583234,1.70297762
-5.08754377,5.10785756,0.03321262,1.00191782,1.78095048,1.83212487,1.07733758,0.31716611,0.03644404,1.67775336
-5.08154077,5.04558942,0.03161880,0.98252865,1.72952201,1.82974879,1.05562373,0.31441566,0.03715498,1.65336238
-5.07553777,4.98169106,0.03007101,0.96278840,1.67736011,1.82628236,1.03318765,0.31227188,0.03794518,1.62963726
-5.06953477,4.91612863,0.02857936,0.94281284,1.62467285,1.82158664,1.01023529,0.31065245,0.03879311,1.60641238
-5.06353177,4.84896044,0.02715230,0.92275221,1.57169861,1.81557388,0.98697290,0.30947554,0.03967611,1.58352957
-5.05752876,4.78033681,0.02579647,0.90278798,1.51870729,1.80820980,0.96360224,0.30866017,0.04057084,1.56084349
-5.05152576,4.71049754,0.02451680,0.88312842,1.46600053,1.79951423,0.94031633,0.30812651,0.04145376,1.53822676
-5.04552276,4.63976695,0.02331651,0.86400326,1.41391045,1.78956001,0.91729554,0.30779650,0.04230172,1.51557453
-5.03951976,4.56854654,0.02219730,0.84565742,1.36279706,1.77847006,0.89470430,0.30759455,0.04309246,1.49280847
-5.03351676,4.49730535,0.02115948,0.82834397,1.31304397,1.76641290,0.87268845,0.30744852,0.04380521,1.46987997
-5.02751376,4.42656826,0.02020219,0.81231650,1.26505261,1.75359647,0.85137329,0.30729078,0.04442120,1.44677254
-5.02151076,4.35690267,0.01932365,0.79782106,1.21923493,1.74026068,0.83086240,0.30705950,0.04492418,1.42350326
-5.01550775,4.28890362,0.01852141,0.78508800,1.17600478,1.72666887,0.81123725,0.30669999,0.04530080,1.40012323
-5.00950475,4.22317818,0.01779257,0.77432377,1.13576815,1.71309846,0.79255766,0.30616608,0.04554098,1.37671709
-5.00350175,4.16032923,0.01713405,0.76570317,1.09891265,1.69983118,0.77486300,0.30542145,0.04563812,1.35340145
-4.99749875,4.10093919,0.01654279,0.75936210,1.06579659,1.68714316,0.75817410,0.30444082,0.04558921,1.33032237
-4.99149575,4.04555432,0.01601594,0.75539127,1.03673788,1.67529532,0.74249583,0.30321094,0.04539485,1.30765194
-4.98549275,3.99466964,0.01555104,0.75383085,1.01200351,1.66452422,0.72782010,0.30173128,0.04505906,1.28558392
-4.97948974,3.94871529,0.01514613,0.75466659,0.99179968,1.65503383,0.71412922,0.30001440,0.04458908,1.26432867
-4.97348674,3.90804429,0.01479983,0.75782734,0.97626326,1.64698841,0.70139936,0.29808587,0.04399493,1.24410744
-4.96748374,3.87292229,0.01451138,0.76318417,0.96545484,1.64050666,0.68960398,0.29598385,0.04328904,1.22514611
-4.96148074,3.84351931,0.01428066,0.77055133,0.95935372,1.63565741,0.67871687,0.29375814,0.04248563,1.20766866
-4.95547774,3.81990390,0.01410814,0.77968886,0.95785512,1.63245697,0.66871487,0.29146893,0.04160018,1.19189042
-4.94947474,3.80203967,0.01399484,0.79030701,0.96076976,1.63086804,0.65957989,0.28918513,0.04064886,1.17801149
-4.94347174,3.78978440,0.01394218,0.80207232,0.96782592,1.63080042,0.65130013,0.28698237,0.03964790,1.16621028
-4.93746873,3.78289178,0.01395195,0.81461523,0.97867397,1.63211339,0.64387063,0.28494086,0.03861307,1.15663766
-4.93146573,3.78101570,0.01402608,0.82753897,0.99289319,1.63461960,0.63729286,0.28314302,0.03755920,1.14941169
-4.92546273,3.78371703,0.01416653,0.84042959,1.01000076,1.63809045,0.63157359,0.28167114,0.03649979,1.14461324
-4.91945973,3.79047277,0.01437512,0.85286662,1.02946256,1.64226273,0.62672312,0.28060509,0.03544665,1.14228268
-4.91345673,3.80068736,0.01465333,0.86443422,1.05070542,1.64684625,0.62275289,0.28002010,0.03440975,1.14241768
-4.90745373,3.81370572,0.01500214,0.87473230,1.07313037,1.65153224,0.61967279,0.27998486,0.03339710,1.14497224
-4.90145073,3.82882790,0.01542182,0.88338719,1.09612646,1.65600221,0.61748842,0.28055988,0.03241472,1.14985706
-4.89544772,3.84532455,0.01591181,0.89006163,1.11908461,1.65993701,0.61619828,0.28179608,0.03146676,1.15694112
-4.88944472,3.86245316,0.01647047,0.89446352,1.14141110,1.66302559,0.61579137,0.28373390,0.03055562,1.16605451
-4.88344172,3.87947417,0.01709498,0.89635321,1.16254017,1.66497342,0.61624526,0.28640258,0.02968220,1.17699237
-4.87743872,3.89566669,0.01778122,0.89554912,1.18194546,1.66551002,0.61752476,0.28981991,0.02884613,1.18951979
-4.87143572,3.91034333,0.01852359,0.89193135,1.19914988,1.66439560,0.61958135,0.29399222,0.02804609,1.20337747
-4.86543272,3.92286362,0.01931500,0.88544327,1.21373372,1.66142637,0.62235341,0.29891458,0.02728002,1.21828799
-4.85942971,3.93264579,0.02014682,0.87609113,1.22534094,1.65643861,0.62576722,0.30457135,0.02654543,1.23396245
-4.85342671,3.93917655,0.02100888,0.86394166,1.23368346,1.64931135,0.62973871,0.31093669,0.02583964,1.25010722
-4.84742371,3.94201887,0.02188954,0.84911788,1.23854364,1.63996766,0.63417582,0.31797530,0.02515994,1.26643062
-4.84142071,3.94081758,0.02277582,0.83179342,1.23977493,1.62837462,0.63898135,0.32564322,0.02450377,1.28264937
-4.83541771,3.93530289,0.02365358,0.81218554,1.23730096,1.61454223,0.64405611,0.33388852,0.02386883,1.29849450
-4.82941471,3.92529202,0.02450778,0.79054728,1.23111329,1.59852125,0.64930220,0.34265218,0.02325313,1.31371675
-4.82341171,3.91068909,0.02532278,0.76715916,1.22126793,1.58040035,0.65462618,0.35186874,0.02265502,1.32809110
-4.81740870,3.89148343,0.02608268,0.74232061,1.20788101,1.56030272,0.65994203,0.36146712,0.02207319,1.34142061
-4.81140570,3.86774673,0.02677175,0.71634166,1.19112385,1.53838234,0.66517363,0.37137130,0.02150663,1.35353924
-4.80540270,3.83962906,0.02737489,0.68953509,1.17121742,1.51482015,0.67025677,0.38150110,0.02095459,1.36431379
-4.79939970,3.80735411,0.02787802,0.66220935,1.14842663,1.48982028,0.67514041,0.39177289,0.02041649,1.37364487
-4.79339670,3.77121374,0.02826859,0.63466228,1.12305445,1.46360644,0.67978734,0.40210044,0.01989189,1.38146699
-4.78739370,3.73156195,0.02853600,0.60717601,1.09543591,1.43641858,0.68417414,0.41239577,0.01938041,1.38774771
-4.78139070,3.68880845,0.02867199,0.58001279,1.06593220,1.40850982,0.68829050,0.42257008,0.01888172,1.39248611
-4.77538769,3.64341176,0.02867096,0.55341194,1.03492482,1.38014371,0.69213796,0.43253478,0.01839544,1.39571051
-4.76938469,3.59587204,0.02853026,0.52758780,1.00280981,1.35159177,0.69572834,0.44220261,0.01792118,1.39747563
-4.76338169,3.54672357,0.02825035,0.50272850,0.96999213,1.32313121,0.69908180,0.45148879,0.01745849,1.39785950
-4.75737869,3.49652716,0.02783487,0.47899560,0.93688021,1.29504289,0.70222489,0.46031230,0.01700690,1.39695996
-4.75137569,3.44586242,0.02729058,0.45652429,0.90388065,1.26760940,0.70518869,0.46859714,0.01656587,1.39489136
-4.74537269,3.39532021,0.02662725,0.43542411,0.87139318,1.24111320,0.70800718,0.47627366,0.01613492,1.39178122
-4.73936968,3.34549542,0.02585741,0.41578008,0.83980598,1.21583489,0.71071610,0.48327994,0.01571355,1.38776742
-4.73336668,3.29698035,0.02499598,0.39765416,0.80949125,1.19205146,0.71335227,0.48956308,0.01530136,1.38299580
-4.72736368,3.25035891,0.02405989,0.38108685,0.78080129,1.17003467,0.71595351,0.49508057,0.01489805,1.37761846
-4.72136068,3.20620187,0.02306759,0.36609901,0.75406507,1.15004955,0.71855927,0.49980162,0.01450347,1.37179282
-4.71535768,3.16506337,0.02203850,0.35269388,0.72958533,1.13235288,0.72121177,0.50370839,0.01411768,1.36568146
-4.70935468,3.12747885,0.02099252,0.34085916,0.70763632,1.11719199,0.72395768,0.50679728,0.01374096,1.35945273
-4.70335168,3.09396434,0.01994945,0.33056918,0.68846207,1.10480359,0.72685011,0.50908012,0.01337385,1.35328204
-4.69734867,3.06501714,0.01892852,0.32178729,0.67227540,1.09541285,0.72995087,0.51058525,0.01301719,1.34735371
-4.69134567,3.04111757,0.01794787,0.31446821,0.65925733,1.08923263,0.73333257,0.51135856,0.01267215,1.34186309
-4.68534267,3.02273166,0.01702420,0.30856054,0.64955720,1.08646294,0.73708050,0.51146436,0.01234020,1.33701874
-4.67933967,3.01031422,0.01617241,0.30400924,0.64329302,1.08729046,0.74129397,0.51098602,0.01202316,1.33304435
-4.67333667,3.00431189,0.01540532,0.30075807,0.64055239,1.09188824,0.74608687,0.51002637,0.01172317,1.33018002
-4.66733367,3.00516564,0.01473356,0.29875193,0.64139349,1.10041542,0.75158726,0.50870773,0.01144267,1.32868262
-4.66133067,3.01331213,0.01416544,0.29793902,0.64584642,1.11301693,0.75793588,0.50717152,0.01118436,1.32882488
-4.65532766,3.02918346,0.01370697,0.29827272,0.65391447,1.12982318,0.76528346,0.50557732,0.01095117,1.33089304
-4.64932466,3.05320498,0.01336196,0.29971307,0.66557560,1.15094958,0.77378675,0.50410128,0.01074616,1.33518271
-4.64332166,3.08579055,0.01313209,0.30222795,0.68078387,1.17649589,0.78360347,0.50293386,0.01057248,1.34199308
