energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
-5.53776888,0.71086434,0.00001309,0.04109671,0.13641610,0.31286667,0.11983350,0.25697763,0.16461972,0.00000000
-5.53176588,0.71441613,0.00001695,0.04148825,0.13530302,0.31826719,0.12727564,0.25331758,0.17061479,0.00000000
-5.52576288,0.71830916,0.00002186,0.04182357,0.13391002,0.32337862,0.13517707,0.25028034,0.17708576,0.00000000
-5.51975988,0.72269608,0.00002805,0.04212754,0.13232092,0.32828064,0.14348965,0.24790949,0.18396338,0.00000000
-5.51375688,0.72775650,0.00003577,0.04242796,0.13062978,0.33306106,0.15216193,0.24626279,0.19117262,0.00000000
-5.50775388,0.73369638,0.00004532,0.04275523,0.12893946,0.33781489,0.16114167,0.24541255,0.19863493,0.00000000
-5.50175088,0.74074794,0.00005703,0.04314213,0.12736020,0.34264389,0.17037885,0.24544574,0.20627094,0.00000000
-5.49574787,0.74916990,0.00007126,0.04362350,0.12600826,0.34765684,0.17982902,0.24646377,0.21400346,0.00000000
-5.48974487,0.75924817,0.00008844,0.04423602,0.12500471,0.35297025,0.18945670,0.24858197,0.22176078,0.00000000
-5.48374187,0.77129670,0.00010898,0.04501797,0.12447423,0.35870958,0.19923889,0.25192878,0.22948005,0.00000000
-5.47773887,0.78565810,0.00013335,0.04600894,0.12454406,0.36501070,0.20916823,0.25664443,0.23711060,0.00000000
-5.47173587,0.80270368,0.00016203,0.04724952,0.12534289,0.37202139,0.21925571,0.26287924,0.24461700,0.00000000
-5.46573287,0.82283230,0.00019550,0.04878086,0.12699971,0.37990264,0.22953269,0.27079120,0.25198159,0.00000000
-5.45972986,0.84646762,0.00023424,0.05064415,0.12964251,0.38882943,0.24005190,0.28054289,0.25920642,0.00000000
-5.45372686,0.87405317,0.00027870,0.05287986,0.13339674,0.39899071,0.25088737,0.29229764,0.26631418,0.00000000
-5.44772386,0.90604500,0.00032931,0.05552691,0.13838343,0.41058842,0.26213305,0.30621478,0.27334819,0.00000000
-5.44172086,0.94290155,0.00038642,0.05862157,0.14471700,0.42383534,0.27390005,0.32244422,0.28037129,0.00000000
-5.43571786,0.98507093,0.00045032,0.06219624,0.15250262,0.43895163,0.28631259,0.34112016,0.28746356,0.00000000
-5.42971486,1.03297561,0.00052120,0.06627803,0.16183325,0.45616016,0.29950261,0.36235440,0.29471891,0.00000000
-5.42371186,1.08699510,0.00059915,0.07088722,0.17278630,0.47568067,0.31360335,0.38622928,0.30224075,0.00000000
-5.41770885,1.14744734,0.00068411,0.07603578,0.18542018,0.49772298,0.32874204,0.41279063,0.31013686,0.00000000
-5.41170585,1.21456951,0.00077590,0.08172573,0.19977064,0.52247950,0.34503215,0.44204117,0.31851367,0.00000000
-5.40570285,1.28849947,0.00087419,0.08794778,0.21584732,0.55011749,0.36256543,0.47393464,0.32747033,0.00000000
-5.39969985,1.36925876,0.00097848,0.09468005,0.23363054,0.58077128,0.38140430,0.50837122,0.33709283,0.00000000
-5.39369685,1.45673841,0.00108813,0.10188717,0.25306863,0.61453512,0.40157496,0.54519452,0.34744853,0.00000000
-5.38769385,1.55068855,0.00120236,0.10951971,0.27407594,0.65145677,0.42306160,0.58419052,0.35858133,0.00000000
-5.38169085,1.65071253,0.00132027,0.11751404,0.29653179,0.69153245,0.44580214,0.62508880,0.37050790,0.00000000
-5.37568784,1.75626654,0.00144084,0.12579281,0.32028047,0.73470324,0.46968567,0.66756606,0.38321502,0.00000000
-5.36968484,1.86666468,0.00156299,0.13426582,0.34513244,0.78085320,0.49455204,0.71125212,0.39665829,0.00000000
-5.36368184,1.98108989,0.00168560,0.14283155,0.37086667,0.82980934,0.52019337,0.75573813,0.41076223,0.00000000
-5.35767884,2.09861017,0.00180754,0.15137914,0.39723434,0.88134333,0.54635777,0.80058685,0.42542174,0.00000000
-5.35167584,2.21819965,0.00192774,0.15979084,0.42396356,0.93517491,0.57275493,0.84534460,0.44050487,0.00000000
-5.34567284,2.33876348,0.00204521,0.16794485,0.45076512,0.99097677,0.59906349,0.88955424,0.45585668,0.00000000
-5.33966983,2.45916549,0.00215908,0.17571838,0.47733914,1.04838062,0.62493976,0.93276878,0.47130396,0.00000000
-5.33366683,2.57825729,0.00226868,0.18299094,0.50338209,1.10698409,0.65002744,0.97456487,0.48666056,0.00000000
-5.32766383,2.69490746,0.00237354,0.18964749,0.52859430,1.16635814,0.67396792,1.01455554,0.50173309,0.00000000
-5.32166083,2.80802943,0.00247342,0.19558162,0.55268729,1.22605467,0.69641066,1.05240153,0.51632659,0.00000000
-5.31565783,2.91660694,0.00256834,0.20069837,0.57539091,1.28561398,0.71702312,1.08782077,0.53025000,0.00000000
-5.30965483,3.01971591,0.00265861,0.20491665,0.59645979,1.34457183,0.73550005,1.12059542,0.54332115,0.00000000
-5.30365183,3.11654201,0.00274479,0.20817132,0.61567907,1.40246600,0.75157154,1.15057628,0.55537115,0.00000000
-5.29764882,3.20639340,0.00282770,0.21041458,0.63286902,1.45884210,0.76500968,1.17768429,0.56624792,0.00000000
-5.29164582,3.28870844,0.00290842,0.21161685,0.64788860,1.51325885,0.77563360,1.20190924,0.57581907,0.00000000
-5.28564282,3.36305859,0.00298820,0.21176708,0.66063771,1.56529269,0.78331288,1.22330569,0.58397378,0.00000000
-5.27963982,3.42914681,0.00306848,0.21087242,0.67105829,1.61454192,0.78796913,1.24198660,0.59062405,0.00000000
-5.27363682,3.48680210,0.00315078,0.20895743,0.67913418,1.66063064,0.78957609,1.25811483,0.59570518,0.00000000
-5.26763382,3.53597116,0.00323668,0.20606280,0.68489002,1.70321245,0.78815816,1.27189325,0.59917575,0.00000000
-5.26163082,3.57670795,0.00332774,0.20224367,0.68838913,1.74197446,0.78378769,1.28355389,0.60101715,0.00000000
-5.25562781,3.60916213,0.00342543,0.19756770,0.68973075,1.77664130,0.77658130,1.29334677,0.60123274,0.00000000
-5.24962481,3.63356740,0.00353110,0.19211299,0.68904676,1.80697974,0.76669528,1.30152897,0.59984689,0.00000000
-5.24362181,3.65023042,0.00364586,0.18596576,0.68649804,1.83280351,0.75432064,1.30835449,0.59690389,0.00000000
-5.23761881,3.65952103,0.00377057,0.17921824,0.68227073,1.85397866,0.73967767,1.31406532,0.59246674,0.00000000
-5.23161581,3.66186422,0.00390577,0.17196641,0.67657255,1.87042895,0.72301052,1.31888413,0.58661598,0.00000000
-5.22561281,3.65773395,0.00405163,0.16430802,0.66962916,1.88214147,0.70458177,1.32300881,0.57944845,0.00000000
-5.21960980,3.64764894,0.00420797,0.15634071,0.66168085,1.88917174,0.68466718,1.32660893,0.57107605,0.00000000
-5.21360680,3.63217006,0.00437417,0.14816032,0.65297944,1.89164827,0.66355069,1.32982419,0.56162432,0.00000000
-5.20760380,3.61189906,0.00454922,0.13985946,0.64378538,1.88977600,0.64151971,1.33276486,0.55123093,0.00000000
-5.20160080,3.58747774,0.00473170,0.13152629,0.63436503,1.88383819,0.61886073,1.33551365,0.54004398,0.00000000
-5.19559780,3.55958729,0.00491981,0.12324343,0.62498802,1.87419635,0.59585527,1.33812922,0.52822001,0.00000000
-5.18959480,3.52894665,0.00511142,0.11508719,0.61592448,1.86128789,0.57277606,1.34065045,0.51592182,0.00000000
-5.18359180,3.49630949,0.00530406,0.10712690,0.60744216,1.84562102,0.54988363,1.34310146,0.50331597,0.00000000
-5.17758879,3.46245898,0.00549505,0.09942442,0.59980311,1.82776688,0.52742302,1.34549678,0.49057007,0.00000000
-5.17158579,3.42819989,0.00568151,0.09203385,0.59326007,1.80834869,0.50562094,1.34784617,0.47784983,0.00000000
-5.16558279,3.39434767,0.00586046,0.08500130,0.58805217,1.78802802,0.48468309,1.35015897,0.46531606,0.00000000
-5.15957979,3.36171448,0.00602885,0.07836490,0.58440026,1.76748853,0.46479182,1.35244725,0.45312151,0.00000000
-5.15357679,3.33109211,0.00618371,0.07215481,0.58250165,1.74741739,0.44610417,1.35472795,0.44140787,0.00000000
-5.14757379,3.30323239,0.00632216,0.06639349,0.58252454,1.72848520,0.42875026,1.35702336,0.43030281,0.00000000
-5.14157079,3.27882550,0.00644153,0.06109596,0.58460213,1.71132486,0.41283215,1.35936028,0.41991740,0.00000000
-5.13556778,3.25847728,0.00653942,0.05627032,0.58882691,1.69651046,0.39842318,1.36176764,0.41034380,0.00000000
-5.12956478,3.24268637,0.00661372,0.05191825,0.59524508,1.68453699,0.38556787,1.36427275,0.40165351,0.00000000
-5.12356178,3.23182249,0.00666273,0.04803575,0.60385179,1.67580174,0.37428248,1.36689659,0.39389606,0.00000000
-5.11755878,3.22610712,0.00668518,0.04461391,0.61458725,1.67058842,0.36455613,1.36964833,0.38709847,0.00000000
-5.11155578,3.22559781,0.00668022,0.04163982,0.62733423,1.66905491,0.35635270,1.37251946,0.38126520,0.00000000
-5.10555278,3.23017727,0.00664749,0.03909752,0.64191718,1.67122502,0.34961333,1.37547822,0.37637900,0.00000000
-5.09954977,3.23954834,0.00658711,0.03696910,0.65810326,1.67698526,0.34425964,1.37846458,0.37240228,0.00000000
-5.09354677,3.25323550,0.00649966,0.03523569,0.67560545,1.68608657,0.34019753,1.38138634,0.36927931,0.00000000
-5.08754377,3.27059341,0.00638615,0.03387862,0.69408779,1.69815125,0.33732162,1.38411678,0.36693897,0.00000000
-5.08154077,3.29082266,0.00624800,0.03288043,0.71317273,1.71268495,0.33551998,1.38649422,0.36529806,0.00000000
-5.07553777,3.31299234,0.00608701,0.03222587,0.73245048,1.72909319,0.33467930,1.38832359,0.36426515,0.00000000
-5.06953477,3.33606881,0.00590528,0.03190279,0.75148995,1.74670178,0.33469007,1.38938032,0.36374463,0.00000000
-5.06353177,3.35894963,0.00570517,0.03190287,0.76985106,1.76478043,0.33545178,1.38941634,0.36364106,0.00000000
-5.05752876,3.38050126,0.00548923,0.03222220,0.78709780,1.78256820,0.33687774,1.38816810,0.36386344,0.00000000
-5.05152576,3.39959887,0.00526015,0.03286162,0.80281155,1.79930008,0.33889944,1.38536618,0.36432931,0.00000000
-5.04552276,3.41516656,0.00502066,0.03382682,0.81660414,1.81423315,0.34147001,1.38074616,0.36496850,0.00000000
-5.03951976,3.42621596,0.00477351,0.03512818,0.82812991,1.82667149,0.34456685,1.37406005,0.36572623,0.00000000
-5.03351676,3.43188145,0.00452140,0.03678031,0.83709643,1.83598863,0.34819288,1.36508780,0.36656551,0.00000000
-5.02751376,3.43145027,0.00426693,0.03880130,0.84327317,1.84164657,0.35237653,1.35364809,0.36746860,0.00000000
-5.02151076,3.42438607,0.00401254,0.04121167,0.84649799,1.84321089,0.35717019,1.33960786,0.36843734,0.00000000
-5.01550775,3.41034473,0.00376049,0.04403308,0.84668089,1.84036113,0.36264710,1.32288997,0.36949243,0.00000000
-5.00950475,3.38918169,0.00351281,0.04728674,0.84380524,1.83289638,0.36889681,1.30347855,0.37067146,0.00000000
-5.00350175,3.36095064,0.00327131,0.05099171,0.83792609,1.82073602,0.37601912,1.28142159,0.37202585,0.00000000
-4.99749875,3.32589350,0.00303754,0.05516295,0.82916616,1.80391571,0.38411695,1.25683070,0.37361664,0.00000000
-4.99149575,3.28442257,0.00281279,0.05980943,0.81770933,1.78257922,0.39328820,1.22987797,0.37550950,0.00000000
-4.98549275,3.23709573,0.00259811,0.06493215,0.80379235,1.75696651,0.40361705,1.20079006,0.37776897,0.00000000
-4.97948974,3.18458610,0.00239427,0.07052234,0.78769504,1.72739905,0.41516515,1.16983986,0.38045237,0.00000000
-4.97348674,3.12764799,0.00220182,0.07655990,0.76972956,1.69426292,0.42796310,1.13733624,0.38360360,0.00000000
-4.96748374,3.06708074,0.00202108,0.08301205,0.75022915,1.65799093,0.44200270,1.10361237,0.38724722,0.00000000
-4.96148074,3.00369261,0.00185217,0.08983246,0.72953702,1.61904430,0.45723045,1.06901332,0.39138324,0.00000000
-4.95547774,2.93826643,0.00169503,0.09696087,0.70799567,1.57789506,0.47354281,1.03388372,0.39598273,0.00000000
-4.94947474,2.87152884,0.00154945,0.10432325,0.68593715,1.53500970,0.49078336,0.99855595,0.40098494,0.00000000
-4.94347174,2.80412461,0.00141506,0.11183252,0.66367452,1.49083490,0.50874251,0.96333974,0.40629572,0.00000000
-4.93746873,2.73659709,0.00129141,0.11938996,0.64149476,1.44578569,0.52715949,0.92851353,0.41178786,0.00000000
-4.93146573,2.66937580,0.00117796,0.12688713,0.61965328,1.40023651,0.54572709,0.89431817,0.41730315,0.00000000
-4.92546273,2.60277133,0.00107410,0.13420847,0.59836996,1.35451540,0.56409872,0.86095303,0.42265619,0.00000000
-4.91945973,2.53697763,0.00097918,0.14123428,0.57782692,1.30890114,0.58189777,0.82857488,0.42763999,0.00000000
-4.91345673,2.47208127,0.00089255,0.14784410,0.55816763,1.26362354,0.59872880,0.79729928,0.43203295,0.00000000
-4.90745373,2.40807676,0.00081354,0.15392039,0.53949749,1.21886637,0.61419019,0.76720436,0.43560699,0.00000000
-4.90145073,2.34488692,0.00074149,0.15935221,0.52188550,1.17477273,0.62788754,0.73833667,0.43813652,0.00000000
-4.89544772,2.28238698,0.00067579,0.16403893,0.50536689,1.13145241,0.63944744,0.71071865,0.43940769,0.00000000
-4.88944472,2.22043085,0.00061583,0.16789361,0.48994661,1.08899066,0.64853072,0.68435707,0.43922749,0.00000000
-4.88344172,2.15887820,0.00056108,0.17084604,0.47560329,1.04745807,0.65484477,0.65925214,0.43743235,0.00000000
-4.87743872,2.09762074,0.00051102,0.17284521,0.46229371,1.00692081,0.65815421,0.63540642,0.43389561,0.00000000
-4.87143572,2.03660654,0.00046521,0.17386110,0.44995748,0.96745099,0.65828956,0.61283324,0.42853362,0.00000000
-4.86543272,1.97586117,0.00042327,0.17388579,0.43852189,0.92913658,0.65515335,0.59156404,0.42131016,0.00000000
-4.85942971,1.91550480,0.00038483,0.17293365,0.42790681,0.89209058,0.64872368,0.57165435,0.41223888,0.00000000
-4.85342671,1.85576478,0.00034963,0.17104085,0.41802953,0.85645924,0.63905488,0.55318805,0.40138372,0.00000000
-4.84742371,1.79698328,0.00031743,0.16826402,0.40880949,0.82242901,0.62627543,0.53627986,0.38885736,0.00000000
-4.84142071,1.73962015,0.00028803,0.16467822,0.40017284,0.79023219,0.61058336,0.52107601,0.37481772,0.00000000
-4.83541771,1.68425121,0.00026131,0.16037436,0.39205669,0.76015123,0.59223934,0.50775316,0.35946277,0.00000000
-4.82941471,1.63156233,0.00023715,0.15545611,0.38441310,0.73252154,0.57155789,0.49651579,0.34302393,0.00000000
-4.82341171,1.58234014,0.00021551,0.15003657,0.37721261,0.70773305,0.54889718,0.48759229,0.32575849,0.00000000
-4.81740870,1.53745986,0.00019636,0.14423476,0.37044722,0.68623034,0.52464801,0.48122999,0.30794131,0.00000000
-4.81140570,1.49787106,0.00017971,0.13817213,0.36413287,0.66851145,0.49922230,0.47768958,0.28985624,0.00000000
-4.80540270,1.46458201,0.00016561,0.13196932,0.35831106,0.65512538,0.47304179,0.47723907,0.27178774,0.00000000
-4.79939970,1.43864302,0.00015412,0.12574311,0.35304973,0.64666825,0.44652717,0.48014768,0.25401296,0.00000000
-4.79339670,1.42112939,0.00014533,0.11960387,0.34844319,0.64377791,0.42008828,0.48667977,0.23679456,0.00000000
-4.78739370,1.41312402,0.00013937,0.11365343,0.34461098,0.64712705,0.39411536,0.49708908,0.22037459,0.00000000
-4.78139070,1.41569971,0.00013635,0.10798351,0.34169575,0.65741451,0.36897180,0.51161324,0.20496953,0.00000000
-4.77538769,1.42990129,0.00013643,0.10267466,0.33985988,0.67535467,0.34498823,0.53046861,0.19076656,0.00000000
-4.76938469,1.45672702,0.00013975,0.09779561,0.33928108,0.70166472,0.32245824,0.55384549,0.17792112,0.00000000
-4.76338169,1.49710927,0.00014648,0.09340321,0.34014689,0.73704966,0.30163537,0.58190343,0.16655569,0.00000000
-4.75737869,1.55189395,0.00015677,0.08954255,0.34264814,0.78218494,0.28273139,0.61476666,0.15675959,0.00000000
-4.75137569,1.62181860,0.00017076,0.08624750,0.34697165,0.83769689,0.26591574,0.65251948,0.14858976,0.00000000
-4.74537269,1.70748897,0.00018858,0.08354136,0.35329218,0.90414080,0.25131571,0.69520147,0.14207234,0.00000000
-4.73936968,1.80935408,0.00021034,0.08143757,0.36176401,0.98197734,0.23901741,0.74280248,0.13720474,0.00000000
-4.73336668,1.92768018,0.00023609,0.07994049,0.37251241,1.07154751,0.22906716,0.79525737,0.13395808,0.00000000
-4.72736368,2.06252406,0.00026586,0.07904610,0.38562523,1.17304698,0.22147321,0.85244061,0.13227994,0.00000000
-4.72136068,2.21370665,0.00029961,0.07874254,0.40114509,1.28650067,0.21620764,0.91416083,0.13209703,0.00000000
-4.71535768,2.38078786,0.00033725,0.07901063,0.41906244,1.41173864,0.21320836,0.98015555,0.13331787,0.00000000
-4.70935468,2.56304422,0.00037861,0.07982413,0.43930983,1.54837441,0.21238121,1.05008638,0.13583533,0.00000000
-4.70335168,2.75945057,0.00042344,0.08114998,0.46175793,1.69578716,0.21360205,1.12353512,0.13952896,0.00000000
-4.69734867,2.96866760,0.00047143,0.08294846,0.48621326,1.85310897,0.21671904,1.20000105,0.14426709,0.00000000
-4.69134567,3.18903663,0.00052215,0.08517325,0.51241829,2.01921845,0.22155499,1.27889989,0.14990879,0.00000000
-4.68534267,3.41858334,0.00057512,0.08777160,0.54005371,2.19274192,0.22791005,1.35956482,0.15630565,0.00000000
-4.67933967,3.65503133,0.00062977,0.09068459,0.56874328,2.37206306,0.23556464,1.44124993,0.16330344,0.00000000
-4.67333667,3.89582670,0.00068544,0.09384749,0.59806102,2.55534152,0.24428278,1.52313635,0.17074379,0.00000000
-4.66733367,4.13817391,0.00074145,0.09719037,0.62754077,2.74054104,0.25381585,1.60434135,0.17846580,0.00000000
-4.66133067,4.37908276,0.00079704,0.10063890,0.65668772,2.92546653,0.26390681,1.68393029,0.18630784,0.00000000
-4.65532766,4.61542608,0.00085143,0.10411549,0.68499181,3.10780983,0.27429477,1.76093158,0.19410934,0.00000000
-4.64932466,4.84400648,0.00090382,0.10754053,0.71194221,3.28520274,0.28472000,1.83435423,0.20171278,0.00000000
-4.64332166,5.06163067,0.00095343,0.11083400,0.73704269,3.45527591,0.29492908,1.90320772,0.20896583,0.00000000
