energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-5.77788894,3.67568505,0.82076843,2.38354458,0.00108023,0.35859851,0.01437535,0.36646812,0.88646093,0.31357676
-5.77188594,3.69710716,0.82591389,2.40496911,0.00102132,0.35756658,0.01389713,0.36822763,0.86915432,0.31755342
-5.76588294,3.71661599,0.83085457,2.42473778,0.00096934,0.35648154,0.01344275,0.36969393,0.85128738,0.32145462
-5.75987994,3.73386548,0.83555653,2.44268088,0.00092391,0.35527499,0.01301519,0.37085385,0.83312163,0.32515698
-5.75387694,3.74844937,0.83996316,2.45859833,0.00088464,0.35386947,0.01261700,0.37169252,0.81489315,0.32852847
-5.74787394,3.75989605,0.84399216,2.47225104,0.00085111,0.35218133,0.01225025,0.37219118,0.79680437,0.33143225
-5.74187094,3.76767056,0.84753459,2.48335667,0.00082290,0.35012437,0.01191648,0.37232567,0.77901795,0.33373102
-5.73586793,3.77118389,0.85045576,2.49159025,0.00079952,0.34761403,0.01161664,0.37206550,0.76165337,0.33529190
-5.72986493,3.76980932,0.85259830,2.49658965,0.00078049,0.34457196,0.01135119,0.37137383,0.74478597,0.33599144
-5.72386193,3.76290495,0.85378709,2.49796585,0.00076527,0.34093072,0.01112012,0.37020814,0.72844871,0.33572068
-5.71785893,3.74984125,0.85383597,2.49531727,0.00075332,0.33663831,0.01092313,0.36852166,0.71263618,0.33438988
-5.71185593,3.73003211,0.85255579,2.48824751,0.00074409,0.33166235,0.01075974,0.36626545,0.69731076,0.33193282
-5.70585293,3.70296767,0.84976348,2.47638548,0.00073701,0.32599358,0.01062946,0.36339092,0.68241039,0.32831023
-5.69984992,3.66824703,0.84529156,2.45940676,0.00073157,0.31964852,0.01053195,0.35985275,0.66785740,0.32351244
-5.69384692,3.62560887,0.83899773,2.43705496,0.00072725,0.31267114,0.01046722,0.35561203,0.65356798,0.31756088
-5.68784392,3.57495845,0.83077378,2.40916201,0.00072362,0.30513337,0.01043569,0.35063928,0.63946158,0.31050847
-5.68184092,3.51638909,0.82055355,2.37566599,0.00072028,0.29713438,0.01043837,0.34491743,0.62546980,0.30243878
-5.67583792,3.45019714,0.80831936,2.33662566,0.00071691,0.28879879,0.01047685,0.33844434,0.61154420,0.29346416
-5.66983492,3.37688937,0.79410655,2.29223086,0.00071327,0.28027364,0.01055333,0.33123490,0.59766265,0.28372262
-5.66383192,3.29718225,0.77800592,2.24280799,0.00070920,0.27172449,0.01067058,0.32332251,0.58383388,0.27337404
-5.65782891,3.21199316,0.76016390,2.18882042,0.00070463,0.26333066,0.01083176,0.31475989,0.57010011,0.26259538
-5.65182591,3.12242366,0.74078031,2.13086359,0.00069954,0.25527990,0.01104030,0.30561919,0.55653754,0.25157564
-5.64582291,3.02973576,0.72010405,2.06965501,0.00069402,0.24776272,0.01129967,0.29599130,0.54325488,0.24051027
-5.63981991,2.93532214,0.69842670,2.00601968,0.00068821,0.24096669,0.01161309,0.28598457,0.53039008,0.22959578
-5.63381691,2.84067163,0.67607450,1.94087137,0.00068227,0.23507086,0.01198326,0.27572287,0.51810546,0.21902437
-5.62781391,2.74733168,0.65339905,1.87519081,0.00067642,0.23024065,0.01241210,0.26534305,0.50658163,0.20897905
-5.62181091,2.65686939,0.63076731,1.81000162,0.00067089,0.22662340,0.01290041,0.25499213,0.49601065,0.19962931
-5.61580790,2.57083277,0.60855124,1.74634509,0.00066590,0.22434474,0.01344767,0.24482408,0.48658886,0.19112762
-5.60980490,2.49071400,0.58711775,1.68525482,0.00066166,0.22350600,0.01405184,0.23499648,0.47850975,0.18360673
-5.60380190,2.41791609,0.56681930,1.62773230,0.00065834,0.22418272,0.01470921,0.22566723,0.47195748,0.17717787
-5.59779890,2.35372419,0.54798570,1.57472436,0.00065608,0.22642422,0.01541437,0.21699128,0.46710119,0.17193005
-5.59179590,2.29928260,0.53091731,1.52710323,0.00065495,0.23025442,0.01616027,0.20911763,0.46409055,0.16793010
-5.58579290,2.25557792,0.51587998,1.48564992,0.00065497,0.23567368,0.01693836,0.20218659,0.46305283,0.16522373
-5.57978989,2.22342884,0.50310179,1.45104117,0.00065610,0.24266156,0.01773880,0.19632742,0.46409130,0.16383726
-5.57378689,2.20348216,0.49277158,1.42384037,0.00065824,0.25118048,0.01855090,0.19165634,0.46728531,0.16378002
-5.56778389,2.19621476,0.48503920,1.40449219,0.00066126,0.26117986,0.01936343,0.18827494,0.47269169,0.16504711
-5.56178089,2.20194055,0.48001718,1.39332083,0.00066494,0.27260073,0.02016518,0.18626895,0.48034741,0.16762261
-5.55577789,2.22082145,0.47778359,1.39053133,0.00066907,0.28538033,0.02094545,0.18570734,0.49027310,0.17148268
-5.54977489,2.25288102,0.47838566,1.39621355,0.00067341,0.29945666,0.02169461,0.18664170,0.50247714,0.17659871
-5.54377189,2.29801938,0.48184374,1.41034798,0.00067771,0.31477253,0.02240461,0.18910577,0.51696001,0.18294008
-5.53776888,2.35602819,0.48815521,1.43281271,0.00068172,0.33127899,0.02306947,0.19311523,0.53371826,0.19047656
-5.53176588,2.42660418,0.49729793,1.46339107,0.00068523,0.34893785,0.02368569,0.19866739,0.55274799,0.19918003
-5.52576288,2.50936029,0.50923293,1.50177894,0.00068805,0.36772319,0.02425254,0.20574107,0.57404736,0.20902563
-5.51975988,2.60383356,0.52390599,1.54759168,0.00069002,0.38762160,0.02477226,0.21429637,0.59761776,0.21999203
-5.51375688,2.70948916,0.54124808,1.60036988,0.00069105,0.40863135,0.02525012,0.22427446,0.62346375,0.23206103
-5.50775388,2.82572051,0.56117456,1.65958409,0.00069108,0.43076020,0.02569429,0.23559738,0.65159130,0.24521637
-5.50175088,2.95184563,0.58358311,1.72463834,0.00069010,0.45402218,0.02611561,0.24816786,0.68200470,0.25944180
-5.49574787,3.08710044,0.60835087,1.79487264,0.00068814,0.47843332,0.02652716,0.26186926,0.71470199,0.27471869
-5.48974487,3.23062966,0.63533072,1.86956491,0.00068527,0.50400664,0.02694378,0.27656568,0.74966940,0.29102311
-5.48374187,3.38147686,0.66434736,1.94793263,0.00068159,0.53074666,0.02738139,0.29210239,0.78687484,0.30832271
-5.47773887,3.53857466,0.69519355,2.02913498,0.00067723,0.55864366,0.02785629,0.30830658,0.82626114,0.32657357
-5.47173587,3.70073682,0.72762684,2.11227585,0.00067230,0.58766810,0.02838436,0.32498863,0.86773925,0.34571714
-5.46573287,3.86665349,0.76136743,2.19640838,0.00066694,0.61776552,0.02898032,0.34194391,0.91118194,0.36567765
-5.45972986,4.03489105,0.79609743,2.28054165,0.00066127,0.64885220,0.02965690,0.35895520,0.95641857,0.38636004
-5.45372686,4.20389750,0.83146192,2.36364967,0.00065539,0.68081195,0.03042416,0.37579576,1.00323116,0.40764859
-5.44772386,4.37201435,0.86707203,2.44468309,0.00064936,0.71349422,0.03128891,0.39223301,1.05135232,0.42940659
-5.44172086,4.53749528,0.90251000,2.52258363,0.00064324,0.74671374,0.03225413,0.40803283,1.10046522,0.45147685
-5.43571786,4.69853172,0.93733652,2.59630104,0.00063704,0.78025184,0.03331873,0.42296430,1.15020581,0.47368331
-5.42971486,4.85328467,0.97109971,2.66481220,0.00063076,0.81385943,0.03447730,0.43680483,1.20016740,0.49583375
-5.42371186,4.99992211,1.00334586,2.72714191,0.00062436,0.84726169,0.03572015,0.44934551,1.24990752,0.51772335
-5.41770885,5.13666066,1.03363124,2.78238453,0.00061779,0.88016419,0.03703345,0.46039637,1.29895694,0.53913927
-5.41170585,5.26180978,1.06153443,2.82972567,0.00061097,0.91226043,0.03839965,0.46979149,1.34683050,0.55986582
-5.40570285,5.37381691,1.08666883,2.86846302,0.00060384,0.94324030,0.03979793,0.47739362,1.39303953,0.57969019
-5.39969985,5.47131133,1.10869440,2.89802534,0.00059631,0.97279941,0.04120487,0.48309810,1.43710517,0.59840848
-5.39369685,5.55314492,1.12732826,2.91798865,0.00058833,1.00064858,0.04259521,0.48683596,1.47857230,0.61583171
-5.38769385,5.61842781,1.14235343,2.92808891,0.00057985,1.02652342,0.04394269,0.48857593,1.51702340,0.63179163
-5.38169085,5.66655726,1.15362539,2.92823034,0.00057082,1.05019339,0.04522090,0.48832527,1.55209181,0.64614605
-5.37568784,5.69723824,1.16107591,2.91848905,0.00056125,1.07147001,0.04640415,0.48612941,1.58347385,0.65878342
-5.36968484,5.71049481,1.16471410,2.89911151,0.00055114,1.09021391,0.04746836,0.48207023,1.61093933,0.66962653
-5.36368184,5.70667158,1.16462447,2.87050794,0.00054055,1.10634047,0.04839175,0.47626324,1.63433995,0.67863513
-5.35767884,5.68642505,1.16096222,2.83324082,0.00052953,1.11982360,0.04915559,0.46885356,1.65361538,0.68580736
-5.35167584,5.65070538,1.15394591,2.78800877,0.00051816,1.13069782,0.04974469,0.46001105,1.66879668,0.69117993
-5.34567284,5.60072904,1.14384792,2.73562667,0.00050655,1.13905830,0.05014785,0.44992465,1.68000694,0.69482711
-5.33966983,5.53794383,1.13098325,2.67700261,0.00049479,1.14505905,0.05035807,0.43879625,1.68745928,0.69685852
-5.33366683,5.46398758,1.11569708,2.61311269,0.00048301,1.14890919,0.05037265,0.42683446,1.69145207,0.69741589
-5.32766383,5.38064227,1.09835197,2.54497474,0.00047130,1.15086763,0.05019316,0.41424831,1.69236180,0.69666883
-5.32166083,5.28978564,1.07931506,2.47362184,0.00045978,1.15123624,0.04982516,0.40124138,1.69063377,0.69481001
-5.31565783,5.19334192,1.05894604,2.40007673,0.00044854,1.15035179,0.04927793,0.38800652,1.68677086,0.69204970
-5.30965483,5.09323377,1.03758641,2.32532811,0.00043764,1.14857707,0.04856396,0.37472131,1.68132099,0.68861005
-5.30365183,4.99133695,1.01555045,2.25030938,0.00042716,1.14629132,0.04769843,0.36154455,1.67486341,0.68471927
-5.29764882,4.88943919,0.99311817,2.17588076,0.00041713,1.14388035,0.04669865,0.34861366,1.66799444,0.68060592
-5.29164582,4.78920439,0.97053064,2.10281496,0.00040757,1.14172663,0.04558339,0.33604332,1.66131285,0.67649338
-5.28564282,4.69214289,0.94798756,2.03178690,0.00039849,1.14019957,0.04437227,0.32392507,1.65540538,0.67259476
-5.27963982,4.59958828,0.92564711,1.96336739,0.00038989,1.13964626,0.04308517,0.31232797,1.65083259,0.66910830
-5.27363682,4.51268078,0.90362797,1.89802065,0.00038175,1.14038273,0.04174168,0.30130009,1.64811545,0.66621327
-5.26763382,4.43235710,0.88201311,1.83610556,0.00037404,1.14268598,0.04036060,0.29087075,1.64772272,0.66406647
-5.26163082,4.35934608,0.86085506,1.77788000,0.00036674,1.14678691,0.03895954,0.28105331,1.65005945,0.66279931
-5.25562781,4.29416985,0.84018231,1.72350795,0.00035984,1.15286406,0.03755462,0.27184831,1.65545677,0.66251543
-5.24962481,4.23714934,0.82000629,1.67306865,0.00035332,1.16103854,0.03616020,0.26324675,1.66416311,0.66328893
-5.24362181,4.18841368,0.80032862,1.62656736,0.00034719,1.17136996,0.03478883,0.25523337,1.67633696,0.66516305
-5.23761881,4.14791265,0.78114815,1.58394698,0.00034147,1.18385360,0.03345114,0.24778975,1.69204151,0.66814945
-5.23161581,4.11543141,0.76246750,1.54510014,0.00033620,1.19841883,0.03215594,0.24089712,1.71124115,0.67222794
-5.22561281,4.09060711,0.74429867,1.50988114,0.00033147,1.21492902,0.03091031,0.23453874,1.73380021,0.67734675
-5.21960980,4.07294683,0.72666765,1.47811749,0.00032737,1.23318285,0.02971977,0.22870178,1.75948390,0.68342346
-5.21360680,4.06184671,0.70961767,1.44962064,0.00032403,1.25291727,0.02858852,0.22337878,1.78796182,0.69034640
-5.20760380,4.05661192,0.69321126,1.42419575,0.00032161,1.27381218,0.02751970,0.21856850,1.81881404,0.69797678
-5.20160080,4.05647758,0.67753073,1.40165036,0.00032032,1.29549678,0.02651560,0.21427637,1.85153975,0.70615152
-5.19559780,4.06063034,0.66267745,1.38180196,0.00032037,1.31755764,0.02557803,0.21051440,1.88556866,0.71468677
-5.18959480,4.06823081,0.64876982,1.36448439,0.00032204,1.33954852,0.02470847,0.20730078,1.92027470,0.72338209
-5.18359180,4.07843642,0.63594006,1.34955325,0.00032560,1.36100152,0.02390842,0.20465907,1.95499206,0.73202534
-5.17758879,4.09042464,0.62433008,1.33689028,0.00033136,1.38143958,0.02317956,0.20261716,1.98903306,0.74039817
-5.17158579,4.10341614,0.61408651,1.32640682,0.00033966,1.40038988,0.02252397,0.20120600,2.02170724,0.74828187
-5.16558279,4.11669732,0.60535521,1.31804644,0.00035085,1.41739763,0.02194426,0.20045813,2.05234127,0.75546357
-5.15957979,4.12964148,0.59827530,1.31178669,0.00036527,1.43203995,0.02144374,0.20040616,2.08029880,0.76174242
-5.15357679,4.14172797,0.59297314,1.30763996,0.00038329,1.44393913,0.02102646,0.20108111,2.10499946,0.76693563
-5.14757379,4.15255828,0.58955634,1.30565345,0.00040526,1.45277473,0.02069723,0.20251078,2.12593639,0.77088403
-5.14157079,4.16186825,0.58810802,1.30590803,0.00043149,1.45829409,0.02046167,0.20471804,2.14269127,0.77345691
-5.13556778,4.16953558,0.58868163,1.30851595,0.00046231,1.46032055,0.02032613,0.20771925,2.15494632,0.77455590
-5.12956478,4.17558177,0.59129648,1.31361728,0.00049795,1.45875904,0.02029761,0.21152268,2.16249268,0.77411767
-5.12356178,4.18016816,0.59593405,1.32137490,0.00053864,1.45359882,0.02038365,0.21612706,2.16523461,0.77211532
-5.11755878,4.18358558,0.60253546,1.33196799,0.00058451,1.44491291,0.02059213,0.22152025,2.16318938,0.76855834
-5.11155578,4.18623789,0.61100002,1.34558411,0.00063563,1.43285445,0.02093108,0.22767817,2.15648282,0.76349112
-5.10555278,4.18861953,0.62118513,1.36240972,0.00069195,1.41765004,0.02140845,0.23456390,2.14534070,0.75699008
-5.09954977,4.19128807,0.63290745,1.38261956,0.00075334,1.39959018,0.02203182,0.24212706,2.13007633,0.74915956
-5.09354677,4.19483264,0.64594540,1.40636497,0.00081956,1.37901757,0.02280812,0.25030360,2.11107516,0.74012670
-5.08754377,4.19983972,0.66004299,1.43376164,0.00089023,1.35631348,0.02374329,0.25901588,2.08877691,0.73003551
-5.08154077,4.20685781,0.67491488,1.46487725,0.00096485,1.33188315,0.02484193,0.26817316,2.06365641,0.71904050
-5.07553777,4.21636277,0.69025242,1.49971943,0.00104278,1.30614070,0.02610703,0.27767257,2.03620391,0.70730017
-5.06953477,4.22872552,0.70573073,1.53822489,0.00112327,1.27949436,0.02753957,0.28740045,2.00690596,0.69497074
-5.06353177,4.24418384,0.72101630,1.58025000,0.00120544,1.25233278,0.02913826,0.29723412,1.97622768,0.68220032
-5.05752876,4.26281988,0.73577511,1.62556377,0.00128829,1.22501282,0.03089928,0.30704405,1.94459740,0.66912397
-5.05152576,4.28454440,0.74968082,1.67384346,0.00137074,1.19784959,0.03281600,0.31669638,1.91239403,0.65585969
-5.04552276,4.30908896,0.76242287,1.72467340,0.00145162,1.17110882,0.03487891,0.32605565,1.87993795,0.64250566
-5.03951976,4.33600620,0.77371406,1.77754727,0.00152973,1.14500206,0.03707546,0.33498778,1.84748535,0.62913865
-5.03351676,4.36467862,0.78329748,1.83187407,0.00160381,1.11968455,0.03939006,0.34336311,1.81522621,0.61581372
-5.02751376,4.39433512,0.79095246,1.88698758,0.00167264,1.09525571,0.04180420,0.35105943,1.78328561,0.60256510
-5.02151076,4.42407476,0.79649936,1.94215925,0.00173503,1.07176208,0.04429657,0.35796487,1.75172810,0.58940808
-5.01550775,4.45289635,0.79980307,1.99661404,0.00178987,1.04920225,0.04684332,0.36398062,1.72056434,0.57634177
-5.00950475,4.47973256,0.80077506,2.04954874,0.00183615,1.02753337,0.04941840,0.36902323,1.68975962,0.56335242
-5.00350175,4.50348685,0.79937406,2.10015212,0.00187299,1.00667873,0.05199397,0.37302658,1.65924342,0.55041715
-4.99749875,4.52307134,0.79560526,2.14762604,0.00189970,0.98653590,0.05454087,0.37594334,1.62891926,0.53750779
-4.99149575,4.53744420,0.78951823,2.19120692,0.00191576,0.96698494,0.05702915,0.37774587,1.59867437,0.52459451
-4.98549275,4.54564461,0.78120361,2.23018661,0.00192089,0.94789614,0.05942858,0.37842667,1.56838846,0.51164918
-4.97948974,4.54682412,0.77078893,2.26393192,0.00191500,0.92913714,0.06170930,0.37799813,1.53794132,0.49864819
-4.97348674,4.54027320,0.75843350,2.29190214,0.00189826,0.91057884,0.06384233,0.37649195,1.50721894,0.48557457
-4.96748374,4.52544213,0.74432290,2.31366398,0.00187105,0.89210027,0.06580014,0.37395791,1.47611800,0.47241950
-4.96148074,4.50195573,0.72866316,2.32890332,0.00183398,0.87359203,0.06755719,0.37046235,1.44454892,0.45918302
-4.95547774,4.46962186,0.71167491,2.33743350,0.00178787,0.85495866,0.06909041,0.36608630,1.41243750,0.44587407
-4.94947474,4.42843366,0.69358773,2.33919999,0.00173373,0.83611973,0.07037958,0.36092329,1.37972558,0.43250992
-4.94347174,4.37856604,0.67463491,2.33428129,0.00167272,0.81701008,0.07140773,0.35507711,1.34637085,0.41911509
-4.93746873,4.32036706,0.65504867,2.32288610,0.00160614,0.79757929,0.07216135,0.34865946,1.31234643,0.40571985
-4.93146573,4.25434476,0.63505617,2.30534712,0.00153540,0.77779069,0.07263066,0.34178754,1.27764023,0.39235855
-4.92546273,4.18115049,0.61487605,2.28211150,0.00146196,0.75762012,0.07280966,0.33458181,1.24225473,0.37906781
-4.91945973,4.10155951,0.59471579,2.25372864,0.00138731,0.73705458,0.07269620,0.32716384,1.20620700,0.36588477
-4.91345673,4.01644971,0.57476969,2.22083548,0.00131295,0.71609113,0.07229192,0.31965424,1.16952935,0.35284544
-4.90745373,3.92677936,0.55521751,2.18414007,0.00124034,0.69473594,0.07160213,0.31217093,1.13227052,0.33998339
-4.90145073,3.83356451,0.53622350,2.14440369,0.00117088,0.67300373,0.07063564,0.30482748,1.09449721,0.32732863
-4.89544772,3.73785676,0.51793605,2.10242238,0.00110589,0.65091753,0.06940455,0.29773168,1.05629589,0.31490699
-4.88944472,3.64072200,0.50048740,2.05900818,0.00104659,0.62850881,0.06792391,0.29098435,1.01777471,0.30273973
-4.88344172,3.54322048,0.48399378,2.01497081,0.00099407,0.60581780,0.06621146,0.28467829,0.97906500,0.29084357
-4.87743872,3.44638867,0.46855558,1.97110028,0.00094933,0.58289404,0.06428723,0.27889743,0.94032241,0.27923105
-4.87143572,3.35122315,0.45425760,1.92815086,0.00091322,0.55979694,0.06217321,0.27371613,0.90172719,0.26791110
-4.86543272,3.25866675,0.44116937,1.88682691,0.00088650,0.53659632,0.05989295,0.26919869,0.86348361,0.25688993
-4.85942971,3.16959722,0.42934557,1.84777099,0.00086979,0.51337276,0.05747120,0.26539897,0.82581820,0.24617193
-4.85342671,3.08481819,0.41882640,1.81155430,0.00086364,0.49021766,0.05493354,0.26236021,0.78897708,0.23576076
-4.84742371,3.00505283,0.40963818,1.77866989,0.00086853,0.46723308,0.05230598,0.26011500,0.75322204,0.22566036
-4.84142071,2.93093989,0.40179402,1.74952853,0.00088487,0.44453109,0.04961467,0.25868542,0.71882581,0.21587596
-4.83541771,2.86303201,0.39529464,1.72445730,0.00091303,0.42223276,0.04688555,0.25808337,0.68606659,0.20641491
-4.82941471,2.80179624,0.39012948,1.70370070,0.00095337,0.40046688,0.04414408,0.25831100,0.65522205,0.19728743
-4.82341171,2.74761643,0.38627796,1.68742401,0.00100626,0.37936816,0.04141492,0.25936138,0.62656311,0.18850710
-4.81740870,2.70079712,0.38371097,1.67571872,0.00107206,0.35907529,0.03872174,0.26121921,0.60034777,0.18009111
-4.81140570,2.66156864,0.38239255,1.66860942,0.00115118,0.33972871,0.03608700,0.26386169,0.57681532,0.17206039
-4.80540270,2.63009295,0.38228163,1.66606182,0.00124403,0.32146819,0.03353172,0.26725946,0.55618097,0.16443935
-4.79939970,2.60646980,0.38333382,1.66799139,0.00135107,0.30443046,0.03107536,0.27137749,0.53863134,0.15725551
-4.79339670,2.59074281,0.38550315,1.67427216,0.00147272,0.28874664,0.02873567,0.27617604,0.52432071,0.15053889
-4.78739370,2.58290498,0.38874356,1.68474516,0.00160943,0.27453993,0.02652857,0.28161154,0.51336821,0.14432123
-4.78139070,2.58290329,0.39301011,1.69922622,0.00176157,0.26192324,0.02446802,0.28763728,0.50585595,0.13863502
-4.77538769,2.59064223,0.39825983,1.71751258,0.00192940,0.25099709,0.02256601,0.29420408,0.50182793,0.13351248
-4.76938469,2.60598580,0.40445201,1.73938833,0.00211309,0.24184760,0.02083245,0.30126069,0.50128980,0.12898446
-4.76338169,2.62875811,0.41154801,1.76462831,0.00231255,0.23454476,0.01927512,0.30875408,0.50420914,0.12507928
-4.75737869,2.65874256,0.41951054,1.79300055,0.00252747,0.22914092,0.01789972,0.31662952,0.51051635,0.12182166
-4.75137569,2.69567967,0.42830236,1.82426725,0.00275723,0.22566943,0.01670978,0.32483046,0.52010577,0.11923160
-4.74537269,2.73926390,0.43788457,1.85818446,0.00300082,0.22414364,0.01570673,0.33329844,0.53283712,0.11732348
-4.73936968,2.78913988,0.44821459,1.89450078,0.00325684,0.22455611,0.01488997,0.34197273,0.54853705,0.11610524
-4.73336668,2.84489846,0.45924383,1.93295534,0.00352343,0.22687812,0.01425688,0.35079015,0.56700083,0.11557768
-4.72736368,2.90607325,0.47091547,1.97327536,0.00379827,0.23105946,0.01380295,0.35968483,0.58799409,0.11573407
-4.72136068,2.97213810,0.48316231,2.01517391,0.00407855,0.23702868,0.01352198,0.36858824,0.61125481,0.11655990
-4.71535768,3.04250629,0.49590496,2.05834800,0.00436106,0.24469362,0.01340614,0.37742931,0.63649554,0.11803290
-4.70935468,3.11653189,0.50905067,2.10247764,0.00464213,0.25394245,0.01344629,0.38613497,0.66340595,0.12012331
-4.70335168,3.19351380,0.52249268,2.14722599,0.00491781,0.26464519,0.01363217,0.39463098,0.69165598,0.12279441
-4.69734867,3.27270281,0.53611057,2.19224094,0.00518384,0.27665573,0.01395276,0.40284309,0.72089958,0.12600333
-4.69134567,3.35331194,0.54977135,2.23715837,0.00543587,0.28981437,0.01439653,0.41069865,0.75077924,0.12970209
-4.68534267,3.43452995,0.56333160,2.28160693,0.00566951,0.30395095,0.01495189,0.41812854,0.78093136,0.13383879
-4.67933967,3.51553784,0.57664039,2.32521445,0.00588050,0.31888841,0.01560752,0.42506937,0.81099240,0.13835915
-4.67333667,3.59552792,0.58954309,2.36761568,0.00606484,0.33444683,0.01635281,0.43146591,0.84060587,0.14320800
-4.66733367,3.67372472,0.60188578,2.40846107,0.00621896,0.35044776,0.01717826,0.43727358,0.86942987,0.14833101
-4.66133067,3.74940676,0.61352008,2.44742614,0.00633981,0.36671877,0.01807590,0.44246092,0.89714513,0.15367634
-4.65532766,3.82192839,0.62430826,2.48422100,0.00642503,0.38309802,0.01903960,0.44701177,0.92346299,0.15919626
-4.64932466,3.89074025,0.63412822,2.51859932,0.00647304,0.39943861,0.02006545,0.45092715,0.94813329,0.16484869
-4.64332166,3.95540732,0.64287811,2.55036631,0.00648310,0.41561265,0.02115195,0.45422650,0.97095137,0.17059842
