energy_ev,total_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,W_p_up,W_d_up
-5.67583792,1.23367281,0.66267361,0.00000000,0.00216736,0.24539344,0.74351557,0.00000000,0.49388340,0.21620242
-5.66983492,1.28598955,0.68918981,0.00000000,0.00192467,0.25449628,0.77529566,0.00000000,0.50996984,0.22600538
-5.66383192,1.33677396,0.71480913,0.00000000,0.00171944,0.26286556,0.80622836,0.00000000,0.52572265,0.23584792
-5.65782891,1.38503952,0.73893395,0.00000000,0.00155138,0.27027867,0.83571498,0.00000000,0.54065896,0.24559766
-5.65182591,1.42989677,0.76100918,0.00000000,0.00141983,0.27653403,0.86320812,0.00000000,0.55432818,0.25514495
-5.64582291,1.47058914,0.78054244,0.00000000,0.00132390,0.28145856,0.88823344,0.00000000,0.56632782,0.26440860
-5.63981991,1.50652433,0.79712215,0.00000000,0.00126249,0.28491442,0.91040872,0.00000000,0.57631760,0.27334062
-5.63381691,1.53729958,0.81043258,0.00000000,0.00123437,0.28680458,0.92945945,0.00000000,0.58403147,0.28192970
-5.62781391,1.56271967,0.82026533,0.00000000,0.00123822,0.28707697,0.94523000,0.00000000,0.58928680,0.29020333
-5.62181091,1.58280670,0.82652664,0.00000000,0.00127263,0.28572710,0.95769002,0.00000000,0.59199049,0.29822829
-5.61580790,1.59780117,0.82924025,0.00000000,0.00133617,0.28279897,0.96693539,0.00000000,0.59214175,0.30610954
-5.60980490,1.60815405,0.82854559,0.00000000,0.00142731,0.27838431,0.97318398,0.00000000,0.58983127,0.31398739
-5.60380190,1.61451033,0.82469150,0.00000000,0.00154447,0.27262006,0.97676611,0.00000000,0.58523707,0.32203328
-5.59779890,1.61768458,0.81802581,0.00000000,0.00168595,0.26568438,0.97811028,0.00000000,0.57861696,0.33044396
-5.59179590,1.61862965,0.80898109,0.00000000,0.00184995,0.25779119,0.97772479,0.00000000,0.57029814,0.33943473
-5.58579290,1.61840000,0.79805750,0.00000000,0.00203450,0.24918354,0.97617604,0.00000000,0.56066424,0.34923159
-5.57978989,1.61811097,0.78580335,0.00000000,0.00223750,0.24012605,0.97406460,0.00000000,0.55014053,0.36006298
-5.57378689,1.61889617,0.77279432,0.00000000,0.00245662,0.23089674,0.97200017,0.00000000,0.53917774,0.37215120
-5.56778389,1.62186434,0.75961226,0.00000000,0.00268936,0.22177851,0.97057637,0.00000000,0.52823526,0.38570395
-5.56178089,1.62805791,0.74682444,0.00000000,0.00293304,0.21305059,0.97034675,0.00000000,0.51776439,0.40090633
-5.55577789,1.63841440,0.73496400,0.00000000,0.00318478,0.20498014,0.97180275,0.00000000,0.50819222,0.41791354
-5.54977489,1.65373251,0.72451255,0.00000000,0.00344159,0.19781447,0.97535471,0.00000000,0.49990682,0.43684451
-5.54377189,1.67464371,0.71588526,0.00000000,0.00370033,0.19177390,0.98131652,0.00000000,0.49324407,0.45777670
-5.53776888,1.70159038,0.70941897,0.00000000,0.00395782,0.18704548,0.98989443,0.00000000,0.48847683,0.48074218
-5.53176588,1.73481082,0.70536367,0.00000000,0.00421087,0.18377786,1.00118032,0.00000000,0.48580640,0.50572500
-5.52576288,1.77433151,0.70387734,0.00000000,0.00445633,0.18207723,1.01514951,0.00000000,0.48535678,0.53265991
-5.51975988,1.81996633,0.70502413,0.00000000,0.00469118,0.18200456,1.03166292,0.00000000,0.48717163,0.56143235
-5.51375688,1.87132251,0.70877576,0.00000000,0.00491254,0.18357408,1.05047330,0.00000000,0.49121398,0.59187966
-5.50775388,1.92781259,0.71501575,0.00000000,0.00511779,0.18675309,1.07123513,0.00000000,0.49736853,0.62379339
-5.50175088,1.98867180,0.72354620,0.00000000,0.00530458,0.19146306,1.09351743,0.00000000,0.50544650,0.65692251
-5.49574787,2.05297984,0.73409660,0.00000000,0.00547086,0.19758188,1.11681905,0.00000000,0.51519255,0.69097746
-5.48974487,2.11968628,0.74633431,0.00000000,0.00561494,0.20494742,1.14058554,0.00000000,0.52629372,0.72563491
-5.48374187,2.18763863,0.75987621,0.00000000,0.00573551,0.21336204,1.16422712,0.00000000,0.53838982,0.76054306
-5.47773887,2.25561216,0.77430102,0.00000000,0.00583162,0.22259815,1.18713689,0.00000000,0.55108508,0.79532743
-5.47173587,2.32234065,0.78916201,0.00000000,0.00590269,0.23240452,1.20870888,0.00000000,0.56396066,0.82959694
-5.46573287,2.38654729,0.80399966,0.00000000,0.00594849,0.24251329,1.22835516,0.00000000,0.57658750,0.86295044
-5.45972986,2.44697500,0.81835395,0.00000000,0.00596913,0.25264738,1.24552182,0.00000000,0.58853934,0.89498331
-5.45372686,2.50241556,0.83177605,0.00000000,0.00596503,0.26252818,1.25970326,0.00000000,0.59940534,0.92529434
-5.44772386,2.55173698,0.84383913,0.00000000,0.00593686,0.27188323,1.27045456,0.00000000,0.60880213,0.95349269
-5.44172086,2.59390849,0.85414816,0.00000000,0.00588553,0.28045365,1.27740175,0.00000000,0.61638476,0.97920489
-5.43571786,2.62802297,0.86234855,0.00000000,0.00581215,0.28800112,1.28024980,0.00000000,0.62185645,1.00208181
-5.42971486,2.65331606,0.86813345,0.00000000,0.00571799,0.29431418,1.27878835,0.00000000,0.62497672,1.02180549
-5.42371186,2.66918195,0.87124966,0.00000000,0.00560444,0.29921355,1.27289501,0.00000000,0.62556773,1.03809568
-5.41770885,2.67518539,0.87150210,0.00000000,0.00547299,0.30255644,1.26253654,0.00000000,0.62351869,1.05071608
-5.41170585,2.67106979,0.86875686,0.00000000,0.00532520,0.30423955,1.24776771,0.00000000,0.61878822,1.05947997
-5.40570285,2.65676128,0.86294262,0.00000000,0.00516269,0.30420082,1.22872825,0.00000000,0.61140459,1.06425523
-5.39969985,2.63236877,0.85405074,0.00000000,0.00498711,0.30241980,1.20563787,0.00000000,0.60146384,1.06496851
-5.39369685,2.59817995,0.84213384,0.00000000,0.00480013,0.29891664,1.17878974,0.00000000,0.58912601,1.06160846
-5.38769385,2.55465360,0.82730308,0.00000000,0.00460343,0.29374993,1.14854246,0.00000000,0.57460945,1.05422788
-5.38169085,2.50240830,0.80972423,0.00000000,0.00439869,0.28701327,1.11531107,0.00000000,0.55818358,1.04294472
-5.37568784,2.44220804,0.78961262,0.00000000,0.00418757,0.27883103,1.07955707,0.00000000,0.54016026,1.02794181
-5.36968484,2.37494514,0.76722723,0.00000000,0.00397172,0.26935330,1.04177805,0.00000000,0.52088422,1.00946532
-5.36368184,2.30162106,0.74286402,0.00000000,0.00375275,0.25875030,1.00249693,0.00000000,0.50072269,0.98782198
-5.35767884,2.22332549,0.71684871,0.00000000,0.00353225,0.24720662,0.96225136,0.00000000,0.48005479,0.96337505
-5.35167584,2.14121462,0.68952935,0.00000000,0.00331174,0.23491538,0.92158336,0.00000000,0.45926089,0.93653915
-5.34567284,2.05648886,0.66126865,0.00000000,0.00309268,0.22207255,0.88102950,0.00000000,0.43871230,0.90777403
-5.33966983,1.97037086,0.63243648,0.00000000,0.00287647,0.20887182,0.84111189,0.00000000,0.41876168,0.87757749
-5.33366683,1.88408413,0.60340263,0.00000000,0.00266439,0.19549984,0.80233005,0.00000000,0.39973429,0.84647755
-5.32766383,1.79883295,0.57453000,0.00000000,0.00245765,0.18213235,0.76515384,0.00000000,0.38192047,0.81502411
-5.32166083,1.71578369,0.54616835,0.00000000,0.00225733,0.16893091,0.73001754,0.00000000,0.36556943,0.78378019
-5.31565783,1.63604817,0.51864877,0.00000000,0.00206440,0.15604057,0.69731512,0.00000000,0.35088444,0.75331312
-5.30965483,1.56066894,0.49227887,0.00000000,0.00187969,0.14358825,0.66739664,0.00000000,0.33801958,0.72418564
-5.30365183,1.49060676,0.46733881,0.00000000,0.00170391,0.13168192,0.64056578,0.00000000,0.32707810,0.69694723
-5.29764882,1.42673030,0.44407807,0.00000000,0.00153760,0.12041044,0.61707842,0.00000000,0.31811213,0.67212575
-5.29164582,1.36980784,0.42271312,0.00000000,0.00138121,0.10984404,0.59714208,0.00000000,0.31112400,0.65021945
-5.28564282,1.32050091,0.40342574,0.00000000,0.00123500,0.10003519,0.58091614,0.00000000,0.30606876,0.63168943
-5.27963982,1.27935954,0.38636213,0.00000000,0.00109914,0.09101989,0.56851258,0.00000000,0.30285797,0.61695263
-5.27363682,1.24681890,0.37163248,0.00000000,0.00097365,0.08281919,0.55999721,0.00000000,0.30136444,0.60637523
-5.26763382,1.22319692,0.35931120,0.00000000,0.00085844,0.07544079,0.55539094,0.00000000,0.30142777,0.60026653
-5.26163082,1.20869265,0.34943738,0.00000000,0.00075333,0.06888076,0.55467121,0.00000000,0.30286056,0.59887318
-5.25562781,1.20338501,0.34201566,0.00000000,0.00065802,0.06312511,0.55777319,0.00000000,0.30545487,0.60237379
-5.24962481,1.20723164,0.33701728,0.00000000,0.00057215,0.05815134,0.56459078,0.00000000,0.30898892,0.61087383
-5.24362181,1.22006786,0.33438113,0.00000000,0.00049528,0.05392972,0.57497715,0.00000000,0.31323358,0.62440085
-5.23761881,1.24160549,0.33401505,0.00000000,0.00042692,0.05042451,0.58874506,0.00000000,0.31795872,0.64290012
-5.23161581,1.27143181,0.33579699,0.00000000,0.00036655,0.04759487,0.60566674,0.00000000,0.32293887,0.66623078
-5.22561281,1.30900876,0.33957631,0.00000000,0.00031361,0.04539574,0.62547360,0.00000000,0.32795841,0.69416266
-5.21960980,1.35367286,0.34517509,0.00000000,0.00026752,0.04377841,0.64785595,0.00000000,0.33281587,0.72637413
-5.21360680,1.40463627,0.35238969,0.00000000,0.00022772,0.04269111,0.67246281,0.00000000,0.33732737,0.76245120
-5.20760380,1.46098965,0.36099239,0.00000000,0.00019363,0.04207941,0.69890242,0.00000000,0.34132924,0.80188837
-5.20160080,1.52170748,0.37073353,0.00000000,0.00016470,0.04188668,0.72674338,0.00000000,0.34467968,0.84409145
-5.19559780,1.58565642,0.38134409,0.00000000,0.00014041,0.04205449,0.75551713,0.00000000,0.34725960,0.88838293
-5.18959480,1.65160748,0.39253880,0.00000000,0.00012026,0.04252308,0.78472180,0.00000000,0.34897279,0.93401005
-5.18359180,1.71825226,0.40402006,0.00000000,0.00010380,0.04323191,0.81382789,0.00000000,0.34974540,0.98015587
-5.17758879,1.78422372,0.41548257,0.00000000,0.00009060,0.04412029,0.84228578,0.00000000,0.34952504,1.02595354
-5.17158579,1.84812142,0.42661873,0.00000000,0.00008030,0.04512810,0.86953536,0.00000000,0.34827952,1.07050350
-5.16558279,1.90854100,0.43712481,0.00000000,0.00007259,0.04619665,0.89501746,0.00000000,0.34599551,1.11289361
-5.15957979,1.96410730,0.44670780,0.00000000,0.00006719,0.04726959,0.91818714,0.00000000,0.34267720,1.15222159
-5.15357679,2.01351023,0.45509270,0.00000000,0.00006390,0.04829387,0.93852823,0.00000000,0.33834506,1.18761920
-5.14757379,2.05554226,0.46203005,0.00000000,0.00006256,0.04922077,0.95556883,0.00000000,0.33303483,1.21827742
-5.14157079,2.08913597,0.46730348,0.00000000,0.00006308,0.05000685,0.96889705,0.00000000,0.32679679,1.24347152
-5.13556778,2.11340012,0.47073685,0.00000000,0.00006540,0.05061491,0.97817626,0.00000000,0.31969520,1.26258519
-5.12956478,2.12765258,0.47220071,0.00000000,0.00006953,0.05101476,0.98315911,0.00000000,0.31180805,1.27513245
-5.12356178,2.13144829,0.47161770,0.00000000,0.00007554,0.05118388,0.98369958,0.00000000,0.30322692,1.28077641
-5.11755878,2.12460089,0.46896652,0.00000000,0.00008352,0.05110787,0.97976229,0.00000000,0.29405682,1.27934385
-5.11155578,2.10719652,0.46428432,0.00000000,0.00009363,0.05078066,0.97142837,0.00000000,0.28441604,1.27083496
-5.10555278,2.07959891,0.45766710,0.00000000,0.00010604,0.05020448,0.95889755,0.00000000,0.27443569,1.25542749
-5.09954977,2.04244506,0.44926814,0.00000000,0.00012098,0.04938954,0.94248591,0.00000000,0.26425902,1.23347504
-5.09354677,1.99663146,0.43929437,0.00000000,0.00013868,0.04835350,0.92261944,0.00000000,0.25404023,1.20549958
-5.08754377,1.94329113,0.42800068,0.00000000,0.00015939,0.04712062,0.89982318,0.00000000,0.24394280,1.17217820
-5.08154077,1.88376211,0.41568240,0.00000000,0.00018336,0.04572074,0.87470654,0.00000000,0.23413734,1.13432484
-5.07553777,1.81954888,0.40266619,0.00000000,0.00021083,0.04418810,0.84794507,0.00000000,0.22479879,1.09286757
-5.06953477,1.75227790,0.38929963,0.00000000,0.00024200,0.04256000,0.82025960,0.00000000,0.21610327,1.04882257
-5.06353177,1.68364938,0.37593993,0.00000000,0.00027705,0.04087536,0.79239328,0.00000000,0.20822437,1.00326564
-5.05752876,1.61538694,0.36294228,0.00000000,0.00031610,0.03917333,0.76508780,0.00000000,0.20132925,0.95730268
-5.05152576,1.54918737,0.35064817,0.00000000,0.00035919,0.03749184,0.73905943,0.00000000,0.19557452,0.91204008
-5.04552276,1.48667232,0.33937421,0.00000000,0.00040629,0.03586639,0.71497608,0.00000000,0.19110210,0.86855620
-5.03951976,1.42934365,0.32940193,0.00000000,0.00045728,0.03432880,0.69343622,0.00000000,0.18803524,0.82787493
-5.03351676,1.37854405,0.32096886,0.00000000,0.00051192,0.03290630,0.67495043,0.00000000,0.18647492,0.79094204
-5.02751376,1.33542409,0.31426130,0.00000000,0.00056987,0.03162073,0.65992640,0.00000000,0.18649659,0.75860495
-5.02151076,1.30091645,0.30940901,0.00000000,0.00063067,0.03048804,0.64865776,0.00000000,0.18814760,0.73159630
-5.01550775,1.27571803,0.30648193,0.00000000,0.00069374,0.02951798,0.64131714,0.00000000,0.19144532,0.71052151
-5.00950475,1.26027982,0.30548913,0.00000000,0.00075840,0.02871411,0.63795370,0.00000000,0.19637599,0.69585014
-5.00350175,1.25480441,0.30637982,0.00000000,0.00082387,0.02807395,0.63849491,0.00000000,0.20289444,0.68791100
-4.99749875,1.25925065,0.30904649,0.00000000,0.00088925,0.02758941,0.64275256,0.00000000,0.21092461,0.68689055
-4.99149575,1.27334461,0.31332987,0.00000000,0.00095360,0.02724737,0.65043240,0.00000000,0.22036093,0.69283422
-4.98549275,1.29659598,0.31902550,0.00000000,0.00101592,0.02703046,0.66114719,0.00000000,0.23107035,0.70565011
-4.97948974,1.32831884,0.32589169,0.00000000,0.00107517,0.02691785,0.67443217,0.00000000,0.24289517,0.72511466
-4.97348674,1.36765578,0.33365833,0.00000000,0.00113032,0.02688626,0.68976260,0.00000000,0.25565635,0.75087984
-4.96748374,1.41360426,0.34203646,0.00000000,0.00118037,0.02691084,0.70657243,0.00000000,0.26915733,0.78248150
-4.96148074,1.46504433,0.35072788,0.00000000,0.00122440,0.02696618,0.72427334,0.00000000,0.28318816,0.81934869
-4.95547774,1.52076673,0.35943479,0.00000000,0.00126153,0.02702720,0.74227360,0.00000000,0.29752988,0.86081375
-4.94947474,1.57950088,0.36786876,0.00000000,0.00129105,0.02707000,0.75999588,0.00000000,0.31195885,0.90612310
-4.94347174,1.63994185,0.37575904,0.00000000,0.00131234,0.02707256,0.77689358,0.00000000,0.32625126,0.95444889
-4.93746873,1.70077625,0.38285965,0.00000000,0.00132498,0.02701543,0.79246504,0.00000000,0.34018724,1.00490144
-4.93146573,1.76070649,0.38895527,0.00000000,0.00132869,0.02688212,0.80626546,0.00000000,0.35355495,1.05654271
-4.92546273,1.81847338,0.39386563,0.00000000,0.00132340,0.02665954,0.81791603,0.00000000,0.36615419,1.10840088
-4.91945973,1.87287688,0.39744847,0.00000000,0.00130921,0.02633812,0.82711036,0.00000000,0.37779971,1.15948606
-4.91345673,1.92279506,0.39960092,0.00000000,0.00128639,0.02591191,0.83361805,0.00000000,0.38832412,1.20880714
-4.90745373,1.96720114,0.40025944,0.00000000,0.00125540,0.02537853,0.83728560,0.00000000,0.39758024,1.25538972
-4.90145073,2.00517870,0.39939848,0.00000000,0.00121684,0.02473893,0.83803481,0.00000000,0.40544313,1.29829474
-4.89544772,2.03593490,0.39702794,0.00000000,0.00117147,0.02399718,0.83585897,0.00000000,0.41181152,1.33663756
-4.88944472,2.05881166,0.39318969,0.00000000,0.00112013,0.02316007,0.83081716,0.00000000,0.41660881,1.36960697
-4.88344172,2.07329471,0.38795336,0.00000000,0.00106378,0.02223671,0.82302706,0.00000000,0.41978367,1.39648352
-4.87743872,2.07902018,0.38141173,0.00000000,0.00100339,0.02123806,0.81265669,0.00000000,0.42131006,1.41665649
-4.87143572,2.07577873,0.37367577,0.00000000,0.00094001,0.02017649,0.79991534,0.00000000,0.42118691,1.42963893
-4.86543272,2.06351675,0.36486979,0.00000000,0.00087465,0.01906532,0.78504425,0.00000000,0.41943729,1.43507987
-4.85942971,2.04233468,0.35512672,0.00000000,0.00080829,0.01791833,0.76830721,0.00000000,0.41610723,1.43277337
-4.85342671,2.01248209,0.34458374,0.00000000,0.00074190,0.01674936,0.74998144,0.00000000,0.41126404,1.42266360
-4.84742371,1.97434966,0.33337845,0.00000000,0.00067632,0.01557199,0.73034903,0.00000000,0.40499436,1.40484585
-4.84142071,1.92845785,0.32164552,0.00000000,0.00061235,0.01439914,0.70968905,0.00000000,0.39740176,1.37956307
-4.83541771,1.87544273,0.30951402,0.00000000,0.00055065,0.01324286,0.68827048,0.00000000,0.38860411,1.34719807
-4.82941471,1.81603897,0.29710535,0.00000000,0.00049180,0.01211413,0.66634623,0.00000000,0.37873067,1.30826158
-4.82341171,1.75106067,0.28453170,0.00000000,0.00043625,0.01102268,0.64414809,0.00000000,0.36791895,1.26337658
-4.81740870,1.68138044,0.27189516,0.00000000,0.00038435,0.00997697,0.62188275,0.00000000,0.35631159,1.21325946
-4.81140570,1.60790757,0.25928722,0.00000000,0.00033631,0.00898411,0.59972903,0.00000000,0.34405313,1.15869883
-4.80540270,1.53156579,0.24678872,0.00000000,0.00029229,0.00804991,0.57783605,0.00000000,0.33128690,1.10053275
-4.79939970,1.45327172,0.23447017,0.00000000,0.00025231,0.00717897,0.55632260,0.00000000,0.31815218,1.03962544
-4.79339670,1.37391456,0.22239231,0.00000000,0.00021633,0.00637475,0.53527752,0.00000000,0.30478161,0.97684419
-4.78739370,1.29433778,0.21060686,0.00000000,0.00018426,0.00563975,0.51476103,0.00000000,0.29129902,0.91303759
-4.78139070,1.21532361,0.19915755,0.00000000,0.00015592,0.00497569,0.49480708,0.00000000,0.27781775,0.84901566
-4.77538769,1.13758066,0.18808110,0.00000000,0.00013112,0.00438366,0.47542645,0.00000000,0.26443958,0.78553272
-4.76938469,1.06173505,0.17740851,0.00000000,0.00010961,0.00386436,0.45661065,0.00000000,0.25125414,0.72327342
-4.76338169,0.98832538,0.16716622,0.00000000,0.00009115,0.00341831,0.43833636,0.00000000,0.23833900,0.66284229
-4.75737869,0.91780132,0.15737749,0.00000000,0.00007549,0.00304608,0.42057035,0.00000000,0.22576031,0.60475701
-4.75137569,0.85052576,0.14806367,0.00000000,0.00006238,0.00274846,0.40327459,0.00000000,0.21357390,0.54944524
-4.74537269,0.78678016,0.13924561,0.00000000,0.00005157,0.00252672,0.38641139,0.00000000,0.20182691,0.49724501
-4.73936968,0.72677260,0.13094496,0.00000000,0.00004286,0.00238276,0.36994845,0.00000000,0.19055964,0.44840820
-4.73336668,0.67064787,0.12318546,0.00000000,0.00003604,0.00231929,0.35386340,0.00000000,0.17980763,0.40310661
-4.72736368,0.61849915,0.11599413,0.00000000,0.00003098,0.00234000,0.33814782,0.00000000,0.16960384,0.36144032
-4.72136068,0.57038025,0.10940232,0.00000000,0.00002754,0.00244964,0.32281042,0.00000000,0.15998069,0.32344752
-4.71535768,0.52631813,0.10344659,0.00000000,0.00002565,0.00265411,0.30787934,0.00000000,0.15097198,0.28911529
-4.70935468,0.48632472,0.09816939,0.00000000,0.00002526,0.00296047,0.29340333,0.00000000,0.14261440,0.25839091
-4.70335168,0.45040770,0.09361938,0.00000000,0.00002639,0.00337698,0.27945186,0.00000000,0.13494870,0.23119286
-4.69734867,0.41857965,0.08985150,0.00000000,0.00002908,0.00391297,0.26611404,0.00000000,0.12802032,0.20742142
-4.69134567,0.39086528,0.08692667,0.00000000,0.00003344,0.00457877,0.25349655,0.00000000,0.12187956,0.18696808
-4.68534267,0.36730645,0.08491107,0.00000000,0.00003959,0.00538549,0.24172045,0.00000000,0.11658112,0.16972379
-4.67933967,0.34796480,0.08387503,0.00000000,0.00004773,0.00634482,0.23091723,0.00000000,0.11218321,0.15558558
-4.67333667,0.33292212,0.08389157,0.00000000,0.00005807,0.00746869,0.22122411,0.00000000,0.10874606,0.14446151
-4.66733367,0.32227824,0.08503442,0.00000000,0.00007089,0.00876895,0.21277891,0.00000000,0.10633013,0.13627392
-4.66133067,0.31614692,0.08737580,0.00000000,0.00008646,0.01025698,0.20571464,0.00000000,0.10499391,0.13096079
-4.65532766,0.31464971,0.09098379,0.00000000,0.00010511,0.01194322,0.20015411,0.00000000,0.10479145,0.12847553
-4.64932466,0.31790807,0.09591945,0.00000000,0.00012717,0.01383670,0.19620470,0.00000000,0.10576986,0.12878506
-4.64332166,0.32603425,0.10223375,0.00000000,0.00015297,0.01594456,0.19395357,0.00000000,0.10796660,0.13186653
