energy_ev,total_up,Hf_p_up,Hf_d_up,In_p_up,In_d_up,Se_s_up,Se_p_up
-5.86793397,0.70960916,0.69714532,0.21279143,0.00941857,0.00092045,0.01312224,0.51045735
-5.86193097,0.73481458,0.73419529,0.21989479,0.01016500,0.00094296,0.01383796,0.53015710
-5.85592796,0.76405861,0.77271209,0.22868829,0.01100319,0.00097265,0.01456028,0.55242743
-5.84992496,0.79639630,0.81181410,0.23888898,0.01192532,0.00100836,0.01527025,0.57656398
-5.84392196,0.83086431,0.85061891,0.25019956,0.01292330,0.00104886,0.01594918,0.60185027
-5.83791896,0.86650450,0.88826608,0.26231563,0.01398889,0.00109291,0.01657906,0.62757493
-5.83191596,0.90238735,0.92393960,0.27493317,0.01511379,0.00113928,0.01714301,0.65304899
-5.82591296,0.93763460,0.95688939,0.28775611,0.01628976,0.00118679,0.01762571,0.67762281
-5.81990995,0.97144054,0.98645062,0.30050372,0.01750868,0.00123432,0.01801381,0.70070207
-5.81390695,1.00309094,1.01206051,0.31291771,0.01876266,0.00128086,0.01829627,0.72176224
-5.80790395,1.03197947,1.03327153,0.32476886,0.02004411,0.00132549,0.01846469,0.74036113
-5.80190095,1.05762062,1.04976069,0.33586280,0.02134576,0.00136746,0.01851349,0.75614910
-5.79589795,1.07965919,1.06133443,0.34604505,0.02266073,0.00140616,0.01844003,0.76887644
-5.78989495,1.09787582,1.06792913,0.35520491,0.02398252,0.00144113,0.01824469,0.77839788
-5.78389195,1.11218856,1.06960711,0.36327827,0.02530504,0.00147211,0.01793077,0.78467402
-5.77788894,1.12265081,1.06654860,0.37024920,0.02662258,0.00149898,0.01750435,0.78776975
-5.77188594,1.12944556,1.05904010,0.37615037,0.02792985,0.00152182,0.01697405,0.78784982
-5.76588294,1.13287673,1.04745987,0.38106216,0.02922200,0.00154084,0.01635073,0.78517178
-5.75987994,1.13335780,1.03226129,0.38511077,0.03049466,0.00155645,0.01564709,0.78007679
-5.75387694,1.13139864,1.01395504,0.38846524,0.03174400,0.00156917,0.01487727,0.77297857
-5.74787394,1.12759088,0.99309092,0.39133350,0.03296689,0.00157967,0.01405642,0.76435115
-5.74187094,1.12259257,0.97024026,0.39395772,0.03416103,0.00158875,0.01320021,0.75471576
-5.73586793,1.11711259,0.94597950,0.39660883,0.03532511,0.00159731,0.01232443,0.74462734
-5.72986493,1.11189510,0.92087568,0.39958061,0.03645906,0.00160632,0.01144455,0.73466109
-5.72386193,1.10770445,0.89547422,0.40318311,0.03756422,0.00161686,0.01057534,0.72539931
-5.71785893,1.10531046,0.87028914,0.40773576,0.03864358,0.00163004,0.00973055,0.71741881
-5.71185593,1.10547416,0.84579579,0.41356000,0.03970191,0.00164702,0.00892265,0.71127892
-5.70585293,1.10893375,0.82242593,0.42097150,0.04074588,0.00166896,0.00816258,0.70751019
-5.69984992,1.11639067,0.80056485,0.43027212,0.04178405,0.00169705,0.00745962,0.70660370
-5.69384692,1.12849532,0.78055001,0.44174148,0.04282679,0.00173239,0.00682131,0.70900100
-5.68784392,1.14583247,0.76267091,0.45562820,0.04388604,0.00177606,0.00625338,0.71508445
-5.68184092,1.16890605,0.74716940,0.47214117,0.04497492,0.00182903,0.00575977,0.72516811
-5.67583792,1.19812342,0.73424031,0.49144060,0.04610726,0.00189212,0.00534270,0.73948892
-5.66983492,1.23377932,0.72403182,0.51362949,0.04729688,0.00196601,0.00500269,0.75819857
-5.66383192,1.27603990,0.71664531,0.53874548,0.04855689,0.00205115,0.00473876,0.78135598
-5.65782891,1.32492752,0.71213481,0.56675366,0.04989882,0.00214774,0.00454844,0.80892076
-5.65182591,1.38030704,0.71050590,0.59754059,0.05133175,0.00225570,0.00442803,0.84074818
-5.64582291,1.44187465,0.71171427,0.63091010,0.05286141,0.00237464,0.00437265,0.87658578
-5.63981991,1.50915023,0.71566451,0.66658110,0.05448941,0.00250382,0.00437646,0.91607242
-5.63381691,1.58147440,0.72220916,0.70418806,0.05621256,0.00264215,0.00443279,0.95874009
-5.62781391,1.65801102,0.73114882,0.74328424,0.05802234,0.00278817,0.00453429,1.00401886
-5.62181091,1.73775621,0.74223353,0.78334809,0.05990469,0.00294009,0.00467313,1.05124548
-5.61580790,1.81955413,0.75516603,0.82379278,0.06183997,0.00309577,0.00484114,1.09967561
-5.60980490,1.90211993,0.76960695,0.86397889,0.06380329,0.00325279,0.00503001,1.14849983
-5.60380190,1.98406949,0.78518234,0.90323003,0.06576508,0.00340850,0.00523141,1.19686310
-5.59779890,2.06395547,0.80149344,0.94085084,0.06769203,0.00356006,0.00543721,1.24388729
-5.59179590,2.14030847,0.81812849,0.97614707,0.06954824,0.00370455,0.00563964,1.28869615
-5.58579290,2.21168200,0.83467633,1.00844672,0.07129661,0.00383904,0.00583146,1.33044180
-5.57978989,2.27669946,0.85074129,1.03712157,0.07290044,0.00396068,0.00600609,1.36833175
-5.57378689,2.33410110,0.86595868,1.06160827,0.07432503,0.00406681,0.00615783,1.40165547
-5.56778389,2.38278900,0.88001024,1.08142783,0.07553938,0.00415502,0.00628189,1.42980910
-5.56178089,2.42186787,0.89263882,1.09620287,0.07651780,0.00422325,0.00637459,1.45231748
-5.55577789,2.45067981,0.90366140,1.10567168,0.07724131,0.00426988,0.00643340,1.46885221
-5.54977489,2.46883121,0.91297990,1.10969851,0.07769890,0.00429375,0.00645700,1.47924508
-5.54377189,2.47621054,0.92058899,1.10827954,0.07788838,0.00429422,0.00644529,1.48349603
-5.53776888,2.47299614,0.92658055,1.10154429,0.07781697,0.00427119,0.00639936,1.48177535
-5.53176588,2.45965341,0.93114432,1.08975243,0.07750143,0.00422512,0.00632150,1.47441992
-5.52576288,2.43692160,0.93456455,1.07328608,0.07696783,0.00415695,0.00621502,1.46192364
-5.51975988,2.40579077,0.93721272,1.05263803,0.07625088,0.00406815,0.00608416,1.44492240
-5.51375688,2.36746976,0.93953645,1.02839646,0.07539288,0.00396058,0.00593396,1.42417430
-5.50775388,2.32334672,0.94204490,1.00122670,0.07444230,0.00383648,0.00577004,1.40053586
-5.50175088,2.27494385,0.94529110,0.97185106,0.07345210,0.00369837,0.00559843,1.37493524
-5.49574787,2.22386804,0.94985201,0.94102742,0.07247779,0.00354896,0.00542530,1.34834347
-5.48974487,2.17175967,0.95630666,0.90952744,0.07157533,0.00339107,0.00525683,1.32174490
-5.48374187,2.12024129,0.96521348,0.87811534,0.07079899,0.00322754,0.00509892,1.29610777
-5.47773887,2.07086816,0.97708742,0.84752786,0.07019916,0.00306115,0.00495699,1.27235605
-5.47173587,2.02508235,0.99237772,0.81845609,0.06982035,0.00289454,0.00483586,1.25134342
-5.46573287,1.98417184,1.01144728,0.79152971,0.06969924,0.00273012,0.00473950,1.23383016
-5.45972986,1.94923589,1.03455428,0.76730388,0.06986309,0.00257009,0.00467094,1.22046353
-5.45372686,1.92115756,1.06183687,0.74624924,0.07032842,0.00241633,0.00463216,1.21176233
-5.44772386,1.90058398,1.09330161,0.72874482,0.07110005,0.00227037,0.00462403,1.20810562
-5.44172086,1.88791480,1.12881617,0.71507400,0.07217056,0.00213345,0.00464626,1.20972615
-5.43571786,1.88329869,1.16810682,0.70542343,0.07352020,0.00200644,0.00469745,1.21670816
-5.42971486,1.88663789,1.21076078,0.69988440,0.07511725,0.00188988,0.00477511,1.22898975
-5.42371186,1.89760010,1.25623376,0.69845671,0.07691879,0.00178402,0.00487576,1.24636927
-5.41770885,1.91563720,1.30386249,0.70105444,0.07887196,0.00168881,0.00499506,1.26851561
-5.41170585,1.94000988,1.35288180,0.70751328,0.08091555,0.00160395,0.00512795,1.29498175
-5.40570285,1.96981704,1.40244598,0.71759916,0.08298193,0.00152895,0.00526882,1.32522102
-5.39969985,2.00402888,1.45165343,0.73101763,0.08499930,0.00146312,0.00541174,1.35860552
-5.39369685,2.04152241,1.49957388,0.74742368,0.08689403,0.00140567,0.00555062,1.39444581
-5.38769385,2.08111799,1.54527696,0.76643168,0.08859320,0.00135570,0.00567942,1.43201127
-5.38169085,2.12161553,1.58786109,0.78762508,0.09002704,0.00131225,0.00579238,1.47055034
-5.37568784,2.16182919,1.62648135,0.81056560,0.09113132,0.00127436,0.00588419,1.50930984
-5.36968484,2.20061926,1.66037517,0.83480168,0.09184957,0.00124108,0.00595017,1.54755276
-5.36368184,2.23692017,1.68888479,0.85987615,0.09213491,0.00121149,0.00598640,1.58457394
-5.35767884,2.26976385,1.71147537,0.88533278,0.09195161,0.00118474,0.00598984,1.61971314
-5.35167584,2.29829778,1.72774813,0.91072196,0.09127621,0.00116004,0.00595843,1.65236524
-5.34567284,2.32179733,1.73744797,0.93560532,0.09009814,0.00113670,0.00589109,1.68198734
-5.33966983,2.33967253,1.74046525,0.95955948,0.08841987,0.00111412,0.00578778,1.70810294
-5.33366683,2.35146927,1.73683202,0.98217911,0.08625658,0.00109180,0.00564942,1.73030325
-5.32766383,2.35686562,1.72671293,1.00307936,0.08363537,0.00106933,0.00547787,1.74824611
-5.32166083,2.35566396,1.71039145,1.02189800,0.08059404,0.00104639,0.00527577,1.76165292
-5.31565783,2.34777980,1.68825248,1.03829736,0.07717960,0.00102275,0.00504652,1.77030428
-5.30965483,2.33322835,1.66076211,1.05196639,0.07344637,0.00099825,0.00479403,1.77403479
-5.30365183,2.31211002,1.62844598,1.06262293,0.06945406,0.00097278,0.00452267,1.77272780
-5.29764882,2.28459564,1.59186719,1.07001624,0.06526567,0.00094631,0.00423704,1.76631058
-5.29164582,2.25091267,1.55160497,1.07393005,0.06094539,0.00091882,0.00394187,1.75475041
-5.28564282,2.21133289,1.50823515,1.07418595,0.05655668,0.00089036,0.00364184,1.73805188
-5.27963982,2.16616234,1.46231324,1.07064700,0.05216044,0.00086097,0.00334149,1.71625571
-5.27363682,2.11573377,1.41436073,1.06322161,0.04781347,0.00083075,0.00304506,1.68943895
-5.26763382,2.06040167,1.36485509,1.05186731,0.04356716,0.00079977,0.00275646,1.65771652
-5.26163082,2.00053984,1.31422346,1.03659414,0.03946653,0.00076813,0.00247913,1.62124383
-5.25562781,1.93654113,1.26284019,1.01746759,0.03554960,0.00073595,0.00221609,1.58021997
-5.24962481,1.86881879,1.21102770,0.99461051,0.03184706,0.00070334,0.00196985,1.53489116
-5.24362181,1.79780899,1.15906032,0.96820409,0.02838224,0.00067042,0.00174244,1.48555376
-5.23761881,1.72397366,1.10717049,0.93848738,0.02517137,0.00063733,0.00153546,1.43255656
-5.23161581,1.64780326,1.05555669,0.90575537,0.02222403,0.00060421,0.00135008,1.37630179
-5.22561281,1.56981861,1.00439229,0.87035563,0.01954383,0.00057121,0.00118711,1.31724442
-5.21960980,1.49057158,0.95383476,0.83268328,0.01712920,0.00053850,0.00104710,1.25588979
-5.21360680,1.41064406,0.90403451,0.79317460,0.01497421,0.00050626,0.00093034,1.19278912
-5.20760380,1.33064519,0.85514288,0.75229937,0.01306954,0.00047468,0.00083698,1.12853315
-5.20160080,1.25120664,0.80731883,0.71055215,0.01140334,0.00044398,0.00076706,1.06374406
-5.19559780,1.17297612,0.76073402,0.66844282,0.00996209,0.00041435,0.00072060,0.99906579
-5.18959480,1.09660939,0.71557612,0.62648668,0.00873141,0.00038603,0.00069760,0.93515326
-5.18359180,1.02276096,0.67205025,0.58519442,0.00769673,0.00035925,0.00069813,0.87266082
-5.17758879,0.95207394,0.63037875,0.54506239,0.00684393,0.00033422,0.00072231,0.81223044
-5.17158579,0.88516946,0.59079918,0.50656329,0.00615976,0.00031119,0.00077031,0.75448003
-5.16558279,0.82263614,0.55356111,0.47013769,0.00563228,0.00029035,0.00084240,0.69999227
-5.15957979,0.76501990,0.51892168,0.43618659,0.00525111,0.00027191,0.00093886,0.64930449
-5.15357679,0.71281463,0.48714051,0.40506506,0.00500760,0.00025607,0.00105998,0.60289967
-5.14757379,0.66645388,0.45847404,0.37707720,0.00489493,0.00024300,0.00120603,0.56119893
-5.14157079,0.62630393,0.43316987,0.35247236,0.00490810,0.00023284,0.00137715,0.52455567
-5.13556778,0.59265840,0.41146119,0.33144272,0.00504392,0.00022572,0.00157334,0.49325127
-5.12956478,0.56573438,0.39356171,0.31412207,0.00530090,0.00022175,0.00179440,0.46749253
-5.12356178,0.54567031,0.37966117,0.30058582,0.00567910,0.00022101,0.00203980,0.44741071
-5.11755878,0.53252538,0.36992166,0.29085209,0.00617996,0.00022357,0.00230870,0.43306196
-5.11155578,0.52628049,0.36447480,0.28488369,0.00680614,0.00022949,0.00259985,0.42442920
-5.10555278,0.52684064,0.36341980,0.28259105,0.00756128,0.00023878,0.00291154,0.42142505
-5.09954977,0.53403857,0.36682238,0.28383576,0.00844981,0.00025149,0.00324163,0.42389581
-5.09354677,0.54763937,0.37471435,0.28843476,0.00947666,0.00026762,0.00358744,0.43162619
-5.08754377,0.56734604,0.38709388,0.29616498,0.01064705,0.00028720,0.00394586,0.44434462
-5.08154077,0.59280561,0.40392604,0.30676831,0.01196621,0.00031024,0.00431329,0.46172903
-5.07553777,0.62361565,0.42514365,0.31995687,0.01343908,0.00033678,0.00468573,0.48341287
-5.06953477,0.65933096,0.45064795,0.33541843,0.01506999,0.00036684,0.00505882,0.50899127
-5.06353177,0.69947013,0.48030906,0.35282184,0.01686235,0.00040046,0.00542791,0.53802716
-5.05752876,0.74352191,0.51396603,0.37182255,0.01881826,0.00043767,0.00578820,0.57005729
-5.05152576,0.79095104,0.55142624,0.39206789,0.02093817,0.00047852,0.00613476,0.60459816
-5.04552276,0.84120363,0.59246414,0.41320235,0.02322046,0.00052303,0.00646275,0.64115154
-5.03951976,0.89371178,0.63681940,0.43487252,0.02566104,0.00057123,0.00676742,0.67920988
-5.03351676,0.94789761,0.68419442,0.45673183,0.02825302,0.00062308,0.00704433,0.71826142
-5.02751376,1.00317672,0.73425151,0.47844495,0.03098625,0.00067856,0.00728937,0.75779501
-5.02151076,1.05896118,0.78661004,0.49969199,0.03384707,0.00073754,0.00749895,0.79730491
-5.01550775,1.11466228,0.84084377,0.52017227,0.03681803,0.00079985,0.00767000,0.83629544
-5.00950475,1.16969332,0.89647900,0.53960792,0.03987770,0.00086523,0.00780010,0.87428569
-5.00350175,1.22347275,0.95299387,0.55774719,0.04300063,0.00093334,0.00788751,0.91081447
-4.99749875,1.27542799,1.00981939,0.57436760,0.04615740,0.00100371,0.00793123,0.94544553
-4.99149575,1.32500021,1.06634254,0.58927892,0.04931486,0.00107578,0.00793096,0.97777318
-4.98549275,1.37165050,1.12191198,0.60232606,0.05243646,0.00114886,0.00788716,1.00742844
-4.97948974,1.41486743,1.17584653,0.61339187,0.05548288,0.00122216,0.00780096,1.03408572
-4.97348674,1.45417632,1.22744660,0.62239994,0.05841270,0.00129480,0.00767417,1.05746999
-4.96748374,1.48915013,1.27600855,0.62931723,0.06118328,0.00136577,0.00750919,1.07736443
-4.96148074,1.51942170,1.32084175,0.63415661,0.06375184,0.00143405,0.00730894,1.09361823
-4.95547774,1.54469722,1.36128784,0.63697923,0.06607659,0.00149855,0.00707678,1.10615450
-4.94947474,1.56477033,1.39674164,0.63789641,0.06811793,0.00155818,0.00681646,1.11497779
-4.94347174,1.57953613,1.42667293,0.63707114,0.06983978,0.00161187,0.00653197,1.12018083
-4.93746873,1.58900461,1.45064795,0.63471874,0.07121079,0.00165863,0.00622749,1.12195020
-4.93146573,1.59331236,1.46834986,0.63110668,0.07220556,0.00169758,0.00590729,1.12057022
-4.92546273,1.59273196,1.47959683,0.62655322,0.07280573,0.00172798,0.00557566,1.11642471
-4.91945973,1.58767799,1.48435677,0.62142461,0.07300090,0.00174927,0.00523682,1.10999616
-4.91345673,1.57870900,1.48275775,0.61613086,0.07278932,0.00176110,0.00489487,1.10186176
-4.90745373,1.56652474,1.47509328,0.61111972,0.07217842,0.00176338,0.00455370,1.09268617
-4.90145073,1.55195813,1.46182170,0.60686887,0.07118491,0.00175623,0.00421701,1.08321067
-4.89544772,1.53596185,1.44355951,0.60387640,0.06983482,0.00174007,0.00388821,1.07423872
-4.88944472,1.51958934,1.42106841,0.60264951,0.06816299,0.00171557,0.00357043,1.06661800
-4.88344172,1.50397072,1.39523629,0.60369169,0.06621255,0.00168366,0.00326649,1.06121919
-4.87743872,1.49028395,1.36705281,0.60748866,0.06403390,0.00164550,0.00297891,1.05891209
-4.87143572,1.47972223,1.33758021,0.61449340,0.06168363,0.00160245,0.00270991,1.06053955
-4.86543272,1.47345854,1.30792060,0.62511074,0.05922320,0.00155607,0.00246141,1.06689009
-4.85942971,1.47260861,1.27918076,0.63968204,0.05671745,0.00150803,0.00223505,1.07867019
-4.85342671,1.47819378,1.25243613,0.65847061,0.05423307,0.00146011,0.00203223,1.09647718
-4.84742371,1.49110496,1.22869510,0.68164834,0.05183696,0.00141413,0.00185410,1.12077390
-4.84142071,1.51206941,1.20886547,0.70928429,0.04959465,0.00137192,0.00170159,1.15186618
-4.83541771,1.54162155,1.19372406,0.74133577,0.04756875,0.00133523,0.00157546,1.18988421
-4.82941471,1.58007914,1.18389101,0.77764250,0.04581746,0.00130576,0.00147626,1.23476882
-4.82341171,1.62752588,1.17980971,0.81792414,0.04439318,0.00128507,0.00140442,1.28626337
-4.81740870,1.68380124,1.18173307,0.86178174,0.04334132,0.00127452,0.00136017,1.34391199
-4.81140570,1.74849809,1.18971683,0.90870305,0.04269921,0.00127530,0.00134364,1.40706450
-4.80540270,1.82096839,1.20362002,0.95807192,0.04249521,0.00128837,0.00135477,1.47488818
-4.79939970,1.90033678,1.22311239,1.00918144,0.04274802,0.00131443,0.00139336,1.54638622
-4.79339670,1.98552164,1.24768868,1.06125070,0.04346614,0.00135393,0.00145905,1.62042232
-4.78739370,2.07526310,1.27668872,1.11344446,0.04464760,0.00140703,0.00155126,1.69575091
-4.78139070,2.16815661,1.30932283,1.16489530,0.04627982,0.00147362,0.00166922,1.77105172
-4.77538769,2.26269131,1.34470099,1.21472723,0.04833982,0.00155332,0.00181195,1.84496773
-4.76938469,2.35729138,1.38186493,1.26208017,0.05079450,0.00164547,0.00197818,1.91614488
-4.76338169,2.45035909,1.41982150,1.30613413,0.05360127,0.00174914,0.00216640,1.98327215
-4.75737869,2.54031789,1.45757610,1.34613233,0.05670884,0.00186314,0.00237479,2.04512040
-4.75137569,2.62565401,1.49416477,1.38140220,0.06005828,0.00198608,0.00260125,2.10057836
-4.74537269,2.70495510,1.52868376,1.41137365,0.06358430,0.00211633,0.00284338,2.14868449
-4.73936968,2.77694456,1.56031549,1.43559368,0.06721668,0.00225208,0.00309849,2.18865322
-4.73336668,2.84051064,1.58834988,1.45373692,0.07088192,0.00239137,0.00336360,2.21989473
-4.72736368,2.89472921,1.61220067,1.46561176,0.07450505,0.00253214,0.00363551,2.24202754
-4.72136068,2.93887986,1.63141603,1.47116181,0.07801147,0.00267221,0.00391078,2.25488334
-4.71535768,2.97245496,1.64568353,1.47046282,0.08132890,0.00280939,0.00418584,2.25850426
-4.70935468,2.99516181,1.65482958,1.46371532,0.08438927,0.00294149,0.00445701,2.25313272
-4.70335168,3.00691814,1.65881364,1.45123335,0.08713054,0.00306636,0.00472056,2.23919455
-4.69734867,3.00784161,1.65771792,1.43342994,0.08949841,0.00318196,0.00497280,2.21727638
-4.69134567,2.99823406,1.65173325,1.41080009,0.09144772,0.00328640,0.00521018,2.18809842
-4.68534267,2.97856158,1.64114214,1.38390197,0.09294371,0.00337798,0.00542931,2.15248393
-4.67933967,2.94943131,1.62629984,1.35333727,0.09396285,0.00345524,0.00562709,2.11132696
-4.67333667,2.91156628,1.60761469,1.31973144,0.09449337,0.00351699,0.00580076,2.06555969
-4.66733367,2.86577919,1.58552838,1.28371469,0.09453538,0.00356237,0.00594798,2.01612074
-4.66133067,2.81294634,1.56049726,1.24590442,0.09410058,0.00359083,0.00606687,1.96392590
-4.65532766,2.75398243,1.53297535,1.20688963,0.09321165,0.00360222,0.00615606,1.90984205
-4.64932466,2.68981718,1.50339963,1.16721766,0.09190121,0.00359671,0.00621474,1.85466532
-4.64332166,2.62137417,1.47217805,1.12738377,0.09021048,0.00357486,0.00624268,1.79910396
-4.63731866,2.54955238,1.43968046,1.08782345,0.08818771,0.00353756,0.00624019,1.74376617
-4.63131566,2.47521072,1.40623252,1.04890748,0.08588638,0.00348605,0.00620816,1.68915293
-4.62531266,2.39915539,1.37211246,1.01093979,0.08336325,0.00342185,0.00614798,1.63565564
-4.61930965,2.32213017,1.33755044,0.97415756,0.08067642,0.00334672,0.00606152,1.58355802
-4.61330665,2.24480936,1.30273017,0.93873347,0.07788340,0.00326265,0.00595108,1.53304182
-4.60730365,2.16779309,1.26779221,0.90477964,0.07503921,0.00317174,0.00581929,1.48419550
-4.60130065,2.09160465,1.23283874,0.87235284,0.07219480,0.00307619,0.00566902,1.43702520
-4.59529765,2.01668963,1.19793905,0.84146058,0.06939553,0.00297821,0.00550334,1.39146728
-4.58929465,1.94341642,1.16313552,0.81206785,0.06668007,0.00287997,0.00532540,1.34740158
-4.58329165,1.87207790,1.12844952,0.78410396,0.06407951,0.00278352,0.00513833,1.30466490
-4.57728864,1.80289406,1.09388713,0.75746943,0.06161687,0.00269075,0.00494516,1.26306409
-4.57128564,1.73601550,1.05944423,0.73204269,0.05930692,0.00260333,0.00474879,1.22238832
-4.56528264,1.67152749,1.02511093,0.70768629,0.05715632,0.00252267,0.00455186,1.18242031
-4.55927964,1.60945480,0.99087526,0.68425283,0.05516410,0.00244988,0.00435675,1.14294620
-4.55327664,1.54976708,0.95672611,0.66159028,0.05332236,0.00238577,0.00416551,1.10376403
-4.54727364,1.49238484,0.92265542,0.63954680,0.05161731,0.00233078,0.00397987,1.06469084
-4.54127064,1.43718609,0.88865974,0.61797513,0.05003034,0.00228505,0.00380124,1.02556843
-4.53526763,1.38401342,0.85474135,0.59673647,0.04853937,0.00224835,0.00363070,0.98626769
-4.52926463,1.33268168,0.82090891,0.57570382,0.04712015,0.00222019,0.00346907,0.94669187
-4.52326163,1.28298594,0.78717784,0.55476493,0.04574762,0.00219975,0.00331694,0.90677867
-4.51725863,1.23470977,0.75357058,0.53382478,0.04439724,0.00218598,0.00317474,0.86650128
-4.51125563,1.18763352,0.72011663,0.51280747,0.04304611,0.00217764,0.00304280,0.82586849
-4.50525263,1.14154246,0.68685261,0.49165772,0.04167412,0.00217331,0.00292145,0.78492394
-4.49924962,1.09623449,0.65382219,0.47034171,0.04026471,0.00217147,0.00281107,0.74374443
-4.49324662,1.05152728,0.62107608,0.44884742,0.03880559,0.00217054,0.00271219,0.70243750
-4.48724362,1.00726448,0.58867181,0.42718431,0.03728915,0.00216895,0.00262556,0.66113823
-4.48124062,0.96332093,0.55667355,0.40538241,0.03571261,0.00216518,0.00255220,0.62000536
-4.47523762,0.91960653,0.52515165,0.38349092,0.03407805,0.00215779,0.00249350,0.57921679
-4.46923462,0.87606890,0.49418217,0.36157609,0.03239211,0.00214548,0.00245121,0.53896464
-4.46323162,0.83269447,0.46384606,0.33971879,0.03066562,0.00212715,0.00242749,0.49944985
-4.45722861,0.78950821,0.43422822,0.31801158,0.02891294,0.00210189,0.00242490,0.46087667
-4.45122561,0.74657195,0.40541628,0.29655553,0.02715137,0.00206902,0.00244641,0.42344709
-4.44522261,0.70398142,0.37749922,0.27545685,0.02540026,0.00202811,0.00249532,0.38735535
-4.43921961,0.66186212,0.35056576,0.25482350,0.02368028,0.00197897,0.00257522,0.35278287
-4.43321661,0.62036425,0.32470260,0.23476186,0.02201256,0.00192167,0.00268991,0.31989363
-4.42721361,0.57965685,0.29999258,0.21537356,0.02041786,0.00185651,0.00284326,0.28883014
-4.42121061,0.53992151,0.27651273,0.19675271,0.01891592,0.00178400,0.00303907,0.25971029
-4.41520760,0.50134568,0.25433240,0.17898343,0.01752468,0.00170486,0.00328097,0.23262488
-4.40920460,0.46411610,0.23351139,0.16213784,0.01625983,0.00161995,0.00357216,0.20763622
-4.40320160,0.42841227,0.21409822,0.14627460,0.01513427,0.00153029,0.00391532,0.18477745
-4.39719860,0.39440042,0.19612864,0.13143794,0.01415780,0.00143696,0.00431234,0.16405281
-4.39119560,0.36222810,0.17962429,0.11765715,0.01333687,0.00134112,0.00476418,0.14543867
-4.38519260,0.33201943,0.16459171,0.10494659,0.01267446,0.00124393,0.00527067,0.12888526
-4.37918959,0.30387134,0.15102168,0.09330619,0.01217008,0.00114656,0.00583037,0.11431898
-4.37318659,0.27785070,0.13888889,0.08272219,0.01181981,0.00105011,0.00644039,0.10164515
-4.36718359,0.25399259,0.12815203,0.07316834,0.01161650,0.00095560,0.00709635,0.09075111
-4.36118059,0.23229956,0.11875425,0.06460728,0.01154997,0.00086397,0.00779231,0.08150950
-4.35517759,0.21274195,0.11062406,0.05699208,0.01160736,0.00077602,0.00852075,0.07378166
-4.34917459,0.19525925,0.10367656,0.05026794,0.01177347,0.00069244,0.00927266,0.06742096
-4.34317159,0.17976233,0.09781512,0.04437390,0.01203115,0.00061376,0.01003765,0.06227613
-4.33716858,0.16613659,0.09293335,0.03924457,0.01236181,0.00054040,0.01080416,0.05819429
-4.33116558,0.15424569,0.08891733,0.03481180,0.01274584,0.00047262,0.01155967,0.05502388
-4.32516258,0.14393591,0.08564813,0.03100623,0.01316315,0.00041056,0.01229104,0.05261728
-4.31915958,0.13504087,0.08300444,0.02775878,0.01359365,0.00035424,0.01298486,0.05083315
-4.31315658,0.12738649,0.08086533,0.02500193,0.01401778,0.00030357,0.01362780,0.04953851
-4.30715358,0.12079596,0.07911297,0.02267091,0.01441698,0.00025839,0.01420709,0.04861047
