energy_ev,total_up,Pt_p_up,Pt_d_up,Sb_p_up,Sb_d_up,Se_s_up,Se_p_up
-5.08754377,1.50982453,0.17389404,1.19284736,0.19002102,0.01943399,0.01120785,0.10177775
-5.08154077,1.55313915,0.18185071,1.22612275,0.19628890,0.01980080,0.01138126,0.10488359
-5.07553777,1.59767412,0.19011935,1.25997848,0.20252705,0.02018373,0.01156566,0.10857481
-5.06953477,1.64344426,0.19871171,1.29448657,0.20875036,0.02058624,0.01176096,0.11276493
-5.06353177,1.69046441,0.20763385,1.32971912,0.21497262,0.02101146,0.01196684,0.11736899
-5.05752876,1.73874162,0.21688526,1.36574118,0.22120558,0.02146198,0.01218273,0.12230408
-5.05152576,1.78826739,0.22645824,1.40260360,0.22745803,0.02193963,0.01240778,0.12748991
-5.04552276,1.83901028,0.23633749,1.44033625,0.23373521,0.02244537,0.01264084,0.13284930
-5.03951976,1.89090928,0.24649994,1.47894187,0.24003838,0.02297905,0.01288047,0.13830870
-5.03351676,1.94386813,0.25691481,1.51839073,0.24636453,0.02353939,0.01312494,0.14379873
-5.02751376,1.99775082,0.26754386,1.55861630,0.25270635,0.02412385,0.01337228,0.14925461
-5.02151076,2.05237820,0.27834172,1.59951207,0.25905231,0.02472865,0.01362030,0.15461667
-5.01550775,2.10752597,0.28925645,1.64092947,0.26538688,0.02534876,0.01386668,0.15983076
-5.00950475,2.16292385,0.30022997,1.68267701,0.27169069,0.02597799,0.01410899,0.16484850
-5.00350175,2.21825597,0.31119867,1.72452065,0.27794089,0.02660910,0.01434481,0.16962757
-4.99749875,2.27316231,0.32209382,1.76618511,0.28411127,0.02723396,0.01457179,0.17413168
-4.99149575,2.32724127,0.33284204,1.80735645,0.29017254,0.02784367,0.01478774,0.17833050
-4.98549275,2.38005316,0.34336558,1.84768547,0.29609235,0.02842886,0.01499069,0.18219939
-4.97948974,2.43112468,0.35358268,1.88679215,0.30183537,0.02897982,0.01517898,0.18571897
-4.97348674,2.47995442,0.36340774,1.92427106,0.30736329,0.02948676,0.01535133,0.18887451
-4.96748374,2.52601923,0.37275164,1.95969756,0.31263482,0.02994007,0.01550691,0.19165526
-4.96148074,2.56878181,0.38152204,1.99263498,0.31760570,0.03033049,0.01564535,0.19405366
-4.95547774,2.60769929,0.38962396,2.02264269,0.32222890,0.03064937,0.01576682,0.19606455
-4.94947474,2.64223306,0.39696044,2.04928498,0.32645485,0.03088886,0.01587203,0.19768440
-4.94347174,2.67185972,0.40343357,2.07214077,0.33023206,0.03104206,0.01596226,0.19891063
-4.93746873,2.69608313,0.40894593,2.09081398,0.33350786,0.03110323,0.01603932,0.19974105
-4.93146573,2.71444739,0.41340225,2.10494444,0.33622949,0.03106789,0.01610558,0.20017349
-4.92546273,2.72655051,0.41671157,2.11421908,0.33834555,0.03093295,0.01616388,0.20020568
-4.91945973,2.73205833,0.41878972,2.11838297,0.33980760,0.03069679,0.01621754,0.19983531
-4.91345673,2.73071825,0.41956200,2.11725005,0.34057209,0.03035930,0.01627022,0.19906034
-4.90745373,2.72237219,0.41896616,2.11071279,0.34060237,0.02992191,0.01632587,0.19787957
-4.90145073,2.70696801,0.41695527,2.09875061,0.33987083,0.02938762,0.01638860,0.19629335
-4.89544772,2.68456890,0.41350063,2.08143619,0.33836084,0.02876090,0.01646259,0.19430444
-4.88944472,2.65535983,0.40859425,2.05893955,0.33606862,0.02804766,0.01655186,0.19191893
-4.88344172,2.61965065,0.40225100,2.03152920,0.33300467,0.02725515,0.01666020,0.18914721
-4.87743872,2.57787514,0.39451007,1.99957013,0.32919480,0.02639178,0.01679091,0.18600486
-4.87143572,2.53058591,0.38543576,1.96351847,0.32468063,0.02546702,0.01694668,0.18251333
-4.86543272,2.47844475,0.37511733,1.92391273,0.31951936,0.02449114,0.01712936,0.17870052
-4.85942971,2.42220875,0.36366807,1.88136173,0.31378295,0.02347503,0.01733982,0.17460102
-4.85342671,2.36271234,0.35122330,1.83652964,0.30755660,0.02242995,0.01757775,0.17025612
-4.84742371,2.30084595,0.33793764,1.79011843,0.30093658,0.02136729,0.01784157,0.16571340
-4.84142071,2.23753197,0.32398139,1.74284857,0.29402747,0.02029830,0.01812834,0.16102612
-4.83541771,2.17369901,0.30953630,1.69543858,0.28693905,0.01923383,0.01843365,0.15625217
-4.82941471,2.11025547,0.29479084,1.64858439,0.27978272,0.01818414,0.01875173,0.15145283
-4.82341171,2.04806371,0.27993514,1.60293937,0.27266793,0.01715861,0.01907542,0.14669128
-4.81740870,1.98791568,0.26515597,1.55909579,0.26569858,0.01616559,0.01939639,0.14203093
-4.81140570,1.93051141,0.25063174,1.51756870,0.25896962,0.01521225,0.01970528,0.13753370
-4.80540270,1.87644097,0.23652794,1.47878278,0.25256402,0.01430445,0.01999198,0.13325821
-4.79939970,1.82617089,0.22299308,1.44306275,0.24655032,0.01344665,0.02024593,0.12925810
-4.79339670,1.78003543,0.21015534,1.41062775,0.24098078,0.01264191,0.02045648,0.12558051
-4.78739370,1.73823304,0.19812003,1.38158975,0.23589028,0.01189192,0.02061325,0.12226468
-4.78139070,1.70082801,0.18696800,1.35595611,0.23129596,0.01119704,0.02070654,0.11934091
-4.77538769,1.66775711,0.17675487,1.33363589,0.22719772,0.01055642,0.02072769,0.11682980
-4.76938469,1.63884069,0.16751127,1.31444970,0.22357937,0.00996811,0.02066943,0.11474181
-4.76338169,1.61379771,0.15924388,1.29814237,0.22041058,0.00942929,0.02052621,0.11307727
-4.75737869,1.59226379,0.15193731,1.28439788,0.21764927,0.00893639,0.02029443,0.11182663
-4.75137569,1.57381145,0.14555651,1.27285585,0.21524456,0.00848530,0.01997265,0.11097117
-4.74537269,1.55797154,0.14004980,1.26312872,0.21313993,0.00807159,0.01956168,0.11048397
-4.73936968,1.54425490,0.13535224,1.25481894,0.21127658,0.00769069,0.01906459,0.11033116
-4.73336668,1.53217343,0.13138912,1.24753546,0.20959671,0.00733804,0.01848666,0.11047338
-4.72736368,1.52125958,0.12807960,1.24090887,0.20804665,0.00700928,0.01783525,0.11086740
-4.72136068,1.51108375,0.12534015,1.23460462,0.20657965,0.00670038,0.01711957,0.11146785
-4.71535768,1.50126887,0.12308783,1.22833399,0.20515820,0.00640773,0.01635041,0.11222892
-4.70935468,1.49150178,0.12124318,1.22186235,0.20375583,0.00612822,0.01553982,0.11310601
-4.70335168,1.48154124,0.11973269,1.21501479,0.20235827,0.00585929,0.01470078,0.11405729
-4.69734867,1.47122240,0.11849074,1.20767878,0.20096393,0.00559897,0.01384683,0.11504502
-4.69134567,1.46045772,0.11746103,1.19980419,0.19958375,0.00534584,0.01299169,0.11603672
-4.68534267,1.44923476,0.11659748,1.19140074,0.19824040,0.00509901,0.01214896,0.11700595
-4.67933967,1.43761081,0.11586451,1.18253310,0.19696686,0.00485809,0.01133178,0.11793289
-4.67333667,1.42570513,0.11523686,1.17331415,0.19580452,0.00462312,0.01055256,0.11880458
-4.66733367,1.41368908,0.11469899,1.16389670,0.19480091,0.00439449,0.00982276,0.11961485
-4.66133067,1.40177468,0.11424399,1.15446411,0.19400712,0.00417288,0.00915273,0.12036396
-4.65532766,1.39020237,0.11387229,1.14522040,0.19347508,0.00395917,0.00855152,0.12105799
-4.64932466,1.37922837,0.11359006,1.13638017,0.19325490,0.00375438,0.00802686,0.12170807
-4.64332166,1.36911239,0.11340757,1.12815895,0.19339225,0.00355959,0.00758509,0.12232937
-4.63731866,1.36010614,0.11333746,1.12076435,0.19392611,0.00337592,0.00723114,0.12294006
-4.63131566,1.35244314,0.11339311,1.11438825,0.19488684,0.00320444,0.00696858,0.12356020
-4.62531266,1.34633041,0.11358716,1.10920069,0.19629474,0.00304614,0.00679962,0.12421071
-4.61930965,1.34194206,0.11393017,1.10534523,0.19815908,0.00290196,0.00672521,0.12491234
-4.61330665,1.33941528,0.11442969,1.10293635,0.20047783,0.00277271,0.00674509,0.12568485
-4.60730365,1.33884860,0.11508948,1.10205855,0.20323775,0.00265913,0.00685782,0.12654631
-4.60130065,1.34030247,0.11590918,1.10276734,0.20641519,0.00256186,0.00706092,0.12751258
-4.59529765,1.34380189,0.11688422,1.10509176,0.20997721,0.00248147,0.00735086,0.12859707
-4.58929465,1.34934073,0.11800607,1.10903823,0.21388314,0.00241850,0.00772322,0.12981055
-4.58329165,1.35688752,0.11926274,1.11459523,0.21808636,0.00237343,0.00817268,0.13116124
-4.57728864,1.36639179,0.12063948,1.12173859,0.22253620,0.00234674,0.00869315,0.13265502
-4.57128564,1.37779081,0.12211961,1.13043667,0.22717985,0.00233894,0.00927786,0.13429564
-4.56528264,1.39101582,0.12368547,1.14065509,0.23196407,0.00235052,0.00991945,0.13608506
-4.55927964,1.40599733,0.12531927,1.15236050,0.23683677,0.00238202,0.01061009,0.13802374
-4.55327664,1.42266893,0.12700395,1.16552305,0.24174807,0.00243394,0.01134160,0.14011085
-4.54727364,1.44096929,0.12872385,1.18011723,0.24665113,0.00250682,0.01210564,0.14234435
-4.54127064,1.46084202,0.13046522,1.19612089,0.25150236,0.00260111,0.01289383,0.14472100
-4.53526763,1.48223338,0.13221647,1.21351245,0.25626137,0.00271720,0.01369795,0.14723613
-4.52926463,1.50508790,0.13396822,1.23226653,0.26089033,0.00285533,0.01451014,0.14988332
-4.52326163,1.52934234,0.13571311,1.25234804,0.26535322,0.00301555,0.01532304,0.15265388
-4.51725863,1.55491825,0.13744537,1.27370546,0.26961468,0.00319764,0.01613000,0.15553631
-4.51125563,1.58171401,0.13916025,1.29626368,0.27363890,0.00340110,0.01692524,0.15851560
-4.50525263,1.60959685,0.14085335,1.31991704,0.27738849,0.00362503,0.01770398,0.16157268
-4.49924962,1.63839578,0.14251986,1.34452329,0.28082356,0.00386811,0.01846258,0.16468383
-4.49324662,1.66789611,0.14415385,1.36989917,0.28390110,0.00412860,0.01919859,0.16782030
-4.48724362,1.69783635,0.14574760,1.39581799,0.28657475,0.00440424,0.01991080,0.17094817
-4.48124062,1.72790798,0.14729117,1.42200997,0.28879509,0.00469235,0.02059927,0.17402843
-4.47523762,1.75775853,0.14877205,1.44816538,0.29051044,0.00498978,0.02126525,0.17701742
-4.46923462,1.78699813,0.15017508,1.47394076,0.29166811,0.00529298,0.02191110,0.17986756
-4.46323162,1.81520950,0.15148268,1.49896817,0.29221621,0.00559809,0.02254021,0.18252844
-4.45722861,1.84196104,0.15267520,1.52286696,0.29210575,0.00590102,0.02315682,0.18494824
-4.45122561,1.86682246,0.15373161,1.54525778,0.29129309,0.00619756,0.02376584,0.18707530
-4.44522261,1.88938225,0.15463028,1.56577804,0.28974242,0.00648354,0.02437268,0.18886001
-4.43921961,1.90926595,0.15534995,1.58409808,0.28742825,0.00675493,0.02498301,0.19025671
-4.43321661,1.92615438,0.15587077,1.59993700,0.28433772,0.00700803,0.02560263,0.19122564
-4.42721361,1.93980067,0.15617530,1.61307750,0.28047253,0.00723960,0.02623718,0.19173478
-4.42121061,1.95004502,0.15624954,1.62337860,0.27585037,0.00744700,0.02689203,0.19176154
-4.41520760,1.95682643,0.15608376,1.63078558,0.27050581,0.00762831,0.02757211,0.19129411
-4.40920460,1.96019056,0.15567318,1.63533653,0.26449054,0.00778243,0.02828176,0.19033252
-4.40320160,1.96029310,0.15501850,1.63716494,0.25787284,0.00790917,0.02902464,0.18888927
-4.39719860,1.95739859,0.15412610,1.63649823,0.25073645,0.00800927,0.02980363,0.18698948
-4.39119560,1.95187436,0.15300808,1.63365210,0.24317879,0.00808445,0.03062086,0.18467062
-4.38519260,1.94418006,0.15168203,1.62902097,0.23530861,0.00813730,0.03147760,0.18198173
-4.37918959,1.93485301,0.15017053,1.62306497,0.22724316,0.00817132,0.03237436,0.17898225
-4.37318659,1.92449029,0.14850049,1.61629397,0.21910510,0.00819073,0.03331087,0.17574041
-4.36718359,1.91372815,0.14670239,1.60924947,0.21101914,0.00820040,0.03428612,0.17233133
-4.36118059,1.90321977,0.14480927,1.60248521,0.20310870,0.00820567,0.03529845,0.16883484
-4.35517759,1.89361240,0.14285577,1.59654727,0.19549257,0.00821218,0.03634555,0.16533311
-4.34917459,1.88552473,0.14087709,1.59195460,0.18828183,0.00822571,0.03742452,0.16190824
-4.34317159,1.87952558,0.13890795,1.58918075,0.18157703,0.00825197,0.03853192,0.15863974
-4.33716858,1.87611454,0.13698166,1.58863756,0.17546573,0.00829639,0.03966373,0.15560221
-4.33116558,1.87570552,0.13512925,1.59066140,0.17002057,0.00836401,0.04081538,0.15286306
-4.32516258,1.87861343,0.13337870,1.59550239,0.16529768,0.00845924,0.04198171,0.15048056
-4.31915958,1.88504479,0.13175433,1.60331692,0.16133574,0.00858576,0.04315694,0.14850209
-4.31315658,1.89509215,0.13027635,1.61416377,0.15815543,0.00874642,0.04433460,0.14696285
-4.30715358,1.90873259,0.12896055,1.62800366,0.15575944,0.00894308,0.04550754,0.14588483
