energy_ev,total_up,Hf_p_up,Hf_d_up,Sn_p_up,Sn_d_up,Te_p_up,Te_d_up
-5.68184092,1.28420345,0.71130457,0.32996185,0.26612285,0.00020613,0.67232474,0.00000000
-5.67583792,1.33816637,0.75173968,0.34179837,0.27823712,0.00021618,0.70327842,0.00000000
-5.66983492,1.39140434,0.79309461,0.35340817,0.29077456,0.00022676,0.73326524,0.00000000
-5.66383192,1.44315795,0.83486273,0.36462273,0.30358325,0.00023784,0.76187753,0.00000000
-5.65782891,1.49272060,0.87652710,0.37529363,0.31651138,0.00024937,0.78873982,0.00000000
-5.65182591,1.53945616,0.91757036,0.38529703,0.32941075,0.00026133,0.81351737,0.00000000
-5.64582291,1.58281387,0.95748475,0.39453720,0.34214017,0.00027371,0.83592336,0.00000000
-5.63981991,1.62234007,0.99578194,0.40294888,0.35456850,0.00028654,0.85572445,0.00000000
-5.63381691,1.65768657,1.03200259,0.41049849,0.36657734,0.00029985,0.87274477,0.00000000
-5.62781391,1.68861562,1.06572546,0.41718422,0.37806339,0.00031370,0.88686814,0.00000000
-5.62181091,1.71500134,1.09657571,0.42303492,0.38894037,0.00032817,0.89803867,0.00000000
-5.61580790,1.73682782,1.12423233,0.42810794,0.39914049,0.00034333,0.90625969,0.00000000
-5.60980490,1.75418398,1.14843437,0.43248595,0.40861536,0.00035928,0.91159110,0.00000000
-5.60380190,1.76725543,1.16898565,0.43627296,0.41733640,0.00037612,0.91414533,0.00000000
-5.59779890,1.77631354,1.18575777,0.43958951,0.42529459,0.00039394,0.91408200,0.00000000
-5.59179590,1.78170218,1.19869129,0.44256734,0.43249954,0.00041280,0.91160137,0.00000000
-5.58579290,1.78382229,1.20779466,0.44534361,0.43897791,0.00043276,0.90693694,0.00000000
-5.57978989,1.78311493,1.21314117,0.44805490,0.44477118,0.00045384,0.90034719,0.00000000
-5.57378689,1.78004310,1.21486360,0.45083113,0.44993270,0.00047602,0.89210682,0.00000000
-5.56778389,1.77507297,1.21314694,0.45378969,0.45452420,0.00049923,0.88249764,0.00000000
-5.56178089,1.76865508,1.20821927,0.45702979,0.45861187,0.00052336,0.87179943,0.00000000
-5.55577789,1.76120615,1.20034123,0.46062748,0.46226206,0.00054824,0.86028094,0.00000000
-5.54977489,1.75309211,1.18979448,0.46463133,0.46553687,0.00057362,0.84819151,0.00000000
-5.54377189,1.74461304,1.17686973,0.46905906,0.46848983,0.00059922,0.83575332,0.00000000
-5.53776888,1.73599075,1.16185489,0.47389517,0.47116184,0.00062470,0.82315478,0.00000000
-5.53176588,1.72735936,1.14502390,0.47908988,0.47357766,0.00064966,0.81054526,0.00000000
-5.52576288,1.71875958,1.12662692,0.48455924,0.47574309,0.00067366,0.79803133,0.00000000
-5.51975988,1.71013689,1.10688225,0.49018666,0.47764311,0.00069625,0.78567469,0.00000000
-5.51375688,1.70134385,1.08597051,0.49582571,0.47924105,0.00071693,0.77349198,0.00000000
-5.50775388,1.69214659,1.06403122,0.50130414,0.48047886,0.00073524,0.76145639,0.00000000
-5.50175088,1.68223511,1.04116207,0.50642908,0.48127863,0.00075070,0.74950109,0.00000000
-5.49574787,1.67123723,1.01742067,0.51099316,0.48154510,0.00076289,0.73752434,0.00000000
-5.48974487,1.65873541,0.99282873,0.51478133,0.48116937,0.00077140,0.72539595,0.00000000
-5.48374187,1.64428573,0.96737824,0.51757816,0.48003326,0.00077592,0.71296495,0.00000000
-5.47773887,1.62743831,0.94103933,0.51917528,0.47801449,0.00077619,0.70006802,0.00000000
-5.47173587,1.60775801,0.91376906,0.51937868,0.47499214,0.00077206,0.68653833,0.00000000
-5.46573287,1.58484475,0.88552082,0.51801561,0.47085227,0.00076346,0.67221431,0.00000000
-5.45972986,1.55835218,0.85625351,0.51494075,0.46549345,0.00075041,0.65694811,0.00000000
-5.45372686,1.52800426,0.82594012,0.51004139,0.45883173,0.00073304,0.64061316,0.00000000
-5.44772386,1.49360868,0.79457516,0.50324152,0.45080513,0.00071157,0.62311074,0.00000000
-5.44172086,1.45506688,0.76218050,0.49450459,0.44137715,0.00068631,0.60437508,0.00000000
-5.43571786,1.41238011,0.72880946,0.48383491,0.43053935,0.00065766,0.58437695,0.00000000
-5.42971486,1.36565155,0.69454884,0.47127762,0.41831276,0.00062605,0.56312565,0.00000000
-5.42371186,1.31508439,0.65951908,0.45691734,0.40474825,0.00059200,0.54066929,0.00000000
-5.41770885,1.26097620,0.62387239,0.44087554,0.38992566,0.00055605,0.51709343,0.00000000
-5.41170585,1.20370993,0.58778933,0.42330680,0.37395195,0.00051874,0.49251840,0.00000000
-5.40570285,1.14374214,0.55147384,0.40439413,0.35695839,0.00048063,0.46709520,0.00000000
-5.39969985,1.08158902,0.51514734,0.38434356,0.33909694,0.00044226,0.44100049,0.00000000
-5.39369685,1.01781081,0.47904205,0.36337826,0.32053598,0.00040415,0.41443078,0.00000000
-5.38769385,0.95299558,0.44339400,0.34173241,0.30145572,0.00036676,0.38759620,0.00000000
-5.38169085,0.88774266,0.40843615,0.31964502,0.28204326,0.00033051,0.36071404,0.00000000
-5.37568784,0.82264681,0.37439182,0.29735395,0.26248772,0.00029576,0.33400246,0.00000000
-5.36968484,0.75828322,0.34146887,0.27509033,0.24297547,0.00026281,0.30767444,0.00000000
-5.36368184,0.69519427,0.30985462,0.25307354,0.22368571,0.00023190,0.28193238,0.00000000
-5.35767884,0.63387809,0.27971193,0.23150680,0.20478649,0.00020318,0.25696334,0.00000000
-5.35167584,0.57477931,0.25117634,0.21057365,0.18643137,0.00017676,0.23293515,0.00000000
-5.34567284,0.51828223,0.22435435,0.19043520,0.16875662,0.00015271,0.20999344,0.00000000
-5.33966983,0.46470627,0.19932280,0.17122827,0.15187925,0.00013101,0.18825961,0.00000000
-5.33366683,0.41430387,0.17612936,0.15306437,0.13589570,0.00011161,0.16782974,0.00000000
-5.32766383,0.36726053,0.15479384,0.13602954,0.12088119,0.00009445,0.14877444,0.00000000
-5.32166083,0.32369693,0.13531043,0.12018496,0.10688989,0.00007940,0.13113954,0.00000000
-5.31565783,0.28367283,0.11765052,0.10556814,0.09395551,0.00006633,0.11494747,0.00000000
-5.30965483,0.24719242,0.10176602,0.09219488,0.08209260,0.00005511,0.10019932,0.00000000
-5.30365183,0.21421094,0.08759307,0.08006152,0.07129818,0.00004558,0.08687748,0.00000000
-5.29764882,0.18464211,0.07505595,0.06914764,0.06155377,0.00003760,0.07494853,0.00000000
-5.29164582,0.15836621,0.06407107,0.05941906,0.05282768,0.00003101,0.06436654,0.00000000
-5.28564282,0.13523839,0.05455101,0.05083087,0.04507740,0.00002570,0.05507646,0.00000000
-5.27963982,0.11509711,0.04640835,0.04333060,0.03825212,0.00002153,0.04701754,0.00000000
-5.27363682,0.09777225,0.03955939,0.03686131,0.03229523,0.00001842,0.04012678,0.00000000
-5.26763382,0.08309289,0.03392760,0.03136449,0.02714662,0.00001629,0.03434209,0.00000000
-5.26163082,0.07089457,0.02944681,0.02678287,0.02274503,0.00001508,0.02960539,0.00000000
-5.25562781,0.06102568,0.02606403,0.02306286,0.01903002,0.00001477,0.02586529,0.00000000
-5.24962481,0.05335317,0.02374190,0.02015676,0.01594384,0.00001534,0.02307951,0.00000000
-5.24362181,0.04776728,0.02246082,0.01802458,0.01343299,0.00001684,0.02121685,0.00000000
-5.23761881,0.04418526,0.02222050,0.01663548,0.01144959,0.00001929,0.02025874,0.00000000
-5.23161581,0.04255408,0.02304119,0.01596883,0.00995240,0.00002279,0.02020029,0.00000000
-5.22561281,0.04285201,0.02496421,0.01601482,0.00890768,0.00002743,0.02105081,0.00000000
-5.21960980,0.04508903,0.02805206,0.01677463,0.00828973,0.00003333,0.02283380,0.00000000
-5.21360680,0.04930613,0.03238774,0.01826015,0.00808122,0.00004065,0.02558633,0.00000000
-5.20760380,0.05557328,0.03807341,0.02049324,0.00827326,0.00004956,0.02935775,0.00000000
-5.20160080,0.06398625,0.04522828,0.02350454,0.00886529,0.00006022,0.03420788,0.00000000
-5.19559780,0.07466217,0.05398566,0.02733178,0.00986466,0.00007283,0.04020448,0.00000000
-5.18959480,0.08773390,0.06448911,0.03201768,0.01128603,0.00008758,0.04742010,0.00000000
-5.18359180,0.10334317,0.07688774,0.03760748,0.01315057,0.00010467,0.05592839,0.00000000
-5.17758879,0.12163285,0.09133069,0.04414602,0.01548487,0.00012428,0.06579991,0.00000000
-5.17158579,0.14273822,0.10796076,0.05167465,0.01831969,0.00014658,0.07709745,0.00000000
-5.16558279,0.16677768,0.12690745,0.06022785,0.02168847,0.00017170,0.08987116,0.00000000
-5.15957979,0.19384308,0.14827945,0.06982986,0.02562563,0.00019975,0.10415354,0.00000000
-5.15357679,0.22399004,0.17215696,0.08049125,0.03016477,0.00023079,0.11995455,0.00000000
-5.14757379,0.25722878,0.19858397,0.09220584,0.03533664,0.00026483,0.13725700,0.00000000
-5.14157079,0.29351568,0.22756099,0.10494787,0.04116715,0.00030182,0.15601258,0.00000000
-5.13556778,0.33274628,0.25903848,0.11866979,0.04767527,0.00034166,0.17613872,0.00000000
-5.12956478,0.37475008,0.29291147,0.13330070,0.05487100,0.00038416,0.19751655,0.00000000
-5.12356178,0.41928758,0.32901572,0.14874571,0.06275359,0.00042908,0.21999014,0.00000000
-5.11755878,0.46605001,0.36712580,0.16488622,0.07130985,0.00047612,0.24336738,0.00000000
-5.11155578,0.51466202,0.40695542,0.18158134,0.08051293,0.00052490,0.26742240,0.00000000
-5.10555278,0.56468750,0.44816032,0.19867032,0.09032142,0.00057500,0.29189978,0.00000000
-5.09954977,0.61563862,0.49034372,0.21597620,0.10067906,0.00062596,0.31652053,0.00000000
-5.09354677,0.66698788,0.53306459,0.23331037,0.11151497,0.00067729,0.34098952,0.00000000
-5.08754377,0.71818292,0.57584840,0.25047806,0.12274451,0.00072849,0.36500448,0.00000000
-5.08154077,0.76866361,0.61820029,0.26728453,0.13427080,0.00077906,0.38826595,0.00000000
-5.07553777,0.81788071,0.65962013,0.28354165,0.14598685,0.00082853,0.41048801,0.00000000
-5.06953477,0.86531538,0.69961903,0.29907458,0.15777831,0.00087646,0.43140926,0.00000000
-5.06353177,0.91049856,0.73773658,0.31372833,0.16952664,0.00092248,0.45080346,0.00000000
-5.05752876,0.95302934,0.77355811,0.32737370,0.18111271,0.00096628,0.46848943,0.00000000
-5.05152576,0.99259128,0.80673111,0.33991240,0.19242062,0.00100766,0.48433962,0.00000000
-5.04552276,1.02896581,0.83698004,0.35128095,0.20334150,0.00104646,0.49828681,0.00000000
-5.03951976,1.06204184,0.86411878,0.36145322,0.21377726,0.00108268,0.51032859,0.00000000
-5.03351676,1.09182092,0.88805982,0.37044127,0.22364398,0.00111635,0.52052924,0.00000000
-5.02751376,1.11841758,0.90881984,0.37829457,0.23287474,0.00114764,0.52901883,0.00000000
-5.02151076,1.14205453,0.92652103,0.38509746,0.24142184,0.00117677,0.53598933,0.00000000
-5.01550775,1.16305279,0.94138801,0.39096487,0.24925821,0.00120401,0.54168800,0.00000000
-5.00950475,1.18181718,0.95374034,0.39603677,0.25637787,0.00122971,0.54640806,0.00000000
-5.00350175,1.19881750,0.96398066,0.40047115,0.26279547,0.00125422,0.55047708,0.00000000
-4.99749875,1.21456653,0.97257908,0.40443635,0.26854492,0.00127789,0.55424354,0.00000000
-4.99149575,1.22959558,0.98005418,0.40810269,0.27367712,0.00130106,0.55806210,0.00000000
-4.98549275,1.24442887,0.98695167,0.41163415,0.27825690,0.00132402,0.56227824,0.00000000
-4.97948974,1.25955793,0.99382134,0.41518027,0.28235936,0.00134701,0.56721295,0.00000000
-4.97348674,1.27541727,1.00119364,0.41886886,0.28606584,0.00137019,0.57314817,0.00000000
-4.96748374,1.29236252,1.00955666,0.42279978,0.28945957,0.00139363,0.58031359,0.00000000
-4.96148074,1.31065204,1.01933469,0.42704014,0.29262145,0.00141732,0.58887554,0.00000000
-4.95547774,1.33043305,1.03086940,0.43162116,0.29562600,0.00144116,0.59892835,0.00000000
-4.94947474,1.35173283,1.04440439,0.43653681,0.29853781,0.00146494,0.61048878,0.00000000
-4.94347174,1.37445551,1.06007386,0.44174440,0.30140862,0.00148841,0.62349357,0.00000000
-4.93746873,1.39838471,1.07789603,0.44716694,0.30427522,0.00151121,0.63780052,0.00000000
-4.93146573,1.42319178,1.09777146,0.45269727,0.30715821,0.00153296,0.65319287,0.00000000
-4.92546273,1.44844941,1.11948646,0.45820370,0.31006175,0.00155325,0.66938699,0.00000000
-4.91945973,1.47365000,1.14272147,0.46353694,0.31297428,0.00157164,0.68604300,0.00000000
-4.91345673,1.49822804,1.16706395,0.46853802,0.31587014,0.00158773,0.70277790,0.00000000
-4.90745373,1.52158533,1.19202527,0.47304670,0.31871203,0.00160113,0.71918075,0.00000000
-4.90145073,1.54311826,1.21706085,0.47691025,0.32145415,0.00161151,0.73482918,0.00000000
-4.89544772,1.56224570,1.24159271,0.47999197,0.32404588,0.00161860,0.74930660,0.00000000
-4.88944472,1.57843645,1.26503338,0.48217922,0.32643578,0.00162221,0.76221945,0.00000000
-4.88344172,1.59123498,1.28681019,0.48339059,0.32857573,0.00162226,0.77321360,0.00000000
-4.87743872,1.60028450,1.30638890,0.48358188,0.33042494,0.00161875,0.78198941,0.00000000
-4.87143572,1.60534615,1.32329563,0.48275065,0.33195373,0.00161178,0.78831465,0.00000000
-4.86543272,1.60631364,1.33713624,0.48093909,0.33314673,0.00160156,0.79203480,0.00000000
-4.85942971,1.60322260,1.34761225,0.47823512,0.33400548,0.00158838,0.79308028,0.00000000
-4.85342671,1.59625415,1.35453269,0.47477155,0.33455014,0.00157264,0.79147022,0.00000000
-4.84742371,1.58573246,1.35782146,0.47072338,0.33482028,0.00155481,0.78731270,0.00000000
-4.84142071,1.57211628,1.35751967,0.46630315,0.33487466,0.00153542,0.78080124,0.00000000
-4.83541771,1.55598459,1.35378316,0.46175457,0.33478992,0.00151505,0.77220783,0.00000000
-4.82941471,1.53801694,1.34687503,0.45734448,0.33465821,0.00149432,0.76187267,0.00000000
-4.82341171,1.51896886,1.33715365,0.45335355,0.33458384,0.00147386,0.75019096,0.00000000
-4.81740870,1.49964354,1.32505657,0.45006573,0.33467900,0.00145431,0.73759738,0.00000000
-4.81140570,1.48086042,1.31108097,0.44775712,0.33505868,0.00143627,0.72454875,0.00000000
-4.80540270,1.46342216,1.29576157,0.44668440,0.33583513,0.00142031,0.71150562,0.00000000
-4.79939970,1.44808104,1.27964671,0.44707330,0.33711180,0.00140691,0.69891361,0.00000000
-4.79339670,1.43550629,1.26327389,0.44910769,0.33897735,0.00139651,0.68718509,0.00000000
-4.78739370,1.42625353,1.24714557,0.45291955,0.34149970,0.00138940,0.67668209,0.00000000
-4.78139070,1.42073783,1.23170644,0.45858042,0.34472072,0.00138580,0.66770119,0.00000000
-4.77538769,1.41921143,1.21732312,0.46609465,0.34865153,0.00138576,0.66046082,0.00000000
-4.76938469,1.42174738,1.20426720,0.47539493,0.35326894,0.00138923,0.65509185,0.00000000
-4.76338169,1.42822990,1.19270257,0.48634029,0.35851322,0.00139597,0.65163156,0.00000000
-4.75737869,1.43835207,1.18267738,0.49871694,0.36428726,0.00140565,0.65002148,0.00000000
-4.75137569,1.45162130,1.17412140,0.51224188,0.37045748,0.00141775,0.65010922,0.00000000
-4.74537269,1.46737255,1.16684875,0.52656947,0.37685635,0.00143166,0.65165408,0.00000000
-4.73936968,1.48478896,1.16056604,0.54130067,0.38328671,0.00144662,0.65433639,0.00000000
-4.73336668,1.50292927,1.15488559,0.55599481,0.38952756,0.00146180,0.65777022,0.00000000
-4.72736368,1.52076106,1.14934319,0.57018343,0.39534139,0.00147629,0.66151869,0.00000000
-4.72136068,1.53719838,1.14341965,0.58338567,0.40048251,0.00148915,0.66511159,0.00000000
-4.71535768,1.55114245,1.13656511,0.59512470,0.40470636,0.00149943,0.66806421,0.00000000
-4.70935468,1.56152349,1.12822508,0.60494440,0.40777902,0.00150620,0.66989679,0.00000000
-4.70335168,1.56734212,1.11786688,0.61242574,0.40948690,0.00150859,0.67015370,0.00000000
-4.69734867,1.56770828,1.10500542,0.61720202,0.40964587,0.00150582,0.66842142,0.00000000
-4.69134567,1.56187621,1.08922699,0.61897233,0.40810953,0.00149723,0.66434469,0.00000000
-4.68534267,1.54927376,1.07020997,0.61751277,0.40477628,0.00148233,0.65764009,0.00000000
-4.67933967,1.52952500,1.04774171,0.61268475,0.39959466,0.00146075,0.64810654,0.00000000
-4.67333667,1.50246499,1.02173055,0.60444021,0.39256705,0.00143234,0.63563230,0.00000000
-4.66733367,1.46814645,0.99221291,0.59282348,0.38375118,0.00139712,0.62019831,0.00000000
-4.66133067,1.42683800,0.95935483,0.57796973,0.37325975,0.00135529,0.60187779,0.00000000
-4.65532766,1.37901439,0.92344838,0.56010025,0.36125790,0.00130724,0.58083240,0.00000000
-4.64932466,1.32533939,0.88490303,0.53951475,0.34795896,0.00125353,0.55730507,0.00000000
-4.64332166,1.26664233,0.84423270,0.51658122,0.33361841,0.00119483,0.53161016,0.00000000
-4.63731866,1.20388963,0.80203905,0.49172374,0.31852661,0.00113198,0.50412145,0.00000000
-4.63131566,1.13815265,0.75899214,0.46540901,0.30300047,0.00106587,0.47525863,0.00000000
-4.62531266,1.07057357,0.71580917,0.43813205,0.28737448,0.00099750,0.44547291,0.00000000
-4.61930965,1.00233081,0.67323236,0.41040192,0.27199146,0.00092785,0.41523260,0.00000000
-4.61330665,0.93460532,0.63200703,0.38272778,0.25719347,0.00085795,0.38500912,0.00000000
-4.60730365,0.86854927,0.59286055,0.35560614,0.24331305,0.00078878,0.35526410,0.00000000
-4.60130065,0.80525792,0.55648297,0.32950939,0.23066517,0.00072130,0.32643804,0.00000000
-4.59529765,0.74574578,0.52350995,0.30487613,0.21954009,0.00065637,0.29894074,0.00000000
-4.58929465,0.69092726,0.49450832,0.28210348,0.21019718,0.00059481,0.27314390,0.00000000
-4.58329165,0.64160231,0.46996453,0.26154130,0.20286000,0.00053730,0.24937574,0.00000000
-4.57728864,0.59844669,0.45027608,0.24348838,0.19771233,0.00048446,0.22791784,0.00000000
-4.57128564,0.56200685,0.43574585,0.22819049,0.19489547,0.00043677,0.20900374,0.00000000
-4.56528264,0.53269869,0.42657908,0.21583988,0.19450645,0.00039465,0.19281934,0.00000000
-4.55927964,0.51080974,0.42288285,0.20657618,0.19659721,0.00035836,0.17950455,0.00000000
-4.55327664,0.49650387,0.42466759,0.20048819,0.20117461,0.00032813,0.16915606,0.00000000
-4.54727364,0.48982793,0.43185029,0.19761638,0.20820109,0.00030406,0.16183062,0.00000000
-4.54127064,0.49071952,0.44425908,0.19795570,0.21759588,0.00028619,0.15754869,0.00000000
-4.53526763,0.49901525,0.46163891,0.20145853,0.22923674,0.00027448,0.15629807,0.00000000
-4.52926463,0.51445906,0.48365786,0.20803752,0.24296201,0.00026883,0.15803718,0.00000000
-4.52326163,0.53671003,0.50991407,0.21756816,0.25857313,0.00026908,0.16269796,0.00000000
-4.51725863,0.56534967,0.53994300,0.22989102,0.27583736,0.00027504,0.17018799,0.00000000
-4.51125563,0.59988840,0.57322492,0.24481375,0.29449092,0.00028643,0.18039217,0.00000000
-4.50525263,0.63977134,0.60919275,0.26211277,0.31424242,0.00030296,0.19317352,0.00000000
-4.49924962,0.68438371,0.64724002,0.28153478,0.33477674,0.00032430,0.20837360,0.00000000
-4.49324662,0.73305584,0.68672920,0.30279841,0.35575933,0.00035005,0.22581239,0.00000000
-4.48724362,0.78506839,0.72700033,0.32559594,0.37684094,0.00037979,0.24528797,0.00000000
-4.48124062,0.83965795,0.76738014,0.34959548,0.39766291,0.00041307,0.26657612,0.00000000
-4.47523762,0.89602345,0.80719144,0.37444368,0.41786289,0.00044937,0.28943016,0.00000000
-4.46923462,0.95333362,0.84576319,0.39976912,0.43708105,0.00048816,0.31358108,0.00000000
-4.46323162,1.01073584,0.88244073,0.42518655,0.45496673,0.00052887,0.33873833,0.00000000
-4.45722861,1.06736637,0.91659659,0.45030191,0.47118525,0.00057089,0.36459131,0.00000000
-4.45122561,1.12236209,0.94764122,0.47471826,0.48542502,0.00061361,0.39081173,0.00000000
-4.44522261,1.17487362,0.97503392,0.49804240,0.49740450,0.00065640,0.41705698,0.00000000
-4.43921961,1.22407965,0.99829329,0.51989219,0.50687891,0.00069860,0.44297443,0.00000000
-4.43321661,1.26920205,1.01700733,0.53990421,0.51364655,0.00073958,0.46820668,0.00000000
-4.42721361,1.30952151,1.03084244,0.55774166,0.51755428,0.00077872,0.49239772,0.00000000
-4.42121061,1.34439311,1.03955146,0.57310218,0.51850210,0.00081544,0.51519985,0.00000000
-4.41520760,1.37326137,1.04298006,0.58572529,0.51644659,0.00084920,0.53628116,0.00000000
-4.40920460,1.39567415,1.04107142,0.59539908,0.51140292,0.00087950,0.55533334,0.00000000
-4.40320160,1.41129509,1.03386900,0.60196614,0.50344545,0.00090594,0.57207973,0.00000000
-4.39719860,1.41991382,1.02151714,0.60532815,0.49270670,0.00092818,0.58628319,0.00000000
-4.39119560,1.42145382,1.00425939,0.60544915,0.47937482,0.00094599,0.59775357,0.00000000
-4.38519260,1.41597745,0.98243479,0.60235736,0.46368955,0.00095924,0.60635456,0.00000000
-4.37918959,1.40368795,0.95647191,0.59614536,0.44593669,0.00096791,0.61200966,0.00000000
-4.37318659,1.38492830,0.92688102,0.58696866,0.42644155,0.00097211,0.61470695,0.00000000
-4.36718359,1.36017700,0.89424448,0.57504278,0.40556126,0.00097206,0.61450255,0.00000000
-4.36118059,1.33004069,0.85920571,0.56063882,0.38367657,0.00096812,0.61152243,0.00000000
-4.35517759,1.29524391,0.82245699,0.54407783,0.36118310,0.00096075,0.60596269,0.00000000
-4.34917459,1.25661619,0.78472648,0.52572398,0.33848267,0.00095055,0.59808783,0.00000000
-4.34317159,1.21507673,0.74676465,0.50597694,0.31597468,0.00093822,0.58822727,0.00000000
-4.33716858,1.17161702,0.70933057,0.48526352,0.29404813,0.00092454,0.57676994,0.00000000
-4.33116558,1.12728170,0.67317817,0.46402892,0.27307416,0.00091040,0.56415701,0.00000000
-4.32516258,1.08314819,0.63904281,0.44272780,0.25339961,0.00089675,0.55087281,0.00000000
-4.31915958,1.04030517,0.60762824,0.42181529,0.23534150,0.00088458,0.53743422,0.00000000
-4.31315658,0.99983066,0.57959416,0.40173818,0.21918250,0.00087491,0.52437852,0.00000000
-4.30715358,0.96276970,0.55554449,0.38292657,0.20516760,0.00086877,0.51225016,0.00000000
