energy_ev,total_up,Ge_p_up,Ge_d_up,Mo_p_up,Mo_d_up,S_s_up,S_p_up
-5.60380190,4.53567260,0.22708213,0.00000000,2.91393075,2.01829236,0.02021874,2.98239027
-5.59779890,4.60816173,0.22665642,0.00000000,2.95324646,2.06687847,0.02069725,3.04015058
-5.59179590,4.69556335,0.22697276,0.00000000,3.00349378,2.12146873,0.02135233,3.10797171
-5.58579290,4.79944330,0.22811798,0.00000000,3.06575361,2.18269573,0.02220497,3.18688710
-5.57978989,4.92097926,0.23015646,0.00000000,3.14084817,2.25104215,0.02327425,3.27767779
-5.57378689,5.06090017,0.23312760,0.00000000,3.22930272,2.32681244,0.02457662,3.38083077
-5.56778389,5.21943800,0.23704401,0.00000000,3.33131488,2.41010883,0.02612514,3.49650486
-5.56178089,5.39629410,0.24189083,0.00000000,3.44673281,2.50081287,0.02792885,3.62450591
-5.55577789,5.59062178,0.24762583,0.00000000,3.57504339,2.59857344,0.02999199,3.76427244
-5.54977489,5.80102648,0.25418053,0.00000000,3.71537132,2.70280218,0.03231346,3.91487285
-5.54377189,6.02558429,0.26146224,0.00000000,3.86648974,2.81267699,0.03488623,4.07501493
-5.53776888,6.26187876,0.26935680,0.00000000,4.02684250,2.92715393,0.03769693,4.24306793
-5.53176588,6.50705558,0.27773217,0.00000000,4.19457798,3.04498764,0.04072556,4.41709696
-5.52576288,6.75789377,0.28644242,0.00000000,4.36759376,3.16476002,0.04394536,4.59490917
-5.51975988,7.01089132,0.29533233,0.00000000,4.54359094,3.28491646,0.04732288,4.77411039
-5.51375688,7.26236280,0.30424200,0.00000000,4.72013669,3.40380859,0.05081831,4.95217065
-5.50775388,7.50854534,0.31301178,0.00000000,4.89473278,3.51974227,0.05438596,5.12649641
-5.50175088,7.74570949,0.32148687,0.00000000,5.06488784,3.63102888,0.05797504,5.29450685
-5.49574787,7.97027068,0.32952181,0.00000000,5.22819049,3.73603818,0.06153065,5.45371150
-5.48974487,8.17889690,0.33698449,0.00000000,5.38238067,3.83325048,0.06499494,5.60178603
-5.48374187,8.36860844,0.34375957,0.00000000,5.52541593,3.92130588,0.06830858,5.73664324
-5.47773887,8.53686561,0.34975128,0.00000000,5.65553022,3.99904856,0.07141218,5.85649617
-5.47173587,8.68164075,0.35488543,0.00000000,5.77128240,4.06556398,0.07424803,5.95991077
-5.46573287,8.80147178,0.35911066,0.00000000,5.87159250,4.12020746,0.07676166,6.04584580
-5.45972986,8.89549501,0.36239885,0.00000000,5.95576413,4.16262269,0.07890357,6.11367836
-5.45372686,8.96345622,0.36474475,0.00000000,6.02349228,4.19274947,0.08063070,6.16321402
-5.44772386,9.00569986,0.36616484,0.00000000,6.07485624,4.21082028,0.08190786,6.19468131
-5.44172086,9.02313727,0.36669556,0.00000000,6.11029840,4.21734600,0.08270888,6.20871113
-5.43571786,9.01719599,0.36639097,0.00000000,6.13059022,4.21309159,0.08301749,6.20630230
-5.42971486,8.98975278,0.36532003,0.00000000,6.13678740,4.19904304,0.08282795,6.18877519
-5.42371186,8.94305417,0.36356344,0.00000000,6.13017679,4.17636718,0.08214522,6.15771588
-5.41770885,8.87962831,0.36121052,0.00000000,6.11221799,4.14636670,0.08098492,6.11491385
-5.41170585,8.80219254,0.35835595,0.00000000,6.08448262,4.11043216,0.07937281,6.06229611
-5.40570285,8.71356106,0.35509664,0.00000000,6.04859453,4.06999373,0.07734405,6.00186100
-5.39969985,8.61655655,0.35152889,0.00000000,6.00617368,4.02647448,0.07494214,5.93561470
-5.39369685,8.51392951,0.34774582,0.00000000,5.95878626,3.98124742,0.07221757,5.86551299
-5.38769385,8.40828814,0.34383525,0.00000000,5.90790304,3.93559788,0.06922635,5.79341043
-5.38169085,8.30204095,0.33987801,0.00000000,5.85486730,3.89069243,0.06602845,5.72101874
-5.37568784,8.19735336,0.33594673,0.00000000,5.80087290,3.84755534,0.06268611,5.64987517
-5.36968484,8.09611863,0.33210507,0.00000000,5.74695270,3.80705264,0.05926225,5.58132130
-5.36368184,7.99994275,0.32840749,0.00000000,5.69397636,3.76988395,0.05581892,5.51649192
-5.35767884,7.91014215,0.32489934,0.00000000,5.64265652,3.73658136,0.05241589,5.45631315
-5.35167584,7.82775236,0.32161732,0.00000000,5.59356165,3.70751464,0.04910948,5.40150867
-5.34567284,7.75354558,0.31859029,0.00000000,5.54713359,3.68290164,0.04595148,5.35261221
-5.33966983,7.68805479,0.31584020,0.00000000,5.50370789,3.66282260,0.04298842,5.30998480
-5.33366683,7.63160189,0.31338323,0.00000000,5.46353485,3.64723726,0.04026098,5.27383492
-5.32766383,7.58432774,0.31123096,0.00000000,5.42679962,3.63600339,0.03780367,5.24423988
-5.32166083,7.54622204,0.30939157,0.00000000,5.39363991,3.62889569,0.03564470,5.22116697
-5.31565783,7.51715145,0.30787097,0.00000000,5.36416022,3.62562433,0.03380597,5.20449340
-5.30965483,7.49688486,0.30667378,0.00000000,5.33844217,3.62585218,0.03230328,5.19402398
-5.30365183,7.48511506,0.30580422,0.00000000,5.31655068,3.62921056,0.03114662,5.18950631
-5.29764882,7.48147664,0.30526678,0.00000000,5.29853636,3.63531320,0.03034046,5.19064333
-5.29164582,7.48556006,0.30506664,0.00000000,5.28443479,3.64376830,0.02988415,5.19710330
-5.28564282,7.49692252,0.30520988,0.00000000,5.27426349,3.65418901,0.02977232,5.20852771
-5.27963982,7.51509605,0.30570346,0.00000000,5.26801755,3.66620236,0.02999521,5.22453756
-5.27363682,7.53959349,0.30655492,0.00000000,5.26566506,3.67945694,0.03053900,5.24473857
-5.26763382,7.56991303,0.30777182,0.00000000,5.26714303,3.69362955,0.03138615,5.26872581
-5.26163082,7.60554178,0.30936101,0.00000000,5.27235461,3.70843087,0.03251560,5.29608802
-5.25562781,7.64595869,0.31132763,0.00000000,5.28116806,3.72361029,0.03390304,5.32641206
-5.24962481,7.69063708,0.31367395,0.00000000,5.29341748,3.73895968,0.03552109,5.35928729
-5.24362181,7.73904661,0.31639813,0.00000000,5.30890522,3.75431605,0.03733957,5.39430977
-5.23761881,7.79065463,0.31949288,0.00000000,5.32740567,3.76956273,0.03932571,5.43108616
-5.23161581,7.84492658,0.32294407,0.00000000,5.34866959,3.78462887,0.04144443,5.46923674
-5.22561281,7.90132518,0.32672951,0.00000000,5.37242851,3.79948692,0.04365875,5.50839714
-5.21960980,7.95930820,0.33081781,0.00000000,5.39839840,3.81414796,0.04593017,5.54821858
-5.21360680,8.01832465,0.33516749,0.00000000,5.42628201,3.82865472,0.04821919,5.58836618
-5.20760380,8.07780964,0.33972640,0.00000000,5.45576940,3.84307240,0.05048598,5.62851536
-5.20160080,8.13717809,0.34443160,0.00000000,5.48653658,3.85747767,0.05269100,5.66834634
-5.19559780,8.19581793,0.34920953,0.00000000,5.51824212,3.87194608,0.05479578,5.70753730
-5.18959480,8.25308364,0.35397687,0.00000000,5.55052241,3.88653877,0.05676378,5.74575657
-5.18359180,8.30829095,0.35864175,0.00000000,5.58298585,3.90128908,0.05856115,5.78265466
-5.17758879,8.36071376,0.36310560,0.00000000,5.61520708,3.91619010,0.06015762,5.81785716
-5.17158579,8.40958436,0.36726536,0.00000000,5.64672211,3.93118391,0.06152726,5.85095923
-5.16558279,8.45409767,0.37101621,0.00000000,5.67702524,3.94615355,0.06264917,5.88152270
-5.15957979,8.49342028,0.37425456,0.00000000,5.70556890,3.96091828,0.06350810,5.90907648
-5.15357679,8.52670442,0.37688132,0.00000000,5.73176695,3.97523283,0.06409488,5.93312085
-5.14757379,8.55310696,0.37880518,0.00000000,5.75500201,3.98879088,0.06440668,5.95313581
-5.14157079,8.57181281,0.37994585,0.00000000,5.77463690,4.00123277,0.06444713,5.96859351
-5.13556778,8.58206190,0.38023716,0.00000000,5.79003010,4.01215722,0.06422615,5.97897419
-5.12956478,8.58317826,0.37962966,0.00000000,5.80055442,4.02113642,0.06375968,5.98378502
-5.12356178,8.57459992,0.37809290,0.00000000,5.80561822,4.02773385,0.06306915,5.98258081
-5.11755878,8.55590755,0.37561692,0.00000000,5.80468783,4.03152351,0.06218078,5.97498518
-5.11155578,8.52685023,0.37221320,0.00000000,5.79730992,4.03210981,0.06112480,5.96071108
-5.10555278,8.48736658,0.36791475,0.00000000,5.78313234,4.02914664,0.05993448,5.93957919
-5.09954977,8.43759965,0.36277551,0.00000000,5.76192215,4.02235460,0.05864514,5.91153295
-5.09354677,8.37790448,0.35686898,0.00000000,5.73357952,4.01153549,0.05729311,5.87664914
-5.08754377,8.30884757,0.35028612,0.00000000,5.69814662,3.99658299,0.05591472,5.83514335
-5.08154077,8.23119787,0.34313267,0.00000000,5.65581086,3.97748919,0.05454530,5.78736966
-5.07553777,8.14590971,0.33552598,0.00000000,5.60690208,3.95434655,0.05321834,5.73381466
-5.06953477,8.05409812,0.32759148,0.00000000,5.55188397,3.92734529,0.05196470,5.67508595
-5.06353177,7.95700787,0.31945888,0.00000000,5.49134003,3.89676643,0.05081198,5.61189562
-5.05752876,7.85597761,0.31125834,0.00000000,5.42595493,3.86297108,0.04978402,5.54503984
-5.05152576,7.75240072,0.30311673,0.00000000,5.35649236,3.82638650,0.04890062,5.47537539
-5.04552276,7.64768487,0.29515404,0.00000000,5.28377045,3.78748997,0.04817728,5.40379441
-5.03951976,7.54321201,0.28748020,0.00000000,5.20863626,3.74679116,0.04762523,5.33119875
-5.03351676,7.44030049,0.28019225,0.00000000,5.13194051,3.70481419,0.04725145,5.25847495
-5.02751376,7.34017103,0.27337215,0.00000000,5.05451388,3.66208004,0.04705889,5.18647113
-5.02151076,7.24391765,0.26708507,0.00000000,4.97714602,3.61909030,0.04704665,5.11597669
-5.01550775,7.15248478,0.26137831,0.00000000,4.90056797,3.57631293,0.04721037,5.04770555
-5.00950475,7.06665096,0.25628096,0.00000000,4.82543893,3.53417045,0.04754248,4.98228349
-5.00350175,6.98701974,0.25180402,0.00000000,4.75233754,3.49303122,0.04803259,4.92023989
-4.99749875,6.91401758,0.24794126,0.00000000,4.68175793,3.45320373,0.04866781,4.86200386
-4.99149575,6.84789857,0.24467059,0.00000000,4.61411029,3.41493411,0.04943310,4.80790472
-4.98549275,6.78875534,0.24195588,0.00000000,4.54972573,3.37840680,0.05031154,4.75817626
-4.97948974,6.73653532,0.23974929,0.00000000,4.48886475,3.34374791,0.05128460,4.71296444
-4.97348674,6.69106148,0.23799384,0.00000000,4.43172849,3.31103111,0.05233248,4.67233782
-4.96748374,6.65205615,0.23662629,0.00000000,4.37847203,3.28028538,0.05343426,4.63629983
-4.96148074,6.61916683,0.23558005,0.00000000,4.32921858,3.25150414,0.05456821,4.60480222
-4.95547774,6.59199259,0.23478822,0.00000000,4.28407363,3.22465513,0.05571200,4.57775873
-4.94947474,6.57010954,0.23418637,0.00000000,4.24313794,3.19969031,0.05684301,4.55505817
-4.94347174,6.55309436,0.23371527,0.00000000,4.20651846,3.17655519,0.05793854,4.53657608
-4.93746873,6.54054438,0.23332308,0.00000000,4.17433632,3.15519696,0.05897619,4.52218425
-4.93146573,6.53209322,0.23296733,0.00000000,4.14673109,3.13557091,0.05993414,4.51175759
-4.92546273,6.52742125,0.23261617,0.00000000,4.12386088,3.11764459,0.06079154,4.50517773
-4.91945973,6.52626011,0.23224921,0.00000000,4.10589799,3.10139957,0.06152887,4.50233322
-4.91345673,6.52839120,0.23185762,0.00000000,4.09302011,3.08683046,0.06212831,4.50311626
-4.90745373,6.53363796,0.23144373,0.00000000,4.08539726,3.07394137,0.06257416,4.50741599
-4.90145073,6.54185272,0.23101995,0.00000000,4.08317520,3.06273985,0.06285314,4.51510890
-4.89544772,6.55289853,0.23060714,0.00000000,4.08645591,3.05322877,0.06295478,4.52604676
-4.88944472,6.56662734,0.23023261,0.00000000,4.09527638,3.04539660,0.06287162,4.54004298
-4.88344172,6.58285591,0.22992771,0.00000000,4.10958688,3.03920678,0.06259947,4.55685831
-4.87743872,6.60134082,0.22972518,0.00000000,4.12922991,3.03458690,0.06213748,4.57618674
-4.87143572,6.62175457,0.22965651,0.00000000,4.15392152,3.03141844,0.06148822,4.59764299
-4.86543272,6.64366438,0.22974927,0.00000000,4.18323606,3.02952797,0.06065755,4.62075230
-4.85942971,6.66651528,0.23002476,0.00000000,4.21659572,3.02868043,0.05965452,4.64494373
-4.85342671,6.68961907,0.23049593,0.00000000,4.25326591,3.02857527,0.05849108,4.66954773
-4.84742371,6.71215021,0.23116578,0.00000000,4.29235718,3.02884575,0.05718174,4.69379856
-4.84142071,6.73314957,0.23202637,0.00000000,4.33283410,3.02906195,0.05574317,4.71684191
-4.83541771,6.75153618,0.23305838,0.00000000,4.37353126,3.02873737,0.05419374,4.73774790
-4.82941471,6.76612721,0.23423135,0.00000000,4.41317604,3.02733909,0.05255302,4.75552917
-4.82341171,6.77566532,0.23550447,0.00000000,4.45041742,3.02430120,0.05084130,4.76916348
-4.81740870,6.77885256,0.23682808,0.00000000,4.48386005,3.01904084,0.04907901,4.77762020
-4.81140570,6.77438934,0.23814554,0.00000000,4.51210199,3.01097618,0.04728635,4.77988946
-4.80540270,6.76101675,0.23939559,0.00000000,4.53377486,2.99954546,0.04548276,4.77501287
-4.79939970,6.73756030,0.24051494,0.00000000,4.54758460,2.98422625,0.04368659,4.76211442
-4.79339670,6.70297298,0.24144101,0.00000000,4.55235122,2.96455379,0.04191476,4.74043015
-4.78739370,6.65637560,0.24211471,0.00000000,4.54704575,2.94013765,0.04018253,4.70933531
-4.78139070,6.59709244,0.24248299,0.00000000,4.53082291,2.91067582,0.03850330,4.66836761
-4.77538769,6.52468044,0.24250120,0.00000000,4.50304813,2.87596544,0.03688849,4.61724564
-4.76938469,6.43895060,0.24213501,0.00000000,4.46331771,2.83590983,0.03534752,4.55588145
-4.76338169,6.33998049,0.24136191,0.00000000,4.41147153,2.79052138,0.03388777,4.48438680
-4.75737869,6.22811734,0.24017209,0.00000000,4.34759763,2.73992023,0.03251467,4.40307288
-4.75137569,6.10397167,0.23856884,0.00000000,4.27202887,2.68432899,0.03123173,4.31244335
-4.74537269,5.96840179,0.23656829,0.00000000,4.18533168,2.62406371,0.03004069,4.21318130
-4.73936968,5.82249000,0.23419862,0.00000000,4.08828782,2.55952183,0.02894159,4.10613065
-4.73336668,5.66751177,0.23149881,0.00000000,3.98186982,2.49116765,0.02793298,3.99227288
-4.72736368,5.50489943,0.22851694,0.00000000,3.86721142,2.41951622,0.02701195,3.87270037
-4.72136068,5.33620213,0.22530816,0.00000000,3.74557439,2.34511654,0.02617436,3.74858728
-4.71535768,5.16304386,0.22193250,0.00000000,3.61831301,2.26853483,0.02541492,3.62115956
-4.70935468,4.98708162,0.21845253,0.00000000,3.48683778,2.19033879,0.02472739,3.49166510
-4.70335168,4.80996535,0.21493111,0.00000000,3.35257984,2.11108356,0.02410466,3.36134533
-4.69734867,4.63330129,0.21142929,0.00000000,3.21695719,2.03129980,0.02353893,3.23140932
-4.69134567,4.45862002,0.20800444,0.00000000,3.08134406,1.95148459,0.02302191,3.10301102
-4.68534267,4.28735035,0.20470873,0.00000000,2.94704420,1.87209512,0.02254493,2.97723055
-4.67933967,4.12079934,0.20158804,0.00000000,2.81526871,1.79354534,0.02209916,2.85505945
-4.67333667,3.96013898,0.19868129,0.00000000,2.68711891,1.71620538,0.02167580,2.73739046
-4.66733367,3.80639914,0.19602023,0.00000000,2.56357423,1.64040349,0.02126628,2.62501121
-4.66133067,3.66046633,0.19362967,0.00000000,2.44548512,1.56642998,0.02086246,2.51860181
-4.65532766,3.52308749,0.19152812,0.00000000,2.33357042,1.49454269,0.02045685,2.41873553
-4.64932466,3.39487772,0.18972875,0.00000000,2.22841892,1.42497339,0.02004279,2.32588210
-4.64332166,3.27633079,0.18824058,0.00000000,2.13049414,1.35793438,0.01961464,2.24041280
-4.63731866,3.16783125,0.18706982,0.00000000,2.04014179,1.29362480,0.01916794,2.16260661
-4.63131566,3.06966677,0.18622130,0.00000000,1.95759895,1.23223616,0.01869953,2.09265677
-4.62531266,2.98203989,0.18569974,0.00000000,1.88300428,1.17395642,0.01820765,2.03067712
-4.61930965,2.90507799,0.18551092,0.00000000,1.81640847,1.11897252,0.01769197,1.97670775
-4.61330665,2.83884094,0.18566257,0.00000000,1.75778434,1.06747108,0.01715360,1.93071962
-4.60730365,2.78332592,0.18616491,0.00000000,1.70703599,1.01963704,0.01659503,1.89261804
-4.60130065,2.73846935,0.18703083,0.00000000,1.66400670,0.97565065,0.01602005,1.86224491
-4.59529765,2.70414583,0.18827564,0.00000000,1.62848539,0.93568261,0.01543361,1.83937990
-4.58929465,2.68016462,0.18991643,0.00000000,1.60021141,0.89988800,0.01484163,1.82374090
-4.58329165,2.66626406,0.19197100,0.00000000,1.57887785,0.86839909,0.01425078,1.81498387
-4.57728864,2.66210467,0.19445646,0.00000000,1.56413351,0.84131772,0.01366829,1.81270275
-4.57128564,2.66726171,0.19738765,0.00000000,1.55558380,0.81870754,0.01310166,1.81642962
-4.56528264,2.68121799,0.20077520,0.00000000,1.55279090,0.80058661,0.01255843,1.82563560
-4.55927964,2.70335778,0.20462370,0.00000000,1.55527354,0.78692092,0.01204593,1.83973281
-4.55327664,2.73296255,0.20892973,0.00000000,1.56250698,0.77761900,0.01157102,1.85807764
-4.54727364,2.76920906,0.21368015,0.00000000,1.57392324,0.77252819,0.01113991,1.87997545
-4.54127064,2.81117052,0.21885053,0.00000000,1.58891236,0.77143261,0.01075795,1.90468691
-4.53526763,2.85782092,0.22440394,0.00000000,1.60682462,0.77405315,0.01042949,1.93143574
-4.52926463,2.90804279,0.23029019,0.00000000,1.62697419,0.78004937,0.01015773,1.95941795
-4.52326163,2.96063840,0.23644545,0.00000000,1.64864425,0.78902346,0.00994466,1.98781216
-4.51725863,3.01434419,0.24279246,0.00000000,1.67109372,0.80052603,0.00979099,2.01579096
-4.51125563,3.06784819,0.24924123,0.00000000,1.69356552,0.81406361,0.00969614,2.04253278
-4.50525263,3.11980988,0.25569028,0.00000000,1.71529628,0.82910757,0.00965827,2.06723422
-4.49924962,3.16888209,0.26202836,0.00000000,1.73552730,0.84510423,0.00967430,2.08912220
-4.49324662,3.21373438,0.26813669,0.00000000,1.75351653,0.86148576,0.00974003,2.10746595
-4.48724362,3.25307704,0.27389148,0.00000000,1.76855120,0.87768166,0.00985017,2.12158827
-4.48124062,3.28568537,0.27916688,0.00000000,1.77996075,0.89313029,0.00999855,2.13087608
-4.47523762,3.31042329,0.28383805,0.00000000,1.78712970,0.90729031,0.01017817,2.13478976
-4.46923462,3.32626586,0.28778439,0.00000000,1.78950993,0.91965157,0.01038142,2.13287140
-4.46323162,3.33231992,0.29089274,0.00000000,1.78663206,0.92974524,0.01060020,2.12475159
-4.45722861,3.32784239,0.29306047,0.00000000,1.77811552,0.93715286,0.01082613,2.11015480
-4.45122561,3.31225573,0.29419838,0.00000000,1.76367680,0.94151418,0.01105072,2.08890312
-4.44522261,3.28515998,0.29423321,0.00000000,1.74313574,0.94253351,0.01126552,2.06091852
-4.43921961,3.24634127,0.29310982,0.00000000,1.71641955,0.93998453,0.01146235,2.02622332
-4.43321661,3.19577629,0.29079283,0.00000000,1.68356428,0.93371344,0.01163345,1.98493910
-4.42721361,3.13363270,0.28726774,0.00000000,1.64471383,0.92364043,0.01177167,1.93728397
-4.42121061,3.06026545,0.28254146,0.00000000,1.60011626,0.90975943,0.01187061,1.88356811
-4.41520760,2.97620903,0.27664232,0.00000000,1.55011780,0.89213631,0.01192476,1.82418791
-4.40920460,2.88216585,0.26961938,0.00000000,1.49515441,0.87090545,0.01192965,1.75961850
-4.40320160,2.77899106,0.26154134,0.00000000,1.43574143,0.84626499,0.01188193,1.69040506
-4.39719860,2.66767434,0.25249483,0.00000000,1.37246150,0.81847081,0.01177944,1.61715290
-4.39119560,2.54931902,0.24258234,0.00000000,1.30595120,0.78782946,0.01162124,1.54051659
-4.38519260,2.42511929,0.23191984,0.00000000,1.23688684,0.75469037,0.01140768,1.46118839
-4.37918959,2.29633613,0.22063406,0.00000000,1.16596992,0.71943734,0.01114028,1.37988620
-4.37318659,2.16427267,0.20885975,0.00000000,1.09391264,0.68247989,0.01082176,1.29734146
-4.36718359,2.03024977,0.19673679,0.00000000,1.02142400,0.64424440,0.01045594,1.21428709
-4.36118059,1.89558249,0.18440745,0.00000000,0.94919690,0.60516558,0.01004760,1.13144605
-4.35517759,1.76155819,0.17201380,0.00000000,0.87789649,0.56567819,0.00960237,1.04952069
-4.34917459,1.62941683,0.15969531,0.00000000,0.80815029,0.52620959,0.00912657,0.96918310
-4.34317159,1.50033397,0.14758683,0.00000000,0.74054014,0.48717299,0.00862707,0.89106693
-4.33716858,1.37540686,0.13581692,0.00000000,0.67559613,0.44896166,0.00811111,0.81576066
-4.33116558,1.25564394,0.12450657,0.00000000,0.61379265,0.41194431,0.00758613,0.74380253
-4.32516258,1.14195768,0.11376831,0.00000000,0.55554643,0.37646147,0.00705961,0.67567722
-4.31915958,1.03516082,0.10370580,0.00000000,0.50121650,0.34282310,0.00653892,0.61181420
-4.31315658,0.93596581,0.09441364,0.00000000,0.45110581,0.31130720,0.00603121,0.55258768
-4.30715358,0.84498697,0.08597768,0.00000000,0.40546431,0.28215947,0.00554325,0.49831794
