energy_ev,total_up,S_s_up,S_p_up,Si_p_up,Si_d_up,Zr_p_up,Zr_d_up
-5.60380190,1.15657545,0.00819317,0.77046646,0.02069124,0.00000000,0.82619441,0.37447343
-5.59779890,1.13687786,0.00831374,0.75528210,0.02056473,0.00000000,0.81255411,0.36428818
-5.59179590,1.11817432,0.00843233,0.74132599,0.02044201,0.00000000,0.79826273,0.35481098
-5.58579290,1.10075268,0.00855272,0.72878850,0.02033157,0.00000000,0.78361528,0.34610185
-5.57978989,1.08492725,0.00867867,0.71787498,0.02024127,0.00000000,0.76893048,0.33823640
-5.57378689,1.07101965,0.00881368,0.70879185,0.02017814,0.00000000,0.75453698,0.33129892
-5.56778389,1.05933927,0.00896084,0.70173255,0.02014803,0.00000000,0.74075918,0.32537496
-5.56178089,1.05016446,0.00912257,0.69686408,0.02015544,0.00000000,0.72790337,0.32054404
-5.55577789,1.04372538,0.00930048,0.69431501,0.02020333,0.00000000,0.71624511,0.31687290
-5.54977489,1.04018962,0.00949525,0.69416562,0.02029303,0.00000000,0.70601819,0.31440956
-5.54377189,1.03965126,0.00970652,0.69644065,0.02042426,0.00000000,0.69740605,0.31317868
-5.53776888,1.04212405,0.00993287,0.70110513,0.02059517,0.00000000,0.69053584,0.31317829
-5.53176588,1.04753897,0.01017184,0.70806355,0.02080243,0.00000000,0.68547553,0.31437820
-5.52576288,1.05574622,0.01041997,0.71716220,0.02104149,0.00000000,0.68223413,0.31671998
-5.51975988,1.06652163,0.01067298,0.72819477,0.02130679,0.00000000,0.68076489,0.32011863
-5.51375688,1.07957686,0.01092589,0.74091065,0.02159204,0.00000000,0.68097126,0.32446567
-5.50775388,1.09457284,0.01117325,0.75502549,0.02189055,0.00000000,0.68271525,0.32963346
-5.50175088,1.11113555,0.01140936,0.77023346,0.02219551,0.00000000,0.68582748,0.33548053
-5.49574787,1.12887327,0.01162853,0.78622027,0.02250034,0.00000000,0.69011845,0.34185744
-5.48974487,1.14739406,0.01182535,0.80267642,0.02279895,0.00000000,0.69539017,0.34861301
-5.48374187,1.16632264,0.01199487,0.81930973,0.02308596,0.00000000,0.70144753,0.35560027
-5.47773887,1.18531546,0.01213292,0.83585644,0.02335691,0.00000000,0.70810871,0.36268203
-5.47173587,1.20407325,0.01223622,0.85209029,0.02360837,0.00000000,0.71521388,0.36973562
-5.46573287,1.22235023,0.01230253,0.86782913,0.02383799,0.00000000,0.72263189,0.37665654
-5.45972986,1.23995956,0.01233079,0.88293847,0.02404453,0.00000000,0.73026442,0.38336082
-5.45372686,1.25677481,0.01232111,0.89733218,0.02422772,0.00000000,0.73804752,0.38978613
-5.44772386,1.27272742,0.01227479,0.91097003,0.02438819,0.00000000,0.74595037,0.39589136
-5.44172086,1.28780052,0.01219421,0.92385255,0.02452728,0.00000000,0.75397164,0.40165503
-5.43571786,1.30201954,0.01208272,0.93601351,0.02464682,0.00000000,0.76213352,0.40707243
-5.42971486,1.31544051,0.01194447,0.94751050,0.02474893,0.00000000,0.77047410,0.41215196
-5.42371186,1.32813667,0.01178424,0.95841450,0.02483580,0.00000000,0.77903856,0.41691072
-5.41770885,1.34018469,0.01160714,0.96879891,0.02490946,0.00000000,0.78786982,0.42136988
-5.41170585,1.35165118,0.01141843,0.97872896,0.02497163,0.00000000,0.79699936,0.42555005
-5.40570285,1.36258062,0.01122328,0.98825219,0.02502358,0.00000000,0.80643885,0.42946695
-5.39969985,1.37298551,0.01102653,0.99739059,0.02506601,0.00000000,0.81617309,0.43312780
-5.39369685,1.38283942,0.01083249,1.00613492,0.02509907,0.00000000,0.82615495,0.43652861
-5.38769385,1.39207332,0.01064479,1.01444169,0.02512233,0.00000000,0.83630244,0.43965251
-5.38169085,1.40057559,0.01046625,1.02223276,0.02513487,0.00000000,0.84649824,0.44246927
-5.37568784,1.40819549,0.01029883,1.02939781,0.02513540,0.00000000,0.85659175,0.44493610
-5.36968484,1.41475004,0.01014354,1.03579932,0.02512240,0.00000000,0.86640347,0.44699950
-5.36368184,1.42003356,0.01000054,1.04127976,0.02509428,0.00000000,0.87573147,0.44859821
-5.35767884,1.42382953,0.00986914,1.04567055,0.02504959,0.00000000,0.88435954,0.44966689
-5.35167584,1.42592370,0.00974793,1.04880208,0.02498714,0.00000000,0.89206657,0.45014040
-5.34567284,1.42611765,0.00963494,1.05051424,0.02490622,0.00000000,0.89863648,0.44995826
-5.33966983,1.42424201,0.00952774,1.05066668,0.02480668,0.00000000,0.90386819,0.44906914
-5.33366683,1.42016835,0.00942367,1.04914825,0.02468903,0.00000000,0.90758500,0.44743496
-5.32766383,1.41381905,0.00931999,1.04588492,0.02455445,0.00000000,0.90964285,0.44503436
-5.32166083,1.40517457,0.00921406,1.04084578,0.02440481,0.00000000,0.90993702,0.44186533
-5.31565783,1.39427769,0.00910349,1.03404682,0.02424261,0.00000000,0.90840690,0.43794687
-5.30965483,1.38123443,0.00898625,1.02555214,0.02407083,0.00000000,0.90503855,0.43331954
-5.30365183,1.36621184,0.00886085,1.01547277,0.02389282,0.00000000,0.89986519,0.42804483
-5.29764882,1.34943266,0.00872632,1.00396310,0.02371212,0.00000000,0.89296537,0.42220356
-5.29164582,1.33116737,0.00858232,0.99121526,0.02353224,0.00000000,0.88445930,0.41589325
-5.28564282,1.31172415,0.00842913,0.97745183,0.02335652,0.00000000,0.87450345,0.40922474
-5.27963982,1.29143746,0.00826761,0.96291732,0.02318790,0.00000000,0.86328397,0.40231821
-5.27363682,1.27065578,0.00809915,0.94786914,0.02302877,0.00000000,0.85100926,0.39529893
-5.26763382,1.24972948,0.00792560,0.93256835,0.02288087,0.00000000,0.83790229,0.38829293
-5.26163082,1.22899936,0.00774918,0.91727094,0.02274517,0.00000000,0.82419309,0.38142274
-5.25562781,1.20878645,0.00757236,0.90222004,0.02262184,0.00000000,0.81011184,0.37480371
-5.24962481,1.18938367,0.00739774,0.88763942,0.02251028,0.00000000,0.79588303,0.36854070
-5.24362181,1.17104956,0.00722796,0.87372853,0.02240919,0.00000000,0.78172081,0.36272559
-5.23761881,1.15400432,0.00706556,0.86065939,0.02231663,0.00000000,0.76782585,0.35743557
-5.23161581,1.13842820,0.00691294,0.84857508,0.02223023,0.00000000,0.75438372,0.35273221
-5.22561281,1.12446195,0.00677220,0.83759005,0.02214729,0.00000000,0.74156470,0.34866130
-5.21960980,1.11220932,0.00664515,0.82779180,0.02206505,0.00000000,0.72952483,0.34525342
-5.21360680,1.10174085,0.00653320,0.81924374,0.02198081,0.00000000,0.71840806,0.34252513
-5.20760380,1.09309894,0.00643738,0.81198894,0.02189215,0.00000000,0.70834906,0.34048052
-5.20160080,1.08630335,0.00635830,0.80605434,0.02179709,0.00000000,0.69947643,0.33911319
-5.19559780,1.08135687,0.00629619,0.80145504,0.02169421,0.00000000,0.69191577,0.33840827
-5.18959480,1.07825079,0.00625086,0.79819842,0.02158276,0.00000000,0.68579259,0.33834447
-5.18359180,1.07696959,0.00622177,0.79628780,0.02146271,0.00000000,0.68123436,0.33889609
-5.17758879,1.07749488,0.00620808,0.79572533,0.02133472,0.00000000,0.67837181,0.34003472
-5.17158579,1.07980832,0.00620865,0.79651413,0.02120016,0.00000000,0.67733914,0.34173075
-5.16558279,1.08389340,0.00622212,0.79865958,0.02106099,0.00000000,0.67827316,0.34395452
-5.15957979,1.08973635,0.00624694,0.80216978,0.02091966,0.00000000,0.68131137,0.34667727
-5.15357679,1.09732610,0.00628144,0.80705524,0.02077899,0.00000000,0.68658910,0.34987171
-5.14757379,1.10665353,0.00632384,0.81332806,0.02064199,0.00000000,0.69423588,0.35351244
-5.14157079,1.11771032,0.00637232,0.82100062,0.02051171,0.00000000,0.70437120,0.35757617
-5.13556778,1.13048739,0.00642505,0.83008401,0.02039111,0.00000000,0.71710005,0.36204181
-5.12956478,1.14497320,0.00648023,0.84058631,0.02028289,0.00000000,0.73250826,0.36689048
-5.12356178,1.16115202,0.00653609,0.85251086,0.02018938,0.00000000,0.75065799,0.37210538
-5.11755878,1.17900218,0.00659099,0.86585453,0.02011243,0.00000000,0.77158347,0.37767175
-5.11155578,1.19849424,0.00664336,0.88060600,0.02005335,0.00000000,0.79528721,0.38357658
-5.10555278,1.21958909,0.00669178,0.89674405,0.02001283,0.00000000,0.82173650,0.38980832
-5.09954977,1.24223584,0.00673497,0.91423581,0.01999096,0.00000000,0.85086056,0.39635643
-5.09354677,1.26636937,0.00677178,0.93303482,0.01998721,0.00000000,0.88254803,0.40321067
-5.08754377,1.29190744,0.00680125,0.95307891,0.02000044,0.00000000,0.91664495,0.41036028
-5.08154077,1.31874738,0.00682257,0.97428785,0.02002894,0.00000000,0.95295316,0.41779280
-5.07553777,1.34676236,0.00683508,0.99656074,0.02007047,0.00000000,0.99122914,0.42549270
-5.06953477,1.37579734,0.00683826,1.01977332,0.02012229,0.00000000,1.03118337,0.43343983
-5.06353177,1.40566499,0.00683174,1.04377527,0.02018126,0.00000000,1.07248025,0.44160769
-5.05752876,1.43614199,0.00681526,1.06838784,0.02024381,0.00000000,1.11473892,0.44996177
-5.05152576,1.46696605,0.00678867,1.09340206,0.02030608,0.00000000,1.15753506,0.45845795
-5.04552276,1.49783419,0.00675190,1.11857789,0.02036393,0.00000000,1.20040404,0.46704130
-5.03951976,1.52840289,0.00670498,1.14364480,0.02041298,0.00000000,1.24284572,0.47564533
-5.03351676,1.55829056,0.00664798,1.16830399,0.02044876,0.00000000,1.28433110,0.48419194
-5.02751376,1.58708277,0.00658106,1.19223274,0.02046674,0.00000000,1.32431117,0.49259225
-5.02151076,1.61434049,0.00650445,1.21509096,0.02046244,0.00000000,1.36222791,0.50074839
-5.01550775,1.63961155,0.00641848,1.23653010,0.02043157,0.00000000,1.39752754,0.50855628
-5.00950475,1.66244519,0.00632358,1.25620434,0.02037018,0.00000000,1.42967584,0.51590953
-5.00350175,1.68240924,0.00622033,1.27378378,0.02027478,0.00000000,1.45817509,0.52270425
-4.99749875,1.69910947,0.00610951,1.28896917,0.02014255,0.00000000,1.48258218,0.52884460
-4.99149575,1.71221023,0.00599212,1.30150761,0.01997151,0.00000000,1.50252702,0.53424895
-4.98549275,1.72145531,0.00586947,1.31120833,0.01976070,0.00000000,1.51773060,0.53885619
-4.97948974,1.72668793,0.00574319,1.31795785,0.01951036,0.00000000,1.52802155,0.54263192
-4.97348674,1.72786856,0.00561532,1.32173332,0.01922207,0.00000000,1.53335021,0.54557404
-4.96748374,1.72508936,0.00548832,1.32261339,0.01889889,0.00000000,1.53379945,0.54771739
-4.96148074,1.71858421,0.00536511,1.32078552,0.01854545,0.00000000,1.52959101,0.54913704
-4.95547774,1.70873323,0.00524915,1.31654916,0.01816800,0.00000000,1.52108704,0.54994989
-4.94947474,1.69606124,0.00514435,1.31031418,0.01777439,0.00000000,1.50878607,0.55031436
-4.94347174,1.68122977,0.00505515,1.30259430,0.01737402,0.00000000,1.49331339,0.55042797
-4.93746873,1.66502252,0.00498644,1.29399554,0.01697773,0.00000000,1.47540580,0.55052288
-4.93146573,1.64832481,0.00494352,1.28519994,0.01659763,0.00000000,1.45589137,0.55085935
-4.92546273,1.63209760,0.00493204,1.27694506,0.01624687,0.00000000,1.43566466,0.55171751
-4.91945973,1.61734709,0.00495791,1.27000021,0.01593940,0.00000000,1.41565861,0.55338766
-4.91345673,1.60509149,0.00502716,1.26514032,0.01568969,0.00000000,1.39681420,0.55615954
-4.90745373,1.59632604,0.00514586,1.26311863,0.01551243,0.00000000,1.38004920,0.56031112
-4.90145073,1.59198833,0.00531995,1.26463959,0.01542221,0.00000000,1.36622753,0.56609751
-4.89544772,1.59292518,0.00555508,1.27033298,0.01543323,0.00000000,1.35613049,0.57374034
-4.88944472,1.59986280,0.00585647,1.28073080,0.01555898,0.00000000,1.35043124,0.58341836
-4.88344172,1.61338151,0.00622873,1.29624762,0.01581206,0.00000000,1.34967359,0.59525963
-4.87743872,1.63389609,0.00667573,1.31716550,0.01620388,0.00000000,1.35425603,0.60933558
-4.87143572,1.66164257,0.00720039,1.34362401,0.01674451,0.00000000,1.36442152,0.62565745
-4.86543272,1.69667184,0.00780462,1.37561565,0.01744254,0.00000000,1.38025336,0.64417494
-4.85942971,1.73885024,0.00848911,1.41298674,0.01830499,0.00000000,1.40167709,0.66477735
-4.85342671,1.78786668,0.00925330,1.45544364,0.01933725,0.00000000,1.42846814,0.68729692
-4.84742371,1.84324591,0.01009527,1.50256369,0.02054304,0.00000000,1.46026447,0.71151426
-4.84142071,1.90436689,0.01101173,1.55381021,0.02192448,0.00000000,1.49658357,0.73716543
-4.83541771,1.97048522,0.01199798,1.60855084,0.02348207,0.00000000,1.53684267,0.76395038
-4.82941471,2.04075857,0.01304800,1.66607804,0.02521480,0.00000000,1.58038119,0.79154228
-4.82341171,2.11427361,0.01415447,1.72563095,0.02712013,0.00000000,1.62648417,0.81959717
-4.81740870,2.19007343,0.01530892,1.78641751,0.02919413,0.00000000,1.67440584,0.84776374
-4.81140570,2.26718413,0.01650187,1.84763599,0.03143148,0.00000000,1.72339209,0.87569252
-4.80540270,2.34463969,0.01772302,1.90849511,0.03382551,0.00000000,1.77270117,0.90304447
-4.79939970,2.42150411,0.01896144,1.96823209,0.03636821,0.00000000,1.82162189,0.92949841
-4.79339670,2.49689050,0.02020581,2.02612819,0.03905021,0.00000000,1.86948891,0.95475728
-4.78739370,2.56997637,0.02144466,2.08152141,0.04186076,0.00000000,1.91569474,0.97855311
-4.78139070,2.64001532,0.02266657,2.13381624,0.04478765,0.00000000,1.95969851,1.00065054
-4.77538769,2.70634484,0.02386044,2.18249047,0.04781714,0.00000000,2.00103146,1.02084923
-4.76938469,2.76839064,0.02501568,2.22709925,0.05093389,0.00000000,2.03929954,1.03898489
-4.76338169,2.82566789,0.02612238,2.26727667,0.05412084,0.00000000,2.07418330,1.05492938
-4.75737869,2.87777960,0.02717148,2.30273513,0.05735918,0.00000000,2.10543564,1.06858998
-4.75137569,2.92441299,0.02815486,2.33326302,0.06062827,0.00000000,2.13287779,1.07990784
-4.74537269,2.96533411,0.02906544,2.35872094,0.06390563,0.00000000,2.15639388,1.08885605
-4.73936968,3.00038147,0.02989719,2.37903693,0.06716699,0.00000000,2.17592477,1.09543730
-4.73336668,3.02945898,0.03064518,2.39420107,0.07038638,0.00000000,2.19146119,1.09968127
-4.72736368,3.05252880,0.03130552,2.40425956,0.07353630,0.00000000,2.20303681,1.10164199
-4.72136068,3.06960433,0.03187535,2.40930879,0.07658799,0.00000000,2.21072123,1.10139509
-4.71535768,3.08074370,0.03235278,2.40948931,0.07951173,0.00000000,2.21461322,1.09903499
-4.70935468,3.08604383,0.03273683,2.40497992,0.08227731,0.00000000,2.21483430,1.09467224
-4.70335168,3.08563526,0.03302740,2.39599207,0.08485447,0.00000000,2.21152268,1.08843074
-4.69734867,3.07967774,0.03322526,2.38276431,0.08721352,0.00000000,2.20482767,1.08044508
-4.69134567,3.06835651,0.03333197,2.36555719,0.08932591,0.00000000,2.19490461,1.07085782
-4.68534267,3.05187932,0.03334996,2.34464823,0.09116490,0.00000000,2.18191021,1.05981686
-4.67933967,3.03047384,0.03328249,2.32032727,0.09270621,0.00000000,2.16599849,1.04747284
-4.67333667,3.00438564,0.03313370,2.29289198,0.09392867,0.00000000,2.14731732,1.03397653
-4.66733367,2.97387641,0.03290868,2.26264372,0.09481482,0.00000000,2.12600550,1.01947640
-4.66133067,2.93922231,0.03261348,2.22988355,0.09535145,0.00000000,2.10219064,1.00411632
-4.65532766,2.90071246,0.03225513,2.19490873,0.09552998,0.00000000,2.07598772,0.98803340
-4.64932466,2.85864735,0.03184165,2.15800938,0.09534688,0.00000000,2.04749858,0.97135618
-4.64332166,2.81333724,0.03138204,2.11946574,0.09480375,0.00000000,2.01681221,0.95420307
-4.63731866,2.76510040,0.03088618,2.07954573,0.09390746,0.00000000,1.98400602,0.93668121
-4.63131566,2.71426121,0.03036473,2.03850307,0.09266998,0.00000000,1.94914797,0.91888573
-4.62531266,2.66114826,0.02982896,1.99657594,0.09110817,0.00000000,1.91229959,0.90089944
-4.61930965,2.60609226,0.02929053,1.95398618,0.08924338,0.00000000,1.87351978,0.88279302
-4.61330665,2.54942402,0.02876123,1.91093905,0.08710095,0.00000000,1.83286916,0.86462565
-4.60730365,2.49147241,0.02825268,1.86762351,0.08470964,0.00000000,1.79041494,0.84644609
-4.60130065,2.43256250,0.02777602,1.82421313,0.08210089,0.00000000,1.74623603,0.82829411
-4.59529765,2.37301382,0.02734153,1.78086734,0.07930815,0.00000000,1.70042802,0.81020230
-4.58929465,2.31313883,0.02695834,1.73773317,0.07636613,0.00000000,1.65310806,0.79219812
-4.58329165,2.25324172,0.02663411,1.69494727,0.07331007,0.00000000,1.60441910,0.77430608
-4.57728864,2.19361747,0.02637471,1.65263817,0.07017508,0.00000000,1.55453347,0.75655003
-4.57128564,2.13455118,0.02618402,1.61092862,0.06699548,0.00000000,1.50365549,0.73895543
-4.56528264,2.07631774,0.02606374,1.56993799,0.06380434,0.00000000,1.45202294,0.72155140
-4.55927964,2.01918179,0.02601332,1.52978448,0.06063297,0.00000000,1.39990740,0.70437265
-4.55327664,1.96339778,0.02602990,1.49058718,0.05751064,0.00000000,1.34761324,0.68746101
-4.54727364,1.90921037,0.02610837,1.45246775,0.05446437,0.00000000,1.29547539,0.67086662
-4.54127064,1.85685482,0.02624155,1.41555177,0.05151884,0.00000000,1.24385590,0.65464867
-4.53526763,1.80655747,0.02642035,1.37996961,0.04869637,0.00000000,1.19313936,0.63887565
-4.52926463,1.75853622,0.02663408,1.34585682,0.04601702,0.00000000,1.14372750,0.62362515
-4.52326163,1.71300099,0.02687078,1.31335402,0.04349879,0.00000000,1.09603291,0.60898317
-4.51725863,1.67015401,0.02711758,1.28260635,0.04115783,0.00000000,1.05047236,0.59504297
-4.51125563,1.63019008,0.02736113,1.25376245,0.03900873,0.00000000,1.00745977,0.58190358
-4.50525263,1.59329662,0.02758803,1.22697305,0.03706483,0.00000000,0.96739913,0.56966798
-4.49924962,1.55965357,0.02778522,1.20238926,0.03533849,0.00000000,0.93067763,0.55844098
-4.49324662,1.52943319,0.02794039,1.18016063,0.03384142,0.00000000,0.89765912,0.54832701
-4.48724362,1.50279963,0.02804238,1.16043304,0.03258492,0.00000000,0.86867816,0.53942780
-4.48124062,1.47990830,0.02808149,1.14334647,0.03158009,0.00000000,0.84403470,0.53184008
-4.47523762,1.46090516,0.02804974,1.12903277,0.03083804,0.00000000,0.82398965,0.52565333
-4.46923462,1.44592565,0.02794113,1.11761345,0.03036994,0.00000000,0.80876118,0.52094770
-4.46323162,1.43509352,0.02775174,1.10919754,0.03018710,0.00000000,0.79852198,0.51779208
-4.45722861,1.42851934,0.02747983,1.10387947,0.03030089,0.00000000,0.79339739,0.51624244
-4.45122561,1.42629875,0.02712583,1.10173713,0.03072270,0.00000000,0.79346430,0.51634034
-4.44522261,1.42851037,0.02669230,1.10282997,0.03146372,0.00000000,0.79875081,0.51811175
-4.43921961,1.43521352,0.02618374,1.10719721,0.03253469,0.00000000,0.80923664,0.52156612
-4.43321661,1.44644549,0.02560646,1.11485611,0.03394566,0.00000000,0.82485395,0.52669569
-4.42721361,1.46221871,0.02496827,1.12580046,0.03570557,0.00000000,0.84548879,0.53347502
-4.42121061,1.48251760,0.02427826,1.13999902,0.03782189,0.00000000,0.87098276,0.54186084
-4.41520760,1.50729534,0.02354640,1.15739418,0.04030018,0.00000000,0.90113495,0.55179202
-4.40920460,1.53647055,0.02278327,1.17790078,0.04314365,0.00000000,0.93570408,0.56318988
-4.40320160,1.56992415,0.02199968,1.20140509,0.04635266,0.00000000,0.97441057,0.57595861
-4.39719860,1.60749626,0.02120635,1.22776398,0.04992432,0.00000000,1.01693872,0.58998598
-4.39119560,1.64898353,0.02041360,1.25680439,0.05385206,0.00000000,1.06293871,0.60514418
-4.38519260,1.69413687,0.01963103,1.28832304,0.05812518,0.00000000,1.11202856,0.62129092
-4.37918959,1.74265969,0.01886733,1.32208645,0.06272861,0.00000000,1.16379594,0.63827059
-4.37318659,1.79420679,0.01813000,1.35783123,0.06764258,0.00000000,1.21779985,0.65591565
-4.36718359,1.84838402,0.01742530,1.39526471,0.07284251,0.00000000,1.27357231,0.67404808
-4.36118059,1.90474863,0.01675805,1.43406588,0.07829895,0.00000000,1.33062000,0.69248089
-4.35517759,1.96281050,0.01613166,1.47388663,0.08397763,0.00000000,1.38842603,0.71101975
-4.34917459,2.02203429,0.01554813,1.51435327,0.08983966,0.00000000,1.44645196,0.72946456
-4.34317159,2.08184243,0.01500805,1.55506843,0.09584190,0.00000000,1.50414020,0.74761107
-4.33716858,2.14161909,0.01451078,1.59561332,0.10193741,0.00000000,1.56091695,0.76525245
-4.33116558,2.20071519,0.01405452,1.63555033,0.10807607,0.00000000,1.61619584,0.78218094
-4.32516258,2.25845438,0.01363649,1.67442617,0.11420532,0.00000000,1.66938249,0.79818944
-4.31915958,2.31414011,0.01325312,1.71177557,0.12027102,0.00000000,1.71987995,0.81307318
-4.31315658,2.36706384,0.01290021,1.74712553,0.12621841,0.00000000,1.76709530,0.82663149
-4.30715358,2.41651426,0.01257313,1.78000039,0.13199311,0.00000000,1.81044729,0.83866969
