energy_ev,total_up,Hg_p_up,Hg_d_up,In_p_up,In_d_up,S_s_up,S_p_up
-5.81390695,1.32619573,0.57914613,0.26536637,0.35490875,0.00414720,0.22256290,0.28217169
-5.80790395,1.36308031,0.58755992,0.27418712,0.35582129,0.00435079,0.23142410,0.29156262
-5.80190095,1.40286519,0.59801734,0.28365882,0.35727390,0.00456194,0.24048510,0.30193169
-5.79589795,1.44530354,0.61061612,0.29373060,0.35914590,0.00477826,0.24965284,0.31332866
-5.78989495,1.49006632,0.62544098,0.30432673,0.36131224,0.00499695,0.25881403,0.32578396
-5.78389195,1.53675114,0.64256228,0.31534822,0.36364937,0.00521485,0.26783789,0.33930690
-5.77788894,1.58489261,0.66203301,0.32667519,0.36604034,0.00542853,0.27657974,0.35388405
-5.77188594,1.63397346,0.68388424,0.33816999,0.36837885,0.00563439,0.28488547,0.36947788
-5.76588294,1.68343600,0.70811911,0.34968087,0.37057212,0.00582876,0.29259641,0.38602553
-5.75987994,1.73269328,0.73470541,0.36104591,0.37254247,0.00600802,0.29955467,0.40343786
-5.75387694,1.78113942,0.76356750,0.37209723,0.37422769,0.00616872,0.30560846,0.42159876
-5.74787394,1.82815898,0.79457771,0.38266513,0.37558017,0.00630764,0.31061727,0.44036470
-5.74187094,1.87313501,0.82754823,0.39258202,0.37656511,0.00642197,0.31445660,0.45956475
-5.73586793,1.91545584,0.86222390,0.40168609,0.37715785,0.00650931,0.31702208,0.47900113
-5.72986493,1.95452087,0.89827681,0.40982455,0.37734070,0.00656776,0.31823274,0.49845033
-5.72386193,1.98974546,0.93530343,0.41685637,0.37709959,0.00659600,0.31803342,0.51766516
-5.71785893,2.02056550,0.97282475,0.42265459,0.37642073,0.00659328,0.31639611,0.53637757
-5.71185593,2.04644209,1.01029016,0.42710817,0.37528768,0.00655943,0.31332030,0.55430262
-5.70585293,2.06686675,1.04708519,0.43012338,0.37367898,0.00649485,0.30883244,0.57114344
-5.69984992,2.08136763,1.08254336,0.43162489,0.37156669,0.00640049,0.30298441,0.58659738
-5.69384692,2.08951716,1.11596203,0.43155666,0.36891583,0.00627777,0.29585138,0.60036316
-5.68784392,2.09094107,1.14662176,0.42988256,0.36568489,0.00612857,0.28752894,0.61214891
-5.68184092,2.08532897,1.17380876,0.42658697,0.36182742,0.00595512,0.27812994,0.62168102
-5.67583792,2.07244627,1.19683938,0.42167523,0.35729446,0.00575994,0.26778103,0.62871328
-5.66983492,2.05214696,1.21508592,0.41517419,0.35203794,0.00554581,0.25661913,0.63303627
-5.66383192,2.02438666,1.22800241,0.40713255,0.34601454,0.00531564,0.24478795,0.63448638
-5.65782891,1.98923534,1.23514930,0.39762126,0.33919003,0.00507245,0.23243477,0.63295418
-5.65182591,1.94688883,1.23621587,0.38673366,0.33154359,0.00481929,0.21970747,0.62839172
-5.64582291,1.89767825,1.23103929,0.37458552,0.32307199,0.00455920,0.20675191,0.62081837
-5.63981991,1.84207668,1.21961937,0.36131470,0.31379334,0.00429519,0.19370977,0.61032488
-5.63381691,1.78070227,1.20212823,0.34708046,0.30375006,0.00403016,0.18071673,0.59707544
-5.62781391,1.71431734,1.17891441,0.33206236,0.29301104,0.00376690,0.16790108,0.58130747
-5.62181091,1.64382303,1.15050121,0.31645861,0.28167271,0.00350808,0.15538269,0.56332926
-5.61580790,1.57024946,1.11757907,0.30048394,0.26985907,0.00325623,0.14327231,0.54351526
-5.60980490,1.49474138,1.08099251,0.28436691,0.25772050,0.00301371,0.13167108,0.52229930
-5.60380190,1.41853969,1.04172193,0.26834672,0.24543157,0.00278275,0.12067035,0.50016588
-5.59779890,1.34295917,1.00086102,0.25266956,0.23318780,0.00256538,0.11035152,0.47763983
-5.59179590,1.26936321,0.95959046,0.23758460,0.22120160,0.00236350,0.10078610,0.45527460
-5.58579290,1.19913612,0.91914897,0.22333962,0.20969744,0.00217879,0.09203574,0.43363962
-5.57978989,1.13365375,0.88080252,0.21017644,0.19890656,0.00201279,0.08415231,0.41330705
-5.57378689,1.07425336,0.84581252,0.19832625,0.18906139,0.00186685,0.07717796,0.39483820
-5.56778389,1.02220334,0.81540401,0.18800493,0.18038968,0.00174210,0.07114509,0.37877008
-5.56178089,0.97867362,0.79073454,0.17940839,0.17310885,0.00163948,0.06607634,0.36560229
-5.55577789,0.94470724,0.77286439,0.17270811,0.16742042,0.00155970,0.06198447,0.35578458
-5.54977489,0.92119393,0.76272884,0.16804697,0.16350480,0.00150325,0.05887214,0.34970519
-5.54377189,0.90884600,0.76111291,0.16553535,0.16151659,0.00147033,0.05673177,0.34768042
-5.53776888,0.90817721,0.76862922,0.16524768,0.16158042,0.00146091,0.05554522,0.34994538
-5.53176588,0.91948505,0.78569915,0.16721955,0.16378747,0.00147464,0.05528361,0.35664624
-5.52576288,0.94283689,0.81253800,0.17144531,0.16819275,0.00151089,0.05590709,0.36783421
-5.51975988,0.97806060,0.84914435,0.17787655,0.17481326,0.00156871,0.05736480,0.38346122
-5.51375688,1.02473999,0.89529412,0.18642118,0.18362694,0.00164683,0.05959489,0.40337785
-5.50775388,1.08221562,0.95053965,0.19694359,0.19457276,0.00174366,0.06252476,0.42733325
-5.50175088,1.14959145,1.01421421,0.20926571,0.20755167,0.00185731,0.06607156,0.45497770
-5.49574787,1.22574758,1.08544216,0.22316919,0.22242871,0.00198557,0.07014296,0.48586748
-5.48974487,1.30935939,1.16315491,0.23839873,0.23903613,0.00212597,0.07463825,0.51947255
-5.48374187,1.39892301,1.24611274,0.25466655,0.25717756,0.00227582,0.07944976,0.55518672
-5.47773887,1.49278701,1.33293222,0.27165797,0.27663317,0.00243220,0.08446466,0.59234051
-5.47173587,1.58918977,1.42211885,0.28903818,0.29716568,0.00259208,0.08956701,0.63021632
-5.46573287,1.68630176,1.51210417,0.30645975,0.31852703,0.00275234,0.09464016,0.66806560
-5.45972986,1.78227152,1.60128638,0.32357111,0.34046561,0.00290987,0.09956930,0.70512783
-5.45372686,1.87527416,1.68807333,0.34002533,0.36273362,0.00306162,0.10424423,0.74065037
-5.44772386,1.96356042,1.77092623,0.35548921,0.38509436,0.00320468,0.10856204,0.77390884
-5.44172086,2.04550468,1.84840261,0.36965222,0.40732910,0.00333637,0.11242981,0.80422718
-5.43571786,2.11964983,1.91919679,0.38223496,0.42924309,0.00345431,0.11576706,0.83099654
-5.42971486,2.18474707,1.98217599,0.39299674,0.45067054,0.00355646,0.11850789,0.85369234
-5.42371186,2.23978887,2.03641064,0.40174200,0.47147806,0.00364120,0.12060274,0.87188863
-5.41770885,2.28403342,2.08119735,0.40832524,0.49156647,0.00370736,0.12201953,0.88526928
-5.41170585,2.31701942,2.11607335,0.41265430,0.51087074,0.00375424,0.12274438,0.89363521
-5.40570285,2.33857041,2.14082187,0.41469161,0.52935805,0.00378162,0.12278153,0.89690766
-5.39969985,2.34878835,2.15546798,0.41445367,0.54702385,0.00378975,0.12215279,0.89512695
-5.39369685,2.34803674,2.16026514,0.41200848,0.56388639,0.00377933,0.12089632,0.88844719
-5.38769385,2.33691425,2.15567321,0.40747119,0.57997970,0.00375145,0.11906483,0.87712684
-5.38169085,2.31622000,2.14232897,0.40099825,0.59534556,0.00370755,0.11672346,0.86151588
-5.37568784,2.28691250,2.12101081,0.39278017,0.61002502,0.00364934,0.11394718,0.84204007
-5.36968484,2.25006429,2.09259935,0.38303342,0.62404984,0.00357873,0.11081809,0.81918312
-5.36368184,2.20681464,2.05803616,0.37199178,0.63743452,0.00349777,0.10742261,0.79346767
-5.35767884,2.15832277,2.01828258,0.35989758,0.65016953,0.00340854,0.10384872,0.76543598
-5.35167584,2.10572387,1.97428096,0.34699325,0.66221617,0.00331311,0.10018346,0.73563116
-5.34567284,2.05009003,1.92691992,0.33351357,0.67350349,0.00321344,0.09651067,0.70457987
-5.33966983,1.99239788,1.87700554,0.31967886,0.68392766,0.00311137,0.09290919,0.67277719
-5.33366683,1.93350419,1.82523942,0.30568951,0.69335380,0.00300852,0.08945148,0.64067407
-5.32766383,1.87413009,1.77220456,0.29172187,0.70162046,0.00290633,0.08620269,0.60866800
-5.32166083,1.81485438,1.71835928,0.27792570,0.70854632,0.00280600,0.08322021,0.57709686
-5.31565783,1.75611527,1.66403884,0.26442306,0.71393896,0.00270848,0.08055369,0.54623611
-5.30965483,1.69821995,1.60946419,0.25130865,0.71760514,0.00261453,0.07824534,0.51629904
-5.30365183,1.64136054,1.55475680,0.23865137,0.71936194,0.00252470,0.07633048,0.48743982
-5.29764882,1.58563490,1.49995799,0.22649691,0.71904811,0.00243937,0.07483831,0.45975882
-5.29164582,1.53107049,1.44505147,0.21487103,0.71653499,0.00235878,0.07379269,0.43330973
-5.28564282,1.47764935,1.38998710,0.20378340,0.71173610,0.00228309,0.07321279,0.40810780
-5.27963982,1.42533246,1.33470449,0.19323153,0.70461504,0.00221237,0.07311369,0.38413865
-5.27363682,1.37408177,1.27915478,0.18320468,0.69519091,0.00214667,0.07350663,0.36136711
-5.26763382,1.32387863,1.22331941,0.17368743,0.68354111,0.00208603,0.07439907,0.33974546
-5.26163082,1.27473755,1.16722483,0.16466280,0.66980118,0.00203047,0.07579436,0.31922089
-5.25562781,1.22671488,1.11095259,0.15611466,0.65416167,0.00198005,0.07769118,0.29974158
-5.24962481,1.17991203,1.05464449,0.14802955,0.63686234,0.00193482,0.08008269,0.28126150
-5.24362181,1.13447367,0.99850290,0.14039774,0.61818392,0.00189487,0.08295551,0.26374369
-5.23761881,1.09058151,0.94278669,0.13321366,0.59843792,0.00186027,0.08628863,0.24716209
-5.23161581,1.04844456,0.88780333,0.12647574,0.57795526,0.00183106,0.09005237,0.23150213
-5.22561281,1.00828690,0.83389816,0.12018581,0.55707421,0.00180727,0.09420742,0.21676017
-5.21960980,0.97033448,0.78144182,0.11434816,0.53612849,0.00178886,0.09870430,0.20294213
-5.21360680,0.93480180,0.73081670,0.10896848,0.51543611,0.00177574,0.10348303,0.19006157
-5.20760380,0.90188009,0.68240364,0.10405274,0.49528968,0.00176773,0.10847343,0.17813742
-5.20160080,0.87172749,0.63656953,0.09960621,0.47594857,0.00176456,0.11359588,0.16719174
-5.19559780,0.84446240,0.59365669,0.09563265,0.45763329,0.00176592,0.11876265,0.15724763
-5.18959480,0.82016020,0.55397444,0.09213379,0.44052244,0.00177140,0.12387982,0.14832749
-5.18359180,0.79885353,0.51779317,0.08910915,0.42475200,0.00178056,0.12884969,0.14045165
-5.17758879,0.78053601,0.48534090,0.08655615,0.41041705,0.00179293,0.13357361,0.13363757
-5.17158579,0.76516891,0.45680229,0.08447048,0.39757550,0.00180804,0.13795511,0.12789941
-5.16558279,0.75269007,0.43231965,0.08284668,0.38625341,0.00182548,0.14190319,0.12324800
-5.15957979,0.74302419,0.41199540,0.08167892,0.37645150,0.00184490,0.14533559,0.11969110
-5.15357679,0.73609356,0.39589563,0.08096169,0.36815215,0.00186606,0.14818185,0.11723373
-5.14757379,0.73182814,0.38405395,0.08069051,0.36132644,0.00188886,0.15038604,0.11587855
-5.14157079,0.73017411,0.37647505,0.08086241,0.35594052,0.00191337,0.15190895,0.11562606
-5.13556778,0.73110011,0.37313770,0.08147622,0.35196108,0.00193981,0.15272962,0.11647446
-5.12956478,0.73460045,0.37399646,0.08253247,0.34935927,0.00196863,0.15284618,0.11841930
-5.12356178,0.74069499,0.37898212,0.08403301,0.34811302,0.00200041,0.15227580,0.12145261
-5.11755878,0.74942560,0.38800074,0.08598028,0.34820755,0.00203592,0.15105387,0.12556175
-5.11155578,0.76084932,0.40093133,0.08837625,0.34963409,0.00207608,0.14923246,0.13072784
-5.10555278,0.77502870,0.41762252,0.09122111,0.35238702,0.00212187,0.14687797,0.13692413
-5.09954977,0.79202005,0.43788863,0.09451184,0.35645961,0.00217438,0.14406831,0.14411416
-5.09354677,0.81186036,0.46150563,0.09824072,0.36183894,0.00223468,0.14088959,0.15225015
-5.08754377,0.83455401,0.48820768,0.10239386,0.36850024,0.00230380,0.13743257,0.16127169
-5.08154077,0.86006028,0.51768473,0.10695003,0.37640122,0.00238268,0.13378908,0.17110488
-5.07553777,0.88828261,0.54958188,0.11187975,0.38547699,0.00247211,0.13004852,0.18166223
-5.06953477,0.91906064,0.58350096,0.11714479,0.39563581,0.00257266,0.12629463,0.19284328
-5.06353177,0.95216567,0.61900457,0.12269821,0.40675627,0.00268468,0.12260278,0.20453623
-5.05752876,0.98730022,0.65562299,0.12848494,0.41868611,0.00280824,0.11903773,0.21662039
-5.05152576,1.02410174,0.69286363,0.13444286,0.43124279,0.00294309,0.11565204,0.22896956
-5.04552276,1.06215059,0.73022309,0.14050448,0.44421609,0.00308869,0.11248522,0.24145612
-5.03951976,1.10098186,0.76720114,0.14659900,0.45737245,0.00324417,0.10956349,0.25395574
-5.03351676,1.14010049,0.80331614,0.15265475,0.47046100,0.00340837,0.10690020,0.26635228
-5.02751376,1.17899879,0.83812096,0.15860181,0.48322094,0.00357985,0.10449685,0.27854277
-5.02151076,1.21717540,0.87121863,0.16437471,0.49538997,0.00375692,0.10234452,0.29044201
-5.01550775,1.25415444,0.90227670,0.16991498,0.50671317,0.00393770,0.10042569,0.30198646
-5.00950475,1.28950388,0.93103936,0.17517339,0.51695206,0.00412014,0.09871622,0.31313714
-5.00350175,1.32285178,0.95733652,0.18011183,0.52589325,0.00430210,0.09718747,0.32388121
-4.99749875,1.35389965,0.98108912,0.18470446,0.53335621,0.00448143,0.09580830,0.33423199
-4.99149575,1.38243196,1.00231014,0.18893836,0.53919991,0.00465598,0.09454697,0.34422741
-4.98549275,1.40832129,1.02110120,0.19281335,0.54332794,0.00482368,0.09337268,0.35392666
-4.97948974,1.43152900,1.03764461,0.19634106,0.54569180,0.00498264,0.09225693,0.36340536
-4.97348674,1.45210120,1.05219131,0.19954338,0.54629251,0.00513115,0.09117438,0.37274923
-4.96748374,1.47016061,1.06504525,0.20245027,0.54518021,0.00526773,0.09010339,0.38204669
-4.96148074,1.48589475,1.07654504,0.20509707,0.54245211,0.00539121,0.08902623,0.39138082
-4.95547774,1.49954135,1.08704390,0.20752154,0.53824875,0.00550074,0.08792887,0.40082102
-4.94947474,1.51137188,1.09688907,0.20976078,0.53274893,0.00559580,0.08680062,0.41041498
-4.94347174,1.52167440,1.10640177,0.21184817,0.52616354,0.00567625,0.08563350,0.42018148
-4.93746873,1.53073658,1.11585902,0.21381070,0.51872862,0.00574227,0.08442150,0.43010448
-4.93146573,1.53883014,1.12547827,0.21566660,0.51069795,0.00579442,0.08315986,0.44012896
-4.92546273,1.54619731,1.13540569,0.21742366,0.50233540,0.00583358,0.08184430,0.45015882
-4.91945973,1.55304025,1.14570879,0.21907824,0.49390741,0.00586095,0.08047047,0.46005721
-4.91345673,1.55951351,1.15637374,0.22061504,0.48567578,0.00587798,0.07903340,0.46964911
-4.90745373,1.56572010,1.16730731,0.22200759,0.47789090,0.00588634,0.07752732,0.47872647
-4.90145073,1.57171076,1.17834333,0.22321956,0.47078555,0.00588785,0.07594554,0.48705534
-4.89544772,1.57748628,1.18925302,0.22420668,0.46456946,0.00588447,0.07428059,0.49438498
-4.88944472,1.58300240,1.19975856,0.22491911,0.45942451,0.00587815,0.07252460,0.50045825
-4.88344172,1.58817656,1.20954880,0.22530429,0.45550073,0.00587083,0.07066971,0.50502296
-4.87743872,1.59289586,1.21829636,0.22530987,0.45291307,0.00586434,0.06870874,0.50784337
-4.87143572,1.59702559,1.22567480,0.22488665,0.45173889,0.00586031,0.06663580,0.50871145
-4.86543272,1.60041751,1.23137516,0.22399139,0.45201632,0.00586015,0.06444698,0.50745712
-4.85942971,1.60291764,1.23512087,0.22258924,0.45374347,0.00586495,0.06214098,0.50395712
-4.85342671,1.60437302,1.23668038,0.22065571,0.45687849,0.00587544,0.05971963,0.49814194
-4.84742371,1.60463728,1.23587725,0.21817810,0.46134072,0.00589195,0.05718834,0.49000058
-4.84142071,1.60357517,1.23259724,0.21515638,0.46701289,0.00591442,0.05455631,0.47958291
-4.83541771,1.60106624,1.22679269,0.21160339,0.47374450,0.00594231,0.05183664,0.46699962
-4.82941471,1.59700781,1.21848430,0.20754457,0.48135652,0.00597469,0.04904624,0.45241980
-4.82341171,1.59131800,1.20776080,0.20301714,0.48964731,0.00601025,0.04620559,0.43606649
-4.81740870,1.58393894,1.19477700,0.19806896,0.49839989,0.00604730,0.04333828,0.41821032
-4.81140570,1.57484084,1.17975077,0.19275705,0.50739035,0.00608393,0.04047053,0.39916186
-4.80540270,1.56402697,1.16295966,0.18714604,0.51639735,0.00611800,0.03763056,0.37926292
-4.79939970,1.55153995,1.14473733,0.18130651,0.52521232,0.00614730,0.03484788,0.35887745
-4.79339670,1.53746905,1.12547048,0.17531341,0.53365010,0.00616964,0.03215265,0.33838226
-4.78739370,1.52195834,1.10559608,0.16924467,0.54155954,0.00618296,0.02957493,0.31815813
-4.78139070,1.50521516,1.08559911,0.16317993,0.54883353,0.00618545,0.02714411,0.29858155
-4.77538769,1.48751815,1.06601042,0.15719948,0.55541802,0.00617566,0.02488824,0.28001723
-4.76938469,1.46922397,1.04740432,0.15138340,0.56131927,0.00615259,0.02283358,0.26281174
-4.76338169,1.45077180,1.03039536,0.14581086,0.56660892,0.00611575,0.02100416,0.24728805
-4.75737869,1.43268457,1.01563359,0.14055945,0.57142638,0.00606528,0.01942138,0.23374114
-4.75137569,1.41556605,1.00379775,0.13570458,0.57597795,0.00600189,0.01810380,0.22243446
-4.74537269,1.40009301,0.99558565,0.13131879,0.58053267,0.00592693,0.01706684,0.21359712
-4.73936968,1.38700204,0.99170139,0.12747089,0.58541447,0.00584233,0.01632265,0.20742152
-4.73336668,1.37707072,0.99283907,0.12422499,0.59099090,0.00575052,0.01587992,0.20406137
-4.72736368,1.37109339,0.99966302,0.12163923,0.59765852,0.00565439,0.01574374,0.20362986
-4.72136068,1.36985195,1.01278481,0.11976430,0.60582551,0.00555713,0.01591546,0.20619779
-4.71535768,1.37408285,1.03273761,0.11864179,0.61589201,0.00546208,0.01639254,0.21179163
-4.70935468,1.38444131,1.05994884,0.11830232,0.62822905,0.00537262,0.01716837,0.22039158
-4.70335168,1.40146453,1.09471223,0.11876364,0.64315701,0.00529200,0.01823212,0.23192956
-4.69734867,1.42553568,1.13716068,0.12002880,0.66092453,0.00522315,0.01956861,0.24628739
-4.69134567,1.45685062,1.18724159,0.12208445,0.68168908,0.00516857,0.02115817,0.26329527
-4.68534267,1.49538941,1.24469606,0.12489941,0.70550010,0.00513016,0.02297663,0.28273091
-4.67933967,1.54089431,1.30904375,0.12842375,0.73228583,0.00510913,0.02499529,0.30431951
-4.67333667,1.59285619,1.37957474,0.13258842,0.76184460,0.00510592,0.02718107,0.32773490
-4.66733367,1.65051042,1.45534954,0.13730545,0.79384126,0.00512015,0.02949681,0.35260212
-4.66133067,1.71284339,1.53520824,0.14246899,0.82780931,0.00515059,0.03190162,0.37850158
-4.65532766,1.77860981,1.61778906,0.14795708,0.86315886,0.00519521,0.03435151,0.40497500
-4.64932466,1.84636092,1.70155635,0.15363412,0.89919024,0.00525123,0.03680007,0.43153318
-4.64332166,1.91448253,1.78483743,0.15935417,0.93511311,0.00531525,0.03919944,0.45766541
-4.63731866,1.98124198,1.86586727,0.16496471,0.97007016,0.00538332,0.04150123,0.48285056
-4.63131566,2.04484192,1.94283929,0.17031101,1.00316465,0.00545114,0.04365775,0.50656928
-4.62531266,2.10347888,2.01396043,0.17524069,1.03349059,0.00551420,0.04562319,0.52831717
-4.61930965,2.15540399,2.07750819,0.17960848,1.06016419,0.00556799,0.04735482,0.54761830
-4.61330665,2.19898326,2.13188710,0.18328083,1.08235536,0.00560816,0.04881422,0.56403858
-4.60730365,2.23275450,2.17568204,0.18614021,1.09931764,0.00563066,0.04996840,0.57719835
-4.60130065,2.25547844,2.20770602,0.18808888,1.11041531,0.00563195,0.05079076,0.58678373
-4.59529765,2.26618159,2.22704006,0.18905202,1.11514644,0.00560911,0.05126192,0.59255614
-4.58929465,2.26418889,2.23306339,0.18897996,1.11316084,0.00555994,0.05137028,0.59435948
-4.58329165,2.24914472,2.22547245,0.18784946,1.10427208,0.00548302,0.05111234,0.59212470
-4.57728864,2.22102148,2.20428795,0.18566404,1.08846314,0.00537777,0.05049276,0.58587149
-4.57128564,2.18011538,2.16984958,0.18245326,1.06588564,0.00524447,0.04952411,0.57570690
-4.56528264,2.12703008,2.12279900,0.17827103,1.03685254,0.00508417,0.04822640,0.56182118
-4.55927964,2.06264904,2.06405184,0.17319306,1.00182513,0.00489869,0.04662629,0.54448068
-4.55327664,1.98809825,1.99476039,0.16731360,0.96139477,0.00469049,0.04475620,0.52401848
-4.54727364,1.90470130,1.91626889,0.16074160,0.91626056,0.00446259,0.04265313,0.50082299
-4.54127064,1.81392922,1.83006367,0.15359649,0.86720398,0.00421842,0.04035744,0.47532503
-4.53526763,1.71734740,1.73772054,0.14600385,0.81506178,0.00396170,0.03791158,0.44798415
-4.52926463,1.61656224,1.64085207,0.13809109,0.76069834,0.00369629,0.03535875,0.41927455
-4.52326163,1.51316989,1.54105692,0.12998334,0.70497881,0.00342609,0.03274169,0.38967137
-4.51725863,1.40870916,1.43987342,0.12179982,0.64874399,0.00315486,0.03010152,0.35963788
-4.51125563,1.30462039,1.33873924,0.11365072,0.59278800,0.00288616,0.02747674,0.32961387
-4.50525263,1.20221173,1.23895838,0.10563468,0.53783938,0.00262326,0.02490239,0.30000591
-4.49924962,1.10263359,1.14167646,0.09783703,0.48454628,0.00236902,0.02240943,0.27117948
-4.49324662,1.00686178,1.04786458,0.09032876,0.43346578,0.00212589,0.02002430,0.24345333
-4.48724362,0.91568909,0.95831179,0.08316615,0.38505757,0.00189587,0.01776867,0.21709599
-4.48124062,0.82972503,0.87362551,0.07639110,0.33968179,0.00168046,0.01565943,0.19232448
-4.47523762,0.74940273,0.79423921,0.07003195,0.29760057,0.00148075,0.01370883,0.16930496
-4.46923462,0.67499193,0.72042596,0.06410488,0.25898291,0.00129736,0.01192471,0.14815519
-4.46323162,0.60661672,0.65231674,0.05861554,0.22391222,0.00113054,0.01031099,0.12894842
-4.45722861,0.54427674,0.58992192,0.05356096,0.19239598,0.00098019,0.00886810,0.11171845
-4.45122561,0.48787021,0.53315454,0.04893157,0.16437671,0.00084593,0.00759357,0.09646551
-4.44522261,0.43721778,0.48185404,0.04471318,0.13974373,0.00072714,0.00648258,0.08316254
-4.43921961,0.39208567,0.43580917,0.04088890,0.11834502,0.00062302,0.00552858,0.07176161
-4.43321661,0.35220733,0.39477916,0.03744078,0.09999876,0.00053267,0.00472380,0.06220021
-4.42721361,0.31730271,0.35851220,0.03435132,0.08450402,0.00045513,0.00405978,0.05440699
-4.42121061,0.28709446,0.32676075,0.03160462,0.07165032,0.00038940,0.00352780,0.04830696
-4.41520760,0.26132094,0.29929333,0.02918721,0.06122578,0.00033454,0.00311926,0.04382575
-4.40920460,0.23974561,0.27590264,0.02708861,0.05302376,0.00028964,0.00282595,0.04089297
-4.40320160,0.22216294,0.25641002,0.02530157,0.04684790,0.00025388,0.00264025,0.03944460
-4.39719860,0.20840101,0.24066659,0.02382200,0.04251559,0.00022658,0.00255526,0.03942423
-4.39119560,0.19832106,0.22855131,0.02264870,0.03985995,0.00020712,0.00256485,0.04078334
-4.38519260,0.19181436,0.21996652,0.02178283,0.03873042,0.00019507,0.00266360,0.04348067
-4.37918959,0.18879689,0.21483129,0.02122730,0.03899224,0.00019007,0.00284671,0.04748061
-4.37318659,0.18920221,0.21307337,0.02098591,0.04052485,0.00019191,0.00310988,0.05275096
-4.36718359,0.19297319,0.21462013,0.02106254,0.04321960,0.00020049,0.00344911,0.05926006
-4.36118059,0.20005283,0.21938909,0.02146023,0.04697686,0.00021581,0.00386048,0.06697351
-4.35517759,0.21037498,0.22727863,0.02218026,0.05170286,0.00023792,0.00433997,0.07585075
-4.34917459,0.22385518,0.23815936,0.02322135,0.05730636,0.00026696,0.00488321,0.08584159
-4.34317159,0.24038223,0.25186663,0.02457883,0.06369556,0.00030309,0.00548532,0.09688302
-4.33716858,0.25981073,0.26819464,0.02624402,0.07077517,0.00034649,0.00614074,0.10889645
-4.33116558,0.28195530,0.28689240,0.02820373,0.07844409,0.00039731,0.00684312,0.12178559
-4.32516258,0.30658640,0.30766204,0.03043987,0.08659360,0.00045566,0.00758530,0.13543528
-4.31915958,0.33342847,0.33015950,0.03292934,0.09510638,0.00052157,0.00835928,0.14971125
-4.31315658,0.36216025,0.35399780,0.03564412,0.10385631,0.00059498,0.00915640,0.16446110
-4.30715358,0.39241777,0.37875302,0.03855156,0.11270910,0.00067569,0.00996746,0.17951654
