energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-3.16058029,2.50197006,1.84306866,1.53967366,0.00065861,0.09604909,0.36729587,0.17566302,0.00736630,0.30874847
-3.15457729,2.45246809,1.81374975,1.51028569,0.00067872,0.09060547,0.35691936,0.17326876,0.00730155,0.30364210
-3.14857429,2.40244633,1.78275916,1.48146747,0.00069861,0.08515970,0.34655470,0.17061982,0.00722282,0.29839462
-3.14257129,2.35252801,1.75040042,1.45365436,0.00071826,0.07976055,0.33628556,0.16775520,0.00713132,0.29306085
-3.13656828,2.30325547,1.71692379,1.42722810,0.00073764,0.07445237,0.32617811,0.16471093,0.00702822,0.28768878
-3.13056528,2.25508704,1.68252582,1.40251483,0.00075673,0.06927461,0.31628140,0.16151950,0.00691467,0.28231926
-3.12456228,2.20839747,1.64735121,1.37978537,0.00077548,0.06426156,0.30662832,0.15820956,0.00679176,0.27698610
-3.11855928,2.16348142,1.61149675,1.35925729,0.00079383,0.05944229,0.29723707,0.15480585,0.00666051,0.27171651
-3.11255628,2.12055976,1.57501719,1.34109864,0.00081171,0.05484070,0.28811303,0.15132929,0.00652186,0.26653200
-3.10655328,2.07978795,1.53793235,1.32543278,0.00082899,0.05047587,0.27925088,0.14779735,0.00637666,0.26144944
-3.10055028,2.04126603,1.50023538,1.31234420,0.00084555,0.04636234,0.27063701,0.14422449,0.00622566,0.25648231
-3.09454727,2.00504952,1.46190155,1.30188462,0.00086120,0.04251061,0.26225196,0.14062279,0.00606952,0.25164212
-3.08854427,1.97116060,1.42289725,1.29407919,0.00087575,0.03892759,0.25407293,0.13700257,0.00590880,0.24693977
-3.08254127,1.93959892,1.38318870,1.28893221,0.00088896,0.03561716,0.24607616,0.13337311,0.00574401,0.24238681
-3.07653827,1.91035146,1.34275018,1.28643220,0.00090059,0.03258062,0.23823913,0.12974326,0.00557557,0.23799659
-3.07053527,1.88340093,1.30157114,1.28655574,0.00091037,0.02981721,0.23054257,0.12612210,0.00540388,0.23378514
-3.06453227,1.85873223,1.25966225,1.28927009,0.00091803,0.02732445,0.22297206,0.12251932,0.00522929,0.22977180
-3.05852926,1.83633669,1.21705981,1.29453425,0.00092332,0.02509862,0.21551933,0.11894566,0.00505218,0.22597940
-3.05252626,1.81621388,1.17382869,1.30229846,0.00092599,0.02313493,0.20818307,0.11541301,0.00487296,0.22243424
-3.04652326,1.79837096,1.13006344,1.31250223,0.00092584,0.02142787,0.20096935,0.11193450,0.00469205,0.21916557
-3.04052026,1.78281975,1.08588784,1.32507097,0.00092271,0.01997128,0.19389158,0.10852430,0.00450996,0.21620483
-3.03451726,1.76957173,1.04145272,1.33991161,0.00091649,0.01875854,0.18697000,0.10519734,0.00432727,0.21358452
-3.02851426,1.75863136,0.99693239,1.35690749,0.00090713,0.01778256,0.18023087,0.10196888,0.00414464,0.21133684
-3.02251126,1.74998846,0.95251995,1.37591308,0.00089464,0.01703582,0.17370520,0.09885397,0.00396280,0.20949219
-3.01650825,1.74361010,0.90842153,1.39674901,0.00087911,0.01651037,0.16742732,0.09586688,0.00378255,0.20807751
-3.01050525,1.73943272,0.86485016,1.41919797,0.00086069,0.01619770,0.16143324,0.09302048,0.00360477,0.20711472
-3.00450225,1.73735539,0.82201929,1.44300204,0.00083960,0.01608878,0.15575884,0.09032564,0.00343034,0.20661915
-2.99849925,1.73723465,0.78013660,1.46786201,0.00081610,0.01617388,0.15043819,0.08779074,0.00326019,0.20659822
-2.99249625,1.73888164,0.73939826,1.49343899,0.00079052,0.01644258,0.14550189,0.08542124,0.00309522,0.20705040
-2.98649325,1.74206208,0.69998409,1.51935870,0.00076319,0.01688365,0.14097557,0.08321941,0.00293629,0.20796445
-2.98049025,1.74649922,0.66205381,1.54521865,0.00073450,0.01748502,0.13687873,0.08118418,0.00278420,0.20931904
-2.97448724,1.75188013,0.62574457,1.57059799,0.00070483,0.01823374,0.13322382,0.07931124,0.00263966,0.21108287
-2.96848424,1.75786502,0.59116994,1.59507009,0.00067455,0.01911595,0.13001569,0.07759319,0.00250330,0.21321508
-2.96248124,1.76409950,0.55842029,1.61821722,0.00064404,0.02011688,0.12725147,0.07601996,0.00237560,0.21566610
-2.95647824,1.77022917,0.52756461,1.63964704,0.00061364,0.02122088,0.12492070,0.07457933,0.00225696,0.21837890
-2.95047524,1.77591598,0.49865345,1.65900999,0.00058367,0.02241145,0.12300595,0.07325752,0.00214763,0.22129049
-2.94447224,1.78085551,0.47172305,1.67601687,0.00055441,0.02367130,0.12148361,0.07203998,0.00204780,0.22433365
-2.93846923,1.78479433,0.44680005,1.69045586,0.00052611,0.02498245,0.12032505,0.07091208,0.00195756,0.22743881
-2.93246623,1.78754644,0.42390669,1.70220778,0.00049899,0.02632632,0.11949787,0.06985989,0.00187695,0.23053606
-2.92646323,1.78900799,0.40306608,1.71125914,0.00047321,0.02768387,0.11896731,0.06887093,0.00180599,0.23355702
-2.92046023,1.78916925,0.38430720,1.71771174,0.00044893,0.02903572,0.11869769,0.06793479,0.00174472,0.23643677
-2.91445723,1.78812330,0.36766919,1.72178856,0.00042628,0.03036234,0.11865380,0.06704366,0.00169318,0.23911549
-2.90845423,1.78607053,0.35320479,1.72383511,0.00040536,0.03164424,0.11880220,0.06619276,0.00165153,0.24154002
-2.90245123,1.78331886,0.34098255,1.72431606,0.00038627,0.03286219,0.11911231,0.06538055,0.00161998,0.24366508
-2.89644822,1.78027919,0.33108765,1.72380704,0.00036912,0.03399744,0.11955736,0.06460884,0.00159887,0.24545424
-2.89044522,1.77745626,0.32362120,1.72298153,0.00035400,0.03503202,0.12011503,0.06388266,0.00158866,0.24688067
-2.88444222,1.77543503,0.31869799,1.72259346,0.00034102,0.03594898,0.12076784,0.06321004,0.00158990,0.24792751
-2.87843922,1.77486306,0.31644278,1.72345570,0.00033031,0.03673271,0.12150331,0.06260153,0.00160327,0.24858808
-2.87243622,1.77642946,0.31698518,1.72641534,0.00032200,0.03736925,0.12231377,0.06206970,0.00162952,0.24886569
-2.86643322,1.78084127,0.32045338,1.73232663,0.00031623,0.03784656,0.12319605,0.06162848,0.00166945,0.24877335
-2.86043022,1.78879802,0.32696708,1.74202246,0.00031315,0.03815486,0.12415085,0.06129238,0.00172386,0.24833312
-2.85442721,1.80096562,0.33662983,1.75628548,0.00031291,0.03828686,0.12518197,0.06107571,0.00179352,0.24757535
-2.84842421,1.81795049,0.34952125,1.77582003,0.00031568,0.03823802,0.12629546,0.06099179,0.00187909,0.24653765
-2.84242121,1.84027495,0.36568952,1.80122581,0.00032159,0.03800671,0.12749864,0.06105215,0.00198109,0.24526372
-2.83641821,1.86835501,0.38514453,1.83297457,0.00033075,0.03759436,0.12879911,0.06126581,0.00209983,0.24380200
-2.83041521,1.90248120,0.40785205,1.87139039,0.00034327,0.03700554,0.13020377,0.06163860,0.00223536,0.24220416
-2.82441221,1.94280341,0.43372924,1.91663472,0.00035919,0.03624785,0.13171793,0.06217264,0.00238743,0.24052345
-2.81840920,1.98932021,0.46264181,1.96869641,0.00037851,0.03533192,0.13334455,0.06286596,0.00255545,0.23881304
-2.81240620,2.04187319,0.49440290,2.02738737,0.00040120,0.03427112,0.13508353,0.06371219,0.00273847,0.23712418
-2.80640320,2.10014629,0.52877395,2.09234385,0.00042714,0.03308135,0.13693128,0.06470052,0.00293517,0.23550443
-2.80040020,2.16367033,0.56546723,2.16303322,0.00045617,0.03178065,0.13888042,0.06581577,0.00314384,0.23399591
-2.79439720,2.23183230,0.60415025,2.23876604,0.00048803,0.03038877,0.14091966,0.06703861,0.00336244,0.23263365
-2.78839420,2.30388905,0.64445160,2.31871265,0.00052243,0.02892672,0.14303390,0.06834602,0.00358858,0.23144411
-2.78239120,2.37898460,0.68596792,2.40192355,0.00055899,0.02741622,0.14520446,0.06971178,0.00381962,0.23044392
-2.77638819,2.45617043,0.72827182,2.48735276,0.00059731,0.02587921,0.14740952,0.07110718,0.00405270,0.22963895
-2.77038519,2.53442763,0.77092013,2.57388292,0.00063689,0.02433725,0.14962458,0.07250174,0.00428478,0.22902370
-2.76438219,2.61269010,0.81346224,2.66035116,0.00067722,0.02281109,0.15182306,0.07386410,0.00451277,0.22858110
-2.75837919,2.68986776,0.85544804,2.74557466,0.00071777,0.02132011,0.15397695,0.07516279,0.00473357,0.22828273
-2.75237619,2.76486893,0.89643522,2.82837497,0.00075796,0.01988194,0.15605740,0.07636712,0.00494416,0.22808946
-2.74637319,2.83662105,0.93599565,2.90760023,0.00079723,0.01851207,0.15803527,0.07744797,0.00514166,0.22795250
-2.74037019,2.90408924,0.97372063,2.98214469,0.00083501,0.01722360,0.15988170,0.07837854,0.00532341,0.22781489
-2.73436718,2.96629227,1.00922504,3.05096530,0.00087078,0.01602700,0.16156843,0.07913490,0.00548703,0.22761322
-2.72836418,3.02231578,1.04215043,3.11309505,0.00090403,0.01493003,0.16306816,0.07969661,0.00563046,0.22727977
-2.72236118,3.07132289,1.07216719,3.16765340,0.00093429,0.01393766,0.16435471,0.08004699,0.00575202,0.22674466
-2.71635818,3.11256239,1.09897603,3.21385409,0.00096115,0.01305214,0.16540314,0.08017342,0.00585037,0.22593827
-2.71035518,3.14537510,1.12230917,3.25101086,0.00098427,0.01227314,0.16618977,0.08006739,0.00592459,0.22479358
-2.70435218,3.16919888,1.14193139,3.27854190,0.00100335,0.01159792,0.16669215,0.07972450,0.00597414,0.22324843
-2.69834917,3.18357289,1.15764150,3.29597349,0.00101818,0.01102157,0.16688908,0.07914432,0.00599886,0.22124766
-2.69234617,3.18814182,1.16927430,3.30294384,0.00102860,0.01053735,0.16676060,0.07833012,0.00599893,0.21874501
-2.68634317,3.18266056,1.17670336,3.29920743,0.00103454,0.01013694,0.16628813,0.07728863,0.00597485,0.21570470
-2.68034017,3.16699969,1.17984467,3.28464044,0.00103597,0.00981090,0.16545465,0.07602967,0.00592740,0.21210270
-2.67433717,3.14115195,1.17866129,3.25924742,0.00103293,0.00954896,0.16424504,0.07456582,0.00585763,0.20792765
-2.66833417,3.10523972,1.17316861,3.22316908,0.00102553,0.00934043,0.16264655,0.07291210,0.00576678,0.20318134
-2.66233117,3.05952324,1.16344028,3.17669094,0.00101391,0.00917457,0.16064947,0.07108567,0.00565627,0.19787888
-2.65632816,3.00440894,1.14961426,3.12025228,0.00099828,0.00904092,0.15824777,0.06910558,0.00552770,0.19204847
-2.65032516,2.94045740,1.13189858,3.05445455,0.00097888,0.00892967,0.15544001,0.06699258,0.00538277,0.18573086
-2.64432216,2.86838996,1.11057641,2.98006840,0.00095599,0.00883189,0.15223018,0.06476896,0.00522330,0.17897850
-2.63831916,2.78909314,1.08600984,2.89803829,0.00092993,0.00873988,0.14862856,0.06245849,0.00505119,0.17185440
-2.63231616,2.70361994,1.05864191,2.80948368,0.00090103,0.00864729,0.14465251,0.06008634,0.00486846,0.16443086
-2.62631316,2.61318720,1.02899647,2.71569594,0.00086967,0.00854938,0.14032720,0.05767904,0.00467718,0.15678792
-2.62031016,2.51916828,0.99767552,2.61813015,0.00083623,0.00844308,0.13568608,0.05526444,0.00447953,0.14901176
-2.61430715,2.42308056,0.96535379,2.51839136,0.00080112,0.00832708,0.13077117,0.05287168,0.00427774,0.14119305
-2.60830415,2.32656751,0.93277043,2.41821485,0.00076476,0.00820186,0.12563314,0.05053105,0.00407413,0.13342516
-2.60230115,2.23137526,0.90071787,2.31944066,0.00072759,0.00806963,0.12033103,0.04827386,0.00387110,0.12580248
-2.59629815,2.13932400,0.87002803,2.22398251,0.00069003,0.00793430,0.11493175,0.04613217,0.00367110,0.11841871
-2.59029515,2.05227465,0.84155615,2.13379173,0.00065253,0.00780131,0.10950931,0.04413852,0.00347664,0.11136528
-2.58429215,1.97209174,0.81616262,2.05081726,0.00061552,0.00767750,0.10414374,0.04232547,0.00329025,0.10472982
-2.57828914,1.90060328,0.79469344,1.97696251,0.00057943,0.00757091,0.09891989,0.04072511,0.00311449,0.09859479
-2.57228614,1.83955891,0.77795971,1.91404065,0.00054465,0.00749053,0.09392598,0.03936852,0.00295191,0.09303621
-2.56628314,1.79058758,0.76671698,1.86372940,0.00051158,0.00744610,0.08925205,0.03828510,0.00280498,0.08812260
-2.56028014,1.75515592,0.76164488,1.82752701,0.00048057,0.00744778,0.08498838,0.03750188,0.00267614,0.08391400
-2.55427714,1.73452885,0.76332790,1.80671064,0.00045193,0.00750592,0.08122382,0.03704284,0.00256769,0.08046130
-2.54827414,1.72973346,0.77223765,1.80229862,0.00042596,0.00763076,0.07804419,0.03692817,0.00248175,0.07780554
-2.54227114,1.74152738,0.78871750,1.81501775,0.00040288,0.00783214,0.07553073,0.03717363,0.00242030,0.07597754
-2.53626813,1.77037283,0.81296975,1.84527689,0.00038286,0.00811921,0.07375854,0.03778996,0.00238504,0.07499761
-2.53026513,1.81641693,0.84504600,1.89314753,0.00036603,0.00850017,0.07279529,0.03878229,0.00237744,0.07487535
-2.52426213,1.87947915,0.88484096,1.95835226,0.00035246,0.00898199,0.07269982,0.04014980,0.00239863,0.07560968
-2.51825913,1.95904632,0.93208989,2.04026153,0.00034216,0.00957015,0.07352100,0.04188544,0.00244943,0.07718887
-2.51225613,2.05427534,0.98636985,2.13789891,0.00033507,0.01026843,0.07529660,0.04397574,0.00253029,0.07959070
-2.50625313,2.16400374,1.04710478,2.24995486,0.00033109,0.01107870,0.07805226,0.04640091,0.00264127,0.08278268
-2.50025013,2.28676779,1.11357429,2.37480881,0.00033005,0.01200073,0.08180058,0.04913498,0.00278202,0.08672238
-2.49424712,2.42082779,1.18492599,2.51055892,0.00033174,0.01303205,0.08654020,0.05214616,0.00295177,0.09135773
-2.48824412,2.56419989,1.26019107,2.65505883,0.00033591,0.01416783,0.09225508,0.05539737,0.00314932,0.09662745
-2.48224112,2.71469373,1.33830268,2.80596050,0.00034227,0.01540087,0.09891382,0.05884681,0.00337303,0.10246152
-2.47623812,2.86995480,1.41811676,2.96076196,0.00035048,0.01672153,0.10646916,0.06244879,0.00362081,0.10878170
-2.47023512,3.02751066,1.49843472,3.11685876,0.00036021,0.01811780,0.11485764,0.06615456,0.00389016,0.11550223
-2.46423212,3.18481977,1.57802736,3.27159771,0.00037108,0.01957544,0.12399960,0.06991328,0.00417818,0.12253057
-2.45822911,3.33932180,1.65565956,3.42233160,0.00038272,0.02107815,0.13379933,0.07367301,0.00448156,0.12976836
-2.45222611,3.48848821,1.73011503,3.56647347,0.00039475,0.02260778,0.14414576,0.07738180,0.00479666,0.13711254
-2.44622311,3.62987211,1.80022059,3.70154908,0.00040681,0.02414474,0.15491345,0.08098873,0.00511957,0.14445665
-2.44022011,3.76115613,1.86486938,3.82524642,0.00041853,0.02566830,0.16596417,0.08444500,0.00544609,0.15169244
-2.43421711,3.88019751,1.92304268,3.93546105,0.00042958,0.02715713,0.17714895,0.08770500,0.00577189,0.15871161
-2.42821411,3.98506943,1.97382958,4.03033648,0.00043964,0.02858977,0.18831061,0.09072730,0.00609256,0.16540784
-2.42221111,4.07409788,2.01644450,4.10829866,0.00044842,0.02994521,0.19928692,0.09347563,0.00640368,0.17167898
-2.41620810,4.14589343,2.05024193,4.16808417,0.00045566,0.03120348,0.20991410,0.09591978,0.00670096,0.17742943
-2.41020510,4.19937736,2.07472844,4.20876161,0.00046116,0.03234622,0.22003077,0.09803634,0.00698034,0.18257257
-2.40420210,4.23380173,2.08957153,4.22974592,0.00046473,0.03335730,0.22948214,0.09980944,0.00723810,0.18703319
-2.39819910,4.24876299,2.09460535,4.23080570,0.00046622,0.03422337,0.23812431,0.10123126,0.00747095,0.19074988
-2.39219610,4.24420895,2.08983320,4.21206338,0.00046555,0.03493432,0.24582850,0.10230242,0.00767620,0.19367710
-2.38619310,4.22043882,2.07542668,4.17398850,0.00046266,0.03548369,0.25248507,0.10303219,0.00785180,0.19578709
-2.38019010,4.17809626,2.05172160,4.11738423,0.00045753,0.03586900,0.25800705,0.10343842,0.00799645,0.19707117
-2.37418709,4.11815529,2.01921060,4.04336750,0.00045019,0.03609189,0.26233312,0.10354736,0.00810968,0.19754065
-2.36818409,4.04189926,1.97853259,3.95334303,0.00044072,0.03615816,0.26542971,0.10339309,0.00819186,0.19722695
-2.36218109,3.95089284,1.93045913,3.84897175,0.00042921,0.03607766,0.26729224,0.10301679,0.00824422,0.19618121
-2.35617809,3.84694753,1.87587792,3.73213408,0.00041581,0.03586401,0.26794532,0.10246566,0.00826887,0.19447295
-2.35017509,3.73208103,1.81577364,3.60488865,0.00040068,0.03553421,0.26744181,0.10179160,0.00826869,0.19218820
-2.34417209,3.60847128,1.75120650,3.46942726,0.00038403,0.03510803,0.26586092,0.10104970,0.00824725,0.18942673
-2.33816908,3.47840584,1.68328877,3.32802680,0.00036606,0.03460741,0.26330518,0.10029639,0.00820876,0.18629881
-2.33216608,3.34422802,1.61316001,3.18299917,0.00034701,0.03405561,0.25989657,0.09958753,0.00815781,0.18292138
-2.32616308,3.20828074,1.54196130,3.03664018,0.00032712,0.03347646,0.25577191,0.09897637,0.00809932,0.17941382
-2.32016008,3.07284980,1.47080930,2.89117876,0.00030665,0.03289343,0.25107769,0.09851146,0.00803825,0.17589358
-2.31415708,2.94010814,1.40077078,2.74872748,0.00028583,0.03232879,0.24596459,0.09823462,0.00797946,0.17247175
-2.30815408,2.81206268,1.33283825,2.61123603,0.00026492,0.03180279,0.24058194,0.09817910,0.00792749,0.16924881
-2.30215108,2.69050561,1.26790759,2.48044868,0.00024413,0.03133291,0.23507242,0.09836792,0.00788637,0.16631078
-2.29614807,2.57697154,1.20675819,2.35786708,0.00022369,0.03093325,0.22956709,0.09881255,0.00785945,0.16372592
-2.29014507,2.47270223,1.15003642,2.24471965,0.00020379,0.03061397,0.22418112,0.09951203,0.00784925,0.16154210
-2.28414207,2.37862003,1.09824281,2.14193838,0.00018461,0.03038101,0.21901031,0.10045253,0.00785730,0.15978509
-2.27813907,2.29531104,1.05172355,2.05014400,0.00016628,0.03023585,0.21412856,0.10160742,0.00788415,0.15845772
-2.27213607,2.22301866,1.01066639,1.96963984,0.00014893,0.03017559,0.20958636,0.10293789,0.00792922,0.15754002
-2.26613307,2.16164785,0.97510131,1.90041487,0.00013266,0.03019307,0.20541028,0.10439411,0.00799091,0.15699040
-2.26013007,2.11077988,0.94490573,1.84215566,0.00011753,0.03027726,0.20160360,0.10591686,0.00806660,0.15674763
-2.25412706,2.06969717,0.91981417,1.79426702,0.00010359,0.03041375,0.19814775,0.10743966,0.00815274,0.15673379
-2.24812406,2.03741723,0.89943203,1.75590053,0.00009084,0.03058539,0.19500474,0.10889123,0.00824501,0.15685777
-2.24212106,2.01273455,0.88325289,1.72599018,0.00007929,0.03077303,0.19212017,0.11019828,0.00833851,0.15701947
-2.23611806,1.99426895,0.87067881,1.70329379,0.00006891,0.03095632,0.18942687,0.11128837,0.00842789,0.15711416
-2.23011506,1.98051851,0.86104291,1.68643890,0.00005966,0.03111457,0.18684885,0.11209293,0.00850764,0.15703714
-2.22411206,1.96991551,0.85363335,1.67397162,0.00005151,0.03122759,0.18430545,0.11255011,0.00857226,0.15668830
-2.21810905,1.96088309,0.84771812,1.66440685,0.00004438,0.03127651,0.18171547,0.11260751,0.00861652,0.15597634
-2.21210605,1.95189106,0.84256953,1.65627821,0.00003822,0.03124456,0.17900119,0.11222457,0.00863564,0.15482276
-2.20610305,1.94150876,0.83748785,1.64818616,0.00003296,0.03111770,0.17609207,0.11137453,0.00862550,0.15316507
-2.20010005,1.92845351,0.83182331,1.63884278,0.00002855,0.03088522,0.17292801,0.11004604,0.00858281,0.15095949
-2.19409705,1.91163307,0.82499570,1.62711194,0.00002492,0.03054019,0.16946215,0.10824417,0.00850526,0.14818277
-2.18809405,1.89018102,0.81651113,1.61204365,0.00002203,0.03007972,0.16566308,0.10599091,0.00839156,0.14483328
-2.18209105,1.86348402,0.80597555,1.59290178,0.00001984,0.02950517,0.16151648,0.10332519,0.00824156,0.14093130
-2.17608804,1.83120060,0.79310453,1.56918436,0.00001834,0.02882217,0.15702605,0.10030234,0.00805626,0.13651844
-2.17008504,1.79327095,0.77772933,1.54063618,0.00001750,0.02804048,0.15221399,0.09699313,0.00783776,0.13165656
-2.16408204,1.74991793,0.75979912,1.50725348,0.00001734,0.02717383,0.14712070,0.09348234,0.00758924,0.12642585
-2.15807904,1.70163949,0.73937942,1.46928089,0.00001788,0.02623949,0.14180412,0.08986710,0.00731483,0.12092262
-2.15207604,1.64919308,0.71664700,1.42720093,0.00001915,0.02525795,0.13633843,0.08625480,0.00701952,0.11525653
-2.14607304,1.59357273,0.69188153,1.38171665,0.00002123,0.02425232,0.13081239,0.08276094,0.00670904,0.10954766
-2.14007004,1.53597977,0.66545438,1.33372815,0.00002418,0.02324781,0.12532728,0.07950667,0.00638964,0.10392340
-2.13406703,1.47778800,0.63781495,1.28430376,0.00002810,0.02227110,0.11999442,0.07661635,0.00606799,0.09851524
-2.12806403,1.42050456,0.60947516,1.23464682,0.00003311,0.02134971,0.11493257,0.07421491,0.00575097,0.09345561
-2.12206103,1.36572730,0.58099250,1.18605911,0.00003932,0.02051132,0.11026493,0.07242530,0.00544547,0.08887480
-2.11605803,1.31509981,0.55295222,1.13990184,0.00004686,0.01978309,0.10611612,0.07136577,0.00515830,0.08489805
-2.11005503,1.27026511,0.52594912,1.09755517,0.00005590,0.01919103,0.10260890,0.07114723,0.00489592,0.08164270
-2.10405203,1.23281883,0.50056958,1.06037726,0.00006656,0.01875931,0.09986087,0.07187051,0.00466440,0.07921562
-2.09804902,1.20426290,0.47737397,1.02966364,0.00007899,0.01850964,0.09798119,0.07362373,0.00446916,0.07771077
-2.09204602,1.18596048,0.45688019,1.00660787,0.00009334,0.01846062,0.09706719,0.07647956,0.00431494,0.07720690
-2.08604302,1.17909310,0.43954844,0.99226416,0.00010972,0.01862721,0.09720118,0.08049263,0.00420563,0.07776553
-2.08004002,1.18462080,0.42576764,0.98751276,0.00012824,0.01902018,0.09844738,0.08569700,0.00414419,0.07942905
-2.07403702,1.20324610,0.41584374,0.99302895,0.00014897,0.01964563,0.10084904,0.09210379,0.00413257,0.08221903
-2.06803402,1.23538280,0.40999017,1.00925617,0.00017194,0.02050457,0.10442594,0.09969914,0.00417163,0.08613480
-2.06203102,1.28113045,0.40832058,1.03638421,0.00019716,0.02159267,0.10917223,0.10844240,0.00426111,0.09115233
-2.05602801,1.34025556,0.41084410,1.07433300,0.00022455,0.02289996,0.11505484,0.11826494,0.00439963,0.09722346
-2.05002501,1.41218028,0.41746315,1.12274280,0.00025402,0.02441085,0.12201249,0.12906948,0.00458462,0.10427555
-2.04402201,1.49597975,0.42797405,1.18097128,0.00028537,0.02610409,0.12995533,0.14073016,0.00481241,0.11221164
-2.03801901,1.59038856,0.44207032,1.24809818,0.00031838,0.02795304,0.13876547,0.15309345,0.00507826,0.12091124
-2.03201601,1.69381724,0.45934883,1.32293780,0.00035274,0.02992605,0.14829829,0.16597995,0.00537642,0.13023170
-2.02601301,1.80437877,0.47931860,1.40405954,0.00038808,0.03198696,0.15838468,0.17918721,0.00570025,0.14001034
-2.02001001,1.91992546,0.50141233,1.48981653,0.00042397,0.03409588,0.16883415,0.19249345,0.00604234,0.15006730
-2.01400700,2.03809548,0.52500019,1.57838192,0.00045994,0.03621002,0.17943881,0.20566229,0.00639467,0.16020902
-2.00800400,2.15636849,0.54940592,1.66779231,0.00049546,0.03828475,0.18997818,0.21844829,0.00674883,0.17023256
-2.00200100,2.27212888,0.57392446,1.75599708,0.00052998,0.04027473,0.20022460,0.23060318,0.00709614,0.17993027
-1.99599800,2.38273495,0.59784105,1.84091267,0.00056292,0.04213512,0.20994924,0.24188266,0.00742797,0.18909516
-1.98999500,2.48559190,0.62045082,1.92047972,0.00059372,0.04382286,0.21892838,0.25205337,0.00773590,0.19752632
-1.98399200,2.57822606,0.64107866,1.99272157,0.00062180,0.04529794,0.22694979,0.26089998,0.00801195,0.20503459
-1.97798899,2.65835765,0.65909832,2.05580173,0.00064665,0.04652456,0.23381897,0.26823191,0.00824884,0.21144806
-1.97198599,2.72396926,0.67395034,2.10807830,0.00066778,0.04747227,0.23936502,0.27388952,0.00844016,0.21661718
-1.96598299,2.77336730,0.68515797,2.14815308,0.00068479,0.04811688,0.24344576,0.27774941,0.00858057,0.22041936
-1.95997999,2.80523362,0.69234057,2.17491347,0.00069734,0.04844124,0.24595214,0.27972866,0.00866593,0.22276271
-1.95397699,2.81866536,0.69522381,2.18756517,0.00070521,0.04843574,0.24681138,0.27978779,0.00869345,0.22358893
-1.94797399,2.81320100,0.69364647,2.18565448,0.00070824,0.04809858,0.24598909,0.27793222,0.00866170,0.22287502
-1.94197099,2.78883165,0.68756343,2.16907913,0.00070643,0.04743574,0.24348995,0.27421224,0.00857067,0.22063383
-1.93596798,2.74599691,0.67704472,2.13808718,0.00069987,0.04646078,0.23935711,0.26872150,0.00842176,0.21691343
-1.92996498,2.68556570,0.66227081,2.09326410,0.00068876,0.04519425,0.23367026,0.26159401,0.00821765,0.21179531
-1.92396198,2.60880285,0.64352434,2.03550865,0.00067342,0.04366298,0.22654254,0.25299983,0.00796224,0.20539137
-1.91795898,2.51732306,0.62117857,1.96599876,0.00065428,0.04189910,0.21811628,0.24313958,0.00766045,0.19784012
-1.91195598,2.41303426,0.59568331,1.88614889,0.00063185,0.03993902,0.20855798,0.23223822,0.00731809,0.18930192
-1.90595298,2.29807306,0.56754869,1.79756089,0.00060674,0.03782212,0.19805262,0.22053799,0.00694160,0.17995374
-1.89994997,2.17473497,0.53732767,1.70197046,0.00057963,0.03558962,0.18679755,0.20829119,0.00653786,0.16998353
-1.89394697,2.04540234,0.50559793,1.60119157,0.00055125,0.03328325,0.17499632,0.19575286,0.00611400,0.15958451
-1.88794397,1.91247300,0.47294393,1.49706106,0.00052239,0.03094407,0.16285257,0.18317364,0.00567712,0.14894948
-1.88194097,1.77829219,0.43993971,1.39138554,0.00049387,0.02861138,0.15056439,0.17079316,0.00523412,0.13826559
-1.87593797,1.64509022,0.40713311,1.28589259,0.00046653,0.02632175,0.13831916,0.15883403,0.00479155,0.12770948
-1.86993497,1.51492790,0.37503191,1.18218772,0.00044122,0.02410816,0.12628914,0.14749675,0.00435541,0.11744315
-1.86393197,1.38965101,0.34409221,1.08171846,0.00041880,0.02199937,0.11462791,0.13695553,0.00393106,0.10761058
-1.85792896,1.27085501,0.31470933,0.98574615,0.00040012,0.02001947,0.10346779,0.12735503,0.00352312,0.09833512
-1.85192596,1.15986031,0.28721140,0.89532618,0.00038602,0.01818759,0.09291806,0.11880830,0.00313541,0.08971781
-1.84592296,1.05769803,0.26185552,0.81129624,0.00037732,0.01651776,0.08306422,0.11139559,0.00277095,0.08183646
-1.83991996,0.96510586,0.23882645,0.73427262,0.00037483,0.01501903,0.07396802,0.10516421,0.00243193,0.07474552
-1.83391696,0.88253314,0.21823771,0.66465368,0.00037933,0.01369563,0.06566828,0.10012921,0.00211980,0.06847668
-1.82791396,0.81015408,0.20013464,0.60262975,0.00039156,0.01254729,0.05818238,0.09627490,0.00183528,0.06304009
-1.82191096,0.74788786,0.18449926,0.54819828,0.00041223,0.01156970,0.05150815,0.09355705,0.00157842,0.05842602
-1.81590795,0.69542415,0.17125649,0.50118336,0.00044201,0.01075495,0.04562631,0.09190565,0.00134876,0.05460698
-1.80990495,0.65225280,0.16028150,0.46125824,0.00048148,0.01009211,0.04050300,0.09122814,0.00114533,0.05154010
-1.80390195,0.61769623,0.15140771,0.42796997,0.00053117,0.00956780,0.03609253,0.09141306,0.00096681,0.04916967
-1.79789895,0.59094326,0.14443521,0.40076490,0.00059151,0.00916675,0.03234012,0.09233389,0.00081159,0.04742978
