energy_ev,total_up,C_s_up,C_p_up,Nb_p_up,Nb_d_up,Te_p_up,Te_d_up
-5.77188594,3.10341161,0.01645155,0.65935253,1.73987899,1.10835668,0.99512543,0.00000000
-5.76588294,2.91980927,0.01531292,0.61668317,1.63155723,1.03817451,0.94288432,0.00000000
-5.75987994,2.72963683,0.01415368,0.57283111,1.51979740,0.96590767,0.88806303,0.00000000
-5.75387694,2.53586869,0.01299159,0.52845737,1.40634699,0.89268502,0.83155784,0.00000000
-5.74787394,2.34136737,0.01184315,0.48418609,1.29286944,0.81957902,0.77425265,0.00000000
-5.74187094,2.14882109,0.01072324,0.44059096,1.18090835,0.74758216,0.71699927,0.00000000
-5.73586793,1.96069214,0.00964488,0.39818441,1.07185870,0.67758815,0.66060044,0.00000000
-5.72986493,1.77917709,0.00861907,0.35740985,0.96694593,0.61037799,0.60579565,0.00000000
-5.72386193,1.60617935,0.00765468,0.31863682,0.86721263,0.54661121,0.55325036,0.00000000
-5.71785893,1.44329357,0.00675848,0.28215929,0.77351299,0.48682191,0.50354821,0.00000000
-5.71185593,1.29180156,0.00593520,0.24819649,0.68651416,0.43141943,0.45718647,0.00000000
-5.70585293,1.15267815,0.00518763,0.21689634,0.60670389,0.38069298,0.41457433,0.00000000
-5.69984992,1.02660587,0.00451683,0.18834078,0.53440336,0.33481968,0.37603365,0.00000000
-5.69384692,0.91399656,0.00392231,0.16255279,0.46978413,0.29387513,0.34180200,0.00000000
-5.68784392,0.81501823,0.00340225,0.13950449,0.41288790,0.25784594,0.31203731,0.00000000
-5.68184092,0.72962542,0.00295376,0.11912596,0.36364815,0.22664338,0.28682393,0.00000000
-5.67583792,0.65759147,0.00257307,0.10131435,0.32191231,0.20011745,0.26617947,0.00000000
-5.66983492,0.59854109,0.00225583,0.08594276,0.28746358,0.17807083,0.25006231,0.00000000
-5.66383192,0.55198215,0.00199721,0.07286884,0.26004166,0.16027220,0.23837916,0.00000000
-5.65782891,0.51733564,0.00179220,0.06194257,0.23936141,0.14646849,0.23099272,0.00000000
-5.65182591,0.49396296,0.00163566,0.05301321,0.22512924,0.13639585,0.22772897,0.00000000
-5.64582291,0.48119024,0.00152256,0.04593512,0.21705656,0.12978907,0.22838413,0.00000000
-5.63981991,0.47832917,0.00144804,0.04057262,0.21487032,0.12638950,0.23273117,0.00000000
-5.63381691,0.48469446,0.00140751,0.03680356,0.21832031,0.12595126,0.24052572,0.00000000
-5.62781391,0.49961779,0.00139676,0.03452186,0.22718347,0.12824601,0.25151151,0.00000000
-5.62181091,0.52245855,0.00141198,0.03363896,0.24126518,0.13306616,0.26542525,0.00000000
-5.61580790,0.55261143,0.00144986,0.03408424,0.26039784,0.14022675,0.28200098,0.00000000
-5.60980490,0.58951122,0.00150757,0.03580457,0.28443695,0.14956617,0.30097390,0.00000000
-5.60380190,0.63263500,0.00158286,0.03876304,0.31325513,0.16094559,0.32208377,0.00000000
-5.59779890,0.68150200,0.00167404,0.04293700,0.34673435,0.17424759,0.34507760,0.00000000
-5.59179590,0.73567134,0.00178002,0.04831549,0.38475691,0.18937377,0.36971207,0.00000000
-5.58579290,0.79473791,0.00190030,0.05489621,0.42719554,0.20624163,0.39575519,0.00000000
-5.57978989,0.85832664,0.00203503,0.06268214,0.47390319,0.22478082,0.42298748,0.00000000
-5.57378689,0.92608528,0.00218493,0.07167785,0.52470293,0.24492873,0.45120264,0.00000000
-5.56778389,0.99767611,0.00235134,0.08188579,0.57937846,0.26662576,0.48020757,0.00000000
-5.56178089,1.07276678,0.00253616,0.09330239,0.63766578,0.28981015,0.50982184,0.00000000
-5.55577789,1.15102066,0.00274181,0.10591433,0.69924636,0.31441281,0.53987680,0.00000000
-5.54977489,1.23208704,0.00297116,0.11969505,0.76374230,0.34035201,0.57021408,0.00000000
-5.54377189,1.31559159,0.00322745,0.13460145,0.83071371,0.36752844,0.60068393,0.00000000
-5.53776888,1.40112761,0.00351417,0.15057114,0.89965861,0.39582054,0.63114324,0.00000000
-5.53176588,1.48824832,0.00383496,0.16752013,0.97001545,0.42508065,0.66145345,0.00000000
-5.52576288,1.57646084,0.00419344,0.18534123,1.04116825,0.45513187,0.69147852,0.00000000
-5.51975988,1.66522202,0.00459302,0.20390315,1.11245426,0.48576612,0.72108302,0.00000000
-5.51375688,1.75393664,0.00503676,0.22305044,1.18317390,0.51674336,0.75013040,0.00000000
-5.50775388,1.84195802,0.00552716,0.24260429,1.25260266,0.54779231,0.77848157,0.00000000
-5.50175088,1.92859135,0.00606597,0.26236434,1.32000445,0.57861260,0.80599384,0.00000000
-5.49574787,2.01309960,0.00665398,0.28211131,1.38464604,0.60887854,0.83252023,0.00000000
-5.48974487,2.09471210,0.00729086,0.30161066,1.44581191,0.63824433,0.85790910,0.00000000
-5.48374187,2.17263541,0.00797501,0.32061715,1.50281908,0.66635078,0.88200422,0.00000000
-5.47773887,2.24606631,0.00870341,0.33888012,1.55503131,0.69283326,0.90464501,0.00000000
-5.47173587,2.31420658,0.00947154,0.35614959,1.60187234,0.71733070,0.92566722,0.00000000
-5.46573287,2.37627904,0.01027331,0.37218286,1.64283767,0.73949542,0.94490382,0.00000000
-5.45972986,2.43154451,0.01110112,0.38675145,1.67750473,0.75900329,0.96218608,0.00000000
-5.45372686,2.47931913,0.01194588,0.39964835,1.70554121,0.77556419,0.97734500,0.00000000
-5.44772386,2.51899176,0.01279714,0.41069517,1.72671154,0.78893201,0.99021297,0.00000000
-5.44172086,2.55004081,0.01364327,0.41974899,1.74088153,0.79891421,1.00062581,0.00000000
-5.43571786,2.57205027,0.01447171,0.42670883,1.74802132,0.80538030,1.00842512,0.00000000
-5.42971486,2.58472450,0.01526926,0.43152131,1.74820687,0.80826918,1.01346112,0.00000000
-5.42371186,2.58790142,0.01602240,0.43418540,1.74162005,0.80759482,1.01559587,0.00000000
-5.41770885,2.58156375,0.01671767,0.43475608,1.72854768,0.80345032,1.01470704,0.00000000
-5.41170585,2.56584814,0.01734207,0.43334661,1.70937948,0.79600996,1.01069204,0.00000000
-5.40570285,2.54105159,0.01788344,0.43012949,1.68460525,0.78552935,1.00347252,0.00000000
-5.39969985,2.50763521,0.01833084,0.42533575,1.65481106,0.77234347,0.99299903,0.00000000
-5.39369685,2.46622473,0.01867494,0.41925279,1.62067457,0.75686269,0.97925577,0.00000000
-5.38769385,2.41760766,0.01890833,0.41222061,1.58295925,0.73956689,0.96226507,0.00000000
-5.38169085,2.36272680,0.01902578,0.40462639,1.54250726,0.72099767,0.94209134,0.00000000
-5.37568784,2.30266988,0.01902449,0.39689779,1.50023083,0.70174889,0.91884432,0.00000000
-5.36968484,2.23865521,0.01890416,0.38949472,1.45710195,0.68245570,0.89268119,0.00000000
-5.36368184,2.17201330,0.01866711,0.38290000,1.41413992,0.66378231,0.86380740,0.00000000
-5.35767884,2.10416461,0.01831822,0.37760906,1.37239685,0.64640863,0.83247598,0.00000000
-5.35167584,2.03659350,0.01786483,0.37411870,1.33294090,0.63101614,0.79898515,0.00000000
-5.34567284,1.97081902,0.01731658,0.37291541,1.29683742,0.61827322,0.76367428,0.00000000
-5.33966983,1.90836283,0.01668513,0.37446335,1.26512801,0.60882027,0.72691815,0.00000000
-5.33366683,1.85071526,0.01598390,0.37919232,1.23880813,0.60325488,0.68911974,0.00000000
-5.32766383,1.79930022,0.01522773,0.38748594,1.21880354,0.60211743,0.65070173,0.00000000
-5.32166083,1.75544016,0.01443245,0.39967051,1.20594629,0.60587743,0.61209707,0.00000000
-5.31565783,1.72032205,0.01361458,0.41600470,1.20095119,0.61492096,0.57373900,0.00000000
-5.30965483,1.69496579,0.01279090,0.43667042,1.20439335,0.62953969,0.53605098,0.00000000
-5.30365183,1.68019611,0.01197808,0.46176531,1.21668809,0.64992161,0.49943689,0.00000000
-5.29764882,1.67661917,0.01119233,0.49129693,1.23807383,0.67614404,0.46427205,0.00000000
-5.29164582,1.68460493,0.01044912,0.52517913,1.26859907,0.70816912,0.43089530,0.00000000
-5.28564282,1.70427614,0.00976284,0.56323073,1.30811425,0.74584206,0.39960262,0.00000000
-5.27963982,1.73550456,0.00914662,0.60517664,1.35626908,0.78889235,0.37064240,0.00000000
-5.27363682,1.77791488,0.00861212,0.65065168,1.41251596,0.83693809,0.34421260,0.00000000
-5.26763382,1.83089635,0.00816936,0.69920697,1.47611959,0.88949337,0.32045979,0.00000000
-5.26163082,1.89362186,0.00782662,0.75031900,1.54617300,0.94597865,0.29948005,0.00000000
-5.25562781,1.96507388,0.00759036,0.80340098,1.62161957,1.00573395,0.28132156,0.00000000
-5.24962481,2.04407652,0.00746522,0.85781649,1.70128062,1.06803445,0.26598868,0.00000000
-5.24362181,2.12933233,0.00745392,0.91289480,1.78388769,1.13210808,0.25344726,0.00000000
-5.23761881,2.21946258,0.00755737,0.96794757,1.86811869,1.19715451,0.24363075,0.00000000
-5.23161581,2.31304949,0.00777463,1.02228627,1.95263643,1.26236497,0.23644690,0.00000000
-5.22561281,2.40867862,0.00810304,1.07523984,2.03612834,1.32694213,0.23178461,0.00000000
-5.21960980,2.50497996,0.00853825,1.12617181,2.11734591,1.39011933,0.22952063,0.00000000
-5.21360680,2.60066593,0.00907439,1.17449634,2.19514225,1.45117856,0.22952578,0.00000000
-5.20760380,2.69456490,0.00970418,1.21969260,2.26850641,1.50946642,0.23167051,0.00000000
-5.20160080,2.78564914,0.01041911,1.26131686,2.33659300,1.56440751,0.23582959,0.00000000
-5.19559780,2.87305599,0.01120963,1.29901180,2.39874605,1.61551489,0.24188569,0.00000000
-5.18959480,2.95610178,0.01206542,1.33251291,2.45451604,1.66239714,0.24973201,0.00000000
-5.18359180,3.03428819,0.01297562,1.36165144,2.50366946,1.70476205,0.25927366,0.00000000
-5.17758879,3.10730092,0.01392910,1.38635412,2.54619040,1.74241669,0.27042811,0.00000000
-5.17158579,3.17500131,0.01491481,1.40663954,2.58227428,1.77526421,0.28312461,0.00000000
-5.16558279,3.23741124,0.01592207,1.42261146,2.61231366,1.80329752,0.29730271,0.00000000
-5.15957979,3.29469247,0.01694083,1.43444942,2.63687702,1.82659033,0.31291013,0.00000000
-5.15357679,3.34712141,0.01796204,1.44239698,2.65668099,1.84528601,0.32990004,0.00000000
-5.14757379,3.39506056,0.01897784,1.44674825,2.67255733,1.85958483,0.34822787,0.00000000
-5.14157079,3.43892784,0.01998182,1.44783318,2.68541581,1.86973012,0.36784796,0.00000000
-5.13556778,3.47916524,0.02096913,1.44600230,2.69620443,1.87599411,0.38870999,0.00000000
-5.12956478,3.51620792,0.02193661,1.44161148,2.70586847,1.87866378,0.41075547,0.00000000
-5.12356178,3.55045500,0.02288274,1.43500728,2.71530987,1.87802746,0.43391436,0.00000000
-5.11755878,3.58224292,0.02380761,1.42651347,2.72534846,1.87436246,0.45810190,0.00000000
-5.11155578,3.61182247,0.02471267,1.41641918,2.73668643,1.86792426,0.48321581,0.00000000
-5.10555278,3.63934001,0.02560057,1.40496909,2.74987741,1.85893746,0.50913383,0.00000000
-5.09954977,3.66482348,0.02647476,1.39235595,2.76530107,1.84758876,0.53571184,0.00000000
-5.09354677,3.68817367,0.02733911,1.37871565,2.78314442,1.83402206,0.56278243,0.00000000
-5.08754377,3.70916090,0.02819752,1.36412500,2.80339024,1.81833588,0.59015420,0.00000000
-5.08154077,3.72742712,0.02905340,1.34860217,2.82581320,1.80058292,0.61761166,0.00000000
-5.07553777,3.74249356,0.02990930,1.33210986,2.84998372,1.78077188,0.64491596,0.00000000
-5.06953477,3.75377340,0.03076641,1.31456078,2.87527952,1.75887123,0.67180635,0.00000000
-5.06353177,3.76058943,0.03162422,1.29582553,2.90090438,1.73481503,0.69800256,0.00000000
-5.05752876,3.76219587,0.03248027,1.27574223,2.92591353,1.70851021,0.72320793,0.00000000
-5.05152576,3.75780396,0.03332985,1.25412768,2.94924472,1.67984539,0.74711351,0.00000000
-5.04552276,3.74661030,0.03416599,1.23078959,2.96975389,1.64870068,0.76940295,0.00000000
-5.03951976,3.72782729,0.03497945,1.20553925,2.98625424,1.61495817,0.78975817,0.00000000
-5.03351676,3.70071441,0.03575886,1.17820425,2.99755721,1.57851273,0.80786569,0.00000000
-5.02751376,3.66460943,0.03649099,1.14864062,3.00251406,1.53928260,0.82342357,0.00000000
-5.02151076,3.61895832,0.03716110,1.11674391,3.00005646,1.49721949,0.83614865,0.00000000
-5.01550775,3.56334284,0.03775346,1.08245877,2.98923477,1.45231758,0.84578404,0.00000000
-5.00950475,3.49750460,0.03825180,1.04578652,2.96925261,1.40462114,0.85210651,0.00000000
-5.00350175,3.42136472,0.03864001,1.00679046,2.93949661,1.35423037,0.85493360,0.00000000
-4.99749875,3.33503827,0.03890265,0.96559865,2.89956032,1.30130521,0.85413013,0.00000000
-4.99149575,3.23884279,0.03902565,0.92240413,2.84926152,1.24606683,0.84961392,0.00000000
-4.98549275,3.13330050,0.03899683,0.87746246,2.78865249,1.18879690,0.84136038,0.00000000
-4.97948974,3.01913411,0.03880646,0.83108683,2.71802291,1.12983434,0.82940582,0.00000000
-4.97348674,2.89725627,0.03844767,0.78364094,2.63789559,1.06957003,0.81384926,0.00000000
-4.96748374,2.76875314,0.03791684,0.73553003,2.54901509,1.00843937,0.79485258,0.00000000
-4.96148074,2.63486248,0.03721378,0.68719038,2.45233007,0.94691326,0.77263899,0.00000000
-4.95547774,2.49694727,0.03634185,0.63907796,2.34896984,0.88548772,0.74748970,0.00000000
-4.94947474,2.35646575,0.03530794,0.59165649,2.24021614,0.82467263,0.71973898,0.00000000
-4.94347174,2.21493892,0.03412231,0.54538562,2.12747117,0.76498004,0.68976757,0.00000000
-4.93746873,2.07391658,0.03279829,0.50070954,2.01222295,0.70691255,0.65799472,0.00000000
-4.93146573,1.93494314,0.03135196,0.45804652,1.89600901,0.65095207,0.62486907,0.00000000
-4.92546273,1.79952408,0.02980164,0.41777961,1.78037975,0.59754944,0.59085857,0.00000000
-4.91945973,1.66909422,0.02816737,0.38024890,1.66686218,0.54711519,0.55643994,0.00000000
-4.91345673,1.54498833,0.02647035,0.34574534,1.55692530,0.50001159,0.52208775,0.00000000
-4.90745373,1.42841505,0.02473233,0.31450621,1.45194772,0.45654628,0.48826364,0.00000000
-4.90145073,1.32043443,0.02297501,0.28671231,1.35318835,0.41696749,0.45540604,0.00000000
-4.89544772,1.22193948,0.02121950,0.26248667,1.26176078,0.38146084,0.42392045,0.00000000
-4.88944472,1.13364205,0.01948582,0.24189471,1.17861175,0.35014768,0.39417095,0.00000000
-4.88344172,1.05606305,0.01779240,0.22494564,1.10450406,0.32308494,0.36647280,0.00000000
-4.87743872,0.98952704,0.01615574,0.21159494,1.04000430,0.30026635,0.34108659,0.00000000
-4.87143572,0.93416123,0.01459013,0.20174775,0.98547539,0.28162482,0.31821401,0.00000000
-4.86543272,0.88989858,0.01310742,0.19526297,0.94107420,0.26703598,0.29799526,0.00000000
-4.85942971,0.85648517,0.01171697,0.19195800,0.90675411,0.25632270,0.28050827,0.00000000
-4.85342671,0.83349142,0.01042558,0.19161397,0.88227255,0.24926054,0.26576959,0.00000000
-4.84742371,0.82032713,0.00923759,0.19398145,0.86720333,0.24558391,0.25373705,0.00000000
-4.84142071,0.81626012,0.00815502,0.19878654,0.86095373,0.24499314,0.24431389,0.00000000
-4.83541771,0.82043822,0.00717774,0.20573740,0.86278580,0.24716208,0.23735436,0.00000000
-4.82941471,0.83191433,0.00630374,0.21453110,0.87184174,0.25174648,0.23267060,0.00000000
-4.82341171,0.84967413,0.00552942,0.22486093,0.88717277,0.25839279,0.23004051,0.00000000
-4.81740870,0.87266601,0.00484984,0.23642396,0.90777092,0.26674755,0.22921640,0.00000000
-4.81140570,0.89983261,0.00425908,0.24892888,0.93260291,0.27646703,0.22993427,0.00000000
-4.80540270,0.93014329,0.00375054,0.26210398,0.96064545,0.28722703,0.23192319,0.00000000
-4.79939970,0.96262658,0.00331718,0.27570511,0.99092084,0.29873267,0.23491484,0.00000000
-4.79339670,0.99640188,0.00295187,0.28952341,1.02253181,0.31072780,0.23865254,0.00000000
-4.78739370,1.03070913,0.00264756,0.30339257,1.05469450,0.32300383,0.24289985,0.00000000
-4.78139070,1.06493561,0.00239752,0.31719528,1.08676840,0.33540755,0.24744813,0.00000000
-4.77538769,1.09863855,0.00219554,0.33086867,1.11828195,0.34784769,0.25212315,0.00000000
-4.76938469,1.13156266,0.00203601,0.34440832,1.14895282,0.36029980,0.25679015,0.00000000
-4.76338169,1.16365155,0.00191408,0.35787058,1.17870176,0.37280911,0.26135751,0.00000000
-4.75737869,1.19505220,0.00182568,0.37137291,1.20765918,0.38549112,0.26577872,0.00000000
-4.75137569,1.22611190,0.00176760,0.38509201,1.23616382,0.39852963,0.27005248,0.00000000
-4.74537269,1.25736723,0.00173744,0.39925966,1.26475305,0.41217208,0.27422117,0.00000000
-4.73936968,1.28952505,0.00173365,0.41415600,1.29414482,0.42672216,0.27836740,0.00000000
-4.73336668,1.32343561,0.00175542,0.43010054,1.32521134,0.44252956,0.28260905,0.00000000
-4.72736368,1.36005849,0.00180263,0.44744070,1.35894510,0.45997733,0.28709267,0.00000000
-4.72136068,1.40042201,0.00187580,0.46653843,1.39641809,0.47946674,0.29198567,0.00000000
-4.71535768,1.44557746,0.00197593,0.48775505,1.43873542,0.50140033,0.29746744,0.00000000
-4.70935468,1.49654960,0.00210444,0.51143477,1.48698477,0.52616357,0.30371985,0.00000000
-4.70335168,1.55428503,0.00226300,0.53788754,1.54218349,0.55410567,0.31091723,0.00000000
-4.69734867,1.61960053,0.00245348,0.56737172,1.60522526,0.58552029,0.31921650,0.00000000
-4.69134567,1.69313323,0.00267772,0.60007741,1.67682835,0.62062699,0.32874766,0.00000000
-4.68534267,1.77529482,0.00293750,0.63611095,1.75748761,0.65955409,0.33960497,0.00000000
-4.67933967,1.86623181,0.00323437,0.67548153,1.84743245,0.70232374,0.35183937,0.00000000
-4.67333667,1.96579386,0.00356952,0.71809042,1.94659257,0.74884007,0.36545230,0.00000000
-4.66733367,2.07351175,0.00394370,0.76372363,2.05457349,0.79888099,0.38039128,0.00000000
-4.66133067,2.18858656,0.00435708,0.81204839,2.17064317,0.85209426,0.39654751,0.00000000
-4.65532766,2.30989106,0.00480919,0.86261392,2.29373101,0.90799824,0.41375551,0.00000000
-4.64932466,2.43598374,0.00529882,0.91485674,2.42243973,0.96598754,0.43179511,0.00000000
-4.64332166,2.56513570,0.00582395,0.96811058,2.55507040,1.02534365,0.45039554,0.00000000
-4.63731866,2.69536978,0.00638171,1.02162069,2.68966004,1.08525036,0.46924168,0.00000000
-4.63131566,2.82451076,0.00696836,1.07456227,2.82403088,1.14481347,0.48798223,0.00000000
-4.62531266,2.95024520,0.00757927,1.12606230,2.95584964,1.20308428,0.50623948,0.00000000
-4.61930965,3.07018850,0.00820893,1.17522423,3.08269475,1.25908594,0.52362045,0.00000000
-4.61330665,3.18195696,0.00885099,1.22115441,3.20212896,1.31184171,0.53972885,0.00000000
-4.60730365,3.28324163,0.00949836,1.26298926,3.31177448,1.36040396,0.55417746,0.00000000
-4.60130065,3.37188125,0.01014323,1.29992211,3.40938752,1.40388282,0.56660045,0.00000000
-4.59529765,3.44593100,0.01077728,1.33122856,3.49292931,1.44147313,0.57666508,0.00000000
-4.58929465,3.50372438,0.01139173,1.35628922,3.56063030,1.47247879,0.58408247,0.00000000
-4.58329165,3.54392539,0.01197759,1.37460887,3.61104519,1.49633324,0.58861676,0.00000000
-4.57728864,3.56556911,0.01252579,1.38583131,3.64309619,1.51261544,0.59009256,0.00000000
-4.57128564,3.56808884,0.01302743,1.38974911,3.65610295,1.52106062,0.58840021,0.00000000
-4.56528264,3.55132899,0.01347394,1.38630808,3.64979808,1.52156548,0.58349885,0.00000000
-4.55927964,3.51554347,0.01385735,1.37560619,3.62432778,1.51418773,0.57541704,0.00000000
-4.55327664,3.46137985,0.01417051,1.35788727,3.58023798,1.49914016,0.56425114,0.00000000
-4.54727364,3.38985051,0.01440724,1.33352971,3.51844702,1.47677971,0.55016155,0.00000000
-4.54127064,3.30229252,0.01456259,1.30303096,3.44020646,1.44759205,0.53336691,0.00000000
-4.53526763,3.20031813,0.01463293,1.26698859,3.34705223,1.41217279,0.51413681,0.00000000
-4.52926463,3.08575868,0.01461616,1.22607883,3.24074850,1.37120593,0.49278319,0.00000000
-4.52326163,2.96060438,0.01451171,1.18103369,3.12322721,1.32544090,0.46965093,0.00000000
-4.51725863,2.82694282,0.01432065,1.13261761,2.99652592,1.27566905,0.44510805,0.00000000
-4.51125563,2.68689874,0.01404565,1.08160474,2.86272665,1.22270062,0.41953586,0.00000000
-4.50525263,2.54257741,0.01369093,1.02875770,2.72389837,1.16734309,0.39331957,0.00000000
-4.49924962,2.39601380,0.01326215,0.97480855,2.58204503,1.11038177,0.36683956,0.00000000
-4.49324662,2.24912885,0.01276627,0.92044270,2.43906098,1.05256298,0.34046363,0.00000000
-4.48724362,2.10369417,0.01221138,0.86628597,2.29669495,0.99458051,0.31454050,0.00000000
-4.48124062,1.96130566,0.01160643,0.81289531,2.15652311,0.93706535,0.28939452,0.00000000
-4.47523762,1.82336615,0.01096104,0.76075286,2.01993158,0.88057889,0.26532176,0.00000000
-4.46923462,1.69107685,0.01028522,0.71026359,1.88810794,0.82560936,0.24258752,0.00000000
-4.46323162,1.56543667,0.00958911,0.66175590,1.76204106,0.77257127,0.22142493,0.00000000
-4.45722861,1.44724877,0.00888275,0.61548504,1.64252829,0.72180751,0.20203485,0.00000000
-4.45122561,1.33713272,0.00817584,0.57163873,1.53018858,0.67359360,0.18458660,0.00000000
-4.44522261,1.23554127,0.00747753,0.53034444,1.42548039,0.62814367,0.16921956,0.00000000
-4.43921961,1.14278022,0.00679626,0.49167796,1.32872256,0.58561754,0.15604532,0.00000000
-4.43321661,1.05902997,0.00613963,0.45567247,1.24011711,0.54612850,0.14515025,0.00000000
-4.42721361,0.98436781,0.00551427,0.42232780,1.15977236,0.50975134,0.13659829,0.00000000
-4.42121061,0.91878948,0.00492586,0.39161945,1.08772537,0.47653014,0.13043384,0.00000000
-4.41520760,0.86222955,0.00437907,0.36350686,1.02396256,0.44648555,0.12668453,0.00000000
-4.40920460,0.81457953,0.00387757,0.33794077,0.96843802,0.41962133,0.12536390,0.00000000
-4.40320160,0.77570350,0.00342415,0.31486947,0.92108868,0.39592981,0.12647378,0.00000000
-4.39719860,0.74545085,0.00302076,0.29424372,0.88184623,0.37539644,0.13000643,0.00000000
-4.39119560,0.72366603,0.00266862,0.27602033,0.85064562,0.35800307,0.13594628,0.00000000
-4.38519260,0.71019536,0.00236834,0.26016447,0.82743007,0.34373020,0.14427141,0.00000000
-4.37918959,0.70489097,0.00212003,0.24665062,0.81215296,0.33255820,0.15495458,0.00000000
-4.37318659,0.70761217,0.00192343,0.23546250,0.80477675,0.32446752,0.16796398,0.00000000
-4.36718359,0.71822454,0.00177802,0.22659183,0.80526928,0.31943814,0.18326357,0.00000000
-4.36118059,0.73659696,0.00168306,0.22003632,0.81359802,0.31744828,0.20081308,0.00000000
-4.35517759,0.76259702,0.00163775,0.21579694,0.82972249,0.31847264,0.22056767,0.00000000
-4.34917459,0.79608512,0.00164120,0.21387470,0.85358543,0.32248014,0.24247724,0.00000000
-4.34317159,0.83690759,0.00169251,0.21426709,0.88510319,0.32943151,0.26648542,0.00000000
-4.33716858,0.88488922,0.00179075,0.21696439,0.92415565,0.33927676,0.29252824,0.00000000
-4.33116558,0.93982549,0.00193496,0.22194608,0.97057639,0.35195260,0.32053260,0.00000000
-4.32516258,1.00147502,0.00212413,0.22917741,1.02414331,0.36738018,0.35041447,0.00000000
-4.31915958,1.06955252,0.00235713,0.23860643,1.08457033,0.38546302,0.38207715,0.00000000
-4.31315658,1.14372268,0.00263266,0.25016159,1.15150072,0.40608546,0.41540944,0.00000000
-4.30715358,1.22359555,0.00294924,0.26375000,1.22450242,0.42911167,0.45028405,0.00000000
