energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
-5.83791896,4.33277918,0.00886654,0.67342948,1.70806689,0.46374886,1.21099983,2.04272451,0.00204791,1.30221563
-5.83191596,4.34669146,0.00846672,0.68491594,1.69468827,0.45499136,1.21206834,2.06705317,0.00198812,1.28808769
-5.82591296,4.35246247,0.00804870,0.69354553,1.67890428,0.44677452,1.20992418,2.08574648,0.00193228,1.27434345
-5.81990995,4.34917778,0.00761720,0.69915546,1.66049227,0.43904345,1.20430802,2.09834549,0.00188073,1.26069855
-5.81390695,4.33611451,0.00717703,0.70164085,1.63928993,0.43172958,1.19503887,2.10451924,0.00183408,1.24686970
-5.80790395,4.31275845,0.00673284,0.70095703,1.61519834,0.42475266,1.18201800,2.10407254,0.00179326,1.23258173
-5.80190095,4.27881434,0.00628915,0.69711989,1.58818304,0.41802306,1.16523022,2.09694945,0.00175946,1.21757417
-5.79589795,4.23420922,0.00585021,0.69020430,1.55827332,0.41144428,1.14474243,2.08323249,0.00173413,1.20160724
-5.78989495,4.17908945,0.00541994,0.68034066,1.52556003,0.40491582,1.12069976,2.06313774,0.00171898,1.18446734
-5.78389195,4.11381158,0.00500190,0.66770988,1.49019214,0.39833610,1.09331961,2.03700624,0.00171593,1.16597195
-5.77788894,4.03892812,0.00459925,0.65253697,1.45237232,0.39160561,1.06288382,2.00529203,0.00172705,1.14597394
-5.77188594,3.95516875,0.00421475,0.63508353,1.41235177,0.38463011,1.02972944,1.96854742,0.00175451,1.12436521
-5.76588294,3.86341796,0.00385071,0.61563962,1.37042444,0.37732366,0.99423855,1.92740616,0.00180052,1.10107962
-5.75987994,3.76468998,0.00350902,0.59451519,1.32692091,0.36961164,0.95682743,1.88256502,0.00186727,1.07609503
-5.75387694,3.66010174,0.00319116,0.57203156,1.28220186,0.36143333,0.91793553,1.83476451,0.00195680,1.04943443
-5.74787394,3.55084480,0.00289819,0.54851311,1.23665127,0.35274417,0.87801462,1.78476930,0.00207098,1.02116602
-5.74187094,3.43815677,0.00263079,0.52427972,1.19066950,0.34351746,0.83751835,1.73334885,0.00221135,0.99140204
-5.73586793,3.32329298,0.00238927,0.49963981,1.14466595,0.33374546,0.79689253,1.68125888,0.00237906,0.96029649
-5.72986493,3.20749890,0.00217358,0.47488456,1.09905171,0.32343975,0.75656635,1.62922394,0.00257477,0.92804143
-5.72386193,3.09198378,0.00198339,0.45028313,1.05423193,0.31263095,0.71694457,1.57792161,0.00279855,0.89486216
-5.71785893,2.97789599,0.00181804,0.42607893,1.01059811,0.30136760,0.67840091,1.52796857,0.00304983,0.86101112
-5.71185593,2.86630039,0.00167662,0.40248719,0.96852043,0.28971445,0.64127255,1.47990873,0.00332731,0.82676081
-5.70585293,2.75815827,0.00155798,0.37969338,0.92834015,0.27775004,0.60585582,1.43420369,0.00362892,0.79239590
-5.69984992,2.65430992,0.00146077,0.35785269,0.89036240,0.26556378,0.57240300,1.39122566,0.00395181,0.75820478
-5.69384692,2.55546057,0.00138348,0.33709030,0.85484943,0.25325268,0.54112020,1.35125284,0.00429234,0.72447091
-5.68784392,2.46216956,0.00132443,0.31750230,0.82201465,0.24091778,0.51216620,1.31446742,0.00464610,0.69146429
-5.68184092,2.37484342,0.00128184,0.29915711,0.79201768,0.22866061,0.48565221,1.28095603,0.00500801,0.65943341
-5.67583792,2.29373263,0.00125389,0.28209729,0.76496049,0.21657966,0.46164247,1.25071266,0.00537236,0.62859804
-5.66983492,2.21893256,0.00123867,0.26634161,0.74088506,0.20476720,0.44015553,1.22364393,0.00573299,0.59914322
-5.66383192,2.15038817,0.00123428,0.25188718,0.71977247,0.19330642,0.42116627,1.19957632,0.00608339,0.57121455
-5.65782891,2.08790266,0.00123886,0.23871172,0.70154365,0.18226917,0.40460842,1.17826539,0.00641688,0.54491519
-5.65182591,2.03114958,0.00125056,0.22677571,0.68606172,0.17171429,0.39037764,1.15940635,0.00672685,0.52030448
-5.64582291,1.97968803,0.00126764,0.21602455,0.67313593,0.16168652,0.37833510,1.14264588,0.00700685,0.49739831
-5.63981991,1.93298046,0.00128844,0.20639064,0.66252709,0.15221618,0.36831137,1.12759456,0.00725091,0.47617112
-5.63381691,1.89041244,0.00131142,0.19779535,0.65395419,0.14331936,0.36011076,1.11383969,0.00745362,0.45655943
-5.62781391,1.85131362,0.00133520,0.19015099,0.64710215,0.13499880,0.35351591,1.10095793,0.00761041,0.43846659
-5.62181091,1.81497925,0.00135849,0.18336262,0.64163038,0.12724514,0.34829257,1.08852741,0.00771759,0.42176857
-5.61580790,1.78069149,0.00138020,0.17732997,0.63718179,0.12003866,0.34419470,1.07613898,0.00777258,0.40632048
-5.60980490,1.74773988,0.00139938,0.17194925,0.63339204,0.11335119,0.34096952,1.06340627,0.00777392,0.39196340
-5.60380190,1.71544025,0.00141523,0.16711498,0.62989880,0.10714826,0.33836270,1.04997434,0.00772133,0.37853130
-5.59779890,1.68315184,0.00142708,0.16272183,0.62635060,0.10139121,0.33612350,1.03552677,0.00761574,0.36585775
-5.59179590,1.65029190,0.00143444,0.15866644,0.62241519,0.09603926,0.33400971,1.01979119,0.00745923,0.35378211
-5.58579290,1.61634791,0.00143691,0.15484921,0.61778712,0.09105146,0.33179247,1.00254313,0.00725493,0.34215503
-5.57978989,1.58088693,0.00143425,0.15117604,0.61219439,0.08638835,0.32926064,0.98360842,0.00700695,0.33084304
-5.57378689,1.54356234,0.00142630,0.14755993,0.60540408,0.08201338,0.32622489,0.96286420,0.00672019,0.31973221
-5.56778389,1.50411794,0.00141301,0.14392252,0.59722675,0.07789403,0.32252112,0.94023869,0.00640019,0.30873075
-5.56178089,1.46238946,0.00139442,0.14019539,0.58751970,0.07400258,0.31801337,0.91570994,0.00605294,0.29777058
-5.55577789,1.41830391,0.00137064,0.13632114,0.57618893,0.07031659,0.31259602,0.88930371,0.00568471,0.28680784
-5.54977489,1.37187669,0.00134185,0.13225423,0.56318979,0.06681907,0.30619516,0.86109063,0.00530181,0.27582260
-5.54377189,1.32320693,0.00130829,0.12796149,0.54852644,0.06349840,0.29876925,0.83118281,0.00491047,0.26481751
-5.53776888,1.27247118,0.00127026,0.12342232,0.53225004,0.06034801,0.29030882,0.79973002,0.00451661,0.25381595
-5.53176588,1.21991558,0.00122809,0.11862857,0.51445576,0.05736587,0.28083549,0.76691537,0.00412576,0.24285939
-5.52576288,1.16584696,0.00118217,0.11358407,0.49527879,0.05455382,0.27040001,0.73295077,0.00374291,0.23200441
-5.51975988,1.11062275,0.00113292,0.10830380,0.47488935,0.05191687,0.25907973,0.69807198,0.00337242,0.22131933
-5.51375688,1.05464027,0.00108080,0.10281287,0.45348686,0.04946235,0.24697530,0.66253345,0.00301797,0.21088061
-5.50775388,0.99832529,0.00102628,0.09714513,0.43129359,0.04719911,0.23420687,0.62660280,0.00268254,0.20076928
-5.50175088,0.94212043,0.00096986,0.09134165,0.40854780,0.04513673,0.22090991,0.59055523,0.00236839,0.19106738
-5.49574787,0.88647340,0.00091206,0.08544907,0.38549665,0.04328481,0.20723076,0.55466770,0.00207708,0.18185457
-5.48974487,0.83182564,0.00085341,0.07951780,0.36238924,0.04165231,0.19332211,0.51921313,0.00180955,0.17320515
-5.48374187,0.77860147,0.00079443,0.07360031,0.33946980,0.04024708,0.17933856,0.48445472,0.00156613,0.16518539
-5.47773887,0.72719828,0.00073564,0.06774939,0.31697146,0.03907552,0.16543243,0.45064051,0.00134663,0.15785145
-5.47173587,0.67797797,0.00067752,0.06201660,0.29511068,0.03814241,0.15174992,0.41799843,0.00115042,0.15124790
-5.46573287,0.63125999,0.00062056,0.05645085,0.27408262,0.03745090,0.13842783,0.38673197,0.00097653,0.14540687
-5.45972986,0.58731625,0.00056520,0.05109719,0.25405753,0.03700279,0.12559079,0.35701659,0.00082369,0.14034789
-5.45372686,0.54636803,0.00051181,0.04599593,0.23517836,0.03679891,0.11334929,0.32899715,0.00069044,0.13607853
-5.44772386,0.50858511,0.00046076,0.04118189,0.21755945,0.03683970,0.10179823,0.30278633,0.00057518,0.13259558
-5.44172086,0.47408699,0.00041233,0.03668405,0.20128658,0.03712604,0.09101635,0.27846424,0.00047625,0.12988699
-5.43571786,0.44294618,0.00036676,0.03252537,0.18641803,0.03766006,0.08106615,0.25607903,0.00039197,0.12793428
-5.42971486,0.41519330,0.00032421,0.02872292,0.17298673,0.03844619,0.07199451,0.23564867,0.00032071,0.12671542
-5.42371186,0.39082372,0.00028482,0.02528820,0.16100324,0.03949208,0.06383378,0.21716364,0.00026088,0.12620791
-5.41770885,0.36980530,0.00024863,0.02222758,0.15045937,0.04080962,0.05660334,0.20059042,0.00021100,0.12639204
-5.41170585,0.35208673,0.00021565,0.01954298,0.14133230,0.04241582,0.05031133,0.18587561,0.00016971,0.12725402
-5.40570285,0.33760605,0.00018584,0.01723257,0.13358881,0.04433342,0.04495670,0.17295033,0.00013574,0.12878884
-5.39969985,0.32629879,0.00015910,0.01529147,0.12718948,0.04659140,0.04053120,0.16173484,0.00010799,0.13100267
-5.39369685,0.31810513,0.00013532,0.01371256,0.12209266,0.04922509,0.03702143,0.15214295,0.00008546,0.13391459
-5.38769385,0.31297586,0.00011432,0.01248718,0.11825786,0.05227593,0.03441063,0.14408616,0.00006727,0.13755754
-5.38169085,0.31087653,0.00009594,0.01160571,0.11564859,0.05579079,0.03268030,0.13747718,0.00005269,0.14197840
-5.37568784,0.31178967,0.00007997,0.01105818,0.11423435,0.05982095,0.03181154,0.13223282,0.00004106,0.14723703
-5.36968484,0.31571488,0.00006620,0.01083460,0.11399184,0.06442051,0.03178598,0.12827602,0.00003184,0.15340434
-5.36368184,0.32266679,0.00005443,0.01092529,0.11490517,0.06964451,0.03258645,0.12553705,0.00002458,0.16055945
-5.35767884,0.33267099,0.00004445,0.01132098,0.11696537,0.07554656,0.03419714,0.12395394,0.00001888,0.16878588
-5.35167584,0.34575814,0.00003605,0.01201284,0.12016900,0.08217628,0.03660357,0.12347204,0.00001443,0.17816710
-5.34567284,0.36195668,0.00002903,0.01299234,0.12451612,0.08957644,0.03979206,0.12404300,0.00001099,0.18878152
-5.33966983,0.38128444,0.00002322,0.01425102,0.13000778,0.09778007,0.04374910,0.12562320,0.00000833,0.20069710
-5.33366683,0.40373986,0.00001844,0.01578020,0.13664308,0.10680755,0.04846033,0.12817186,0.00000629,0.21396604
-5.32766383,0.42929319,0.00001455,0.01757053,0.14441613,0.11666389,0.05390948,0.13164897,0.00000473,0.22861952
-5.32166083,0.45787823,0.00001140,0.01961164,0.15331295,0.12733635,0.06007714,0.13601334,0.00000355,0.24466304
-5.31565783,0.48938528,0.00000887,0.02189165,0.16330859,0.13879247,0.06693952,0.14122078,0.00000267,0.26207245
-5.30965483,0.52365560,0.00000686,0.02439677,0.17436468,0.15097870,0.07446725,0.14722269,0.00000202,0.28079093
-5.30365183,0.56047782,0.00000527,0.02711096,0.18642732,0.16381969,0.08262433,0.15396512,0.00000155,0.30072712
-5.29764882,0.59958664,0.00000403,0.03001553,0.19942573,0.17721835,0.09136716,0.16138837,0.00000122,0.32175452
-5.29164582,0.64066388,0.00000307,0.03308903,0.21327150,0.19105674,0.10064387,0.16942723,0.00000102,0.34371226
-5.28564282,0.68334193,0.00000234,0.03630703,0.22785860,0.20519776,0.11039386,0.17801169,0.00000091,0.36640721
-5.27963982,0.72720959,0.00000180,0.03964222,0.24306408,0.21948761,0.12054769,0.18706820,0.00000091,0.38961738
-5.27363682,0.77181996,0.00000140,0.04306449,0.25874959,0.23375906,0.13102726,0.19652138,0.00000101,0.41309651
-5.26763382,0.81670012,0.00000113,0.04654121,0.27476340,0.24783527,0.14174638,0.20629590,0.00000121,0.43657973
-5.26163082,0.86136213,0.00000097,0.05003767,0.29094312,0.26153415,0.15261162,0.21631858,0.00000154,0.45978991
-5.25562781,0.90531499,0.00000089,0.05351760,0.30711881,0.27467309,0.16352359,0.22652042,0.00000202,0.48244469
-5.24962481,0.94807688,0.00000091,0.05694382,0.32311650,0.28707381,0.17437848,0.23683846,0.00000269,0.50426365
-5.24362181,0.98918728,0.00000100,0.06027900,0.33876190,0.29856724,0.18506991,0.24721740,0.00000361,0.52497556
-5.23761881,1.02821855,0.00000119,0.06348647,0.35388422,0.30899813,0.19549104,0.25761075,0.00000484,0.54432535
-5.23161581,1.06478628,0.00000148,0.06653117,0.36832001,0.31822937,0.20553685,0.26798154,0.00000645,0.56208052
-5.22561281,1.09855841,0.00000189,0.06938048,0.38191684,0.32614571,0.21510659,0.27830261,0.00000856,0.57803683
-5.21960980,1.12926244,0.00000243,0.07200514,0.39453670,0.33265678,0.22410623,0.28855633,0.00001129,0.59202308
-5.21360680,1.15669098,0.00000315,0.07438016,0.40605914,0.33769939,0.23245096,0.29873404,0.00001480,0.60390475
-5.20760380,1.18070519,0.00000406,0.07648550,0.41638392,0.34123894,0.24006746,0.30883511,0.00001926,0.61358663
-5.20160080,1.20123639,0.00000522,0.07830682,0.42543323,0.34326994,0.24689609,0.31886587,0.00002490,0.62101418
-5.19559780,1.21828582,0.00000666,0.07983598,0.43315335,0.34381568,0.25289272,0.32883851,0.00003196,0.62617379
-5.18959480,1.23192276,0.00000846,0.08107139,0.43951574,0.34292699,0.25803023,0.33877005,0.00004074,0.62909191
-5.18359180,1.24228131,0.00001067,0.08201820,0.44451756,0.34068036,0.26229953,0.34868165,0.00005158,0.62983319
-5.17758879,1.24955589,0.00001336,0.08268829,0.44818156,0.33717525,0.26571012,0.35859819,0.00006486,0.62849783
-5.17158579,1.25399599,0.00001661,0.08310004,0.45055546,0.33253095,0.26829012,0.36854833,0.00008098,0.62521806
-5.16558279,1.25590016,0.00002050,0.08327787,0.45171065,0.32688298,0.27008568,0.37856499,0.00010043,0.62015417
-5.15957979,1.25560967,0.00002513,0.08325164,0.45174049,0.32037925,0.27115989,0.38868630,0.00012370,0.61349012
-5.15357679,1.25350179,0.00003059,0.08305583,0.45075806,0.31317607,0.27159117,0.39895684,0.00015132,0.60542882
-5.14757379,1.24998309,0.00003696,0.08272857,0.44889346,0.30543414,0.27147107,0.40942916,0.00018386,0.59618738
-5.14157079,1.24548249,0.00004434,0.08231057,0.44629085,0.29731472,0.27090176,0.42016528,0.00022188,0.58599235
-5.13556778,1.24044440,0.00005282,0.08184394,0.44310509,0.28897596,0.26999313,0.43123806,0.00026596,0.57507505
-5.12956478,1.23532167,0.00006246,0.08137097,0.43949820,0.28056959,0.26885958,0.44273220,0.00031667,0.56366713
-5.12356178,1.23056844,0.00007334,0.08093293,0.43563574,0.27223798,0.26761683,0.45474458,0.00037454,0.55199638
-5.11755878,1.22663279,0.00008550,0.08056884,0.43168304,0.26411159,0.26637849,0.46738388,0.00044003,0.54028285
-5.11155578,1.22394910,0.00009896,0.08031442,0.42780150,0.25630691,0.26525292,0.48076918,0.00051358,0.52873524
-5.10555278,1.22293010,0.00011372,0.08020105,0.42414493,0.24892487,0.26434009,0.49502754,0.00059548,0.51754769
-5.09954977,1.22395864,0.00012975,0.08025493,0.42085606,0.24204959,0.26372886,0.51029043,0.00068595,0.50689685
-5.09354677,1.22737918,0.00014699,0.08049634,0.41806327,0.23574771,0.26349448,0.52668915,0.00078503,0.49693921
-5.08754377,1.23348914,0.00016533,0.08093917,0.41587750,0.23006800,0.26369659,0.54434925,0.00089263,0.48780884
-5.08154077,1.24253022,0.00018463,0.08159052,0.41438959,0.22504135,0.26437761,0.56338418,0.00100848,0.47961532
-5.07553777,1.25468003,0.00020473,0.08245060,0.41366786,0.22068113,0.26556164,0.58388845,0.00113212,0.47244198
-5.06953477,1.27004417,0.00022539,0.08351268,0.41375609,0.21698380,0.26725383,0.60593048,0.00126289,0.46634451
-5.06353177,1.28864918,0.00024638,0.08476331,0.41467200,0.21392972,0.26944016,0.62954568,0.00139992,0.46134979
-5.05752876,1.31043660,0.00026740,0.08618266,0.41640612,0.21148427,0.27208776,0.65472988,0.00154216,0.45745516
-5.05152576,1.33525856,0.00028817,0.08774493,0.41892126,0.20959909,0.27514563,0.68143363,0.00168833,0.45462809
-5.04552276,1.36287527,0.00030834,0.08941900,0.42215240,0.20821349,0.27854567,0.70955758,0.00183701,0.45280629
-5.03951976,1.39295447,0.00032760,0.09116907,0.42600734,0.20725600,0.28220420,0.73894932,0.00198660,0.45189835
-5.03351676,1.42507343,0.00034559,0.09295542,0.43036789,0.20664609,0.28602373,0.76940183,0.00213537,0.45178507
-5.02751376,1.45872338,0.00036200,0.09473526,0.43509175,0.20629598,0.28989503,0.80065368,0.00228149,0.45232136
-5.02151076,1.49331662,0.00037651,0.09646361,0.44001513,0.20611253,0.29369951,0.83239117,0.00242308,0.45333882
-5.01550775,1.52819623,0.00038884,0.09809424,0.44495604,0.20599925,0.29731179,0.86425232,0.00255823,0.45464920
-5.00950475,1.56264841,0.00039875,0.09958065,0.44971834,0.20585840,0.30060251,0.89583268,0.00268504,0.45604836
-5.00350175,1.59591703,0.00040605,0.10087706,0.45409638,0.20559311,0.30344131,0.92669280,0.00280172,0.45732113
-4.99749875,1.62722037,0.00041058,0.10193945,0.45788030,0.20510957,0.30569992,0.95636727,0.00290654,0.45824661
-4.99149575,1.65576941,0.00041225,0.10272658,0.46086182,0.20431913,0.30725532,0.98437492,0.00299798,0.45860409
-4.98549275,1.68078737,0.00041104,0.10320099,0.46284034,0.20314045,0.30799298,1.01023004,0.00307467,0.45817918
-4.97948974,1.70152986,0.00040697,0.10333004,0.46362930,0.20150148,0.30780994,1.03345427,0.00313553,0.45677020
-4.97348674,1.71730512,0.00040015,0.10308678,0.46306248,0.19934132,0.30661783,1.05358870,0.00317970,0.45419444
-4.96748374,1.72749367,0.00039070,0.10245085,0.46100013,0.19661187,0.30434558,1.07020608,0.00320666,0.45029413
-4.96148074,1.73156676,0.00037885,0.10140923,0.45733460,0.19327917,0.30094185,1.08292256,0.00321619,0.44494191
-4.95547774,1.72910294,0.00036481,0.09995680,0.45199534,0.18932451,0.29637702,1.09140867,0.00320841,0.43804544
-4.94947474,1.71980231,0.00034888,0.09809684,0.44495298,0.18474511,0.29064461,1.09539935,0.00318378,0.42955114
-4.94347174,1.70349771,0.00033136,0.09584124,0.43622230,0.17955440,0.28376217,1.09470250,0.00314311,0.41944672
-4.93746873,1.68016263,0.00031256,0.09321056,0.42586406,0.17378193,0.27577146,1.08920591,0.00308752,0.40776238
-4.93146573,1.64991531,0.00029282,0.09023383,0.41398535,0.16747277,0.26673799,1.07888230,0.00301848,0.39457076
-4.92546273,1.61301898,0.00027247,0.08694815,0.40073863,0.16068657,0.25674985,1.06379217,0.00293773,0.37998540
-4.91945973,1.56987800,0.00025181,0.08339801,0.38631932,0.15349615,0.24591589,1.04408448,0.00284729,0.36415798
-4.91345673,1.52103016,0.00023116,0.07963447,0.37096201,0.14598577,0.23436327,1.01999493,0.00274942,0.34727429
-4.90745373,1.46713506,0.00021077,0.07571410,0.35493549,0.13824909,0.22223453,0.99184184,0.00264654,0.32954916
-4.90145073,1.40895921,0.00019090,0.07169775,0.33853665,0.13038685,0.20968422,0.96001978,0.00254124,0.31122057
-4.89544772,1.34735800,0.00017176,0.06764927,0.32208342,0.12250448,0.19687526,0.92499099,0.00243619,0.29254315
-4.88944472,1.28325532,0.00015351,0.06363406,0.30590711,0.11470953,0.18397517,0.88727479,0.00233411,0.27378134
-4.88344172,1.21762130,0.00013631,0.05971765,0.29034427,0.10710912,0.17115226,0.84743538,0.00223769,0.25520249
-4.87743872,1.15144894,0.00012024,0.05596427,0.27572828,0.09980753,0.15857196,0.80606825,0.00214953,0.23707014
-4.87143572,1.08573030,0.00010537,0.05243542,0.26238107,0.09290381,0.14639342,0.76378568,0.00207213,0.21963765
-4.86543272,1.02143291,0.00009175,0.04918860,0.25060495,0.08648966,0.13476641,0.72120172,0.00200776,0.20314250
-4.85942971,0.95947717,0.00007937,0.04627611,0.24067494,0.08064759,0.12382864,0.67891726,0.00195846,0.18780123
-4.85342671,0.90071532,0.00006823,0.04374401,0.23283177,0.07544924,0.11370360,0.63750545,0.00192593,0.17380529
-4.84742371,0.84591254,0.00005828,0.04163120,0.22727553,0.07095412,0.10449883,0.59749812,0.00191154,0.16131775
-4.84142071,0.79573064,0.00004947,0.03996872,0.22416035,0.06720859,0.09630467,0.55937364,0.00191626,0.15047092
-4.83541771,0.75071489,0.00004173,0.03877923,0.22359003,0.06424520,0.08919350,0.52354644,0.00194060,0.14136483
-4.82941471,0.71128410,0.00003498,0.03807660,0.22561484,0.06208228,0.08321937,0.49035877,0.00198463,0.13406651
-4.82341171,0.67772428,0.00002915,0.03786582,0.23022953,0.06072393,0.07841797,0.46007477,0.00204792,0.12861011
-4.81740870,0.65018602,0.00002414,0.03814292,0.23737259,0.06016018,0.07480693,0.43287712,0.00212957,0.12499754
-4.81140570,0.62868554,0.00001987,0.03889525,0.24692695,0.06036753,0.07238635,0.40886641,0.00222821,0.12319979
-4.80540270,0.61310939,0.00001626,0.04010180,0.25872196,0.06130971,0.07113952,0.38806306,0.00234203,0.12315871
-4.79939970,0.60322274,0.00001324,0.04173382,0.27253696,0.06293866,0.07103378,0.37041194,0.00246880,0.12478923
-4.79339670,0.59868086,0.00001072,0.04375549,0.28810607,0.06519582,0.07202155,0.35578931,0.00260597,0.12798191
-4.78739370,0.59904370,0.00000863,0.04612489,0.30512460,0.06801361,0.07404149,0.34401194,0.00275070,0.13260589
-4.78139070,0.60379297,0.00000693,0.04879506,0.32325658,0.07131712,0.07701974,0.33484802,0.00289996,0.13851207
-4.77538769,0.61235145,0.00000554,0.05171521,0.34214362,0.07502602,0.08087137,0.32802954,0.00305066,0.14553667
-4.76938469,0.62410396,0.00000443,0.05483217,0.36141469,0.07905661,0.08550200,0.32326551,0.00319970,0.15350497
-4.76338169,0.63841924,0.00000355,0.05809180,0.38069679,0.08332405,0.09080952,0.32025585,0.00334413,0.16223534
-4.75737869,0.65467234,0.00000286,0.06144066,0.39962598,0.08774465,0.09668620,0.31870503,0.00348122,0.17154350
-4.75137569,0.67226662,0.00000234,0.06482756,0.41785865,0.09223817,0.10302084,0.31833536,0.00360863,0.18124684
-4.74537269,0.69065467,0.00000195,0.06820525,0.43508250,0.09673021,0.10970122,0.31889910,0.00372443,0.19116894
-4.73936968,0.70935751,0.00000169,0.07153193,0.45102687,0.10115432,0.11661671,0.32018909,0.00382729,0.20114401
-4.73336668,0.72798116,0.00000153,0.07477273,0.46547200,0.10545409,0.12366096,0.32204742,0.00391644,0.21102115
-4.72736368,0.74623003,0.00000147,0.07790093,0.47825674,0.10958486,0.13073466,0.32437174,0.00399182,0.22066836
-4.72136068,0.76391646,0.00000149,0.08089894,0.48928440,0.11351510,0.13774819,0.32711904,0.00405405,0.22997606
-4.71535768,0.78096590,0.00000159,0.08375901,0.49852634,0.11722737,0.14462410,0.33030655,0.00410441,0.23885999
-4.70935468,0.79741736,0.00000177,0.08648345,0.50602306,0.12071871,0.15129923,0.33400980,0.00414487,0.24726329
-4.70335168,0.81341896,0.00000203,0.08908454,0.51188262,0.12400051,0.15772638,0.33835781,0.00417798,0.25515760
-4.69734867,0.82921847,0.00000237,0.09158392,0.51627632,0.12709778,0.16387541,0.34352558,0.00420677,0.26254310
-4.69134567,0.84514923,0.00000280,0.09401150,0.51943164,0.13004774,0.16973360,0.34972419,0.00423467,0.26944740
-4.68534267,0.86161165,0.00000332,0.09640402,0.52162280,0.13289792,0.17530528,0.35718876,0.00426535,0.27592315
-4.67933967,0.87905114,0.00000395,0.09880304,0.52315900,0.13570367,0.18061058,0.36616494,0.00430258,0.28204455
-4.67333667,0.89793322,0.00000469,0.10125274,0.52437094,0.13852525,0.18568342,0.37689437,0.00435002,0.28790279
-4.66733367,0.91871686,0.00000556,0.10379739,0.52559616,0.14142460,0.19056870,0.38959982,0.00441110,0.29360048
-4.66133067,0.94182731,0.00000656,0.10647859,0.52716360,0.14446194,0.19531891,0.40447071,0.00448883,0.29924557
-4.65532766,0.96762964,0.00000772,0.10933264,0.52937841,0.14769233,0.19999014,0.42164969,0.00458564,0.30494471
-4.64932466,0.99640443,0.00000906,0.11238786,0.53250728,0.15116248,0.20463792,0.44122096,0.00470326,0.31079665
-4.64332166,1.02832675,0.00001059,0.11566229,0.53676543,0.15490779,0.20931286,0.46320101,0.00484259,0.31688597
