energy_ev,total_up,Ga_p_up,Ga_d_up,Hf_p_up,Hf_d_up,Te_p_up,Te_d_up
-5.54377189,0.59750724,0.03567980,0.00000000,0.59313420,0.09243745,0.34882220,0.00000000
-5.53776888,0.55230967,0.03613418,0.00000000,0.54181174,0.08696681,0.31901114,0.00000000
-5.53176588,0.51151828,0.03724086,0.00000000,0.49294359,0.08276195,0.29134735,0.00000000
-5.52576288,0.47567584,0.03907321,0.00000000,0.44709337,0.07988837,0.26610434,0.00000000
-5.51975988,0.44525423,0.04170193,0.00000000,0.40473406,0.07840729,0.24351283,0.00000000
-5.51375688,0.42064690,0.04519310,0.00000000,0.36624399,0.07837366,0.22375802,0.00000000
-5.50775388,0.40216271,0.04960596,0.00000000,0.33190573,0.07983388,0.20697815,0.00000000
-5.50175088,0.39002135,0.05499053,0.00000000,0.30190773,0.08282345,0.19326419,0.00000000
-5.49574787,0.38434998,0.06138509,0.00000000,0.27634818,0.08736445,0.18266056,0.00000000
-5.48974487,0.38518112,0.06881362,0.00000000,0.25524062,0.09346307,0.17516667,0.00000000
-5.48374187,0.39245163,0.07728331,0.00000000,0.23852091,0.10110722,0.17073922,0.00000000
-5.47773887,0.40600299,0.08678223,0.00000000,0.22605514,0.11026445,0.16929506,0.00000000
-5.47173587,0.42558267,0.09727728,0.00000000,0.21764808,0.12088016,0.17071455,0.00000000
-5.46573287,0.45084702,0.10871263,0.00000000,0.21305188,0.13287636,0.17484531,0.00000000
-5.45972986,0.48136568,0.12100874,0.00000000,0.21197489,0.14615111,0.18150642,0.00000000
-5.45372686,0.51662777,0.13406210,0.00000000,0.21409032,0.16057873,0.19049289,0.00000000
-5.44772386,0.55605010,0.14774580,0.00000000,0.21904478,0.17601086,0.20158056,0.00000000
-5.44172086,0.59898753,0.16191105,0.00000000,0.22646661,0.19227858,0.21453131,0.00000000
-5.43571786,0.64474550,0.17638966,0.00000000,0.23597399,0.20919539,0.22909856,0.00000000
-5.42971486,0.69259474,0.19099746,0.00000000,0.24718280,0.22656124,0.24503314,0.00000000
-5.42371186,0.74178784,0.20553868,0.00000000,0.25971434,0.24416741,0.26208920,0.00000000
-5.41770885,0.79157746,0.21981104,0.00000000,0.27320267,0.26180203,0.28003026,0.00000000
-5.41170585,0.84123549,0.23361154,0.00000000,0.28730173,0.27925622,0.29863507,0.00000000
-5.40570285,0.89007265,0.24674262,0.00000000,0.30169190,0.29633032,0.31770317,0.00000000
-5.39969985,0.93745753,0.25901845,0.00000000,0.31608610,0.31284025,0.33705977,0.00000000
-5.39369685,0.98283450,0.27027115,0.00000000,0.33023500,0.32862328,0.35655988,0.00000000
-5.38769385,1.02573935,0.28035659,0.00000000,0.34393143,0.34354330,0.37609132,0.00000000
-5.38169085,1.06581205,0.28915939,0.00000000,0.35701363,0.35749499,0.39557644,0.00000000
-5.37568784,1.10280591,0.29659717,0.00000000,0.36936727,0.37040682,0.41497239,0.00000000
-5.36968484,1.13659257,0.30262349,0.00000000,0.38092621,0.38224265,0.43427003,0.00000000
-5.36368184,1.16716265,0.30722954,0.00000000,0.39167183,0.39300177,0.45349121,0.00000000
-5.35767884,1.19462198,0.31044454,0.00000000,0.40163110,0.40271757,0.47268488,0.00000000
-5.35167584,1.21918376,0.31233468,0.00000000,0.41087354,0.41145470,0.49192207,0.00000000
-5.34567284,1.24115710,0.31300078,0.00000000,0.41950704,0.41930510,0.51129009,0.00000000
-5.33966983,1.26093279,0.31257486,0.00000000,0.42767316,0.42638313,0.53088652,0.00000000
-5.33366683,1.27896726,0.31121572,0.00000000,0.43554189,0.43282008,0.55081321,0.00000000
-5.32766383,1.29576576,0.30910385,0.00000000,0.44330642,0.43875854,0.57117100,0.00000000
-5.32166083,1.31186591,0.30643596,0.00000000,0.45117815,0.44434703,0.59205545,0.00000000
-5.31565783,1.32782259,0.30341932,0.00000000,0.45938230,0.44973515,0.61355404,0.00000000
-5.30965483,1.34419519,0.30026634,0.00000000,0.46815425,0.45506970,0.63574512,0.00000000
-5.30365183,1.36153771,0.29718941,0.00000000,0.47773687,0.46049201,0.65869871,0.00000000
-5.29764882,1.38039210,0.29439642,0.00000000,0.48837877,0.46613648,0.68247918,0.00000000
-5.29164582,1.40128502,0.29208683,0.00000000,0.50033340,0.47213051,0.70714955,0.00000000
-5.28564282,1.42472739,0.29044857,0.00000000,0.51385882,0.47859566,0.73277710,0.00000000
-5.27963982,1.45121635,0.28965553,0.00000000,0.52921780,0.48564973,0.75943972,0.00000000
-5.27363682,1.48123848,0.28986582,0.00000000,0.54667772,0.49340956,0.78723227,0.00000000
-5.26763382,1.51527319,0.29122035,0.00000000,0.56651001,0.50199397,0.81627233,0.00000000
-5.26163082,1.55379510,0.29384181,0.00000000,0.58898851,0.51152654,0.84670449,0.00000000
-5.25562781,1.59727393,0.29783385,0.00000000,0.61438624,0.52213760,0.87870240,0.00000000
-5.24962481,1.64617101,0.30328009,0.00000000,0.64297034,0.53396502,0.91246791,0.00000000
-5.24362181,1.70093128,0.31024304,0.00000000,0.67499492,0.54715345,0.94822695,0.00000000
-5.23761881,1.76197041,0.31876271,0.00000000,0.71069156,0.56185171,0.98622166,0.00000000
-5.23161581,1.82965678,0.32885489,0.00000000,0.75025778,0.57820809,1.02669891,0.00000000
-5.22561281,1.90428867,0.34050914,0.00000000,0.79384368,0.59636372,1.06989525,0.00000000
-5.21960980,1.98606759,0.35368652,0.00000000,0.84153725,0.61644416,1.11601914,0.00000000
-5.21360680,2.07506885,0.36831734,0.00000000,0.89334916,0.63854939,1.16523084,0.00000000
-5.20760380,2.17121129,0.38429899,0.00000000,0.94919779,0.66274302,1.21762146,0.00000000
-5.20160080,2.27422798,0.40149425,0.00000000,1.00889561,0.68904104,1.27319193,0.00000000
-5.19559780,2.38364021,0.41973025,0.00000000,1.07213787,0.71740107,1.33183369,0.00000000
-5.18959480,2.49873698,0.43879838,0.00000000,1.13849459,0.74771272,1.39331203,0.00000000
-5.18359180,2.61856204,0.45845544,0.00000000,1.20740695,0.77978993,1.45725375,0.00000000
-5.17758879,2.74191041,0.47842619,0.00000000,1.27818867,0.81336600,1.52314015,0.00000000
-5.17158579,2.86733585,0.49840736,0.00000000,1.35003304,0.84809183,1.59030620,0.00000000
-5.16558279,2.99316999,0.51807335,0.00000000,1.42202593,0.88353793,1.65794681,0.00000000
-5.15957979,3.11755364,0.53708341,0.00000000,1.49316452,0.91920043,1.72513019,0.00000000
-5.15357679,3.23847970,0.55509021,0.00000000,1.56238168,0.95451113,1.79081844,0.00000000
-5.14757379,3.35384662,0.57174965,0.00000000,1.62857499,0.98885146,1.85389466,0.00000000
-5.14157079,3.46152069,0.58673146,0.00000000,1.69063962,1.02156990,1.91319589,0.00000000
-5.13556778,3.55940478,0.59973034,0.00000000,1.74750365,1.05200230,1.96755047,0.00000000
-5.12956478,3.64551074,0.61047712,0.00000000,1.79816432,1.07949427,2.01581838,0.00000000
-5.12356178,3.71803233,0.61874954,0.00000000,1.84172379,1.10342470,2.05693275,0.00000000
-5.11755878,3.77541545,0.62438213,0.00000000,1.87742249,1.12322946,2.08994079,0.00000000
-5.11155578,3.81642227,0.62727480,0.00000000,1.90466870,1.13842402,2.11404199,0.00000000
-5.10555278,3.84018635,0.62739974,0.00000000,1.92306279,1.14862407,2.12862210,0.00000000
-5.09954977,3.84625590,0.62480623,0.00000000,1.93241494,1.15356319,2.13328093,0.00000000
-5.09354677,3.83462309,0.61962312,0.00000000,1.93275536,1.15310649,2.12785289,0.00000000
-5.08754377,3.80573767,0.61205884,0.00000000,1.92433650,1.14725972,2.11241899,0.00000000
-5.08154077,3.76050421,0.60239877,0.00000000,1.90762693,1.13617338,2.08730974,0.00000000
-5.07553777,3.70026248,0.59100008,0.00000000,1.88329717,1.12014131,2.05309881,0.00000000
-5.06953477,3.62675198,0.57828404,0.00000000,1.85219792,1.09959407,2.01058751,0.00000000
-5.06353177,3.54206139,0.56472599,0.00000000,1.81533163,1.07508711,1.96078076,0.00000000
-5.05752876,3.44856525,0.55084332,0.00000000,1.77381857,1.04728424,1.90485556,0.00000000
-5.05152576,3.34885002,0.53718172,0.00000000,1.72885874,1.01693703,1.84412324,0.00000000
-5.04552276,3.24563246,0.52430001,0.00000000,1.68169127,0.98486099,1.77998701,0.00000000
-5.03951976,3.14167326,0.51275415,0.00000000,1.63355287,0.95190932,1.71389660,0.00000000
-5.03351676,3.03968931,0.50308069,0.00000000,1.58563703,0.91894539,1.64730174,0.00000000
-5.02751376,2.94226761,0.49578023,0.00000000,1.53905542,0.88681492,1.58160627,0.00000000
-5.02151076,2.85178397,0.49130140,0.00000000,1.49480308,0.85631877,1.51812467,0.00000000
-5.01550775,2.77032923,0.49002568,0.00000000,1.45372848,0.82818755,1.45804252,0.00000000
-5.00950475,2.69964555,0.49225373,0.00000000,1.41650956,0.80305864,1.40238228,0.00000000
-5.00350175,2.64107466,0.49819347,0.00000000,1.38363643,0.78145663,1.35197544,0.00000000
-4.99749875,2.59551977,0.50795045,0.00000000,1.35540118,0.76377764,1.30744199,0.00000000
-4.99149575,2.56342216,0.52152090,0.00000000,1.33189504,0.75027809,1.26917755,0.00000000
-4.98549275,2.54475300,0.53878759,0.00000000,1.31301272,0.74106811,1.23734847,0.00000000
-4.97948974,2.53902048,0.55951900,0.00000000,1.29846348,0.73610994,1.21189488,0.00000000
-4.97348674,2.54529176,0.58337181,0.00000000,1.28778853,0.73522108,1.19254113,0.00000000
-4.96748374,2.56222892,0.60989686,0.00000000,1.28038373,0.73808212,1.17881320,0.00000000
-4.96148074,2.58813744,0.63854847,0.00000000,1.27552677,0.74424903,1.17006213,0.00000000
-4.95547774,2.62102565,0.66869721,0.00000000,1.27240754,0.75316920,1.16549253,0.00000000
-4.94947474,2.65867300,0.69964553,0.00000000,1.27016076,0.76420098,1.16419501,0.00000000
-4.94347174,2.69870481,0.73064617,0.00000000,1.26789941,0.77663582,1.16518129,0.00000000
-4.93746873,2.73867118,0.76092268,0.00000000,1.26474784,0.78972231,1.16742080,0.00000000
-4.93146573,2.77612723,0.78969149,0.00000000,1.25987350,0.80269143,1.16987737,0.00000000
-4.92546273,2.80871219,0.81618483,0.00000000,1.25251604,0.81478201,1.17154491,0.00000000
-4.91945973,2.83422465,0.83967369,0.00000000,1.24201307,0.82526566,1.17148084,0.00000000
-4.91345673,2.85069156,0.85949005,0.00000000,1.22782162,0.83347030,1.16883626,0.00000000
-4.90745373,2.85642886,0.87504754,0.00000000,1.20953493,0.83880154,1.16288208,0.00000000
-4.90145073,2.85009175,0.88585974,0.00000000,1.18689407,0.84076129,1.15303020,0.00000000
-4.89544772,2.83071314,0.89155543,0.00000000,1.15979429,0.83896283,1.13884940,0.00000000
-4.88944472,2.79772935,0.89189027,0.00000000,1.12828624,0.83314209,1.12007567,0.00000000
-4.88344172,2.75099245,0.88675426,0.00000000,1.09257219,0.82316482,1.09661670,0.00000000
-4.87743872,2.69076926,0.87617496,0.00000000,1.05299784,0.80902932,1.06855084,0.00000000
-4.87143572,2.61772750,0.86031624,0.00000000,1.01004020,0.79086511,1.03612089,0.00000000
-4.86543272,2.53291011,0.83947261,0.00000000,0.96429230,0.76892733,0.99972296,0.00000000
-4.85942971,2.43769905,0.81405963,0.00000000,0.91644553,0.74358760,0.95989141,0.00000000
-4.85342671,2.33377042,0.78460058,0.00000000,0.86727029,0.71532153,0.91728029,0.00000000
-4.84742371,2.22304272,0.75171030,0.00000000,0.81759586,0.68469357,0.87264233,0.00000000
-4.84142071,2.10762055,0.71607656,0.00000000,0.76829017,0.65233989,0.82680623,0.00000000
-4.83541771,1.98973568,0.67844006,0.00000000,0.72024001,0.61894981,0.78065303,0.00000000
-4.82941471,1.87168770,0.63957361,0.00000000,0.67433233,0.58524659,0.73509242,0.00000000
-4.82341171,1.75578595,0.60026143,0.00000000,0.63143693,0.55196820,0.69103967,0.00000000
-4.81740870,1.64429455,0.56127908,0.00000000,0.59239077,0.51984851,0.64939362,0.00000000
-4.81140570,1.53938162,0.52337492,0.00000000,0.55798403,0.48959959,0.61101636,0.00000000
-4.80540270,1.44307387,0.48725330,0.00000000,0.52894789,0.46189532,0.57671472,0.00000000
-4.79939970,1.35721698,0.45356012,0.00000000,0.50594391,0.43735679,0.54722399,0.00000000
-4.79339670,1.28344227,0.42287082,0.00000000,0.48955482,0.41653944,0.52319371,0.00000000
-4.78739370,1.22313963,0.39568102,0.00000000,0.48027654,0.39992234,0.50517580,0.00000000
-4.78139070,1.17743658,0.37239971,0.00000000,0.47851112,0.38789934,0.49361470,0.00000000
-4.77538769,1.14718309,0.35334510,0.00000000,0.48456057,0.38077239,0.48883976,0.00000000
-4.76938469,1.13294197,0.33874266,0.00000000,0.49862134,0.37874663,0.49105955,0.00000000
-4.76338169,1.13498431,0.32872547,0.00000000,0.52077945,0.38192761,0.50035818,0.00000000
-4.75737869,1.15328981,0.32333638,0.00000000,0.55100645,0.39032019,0.51669361,0.00000000
-4.75137569,1.18755163,0.32253195,0.00000000,0.58915626,0.40382946,0.53989805,0.00000000
-4.74537269,1.23718589,0.32618782,0.00000000,0.63496322,0.42226340,0.56968044,0.00000000
-4.73936968,1.30134566,0.33410539,0.00000000,0.68804176,0.44533748,0.60563127,0.00000000
-4.73336668,1.37893950,0.34601967,0.00000000,0.74788792,0.47268116,0.64722977,0.00000000
-4.72736368,1.46865484,0.36160803,0.00000000,0.81388335,0.50384636,0.69385382,0.00000000
-4.72136068,1.56898605,0.38049990,0.00000000,0.88530189,0.53831778,0.74479234,0.00000000
-4.71535768,1.67826726,0.40228711,0.00000000,0.96131921,0.57552523,0.79926056,0.00000000
-4.70935468,1.79470972,0.42653492,0.00000000,1.04102560,0.61485761,0.85641766,0.00000000
-4.70335168,1.91644324,0.45279338,0.00000000,1.12344186,0.65567850,0.91538693,0.00000000
-4.69734867,2.04156096,0.48060895,0.00000000,1.20753811,0.69734299,0.97527767,0.00000000
-4.69134567,2.16816645,0.50953605,0.00000000,1.29225534,0.73921523,1.03520854,0.00000000
-4.68534267,2.29442183,0.53914830,0.00000000,1.37652873,0.78068640,1.09433151,0.00000000
-4.67933967,2.41859540,0.56904908,0.00000000,1.45931243,0.82119219,1.15185554,0.00000000
-4.67333667,2.53910691,0.59888098,0.00000000,1.53960451,0.86022939,1.20706907,0.00000000
-4.66733367,2.65456871,0.62833385,0.00000000,1.61647142,0.89737070,1.25936036,0.00000000
-4.66133067,2.76382085,0.65715107,0.00000000,1.68907061,0.93227710,1.30823464,0.00000000
-4.65532766,2.86595850,0.68513368,0.00000000,1.75667048,0.96470727,1.35332716,0.00000000
-4.64932466,2.96034998,0.71214203,0.00000000,1.81866660,0.99452327,1.39441137,0.00000000
-4.64332166,3.04664453,0.73809503,0.00000000,1.87459352,1.02169232,1.43140171,0.00000000
-4.63731866,3.12476895,0.76296669,0.00000000,1.92413144,1.04628432,1.46435066,0.00000000
-4.63131566,3.19491310,0.78678017,0.00000000,1.96710747,1.06846511,1.49343985,0.00000000
-4.62531266,3.25750455,0.80959959,0.00000000,2.00349144,1.08848572,1.51896584,0.00000000
-4.61930965,3.31317372,0.83151988,0.00000000,2.03338653,1.10666794,1.54132073,0.00000000
-4.61330665,3.36271081,0.85265533,0.00000000,2.05701521,1.12338693,1.56096877,0.00000000
-4.60730365,3.40701682,0.87312721,0.00000000,2.07470128,1.13905161,1.57841997,0.00000000
-4.60130065,3.44705106,0.89305143,0.00000000,2.08684917,1.15408379,1.59420193,0.00000000
-4.59529765,3.48377791,0.91252674,0.00000000,2.09392154,1.16889708,1.60883143,0.00000000
-4.58929465,3.51811562,0.93162425,0.00000000,2.09641654,1.18387666,1.62278725,0.00000000
-4.58329165,3.55088982,0.95037893,0.00000000,2.09484589,1.19936085,1.63648552,0.00000000
-4.57728864,3.58279429,0.96878365,0.00000000,2.08971511,1.21562554,1.65025899,0.00000000
-4.57128564,3.61436083,0.98678610,0.00000000,2.08150673,1.23287215,1.66434130,0.00000000
-4.56528264,3.64593994,1.00428888,0.00000000,2.07066736,1.25121973,1.67885696,0.00000000
-4.55927964,3.67769283,1.02115270,0.00000000,2.05759906,1.27070155,1.69381759,0.00000000
-4.55327664,3.70959511,1.03720260,0.00000000,2.04265511,1.29126617,1.70912449,0.00000000
-4.54727364,3.74145138,1.05223679,0.00000000,2.02614022,1.31278294,1.72457728,0.00000000
-4.54127064,3.77291942,1.06603745,0.00000000,2.00831438,1.33505129,1.73988799,0.00000000
-4.53526763,3.80354223,1.07838297,0.00000000,1.98939996,1.35781332,1.75469965,0.00000000
-4.52926463,3.83278544,1.08906066,0.00000000,1.96959090,1.38076865,1.76860835,0.00000000
-4.52326163,3.86007756,1.09787923,0.00000000,1.94906301,1.40359079,1.78118716,0.00000000
-4.51725863,3.88485031,1.10468015,0.00000000,1.92798430,1.42594379,1.79201078,0.00000000
-4.51125563,3.90657643,1.10934713,0.00000000,1.90652428,1.44749833,1.80067925,0.00000000
-4.50525263,3.92480267,1.11181324,0.00000000,1.88486134,1.46794624,1.80683960,0.00000000
-4.49924962,3.93917588,1.11206499,0.00000000,1.86318751,1.48701274,1.81020417,0.00000000
-4.49324662,3.94946105,1.11014340,0.00000000,1.84171015,1.50446581,1.81056476,0.00000000
-4.48724362,3.95555043,1.10614182,0.00000000,1.82065046,1.52012228,1.80780208,0.00000000
-4.48124062,3.95746371,1.10020082,0.00000000,1.80023891,1.53385070,1.80189013,0.00000000
-4.47523762,3.95533992,1.09250046,0.00000000,1.78070810,1.54557086,1.79289567,0.00000000
-4.46923462,3.94942208,1.08325055,0.00000000,1.76228351,1.55525063,1.78097311,0.00000000
-4.46323162,3.94003633,1.07267962,0.00000000,1.74517323,1.56290040,1.76635543,0.00000000
-4.45722861,3.92756742,1.06102319,0.00000000,1.72955730,1.56856581,1.74934201,0.00000000
-4.45122561,3.91243258,1.04851233,0.00000000,1.71557775,1.57231970,1.73028428,0.00000000
-4.44522261,3.89505589,1.03536303,0.00000000,1.70333014,1.57425367,1.70957020,0.00000000
-4.43921961,3.87584489,1.02176713,0.00000000,1.69285726,1.57447031,1.68760859,0.00000000
-4.43321661,3.85517105,1.00788531,0.00000000,1.68414555,1.57307628,1.66481410,0.00000000
-4.42721361,3.83335502,0.99384236,0.00000000,1.67712449,1.57017698,1.64159369,0.00000000
-4.42121061,3.81065747,0.97972501,0.00000000,1.67166893,1.56587287,1.61833496,0.00000000
-4.41520760,3.78727527,0.96558221,0.00000000,1.66760420,1.56025754,1.59539682,0.00000000
-4.40920460,3.76334292,0.95142769,0.00000000,1.66471357,1.55341746,1.57310249,0.00000000
-4.40320160,3.73893819,0.93724445,0.00000000,1.66274731,1.54543299,1.55173480,0.00000000
-4.39719860,3.71409089,0.92299068,0.00000000,1.66143284,1.53638049,1.53153340,0.00000000
-4.39119560,3.68879347,0.90860669,0.00000000,1.66048504,1.52633477,1.51269365,0.00000000
-4.38519260,3.66301211,0.89402219,0.00000000,1.65961611,1.51537165,1.49536664,0.00000000
-4.37918959,3.63669696,0.87916343,0.00000000,1.65854427,1.50357001,1.47965990,0.00000000
-4.37318659,3.60979051,0.86395984,0.00000000,1.65700088,1.49101297,1.46563835,0.00000000
-4.36718359,3.58223334,0.84834947,0.00000000,1.65473554,1.47778795,1.45332526,0.00000000
-4.36118059,3.55396680,0.83228342,0.00000000,1.65151929,1.46398548,1.44270293,0.00000000
-4.35517759,3.52493264,0.81572858,0.00000000,1.64714578,1.44969675,1.43371300,0.00000000
-4.34917459,3.49507003,0.79866913,0.00000000,1.64143076,1.43501010,1.42625659,0.00000000
-4.34317159,3.46431053,0.78110650,0.00000000,1.63421043,1.42000672,1.42019438,0.00000000
-4.33716858,3.43257212,0.76305818,0.00000000,1.62533903,1.40475608,1.41534699,0.00000000
-4.33116558,3.39975336,0.74455564,0.00000000,1.61468634,1.38931142,1.41149605,0.00000000
-4.32516258,3.36572882,0.72564145,0.00000000,1.60213565,1.37370601,1.40838635,0.00000000
-4.31915958,3.33034697,0.70636623,0.00000000,1.58758277,1.35795050,1.40572950,0.00000000
-4.31315658,3.29343135,0.68678548,0.00000000,1.57093638,1.34203198,1.40320938,0.00000000
-4.30715358,3.25478583,0.66695668,0.00000000,1.55212019,1.32591485,1.40048968,0.00000000
