energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-5.70585293,1.42572234,0.24502857,0.23049832,0.02118061,0.19944270,0.51509412,0.00000000,0.74083476,0.10230389
-5.69984992,1.43952968,0.24755711,0.23400248,0.02146737,0.20035564,0.52021454,0.00000000,0.74461102,0.10323410
-5.69384692,1.44556064,0.24866323,0.23647305,0.02164640,0.19992889,0.52257787,0.00000000,0.74341949,0.10361225
-5.68784392,1.44364990,0.24834201,0.23781593,0.02172495,0.19817202,0.52208479,0.00000000,0.73727093,0.10344000
-5.68184092,1.43385819,0.24662864,0.23797140,0.02171411,0.19512621,0.51871661,0.00000000,0.72629340,0.10273585
-5.67583792,1.41647229,0.24359784,0.23691641,0.02162863,0.19086285,0.51253650,0.00000000,0.71072764,0.10153473
-5.66983492,1.39199665,0.23936171,0.23466548,0.02148654,0.18548109,0.50368774,0.00000000,0.69091865,0.09988695
-5.66383192,1.36113683,0.23406633,0.23127001,0.02130865,0.17910433,0.49238891,0.00000000,0.66730371,0.09785663
-5.65782891,1.32477556,0.22788707,0.22681626,0.02111796,0.17187611,0.47892640,0.00000000,0.64039743,0.09551957
-5.65182591,1.28394237,0.22102289,0.22142186,0.02093892,0.16395521,0.46364454,0.00000000,0.61077453,0.09296063
-5.64582291,1.23977811,0.21368972,0.21523125,0.02079661,0.15551051,0.44693373,0.00000000,0.57905113,0.09027087
-5.63981991,1.19349588,0.20611343,0.20841006,0.02071594,0.14671562,0.42921703,0.00000000,0.54586526,0.08754437
-5.63381691,1.14633986,0.19852239,0.20113880,0.02072076,0.13774356,0.41093604,0.00000000,0.51185760,0.08487500
-5.62781391,1.09954388,0.19114004,0.19360617,0.02083296,0.12876181,0.39253621,0.00000000,0.47765294,0.08235322
-5.62181091,1.05429106,0.18417778,0.18600212,0.02107169,0.11992766,0.37445257,0.00000000,0.44384326,0.08006298
-5.61580790,1.01167635,0.17782832,0.17851113,0.02145256,0.11138432,0.35709611,0.00000000,0.41097290,0.07807890
-5.60980490,0.97267303,0.17225978,0.17130590,0.02198702,0.10325764,0.34084145,0.00000000,0.37952621,0.07646387
-5.60380190,0.93810447,0.16761076,0.16454167,0.02268182,0.09565370,0.32601615,0.00000000,0.34991812,0.07526701
-5.59779890,0.90862189,0.16398643,0.15835147,0.02353858,0.08865721,0.31289198,0.00000000,0.32248756,0.07452222
-5.59179590,0.88468892,0.16145589,0.15284231,0.02455363,0.08233074,0.30167840,0.00000000,0.29749392,0.07424724
-5.58579290,0.86657308,0.16005067,0.14809267,0.02571793,0.07671477,0.29251834,0.00000000,0.27511637,0.07444336
-5.57978989,0.85434438,0.15976461,0.14415102,0.02701723,0.07182847,0.28548644,0.00000000,0.25545576,0.07509567
-5.57378689,0.84788084,0.16055489,0.14103572,0.02843240,0.06767112,0.28058955,0.00000000,0.23853893,0.07617393
-5.56778389,0.84688044,0.16234429,0.13873596,0.02993991,0.06422406,0.27776953,0.00000000,0.22432485,0.07763393
-5.56178089,0.85087887,0.16502451,0.13721390,0.03151256,0.06145308,0.27690804,0.00000000,0.21271253,0.07941936
-5.55577789,0.85927231,0.16846043,0.13640764,0.03312026,0.05931112,0.27783320,0.00000000,0.20354987,0.08146411
-5.54977489,0.87134417,0.17249514,0.13623513,0.03473099,0.05774109,0.28032767,0.00000000,0.19664343,0.08369479
-5.54377189,0.88629484,0.17695562,0.13659848,0.03631182,0.05667888,0.28413797,0.00000000,0.19176844,0.08603357
-5.53776888,0.90327312,0.18165881,0.13738890,0.03782999,0.05605615,0.28898461,0.00000000,0.18867887,0.08840107
-5.53176588,0.92140834,0.18641781,0.13849161,0.03925399,0.05580315,0.29457270,0.00000000,0.18711711,0.09071924
-5.52576288,0.93984182,0.19104819,0.13979088,0.04055460,0.05585116,0.30060254,0.00000000,0.18682310,0.09291410
-5.51975988,0.95775658,0.19537401,0.14117476,0.04170586,0.05613475,0.30678007,0.00000000,0.18754252,0.09491833
-5.51375688,0.97440439,0.19923340,0.14253941,0.04268594,0.05659360,0.31282661,0.00000000,0.18903398,0.09667343
-5.50775388,0.98912899,0.20248360,0.14379293,0.04347777,0.05717397,0.31848762,0.00000000,0.19107500,0.09813154
-5.50175088,1.00138496,0.20500520,0.14485841,0.04406963,0.05782968,0.32354037,0.00000000,0.19346665,0.09925675
-5.49574787,1.01075155,0.20670552,0.14567628,0.04445534,0.05852278,0.32779999,0.00000000,0.19603689,0.10002592
-5.48974487,1.01694117,0.20752103,0.14620578,0.04463445,0.05922364,0.33112415,0.00000000,0.19864252,0.10042887
-5.48374187,1.01980249,0.20741871,0.14642567,0.04461201,0.05991075,0.33341582,0.00000000,0.20116977,0.10046816
-5.47773887,1.01931818,0.20639650,0.14633403,0.04439822,0.06057012,0.33462455,0.00000000,0.20353368,0.10015823
-5.47173587,1.01559783,0.20448264,0.14594747,0.04400794,0.06119435,0.33474596,0.00000000,0.20567638,0.09952417
-5.46573287,1.00886652,0.20173429,0.14529960,0.04345990,0.06178147,0.33381979,0.00000000,0.20756436,0.09860006
-5.45972986,0.99944993,0.19823524,0.14443908,0.04277590,0.06233360,0.33192665,0.00000000,0.20918504,0.09742707
-5.45372686,0.98775692,0.19409315,0.14342731,0.04197988,0.06285550,0.32918369,0.00000000,0.21054278,0.09605128
-5.44772386,0.97426056,0.18943627,0.14233588,0.04109696,0.06335314,0.32573958,0.00000000,0.21165464,0.09452157
-5.44172086,0.95947875,0.18440994,0.14124412,0.04015249,0.06383229,0.32176893,0.00000000,0.21254604,0.09288744
-5.43571786,0.94395547,0.17917313,0.14023664,0.03917117,0.06429730,0.31746674,0.00000000,0.21324675,0.09119702
-5.42971486,0.92824360,0.17389493,0.13940125,0.03817626,0.06475010,0.31304285,0.00000000,0.21378720,0.08949540
-5.42371186,0.91289005,0.16875147,0.13882705,0.03718893,0.06518941,0.30871705,0.00000000,0.21419553,0.08782317
-5.41770885,0.89842395,0.16392310,0.13860317,0.03622778,0.06561038,0.30471459,0.00000000,0.21449535,0.08621546
-5.41170585,0.88534813,0.15959210,0.13881769,0.03530850,0.06600442,0.30126267,0.00000000,0.21470445,0.08470132
-5.40570285,0.87413398,0.15594078,0.13955714,0.03444374,0.06635955,0.29858766,0.00000000,0.21483447,0.08330362
-5.39969985,0.86521970,0.15315009,0.14090627,0.03364316,0.06666087,0.29691315,0.00000000,0.21489140,0.08203924
-5.39369685,0.85901128,0.15139856,0.14294805,0.03291360,0.06689152,0.29645867,0.00000000,0.21487703,0.08091971
-5.38769385,0.85588576,0.15086146,0.14576386,0.03225939,0.06703372,0.29743899,0.00000000,0.21479102,0.07995207
-5.38169085,0.85619585,0.15171013,0.14943351,0.03168275,0.06707004,0.30006358,0.00000000,0.21463356,0.07914003
-5.37568784,0.86027506,0.15411117,0.15403521,0.03118430,0.06698479,0.30453619,0.00000000,0.21440828,0.07848508
-5.36968484,0.86844232,0.15822542,0.15964511,0.03076344,0.06676531,0.31105401,0.00000000,0.21412525,0.07798776
-5.36368184,0.88100518,0.16420649,0.16633641,0.03041890,0.06640326,0.31980631,0.00000000,0.21380377,0.07764874
-5.35767884,0.89826074,0.17219874,0.17417785,0.03014908,0.06589575,0.33097229,0.00000000,0.21347472,0.07746973
-5.35167584,0.92049373,0.18233454,0.18323168,0.02995237,0.06524616,0.34471783,0.00000000,0.21318231,0.07745415
-5.34567284,0.94797125,0.19473090,0.19355092,0.02982733,0.06446473,0.36119128,0.00000000,0.21298488,0.07760746
-5.33966983,0.98093392,0.20948525,0.20517606,0.02977283,0.06356877,0.38051798,0.00000000,0.21295493,0.07793717
-5.33366683,1.01958388,0.22667058,0.21813139,0.02978791,0.06258253,0.40279393,0.00000000,0.21317796,0.07845247
-5.32766383,1.06406975,0.24633017,0.23242096,0.02987171,0.06153670,0.42807863,0.00000000,0.21375036,0.07916352
-5.32166083,1.11446943,0.26847184,0.24802451,0.03002318,0.06046756,0.45638737,0.00000000,0.21477636,0.08008051
-5.31565783,1.17077167,0.29306226,0.26489358,0.03024073,0.05941577,0.48768360,0.00000000,0.21636402,0.08121244
-5.30965483,1.23285758,0.32002151,0.28294809,0.03052193,0.05842493,0.52187153,0.00000000,0.21862067,0.08256575
-5.30365183,1.30048327,0.34921824,0.30207362,0.03086307,0.05753996,0.55878968,0.00000000,0.22164777,0.08414299
-5.29764882,1.37326492,0.38046581,0.32211973,0.03125885,0.05680525,0.59820583,0.00000000,0.22553556,0.08594143
-5.29164582,1.45066757,0.41351975,0.34289944,0.03170209,0.05626284,0.63981375,0.00000000,0.23035776,0.08795191
-5.28564282,1.53199871,0.44807690,0.36419015,0.03218355,0.05595060,0.68323227,0.00000000,0.23616656,0.09015784
-5.27963982,1.61640764,0.48377640,0.38573612,0.03269180,0.05590047,0.72800690,0.00000000,0.24298806,0.09253465
-5.27363682,1.70289108,0.52020289,0.40725235,0.03321335,0.05613696,0.77361427,0.00000000,0.25081860,0.09504945
-5.26763382,1.79030560,0.55689184,0.42843017,0.03373276,0.05667581,0.81946949,0.00000000,0.25962193,0.09766120
-5.26163082,1.87738662,0.59333713,0.44894402,0.03423301,0.05752299,0.86493628,0.00000000,0.26932761,0.10032132
-5.25562781,1.96277380,0.62900073,0.46845956,0.03469595,0.05867404,0.90933977,0.00000000,0.27983056,0.10297464
-5.24962481,2.04504193,0.66332434,0.48664255,0.03510281,0.06011378,0.95198153,0.00000000,0.29099194,0.10556077
-5.24362181,2.12273645,0.69574244,0.50316840,0.03543487,0.06181638,0.99215642,0.00000000,0.30264127,0.10801580
-5.23761881,2.19441221,0.72569661,0.51773179,0.03567410,0.06374590,1.02917065,0.00000000,0.31457989,0.11027421
-5.23161581,2.25867392,0.75265043,0.53005616,0.03580390,0.06585706,1.06236035,0.00000000,0.32658548,0.11227099
-5.22561281,2.31421693,0.77610440,0.53990253,0.03580968,0.06809655,1.09111005,0.00000000,0.33841765,0.11394382
-5.21960980,2.35986634,0.79561043,0.54707734,0.03567955,0.07040443,1.11487020,0.00000000,0.34982431,0.11523515
-5.21360680,2.39461305,0.81078516,0.55143892,0.03540476,0.07271598,1.13317319,0.00000000,0.36054870,0.11609424
-5.20760380,2.41764526,0.82132160,0.55290237,0.03498014,0.07496363,1.14564715,0.00000000,0.37033673,0.11647893
-5.20160080,2.42837390,0.82699867,0.55144255,0.03440433,0.07707902,1.15202691,0.00000000,0.37894447,0.11635714
-5.19559780,2.42645126,0.82768808,0.54709510,0.03367989,0.07899517,1.15216188,0.00000000,0.38614544,0.11570795
-5.18959480,2.41178178,0.82335838,0.53995550,0.03281328,0.08064857,1.14602034,0.00000000,0.39173754,0.11452238
-5.18359180,2.38452477,0.81407594,0.53017605,0.03181461,0.08198117,1.13369010,0.00000000,0.39554916,0.11280362
-5.17758879,2.34508896,0.80000278,0.51796103,0.03069733,0.08294224,1.11537551,0.00000000,0.39744458,0.11056692
-5.17158579,2.29411913,0.78139149,0.50356026,0.02947777,0.08348994,1.09139089,0.00000000,0.39732810,0.10783901
-5.16558279,2.23247552,0.75857718,0.48726119,0.02817455,0.08359260,1.06215081,0.00000000,0.39514698,0.10465716
-5.15957979,2.16120681,0.73196721,0.46937996,0.02680796,0.08322972,1.02815748,0.00000000,0.39089305,0.10106787
-5.15357679,2.08151797,0.70202869,0.45025177,0.02539929,0.08239254,0.98998583,0.00000000,0.38460288,0.09712530
-5.14757379,1.99473419,0.66927470,0.43022087,0.02397009,0.08108424,0.94826692,0.00000000,0.37635653,0.09288954
-5.14157079,1.90226247,0.63424945,0.40963067,0.02254154,0.07931980,0.90367025,0.00000000,0.36627508,0.08842471
-5.13556778,1.80555228,0.59751320,0.38881422,0.02113379,0.07712546,0.85688567,0.00000000,0.35451680,0.08379702
-5.12956478,1.70605692,0.55962742,0.36808542,0.01976540,0.07453786,0.80860561,0.00000000,0.34127247,0.07907289
-5.12356178,1.60519688,0.52114076,0.34773144,0.01845288,0.07160300,0.75950812,0.00000000,0.32675971,0.07431714
-5.11755878,1.50432660,0.48257636,0.32800626,0.01721027,0.06837478,0.71024148,0.00000000,0.31121692,0.06959143
-5.11155578,1.40470562,0.44442073,0.30912588,0.01604894,0.06491363,0.66141071,0.00000000,0.29489674,0.06495284
-5.10555278,1.30747508,0.40711480,0.29126509,0.01497742,0.06128484,0.61356643,0.00000000,0.27805961,0.06045278
-5.09954977,1.21364010,0.37104703,0.27455596,0.01400137,0.05755701,0.56719635,0.00000000,0.26096749,0.05613617
-5.09354677,1.12405838,0.33654890,0.25908802,0.01312369,0.05380050,0.52271960,0.00000000,0.24387802,0.05204094
-5.08754377,1.03943510,0.30389267,0.24491006,0.01234468,0.05008591,0.48048379,0.00000000,0.22703931,0.04819780
-5.08154077,0.96032389,0.27329127,0.23203345,0.01166236,0.04648283,0.44076492,0.00000000,0.21068560,0.04463038
-5.07553777,0.88713326,0.24490026,0.22043669,0.01107275,0.04305861,0.40376979,0.00000000,0.19503371,0.04135553
-5.06953477,0.82013808,0.21882141,0.21007114,0.01057032,0.03987741,0.36964075,0.00000000,0.18028049,0.03838393
-5.06353177,0.75949494,0.19510778,0.20086749,0.01014839,0.03699940,0.33846235,0.00000000,0.16660116,0.03572081
-5.05752876,0.70526059,0.17376985,0.19274277,0.00979954,0.03448011,0.31026955,0.00000000,0.15414849,0.03336685
-5.05152576,0.65741230,0.15478228,0.18560764,0.00951609,0.03236995,0.28505696,0.00000000,0.14305275,0.03131909
-5.04552276,0.61586911,0.13809116,0.17937356,0.00929042,0.03071384,0.26278874,0.00000000,0.13342220,0.02957191
-5.03951976,0.58051274,0.12362117,0.17395963,0.00911537,0.02955089,0.24340852,0.00000000,0.12534408,0.02811794
-5.03351676,0.55120734,0.11128254,0.16929884,0.00898450,0.02891412,0.22684909,0.00000000,0.11888577,0.02694890
-5.02751376,0.52781710,0.10097738,0.16534342,0.00889233,0.02883025,0.21304130,0.00000000,0.11409607,0.02605629
-5.02151076,0.51022086,0.09260532,0.16206923,0.00883449,0.02931933,0.20192188,0.00000000,0.11100636,0.02543193
-5.01550775,0.49832342,0.08606824,0.15947893,0.00880775,0.03039446,0.19343982,0.00000000,0.10963160,0.02506837
-5.00950475,0.49206289,0.08127389,0.15760380,0.00881006,0.03206136,0.18756116,0.00000000,0.10997098,0.02495907
-5.00350175,0.49141411,0.07813853,0.15650433,0.00884045,0.03431795,0.18427199,0.00000000,0.11200824,0.02509836
-4.99749875,0.49638802,0.07658839,0.15626939,0.00889889,0.03715383,0.18357958,0.00000000,0.11571166,0.02548133
-4.99149575,0.50702736,0.07656014,0.15701412,0.00898610,0.04054989,0.18551166,0.00000000,0.12103371,0.02610346
-4.98549275,0.52339888,0.07800040,0.15887660,0.00910329,0.04447787,0.19011396,0.00000000,0.12791055,0.02696018
-4.97948974,0.54558282,0.08086437,0.16201345,0.00925195,0.04890008,0.19744614,0.00000000,0.13626138,0.02804636
-4.97348674,0.57366013,0.08511374,0.16659443,0.00943352,0.05376926,0.20757626,0.00000000,0.14598797,0.02935572
-4.96748374,0.60769833,0.09071409,0.17279641,0.00964917,0.05902875,0.22057419,0.00000000,0.15697426,0.03088025
-4.96148074,0.64773665,0.09763194,0.18079665,0.00989952,0.06461286,0.23650416,0.00000000,0.16908653,0.03260968
-4.95547774,0.69377136,0.10583158,0.19076585,0.01018445,0.07044758,0.25541684,0.00000000,0.18217396,0.03453100
-4.94947474,0.74574205,0.11527188,0.20286111,0.01050290,0.07645173,0.27734136,0.00000000,0.19606995,0.03662817
-4.94347174,0.80351953,0.12590343,0.21721894,0.01085279,0.08253837,0.30227753,0.00000000,0.21059414,0.03888186
-4.93746873,0.86689604,0.13766580,0.23394876,0.01123094,0.08861663,0.33018880,0.00000000,0.22555519,0.04126946
-4.93146573,0.93557822,0.15048556,0.25312686,0.01163304,0.09459380,0.36099613,0.00000000,0.24075430,0.04376519
-4.92546273,1.00918329,0.16427468,0.27479123,0.01205378,0.10037771,0.39457320,0.00000000,0.25598942,0.04634044
-4.91945973,1.08723864,0.17892984,0.29893734,0.01248689,0.10587922,0.43074327,0.00000000,0.27105993,0.04896422
-4.91345673,1.16918478,0.19433237,0.32551502,0.01292536,0.11101485,0.46927769,0.00000000,0.28577167,0.05160380
-4.90745373,1.25438172,0.21034901,0.35442656,0.01336164,0.11570925,0.50989641,0.00000000,0.29994209,0.05422543
-4.90145073,1.34211838,0.22683345,0.38552618,0.01378782,0.11989754,0.55227043,0.00000000,0.31340525,0.05679517
-4.89544772,1.43162466,0.24362855,0.41862077,0.01419599,0.12352740,0.59602608,0.00000000,0.32601636,0.05927974
-4.88944472,1.52208559,0.26056910,0.45347195,0.01457838,0.12656062,0.64075111,0.00000000,0.33765570,0.06164738
-4.88344172,1.61265698,0.27748508,0.48979941,0.01492770,0.12897428,0.68600229,0.00000000,0.34823164,0.06386867
-4.87743872,1.70248172,0.29420514,0.52728537,0.01523731,0.13076126,0.73131416,0.00000000,0.35768256,0.06591724
-4.87143572,1.79070622,0.31056027,0.56557993,0.01550146,0.13193018,0.77620870,0.00000000,0.36597751,0.06777043
-4.86543272,1.87649601,0.32638727,0.60430727,0.01571544,0.13250469,0.82020533,0.00000000,0.37311566,0.06940966
-4.85942971,1.95904999,0.34153204,0.64307233,0.01587565,0.13252218,0.86283094,0.00000000,0.37912437,0.07082083
-4.85342671,2.03761277,0.35585241,0.68146787,0.01597973,0.13203194,0.90362944,0.00000000,0.38405608,0.07199431
-4.84742371,2.11148454,0.36922032,0.71908145,0.01602655,0.13109287,0.94217045,0.00000000,0.38798422,0.07292498
-4.84142071,2.18002846,0.38152352,0.75550245,0.01601612,0.12977082,0.97805683,0.00000000,0.39099814,0.07361187
-4.83541771,2.24267513,0.39266634,0.79032856,0.01594959,0.12813580,1.01093073,0.00000000,0.39319761,0.07405785
-4.82941471,2.29892464,0.40256990,0.82317190,0.01582908,0.12625908,1.04047811,0.00000000,0.39468701,0.07426900
-4.82341171,2.34834616,0.41117164,0.85366447,0.01565754,0.12421038,1.06643157,0.00000000,0.39556959,0.07425408
-4.81740870,2.39057582,0.41842420,0.88146300,0.01543856,0.12205533,1.08857158,0.00000000,0.39594215,0.07402378
-4.81140570,2.42531309,0.42429403,0.90625301,0.01517621,0.11985323,1.10672640,0.00000000,0.39589044,0.07359004
-4.80540270,2.45231676,0.42875957,0.92775242,0.01487485,0.11765530,1.12077070,0.00000000,0.39548546,0.07296539
-4.79939970,2.47140069,0.43180953,0.94571447,0.01453893,0.11550344,1.13062340,0.00000000,0.39478097,0.07216236
-4.79339670,2.48243037,0.43344113,0.95993024,0.01417284,0.11342958,1.13624499,0.00000000,0.39381230,0.07119296
-4.78739370,2.48532054,0.43365869,0.97023076,0.01378080,0.11145556,1.13763457,0.00000000,0.39259637,0.07006832
-4.78139070,2.48003441,0.43247257,0.97648893,0.01336670,0.10959359,1.13482710,0.00000000,0.39113311,0.06879845
-4.77538769,2.46658460,0.42989864,0.97862109,0.01293409,0.10784711,1.12789094,0.00000000,0.38940789,0.06739213
-4.76938469,2.44503572,0.42595818,0.97658851,0.01248609,0.10621216,1.11692587,0.00000000,0.38739498,0.06585700
-4.76338169,2.41550859,0.42067839,0.97039860,0.01202541,0.10467893,1.10206182,0.00000000,0.38506163,0.06419971
-4.75737869,2.37818534,0.41409321,0.96010584,0.01155435,0.10323350,1.08345796,0.00000000,0.38237245,0.06242624
-4.75137569,2.33331510,0.40624458,0.94581229,0.01107487,0.10185965,1.06130237,0.00000000,0.37929392,0.06054223
-4.74537269,2.28121932,0.39718377,0.92766759,0.01058866,0.10054050,1.03581182,0.00000000,0.37579851,0.05855340
-4.73936968,2.22229619,0.38697273,0.90586824,0.01009720,0.09926009,1.00723157,0.00000000,0.37186821,0.05646601
-4.73336668,2.15702315,0.37568529,0.88065600,0.00960185,0.09800454,0.97583481,0.00000000,0.36749728,0.05428719
-4.72736368,2.08595705,0.36340793,0.85231530,0.00910395,0.09676297,0.94192152,0.00000000,0.36269386,0.05202529
-4.72136068,2.00973132,0.35024013,0.82116958,0.00860487,0.09552801,0.90581652,0.00000000,0.35748049,0.04969017
-4.71535768,1.92904982,0.33629405,0.78757641,0.00810607,0.09429588,0.86786645,0.00000000,0.35189351,0.04729327
-4.70935468,1.84467744,0.32169364,0.75192158,0.00760918,0.09306621,0.82843568,0.00000000,0.34598126,0.04484771
-4.70335168,1.75742743,0.30657297,0.71461209,0.00711598,0.09184146,0.78790119,0.00000000,0.33980149,0.04236814
-4.69734867,1.66814603,0.29107410,0.67606843,0.00662845,0.09062616,0.74664641,0.00000000,0.33341792,0.03987060
-4.69134567,1.57769510,0.27534435,0.63671611,0.00614872,0.08942596,0.70505432,0.00000000,0.32689644,0.03737215
-4.68534267,1.48693334,0.25953323,0.59697704,0.00567906,0.08824670,0.66350014,0.00000000,0.32030118,0.03489058
-4.67933967,1.39669740,0.24378926,0.55726092,0.00522183,0.08709346,0.62234386,0.00000000,0.31369076,0.03244392
-4.67333667,1.30778356,0.22825671,0.51795700,0.00477943,0.08596979,0.58192310,0.00000000,0.30711503,0.03005004
-4.66733367,1.22093120,0.21307264,0.47942666,0.00435427,0.08487720,0.54254659,0.00000000,0.30061261,0.02772619
-4.66133067,1.13680874,0.19836423,0.44199704,0.00394866,0.08381487,0.50448868,0.00000000,0.29420938,0.02548861
-4.65532766,1.05600296,0.18424671,0.40595595,0.00356479,0.08277975,0.46798522,0.00000000,0.28791806,0.02335221
-4.64932466,0.97901197,0.17082190,0.37154836,0.00320469,0.08176697,0.43323090,0.00000000,0.28173907,0.02133025
-4.64332166,0.90624238,0.15817745,0.33897447,0.00287018,0.08077058,0.40037832,0.00000000,0.27566239,0.01943420
