energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-5.89194597,3.46251854,0.15485477,0.14740957,1.24197639,0.36643168,1.80564939,0.00000000,1.06056446,0.50124903
-5.88594297,3.46004409,0.15388894,0.14582316,1.23776286,0.36338609,1.81109331,0.00000000,1.05945988,0.50554041
-5.87993997,3.45430951,0.15247188,0.14455396,1.23079114,0.36004028,1.81419004,0.00000000,1.05584956,0.50945945
-5.87393697,3.44544535,0.15063338,0.14360341,1.22114160,0.35643472,1.81498018,0.00000000,1.04978256,0.51297659
-5.86793397,3.43373384,0.14841243,0.14296820,1.20897128,0.35262148,1.81360514,0.00000000,1.04137236,0.51609027
-5.86193097,3.41958236,0.14585563,0.14264012,1.19450568,0.34866150,1.81029159,0.00000000,1.03079037,0.51882230
-5.85592796,3.40348895,0.14301512,0.14260581,1.17802747,0.34462121,1.80533105,0.00000000,1.01825685,0.52121189
-5.84992496,3.38600244,0.13994652,0.14284661,1.15986264,0.34056875,1.79905603,0.00000000,1.00402968,0.52330856
-5.84392196,3.36767999,0.13670656,0.14333849,1.14036535,0.33657009,1.79181431,0.00000000,0.98839197,0.52516467
-5.83791896,3.34904514,0.13335087,0.14405212,1.11990208,0.33268529,1.78394315,0.00000000,0.97163920,0.52682779
-5.83191596,3.33054922,0.12993193,0.14495314,1.09883650,0.32896512,1.77574524,0.00000000,0.95406663,0.52833381
-5.82591296,3.31253909,0.12649727,0.14600275,1.07751563,0.32544843,1.76746787,0.00000000,0.93595798,0.52970100
-5.81990995,3.29523322,0.12308810,0.14715850,1.05625826,0.32216032,1.75928682,0.00000000,0.91757578,0.53092558
-5.81390695,3.27870795,0.11973832,0.14837540,1.03534624,0.31911128,1.75129591,0.00000000,0.89915399,0.53197919
-5.80790395,3.26289476,0.11647417,0.14960728,1.01501883,0.31629741,1.74350292,0.00000000,0.88089326,0.53280824
-5.80190095,3.24758854,0.11331415,0.15080838,0.99547038,0.31370169,1.73583192,0.00000000,0.86295871,0.53333544
-5.79589795,3.23246638,0.11026964,0.15193502,0.97685111,0.31129606,1.72813176,0.00000000,0.84548042,0.53346328
-5.78989495,3.21711506,0.10734574,0.15294741,0.95927062,0.30904441,1.72019004,0.00000000,0.82855600,0.53307924
-5.78389195,3.20106538,0.10454251,0.15381128,0.94280356,0.30690604,1.71175137,0.00000000,0.81225506,0.53206240
-5.77788894,3.18383067,0.10185645,0.15449943,0.92749678,0.30483941,1.70253848,0.00000000,0.79662489,0.53029102
-5.77188594,3.16494643,0.09928201,0.15499301,0.91337714,0.30280589,1.69227480,0.00000000,0.78169672,0.52765049
-5.76588294,3.14400847,0.09681313,0.15528230,0.90045918,0.30077325,1.68070655,0.00000000,0.76749193,0.52404124
-5.75987994,3.12070648,0.09444468,0.15536722,0.88875195,0.29871866,1.66762311,0.00000000,0.75402770,0.51938585
-5.75387694,3.09485079,0.09217363,0.15525719,0.87826437,0.29663082,1.65287392,0.00000000,0.74132144,0.51363522
-5.74787394,3.06639041,0.08999996,0.15497054,0.86900859,0.29451134,1.63638102,0.00000000,0.72939380,0.50677298
-5.74187094,3.03542111,0.08792727,0.15453342,0.86100120,0.29237499,1.61814631,0.00000000,0.71826992,0.49881822
-5.73586793,3.00218308,0.08596294,0.15397823,0.85426213,0.29024898,1.59825315,0.00000000,0.70797893,0.48982612
-5.72986493,2.96704848,0.08411807,0.15334169,0.84881142,0.28817133,1.57686233,0.00000000,0.69855177,0.47988664
-5.72386193,2.93049992,0.08240697,0.15266269,0.84466436,0.28618827,1.55420288,0.00000000,0.69001763,0.46912121
-5.71785893,2.89310146,0.08084647,0.15197991,0.84182522,0.28435110,1.53055840,0.00000000,0.68239937,0.45767780
-5.71185593,2.85546443,0.07945499,0.15132957,0.84028054,0.28271257,1.50625014,0.00000000,0.67570844,0.44572460
-5.70585293,2.81821041,0.07825152,0.15074328,0.83999245,0.28132305,1.48161794,0.00000000,0.66993976,0.43344292
-5.69984992,2.78193414,0.07725453,0.15024615,0.84089280,0.28022687,1.45700061,0.00000000,0.66506707,0.42101946
-5.69384692,2.74716896,0.07648099,0.14985539,0.84287881,0.27945890,1.43271705,0.00000000,0.66103930,0.40863881
-5.68784392,2.71435703,0.07594540,0.14957938,0.84581070,0.27904178,1.40904938,0.00000000,0.65777837,0.39647634
-5.68184092,2.68382652,0.07565911,0.14941728,0.84951184,0.27898387,1.38622937,0.00000000,0.65517859,0.38469208
-5.67583792,2.65577710,0.07562978,0.14935934,0.85377151,0.27927803,1.36442887,0.00000000,0.65310798,0.37342584
-5.66983492,2.63027453,0.07586109,0.14938774,0.85835043,0.27990147,1.34375488,0.00000000,0.65141143,0.36279382
-5.66383192,2.60725484,0.07635271,0.14947797,0.86298887,0.28081647,1.32424948,0.00000000,0.64991565,0.35288685
-5.65782891,2.58653724,0.07710044,0.14960072,0.86741690,0.28197198,1.30589447,0.00000000,0.64843566,0.34377028
-5.65182591,2.56784515,0.07809660,0.14972415,0.87136647,0.28330607,1.28862033,0.00000000,0.64678241,0.33548541
-5.64582291,2.55083353,0.07933047,0.14981631,0.87458436,0.28474898,1.27231865,0.00000000,0.64477118,0.32805225
-5.63981991,2.53512058,0.08078889,0.14984773,0.87684559,0.28622658,1.25685728,0.00000000,0.64223024,0.32147337
-5.63381691,2.52032185,0.08245688,0.14979388,0.87796621,0.28766402,1.24209687,0.00000000,0.63900925,0.31573849
-5.62781391,2.50608415,0.08431822,0.14963739,0.87781489,0.28898942,1.22790786,0.00000000,0.63498691,0.31082942
-5.62181091,2.49211727,0.08635594,0.14937000,0.87632246,0.29013724,1.21418654,0.00000000,0.63007747,0.30672498
-5.61580790,2.47822130,0.08855277,0.14899390,0.87348889,0.29105139,1.20086919,0.00000000,0.62423571,0.30340554
-5.60980490,2.46430792,0.09089142,0.14852259,0.86938710,0.29168754,1.18794337,0.00000000,0.61746003,0.30085690
-5.60380190,2.45041421,0.09335476,0.14798105,0.86416336,0.29201495,1.17545556,0.00000000,0.60979370,0.29907313
-5.59779890,2.43670830,0.09592580,0.14740527,0.85803415,0.29201740,1.16351463,0.00000000,0.60132391,0.29805829
-5.59179590,2.42348626,0.09858764,0.14684114,0.85127952,0.29169343,1.15229096,0.00000000,0.59217898,0.29782686
-5.58579290,2.41116073,0.10132330,0.14634269,0.84423311,0.29105573,1.14201111,0.00000000,0.58252370,0.29840290
-5.57978989,2.40024160,0.10411547,0.14596989,0.83726948,0.29012992,1.13294848,0.00000000,0.57255306,0.29981789
-5.57378689,2.39131016,0.10694625,0.14578591,0.83078898,0.28895274,1.12541024,0.00000000,0.56248483,0.30210759
-5.56778389,2.38498784,0.10979694,0.14585423,0.82520119,0.28756971,1.11972147,0.00000000,0.55255112,0.30530788
-5.56178089,2.38190151,0.11264784,0.14623553,0.82090734,0.28603257,1.11620718,0.00000000,0.54298956,0.30945007
-5.55577789,2.38264700,0.11547811,0.14698459,0.81828283,0.28439643,1.11517326,0.00000000,0.53403429,0.31455581
-5.54977489,2.38775278,0.11826578,0.14814739,0.81766037,0.28271702,1.11688735,0.00000000,0.52590722,0.32063203
-5.54377189,2.39764578,0.12098774,0.14975846,0.81931463,0.28104797,1.12156060,0.00000000,0.51880996,0.32766617
-5.53776888,2.41262079,0.12361998,0.15183875,0.82344910,0.27943831,1.12933124,0.00000000,0.51291658,0.33562202
-5.53176588,2.43281520,0.12613775,0.15439395,0.83018559,0.27793029,1.14025090,0.00000000,0.50836753,0.34443648
-5.52576288,2.45819005,0.12851593,0.15741345,0.83955688,0.27655765,1.15427425,0.00000000,0.50526490,0.35401737
-5.51975988,2.48851839,0.13072932,0.16086996,0.85150289,0.27534421,1.17125250,0.00000000,0.50366905,0.36424259
-5.51375688,2.52338133,0.13275307,0.16471984,0.86587032,0.27430298,1.19093121,0.00000000,0.50359671,0.37496064
-5.50775388,2.56217202,0.13456299,0.16890400,0.88241582,0.27343566,1.21295239,0.00000000,0.50502058,0.38599251
-5.50175088,2.60410728,0.13613598,0.17334953,0.90081257,0.27273266,1.23686092,0.00000000,0.50787027,0.39713503
-5.49574787,2.64824632,0.13745028,0.17797173,0.92065982,0.27217340,1.26211499,0.00000000,0.51203457,0.40816538
-5.48974487,2.69351580,0.13848581,0.18267671,0.94149507,0.27172709,1.28810015,0.00000000,0.51736490,0.41884680
-5.48374187,2.73874009,0.13922434,0.18736420,0.96280834,0.27135370,1.31414642,0.00000000,0.52367972,0.42893505
-5.47773887,2.78267554,0.13964976,0.19193066,0.98405782,0.27100533,1.33954766,0.00000000,0.53076988,0.43818552
-5.47173587,2.82404741,0.13974819,0.19627244,1.00468646,0.27062772,1.36358259,0.00000000,0.53840458,0.44636066
-5.46573287,2.86158808,0.13950815,0.20028883,1.02413875,0.27016195,1.38553652,0.00000000,0.54633780,0.45323734
-5.45972986,2.89407507,0.13892069,0.20388505,1.04187705,0.26954635,1.40472296,0.00000000,0.55431518,0.45861393
-5.45372686,2.92036766,0.13797957,0.20697490,1.05739700,0.26871842,1.42050437,0.00000000,0.56208087,0.46231672
-5.44772386,2.93944076,0.13668139,0.20948307,1.07024139,0.26761685,1.43231133,0.00000000,0.56938447,0.46420555
-5.44172086,2.95041503,0.13502578,0.21134706,1.08001217,0.26618358,1.43965931,0.00000000,0.57598775,0.46417824
-5.43571786,2.95258233,0.13301567,0.21251859,1.08638020,0.26436574,1.44216267,0.00000000,0.58167095,0.46217387
-5.42971486,2.94542564,0.13065748,0.21296454,1.08909254,0.26211762,1.43954540,0.00000000,0.58623862,0.45817459
-5.42371186,2.92863325,0.12796142,0.21266738,1.08797719,0.25940238,1.43164824,0.00000000,0.58952477,0.45220613
-5.41770885,2.90210650,0.12494167,0.21162517,1.08294515,0.25619366,1.41843215,0.00000000,0.59139718,0.44433683
-5.41170585,2.86596135,0.12161663,0.20985101,1.07399007,0.25247689,1.39997798,0.00000000,0.59176082,0.43467532
-5.40570285,2.82052369,0.11800909,0.20737217,1.06118539,0.24825025,1.37648262,0.00000000,0.59056020,0.42336707
-5.39969985,2.76631863,0.11414628,0.20422885,1.04467952,0.24352534,1.34825169,0.00000000,0.58778059,0.41058981
-5.39369685,2.70405450,0.11005983,0.20047261,1.02468897,0.23832739,1.31568927,0.00000000,0.58344812,0.39654818
-5.38769385,2.63460191,0.10578568,0.19616464,1.00149013,0.23269502,1.27928502,0.00000000,0.57762862,0.38146766
-5.38169085,2.55896872,0.10136370,0.19137383,0.97540979,0.22667960,1.23959919,0.00000000,0.57042542,0.36558820
-5.37568784,2.47827196,0.09683734,0.18617477,0.94681495,0.22034406,1.19724620,0.00000000,0.56197594,0.34915766
-5.36968484,2.39370731,0.09225299,0.18064573,0.91610215,0.21376137,1.15287722,0.00000000,0.55244744,0.33242528
-5.36368184,2.30651752,0.08765927,0.17486667,0.88368684,0.20701262,1.10716245,0.00000000,0.54203179,0.31563553
-5.35767884,2.21796050,0.08310624,0.16891731,0.84999295,0.20018472,1.06077368,0.00000000,0.53093979,0.29902239
-5.35167584,2.12927826,0.07864439,0.16287540,0.81544309,0.19336795,1.01436766,0.00000000,0.51939496,0.28280421
-5.34567284,2.04166761,0.07432373,0.15681507,0.78044962,0.18665339,0.96857084,0.00000000,0.50762712,0.26717948
-5.33966983,1.95625353,0.07019272,0.15080550,0.74540673,0.18013022,0.92396584,0.00000000,0.49586615,0.25232331
-5.33366683,1.87406597,0.06629731,0.14490964,0.71068375,0.17388329,0.88108014,0.00000000,0.48433591,0.23838493
-5.32766383,1.79602077,0.06267998,0.13918336,0.67661980,0.16799071,0.84037716,0.00000000,0.47324880,0.22548607
-5.32166083,1.72290512,0.05937890,0.13367469,0.64351981,0.16252193,0.80224996,0.00000000,0.46280087,0.21372026
-5.31565783,1.65536791,0.05642723,0.12842340,0.61165187,0.15753605,0.76701761,0.00000000,0.45316798,0.20315307
-5.30965483,1.59391508,0.05385255,0.12346077,0.58124596,0.15308070,0.73492427,0.00000000,0.44450279,0.19382309
-5.30365183,1.53890990,0.05167649,0.11880957,0.55249387,0.14919140,0.70614074,0.00000000,0.43693291,0.18574370
-5.29764882,1.49057791,0.04991456,0.11448431,0.52555029,0.14589138,0.68076843,0.00000000,0.43056005,0.17890542
-5.29164582,1.44901613,0.04857619,0.11049164,0.50053480,0.14319202,0.65884526,0.00000000,0.42546031,0.17327876
-5.28564282,1.41420583,0.04766491,0.10683089,0.47753464,0.14109367,0.64035336,0.00000000,0.42168533,0.16881745
-5.27963982,1.38602841,0.04717880,0.10349480,0.45660820,0.13958693,0.62522793,0.00000000,0.41926441,0.16546193
-5.27363682,1.36428328,0.04711103,0.10047032,0.43778873,0.13865429,0.61336699,0.00000000,0.41820727,0.16314287
-5.26763382,1.34870709,0.04745057,0.09773952,0.42108839,0.13827195,0.60464146,0.00000000,0.41850739,0.16178473
-5.26163082,1.33899335,0.04818299,0.09528052,0.40650233,0.13841183,0.59890518,0.00000000,0.42014569,0.16130919
-5.25562781,1.33481151,0.04929127,0.09306852,0.39401249,0.13904354,0.59600435,0.00000000,0.42309431,0.16163823
-5.24962481,1.33582469,0.05075671,0.09107670,0.38359122,0.14013636,0.59578606,0.00000000,0.42732031,0.16269694
-5.24362181,1.34170526,0.05255969,0.08927722,0.37520433,0.14166088,0.59810554,0.00000000,0.43278912,0.16441583
-5.23761881,1.35214760,0.05468044,0.08764206,0.36881359,0.14359046,0.60283169,0.00000000,0.43946746,0.16673268
-5.23161581,1.36687748,0.05709962,0.08614390,0.36437851,0.14590225,0.60985095,0.00000000,0.44732557,0.16959378
-5.22561281,1.38565759,0.05979875,0.08475675,0.36185734,0.14857778,0.61906903,0.00000000,0.45633868,0.17295460
-5.21960980,1.40828915,0.06276050,0.08345657,0.36120725,0.15160309,0.63041067,0.00000000,0.46648747,0.17677986
-5.21360680,1.43460934,0.06596868,0.08222177,0.36238368,0.15496833,0.64381739,0.00000000,0.47775756,0.18104303
-5.20760380,1.46448481,0.06940806,0.08103345,0.36533891,0.15866693,0.65924328,0.00000000,0.49013791,0.18572528
-5.20160080,1.49780167,0.07306399,0.07987564,0.37001986,0.16269433,0.67664918,0.00000000,0.50361828,0.19081389
-5.19559780,1.53445229,0.07692178,0.07873527,0.37636532,0.16704625,0.69599538,0.00000000,0.51818566,0.19630033
-5.18959480,1.57431985,0.08096593,0.07760212,0.38430270,0.17171685,0.71723345,0.00000000,0.53382005,0.20217796
-5.18359180,1.61726134,0.08517926,0.07646855,0.39374454,0.17669653,0.74029735,0.00000000,0.55048951,0.20843961
-5.17758879,1.66309012,0.08954196,0.07532916,0.40458497,0.18196981,0.76509464,0.00000000,0.56814506,0.21507496
-5.17158579,1.71155901,0.09403067,0.07418041,0.41669645,0.18751329,0.79149805,0.00000000,0.58671545,0.22206818
-5.16558279,1.76234511,0.09861753,0.07302017,0.42992697,0.19329374,0.81933814,0.00000000,0.60610230,0.22939557
-5.15957979,1.81503741,0.10326954,0.07184721,0.44409804,0.19926666,0.84839748,0.00000000,0.62617591,0.23702370
-5.15357679,1.86912821,0.10794797,0.07066080,0.45900374,0.20537524,0.87840684,0.00000000,0.64677208,0.24490790
-5.14757379,1.92400906,0.11260814,0.06946028,0.47441098,0.21154991,0.90904380,0.00000000,0.66769032,0.25299137
-5.14157079,1.97897222,0.11719944,0.06824478,0.49006117,0.21770856,0.93993404,0.00000000,0.68869353,0.26120491
-5.13556778,2.03321759,0.12166580,0.06701299,0.50567353,0.22375742,0.97065554,0.00000000,0.70950968,0.26946739
-5.12956478,2.08586567,0.12594639,0.06576311,0.52094976,0.22959267,1.00074566,0.00000000,0.72983528,0.27768679
-5.12356178,2.13597596,0.12997680,0.06449289,0.53558039,0.23510266,1.02971098,0.00000000,0.74934087,0.28576212
-5.11755878,2.18257068,0.13369044,0.06319988,0.54925235,0.24017078,1.05703967,0.00000000,0.76767837,0.29358581
-5.11155578,2.22466261,0.13702033,0.06188170,0.56165767,0.24467886,1.08221587,0.00000000,0.78449008,0.30104674
-5.10555278,2.26128626,0.13990097,0.06053656,0.57250300,0.24851080,1.10473565,0.00000000,0.79941908,0.30803364
-5.09954977,2.29153098,0.14227041,0.05916375,0.58151947,0.25155657,1.12412378,0.00000000,0.81212064,0.31443879
-5.09354677,2.31457451,0.14407238,0.05776432,0.58847261,0.25371617,1.13995065,0.00000000,0.82227403,0.32016185
-5.08754377,2.32971553,0.14525831,0.05634167,0.59317173,0.25490338,1.15184858,0.00000000,0.82959451,0.32511364
-5.08154077,2.33640367,0.14578916,0.05490218,0.59547839,0.25504934,1.15952672,0.00000000,0.83384458,0.32921969
-5.07553777,2.33426553,0.14563707,0.05345582,0.59531357,0.25410555,1.16278398,0.00000000,0.83484434,0.33242344
-5.06953477,2.32312546,0.14478666,0.05201662,0.59266305,0.25204621,1.16151915,0.00000000,0.83248010,0.33468891
-5.06353177,2.30302014,0.14323587,0.05060305,0.58758081,0.24886994,1.15573796,0.00000000,0.82671108,0.33600277
-5.05752876,2.27420608,0.14099641,0.04923821,0.58019015,0.24460056,1.14555658,0.00000000,0.81757367,0.33637569
-5.05152576,2.23715971,0.13809376,0.04794986,0.57068244,0.23928710,1.13120143,0.00000000,0.80518308,0.33584287
-5.04552276,2.19256991,0.13456665,0.04677027,0.55931348,0.23300284,1.11300519,0.00000000,0.78973217,0.33446388
-5.03951976,2.14132324,0.13046614,0.04573581,0.54639754,0.22584365,1.09139929,0.00000000,0.77148754,0.33232161
-5.03351676,2.08448234,0.12585426,0.04488636,0.53229924,0.21792541,1.06690305,0.00000000,0.75078295,0.32952054
-5.02751376,2.02325838,0.12080232,0.04426451,0.51742358,0.20938097,1.04010988,0.00000000,0.72801025,0.32618433
-5.02151076,1.95897856,0.11538895,0.04391456,0.50220444,0.20035637,1.01167116,0.00000000,0.70360825,0.32245273
-5.01550775,1.89304979,0.10969796,0.04388131,0.48709193,0.19100685,0.98227829,0.00000000,0.67804993,0.31847812
-5.00950475,1.82692001,0.10381608,0.04420879,0.47253905,0.18149253,0.95264363,0.00000000,0.65182844,0.31442154
-5.00350175,1.76203840,0.09783068,0.04493878,0.45898812,0.17197407,0.92348098,0.00000000,0.62544245,0.31044853
-4.99749875,1.69981587,0.09182758,0.04610936,0.44685741,0.16260838,0.89548624,0.00000000,0.59938150,0.30672482
-4.99149575,1.64158719,0.08588902,0.04775334,0.43652852,0.15354465,0.86931893,0.00000000,0.57411182,0.30341194
-4.98549275,1.58857596,0.08009180,0.04989685,0.42833484,0.14492063,0.84558511,0.00000000,0.55006310,0.30066301
-4.97948974,1.54186356,0.07450573,0.05255794,0.42255149,0.13685949,0.82482226,0.00000000,0.52761691,0.29861870
-4.97348674,1.50236300,0.06919235,0.05574538,0.41938721,0.12946720,0.80748656,0.00000000,0.50709691,0.29740354
-4.96748374,1.47079844,0.06420404,0.05945763,0.41897831,0.12283057,0.79394292,0.00000000,0.48876145,0.29712274
-4.96148074,1.44769107,0.05958339,0.06368220,0.42138505,0.11701593,0.78445807,0.00000000,0.47279861,0.29785949
-4.95547774,1.43335166,0.05536297,0.06839521,0.42659050,0.11206861,0.77919690,0.00000000,0.45932387,0.29967298
-4.94947474,1.42788005,0.05156546,0.07356144,0.43450207,0.10801295,0.77822211,0.00000000,0.44838055,0.30259715
-4.94347174,1.43117147,0.04820395,0.07913471,0.44495553,0.10485313,0.78149718,0.00000000,0.43994274,0.30664028
-4.93746873,1.44292955,0.04528266,0.08505874,0.45772161,0.10257450,0.78889265,0.00000000,0.43392075,0.31178540
-4.93146573,1.46268550,0.04279780,0.09126844,0.47251484,0.10114551,0.80019528,0.00000000,0.43016862,0.31799165
-4.92546273,1.48982287,0.04073859,0.09769152,0.48900448,0.10052010,0.81512007,0.00000000,0.42849351,0.32519647
-4.91945973,1.52360688,0.03908852,0.10425060,0.50682704,0.10064044,0.83332452,0.00000000,0.42866633,0.33331860
-4.91345673,1.56321732,0.03782656,0.11086552,0.52560007,0.10143987,0.85442462,0.00000000,0.43043339,0.34226188
-4.90745373,1.60778378,0.03692850,0.11745586,0.54493672,0.10284608,0.87801213,0.00000000,0.43352825,0.35191959
-4.90145073,1.65642175,0.03636821,0.12394367,0.56446036,0.10478422,0.90367234,0.00000000,0.43768353,0.36217921
-4.89544772,1.70826819,0.03611888,0.13025603,0.58381888,0.10717993,0.93100157,0.00000000,0.44264203,0.37292742
-4.88944472,1.76251490,0.03615406,0.13632766,0.60269791,0.10996211,0.95962371,0.00000000,0.44816663,0.38405507
-4.88344172,1.81843844,0.03644870,0.14210314,0.62083251,0.11306537,0.98920513,0.00000000,0.45404874,0.39546180
-4.87743872,1.87542488,0.03697984,0.14753883,0.63801673,0.11643208,1.01946697,0.00000000,0.46011480,0.40706023
-4.87143572,1.93298856,0.03772721,0.15260431,0.65411062,0.12001379,1.05019452,0.00000000,0.46623074,0.41877923
-4.86543272,1.99078357,0.03867354,0.15728321,0.66904440,0.12377221,1.08124294,0.00000000,0.47230410,0.43056627
-4.85942971,2.04860748,0.03980467,0.16157351,0.68281953,0.12767944,1.11253905,0.00000000,0.47828403,0.44238853
-4.85342671,2.10639720,0.04110943,0.16548715,0.69550664,0.13171772,1.14407911,0.00000000,0.48415903,0.45423282
-4.84742371,2.16421684,0.04257927,0.16904900,0.70724045,0.13587852,1.17592244,0.00000000,0.48995288,0.46610405
-4.84142071,2.22223848,0.04420773,0.17229531,0.71821184,0.14016110,1.20818141,0.00000000,0.49571890,0.47802255
-4.83541771,2.28071680,0.04598978,0.17527165,0.72865759,0.14457068,1.24100810,0.00000000,0.50153303,0.49002022
-4.82941471,2.33995888,0.04792098,0.17803042,0.73884827,0.14911628,1.27457849,0.00000000,0.50748619,0.50213576
-4.82341171,2.40029116,0.04999663,0.18062819,0.74907485,0.15380834,1.30907499,0.00000000,0.51367632,0.51440927
-4.81740870,2.46202532,0.05221095,0.18312291,0.75963484,0.15865635,1.34466835,0.00000000,0.52020068,0.52687666
-4.81140570,2.52542540,0.05455619,0.18557118,0.77081863,0.16366655,1.38150013,0.00000000,0.52714887,0.53956410
-4.80540270,2.59067807,0.05702204,0.18802580,0.78289671,0.16883997,1.41966676,0.00000000,0.53459683,0.55248305
-4.79939970,2.65786827,0.05959502,0.19053362,0.79610856,0.17417077,1.45920631,0.00000000,0.54260239,0.56562614
-4.79339670,2.72696165,0.06225822,0.19313390,0.81065355,0.17964520,1.50008899,0.00000000,0.55120237,0.57896444
-4.78739370,2.79779538,0.06499120,0.19585730,0.82668453,0.18524112,1.54221189,0.00000000,0.56041149,0.59244612
-4.78139070,2.87007805,0.06777019,0.19872541,0.84430416,0.19092819,1.58539879,0.00000000,0.57022302,0.60599697
-4.77538769,2.94339892,0.07056855,0.20175097,0.86356418,0.19666867,1.62940500,0.00000000,0.58061110,0.61952269
-4.76938469,3.01724623,0.07335747,0.20493861,0.88446744,0.20241894,1.67392720,0.00000000,0.59153449,0.63291294
-4.76338169,3.09103365,0.07610690,0.20828622,0.90697257,0.20813151,1.71861784,0.00000000,0.60294137,0.64604709
-4.75737869,3.16413339,0.07878664,0.21178657,0.93100055,0.21375743,1.76310339,0.00000000,0.61477492,0.65880117
-4.75137569,3.23591391,0.08136754,0.21542934,0.95644300,0.21924903,1.80700531,0.00000000,0.62697916,0.67105593
-4.74537269,3.30578002,0.08382278,0.21920313,0.98317113,0.22456278,1.84996257,0.00000000,0.63950460,0.68270525
-4.73936968,3.37321262,0.08612906,0.22309748,1.01104499,0.22966195,1.89165432,0.00000000,0.65231333,0.69366458
-4.73336668,3.43780563,0.08826768,0.22710458,1.03992209,0.23451918,1.93182122,0.00000000,0.66538309,0.70387867
-4.72736368,3.49929741,0.09022549,0.23122065,1.06966479,0.23911841,1.97028401,0.00000000,0.67870994,0.71332827
-4.72136068,3.55759446,0.09199551,0.23544684,1.10014602,0.24345635,2.00695805,0.00000000,0.69230943,0.72203501
-4.71535768,3.61278556,0.09357729,0.23978943,1.13125276,0.24754315,2.04186266,0.00000000,0.70621600,0.73006439
-4.70935468,3.66514502,0.09497694,0.24425952,1.16288718,0.25140227,2.07512457,0.00000000,0.72048063,0.73752617
-4.70335168,3.71512440,0.09620675,0.24887207,1.19496531,0.25506957,2.10697490,0.00000000,0.73516685,0.74457239
-4.69734867,3.76333291,0.09728452,0.25364427,1.22741343,0.25859154,2.13773963,0.00000000,0.75034526,0.75139268
-4.69134567,3.81050697,0.09823258,0.25859361,1.26016247,0.26202279,2.16782400,0.00000000,0.76608689,0.75820712
-4.68534267,3.85747075,0.09907648,0.26373548,1.29314102,0.26542301,2.19769127,0.00000000,0.78245580,0.76525705
-4.67933967,3.90508954,0.09984356,0.26908066,1.32626743,0.26885341,2.22783725,0.00000000,0.79950129,0.77279394
-4.67333667,3.95421847,0.10056133,0.27463283,1.35944177,0.27237293,2.25876162,0.00000000,0.81725032,0.78106728
-4.66733367,4.00564968,0.10125590,0.28038633,1.39253853,0.27603440,2.29093779,0.00000000,0.83570050,0.79031170
-4.66133067,4.06006061,0.10195041,0.28632426,1.42540047,0.27988095,2.32478289,0.00000000,0.85481414,0.80073431
-4.65532766,4.11796677,0.10266364,0.29241721,1.45783455,0.28394272,2.36062958,0.00000000,0.87451384,0.81250280
-4.64932466,4.17968139,0.10340885,0.29862266,1.48961032,0.28823423,2.39870127,0.00000000,0.89467991,0.82573499
-4.64332166,4.24528463,0.10419291,0.30488520,1.52046116,0.29275246,2.43909225,0.00000000,0.91514982,0.84049045
