energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,V_p_up,V_p_down,V_d_up,V_d_down
-3.49674837,1.59203122,-1.77101844,0.00039168,-0.00002323,0.29575264,-0.42144553,0.86199247,-1.22258128,0.51028098,-0.46272330,0.02337202,-0.02819292,0.56320094,-0.63427202,0.21478230,-0.28532631,0.30841826,-0.33091038
-3.49074537,1.59559758,-1.68793337,0.00039344,-0.00002241,0.29315970,-0.39945373,0.82360173,-1.15428790,0.52010613,-0.44354599,0.02285562,-0.02724091,0.55750539,-0.60425822,0.21577959,-0.27262569,0.31339786,-0.31410100
-3.48474237,1.60314630,-1.60587758,0.00039261,-0.00002170,0.29091116,-0.37773101,0.78810182,-1.08681984,0.53071657,-0.42459114,0.02230622,-0.02630785,0.55476712,-0.57451216,0.21738989,-0.26000948,0.31911078,-0.29760625
-3.47873937,1.61444201,-1.52635639,0.00038919,-0.00002117,0.28897950,-0.35662385,0.75546220,-1.02109774,0.54205470,-0.40624524,0.02173289,-0.02541568,0.55485830,-0.54557101,0.21962008,-0.24772085,0.32543833,-0.28174235
-3.47273637,1.62915124,-1.45074942,0.00038322,-0.00002086,0.28732964,-0.33644727,0.72560921,-0.95796289,0.55403530,-0.38885730,0.02114421,-0.02458327,0.55758533,-0.51793582,0.22246422,-0.23597875,0.33224484,-0.26680579
-3.46673337,1.64685174,-1.38027959,0.00037482,-0.00002083,0.28592010,-0.31747832,0.69843414,-0.89816098,0.56654634,-0.37273038,0.02054817,-0.02382584,0.56269625,-0.49205997,0.22590327,-0.22497292,0.33938102,-0.25306678
-3.46073037,1.66704257,-1.31598903,0.00036415,-0.00002115,0.28470392,-0.29995122,0.67380047,-0.84232951,0.57945018,-0.35811525,0.01995198,-0.02315475,0.56988897,-0.46833991,0.22990488,-0.21486021,0.34668745,-0.24076376
-3.45472736,1.68915483,-1.25872221,0.00035139,-0.00002186,0.28362950,-0.28405406,0.65155006,-0.79098905,0.59258531,-0.34520619,0.01936199,-0.02257733,0.57882004,-0.44710819,0.23442306,-0.20576246,0.35399817,-0.23009900
-3.44872436,1.71256282,-1.20911662,0.00033679,-0.00002303,0.28264132,-0.26992719,0.63150834,-0.74453859,0.60576858,-0.33413906,0.01878359,-0.02209693,0.58911369,-0.42862905,0.23939806,-0.19776569,0.36114411,-0.22123548
-3.44272136,1.73659562,-1.16760065,0.00032063,-0.00002473,0.28168055,-0.25766316,0.61348829,-0.70325479,0.61879800,-0.32499147,0.01822112,-0.02171316,0.60037083,-0.41309643,0.24475636,-0.19092083,0.36795647,-0.21429477
-3.43671836,1.76054911,-1.13439805,0.00030321,-0.00002701,0.28068578,-0.24730820,0.59729352,-0.66729486,0.63145620,-0.31778495,0.01767787,-0.02142222,0.61217801,-0.40063433,0.25041088,-0.18524555,0.37426993,-0.20935623
-3.43071536,1.78369872,-1.10953830,0.00028482,-0.00002993,0.27959371,-0.23886478,0.58272070,-0.63670267,0.64351452,-0.31248883,0.01715604,-0.02121737,0.62411596,-0.39129920,0.25626158,-0.18072721,0.37992577,-0.20645701
-3.42471236,1.80531271,-1.09287178,0.00026581,-0.00003354,0.27834012,-0.23229537,0.56956137,-0.61141746,0.65473779,-0.30902550,0.01665676,-0.02108946,0.63576786,-0.38508420,0.26219655,-0.17732653,0.38477471,-0.20559316
-3.41870935,1.82466650,-1.08408848,0.00024648,-0.00003789,0.27686098,-0.22752677,0.55760378,-0.59128462,0.66488984,-0.30727676,0.01618017,-0.02102758,0.64672718,-0.38192475,0.26809350,-0.17498189,0.38867968,-0.20672132
-3.41270635,1.84105768,-1.08273932,0.00022716,-0.00004301,0.27509386,-0.22445505,0.54663468,-0.57606782,0.67373967,-0.30709079,0.01572548,-0.02101961,0.65660505,-0.38170510,0.27382202,-0.17361383,0.39151843,-0.20976126
-3.40670335,1.85382202,-1.08825861,0.00020813,-0.00004894,0.27297957,-0.22295067,0.53644158,-0.56546176,0.68106812,-0.30828949,0.01529115,-0.02105285,0.66503729,-0.38426555,0.27924621,-0.17312964,0.39318589,-0.21459873
-3.40070035,1.86234991,-1.09998683,0.00018967,-0.00005569,0.27046401,-0.22286358,0.52681544,-0.55910510,0.68667492,-0.31067578,0.01487496,-0.02111458,0.67169090,-0.38940976,0.28422812,-0.17342775,0.39359645,-0.22108888
-3.39469735,1.86610327,-1.11719256,0.00017203,-0.00006326,0.26750028,-0.22402814,0.51755400,-0.55659284,0.69038598,-0.31404052,0.01447425,-0.02119252,0.67627016,-0.39691199,0.28863146,-0.17440166,0.39268595,-0.22905986
-3.38869435,1.86463206,-1.13909312,0.00015544,-0.00007163,0.26405080,-0.22626771,0.50846564,-0.55748792,0.69206049,-0.31816902,0.01408612,-0.02127527,0.67852219,-0.40652385,0.29232589,-0.17594342,0.39041348,-0.23831674
-3.38269135,1.85759015,-1.16487309,0.00014010,-0.00008079,0.26008940,-0.22939881,0.49937375,-0.56133159,0.69159766,-0.32284665,0.01370758,-0.02135255,0.67824188,-0.41798036,0.29519135,-0.17794644,0.38676282,-0.24864547
-3.37668834,1.84474945,-1.19370062,0.00012615,-0.00009066,0.25560331,-0.23323479,0.49012134,-0.56765247,0.68894261,-0.32786377,0.01333581,-0.02141545,0.67527612,-0.43100522,0.29712256,-0.18030755,0.38174351,-0.25981710
-3.37068534,1.82601192,-1.22474140,0.00011373,-0.00010117,0.25059482,-0.23758899,0.48057568,-0.57597427,0.68409125,-0.33301967,0.01296833,-0.02145652,0.66952728,-0.44531516,0.29803321,-0.18292848,0.37539148,-0.27159194
-3.36468234,1.80141829,-1.25717038,0.00010294,-0.00011224,0.24508251,-0.24227758,0.47063256,-0.58582221,0.67709359,-0.33812574,0.01260318,-0.02146973,0.66095552,-0.46062339,0.29785980,-0.18571661,0.36776909,-0.28372393
-3.35867934,1.77115308,-1.29018151,0.00009386,-0.00012373,0.23910195,-0.24712187,0.46022010,-0.59672833,0.66805539,-0.34300778,0.01223904,-0.02145047,0.64958016,-0.47664228,0.29656475,-0.18858525,0.35896462,-0.29596491
-3.35267634,1.73554512,-1.32299590,0.00008653,-0.00013551,0.23270569,-0.25195049,0.44930145,-0.60823592,0.65713774,-0.34750768,0.01187538,-0.02139539,0.63547964,-0.49308535,0.29413879,-0.19145342,0.34909105,-0.30806903
-3.34667334,1.69506326,-1.35486881,0.00008098,-0.00014742,0.22596264,-0.25660135,0.43787639,-0.61990336,0.64455452,-0.35148453,0.01151249,-0.02130219,0.61879018,-0.50966872,0.29060213,-0.19424540,0.33828417,-0.31979709
-3.34067034,1.65030687,-1.38509603,0.00007721,-0.00015928,0.21895659,-0.26092338,0.42598148,-0.63130762,0.63056764,-0.35481532,0.01115146,-0.02116950,0.59970296,-0.52611235,0.28600467,-0.19689008,0.32669997,-0.33092088
-3.33466733,1.60199139,-1.41301986,0.00007520,-0.00017091,0.21178405,-0.26477846,0.41368867,-0.64204771,0.61548014,-0.35739538,0.01079423,-0.02099662,0.57845987,-0.54214116,0.28042491,-0.19932037,0.31451142,-0.34122739
-3.32866433,1.55092898,-1.43803528,0.00007493,-0.00018211,0.20455141,-0.26804313,0.40110234,-0.65174816,0.59962722,-0.35913862,0.01044340,-0.02078341,0.55534789,-0.55748628,0.27396764,-0.20147268,0.30190453,-0.35052287
-3.32266133,1.49800508,-1.45959635,0.00007632,-0.00019269,0.19737152,-0.27061049,0.38835479,-0.66006288,0.58336570,-0.35997778,0.01010217,-0.02053009,0.53069218,-0.57188669,0.26676055,-0.20328666,0.28907404,-0.35863667
-3.31665833,1.44415149,-1.47722300,0.00007933,-0.00020243,0.19035978,-0.27239198,0.37560041,-0.66667918,0.56706203,-0.35986461,0.00977413,-0.02023716,0.50484811,-0.58509128,0.25894979,-0.20470518,0.27621864,-0.36542475
-3.31065533,1.39031706,-1.49050813,0.00008386,-0.00021116,0.18363001,-0.27331913,0.36300874,-0.67132207,0.55107952,-0.35877006,0.00946307,-0.01990536,0.47819247,-0.59686141,0.25069476,-0.20567475,0.26353600,-0.37077269
-3.30465233,1.33743732,-1.49912485,0.00008981,-0.00021870,0.17729022,-0.27334515,0.35075675,-0.67375872,0.53576529,-0.35668453,0.00917278,-0.01953561,0.45111410,-0.60697417,0.24216226,-0.20614618,0.25121780,-0.37459828
-3.29864932,1.28640413,-1.50283344,0.00009707,-0.00022490,0.17143841,-0.27244622,0.33902082,-0.67380270,0.52143743,-0.35361799,0.00890678,-0.01912910,0.42400437,-0.61522605,0.23352038,-0.20607554,0.23944481,-0.37685334
-3.29264632,1.23803684,-1.50148764,0.00010549,-0.00022962,0.16615882,-0.27062244,0.32796867,-0.67131796,0.50837314,-0.34959998,0.00866817,-0.01868728,0.39724770,-0.62143713,0.22493239,-0.20542545,0.22838239,-0.37752486
-3.28664332,1.19305621,-1.49503980,0.00011494,-0.00023277,0.16151857,-0.26789814,0.31775181,-0.66622210,0.49679829,-0.34467946,0.00845937,-0.01821199,0.37121256,-0.62545541,0.21655087,-0.20416636,0.21817645,-0.37663539
-3.28064032,1.15206225,-1.48354423,0.00012523,-0.00023427,0.15756505,-0.26432171,0.30849893,-0.65848873,0.48687890,-0.33892417,0.00828197,-0.01770553,0.34624321,-0.62716126,0.20851241,-0.20227797,0.20895002,-0.37424237
-3.27463732,1.11551705,-1.46715834,0.00013619,-0.00023409,0.15432414,-0.25996453,0.30031049,-0.64814854,0.47871518,-0.33241970,0.00813661,-0.01717071,0.32265243,-0.62647159,0.20093313,-0.19975049,0.20080070,-0.37043672
-3.26863432,1.08373328,-1.44614105,0.00014761,-0.00023224,0.15179939,-0.25491930,0.29325491,-0.63528898,0.47233817,-0.32526796,0.00802289,-0.01661095,0.30071551,-0.62334344,0.19390521,-0.19658573,0.19379885,-0.36534037
-3.26263132,1.05686902,-1.42084821,0.00015929,-0.00022875,0.14997218,-0.24929739,0.28736656,-0.62005227,0.46770943,-0.31758513,0.00793933,-0.01603030,0.28066548,-0.61777688,0.18749456,-0.19279783,0.18798678,-0.35910293
-3.25662831,1.03492892,-1.39172474,0.00017100,-0.00022370,0.14880294,-0.24322555,0.28264571,-0.60263175,0.46472379,-0.30949894,0.00788340,-0.01543340,0.26268995,-0.60981672,0.18173977,-0.18841359,0.18337884,-0.35189747
-3.25062531,1.01777185,-1.35929351,0.00018251,-0.00021719,0.14823348,-0.23684184,0.27906047,-0.58326650,0.46321497,-0.30114550,0.00785160,-0.01482546,0.24692928,-0.59955303,0.17665230,-0.18347235,0.17996237,-0.34391560
-3.24462231,1.00512446,-1.32414122,0.00019360,-0.00020936,0.14819016,-0.23029107,0.27655061,-0.56223447,0.46296401,-0.29266548,0.00783959,-0.01421213,0.23347629,-0.58712014,0.17221791,-0.17802536,0.17769951,-0.33536187
-3.23861931,0.99660009,-1.28690154,0.00020404,-0.00020036,0.14858797,-0.22371973,0.27503322,-0.53984419,0.46371006,-0.28419999,0.00784236,-0.01359940,0.22237717,-0.57269419,0.16839927,-0.17213466,0.17652973,-0.32644767
-3.23261631,0.99172218,-1.24823604,0.00021361,-0.00019038,0.14933533,-0.21727084,0.27440989,-0.51642553,0.46516310,-0.27588621,0.00785443,-0.01299338,0.21363378,-0.55648911,0.16513946,-0.16587147,0.17637295,-0.31738495
-3.22661331,0.98995099,-1.20881380,0.00022210,-0.00017959,0.15033938,-0.21107876,0.27457510,-0.49231965,0.46701806,-0.26785289,0.00787013,-0.01240013,0.20720683,-0.53875116,0.16236635,-0.15931426,0.17713309,-0.30837973
-3.22061031,0.99071263,-1.16929039,0.00022934,-0.00016820,0.15151160,-0.20526424,0.27542554,-0.46786878,0.46896971,-0.26021606,0.00788382,-0.01182545,0.20302003,-0.51975230,0.15999748,-0.15254650,0.17870205,-0.29962587
-3.21460730,0.99342898,-1.13028713,0.00023515,-0.00015640,0.15277354,-0.19993001,0.27686985,-0.44340614,0.47072759,-0.25307504,0.00789016,-0.01127464,0.20096491,-0.49978248,0.15794525,-0.14565422,0.18096371,-0.29129917
-3.20860430,0.99754739,-1.09237170,0.00023941,-0.00014438,0.15406239,-0.19515708,0.27883840,-0.41924642,0.47203048,-0.24650906,0.00788438,-0.01075233,0.20090609,-0.47914135,0.15612221,-0.13872355,0.18379805,-0.28355207
-3.20260130,1.00256884,-1.05604094,0.00024202,-0.00013233,0.15533626,-0.19100193,0.28129274,-0.39567731,0.47265967,-0.24057461,0.00786252,-0.01026231,0.20268696,-0.45812958,0.15444617,-0.13183839,0.18708518,-0.27650916
-3.19659830,1.00807361,-1.02170673,0.00024293,-0.00012042,0.15657886,-0.18749474,0.28423417,-0.37295234,0.47245056,-0.23530377,0.00782161,-0.00980737,0.20613541,-0.43704039,0.15284489,-0.12507822,0.19070907,-0.27026370
-3.19059530,1.01374331,-0.98968554,0.00024210,-0.00010879,0.15780345,-0.18463883,0.28771117,-0.35128537,0.47130195,-0.23070360,0.00775985,-0.00938924,0.21106963,-0.41615150,0.15126021,-0.11851633,0.19456109,-0.26487528
-3.18459230,1.01937870,-0.96019237,0.00023956,-0.00009758,0.15905586,-0.18241125,0.29182529,-0.33084690,0.46918291,-0.22675660,0.00767676,-0.00900855,0.21730371,-0.39571798,0.14965142,-0.11221844,0.19854306,-0.26036871
-3.17858929,1.02491253,-0.93333929,0.00023535,-0.00008690,0.16041645,-0.18076458,0.29673508,-0.31176233,0.46613670,-0.22342243,0.00757322,-0.00866485,0.22465297,-0.37596623,0.14799780,-0.10624181,0.20256993,-0.25673419
-3.17258629,1.03041713,-0.90913863,0.00022957,-0.00007683,0.16200094,-0.17962990,0.30265807,-0.29411218,0.46228180,-0.22064070,0.00745149,-0.00835669,0.23293891,-0.35708950,0.14630018,-0.10063488,0.20657192,-0.25392891
-3.16658329,1.03610636,-0.88751081,0.00022233,-0.00006744,0.16395995,-0.17892064,0.30987031,-0.27793411,0.45780989,-0.21833473,0.00731519,-0.00808175,0.24199353,-0.33924487,0.14458160,-0.09543748,0.21049625,-0.25187973
-3.16058029,1.04233219,-0.86829623,0.00021379,-0.00005877,0.16647727,-0.17853739,0.31870353,-0.26322675,0.45298099,-0.21641626,0.00716923,-0.00783703,0.25166310,-0.32255209,0.14288701,-0.09068150,0.21430821,-0.25048718
-3.15457729,1.04957573,-0.85127078,0.00020412,-0.00005085,0.16976689,-0.17837322,0.32953983,-0.24995488,0.44811593,-0.21479072,0.00701960,-0.00761900,0.26181111,-0.30709390,0.14128202,-0.08639200,0.21799175,-0.24963031
-3.14857429,1.05843323,-0.83616415,0.00019351,-0.00004368,0.17406869,-0.17831943,0.34280374,-0.23805585,0.44358643,-0.21336293,0.00687327,-0.00742390,0.27232037,-0.29291812,0.13985092,-0.08258871,0.22154954,-0.24917241
-3.14257129,1.06959737,-0.82267992,0.00018216,-0.00003726,0.17964299,-0.17827137,0.35895203,-0.22744682,0.43980319,-0.21204290,0.00673792,-0.00724796,0.28309418,-0.28004089,0.13869389,-0.07928769,0.22500242,-0.24896729
-3.13656828,1.08383450,-0.81051655,0.00017027,-0.00003155,0.18676396,-0.17813413,0.37846107,-0.21803247,0.43720236,-0.21075151,0.00662173,-0.00708762,0.29405651,-0.26845126,0.13792366,-0.07650322,0.22838832,-0.24886577
-3.13056528,1.10195824,-0.79938814,0.00015806,-0.00002653,0.19571202,-0.17782786,0.40181219,-0.20971286,0.43623098,-0.20942566,0.00653307,-0.00693976,0.30515112,-0.25811637,0.13766172,-0.07424959,0.23176063,-0.24872227
-3.12456228,1.12480048,-0.78904403,0.00014572,-0.00002215,0.20676540,-0.17729246,0.42947530,-0.20239113,0.43733176,-0.20802283,0.00648026,-0.00680195,0.31633971,-0.24898725,0.13803417,-0.07254276,0.23518600,-0.24840109
-3.11855928,1.15318029,-0.77928617,0.00013345,-0.00001836,0.22019104,-0.17649147,0.46189103,-0.19598068,0.44092770,-0.20652459,0.00647127,-0.00667256,0.32759903,-0.24100470,0.13916742,-0.07140180,0.23874172,-0.24778219
-3.11255628,1.18787183,-0.76998368,0.00012141,-0.00001512,0.23623503,-0.17541501,0.49945199,-0.19041164,0.44740712,-0.20493913,0.00651343,-0.00655092,0.33891725,-0.23410488,0.14118376,-0.07084992,0.24251254,-0.24676621
-3.10655328,1.22957201,-0.76108378,0.00010976,-0.00001236,0.25511276,-0.17408169,0.54248365,-0.18563639,0.45710947,-0.20330248,0.00661321,-0.00643740,0.35028950,-0.22822453,0.14419714,-0.07091511,0.24658713,-0.24527856
-3.10055028,1.27886901,-0.75261871,0.00009863,-0.00001005,0.27699921,-0.17253946,0.59122533,-0.18163410,0.47031244,-0.20167848,0.00677594,-0.00633343,0.36171295,-0.22330530,0.14830904,-0.07163018,0.25105428,-0.24327245
-3.09454727,1.33621254,-0.74470853,0.00008815,-0.00000812,0.30201949,-0.17086532,0.64581216,-0.17841407,0.48722061,-0.20015748,0.00700562,-0.00624153,0.37318170,-0.21929721,0.15360473,-0.07303241,0.25599881,-0.24073070
-3.08854427,1.40188689,-0.73755977,0.00007840,-0.00000653,0.33024004,-0.16916415,0.70625850,-0.17601802,0.50795621,-0.19885387,0.00730472,-0.00616517,0.38468160,-0.21616099,0.16014984,-0.07516262,0.26149749,-0.23766633
-3.08254127,1.47598784,-0.73146008,0.00006945,-0.00000523,0.36166078,-0.16756646,0.77244378,-0.17452122,0.53255213,-0.19790248,0.00767408,-0.00610874,0.39618544,-0.21386937,0.16798756,-0.07806372,0.26761492,-0.23412206
-3.07653827,1.55840416,-0.72676947,0.00006136,-0.00000419,0.39620856,-0.16622553,0.84410121,-0.17403267,0.56094737,-0.19745421,0.00811280,-0.00607740,0.40764876,-0.21240726,0.17713630,-0.08177900,0.27439979,-0.23016862
-3.07053527,1.64880474,-0.72390865,0.00005415,-0.00000336,0.43373215,-0.16531388,0.92081023,-0.17469440,0.59298534,-0.19767089,0.00861816,-0.00607686,0.41900657,-0.21177097,0.18758800,-0.08635001,0.28188137,-0.22590208
-3.06453227,1.74663207,-0.72334516,0.00004784,-0.00000272,0.47399921,-0.16501928,1.00199327,-0.17668004,0.62841485,-0.19871985,0.00918569,-0.00611326,0.43017120,-0.21196661,0.19930712,-0.09181433,0.29006666,-0.22144047
-3.05852926,1.85110239,-0.72557818,0.00004243,-0.00000223,0.51669533,-0.16554063,1.08691719,-0.18019270,0.66689393,-0.20076826,0.00980917,-0.00619293,0.44103147,-0.21300784,0.21223030,-0.09820329,0.29893819,-0.21691963
-3.05252626,1.96121321,-0.73112277,0.00003792,-0.00000188,0.56142547,-0.16708370,1.17469983,-0.18546249,0.70799647,-0.20397770,0.01048077,-0.00632218,0.45145341,-0.21491328,0.22626672,-0.10553982,0.30845266,-0.21248883
-3.04652326,2.07575796,-0.74049427,0.00003428,-0.00000164,0.60771789,-0.16985697,1.26432185,-0.19274358,0.75122144,-0.20849901,0.01119118,-0.00650711,0.46128236,-0.21770367,0.24129914,-0.11383657,0.31854043,-0.20830611
-3.04052026,2.19334787,-0.75419379,0.00003150,-0.00000151,0.65503057,-0.17406774,1.35464369,-0.20231104,0.79600447,-0.21446786,0.01192981,-0.00675344,0.47034654,-0.22139914,0.25718558,-0.12309439,0.32910607,-0.20453365
-3.03451726,2.31244044,-0.77269507,0.00002954,-0.00000147,0.70276029,-0.17991855,1.44442754,-0.21445741,0.84173155,-0.22200093,0.01268505,-0.00706625,0.47846203,-0.22601669,0.27376168,-0.13330135,0.34002980,-0.20133339
-3.02851426,2.43137388,-0.79643351,0.00002839,-0.00000150,0.75025388,-0.18760399,1.53236366,-0.22948895,0.88775437,-0.23119316,0.01344452,-0.00744990,0.48543863,-0.23156803,0.29084348,-0.14443238,0.35116997,-0.19886305
-3.02251126,2.54840647,-0.82579731,0.00002801,-0.00000162,0.79682179,-0.19730788,1.61710051,-0.24772173,0.93340689,-0.24211582,0.01419537,-0.00790784,0.49108674,-0.23805805,0.30823084,-0.15644954,0.36236628,-0.19727254
-3.01650825,2.66175962,-0.86112105,0.00002839,-0.00000181,0.84175336,-0.20920088,1.69727764,-0.26947721,0.97802257,-0.25481565,0.01492461,-0.00844249,0.49522451,-0.24548365,0.32571110,-0.16930292,0.37344390,-0.19670106
-3.01050525,2.76966324,-0.90268151,0.00002950,-0.00000207,0.88433348,-0.22343841,1.77156041,-0.29507738,1.02095176,-0.26931486,0.01561943,-0.00905516,0.49768517,-0.25383330,0.34306319,-0.18293228,0.38421805,-0.19727476
-3.00450225,2.87040180,-0.95069538,0.00003132,-0.00000241,0.92386011,-0.24015879,1.83867519,-0.32483930,1.06157860,-0.28561198,0.01626751,-0.00974596,0.49832405,-0.26308699,0.36006174,-0.19726911,0.39449914,-0.19910496
-2.99849925,2.96235947,-1.00531864,0.00003385,-0.00000284,0.95966209,-0.25948151,1.89744387,-0.35906879,1.09933697,-0.30368335,0.01685735,-0.01051376,0.49702489,-0.27321657,0.37648151,-0.21223925,0.40409798,-0.20228697
-2.99249625,3.04406283,-1.06664687,0.00003707,-0.00000335,0.99111662,-0.28150554,1.94681651,-0.39805333,1.13372484,-0.32348508,0.01737852,-0.01135611,0.49370522,-0.28418637,0.39210162,-0.22776572,0.41283114,-0.20689928
-2.98649325,3.11421942,-1.13471602,0.00004099,-0.00000395,1.01766584,-0.30630750,1.98590058,-0.44205395,1.16431648,-0.34495527,0.01782196,-0.01226931,0.48832045,-0.29595383,0.40670973,-0.24377168,0.42052601,-0.21300321
-2.98049025,3.17175093,-1.20950301,0.00004559,-0.00000465,1.03883183,-0.33393963,2.01398603,-0.49129610,1.19077231,-0.36801629,0.01818016,-0.01324831,0.48086647,-0.30847016,0.42010609,-0.26018324,0.42702558,-0.22064267
-2.97448724,3.21581970,-1.29092555,0.00005088,-0.00000546,1.05422954,-0.36442739,2.03056501,-0.54595955,1.21284582,-0.39257684,0.01844732,-0.01428680,0.47138078,-0.32168065,0.43210717,-0.27693203,0.43219262,-0.22984406
-2.96848424,3.24584775,-1.37884076,0.00005687,-0.00000639,1.06357720,-0.39776682,2.03534550,-0.60616747,1.23038742,-0.41853363,0.01861948,-0.01537724,0.45994189,-0.33552469,0.44254899,-0.29395713,0.43591316,-0.24061614
-2.96248124,3.26152758,-1.47304212,0.00006355,-0.00000744,1.06670369,-0.43392143,2.02825843,-0.67197487,1.24334515,-0.44577261,0.01869457,-0.01651087,0.44666732,-0.34993537,0.45129006,-0.31120642,0.43809925,-0.25294977
-2.95647824,3.26282457,-1.57325482,0.00007092,-0.00000863,1.06355277,-0.47281878,2.00945794,-0.74335665,1.25176212,-0.47416948,0.01867237,-0.01767782,0.43171006,-0.36483857,0.45821375,-0.32863700,0.43869080,-0.26681747
-2.95047524,3.24997096,-1.67912923,0.00007897,-0.00000997,1.05418386,-0.51434689,1.97931496,-0.82019579,1.25577085,-0.50358953,0.01855453,-0.01886718,0.41525390,-0.38015169,0.46323018,-0.34621468,0.43765657,-0.28217268
-2.94447224,3.22345180,-1.79023299,0.00008771,-0.00001146,1.03876947,-0.55835050,1.93840421,-0.90227215,1.25558486,-0.53388685,0.01834437,-0.02006713,0.39750782,-0.39578196,0.46627759,-0.36391250,0.43499426,-0.29894888
-2.93846923,3.18398352,-1.90604205,0.00009710,-0.00001310,1.01758938,-0.60462747,1.88748546,-0.98925230,1.25148759,-0.56490289,0.01804678,-0.02126504,0.37869958,-0.41162472,0.46732303,-0.38170835,0.43072978,-0.31705845
-2.93246623,3.13248618,-2.02593139,0.00010713,-0.00001490,0.99102172,-0.65292551,1.82747961,-1.08068129,1.24381938,-0.59646458,0.01766804,-0.02244762,0.35906914,-0.42756152,0.46636264,-0.39958164,0.42491573,-0.33639144
-2.92646323,3.07005042,-2.14916612,0.00011776,-0.00001687,0.95953155,-0.70293962,1.75944071,-1.17597668,1.23296284,-0.62838224,0.01721555,-0.02360114,0.33886177,-0.44345860,0.46342118,-0.41750936,0.41762924,-0.35681441
-2.92046023,2.99790059,-2.27489402,0.00012893,-0.00001900,0.92365709,-0.75431036,1.68452501,-1.27442572,1.21932723,-0.66044740,0.01669760,-0.02471159,0.31832158,-0.45916578,0.45855113,-0.43546168,0.40896917,-0.37816933
-2.91445723,2.91735554,-2.40214045,0.00014059,-0.00002129,0.88399441,-0.80662340,1.60395824,-1.37518605,1.20333257,-0.69243089,0.01612314,-0.02576487,0.29768533,-0.47451601,0.45183121,-0.45339733,0.39905301,-0.40027288
-2.90845423,2.82978845,-2.52980656,0.00015265,-0.00002373,0.84118102,-0.85941056,1.51900235,-1.47729055,1.18539398,-0.72408146,0.01550150,-0.02674710,0.27717704,-0.48932586,0.44336444,-0.47125909,0.38801333,-0.42291625
-2.90245123,2.73658746,-2.65667178,0.00016502,-0.00002630,0.79587900,-0.91215261,1.43092289,-1.57965660,1.16590705,-0.75512519,0.01484216,-0.02764480,0.25700331,-0.50339697,0.43327577,-0.48896982,0.37599421,-0.44586555
-2.89644822,2.63911830,-2.78140129,0.00017758,-0.00002900,0.74875831,-0.96428400,1.34095815,-1.68109991,1.14523460,-0.78526594,0.01415448,-0.02844517,0.23734967,-0.51651870,0.42170934,-0.50642910,0.36314753,-0.46886310
-2.89044522,2.53869044,-2.90255901,0.00019022,-0.00003180,0.70048076,-1.01519965,1.25029112,-1.78035300,1.12369566,-0.81418702,0.01344753,-0.02913636,0.21837784,-0.52847186,0.40882545,-0.52351108,0.34962944,-0.49162959
-2.88444222,2.43652772,-3.01862632,0.00020279,-0.00003468,0.65168523,-1.06426378,1.16002488,-1.87608803,1.10155685,-0.84155421,0.01272987,-0.02970771,0.20022408,-0.53903350,0.39479734,-0.54006351,0.33559699,-0.51386731
-2.87843922,2.33374447,-3.12802666,0.00021512,-0.00003761,0.60297458,-1.11082078,1.07116236,-1.96694354,1.07902663,-0.86702024,0.01200944,-0.03014999,0.18299844,-0.54798262,0.37980791,-0.55590831,0.32120515,-0.53526442
-2.87243622,2.23132774,-3.22915534,0.00022706,-0.00004056,0.55490448,-1.15420789,0.98459053,-2.05155445,1.05625268,-0.89023067,0.01129339,-0.03045563,0.16678493,-0.55510661,0.36404629,-0.57084376,0.30660411,-0.55550016
-2.86643322,2.13012586,-3.32041421,0.00023844,-0.00004348,0.50797460,-1.19376937,0.90106954,-2.12858450,1.03332227,-0.91083097,0.01058801,-0.03061888,0.15164253,-0.56020803,0.34770470,-0.58464827,0.29193714,-0.57425108
-2.86043022,2.03084361,-3.40024990,0.00024906,-0.00004635,0.46262199,-1.22887183,0.82122658,-2.19675997,1.01026579,-0.92847483,0.00989873,-0.03063603,0.13760680,-0.56311157,0.33097522,-0.59708564,0.27733888,-0.59119804
-2.85442721,1.93404351,-3.46719446,0.00025876,-0.00004911,0.41921703,-1.25892016,0.74555438,-2.25490367,0.98706301,-0.94283322,0.00923002,-0.03050545,0.12469210,-0.56367066,0.31404703,-0.60791184,0.26293413,-0.60603376
-2.84842421,1.84015276,-3.51990701,0.00026736,-0.00005173,0.37806164,-1.28337357,0.67441390,-2.30196779,0.96365179,-0.95360385,0.00858547,-0.03022769,0.11289418,-0.56177356,0.29710380,-0.61688273,0.24883710,-0.61847074
-2.84242121,1.74947524,-3.55721447,0.00027470,-0.00005416,0.33938957,-1.30176108,0.60804082,-2.33706446,0.93993876,-0.96052087,0.00796779,-0.02980548,0.10219300,-0.55734843,0.28032149,-0.62376273,0.23515117,-0.62824922
-2.83641821,1.66220723,-3.57814998,0.00028062,-0.00005636,0.30336877,-1.31369585,0.54655505,-2.35949275,0.91581127,-0.96336412,0.00737889,-0.02924371,0.09255569,-0.55036727,0.26386646,-0.62833382,0.22196899,-0.63514490
