energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Mg_p_up,Mg_p_down,Mg_d_up,Mg_d_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-5.83791896,4.15744089,-4.98505659,0.05321246,-0.03945155,0.71828954,-0.77615491,0.56312638,-0.89780010,0.00000000,-0.00000000,1.67869712,-2.20933110,1.25764678,-0.54204392,0.04794625,-0.07373412,1.40179451,-2.15739086
-5.83191596,4.20603584,-4.97013665,0.05139151,-0.04144755,0.72053142,-0.77959724,0.57353897,-0.88695685,0.00000000,-0.00000000,1.72906971,-2.19570282,1.25204801,-0.54941411,0.04920189,-0.07447995,1.43203213,-2.14626847
-5.82591296,4.26493714,-4.94850862,0.04949887,-0.04342367,0.72301554,-0.78298368,0.58626486,-0.87384799,0.00000000,-0.00000000,1.78286157,-2.17930134,1.24662334,-0.55722048,0.05067570,-0.07513509,1.46821354,-2.13057855
-5.81990995,4.33206793,-4.92027895,0.04754328,-0.04536853,0.72551927,-0.78637871,0.60095753,-0.85863908,0.00000000,-0.00000000,1.83907855,-2.16056082,1.24111856,-0.56548112,0.05232792,-0.07565763,1.50940300,-2.11031366
-5.81390695,4.40517488,-4.88590452,0.04553502,-0.04727331,0.72781372,-0.78988374,0.61723846,-0.84154901,0.00000000,-0.00000000,1.89666290,-2.14004224,1.23526816,-0.57423237,0.05411583,-0.07601636,1.55456466,-2.08564739
-5.80790395,4.48186880,-4.84616486,0.04348564,-0.04913142,0.72966782,-0.79363000,0.63470262,-0.82284572,0.00000000,-0.00000000,1.95450878,-2.11841798,1.22880076,-0.58352243,0.05599470,-0.07619083,1.60258110,-2.05692629
-5.80190095,4.55967118,-4.80211969,0.04140776,-0.05093826,0.73085285,-0.79776951,0.65292498,-0.80284002,0.00000000,-0.00000000,2.01148072,-2.09645074,1.22144513,-0.59340386,0.05791888,-0.07617110,1.65227495,-2.02465504
-5.79589795,4.63606625,-4.75505363,0.03931478,-0.05269061,0.73114744,-0.80246430,0.67146811,-0.78187772,0.00000000,-0.00000000,2.06643502,-2.07496709,1.21293686,-0.60392512,0.05984301,-0.07595701,1.70243327,-1.98947519
-5.78989495,4.70855729,-4.70641043,0.03722051,-0.05438608,0.73034276,-0.80787445,0.68989074,-0.76033027,0.00000000,-0.00000000,2.11824357,-2.05482655,1.20302545,-0.61512191,0.06172314,-0.07555723,1.75183431,-1.95213854
-5.78389195,4.77472559,-4.65771987,0.03513885,-0.05602242,0.72824776,-0.81414559,0.70775709,-0.73858419,0.00000000,-0.00000000,2.16581921,-2.03688747,1.19148159,-0.62700849,0.06351784,-0.07498792,1.79927585,-1.91347609
-5.77788894,4.83229031,-4.61052063,0.03308344,-0.05759683,0.72469428,-0.82139646,0.72464677,-0.71702978,0.00000000,-0.00000000,2.20814181,-2.02197093,1.17810438,-0.63956982,0.06518933,-0.07427128,1.84360433,-1.87436417
-5.77188594,4.87916690,-4.56628317,0.03106731,-0.05910530,0.71954177,-0.82970722,0.74016472,-0.69604945,0.00000000,-0.00000000,2.24428398,-2.01082438,1.16272824,-0.65275484,0.06670440,-0.07343392,1.88374370,-1.83568912
-5.76588294,4.91352179,-4.52633638,0.02910257,-0.06054208,0.71268136,-0.83910933,0.75395108,-0.67600630,0.00000000,-0.00000000,2.27343509,-2.00408666,1.14522911,-0.66647150,0.06803523,-0.07250516,1.91872293,-1.79831228
-5.75987994,4.93382083,-4.49180189,0.02720010,-0.06189928,0.70403912,-0.84957742,0.76569026,-0.65723328,0.00000000,-0.00000000,2.29492246,-2.00225606,1.12552967,-0.68058395,0.06916004,-0.07151536,1.94770096,-1.76303688
-5.75387694,4.93886943,-4.46353944,0.02536939,-0.06316658,0.69357831,-0.86102397,0.77511901,-0.64002363,0.00000000,-0.00000000,2.30822873,-2.00566337,1.10360331,-0.69491217,0.07006347,-0.07049444,1.96998809,-1.73057837
-5.74787394,4.92784222,-4.44210635,0.02361828,-0.06433125,0.68130037,-0.87329700,0.78203287,-0.62462284,0.00000000,-0.00000000,2.31300420,-2.01445100,1.07947658,-0.70923428,0.07073679,-0.06947046,1.98506267,-1.70153972
-5.74187094,4.90030079,-4.42773307,0.02195294,-0.06537835,0.66724475,-0.88618123,0.78629094,-0.61122266,0.00000000,-0.00000000,2.30907383,-2.02855992,1.05322980,-0.72329156,0.07117786,-0.06846856,1.99258239,-1.67639250
-5.73586793,4.85619851,-4.42031624,0.02037775,-0.06629108,0.65148738,-0.89940267,0.78781837,-0.59995728,0.00000000,-0.00000000,2.29643807,-2.04772484,1.02499601,-0.73679600,0.07139077,-0.06751005,1.99238954,-1.65546488
-5.72986493,4.79587206,-4.41942940,0.01889539,-0.06705148,0.63413796,-0.91263659,0.78660668,-0.59090191,0.00000000,-0.00000000,2.27526784,-2.07147853,0.99495785,-0.74944012,0.07138540,-0.06661197,1.98451002,-1.63893659
-5.72386193,4.72001998,-4.42435065,0.01750687,-0.06764116,0.61533613,-0.92551857,0.78271173,-0.58407365,0.00000000,-0.00000000,2.24589360,-2.09916493,0.96334274,-0.76090872,0.07117661,-0.06578681,1.96914597,-1.62684114
-5.71785893,4.62966915,-4.43410548,0.01621171,-0.06804222,0.59524664,-0.93765813,0.77624944,-0.57943472,0.00000000,-0.00000000,2.20878939,-2.12996097,0.93041640,-0.77089176,0.07078346,-0.06504270,1.94666264,-1.61907456
-5.71185593,4.52613095,-4.44752217,0.01500809,-0.06823830,0.57405395,-0.94865425,0.76738951,-0.57689758,0.00000000,-0.00000000,2.16455242,-2.16290582,0.89647490,-0.77909797,0.07022813,-0.06438370,1.91756981,-1.61541018
-5.70585293,4.41094910,-4.46329632,0.01389307,-0.06821549,0.55195622,-0.95811211,0.75634740,-0.57633169,0.00000000,-0.00000000,2.11387945,-2.19693642,0.86183570,-0.78526825,0.06953491,-0.06381049,1.88249902,-1.61551810
-5.69984992,4.28584174,-4.48006069,0.01286287,-0.06796338,0.52915927,-0.96566005,0.74337499,-0.57757145,0.00000000,-0.00000000,2.05754119,-2.23092761,0.82682799,-0.78918825,0.06872912,-0.06332110,1.84217746,-1.61898806
-5.69384692,4.15264055,-4.49645615,0.01191303,-0.06747585,0.50587057,-0.97096600,0.72875043,-0.58042483,0.00000000,-0.00000000,1.99635583,-2.26373466,0.79178285,-0.79069937,0.06783608,-0.06291184,1.79740001,-1.62535422
-5.68784392,4.01322975,-4.51119955,0.01103878,-0.06675176,0.48229365,-0.97375245,0.71276759,-0.58468209,0.00000000,-0.00000000,1.93116315,-2.29423638,0.75702355,-0.78970761,0.06688014,-0.06257818,1.74900068,-1.63412024
-5.68184092,3.86948780,-4.52314471,0.01023519,-0.06579548,0.45862311,-0.97380913,0.69572587,-0.59012426,0.00000000,-0.00000000,1.86280020,-2.32137638,0.72285659,-0.78618969,0.06588393,-0.06231568,1.69782476,-1.64478308
-5.67583792,3.72323424,-4.53133303,0.00949742,-0.06461707,0.43504033,-0.97100288,0.67792048,-0.59653066,0.00000000,-0.00000000,1.79207965,-2.34420065,0.68956383,-0.78019621,0.06486769,-0.06212070,1.64470307,-1.65685431
-5.66983492,3.57618403,-4.53503110,0.00882097,-0.06323234,0.41171025,-0.96528402,0.65963409,-0.60368537,0.00000000,-0.00000000,1.71977151,-2.36188954,0.65739597,-0.77185148,0.06384886,-0.06199108,1.59042932,-1.66987754
-5.66383192,3.42991078,-4.53375349,0.00820180,-0.06166257,0.38877893,-0.95668906,0.64112984,-0.61138215,0.00000000,-0.00000000,1.64658876,-2.37378263,0.62656789,-0.76135032,0.06284183,-0.06192647,1.53574147,-1.68344137
-5.65782891,3.28582030,-4.52726991,0.00763650,-0.05993405,0.36637226,-0.94533956,0.62264623,-0.61942784,0.00000000,-0.00000000,1.57317720,-2.37939553,0.59725568,-0.74895171,0.06185793,-0.06192858,1.48130778,-1.69718727
-5.65182591,3.14513468,-4.51559705,0.00712241,-0.05807740,0.34459552,-0.93143728,0.60439392,-0.62764406,0.00000000,-0.00000000,1.50010953,-2.37842796,0.56959583,-0.73496989,0.06090566,-0.06200104,1.42771788,-1.71081230
-5.64582291,3.00888705,-4.49897609,0.00665769,-0.05612673,0.32353384,-0.91525589,0.58655451,-0.63586746,0.00000000,-0.00000000,1.42788342,-2.37076310,0.54368618,-0.71976325,0.05999100,-0.06214910,1.37547888,-1.72406698
-5.63981991,2.87792621,-4.47783817,0.00624139,-0.05411870,0.30325332,-0.89712981,0.56928132,-0.64394867,0.00000000,-0.00000000,1.35692320,-2.35645858,0.51958874,-0.70372175,0.05911801,-0.06237913,1.32501637,-1.73674901
-5.63381691,2.75293003,-4.45276050,0.00587340,-0.05209152,0.28380285,-0.87744068,0.55270181,-0.65175034,0.00000000,-0.00000000,1.28758465,-2.33573014,0.49733405,-0.68725345,0.05828941,-0.06269788,1.27667976,-1.74869358
-5.62781391,2.63442605,-4.42441646,0.00555453,-0.05008393,0.26521624,-0.85660234,0.53692148,-0.65914448,0.00000000,-0.00000000,1.22016220,-2.30892918,0.47692670,-0.67077090,0.05750734,-0.06311164,1.23075123,-1.75976165
-5.62181091,2.52281728,-4.39352329,0.00528640,-0.04813424,0.24751463,-0.83504499,0.52202885,-0.66600986,0.00000000,-0.00000000,1.15489786,-2.27651589,0.45835179,-0.65467802,0.05677408,-0.06362541,1.18745753,-1.76982730
-5.61580790,2.41841134,-4.36079105,0.00507135,-0.04627947,0.23070908,-0.81319944,0.50810114,-0.67222947,0.00000000,-0.00000000,1.09199117,-2.23902976,0.44158175,-0.63935816,0.05609274,-0.06424198,1.14698344,-1.77876551
-5.60980490,2.32145061,-4.32687615,0.00491243,-0.04455457,0.21480303,-0.79148213,0.49521008,-0.67768883,0.00000000,-0.00000000,1.03160952,-2.19705935,0.42658318,-0.62516377,0.05546793,-0.06496113,1.10948593,-1.78644158
-5.60380190,2.23214147,-4.29234255,0.00481319,-0.04299182,0.19979467,-0.77028167,0.48342756,-0.68227515,0.00000000,-0.00000000,0.97389821,-2.15121319,0.41332327,-0.61240816,0.05490622,-0.06577896,1.07510808,-1.79270331
-5.59779890,2.15068061,-4.25763291,0.00477756,-0.04162037,0.18567909,-0.74994747,0.47283059,-0.68587778,0.00000000,-0.00000000,0.91898970,-2.10209345,0.40177542,-0.60135945,0.05441654,-0.06668746,1.04399148,-1.79737668
-5.59179590,2.07727695,-4.22305124,0.00480973,-0.04046591,0.17245008,-0.73078077,0.46350520,-0.68838991,0.00000000,-0.00000000,0.86701176,-2.05027368,0.39192371,-0.59223698,0.05401026,-0.06767421,1.01628662,-1.80026562
-5.58579290,2.01216776,-4.18875768,0.00491390,-0.03955052,0.16010171,-0.71302848,0.45554907,-0.68971160,0.00000000,-0.00000000,0.81809408,-1.99628183,0.38376600,-0.58520995,0.05370121,-0.06872249,0.99216026,-1.80115597
-5.57978989,1.95562827,-4.15477539,0.00509415,-0.03889258,0.14862943,-0.69687987,0.44907252,-0.68975392,0.00000000,-0.00000000,0.77237328,-1.94058893,0.37731546,-0.58039825,0.05350536,-0.06981156,0.97179953,-1.79982358
-5.57378689,1.90797430,-4.12100835,0.00535417,-0.03850682,0.13803101,-0.68246587,0.44419798,-0.68844402,0.00000000,-0.00000000,0.72999614,-1.88360375,0.37260054,-0.57787503,0.05344030,-0.07091725,0.95541243,-1.79604593
-5.56778389,1.86955807,-4.08726834,0.00569713,-0.03840439,0.12830702,-0.66986104,0.44105771,-0.68573071,0.00000000,-0.00000000,0.69112119,-1.82567318,0.36966337,-0.57767068,0.05352460,-0.07201286,0.94322475,-1.78961656
-5.56178089,1.84075761,-4.05330882,0.00612538,-0.03859299,0.11946120,-0.65908758,0.43979009,-0.68159017,0.00000000,-0.00000000,0.65591865,-1.76708754,0.36855677,-0.57977778,0.05377687,-0.07307019,0.93547361,-1.78036120
-5.55577789,1.82196078,-4.01886275,0.00664031,-0.03907696,0.11150051,-0.65012110,0.44053455,-0.67603130,0.00000000,-0.00000000,0.62456899,-1.70809013,0.36934012,-0.58415654,0.05421482,-0.07406075,0.93239819,-1.76815452
-5.54977489,1.81354516,-3.98368158,0.00724217,-0.03985740,0.10443507,-0.64289753,0.44342560,-0.66910034,0.00000000,-0.00000000,0.59726021,-1.64888960,0.37207436,-0.59074018,0.05485417,-0.07495717,0.93422818,-1.75293614
-5.54377189,1.81585515,-3.94757232,0.00792986,-0.04093220,0.09827796,-0.63732071,0.44858617,-0.66088416,0.00000000,-0.00000000,0.57418419,-1.58967388,0.37681659,-0.59944005,0.05570751,-0.07573444,0.94117082,-1.73472477
-5.53776888,1.82917819,-3.91043000,0.00870082,-0.04229607,0.09304496,-0.63327006,0.45612081,-0.65151209,0.00000000,-0.00000000,0.55553224,-1.53062443,0.38361455,-0.61014987,0.05678334,-0.07637134,0.95339737,-1.71362935
-5.53176588,1.85372151,-3.87226312,0.00955098,-0.04394047,0.08875420,-0.63060795,0.46610913,-0.64115583,0.00000000,-0.00000000,0.54149016,-1.47192940,0.39250158,-0.62274915,0.05808504,-0.07685153,0.97102994,-1.68985621
-5.52576288,1.88959115,-3.83321052,0.01047466,-0.04585358,0.08542590,-0.62918627,0.47859987,-0.63002740,0.00000000,-0.00000000,0.53223298,-1.41379457,0.40349224,-0.63710534,0.05961015,-0.07716463,0.99412948,-1.66371165
-5.51975988,1.93677461,-3.79354824,0.01146462,-0.04802020,0.08308194,-0.62885190,0.49360609,-0.61837501,0.00000000,-0.00000000,0.52791952,-1.35645132,0.41657910,-0.65307494,0.06134980,-0.07730691,1.02268587,-1.63559957
-5.51375688,1.99512824,-3.75368619,0.01251210,-0.05042169,0.08174563,-0.62945103,0.51110157,-0.60647711,0.00000000,-0.00000000,0.52868692,-1.30016081,0.43173086,-0.67050344,0.06328843,-0.07728184,1.05661047,-1.60601403
-5.50775388,2.06437008,-3.71415486,0.01360697,-0.05303586,0.08144128,-0.63083200,0.53101888,-0.59463456,0.00000000,-0.00000000,0.53464523,-1.24521429,0.44889203,-0.68922439,0.06540378,-0.07710021,1.09573190,-1.57552704
-5.50175088,2.14407861,-3.67558299,0.01473793,-0.05583706,0.08219392,-0.63284689,0.55324901,-0.58316155,0.00000000,-0.00000000,0.54587207,-1.19192938,0.46798420,-0.70905778,0.06766719,-0.07678000,1.13979494,-1.54477217
-5.49574787,2.23369715,-3.63866770,0.01589267,-0.05879623,0.08402882,-0.63535194,0.57764271,-0.57237545,0.00000000,-0.00000000,0.56240740,-1.14064271,0.48890880,-0.72980799,0.07004423,-0.07634585,1.18846281,-1.51442461
-5.48974487,2.33254363,-3.60413912,0.01705822,-0.06188108,0.08697104,-0.63820691,0.60401332,-0.56258615,0.00000000,-0.00000000,0.58424835,-1.09169952,0.51155129,-0.75126172,0.07249553,-0.07582836,1.24132245,-1.48517887
-5.48374187,2.43982462,-3.57272177,0.01822122,-0.06505643,0.09104482,-0.64127380,0.63214096,-0.55408536,0.00000000,-0.00000000,0.61134424,-1.04544101,0.53578632,-0.77318624,0.07497792,-0.07526297,1.29789241,-1.45772503
-5.47773887,2.55465270,-3.54509499,0.01936824,-0.06828462,0.09627282,-0.64441516,0.66177768,-0.54713636,0.00000000,-0.00000000,0.64359151,-1.00219022,0.56148366,-0.79532819,0.07744573,-0.07468877,1.35763279,-1.43272492
-5.47173587,2.67606568,-3.52185497,0.02048614,-0.07152607,0.10267523,-0.64749229,0.69265336,-0.54196470,0.00000000,-0.00000000,0.68082903,-0.96223766,0.58851428,-0.81741327,0.07985215,-0.07414705,1.41995651,-1.41078908
-5.46573287,2.80304628,-3.50348046,0.02156233,-0.07473995,0.11026863,-0.65036370,0.72448182,-0.53875022,0.00000000,-0.00000000,0.72283346,-0.92582759,0.61675628,-0.83914711,0.08215071,-0.07367983,1.48424118,-1.39245583
-5.45972986,2.93454102,-3.49030417,0.02258510,-0.07788490,0.11906469,-0.65288406,0.75696695,-0.53762075,0.00000000,-0.00000000,0.76931514,-0.89314576,0.64610008,-0.86021735,0.08429669,-0.07332827,1.54984090,-1.37817325
-5.45372686,3.06947683,-3.48249130,0.02354384,-0.08091988,0.12906867,-0.65490390,0.78980840,-0.53864780,0.00000000,-0.00000000,0.81991452,-0.86430969,0.67645238,-0.88029712,0.08624843,-0.07313121,1.61609717,-1.36828476
-5.44772386,3.20677479,-3.48002634,0.02442924,-0.08380503,0.14027773,-0.65627017,0.82270648,-0.54184424,0.00000000,-0.00000000,0.87419962,-0.83936185,0.70773866,-0.89904982,0.08796847,-0.07312376,1.68234873,-1.36301892
-5.44172086,3.34536015,-3.48270865,0.02523343,-0.08650250,0.15267910,-0.65682775,0.85536638,-0.54716431,0.00000000,-0.00000000,0.93166455,-0.81826641,0.73990383,-0.91613516,0.08942451,-0.07333596,1.74793960,-1.36248364
-5.43571786,3.48416850,-3.49015685,0.02595001,-0.08897727,0.16624827,-0.65642194,0.88750120,-0.55450556,0.00000000,-0.00000000,0.99172988,-0.80090962,0.77291088,-0.93121632,0.09059005,-0.07379175,1.81222556,-1.36666506
-5.42971486,3.62214839,-3.50182160,0.02657410,-0.09119795,0.18094707,-0.65490180,0.91883415,-0.56371296,0.00000000,-0.00000000,1.05374474,-0.78710393,0.80673755,-0.94396784,0.09144482,-0.07450805,1.87457879,-1.37543060
-5.42371186,3.75826090,-3.51700594,0.02710226,-0.09313736,0.19672191,-0.65212424,0.94909978,-0.57458468,0.00000000,-0.00000000,1.11699145,-0.77659555,0.84137110,-0.95408416,0.09197491,-0.07549415,1.93439122,-1.38853628
-5.41770885,3.89147718,-3.53489192,0.02753235,-0.09477309,0.21350227,-0.64795865,0.97804452,-0.58687947,0.00000000,-0.00000000,1.18069261,-0.76907513,0.87680158,-0.96128826,0.09217265,-0.07675125,1.99107679,-1.40563743
-5.41170585,4.02077510,-3.55457217,0.02786346,-0.09608788,0.23119946,-0.64229173,1.00542675,-0.60032517,0.00000000,-0.00000000,1.24402099,-0.76419095,0.91301378,-0.96534020,0.09203621,-0.07827236,2.04407321,-1.42630241
-5.40570285,4.14513641,-3.57508459,0.02809566,-0.09706980,0.24970591,-0.63503243,1.03101670,-0.61462815,0.00000000,-0.00000000,1.30611228,-0.76156396,0.94997866,-0.96604509,0.09156913,-0.08004237,2.09284383,-1.45002860
-5.39969985,4.26354575,-3.59544872,0.02822989,-0.09771232,0.26889492,-0.62611652,1.05459637,-0.62948317,0.00000000,-0.00000000,1.36608049,-0.76080391,0.98764466,-0.96326021,0.09077958,-0.08203834,2.13688010,-1.47625987
-5.39369685,4.37499273,-3.61470196,0.02826771,-0.09801415,0.28862122,-0.61551068,1.07595985,-0.64458343,0.00000000,-0.00000000,1.42303582,-0.76152584,1.02592971,-0.95690090,0.08967969,-0.08423006,2.17570507,-1.50440491
-5.38769385,4.47847813,-3.63193419,0.02821125,-0.09797902,0.30872227,-0.60321568,1.09491420,-0.65963035,0.00000000,-0.00000000,1.47610456,-0.76336607,1.06471447,-0.94694501,0.08828469,-0.08658078,2.20887845,-1.53385572
-5.38169085,4.57302499,-3.64631941,0.02806297,-0.09761521,0.32902037,-0.58926865,1.11128101,-0.67434287,0.00000000,-0.00000000,1.52445036,-0.76599699,1.10383755,-0.93343564,0.08661229,-0.08904802,2.23600315,-1.56400558
-5.37568784,4.65769485,-3.65714336,0.02782568,-0.09693510,0.34932570,-0.57374414,1.12489873,-0.68846587,0.00000000,-0.00000000,1.56729623,-0.76914013,1.14309327,-0.91648205,0.08468191,-0.09158467,2.25673351,-1.59426610
-5.36968484,4.73160906,-3.66382611,0.02750244,-0.09595449,0.36944035,-0.55675386,1.13562576,-0.70177761,0.00000000,-0.00000000,1.60394635,-0.77257670,1.18223234,-0.89625867,0.08251424,-0.09414004,2.27078486,-1.62408277
-5.36368184,4.79397459,-3.66593933,0.02709660,-0.09469202,0.38916310,-0.53844518,1.14334415,-0.71409590,0.00000000,-0.00000000,1.63380695,-0.77615547,1.22096584,-0.87300227,0.08013072,-0.09666116,2.27794396,-1.65294884
-5.35767884,4.84411340,-3.66321759,0.02661181,-0.09316845,0.40829510,-0.51899832,1.14796375,-0.72528280,0.00000000,-0.00000000,1.65640526,-0.77979750,1.25897259,-0.84700721,0.07755332,-0.09909402,2.27807986,-1.68041705
-5.35167584,4.88149408,-3.65556396,0.02605210,-0.09140605,0.42664627,-0.49862237,1.14942642,-0.73524800,0.00000000,-0.00000000,1.67140582,-0.78349768,1.29590990,-0.81861918,0.07480436,-0.10138489,2.27115432,-1.70610927
-5.34567284,4.90576406,-3.64304984,0.02542197,-0.08942793,0.44404214,-0.47755022,1.14771024,-0.74395044,0.00000000,-0.00000000,1.67862331,-0.78732295,1.33142738,-0.78822740,0.07190647,-0.10348168,2.25723106,-1.72972382
