energy_ev,total_up,Bi_p_up,Bi_d_up,Rh_p_up,Rh_d_up,Te_p_up,Te_d_up
-4.30115058,1.67759263,0.06762207,0.02630714,0.18762597,1.61340266,0.03499013,0.00000000
-4.29514757,1.62252418,0.06231916,0.02533745,0.17127175,1.56565888,0.03255195,0.00000000
-4.28914457,1.57471345,0.05815166,0.02437012,0.15811253,1.52393620,0.03066546,0.00000000
-4.28314157,1.53452272,0.05509592,0.02341336,0.14803580,1.48866738,0.02931181,0.00000000
-4.27713857,1.50246153,0.05313289,0.02247741,0.14095077,1.46042311,0.02847962,0.00000000
-4.27113557,1.47916335,0.05224940,0.02157416,0.13679254,1.43988633,0.02816512,0.00000000
-4.26513257,1.46535529,0.05243900,0.02071651,0.13552457,1.42782041,0.02837191,0.00000000
-4.25912956,1.46182285,0.05370213,0.01991784,0.13713944,1.42503305,0.02911051,0.00000000
-4.25312656,1.46937154,0.05604586,0.01919141,0.14165796,1.43233775,0.03039747,0.00000000
-4.24712356,1.48878728,0.05948314,0.01854977,0.14912666,1.45051479,0.03225438,0.00000000
-4.24112056,1.52079750,0.06403154,0.01800432,0.15961397,1.48027359,0.03470652,0.00000000
-4.23511756,1.56603442,0.06971174,0.01756478,0.17320490,1.52221786,0.03778137,0.00000000
-4.22911456,1.62500212,0.07654557,0.01723890,0.18999470,1.57681507,0.04150696,0.00000000
-4.22311156,1.69804826,0.08455387,0.01703219,0.21008146,1.64437119,0.04591006,0.00000000
-4.21710855,1.78534144,0.09375412,0.01694776,0.23355783,1.72501140,0.05101432,0.00000000
-4.21110555,1.88685465,0.10415789,0.01698624,0.26050226,1.81866731,0.05683834,0.00000000
-4.20510255,2.00235491,0.11576827,0.01714590,0.29096975,1.92507055,0.06339379,0.00000000
-4.19909955,2.13139916,0.12857725,0.01742270,0.32498252,2.04375275,0.07068356,0.00000000
-4.19309655,2.27333604,0.14256323,0.01781056,0.36252094,2.17405143,0.07870014,0.00000000
-4.18709355,2.42731310,0.15768859,0.01830160,0.40351484,2.31512103,0.08742413,0.00000000
-4.18109055,2.59228886,0.17389755,0.01888647,0.44783576,2.46594864,0.09682310,0.00000000
-4.17508754,2.76704912,0.19111441,0.01955468,0.49529036,2.62537323,0.10685076,0.00000000
-4.16908454,2.95022673,0.20924208,0.02029496,0.54561545,2.79210790,0.11744663,0.00000000
-4.16308154,3.14032412,0.22816126,0.02109565,0.59847487,2.96476392,0.12853611,0.00000000
-4.15707854,3.33573808,0.24773014,0.02194502,0.65345863,3.14187608,0.14003118,0.00000000
-4.15107554,3.53478590,0.26778480,0.02283155,0.71008451,3.32192840,0.15183151,0.00000000
-4.14507254,3.73573248,0.28814033,0.02374429,0.76780232,3.50337960,0.16382626,0.00000000
-4.13906953,3.93681776,0.30859280,0.02467305,0.82600083,3.68468776,0.17589629,0.00000000
-4.13306653,4.13628394,0.32892186,0.02560861,0.88401742,3.86433365,0.18791680,0.00000000
-4.12706353,4.33240192,0.34889423,0.02654286,0.94115025,4.04084230,0.19976042,0.00000000
-4.12106053,4.52349658,0.36826782,0.02746890,0.99667256,4.21280246,0.21130041,0.00000000
-4.11505753,4.70797026,0.38679645,0.02838108,1.04984887,4.37888370,0.22241405,0.00000000
-4.10905453,4.88432408,0.40423507,0.02927502,1.09995237,4.53785074,0.23298589,0.00000000
-4.10305153,5.05117651,0.42034525,0.03014753,1.14628295,4.68857510,0.24291077,0.00000000
-4.09704852,5.20727886,0.43490081,0.03099656,1.18818524,4.83004370,0.25209655,0.00000000
-4.09104552,5.35152745,0.44769338,0.03182104,1.22506581,4.96136459,0.26046614,0.00000000
-4.08504252,5.48297204,0.45853766,0.03262074,1.25640898,5.08176972,0.26795907,0.00000000
-4.07903952,5.60082064,0.46727623,0.03339612,1.28179047,5.19061512,0.27453216,0.00000000
-4.07303652,5.70444070,0.47378361,0.03414810,1.30088839,5.28737859,0.28015956,0.00000000
-4.06703352,5.79335705,0.47796961,0.03487790,1.31349113,5.37165549,0.28483197,0.00000000
-4.06103052,5.86724695,0.47978157,0.03558682,1.31950178,5.44315311,0.28855516,0.00000000
-4.05502751,5.92593297,0.47920567,0.03627608,1.31893908,5.50168422,0.29134790,0.00000000
-4.04902451,5.96937438,0.47626709,0.03694663,1.31193478,5.54716058,0.29323948,0.00000000
-4.04302151,5.99765801,0.47102908,0.03759907,1.29872770,5.57958699,0.29426684,0.00000000
-4.03701851,6.01098935,0.46359106,0.03823353,1.27965486,5.59905661,0.29447176,0.00000000
-4.03101551,6.00968465,0.45408569,0.03884960,1.25514003,5.60574812,0.29389798,0.00000000
-4.02501251,5.99416480,0.44267521,0.03944639,1.22568047,5.59992503,0.29258875,0.00000000
-4.01900950,5.96495134,0.42954712,0.04002254,1.19183223,5.58193735,0.29058475,0.00000000
-4.01300650,5.92266490,0.41490935,0.04057633,1.15419494,5.55222558,0.28792260,0.00000000
-4.00700350,5.86802585,0.39898525,0.04110584,1.11339641,5.51132665,0.28463401,0.00000000
-4.00100050,5.80185692,0.38200834,0.04160912,1.07007791,5.45988119,0.28074561,0.00000000
-3.99499750,5.72508699,0.36421732,0.04208438,1.02488039,5.39864125,0.27627950,0.00000000
-3.98899450,5.63875510,0.34585119,0.04253023,0.97843215,5.32847760,0.27125426,0.00000000
-3.98299150,5.54401379,0.32714482,0.04294588,0.93133822,5.25038518,0.26568658,0.00000000
-3.97698849,5.44213024,0.30832504,0.04333135,0.88417154,5.16548588,0.25959309,0.00000000
-3.97098549,5.33448443,0.28960720,0.04368760,0.83746608,5.07502718,0.25299239,0.00000000
-3.96498249,5.22256292,0.27119245,0.04401666,0.79171179,4.98037603,0.24590706,0.00000000
-3.95897949,5.10794772,0.25326562,0.04432166,0.74735120,4.88300700,0.23836548,0.00000000
-3.95297649,4.99229953,0.23599371,0.04460686,0.70477764,4.78448466,0.23040324,0.00000000
-3.94697349,4.87733543,0.21952498,0.04487749,0.66433454,4.68643986,0.22206410,0.00000000
-3.94097049,4.76480108,0.20398864,0.04513967,0.62631596,4.59054064,0.21340043,0.00000000
-3.93496748,4.65643829,0.18949491,0.04540012,0.59096777,4.49845843,0.20447301,0.00000000
-3.92896448,4.55394893,0.17613557,0.04566597,0.55848939,4.41183072,0.19535022,0.00000000
-3.92296148,4.45895668,0.16398484,0.04594437,0.52903607,4.33222174,0.18610676,0.00000000
-3.91695848,4.37296809,0.15310044,0.04624221,0.50272123,4.26108273,0.17682183,0.00000000
-3.91095548,4.29733483,0.14352488,0.04656577,0.47961916,4.19971357,0.16757707,0.00000000
-3.90495248,4.23321874,0.13528680,0.04692044,0.45976773,4.14922753,0.15845424,0.00000000
-3.89894947,4.18156148,0.12840240,0.04731041,0.44317125,4.11052070,0.14953288,0.00000000
-3.89294647,4.14306004,0.12287675,0.04773844,0.42980343,4.08424749,0.14088808,0.00000000
-3.88694347,4.11814927,0.11870512,0.04820574,0.41961053,4.07080320,0.13258850,0.00000000
-3.88094047,4.10699223,0.11587413,0.04871184,0.41251452,4.07031446,0.12469467,0.00000000
-3.87493747,4.10947856,0.11436274,0.04925459,0.40841650,4.08263761,0.11725781,0.00000000
-3.86893447,4.12523092,0.11414313,0.04983024,0.40720014,4.10736520,0.11031902,0.00000000
-3.86293147,4.15361891,0.11518133,0.05043354,0.40873520,4.14383975,0.10390906,0.00000000
-3.85692846,4.19377975,0.11743767,0.05105794,0.41288098,4.19117436,0.09804852,0.00000000
-3.85092546,4.24464459,0.12086709,0.05169582,0.41948963,4.24827883,0.09274844,0.00000000
-3.84492246,4.30496924,0.12541919,0.05233877,0.42840917,4.31389011,0.08801125,0.00000000
-3.83891946,4.37336787,0.13103819,0.05297786,0.43948603,4.38660602,0.08383199,0.00000000
-3.83291646,4.44834846,0.13766267,0.05360393,0.45256708,4.46492056,0.08019965,0.00000000
-3.82691346,4.52834865,0.14522531,0.05420784,0.46750093,4.54725996,0.07709853,0.00000000
-3.82091046,4.61177076,0.15365241,0.05478080,0.48413838,4.63201807,0.07450961,0.00000000
-3.81490745,4.69701516,0.16286351,0.05531450,0.50233211,4.71759039,0.07241171,0.00000000
-3.80890445,4.78251114,0.17277091,0.05580136,0.52193542,4.80240585,0.07078244,0.00000000
-3.80290145,4.86674462,0.18327930,0.05623464,0.54280020,4.88495582,0.06959894,0.00000000
-3.79689845,4.94828264,0.19428543,0.05660859,0.56477423,4.96381998,0.06883827,0.00000000
-3.79089545,5.02579406,0.20567803,0.05691847,0.58769784,5.03768889,0.06847754,0.00000000
-3.78489245,5.09806688,0.21733777,0.05716063,0.61140043,5.10538294,0.06849377,0.00000000
-3.77888944,5.16402188,0.22913760,0.05733247,0.63569681,5.16586798,0.06886355,0.00000000
-3.77288644,5.22272303,0.24094327,0.05743244,0.66038391,5.21826738,0.06956246,0.00000000
-3.76688344,5.27338484,0.25261424,0.05745997,0.68523798,5.26187084,0.07056448,0.00000000
-3.76088044,5.31537682,0.26400488,0.05741544,0.71001275,5.29613996,0.07184129,0.00000000
-3.75487744,5.34822545,0.27496602,0.05730006,0.73443874,5.32071072,0.07336169,0.00000000
-3.74887444,5.37161386,0.28534692,0.05711578,0.75822392,5.33539305,0.07509109,0.00000000
-3.74287144,5.38537943,0.29499756,0.05686522,0.78105600,5.34016767,0.07699125,0.00000000
-3.73686843,5.38950973,0.30377119,0.05655153,0.80260638,5.33518026,0.07902012,0.00000000
-3.73086543,5.38413670,0.31152724,0.05617830,0.82253569,5.32073334,0.08113214,0.00000000
-3.72486243,5.36952959,0.31813441,0.05574949,0.84050100,5.29727587,0.08327865,0.00000000
-3.71885943,5.34608659,0.32347378,0.05526928,0.85616430,5.26539101,0.08540867,0.00000000
-3.71285643,5.31432529,0.32744208,0.05474202,0.86920203,5.22578208,0.08746989,0.00000000
-3.70685343,5.27487222,0.32995471,0.05417215,0.87931540,5.17925711,0.08940994,0.00000000
-3.70085043,5.22845132,0.33094862,0.05356417,0.88624083,5.12671214,0.09117777,0.00000000
-3.69484742,5.17587137,0.33038474,0.05292255,0.88976022,5.06911347,0.09272517,0.00000000
-3.68884442,5.11801253,0.32825002,0.05225173,0.88971043,5.00747912,0.09400827,0.00000000
-3.68284142,5.05581171,0.32455871,0.05155614,0.88599159,4.94285965,0.09498908,0.00000000
-3.67683842,4.99024689,0.31935309,0.05084014,0.87857367,4.87631841,0.09563686,0.00000000
-3.67083542,4.92232034,0.31270332,0.05010811,0.86750108,4.80891157,0.09592934,0.00000000
-3.66483242,4.85304069,0.30470647,0.04936438,0.85289484,4.74166791,0.09585370,0.00000000
-3.65882941,4.78340413,0.29548479,0.04861329,0.83495238,4.67556873,0.09540728,0.00000000
-3.65282641,4.71437474,0.28518309,0.04785918,0.81394468,4.61152802,0.09459795,0.00000000
-3.64682341,4.64686456,0.27396550,0.04710637,0.79021100,4.55037340,0.09344422,0.00000000
-3.64082041,4.58171357,0.26201151,0.04635909,0.76415130,4.49282810,0.09197495,0.00000000
-3.63481741,4.51967051,0.24951160,0.04562148,0.73621666,4.43949462,0.09022882,0.00000000
-3.62881441,4.46137497,0.23666251,0.04489746,0.70689814,4.39084063,0.08825342,0.00000000
-3.62281141,4.40734169,0.22366236,0.04419066,0.67671446,4.34718766,0.08610421,0.00000000
-3.61680840,4.35794780,0.21070577,0.04350429,0.64619894,4.30870340,0.08384314,0.00000000
-3.61080540,4.31342389,0.19797925,0.04284103,0.61588638,4.27539805,0.08153715,0.00000000
-3.60480240,4.27384946,0.18565687,0.04220291,0.58630010,4.24712532,0.07925660,0.00000000
-3.59879940,4.23915335,0.17389648,0.04159124,0.55793972,4.22358848,0.07707356,0.00000000
-3.59279640,4.20911952,0.16283655,0.04100650,0.53127009,4.20435148,0.07506005,0.00000000
-3.58679340,4.18339813,0.15259367,0.04044837,0.50671140,4.18885530,0.07328635,0.00000000
-3.58079040,4.16152188,0.14326084,0.03991565,0.48463105,4.17643902,0.07181932,0.00000000
-3.57478739,4.14292698,0.13490649,0.03940642,0.46533703,4.16636506,0.07072078,0.00000000
-3.56878439,4.12697803,0.12757429,0.03891806,0.44907320,4.15784792,0.07004599,0.00000000
-3.56278139,4.11299595,0.12128358,0.03844745,0.43601616,4.15008509,0.06984231,0.00000000
-3.55677839,4.10028756,0.11603053,0.03799114,0.42627387,4.14228920,0.07014790,0.00000000
-3.55077539,4.08817577,0.11178978,0.03754558,0.41988583,4.13371986,0.07099076,0.00000000
-3.54477239,4.07602893,0.10851656,0.03710732,0.41682462,4.12371404,0.07238778,0.00000000
-3.53876938,4.06328805,0.10614914,0.03667325,0.41699885,4.11171365,0.07434422,0.00000000
-3.53276638,4.04949094,0.10461160,0.03624082,0.42025722,4.09728906,0.07685327,0.00000000
-3.52676338,4.03429195,0.10381663,0.03580821,0.42639368,4.08015776,0.07989599,0.00000000
-3.52076038,4.01747687,0.10366854,0.03537444,0.43515348,4.06019729,0.08344159,0.00000000
-3.51475738,3.99897227,0.10406608,0.03493947,0.44624008,4.03745201,0.08744787,0.00000000
-3.50875438,3.97884907,0.10490539,0.03450422,0.45932275,4.01213345,0.09186219,0.00000000
-3.50275138,3.95732035,0.10608253,0.03407050,0.47404475,3.98461432,0.09662259,0.00000000
-3.49674837,3.93473354,0.10749609,0.03364093,0.49003196,3.95541650,0.10165932,0.00000000
-3.49074537,3.91155739,0.10904929,0.03321879,0.50690181,3.92519338,0.10689658,0.00000000
-3.48474237,3.88836435,0.11065200,0.03280779,0.52427225,3.89470732,0.11225450,0.00000000
-3.47873937,3.86580878,0.11222234,0.03241189,0.54177063,3.86480299,0.11765124,0.00000000
-3.47273637,3.84460196,0.11368796,0.03203504,0.55904219,3.83637735,0.12300521,0.00000000
-3.46673337,3.82548450,0.11498702,0.03168095,0.57575790,3.81034730,0.12823722,0.00000000
-3.46073037,3.80919693,0.11606873,0.03135286,0.59162138,3.78761590,0.13327252,0.00000000
-3.45472736,3.79644932,0.11689364,0.03105340,0.60637467,3.76903798,0.13804269,0.00000000
-3.44872436,3.78789072,0.11743350,0.03078434,0.61980256,3.75538627,0.14248712,0.00000000
-3.44272136,3.78407926,0.11767078,0.03054658,0.63173535,3.74731880,0.14655425,0.00000000
-3.43671836,3.78545369,0.11759798,0.03034003,0.64204989,3.74534868,0.15020232,0.00000000
-3.43071536,3.79230727,0.11721656,0.03016360,0.65066884,3.74981698,0.15339968,0.00000000
-3.42471236,3.80476499,0.11653574,0.03001522,0.65755825,3.76086977,0.15612464,0.00000000
-3.41870935,3.82276484,0.11557108,0.02989193,0.66272352,3.77844017,0.15836489,0.00000000
-3.41270635,3.84604413,0.11434299,0.02978994,0.66620399,3.80223616,0.16011660,0.00000000
-3.40670335,3.87413164,0.11287518,0.02970476,0.66806653,3.83173494,0.16138312,0.00000000
-3.40070035,3.90634624,0.11119320,0.02963135,0.66839831,3.86618444,0.16217352,0.00000000
-3.39469735,3.94180269,0.10932298,0.02956421,0.66729936,3.90461229,0.16250104,0.00000000
-3.38869435,3.97942467,0.10728964,0.02949755,0.66487517,3.94584259,0.16238149,0.00000000
-3.38269135,4.01796536,0.10511641,0.02942543,0.66122979,3.98852021,0.16183181,0.00000000
-3.37668834,4.05603516,0.10282389,0.02934186,0.65645987,4.03114226,0.16086878,0.00000000
-3.37068534,4.09213588,0.10042947,0.02924091,0.65064977,4.07209603,0.15950807,0.00000000
-3.36468234,4.12470075,0.09794713,0.02911686,0.64386811,4.10970234,0.15776356,0.00000000
-3.35867934,4.15213865,0.09538744,0.02896420,0.63616585,4.14226281,0.15564703,0.00000000
-3.35267634,4.17288129,0.09275784,0.02877781,0.62757594,4.16810966,0.15316828,0.00000000
-3.34667334,4.18543149,0.09006314,0.02855297,0.61811439,4.18565609,0.15033546,0.00000000
-3.34067034,4.18841080,0.08730614,0.02828544,0.60778283,4.19344535,0.14715578,0.00000000
-3.33466733,4.18060442,0.08448840,0.02797155,0.59657206,4.19019679,0.14363638,0.00000000
-3.32866433,4.16100187,0.08161112,0.02760821,0.58446652,4.17484692,0.13978533,0.00000000
-3.32266133,4.12883151,0.07867591,0.02719301,0.57144931,4.14658396,0.13561266,0.00000000
-3.31665833,4.08358775,0.07568562,0.02672424,0.55750736,4.10487462,0.13113139,0.00000000
-3.31065533,4.02504981,0.07264504,0.02620097,0.54263653,4.04948205,0.12635833,0.00000000
-3.30465233,3.95329140,0.06956147,0.02562306,0.52684637,3.98047444,0.12131478,0.00000000
-3.29864932,3.86868113,0.06644521,0.02499119,0.51016417,3.89822404,0.11602691,0.00000000
-3.29264632,3.77187374,0.06330980,0.02430693,0.49263822,3.80339699,0.11052591,0.00000000
-3.28664332,3.66379275,0.06017218,0.02357267,0.47434015,3.69693435,0.10484780,0.00000000
-3.28064032,3.54560553,0.05705265,0.02279168,0.45536624,3.58002553,0.09903303,0.00000000
-3.27463732,3.41869177,0.05397474,0.02196806,0.43583770,3.45407520,0.09312582,0.00000000
-3.26863432,3.28460694,0.05096492,0.02110665,0.41590001,3.32066522,0.08717326,0.00000000
-3.26263132,3.14504227,0.04805220,0.02021304,0.39572135,3.18151313,0.08122434,0.00000000
-3.25662831,3.00178268,0.04526775,0.01929343,0.37549031,3.03842877,0.07532891,0.00000000
-3.25062531,2.85666441,0.04264434,0.01835456,0.35541287,2.89327078,0.06953657,0.00000000
-3.24462231,2.71153377,0.04021581,0.01740356,0.33570906,2.74790424,0.06389573,0.00000000
-3.23861931,2.56820833,0.03801655,0.01644783,0.31660910,2.60416112,0.05845266,0.00000000
-3.23261631,2.42844165,0.03608086,0.01549494,0.29834949,2.46380433,0.05325085,0.00000000
-3.22661331,2.29389265,0.03444240,0.01455239,0.28116890,2.32849669,0.04833041,0.00000000
-3.22061031,2.16610005,0.03313360,0.01362758,0.26530420,2.19977510,0.04372788,0.00000000
-3.21460730,2.04646243,0.03218501,0.01272758,0.25098642,2.07903070,0.03947605,0.00000000
-3.20860430,1.93622412,0.03162472,0.01185902,0.23843709,1.96749487,0.03560423,0.00000000
-3.20260130,1.83646660,0.03147772,0.01102802,0.22786456,1.86623114,0.03213851,0.00000000
-3.19659830,1.74810534,0.03176525,0.01024004,0.21946077,1.77613264,0.02910237,0.00000000
-3.19059530,1.67189141,0.03250418,0.00949979,0.21339813,1.69792446,0.02651729,0.00000000
-3.18459230,1.60841711,0.03370638,0.00881125,0.20982681,1.63217026,0.02440352,0.00000000
-3.17858929,1.55812491,0.03537816,0.00817756,0.20887227,1.57928224,0.02278089,0.00000000
-3.17258629,1.52131865,0.03751967,0.00760103,0.21063314,1.53953343,0.02166954,0.00000000
-3.16658329,1.49817611,0.04012451,0.00708319,0.21517939,1.51307138,0.02109064,0.00000000
-3.16058029,1.48876183,0.04317935,0.00662478,0.22255097,1.49993208,0.02106696,0.00000000
-3.15457729,1.49303935,0.04666371,0.00622582,0.23275669,1.50005324,0.02162327,0.00000000
-3.14857429,1.51088206,0.05054995,0.00588565,0.24577361,1.51328596,0.02278645,0.00000000
-3.14257129,1.54208171,0.05480338,0.00560302,0.26154671,1.53940418,0.02458545,0.00000000
-3.13656828,1.58635440,0.05938260,0.00537615,0.27998908,1.57811110,0.02705083,0.00000000
-3.13056528,1.64334332,0.06424008,0.00520282,0.30098238,1.62904261,0.03021406,0.00000000
-3.12456228,1.71261845,0.06932285,0.00508040,0.32437775,1.69176716,0.03410641,0.00000000
-3.11855928,1.79367314,0.07457350,0.00500598,0.34999702,1.76578268,0.03875763,0.00000000
-3.11255628,1.88591798,0.07993120,0.00497635,0.37763424,1.85051053,0.04419415,0.00000000
-3.10655328,1.98867248,0.08533295,0.00498809,0.40705742,1.94528736,0.05043718,0.00000000
-3.10055028,2.10115539,0.09071485,0.00503761,0.43801051,2.04935545,0.05750045,0.00000000
-3.09454727,2.22247448,0.09601336,0.00512118,0.47021551,2.16185269,0.06538794,0.00000000
-3.08854427,2.35161690,0.10116663,0.00523490,0.50337473,2.28180312,0.07409147,0.00000000
-3.08254127,2.48744112,0.10611562,0.00537479,0.53717309,2.40810912,0.08358840,0.00000000
-3.07653827,2.62867168,0.11080516,0.00553675,0.57128059,2.53954655,0.09383950,0.00000000
-3.07053527,2.77389775,0.11518487,0.00571661,0.60535484,2.67476360,0.10478719,0.00000000
-3.06453227,2.92157645,0.11920981,0.00591010,0.63904384,2.81228453,0.11635414,0.00000000
-3.05852926,3.07004180,0.12284099,0.00611290,0.67198888,2.95051885,0.12844257,0.00000000
-3.05252626,3.21751987,0.12604565,0.00632068,0.70382788,3.08777658,0.14093412,0.00000000
-3.04652326,3.36215038,0.12879737,0.00652909,0.73419904,3.22228973,0.15369059,0.00000000
-3.04052026,3.50201488,0.13107602,0.00673384,0.76274506,3.35223995,0.16655553,0.00000000
-3.03451726,3.63517103,0.13286758,0.00693075,0.78911781,3.47579195,0.17935664,0.00000000
-3.02851426,3.75969244,0.13416387,0.00711577,0.81298365,3.59113190,0.19190910,0.00000000
-3.02251126,3.87371288,0.13496229,0.00728513,0.83402927,3.69650978,0.20401967,0.00000000
-3.01650825,3.97547353,0.13526552,0.00743531,0.85196803,3.79028422,0.21549147,0.00000000
-3.01050525,4.06337164,0.13508121,0.00756320,0.86654663,3.87096825,0.22612931,0.00000000
-3.00450225,4.13600852,0.13442182,0.00766614,0.87755186,3.93727403,0.23574541,0.00000000
-2.99849925,4.19223484,0.13330441,0.00774199,0.88481739,3.98815465,0.24416516,0.00000000
-2.99249625,4.23119113,0.13175053,0.00778918,0.88822989,4.02284092,0.25123281,0.00000000
-2.98649325,4.25234133,0.12978615,0.00780679,0.88773464,4.04087131,0.25681681,0.00000000
-2.98049025,4.25549737,0.12744157,0.00779453,0.88333980,4.04211322,0.26081451,0.00000000
-2.97448724,4.24083333,0.12475127,0.00775282,0.87511934,4.02677415,0.26315595,0.00000000
-2.96848424,4.20888780,0.12175374,0.00768271,0.86321424,3.99540181,0.26380678,0.00000000
-2.96248124,4.16055375,0.11849114,0.00758589,0.84783162,3.94887237,0.26276978,0.00000000
-2.95647824,4.09705579,0.11500890,0.00746464,0.82924184,3.88836718,0.26008531,0.00000000
-2.95047524,4.01991531,0.11135502,0.00732173,0.80777343,3.81533814,0.25583029,0.00000000
-2.94447224,3.93090459,0.10757934,0.00716035,0.78380594,3.73146314,0.25011599,0.00000000
-2.93846923,3.83199154,0.10373258,0.00698399,0.75776097,3.63859309,0.24308462,0.00000000
-2.93246623,3.72527747,0.09986520,0.00679631,0.73009158,3.53869281,0.23490488,0.00000000
-2.92646323,3.61293031,0.09602628,0.00660103,0.70127065,3.43377816,0.22576664,0.00000000
-2.92046023,3.49711634,0.09226219,0.00640182,0.67177845,3.32585224,0.21587507,0.00000000
-2.91445723,3.37993353,0.08861544,0.00620212,0.64209017,3.21684355,0.20544441,0.00000000
-2.90845423,3.26334919,0.08512352,0.00600509,0.61266378,3.10854870,0.19469160,0.00000000
-2.90245123,3.14914495,0.08181788,0.00581347,0.58392886,3.00258231,0.18383018,0.00000000
-2.89644822,3.03887128,0.07872324,0.00562955,0.55627673,2.90033618,0.17306449,0.00000000
-2.89044522,2.93381327,0.07585701,0.00545507,0.53005244,2.80294931,0.16258458,0.00000000
-2.88444222,2.83496901,0.07322920,0.00529123,0.50554878,2.71128986,0.15256184,0.00000000
-2.87843922,2.74304102,0.07084253,0.00513868,0.48300262,2.62594925,0.14314558,0.00000000
-2.87243622,2.65844037,0.06869297,0.00499756,0.46259354,2.54724835,0.13446056,0.00000000
-2.86643322,2.58130288,0.06677061,0.00486751,0.44444478,2.47525458,0.12660554,0.00000000
-2.86043022,2.51151573,0.06506081,0.00474780,0.42862631,2.40980869,0.11965278,0.00000000
-2.85442721,2.44875272,0.06354565,0.00463740,0.41515992,2.35055914,0.11364852,0.00000000
-2.84842421,2.39251569,0.06220556,0.00453506,0.40402583,2.29700201,0.10861428,0.00000000
-2.84242121,2.34218001,0.06102114,0.00443946,0.39517064,2.24852400,0.10454883,0.00000000
-2.83641821,2.29704125,0.05997497,0.00434929,0.38851616,2.20444629,0.10143083,0.00000000
-2.83041521,2.25636106,0.05905349,0.00426335,0.38396883,2.16406689,0.09922191,0.00000000
-2.82441221,2.21940997,0.05824879,0.00418071,0.38142926,2.12669965,0.09787001,0.00000000
-2.81840920,2.18550539,0.05756020,0.00410071,0.38080171,2.09170837,0.09731298,0.00000000
-2.81240620,2.15404358,0.05699573,0.00402311,0.38200303,2.05853470,0.09748221,0.00000000
-2.80640320,2.12452467,0.05657325,0.00394807,0.38497094,2.02671926,0.09830621,0.00000000
-2.80040020,2.09657036,0.05632133,0.00387624,0.38967143,1.99591567,0.09971403,0.00000000
-2.79439720,2.06993431,0.05627975,0.00380871,0.39610489,1.96589761,0.10163839,0.00000000
-2.78839420,2.04450545,0.05649966,0.00374706,0.40431098,1.93655936,0.10401859,0.00000000
-2.78239120,2.02030506,0.05704333,0.00369326,0.41437196,1.90791066,0.10680283,0.00000000
-2.77638819,1.99747822,0.05798349,0.00364967,0.42641426,1.88006672,0.10995025,0.00000000
-2.77038519,1.97628062,0.05940219,0.00361894,0.44060820,1.85323436,0.11343229,0.00000000
-2.76438219,1.95706158,0.06138936,0.00360392,0.45716562,1.82769537,0.11723348,0.00000000
-2.75837919,1.94024418,0.06404076,0.00360761,0.47633527,1.80378791,0.12135169,0.00000000
-2.75237619,1.92630330,0.06745565,0.00363298,0.49839580,1.78188675,0.12579757,0.00000000
-2.74637319,1.91574209,0.07173394,0.00368291,0.52364641,1.76238323,0.13059343,0.00000000
-2.74037019,1.90906762,0.07697304,0.00376008,0.55239497,1.74566515,0.13577132,0.00000000
-2.73436718,1.90676605,0.08326433,0.00386679,0.58494392,1.73209729,0.14137061,0.00000000
-2.72836418,1.90927780,0.09068943,0.00400492,0.62157404,1.72200273,0.14743480,0.00000000
-2.72236118,1.91697323,0.09931622,0.00417575,0.66252661,1.71564526,0.15400791,0.00000000
-2.71635818,1.93012920,0.10919497,0.00437993,0.70798450,1.71321320,0.16113051,0.00000000
-2.71035518,1.94890730,0.12035444,0.00461733,0.75805285,1.71480489,0.16883544,0.00000000
-2.70435218,1.97333413,0.13279841,0.00488699,0.81274029,1.72041613,0.17714352,0.00000000
-2.69834917,2.00328474,0.14650254,0.00518709,0.87194166,1.72993018,0.18605944,0.00000000
-2.69234617,2.03846988,0.16141204,0.00551488,0.93542329,1.74311057,0.19556797,0.00000000
-2.68634317,2.07842802,0.17744011,0.00586672,1.00281198,1.75959742,0.20563088,0.00000000
-2.68034017,2.12252316,0.19446746,0.00623809,1.07358855,1.77890774,0.21618460,0.00000000
-2.67433717,2.16994890,0.21234302,0.00662365,1.14708705,1.80044010,0.22713897,0.00000000
-2.66833417,2.21973971,0.23088594,0.00701735,1.22250017,1.82348419,0.23837718,0.00000000
-2.66233117,2.27078942,0.24988892,0.00741253,1.29889141,1.84723521,0.24975696,0.00000000
-2.65632816,2.32187711,0.26912289,0.00780210,1.37521387,1.87081332,0.26111317,0.00000000
-2.65032516,2.37169969,0.28834290,0.00817872,1.45033568,1.89328752,0.27226164,0.00000000
-2.64432216,2.41891063,0.30729508,0.00853499,1.52307109,1.91370361,0.28300430,0.00000000
-2.63831916,2.46216321,0.32572442,0.00886366,1.59221631,1.93111507,0.29313523,0.00000000
-2.63231616,2.50015678,0.34338304,0.00915789,1.65658870,1.94461590,0.30244763,0.00000000
-2.62631316,2.53168398,0.36003859,0.00941144,1.71506746,1.95337379,0.31074111,0.00000000
-2.62031016,2.55567665,0.37548242,0.00961887,1.76663405,1.95666222,0.31782927,0.00000000
-2.61430715,2.57124813,0.38953701,0.00977575,1.81041017,1.95388985,0.32354688,0.00000000
-2.60830415,2.57772969,0.40206234,0.00987879,1.84569151,1.94462555,0.32775661,0.00000000
-2.60230115,2.57469905,0.41296080,0.00992597,1.87197519,1.92861772,0.33035464,0.00000000
