energy_ev,total_up,B_p_up,B_d_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up
-5.63981991,6.00552626,0.68465513,0.00000000,1.76175325,3.20218536,0.08399115,2.15657400
-5.63381691,5.99429485,0.68657084,0.00000000,1.74453403,3.21521577,0.08373204,2.14616674
-5.62781391,6.00277529,0.69155059,0.00000000,1.73302338,3.23818353,0.08378828,2.14109036
-5.62181091,6.03050091,0.69947536,0.00000000,1.72711300,3.27079190,0.08414723,2.14129632
-5.61580790,6.07663975,0.71017469,0.00000000,1.72659693,3.31255102,0.08479162,2.14663397
-5.60980490,6.14002880,0.72342942,0.00000000,1.73118476,3.36279273,0.08570022,2.15686393
-5.60380190,6.21921828,0.73897589,0.00000000,1.74051657,3.42069131,0.08684872,2.17167453
-5.59779890,6.31252390,0.75651134,0.00000000,1.75417882,3.48528927,0.08821068,2.19070017
-5.59179590,6.41808434,0.77570046,0.00000000,1.77172026,3.55552684,0.08975844,2.21354046
-5.58579290,6.53392153,0.79618278,0.00000000,1.79266727,3.63027397,0.09146415,2.23977927
-5.57978989,6.65800083,0.81758085,0.00000000,1.81653787,3.70836337,0.09330065,2.26900235
-5.57378689,6.78828882,0.83950873,0.00000000,1.84285387,3.78862321,0.09524225,2.30081283
-5.56778389,6.92280607,0.86158076,0.00000000,1.87115095,3.86990821,0.09726543,2.33484357
-5.56178089,7.05967332,0.88342019,0.00000000,1.90098628,3.95112790,0.09934928,2.37076606
-5.55577789,7.19714927,0.90466743,0.00000000,1.93194372,4.03127107,0.10147584,2.40829533
-5.54977489,7.33365920,0.92498774,0.00000000,1.96363679,4.10942564,0.10363019,2.44719084
-5.54377189,7.46781376,0.94407805,0.00000000,1.99570944,4.18479337,0.10580028,2.48725360
-5.53776888,7.59841804,0.96167271,0.00000000,2.02783521,4.25669925,0.10797672,2.52831981
-5.53176588,7.72447139,0.97754809,0.00000000,2.05971502,4.32459545,0.11015223,2.57025174
-5.52576288,7.84515883,0.99152572,0.00000000,2.09107410,4.38806003,0.11232113,2.61292646
-5.51975988,7.95983549,1.00347410,0.00000000,2.12165860,4.44679096,0.11447861,2.65622345
-5.51375688,8.06800526,1.01330900,0.00000000,2.15123219,4.50059599,0.11662008,2.70001193
-5.50775388,8.16929575,1.02099231,0.00000000,2.17957313,4.54937913,0.11874040,2.74413875
-5.50175088,8.26343092,1.02652959,0.00000000,2.20647209,4.59312470,0.12083333,2.78841786
-5.49574787,8.35020338,1.02996633,0.00000000,2.23173098,4.63187977,0.12289096,2.83262188
-5.48974487,8.42944786,1.03138328,0.00000000,2.25516275,4.66573603,0.12490330,2.87647654
-5.48374187,8.50101723,1.03089089,0.00000000,2.27659245,4.69481195,0.12685810,2.91965822
-5.47773887,8.56476239,1.02862329,0.00000000,2.29585919,4.71923611,0.12874076,2.96179486
-5.47173587,8.62051682,1.02473196,0.00000000,2.31281894,4.73913242,0.13053446,3.00247020
-5.46573287,8.66808639,1.01937947,0.00000000,2.32734808,4.75460787,0.13222050,3.04123112
-5.45972986,8.70724472,1.01273350,0.00000000,2.33934706,4.76574320,0.13377869,3.07759767
-5.45372686,8.73773397,1.00496147,0.00000000,2.34874433,4.77258686,0.13518794,3.11107530
-5.44772386,8.75927082,0.99622588,0.00000000,2.35549978,4.77515229,0.13642693,3.14116858
-5.44172086,8.77155699,0.98668057,0.00000000,2.35960781,4.77341857,0.13747479,3.16739580
-5.43571786,8.77429348,0.97646809,0.00000000,2.36109948,4.76733410,0.13831180,3.18930356
-5.42971486,8.76719767,0.96571804,0.00000000,2.36004379,4.75682308,0.13892009,3.20648091
-5.42371186,8.75002230,0.95454646,0.00000000,2.35654785,4.74179426,0.13928423,3.21857221
-5.41770885,8.72257512,0.94305620,0.00000000,2.35075589,4.72215147,0.13939177,3.22528823
-5.41170585,8.68473839,0.93133805,0.00000000,2.34284728,4.69780525,0.13923368,3.22641519
-5.40570285,8.63648705,0.91947241,0.00000000,2.33303341,4.66868511,0.13880459,3.22182137
-5.39969985,8.57790495,0.90753149,0.00000000,2.32155382,4.63475158,0.13810303,3.21146119
-5.39369685,8.50919813,0.89558151,0.00000000,2.30867152,4.59600767,0.13713147,3.19537678
-5.38769385,8.43070485,0.88368497,0.00000000,2.29466787,4.55250917,0.13589625,3.17369711
-5.38169085,8.34290170,0.87190253,0.00000000,2.27983703,4.50437320,0.13440753,3.14663495
-5.37568784,8.24640577,0.86029454,0.00000000,2.26448039,4.45178484,0.13267897,3.11448189
-5.36968484,8.14197254,0.84892198,0.00000000,2.24890095,4.39500145,0.13072757,3.07760177
-5.36368184,8.03048973,0.83784674,0.00000000,2.23339785,4.33435457,0.12857329,3.03642282
-5.35767884,7.91296724,0.82713122,0.00000000,2.21826125,4.27024928,0.12623876,2.99142891
-5.35167584,7.79052344,0.81683742,0.00000000,2.20376747,4.20316122,0.12374893,2.94315015
-5.34567284,7.66436824,0.80702536,0.00000000,2.19017461,4.13363110,0.12113071,2.89215316
-5.33966983,7.53578343,0.79775122,0.00000000,2.17771859,4.06225722,0.11841260,2.83903119
-5.33366683,7.40610097,0.78906513,0.00000000,2.16660968,3.98968605,0.11562438,2.78439440
-5.32766383,7.27667953,0.78100902,0.00000000,2.15702943,3.91660126,0.11279671,2.72886026
-5.32166083,7.14888032,0.77361453,0.00000000,2.14912826,3.84371156,0.10996077,2.67304428
-5.31565783,7.02404250,0.76690122,0.00000000,2.14302337,3.77173766,0.10714790,2.61755121
-5.30965483,6.90345901,0.76087526,0.00000000,2.13879736,3.70139884,0.10438922,2.56296656
-5.30365183,6.78835335,0.75552869,0.00000000,2.13649733,3.63339936,0.10171524,2.50984873
-5.29764882,6.67985792,0.75083931,0.00000000,2.13613462,3.56841517,0.09915544,2.45872156
-5.29164582,6.57899430,0.74677130,0.00000000,2.13768519,3.50708113,0.09673789,2.41006756
-5.28564282,6.48665603,0.74327642,0.00000000,2.14109063,3.44997920,0.09448881,2.36432169
-5.27963982,6.40359410,0.74029585,0.00000000,2.14625985,3.39762760,0.09243222,2.32186586
-5.27363682,6.33040547,0.73776253,0.00000000,2.15307138,3.35047137,0.09058948,2.28302419
-5.26763382,6.26752464,0.73560377,0.00000000,2.16137628,3.30887431,0.08897897,2.24805907
-5.26163082,6.21521846,0.73374415,0.00000000,2.17100154,3.27311250,0.08761575,2.21716816
-5.25562781,6.17358403,0.73210828,0.00000000,2.18175389,3.24336943,0.08651122,2.19048235
-5.24962481,6.14254964,0.73062357,0.00000000,2.19342398,3.21973281,0.08567291,2.16806479
-5.24362181,6.12187861,0.72922255,0.00000000,2.20579069,3.20219304,0.08510426,2.14991103
-5.23761881,6.11117581,0.72784485,0.00000000,2.21862554,3.19064329,0.08480449,2.13595026
-5.23161581,6.10989674,0.72643859,0.00000000,2.23169705,3.18488128,0.08476853,2.12604786
-5.22561281,6.11735890,0.72496125,0.00000000,2.24477508,3.18461261,0.08498702,2.12000902
-5.21960980,6.13275538,0.72337994,0.00000000,2.25763492,3.18945567,0.08544640,2.11758367
-5.21360680,6.15517044,0.72167118,0.00000000,2.27006135,3.19894803,0.08612910,2.11847254
-5.20760380,6.18359706,0.71982018,0.00000000,2.28185248,3.21255437,0.08701374,2.12233428
-5.20160080,6.21695621,0.71781987,0.00000000,2.29282357,3.22967575,0.08807555,2.12879368
-5.19559780,6.25411786,0.71566967,0.00000000,2.30281089,3.24966030,0.08928676,2.13745076
-5.18959480,6.29392347,0.71337426,0.00000000,2.31167563,3.27181513,0.09061716,2.14789064
-5.18359180,6.33520988,0.71094247,0.00000000,2.31930792,3.29541944,0.09203474,2.15969391
-5.17758879,6.37683412,0.70838641,0.00000000,2.32563112,3.31973857,0.09350636,2.17244736
-5.17158579,6.41769905,0.70572090,0.00000000,2.33060607,3.34403892,0.09499855,2.18575480
-5.16558279,6.45677899,0.70296341,0.00000000,2.33423549,3.36760342,0.09647837,2.19924750
-5.15957979,6.49314497,0.70013435,0.00000000,2.33656809,3.38974718,0.09791423,2.21259414
-5.15357679,6.52598873,0.69725789,0.00000000,2.33770228,3.40983313,0.09927679,2.22550976
-5.14757379,6.55464458,0.69436301,0.00000000,2.33778900,3.42728705,0.10053979,2.23776330
-5.14157079,6.57860825,0.69148492,0.00000000,2.33703339,3.44161171,0.10168084,2.24918351
-5.13556778,6.59755173,0.68866649,0.00000000,2.33569471,3.45239950,0.10268211,2.25966284
-5.12956478,6.61133314,0.68595961,0.00000000,2.33408429,3.45934315,0.10353086,2.26915893
-5.12356178,6.62000083,0.68342635,0.00000000,2.33256088,3.46224405,0.10421985,2.27769366
-5.11755878,6.62379095,0.68113958,0.00000000,2.33152326,3.46101772,0.10474748,2.28534948
-5.11155578,6.62311809,0.67918302,0.00000000,2.33139998,3.45569608,0.10511783,2.29226313
-5.10555278,6.61855883,0.67765056,0.00000000,2.33263605,3.44642635,0.10534034,2.29861680
-5.09954977,6.61082824,0.67664469,0.00000000,2.33567699,3.43346623,0.10542935,2.30462699
-5.09354677,6.60075000,0.67627405,0.00000000,2.34095047,3.41717555,0.10540338,2.31053146
-5.08754377,6.58922099,0.67665024,0.00000000,2.34884637,3.39800445,0.10528424,2.31657470
-5.08154077,6.57717150,0.67788371,0.00000000,2.35969575,3.37647842,0.10509596,2.32299262
-5.07553777,6.56552283,0.68007921,0.00000000,2.37375014,3.35318057,0.10486361,2.32999710
-5.06953477,6.55514389,0.68333078,0.00000000,2.39116184,3.32873190,0.10461206,2.33776102
-5.06353177,6.54680900,0.68771661,0.00000000,2.41196661,3.30377015,0.10436474,2.34640467
-5.05752876,6.54115875,0.69329416,0.00000000,2.43606986,3.27892807,0.10414243,2.35598420
-5.05152576,6.53866604,0.70009566,0.00000000,2.46323732,3.25481206,0.10396224,2.36648269
-5.04552276,6.53960919,0.70812448,0.00000000,2.49309108,3.23198203,0.10383667,2.37780443
-5.03951976,6.54405354,0.71735253,0.00000000,2.52511171,3.21093323,0.10377294,2.38977286
-5.03351676,6.55184288,0.72771897,0.00000000,2.55864683,3.19208107,0.10377260,2.40213229
-5.02751376,6.56260133,0.73913040,0.00000000,2.59292600,3.17574938,0.10383138,2.41455357
-5.02151076,6.57574600,0.75146260,0.00000000,2.62708189,3.16216274,0.10393938,2.42664350
-5.01550775,6.59050998,0.76456386,0.00000000,2.66017683,3.15144319,0.10408150,2.43795771
-5.00950475,6.60597490,0.77825979,0.00000000,2.69123392,3.14361149,0.10423817,2.44801645
-5.00350175,6.62111162,0.79235947,0.00000000,2.71927126,3.13859264,0.10438632,2.45632273
-4.99749875,6.63482721,0.80666262,0.00000000,2.74333809,3.13622574,0.10450055,2.46238196
-4.99149575,6.64601614,0.82096749,0.00000000,2.76255085,3.13627721,0.10455439,2.46572232
-4.98549275,6.65361306,0.83507902,0.00000000,2.77612783,3.13845706,0.10452167,2.46591497
-4.97948974,6.65664494,0.84881695,0.00000000,2.78342054,3.14243720,0.10437795,2.46259318
-4.97348674,6.65427973,0.86202328,0.00000000,2.78394039,3.14787083,0.10410175,2.45546965
-4.96748374,6.64586940,0.87456880,0.00000000,2.77737938,3.15441204,0.10367584,2.44435117
-4.96148074,6.63098522,0.88635809,0.00000000,2.76362377,3.16173453,0.10308821,2.42915021
-4.95547774,6.60944349,0.89733299,0.00000000,2.74276016,3.16954848,0.10233293,2.40989270
-4.94947474,6.58132062,0.90747385,0.00000000,2.71507356,3.17761491,0.10141067,2.38672196
-4.94347174,6.54695676,0.91679891,0.00000000,2.68103770,3.18575653,0.10032902,2.35989857
-4.93746873,6.50694789,0.92536136,0.00000000,2.64129798,3.19386488,0.09910248,2.32979610
-4.93146573,6.46212676,0.93324448,0.00000000,2.59664800,3.20190321,0.09775219,2.29689316
-4.92546273,6.41353363,0.94055495,0.00000000,2.54800071,3.20990515,0.09630537,2.26176191
-4.91945973,6.36237831,0.94741462,0.00000000,2.49635562,3.21796921,0.09479457,2.22505358
-4.91345673,6.30999514,0.95395127,0.00000000,2.44276363,3.22624956,0.09325671,2.18748164
-4.90745373,6.25779324,0.96028886,0.00000000,2.38829107,3.23494355,0.09173191,2.14980311
-4.90145073,6.20720406,0.96653764,0.00000000,2.33398444,3.24427677,0.09026233,2.11279887
-4.89544772,6.15962885,0.97278490,0.00000000,2.28083764,3.25448637,0.08889083,2.07725348
-4.88944472,6.11638803,0.97908675,0.00000000,2.22976269,3.26580360,0.08765974,2.04393525
-4.88344172,6.07867486,0.98546146,0.00000000,2.18156526,3.27843662,0.08660963,2.01357716
-4.87743872,6.04751500,0.99188481,0.00000000,2.13692584,3.29255417,0.08577811,1.98685920
-4.87143572,6.02373367,0.99828770,0.00000000,2.09638695,3.30827130,0.08519889,1.96439249
-4.86543272,6.00793131,1.00455619,0.00000000,2.06034672,3.32563757,0.08490090,1.94670574
-4.85942971,6.00046859,1.01053413,0.00000000,2.02905863,3.34462845,0.08490757,1.93423415
-4.85342671,6.00146076,1.01602815,0.00000000,2.00263717,3.36514017,0.08523641,1.92731101
-4.84742371,6.01078130,1.02081485,0.00000000,1.98106848,3.38698837,0.08589868,1.92616212
-4.84142071,6.02807416,1.02464988,0.00000000,1.96422544,3.40991039,0.08689928,1.93090307
-4.83541771,6.05277360,1.02727836,0.00000000,1.95188589,3.43357107,0.08823689,1.94153917
-4.82941471,6.08413044,1.02844622,0.00000000,1.94375305,3.45757169,0.08990416,1.95796809
-4.82341171,6.12124326,1.02791177,0.00000000,1.93947689,3.48146166,0.09188816,1.97998490
-4.81740870,6.16309300,1.02545702,0.00000000,1.93867547,3.50475212,0.09417089,2.00728933
-4.81140570,6.20857935,1.02089810,0.00000000,1.94095495,3.52693111,0.09672993,2.03949494
-4.80540270,6.25655739,1.01409428,0.00000000,1.94592773,3.54747921,0.09953913,2.07613996
-4.79939970,6.30587301,1.00495517,0.00000000,1.95322761,3.56588534,0.10256936,2.11669929
-4.79339670,6.35539570,0.99344575,0.00000000,1.96252168,3.58166179,0.10578929,2.16059753
-4.78739370,6.40404781,0.97958894,0.00000000,1.97351849,3.59435786,0.10916616,2.20722238
-4.78139070,6.45082902,0.96346574,0.00000000,1.98597232,3.60357182,0.11266649,2.25593825
-4.77538769,6.49483572,0.94521285,0.00000000,1.99968367,3.60896050,0.11625674,2.30609947
-4.76938469,6.53527451,0.92501803,0.00000000,2.01449617,3.61024630,0.11990391,2.35706274
-4.76338169,6.57146989,0.90311330,0.00000000,2.03029031,3.60722151,0.12357606,2.40819849
-4.75737869,6.60286600,0.87976657,0.00000000,2.04697454,3.59974969,0.12724263,2.45890070
-4.75137569,6.62902280,0.85527191,0.00000000,2.06447427,3.58776437,0.13087473,2.50859495
-4.74537269,6.64960717,0.82993901,0.00000000,2.08271964,3.57126507,0.13444531,2.55674441
-4.73936968,6.66437955,0.80408239,0.00000000,2.10163271,3.55031098,0.13792915,2.60285372
-4.73336668,6.67317715,0.77801077,0.00000000,2.12111481,3.52501280,0.14130278,2.64647069
-4.72736368,6.67589473,0.75201703,0.00000000,2.14103487,3.49552300,0.14454431,2.68718593
-4.72136068,6.67246408,0.72636925,0.00000000,2.16121942,3.46202522,0.14763322,2.72463076
-4.71535768,6.66283369,0.70130322,0.00000000,2.18144482,3.42472337,0.15055008,2.75847364
-4.70935468,6.64694975,0.67701653,0.00000000,2.20143238,3.38383104,0.15327626,2.78841568
-4.70335168,6.62473985,0.65366456,0.00000000,2.22084674,3.33956178,0.15579373,2.81418572
-4.69734867,6.59610074,0.63135851,0.00000000,2.23929776,3.29212101,0.15808485,2.83553570
-4.69134567,6.56089100,0.61016525,0.00000000,2.25634606,3.24169993,0.16013235,2.85223681
-4.68534267,6.51892967,0.59010927,0.00000000,2.27151232,3.18847190,0.16191937,2.86407702
-4.67933967,6.47000124,0.57117618,0.00000000,2.28428982,3.13259165,0.16342966,2.87086048
-4.67333667,6.41386718,0.55331790,0.00000000,2.29416014,3.07419733,0.16464797,2.87240914
-4.66733367,6.35028384,0.53645899,0.00000000,2.30061122,3.01341545,0.16556054,2.86856667
-4.66133067,6.27902596,0.52050391,0.00000000,2.30315721,2.95036852,0.16615578,2.85920473
-4.65532766,6.19991478,0.50534487,0.00000000,2.30135910,2.88518480,0.16642500,2.84423135
-4.64932466,6.11284932,0.49086984,0.00000000,2.29484538,2.81800975,0.16636324,2.82360088
-4.64332166,6.01783889,0.47697037,0.00000000,2.28333153,2.74901844,0.16597013,2.79732502
-4.63731866,5.91503499,0.46354887,0.00000000,2.26663747,2.67842792,0.16525069,2.76548407
-4.63131566,5.80476048,0.45052508,0.00000000,2.24470202,2.60650888,0.16421598,2.72823751
-4.62531266,5.68753379,0.43784129,0.00000000,2.21759342,2.53359550,0.16288372,2.68583317
-4.61930965,5.56408628,0.42546634,0.00000000,2.18551538,2.46009274,0.16127852,2.63861391
-4.61330665,5.43537116,0.41339793,0.00000000,2.14880804,2.38648037,0.15943202,2.58702116
-4.60730365,5.30256251,0.40166346,0.00000000,2.10794363,2.31331296,0.15738258,2.53159463
-4.60130065,5.16704371,0.39031917,0.00000000,2.06351684,2.24121565,0.15517474,2.47296783
-4.59529765,5.03038500,0.37944769,0.00000000,2.01623013,2.17087535,0.15285833,2.41185910
-4.58929465,4.89431045,0.36915422,0.00000000,1.96687445,2.10302764,0.15048730,2.34905830
-4.58329165,4.76065537,0.35956138,0.00000000,1.91630612,2.03843944,0.14811817,2.28540939
-4.57728864,4.63131550,0.35080310,0.00000000,1.86542087,1.97788830,0.14580844,2.22178960
-4.57128564,4.50819000,0.34301776,0.00000000,1.81512588,1.92213884,0.14361467,2.15908585
-4.56528264,4.39312056,0.33634098,0.00000000,1.76631124,1.87191746,0.14159053,2.09816946
-4.55927964,4.28782914,0.33089829,0.00000000,1.71982179,1.82788630,0.13978492,2.03987017
-4.55327664,4.19385717,0.32679810,0.00000000,1.67643064,1.79061758,0.13824009,1.98495070
-4.54727364,4.11250878,0.32412524,0.00000000,1.63681536,1.76056954,0.13698998,1.93408284
-4.54127064,4.04480068,0.32293541,0.00000000,1.60153785,1.73806510,0.13605876,1.88782633
-4.53526763,3.99142100,0.32325072,0.00000000,1.57102857,1.72327413,0.13545982,1.84661127
-4.52926463,3.95269889,0.32505660,0.00000000,1.54557578,1.71620039,0.13519494,1.81072500
-4.52326163,3.92858638,0.32830014,0.00000000,1.52532003,1.71667368,0.13525407,1.78030392
-4.51725863,3.91865342,0.33289002,0.00000000,1.51025413,1.72434778,0.13561542,1.75533068
-4.51125563,3.92209638,0.33869796,0.00000000,1.50022831,1.73870436,0.13624605,1.73563674
-4.50525263,3.93775983,0.34556177,0.00000000,1.49496041,1.75906289,0.13710282,1.72091021
-4.49924962,3.96417088,0.35328962,0.00000000,1.49405037,1.78459635,0.13813378,1.71070874
-4.49324662,3.99958466,0.36166570,0.00000000,1.49699853,1.81435213,0.13927987,1.70447658
-4.48724362,4.04203933,0.37045678,0.00000000,1.50322671,1.84727771,0.14047683,1.70156551
-4.48124062,4.08941855,0.37941945,0.00000000,1.51210136,1.88224989,0.14165734,1.70125838
-4.47523762,4.13951889,0.38830794,0.00000000,1.52295768,1.91810686,0.14275327,1.70279460
-4.46923462,4.19011982,0.39688185,0.00000000,1.53512373,1.95368184,0.14369790,1.70539648
-4.46323162,4.23905348,0.40491384,0.00000000,1.54794378,1.98783705,0.14442808,1.70829540
-4.45722861,4.28427177,0.41219677,0.00000000,1.56079975,2.01949689,0.14488623,1.71075693
-4.45122561,4.32390825,0.41854999,0.00000000,1.57313025,2.04767903,0.14502215,1.71210388
-4.44522261,4.35633254,0.42382467,0.00000000,1.58444629,2.07152237,0.14479450,1.71173670
-4.43921961,4.38019547,0.42790787,0.00000000,1.59434343,2.09031068,0.14417195,1.70915033
-4.43321661,4.39446323,0.43072521,0.00000000,1.60250980,2.10349134,0.14313397,1.70394716
-4.42721361,4.39843964,0.43224211,0.00000000,1.60873002,2.11068821,0.14167125,1.69584566
-4.42121061,4.39177583,0.43246351,0.00000000,1.61288488,2.11170844,0.13978569,1.68468458
-4.41520760,4.37446730,0.43143218,0.00000000,1.61494710,2.10654292,0.13749005,1.67042263
-4.40920460,4.34683883,0.42922574,0.00000000,1.61497343,2.09536047,0.13480723,1.65313385
-4.40320160,4.30951816,0.42595250,0.00000000,1.61309376,2.07849606,0.13176925,1.63299907
-4.39719860,4.26339987,0.42174642,0.00000000,1.60949769,2.05643379,0.12841596,1.61029381
-4.39119560,4.20960129,0.41676136,0.00000000,1.60441941,2.02978530,0.12479360,1.58537335
-4.38519260,4.14941251,0.41116501,0.00000000,1.59812179,1.99926455,0.12095315,1.55865561
-4.37918959,4.08424283,0.40513273,0.00000000,1.59088023,1.96566040,0.11694870,1.53060268
-4.37318659,4.01556610,0.39884163,0.00000000,1.58296738,1.92980779,0.11283573,1.50170176
-4.36718359,3.94486735,0.39246507,0.00000000,1.57463931,1.89255914,0.10866955,1.47244638
-4.36118059,3.87359295,0.38616792,0.00000000,1.56612383,1.85475690,0.10450379,1.44331875
-4.35517759,3.80310636,0.38010275,0.00000000,1.55761145,1.81720853,0.10038913,1.41477377
-4.34917459,3.73465115,0.37440700,0.00000000,1.54924946,1.78066479,0.09637219,1.38722556
-4.34317159,3.66932258,0.36920126,0.00000000,1.54113915,1.74580210,0.09249471,1.36103685
-4.33716858,3.60804849,0.36458873,0.00000000,1.53333641,1.71320951,0.08879298,1.33651160
-4.33116558,3.55157979,0.36065561,0.00000000,1.52585529,1.68338062,0.08529754,1.31389103
-4.32516258,3.50049043,0.35747257,0.00000000,1.51867439,1.65671033,0.08203314,1.29335306
-4.31915958,3.45518608,0.35509694,0.00000000,1.51174555,1.63349639,0.07901894,1.27501498
-4.31315658,3.41592041,0.35357546,0.00000000,1.50500418,1.61394509,0.07626894,1.25893898
-4.30715358,3.38281767,0.35294753,0.00000000,1.49838061,1.59818064,0.07379257,1.24514014
