energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-2.89044522,7.64746411,0.00307518,0.95296730,0.32156740,4.34968576,1.66891848,0.00000000,1.89952407,1.10265578
-2.88444222,7.69464422,0.00321514,0.98356209,0.31461178,4.36632255,1.60937523,0.00000000,1.94180654,1.12992513
-2.87843922,7.74382047,0.00335916,1.01369045,0.30813155,4.38444564,1.55115678,0.00000000,1.98314585,1.15748605
-2.87243622,7.79504932,0.00350571,1.04294092,0.30220684,4.40441356,1.49509187,0.00000000,2.02313379,1.18511501
-2.86643322,7.84804051,0.00365368,1.07089184,0.29689226,4.42637377,1.44188686,0.00000000,2.06131898,1.21255150
-2.86043022,7.90217911,0.00380240,1.09712183,0.29221793,4.45026760,1.39211979,0.00000000,2.09721735,1.23950413
-2.85442721,7.95656313,0.00395170,1.12122012,0.28819156,4.47584573,1.34624047,0.00000000,2.13032453,1.26565808
-2.84842421,8.01005474,0.00410185,1.14279639,0.28480133,4.50269331,1.30457575,0.00000000,2.16012979,1.29068338
-2.84242121,8.06134215,0.00425363,1.16148993,0.28201921,4.53026339,1.26733928,0.00000000,2.18613072,1.31424375
-2.83641821,8.10900924,0.00440826,1.17697774,0.27980476,4.55791684,1.23464460,0.00000000,2.20784831,1.33600576
-2.83041521,8.15160943,0.00456741,1.18898141,0.27810878,4.58496697,1.20652052,0.00000000,2.22484160,1.35564788
-2.82441221,8.18774050,0.00473310,1.19727273,0.27687701,4.61072631,1.18292764,0.00000000,2.23672148,1.37286913
-2.81840920,8.21611679,0.00490764,1.20167788,0.27605336,4.63455343,1.16377485,0.00000000,2.24316304,1.38739726
-2.81240620,8.23563581,0.00509354,1.20208037,0.27558262,4.65589731,1.14893494,0.00000000,2.24391611,1.39899606
-2.80640320,8.24543617,0.00529337,1.19842261,0.27541266,4.67433703,1.13825838,0.00000000,2.23881350,1.40747175
-2.80040020,8.24494466,0.00550962,1.19070643,0.27549592,4.68961476,1.13158457,0.00000000,2.22777687,1.41267836
-2.79439720,8.23391038,0.00574460,1.17899252,0.27579021,4.70166021,1.12875031,0.00000000,2.21081993,1.41452193
-2.78839420,8.21242493,0.00600019,1.16339910,0.27625892,4.71060538,1.12959499,0.00000000,2.18804903,1.41296363
-2.78239120,8.18092780,0.00627776,1.14409985,0.27687068,4.71678859,1.13396275,0.00000000,2.15966129,1.40802166
-2.77638819,8.14019722,0.00657801,1.12132130,0.27759857,4.72074755,1.14170157,0.00000000,2.12594024,1.39977211
-2.77038519,8.09132713,0.00690080,1.09533982,0.27841909,4.72320181,1.15265993,0.00000000,2.08724944,1.38834858
-2.76438219,8.03569157,0.00724507,1.06647816,0.27931093,4.72502517,1.16668141,0.00000000,2.04402430,1.37394095
-2.75837919,7.97489851,0.00760876,1.03510181,0.28025377,4.72720960,1.18359796,0.00000000,1.99676254,1.35679303
-2.75237619,7.91073534,0.00798876,1.00161495,0.28122724,4.73082245,1.20322265,0.00000000,1.94601353,1.33719938
-2.74637319,7.84510867,0.00838093,0.96645617,0.28221013,4.73695892,1.22534252,0.00000000,1.89236716,1.31550135
-2.74037019,7.77998146,0.00878013,0.93009382,0.28317998,4.74669248,1.24971250,0.00000000,1.83644242,1.29208232
-2.73436718,7.71731008,0.00918033,0.89302095,0.28411304,4.76102558,1.27605082,0.00000000,1.77887615,1.26736233
-2.72836418,7.65898416,0.00957475,0.85574979,0.28498476,4.78084324,1.30403670,0.00000000,1.72031225,1.24179212
-2.72236118,7.60677163,0.00995606,0.81880579,0.28577061,4.80687166,1.33331057,0.00000000,1.66139150,1.21584654
-2.71635818,7.56227079,0.01031659,0.78272096,0.28644729,4.83964403,1.36347705,0.00000000,1.60274233,1.19001757
-2.71035518,7.52687084,0.01064856,0.74802680,0.28699425,4.87947476,1.39411078,0.00000000,1.54497243,1.16480678
-2.70435218,7.50172173,0.01094440,0.71524641,0.28739524,4.92644329,1.42476484,0.00000000,1.48866132,1.14071729
-2.69834917,7.48771315,0.01119698,0.68488621,0.28763995,4.98038771,1.45498133,0.00000000,1.43435376,1.11824532
-2.69234617,7.48546240,0.01139988,0.65742704,0.28772545,5.04090779,1.48430357,0.00000000,1.38255390,1.09787114
-2.68634317,7.49530979,0.01154764,0.63331475,0.28765731,5.10737692,1.51228924,0.00000000,1.33371992,1.08004961
-2.68034017,7.51732026,0.01163599,0.61295062,0.28745020,5.17896119,1.53852351,0.00000000,1.28825918,1.06520024
-2.67433717,7.55128927,0.01166198,0.59668150,0.28712807,5.25464429,1.56263151,0.00000000,1.24652338,1.05369690
-2.66833417,7.59675123,0.01162414,0.58479013,0.28672348,5.33325606,1.58428912,0.00000000,1.20880394,1.04585718
-2.66233117,7.65298879,0.01152253,0.57748570,0.28627639,5.41350297,1.60323147,0.00000000,1.17532728,1.04193184
-2.65632816,7.71904158,0.01135873,0.57489518,0.28583222,5.49399845,1.61925849,0.00000000,1.14625009,1.04209442
-2.65032516,7.79371363,0.01113580,0.57705557,0.28543926,5.57329176,1.63223718,0.00000000,1.12165474,1.04643140
-2.64432216,7.87557924,0.01085817,0.58390760,0.28514571,5.64989412,1.64210038,0.00000000,1.10154494,1.05493352
-2.63831916,7.96298763,0.01053149,0.59529113,0.28499629,5.72230140,1.64884203,0.00000000,1.08584204,1.06748849
-2.63231616,8.05406765,0.01016242,0.61094285,0.28502879,5.78901329,1.65250941,0.00000000,1.07438227,1.08387590
-2.62631316,8.14673395,0.00975841,0.63049638,0.28527073,5.84854926,1.65319277,0.00000000,1.06691539,1.10376459
-2.62031016,8.23869685,0.00932747,0.65348534,0.28573629,5.89946199,1.65101308,0.00000000,1.06310517,1.12671328
-2.61430715,8.32747788,0.00887790,0.67934939,0.28642390,5.94034947,1.64610888,0.00000000,1.06253216,1.15217459
-2.60830415,8.41043338,0.00841808,0.70744361,0.28731456,5.96986689,1.63862298,0.00000000,1.06469905,1.17950296
-2.60230115,8.48478771,0.00795622,0.73705093,0.28837100,5.98673960,1.62869010,0.00000000,1.06903891,1.20796656
-2.59629815,8.54767745,0.00750019,0.76739770,0.28953803,5.98977829,1.61642639,0.00000000,1.07492637,1.23676304
-2.59029515,8.59620709,0.00705737,0.79767197,0.29074380,5.97789705,1.60192126,0.00000000,1.08169166,1.26503899
-2.58429215,8.62751552,0.00663452,0.82704400,0.29190228,5.95013476,1.58523255,0.00000000,1.08863737,1.29191252
-2.57828914,8.63885204,0.00623769,0.85468836,0.29291658,5.90567955,1.56638492,0.00000000,1.09505722,1.31649829
-2.57228614,8.62765939,0.00587222,0.87980692,0.29368312,5.84389578,1.54537187,0.00000000,1.10025647,1.33793411
-2.56628314,8.59166035,0.00554274,0.90165185,0.29409646,5.76435222,1.52216105,0.00000000,1.10357303,1.35540800
-2.56028014,8.52894399,0.00525317,0.91954761,0.29405439,5.66684987,1.49670247,0.00000000,1.10439845,1.36818464
-2.55427714,8.43804703,0.00500682,0.93291122,0.29346312,5.55144755,1.46893907,0.00000000,1.10219777,1.37563004
-2.54827414,8.31802572,0.00480643,0.94126972,0.29224229,5.41848315,1.43881869,0.00000000,1.09652733,1.37723316
-2.54227114,8.16851383,0.00465428,0.94427409,0.29032934,5.26858848,1.40630674,0.00000000,1.08704966,1.37262365
-2.53626813,7.98976277,0.00455226,0.94170911,0.28768327,5.10269602,1.37139847,0.00000000,1.07354463,1.36158462
-2.53026513,7.78266082,0.00450192,0.93349854,0.28428721,4.92203605,1.33413004,0.00000000,1.05591633,1.34406000
-2.52426213,7.54872942,0.00450455,0.91970543,0.28015004,4.72812319,1.29458754,0.00000000,1.03419513,1.32015592
-2.51825913,7.29009563,0.00456115,0.90052762,0.27530656,4.52273216,1.25291320,0.00000000,1.00853503,1.29013621
-2.51225613,7.00944122,0.00467248,0.87628853,0.26981648,4.30786291,1.20930850,0.00000000,0.97920612,1.25441197
-2.50625313,6.70993022,0.00483897,0.84742376,0.26376219,4.08569626,1.16403369,0.00000000,0.94658267,1.21352601
-2.50025013,6.39511778,0.00506070,0.81446413,0.25724526,3.85854157,1.11740383,0.00000000,0.91112732,1.16813265
-2.49424712,6.06884438,0.00533728,0.77801595,0.25038217,3.62877845,1.06978147,0.00000000,0.87337221,1.11897389
-2.48824412,5.73511998,0.00566773,0.73873941,0.24329914,3.39879516,1.02156642,0.00000000,0.83389785,1.06685319
-2.48224112,5.39800355,0.00605039,0.69732608,0.23612663,3.17092623,0.97318316,0.00000000,0.79331082,1.01260790
-2.47623812,5.06148305,0.00648274,0.65447651,0.22899357,2.94739207,0.92506660,0.00000000,0.75222130,0.95708162
-2.47023512,4.72936150,0.00696135,0.61087881,0.22202175,2.73024329,0.87764704,0.00000000,0.71122138,0.90109776
-2.46423212,4.40515361,0.00748174,0.56718911,0.21532062,2.52131199,0.83133513,0.00000000,0.67086519,0.84543523
-2.45822911,4.09199737,0.00803831,0.52401446,0.20898270,2.32217205,0.78650777,0.00000000,0.63165160,0.79080730
-2.45222611,3.79258386,0.00862434,0.48189897,0.20307997,2.13410987,0.74349548,0.00000000,0.59401015,0.73784442
-2.44622311,3.50910743,0.00923199,0.44131321,0.19766122,1.95810657,0.70257223,0.00000000,0.55829063,0.68708133
-2.44022011,3.24323762,0.00985239,0.40264730,0.19275063,1.79483190,0.66394795,0.00000000,0.52475676,0.63894896
-2.43421711,2.99611290,0.01047579,0.36620759,0.18834757,1.64464970,0.62776421,0.00000000,0.49358372,0.59377108
-2.42821411,2.76835525,0.01109172,0.33221673,0.18442760,1.50763426,0.59409324,0.00000000,0.46485968,0.55176547
-2.42221111,2.56010395,0.01168928,0.30081680,0.18094466,1.38359615,0.56294017,0.00000000,0.43859088,0.51304940
-2.41620810,2.37106580,0.01225739,0.27207518,0.17783420,1.27211627,0.53424844,0.00000000,0.41470981,0.47764883
-2.41020510,2.20057880,0.01278516,0.24599252,0.17501723,1.17258604,0.50790783,0.00000000,0.39308591,0.44551059
-2.40420210,2.04768568,0.01326224,0.22251228,0.17240496,1.08425192,0.48376481,0.00000000,0.37353817,0.41651698
-2.39819910,1.91121353,0.01367917,0.20153131,0.16990379,1.00626214,0.46163455,0.00000000,0.35584886,0.39050185
-2.39219610,1.78985589,0.01402773,0.18291092,0.16742048,0.93771373,0.44131387,0.00000000,0.33977774,0.36726749
-2.38619310,1.68225364,0.01430132,0.16648785,0.16486718,0.87769796,0.42259460,0.00000000,0.32507607,0.34660150
-2.38019010,1.58707165,0.01449517,0.15208472,0.16216606,0.82534258,0.40527656,0.00000000,0.31149976,0.32829305
-2.37418709,1.50306820,0.01460664,0.13951961,0.15925340,0.77984950,0.38917967,0.00000000,0.29882122,0.31214778
-2.36818409,1.42915516,0.01463537,0.12861443,0.15608291,0.74052675,0.37415454,0.00000000,0.28683938,0.29800103
-2.36218109,1.36444699,0.01458334,0.11920194,0.15262815,0.70681408,0.36009120,0.00000000,0.27538765,0.28572892
-2.35617809,1.30829774,0.01445487,0.11113121,0.14888402,0.67830153,0.34692556,0.00000000,0.26433970,0.27525697
-2.35017509,1.26032529,0.01425656,0.10427153,0.14486716,0.65474103,0.33464352,0.00000000,0.25361278,0.26656633
-2.34417209,1.22042305,0.01399712,0.09851483,0.14061547,0.63605088,0.32328250,0.00000000,0.24316894,0.25969735
-2.33816908,1.18875941,0.01368709,0.09377666,0.13618664,0.62231361,0.31293061,0.00000000,0.23301399,0.25475068
-2.33216608,1.16576598,0.01333852,0.08999589,0.13165585,0.61376762,0.30372344,0.00000000,0.22319469,0.25188611
-2.32616308,1.15211573,0.01296464,0.08713338,0.12711287,0.61079324,0.29583881,0.00000000,0.21379433,0.25131919
-2.32016008,1.14869251,0.01257941,0.08516965,0.12265859,0.61389409,0.28948978,0.00000000,0.20492709,0.25331605
-2.31415708,1.15655338,0.01219709,0.08410206,0.11840123,0.62367438,0.28491622,0.00000000,0.19673148,0.25818660
-2.30815408,1.17688564,0.01183178,0.08394143,0.11445239,0.64081314,0.28237536,0.00000000,0.18936342,0.26627642
-2.30215108,1.21095995,0.01149702,0.08470853,0.11092318,0.66603628,0.28213173,0.00000000,0.18298905,0.27795773
-2.29614807,1.26008135,0.01120533,0.08643054,0.10792046,0.70008712,0.28444685,0.00000000,0.17777782,0.29361960
-2.29014507,1.32553968,0.01096786,0.08913770,0.10554348,0.74369659,0.28956903,0.00000000,0.17389604,0.31365771
-2.28414207,1.40856082,0.01079409,0.09286029,0.10388093,0.79755354,0.29772359,0.00000000,0.17150115,0.33846406
-2.27813907,1.51026004,0.01069152,0.09762610,0.10300850,0.86227623,0.30910390,0.00000000,0.17073686,0.36841662
-2.27213607,1.63159884,0.01066552,0.10345840,0.10298716,0.93838555,0.32386339,0.00000000,0.17172940,0.40386932
-2.26613307,1.77334619,0.01071921,0.11037450,0.10386190,1.02628086,0.34210875,0.00000000,0.17458477,0.44514257
-2.26013007,1.93604524,0.01085336,0.11838494,0.10566119,1.12621890,0.36389454,0.00000000,0.17938710,0.49251444
-2.25412706,2.11998627,0.01106649,0.12749318,0.10839703,1.23829664,0.38921937,0.00000000,0.18619813,0.54621271
-2.24812406,2.32518661,0.01135493,0.13769586,0.11206553,1.36243840,0.41802361,0.00000000,0.19505758,0.60640796
-2.24212106,2.55137810,0.01171297,0.14898331,0.11664801,1.49838789,0.45018885,0.00000000,0.20598447,0.67320791
-2.23611806,2.79800237,0.01213309,0.16134048,0.12211246,1.64570541,0.48553900,0.00000000,0.21897906,0.74665297
-2.23011506,3.06421424,0.01260624,0.17474779,0.12841537,1.80377063,0.52384314,0.00000000,0.23402536,0.82671346
-2.22411206,3.34889313,0.01312212,0.18918204,0.13550383,1.97179080,0.56481996,0.00000000,0.25109405,0.91328816
-2.21810905,3.65066233,0.01366953,0.20461701,0.14331771,2.14881458,0.60814377,0.00000000,0.27014552,1.00620466
-2.21210605,3.96791554,0.01423671,0.22102376,0.15179198,2.33375103,0.65345191,0.00000000,0.29113298,1.10522127
-2.20610305,4.29885002,0.01481171,0.23837030,0.16085899,2.52539331,0.70035346,0.00000000,0.31400533,1.21003056
-2.20010005,4.64150535,0.01538272,0.25662081,0.17045068,2.72244645,0.74843896,0.00000000,0.33870990,1.32026444
-2.19409705,4.99380661,0.01593841,0.27573414,0.18050068,2.92355825,0.79729100,0.00000000,0.36519464,1.43550074
-2.18809405,5.35361052,0.01646822,0.29566168,0.19094617,3.12735224,0.84649527,0.00000000,0.39340993,1.55527086
-2.18209105,5.71875305,0.01696269,0.31634483,0.20172958,3.33246145,0.89565191,0.00000000,0.42330989,1.67906858
-2.17608804,6.08709686,0.01741359,0.33771192,0.21280001,3.53756170,0.94438672,0.00000000,0.45485309,1.80635949
-2.17008504,6.45657672,0.01781418,0.35967510,0.22411439,3.74140308,0.99236192,0.00000000,0.48800278,1.93659080
-2.16408204,6.82524145,0.01815929,0.38212718,0.23563831,3.94283818,1.03928618,0.00000000,0.52272675,2.06920122
-2.15807904,7.19129072,0.01844538,0.40493897,0.24734672,4.14084593,1.08492347,0.00000000,0.55899661,2.20363045
-2.15207604,7.55310521,0.01867058,0.42795716,0.25922413,4.33454989,1.12910044,0.00000000,0.59678694,2.33932791
-2.14607304,7.90926917,0.01883461,0.45100322,0.27126475,4.52323009,1.17171205,0.00000000,0.63607408,2.47576043
-2.14007004,8.25858433,0.01893871,0.47387364,0.28347216,4.70632801,1.21272519,0.00000000,0.67683481,2.61241845
-2.13406703,8.60007462,0.01898546,0.49634146,0.29585887,4.88344406,1.25217995,0.00000000,0.71904486,2.74882046
-2.12806403,8.93298157,0.01897865,0.51815952,0.30844546,5.05432806,1.29018848,0.00000000,0.76267742,2.88451549
-2.12206103,9.25675037,0.01892302,0.53906536,0.32125950,5.21886270,1.32693126,0.00000000,0.80770157,3.01908343
-2.11605803,9.57100740,0.01882409,0.55878769,0.33433417,5.37704102,1.36265068,0.00000000,0.85408060,3.15213323
-2.11005503,9.87552986,0.01868784,0.57705431,0.34770650,5.52893889,1.39764205,0.00000000,0.90177033,3.28329883
-2.10405203,10.17020889,0.01852056,0.59360119,0.36141537,5.67468371,1.43224199,0.00000000,0.95071724,3.41223328
-2.09804902,10.45500784,0.01832855,0.60818232,0.37549913,5.81442112,1.46681462,0.00000000,1.00085646,3.53860117
-2.09204602,10.72991742,0.01811796,0.62057992,0.38999299,5.94828115,1.50173554,0.00000000,1.05210969,3.66206985
-2.08604302,10.99491000,0.01789457,0.63061444,0.40492608,6.07634581,1.53737439,0.00000000,1.10438279,3.78230017
-2.08004002,11.24989524,0.01766363,0.63815389,0.42031840,6.19861976,1.57407612,0.00000000,1.15756350,3.89893725
-2.07403702,11.49467960,0.01742978,0.64312184,0.43617759,6.31500580,1.61214199,0.00000000,1.21151892,4.01160233
-2.06803402,11.72893205,0.01719694,0.64550374,0.45249581,6.42528655,1.65181067,0.00000000,1.26609337,4.11988632
-2.06203102,11.95215828,0.01696827,0.64535114,0.46924682,6.52911378,1.69324058,0.00000000,1.32110640,4.22334620
-2.05602801,12.16368572,0.01674618,0.64278330,0.48638334,6.62600609,1.73649405,0.00000000,1.37635150,4.32150496
-2.05002501,12.36266094,0.01653239,0.63798625,0.50383507,6.71535558,1.78152444,0.00000000,1.43159561,4.41385586
-2.04402201,12.54806085,0.01632796,0.63120906,0.52150748,6.79644370,1.82816684,0.00000000,1.48657969,4.49987162
-2.03801901,12.71871843,0.01613345,0.62275744,0.53928151,6.86846584,1.87613323,0.00000000,1.54102060,4.57901890
-2.03201601,12.87336303,0.01594905,0.61298490,0.55701442,6.93056397,1.92501274,0.00000000,1.59461452,4.65077807
-2.02601301,13.01067432,0.01577471,0.60228182,0.57454191,6.98186618,1.97427737,0.00000000,1.64704187,4.71466786
-2.02001001,13.12934852,0.01561037,0.59106271,0.59168149,7.02153136,2.02329331,0.00000000,1.69797384,4.77027442
-2.01400700,13.22817414,0.01545611,0.57975248,0.60823719,7.04879731,2.07133788,0.00000000,1.74708033,4.81728340
-2.00800400,13.30611423,0.01531234,0.56877194,0.62400540,7.06302987,2.11762159,0.00000000,1.79403910,4.85551376
-2.00200100,13.36239081,0.01517999,0.55852344,0.63878179,7.06377083,2.16131455,0.00000000,1.83854573,4.88495141
-1.99599800,13.39656730,0.01506066,0.54937696,0.65236885,7.05078201,2.20157629,0.00000000,1.88032391,4.90578060
-1.98999500,13.40862366,0.01495676,0.54165751,0.66458395,7.02408329,2.23758767,0.00000000,1.91913555,4.91841075
-1.98399200,13.39901956,0.01487157,0.53563404,0.67526728,6.98398205,2.26858337,0.00000000,1.95479002,4.92349666
-1.97798899,13.36874070,0.01480933,0.53151050,0.68428939,6.93109234,2.29388336,0.00000000,1.98715203,4.92194973
-1.97198599,13.31932397,0.01477525,0.52941927,0.69155783,6.86634187,2.31292174,0.00000000,2.01614752,4.91493837
-1.96598299,13.25285821,0.01477540,0.52941725,0.69702245,6.79096592,2.32527145,0.00000000,2.04176706,4.90387635
-1.95997999,13.17195800,0.01481666,0.53148467,0.70067900,6.70648750,2.33066328,0.00000000,2.06406651,4.89039789
-1.95397699,13.07970979,0.01490650,0.53552664,0.70257076,6.61468389,2.32899832,0.00000000,2.08316461,4.87631952
-1.94797399,12.97959061,0.01505280,0.54137739,0.70278791,6.51754021,2.32035291,0.00000000,2.09923760,4.86358922
-1.94197099,12.87536169,0.01526354,0.54880687,0.70146475,6.41719149,2.30497579,0.00000000,2.11251094,4.85422402
-1.93596798,12.77094042,0.01554652,0.55752955,0.69877461,6.31585523,2.28327766,0.00000000,2.12324865,4.85023844
-1.92996498,12.67025602,0.01590898,0.56721501,0.69492287,6.21575692,2.25581344,0.00000000,2.13174055,4.85356634
-1.92396198,12.57709509,0.01635726,0.57749980,0.69013824,6.11905170,2.22325842,0.00000000,2.13828835,4.86597983
-1.91795898,12.49494441,0.01689646,0.58800022,0.68466284,6.02774537,2.18637953,0.00000000,2.14319110,4.88900891
-1.91195598,12.42683891,0.01753004,0.59832553,0.67874160,5.94361843,2.14600322,0.00000000,2.14673101,4.92386611
-1.90595298,12.37522267,0.01825961,0.60809090,0.67261146,5.86815657,2.10298186,0.00000000,2.14916031,4.97138015
-1.89994997,12.34183076,0.01908461,0.61692997,0.66649110,5.80249105,2.05816042,0.00000000,2.15069006,5.03194244
-1.89394697,12.32759869,0.02000214,0.62450623,0.66057166,5.74735203,2.01234511,0.00000000,2.15148140,5.10546996
-1.88794397,12.33260511,0.02100691,0.63052311,0.65500904,5.70303730,1.96627581,0.00000000,2.15163992,5.19138704
-1.88194097,12.35605180,0.02209119,0.63473228,0.64991816,5.66939828,1.92060336,0.00000000,2.15121339,5.28862782
-1.87593797,12.39628294,0.02324494,0.63694012,0.64536953,5.64584432,1.87587294,0.00000000,2.15019305,5.39566027
-1.86993497,12.45084396,0.02445599,0.63701202,0.64138823,5.63136550,1.83251396,0.00000000,2.14851833,5.51053109
-1.86393197,12.51657748,0.02571032,0.63487467,0.63795542,5.62457317,1.79083685,0.00000000,2.14608486,5.63093016
-1.85792896,12.58975250,0.02699246,0.63051622,0.63501222,5.62375659,1.75103631,0.00000000,2.14275520,5.75427170
-1.85192596,12.66622053,0.02828589,0.62398450,0.63246560,5.62695323,1.71320048,0.00000000,2.13837172,5.87778861
-1.84592296,12.74159130,0.02957357,0.61538360,0.63019613,5.63202956,1.67732520,0.00000000,2.13277089,5.99863536
-1.83991996,12.81141914,0.03083843,0.60486883,0.62806683,5.63676863,1.64333192,0.00000000,2.12579832,6.11399477
-1.83391696,12.87139095,0.03206388,0.59264059,0.62593276,5.63896040,1.61108808,0.00000000,2.11732343,6.22118313
-1.82791396,12.91750618,0.03323434,0.57893735,0.62365072,5.63649060,1.58042843,0.00000000,2.10725323,6.31774867
-1.82191096,12.94624025,0.03433566,0.56402805,0.62108852,5.62742412,1.55117587,0.00000000,2.09554432,6.40155863
-1.81590795,12.95468325,0.03535553,0.54820427,0.61813320,5.61007916,1.52316050,0.00000000,2.08221251,6.47087064
-1.80990495,12.94064789,0.03628376,0.53177248,0.61469785,5.58308906,1.49623587,0.00000000,2.06733961,6.52438527
-1.80390195,12.90274186,0.03711252,0.51504645,0.61072661,5.54544918,1.47029137,0.00000000,2.05107702,6.56127764
-1.79789895,12.84040248,0.03783645,0.49834018,0.60619764,5.49654738,1.44526042,0.00000000,2.03364600,6.58120708
-1.79189595,12.75389307,0.03845263,0.48196147,0.60112397,5.43617728,1.42112408,0.00000000,2.01533472,6.58430524
-1.78589295,12.64426303,0.03896055,0.46620600,0.59555210,5.36453457,1.39791017,0.00000000,1.99649220,6.57114425
-1.77988994,12.51327545,0.03936191,0.45135233,0.58955882,5.28219737,1.37568832,0.00000000,1.97751958,6.54268737
-1.77388694,12.36330753,0.03966037,0.43765742,0.58324616,5.19009248,1.35456149,0.00000000,1.95885912,6.50022590
-1.76788394,12.19723062,0.03986128,0.42535294,0.57673508,5.08945002,1.33465488,0.00000000,1.94098161,6.44530631
-1.76188094,12.01827709,0.03997133,0.41464212,0.57015816,4.98174923,1.31610301,0.00000000,1.92437257,6.37965228
-1.75587794,11.82990197,0.03999825,0.40569715,0.56365197,4.86865859,1.29903620,0.00000000,1.90951813,6.30508606
-1.74987494,11.63564653,0.03995041,0.39865709,0.55734932,4.75197341,1.28356728,0.00000000,1.89689088,6.22345372
-1.74387194,11.43901075,0.03983658,0.39362606,0.55137203,4.63355381,1.26977949,0.00000000,1.88693639,6.13655784
-1.73786893,11.24334029,0.03966562,0.39067196,0.54582466,4.51526582,1.25771650,0.00000000,1.88006079,6.04610100
-1.73186593,11.05173231,0.03944626,0.38982530,0.54078934,4.39892778,1.24737499,0.00000000,1.87661968,5.95364209
-1.72586293,10.86696297,0.03918692,0.39107853,0.53632212,4.28626373,1.23870033,0.00000000,1.87690864,5.86056678
-1.71985993,10.69143785,0.03889562,0.39438562,0.53245085,4.17886497,1.23158553,0.00000000,1.88115551,5.76807215
-1.71385693,10.52716506,0.03857985,0.39966202,0.52917483,4.07816030,1.22587338,0.00000000,1.88951442,5.67716500
-1.70785393,10.37574930,0.03824658,0.40678514,0.52646581,3.98539499,1.22136157,0.00000000,1.90206155,5.58867189
-1.70185093,10.23840418,0.03790223,0.41559529,0.52427059,3.90161811,1.21781035,0.00000000,1.91879257,5.50325880
-1.69584792,10.11597923,0.03755270,0.42589728,0.52251462,3.82767742,1.21495212,0.00000000,1.93962164,5.42145760
-1.68984492,10.00899741,0.03720339,0.43746275,0.52110658,3.76422082,1.21250237,0.00000000,1.96438173,5.34369614
-1.68384192,9.91769902,0.03685921,0.45003316,0.51994343,3.71170319,1.21017108,0.00000000,1.99282635,5.27032903
-1.67783892,9.84208778,0.03652459,0.46332375,0.51891568,3.67039749,1.20767404,0.00000000,2.02463230,5.20166622
-1.67183592,9.78197554,0.03620345,0.47702818,0.51791249,3.64040878,1.20474332,0.00000000,2.05940360,5.13799674
-1.66583292,9.73702249,0.03589918,0.49082412,0.51682641,3.62169034,1.20113632,0.00000000,2.09667634,5.07960590
-1.65982991,9.70677079,0.03561455,0.50437946,0.51555739,3.61406079,1.19664303,0.00000000,2.13592454,5.02678450
-1.65382691,9.69067012,0.03535163,0.51735926,0.51401597,3.61722153,1.19109117,0.00000000,2.17656685,4.97982944
-1.64782391,9.68809485,0.03511168,0.52943313,0.51212558,3.63077401,1.18434898,0.00000000,2.21797427,4.93903612
-1.64182091,9.69835306,0.03489504,0.54028289,0.50982379,3.65423635,1.17632596,0.00000000,2.25947865,4.90468315
-1.63581791,9.72068852,0.03470101,0.54961028,0.50706268,3.68705916,1.16697145,0.00000000,2.30038213,4.87701097
-1.62981491,9.75427744,0.03452776,0.55714451,0.50380844,3.72864040,1.15627155,0.00000000,2.33996739,4.85619622
-1.62381191,9.79822170,0.03437224,0.56264922,0.50004027,3.77833929,1.14424471,0.00000000,2.37750866,4.84232397
-1.61780890,9.85154117,0.03423017,0.56592886,0.49574881,3.83548929,1.13093648,0.00000000,2.41228344,4.83536026
-1.61180590,9.91316711,0.03409601,0.56683388,0.49093441,3.89941022,1.11641393,0.00000000,2.44358476,4.83512714
-1.60580290,9.98193881,0.03396310,0.56526485,0.48560522,3.96941972,1.10076008,0.00000000,2.47073380,4.84128253
-1.59979990,10.05660530,0.03382367,0.56117507,0.47977559,4.04484394,1.08406896,0.00000000,2.49309283,4.85330660
-1.59379690,10.13583329,0.03366912,0.55457174,0.47346463,4.12502772,1.06644144,0.00000000,2.51007801,4.87049624
-1.58779390,10.21822227,0.03349020,0.54551548,0.46669525,4.20934409,1.04798221,0.00000000,2.52117193,4.89196833
-1.58179090,10.30232678,0.03327729,0.53411831,0.45949364,4.29720334,1.02879785,0.00000000,2.52593561,4.91667240
-1.57578789,10.38668558,0.03302073,0.52054008,0.45188925,4.38806128,1.00899625,0.00000000,2.52401952,4.94341222
-1.56978489,10.46985664,0.03271117,0.50498358,0.44391510,4.48142697,0.98868687,0.00000000,2.51517335,4.97087572
-1.56378189,10.55045634,0.03233992,0.48768843,0.43560846,4.57686949,0.96798208,0.00000000,2.49925422,4.99767176
-1.55777889,10.62720115,0.03189926,0.46892404,0.42701168,4.67402377,0.94699882,0.00000000,2.47623279,5.02237218
-1.55177589,10.69894940,0.03138284,0.44898189,0.41817302,4.77259519,0.92586064,0.00000000,2.44619711,5.04355694
-1.54577289,10.76474075,0.03078588,0.42816743,0.40914728,4.87236285,0.90469945,0.00000000,2.40935388,5.05986033
-1.53976988,10.82383102,0.03010549,0.40679185,0.39999620,4.97318115,0.88365679,0.00000000,2.36602674,5.07001569
-1.53376688,10.87572020,0.02934078,0.38516404,0.39078831,5.07497956,0.86288428,0.00000000,2.31665152,5.07289660
-1.52776388,10.92017147,0.02849297,0.36358301,0.38159824,5.17776036,0.84254303,0.00000000,2.26176841,5.06755257
