energy_ev,total_up,Hg_p_up,Hg_d_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-3.25062531,2.77509368,0.54680196,0.14199888,0.85523621,1.66777887,0.10478762,0.41818010,0.39775378,0.00000000
-3.24462231,2.72648664,0.53945895,0.14129695,0.83405277,1.62546745,0.10454294,0.41849429,0.37919657,0.00000000
-3.23861931,2.66976489,0.53038056,0.14028394,0.81042365,1.57749789,0.10357769,0.41700025,0.36138290,0.00000000
-3.23261631,2.60564484,0.51964828,0.13895600,0.78474499,1.52459560,0.10191408,0.41372282,0.34440187,0.00000000
-3.22661331,2.53501682,0.50738414,0.13731994,0.75744910,1.46758208,0.09958950,0.40872900,0.32833762,0.00000000
-3.22061031,2.45892355,0.49374887,0.13539288,0.72899562,1.40735445,0.09665527,0.40212610,0.31326940,0.00000000
-3.21460730,2.37853313,0.47893846,0.13320133,0.69986219,1.34486306,0.09317506,0.39405812,0.29927148,0.00000000
-3.20860430,2.29510765,0.46317899,0.13077995,0.67053499,1.28108811,0.08922275,0.38470077,0.28641259,0.00000000
-3.20260130,2.20996910,0.44672022,0.12816992,0.64149945,1.21701625,0.08488020,0.37425520,0.27475525,0.00000000
-3.19659830,2.12446396,0.42982816,0.12541715,0.61323146,1.15361796,0.08023464,0.36294095,0.26435485,0.00000000
-3.19059530,2.03992823,0.41277702,0.12257033,0.58618932,1.09182656,0.07537610,0.35098826,0.25525856,0.00000000
-3.18459230,1.95765429,0.39584095,0.11967899,0.56080657,1.03251952,0.07039487,0.33863040,0.24750434,0.00000000
-3.17858929,1.87886107,0.37928605,0.11679174,0.53748593,0.97650266,0.06537899,0.32609620,0.24111980,0.00000000
-3.17258629,1.80466855,0.36336301,0.11395464,0.51659441,0.92449759,0.06041206,0.31360318,0.23612138,0.00000000
-3.16658329,1.73607753,0.34830063,0.11120986,0.49845944,0.87713257,0.05557125,0.30135174,0.23251350,0.00000000
-3.16058029,1.67395506,0.33430070,0.10859470,0.48336621,0.83493702,0.05092575,0.28952038,0.23028809,0.00000000
-3.15457729,1.61902584,0.32153427,0.10614095,0.47155589,0.79833930,0.04653544,0.27826234,0.22942429,0.00000000
-3.14857429,1.57186926,0.31013936,0.10387461,0.46322472,0.76766778,0.04245010,0.26770368,0.22988845,0.00000000
-3.14257129,1.53292180,0.30022030,0.10181594,0.45852379,0.74315467,0.03870888,0.25794260,0.23163446,0.00000000
-3.13656828,1.50248387,0.29184844,0.09997980,0.45755933,0.72494223,0.03534025,0.24905021,0.23460428,0.00000000
-3.13056528,1.48073039,0.28506407,0.09837624,0.46039332,0.71309081,0.03236211,0.24107232,0.23872887,0.00000000
-3.12456228,1.46772389,0.27987940,0.09701124,0.46704449,0.70758824,0.02978239,0.23403211,0.24392921,0.00000000
-3.11855928,1.46342915,0.27628220,0.09588750,0.47748928,0.70835989,0.02759971,0.22793345,0.25011768,0.00000000
-3.11255628,1.46772830,0.27423995,0.09500532,0.49166308,0.71527904,0.02580433,0.22276458,0.25719949,0.00000000
-3.10655328,1.48043534,0.27370394,0.09436331,0.50946142,0.72817697,0.02437922,0.21850178,0.26507436,0.00000000
-3.10055028,1.50130932,0.27461337,0.09395910,0.53074132,0.74685232,0.02330120,0.21511291,0.27363816,0.00000000
-3.09454727,1.53006545,0.27689890,0.09378977,0.55532276,0.77107952,0.02254212,0.21256052,0.28278466,0.00000000
-3.08854427,1.56638373,0.28048566,0.09385218,0.58299030,0.80061585,0.02207008,0.21080438,0.29240725,0.00000000
-3.08254127,1.60991487,0.28529543,0.09414299,0.61349502,0.83520700,0.02185059,0.20980336,0.30240056,0.00000000
-3.07653827,1.66028345,0.29124812,0.09465861,0.64655668,0.87459116,0.02184769,0.20951659,0.31266200,0.00000000
-3.07053527,1.71708866,0.29826236,0.09539486,0.68186631,0.91850141,0.02202498,0.20990386,0.32309307,0.00000000
-3.06453227,1.77990281,0.30625540,0.09634656,0.71908911,0.96666669,0.02234658,0.21092556,0.33360055,0.00000000
-3.05852926,1.84826834,0.31514238,0.09750698,0.75786772,1.01881135,0.02277797,0.21254197,0.34409739,0.00000000
-3.05252626,1.92169387,0.32483519,0.09886731,0.79782591,1.07465354,0.02328671,0.21471230,0.35450339,0.00000000
-3.04652326,1.99965000,0.33524106,0.10041609,0.83857242,1.13390271,0.02384306,0.21739360,0.36474559,0.00000000
-3.04052026,2.08156553,0.34626114,0.10213879,0.87970510,1.19625650,0.02442043,0.22053961,0.37475844,0.00000000
-3.03451726,2.16682486,0.35778918,0.10401742,0.92081518,1.26139723,0.02499578,0.22409987,0.38448377,0.00000000
-3.02851426,2.25476695,0.36971066,0.10603037,0.96149147,1.32898857,0.02554983,0.22801915,0.39387044,0.00000000
-3.02251126,2.34468648,0.38190233,0.10815247,1.00132467,1.39867235,0.02606715,0.23223729,0.40287403,0.00000000
-3.01650825,2.43583734,0.39423244,0.11035516,1.03991140,1.47006603,0.02653622,0.23668956,0.41145624,0.00000000
-3.01050525,2.52743865,0.40656157,0.11260701,1.07685817,1.54276104,0.02694922,0.24130756,0.41958435,0.00000000
-3.00450225,2.61868313,0.41874416,0.11487431,1.11178507,1.61632207,0.02730189,0.24602053,0.42723063,0.00000000
-2.99849925,2.70874770,0.43063071,0.11712188,1.14432930,1.69028750,0.02759317,0.25075716,0.43437179,0.00000000
-2.99249625,2.79680577,0.44207050,0.11931403,1.17414849,1.76417105,0.02782485,0.25544756,0.44098844,0.00000000
-2.98649325,2.88204077,0.45291466,0.12141558,1.20092382,1.83746459,0.02800107,0.26002548,0.44706476,0.00000000
-2.98049025,2.96366017,0.46301955,0.12339285,1.22436304,1.90964207,0.02812782,0.26443046,0.45258808,0.00000000
-2.97448724,3.04090948,0.47225023,0.12521471,1.24420348,1.98016445,0.02821245,0.26860978,0.45754863,0.00000000
-2.96848424,3.11308537,0.48048370,0.12685344,1.26021491,2.04848543,0.02826308,0.27252015,0.46193934,0.00000000
-2.96248124,3.17954743,0.48761198,0.12828550,1.27220250,2.11405787,0.02828806,0.27612884,0.46575562,0.00000000
-2.95647824,3.23972795,0.49354469,0.12949208,1.28000974,2.17634066,0.02829547,0.27941435,0.46899518,0.00000000
-2.95047524,3.29313949,0.49821105,0.13045947,1.28352139,2.23480584,0.02829264,0.28236637,0.47165780,0.00000000
-2.94447224,3.33937981,0.50156133,0.13117914,1.28266639,2.28894588,0.02828573,0.28498524,0.47374505,0.00000000
-2.93846923,3.37813442,0.50356758,0.13164763,1.27742062,2.33828095,0.02827938,0.28728067,0.47526002,0.00000000
-2.93246623,3.40917662,0.50422365,0.13186618,1.26780956,2.38236604,0.02827645,0.28927010,0.47620700,0.00000000
-2.92646323,3.43236561,0.50354474,0.13184023,1.25391054,2.42079801,0.02827788,0.29097655,0.47659116,0.00000000
-2.92046023,3.44764297,0.50156623,0.13157868,1.23585463,2.45322239,0.02828259,0.29242634,0.47641830,0.00000000
-2.91445723,3.45502813,0.49834224,0.13109314,1.21382791,2.47934003,0.02828754,0.29364662,0.47569472,0.00000000
-2.90845423,3.45461336,0.49394380,0.13039709,1.18807200,2.49891352,0.02828784,0.29466304,0.47442720,0.00000000
-2.90245123,3.44655888,0.48845680,0.12950505,1.15888381,2.51177340,0.02827703,0.29549770,0.47262330,0.00000000
-2.89644822,3.43108862,0.48197995,0.12843185,1.12661422,2.51782412,0.02824736,0.29616744,0.47029176,0.00000000
-2.89044522,3.40848683,0.47462265,0.12719201,1.09166576,2.51704951,0.02819018,0.29668269,0.46744329,0.00000000
-2.88444222,3.37909593,0.46650297,0.12579920,1.05448904,2.50951781,0.02809642,0.29704683,0.46409155,0.00000000
-2.87843922,3.34331546,0.45774581,0.12426602,1.01557817,2.49538583,0.02795706,0.29725627,0.46025431,0.00000000
-2.87243622,3.30160206,0.44848109,0.12260381,0.97546478,2.47490215,0.02776363,0.29730105,0.45595479,0.00000000
-2.86643322,3.25447001,0.43884210,0.12082275,0.93471107,2.44840883,0.02750874,0.29716599,0.45122299,0.00000000
-2.86043022,3.20249196,0.42896390,0.11893203,0.89390173,2.41634152,0.02718656,0.29683235,0.44609689,0.00000000
-2.85442721,3.14629914,0.41898180,0.11694026,0.85363490,2.37922743,0.02679327,0.29627978,0.44062350,0.00000000
-2.84842421,3.08658048,0.40902966,0.11485583,0.81451241,2.33768100,0.02632739,0.29548841,0.43485941,0.00000000
-2.84242121,3.02408010,0.39923828,0.11268744,0.77712942,2.29239696,0.02579016,0.29444107,0.42887092,0.00000000
-2.83641821,2.95959247,0.38973352,0.11044455,0.74206366,2.24414071,0.02518570,0.29312529,0.42273354,0.00000000
-2.83041521,2.89395511,0.38063432,0.10813785,0.70986460,2.19373596,0.02452112,0.29153511,0.41653086,0.00000000
-2.82441221,2.82803851,0.37205066,0.10577955,0.68104279,2.14204994,0.02380659,0.28967251,0.41035265,0.00000000
-2.81840920,2.76273345,0.36408132,0.10338369,0.65605962,2.08997619,0.02305515,0.28754841,0.40429250,0.00000000
-2.81240620,2.69893588,0.35681179,0.10096626,0.63531776,2.03841582,0.02228264,0.28518318,0.39844473,0.00000000
-2.80640320,2.63753009,0.35031215,0.09854515,0.61915264,1.98825745,0.02150732,0.28260672,0.39290108,0.00000000
-2.80040020,2.57937072,0.34463532,0.09614006,0.60782515,1.94035686,0.02074955,0.27985806,0.38774710,0.00000000
-2.79439720,2.52526461,0.33981553,0.09377229,0.60151583,1.89551704,0.02003139,0.27698459,0.38305858,0.00000000
-2.78839420,2.47595335,0.33586743,0.09146437,0.60032082,1.85446948,0.01937609,0.27404106,0.37889828,0.00000000
-2.78239120,2.43209764,0.33278576,0.08923973,0.60424956,1.81785758,0.01880758,0.27108836,0.37531309,0.00000000
-2.77638819,2.39426412,0.33054570,0.08712227,0.61322462,1.78622297,0.01834997,0.26819220,0.37233188,0.00000000
-2.77038519,2.36291576,0.32910407,0.08513598,0.62708356,1.75999532,0.01802698,0.26542184,0.36996427,0.00000000
-2.76438219,2.33840601,0.32840120,0.08330457,0.64558282,1.73948620,0.01786144,0.26284888,0.36820032,0.00000000
-2.75837919,2.32097729,0.32836365,0.08165110,0.66840382,1.72488731,0.01787472,0.26054619,0.36701124,0.00000000
-2.75237619,2.31076374,0.32890744,0.08019771,0.69516082,1.71627302,0.01808634,0.25858699,0.36635116,0.00000000
-2.74637319,2.30779795,0.32994191,0.07896541,0.72541066,1.71360726,0.01851339,0.25704400,0.36615979,0.00000000
-2.74037019,2.31202117,0.33137381,0.07797378,0.75866400,1.71675426,0.01917020,0.25598877,0.36636580,0.00000000
-2.73436718,2.32329628,0.33311150,0.07724088,0.79439774,1.72549264,0.02006793,0.25549090,0.36689085,0.00000000
-2.72836418,2.34142249,0.33506904,0.07678304,0.83206834,1.73953199,0.02121421,0.25561735,0.36765382,0.00000000
-2.72236118,2.36615082,0.33716992,0.07661461,0.87112558,1.75853122,0.02261285,0.25643141,0.36857516,0.00000000
-2.71635818,2.39719915,0.33935023,0.07674777,0.91102636,1.78211757,0.02426361,0.25799155,0.36958093,0.00000000
-2.71035518,2.43426597,0.34156095,0.07719222,0.95124807,1.80990540,0.02616199,0.26034998,0.37060639,0.00000000
-2.70435218,2.47704177,0.34376950,0.07795476,0.99130113,1.84151372,0.02829908,0.26355081,0.37159882,0.00000000
-2.69834917,2.52521738,0.34596015,0.07903888,1.03074018,1.87658162,0.03066146,0.26762795,0.37251953,0.00000000
-2.69234617,2.57848887,0.34813341,0.08044424,1.06917367,1.91478082,0.03323126,0.27260276,0.37334480,0.00000000
-2.68634317,2.63655867,0.35030454,0.08216612,1.10627144,1.95582485,0.03598614,0.27848147,0.37406586,0.00000000
-2.68034017,2.69913305,0.35250102,0.08419483,1.14176993,1.99947435,0.03889951,0.28525263,0.37468788,0.00000000
-2.67433717,2.76591637,0.35475942,0.08651524,1.17547514,2.04553839,0.04194077,0.29288470,0.37522807,0.00000000
-2.66833417,2.83660266,0.35712169,0.08910623,1.20726286,2.09387183,0.04507565,0.30132392,0.37571316,0.00000000
-2.66233117,2.91086529,0.35963121,0.09194042,1.23707652,2.14436910,0.04826673,0.31049283,0.37617635,0.00000000
-2.65632816,2.98834582,0.36232887,0.09498394,1.26492261,2.19695461,0.05147398,0.32028937,0.37665405,0.00000000
-2.65032516,3.06864302,0.36524938,0.09819652,1.29086388,2.25157066,0.05465550,0.33058709,0.37718271,0.00000000
-2.64432216,3.15130296,0.36841810,0.10153179,1.31501062,2.30816340,0.05776828,0.34123620,0.37779588,0.00000000
-2.63831916,3.23581140,0.37184870,0.10493780,1.33751044,2.36666781,0.06076912,0.35206590,0.37852185,0.00000000
-2.63231616,3.32158895,0.37554160,0.10835793,1.35853689,2.42699242,0.06361558,0.36288781,0.37938196,0.00000000
-2.62631316,3.40798989,0.37948353,0.11173200,1.37827742,2.48900472,0.06626696,0.37350045,0.38038972,0.00000000
-2.62031016,3.49430494,0.38364807,0.11499764,1.39692114,2.55251803,0.06868535,0.38369476,0.38155091,0.00000000
-2.61430715,3.57976794,0.38799727,0.11809194,1.41464690,2.61728057,0.07083653,0.39326037,0.38286446,0.00000000
-2.60830415,3.66356662,0.39248420,0.12095315,1.43161214,2.68296728,0.07269096,0.40199242,0.38432424,0.00000000
-2.60230115,3.74485670,0.39705618,0.12352255,1.44794295,2.74917491,0.07422453,0.40969862,0.38592149,0.00000000
-2.59629815,3.82277900,0.40165866,0.12574626,1.46372561,2.81542072,0.07541923,0.41620618,0.38764782,0.00000000
-2.59029515,3.89647869,0.40623938,0.12757707,1.47900024,2.88114481,0.07626362,0.42136843,0.38949841,0.00000000
-2.58429215,3.96512572,0.41075249,0.12897598,1.49375640,2.94571629,0.07675313,0.42507054,0.39147542,0.00000000
-2.57828914,4.02793571,0.41516256,0.12991361,1.50793119,3.00844293,0.07689006,0.42723436,0.39359111,0.00000000
-2.57228614,4.08419015,0.41944796,0.13037124,1.52140969,3.06858411,0.07668342,0.42782182,0.39587065,0.00000000
-2.56628314,4.13325524,0.42360357,0.13034154,1.53402785,3.12536667,0.07614851,0.42683691,0.39835424,0.00000000
-2.56028014,4.17459851,0.42764262,0.12982882,1.54557773,3.17800309,0.07530629,0.42432611,0.40109860,0.00000000
-2.55427714,4.20780270,0.43159740,0.12884899,1.55581489,3.22571143,0.07418259,0.42037703,0.40417745,0.00000000
-2.54827414,4.23257635,0.43551891,0.12742898,1.56446774,3.26773635,0.07280714,0.41511563,0.40768110,0.00000000
-2.54227114,4.24876095,0.43947537,0.12560589,1.57124845,3.30337057,0.07121250,0.40870185,0.41171506,0.00000000
-2.53626813,4.25633439,0.44354973,0.12342568,1.57586505,3.33197596,0.06943300,0.40132397,0.41639769,0.00000000
-2.53026513,4.25541090,0.44783611,0.12094164,1.57803434,3.35300351,0.06750358,0.39319204,0.42185693,0.00000000
-2.52426213,4.24623739,0.45243558,0.11821268,1.57749496,3.36601165,0.06545881,0.38453041,0.42822633,0.00000000
-2.51825913,4.22918670,0.45745131,0.11530136,1.57402034,3.37068195,0.06333190,0.37557002,0.43564035,0.00000000
-2.51225613,4.20474778,0.46298333,0.11227198,1.56743076,3.36683187,0.06115396,0.36654044,0.44422916,0.00000000
-2.50625313,4.17351336,0.46912325,0.10918864,1.55760421,3.35442385,0.05895333,0.35766227,0.45411323,0.00000000
-2.50025013,4.13616540,0.47594907,0.10611339,1.54448549,3.33357033,0.05675523,0.34914006,0.46539758,0.00000000
-2.49424712,4.09345866,0.48352032,0.10310456,1.52809315,3.30453450,0.05458146,0.34115596,0.47816623,0.00000000
-2.48824412,4.04620293,0.49187385,0.10021530,1.50852405,3.26772657,0.05245046,0.33386449,0.49247679,0.00000000
-2.48224112,3.99524419,0.50102030,0.09749246,1.48595510,3.22369551,0.05037741,0.32738850,0.50835543,0.00000000
-2.47623812,3.94144532,0.51094154,0.09497559,1.46064229,3.17311665,0.04837451,0.32181640,0.52579249,0.00000000
-2.47023512,3.88566679,0.52158914,0.09269643,1.43291692,3.11677540,0.04645143,0.31720082,0.54473883,0.00000000
-2.46423212,3.82874778,0.53288395,0.09067863,1.40317915,3.05554761,0.04461577,0.31355867,0.56510313,0.00000000
-2.45822911,3.77148849,0.54471681,0.08893773,1.37188916,2.99037750,0.04287350,0.31087248,0.58675030,0.00000000
-2.45222611,3.71463409,0.55695054,0.08748147,1.33955630,2.92225379,0.04122949,0.30909307,0.60950119,0.00000000
-2.44622311,3.65886096,0.56942297,0.08631036,1.30672662,2.85218515,0.03968789,0.30814335,0.63313363,0.00000000
-2.44022011,3.60476582,0.58195112,0.08541838,1.27396936,2.78117591,0.03825246,0.30792301,0.65738503,0.00000000
-2.43421711,3.55285828,0.59433636,0.08479396,1.24186291,2.71020297,0.03692680,0.30831408,0.68195651,0.00000000
-2.42821411,3.50355718,0.60637041,0.08442101,1.21098081,2.64019498,0.03571442,0.30918707,0.70651856,0.00000000
-2.42221111,3.45719101,0.61784207,0.08428008,1.18187831,2.57201443,0.03461874,0.31040739,0.73071819,0.00000000
-2.41620810,3.41400242,0.62854443,0.08434953,1.15507993,2.50644331,0.03364300,0.31184197,0.75418741,0.00000000
-2.41020510,3.37415677,0.63828226,0.08460678,1.13106841,2.44417290,0.03278999,0.31336573,0.77655286,0.00000000
-2.40420210,3.33775418,0.64687952,0.08502947,1.11027535,2.38579760,0.03206181,0.31486774,0.79744628,0.00000000
-2.39819910,3.30484452,0.65418650,0.08559654,1.09307364,2.33181299,0.03145958,0.31625675,0.81651543,0.00000000
-2.39219610,3.27544440,0.66008644,0.08628925,1.07977181,2.28261760,0.03098313,0.31746602,0.83343509,0.00000000
-2.38619310,3.24955514,0.66450119,0.08709205,1.07061021,2.23851788,0.03063077,0.31845707,0.84791773,0.00000000
-2.38019010,3.22718054,0.66739581,0.08799325,1.06575880,2.19973578,0.03039910,0.31922240,0.85972329,0.00000000
-2.37418709,3.20834314,0.66878174,0.08898556,1.06531658,2.16641792,0.03028288,0.31978680,0.86866768,0.00000000
-2.36818409,3.19309781,0.66871829,0.09006637,1.06931214,2.13864557,0.03027509,0.32020742,0.87462962,0.00000000
-2.36218109,3.18154162,0.66731244,0.09123781,1.07770528,2.11644451,0.03036701,0.32057234,0.87755536,0.00000000
-2.35617809,3.17381900,0.66471673,0.09250657,1.09038937,2.09979397,0.03054848,0.32099776,0.87746115,0.00000000
-2.35017509,3.17012164,0.66112531,0.09388354,1.10719434,2.08863393,0.03080819,0.32162389,0.87443318,0.00000000
-2.34417209,3.17068296,0.65676818,0.09538312,1.12789007,2.08287038,0.03113413,0.32260963,0.86862509,0.00000000
-2.33816908,3.17576696,0.65190396,0.09702243,1.15219013,2.08237820,0.03151403,0.32412619,0.86025294,0.00000000
-2.33216608,3.18565225,0.64681116,0.09882028,1.17975592,2.08700156,0.03193579,0.32634998,0.84958811,0.00000000
-2.32616308,3.20061189,0.64177860,0.10079601,1.21020121,2.09655221,0.03238803,0.32945499,0.83694817,0.00000000
-2.32016008,3.22089014,0.63709518,0.10296823,1.24309710,2.11080580,0.03286044,0.33360500,0.82268635,0.00000000
-2.31415708,3.24667764,0.63303951,0.10535354,1.27797761,2.12949702,0.03334419,0.33894592,0.80717994,0.00000000
-2.30815408,3.27808646,0.62986986,0.10796524,1.31434597,2.15231414,0.03383215,0.34559865,0.79081818,0.00000000
-2.30215108,3.31512656,0.62781489,0.11081210,1.35168157,2.17889363,0.03431904,0.35365274,0.77399024,0.00000000
-2.29614807,3.35768528,0.62706550,0.11389733,1.38944782,2.20881575,0.03480150,0.36316119,0.75707361,0.00000000
-2.29014507,3.40551120,0.62776829,0.11721764,1.42710056,2.24160173,0.03527794,0.37413661,0.74042356,0.00000000
-2.28414207,3.45820345,0.63002083,0.12076259,1.46409724,2.27671311,0.03574841,0.38654888,0.72436398,0.00000000
-2.27813907,3.51520743,0.63386885,0.12451421,1.49990640,2.31355370,0.03621426,0.40032454,0.70917976,0.00000000
-2.27213607,3.57581733,0.63930567,0.12844691,1.53401728,2.35147445,0.03667780,0.41534779,0.69511123,0.00000000
-2.26613307,3.63918544,0.64627358,0.13252764,1.56594936,2.38978122,0.03714191,0.43146321,0.68235037,0.00000000
-2.26013007,3.70433810,0.65466712,0.13671646,1.59526119,2.42774528,0.03760964,0.44847989,0.67103913,0.00000000
-2.25412706,3.77019749,0.66433820,0.14096730,1.62155840,2.46461638,0.03808383,0.46617688,0.66126951,0.00000000
-2.24812406,3.83560824,0.67510243,0.14522900,1.64450044,2.49963768,0.03856673,0.48430969,0.65308536,0.00000000
-2.24212106,3.89936772,0.68674653,0.14944656,1.66380573,2.53206202,0.03905981,0.50261740,0.64648564,0.00000000
-2.23611806,3.96025836,0.69903633,0.15356259,1.67925495,2.56116886,0.03956356,0.52083022,0.64142873,0.00000000
-2.23011506,4.01708076,0.71172492,0.15751874,1.69069250,2.58628107,0.04007741,0.53867694,0.63783766,0.00000000
-2.22411206,4.06868585,0.72456055,0.16125725,1.69802591,2.60678090,0.04059982,0.55589208,0.63560582,0.00000000
-2.21810905,4.11400478,0.73729393,0.16472245,1.70122333,2.62212434,0.04112838,0.57222242,0.63460290,0.00000000
-2.21210605,4.15207544,0.74968457,0.16786213,1.70030936,2.63185347,0.04166007,0.58743258,0.63468068,0.00000000
-2.20610305,4.18206436,0.76150603,0.17062878,1.69535938,2.63560609,0.04219153,0.60130950,0.63567864,0.00000000
-2.20010005,4.20328350,0.77254983,0.17298063,1.68649281,2.63312245,0.04271945,0.61366584,0.63742901,0.00000000
-2.19409705,4.21520142,0.78262801,0.17488250,1.67386566,2.62424893,0.04324087,0.62434200,0.63976121,0.00000000
-2.18809405,4.21744878,0.79157441,0.17630634,1.65766282,2.60893843,0.04375353,0.63320708,0.64250565,0.00000000
-2.18209105,4.20981832,0.79924477,0.17723158,1.63809044,2.58724786,0.04425621,0.64015873,0.64549671,0.00000000
-2.17608804,4.19225982,0.80551584,0.17764524,1.61536891,2.55933274,0.04474887,0.64512210,0.64857513,0.00000000
-2.17008504,4.16487068,0.81028371,0.17754173,1.58972661,2.52543936,0.04523285,0.64804818,0.65158966,0.00000000
-2.16408204,4.12788283,0.81346177,0.17692258,1.56139472,2.48589490,0.04571081,0.64891157,0.65439820,0.00000000
-2.15807904,4.08164711,0.81497835,0.17579592,1.53060337,2.44109604,0.04618670,0.64770815,0.65686840,0.00000000
-2.15207604,4.02661573,0.81477453,0.17417584,1.49757889,2.39149637,0.04666546,0.64445267,0.65887797,0.00000000
-2.14607304,3.96332392,0.81280225,0.17208166,1.46254246,2.33759330,0.04715273,0.63917660,0.66031464,0.00000000
-2.14007004,3.89237150,0.80902290,0.16953723,1.42570974,2.27991477,0.04765436,0.63192625,0.66107602,0.00000000
-2.13406703,3.81440507,0.80340654,0.16657007,1.38729142,2.21900628,0.04817595,0.62276130,0.66106929,0.00000000
-2.12806403,3.73010133,0.79593177,0.16321063,1.34749443,2.15541854,0.04872221,0.61175382,0.66021100,0.00000000
-2.12206103,3.64015211,0.78658632,0.15949157,1.30652344,2.08969602,0.04929642,0.59898764,0.65842675,0.00000000
-2.11605803,3.54525113,0.77536813,0.15544704,1.26458246,2.02236670,0.04989987,0.58455812,0.65565107,0.00000000
-2.11005503,3.44608286,0.76228704,0.15111212,1.22187615,1.95393323,0.05053129,0.56857210,0.65182731,0.00000000
-2.10405203,3.34331337,0.74736655,0.14652225,1.17861071,1.88486544,0.05118652,0.55114798,0.64690769,0.00000000
-2.09804902,3.23758323,0.73064587,0.14171281,1.13499405,1.81559451,0.05185813,0.53241574,0.64085340,0.00000000
-2.09204602,3.12950219,0.71218171,0.13671873,1.09123525,1.74650868,0.05253533,0.51251679,0.63363483,0.00000000
-2.08604302,3.01964574,0.69204984,0.13157416,1.04754314,1.67795054,0.05320399,0.49160343,0.62523188,0.00000000
-2.08004002,2.90855308,0.67034609,0.12631231,1.00412411,1.61021591,0.05384684,0.46983808,0.61563436,0.00000000
-2.07403702,2.79672666,0.64718679,0.12096524,0.96117918,1.54355417,0.05444387,0.44739184,0.60484242,0.00000000
-2.06803402,2.68463296,0.62270846,0.11556377,0.91890063,1.47817002,0.05497289,0.42444282,0.59286705,0.00000000
-2.06203102,2.57270432,0.59706671,0.11013743,0.87746824,1.41422658,0.05541028,0.40117384,0.57973058,0.00000000
-2.05602801,2.46134188,0.57043450,0.10471443,0.83704544,1.35184957,0.05573183,0.37776994,0.56546722,0.00000000
-2.05002501,2.35091932,0.54299964,0.09932172,0.79777575,1.29113257,0.05591366,0.35441550,0.55012355,0.00000000
-2.04402201,2.24178734,0.51496169,0.09398505,0.75977951,1.23214305,0.05593324,0.33129136,0.53375895,0.00000000
-2.03801901,2.13427869,0.48652852,0.08872901,0.72315141,1.17492900,0.05577036,0.30857184,0.51644592,0.00000000
-2.03201601,2.02871353,0.45791250,0.08357720,0.68795879,1.11952592,0.05540807,0.28642201,0.49827029,0.00000000
-2.02601301,1.92540501,0.42932663,0.07855229,0.65424099,1.06596387,0.05483352,0.26499517,0.47933126,0.00000000
-2.02001001,1.82466467,0.40098070,0.07367616,0.62200976,1.01427444,0.05403864,0.24443074,0.45974108,0.00000000
-2.01400700,1.72680748,0.37307769,0.06896998,0.59125076,0.96449716,0.05302067,0.22485268,0.43962460,0.00000000
-2.00800400,1.63215627,0.34581049,0.06445431,0.56192609,0.91668526,0.05178249,0.20636833,0.41911839,0.00000000
-2.00200100,1.54104515,0.31935914,0.06014915,0.53397776,0.87091045,0.05033267,0.18906786,0.39836952,0.00000000
-1.99599800,1.45382169,0.29388852,0.05607397,0.50733189,0.82726656,0.04868535,0.17302422,0.37753397,0.00000000
-1.98999500,1.37084772,0.26954666,0.05224765,0.48190346,0.78587171,0.04685986,0.15829359,0.35677468,0.00000000
-1.98399200,1.29249827,0.24646362,0.04868845,0.45760131,0.74686905,0.04488016,0.14491612,0.33625916,0.00000000
-1.97798899,1.21915882,0.22475090,0.04541382,0.43433322,0.71042585,0.04277410,0.13291710,0.31615683,0.00000000
-1.97198599,1.15122055,0.20450137,0.04244028,0.41201069,0.67673092,0.04057250,0.12230825,0.29663608,0.00000000
-1.96598299,1.08907365,0.18578956,0.03978308,0.39055328,0.64599039,0.03830815,0.11308905,0.27786106,0.00000000
-1.95997999,1.03309880,0.16867234,0.03745596,0.36989221,0.61842200,0.03601480,0.10524814,0.25998841,0.00000000
-1.95397699,0.98365694,0.15318976,0.03547080,0.34997319,0.59424786,0.03372606,0.09876454,0.24316388,0.00000000
-1.94797399,0.94107766,0.13936606,0.03383716,0.33075813,0.57368603,0.03147438,0.09360865,0.22751912,0.00000000
-1.94197099,0.90564643,0.12721064,0.03256191,0.31222591,0.55694115,0.02929012,0.08974310,0.21316857,0.00000000
-1.93596798,0.87759116,0.11671905,0.03164878,0.29437201,0.54419431,0.02720070,0.08712321,0.20020665,0.00000000
-1.92996498,0.85706863,0.10787382,0.03109792,0.27720725,0.53559260,0.02522989,0.08569727,0.18870532,0.00000000
-1.92396198,0.84415113,0.10064507,0.03090548,0.26075555,0.53123873,0.02339729,0.08540650,0.17871212,0.00000000
-1.91795898,0.83881412,0.09499102,0.03106324,0.24505096,0.53118100,0.02171795,0.08618487,0.17024873,0.00000000
-1.91195598,0.84092525,0.09085826,0.03155831,0.23013424,0.53540413,0.02020219,0.08795876,0.16331011,0.00000000
-1.90595298,0.85023554,0.08818180,0.03237289,0.21604897,0.54382140,0.01885559,0.09064653,0.15786429,0.00000000
-1.89994997,0.86637311,0.08688511,0.03348414,0.20283765,0.55626841,0.01767907,0.09415823,0.15385283,0.00000000
-1.89394697,0.88884005,0.08688002,0.03486420,0.19053788,0.57249884,0.01666926,0.09839534,0.15119185,0.00000000
-1.88794397,0.91701282,0.08806668,0.03648029,0.17917879,0.59218264,0.01581885,0.10325081,0.14977385,0.00000000
