energy_ev,total_up,C_s_up,C_p_up,S_s_up,S_p_up,V_p_up,V_d_up,Y_p_up,Y_d_up
-2.85442721,0.59013277,0.00050747,0.06213029,0.00221351,0.02531883,0.24962866,0.34532516,0.06522775,0.07926611
-2.84842421,0.59425363,0.00051656,0.05843677,0.00200521,0.02693752,0.26713414,0.35370284,0.06429156,0.07417031
-2.84242121,0.60152249,0.00052253,0.05560813,0.00182847,0.02875636,0.28640988,0.36223313,0.06424952,0.07007725
-2.83641821,0.61231593,0.00052533,0.05368401,0.00168387,0.03080059,0.30770123,0.37110407,0.06515776,0.06703288
-2.83041521,0.62699786,0.00052501,0.05269004,0.00157153,0.03309555,0.33125982,0.38052845,0.06706074,0.06506654
-2.82441221,0.64591128,0.00052169,0.05263830,0.00149117,0.03566576,0.35733455,0.39073742,0.06999056,0.06419164
-2.81840920,0.66936802,0.00051559,0.05352779,0.00144215,0.03853380,0.38616136,0.40197242,0.07396635,0.06440643
-2.81240620,0.69763712,0.00050700,0.05534491,0.00142354,0.04171926,0.41795204,0.41447575,0.07899363,0.06569477
-2.80640320,0.73093192,0.00049626,0.05806407,0.00143409,0.04523753,0.45288264,0.42848014,0.08506363,0.06802691
-2.80040020,0.76939686,0.00048380,0.06164818,0.00147236,0.04909862,0.49108182,0.44419779,0.09215272,0.07136021
-2.79439720,0.81309445,0.00047010,0.06604926,0.00153668,0.05330612,0.53261989,0.46180935,0.10022194,0.07563993
-2.78839420,0.86199340,0.00045566,0.07120908,0.00162522,0.05785622,0.57749885,0.48145342,0.10921677,0.08080000
-2.78239120,0.91595851,0.00044104,0.07705995,0.00173598,0.06273695,0.62564407,0.50321706,0.11906715,0.08676389
-2.77638819,0.97474331,0.00042679,0.08352555,0.00186685,0.06792767,0.67689814,0.52712781,0.12968783,0.09344558
-2.77038519,1.03798590,0.00041350,0.09052205,0.00201559,0.07339881,0.73101713,0.55314769,0.14097926,0.10075076
-2.76438219,1.10520865,0.00040174,0.09795938,0.00217992,0.07911198,0.78766961,0.58116946,0.15282876,0.10857817
-2.75837919,1.17582204,0.00039209,0.10574270,0.00235749,0.08502035,0.84643866,0.61101546,0.16511235,0.11682117
-2.75237619,1.24913270,0.00038509,0.11377413,0.00254594,0.09106940,0.90682684,0.64243905,0.17769699,0.12536967
-2.74637319,1.32435575,0.00038130,0.12195467,0.00274297,0.09719797,0.96826400,0.67512874,0.19044322,0.13411208
-2.74037019,1.40063085,0.00038123,0.13018632,0.00294633,0.10333959,1.03011778,0.70871476,0.20320825,0.14293768
-2.73436718,1.47704165,0.00038536,0.13837424,0.00315391,0.10942405,1.09170647,0.74277789,0.21584934,0.15173894
-2.72836418,1.55263784,0.00039415,0.14642904,0.00336379,0.11537920,1.15231367,0.77686022,0.22822724,0.16041406
-2.72236118,1.62645891,0.00040802,0.15426894,0.00357428,0.12113273,1.21120436,0.81047722,0.24020979,0.16886933
-2.71635818,1.69755875,0.00042735,0.16182192,0.00378398,0.12661414,1.26764181,0.84313088,0.25167530,0.17702154
-2.71035518,1.76503011,0.00045249,0.16902754,0.00399184,0.13175657,1.32090466,0.87432319,0.26251571,0.18480001
-2.70435218,1.82802780,0.00048371,0.17583847,0.00419720,0.13649856,1.37030373,0.90356950,0.27263929,0.19214837
-2.69834917,1.88578995,0.00052125,0.18222169,0.00439981,0.14078561,1.41519787,0.93041123,0.28197286,0.19902592
-2.69234617,1.93765627,0.00056526,0.18815914,0.00459987,0.14457153,1.45500847,0.95442760,0.29046327,0.20540845
-2.68634317,1.98308282,0.00061583,0.19364790,0.00479802,0.14781948,1.48923218,0.97524579,0.29807824,0.21128856
-2.68034017,2.02165275,0.00067293,0.19869977,0.00499535,0.15050267,1.51745147,0.99254934,0.30480640,0.21667525
-2.67433717,2.05308264,0.00073644,0.20334040,0.00519335,0.15260480,1.53934279,1.00608467,0.31065648,0.22159305
-2.66833417,2.07722446,0.00080613,0.20760769,0.00539390,0.15412008,1.55468219,1.01566538,0.31565592,0.22608047
-2.66233117,2.09406311,0.00088162,0.21154991,0.00559915,0.15505300,1.56334830,1.02117456,0.31984860,0.23018784
-2.65632816,2.10370995,0.00096241,0.21522318,0.00581149,0.15541772,1.56532272,1.02256492,0.32329218,0.23397479
-2.65032516,2.10639262,0.00104783,0.21868872,0.00603344,0.15523725,1.56068777,1.01985722,0.32605487,0.23750723
-2.64432216,2.10244181,0.00113709,0.22200981,0.00626754,0.15454242,1.54962204,1.01313680,0.32821192,0.24085407
-2.63831916,2.09227561,0.00122922,0.22524865,0.00651622,0.15337065,1.53239360,1.00254881,0.32984202,0.24408383
-2.63231616,2.07638215,0.00132316,0.22846314,0.00678171,0.15176465,1.50935146,0.98829229,0.33102366,0.24726118
-2.62631316,2.05530137,0.00141768,0.23170389,0.00706591,0.14977104,1.48091537,0.97061331,0.33183172,0.25044366
-2.62031016,2.02960662,0.00151148,0.23501145,0.00737026,0.14743896,1.44756448,0.94979766,0.33233438,0.25367863
-2.61430715,1.99988679,0.00160319,0.23841391,0.00769567,0.14481882,1.40982504,0.92616320,0.33259050,0.25700072
-2.60830415,1.96672967,0.00169139,0.24192504,0.00804245,0.14196103,1.36825770,0.90005223,0.33264760,0.26042969
-2.60230115,1.93070716,0.00177467,0.24554301,0.00841019,0.13891494,1.32344467,0.87182407,0.33254048,0.26396902
-2.59629815,1.89236256,0.00185165,0.24924978,0.00879778,0.13572792,1.27597720,0.84184795,0.33229055,0.26760519
-2.59029515,1.85220051,0.00192105,0.25301116,0.00920340,0.13244458,1.22644360,0.81049652,0.33190583,0.27130768
-2.58429215,1.81067961,0.00198171,0.25677766,0.00962448,0.12910623,1.17541825,0.77813985,0.33138172,0.27502976
-2.57828914,1.76820767,0.00203264,0.26048600,0.01005782,0.12575047,1.12345176,0.74514012,0.33070223,0.27870999
-2.57228614,1.72513972,0.00207304,0.26406118,0.01049963,0.12241089,1.07106253,0.71184692,0.32984191,0.28227447
-2.56628314,1.68177828,0.00210236,0.26741929,0.01094561,0.11911706,1.01872982,0.67859322,0.32876801,0.28563951
-2.56028014,1.63837576,0.00212027,0.27047055,0.01139110,0.11589445,0.96688846,0.64569180,0.32744303,0.28871496
-2.55427714,1.59513842,0.00212674,0.27312277,0.01183117,0.11276455,0.91592511,0.61343233,0.32582729,0.29140767
-2.54827414,1.55223153,0.00212198,0.27528492,0.01226078,0.10974502,0.86617615,0.58207877,0.32388149,0.29362518
-2.54227114,1.50978514,0.00210645,0.27687068,0.01267491,0.10684988,0.81792695,0.55186725,0.32156913,0.29527940
-2.53626813,1.46790018,0.00208086,0.27780179,0.01306866,0.10408961,0.77141245,0.52300427,0.31885857,0.29629003
-2.53026513,1.42665421,0.00204613,0.27801110,0.01343739,0.10147139,0.72681889,0.49566529,0.31572468,0.29658765
-2.52426213,1.38610676,0.00200332,0.27744509,0.01377682,0.09899920,0.68428635,0.46999362,0.31215006,0.29611637
-2.51825913,1.34630377,0.00195365,0.27606589,0.01408307,0.09667390,0.64391209,0.44609980,0.30812574,0.29483584
-2.51225613,1.30728127,0.00189840,0.27385261,0.01435277,0.09449337,0.60575436,0.42406133,0.30365129,0.29272256
-2.50625313,1.26906806,0.00183891,0.27080200,0.01458301,0.09245256,0.56983654,0.40392302,0.29873459,0.28977062
-2.50025013,1.23168760,0.00177649,0.26692846,0.01477143,0.09054361,0.53615149,0.38569793,0.29339110,0.28599165
-2.49424712,1.19515938,0.00171240,0.26226336,0.01491616,0.08875596,0.50466605,0.36936896,0.28764287,0.28141416
-2.48824412,1.15949989,0.00164783,0.25685391,0.01501583,0.08707655,0.47532551,0.35489129,0.28151736,0.27608236
-2.48224112,1.12472357,0.00158381,0.25076145,0.01506949,0.08549014,0.44805815,0.34219555,0.27504623,0.27005455
-2.47623812,1.09084414,0.00152129,0.24405954,0.01507664,0.08397971,0.42277961,0.33119183,0.26826417,0.26340112
-2.47023512,1.05787644,0.00146101,0.23683177,0.01503717,0.08252694,0.39939745,0.32177447,0.26120799,0.25620250
-2.46423212,1.02583911,0.00140360,0.22916958,0.01495133,0.08111291,0.37781550,0.31382747,0.25391598,0.24854699
-2.45822911,0.99475819,0.00134953,0.22117014,0.01481973,0.07971887,0.35793827,0.30723051,0.24642766,0.24052871
-2.45222611,0.96467171,0.00129913,0.21293438,0.01464336,0.07832712,0.33967530,0.30186525,0.23878394,0.23224577
-2.44622311,0.93563515,0.00125263,0.20456534,0.01442357,0.07692201,0.32294544,0.29762176,0.23102779,0.22379869
-2.44022011,0.90772749,0.00121019,0.19616683,0.01416214,0.07549087,0.30768096,0.29440483,0.22320519,0.21528915
-2.43421711,0.88105765,0.00117189,0.18784244,0.01386131,0.07402511,0.29383138,0.29213976,0.21536659,0.20681914
-2.42821411,0.85577081,0.00113782,0.17969489,0.01352381,0.07252109,0.28136703,0.29077744,0.20756845,0.19849033
-2.42221111,0.83205412,0.00110804,0.17182571,0.01315291,0.07098097,0.27028204,0.29029849,0.19987505,0.19040380
-2.41620810,0.81014137,0.00108269,0.16433515,0.01275246,0.06941339,0.26059667,0.29071602,0.19236023,0.18265997
-2.41020510,0.79031609,0.00106192,0.15732226,0.01232693,0.06783389,0.25235888,0.29207703,0.18510896,0.17535864
-2.40420210,0.77291252,0.00104598,0.15088506,0.01188138,0.06626508,0.24564490,0.29446213,0.17821871,0.16859904
-2.39819910,0.75831429,0.00103518,0.14512066,0.01142146,0.06473657,0.24055878,0.29798366,0.17180025,0.16247985
-2.39219610,0.74695029,0.00102991,0.14012526,0.01095338,0.06328448,0.23723069,0.30278200,0.16597802,0.15709903
-2.38619310,0.73928775,0.00103062,0.13599402,0.01048378,0.06195076,0.23581397,0.30902045,0.16088976,0.15255346
-2.38019010,0.73582243,0.00103783,0.13282055,0.01001969,0.06078205,0.23648097,0.31687847,0.15668547,0.14893823
-2.37418709,0.73706606,0.00105204,0.13069614,0.00956834,0.05982841,0.23941754,0.32654378,0.15352550,0.14634566
-2.36818409,0.74353132,0.00107379,0.12970862,0.00913704,0.05914168,0.24481640,0.33820352,0.15157798,0.14486395
-2.36218109,0.75571473,0.00110355,0.12994086,0.00873297,0.05877368,0.25286944,0.35203468,0.15101532,0.14457547
-2.35617809,0.77407794,0.00114173,0.13146892,0.00836302,0.05877426,0.26375917,0.36819433,0.15201010,0.14555484
-2.35017509,0.79902812,0.00118860,0.13435988,0.00803360,0.05918932,0.27764944,0.38680997,0.15473023,0.14786668
-2.34417209,0.83089800,0.00124431,0.13866947,0.00775041,0.06005875,0.29467588,0.40797030,0.15933361,0.15156324
-2.33816908,0.86992638,0.00130880,0.14443943,0.00751831,0.06141447,0.31493621,0.43171700,0.16596234,0.15668193
-2.33216608,0.91623990,0.00138180,0.15169494,0.00734111,0.06327870,0.33848089,0.45803769,0.17473675,0.16324286
-2.32616308,0.96983666,0.00146284,0.16044196,0.00722148,0.06566230,0.36530434,0.48686051,0.18574928,0.17124650
-2.32016008,1.03057272,0.00155116,0.17066477,0.00716081,0.06856355,0.39533722,0.51805060,0.19905858,0.18067161
-2.31415708,1.09815186,0.00164579,0.18232379,0.00715913,0.07196714,0.42844012,0.55140870,0.21468395,0.19147341
-2.30815408,1.17211951,0.00174552,0.19535378,0.00721512,0.07584371,0.46439897,0.58667215,0.23260038,0.20358225
-2.30215108,1.25186117,0.00184888,0.20966255,0.00732606,0.08014970,0.50292257,0.62351824,0.25273447,0.21690285
-2.29614807,1.33660596,0.00195426,0.22513035,0.00748792,0.08482774,0.54364248,0.66157014,0.27496137,0.23131409
-2.29014507,1.42543545,0.00205987,0.24160992,0.00769540,0.08980747,0.58611548,0.70040524,0.29910313,0.24666957
-2.28414207,1.51729788,0.00216381,0.25892745,0.00794210,0.09500689,0.62982881,0.73956588,0.32492841,0.26279889
-2.27813907,1.61102792,0.00226413,0.27688438,0.00822062,0.10033409,0.67420814,0.77857218,0.35215405,0.27950984
-2.27213607,1.70537150,0.00235886,0.29526012,0.00852281,0.10568947,0.71862834,0.81693670,0.38044822,0.29659124
-2.26613307,1.79901535,0.00244611,0.31381573,0.00883989,0.11096823,0.76242666,0.85418061,0.40943560,0.31381681
-2.26013007,1.89062060,0.00252410,0.33229846,0.00916279,0.11606320,0.80491830,0.88985073,0.43870428,0.33094959
-2.25412706,1.97885950,0.00259122,0.35044710,0.00948229,0.12086784,0.84541373,0.92353704,0.46781441,0.34774723
-2.24812406,2.06245417,0.00264611,0.36799807,0.00978933,0.12527939,0.88323731,0.95488999,0.49630842,0.36396774
-2.24212106,2.14021612,0.00268766,0.38469197,0.01007523,0.12920193,0.91774657,0.98363687,0.52372258,0.37937572
-2.23611806,2.21108510,0.00271511,0.40028055,0.01033193,0.13254940,0.94835156,1.00959660,0.54959945,0.39374876
-2.23011506,2.27416589,0.00272802,0.41453371,0.01055223,0.13524834,0.97453331,1.03269233,0.57350099,0.40688395
-2.22411206,2.32876131,0.00272635,0.42724641,0.01072998,0.13724040,0.99586083,1.05296089,0.59502167,0.41860411
-2.21810905,2.37440018,0.00271042,0.43824512,0.01086025,0.13848427,1.01200585,1.07055888,0.61380132,0.42876358
-2.21210605,2.41085867,0.00268096,0.44739359,0.01093947,0.13895727,1.02275461,1.08576453,0.62953702,0.43725332
-2.20610305,2.43817403,0.00263903,0.45459768,0.01096555,0.13865627,1.02801614,1.09897513,0.64199357,0.44400507
-2.20010005,2.45664955,0.00258607,0.45980900,0.01093793,0.13759803,1.02782660,1.11069973,0.65101226,0.44899430
-2.19409705,2.46685036,0.00252381,0.46302712,0.01085756,0.13581896,1.02234937,1.12154715,0.65651724,0.45224190
-2.18809405,2.46958969,0.00245424,0.46430033,0.01072694,0.13337419,1.01187083,1.13220919,0.65851949,0.45381433
-2.18209105,2.46590577,0.00237959,0.46372471,0.01054999,0.13033611,0.99679180,1.14343977,0.65711792,0.45382230
-2.17608804,2.45702988,0.00230223,0.46144159,0.01033196,0.12679233,0.97761514,1.15603014,0.65249765,0.45241781
-2.17008504,2.44434665,0.00222464,0.45763347,0.01007927,0.12284326,0.95492969,1.17078119,0.64492552,0.44978979
-2.16408204,2.42934779,0.00214931,0.45251840,0.00979932,0.11859919,0.92939138,1.18847367,0.63474278,0.44615833
-2.15807904,2.41358101,0.00207871,0.44634320,0.00950025,0.11417725,0.90170223,1.20983734,0.62235554,0.44176771
-2.15207604,2.39859604,0.00201519,0.43937562,0.00919072,0.10969809,0.87258793,1.23552023,0.60822301,0.43687858
-2.14607304,2.38588982,0.00196095,0.43189587,0.00887967,0.10528259,0.84277511,1.26605923,0.59284425,0.43175948
-2.14007004,2.37685300,0.00191793,0.42418772,0.00857599,0.10104861,0.81296910,1.30185327,0.57674386,0.42667803
-2.13406703,2.37272005,0.00188779,0.41652971,0.00828832,0.09710786,0.78383301,1.34314003,0.56045711,0.42189230
-2.12806403,2.37452476,0.00187186,0.40918665,0.00802476,0.09356316,0.75596903,1.38997756,0.54451518,0.41764244
-2.12206103,2.38306323,0.00187106,0.40240190,0.00779263,0.09050588,0.72990253,1.44223147,0.52943106,0.41414319
-2.11605803,2.39886564,0.00188591,0.39639060,0.00759829,0.08801395,0.70606957,1.49956845,0.51568642,0.41157735
-2.11005503,2.42217801,0.00191646,0.39133428,0.00744691,0.08615015,0.68480815,1.56145664,0.50372025,0.41009063
-2.10405203,2.45295468,0.00196234,0.38737682,0.00734231,0.08496107,0.66635338,1.62717304,0.49391922,0.40978789
-2.09804902,2.49086175,0.00202268,0.38462207,0.00728693,0.08447640,0.65083663,1.69581785,0.48661027,0.41073108
-2.09204602,2.53529117,0.00209621,0.38313309,0.00728170,0.08470884,0.63828850,1.76633542,0.48205548,0.41293880
-2.08604302,2.58538491,0.00218121,0.38293296,0.00732602,0.08565436,0.62864519,1.83754119,0.48044914,0.41638750
-2.08004002,2.64006803,0.00227559,0.38400700,0.00741785,0.08729302,0.62175806,1.90815371,0.48191713,0.42101418
-2.07403702,2.69808914,0.00237696,0.38630642,0.00755374,0.08959006,0.61740555,1.97683064,0.48651817,0.42672040
-2.06803402,2.75806651,0.00248263,0.38975283,0.00772896,0.09249745,0.61530703,2.04220749,0.49424695,0.43337752
-2.06203102,2.81853790,0.00258976,0.39424367,0.00793771,0.09595553,0.61513787,2.10293764,0.50503852,0.44083268
-2.05602801,2.87801186,0.00269538,0.39965801,0.00817325,0.09989505,0.61654498,2.15773220,0.51877385,0.44891530
-2.05002501,2.93501845,0.00279652,0.40586253,0.00842820,0.10423922,0.61916227,2.20539820,0.53528604,0.45744398
-2.04402201,2.98815746,0.00289028,0.41271735,0.00869476,0.10890582,0.62262537,2.24487376,0.55436679,0.46623309
-2.03801901,3.03614207,0.00297392,0.42008149,0.00896499,0.11380938,0.62658503,2.27525888,0.57577309,0.47509924
-2.03201601,3.07783656,0.00304494,0.42781760,0.00923110,0.11886326,0.63071895,2.29584073,0.59923350,0.48386699
-2.02601301,3.11228675,0.00310118,0.43579600,0.00948567,0.12398157,0.63474143,2.30611261,0.62445419,0.49237385
-2.02001001,3.13874235,0.00314087,0.44389776,0.00972198,0.12908103,0.63841089,2.30578597,0.65112448,0.50047434
-2.01400700,3.15667078,0.00316269,0.45201684,0.00993420,0.13408257,0.64153504,2.29479506,0.67892191,0.50804302
-2.00800400,3.16576246,0.00316582,0.46006138,0.01011758,0.13891273,0.64397364,2.27329438,0.70751694,0.51497654
-2.00200100,3.16592806,0.00314995,0.46795409,0.01026869,0.14350489,0.64563913,2.24164911,0.73657735,0.52119468
-1.99599800,3.15728838,0.00311528,0.47563204,0.01038546,0.14780021,0.64649523,2.20041910,0.76577265,0.52664052
-1.98999500,3.14015799,0.00306255,0.48304590,0.01046733,0.15174837,0.64655378,2.15033740,0.79477851,0.53127987
-1.98399200,3.11502399,0.00299297,0.49015890,0.01051526,0.15530822,0.64587023,2.09228421,0.82328156,0.53510013
-1.97798899,3.08252127,0.00290820,0.49694563,0.01053170,0.15844806,0.64453801,2.02725762,0.85098459,0.53810870
-1.97198599,3.04340584,0.00281029,0.50339104,0.01052055,0.16114597,0.64268228,1.95634237,0.87761230,0.54033119
-1.96598299,2.99852763,0.00270162,0.50948946,0.01048704,0.16338984,0.64045334,1.88067788,0.90291755,0.54180957
-1.95997999,2.94880406,0.00258481,0.51524417,0.01043761,0.16517736,0.63802004,1.80142699,0.92668809,0.54260038
-1.95397699,2.89519552,0.00246268,0.52066722,0.01037969,0.16651591,0.63556344,1.71974650,0.94875344,0.54277304
-1.94797399,2.83868357,0.00233813,0.52577970,0.01032155,0.16742229,0.63327101,1.63676042,0.96899176,0.54240846
-1.94197099,2.78025235,0.00221405,0.53061234,0.01027202,0.16792241,0.63133136,1.55353688,0.98733621,0.54159780
-1.93596798,2.72087343,0.00209331,0.53520629,0.01024029,0.16805077,0.62992982,1.47106926,1.00378042,0.54044140
-1.92996498,2.66149401,0.00197862,0.53961406,0.01023561,0.16784989,0.62924454,1.39026171,1.01838251,0.53904791
-1.92396198,2.60302807,0.00187252,0.54390020,0.01026711,0.16736954,0.62944342,1.31191928,1.03126731,0.53753328
-1.91795898,2.54634989,0.00177727,0.54814172,0.01034349,0.16666581,0.63068142,1.23674241,1.04262614,0.53601975
-1.91195598,2.49228927,0.00169486,0.55242802,0.01047281,0.16579999,0.63309833,1.16532548,1.05271401,0.53463453
-1.90595298,2.44162749,0.00162694,0.55686000,0.01066227,0.16483726,0.63681679,1.09815884,1.06184381,0.53350813
-1.89994997,2.39509349,0.00157482,0.56154837,0.01091800,0.16384514,0.64194030,1.03563362,1.07037756,0.53277230
-1.89394697,2.35335926,0.00153940,0.56661106,0.01124488,0.16289180,0.64855120,0.97804870,1.07871465,0.53255743
-1.88794397,2.31703423,0.00152125,0.57216963,0.01164637,0.16204421,0.65670846,0.92561908,1.08727753,0.53298948
-1.88194097,2.28665805,0.00152052,0.57834479,0.01212441,0.16136615,0.66644522,0.87848483,1.09649505,0.53418646
-1.87593797,2.26269188,0.00153703,0.58525117,0.01267932,0.16091614,0.67776616,0.83672010,1.10678435,0.53625460
-1.86993497,2.24550826,0.00157024,0.59299158,0.01330974,0.16074544,0.69064462,0.80034163,1.11853183,0.53928429
-1.86393197,2.23538008,0.00161929,0.60165094,0.01401258,0.16089610,0.70501983,0.76931624,1.13207423,0.54334607
-1.85792896,2.23246914,0.00168303,0.61129029,0.01478311,0.16139915,0.72079426,0.74356723,1.14768062,0.54848680
-1.85192596,2.23681527,0.00176006,0.62194117,0.01561495,0.16227316,0.73783138,0.72297926,1.16553643,0.55472632
-1.84592296,2.24832678,0.00184878,0.63360081,0.01650023,0.16352299,0.75595422,0.70740209,1.18573013,0.56205480
-1.83991996,2.26677333,0.00194743,0.64622835,0.01742968,0.16513911,0.77494481,0.69665291,1.20824367,0.57043100
-1.83391696,2.29178193,0.00205416,0.65974250,0.01839283,0.16709730,0.79454490,0.69051783,1.23294709,0.57978160
-1.82791396,2.32283699,0.00216703,0.67402085,0.01937825,0.16935887,0.81445812,0.68875256,1.25959782,0.59000177
-1.82191096,2.35928497,0.00228414,0.68890098,0.02037376,0.17187147,0.83435379,0.69108280,1.28784489,0.60095697
-1.81590795,2.40034394,0.00240361,0.70418342,0.02136667,0.17457038,0.85387241,0.69720463,1.31723805,0.61248605
-1.80990495,2.44511821,0.00252366,0.71963650,0.02234414,0.17738032,0.87263276,0.70678520,1.34724150,0.62440552
-1.80390195,2.49261771,0.00264266,0.73500284,0.02329335,0.18021766,0.89024066,0.71946412,1.37725163,0.63651484
-1.79789895,2.54178176,0.00275916,0.75000740,0.02420189,0.18299302,0.90629894,0.73485574,1.40661825,0.64860258
-1.79189595,2.59150630,0.00287187,0.76436657,0.02505793,0.18561409,0.92041852,0.75255250,1.43466814,0.66045305
-1.78589295,2.64067373,0.00297975,0.77779808,0.02585055,0.18798866,0.93223000,0.77212945,1.46073008,0.67185330
-1.77988994,2.68818411,0.00308196,0.79003121,0.02656989,0.19002759,0.94139546,0.79314988,1.48416015,0.68259993
-1.77388694,2.73298646,0.00317785,0.80081680,0.02720736,0.19164772,0.94761980,0.81517204,1.50436616,0.69250569
-1.76788394,2.77410893,0.00326701,0.80993668,0.02775579,0.19277457,0.95066125,0.83775674,1.52083020,0.70140526
-1.76188094,2.81068648,0.00334913,0.81721196,0.02820952,0.19334466,0.95034047,0.86047555,1.53312820,0.70916029
-1.75587794,2.84198498,0.00342408,0.82251000,0.02856444,0.19330747,0.94654780,0.88291931,1.54094582,0.71566316
-1.74987494,2.86742075,0.00349180,0.82574944,0.02881804,0.19262690,0.93924838,0.90470665,1.54408990,0.72083968
-1.74387194,2.88657487,0.00355226,0.82690340,0.02896939,0.19128215,0.92848475,0.92549210,1.54249512,0.72465031
-1.73786893,2.89920162,0.00360545,0.82600045,0.02901904,0.18926809,0.91437685,0.94497344,1.53622569,0.72709019
-1.73186593,2.90523098,0.00365132,0.82312354,0.02896899,0.18659508,0.89711951,0.96289808,1.52547216,0.72818788
-1.72586293,2.90476528,0.00368977,0.81840681,0.02882253,0.18328823,0.87697731,0.97906801,1.51054352,0.72800300
-1.71985993,2.89807026,0.00372059,0.81203060,0.02858419,0.17938625,0.85427724,0.99334334,1.49185527,0.72662290
-1.71385693,2.88556124,0.00374347,0.80421478,0.02825954,0.17493987,0.82939951,1.00564409,1.46991399,0.72415867
-1.70785393,2.86778514,0.00375801,0.79521087,0.02785507,0.17000997,0.80276676,1.01595034,1.44529931,0.72074050
-1.70185093,2.84539932,0.00376371,0.78529327,0.02737806,0.16466547,0.77483236,1.02430076,1.41864401,0.71651295
-1.69584792,2.81914827,0.00376002,0.77474993,0.02683644,0.15898115,0.74606824,1.03078950,1.39061332,0.71162998
-1.68984492,2.78983929,0.00374635,0.76387301,0.02623863,0.15303541,0.71695274,1.03556189,1.36188426,0.70625028
-1.68384192,2.75831807,0.00372212,0.75294986,0.02559343,0.14690809,0.68795904,1.03880897,1.33312581,0.70053286
-1.67783892,2.72544531,0.00368682,0.74225461,0.02490986,0.14067850,0.65954457,1.04076126,1.30498069,0.69463308
-1.67183592,2.69207507,0.00364005,0.73204084,0.02419708,0.13442356,0.63214168,1.04168201,1.27804940,0.68869936
-1.66583292,2.65903560,0.00358156,0.72253540,0.02346422,0.12821626,0.60615002,1.04186019,1.25287692,0.68287039
-1.65982991,2.62711323,0.00351131,0.71393375,0.02272029,0.12212444,0.58193053,1.04160367,1.22994245,0.67727311
-1.65382691,2.59703935,0.00342949,0.70639673,0.02197405,0.11620976,0.55980128,1.04123246,1.20965228,0.67202123
-1.64782391,2.56948089,0.00333657,0.70004890,0.02123390,0.11052709,0.54003493,1.04107254,1.19233583,0.66721445
-1.64182091,2.54503389,0.00323328,0.69497844,0.02050775,0.10512416,0.52285785,1.04145008,1.17824476,0.66293812
-1.63581791,2.52422018,0.00312065,0.69123834,0.01980294,0.10004139,0.50845047,1.04268624,1.16755475,0.65926341
-1.62981491,2.50748650,0.00299996,0.68884883,0.01912612,0.09531211,0.49694870,1.04509250,1.16036974,0.65624777
-1.62381191,2.49520570,0.00287272,0.68780086,0.01848313,0.09096282,0.48844617,1.04896631,1.15672814,0.65393575
-1.61780890,2.48767948,0.00274066,0.68806022,0.01787896,0.08701371,0.48299680,1.05458715,1.15661052,0.65235984
-1.61180590,2.48514205,0.00260564,0.68957227,0.01731761,0.08347923,0.48061761,1.06221271,1.15994826,0.65154152
-1.60580290,2.48776415,0.00246964,0.69226674,0.01680210,0.08036879,0.48129151,1.07207510,1.16663283,0.65149224
-1.59979990,2.49565705,0.00233466,0.69606264,0.01633438,0.07768742,0.48496970,1.08437710,1.17652501,0.65221442
-1.59379690,2.50887615,0.00220268,0.70087282,0.01591531,0.07543648,0.49157385,1.09928825,1.18946382,0.65370231
-1.58779390,2.52742381,0.00207560,0.70660817,0.01554468,0.07361438,0.50099782,1.11694084,1.20527475,0.65594281
-1.58179090,2.55125152,0.00195520,0.71318112,0.01522125,0.07221712,0.51310898,1.13742593,1.22377698,0.65891622
-1.57578789,2.58026112,0.00184305,0.72050858,0.01494276,0.07123894,0.52774924,1.16078934,1.24478945,0.66259691
-1.56978489,2.61430548,0.00174051,0.72851406,0.01470607,0.07067273,0.54473596,1.18702799,1.26813555,0.66695395
-1.56378189,2.65318856,0.00164871,0.73712907,0.01450725,0.07051043,0.56386272,1.21608661,1.29364649,0.67195176
-1.55777889,2.69666540,0.00156848,0.74629385,0.01434171,0.07074334,0.58490030,1.24785519,1.32116322,0.67755081
-1.55177589,2.74444202,0.00150040,0.75595738,0.01420438,0.07136225,0.60759798,1.28216728,1.35053712,0.68370839
-1.54577289,2.79617584,0.00144477,0.76607690,0.01408991,0.07235758,0.63168517,1.31879951,1.38162940,0.69037937
-1.53976988,2.85147664,0.00140164,0.77661694,0.01399286,0.07371926,0.65687367,1.35747237,1.41430954,0.69751719
-1.53376688,2.90990843,0.00137080,0.78754800,0.01390791,0.07543669,0.68286040,1.39785247,1.44845283,0.70507477
-1.52776388,2.97099224,0.00135186,0.79884500,0.01383010,0.07749844,0.70933082,1.43955634,1.48393728,0.71300550
-1.52176088,3.03421007,0.00134424,0.81048555,0.01375503,0.07989197,0.73596282,1.48215576,1.52064013,0.72126420
-1.51575788,3.09900973,0.00134723,0.82244818,0.01367908,0.08260326,0.76243105,1.52518449,1.55843417,0.72980788
-1.50975488,3.16481075,0.00136000,0.83471058,0.01359957,0.08561632,0.78841160,1.56814640,1.59718414,0.73859647
-1.50375188,3.23101101,0.00138169,0.84724787,0.01351493,0.08891280,0.81358685,1.61052458,1.63674340,0.74759316
-1.49774887,3.29699398,0.00141139,0.86003108,0.01342482,0.09247146,0.83765034,1.65179132,1.67695103,0.75676454
-1.49174587,3.36213634,0.00144820,0.87302572,0.01333021,0.09626774,0.86031138,1.69141864,1.71762976,0.76608027
