energy_ev,total_up,In_p_up,In_d_up,Os_p_up,Os_d_up,Te_p_up,Te_d_up
-5.83791896,1.89466909,0.11105217,0.00465449,0.41940161,0.86066808,0.95316248,0.00000000
-5.83191596,1.98897881,0.11874476,0.00476510,0.43636944,0.90531435,1.00366514,0.00000000
-5.82591296,2.08050757,0.12623362,0.00488282,0.45352241,0.94849224,1.05230384,0.00000000
-5.81990995,2.16839143,0.13343463,0.00500642,0.47075214,0.98979247,1.09867570,0.00000000
-5.81390695,2.25183600,0.14026826,0.00513452,0.48795426,1.02884202,1.14242191,0.00000000
-5.80790395,2.33013253,0.14666170,0.00526564,0.50502890,1.06531228,1.18323383,0.00000000
-5.80190095,2.40266974,0.15255073,0.00539819,0.52188044,1.09892533,1.22085691,0.00000000
-5.79589795,2.46894099,0.15788120,0.00553050,0.53841658,1.12945778,1.25509189,0.00000000
-5.78989495,2.52854676,0.16261023,0.00566088,0.55454670,1.15674240,1.28579373,0.00000000
-5.78389195,2.58119263,0.16670680,0.00578757,0.57018000,1.18066748,1.31286819,0.00000000
-5.77788894,2.62668332,0.17015202,0.00590879,0.58522324,1.20117411,1.33626659,0.00000000
-5.77188594,2.66491361,0.17293889,0.00602277,0.59957878,1.21825169,1.35597926,0.00000000
-5.76588294,2.69585705,0.17507165,0.00612775,0.61314282,1.23193223,1.37202814,0.00000000
-5.75987994,2.71955363,0.17656484,0.00622199,0.62580439,1.24228379,1.38445932,0.00000000
-5.75387694,2.73609754,0.17744197,0.00630383,0.63744508,1.24940367,1.39333590,0.00000000
-5.74787394,2.74562585,0.17773416,0.00637168,0.64793985,1.25341183,1.39873193,0.00000000
-5.74187094,2.74830926,0.17747856,0.00642409,0.65715891,1.25444496,1.40072772,0.00000000
-5.73586793,2.74434527,0.17671680,0.00645977,0.66497067,1.25265159,1.39940694,0.00000000
-5.72986493,2.73395427,0.17549358,0.00647765,0.67124573,1.24818840,1.39485552,0.00000000
-5.72386193,2.71737854,0.17385531,0.00647690,0.67586163,1.24121790,1.38716240,0.00000000
-5.71785893,2.69488372,0.17184894,0.00645699,0.67870822,1.23190735,1.37642191,0.00000000
-5.71185593,2.66676245,0.16952105,0.00641774,0.67969315,1.22042877,1.36273739,0.00000000
-5.70585293,2.63333906,0.16691712,0.00635930,0.67874729,1.20695973,1.34622560,0.00000000
-5.69984992,2.59497465,0.16408099,0.00628224,0.67582964,1.19168457,1.32702136,0.00000000
-5.69384692,2.55207135,0.16105447,0.00618748,0.67093126,1.17479559,1.30528180,0.00000000
-5.68784392,2.50507485,0.15787712,0.00607634,0.66407812,1.15649378,1.28118971,0.00000000
-5.68184092,2.45447453,0.15458605,0.00595048,0.65533237,1.13698882,1.25495551,0.00000000
-5.67583792,2.40080025,0.15121585,0.00581184,0.64479211,1.11649791,1.22681733,0.00000000
-5.66983492,2.34461580,0.14779839,0.00566265,0.63258936,1.09524337,1.19703919,0.00000000
-5.66383192,2.28650874,0.14436272,0.00550527,0.61888651,1.07344885,1.16590704,0.00000000
-5.65782891,2.22707712,0.14093482,0.00534217,0.60387123,1.05133439,1.13372288,0.00000000
-5.65182591,2.16691354,0.13753735,0.00517582,0.58775018,1.02911040,1.10079722,0.00000000
-5.64582291,2.10658759,0.13418941,0.00500860,0.57074183,1.00697109,1.06744032,0.00000000
-5.63981991,2.04662764,0.13090620,0.00484272,0.55306879,0.98508761,1.03395278,0.00000000
-5.63381691,1.98750331,0.12769881,0.00468012,0.53495003,0.96360165,1.00061605,0.00000000
-5.62781391,1.92960978,0.12457404,0.00452243,0.51659356,0.94261976,0.96768357,0.00000000
-5.62181091,1.87325504,0.12153431,0.00437092,0.49818973,0.92220916,0.93537317,0.00000000
-5.61580790,1.81865133,0.11857783,0.00422643,0.47990577,0.90239530,0.90386114,0.00000000
-5.60980490,1.76591110,0.11569883,0.00408939,0.46188161,0.88316150,0.87327855,0.00000000
-5.60380190,1.71504838,0.11288805,0.00395984,0.44422735,0.86445099,0.84371004,0.00000000
-5.59779890,1.66598526,0.11013349,0.00383739,0.42702237,0.84617121,0.81519513,0.00000000
-5.59179590,1.61856346,0.10742122,0.00372134,0.41031606,0.82820033,0.78773203,0.00000000
-5.58579290,1.57256020,0.10473643,0.00361070,0.39413006,0.81039561,0.76128368,0.00000000
-5.57978989,1.52770755,0.10206455,0.00350428,0.37846192,0.79260326,0.73578564,0.00000000
-5.57378689,1.48371408,0.09939240,0.00340075,0.36328960,0.77466909,0.71115523,0.00000000
-5.56778389,1.44028737,0.09670927,0.00329873,0.34857690,0.75644942,0.68730138,0.00000000
-5.56178089,1.39715615,0.09400801,0.00319687,0.33427901,0.73782150,0.66413446,0.00000000
-5.55577789,1.35409057,0.09128576,0.00309393,0.32034818,0.71869285,0.64157549,0.00000000
-5.54977489,1.31091939,0.08854461,0.00298884,0.30673896,0.69900883,0.61956407,0.00000000
-5.54377189,1.26754307,0.08579187,0.00288076,0.29341269,0.67875802,0.59806454,0.00000000
-5.53776888,1.22394193,0.08304002,0.00276910,0.28034121,0.65797496,0.57706994,0.00000000
-5.53176588,1.18017897,0.08030640,0.00265356,0.26750930,0.63674018,0.55660357,0.00000000
-5.52576288,1.13639721,0.07761246,0.00253412,0.25491600,0.61517732,0.53671809,0.00000000
-5.51975988,1.09281179,0.07498283,0.00241105,0.24257474,0.59344767,0.51749212,0.00000000
-5.51375688,1.04969749,0.07244409,0.00228488,0.23051229,0.57174233,0.49902482,0.00000000
-5.50775388,1.00737230,0.07002332,0.00215635,0.21876665,0.55027250,0.48142855,0.00000000
-5.50175088,0.96617837,0.06774666,0.00202639,0.20738424,0.52925851,0.46482042,0.00000000
-5.49574787,0.92646136,0.06563774,0.00189606,0.19641643,0.50891815,0.44931304,0.00000000
-5.48974487,0.88854963,0.06371629,0.00176647,0.18591580,0.48945510,0.43500531,0.00000000
-5.48374187,0.85273443,0.06199682,0.00163879,0.17593234,0.47104812,0.42197368,0.00000000
-5.47773887,0.81925227,0.06048760,0.00151413,0.16650984,0.45384152,0.41026460,0.00000000
-5.47173587,0.78827066,0.05918992,0.00139353,0.15768280,0.43793760,0.39988859,0.00000000
-5.46573287,0.75987779,0.05809768,0.00127794,0.14947386,0.42339139,0.39081628,0.00000000
-5.45972986,0.73407679,0.05719739,0.00116816,0.14189210,0.41020795,0.38297683,0.00000000
-5.45372686,0.71078484,0.05646851,0.00106480,0.13493213,0.39834240,0.37625862,0.00000000
-5.44772386,0.68983707,0.05588418,0.00096834,0.12857406,0.38770263,0.37051244,0.00000000
-5.44172086,0.67099487,0.05541223,0.00087906,0.12278440,0.37815441,0.36555674,0.00000000
-5.43571786,0.65395814,0.05501654,0.00079707,0.11751759,0.36952876,0.36118492,0.00000000
-5.42971486,0.63838063,0.05465849,0.00072233,0.11271827,0.36163091,0.35717401,0.00000000
-5.42371186,0.62388755,0.05429867,0.00065467,0.10832405,0.35425054,0.35329442,0.00000000
-5.41770885,0.61009431,0.05389851,0.00059380,0.10426850,0.34717260,0.34932013,0.00000000
-5.41170585,0.59662545,0.05342197,0.00053934,0.10048436,0.34018817,0.34503882,0.00000000
-5.40570285,0.58313282,0.05283698,0.00049086,0.09690665,0.33310476,0.34026144,0.00000000
-5.39969985,0.56931184,0.05211688,0.00044787,0.09347560,0.32575569,0.33483060,0.00000000
-5.39369685,0.55491541,0.05124139,0.00040989,0.09013914,0.31800782,0.32862757,0.00000000
-5.38769385,0.53976455,0.05019747,0.00037647,0.08685499,0.30976762,0.32157730,0.00000000
-5.38169085,0.52375559,0.04897978,0.00034715,0.08359216,0.30098507,0.31365156,0.00000000
-5.37568784,0.50686351,0.04759079,0.00032155,0.08033180,0.29165547,0.30486979,0.00000000
-5.36968484,0.48914154,0.04604062,0.00029934,0.07706747,0.28181905,0.29529785,0.00000000
-5.36368184,0.47071727,0.04434659,0.00028025,0.07380481,0.27155851,0.28504481,0.00000000
-5.35767884,0.45178537,0.04253247,0.00026410,0.07056069,0.26099473,0.27425782,0.00000000
-5.35167584,0.43259774,0.04062758,0.00025076,0.06736181,0.25028091,0.26311552,0.00000000
-5.34567284,0.41345148,0.03866567,0.00024019,0.06424303,0.23959545,0.25182027,0.00000000
-5.33966983,0.39467538,0.03668384,0.00023240,0.06124541,0.22913404,0.24058963,0.00000000
-5.33366683,0.37661571,0.03472130,0.00022746,0.05841407,0.21910130,0.22964739,0.00000000
-5.32766383,0.35962190,0.03281825,0.00022550,0.05579611,0.20970234,0.21921474,0.00000000
-5.32166083,0.34403287,0.03101486,0.00022670,0.05343849,0.20113470,0.20950180,0.00000000
-5.31565783,0.33016444,0.02935032,0.00023125,0.05138619,0.19358098,0.20069989,0.00000000
-5.30965483,0.31829847,0.02786209,0.00023939,0.04968059,0.18720243,0.19297493,0.00000000
-5.30365183,0.30867405,0.02658538,0.00025138,0.04835812,0.18213371,0.18646209,0.00000000
-5.29764882,0.30148097,0.02555274,0.00026747,0.04744932,0.17847913,0.18126185,0.00000000
-5.29164582,0.29685575,0.02479389,0.00028795,0.04697830,0.17631024,0.17743775,0.00000000
-5.28564282,0.29488011,0.02433573,0.00031309,0.04696246,0.17566505,0.17501558,0.00000000
-5.27963982,0.29558198,0.02420243,0.00034316,0.04741274,0.17654869,0.17398422,0.00000000
-5.27363682,0.29893866,0.02441568,0.00037846,0.04833402,0.17893545,0.17429792,0.00000000
-5.26763382,0.30488218,0.02499498,0.00041925,0.04972593,0.18277211,0.17587988,0.00000000
-5.26163082,0.31330607,0.02595793,0.00046581,0.05158375,0.18798230,0.17862693,0.00000000
-5.25562781,0.32407360,0.02732049,0.00051841,0.05389952,0.19447167,0.18241518,0.00000000
-5.24962481,0.33702667,0.02909716,0.00057731,0.05666316,0.20213361,0.18710613,0.00000000
-5.24362181,0.35199500,0.03130101,0.00064277,0.05986354,0.21085525,0.19255329,0.00000000
-5.23761881,0.36880525,0.03394359,0.00071504,0.06348950,0.22052332,0.19860871,0.00000000
-5.23161581,0.38728932,0.03703461,0.00079434,0.06753062,0.23102979,0.20512934,0.00000000
-5.22561281,0.40729163,0.04058150,0.00088089,0.07197778,0.24227679,0.21198291,0.00000000
-5.21960980,0.42867496,0.04458871,0.00097485,0.07682346,0.25418065,0.21905294,0.00000000
-5.21360680,0.45132442,0.04905690,0.00107636,0.08206166,0.26667489,0.22624296,0.00000000
-5.20760380,0.47514953,0.05398199,0.00118548,0.08768760,0.27971194,0.23347947,0.00000000
-5.20160080,0.50008423,0.05935418,0.00130220,0.09369706,0.29326358,0.24071380,0.00000000
-5.19559780,0.52608491,0.06515692,0.00142641,0.10008547,0.30731994,0.24792270,0.00000000
-5.18959480,0.55312657,0.07136598,0.00155787,0.10684686,0.32188740,0.25510769,0.00000000
-5.18359180,0.58119754,0.07794872,0.00169623,0.11397267,0.33698522,0.26229336,0.00000000
-5.17758879,0.61029298,0.08486355,0.00184096,0.12145059,0.35264143,0.26952466,0.00000000
-5.17158579,0.64040784,0.09205978,0.00199136,0.12926343,0.36888801,0.27686354,0.00000000
-5.16558279,0.67152975,0.09947781,0.00214657,0.13738835,0.38575595,0.28438501,0.00000000
-5.15957979,0.70363239,0.10704986,0.00230550,0.14579620,0.40327026,0.29217301,0.00000000
-5.15357679,0.73667002,0.11470108,0.00246690,0.15445150,0.42144563,0.30031640,0.00000000
-5.14757379,0.77057355,0.12235127,0.00262932,0.16331266,0.44028283,0.30890518,0.00000000
-5.14157079,0.80524874,0.12991703,0.00279115,0.17233294,0.45976624,0.31802738,0.00000000
-5.13556778,0.84057664,0.13731428,0.00295063,0.18146172,0.47986284,0.32776656,0.00000000
-5.12956478,0.87641651,0.14446124,0.00310589,0.19064646,0.50052258,0.33820031,0.00000000
-5.12356178,0.91261121,0.15128151,0.00325499,0.19983489,0.52168041,0.34939951,0.00000000
-5.11755878,0.94899464,0.15770735,0.00339597,0.20897769,0.54325969,0.36142850,0.00000000
-5.11155578,0.98540105,0.16368283,0.00352688,0.21803123,0.56517688,0.37434605,0.00000000
-5.10555278,1.02167545,0.16916678,0.00364587,0.22696042,0.58734722,0.38820677,0.00000000
-5.09954977,1.05768454,0.17413532,0.00375123,0.23574132,0.60969092,0.40306288,0.00000000
-5.09354677,1.09332730,0.17858391,0.00384143,0.24436349,0.63213949,0.41896601,0.00000000
-5.08754377,1.12854445,0.18252862,0.00391520,0.25283183,0.65464166,0.43596874,0.00000000
-5.08154077,1.16332606,0.18600669,0.00397157,0.26116775,0.67716844,0.45412550,0.00000000
-5.07553777,1.19771648,0.18907615,0.00400987,0.26940954,0.69971682,0.47349272,0.00000000
-5.06953477,1.23181615,0.19181458,0.00402982,0.27761205,0.72231177,0.49412797,0.00000000
-5.06353177,1.26577995,0.19431700,0.00403150,0.28584530,0.74500623,0.51608790,0.00000000
-5.05752876,1.29981183,0.19669290,0.00401534,0.29419248,0.76787900,0.53942509,0.00000000
-5.05152576,1.33415601,0.19906267,0.00398219,0.30274713,0.79103044,0.56418376,0.00000000
-5.04552276,1.36908502,0.20155338,0.00393321,0.31160972,0.81457625,0.59039463,0.00000000
-5.03951976,1.40488520,0.20429434,0.00386990,0.32088395,0.83863952,0.61806906,0.00000000
-5.03351676,1.44184055,0.20741251,0.00379404,0.33067287,0.86334163,0.64719294,0.00000000
-5.02751376,1.48021584,0.21102808,0.00370766,0.34107508,0.88879237,0.67772069,0.00000000
-5.02151076,1.52024005,0.21525043,0.00361298,0.35218138,0.91508005,0.70956976,0.00000000
-5.01550775,1.56209125,0.22017471,0.00351237,0.36407201,0.94226223,0.74261614,0.00000000
-5.00950475,1.60588399,0.22587932,0.00340830,0.37681470,0.97035763,0.77669118,0.00000000
-5.00350175,1.65165994,0.23242427,0.00330329,0.39046376,0.99933987,0.81158018,0.00000000
-4.99749875,1.69938274,0.23985076,0.00319987,0.40506026,1.02913351,0.84702293,0.00000000
-4.99149575,1.74893725,0.24818179,0.00310058,0.42063326,1.05961275,0.88271630,0.00000000
-4.98549275,1.80013353,0.25742394,0.00300789,0.43720210,1.09060295,0.91831911,0.00000000
-4.97948974,1.85271532,0.26757007,0.00292418,0.45477956,1.12188498,0.95345895,0.00000000
-4.97348674,1.90637256,0.27860288,0.00285179,0.47337562,1.15320230,0.98774087,0.00000000
-4.96748374,1.96075722,0.29049891,0.00279291,0.49300153,1.18427026,1.02075768,0.00000000
-4.96148074,2.01550136,0.30323287,0.00274965,0.51367375,1.21478734,1.05210122,0.00000000
-4.95547774,2.07023640,0.31678173,0.00272397,0.53541748,1.24444753,1.08137444,0.00000000
-4.94947474,2.12461210,0.33112842,0.00271772,0.55826921,1.27295322,1.10820343,0.00000000
-4.94347174,2.17831415,0.34626460,0.00273258,0.58227804,1.30002787,1.13224917,0.00000000
-4.93746873,2.23107896,0.36219233,0.00277007,0.60750534,1.32542769,1.15321826,0.00000000
-4.93146573,2.28270471,0.37892430,0.00283151,0.63402257,1.34895173,1.17087227,0.00000000
-4.92546273,2.33305779,0.39648239,0.00291798,0.66190702,1.37044965,1.18503532,0.00000000
-4.91945973,2.38207400,0.41489472,0.00303033,0.69123565,1.38982698,1.19559951,0.00000000
-4.91345673,2.42975447,0.43419090,0.00316906,0.72207701,1.40704741,1.20252808,0.00000000
-4.90745373,2.47615637,0.45439598,0.00333436,0.75448155,1.42213207,1.20585611,0.00000000
-4.90145073,2.52137910,0.47552314,0.00352598,0.78847090,1.43515599,1.20568889,0.00000000
-4.89544772,2.56554666,0.49756573,0.00374327,0.82402658,1.44624198,1.20219799,0.00000000
-4.88944472,2.60878761,0.52048899,0.00398507,0.86107876,1.45555232,1.19561541,0.00000000
-4.88344172,2.65121389,0.54422216,0.00424974,0.89949606,1.46327902,1.18622587,0.00000000
-4.87743872,2.69290013,0.56865144,0.00453511,0.93907682,1.46963312,1.17435793,0.00000000
-4.87143572,2.73386488,0.59361450,0.00483850,0.97954292,1.47483387,1.16037413,0.00000000
-4.86543272,2.77405543,0.61889704,0.00515673,1.02053662,1.47909853,1.14466068,0.00000000
-4.85942971,2.81333729,0.64423181,0.00548617,1.06162094,1.48263329,1.12761712,0.00000000
-4.85342671,2.85148948,0.66930048,0.00582279,1.10228415,1.48562604,1.10964634,0.00000000
-4.84742371,2.88820607,0.69373846,0.00616226,1.14194831,1.48824121,1.09114538,0.00000000
-4.84142071,2.92310437,0.71714278,0.00650005,1.17998195,1.49061713,1.07249712,0.00000000
-4.83541771,2.95573926,0.73908265,0.00683151,1.21571645,1.49286568,1.05406322,0.00000000
-4.82941471,2.98562315,0.75911259,0.00715204,1.24846572,1.49507428,1.03617836,0.00000000
-4.82341171,3.01225023,0.77678734,0.00745720,1.27754827,1.49730984,1.01914579,0.00000000
-4.81740870,3.03512377,0.79167811,0.00774284,1.30231073,1.49962405,1.00323408,0.00000000
-4.81140570,3.05378443,0.80338922,0.00800521,1.32215193,1.50205960,0.98867499,0.00000000
-4.80540270,3.06783813,0.81157447,0.00824111,1.33654607,1.50465649,0.97566231,0.00000000
-4.79939970,3.07698129,0.81595229,0.00844795,1.34506419,1.50745792,0.96435129,0.00000000
-4.79339670,3.08102191,0.81631902,0.00862380,1.34739253,1.51051491,0.95485857,0.00000000
-4.78739370,3.07989513,0.81255956,0.00876749,1.34334714,1.51388936,0.94726239,0.00000000
-4.78139070,3.07367194,0.80465490,0.00887857,1.33288375,1.51765499,0.94160276,0.00000000
-4.77538769,3.06256078,0.79268609,0.00895731,1.31610255,1.52189614,0.93788170,0.00000000
-4.76938469,3.04690162,0.77683459,0.00900465,1.29324766,1.52670427,0.93606327,0.00000000
-4.76338169,3.02715315,0.75737894,0.00902216,1.26470110,1.53217256,0.93607361,0.00000000
-4.75737869,3.00387378,0.73468793,0.00901190,1.23097197,1.53838894,0.93780102,0.00000000
-4.75137569,2.97769785,0.70921072,0.00897636,1.19268110,1.54542813,0.94109617,0.00000000
-4.74537269,2.94930873,0.68146437,0.00891829,1.15054202,1.55334346,0.94577286,0.00000000
-4.73936968,2.91941032,0.65201944,0.00884064,1.10533936,1.56215921,0.95160938,0.00000000
-4.73336668,2.88869920,0.62148430,0.00874641,1.05790545,1.57186414,0.95835081,0.00000000
-4.72736368,2.85783876,0.59048891,0.00863857,1.00909639,1.58240701,0.96571246,0.00000000
-4.72136068,2.82743721,0.55966862,0.00851995,0.95976852,1.59369453,0.97338462,0.00000000
-4.71535768,2.79803041,0.52964871,0.00839315,0.91075621,1.60559212,0.98103860,0.00000000
-4.70935468,2.77007042,0.50103013,0.00826054,0.86285178,1.61792766,0.98833419,0.00000000
-4.70335168,2.74392008,0.47437673,0.00812422,0.81678817,1.63049807,0.99492827,0.00000000
-4.69734867,2.71985338,0.45020440,0.00798596,0.77322480,1.64307827,1.00048443,0.00000000
-4.69134567,2.69806113,0.42897209,0.00784727,0.73273671,1.65543226,1.00468315,0.00000000
-4.68534267,2.67866082,0.41107483,0.00770941,0.69580719,1.66732517,1.00723226,0.00000000
-4.67933967,2.66170957,0.39683860,0.00757341,0.66282361,1.67853579,1.00787710,0.00000000
-4.67333667,2.64721858,0.38651688,0.00744012,0.63407628,1.68886847,1.00640997,0.00000000
-4.66733367,2.63516771,0.38028878,0.00731025,0.60975994,1.69816361,1.00267828,0.00000000
-4.66133067,2.62551890,0.37825840,0.00718443,0.58997741,1.70630588,0.99659113,0.00000000
-4.65532766,2.61822713,0.38045530,0.00706321,0.57474507,1.71322972,0.98812381,0.00000000
-4.64932466,2.61324823,0.38683594,0.00694713,0.56399972,1.71892154,0.97732004,0.00000000
-4.64332166,2.61054299,0.39728585,0.00683668,0.55760631,1.72341863,0.96429190,0.00000000
-4.63731866,2.61007755,0.41162263,0.00673234,0.55536650,1.72680486,0.94921728,0.00000000
-4.63131566,2.61182046,0.42959966,0.00663456,0.55702750,1.72920352,0.93233514,0.00000000
-4.62531266,2.61573690,0.45091063,0.00654376,0.56229129,1.73076794,0.91393882,0.00000000
-4.61930965,2.62178133,0.47519489,0.00646029,0.57082387,1.73167075,0.89436767,0.00000000
-4.61330665,2.62988941,0.50204381,0.00638440,0.58226458,1.73209248,0.87399753,0.00000000
-4.60730365,2.63997057,0.53100811,0.00631626,0.59623539,1.73221066,0.85323045,0.00000000
-4.60130065,2.65190240,0.56160620,0.00625587,0.61235013,1.73219018,0.83248429,0.00000000
-4.59529765,2.66552761,0.59333363,0.00620315,0.63022350,1.73217564,0.81218241,0.00000000
-4.58929465,2.68065454,0.62567330,0.00615782,0.64947980,1.73228642,0.79274406,0.00000000
-4.58329165,2.69706138,0.65810650,0.00611951,0.66976128,1.73261469,0.77457572,0.00000000
-4.57728864,2.71450422,0.69012427,0.00608771,0.69073578,1.73322646,0.75806355,0.00000000
-4.57128564,2.73272838,0.72123895,0.00606185,0.71210364,1.73416557,0.74356724,0.00000000
-4.56528264,2.75148241,0.75099526,0.00604128,0.73360343,1.73546011,0.73141502,0.00000000
-4.55927964,2.77053365,0.77898073,0.00602534,0.75501649,1.73713054,0.72190007,0.00000000
-4.55327664,2.78968415,0.80483485,0.00601343,0.77616991,1.73919895,0.71527790,0.00000000
-4.54727364,2.80878550,0.82825656,0.00600498,0.79693787,1.74169818,0.71176469,0.00000000
-4.54127064,2.82775153,0.84900975,0.00599956,0.81724128,1.74468026,0.71153633,0.00000000
-4.53526763,2.84656739,0.86692652,0.00599687,0.83704563,1.74822305,0.71472784,0.00000000
-4.52926463,2.86529446,0.88190799,0.00599678,0.85635718,1.75243452,0.72143323,0.00000000
-4.52326163,2.88407019,0.89392262,0.00599931,0.87521775,1.75745410,0.73170527,0.00000000
-4.51725863,2.90310289,0.90300224,0.00600468,0.89369817,1.76345090,0.74555552,0.00000000
-4.51125563,2.92266154,0.90923589,0.00601327,0.91189096,1.77061873,0.76295424,0.00000000
-4.50525263,2.94306127,0.91276203,0.00602559,0.92990243,1.77916823,0.78383041,0.00000000
-4.49924962,2.96464527,0.91375924,0.00604228,0.94784472,1.78931660,0.80807187,0.00000000
-4.49324662,2.98776443,0.91243629,0.00606404,0.96582812,1.80127559,0.83552574,0.00000000
-4.48724362,3.01275595,0.90902182,0.00609163,0.98395400,1.81523872,0.86599917,0.00000000
-4.48124062,3.03992219,0.90375431,0.00612581,1.00230881,1.83136833,0.89926071,0.00000000
-4.47523762,3.06951116,0.89687277,0.00616730,1.02095905,1.84978372,0.93504218,0.00000000
-4.46923462,3.10169980,0.88860859,0.00621676,1.03994776,1.87055082,0.97304133,0.00000000
-4.46323162,3.13658077,0.87917882,0.00627473,1.05929212,1.89367433,1.01292503,0.00000000
-4.45722861,3.17415360,0.86878117,0.00634166,1.07898251,1.91909265,1.05433325,0.00000000
-4.45122561,3.21432033,0.85759071,0.00641786,1.09898253,1.94667593,1.09688335,0.00000000
-4.44522261,3.25688557,0.84575827,0.00650346,1.11923011,1.97622718,1.14017491,0.00000000
-4.43921961,3.30156087,0.83341052,0.00659850,1.13963923,2.00748644,1.18379453,0.00000000
-4.43321661,3.34797251,0.82065130,0.00670282,1.16010225,2.04013743,1.22732068,0.00000000
-4.42721361,3.39567222,0.80756408,0.00681615,1.18049234,2.07381630,1.27032825,0.00000000
-4.42121061,3.44414989,0.79421523,0.00693808,1.20066625,2.10812179,1.31239278,0.00000000
-4.41520760,3.49284735,0.78065754,0.00706806,1.22046679,2.14262617,1.35309408,0.00000000
-4.40920460,3.54117250,0.76693404,0.00720541,1.23972545,2.17688632,1.39201939,0.00000000
-4.40320160,3.58851295,0.75308146,0.00734937,1.25826472,2.21045434,1.42876602,0.00000000
-4.39719860,3.63424880,0.73913329,0.00749901,1.27590044,2.24288723,1.46294354,0.00000000
-4.39119560,3.67776399,0.72512231,0.00765333,1.29244413,2.27375521,1.49417582,0.00000000
-4.38519260,3.71845608,0.71108223,0.00781121,1.30770529,2.30264860,1.52210295,0.00000000
-4.37918959,3.75574451,0.69704867,0.00797139,1.32149401,2.32918303,1.54638339,0.00000000
-4.37318659,3.78907729,0.68305930,0.00813254,1.33362362,2.35300320,1.56669647,0.00000000
-4.36718359,3.81793641,0.66915333,0.00829318,1.34391371,2.37378515,1.58274553,0.00000000
-4.36118059,3.84184213,0.65537032,0.00845177,1.35219325,2.39123745,1.59426162,0.00000000
-4.35517759,3.86035658,0.64174859,0.00860664,1.35830393,2.40510155,1.60100803,0.00000000
-4.34917459,3.87308663,0.62832333,0.00875605,1.36210337,2.41515147,1.60278535,0.00000000
-4.34317159,3.87968658,0.61512452,0.00889819,1.36346835,2.42119337,1.59943713,0.00000000
-4.33716858,3.87986052,0.60217493,0.00903122,1.36229760,2.42306496,1.59085564,0.00000000
-4.33116558,3.87336469,0.58948825,0.00915326,1.35851416,2.42063515,1.57698769,0.00000000
-4.32516258,3.86000971,0.57706759,0.00926245,1.35206707,2.41380411,1.55783991,0.00000000
-4.31915958,3.83966280,0.56490434,0.00935696,1.34293237,2.40250369,1.53348325,0.00000000
-4.31315658,3.81225005,0.55297762,0.00943505,1.33111328,2.38669842,1.50405620,0.00000000
-4.30715358,3.77775858,0.54125429,0.00949506,1.31663964,2.36638695,1.46976653,0.00000000
