energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-3.33466733,1.95280387,0.00150500,0.01351483,0.72257912,1.18308805,0.00208361,0.05221667,0.21422588,0.37519536
-3.32866433,1.84987673,0.00145332,0.01241821,0.66142329,1.12701111,0.00187479,0.04842385,0.19690221,0.36355519
-3.32266133,1.75453713,0.00140180,0.01138619,0.60329948,1.07632953,0.00168097,0.04480365,0.18024893,0.35254073
-3.31665833,1.66754686,0.00135093,0.01042821,0.54852836,1.03149601,0.00150278,0.04138312,0.16438059,0.34228059
-3.31065533,1.58948098,0.00130125,0.00955172,0.49735112,0.99284680,0.00134060,0.03818318,0.14938963,0.33287529
-3.30465233,1.52072776,0.00125331,0.00876221,0.44993312,0.96060195,0.00119454,0.03521882,0.13534684,0.32439499
-3.29864932,1.46149306,0.00120766,0.00806324,0.40636905,0.93486803,0.00106451,0.03249939,0.12230221,0.31687832
-3.29264632,1.41180885,0.00116482,0.00745664,0.36668918,0.91564326,0.00095020,0.03002913,0.11028625,0.31033260
-3.28664332,1.37154559,0.00112528,0.00694264,0.33086637,0.90282471,0.00085112,0.02780767,0.09931160,0.30473529
-3.28064032,1.34042783,0.00108943,0.00652007,0.29882353,0.89621752,0.00076664,0.02583071,0.08937481,0.30003668
-3.27463732,1.31805280,0.00105760,0.00618660,0.27044133,0.89554574,0.00069600,0.02409064,0.08045836,0.29616364
-3.26863432,1.30391107,0.00103001,0.00593889,0.24556587,0.90046460,0.00063835,0.02257729,0.07253271,0.29302430
-3.26263132,1.29740890,0.00100674,0.00577283,0.22401604,0.91057389,0.00059279,0.02127859,0.06555835,0.29051338
-3.25662831,1.29789152,0.00098776,0.00568377,0.20559063,0.92543203,0.00055838,0.02018124,0.05948785,0.28851788
-3.25062531,1.30466659,0.00097293,0.00566659,0.19007481,0.94457058,0.00053415,0.01927140,0.05426785,0.28692300
-3.24462231,1.31702726,0.00096197,0.00571596,0.17724609,0.96750871,0.00051917,0.01853516,0.04984084,0.28561772
-3.23861931,1.33427388,0.00095450,0.00582639,0.16687966,0.99376719,0.00051254,0.01795918,0.04614695,0.28450009
-3.23261631,1.35573403,0.00095003,0.00599238,0.15875293,1.02288148,0.00051340,0.01753100,0.04312544,0.28348173
-3.22661331,1.38077983,0.00094802,0.00620844,0.15264947,1.05441357,0.00052096,0.01723945,0.04071606,0.28249146
-3.22061031,1.40884227,0.00094786,0.00646921,0.14836218,1.08796197,0.00053451,0.01707488,0.03886026,0.28147784
-3.21460730,1.43942192,0.00094893,0.00676943,0.14569578,1.12316964,0.00055342,0.01702928,0.03750212,0.28041054
-3.20860430,1.47209566,0.00095060,0.00710402,0.14446852,1.15972937,0.00057715,0.01709632,0.03658915,0.27928046
-3.20260130,1.50651932,0.00095225,0.00746804,0.14451329,1.19738650,0.00060525,0.01727131,0.03607288,0.27809873
-3.19659830,1.54242600,0.00095333,0.00785669,0.14567803,1.23593868,0.00063733,0.01755103,0.03590917,0.27689448
-3.19059530,1.57962024,0.00095334,0.00826533,0.14782552,1.27523274,0.00067311,0.01793346,0.03605844,0.27571173
-3.18459230,1.61796846,0.00095187,0.00868943,0.15083267,1.31515865,0.00071235,0.01841752,0.03648568,0.27460540
-3.17858929,1.65738589,0.00094860,0.00912457,0.15458922,1.35564091,0.00075486,0.01900265,0.03716029,0.27363682
-3.17258629,1.69782088,0.00094330,0.00956644,0.15899614,1.39662764,0.00080050,0.01968840,0.03805576,0.27286895
-3.16658329,1.73923718,0.00093587,0.01001078,0.16396368,1.43807801,0.00084914,0.02047401,0.03914933,0.27236149
-3.16058029,1.78159540,0.00092627,0.01045343,0.16940921,1.47994847,0.00090064,0.02135800,0.04042144,0.27216633
-3.15457729,1.82483436,0.00091459,0.01089024,0.17525503,1.52217874,0.00095487,0.02233774,0.04185527,0.27232346
-3.14857429,1.86885373,0.00090098,0.01131717,0.18142625,1.56467818,0.00101165,0.02340915,0.04343613,0.27285767
-3.14257129,1.91349880,0.00088568,0.01173019,0.18784881,1.60731356,0.00107077,0.02456639,0.04515096,0.27377621
-3.13656828,1.95854853,0.00086897,0.01212538,0.19444787,1.64989882,0.00113194,0.02580176,0.04698785,0.27506757
-3.13056528,2.00370771,0.00085118,0.01249889,0.20114659,1.69218790,0.00119483,0.02710561,0.04893567,0.27670146
-3.12456228,2.04860401,0.00083269,0.01284701,0.20786548,1.73387097,0.00125903,0.02846642,0.05098377,0.27863013
-3.11855928,2.09279023,0.00081386,0.01316619,0.21452227,1.77457470,0.00132409,0.02987100,0.05312183,0.28079080
-3.11255628,2.13575219,0.00079511,0.01345312,0.22103244,1.81386687,0.00138949,0.03130484,0.05533984,0.28310936
-3.10655328,2.17692189,0.00077681,0.01370477,0.22731031,1.85126517,0.00145468,0.03275256,0.05762827,0.28550493
-3.10055028,2.21569567,0.00075936,0.01391848,0.23327075,1.88625027,0.00151909,0.03419843,0.05997827,0.28789526
-3.09454727,2.25145658,0.00074312,0.01409205,0.23883132,1.91828236,0.00158215,0.03562700,0.06238207,0.29020260
-3.08854427,2.28359993,0.00072846,0.01422385,0.24391480,1.94682070,0.00164332,0.03702381,0.06483343,0.29235969
-3.08254127,2.31156073,0.00071574,0.01431287,0.24845191,1.97134519,0.00170213,0.03837600,0.06732812,0.29431565
-3.07653827,2.33484157,0.00070528,0.01435889,0.25238407,1.99137882,0.00175820,0.03967305,0.06986444,0.29604144
-3.07053527,2.35303956,0.00069741,0.01436250,0.25566606,2.00650994,0.00181125,0.04090731,0.07244364,0.29753438
-3.06453227,2.36587046,0.00069245,0.01432522,0.25826832,2.01641301,0.00186115,0.04207451,0.07507027,0.29882165
-3.05852926,2.37318896,0.00069070,0.01424958,0.26017880,2.02086686,0.00190793,0.04317414,0.07775244,0.29996245
-3.05252626,2.37500343,0.00069243,0.01413914,0.26140415,2.01976908,0.00195180,0.04420959,0.08050178,0.30104857
-3.04652326,2.37148446,0.00069791,0.01399852,0.26197013,2.01314605,0.00199314,0.04518823,0.08333332,0.30220333
-3.04052026,2.36296622,0.00070738,0.01383340,0.26192132,2.00115761,0.00203253,0.04612118,0.08626505,0.30357876
-3.03451726,2.34994051,0.00072103,0.01365051,0.26131982,1.98409622,0.00207070,0.04702292,0.08931725,0.30535129
-3.02851426,2.33304352,0.00073902,0.01345754,0.26024329,1.96238048,0.00210855,0.04791073,0.09251167,0.30771572
-3.02251126,2.31303569,0.00076144,0.01326305,0.25878213,1.93654320,0.00214708,0.04880395,0.09587046,0.31087809
-3.01650825,2.29077578,0.00078831,0.01307637,0.25703609,1.90721466,0.00218739,0.04972305,0.09941488,0.31504747
-3.01050525,2.26719007,0.00081957,0.01290744,0.25511044,1.87510177,0.00223065,0.05068871,0.10316408,0.32042711
-3.00450225,2.24323843,0.00085505,0.01276665,0.25311185,1.84096422,0.00227800,0.05172069,0.10713367,0.32720536
-2.99849925,2.21987872,0.00089450,0.01266465,0.25114421,1.80558882,0.00233055,0.05283686,0.11133447,0.33554679
-2.99249625,2.19803144,0.00093753,0.01261212,0.24930463,1.76976324,0.00238930,0.05405214,0.11577126,0.34558390
-2.98649325,2.17854629,0.00098365,0.01261959,0.24767985,1.73425044,0.00245511,0.05537766,0.12044184,0.35740984
-2.98049025,2.16217236,0.00103225,0.01269721,0.24634315,1.69976517,0.00252868,0.05681998,0.12533626,0.37107253
-2.97448724,2.14953330,0.00108263,0.01285447,0.24535203,1.66695346,0.00261044,0.05838058,0.13043642,0.38657049
-2.96848424,2.14110878,0.00113396,0.01310002,0.24474679,1.63637611,0.00270059,0.06005556,0.13571603,0.40385052
-2.96248124,2.13722303,0.00118537,0.01344142,0.24454993,1.60849696,0.00279906,0.06183558,0.14114088,0.42280759
-2.95647824,2.13804092,0.00123589,0.01388491,0.24476665,1.58367622,0.00290548,0.06370613,0.14666968,0.44328670
-2.95047524,2.14357164,0.00128455,0.01443520,0.24538611,1.56216914,0.00301922,0.06564802,0.15225503,0.46508689
-2.94447224,2.15367975,0.00133035,0.01509524,0.24638376,1.54412987,0.00313935,0.06763809,0.15784497,0.48796712
-2.93846923,2.16810287,0.00137231,0.01586611,0.24772420,1.52962013,0.00326473,0.06965023,0.16338465,0.51165379
-2.93246623,2.18647496,0.00140953,0.01674680,0.24936482,1.51862214,0.00339400,0.07165651,0.16881829,0.53584958
-2.92646323,2.20835410,0.00144114,0.01773415,0.25125973,1.51105493,0.00352563,0.07362840,0.17409129,0.56024318
-2.92046023,2.23325320,0.00146641,0.01882276,0.25336400,1.50679324,0.00365798,0.07553811,0.17915234,0.58451950
-2.91445723,2.26067218,0.00148474,0.02000498,0.25563785,1.50568787,0.00378939,0.07735989,0.18395552,0.60836995
-2.90845423,2.29013001,0.00149565,0.02127097,0.25805069,1.50758651,0.00391816,0.07907123,0.18846234,0.63150218
-2.90245123,2.32119526,0.00149885,0.02260883,0.26058483,1.51235395,0.00404269,0.08065395,0.19264347,0.65364909
-2.89644822,2.35351358,0.00149421,0.02400476,0.26323855,1.51989074,0.00416152,0.08209508,0.19648030,0.67457660
-2.89044522,2.38683108,0.00148176,0.02544340,0.26602855,1.53014943,0.00427337,0.08338753,0.19996614,0.69408987
-2.88444222,2.42101254,0.00146174,0.02690813,0.26899155,1.54314749,0.00437721,0.08453044,0.20310709,0.71203803
-2.87843922,2.45605382,0.00143450,0.02838153,0.27218498,1.55897648,0.00447230,0.08552928,0.20592251,0.72831695
-2.87243622,2.49208794,0.00140057,0.02984584,0.27568670,1.57780682,0.00455823,0.08639568,0.20844509,0.74287043
-2.86643322,2.52938467,0.00136062,0.03128356,0.27959375,1.59988804,0.00463494,0.08714697,0.21072056,0.75568968
-2.86043022,2.56834374,0.00131539,0.03267794,0.28402003,1.62554427,0.00470273,0.08780545,0.21280703,0.76681131
-2.85442721,2.60948192,0.00126573,0.03401363,0.28909318,1.65516504,0.00476230,0.08839757,0.21477395,0.77631428
-2.84842421,2.65341449,0.00121255,0.03527724,0.29495042,1.68919164,0.00481466,0.08895283,0.21670077,0.78431574
-2.84242121,2.70083186,0.00115678,0.03645783,0.30173378,1.72809945,0.00486117,0.08950266,0.21867529,0.79096647
-2.83641821,2.75247219,0.00109938,0.03754738,0.30958466,1.77237670,0.00490349,0.09007927,0.22079176,0.79644592
-2.83041521,2.80909085,0.00104127,0.03854120,0.31863794,1.82250042,0.00494349,0.09071450,0.22314881,0.80095731
-2.82441221,2.87142805,0.00098336,0.03943811,0.32901587,1.87891044,0.00498326,0.09143871,0.22584711,0.80472289
-2.81840920,2.94017551,0.00092650,0.04024060,0.34082198,1.94198230,0.00502497,0.09227987,0.22898700,0.80797968
-2.81240620,3.01594358,0.00087147,0.04095481,0.35413521,2.01200029,0.00507083,0.09326271,0.23266592,0.81097554
-2.80640320,3.09922982,0.00081898,0.04159029,0.36900453,2.08913163,0.00512303,0.09440808,0.23697591,0.81396579
-2.80040020,3.19039035,0.00076966,0.04215976,0.38544433,2.17340300,0.00518364,0.09573254,0.24200105,0.81721028
-2.79439720,3.28961499,0.00072405,0.04267858,0.40343076,2.26468068,0.00525451,0.09724804,0.24781499,0.82097057
-2.78839420,3.39690719,0.00068261,0.04316418,0.42289936,2.36265528,0.00533727,0.09896186,0.25447863,0.82550743
-2.78239120,3.51206968,0.00064569,0.04363539,0.44374400,2.46683209,0.00543321,0.10087671,0.26203797,0.83107806
-2.77638819,3.63469650,0.00061359,0.04411169,0.46581731,2.57652793,0.00554327,0.10299091,0.27052229,0.83793313
-2.77038519,3.76417180,0.00058651,0.04461238,0.48893279,2.69087495,0.00566797,0.10529873,0.27994255,0.84631329
-2.76438219,3.89967575,0.00056459,0.04515582,0.51286831,2.80883168,0.00580744,0.10779081,0.29029028,0.85644509
-2.75837919,4.04019728,0.00054789,0.04575864,0.53737117,2.92920139,0.00596136,0.11045459,0.30153684,0.86853616
-2.75237619,4.18455342,0.00053643,0.04643502,0.56216440,3.05065713,0.00612903,0.11327478,0.31363321,0.88276969
-2.74637319,4.33141453,0.00053016,0.04719610,0.58695411,3.17177291,0.00630934,0.11623380,0.32651014,0.89929826
-2.74037019,4.47933431,0.00052898,0.04804941,0.61143759,3.29105974,0.00650087,0.11931219,0.34007896,0.91823710
-2.73436718,4.62678364,0.00053276,0.04899851,0.63531169,3.40700529,0.00670187,0.12248895,0.35423275,0.93965712
-2.72836418,4.77218664,0.00054130,0.05004275,0.65828137,3.51811546,0.00691039,0.12574183,0.36884797,0.96357793
-2.72236118,4.91395772,0.00055437,0.05117713,0.68006772,3.62295609,0.00712429,0.12904751,0.38378652,0.98996115
-2.71635818,5.05053785,0.00057172,0.05239240,0.70041536,3.72019313,0.00734131,0.13238178,0.39889809,1.01870455
-2.71035518,5.18042901,0.00059301,0.05367519,0.71909874,3.80862946,0.00755914,0.13571954,0.41402280,1.04963722
-2.70435218,5.30222517,0.00061788,0.05500837,0.73592717,3.88723669,0.00777551,0.13903487,0.42899399,1.08251638
-2.69834917,5.41463913,0.00064595,0.05637145,0.75074837,3.95518083,0.00798815,0.14230103,0.44364120,1.11702603
-2.69234617,5.51652419,0.00067675,0.05774112,0.76345052,4.01184065,0.00819492,0.14549046,0.45779309,1.15277782
-2.68634317,5.60689043,0.00070978,0.05909190,0.77396272,4.05681814,0.00839379,0.14857480,0.47128040,1.18931441
-2.68034017,5.68491541,0.00074452,0.06039678,0.78225403,4.08994095,0.00858290,0.15152499,0.48393877,1.22611542
-2.67433717,5.74994951,0.00078038,0.06162795,0.78833128,4.11125694,0.00876054,0.15431143,0.49561151,1.26260601
-2.66833417,5.80151639,0.00081674,0.06275756,0.79223578,4.12102139,0.00892516,0.15690426,0.50615211,1.29816798
-2.66233117,5.83930934,0.00085297,0.06375842,0.79403930,4.11967789,0.00907541,0.15927369,0.51542657,1.33215330
-2.65632816,5.86318429,0.00088840,0.06460480,0.79383961,4.10783402,0.00921007,0.16139056,0.52331555,1.36389955
-2.65032516,5.87315036,0.00092237,0.06527302,0.79175573,4.08623318,0.00932814,0.16322688,0.52971617,1.39274695
-2.64432216,5.86935897,0.00095423,0.06574217,0.78792337,4.05572411,0.00942873,0.16475658,0.53454361,1.41805636
-2.63831916,5.85209222,0.00098334,0.06599463,0.78249059,4.01722946,0.00951115,0.16595628,0.53773239,1.43922774
-2.63231616,5.82175123,0.00100912,0.06601654,0.77561393,3.97171488,0.00957484,0.16680615,0.53923736,1.45571819
-2.62631316,5.77884504,0.00103104,0.06579821,0.76745510,3.92015994,0.00961943,0.16729075,0.53903433,1.46705903
-2.62031016,5.72398035,0.00104866,0.06533438,0.75817834,3.86353178,0.00964470,0.16739989,0.53712032,1.47287124
-2.61430715,5.65785229,0.00106163,0.06462438,0.74794831,3.80276255,0.00965061,0.16712941,0.53351357,1.47287855
-2.60830415,5.58123620,0.00106972,0.06367214,0.73692857,3.73873103,0.00963733,0.16648189,0.52825303,1.46691762
-2.60230115,5.49498033,0.00107282,0.06248620,0.72528053,3.67224899,0.00960522,0.16546718,0.52139761,1.45494509
-2.59629815,5.39999934,0.00107096,0.06107941,0.71316280,3.60405216,0.00955489,0.16410285,0.51302500,1.43704091
-2.59029515,5.29726818,0.00106433,0.05946870,0.70073067,3.53479597,0.00948717,0.16241434,0.50323019,1.41340801
-2.58429215,5.18781626,0.00105324,0.05767466,0.68813587,3.46505555,0.00940315,0.16043507,0.49212370,1.38436834
-2.57828914,5.07272158,0.00103818,0.05572106,0.67552622,3.39532966,0.00930423,0.15820616,0.47982960,1.35035532
-2.57228614,4.95310458,0.00101977,0.05363429,0.66304538,3.32604792,0.00919204,0.15577609,0.46648329,1.31190309
-2.56628314,4.83012166,0.00099874,0.05144274,0.65083239,3.25758058,0.00906856,0.15320007,0.45222925,1.26963304
-2.56028014,4.70495800,0.00097597,0.04917622,0.63902112,3.19025023,0.00893603,0.15053923,0.43721869,1.22423808
-2.55427714,4.57881966,0.00095244,0.04686525,0.62773958,3.12434439,0.00879698,0.14785962,0.42160726,1.17646522
-2.54827414,4.45292489,0.00092917,0.04454044,0.61710902,3.06012840,0.00865425,0.14523109,0.40555281,1.12709712
-2.54227114,4.32849423,0.00090729,0.04223188,0.60724299,2.99785747,0.00851088,0.14272594,0.38921333,1.07693324
-2.53626813,4.20673947,0.00088792,0.03996852,0.59824608,2.93778734,0.00837017,0.14041752,0.37274498,1.02677101
-2.53026513,4.08885117,0.00087220,0.03777763,0.59021269,2.88018261,0.00823558,0.13837861,0.35630035,0.97738772
-2.52426213,3.97598455,0.00086124,0.03568433,0.58322559,2.82532220,0.00811065,0.13667986,0.34002685,0.92952347
-2.51825913,3.86924363,0.00085609,0.03371115,0.57735434,2.77350127,0.00799898,0.13538798,0.32406524,0.88386546
-2.51225613,3.76966353,0.00085771,0.03187761,0.57265359,2.72502947,0.00790411,0.13456406,0.30854832,0.84103410
-2.50625313,3.67819090,0.00086699,0.03020001,0.56916136,2.68022502,0.00782942,0.13426175,0.29359964,0.80157092
-2.50025013,3.59566282,0.00088466,0.02869111,0.56689711,2.63940504,0.00777800,0.13452555,0.27933231,0.76592856
-2.49424712,3.52278439,0.00091130,0.02736000,0.56585985,2.60287219,0.00775257,0.13538909,0.26584778,0.73446285
-2.48824412,3.46010574,0.00094734,0.02621198,0.56602623,2.57089824,0.00775533,0.13687365,0.25323463,0.70742708
-2.48224112,3.40799923,0.00099303,0.02524854,0.56734882,2.54370541,0.00778785,0.13898671,0.24156740,0.68496851
-2.47623812,3.36663793,0.00104845,0.02446739,0.56975453,2.52144648,0.00785095,0.14172094,0.23090536,0.66712703
-2.47023512,3.33597665,0.00111349,0.02386252,0.57314341,2.50418477,0.00794460,0.14505328,0.22129139,0.65383614
-2.46423212,3.31573674,0.00118790,0.02342445,0.57738803,2.49187545,0.00806785,0.14894462,0.21275102,0.64492621
-2.45822911,3.30539632,0.00127125,0.02314043,0.58233345,2.48434938,0.00821877,0.15333978,0.20529153,0.64012995
-2.45222611,3.30418699,0.00136302,0.02299475,0.58779804,2.48130081,0.00839445,0.15816804,0.19890146,0.63909020
-2.44622311,3.31109845,0.00146259,0.02296920,0.59357524,2.48228032,0.00859098,0.16334424,0.19355045,0.64136988
-2.44022011,3.32489177,0.00156931,0.02304345,0.59943638,2.48669366,0.00880357,0.16877034,0.18918950,0.64646405
-2.43421711,3.34412194,0.00168251,0.02319567,0.60513457,2.49380753,0.00902657,0.17433769,0.18575178,0.65381392
-2.42821411,3.36716984,0.00180160,0.02340302,0.61040967,2.50276242,0.00925369,0.17992967,0.18315402,0.66282243
-2.42221111,3.39228296,0.00192611,0.02364234,0.61499430,2.51259259,0.00947811,0.18542488,0.18129848,0.67287127
-2.41620810,3.41762428,0.00205572,0.02389076,0.61862073,2.52225278,0.00969272,0.19070072,0.18007550,0.68333863
-2.41020510,3.44132743,0.00219037,0.02412637,0.62102835,2.53065059,0.00989034,0.19563716,0.17936655,0.69361745
-2.40420210,3.46155641,0.00233027,0.02432880,0.62197170,2.53668361,0.01006397,0.20012069,0.17904781,0.70313331
-2.39819910,3.47656737,0.00247597,0.02447989,0.62122842,2.53927931,0.01020703,0.20404822,0.17899393,0.71136157
-2.39219610,3.48476974,0.00262836,0.02456410,0.61860704,2.53743626,0.01031359,0.20733074,0.17908209,0.71784293
-2.38619310,3.48478403,0.00278872,0.02456906,0.61395411,2.53026436,0.01037859,0.20989667,0.17919600,0.72219691
-2.38019010,3.47549330,0.00295868,0.02448583,0.60716038,2.51702223,0.01039809,0.21169455,0.17922968,0.72413256
-2.37418709,3.45608589,0.00314024,0.02430911,0.59816559,2.49714971,0.01036932,0.21269518,0.17909096,0.72345609
-2.36818409,3.42608692,0.00333568,0.02403737,0.58696182,2.47029375,0.01029089,0.21289279,0.17870437,0.72007485
-2.36218109,3.38537689,0.00354749,0.02367275,0.57359491,2.43632616,0.01016280,0.21230544,0.17801335,0.71399763
-2.35617809,3.33419626,0.00377829,0.02322090,0.55816404,2.39535219,0.00998647,0.21097437,0.17698172,0.70533111
-2.35017509,3.27313532,0.00403070,0.02269067,0.54081939,2.34770931,0.00976466,0.20896244,0.17559414,0.69427266
-2.34417209,3.20310979,0.00430719,0.02209366,0.52175785,2.29395614,0.00950143,0.20635167,0.17385580,0.68109976
-2.33816908,3.12532316,0.00460994,0.02144375,0.50121704,2.23485188,0.00920195,0.20323992,0.17179105,0.66615651
-2.33216608,3.04121725,0.00494066,0.02075648,0.47946791,2.17132725,0.00887237,0.19973698,0.16944133,0.64983781
-2.32616308,2.95241363,0.00530044,0.02004845,0.45680612,2.10444832,0.00851955,0.19596008,0.16686228,0.63257197
-2.32016008,2.86064837,0.00568958,0.01933664,0.43354269,2.03537502,0.00815091,0.19202913,0.16412030,0.61480246
-2.31415708,2.76770353,0.00610746,0.01863781,0.40999428,1.96531630,0.00777413,0.18806194,0.16128873,0.59696966
-2.30815408,2.67533839,0.00655239,0.01796789,0.38647356,1.89548439,0.00739693,0.18416952,0.15844375,0.57949336
-2.30215108,2.58522404,0.00702159,0.01734142,0.36328008,1.82705007,0.00702688,0.18045183,0.15566041,0.56275691
-2.29614807,2.49888394,0.00751108,0.01677111,0.34069194,1.76110149,0.00667113,0.17699405,0.15300874,0.54709341
-2.29014507,2.41764363,0.00801573,0.01626747,0.31895874,1.69860821,0.00633628,0.17386368,0.15055036,0.53277479
-2.28414207,2.34259133,0.00852929,0.01583857,0.29829595,1.64039225,0.00602825,0.17110850,0.14833561,0.52000390
-2.27813907,2.27455129,0.00904451,0.01548985,0.27888093,1.58710727,0.00575210,0.16875546,0.14640141,0.50891006
-2.27213607,2.21407057,0.00955329,0.01522412,0.26085067,1.53922677,0.00551204,0.16681074,0.14476984,0.49954803
-2.26613307,2.16141955,0.01004690,0.01504161,0.24430128,1.49704139,0.00531136,0.16526061,0.14344766,0.49190027
-2.26013007,2.11660539,0.01051622,0.01494019,0.22928910,1.46066522,0.00515243,0.16407343,0.14242658,0.48588239
-2.25412706,2.07939735,0.01095202,0.01491555,0.21583337,1.43005031,0.00503678,0.16320227,0.14168433,0.48135119
-2.24812406,2.04936201,0.01134527,0.01496158,0.20392005,1.40500813,0.00496514,0.16258837,0.14118645,0.47811498
-2.24212106,2.02590620,0.01168742,0.01507076,0.19350677,1.38523668,0.00493755,0.16216490,0.14088864,0.47594549
-2.23611806,2.00832486,0.01197074,0.01523452,0.18452833,1.37035120,0.00495347,0.16186110,0.14073952,0.47459076
-2.23011506,1.99585109,0.01218860,0.01544372,0.17690265,1.35991679,0.00501190,0.16160636,0.14068365,0.47378835
-2.22411206,1.98770553,0.01233566,0.01568904,0.17053666,1.35348071,0.00511150,0.16133418,0.14066464,0.47327825
-2.21810905,1.98314226,0.01240814,0.01596136,0.16533200,1.35060270,0.00525071,0.16098569,0.14062813,0.47281488
-2.21210605,1.98148893,0.01240394,0.01625216,0.16119013,1.35088131,0.00542784,0.16051263,0.14052457,0.47217773
-2.20610305,1.98217894,0.01232270,0.01655375,0.15801664,1.35397504,0.00564119,0.15987958,0.14031151,0.47118003
-2.20010005,1.98477415,0.01216584,0.01685957,0.15572467,1.35961688,0.00588904,0.15906541,0.13995546,0.46967541
-2.19409705,1.98897724,0.01193652,0.01716429,0.15423724,1.36762177,0.00616978,0.15806386,0.13943312,0.46756211
-2.18809405,1.99463329,0.01163946,0.01746394,0.15348852,1.37788657,0.00648182,0.15688320,0.13873193,0.46478483
-2.18209105,2.00172091,0.01128084,0.01775587,0.15342400,1.39038277,0.00682360,0.15554510,0.13785002,0.46133423
-2.17608804,2.01033377,0.01086802,0.01803872,0.15399968,1.40514254,0.00719356,0.15408270,0.13679553,0.45724421
-2.17008504,2.02065406,0.01040931,0.01831228,0.15518042,1.42223913,0.00759000,0.15253817,0.13558535,0.45258736
-2.16408204,2.03291963,0.00991364,0.01857730,0.15693757,1.44176311,0.00801105,0.15095965,0.13424341,0.44746880
-2.15807904,2.04738716,0.00939029,0.01883529,0.15924620,1.46379595,0.00845450,0.14939802,0.13279862,0.44201893
-2.15207604,2.06429383,0.00884858,0.01908823,0.16208204,1.48838279,0.00891772,0.14790356,0.13128259,0.43638552
-2.14607304,2.08381991,0.00829759,0.01933837,0.16541842,1.51550637,0.00939755,0.14652264,0.12972730,0.43072553
-2.14007004,2.10605481,0.00774586,0.01958795,0.16922342,1.54506383,0.00989020,0.14529478,0.12816279,0.42519723
-2.13406703,2.13096892,0.00720123,0.01983902,0.17345749,1.57684817,0.01039119,0.14425007,0.12661512,0.41995301
-2.12806403,2.15839293,0.00667061,0.02009323,0.17807156,1.61053566,0.01089534,0.14340725,0.12510462,0.41513311
-2.12206103,2.18800624,0.00615988,0.02035169,0.18300597,1.64568042,0.01139673,0.14277240,0.12364457,0.41086065
-2.11605803,2.21933535,0.00567378,0.02061498,0.18819008,1.68171672,0.01188882,0.14233840,0.12224037,0.40723824
-2.11005503,2.25176237,0.00521590,0.02088305,0.19354274,1.71796915,0.01236454,0.14208509,0.12088930,0.40434601
-2.10405203,2.28454353,0.00478869,0.02115535,0.19897355,1.75367056,0.01281640,0.14198028,0.11958079,0.40224124
-2.09804902,2.31683656,0.00439350,0.02143093,0.20438475,1.78798673,0.01323676,0.14198125,0.11829722,0.40095949
-2.09204602,2.34773555,0.00403070,0.02170858,0.20967377,1.82004680,0.01361802,0.14203698,0.11701521,0.40051692
-2.08604302,2.37631142,0.00369977,0.02198709,0.21473613,1.84897778,0.01395292,0.14209069,0.11570732,0.40091366
-2.08004002,2.40165548,0.00339947,0.02226543,0.21946863,1.87394126,0.01423478,0.14208273,0.11434400,0.40213788
-2.07403702,2.42292388,0.00312795,0.02254301,0.22377252,1.89417050,0.01445783,0.14195358,0.11289574,0.40417020
-2.06803402,2.43938020,0.00288297,0.02281988,0.22755666,1.90900563,0.01461745,0.14164677,0.11133527,0.40698818
-2.06203102,2.45043385,0.00266197,0.02309697,0.23074027,1.91792520,0.01471043,0.14111171,0.10963964,0.41057049
-2.05602801,2.45567208,0.00246227,0.02337617,0.23325530,1.92057219,0.01473513,0.14030605,0.10779212,0.41490048
-2.05002501,2.45488381,0.00228116,0.02366049,0.23504824,1.91677309,0.01469170,0.13919767,0.10578374,0.41996901
-2.04402201,2.44807400,0.00211606,0.02395403,0.23608129,1.90654905,0.01458208,0.13776615,0.10361447,0.42577621
-2.03801901,2.43546771,0.00196453,0.02426197,0.23633295,1.89011833,0.01441004,0.13600359,0.10129386,0.43233222
-2.03201601,2.41750385,0.00182439,0.02459047,0.23579787,1.86789016,0.01418112,0.13391487,0.09884121,0.43965682
-2.02601301,2.39481890,0.00169376,0.02494646,0.23448624,1.84045013,0.01390249,0.13151728,0.09628517,0.44777804
-2.02001001,2.36822151,0.00157106,0.02533742,0.23242261,1.80853808,0.01358271,0.12883963,0.09366291,0.45672975
-2.01400700,2.33865962,0.00145502,0.02577113,0.22964433,1.77301960,0.01323151,0.12592084,0.09101871,0.46654857
-2.00800400,2.30718155,0.00134469,0.02625531,0.22619973,1.73485259,0.01285941,0.12280821,0.08840229,0.47727017
-2.00200100,2.27489333,0.00123939,0.02679734,0.22214608,1.69505069,0.01247742,0.11955532,0.08586674,0.48892523
-1.99599800,2.24291419,0.00113869,0.02740392,0.21754761,1.65464516,0.01209663,0.11621984,0.08346634,0.50153519
-1.98999500,2.21233241,0.00104237,0.02808077,0.21247347,1.61464719,0.01172788,0.11286121,0.08125422,0.51510821
-1.98399200,2.18416343,0.00095038,0.02883234,0.20699586,1.57601214,0.01138131,0.10953846,0.07928012,0.52963530
-1.97798899,2.15931196,0.00086278,0.02966158,0.20118833,1.53960730,0.01106614,0.10630805,0.07758820,0.54508693
-1.97198599,2.13853953,0.00077973,0.03056976,0.19512432,1.50618429,0.01079028,0.10322203,0.07621516,0.56141015
