energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down,Zn_p_up,Zn_p_down,Zn_d_up,Zn_d_down
-5.92196098,3.28497516,-3.28497516,0.00400506,-0.00400506,0.95969130,-0.95969130,1.48005276,-1.48005277,1.91098143,-1.91098143,0.41870932,-0.41870933,0.00000000,-0.00000000,0.46739878,-0.46739878,0.07997406,-0.07997406
-5.91595798,3.33383853,-3.33383854,0.00410802,-0.00410802,0.97002203,-0.97002203,1.47688068,-1.47688068,1.95179782,-1.95179782,0.43147271,-0.43147271,0.00000000,-0.00000000,0.47090795,-0.47090795,0.08002217,-0.08002217
-5.90995498,3.37542865,-3.37542865,0.00422773,-0.00422773,0.97665936,-0.97665936,1.46980015,-1.46980015,1.98595131,-1.98595131,0.44514504,-0.44514504,0.00000000,-0.00000000,0.47438995,-0.47438995,0.08021877,-0.08021877
-5.90395198,3.40905253,-3.40905253,0.00436595,-0.00436595,0.97941979,-0.97941979,1.45846647,-1.45846647,2.01313863,-2.01313863,0.45952625,-0.45952625,0.00000000,-0.00000000,0.47764545,-0.47764545,0.08054460,-0.08054460
-5.89794897,3.43417077,-3.43417077,0.00452441,-0.00452441,0.97818185,-0.97818185,1.44260963,-1.44260963,2.03317690,-2.03317690,0.47441968,-0.47441968,0.00000000,-0.00000000,0.48048636,-0.48048636,0.08098025,-0.08098025
-5.89194597,3.45041519,-3.45041519,0.00470475,-0.00470475,0.97289052,-0.97289052,1.42204674,-1.42204673,2.04600710,-2.04600710,0.48963792,-0.48963792,0.00000000,-0.00000000,0.48274352,-0.48274352,0.08150684,-0.08150684
-5.88594297,3.45759941,-3.45759941,0.00490847,-0.00490847,0.96355988,-0.96355988,1.39669114,-1.39669114,2.05169337,-2.05169337,0.50500738,-0.50500738,0.00000000,-0.00000000,0.48427322,-0.48427322,0.08210659,-0.08210659
-5.87993997,3.45572169,-3.45572169,0.00513680,-0.00513680,0.95027354,-0.95027354,1.36655827,-1.36655827,2.05041817,-2.05041817,0.52037116,-0.52037116,0.00000000,-0.00000000,0.48496226,-0.48496226,0.08276316,-0.08276316
-5.87393697,3.44496007,-3.44496007,0.00539063,-0.00539063,0.93318312,-0.93318312,1.33176770,-1.33176770,2.04247337,-2.04247337,0.53559019,-0.53559019,0.00000000,-0.00000000,0.48473143,-0.48473143,0.08346186,-0.08346186
-5.86793397,3.42565988,-3.42565988,0.00567040,-0.00567040,0.91250461,-0.91250461,1.29254165,-1.29254165,2.02824769,-2.02824769,0.55054268,-0.55054268,0.00000000,-0.00000000,0.48353724,-0.48353724,0.08418956,-0.08418956
-5.86193097,3.39831444,-3.39831444,0.00597600,-0.00597600,0.88851289,-0.88851289,1.24920006,-1.24920006,2.00821100,-2.00821100,0.56512204,-0.56512204,0.00000000,-0.00000000,0.48137188,-0.48137188,0.08493446,-0.08493446
-5.85592796,3.36353990,-3.36353990,0.00630668,-0.00630668,0.86153453,-0.86153453,1.20215234,-1.20215234,1.98289605,-1.98289605,0.57923343,-0.57923343,0.00000000,-0.00000000,0.47826150,-0.47826150,0.08568572,-0.08568572
-5.84992496,3.32204564,-3.32204564,0.00666098,-0.00666098,0.83193919,-0.83193919,1.15188643,-1.15188643,1.95287861,-1.95287861,0.59278938,-0.59278938,0.00000000,-0.00000000,0.47426306,-0.47426306,0.08643294,-0.08643294
-5.84392196,3.27460189,-3.27460189,0.00703662,-0.00703662,0.80012994,-0.80012994,1.09895546,-1.09895546,1.91875687,-1.91875686,0.60570489,-0.60570489,0.00000000,-0.00000000,0.46945984,-0.46945984,0.08716559,-0.08716559
-5.83791896,3.22200639,-3.22200638,0.00743050,-0.00743050,0.76653290,-0.76653290,1.04396283,-1.04396282,1.88113106,-1.88113106,0.61789241,-0.61789241,0.00000000,-0.00000000,0.46395617,-0.46395617,0.08787239,-0.08787239
-5.83191596,3.16505193,-3.16505193,0.00783869,-0.00783869,0.73158659,-0.73158659,0.98754609,-0.98754609,1.84058440,-1.84058440,0.62925734,-0.62925734,0.00000000,-0.00000000,0.45787149,-0.45787149,0.08854082,-0.08854082
-5.82591296,3.10449673,-3.10449673,0.00825641,-0.00825641,0.69573142,-0.69573142,0.93036056,-0.93036056,1.79766615,-1.79766615,0.63969429,-0.63969429,0.00000000,-0.00000000,0.45133429,-0.45133429,0.08915663,-0.08915663
-5.81990995,3.04103910,-3.04103909,0.00867812,-0.00867812,0.65939973,-0.65939972,0.87306315,-0.87306315,1.75287766,-1.75287766,0.64908468,-0.64908468,0.00000000,-0.00000000,0.44447627,-0.44447627,0.08970361,-0.08970361
-5.81390695,2.97529795,-2.97529794,0.00909764,-0.00909764,0.62300667,-0.62300667,0.81629701,-0.81629701,1.70666209,-1.70666208,0.65729593,-0.65729593,0.00000000,-0.00000000,0.43742697,-0.43742697,0.09016347,-0.09016347
-5.80790395,2.90780000,-2.90780000,0.00950821,-0.00950821,0.58694241,-0.58694241,0.76067771,-0.76067771,1.65939813,-1.65939813,0.66418236,-0.66418236,0.00000000,-0.00000000,0.43030919,-0.43030919,0.09051597,-0.09051597
-5.80190095,2.83897423,-2.83897423,0.00990276,-0.00990276,0.55156569,-0.55156569,0.70678115,-0.70678114,1.61139805,-1.61139805,0.66958797,-0.66958797,0.00000000,-0.00000000,0.42323548,-0.42323548,0.09073931,-0.09073931
-5.79589795,2.76915358,-2.76915358,0.01027402,-0.01027402,0.51719900,-0.51719900,0.65513370,-0.65513370,1.56290981,-1.56290981,0.67335091,-0.67335091,0.00000000,-0.00000000,0.41630560,-0.41630560,0.09081067,-0.09081067
-5.78989495,2.69858345,-2.69858345,0.01061481,-0.01061481,0.48412544,-0.48412544,0.60620470,-0.60620470,1.51412305,-1.51412305,0.67530951,-0.67530951,0.00000000,-0.00000000,0.40960518,-0.40960518,0.09070701,-0.09070701
-5.78389195,2.62743602,-2.62743601,0.01091822,-0.01091822,0.45258720,-0.45258720,0.56040131,-0.56040131,1.46517836,-1.46517836,0.67530945,-0.67530945,0.00000000,-0.00000000,0.40320533,-0.40320533,0.09040598,-0.09040598
-5.77788894,2.55582907,-2.55582907,0.01117789,-0.01117789,0.42278555,-0.42278555,0.51806568,-0.51806568,1.41617896,-1.41617896,0.67321161,-0.67321161,0.00000000,-0.00000000,0.39716318,-0.39716318,0.08988694,-0.08988694
-5.77188594,2.48384772,-2.48384771,0.01138822,-0.01138822,0.39488214,-0.39488214,0.47947432,-0.47947432,1.36720401,-1.36720401,0.66890024,-0.66890024,0.00000000,-0.00000000,0.39152304,-0.39152304,0.08913203,-0.08913203
-5.76588294,2.41156717,-2.41156717,0.01154456,-0.01154456,0.36900137,-0.36900137,0.44483920,-0.44483920,1.31832243,-1.31832243,0.66229063,-0.66229063,0.00000000,-0.00000000,0.38631796,-0.38631796,0.08812716,-0.08812716
-5.75987994,2.33907477,-2.33907477,0.01164343,-0.01164343,0.34523358,-0.34523358,0.41431040,-0.41431040,1.26960627,-1.26960627,0.65333607,-0.65333607,0.00000000,-0.00000000,0.38157145,-0.38157145,0.08686293,-0.08686293
-5.75387694,2.26648955,-2.26648955,0.01168260,-0.01168260,0.32363865,-0.32363865,0.38797980,-0.38797980,1.22114268,-1.22114267,0.64203335,-0.64203335,0.00000000,-0.00000000,0.37729906,-0.37729906,0.08533537,-0.08533537
-5.74787394,2.19397783,-2.19397783,0.01166123,-0.01166123,0.30424981,-0.30424980,0.36588542,-0.36588542,1.17304357,-1.17304357,0.62842658,-0.62842658,0.00000000,-0.00000000,0.37350964,-0.37350964,0.08354647,-0.08354647
-5.74187094,2.12176365,-2.12176365,0.01157987,-0.01157987,0.28707728,-0.28707727,0.34801607,-0.34801607,1.12545248,-1.12545247,0.61260894,-0.61260894,0.00000000,-0.00000000,0.37020613,-0.37020613,0.08150443,-0.08150443
-5.73586793,2.05013334,-2.05013334,0.01144046,-0.01144046,0.27211161,-0.27211161,0.33431593,-0.33431593,1.07854789,-1.07854789,0.59472231,-0.59472231,0.00000000,-0.00000000,0.36738572,-0.36738572,0.07922367,-0.07922367
-5.72986493,1.97943392,-1.97943392,0.01124626,-0.01124626,0.25932643,-0.25932643,0.32468879,-0.32468879,1.03254318,-1.03254317,0.57495470,-0.57495470,0.00000000,-0.00000000,0.36503955,-0.36503955,0.07672453,-0.07672453
-5.72386193,1.91006559,-1.91006558,0.01100173,-0.01100173,0.24868057,-0.24868057,0.31900178,-0.31900178,0.98768293,-0.98768293,0.55353566,-0.55353566,0.00000000,-0.00000000,0.36315175,-0.36315175,0.07403273,-0.07403273
-5.71785893,1.84246879,-1.84246878,0.01071237,-0.01071237,0.24011942,-0.24011942,0.31708848,-0.31708848,0.94423610,-0.94423609,0.53072996,-0.53072996,0.00000000,-0.00000000,0.36169829,-0.36169829,0.07117857,-0.07117857
-5.71185593,1.77710708,-1.77710708,0.01038454,-0.01038454,0.23357562,-0.23357562,0.31875142,-0.31875142,0.90248643,-0.90248643,0.50682987,-0.50682987,0.00000000,-0.00000000,0.36064556,-0.36064556,0.06819603,-0.06819603
-5.70585293,1.71444702,-1.71444701,0.01002524,-0.01002524,0.22896915,-0.22896915,0.32376403,-0.32376403,0.86272089,-0.86272089,0.48214655,-0.48214655,0.00000000,-0.00000000,0.35994915,-0.35994915,0.06512166,-0.06512166
-5.69984992,1.65493655,-1.65493655,0.00964191,-0.00964191,0.22620692,-0.22620692,0.33187219,-0.33187219,0.82521682,-0.82521682,0.45700104,-0.45700104,0.00000000,-0.00000000,0.35955289,-0.35955289,0.06199345,-0.06199345
-5.69384692,1.59898370,-1.59898370,0.00924219,-0.00924219,0.22518201,-0.22518201,0.34279565,-0.34279565,0.79022874,-0.79022874,0.43171537,-0.43171537,0.00000000,-0.00000000,0.35938858,-0.35938858,0.05884974,-0.05884974
-5.68784392,1.54693686,-1.54693686,0.00883372,-0.00883372,0.22577284,-0.22577284,0.35622942,-0.35622942,0.75797567,-0.75797567,0.40660423,-0.40660423,0.00000000,-0.00000000,0.35937646,-0.35937646,0.05572815,-0.05572815
-5.68184092,1.49906837,-1.49906837,0.00842397,-0.00842397,0.22784248,-0.22784248,0.37184556,-0.37184556,0.72862973,-0.72862973,0.38196773,-0.38196773,0.00000000,-0.00000000,0.35942672,-0.35942672,0.05266467,-0.05266467
-5.67583792,1.45556235,-1.45556235,0.00802006,-0.00802006,0.23123813,-0.23123813,0.38929539,-0.38929539,0.70230689,-0.70230689,0.35808545,-0.35808545,0.00000000,-0.00000000,0.35944200,-0.35944200,0.04969294,-0.04969294
-5.66983492,1.41650777,-1.41650777,0.00762868,-0.00762868,0.23579122,-0.23579122,0.40821258,-0.40821258,0.67906025,-0.67906025,0.33521220,-0.33521220,0.00000000,-0.00000000,0.35932095,-0.35932095,0.04684365,-0.04684365
-5.66383192,1.38189720,-1.38189720,0.00725595,-0.00725595,0.24131807,-0.24131807,0.42821701,-0.42821701,0.65887643,-0.65887643,0.31357543,-0.31357543,0.00000000,-0.00000000,0.35896270,-0.35896270,0.04414424,-0.04414424
-5.65782891,1.35163138,-1.35163138,0.00690741,-0.00690741,0.24762131,-0.24762131,0.44891967,-0.44891967,0.64167532,-0.64167532,0.29337441,-0.29337441,0.00000000,-0.00000000,0.35827215,-0.35827215,0.04161876,-0.04161876
-5.65182591,1.32552932,-1.32552932,0.00658797,-0.00658797,0.25449211,-0.25449211,0.46992857,-0.46992857,0.62731311,-0.62731311,0.27478101,-0.27478101,0.00000000,-0.00000000,0.35716566,-0.35716566,0.03928792,-0.03928792
-5.64582291,1.30334336,-1.30334336,0.00630194,-0.00630194,0.26171319,-0.26171319,0.49085547,-0.49085547,0.61558856,-0.61558856,0.25794196,-0.25794195,0.00000000,-0.00000000,0.35557705,-0.35557705,0.03716934,-0.03716934
-5.63981991,1.28477822,-1.28477822,0.00605302,-0.00605302,0.26906266,-0.26906266,0.51132347,-0.51132347,0.60625224,-0.60625224,0.24298212,-0.24298212,0.00000000,-0.00000000,0.35346327,-0.35346327,0.03527788,-0.03527788
-5.63381691,1.26951299,-1.26951299,0.00584436,-0.00584436,0.27631842,-0.27631842,0.53097514,-0.53097514,0.59901818,-0.59901818,0.23000872,-0.23000872,0.00000000,-0.00000000,0.35080973,-0.35080973,0.03362607,-0.03362607
-5.62781391,1.25722473,-1.25722473,0.00567858,-0.00567858,0.28326319,-0.28326319,0.54948084,-0.54948084,0.59357745,-0.59357745,0.21911582,-0.21911582,0.00000000,-0.00000000,0.34763456,-0.34763456,0.03222460,-0.03222460
-5.62181091,1.24761228,-1.24761228,0.00555784,-0.00555784,0.28968975,-0.28968975,0.56654703,-0.56654703,0.58961296,-0.58961296,0.21038894,-0.21038894,0.00000000,-0.00000000,0.34399184,-0.34399184,0.03108277,-0.03108277
-5.61580790,1.24041909,-1.24041909,0.00548379,-0.00548379,0.29540643,-0.29540643,0.58192412,-0.58192412,0.58681488,-0.58681488,0.20390932,-0.20390932,0.00000000,-0.00000000,0.33997333,-0.33997333,0.03020883,-0.03020883
-5.60980490,1.23545357,-1.23545357,0.00545766,-0.00545766,0.30024234,-0.30024234,0.59541353,-0.59541353,0.58489574,-0.58489574,0.19975746,-0.19975746,0.00000000,-0.00000000,0.33570854,-0.33570854,0.02961035,-0.02961035
-5.60380190,1.23260607,-1.23260607,0.00548019,-0.00548019,0.30405237,-0.30405237,0.60687347,-0.60687347,0.58360470,-0.58360470,0.19801583,-0.19801582,0.00000000,-0.00000000,0.33136322,-0.33136322,0.02929439,-0.02929439
-5.59779890,1.23186131,-1.23186131,0.00555162,-0.00555162,0.30672151,-0.30672151,0.61622336,-0.61622336,0.58274026,-0.58274026,0.19877034,-0.19877034,0.00000000,-0.00000000,0.32713604,-0.32713604,0.02926752,-0.02926752
-5.59179590,1.23330576,-1.23330576,0.00567164,-0.00567164,0.30816841,-0.30816841,0.62344627,-0.62344627,0.58216072,-0.58216072,0.20211060,-0.20211060,0.00000000,-0.00000000,0.32325368,-0.32325368,0.02953577,-0.02953577
-5.58579290,1.23712935,-1.23712936,0.00583933,-0.00583933,0.30834794,-0.30834794,0.62858941,-0.62858942,0.58179197,-0.58179197,0.20812874,-0.20812874,0.00000000,-0.00000000,0.31996457,-0.31996457,0.03010439,-0.03010439
-5.57978989,1.24362144,-1.24362144,0.00605310,-0.00605310,0.30725259,-0.30725259,0.63176241,-0.63176241,0.58163217,-0.58163217,0.21691699,-0.21691699,0.00000000,-0.00000000,0.31753126,-0.31753126,0.03097753,-0.03097753
-5.57378689,1.25316089,-1.25316089,0.00631061,-0.00631061,0.30491262,-0.30491262,0.63313333,-0.63313333,0.58175307,-0.58175307,0.22856389,-0.22856389,0.00000000,-0.00000000,0.31622206,-0.31622206,0.03215779,-0.03215779
-5.56778389,1.26620078,-1.26620078,0.00660870,-0.00660870,0.30139496,-0.30139496,0.63292252,-0.63292252,0.58229783,-0.58229783,0.24314941,-0.24314941,0.00000000,-0.00000000,0.31630193,-0.31630193,0.03364572,-0.03364572
-5.56178089,1.28324811,-1.28324811,0.00694335,-0.00694335,0.29680078,-0.29680078,0.63139435,-0.63139435,0.58347527,-0.58347527,0.26073910,-0.26073910,0.00000000,-0.00000000,0.31802320,-0.31802320,0.03543928,-0.03543928
-5.55577789,1.30483933,-1.30483933,0.00730967,-0.00730967,0.29126184,-0.29126184,0.62884716,-0.62884716,0.58555083,-0.58555083,0.28137754,-0.28137754,0.00000000,-0.00000000,0.32161638,-0.32161638,0.03753334,-0.03753334
-5.54977489,1.33151247,-1.33151247,0.00770188,-0.00770188,0.28493583,-0.28493583,0.62560171,-0.62560171,0.58883446,-0.58883446,0.30508126,-0.30508126,0.00000000,-0.00000000,0.32728135,-0.32728135,0.03991912,-0.03991912
-5.54377189,1.36377706,-1.36377706,0.00811340,-0.00811340,0.27800062,-0.27800062,0.62198853,-0.62198853,0.59366586,-0.59366586,0.33183156,-0.33183156,0.00000000,-0.00000000,0.33517924,-0.33517924,0.04258379,-0.04258379
-5.53776888,1.40208285,-1.40208285,0.00853684,-0.00853684,0.27064798,-0.27064798,0.61833464,-0.61833464,0.60039763,-0.60039763,0.36156739,-0.36156739,0.00000000,-0.00000000,0.34542535,-0.34542535,0.04551011,-0.04551011
-5.53176588,1.44678870,-1.44678870,0.00896424,-0.00896424,0.26307671,-0.26307671,0.61495023,-0.61495023,0.60937702,-0.60937702,0.39417872,-0.39417872,0.00000000,-0.00000000,0.35808313,-0.35808313,0.04867620,-0.04867620
-5.52576288,1.49813272,-1.49813272,0.00938711,-0.00938711,0.25548562,-0.25548562,0.61211564,-0.61211564,0.62092695,-0.62092695,0.42950070,-0.42950070,0.00000000,-0.00000000,0.37315963,-0.37315963,0.05205542,-0.05205542
-5.51975988,1.55620507,-1.55620507,0.00979672,-0.00979672,0.24806658,-0.24806658,0.61006949,-0.61006949,0.63532714,-0.63532714,0.46730892,-0.46730892,0.00000000,-0.00000000,0.39060233,-0.39060233,0.05561642,-0.05561642
-5.51375688,1.62092458,-1.62092458,0.01018424,-0.01018424,0.24099794,-0.24099794,0.60899810,-0.60899810,0.65279614,-0.65279614,0.50731600,-0.50731600,0.00000000,-0.00000000,0.41029759,-0.41029759,0.05932329,-0.05932329
-5.50775388,1.69202028,-1.69202028,0.01054102,-0.01054102,0.23443856,-0.23443856,0.60902699,-0.60902699,0.67347506,-0.67347506,0.54917002,-0.54917002,0.00000000,-0.00000000,0.43207070,-0.43207070,0.06313594,-0.06313594
-5.50175088,1.76901890,-1.76901890,0.01085884,-0.01085884,0.22852261,-0.22852261,0.61021465,-0.61021465,0.69741378,-0.69741378,0.59245479,-0.59245479,0.00000000,-0.00000000,0.45568756,-0.45568757,0.06701047,-0.06701047
-5.49574787,1.85123911,-1.85123911,0.01113010,-0.01113010,0.22335556,-0.22335556,0.61254894,-0.61254894,0.72456031,-0.72456031,0.63669236,-0.63669236,0.00000000,-0.00000000,0.48085798,-0.48085798,0.07089984,-0.07089984
-5.48974487,1.93779323,-1.93779323,0.01134813,-0.01134813,0.21901113,-0.21901113,0.61594640,-0.61594640,0.75475384,-0.75475384,0.68134786,-0.68134786,0.00000000,-0.00000000,0.50724049,-0.50724049,0.07475453,-0.07475453
-5.48374187,2.02759660,-2.02759660,0.01150732,-0.01150732,0.21552971,-0.21552971,0.62025437,-0.62025437,0.78772199,-0.78772199,0.72583668,-0.72583668,0.00000000,-0.00000000,0.53444870,-0.53444870,0.07852336,-0.07852336
-5.47773887,2.11938489,-2.11938489,0.01160333,-0.01160333,0.21291795,-0.21291795,0.62525609,-0.62525609,0.82308248,-0.82308248,0.76953415,-0.76953415,0.00000000,-0.00000000,0.56205902,-0.56205902,0.08215438,-0.08215438
-5.47173587,2.21173897,-2.21173897,0.01163320,-0.01163320,0.21114965,-0.21114965,0.63067846,-0.63067846,0.86034920,-0.86034920,0.81178738,-0.81178738,0.00000000,-0.00000000,0.58961955,-0.58961955,0.08559583,-0.08559583
-5.46573287,2.30311684,-2.30311684,0.01159547,-0.01159547,0.21016793,-0.21016793,0.63620221,-0.63620221,0.89894282,-0.89894282,0.85192930,-0.85192930,0.00000000,-0.00000000,0.61666004,-0.61666004,0.08879709,-0.08879709
-5.45972986,2.39189184,-2.39189185,0.01149016,-0.01149016,0.20988836,-0.20988836,0.64147418,-0.64147417,0.93820527,-0.93820527,0.88929429,-0.88929429,0.00000000,-0.00000000,0.64270270,-0.64270270,0.09170976,-0.09170976
-5.45372686,2.47639581,-2.47639581,0.01131878,-0.01131878,0.21020316,-0.21020316,0.64612101,-0.64612101,0.97741797,-0.97741797,0.92323526,-0.92323526,0.00000000,-0.00000000,0.66727350,-0.66727350,0.09428865,-0.09428865
-5.44772386,2.55496583,-2.55496583,0.01108430,-0.01108430,0.21098598,-0.21098598,0.64976393,-0.64976392,1.01582283,-1.01582283,0.95314132,-0.95314132,0.00000000,-0.00000000,0.68991377,-0.68991377,0.09649275,-0.09649275
-5.44172086,2.62599297,-2.62599297,0.01079094,-0.01079094,0.21209729,-0.21209729,0.65203380,-0.65203379,1.05264534,-1.05264534,0.97845569,-0.97845569,0.00000000,-0.00000000,0.71019174,-0.71019174,0.09828618,-0.09828618
-5.43571786,2.68797103,-2.68797103,0.01044413,-0.01044413,0.21338998,-0.21338998,0.65258593,-0.65258593,1.08711892,-1.08711892,0.99869298,-0.99869298,0.00000000,-0.00000000,0.72771368,-0.72771368,0.09963902,-0.09963902
-5.42971486,2.73954356,-2.73954356,0.01005024,-0.01005024,0.21471504,-0.21471504,0.65111399,-0.65111399,1.11850933,-1.11850933,1.01345521,-1.01345521,0.00000000,-0.00000000,0.74213424,-0.74213424,0.10052808,-0.10052808
-5.42371186,2.77954718,-2.77954718,0.00961643,-0.00961643,0.21592704,-0.21592704,0.64736236,-0.64736236,1.14613842,-1.14613842,1.02244587,-1.02244587,0.00000000,-0.00000000,0.75316573,-0.75316573,0.10093751,-0.10093751
-5.41770885,2.80704948,-2.80704948,0.00915040,-0.00915040,0.21688923,-0.21688923,0.64113652,-0.64113652,1.16940599,-1.16940599,1.02548126,-1.02548126,0.00000000,-0.00000000,0.76058598,-0.76058598,0.10085922,-0.10085922
-5.41170585,2.82137988,-2.82137988,0.00866020,-0.00866020,0.21747808,-0.21747808,0.63231100,-0.63231100,1.18780914,-1.18780914,1.02249866,-1.02249866,0.00000000,-0.00000000,0.76424440,-0.76424440,0.10029321,-0.10029321
-5.40570285,2.82215220,-2.82215220,0.00815398,-0.00815398,0.21758710,-0.21758710,0.62083450,-0.62083450,1.20095816,-1.20095816,1.01356084,-1.01356084,0.00000000,-0.00000000,0.76406621,-0.76406621,0.09924762,-0.09924762
-5.39969985,2.80927797,-2.80927797,0.00763978,-0.00763978,0.21712989,-0.21712989,0.60673213,-0.60673212,1.20858846,-1.20858846,0.99885646,-0.99885646,0.00000000,-0.00000000,0.76005447,-0.76005447,0.09773866,-0.09773866
-5.39369685,2.78296987,-2.78296987,0.00712539,-0.00712539,0.21604225,-0.21604225,0.59010462,-0.59010462,1.21056811,-1.21056811,0.97869647,-0.97869647,0.00000000,-0.00000000,0.75228993,-0.75228993,0.09579024,-0.09579024
-5.38769385,2.74373536,-2.74373536,0.00661814,-0.00661814,0.21428346,-0.21428346,0.57112465,-0.57112465,1.20690076,-1.20690076,0.95350636,-0.95350636,0.00000000,-0.00000000,0.74092873,-0.74092873,0.09343349,-0.09343349
-5.38169085,2.69236056,-2.69236056,0.00612477,-0.00612477,0.21183660,-0.21183660,0.55003048,-0.55003048,1.19772395,-1.19772395,0.92381457,-0.92381457,0.00000000,-0.00000000,0.72619798,-0.72619798,0.09070608,-0.09070608
-5.37568784,2.62988534,-2.62988533,0.00565133,-0.00565133,0.20870810,-0.20870810,0.52711726,-0.52711725,1.18330292,-1.18330292,0.89023753,-0.89023753,0.00000000,-0.00000000,0.70838935,-0.70838935,0.08765127,-0.08765127
-5.36968484,2.55757054,-2.55757054,0.00520311,-0.00520311,0.20492644,-0.20492644,0.50272642,-0.50272642,1.16402039,-1.16402039,0.85346179,-0.85346179,0.00000000,-0.00000000,0.68785110,-0.68785110,0.08431699,-0.08431699
-5.36368184,2.47685890,-2.47685890,0.00478455,-0.00478455,0.20054027,-0.20054027,0.47723375,-0.47723375,1.14036274,-1.14036274,0.81422410,-0.81422409,0.00000000,-0.00000000,0.66497869,-0.66497869,0.08075462,-0.08075462
-5.35767884,2.38933113,-2.38933112,0.00439925,-0.00439925,0.19561588,-0.19561588,0.45103660,-0.45103660,1.11290329,-1.11290329,0.77329007,-0.77329007,0.00000000,-0.00000000,0.64020436,-0.64020436,0.07701788,-0.07701788
-5.35167584,2.29665913,-2.29665913,0.00404997,-0.00404997,0.19023440,-0.19023440,0.42454084,-0.42454084,1.08228336,-1.08228336,0.73143249,-0.73143249,0.00000000,-0.00000000,0.61398622,-0.61398622,0.07316153,-0.07316153
-5.34567284,2.20055810,-2.20055810,0.00373861,-0.00373861,0.18448851,-0.18448851,0.39814821,-0.39814821,1.04919185,-1.04919185,0.68940989,-0.68940988,0.00000000,-0.00000000,0.58679702,-0.58679701,0.06924015,-0.06924015
