energy_ev,total_up,C_s_up,C_p_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-3.46073037,5.33111132,0.01522557,0.60186330,2.10558254,1.88127835,0.02474765,2.36836724,0.86242965,0.34714866
-3.45472736,5.38090637,0.01587054,0.60370991,2.11267231,1.91735812,0.02573513,2.38251614,0.85619984,0.34639580
-3.44872436,5.42020283,0.01644724,0.60439409,2.11429555,1.95120291,0.02670412,2.39082793,0.84759380,0.34480720
-3.44272136,5.44823130,0.01694465,0.60390828,2.11047458,1.98217323,0.02763037,2.39315519,0.83673181,0.34239400
-3.43671836,5.46426409,0.01735277,0.60223834,2.10122171,2.00966446,0.02849006,2.38936116,0.82373802,0.33917055
-3.43071536,5.46763439,0.01766296,0.59936359,2.08653976,2.03312158,0.02926037,2.37932440,0.80873850,0.33515423
-3.42471236,5.45776015,0.01786826,0.59525792,2.06642645,2.05205410,0.02992007,2.36294635,0.79186052,0.33036547
-3.41870935,5.43417159,0.01796360,0.58989205,2.04088193,2.06605071,0.03045013,2.34016108,0.77323291,0.32482830
-3.41270635,5.39654054,0.01794606,0.58323651,2.00991902,2.07479307,0.03083419,2.31094669,0.75298738,0.31857096
-3.40670335,5.34471008,0.01781497,0.57526540,1.97357514,2.07806815,0.03105900,2.27533733,0.73126051,0.31162682
-3.40070035,5.27872228,0.01757193,0.56596039,1.93192510,2.07577869,0.03111485,2.23343489,0.70819610,0.30403537
-3.39469735,5.19884243,0.01722084,0.55531488,1.88509347,2.06795128,0.03099576,2.18541953,0.68394761,0.29584313
-3.38869435,5.10557812,0.01676779,0.54333791,1.83326587,2.05474191,0.03069964,2.13155806,0.65868041,0.28710448
-3.38269135,4.99969179,0.01622082,0.53005757,1.77669794,2.03643879,0.03022834,2.07220952,0.63257351,0.27788231
-3.37668834,4.88220617,0.01558978,0.51552368,1.71572153,2.01346255,0.02958753,2.00782743,0.60582057,0.26824828
-3.37068534,4.75440199,0.01488592,0.49980958,1.65074743,1.98636399,0.02878648,1.93895840,0.57863012,0.25828288
-3.36468234,4.61780834,0.01412165,0.48301293,1.58226450,1.95581961,0.02783771,1.86623714,0.55122485,0.24807508
-3.35867934,4.47418604,0.01331014,0.46525541,1.51083506,1.92262552,0.02675661,1.79037795,0.52383998,0.23772160
-3.35267634,4.32550496,0.01246495,0.44668150,1.43708687,1.88768978,0.02556092,1.71216318,0.49672074,0.22732592
-3.34667334,4.17391645,0.01159966,0.42745619,1.36170204,1.85202394,0.02427018,1.63242912,0.47011916,0.21699700
-3.34067034,4.02172212,0.01072757,0.40776203,1.28540352,1.81673379,0.02290511,1.55205014,0.44429026,0.20684773
-3.33466733,3.87134011,0.00986136,0.38779551,1.20893982,1.78300963,0.02148709,1.47192165,0.41948775,0.19699328
-3.32866433,3.72527007,0.00901286,0.36776298,1.13306876,1.75211608,0.02003753,1.39294266,0.39595964,0.18754930
-3.32266133,3.58605773,0.00819282,0.34787637,1.05854105,1.72538140,0.01857735,1.31599864,0.37394366,0.17863012
-3.31665833,3.45625966,0.00741078,0.32834888,0.98608423,1.70418588,0.01712655,1.24194521,0.35366290,0.17034689
-3.31065533,3.33840871,0.00667496,0.30939077,0.91638790,1.68994908,0.01570373,1.17159311,0.33532167,0.16280584
-3.30465233,3.23498003,0.00599226,0.29120540,0.85009039,1.68411544,0.01432584,1.10569483,0.31910171,0.15610658
-3.29864932,3.14835781,0.00536823,0.27398561,0.78776759,1.68813763,0.01300791,1.04493298,0.30515883,0.15034044
-3.29264632,3.08080219,0.00480718,0.25791056,0.72992382,1.70345735,0.01176292,0.98991057,0.29362016,0.14558901
-3.28664332,3.03441618,0.00431221,0.24314300,0.67698504,1.73148313,0.01060171,0.94114304,0.28458177,0.14192270
-3.28064032,3.01111223,0.00388540,0.22982697,0.62929437,1.77356495,0.00953304,0.89905204,0.27810699,0.13939941
-3.27463732,3.01257827,0.00352793,0.21808600,0.58710961,1.83096569,0.00856365,0.86396075,0.27422517,0.13806336
-3.26863432,3.04024330,0.00324020,0.20802163,0.55060267,1.90482975,0.00769835,0.83609059,0.27293104,0.13794400
-3.26263132,3.09524282,0.00302199,0.19971244,0.51986076,1.99614940,0.00694027,0.81555921,0.27418460,0.13905504
-3.25662831,3.17838477,0.00287261,0.19321323,0.49488880,2.10572962,0.00629100,0.80237955,0.27791157,0.14139365
-3.25062531,3.29011694,0.00279102,0.18855474,0.47561314,2.23415269,0.00575081,0.79646016,0.28400432,0.14493988
-3.24462231,3.43049708,0.00277591,0.18574348,0.46188605,2.38174382,0.00531885,0.79760656,0.29232342,0.14965625
-3.23861931,3.59916715,0.00282575,0.18476196,0.45349103,2.54853931,0.00499334,0.80552388,0.30269959,0.15548759
-3.23261631,3.79533340,0.00293890,0.18556926,0.45014875,2.73425887,0.00477175,0.81982072,0.31493631,0.16236130
-3.22661331,4.01775381,0.00311355,0.18810180,0.45152336,2.93828375,0.00465093,0.84001465,0.32881280,0.17018777
-3.22061031,4.26473452,0.00334777,0.19227458,0.45722941,3.15964207,0.00462720,0.86553910,0.34408750,0.17886137
-3.21460730,4.53413654,0.00363944,0.19798276,0.46683906,3.39700284,0.00469645,0.89575208,0.36050198,0.18826165
-3.20860430,4.82339389,0.00398622,0.20510354,0.47988976,3.64867969,0.00485419,0.92994655,0.37778512,0.19825508
-3.20260130,5.12954359,0.00438546,0.21349852,0.49589225,3.91264500,0.00509553,0.96736251,0.39565759,0.20869711
-3.19659830,5.44926790,0.00483417,0.22301632,0.51433888,4.18655484,0.00541523,1.00720073,0.41383642,0.21943462
-3.19059530,5.77894818,0.00532889,0.23349557,0.53471228,4.46778455,0.00580762,1.04863779,0.43203968,0.23030863
-3.18459230,6.11472971,0.00586569,0.24476812,0.55649404,4.75347450,0.00626663,1.09084223,0.44999100,0.24115736
-3.17858929,6.45259571,0.00644006,0.25666239,0.57917361,5.04058494,0.00678572,1.13299146,0.46742398,0.25181940
-3.17258629,6.78844888,0.00704691,0.26900685,0.60225690,5.32595858,0.00735789,1.17428877,0.48408624,0.26213701
-3.16658329,7.11819801,0.00768056,0.28163337,0.62527474,5.60638906,0.00797568,1.21398020,0.49974312,0.27195939
-3.16058029,7.43784689,0.00833476,0.29438048,0.64779069,5.87869320,0.00863113,1.25137057,0.51418091,0.28114586
-3.15457729,7.74358280,0.00900274,0.30709624,0.66940817,6.13978474,0.00931588,1.28583806,0.52720953,0.28956889
-3.14857429,8.03186148,0.00967727,0.31964083,0.68977673,6.38674697,0.01002123,1.31684709,0.53866471,0.29711676
-3.14257129,8.29948572,0.01035084,0.33188858,0.70859710,6.61690191,0.01073817,1.34395879,0.54840951,0.30369587
-3.13656828,8.54367475,0.01101574,0.34372943,0.72562502,6.82787340,0.01145756,1.36683878,0.55633536,0.30923267
-3.13056528,8.76212196,0.01166428,0.35506984,0.74067366,7.01764199,0.01217024,1.38526194,0.56236252,0.31367489
-3.12456228,8.95303886,0.01228893,0.36583298,0.75361461,7.18458950,0.01286718,1.39911407,0.56643997,0.31699243
-3.11855928,9.11518369,0.01288257,0.37595839,0.76437725,7.32753160,0.01353965,1.40839021,0.56854491,0.31917747
-3.11255628,9.24787355,0.01343863,0.38540103,0.77294678,7.44573728,0.01417939,1.41318983,0.56868174,0.32024405
-3.10655328,9.35097969,0.01395135,0.39412980,0.77936073,7.53893431,0.01477880,1.41370890,0.56688073,0.32022709
-3.10055028,9.42490616,0.01441588,0.40212569,0.78370413,7.60730058,0.01533104,1.41022926,0.56319626,0.31918077
-3.09454727,9.47055247,0.01482848,0.40937956,0.78610366,7.65144170,0.01583024,1.40310556,0.55770485,0.31717639
-3.08854427,9.48926198,0.01518660,0.41588981,0.78672062,7.67235554,0.01627155,1.39275025,0.55050282,0.31429985
-3.08254127,9.48275776,0.01548894,0.42165991,0.78574331,7.67138531,0.01665130,1.37961715,0.54170383,0.31064867
-3.07653827,9.45306864,0.01573549,0.42669604,0.78337877,7.65016295,0.01696701,1.36418424,0.53143611,0.30632874
-3.07053527,9.40244813,0.01592747,0.43100482,0.77984423,7.61054511,0.01721741,1.34693610,0.51983964,0.30145096
-3.06453227,9.33328966,0.01606725,0.43459139,0.77535859,7.55454429,0.01740250,1.32834683,0.50706316,0.29612771
-3.05852926,9.24804125,0.01615822,0.43745782,0.77013408,7.48425794,0.01752341,1.30886395,0.49326115,0.29046951
-3.05252626,9.14912318,0.01620461,0.43960186,0.76436846,7.40179837,0.01758242,1.28889380,0.47859074,0.28458174
-3.04652326,9.03885173,0.01621129,0.44101624,0.75823792,7.30922628,0.01758284,1.26878910,0.46320884,0.27856175
-3.04052026,8.91937219,0.01618348,0.44168837,0.75189100,7.20849061,0.01752886,1.24883897,0.44726920,0.27249633
-3.03451726,8.79260356,0.01612658,0.44160054,0.74544374,7.10137703,0.01742549,1.22926191,0.43091981,0.26645970
-3.02851426,8.66019697,0.01604585,0.44073059,0.73897619,6.98946696,0.01727839,1.21020181,0.41430059,0.26051205
-3.02251126,8.52350941,0.01594621,0.43905294,0.73253048,6.87410872,0.01709375,1.19172734,0.39754131,0.25469875
-3.01650825,8.38359333,0.01583207,0.43653999,0.72611054,6.75640150,0.01687816,1.17383446,0.38076009,0.24905015
-3.01050525,8.24120212,0.01570707,0.43316384,0.71968347,6.63719242,0.01663852,1.15645220,0.36406220,0.24358208
-3.00450225,8.09681059,0.01557408,0.42889818,0.71318260,6.51708632,0.01638190,1.13945117,0.34753950,0.23829694
-2.99849925,7.95064910,0.01543504,0.42372035,0.70651210,6.39646719,0.01611550,1.12265457,0.33127027,0.23318533
-2.99249625,7.80274889,0.01529105,0.41761335,0.69955304,6.27552960,0.01584654,1.10585126,0.31531963,0.22822815
-2.98649325,7.65299614,0.01514239,0.41056790,0.69217051,6.15431805,0.01558222,1.08881005,0.29974035,0.22339908
-2.98049025,7.50119129,0.01498868,0.40258431,0.68422175,6.03277179,0.01532968,1.07129485,0.28457411,0.21866720
-2.97448724,7.34711060,0.01482904,0.39367410,0.67556473,5.91077240,0.01509598,1.05307982,0.26985305,0.21399977
-2.96848424,7.19056620,0.01466234,0.38386135,0.66606686,5.78819123,0.01488800,1.03396384,0.25560161,0.20936490
-2.96248124,7.03146144,0.01448744,0.37318364,0.65561354,5.66493421,0.01471246,1.01378372,0.24183841,0.20473406
-2.95647824,6.86983852,0.01430350,0.36169261,0.64411591,5.54098129,0.01457588,0.99242546,0.22857822,0.20008423
-2.95047524,6.70591599,0.01411024,0.34945397,0.63151771,5.41641867,0.01448444,0.96983316,0.21583382,0.19539964
-2.94447224,6.54011395,0.01390823,0.33654708,0.61780057,5.29146196,0.01444400,0.94601506,0.20361766,0.19067300
-2.93846923,6.37306613,0.01369910,0.32306400,0.60298782,5.16646937,0.01445993,0.92104661,0.19194321,0.18590616
-2.93246623,6.20561813,0.01348578,0.30910803,0.58714631,5.04194441,0.01453701,0.89507035,0.18082602,0.18111027
-2.92646323,6.03881237,0.01327260,0.29479189,0.57038629,4.91852841,0.01467933,0.86829271,0.17028433,0.17630528
-2.92046023,5.87386080,0.01306540,0.28023539,0.55285933,4.79698347,0.01489010,0.84097791,0.16033924,0.17151902
-2.91445723,5.71210711,0.01287152,0.26556290,0.53475425,4.67816727,0.01517151,0.81343929,0.15101451,0.16678584
-2.90845423,5.55498073,0.01269970,0.25090056,0.51629144,4.56300138,0.01552458,0.78602848,0.14233592,0.16214487
-2.90245123,5.40394521,0.01256000,0.23637336,0.49771555,4.45243521,0.01594904,0.75912294,0.13433023,0.15763816
-2.89644822,5.26044377,0.01246351,0.22210225,0.47928717,4.34740746,0.01644316,0.73311246,0.12702393,0.15330860
-2.89044522,5.12584499,0.01242209,0.20820135,0.46127364,4.24880761,0.01700370,0.70838518,0.12044172,0.14919800
-2.88444222,5.00139103,0.01244803,0.19477539,0.44393951,4.15743917,0.01762585,0.68531375,0.11460489,0.14534515
-2.87843922,4.88815101,0.01255362,0.18191748,0.42753702,4.07398663,0.01830321,0.66424209,0.10952962,0.14178426
-2.87243622,4.78698135,0.01275074,0.16970721,0.41229707,3.99898759,0.01902783,0.64547341,0.10522540,0.13854352
-2.86643322,4.69849449,0.01305040,0.15820933,0.39842089,3.93281102,0.01979034,0.62925968,0.10169356,0.13564415
-2.86043022,4.62303698,0.01346228,0.14747283,0.38607293,3.87564239,0.02058008,0.61579306,0.09892604,0.13309975
-2.85442721,4.56067729,0.01399425,0.13753056,0.37537514,3.82747593,0.02138534,0.60519942,0.09690446,0.13091594
-2.84842421,4.51120318,0.01465198,0.12839942,0.36640275,3.78811374,0.02219358,0.59753408,0.09559953,0.12909048
-2.84242121,4.47412820,0.01543854,0.12008096,0.35918187,3.75717151,0.02299175,0.59277992,0.09497085,0.12761352
-2.83641821,4.44870636,0.01635405,0.11256241,0.35368883,3.73408997,0.02376663,0.59084763,0.09496710,0.12646818
-2.83041521,4.43395394,0.01739547,0.10581813,0.34985127,3.71815128,0.02450515,0.59157824,0.09552669,0.12563123
-2.82441221,4.42867735,0.01855637,0.09981127,0.34755092,3.70849954,0.02519478,0.59474752,0.09657870,0.12507396
-2.81840920,4.43150555,0.01982692,0.09449570,0.34662794,3.70416431,0.02582380,0.60007232,0.09804431,0.12476294
-2.81240620,4.44092617,0.02119387,0.08981802,0.34688659,3.70408645,0.02638172,0.60721837,0.09983846,0.12466097
-2.80640320,4.45532401,0.02264071,0.08571959,0.34810201,3.70714543,0.02685950,0.61580942,0.10187177,0.12472779
-2.80040020,4.47302117,0.02414796,0.08213859,0.35002791,3.71218749,0.02724984,0.62543748,0.10405271,0.12492089
-2.79439720,4.49231793,0.02569348,0.07901194,0.35240478,3.71805412,0.02754735,0.63567380,0.10628985,0.12519618
-2.78839420,4.51153380,0.02725301,0.07627706,0.35496837,3.72361060,0.02774873,0.64608034,0.10849414,0.12550862
-2.78239120,4.52904814,0.02880072,0.07387356,0.35745827,3.72777401,0.02785283,0.65622147,0.11058122,0.12581282
-2.77638819,4.54334002,0.03030984,0.07174461,0.35962603,3.72954082,0.02786073,0.66567565,0.11247353,0.12606370
-2.77038519,4.55302670,0.03175343,0.06983822,0.36124282,3.72801346,0.02777565,0.67404666,0.11410234,0.12621704
-2.76438219,4.55690049,0.03310511,0.06810824,0.36210625,3.72242590,0.02760292,0.68097432,0.11540940,0.12623028
-2.75837919,4.55396333,0.03433980,0.06651530,0.36204619,3.71216785,0.02734985,0.68614427,0.11634848,0.12606324
-2.75237619,4.54345873,0.03543451,0.06502745,0.36092943,3.69680716,0.02702558,0.68929665,0.11688633,0.12567904
-2.74637319,4.52490029,0.03636905,0.06362074,0.35866299,3.67611015,0.02664085,0.69023336,0.11700351,0.12504503
-2.74037019,4.49809638,0.03712663,0.06227969,0.35519622,3.65005935,0.02620782,0.68882389,0.11669469,0.12413385
-2.73436718,4.46317004,0.03769438,0.06099758,0.35052139,3.61886813,0.02573984,0.68500927,0.11596863,0.12292449
-2.72836418,4.42057358,0.03806383,0.05977675,0.34467308,3.58299177,0.02525118,0.67880436,0.11484778,0.12140340
-2.72236118,4.37109719,0.03823110,0.05862867,0.33772630,3.54313432,0.02475686,0.67029811,0.11336763,0.11956543
-2.71635818,4.31587088,0.03819708,0.05757405,0.32979348,3.50025091,0.02427237,0.65965197,0.11157564,0.11741475
-2.71035518,4.25635920,0.03796738,0.05664277,0.32102054,3.45554484,0.02381347,0.64709644,0.10953007,0.11496552
-2.70435218,4.19434836,0.03755210,0.05587370,0.31158224,3.41045926,0.02339601,0.63292578,0.10729856,0.11224235
-2.69834917,4.13192534,0.03696557,0.05531436,0.30167689,3.36666277,0.02303576,0.61749116,0.10495656,0.10928040
-2.69234617,4.07144879,0.03622583,0.05502047,0.29152074,3.32602897,0.02274820,0.60119224,0.10258574,0.10612520
-2.68634317,4.01551166,0.03535409,0.05505518,0.28134218,3.29060947,0.02254839,0.58446757,0.10027231,0.10283207
-2.68034017,3.96689554,0.03437405,0.05548822,0.27137591,3.26260034,0.02245084,0.56778397,0.09810536,0.09946513
-2.67433717,3.92851703,0.03331117,0.05639463,0.26185728,3.24430201,0.02246934,0.55162509,0.09617522,0.09609601
-2.66833417,3.90336634,0.03219194,0.05785328,0.25301687,3.23807263,0.02261680,0.53647952,0.09457187,0.09280215
-2.66233117,3.89443894,0.03104312,0.05994514,0.24507544,3.24627515,0.02290506,0.52282860,0.09338339,0.08966487
-2.65632816,3.90466084,0.02989097,0.06275115,0.23823924,3.27121879,0.02334475,0.51113433,0.09269447,0.08676713
-2.65032516,3.93680886,0.02876060,0.06634984,0.23269585,3.31509536,0.02394500,0.50182740,0.09258496,0.08419118
-2.64432216,3.99342713,0.02767529,0.07081476,0.22861041,3.37991186,0.02471322,0.49529593,0.09312843,0.08201613
-2.63831916,4.07674193,0.02665604,0.07621155,0.22612238,3.46742045,0.02565481,0.49187484,0.09439085,0.08031547
-2.63231616,4.18857686,0.02572102,0.08259506,0.22534277,3.57904793,0.02677286,0.49183628,0.09642923,0.07915477
-2.62631316,4.33027117,0.02488530,0.09000624,0.22635182,3.71582680,0.02806782,0.49538141,0.09929039,0.07858952
-2.62031016,4.50260431,0.02416061,0.09846925,0.22919724,3.87833054,0.02953722,0.50263358,0.10300972,0.07866321
-2.61430715,4.70572985,0.02355521,0.10798863,0.23389292,4.06661604,0.03117531,0.51363338,0.10761016,0.07940589
-2.60830415,4.93912240,0.02307392,0.11854687,0.24041827,4.28017635,0.03297287,0.52833565,0.11310124,0.08083298
-2.60230115,5.20154105,0.02271818,0.13010242,0.24871813,4.51790677,0.03491701,0.54660867,0.11947846,0.08294472
-2.59629815,5.49101244,0.02248626,0.14258831,0.25870341,4.77808732,0.03699104,0.56823580,0.12672282,0.08572601
-2.59029515,5.80483636,0.02237355,0.15591148,0.27025240,5.05838427,0.03917455,0.59291958,0.13480075,0.08914688
-2.58429215,6.13961604,0.02237293,0.16995299,0.28321293,5.35587267,0.04144347,0.62028829,0.14366444,0.09316345
-2.57828914,6.49131420,0.02247516,0.18456911,0.29740532,5.66708106,0.04377047,0.64990514,0.15325255,0.09771942
-2.57228614,6.85533484,0.02266933,0.19959344,0.31262611,5.98805870,0.04612531,0.68127969,0.16349138,0.10274806
-2.56628314,7.22662958,0.02294340,0.21483992,0.32865258,6.31446411,0.04847546,0.71388135,0.17429648,0.10817458
-2.56028014,7.59982559,0.02328463,0.23010681,0.34524790,6.64167288,0.05078683,0.74715462,0.18557461,0.11391890
-2.55427714,7.96937130,0.02368007,0.24518149,0.36216690,6.96490123,0.05302462,0.78053539,0.19722608,0.11989853
-2.54827414,8.32969421,0.02411703,0.25984592,0.37916208,7.27934077,0.05515419,0.81346794,0.20914729,0.12603173
-2.54227114,8.67536456,0.02458344,0.27388253,0.39598980,7.58029888,0.05714206,0.84542176,0.22123336,0.13224045
-2.53626813,9.00125762,0.02506820,0.28708048,0.41241641,7.86333852,0.05895689,0.87590762,0.23338074,0.13845328
-2.53026513,9.30270703,0.02556143,0.29924181,0.42822384,8.12441092,0.06057038,0.90449203,0.24548966,0.14460803
-2.52426213,9.57564188,0.02605458,0.31018731,0.44321473,8.35997474,0.06195813,0.93080952,0.25746623,0.15065384
-2.51825913,9.81670058,0.02654057,0.31976195,0.45721648,8.56709562,0.06310035,0.95457212,0.26922405,0.15655287
-2.51225613,10.02331592,0.02701368,0.32783938,0.47008437,8.74352117,0.06398239,0.97557547,0.28068531,0.16228124
-2.50625313,10.19376684,0.02746946,0.33432553,0.48170334,8.88772743,0.06459512,0.99370135,0.29178124,0.16782938
-2.50025013,10.32719446,0.02790452,0.33916096,0.49198850,8.99893469,0.06493509,1.00891644,0.30245181,0.17320158
-2.49424712,10.42358190,0.02831629,0.34232197,0.50088434,9.07709197,0.06500441,1.02126740,0.31264496,0.17841490
-2.48824412,10.48369945,0.02870265,0.34382032,0.50836269,9.12283168,0.06481055,1.03087252,0.32231509,0.18349736
-2.48224112,10.50901860,0.02906167,0.34370164,0.51441970,9.13739725,0.06436580,1.03791045,0.33142122,0.18848562
-2.47623812,10.50160049,0.02939124,0.34204268,0.51907189,9.12254855,0.06368674,1.04260661,0.33992486,0.19342219
-2.47023512,10.46396550,0.02968884,0.33894737,0.52235175,9.08045091,0.06279341,1.04521804,0.34778778,0.19835226
-2.46423212,10.39895199,0.02995124,0.33454214,0.52430311,9.01355461,0.06170857,1.04601766,0.35496998,0.20332055
-2.45822911,10.30957244,0.03017445,0.32897048,0.52497665,8.92447187,0.06045679,1.04527860,0.36142793,0.20836806
-2.45222611,10.19887550,0.03035356,0.32238733,0.52442576,8.81585882,0.05906364,1.04325970,0.36711347,0.21352915
-2.44622311,10.06982136,0.03048286,0.31495325,0.52270329,8.69030878,0.05755488,1.04019284,0.37197334,0.21882898
-2.44022011,9.92517738,0.03055597,0.30682891,0.51985907,8.55026266,0.05595577,1.03627275,0.37594965,0.22428149
-2.43421711,9.76743871,0.03056608,0.29817000,0.51593869,8.39794089,0.05429049,1.03164990,0.37898113,0.22988806
-2.42821411,9.59877736,0.03050628,0.28912287,0.51098331,8.23529953,0.05258164,1.02642664,0.38100539,0.23563693
-2.42221111,9.42102091,0.03036999,0.27982096,0.50503076,8.06401160,0.05084996,1.02065683,0.38196190,0.24150342
-2.41620810,9.23566009,0.03015133,0.27038229,0.49811756,7.88547317,0.04911410,1.01434877,0.38179572,0.24745086
-2.41020510,9.04388269,0.02984564,0.26090782,0.49028184,7.70083166,0.04739059,1.00747113,0.38046158,0.25343233
-2.40420210,8.84662955,0.02944986,0.25148098,0.48156687,7.51103287,0.04569383,0.99996147,0.37792829,0.25939295
-2.39819910,8.64466710,0.02896293,0.24216799,0.47202482,7.31688194,0.04403624,0.99173674,0.37418304,0.26527276
-2.39219610,8.43867029,0.02838608,0.23301908,0.46172058,7.11911280,0.04242842,0.98270502,0.36923531,0.27100982
-2.38619310,8.22930898,0.02772306,0.22407039,0.45073509,6.91846036,0.04087932,0.97277782,0.36312023,0.27654356
-2.38019010,8.01733156,0.02698020,0.21534629,0.43916819,6.71572986,0.03939648,0.96188216,0.35590098,0.28181809
-2.37418709,7.80363933,0.02616642,0.20686210,0.42714037,6.51185812,0.03798618,0.94997178,0.34767017,0.28678520
-2.36818409,7.58934691,0.02529302,0.19862685,0.41479349,6.30796251,0.03665364,0.93703682,0.33854994,0.29140711
-2.36218109,7.37582444,0.02437343,0.19064601,0.40229029,6.10537409,0.03540312,0.92311148,0.32869082,0.29565858
-2.35617809,7.16471905,0.02342281,0.18292394,0.38981246,5.90565302,0.03423802,0.90827927,0.31826917,0.29952844
-2.35017509,6.95795460,0.02245754,0.17546603,0.37755757,5.71058530,0.03316093,0.89267571,0.30748353,0.30302033
-2.34417209,6.75770979,0.02149472,0.16828038,0.36573475,5.52216110,0.03217369,0.87648823,0.29654979,0.30615280
-2.33816908,6.56637640,0.02055150,0.16137890,0.35455943,5.34253636,0.03127741,0.85995348,0.28569550,0.30895849
-2.33216608,6.38650029,0.01964454,0.15477796,0.34424729,5.17397993,0.03047251,0.84335226,0.27515352,0.31148273
-2.32616308,6.22070893,0.01878935,0.14849841,0.33500771,5.01880953,0.02975878,0.82700218,0.26515539,0.31378151
-2.32016008,6.07162940,0.01799978,0.14256524,0.32703706,4.87932014,0.02913547,0.81124870,0.25592454,0.31591885
-2.31415708,5.94180169,0.01728750,0.13700671,0.32051215,4.75770871,0.02860143,0.79645483,0.24766982,0.31796393
-2.30815408,5.83359152,0.01666163,0.13185329,0.31558404,4.65599914,0.02815531,0.78299005,0.24057952,0.31998785
-2.30215108,5.74910724,0.01612841,0.12713628,0.31237259,4.57597107,0.02779575,0.77121894,0.23481615,0.32206052
-2.29614807,5.69012452,0.01569103,0.12288640,0.31096203,4.51909593,0.02752167,0.76148999,0.23051217,0.32424748
-2.29014507,5.65802209,0.01534960,0.11913235,0.31139762,4.48648277,0.02733258,0.75412513,0.22776687,0.32660706
-2.28414207,5.65373124,0.01510113,0.11589951,0.31368372,4.47883622,0.02722887,0.74941026,0.22664446,0.32918794
-2.27813907,5.67770064,0.01493981,0.11320881,0.31778323,4.49642787,0.02721214,0.74758717,0.22717339,0.33202714
-2.27213607,5.72987779,0.01485717,0.11107586,0.32361853,4.53908196,0.02728546,0.74884718,0.22934693,0.33514867
-2.26613307,5.80970705,0.01484255,0.10951040,0.33107388,4.60617555,0.02745365,0.75332659,0.23312490,0.33856271
-2.26013007,5.91614422,0.01488348,0.10851606,0.33999924,4.69665283,0.02772342,0.76110410,0.23843647,0.34226556
-2.25412706,6.04768645,0.01496619,0.10809049,0.35021529,4.80905263,0.02810347,0.77220021,0.24518388,0.34624020
-2.24812406,6.20241612,0.01507615,0.10822578,0.36151964,4.94154788,0.02860454,0.78657863,0.25324685,0.35045743
-2.24212106,6.37805679,0.01519857,0.10890914,0.37369384,5.09199550,0.02923925,0.80414945,0.26248756,0.35487770
-2.23611806,6.57203905,0.01531900,0.11012389,0.38651112,5.25799473,0.03002195,0.82477405,0.27275590,0.35945331
-2.23011506,6.78157393,0.01542375,0.11185047,0.39974442,5.43695193,0.03096837,0.84827144,0.28389494,0.36413113
-2.22411206,7.00373115,0.01550038,0.11406768,0.41317463,5.62614969,0.03209524,0.87442572,0.29574618,0.36885548
-2.21810905,7.23551981,0.01553808,0.11675379,0.42659844,5.82281804,0.03341977,0.90299453,0.30815466,0.37357133
-2.21210605,7.47396852,0.01552797,0.11988769,0.43983586,6.02420539,0.03495905,0.93371786,0.32097351,0.37822744
-2.20610305,7.71620261,0.01546333,0.12344981,0.45273678,6.22764699,0.03672944,0.96632717,0.33406801,0.38277944
-2.20010005,7.95951560,0.01533974,0.12742284,0.46518653,6.43062881,0.03874587,1.00055420,0.34731888,0.38719271
-2.19409705,8.20143252,0.01515510,0.13179223,0.47711004,6.63084441,0.04102111,1.03613921,0.36062472,0.39144487
-2.18809405,8.43976277,0.01490961,0.13654627,0.48847443,6.82624327,0.04356507,1.07283829,0.37390361,0.39552784
-2.18209105,8.67264048,0.01460562,0.14167594,0.49928998,7.01506836,0.04638411,1.11042938,0.38709377,0.39944926
-2.17608804,8.89855062,0.01424746,0.14717442,0.50960905,7.19588186,0.04948036,1.14871661,0.40015318,0.40323326
-2.17008504,9.11633969,0.01384113,0.15303619,0.51952328,7.36757755,0.05285116,1.18753296,0.41305838,0.40692042
-2.16408204,9.32521013,0.01339404,0.15925595,0.52915884,7.52937955,0.05648855,1.22674079,0.42580224,0.41056695
-2.15807904,9.52469838,0.01291463,0.16582726,0.53866986,7.68082682,0.06037884,1.26623034,0.43839097,0.41424295
-2.15207604,9.71463709,0.01241204,0.17274105,0.54823028,7.82174414,0.06450239,1.30591622,0.45084041,0.41802992
-2.14607304,9.89510293,0.01189572,0.17998401,0.55802441,7.95220042,0.06883342,1.34573188,0.46317166,0.42201740
-2.14007004,10.06635179,0.01137507,0.18753709,0.56823641,8.07245592,0.07334010,1.38562247,0.47540640,0.42629895
-2.13406703,10.22874446,0.01085914,0.19537400,0.57903917,8.18290080,0.07798469,1.42553643,0.48756187,0.43096760
-2.12806403,10.38266613,0.01035632,0.20346005,0.59058311,8.28398774,0.08272395,1.46541616,0.49964599,0.43611084
-2.12206103,10.52844387,0.00987407,0.21175120,0.60298535,8.37616188,0.08750967,1.50518845,0.51165259,0.44180555
-2.11605803,10.66626644,0.00941873,0.22019360,0.61631975,8.45979195,0.09228948,1.54475534,0.52355727,0.44811288
-2.11005503,10.79611131,0.00899541,0.22872356,0.63060840,8.53510619,0.09700771,1.58398590,0.53531396,0.45507362
-2.10405203,10.91768338,0.00860781,0.23726800,0.64581513,8.60213704,0.10160651,1.62270978,0.54685249,0.46270407
-2.09804902,11.03036976,0.00825830,0.24574560,0.66184129,8.66067815,0.10602711,1.66071305,0.55807737,0.47099283
