energy_ev,total_up,N_s_up,N_p_up,Te_p_up,Te_d_up,W_p_up,W_d_up
-5.78389195,0.69712414,0.00126916,0.10494692,0.40827154,0.00000000,0.28845734,0.11787730
-5.77788894,0.66886701,0.00126060,0.10028877,0.39328059,0.00000000,0.28272975,0.11219504
-5.77188594,0.64158781,0.00124801,0.09572439,0.37871085,0.00000000,0.27660338,0.10680976
-5.76588294,0.61486875,0.00123071,0.09122422,0.36430032,0.00000000,0.26991588,0.10164819
-5.75987994,0.58835730,0.00120820,0.08676313,0.34983146,0.00000000,0.26254326,0.09664580
-5.75387694,0.56177469,0.00118023,0.08232163,0.33513577,0.00000000,0.25440241,0.09174864
-5.74787394,0.53492055,0.00114672,0.07788670,0.32009597,0.00000000,0.24545169,0.08691456
-5.74187094,0.50767360,0.00110782,0.07345216,0.30464582,0.00000000,0.23568991,0.08211376
-5.73586793,0.47998887,0.00106384,0.06901871,0.28876766,0.00000000,0.22515367,0.07732868
-5.72986493,0.45189178,0.00101528,0.06459348,0.27248833,0.00000000,0.21391333,0.07255337
-5.72386193,0.42346977,0.00096275,0.06018942,0.25587334,0.00000000,0.20206796,0.06779242
-5.71785893,0.39486203,0.00090697,0.05582429,0.23902019,0.00000000,0.18973954,0.06305953
-5.71185593,0.36624808,0.00084873,0.05151957,0.22205082,0.00000000,0.17706670,0.05837584
-5.70585293,0.33783580,0.00078886,0.04729922,0.20510397,0.00000000,0.16419833,0.05376817
-5.69984992,0.30984954,0.00072820,0.04318842,0.18832750,0.00000000,0.15128744,0.04926726
-5.69384692,0.28251902,0.00066756,0.03921235,0.17187132,0.00000000,0.13848541,0.04490611
-5.68784392,0.25606924,0.00060771,0.03539502,0.15588094,0.00000000,0.12593690,0.04071846
-5.68184092,0.23071202,0.00054935,0.03175837,0.14049206,0.00000000,0.11377569,0.03673757
-5.67583792,0.20663924,0.00049310,0.02832140,0.12582626,0.00000000,0.10212129,0.03299528
-5.66983492,0.18401802,0.00043949,0.02509960,0.11198781,0.00000000,0.09107671,0.02952137
-5.66383192,0.16298780,0.00038893,0.02210457,0.09906173,0.00000000,0.08072714,0.02634327
-5.65782891,0.14365930,0.00034175,0.01934384,0.08711300,0.00000000,0.07113952,0.02348607
-5.65182591,0.12611509,0.00029816,0.01682090,0.07618671,0.00000000,0.06236309,0.02097277
-5.64582291,0.11041165,0.00025829,0.01453536,0.06630918,0.00000000,0.05443050,0.01882485
-5.63981991,0.09658253,0.00022217,0.01248331,0.05748979,0.00000000,0.04735961,0.01706297
-5.63381691,0.08464243,0.00018976,0.01065772,0.04972325,0.00000000,0.04115566,0.01570774
-5.62781391,0.07459164,0.00016095,0.00904899,0.04299236,0.00000000,0.03581370,0.01478064
-5.62181091,0.06642074,0.00013559,0.00764545,0.03727073,0.00000000,0.03132113,0.01430482
-5.61580790,0.06011515,0.00011349,0.00643395,0.03252568,0.00000000,0.02766014,0.01430585
-5.60980490,0.05565928,0.00009441,0.00540038,0.02872081,0.00000000,0.02481009,0.01481229
-5.60380190,0.05303995,0.00007813,0.00453016,0.02581837,0.00000000,0.02274949,0.01585608
-5.59779890,0.05224909,0.00006440,0.00380868,0.02378119,0.00000000,0.02145772,0.01747256
-5.59179590,0.05328539,0.00005300,0.00322168,0.02257423,0.00000000,0.02091628,0.01970030
-5.58579290,0.05615494,0.00004371,0.00275550,0.02216551,0.00000000,0.02110963,0.02258048
-5.57978989,0.06087077,0.00003633,0.00239735,0.02252664,0.00000000,0.02202556,0.02615602
-5.57378689,0.06745139,0.00003070,0.00213541,0.02363287,0.00000000,0.02365514,0.03047035
-5.56778389,0.07591839,0.00002670,0.00195888,0.02546256,0.00000000,0.02599229,0.03556581
-5.56178089,0.08629321,0.00002425,0.00185806,0.02799645,0.00000000,0.02903301,0.04148196
-5.55577789,0.09859338,0.00002331,0.00182420,0.03121649,0.00000000,0.03277433,0.04825358
-5.54977489,0.11282833,0.00002388,0.00184952,0.03510453,0.00000000,0.03721311,0.05590871
-5.54377189,0.12899520,0.00002604,0.00192702,0.03964084,0.00000000,0.04234482,0.06446668
-5.53776888,0.14707482,0.00002992,0.00205038,0.04480276,0.00000000,0.04816223,0.07393633
-5.53176588,0.16702824,0.00003568,0.00221380,0.05056334,0.00000000,0.05465441,0.08431458
-5.52576288,0.18879414,0.00004359,0.00241191,0.05689028,0.00000000,0.06180579,0.09558540
-5.51975988,0.21228724,0.00005395,0.00263959,0.06374523,0.00000000,0.06959569,0.10771941
-5.51375688,0.23739826,0.00006713,0.00289190,0.07108346,0.00000000,0.07799819,0.12067411
-5.50775388,0.26399524,0.00008357,0.00316398,0.07885404,0.00000000,0.08698244,0.13439495
-5.50175088,0.29192666,0.00010377,0.00345102,0.08700054,0.00000000,0.09651349,0.14881711
-5.49574787,0.32102604,0.00012827,0.00374825,0.09546230,0.00000000,0.10655356,0.16386815
-5.48974487,0.35111827,0.00015769,0.00405093,0.10417615,0.00000000,0.11706373,0.17947141
-5.48374187,0.38202710,0.00019264,0.00435441,0.11307865,0.00000000,0.12800599,0.19554992
-5.47773887,0.41358374,0.00023380,0.00465422,0.12210859,0.00000000,0.13934553,0.21203093
-5.47173587,0.44563601,0.00028182,0.00494615,0.13120984,0.00000000,0.15105315,0.22885054
-5.46573287,0.47805755,0.00033737,0.00522641,0.14033413,0.00000000,0.16310758,0.24595839
-5.45972986,0.51075652,0.00040105,0.00549170,0.14944386,0.00000000,0.17549759,0.26332196
-5.45372686,0.54368323,0.00047341,0.00573942,0.15851448,0.00000000,0.18822369,0.28093035
-5.44772386,0.57683607,0.00055491,0.00596776,0.16753653,0.00000000,0.20129929,0.29879704
-5.44172086,0.61026527,0.00064589,0.00617582,0.17651691,0.00000000,0.21475112,0.31696162
-5.43571786,0.64407393,0.00074652,0.00636377,0.18547946,0.00000000,0.22861886,0.33548994
-5.42971486,0.67841617,0.00085683,0.00653283,0.19446456,0.00000000,0.24295389,0.35447292
-5.42371186,0.71349208,0.00097660,0.00668543,0.20352780,0.00000000,0.25781718,0.37402363
-5.41770885,0.74953963,0.00110542,0.00682513,0.21273773,0.00000000,0.27327628,0.39427278
-5.41170585,0.78682366,0.00124263,0.00695661,0.22217259,0.00000000,0.28940166,0.41536286
-5.40570285,0.82562232,0.00138731,0.00708563,0.23191629,0.00000000,0.30626242,0.43744085
-5.39969985,0.86621165,0.00153832,0.00721887,0.24205379,0.00000000,0.32392164,0.46065015
-5.39369685,0.90884891,0.00169427,0.00736381,0.25266598,0.00000000,0.34243155,0.48512185
-5.38769385,0.95375542,0.00185357,0.00752853,0.26382435,0.00000000,0.36182885,0.51096581
-5.38169085,1.00109986,0.00201445,0.00772144,0.27558584,0.00000000,0.38213027,0.53826206
-5.37568784,1.05098289,0.00217497,0.00795110,0.28798796,0.00000000,0.40332885,0.56705293
-5.36968484,1.10342374,0.00233315,0.00822590,0.30104452,0.00000000,0.42539085,0.59733624
-5.36368184,1.15834967,0.00248692,0.00855380,0.31474224,0.00000000,0.44825363,0.62906000
-5.35767884,1.21558870,0.00263426,0.00894200,0.32903836,0.00000000,0.47182458,0.66211882
-5.35167584,1.27486598,0.00277322,0.00939670,0.34385941,0.00000000,0.49598104,0.69635226
-5.34567284,1.33580417,0.00290200,0.00992279,0.35910127,0.00000000,0.52057129,0.73154518
-5.33966983,1.39792744,0.00301897,0.01052357,0.37463042,0.00000000,0.54541649,0.76742997
-5.33366683,1.46066929,0.00312276,0.01120058,0.39028637,0.00000000,0.57031342,0.80369071
-5.32766383,1.52338343,0.00321227,0.01195335,0.40588530,0.00000000,0.59503792,0.83996893
-5.32166083,1.58535750,0.00328670,0.01277925,0.42122442,0.00000000,0.61934884,0.87587068
-5.31565783,1.64582884,0.00334558,0.01367342,0.43608725,0.00000000,0.64299230,0.91097477
-5.30965483,1.70400174,0.00338875,0.01462874,0.45024923,0.00000000,0.66570614,0.94484161
-5.30365183,1.75906553,0.00341636,0.01563581,0.46348371,0.00000000,0.68722442,0.97702261
-5.29764882,1.81021288,0.00342886,0.01668311,0.47556794,0.00000000,0.70728183,1.00706959
-5.29164582,1.85665783,0.00342693,0.01775718,0.48628885,0.00000000,0.72561808,1.03454412
-5.28564282,1.89765306,0.00341149,0.01884286,0.49544855,0.00000000,0.74198208,1.05902655
-5.27963982,1.93250607,0.00338362,0.01992368,0.50286931,0.00000000,0.75613604,1.08012459
-5.27363682,1.96059409,0.00334453,0.02098224,0.50839788,0.00000000,0.76785949,1.09748122
-5.26763382,1.98137754,0.00329549,0.02200074,0.51190918,0.00000000,0.77695324,1.11078211
-5.26163082,1.99441183,0.00323783,0.02296149,0.51330927,0.00000000,0.78324333,1.11976226
-5.25562781,1.99935770,0.00317289,0.02384756,0.51253756,0.00000000,0.78658498,1.12421196
-5.24962481,1.99598978,0.00310198,0.02464333,0.50956830,0.00000000,0.78686649,1.12398200
-5.24362181,1.98420350,0.00302636,0.02533518,0.50441133,0.00000000,0.78401299,1.11898810
-5.23761881,1.96402013,0.00294729,0.02591202,0.49711223,0.00000000,0.77799010,1.10921443
-5.23161581,1.93558994,0.00286595,0.02636589,0.48775178,0.00000000,0.76880705,1.09471611
-5.22561281,1.89919321,0.00278353,0.02669244,0.47644477,0.00000000,0.75651934,1.07562066
-5.21960980,1.85523897,0.00270117,0.02689134,0.46333826,0.00000000,0.74123064,1.05212802
-5.21360680,1.80426117,0.00262006,0.02696654,0.44860930,0.00000000,0.72309361,1.02450928
-5.20760380,1.74691229,0.00254141,0.02692643,0.43246202,0.00000000,0.70230958,0.99310374
-5.20160080,1.68395400,0.00246646,0.02678388,0.41512424,0.00000000,0.67912692,0.95831430
-5.19559780,1.61624505,0.00239654,0.02655606,0.39684361,0.00000000,0.65383781,0.92060116
-5.18959480,1.54472634,0.00233304,0.02626419,0.37788319,0.00000000,0.62677368,0.88047376
-5.18359180,1.47040334,0.00227743,0.02593309,0.35851677,0.00000000,0.59829897,0.83848114
-5.17758879,1.39432621,0.00223122,0.02559056,0.33902371,0.00000000,0.56880365,0.79520086
-5.17158579,1.31756805,0.00219595,0.02526670,0.31968367,0.00000000,0.53869455,0.75122677
-5.16558279,1.24120186,0.00217317,0.02499307,0.30077112,0.00000000,0.50838573,0.70715600
-5.15957979,1.16627685,0.00216435,0.02480181,0.28254987,0.00000000,0.47828832,0.66357546
-5.15357679,1.09379490,0.00217085,0.02472461,0.26526776,0.00000000,0.44880013,0.62104850
-5.14757379,1.02468791,0.00219385,0.02479175,0.24915158,0.00000000,0.42029550,0.58010204
-5.14157079,0.95979681,0.00223430,0.02503108,0.23440242,0.00000000,0.39311565,0.54121463
-5.13556778,0.89985298,0.00229280,0.02546702,0.22119158,0.00000000,0.36756010,0.50480608
-5.12956478,0.84546281,0.00236962,0.02611970,0.20965718,0.00000000,0.34387931,0.47122874
-5.12356178,0.79709578,0.00246454,0.02700406,0.19990151,0.00000000,0.32226898,0.44076102
-5.11755878,0.75507671,0.00257689,0.02812920,0.19198931,0.00000000,0.30286610,0.41360321
-5.11155578,0.71958218,0.00270549,0.02949779,0.18594697,0.00000000,0.28574700,0.38987580
-5.10555278,0.69064150,0.00284862,0.03110572,0.18176270,0.00000000,0.27092731,0.36962029
-5.09954977,0.66814184,0.00300403,0.03294185,0.17938770,0.00000000,0.25836400,0.35280245
-5.09354677,0.65183762,0.00316901,0.03498806,0.17873827,0.00000000,0.24795918,0.33931781
-5.08754377,0.64136346,0.00334037,0.03721947,0.17969882,0.00000000,0.23956560,0.32899916
-5.08154077,0.63625046,0.00351458,0.03960484,0.18212574,0.00000000,0.23299366,0.32162571
-5.07553777,0.63594491,0.00368781,0.04210726,0.18585188,0.00000000,0.22801944,0.31693347
-5.06953477,0.63982896,0.00385604,0.04468497,0.19069167,0.00000000,0.22439363,0.31462647
-5.06353177,0.64724222,0.00401522,0.04729239,0.19644665,0.00000000,0.22185094,0.31438833
-5.05752876,0.65750377,0.00416133,0.04988128,0.20291126,0.00000000,0.22011951,0.31589370
-5.05152576,0.66993348,0.00429057,0.05240204,0.20987858,0.00000000,0.21893020,0.31881913
-5.04552276,0.68387220,0.00439946,0.05480502,0.21714614,0.00000000,0.21802522,0.32285302
-5.03951976,0.69869979,0.00448494,0.05704198,0.22452124,0.00000000,0.21716594,0.32770415
-5.03351676,0.71385071,0.00454453,0.05906735,0.23182596,0.00000000,0.21613958,0.33310871
-5.02751376,0.72882647,0.00457636,0.06083956,0.23890141,0.00000000,0.21476452,0.33883540
-5.02151076,0.74320476,0.00457928,0.06232218,0.24561136,0.00000000,0.21289432,0.34468872
-5.01550775,0.75664498,0.00455287,0.06348493,0.25184488,0.00000000,0.21042002,0.35051023
-5.00950475,0.76889028,0.00449749,0.06430441,0.25751822,0.00000000,0.20727109,0.35617802
-5.00350175,0.77976620,0.00441424,0.06476469,0.26257558,0.00000000,0.20341484,0.36160453
-4.99749875,0.78917627,0.00430494,0.06485760,0.26698913,0.00000000,0.19885448,0.36673290
-4.99149575,0.79709498,0.00417207,0.06458273,0.27075795,0.00000000,0.19362610,0.37153229
-4.98549275,0.80355872,0.00401868,0.06394726,0.27390639,0.00000000,0.18779453,0.37599252
-4.97948974,0.80865532,0.00384830,0.06296542,0.27648153,0.00000000,0.18144867,0.38011832
-4.97348674,0.81251287,0.00366482,0.06165789,0.27855019,0.00000000,0.17469617,0.38392379
-4.96748374,0.81528833,0.00347237,0.06005087,0.28019551,0.00000000,0.16765804,0.38742724
-4.96148074,0.81715680,0.00327523,0.05817514,0.28151323,0.00000000,0.16046320,0.39064684
-4.95547774,0.81830169,0.00307763,0.05606492,0.28260779,0.00000000,0.15324333,0.39359737
-4.94947474,0.81890643,0.00288372,0.05375680,0.28358844,0.00000000,0.14612809,0.39628808
-4.94347174,0.81914770,0.00269740,0.05128856,0.28456547,0.00000000,0.13924099,0.39872195
-4.93746873,0.81919065,0.00252226,0.04869817,0.28564653,0.00000000,0.13269591,0.40089609
-4.93146573,0.81918572,0.00236148,0.04602276,0.28693322,0.00000000,0.12659433,0.40280337
-4.92546273,0.81926713,0.00221776,0.04329779,0.28851797,0.00000000,0.12102333,0.40443488
-4.91945973,0.81955265,0.00209327,0.04055634,0.29048115,0.00000000,0.11605433,0.40578312
-4.91345673,0.82014437,0.00198964,0.03782856,0.29288858,0.00000000,0.11174240,0.40684541
-4.90745373,0.82112992,0.00190789,0.03514128,0.29578930,0.00000000,0.10812625,0.40762733
-4.90145073,0.82258400,0.00184849,0.03251778,0.29921365,0.00000000,0.10522863,0.40814579
-4.89544772,0.82456947,0.00181131,0.02997772,0.30317179,0.00000000,0.10305709,0.40843133
-4.88944472,0.82713810,0.00179568,0.02753717,0.30765253,0.00000000,0.10160504,0.40852956
-4.88344172,0.83033044,0.00180040,0.02520879,0.31262259,0.00000000,0.10085296,0.40850135
-4.87743872,0.83417491,0.00182382,0.02300202,0.31802637,0.00000000,0.10076968,0.40842186
-4.87143572,0.83868597,0.00186386,0.02092345,0.32378624,0.00000000,0.10131374,0.40837818
-4.86543272,0.84386164,0.00191806,0.01897709,0.32980339,0.00000000,0.10243464,0.40846590
-4.85942971,0.84968044,0.00198370,0.01716473,0.33595941,0.00000000,0.10407417,0.40878450
-4.85342671,0.85609815,0.00205783,0.01548631,0.34211846,0.00000000,0.10616755,0.40943207
-4.84742371,0.86304470,0.00213738,0.01394022,0.34813023,0.00000000,0.10864463,0.41049940
-4.84142071,0.87042147,0.00221918,0.01252360,0.35383350,0.00000000,0.11143099,0.41206405
-4.83541771,0.87809953,0.00230013,0.01123260,0.35906032,0.00000000,0.11444907,0.41418447
-4.82941471,0.88591890,0.00237720,0.01006261,0.36364082,0.00000000,0.11761925,0.41689475
-4.82341171,0.89368924,0.00244754,0.00900847,0.36740820,0.00000000,0.12086098,0.42020025
-4.81740870,0.90119209,0.00250857,0.00806458,0.37020411,0.00000000,0.12409398,0.42407436
-4.81140570,0.90818462,0.00255801,0.00722509,0.37188394,0.00000000,0.12723945,0.42845667
-4.80540270,0.91440506,0.00259393,0.00648399,0.37232190,0.00000000,0.13022128,0.43325275
-4.79939970,0.91957945,0.00261484,0.00583519,0.37141572,0.00000000,0.13296741,0.43833550
-4.79339670,0.92342967,0.00261967,0.00527267,0.36909068,0.00000000,0.13541112,0.44354820
-4.78739370,0.92568244,0.00260780,0.00479051,0.36530285,0.00000000,0.13749232,0.44870912
-4.78139070,0.92607891,0.00257908,0.00438299,0.36004135,0.00000000,0.13915889,0.45361750
-4.77538769,0.92438444,0.00253380,0.00404472,0.35332959,0.00000000,0.14036786,0.45806072
-4.76938469,0.92039835,0.00247268,0.00377067,0.34522543,0.00000000,0.14108657,0.46182240
-4.76338169,0.91396307,0.00239681,0.00355628,0.33582020,0.00000000,0.14129371,0.46469094
-4.75737869,0.90497240,0.00230763,0.00339757,0.32523675,0.00000000,0.14098013,0.46646836
-4.75137569,0.89337864,0.00220685,0.00329116,0.31362660,0.00000000,0.14014960,0.46697886
-4.74537269,0.87919812,0.00209641,0.00323436,0.30116630,0.00000000,0.13881924,0.46607681
-4.73936968,0.86251512,0.00197839,0.00322522,0.28805326,0.00000000,0.13701978,0.46365382
-4.73336668,0.84348375,0.00185501,0.00326252,0.27450123,0.00000000,0.13479561,0.45964457
-4.72736368,0.82232801,0.00172849,0.00334577,0.26073549,0.00000000,0.13220452,0.45403108
-4.72136068,0.79933969,0.00160105,0.00347516,0.24698823,0.00000000,0.12931725,0.44684532
-4.71535768,0.77487439,0.00147486,0.00365149,0.23349400,0.00000000,0.12621673,0.43816995
-4.70935468,0.74934563,0.00135197,0.00387605,0.22048558,0.00000000,0.12299715,0.42813720
-4.70335168,0.72321726,0.00123434,0.00415049,0.20819022,0.00000000,0.11976277,0.41692595
-4.69734867,0.69699445,0.00112376,0.00447662,0.19682656,0.00000000,0.11662654,0.40475711
-4.69134567,0.67121348,0.00102188,0.00485621,0.18660194,0.00000000,0.11370852,0.39188749
-4.68534267,0.64643074,0.00093021,0.00529080,0.17771040,0.00000000,0.11113424,0.37860249
-4.67933967,0.62321108,0.00085012,0.00578144,0.17033122,0.00000000,0.10903279,0.36520791
-4.67333667,0.60211616,0.00078284,0.00632848,0.16462785,0.00000000,0.10753499,0.35202108
-4.66733367,0.58369287,0.00072952,0.00693135,0.16074731,0.00000000,0.10677132,0.33936200
-4.66133067,0.56846222,0.00069120,0.00758838,0.15881987,0.00000000,0.10686993,0.32754439
-4.65532766,0.55690908,0.00066885,0.00829666,0.15895883,0.00000000,0.10795452,0.31686744
-4.64932466,0.54947274,0.00066339,0.00905191,0.16126053,0.00000000,0.11014223,0.30760813
-4.64332166,0.54653875,0.00067568,0.00984845,0.16580412,0.00000000,0.11354151,0.30001463
-4.63731866,0.54843181,0.00070654,0.01067924,0.17265140,0.00000000,0.11824989,0.29430080
-4.63131566,0.55541002,0.00075674,0.01153595,0.18184629,0.00000000,0.12435179,0.29064192
-4.62531266,0.56766026,0.00082697,0.01240916,0.19341412,0.00000000,0.13191630,0.28917164
-4.61930965,0.58529483,0.00091783,0.01328860,0.20736059,0.00000000,0.14099488,0.28998023
-4.61330665,0.60834903,0.00102981,0.01416344,0.22367055,0.00000000,0.15161915,0.29311381
-4.60730365,0.63677985,0.00116321,0.01502273,0.24230641,0.00000000,0.16379870,0.29857477
-4.60130065,0.67046556,0.00131814,0.01585580,0.26320654,0.00000000,0.17751899,0.30632293
-4.59529765,0.70920613,0.00149444,0.01665275,0.28628362,0.00000000,0.19273953,0.31627747
-4.58929465,0.75272471,0.00169163,0.01740499,0.31142319,0.00000000,0.20939235,0.32831940
-4.58329165,0.80067008,0.00190889,0.01810575,0.33848254,0.00000000,0.22738084,0.34229462
-4.57728864,0.85262023,0.00214502,0.01875061,0.36729022,0.00000000,0.24657934,0.35801718
-4.57128564,0.90808747,0.00239836,0.01933805,0.39764638,0.00000000,0.26683332,0.37527309
-4.56528264,0.96652503,0.00266683,0.01986990,0.42932417,0.00000000,0.28796058,0.39382432
-4.55927964,1.02733567,0.00294790,0.02035182,0.46207235,0.00000000,0.30975340,0.41341321
-4.55327664,1.08988234,0.00323861,0.02079365,0.49561943,0.00000000,0.33198189,0.43376734
-4.54727364,1.15350114,0.00353562,0.02120979,0.52967920,0.00000000,0.35439844,0.45460481
-4.54127064,1.21751663,0.00383523,0.02161940,0.56395778,0.00000000,0.37674350,0.47564006
-4.53526763,1.28125937,0.00413350,0.02204658,0.59816219,0.00000000,0.39875236,0.49659026
-4.52926463,1.34408546,0.00442631,0.02252045,0.63200996,0.00000000,0.42016300,0.51718222
-4.52326163,1.40539757,0.00470949,0.02307506,0.66523977,0.00000000,0.44072466,0.53715980
-4.51725863,1.46466684,0.00497893,0.02374926,0.69762239,0.00000000,0.46020696,0.55629160
-4.51125563,1.52145480,0.00523069,0.02458639,0.72897158,0.00000000,0.47840898,0.57437890
-4.50525263,1.57543413,0.00546117,0.02563381,0.75915430,0.00000000,0.49516820,0.59126334
-4.49924962,1.62640736,0.00566720,0.02694231,0.78809942,0.00000000,0.51036852,0.60683427
-4.49324662,1.67432194,0.00584614,0.02856532,0.81580446,0.00000000,0.52394711,0.62103513
-4.48724362,1.71928084,0.00599603,0.03055788,0.84233959,0.00000000,0.53589959,0.63386870
-4.48124062,1.76154723,0.00611560,0.03297552,0.86784838,0.00000000,0.54628303,0.64540063
-4.47523762,1.80154250,0.00620437,0.03587286,0.89254481,0.00000000,0.55521661,0.65576092
-4.46923462,1.83983687,0.00626264,0.03930201,0.91670643,0.00000000,0.56287952,0.66514310
-4.46323162,1.87713224,0.00629149,0.04331086,0.94066344,0.00000000,0.56950616,0.67380071
-4.45722861,1.91423738,0.00629273,0.04794117,0.96478399,0.00000000,0.57537849,0.68204110
-4.45122561,1.95203588,0.00626884,0.05322659,0.98945610,0.00000000,0.58081582,0.69021640
-4.44522261,1.99144786,0.00622288,0.05919062,1.01506684,0.00000000,0.58616234,0.69871195
-4.43921961,2.03338675,0.00615834,0.06584461,1.04197970,0.00000000,0.59177278,0.70793224
-4.43321661,2.07871291,0.00607903,0.07318585,1.07051112,0.00000000,0.59799679,0.71828510
-4.42721361,2.12818610,0.00598894,0.08119596,1.10090753,0.00000000,0.60516274,0.73016429
-4.42121061,2.18241906,0.00589205,0.08983947,1.13332396,0.00000000,0.61356168,0.74393157
-4.41520760,2.24183457,0.00579223,0.09906286,1.16780566,0.00000000,0.62343214,0.75989869
-4.40920460,2.30662828,0.00569308,0.10879415,1.20427380,0.00000000,0.63494658,0.77831022
-4.40320160,2.37673938,0.00559781,0.11894296,1.24251625,0.00000000,0.64820025,0.79932800
-4.39719860,2.45183114,0.00550914,0.12940135,1.28218431,0.00000000,0.66320284,0.82301800
-4.39119560,2.53128240,0.00542924,0.14004519,1.32279583,0.00000000,0.67987369,0.84934023
-4.38519260,2.61419132,0.00535965,0.15073632,1.36374486,0.00000000,0.69804070,0.87814239
-4.37918959,2.69939143,0.00530131,0.16132533,1.40431770,0.00000000,0.71744309,0.90915761
-4.37318659,2.78547970,0.00525452,0.17165494,1.44371484,0.00000000,0.73773808,0.94200656
-4.36718359,2.87085598,0.00521902,0.18156384,1.48107776,0.00000000,0.75851118,0.97620414
-4.36118059,2.95377197,0.00519403,0.19089097,1.51551960,0.00000000,0.77928971,1.01117043
-4.35517759,3.03238795,0.00517831,0.19947996,1.54615817,0.00000000,0.79955898,1.04624579
-4.34917459,3.10483480,0.00517030,0.20718363,1.57214977,0.00000000,0.81878047,1.08070946
-4.34317159,3.16927849,0.00516819,0.21386835,1.59272214,0.00000000,0.83641105,1.11380107
-4.33716858,3.22398437,0.00517002,0.21941807,1.60720503,0.00000000,0.85192271,1.14474415
-4.33116558,3.26737823,0.00517383,0.22373786,1.61505678,0.00000000,0.86482151,1.17277084
-4.32516258,3.29810148,0.00517770,0.22675673,1.61588566,0.00000000,0.87466527,1.19714670
-4.31915958,3.31505813,0.00517987,0.22842977,1.60946500,0.00000000,0.88107903,1.21719465
-4.31315658,3.31745146,0.00517880,0.22873929,1.59574137,0.00000000,0.88376771,1.23231706
-4.30715358,3.30480903,0.00517322,0.22769511,1.57483551,0.00000000,0.88252549,1.24201514
