energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-5.48374187,2.73906128,0.00417513,0.22337726,0.27741854,0.84610070,0.08994377,1.36357899,0.23310669,0.29964040
-5.47773887,2.79346907,0.00429105,0.22537560,0.28237386,0.87235955,0.09094646,1.39396096,0.24516682,0.30174125
-5.47173587,2.83902557,0.00439907,0.22644456,0.28654153,0.89643518,0.09159865,1.42023386,0.25685518,0.30261749
-5.46573287,2.87589251,0.00449960,0.22662629,0.28997356,0.91822560,0.09191522,1.44244310,0.26806256,0.30234750
-5.45972986,2.90433075,0.00459300,0.22597510,0.29273291,0.93764300,0.09191560,1.46067845,0.27867864,0.30102644
-5.45372686,2.92467958,0.00467958,0.22455474,0.29489063,0.95461118,0.09162286,1.47506514,0.28859396,0.29876192
-5.44772386,2.93733636,0.00475948,0.22243558,0.29652324,0.96906354,0.09106269,1.48575530,0.29770227,0.29566941
-5.44172086,2.94273784,0.00483269,0.21969186,0.29771004,0.98094198,0.09026250,1.49292032,0.30590312,0.29186784
-5.43571786,2.94134420,0.00489897,0.21639921,0.29853099,0.99019671,0.08925048,1.49674445,0.31310468,0.28747556
-5.42971486,2.93362666,0.00495784,0.21263238,0.29906475,0.99678718,0.08805477,1.49742023,0.31922673,0.28260680
-5.42371186,2.92005906,0.00500861,0.20846356,0.29938743,1.00068405,0.08670287,1.49514552,0.32420355,0.27736888
-5.41770885,2.90111349,0.00505041,0.20396108,0.29957160,1.00187210,0.08522102,1.49012241,0.32798685,0.27186024
-5.41170585,2.87725978,0.00508219,0.19918871,0.29968597,1.00035375,0.08363388,1.48255764,0.33054835,0.26616929
-5.40570285,2.84896817,0.00510285,0.19420539,0.29979535,0.99615307,0.08196420,1.47266430,0.33188202,0.26037419
-5.39969985,2.81671447,0.00511129,0.18906554,0.29996110,0.98931971,0.08023279,1.46066432,0.33200584,0.25454334
-5.39369685,2.78098672,0.00510648,0.18381959,0.30024180,0.97993259,0.07845836,1.44679144,0.33096294,0.24873657
-5.38769385,2.74229234,0.00508761,0.17851495,0.30069412,0.96810282,0.07665766,1.43129395,0.32882204,0.24300685
-5.38169085,2.70116470,0.00505416,0.17319706,0.30137394,0.95397568,0.07484547,1.41443709,0.32567723,0.23740232
-5.37568784,2.65816851,0.00500599,0.16791050,0.30233736,0.93773128,0.07303477,1.39650446,0.32164688,0.23196850
-5.36968484,2.61390304,0.00494342,0.16270008,0.30364199,0.91958385,0.07123675,1.37779846,0.31687194,0.22675039
-5.36368184,2.56900304,0.00486732,0.15761173,0.30534806,0.89977958,0.06946094,1.35863959,0.31151348,0.22179447
-5.35767884,2.52413703,0.00477917,0.15269319,0.30751976,0.87859297,0.06771524,1.33936459,0.30574965,0.21715024
-5.35167584,2.48000310,0.00468105,0.14799431,0.31022652,0.85632197,0.06600593,1.32032365,0.29977218,0.21287130
-5.34567284,2.43732259,0.00457566,0.14356709,0.31354453,0.83328209,0.06433770,1.30187701,0.29378250,0.20901598
-5.33966983,2.39683222,0.00446632,0.13946533,0.31755839,0.80979975,0.06271359,1.28439119,0.28798762,0.20564722
-5.33366683,2.35927521,0.00435692,0.13574389,0.32236297,0.78620527,0.06113503,1.26823534,0.28259600,0.20283204
-5.32766383,2.32539217,0.00425184,0.13245771,0.32806556,0.76282584,0.05960183,1.25377795,0.27781342,0.20064033
-5.32166083,2.29591244,0.00415589,0.12966050,0.33478823,0.73997886,0.05811223,1.24138445,0.27383910,0.19914326
-5.31565783,2.27154654,0.00407421,0.12740334,0.34267039,0.71796590,0.05666298,1.23141565,0.27086212,0.19841134
-5.30965483,2.25298002,0.00401215,0.12573303,0.35187146,0.69706759,0.05524947,1.22422743,0.26905826,0.19851215
-5.30365183,2.24086913,0.00397517,0.12469062,0.36257353,0.67753962,0.05386597,1.22017150,0.26858729,0.19950806
-5.29764882,2.23583833,0.00396870,0.12430981,0.37498375,0.65960995,0.05250584,1.21959708,0.26959082,0.20145393
-5.29164582,2.23847943,0.00399802,0.12461568,0.38933630,0.64347720,0.05116181,1.22285330,0.27219072,0.20439500
-5.28564282,2.24935206,0.00406816,0.12562355,0.40589370,0.62931023,0.04982636,1.23029185,0.27648804,0.20836510
-5.27963982,2.26898497,0.00418375,0.12733830,0.42494701,0.61724868,0.04849201,1.24226949,0.28256252,0.21338523
-5.27363682,2.29787743,0.00434893,0.12975390,0.44681484,0.60740434,0.04715167,1.25914965,0.29047258,0.21946274
-5.26763382,2.33650011,0.00456724,0.13285355,0.47184076,0.59986312,0.04579898,1.28130289,0.30025576,0.22659102
-5.26163082,2.38529471,0.00484151,0.13661018,0.50038888,0.59468726,0.04442855,1.30910541,0.31192951,0.23474989
-5.25562781,2.44467158,0.00517380,0.14098747,0.53283742,0.59191763,0.04303622,1.34293528,0.32549234,0.24390667
-5.24962481,2.51500488,0.00556528,0.14594134,0.56957020,0.59157583,0.04161921,1.38316599,0.34092515,0.25401784
-5.24362181,2.59662470,0.00601619,0.15142186,0.61096586,0.59366583,0.04017621,1.43015708,0.35819271,0.26503136
-5.23761881,2.68980598,0.00652578,0.15737556,0.65738503,0.59817513,0.03870742,1.48424186,0.37724516,0.27688946
-5.23161581,2.79475409,0.00709223,0.16374805,0.70915555,0.60507508,0.03721448,1.54571219,0.39801946,0.28953191
-5.22561281,2.91158730,0.00771267,0.17048682,0.76655607,0.61432057,0.03570037,1.61480077,0.42044069,0.30289945
-5.21960980,3.04031645,0.00838309,0.17754410,0.82979842,0.62584892,0.03416928,1.69166130,0.44442315,0.31693738
-5.21360680,3.18082254,0.00909841,0.18487977,0.89900937,0.63957807,0.03262639,1.77634725,0.46987104,0.33159900
-5.20760380,3.33283290,0.00985245,0.19246392,0.97421232,0.65540422,0.03107764,1.86879008,0.49667894,0.34684873
-5.20160080,3.49589720,0.01063802,0.20027918,1.05530986,0.67319913,0.02952954,1.96877777,0.52473178,0.36266471
-5.19559780,3.66936429,0.01144692,0.20832251,1.14206782,0.69280720,0.02798890,2.07593486,0.55390444,0.37904073
-5.18959480,3.85236134,0.01227012,0.21660632,1.23410177,0.71404263,0.02646267,2.18970510,0.58406102,0.39598716
-5.18359180,4.04377666,0.01309781,0.22515891,1.33086695,0.73668701,0.02495770,2.30933786,0.61505377,0.41353099
-5.17758879,4.24224766,0.01391961,0.23402404,1.43165224,0.76048744,0.02348060,2.43387939,0.64672182,0.43171463
-5.17158579,4.44615533,0.01472474,0.24325964,1.53557906,0.78515568,0.02203761,2.56217013,0.67888987,0.45059369
-5.16558279,4.65362664,0.01550223,0.25293565,1.64160585,0.81036846,0.02063453,2.69284883,0.71136690,0.47023359
-5.15957979,4.86254590,0.01624114,0.26313099,1.74853847,0.83576915,0.01927661,2.82436414,0.74394520,0.49070516
-5.15357679,5.07057592,0.01693084,0.27392985,1.85504680,0.86097111,0.01796857,2.95499434,0.77639987,0.51207946
-5.14757379,5.27518950,0.01756128,0.28541733,1.95968752,0.88556270,0.01671462,3.08287500,0.80848890,0.53442203
-5.14157079,5.47371135,0.01812322,0.29767470,2.06093271,0.90911406,0.01551844,3.20603453,0.83995409,0.55778674
-5.13556778,5.66336991,0.01860854,0.31077443,2.15720379,0.93118557,0.01438331,3.32243701,0.87052295,0.58220978
-5.12956478,5.84135823,0.01901044,0.32477535,2.24690977,0.95133786,0.01331219,3.43003111,0.89991159,0.60770398
-5.12356178,6.00490242,0.01932371,0.33971798,2.32848869,0.96914312,0.01230781,3.52680395,0.92782871,0.63425383
-5.11755878,6.15133572,0.01954488,0.35562059,2.40045103,0.98419743,0.01137288,3.61083797,0.95398068,0.66181163
-5.11155578,6.27817575,0.01967240,0.37247594,2.46142320,0.99613352,0.01051025,3.68036898,0.97807751,0.69029491
-5.10555278,6.38320214,0.01970670,0.39024904,2.51018975,1.00463374,0.00972311,3.73384308,0.99983966,0.71958550
-5.09954977,6.46453158,0.01965026,0.40887613,2.54573242,1.00944243,0.00901524,3.76997026,1.01900544,0.74953024
-5.09354677,6.52068707,0.01950758,0.42826488,2.56726432,1.01037735,0.00839130,3.78777237,1.03533863,0.77994354
-5.08754377,6.55065835,0.01928507,0.44829583,2.57425794,1.00733948,0.00785707,3.78662330,1.04863612,0.81061154
-5.08154077,6.55395053,0.01899097,0.46882518,2.56646538,1.00032084,0.00741985,3.76627959,1.05873513,0.84129796
-5.07553777,6.53061852,0.01863509,0.48968858,2.54393011,0.98940971,0.00708870,3.72689978,1.06551968,0.87175110
-5.06953477,6.48128524,0.01822857,0.51070599,2.50698936,0.97479303,0.00687486,3.66905163,1.06892600,0.90171193
-5.06353177,6.40714218,0.01778359,0.53168712,2.45626712,0.95675578,0.00679204,3.59370642,1.06894648,0.93092258
-5.05752876,6.30993180,0.01731305,0.55243736,2.39265769,0.93567713,0.00685671,3.50222047,1.06563198,0.95913496
-5.05152576,6.19191175,0.01683015,0.57276372,2.31730067,0.91202343,0.00708839,3.39630432,1.05909233,0.98611895
-5.04552276,6.05580205,0.01634809,0.59248056,2.23154809,0.88633830,0.00750984,3.27798068,1.04949481,1.01166967
-5.03951976,5.90471656,0.01587963,0.61141479,2.13692515,0.85923000,0.00814714,3.14953263,1.03706061,1.03561345
-5.03351676,5.74208128,0.01543675,0.62941012,2.03508621,0.83135652,0.00902972,3.01344394,1.02205943,1.05781204
-5.02751376,5.57154217,0.01503033,0.64633035,1.92776764,0.80340892,0.01019011,2.87233382,1.00480227,1.07816494
-5.02151076,5.39686567,0.01466979,0.66206131,1.81673952,0.77609335,0.01166369,2.72888830,0.98563266,1.09660955
-5.01550775,5.22183546,0.01436288,0.67651158,1.70375799,0.75011249,0.01348807,2.58579073,0.96491671,1.11311918
-5.00950475,5.05014880,0.01411542,0.68961177,1.59052006,0.72614684,0.01570238,2.44565357,0.94303226,1.12769913
-5.00350175,4.88531605,0.01393119,0.70131268,1.47862232,0.70483645,0.01834626,2.31095381,0.92035762,1.14038079
-4.99749875,4.73056641,0.01381184,0.71158237,1.36952510,0.68676366,0.02145864,2.18397375,0.89726026,1.15121452
-4.99149575,4.58876287,0.01375685,0.72040237,1.26452278,0.67243728,0.02507628,2.06674861,0.87408595,1.16026143
-4.98549275,4.46232862,0.01376360,0.72776350,1.16472130,0.66227857,0.02923209,1.96102241,0.85114871,1.16758472
-4.97948974,4.35318718,0.01382748,0.73366140,1.07102288,0.65660929,0.03395339,1.86821272,0.82872208,1.17324118
-4.97348674,4.26271725,0.01394208,0.73809233,0.98411819,0.65564228,0.03925986,1.78938484,0.80703184,1.17727333
-4.96748374,4.19172370,0.01409937,0.74104943,0.90448550,0.65947448,0.04516167,1.72523560,0.78625070,1.17970276
-4.96148074,4.14042466,0.01429005,0.74251982,0.83239642,0.66808271,0.05165746,1.67608661,0.76649495,1.18052522
-4.95547774,4.10845515,0.01450379,0.74248272,0.76792729,0.68132231,0.05873258,1.64188669,0.74782330,1.17970769
-4.94947474,4.09488642,0.01472963,0.74090890,0.71097541,0.69892851,0.06635751,1.62222295,0.73023795,1.17718778
-4.94347174,4.09826054,0.01495626,0.73776131,0.66127910,0.72052076,0.07448660,1.61633989,0.71368775,1.17287557
-4.93746873,4.11663903,0.01517244,0.73299717,0.61844040,0.74560991,0.08305735,1.62316602,0.69807337,1.16665784
-4.93146573,4.14766406,0.01536729,0.72657124,0.58194963,0.77360811,0.09199010,1.64134695,0.68325429,1.15840458
-4.92546273,4.18863090,0.01553065,0.71844017,0.55121057,0.80384150,0.10118846,1.66928454,0.66905720,1.14797737
-4.91945973,4.23656946,0.01565333,0.70856767,0.52556568,0.83556540,0.11054031,1.70518106,0.65528568,1.13523942
-4.91345673,4.28833322,0.01572745,0.69693031,0.50432028,0.86798180,0.11991957,1.74708758,0.64173059,1.12006658
-4.90745373,4.34069313,0.01574655,0.68352341,0.48676541,0.90025895,0.12918863,1.79295563,0.62818086,1.10235886
-4.90145073,4.39043419,0.01570583,0.66836692,0.47219864,0.93155252,0.13820141,1.84069127,0.61443428,1.08205193
-4.89544772,4.43445232,0.01560226,0.65151080,0.45994256,0.96102795,0.14680706,1.88821014,0.60030786,1.05912792
-4.88944472,4.46984869,0.01543462,0.63303956,0.44936071,0.98788342,0.15485399,1.93349264,0.58564745,1.03362502
-4.88344172,4.49401924,0.01520352,0.61307591,0.43987086,1.01137272,0.16219435,1.97463761,0.57033617,1.00564544
-4.87743872,4.50473643,0.01491140,0.59178299,0.43095552,1.03082744,0.16868848,2.00991341,0.55430154,0.97536127
-4.87143572,4.50022109,0.01456241,0.56936532,0.42216977,1.04567765,0.17420944,2.03780470,0.53752092,0.94301803
-4.86543272,4.47920183,0.01416233,0.54606819,0.41314652,1.05547034,0.17864719,2.05705386,0.52002529,0.90893560
-4.85942971,4.44096025,0.01371840,0.52217560,0.40359928,1.05988500,0.18191235,2.06669547,0.50190108,0.87350660
-4.85342671,4.38536028,0.01323915,0.49800675,0.39332272,1.05874556,0.18393933,2.06608290,0.48329029,0.83719214
-4.84742371,4.31286060,0.01273418,0.47391121,0.38219117,1.05202833,0.18468866,2.05490600,0.46438869,0.80051521
-4.84142071,4.22450962,0.01221397,0.45026288,0.37015532,1.03986550,0.18414847,2.03319931,0.44544247,0.76405172
-4.83541771,4.12192311,0.01168964,0.42745304,0.35723735,1.02254387,0.18233493,2.00134042,0.42674326,0.72841978
-4.82941471,4.00724496,0.01117269,0.40588261,0.34352480,1.00049903,0.17929171,1.96003865,0.40862195,0.69426729
-4.82341171,3.88309260,0.01067480,0.38595387,0.32916343,0.97430494,0.17508853,1.91031430,0.39144134,0.66225836
-4.81740870,3.75248860,0.01020757,0.36806190,0.31434926,0.94465930,0.16981870,1.85346935,0.37558794,0.63305892
-4.81140570,3.61878073,0.00978228,0.35258595,0.29932027,0.91236530,0.16359597,1.79105066,0.36146321,0.60732192
-4.80540270,3.48555322,0.00940969,0.33988088,0.28434766,0.87831034,0.15655065,1.72480692,0.34947437,0.58567244
-4.79939970,3.35653176,0.00909982,0.33026902,0.26972734,0.84344241,0.14882530,1.65664095,0.34002508,0.56869312
-4.79339670,3.23548546,0.00886174,0.32403239,0.25577142,0.80874503,0.14057023,1.58855886,0.33350609,0.55691027
-4.78739370,3.12612853,0.00870338,0.32140573,0.24280020,0.77521163,0.13193878,1.52261787,0.33028622,0.55078080
-4.78139070,3.03202453,0.00863140,0.32257018,0.23113468,0.74382001,0.12308287,1.46087410,0.33070362,0.55068046
-4.77538769,2.95649586,0.00865099,0.32764796,0.22108963,0.71550784,0.11414874,1.40533212,0.33505758,0.55689349
-4.76938469,2.90254073,0.00876577,0.33669813,0.21296744,0.69114981,0.10527327,1.35789723,0.34360101,0.56960393
-4.76338169,2.87275963,0.00897766,0.34971349,0.20705272,0.67153699,0.09658077,1.32033187,0.35653369,0.58888892
-4.75737869,2.86929297,0.00928685,0.36661877,0.20360761,0.65735898,0.08818049,1.29421677,0.37399639,0.61471402
-4.75137569,2.89377094,0.00969170,0.38727025,0.20286786,0.64918907,0.08016488,1.28091759,0.39606601,0.64693079
-4.74537269,2.94727664,0.01018876,0.41145685,0.20503968,0.64747276,0.07260851,1.28155749,0.42275191,0.68527691
-4.73936968,3.03032294,0.01077276,0.43890277,0.21029720,0.65251968,0.06556775,1.29699581,0.45399341,0.72937872
-4.73336668,3.14284312,0.01143670,0.46927176,0.21878055,0.66449905,0.05908108,1.32781304,0.48965876,0.77875645
-4.72736368,3.28419535,0.01217194,0.50217298,0.23059458,0.68343847,0.05317003,1.37430191,0.52954551,0.83283212
-4.72136068,3.45318053,0.01296833,0.53716847,0.24580803,0.70922603,0.04784047,1.43646456,0.57338253,0.89094001
-4.71535768,3.64807281,0.01381442,0.57378201,0.26445321,0.74161552,0.04308445,1.51401561,0.62083366,0.95233963
-4.70935468,3.86666198,0.01469763,0.61150939,0.28652608,0.78023447,0.03888214,1.60639073,0.67150298,1.01623099
-4.70335168,4.10630650,0.01560458,0.64982977,0.31198671,0.82459480,0.03520403,1.71276056,0.72494178,1.08177183
-4.69734867,4.36399583,0.01652132,0.68821779,0.34076004,0.87410569,0.03201313,1.83204948,0.78065703,1.14809639
-4.69134567,4.63642052,0.01743368,0.72615630,0.37273695,0.92808837,0.02926713,1.96295893,0.83812127,1.21433537
-4.68534267,4.92004813,0.01832757,0.76314904,0.40777547,0.98579244,0.02692047,2.10399458,0.89678362,1.27963633
-4.67933967,5.21120300,0.01918934,0.79873317,0.44570216,1.04641330,0.02492613,2.25349701,0.95608170,1.34318404
-4.67333667,5.50614773,0.02000609,0.83249097,0.48631348,1.10911026,0.02323734,2.40967491,1.01545398,1.40422006
-4.66733367,5.80116401,0.02076598,0.86406039,0.52937722,1.17302485,0.02180891,2.57064036,1.07435229,1.46206088
-4.66133067,6.09263054,0.02145854,0.89314410,0.57463379,1.23729889,0.02059829,2.73444496,1.13225387,1.51611405
-4.65532766,6.37709575,0.02207487,0.91951660,0.62179730,1.30109187,0.01956649,2.89911626,1.18867275,1.56589164
-4.64932466,6.65134319,0.02260787,0.94302911,0.67055658,1.36359715,0.01867852,3.06269319,1.24316978,1.61102047
-4.64332166,6.91244785,0.02305235,0.96361212,0.72057590,1.42405662,0.01790383,3.22325992,1.29536104,1.65124896
