energy_ev,total_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
-5.63981991,6.94444926,0.03923668,0.29280668,1.79617250,0.00000000,2.89883066,3.26363136,3.02347045,0.00000000
-5.63381691,6.83346263,0.03959193,0.28538455,1.75546812,0.00000000,2.83517894,3.24018057,2.95037265,0.00000000
-5.62781391,6.71149881,0.03996559,0.27711361,1.70892930,0.00000000,2.76352501,3.21639188,2.86990031,0.00000000
-5.62181091,6.58112506,0.04036827,0.26811169,1.65741420,0.00000000,2.68522551,3.19306986,2.78338128,0.00000000
-5.61580790,6.44505931,0.04080872,0.25850859,1.60185242,0.00000000,2.60173066,3.17104469,2.69221817,0.00000000
-5.60980490,6.30608217,0.04129313,0.24844200,1.54321409,0.00000000,2.51453575,3.15114500,2.59784725,0.00000000
-5.60380190,6.16694704,0.04182447,0.23805319,1.48247755,0.00000000,2.42513110,3.13417122,2.50169624,0.00000000
-5.59779890,6.03029250,0.04240195,0.22748244,1.42059732,0.00000000,2.33495297,3.12087038,2.40514303,0.00000000
-5.59179590,5.89856085,0.04302066,0.21686466,1.35847387,0.00000000,2.24533784,3.11191346,2.30947709,0.00000000
-5.58579290,5.77392640,0.04367146,0.20632525,1.29692658,0.00000000,2.15748214,3.10787606,2.21586537,0.00000000
-5.57978989,5.65823662,0.04434104,0.19597653,1.23667123,0.00000000,2.07240940,3.10922288,2.12532428,0.00000000
-5.57378689,5.55296814,0.04501220,0.18591490,1.17830290,0.00000000,1.99094616,3.11629646,2.03869866,0.00000000
-5.56778389,5.45919921,0.04566446,0.17621870,1.12228502,0.00000000,1.91370760,3.12931016,1.95664856,0.00000000
-5.56178089,5.37759876,0.04627474,0.16694714,1.06894474,0.00000000,1.84109312,3.14834520,1.87964411,0.00000000
-5.55577789,5.30843174,0.04681832,0.15814000,1.01847471,0.00000000,1.77329176,3.17335152,1.80796824,0.00000000
-5.54977489,5.25157929,0.04726991,0.14981836,0.97094071,0.00000000,1.71029654,3.20415177,1.74172663,0.00000000
-5.54377189,5.20657179,0.04760478,0.14198601,0.92629451,0.00000000,1.65192665,3.24044784,1.68086399,0.00000000
-5.53776888,5.17263215,0.04779992,0.13463166,0.88439104,0.00000000,1.59785582,3.28182936,1.62518543,0.00000000
-5.53176588,5.14872649,0.04783522,0.12773161,0.84500858,0.00000000,1.54764499,3.32778329,1.57438151,0.00000000
-5.52576288,5.13361930,0.04769449,0.12125283,0.80787095,0.00000000,1.50077745,3.37770430,1.52805540,0.00000000
-5.51975988,5.12593006,0.04736640,0.11515623,0.77267025,0.00000000,1.45669437,3.43090529,1.48575086,0.00000000
-5.51375688,5.12418882,0.04684514,0.10939989,0.73908911,0.00000000,1.41482903,3.48662786,1.44697949,0.00000000
-5.50775388,5.12688842,0.04613096,0.10394215,0.70682131,0.00000000,1.37463807,3.54405272,1.41124623,0.00000000
-5.50175088,5.13253176,0.04523035,0.09874445,0.67558977,0.00000000,1.33562846,3.60230993,1.37807200,0.00000000
-5.49574787,5.13967290,0.04415604,0.09377369,0.64516139,0.00000000,1.29737937,3.66048937,1.34701293,0.00000000
-5.48974487,5.14695130,0.04292670,0.08900417,0.61535812,0.00000000,1.25955824,3.71765161,1.31767574,0.00000000
-5.48374187,5.15311939,0.04156632,0.08441889,0.58606416,0.00000000,1.22193101,3.77283972,1.28972906,0.00000000
-5.47773887,5.15706338,0.04010352,0.08001045,0.55722908,0.00000000,1.18436650,3.82509208,1.26291088,0.00000000
-5.47173587,5.15781831,0.03857050,0.07578126,0.52886737,0.00000000,1.14683562,3.87345681,1.23703230,0.00000000
-5.46573287,5.15457783,0.03700196,0.07174339,0.50105444,0.00000000,1.10940582,3.91700756,1.21197808,0.00000000
-5.45972986,5.14669973,0.03543388,0.06791788,0.47391992,0.00000000,1.07223183,3.95486078,1.18770442,0.00000000
-5.45372686,5.13370786,0.03390223,0.06433374,0.44763856,0.00000000,1.03554341,3.98619415,1.16423444,0.00000000
-5.44772386,5.11529106,0.03244176,0.06102661,0.42241953,0.00000000,0.99963114,4.01026550,1.14165199,0.00000000
-5.44172086,5.09129959,0.03108473,0.05803727,0.39849475,0.00000000,0.96483103,4.02643154,1.12009405,0.00000000
-5.43571786,5.06173902,0.02985984,0.05540991,0.37610679,0.00000000,0.93150869,4.03416552,1.09974208,0.00000000
-5.42971486,5.02676168,0.02879127,0.05319037,0.35549699,0.00000000,0.90004373,4.03307271,1.08081273,0.00000000
-5.42371186,4.98665528,0.02789786,0.05142433,0.33689413,0.00000000,0.87081470,4.02290258,1.06354779,0.00000000
-5.41770885,4.94182854,0.02719251,0.05015551,0.32050423,0.00000000,0.84418513,4.00355696,1.04820374,0.00000000
-5.41170585,4.89279335,0.02668184,0.04942389,0.30650151,0.00000000,0.82049062,3.97509302,1.03504073,0.00000000
-5.40570285,4.84014343,0.02636595,0.04926402,0.29502101,0.00000000,0.80002720,3.93772076,1.02431121,0.00000000
-5.39969985,4.78452932,0.02623858,0.04970345,0.28615266,0.00000000,0.78304100,3.89179461,1.01624806,0.00000000
-5.39369685,4.72663019,0.02628729,0.05076118,0.27993711,0.00000000,0.76971911,3.83779929,1.01105256,0.00000000
-5.38769385,4.66712292,0.02649403,0.05244638,0.27636313,0.00000000,0.76018176,3.77633040,1.00888224,0.00000000
-5.38169085,4.60664953,0.02683576,0.05475716,0.27536659,0.00000000,0.75447574,3.70807061,1.00983898,0.00000000
-5.37568784,4.54578427,0.02728529,0.05767962,0.27683095,0.00000000,0.75256919,3.63376259,1.01395771,0.00000000
-5.36968484,4.48500183,0.02781223,0.06118707,0.28058910,0.00000000,0.75434786,3.55418004,1.02119626,0.00000000
-5.36368184,4.42464845,0.02838405,0.06523959,0.28642649,0.00000000,0.75961308,3.47009855,1.03142682,0.00000000
-5.35767884,4.36491767,0.02896716,0.06978384,0.29408542,0.00000000,0.76808150,3.38226767,1.04442964,0.00000000
-5.35167584,4.30583239,0.02952805,0.07475330,0.30327040,0.00000000,0.77938705,3.29138594,1.05988961,0.00000000
-5.34567284,4.24723470,0.03003433,0.08006887,0.31365434,0.00000000,0.79308515,3.19808004,1.07739606,0.00000000
-5.33966983,4.18878447,0.03045584,0.08563987,0.32488568,0.00000000,0.80865945,3.10288935,1.09644633,0.00000000
-5.33366683,4.12996745,0.03076550,0.09136554,0.33659605,0.00000000,0.82553112,3.00625646,1.11645325,0.00000000
-5.32766383,4.07011288,0.03094014,0.09713694,0.34840855,0.00000000,0.84307070,2.90852406,1.13675674,0.00000000
-5.32166083,4.00842019,0.03096114,0.10283923,0.35994629,0.00000000,0.86061236,2.80993816,1.15663916,0.00000000
-5.31565783,3.94399374,0.03081490,0.10835434,0.37084112,0.00000000,0.87747022,2.71065709,1.17534423,0.00000000
-5.30965483,3.87588405,0.03049307,0.11356395,0.38074226,0.00000000,0.89295636,2.61076555,1.19209877,0.00000000
-5.30365183,3.80313359,0.02999266,0.11835260,0.38932468,0.00000000,0.90639986,2.51029244,1.20613654,0.00000000
-5.29764882,3.72482480,0.02931591,0.12261092,0.39629685,0.00000000,0.91716629,2.40923138,1.21672326,0.00000000
-5.29164582,3.64012797,0.02847000,0.12623881,0.40140778,0.00000000,0.92467673,2.30756229,1.22318157,0.00000000
-5.28564282,3.54834646,0.02746657,0.12914848,0.40445296,0.00000000,0.92842568,2.20527277,1.22491496,0.00000000
-5.27963982,3.44895705,0.02632115,0.13126712,0.40527912,0.00000000,0.92799702,2.10237785,1.22142957,0.00000000
-5.27363682,3.34164317,0.02505245,0.13253923,0.40378752,0.00000000,0.92307721,1.99893701,1.21235273,0.00000000
-5.26763382,3.22631972,0.02368161,0.13292831,0.39993568,0.00000000,0.91346531,1.89506750,1.19744740,0.00000000
-5.26163082,3.10314795,0.02223140,0.13241808,0.39373753,0.00000000,0.89907909,1.79095348,1.17662193,0.00000000
-5.25562781,2.97254011,0.02072540,0.13101291,0.38526188,0.00000000,0.87995719,1.68685043,1.14993454,0.00000000
-5.24962481,2.83515378,0.01918724,0.12873765,0.37462928,0.00000000,0.85625713,1.58308500,1.11759250,0.00000000
-5.24362181,2.69187629,0.01763995,0.12563668,0.36200746,0.00000000,0.82824918,1.48005052,1.07994604,0.00000000
-5.23761881,2.54380051,0.01610528,0.12177245,0.34760548,0.00000000,0.79630664,1.37819867,1.03747737,0.00000000
-5.23161581,2.39219328,0.01460325,0.11722337,0.33166688,0.00000000,0.76089281,1.27802808,0.99078546,0.00000000
-5.22561281,2.23845838,0.01315173,0.11208124,0.31446198,0.00000000,0.72254536,1.18007062,0.94056733,0.00000000
-5.21960980,2.08409606,0.01176621,0.10644839,0.29627985,0.00000000,0.68185890,1.08487642,0.88759688,0.00000000
-5.21360680,1.93066098,0.01045964,0.10043455,0.27742010,0.00000000,0.63946645,0.99299845,0.83270225,0.00000000
-5.20760380,1.77972082,0.00924243,0.09415369,0.25818479,0.00000000,0.59602075,0.90497758,0.77674273,0.00000000
-5.20160080,1.63281718,0.00812253,0.08772089,0.23887094,0.00000000,0.55217609,0.82132881,0.72058633,0.00000000
-5.19559780,1.49143036,0.00710564,0.08124935,0.21976361,0.00000000,0.50857141,0.74252944,0.66508879,0.00000000
-5.18959480,1.35694928,0.00619540,0.07484774,0.20112997,0.00000000,0.46581532,0.66900936,0.61107487,0.00000000
-5.18359180,1.23064724,0.00539378,0.06861783,0.18321438,0.00000000,0.42447333,0.60114400,0.55932243,0.00000000
-5.17758879,1.11366397,0.00470137,0.06265263,0.16623459,0.00000000,0.38505785,0.53924978,0.51054975,0.00000000
-5.17158579,1.00699395,0.00411775,0.05703482,0.15037910,0.00000000,0.34802078,0.48358209,0.46540602,0.00000000
-5.16558279,0.91148058,0.00364185,0.05183578,0.13580554,0.00000000,0.31374894,0.43433544,0.42446522,0.00000000
-5.15957979,0.82781555,0.00327231,0.04711491,0.12264015,0.00000000,0.28256203,0.39164556,0.38822292,0.00000000
-5.15357679,0.75654239,0.00300771,0.04291940,0.11097805,0.00000000,0.25471282,0.35559272,0.35709566,0.00000000
-5.14757379,0.69806319,0.00284690,0.03928432,0.10088424,0.00000000,0.23038937,0.32620613,0.33142248,0.00000000
-5.14157079,0.65264728,0.00278915,0.03623296,0.09239520,0.00000000,0.20971862,0.30346856,0.31146790,0.00000000
-5.13556778,0.62044079,0.00283427,0.03377740,0.08552077,0.00000000,0.19277108,0.28732094,0.29742583,0.00000000
-5.12956478,0.60147595,0.00298272,0.03191920,0.08024635,0.00000000,0.17956617,0.27766651,0.28942386,0.00000000
-5.12356178,0.59567942,0.00323556,0.03065018,0.07653507,0.00000000,0.17007767,0.27437407,0.28752735,0.00000000
-5.11755878,0.60287892,0.00359438,0.02995327,0.07433005,0.00000000,0.16423912,0.27728035,0.29174297,0.00000000
-5.11155578,0.62280781,0.00406120,0.02980335,0.07355645,0.00000000,0.16194889,0.28619123,0.30202148,0.00000000
-5.10555278,0.65510760,0.00463822,0.03016808,0.07412344,0.00000000,0.16307455,0.30088200,0.31825943,0.00000000
-5.09954977,0.69932854,0.00532763,0.03100873,0.07592600,0.00000000,0.16745684,0.32109680,0.34030001,0.00000000
-5.09354677,0.75492874,0.00613130,0.03228097,0.07884657,0.00000000,0.17491283,0.34654751,0.36793300,0.00000000
-5.08754377,0.82127248,0.00705049,0.03393573,0.08275664,0.00000000,0.18523877,0.37691242,0.40089420,0.00000000
-5.08154077,0.89762856,0.00808553,0.03591998,0.08751832,0.00000000,0.19821240,0.41183518,0.43886465,0.00000000
-5.07553777,0.98316956,0.00923555,0.03817769,0.09298592,0.00000000,0.21359526,0.45092445,0.48147005,0.00000000
-5.06953477,1.07697294,0.01049817,0.04065069,0.09900764,0.00000000,0.23113494,0.49375457,0.52828083,0.00000000
-5.06353177,1.17802488,0.01186932,0.04327975,0.10542743,0.00000000,0.25056763,0.53986785,0.57881339,0.00000000
-5.05752876,1.28522753,0.01334300,0.04600568,0.11208706,0.00000000,0.27162109,0.58877853,0.63253272,0.00000000
-5.05152576,1.39741026,0.01491128,0.04877046,0.11882834,0.00000000,0.29401821,0.63997889,0.68885697,0.00000000
-5.04552276,1.51334519,0.01656423,0.05151850,0.12549556,0.00000000,0.31748116,0.69294727,0.74716393,0.00000000
-5.03951976,1.63176696,0.01829001,0.05419787,0.13193814,0.00000000,0.34173619,0.74715823,0.80679964,0.00000000
-5.03351676,1.75139636,0.02007514,0.05676155,0.13801329,0.00000000,0.36651901,0.80209429,0.86708910,0.00000000
-5.02751376,1.87096736,0.02190467,0.05916860,0.14358875,0.00000000,0.39158042,0.85725917,0.92734865,0.00000000
-5.02151076,1.98925635,0.02376268,0.06138519,0.14854538,0.00000000,0.41669218,0.91219169,0.98689992,0.00000000
-5.01550775,2.10511246,0.02563265,0.06338546,0.15277960,0.00000000,0.44165266,0.96647992,1.04508458,0.00000000
-5.00950475,2.21748767,0.02749801,0.06515220,0.15620554,0.00000000,0.46629193,1.01977461,1.10127947,0.00000000
-5.00350175,2.32546489,0.02934268,0.06667718,0.15875671,0.00000000,0.49047597,1.07180118,1.15491136,0.00000000
-4.99749875,2.42828266,0.03115161,0.06796117,0.16038724,0.00000000,0.51410966,1.12236955,1.20547053,0.00000000
-4.99149575,2.52535475,0.03291130,0.06901368,0.16107258,0.00000000,0.53713817,1.17138074,1.25252254,0.00000000
-4.98549275,2.61628338,0.03461025,0.06985229,0.16080948,0.00000000,0.55954648,1.21882995,1.29571755,0.00000000
-4.97948974,2.70086493,0.03623934,0.07050163,0.15961547,0.00000000,0.58135699,1.26480523,1.33479643,0.00000000
-4.97348674,2.77908733,0.03779207,0.07099212,0.15752769,0.00000000,0.60262496,1.30948168,1.36959350,0.00000000
-4.96748374,2.85111873,0.03926466,0.07135840,0.15460112,0.00000000,0.62343200,1.35311093,1.40003546,0.00000000
-4.96148074,2.91728778,0.04065599,0.07163755,0.15090635,0.00000000,0.64387781,1.39600613,1.42613645,0.00000000
-4.95547774,2.97805587,0.04196741,0.07186718,0.14652698,0.00000000,0.66407033,1.43852290,1.44798955,0.00000000
-4.94947474,3.03398266,0.04320240,0.07208357,0.14155664,0.00000000,0.68411494,1.48103693,1.46575499,0.00000000
-4.94347174,3.08568637,0.04436599,0.07231975,0.13609592,0.00000000,0.70410321,1.52391926,1.47964568,0.00000000
-4.93746873,3.13380091,0.04546424,0.07260375,0.13024918,0.00000000,0.72410167,1.56751037,1.48991080,0.00000000
-4.93146573,3.17893189,0.04650346,0.07295716,0.12412151,0.00000000,0.74414150,1.61209441,1.49681839,0.00000000
-4.92546273,3.22161426,0.04748951,0.07339388,0.11781577,0.00000000,0.76420960,1.65787515,1.50063790,0.00000000
-4.91945973,3.26227368,0.04842709,0.07391932,0.11143004,0.00000000,0.78424171,1.70495485,1.50162361,0.00000000
-4.91345673,3.30119418,0.04931901,0.07452998,0.10505532,0.00000000,0.80411818,1.75331755,1.50000005,0.00000000
-4.90745373,3.33849408,0.05016563,0.07521346,0.09877376,0.00000000,0.82366265,1.80281794,1.49595014,0.00000000
-4.90145073,3.37411174,0.05096445,0.07594893,0.09265732,0.00000000,0.84264403,1.85317662,1.48960677,0.00000000
-4.89544772,3.40780223,0.05170982,0.07670803,0.08676697,0.00000000,0.86078166,1.90398246,1.48104839,0.00000000
-4.88944472,3.43914553,0.05239286,0.07745613,0.08115233,0.00000000,0.87775382,1.95470214,1.47029880,0.00000000
-4.88344172,3.46756574,0.05300164,0.07815393,0.07585186,0.00000000,0.89320893,2.00469671,1.45733117,0.00000000
-4.87743872,3.49236082,0.05352153,0.07875933,0.07089347,0.00000000,0.90677927,2.05324451,1.44207601,0.00000000
-4.87143572,3.51274095,0.05393574,0.07922942,0.06629547,0.00000000,0.91809634,2.09956944,1.42443262,0.00000000
-4.86543272,3.52787374,0.05422605,0.07952264,0.06206797,0.00000000,0.92680732,2.14287318,1.40428322,0.00000000
-4.85942971,3.53693370,0.05437369,0.07960081,0.05821438,0.00000000,0.93259160,2.18236979,1.38150904,0.00000000
-4.85342671,3.53915316,0.05436028,0.07943113,0.05473324,0.00000000,0.93517674,2.21732082,1.35600713,0.00000000
-4.84742371,3.53387196,0.05416878,0.07898799,0.05162004,0.00000000,0.93435290,2.24706917,1.32770714,0.00000000
-4.84142071,3.52058305,0.05378447,0.07825443,0.04886911,0.00000000,0.92998510,2.27106990,1.29658685,0.00000000
-4.83541771,3.49897153,0.05319585,0.07722337,0.04647549,0.00000000,0.92202265,2.28891640,1.26268558,0.00000000
-4.82941471,3.46894518,0.05239535,0.07589839,0.04443655,0.00000000,0.91050530,2.30036062,1.22611479,0.00000000
-4.82341171,3.43065479,0.05137999,0.07429417,0.04275359,0.00000000,0.89556588,2.30532643,1.18706516,0.00000000
-4.81740870,3.38450355,0.05015170,0.07243643,0.04143311,0.00000000,0.87742937,2.30391563,1.14580985,0.00000000
-4.81140570,3.33114518,0.04871752,0.07036159,0.04048772,0.00000000,0.85640836,2.29640645,1.10270374,0.00000000
-4.80540270,3.27147127,0.04708957,0.06811598,0.03993688,0.00000000,0.83289551,2.28324498,1.05817885,0.00000000
-4.79939970,3.20658877,0.04528474,0.06575467,0.03980714,0.00000000,0.80735306,2.26503030,1.01273609,0.00000000
-4.79339670,3.13778910,0.04332419,0.06334016,0.04013204,0.00000000,0.78030031,2.24249420,0.96693390,0.00000000
-4.78739370,3.06651087,0.04123277,0.06094065,0.04095164,0.00000000,0.75229949,2.21647712,0.92137437,0.00000000
-4.78139070,2.99429806,0.03903813,0.05862828,0.04231162,0.00000000,0.72394082,2.18790136,0.87668761,0.00000000
-4.77538769,2.92275594,0.03676989,0.05647718,0.04426197,0.00000000,0.69582729,2.15774333,0.83351493,0.00000000
-4.76938469,2.85350669,0.03445865,0.05456152,0.04685538,0.00000000,0.66855991,2.12700596,0.79249182,0.00000000
-4.76338169,2.78814653,0.03213508,0.05295348,0.05014519,0.00000000,0.64272383,2.09669260,0.75423120,0.00000000
-4.75737869,2.72820597,0.02982895,0.05172136,0.05418311,0.00000000,0.61887591,2.06778327,0.71930765,0.00000000
-4.75137569,2.67511411,0.02756835,0.05092776,0.05901672,0.00000000,0.59753377,2.04121387,0.68824309,0.00000000
-4.74537269,2.63016805,0.02537889,0.05062787,0.06468670,0.00000000,0.57916680,2.01785883,0.66149434,0.00000000
-4.73936968,2.59450741,0.02328316,0.05086795,0.07122409,0.00000000,0.56418893,1.99851700,0.63944275,0.00000000
-4.73336668,2.56909423,0.02130022,0.05168403,0.07864749,0.00000000,0.55295322,1.98390081,0.62238604,0.00000000
-4.72736368,2.55469789,0.01944531,0.05310086,0.08696044,0.00000000,0.54574814,1.97462810,0.61053253,0.00000000
-4.72136068,2.55188455,0.01772975,0.05513100,0.09614898,0.00000000,0.54279522,1.97121619,0.60399756,0.00000000
-4.71535768,2.56101059,0.01616086,0.05777432,0.10617961,0.00000000,0.54424798,1.97407751,0.60280206,0.00000000
-4.70935468,2.58221948,0.01474213,0.06101770,0.11699774,0.00000000,0.55019178,1.98351628,0.60687326,0.00000000
-4.70335168,2.61544154,0.01347348,0.06483503,0.12852666,0.00000000,0.56064448,1.99972573,0.61604713,0.00000000
-4.69734867,2.66039612,0.01235157,0.06918753,0.14066728,0.00000000,0.57555761,2.02278549,0.63007270,0.00000000
-4.69134567,2.71659611,0.01137021,0.07402438,0.15329857,0.00000000,0.59481799,2.05265908,0.64861781,0.00000000
-4.68534267,2.78335441,0.01052087,0.07928365,0.16627880,0.00000000,0.61824968,2.08919133,0.67127639,0.00000000
-4.67933967,2.85979271,0.00979311,0.08489344,0.17944762,0.00000000,0.64561633,2.13210613,0.69757690,0.00000000
-4.67333667,2.94485250,0.00917514,0.09077346,0.19262896,0.00000000,0.67662383,2.18100468,0.72699203,0.00000000
-4.66733367,3.03730864,0.00865428,0.09683664,0.20563459,0.00000000,0.71092347,2.23536484,0.75894925,0.00000000
-4.66133067,3.13578571,0.00821745,0.10299109,0.21826840,0.00000000,0.74811572,2.29454198,0.79284236,0.00000000
-4.65532766,3.23877736,0.00785160,0.10914218,0.23033113,0.00000000,0.78775459,2.35777196,0.82804355,0.00000000
-4.64932466,3.34466876,0.00754412,0.11519466,0.24162548,0.00000000,0.82935299,2.42417667,0.86391607,0.00000000
-4.64332166,3.45176211,0.00728316,0.12105486,0.25196138,0.00000000,0.87238900,2.49277257,0.89982703,0.00000000
