energy_ev,total_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Zr_p_up,Zr_d_up
-3.40670335,4.31645445,0.23693194,0.00000000,0.02695632,1.30002380,0.06122963,2.12471266,3.50531631,0.76082577
-3.40070035,4.26149375,0.23136813,0.00000000,0.02656949,1.28196885,0.05996218,2.10247756,3.49081078,0.75427866
-3.39469735,4.20824187,0.22622961,0.00000000,0.02613322,1.26390180,0.05857440,2.08185619,3.47823664,0.74835151
-3.38869435,4.15687528,0.22153602,0.00000000,0.02565341,1.24589817,0.05708542,2.06287134,3.46747676,0.74297240
-3.38269135,4.10748452,0.21729993,0.00000000,0.02513608,1.22802641,0.05551417,2.04548265,3.45833051,0.73805316
-3.37668834,4.06008769,0.21352863,0.00000000,0.02458735,1.21034901,0.05387915,2.02959638,3.45052551,0.73349351
-3.37068534,4.01464799,0.21022601,0.00000000,0.02401350,1.19292391,0.05219846,2.01507779,3.44373346,0.72918597
-3.36468234,3.97109410,0.20739429,0.00000000,0.02342095,1.17580628,0.05048973,2.00176561,3.43758901,0.72502158
-3.35867934,3.92934215,0.20503564,0.00000000,0.02281634,1.15905034,0.04877028,1.98948752,3.43171080,0.72089588
-3.35267634,3.88931754,0.20315346,0.00000000,0.02220652,1.14271118,0.04705716,1.97807584,3.42572308,0.71671493
-3.34667334,3.85097518,0.20175325,0.00000000,0.02159854,1.12684614,0.04536733,1.96738225,3.41927669,0.71240105
-3.34067034,3.81431658,0.20084304,0.00000000,0.02099968,1.11151584,0.04371769,1.95729078,3.41206788,0.70789780
-3.33466733,3.77940255,0.20043324,0.00000000,0.02041734,1.09678442,0.04212519,1.94772807,3.40385386,0.70317404
-3.32866433,3.74636029,0.20053602,0.00000000,0.01985902,1.08271910,0.04060676,1.93867016,3.39446380,0.69822666
-3.32266133,3.71538431,0.20116415,0.00000000,0.01933217,1.06938882,0.03917930,1.93014545,3.38380460,0.69308187
-3.31665833,3.68673083,0.20232942,0.00000000,0.01884404,1.05686203,0.03785942,1.92223349,3.37186101,0.68779480
-3.31065533,3.66070566,0.20404061,0.00000000,0.01840155,1.04520377,0.03666327,1.91505949,3.35868990,0.68244760
-3.30465233,3.63764629,0.20630135,0.00000000,0.01801103,1.03447201,0.03560614,1.90878502,3.34440914,0.67714581
-3.29864932,3.61789890,0.20910769,0.00000000,0.01767812,1.02471353,0.03470209,1.90359524,3.32918172,0.67201344
-3.29264632,3.60179184,0.21244582,0.00000000,0.01740743,1.01595962,0.03396346,1.89968344,3.31319614,0.66718679
-3.28664332,3.58960678,0.21628995,0.00000000,0.01720247,1.00822176,0.03340042,1.89723381,3.29664441,0.66280739
-3.28064032,3.58154960,0.22060044,0.00000000,0.01706536,1.00148767,0.03302047,1.89640338,3.27969918,0.65901444
-3.27463732,3.57772252,0.22532248,0.00000000,0.01699674,0.99571796,0.03282795,1.89730434,3.26249140,0.65593710
-3.26863432,3.57809929,0.23038530,0.00000000,0.01699560,0.99084362,0.03282366,1.89998759,3.24509020,0.65368698
-3.26263132,3.58250515,0.23570210,0.00000000,0.01705922,0.98676464,0.03300450,1.90442883,3.22748631,0.65235127
-3.25662831,3.59060264,0.24117064,0.00000000,0.01718314,0.98334983,0.03336321,1.91051767,3.20958021,0.65198687
-3.25062531,3.60188455,0.24667465,0.00000000,0.01736117,0.98043804,0.03388829,1.91805085,3.19117581,0.65261561
-3.24462231,3.61567449,0.25208596,0.00000000,0.01758548,0.97784069,0.03456397,1.92672974,3.17198024,0.65422107
-3.23861931,3.63113539,0.25726729,0.00000000,0.01784673,0.97534564,0.03537038,1.93616255,3.15160991,0.65674690
-3.23261631,3.64728573,0.26207568,0.00000000,0.01813428,0.97272228,0.03628387,1.94587115,3.12960244,0.66009677
-3.22661331,3.66302298,0.26636635,0.00000000,0.01843642,0.96972750,0.03727742,1.95530232,3.10543396,0.66413602
-3.22061031,3.67715319,0.26999690,0.00000000,0.01874067,0.96611258,0.03832122,1.96384292,3.07854077,0.66869472
-3.21460730,3.68842569,0.27283170,0.00000000,0.01903408,0.96163040,0.03938340,1.97083832,3.04834433,0.67357224
-3.20860430,3.69557129,0.27474618,0.00000000,0.01930365,0.95604297,0.04043077,1.97561336,3.01427801,0.67854285
-3.20260130,3.69734245,0.27563097,0.00000000,0.01953660,0.94912874,0.04142975,1.97749482,2.97581451,0.68336235
-3.19659830,3.69255377,0.27539567,0.00000000,0.01972085,0.94068963,0.04234721,1.97583448,2.93249232,0.68777524
-3.19059530,3.68012114,0.27397197,0.00000000,0.01984527,0.93055733,0.04315144,1.97003188,2.88394014,0.69152237
-3.18459230,3.65909818,0.27131627,0.00000000,0.01990011,0.91859885,0.04381301,1.95955571,2.82989814,0.69434858
-3.17858929,3.62870842,0.26741134,0.00000000,0.01987721,0.90472101,0.04430562,1.94396312,2.77023520,0.69601028
-3.17258629,3.58837238,0.26226726,0.00000000,0.01977030,0.88887391,0.04460685,1.92291621,2.70496157,0.69628257
-3.16658329,3.53772857,0.25592141,0.00000000,0.01957516,0.87105323,0.04469881,1.89619517,2.63423675,0.69496581
-3.16058029,3.47664797,0.24843760,0.00000000,0.01928978,0.85130140,0.04456857,1.86370762,2.55837243,0.69189149
-3.15457729,3.40524171,0.23990443,0.00000000,0.01891434,0.82970774,0.04420859,1.82549402,2.47783090,0.68692712
-3.14857429,3.32386214,0.23043288,0.00000000,0.01845127,0.80640759,0.04361679,1.78172910,2.39321918,0.67998029
-3.14257129,3.23309730,0.22015326,0.00000000,0.01790511,0.78158051,0.04279660,1.73271943,2.30527962,0.67100160
-3.13656828,3.13375969,0.20921173,0.00000000,0.01728239,0.75544780,0.04175677,1.67889738,2.21487748,0.65998665
-3.13056528,3.02686968,0.19776649,0.00000000,0.01659137,0.72826930,0.04051101,1.62081188,2.12298623,0.64697688
-3.12456228,2.91363443,0.18598371,0.00000000,0.01584185,0.70033966,0.03907753,1.55911641,2.03067118,0.63205946
-3.11855928,2.79542331,0.17403361,0.00000000,0.01504482,0.67198411,0.03747842,1.49455475,1.93907200,0.61536604
-3.11255628,2.67374034,0.16208652,0.00000000,0.01421218,0.64355387,0.03573900,1.42794501,1.84938448,0.59707068
-3.10655328,2.55019469,0.15030926,0.00000000,0.01335639,0.61542114,0.03388701,1.36016250,1.76284185,0.57738668
-3.10055028,2.42646993,0.13886197,0.00000000,0.01249012,0.58797377,0.03195188,1.29212181,1.68069579,0.55656267
-3.09454727,2.30429251,0.12789519,0.00000000,0.01162601,0.56160951,0.02996390,1.22475875,1.60419711,0.53487782
-3.08854427,2.18540021,0.11754766,0.00000000,0.01077629,0.53672996,0.02795352,1.15901230,1.53457593,0.51263636
-3.08254127,2.07151093,0.10794446,0.00000000,0.00995258,0.51373404,0.02595063,1.09580709,1.47302140,0.49016138
-3.07653827,1.96429211,0.09919579,0.00000000,0.00916565,0.49301115,0.02398399,1.03603652,1.42066056,0.46778821
-3.07053527,1.86533130,0.09139608,0.00000000,0.00842523,0.47493397,0.02208066,0.98054684,1.37853646,0.44585729
-3.06453227,1.77610794,0.08462370,0.00000000,0.00773991,0.45985083,0.02026565,0.93012226,1.34758538,0.42470684
-3.05852926,1.69796671,0.07894092,0.00000000,0.00711702,0.44807804,0.01856162,0.88547132,1.32861347,0.40466533
-3.05252626,1.63209284,0.07439416,0.00000000,0.00656258,0.43989205,0.01698867,0.84721453,1.32227303,0.38604405
-3.04652326,1.57948955,0.07101458,0.00000000,0.00608133,0.43552175,0.01556432,0.81587347,1.32903902,0.36912993
-3.04052026,1.54095805,0.06881864,0.00000000,0.00567669,0.43514115,0.01430349,0.79186152,1.34918660,0.35417876
-3.03451726,1.51708056,0.06780896,0.00000000,0.00535088,0.43886271,0.01321862,0.77547621,1.38277062,0.34140899
-3.02851426,1.50820685,0.06797503,0.00000000,0.00510495,0.44673155,0.01231980,0.76689350,1.42960812,0.33099642
-3.02251126,1.51444463,0.06929409,0.00000000,0.00493886,0.45872101,0.01161500,0.76616402,1.48926502,0.32306980
-3.01650825,1.53565449,0.07173188,0.00000000,0.00485165,0.47472966,0.01111029,0.77321164,1.56104821,0.31770757
-3.01050525,1.57144967,0.07524348,0.00000000,0.00484149,0.49458016,0.01081003,0.78783424,1.64400408,0.31493595
-3.00450225,1.62120111,0.07977401,0.00000000,0.00490580,0.51802025,0.01071709,0.80970705,1.73692442,0.31472827
-2.99849925,1.68404793,0.08525947,0.00000000,0.00504141,0.54472580,0.01083300,0.83838855,1.83836043,0.31700575
-2.99249625,1.75891352,0.09162751,0.00000000,0.00524460,0.57430620,0.01115811,0.87332889,1.94664512,0.32163971
-2.98649325,1.84452703,0.09879828,0.00000000,0.00551127,0.60631198,0.01169160,0.91388088,2.05992405,0.32845512
-2.98049025,1.93944987,0.10668532,0.00000000,0.00583702,0.64024445,0.01243153,0.95931329,2.17619403,0.33723541
-2.97448724,2.04210678,0.11519660,0.00000000,0.00621724,0.67556721,0.01337478,1.00882628,2.29334864,0.34772841
-2.96848424,2.15082056,0.12423559,0.00000000,0.00664717,0.71171907,0.01451692,1.06156853,2.40922950,0.35965322
-2.96248124,2.26384943,0.13370243,0.00000000,0.00712202,0.74812802,0.01585210,1.11665567,2.52168133,0.37270779
-2.95647824,2.37942607,0.14349525,0.00000000,0.00763701,0.78422570,0.01737282,1.17318949,2.62860894,0.38657696
-2.95047524,2.49579681,0.15351146,0.00000000,0.00818742,0.81946175,0.01906976,1.23027735,2.72803376,0.40094070
-2.94447224,2.61125991,0.16364921,0.00000000,0.00876862,0.85331764,0.02093160,1.28705114,2.81814783,0.41548228
-2.93846923,2.72420158,0.17380880,0.00000000,0.00937612,0.88531927,0.02294477,1.34268530,2.89736277,0.42989604
-2.93246623,2.83312851,0.18389406,0.00000000,0.01000560,0.91504795,0.02509340,1.39641320,2.96435186,0.44389467
-2.92646323,2.93669607,0.19381380,0.00000000,0.01065287,0.94214931,0.02735918,1.44754150,3.01808337,0.45721559
-2.92046023,3.03373126,0.20348309,0.00000000,0.01131392,0.96633995,0.02972141,1.49546205,3.05784382,0.46962644
-2.91445723,3.12325006,0.21282449,0.00000000,0.01198491,0.98741152,0.03215705,1.53966103,3.08325039,0.48092935
-2.90845423,3.20446874,0.22176920,0.00000000,0.01266213,1.00523228,0.03464096,1.57972525,3.09425209,0.49096419
-2.90245123,3.27680946,0.23025804,0.00000000,0.01334204,1.01974625,0.03714616,1.61534545,3.09112003,0.49961048
-2.89644822,3.33990025,0.23824233,0.00000000,0.01402125,1.03097014,0.03964426,1.64631699,3.07442754,0.50678820
-2.89044522,3.39357010,0.24568467,0.00000000,0.01469656,1.03898839,0.04210594,1.67253779,3.04502139,0.51245746
-2.88444222,3.43783982,0.25255950,0.00000000,0.01536494,1.04394668,0.04450153,1.69400421,3.00398581,0.51661722
-2.87843922,3.47290943,0.25885360,0.00000000,0.01602362,1.04604442,0.04680163,1.71080506,2.95260110,0.51930310
-2.87243622,3.49914319,0.26456639,0.00000000,0.01667010,1.04552656,0.04897783,1.72311419,2.89229899,0.52058454
-2.86643322,3.51705279,0.26971015,0.00000000,0.01730228,1.04267516,0.05100329,1.73118215,2.82461674,0.52056136
-2.86043022,3.52727968,0.27430992,0.00000000,0.01791848,1.03780123,0.05285350,1.73532729,2.75115187,0.51935998
-2.85442721,3.53057699,0.27840339,0.00000000,0.01851757,1.03123676,0.05450682,1.73592649,2.67351930,0.51712929
-2.84842421,3.52779146,0.28204037,0.00000000,0.01909903,1.02332758,0.05594501,1.73340603,2.59331217,0.51403652
-2.84242121,3.51984550,0.28528213,0.00000000,0.01966305,1.01442667,0.05715368,1.72823239,2.51206747,0.51026285
-2.83641821,3.50771942,0.28820033,0.00000000,0.02021060,1.00488827,0.05812254,1.72090334,2.43123688,0.50599918
-2.83041521,3.49243364,0.29087566,0.00000000,0.02074342,0.99506245,0.05884562,1.71193900,2.35216326,0.50144187
-2.82441221,3.47503050,0.29339611,0.00000000,0.02126405,0.98529014,0.05932126,1.70187289,2.27606238,0.49678846
-2.81840920,3.45655542,0.29585481,0.00000000,0.02177576,0.97589823,0.05955201,1.69124271,2.20400970,0.49223352
-2.81240620,3.43803694,0.29834746,0.00000000,0.02228244,0.96719473,0.05954435,1.68058070,2.13693128,0.48796440
-2.80640320,3.42046555,0.30096951,0.00000000,0.02278848,0.95946377,0.05930839,1.67040340,2.07559823,0.48415717
-2.80040020,3.40477107,0.30381288,0.00000000,0.02329847,0.95296017,0.05885735,1.66120070,2.02062387,0.48097240
-2.79439720,3.39179888,0.30696256,0.00000000,0.02381702,0.94790384,0.05820707,1.65342419,1.97246274,0.47855112
-2.78839420,3.38228531,0.31049300,0.00000000,0.02434840,0.94447375,0.05737540,1.64747492,1.93141108,0.47701092
-2.78239120,3.37683286,0.31446458,0.00000000,0.02489623,0.94280193,0.05638164,1.64369082,1.89760811,0.47644219
-2.77638819,3.37588633,0.31892022,0.00000000,0.02546309,0.94296758,0.05524591,1.64233430,1.87103821,0.47690480
-2.77038519,3.37971091,0.32388229,0.00000000,0.02605027,0.94499169,0.05398863,1.64358034,1.85153383,0.47842527
-2.76438219,3.38837360,0.32935011,0.00000000,0.02665736,0.94883271,0.05262996,1.64750595,1.83877950,0.48099460
-2.75837919,3.40172944,0.33529805,0.00000000,0.02728208,0.95438343,0.05118945,1.65408160,1.83231731,0.48456707
-2.75237619,3.41941393,0.34167461,0.00000000,0.02792005,0.96146988,0.04968559,1.66316538,1.83155437,0.48905998
-2.74637319,3.44084276,0.34840232,0.00000000,0.02856476,0.96985231,0.04813566,1.67450054,1.83577279,0.49435476
-2.74037019,3.46522011,0.35537889,0.00000000,0.02920751,0.97922874,0.04655546,1.68771712,1.84414276,0.50029931
-2.73436718,3.49155598,0.36247935,0.00000000,0.02983762,0.98924119,0.04495931,1.70233804,1.85573895,0.50671187
-2.72836418,3.51869277,0.36955942,0.00000000,0.03044265,0.99948472,0.04336005,1.71778995,1.86956054,0.51338625
-2.72236118,3.54534100,0.37645988,0.00000000,0.03100877,1.00951905,0.04176914,1.73341881,1.88455477,0.52009849
-2.71635818,3.57012319,0.38301198,0.00000000,0.03152121,1.01888251,0.04019682,1.74850998,1.89964383,0.52661468
-2.71035518,3.59162467,0.38904352,0.00000000,0.03196484,1.02710797,0.03865236,1.76231226,1.91375427,0.53269982
-2.70435218,3.60844948,0.39438556,0.00000000,0.03232475,1.03374002,0.03714431,1.77406512,1.92584841,0.53812735
-2.69834917,3.61927917,0.39887940,0.00000000,0.03258692,1.03835282,0.03568081,1.78302804,1.93495646,0.54268897
-2.69234617,3.62293192,0.40238356,0.00000000,0.03273882,1.04056774,0.03426986,1.78851085,1.94020824,0.54620440
-2.68634317,3.61841942,0.40478043,0.00000000,0.03277005,1.04007006,0.03291969,1.78990354,1.94086327,0.54853055
-2.68034017,3.60499859,0.40598229,0.00000000,0.03267288,1.03662393,0.03163894,1.78670434,1.93633776,0.54956968
-2.67433717,3.58221569,0.40593647,0.00000000,0.03244270,1.03008476,0.03043695,1.77854459,1.92622734,0.54927610
-2.66833417,3.54994037,0.40462924,0.00000000,0.03207835,1.02040843,0.02932394,1.76520913,1.91032444,0.54766102
-2.66233117,3.50838770,0.40208841,0.00000000,0.03158234,1.00765693,0.02831109,1.74665115,1.88862925,0.54479525
-2.65632816,3.45812682,0.39838427,0.00000000,0.03096088,0.99199982,0.02741059,1.72300061,1.86135377,0.54080940
-2.65032516,3.40007518,0.39362896,0.00000000,0.03022383,0.97371162,0.02663555,1.69456565,1.82891850,0.53589157
-2.64432216,3.33547828,0.38797413,0.00000000,0.02938439,0.95316494,0.02599991,1.66182681,1.79194162,0.53028242
-2.63831916,3.26587524,0.38160696,0.00000000,0.02845878,0.93081966,0.02551814,1.62542405,1.75122119,0.52426771
-2.63231616,3.19305144,0.37474472,0.00000000,0.02746572,0.90720854,0.02520490,1.58613709,1.70771066,0.51816860
-2.62631316,3.11897972,0.36762787,0.00000000,0.02642582,0.88291979,0.02507461,1.54485972,1.66248866,0.51232997
-2.62031016,3.04575252,0.36051225,0.00000000,0.02536090,0.85857721,0.02514097,1.50256922,1.61672422,0.50710714
-2.61430715,2.97550740,0.35366028,0.00000000,0.02429332,0.83481878,0.02541633,1.46029201,1.57163852,0.50285167
-2.60830415,2.91034912,0.34733180,0.00000000,0.02324516,0.81227448,0.02591111,1.41906703,1.52846463,0.49989661
-2.60230115,2.85227113,0.34177468,0.00000000,0.02223762,0.79154411,0.02663314,1.37990831,1.48840672,0.49854199
-2.59629815,2.80307970,0.33721567,0.00000000,0.02129022,0.77317620,0.02758703,1.34376823,1.45260008,0.49904104
-2.59029515,2.76432378,0.33385181,0.00000000,0.02042031,0.75764841,0.02877353,1.31150303,1.42207336,0.50158780
-2.58429215,2.73723325,0.33184265,0.00000000,0.01964246,0.74535064,0.03018903,1.28384185,1.39771441,0.50630664
-2.57828914,2.72266822,0.33130371,0.00000000,0.01896811,0.73657099,0.03182509,1.26136052,1.38024067,0.51324429
-2.57228614,2.72108111,0.33230134,0.00000000,0.01840523,0.73148544,0.03366809,1.24446116,1.37017522,0.52236456
-2.56628314,2.73249338,0.33484915,0.00000000,0.01795817,0.73015140,0.03569907,1.23335817,1.36782915,0.53354622
-2.56028014,2.75648745,0.33890633,0.00000000,0.01762760,0.73250537,0.03789370,1.22807118,1.37329071,0.54658412
-2.55427714,2.79221445,0.34437770,0.00000000,0.01741056,0.73836485,0.04022242,1.22842504,1.38642167,0.56119350
-2.54827414,2.83841730,0.35111571,0.00000000,0.01730068,0.74743426,0.04265084,1.23405685,1.40686073,0.57701749
-2.54227114,2.89346829,0.35892429,0.00000000,0.01728845,0.75931471,0.04514022,1.24442942,1.43403391,0.59363744
-2.53626813,2.95541967,0.36756430,0.00000000,0.01736159,0.77351720,0.04764827,1.25885077,1.46717143,0.61058570
-2.53026513,3.02206537,0.37676061,0.00000000,0.01750554,0.78947868,0.05012998,1.27649854,1.50533045,0.62736045
-2.52426213,3.09101132,0.38621042,0.00000000,0.01770391,0.80658042,0.05253870,1.29644858,1.54742287,0.64344186
-2.51825913,3.15975188,0.39559262,0.00000000,0.01793911,0.82416796,0.05482726,1.31770628,1.59224719,0.65830907
-2.51225613,3.22574924,0.40457773,0.00000000,0.01819286,0.84157188,0.05694922,1.33923956,1.63852330,0.67145720
-2.50625313,3.28651303,0.41283829,0.00000000,0.01844681,0.85812861,0.05886008,1.36001228,1.68492917,0.68241384
-2.50025013,3.33967706,0.42005908,0.00000000,0.01868307,0.87320058,0.06051856,1.37901676,1.73013793,0.69075422
-2.49424712,3.38307046,0.42594700,0.00000000,0.01888479,0.88619494,0.06188772,1.39530433,1.77285444,0.69611464
-2.48824412,3.41478074,0.43024011,0.00000000,0.01903657,0.89658026,0.06293605,1.40801277,1.81184990,0.69820357
-2.48224112,3.43320667,0.43271561,0.00000000,0.01912495,0.90390063,0.06363836,1.41639001,1.84599359,0.69681001
-2.47623812,3.43709930,0.43319644,0.00000000,0.01913873,0.90778671,0.06397647,1.41981313,1.87428067,0.69180901
-2.47023512,3.42559010,0.43155627,0.00000000,0.01906923,0.90796359,0.06393978,1.41780235,1.89585530,0.68316395
-2.46423212,3.39820561,0.42772273,0.00000000,0.01891051,0.90425512,0.06352545,1.41002987,1.91002849,0.67092595
-2.45822911,3.35486874,0.42167883,0.00000000,0.01865942,0.89658493,0.06273845,1.39632320,1.91629021,0.65523020
-2.45222611,3.29588729,0.41346254,0.00000000,0.01831569,0.88497410,0.06159137,1.37666365,1.91431586,0.63628980
-2.44622311,3.22193075,0.40316458,0.00000000,0.01788177,0.86953597,0.06010390,1.35117989,1.90396682,0.61438724
-2.44022011,3.13399711,0.39092466,0.00000000,0.01736275,0.85046829,0.05830220,1.32013759,1.88528581,0.58986415
-2.43421711,3.03337139,0.37692627,0.00000000,0.01676611,0.82804335,0.05621809,1.28392541,1.85848722,0.56310972
-2.42821411,2.92157822,0.36139035,0.00000000,0.01610150,0.80259658,0.05388798,1.24303852,1.82394335,0.53454845
-2.42221111,2.80033052,0.34456812,0.00000000,0.01538040,0.77451416,0.05135188,1.19806019,1.78216723,0.50462758
-2.41620810,2.67147684,0.32673336,0.00000000,0.01461578,0.74422029,0.04865225,1.14964243,1.73379295,0.47380495
-2.41020510,2.53694914,0.30817456,0.00000000,0.01382178,0.71216456,0.04583281,1.09848651,1.67955444,0.44253753
-2.40420210,2.39871337,0.28918712,0.00000000,0.01301337,0.67881000,0.04293752,1.04532401,1.62026363,0.41127115
-2.39819910,2.25872407,0.27006598,0.00000000,0.01220596,0.64462211,0.04000950,0.99089913,1.55678877,0.38043167
-2.39219610,2.11888460,0.25109882,0.00000000,0.01141513,0.61005926,0.03709011,0.93595264,1.49003363,0.35041777
-2.38619310,1.98101370,0.23256021,0.00000000,0.01065634,0.57556455,0.03421822,0.88120798,1.42091830,0.32159550
-2.38019010,1.84681889,0.21470658,0.00000000,0.00994465,0.54155939,0.03142951,0.82735964,1.35036186,0.29429465
-2.37418709,1.71787675,0.19777227,0.00000000,0.00929454,0.50843854,0.02875607,0.77506381,1.27926735,0.26880670
-2.36818409,1.59561975,0.18196666,0.00000000,0.00871970,0.47656671,0.02622602,0.72493144,1.20850902,0.24538435
-2.36218109,1.48132912,0.16747219,0.00000000,0.00823287,0.44627651,0.02386341,0.67752325,1.13892185,0.22424237
-2.35617809,1.37613262,0.15444340,0.00000000,0.00784577,0.41786733,0.02168817,0.63334666,1.07129321,0.20555943
-2.35017509,1.28100645,0.14300669,0.00000000,0.00756897,0.39160520,0.01971628,0.59285409,1.00635628,0.18948069
-2.34417209,1.19677998,0.13326079,0.00000000,0.00741182,0.36772299,0.01795992,0.55644239,0.94478507,0.17612085
-2.33816908,1.12414214,0.12527765,0.00000000,0.00738238,0.34642097,0.01642783,0.52445296,0.88719040,0.16556734
-2.33216608,1.06364860,0.11910378,0.00000000,0.00748734,0.32786734,0.01512564,0.49717220,0.83411682,0.15788343
-2.32616308,1.01572849,0.11476167,0.00000000,0.00773197,0.31219853,0.01405623,0.47483201,0.78603980,0.15311091
-2.32016008,0.98069031,0.11225148,0.00000000,0.00812005,0.29951925,0.01322019,0.45761010,0.74336329,0.15127237
-2.31415708,0.95872610,0.11155252,0.00000000,0.00865375,0.28990206,0.01261617,0.44562999,0.70641717,0.15237280
-2.30815408,0.94991400,0.11262488,0.00000000,0.00933357,0.28338663,0.01224125,0.43896060,0.67545479,0.15640042
-2.30215108,0.95421888,0.11541081,0.00000000,0.01015823,0.27997859,0.01209129,0.43761551,0.65065043,0.16332695
-2.29614807,0.97149150,0.11983612,0.00000000,0.01112457,0.27964825,0.01216119,0.44155201,0.63209694,0.17310716
-2.29014507,1.00146654,0.12581142,0.00000000,0.01222748,0.28232925,0.01244518,0.45067021,0.61980374,0.18567787
-2.28414207,1.04376008,0.13323348,0.00000000,0.01345982,0.28791742,0.01293695,0.46481230,0.61369541,0.20095670
-2.27813907,1.09786743,0.14198644,0.00000000,0.01481238,0.29627003,0.01362985,0.48376246,0.61361117,0.21884049
-2.27213607,1.16316194,0.15194326,0.00000000,0.01627388,0.30720575,0.01451699,0.50724762,0.61930572,0.23920394
-2.26613307,1.23889572,0.16296720,0.00000000,0.01783101,0.32050540,0.01559127,0.53493941,0.63045148,0.26189834
-2.26013007,1.32420305,0.17491359,0.00000000,0.01946851,0.33591382,0.01684547,0.56645749,0.64664275,0.28675097
-2.25412706,1.41810696,0.18763169,0.00000000,0.02116937,0.35314289,0.01827224,0.60137456,0.66740183,0.31356506
-2.24812406,1.51952975,0.20096685,0.00000000,0.02291506,0.37187589,0.01986407,0.63922316,0.69218731,0.34212073
-2.24212106,1.62730745,0.21476283,0.00000000,0.02468575,0.39177307,0.02161334,0.67950416,0.72040437,0.37217685
-2.23611806,1.74020852,0.22886426,0.00000000,0.02646078,0.41247848,0.02351226,0.72169705,0.75141726,0.40347409
-2.23011506,1.85695639,0.24311927,0.00000000,0.02821898,0.43362793,0.02555287,0.76527167,0.78456342,0.43573903
-2.22411206,1.97625547,0.25738202,0.00000000,0.02993918,0.45485773,0.02772702,0.80970120,0.81916922,0.46868934
-2.21810905,2.09681998,0.27151529,0.00000000,0.03160067,0.47581413,0.03002633,0.85447594,0.85456659,0.50203994
-2.21210605,2.21740446,0.28539282,0.00000000,0.03318374,0.49616294,0.03244223,0.89911738,0.89011023,0.53550992
-2.20610305,2.33683505,0.29890141,0.00000000,0.03467019,0.51559906,0.03496591,0.94319213,0.92519470,0.56883006
-2.20010005,2.45404011,0.31194266,0.00000000,0.03604374,0.53385546,0.03758835,0.98632495,0.95927076,0.60175052
-2.19409705,2.56807890,0.32443428,0.00000000,0.03729058,0.55071128,0.04030024,1.02821036,0.99186028,0.63404853
-2.18809405,2.67816694,0.33631087,0.00000000,0.03839964,0.56599856,0.04309205,1.06862235,1.02256919,0.66553563
-2.18209105,2.78369678,0.34752419,0.00000000,0.03936294,0.57960731,0.04595391,1.10742138,1.05109775,0.69606416
-2.17608804,2.88425300,0.35804277,0.00000000,0.04017579,0.59148861,0.04887561,1.14455864,1.07724770,0.72553260
-2.17008504,2.97962054,0.36785104,0.00000000,0.04083685,0.60165554,0.05184653,1.18007678,1.10092595,0.75388957
-2.16408204,3.06978563,0.37694781,0.00000000,0.04134813,0.61018175,0.05485553,1.21410736,1.12214449,0.78113607
-2.15807904,3.15492909,0.38534434,0.00000000,0.04171485,0.61719776,0.05789087,1.24686465,1.14101645,0.80732594
-2.15207604,3.23541192,0.39306197,0.00000000,0.04194519,0.62288495,0.06094007,1.27863608,1.15774842,0.83256435
-2.14607304,3.31175363,0.40012939,0.00000000,0.04204993,0.62746756,0.06398981,1.30976965,1.17262923,0.85700433
-2.14007004,3.38460405,0.40657979,0.00000000,0.04204201,0.63120283,0.06702575,1.34065857,1.18601567,0.88084136
-2.13406703,3.45470973,0.41244793,0.00000000,0.04193604,0.63436990,0.07003243,1.37172396,1.19831563,0.90430631
-2.12806403,3.52287637,0.41776727,0.00000000,0.04174770,0.63725770,0.07299318,1.40339609,1.20996944,0.92765682
-2.12206103,3.58992878,0.42256739,0.00000000,0.04149321,0.64015246,0.07589001,1.43609499,1.22143006,0.95116759
-2.11605803,3.65667025,0.42687173,0.00000000,0.04118870,0.64332543,0.07870363,1.47021135,1.23314310,0.97511981
-2.11005503,3.72384304,0.43069585,0.00000000,0.04084966,0.64702119,0.08141346,1.50608829,1.24552735,0.99979020
-2.10405203,3.79209172,0.43404632,0.00000000,0.04049047,0.65144723,0.08399775,1.54400488,1.25895676,1.02544006
-2.09804902,3.86193116,0.43692024,0.00000000,0.04012390,0.65676521,0.08643383,1.58416211,1.27374447,1.05230467
-2.09204602,3.93372015,0.43930554,0.00000000,0.03976079,0.66308417,0.08869831,1.62667174,1.29012967,1.08058350
-2.08604302,4.00764216,0.44118197,0.00000000,0.03940983,0.67045620,0.09076759,1.67154851,1.30826758,1.11043147
-2.08004002,4.08369362,0.44252283,0.00000000,0.03907733,0.67887453,0.09261822,1.71870593,1.32822305,1.14195150
-2.07403702,4.16168014,0.44329726,0.00000000,0.03876726,0.68827422,0.09422751,1.76795576,1.34996778,1.17518861
-2.06803402,4.24122067,0.44347311,0.00000000,0.03848126,0.69853533,0.09557415,1.81901101,1.37338123,1.21012571
-2.06203102,4.32175902,0.44302011,0.00000000,0.03821882,0.70948843,0.09663880,1.87149233,1.39825501,1.24668096
-2.05602801,4.40258205,0.44191323,0.00000000,0.03797749,0.72092204,0.09740481,1.92493731,1.42430030,1.28470699
-2.05002501,4.48284339,0.44013602,0.00000000,0.03775322,0.73259177,0.09785879,1.97881236,1.45115805,1.32399166
-2.04402201,4.56159142,0.43768372,0.00000000,0.03754064,0.74423059,0.09799128,2.03252644,1.47841112,1.36426045
