energy_ev,total_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Zr_p_up,Zr_d_up
-5.52576288,2.41663498,0.00556333,0.94342886,0.60228578,0.00000000,1.30382162,0.76968039
-5.51975988,2.41034649,0.00536741,0.93432351,0.60858961,0.00000000,1.29665886,0.76585879
-5.51375688,2.40334615,0.00519873,0.92563547,0.61378967,0.00000000,1.29009346,0.76159375
-5.50775388,2.39472059,0.00505324,0.91717180,0.61747312,0.00000000,1.28371563,0.75666120
-5.50175088,2.38360817,0.00492645,0.90874465,0.61926031,0.00000000,1.27711656,0.75085423
-5.49574787,2.36923283,0.00481358,0.90017941,0.61881877,0.00000000,1.26991017,0.74399037
-5.48974487,2.35093638,0.00470986,0.89132328,0.61587545,0.00000000,1.26175438,0.73591863
-5.48374187,2.32820748,0.00461067,0.88205382,0.61022675,0.00000000,1.25237114,0.72652593
-5.47773887,2.30070619,0.00451171,0.87228687,0.60174595,0.00000000,1.24156397,0.71574258
-5.47173587,2.26828249,0.00440919,0.86198353,0.59038767,0.00000000,1.22923235,0.70354650
-5.46573287,2.23098818,0.00429990,0.85115552,0.57618936,0.00000000,1.21538215,0.68996586
-5.45972986,2.18908114,0.00418135,0.83986876,0.55926973,0.00000000,1.20013151,0.67508003
-5.45372686,2.14302192,0.00405173,0.82824475,0.53982442,0.00000000,1.18371214,0.65901869
-5.44772386,2.09346270,0.00391002,0.81645958,0.51811894,0.00000000,1.16646569,0.64195905
-5.44172086,2.04122897,0.00375591,0.80474060,0.49447961,0.00000000,1.14883562,0.62412133
-5.43571786,1.98729505,0.00358975,0.79336081,0.46928272,0.00000000,1.13135484,0.60576266
-5.42971486,1.93275427,0.00341253,0.78263118,0.44294251,0.00000000,1.11462980,0.58716964
-5.42371186,1.87878534,0.00322575,0.77289123,0.41589864,0.00000000,1.09932178,0.56864988
-5.41770885,1.82661628,0.00303132,0.76449831,0.38860351,0.00000000,1.08612607,0.55052295
-5.41170585,1.77748742,0.00283150,0.75781596,0.36151001,0.00000000,1.07575010,0.53311101
-5.40570285,1.73261498,0.00262871,0.75320187,0.33506022,0.00000000,1.06889132,0.51672961
-5.39969985,1.69315642,0.00242552,0.75099599,0.30967521,0.00000000,1.06621559,0.50167888
-5.39369685,1.66017880,0.00222448,0.75150903,0.28574645,0.00000000,1.06833687,0.48823551
-5.38769385,1.63463105,0.00202809,0.75501194,0.26362875,0.00000000,1.07579887,0.47664570
-5.38169085,1.61732066,0.00183869,0.76172652,0.24363497,0.00000000,1.08905897,0.46711929
-5.37568784,1.60889537,0.00165846,0.77181752,0.22603242,0.00000000,1.10847496,0.45982512
-5.36968484,1.60982983,0.00148934,0.78538630,0.21104085,0.00000000,1.13429463,0.45488771
-5.36368184,1.62041727,0.00133301,0.80246615,0.19883188,0.00000000,1.16664844,0.45238521
-5.35767884,1.64076591,0.00119096,0.82301938,0.18952968,0.00000000,1.20554515,0.45234854
-5.35167584,1.67079986,0.00106441,0.84693602,0.18321273,0.00000000,1.25087047,0.45476173
-5.34567284,1.71026388,0.00095441,0.87403425,0.17991642,0.00000000,1.30238843,0.45956317
-5.33966983,1.75873188,0.00086182,0.90406239,0.17963619,0.00000000,1.35974556,0.46664778
-5.33366683,1.81561848,0.00078739,0.93670238,0.18233121,0.00000000,1.42247745,0.47587001
-5.32766383,1.88019334,0.00073179,0.97157479,0.18792825,0.00000000,1.49001774,0.48704742
-5.32166083,1.95159800,0.00069563,1.00824517,0.19632569,0.00000000,1.56170928,0.49996490
-5.31565783,2.02886473,0.00067955,1.04623178,0.20739755,0.00000000,1.63681725,0.51437940
-5.30965483,2.11093727,0.00068420,1.08501457,0.22099742,0.00000000,1.71454415,0.53002509
-5.30365183,2.19669312,0.00071030,1.12404536,0.23696222,0.00000000,1.79404629,0.54661891
-5.29764882,2.28496704,0.00075864,1.16275905,0.25511570,0.00000000,1.87445164,0.56386643
-5.29164582,2.37457535,0.00083011,1.20058576,0.27527172,0.00000000,1.95487857,0.58146803
-5.28564282,2.46434074,0.00092565,1.23696357,0.29723710,0.00000000,2.03445510,0.59912512
-5.27963982,2.55311690,0.00104630,1.27135169,0.32081412,0.00000000,2.11233822,0.61654651
-5.27363682,2.63981237,0.00119309,1.30324363,0.34580257,0.00000000,2.18773266,0.63345463
-5.26763382,2.72341315,0.00136705,1.33218005,0.37200132,0.00000000,2.25990853,0.64959145
-5.26163082,2.80300301,0.00156915,1.35776072,0.39920935,0.00000000,2.32821726,0.66472399
-5.25562781,2.87778118,0.00180023,1.37965531,0.42722637,0.00000000,2.39210513,0.67864925
-5.24962481,2.94707649,0.00206095,1.39761244,0.45585286,0.00000000,2.45112406,0.69119820
-5.24362181,3.01035760,0.00235167,1.41146668,0.48488976,0.00000000,2.50493897,0.70223893
-5.23761881,3.06723881,0.00267246,1.42114304,0.51413782,0.00000000,2.55333161,0.71167859
-5.23161581,3.11748144,0.00302293,1.42665886,0.54339675,0.00000000,2.59620060,0.71946422
-5.22561281,3.16099064,0.00340226,1.42812287,0.57246433,0.00000000,2.63355779,0.72558235
-5.21960980,3.19780803,0.00380906,1.42573144,0.60113567,0.00000000,2.66552111,0.73005740
-5.21360680,3.22810060,0.00424139,1.41976220,0.62920286,0.00000000,2.69230434,0.73294906
-5.20760380,3.25214661,0.00469666,1.41056518,0.65645506,0.00000000,2.71420437,0.73434865
-5.20160080,3.27031929,0.00517169,1.39855202,0.68267944,0.00000000,2.73158665,0.73437483
-5.19559780,3.28306945,0.00566266,1.38418358,0.70766284,0.00000000,2.74486957,0.73316877
-5.18959480,3.29090766,0.00616514,1.36795655,0.73119450,0.00000000,2.75450855,0.73088913
-5.18359180,3.29438738,0.00667417,1.35038959,0.75306972,0.00000000,2.76098070,0.72770703
-5.17758879,3.29408948,0.00718430,1.33200969,0.77309447,0.00000000,2.76477071,0.72380129
-5.17158579,3.29060909,0.00768972,1.31333909,0.79109086,0.00000000,2.76635857,0.71935417
-5.16558279,3.28454521,0.00818432,1.29488341,0.80690328,0.00000000,2.76620952,0.71454772
-5.15957979,3.27649317,0.00866187,1.27712126,0.82040486,0.00000000,2.76476667,0.70956095
-5.15357679,3.26704017,0.00911616,1.26049568,0.83150407,0.00000000,2.76244617,0.70456774
-5.14757379,3.25676350,0.00954115,1.24540747,0.84015104,0.00000000,2.75963508,0.69973558
-5.14157079,3.24623096,0.00993111,1.23221061,0.84634326,0.00000000,2.75669150,0.69522501
-5.13556778,3.23600310,0.01028083,1.22120947,0.85013018,0.00000000,2.75394673,0.69118967
-5.12956478,3.22663616,0.01058576,1.21265791,0.85161656,0.00000000,2.75170892,0.68777672
-5.12356178,3.21868529,0.01084215,1.20675980,0.85096412,0.00000000,2.75026758,0.68512762
-5.11755878,3.21270704,0.01104718,1.20367083,0.84839126,0.00000000,2.74989860,0.68337877
-5.11155578,3.20926042,0.01119906,1.20350118,0.84417079,0.00000000,2.75086887,0.68266216
-5.10555278,3.20890601,0.01129712,1.20631875,0.83862551,0.00000000,2.75344034,0.68310558
-5.09954977,3.21220257,0.01134186,1.21215271,0.83212179,0.00000000,2.75787276,0.68483235
-5.09354677,3.21970098,0.01133492,1.22099692,0.82506116,0.00000000,2.76442496,0.68796056
-5.08754377,3.23193545,0.01127911,1.23281328,0.81787021,0.00000000,2.77335437,0.69260157
-5.08154077,3.24941218,0.01117829,1.24753452,0.81098921,0.00000000,2.78491466,0.69885800
-5.07553777,3.27259590,0.01103731,1.26506666,0.80485965,0.00000000,2.79935165,0.70682110
-5.06953477,3.30189483,0.01086185,1.28529095,0.79991136,0.00000000,2.81689752,0.71656772
-5.06353177,3.33764489,0.01065828,1.30806532,0.79654953,0.00000000,2.83776375,0.72815698
-5.05752876,3.38009389,0.01043347,1.33322565,0.79514232,0.00000000,2.86213303,0.74162686
-5.05152576,3.42938669,0.01019460,1.36058669,0.79600929,0.00000000,2.89015073,0.75699091
-5.04552276,3.48555215,0.00994895,1.38994303,0.79941147,0.00000000,2.92191624,0.77423527
-5.03951976,3.54849274,0.00970371,1.42107021,0.80554307,0.00000000,2.95747485,0.79331627
-5.03351676,3.61797743,0.00946575,1.45372601,0.81452557,0.00000000,2.99681054,0.81415869
-5.02751376,3.69363856,0.00924149,1.48765213,0.82640412,0.00000000,3.03984002,0.83665492
-5.02151076,3.77497274,0.00903671,1.52257626,0.84114658,0.00000000,3.08640848,0.86066507
-5.01550775,3.86134620,0.00885643,1.55821453,0.85864522,0.00000000,3.13628724,0.88601806
-5.00950475,3.95200418,0.00870480,1.59427431,0.87872090,0.00000000,3.18917334,0.91251375
-5.00350175,4.04608425,0.00858502,1.63045728,0.90112976,0.00000000,3.24469118,0.93992594
-4.99749875,4.14263281,0.00849935,1.66646250,0.92557192,0.00000000,3.30239614,0.96800626
-4.99149575,4.24062431,0.00844905,1.70198949,0.95170199,0.00000000,3.36177989,0.99648867
-4.98549275,4.33898220,0.00843444,1.73674113,0.97914100,0.00000000,3.42227737,1.02509453
-4.97948974,4.43660095,0.00845495,1.77042609,1.00748906,0.00000000,3.48327494,1.05353791
-4.97348674,4.53236826,0.00850918,1.80276090,1.03633860,0.00000000,3.54411970,1.08153108
-4.96748374,4.62518671,0.00859501,1.83347155,1.06528728,0.00000000,3.60412947,1.10878991
-4.96148074,4.71399430,0.00870969,1.86229452,1.09395053,0.00000000,3.66260343,1.13503914
-4.95547774,4.79778333,0.00884995,1.88897760,1.12197294,0.00000000,3.71883303,1.16001717
-4.94947474,4.87561729,0.00901212,1.91328032,1.14903827,0.00000000,3.77211329,1.18348060
-4.94347174,4.94664560,0.00919223,1.93497446,1.17487771,0.00000000,3.82175406,1.20520814
-4.93746873,5.01011612,0.00938612,1.95384470,1.19927622,0.00000000,3.86709148,1.22500408
-4.93146573,5.06538548,0.00958953,1.96968965,1.22207672,0.00000000,3.90749934,1.24270114
-4.92546273,5.11192728,0.00979816,1.98232349,1.24318199,0.00000000,3.94240035,1.25816285
-4.91945973,5.14933833,0.01000778,1.99157827,1.26255446,0.00000000,3.97127715,1.27128530
-4.91345673,5.17734293,0.01021425,1.99730696,1.28021378,0.00000000,3.99368288,1.28199840
-4.90745373,5.19579539,0.01041362,1.99938722,1.29623246,0.00000000,4.00925105,1.29026654
-4.90145073,5.20468057,0.01060211,1.99772571,1.31072972,0.00000000,4.01770448,1.29608863
-4.89544772,5.20411255,0.01077619,1.99226270,1.32386380,0.00000000,4.01886286,1.29949754
-4.88944472,5.19433121,0.01093261,1.98297668,1.33582320,0.00000000,4.01264867,1.30055890
-4.88344172,5.17569660,0.01106840,1.96988861,1.34681696,0.00000000,3.99909104,1.29936919
-4.87743872,5.14868102,0.01118093,1.95306540,1.35706471,0.00000000,3.97832732,1.29605309
-4.87143572,5.11385880,0.01126792,1.93262224,1.36678661,0.00000000,3.95060209,1.29076019
-4.86543272,5.07189379,0.01132750,1.90872349,1.37619380,0.00000000,3.91626358,1.28366103
-4.85942971,5.02352484,0.01135820,1.88158185,1.38547973,0.00000000,3.87575753,1.27494263
-4.85342671,4.96954963,0.01135902,1.85145572,1.39481277,0.00000000,3.82961860,1.26480358
-4.84742371,4.91080745,0.01132946,1.81864474,1.40433052,0.00000000,3.77845989,1.25344893
-4.84142071,4.84816156,0.01126955,1.78348370,1.41413600,0.00000000,3.72296086,1.24108509
-4.83541771,4.78248189,0.01117986,1.74633497,1.42429617,0.00000000,3.66385427,1.22791499
-4.82941471,4.71462907,0.01106155,1.70757996,1.43484259,0.00000000,3.60191278,1.21413372
-4.82341171,4.64544031,0.01091638,1.66761005,1.44577449,0.00000000,3.53793591,1.19992493
-4.81740870,4.57571801,0.01074667,1.62681738,1.45706394,0.00000000,3.47273761,1.18545813
-4.81140570,4.50622144,0.01055533,1.58558609,1.46866283,0.00000000,3.40713518,1.17088707
-4.80540270,4.43766174,0.01034583,1.54428444,1.48051126,0.00000000,3.34193951,1.15634921
-4.79939970,4.37070005,0.01012210,1.50325822,1.49254681,0.00000000,3.27794685,1.14196624
-4.79339670,4.30594844,0.00988851,1.46282550,1.50471389,0.00000000,3.21593180,1.12784553
-4.78739370,4.24397287,0.00964975,1.42327322,1.51697248,0.00000000,3.15664124,1.11408230
-4.78139070,4.18529710,0.00941074,1.38485517,1.52930556,0.00000000,3.10078867,1.10076213
-4.77538769,4.13040658,0.00917648,1.34779156,1.54172438,0.00000000,3.04904819,1.08796357
-4.76938469,4.07975093,0.00895197,1.31226974,1.55427097,0.00000000,3.00204774,1.07576033
-4.76338169,4.03374393,0.00874198,1.27844581,1.56701739,0.00000000,2.96036081,1.06422286
-4.75737869,3.99276004,0.00855096,1.24644670,1.58006142,0.00000000,2.92449617,1.05341880
-4.75137569,3.95712688,0.00838287,1.21637237,1.59351857,0.00000000,2.89488566,1.04341229
-4.74537269,3.92711322,0.00824102,1.18829782,1.60751074,0.00000000,2.87186981,1.03426184
-4.73936968,3.90291301,0.00812794,1.16227457,1.62215194,0.00000000,2.85568197,1.02601687
-4.73336668,3.88462600,0.00804529,1.13833153,1.63753179,0.00000000,2.84643156,1.01871305
-4.72736368,3.87223620,0.00799375,1.11647522,1.65369799,0.00000000,2.84408746,1.01236677
-4.72136068,3.86559004,0.00797293,1.09668934,1.67063870,0.00000000,2.84846297,1.00696907
-4.71535768,3.86437589,0.00798141,1.07893394,1.68826630,0.00000000,2.85920372,1.00247972
-4.70935468,3.86810735,0.00801671,1.06314455,1.70640382,0.00000000,2.87577991,0.99882179
-4.70335168,3.87611224,0.00807533,1.04923138,1.72477514,0.00000000,2.89748452,0.99587748
-4.69734867,3.88752924,0.00815289,1.03707919,1.74300024,0.00000000,2.92343835,0.99348569
-4.69134567,3.90131370,0.00824424,1.02654798,1.76059611,0.00000000,2.95260296,0.99144168
-4.68534267,3.91625345,0.00834360,1.01747473,1.77698388,0.00000000,2.98380162,0.98949930
-4.67933967,3.93099512,0.00844482,1.00967656,1.79150233,0.00000000,3.01574832,0.98737586
-4.67333667,3.94408029,0.00854155,1.00295499,1.80342728,0.00000000,3.04708383,0.98475954
-4.66733367,3.95399032,0.00862748,0.99710153,1.81199630,0.00000000,3.07641770,0.98131919
-4.66133067,3.95919808,0.00869661,0.99190409,1.81643758,0.00000000,3.10237426,0.97671616
-4.65532766,3.95822381,0.00874345,0.98715399,1.81600148,0.00000000,3.12364052,0.97061734
-4.64932466,3.94969249,0.00876328,0.98265304,1.80999322,0.00000000,3.13901336,0.96270902
-4.64332166,3.93238925,0.00875229,0.97822026,1.79780499,0.00000000,3.14744362,0.95271052
-4.63731866,3.90530989,0.00870781,0.97369770,1.77894555,0.00000000,3.14807461,0.94038703
-4.63131566,3.86770341,0.00862838,0.96895485,1.75306585,0.00000000,3.14027270,0.92556066
-4.62531266,3.81910407,0.00851382,0.96389136,1.71997918,0.00000000,3.12364847,0.90811930
-4.61930965,3.75935118,0.00836533,0.95843783,1.67967467,0.00000000,3.09806702,0.88802252
-4.61330665,3.68859533,0.00818538,0.95255444,1.63232356,0.00000000,3.06364715,0.86530432
-4.60730365,3.60729092,0.00797770,0.94622772,1.57827772,0.00000000,3.02074927,0.84007260
-4.60130065,3.51617539,0.00774713,0.93946553,1.51806074,0.00000000,2.96995319,0.81250523
-4.59529765,3.41623674,0.00749950,0.93229070,1.45235202,0.00000000,2.91202712,0.78284323
-4.58929465,3.30867106,0.00724139,0.92473397,1.38196475,0.00000000,2.84788990,0.75138127
-4.58329165,3.19483304,0.00697999,0.91682650,1.30781914,0.00000000,2.77856891,0.71845626
-4.57728864,3.07618210,0.00672281,0.90859304,1.23091216,0.00000000,2.70515614,0.68443453
-4.57128564,2.95422735,0.00647746,0.90004583,1.15228545,0.00000000,2.62876510,0.64969847
-4.56528264,2.83047447,0.00625145,0.89118025,1.07299293,0.00000000,2.55049100,0.61463336
-4.55927964,2.70637704,0.00605190,0.88197223,0.99406970,0.00000000,2.47137630,0.57961484
-4.55327664,2.58329481,0.00588542,0.87237791,0.91650342,0.00000000,2.39238329,0.54499802
-4.54727364,2.46246052,0.00575783,0.86233558,0.84120951,0.00000000,2.31437487,0.51110823
-4.54127064,2.34495647,0.00567408,0.85176976,0.76901083,0.00000000,2.23810404,0.47823414
-4.53526763,2.23170116,0.00563812,0.84059721,0.70062254,0.00000000,2.16421205,0.44662316
-4.52926463,2.12344590,0.00565278,0.82873444,0.63664235,0.00000000,2.09323445,0.41647927
-4.52326163,2.02078042,0.00571978,0.81610623,0.57754612,0.00000000,2.02561421,0.38796304
-4.51725863,1.92414647,0.00583969,0.80265457,0.52368856,0.00000000,1.96172006,0.36119379
-4.51125563,1.83385747,0.00601199,0.78834731,0.47530849,0.00000000,1.90186861,0.33625336
-4.50525263,1.75012262,0.00623515,0.77318612,0.43253795,0.00000000,1.84634814,0.31319117
-4.49924962,1.67307342,0.00650673,0.75721297,0.39541449,0.00000000,1.79544231,0.29203020
-4.49324662,1.60279075,0.00682355,0.74051497,0.36389557,0.00000000,1.74945199,0.27277338
-4.48724362,1.53933072,0.00718187,0.72322698,0.33787440,0.00000000,1.70871362,0.25540997
-4.48124062,1.48274797,0.00757756,0.70553203,0.31719617,0.00000000,1.67361290,0.23992162
-4.47523762,1.43311500,0.00800635,0.68765937,0.30167406,0.00000000,1.64459280,0.22628781
-4.46923462,1.39053680,0.00846400,0.66988027,0.29110410,0.00000000,1.62215532,0.21449038
-4.46323162,1.35516026,0.00894656,0.65250183,0.28527850,0.00000000,1.60685689,0.20451697
-4.45722861,1.32717798,0.00945056,0.63585897,0.28399679,0.00000000,1.59929731,0.19636337
-4.45122561,1.30682666,0.00997314,0.62030512,0.28707450,0.00000000,1.60010283,0.19003469
-4.44522261,1.29438039,0.01051223,0.60620191,0.29434914,0.00000000,1.60990404,0.18554537
-4.43921961,1.29013923,0.01106664,0.59390825,0.30568331,0.00000000,1.62930941,0.18291816
-4.43321661,1.29441391,0.01163603,0.58376933,0.32096513,0.00000000,1.65887567,0.18218211
-4.42721361,1.30750737,0.01222097,0.57610588,0.34010591,0.00000000,1.69907635,0.18336988
-4.42121061,1.32969407,0.01282280,0.57120396,0.36303550,0.00000000,1.75026977,0.18651436
-4.41520760,1.36119814,0.01344349,0.56930569,0.38969558,0.00000000,1.81266795,0.19164494
-4.40920460,1.40217121,0.01408545,0.57060122,0.42003137,0.00000000,1.88630806,0.19878350
-4.40320160,1.45267131,0.01475125,0.57522208,0.45398228,0.00000000,1.97102773,0.20794050
-4.39719860,1.51264352,0.01544338,0.58323606,0.49147201,0.00000000,2.06644572,0.21911117
-4.39119560,1.58190372,0.01616388,0.59464403,0.53239889,0.00000000,2.17194935,0.23227213
-4.38519260,1.66012622,0.01691407,0.60937842,0.57662683,0.00000000,2.28668961,0.24737861
-4.37918959,1.74683623,0.01769425,0.62730383,0.62397771,0.00000000,2.40958508,0.26436230
-4.37318659,1.84140783,0.01850345,0.64821956,0.67422558,0.00000000,2.53933493,0.28313020
-4.36718359,1.94306792,0.01933923,0.67186408,0.72709323,0.00000000,2.67444153,0.30356432
-4.36118059,2.05090652,0.02019756,0.69792149,0.78225147,0.00000000,2.81324201,0.32552245
-4.35517759,2.16389320,0.02107278,0.72602972,0.83932130,0.00000000,2.95394842,0.34883993
-4.34917459,2.28089939,0.02195769,0.75579028,0.89787897,0.00000000,3.09469494,0.37333252
-4.34317159,2.40072593,0.02284371,0.78677933,0.95746394,0.00000000,3.23359064,0.39880000
-4.33716858,2.52213454,0.02372113,0.81855963,1.01758928,0.00000000,3.36877565,0.42503071
-4.33116558,2.64388224,0.02457949,0.85069299,1.07775413,0.00000000,3.49847817,0.45180653
-4.32516258,2.76475675,0.02540798,0.88275278,1.13745755,0.00000000,3.62106981,0.47890825
-4.31915958,2.88361139,0.02619594,0.91433580,1.19621303,0.00000000,3.73511637,0.50612094
-4.31315658,2.99939743,0.02693337,0.94507320,1.25356291,0.00000000,3.83942150,0.53323914
-4.30715358,3.11119215,0.02761138,0.97463972,1.30909168,0.00000000,3.93306075,0.56007148
