energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Mg_p_up,Mg_p_down,Mg_d_up,Mg_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-5.86793397,0.85707746,-0.71922153,0.01186736,-0.00951067,0.14125634,-0.08744819,1.00502817,-0.75135017,0.21784652,-0.14763004,0.43461301,-0.33535565,0.00000000,-0.00000000,0.32254957,-0.38117139,0.00000000,-0.00000000
-5.86193097,0.84745838,-0.69978219,0.01155363,-0.00894713,0.14316525,-0.08610123,0.99657738,-0.76242408,0.21965908,-0.14243190,0.42622803,-0.33734310,0.00000000,-0.00000000,0.31281761,-0.36627321,0.00000000,-0.00000000
-5.85592796,0.83557328,-0.68740498,0.01121570,-0.00852130,0.14479287,-0.08611281,0.98424966,-0.77688135,0.22106604,-0.13949851,0.41580297,-0.34093077,0.00000000,-0.00000000,0.30254681,-0.35406152,0.00000000,-0.00000000
-5.84992496,0.82159175,-0.68114524,0.01084889,-0.00822417,0.14623253,-0.08732771,0.96843227,-0.79385342,0.22219227,-0.13856172,0.40337959,-0.34576273,0.00000000,-0.00000000,0.29172184,-0.34409827,0.00000000,-0.00000000
-5.84392196,0.80582707,-0.68000983,0.01045053,-0.00804473,0.14760208,-0.08958263,0.94966255,-0.81244528,0.22320117,-0.13934457,0.38906354,-0.35146430,0.00000000,-0.00000000,0.28038090,-0.33593322,0.00000000,-0.00000000
-5.83791896,0.78871954,-0.68298383,0.01001992,-0.00797031,0.14904039,-0.09270901,0.92860759,-0.83176003,0.22428912,-0.14156661,0.37301766,-0.35765318,0.00000000,-0.00000000,0.26860970,-0.32911969,0.00000000,-0.00000000
-5.83191596,0.77081488,-0.68905565,0.00955815,-0.00798695,0.15070280,-0.09653574,0.90603893,-0.85092257,0.22567841,-0.14494880,0.35545352,-0.36395024,0.00000000,-0.00000000,0.25653382,-0.32322876,0.00000000,-0.00000000
-5.82591296,0.75273867,-0.69723997,0.00906794,-0.00807977,0.15275550,-0.10089195,0.88280294,-0.86910184,0.22760889,-0.14921806,0.33662157,-0.36998963,0.00000000,-0.00000000,0.24430997,-0.31786156,0.00000000,-0.00000000
-5.81990995,0.73516781,-0.70659868,0.00855331,-0.00823329,0.15536922,-0.10560979,0.85978819,-0.88553123,0.23032832,-0.15411159,0.31680043,-0.37542800,0.00000000,-0.00000000,0.23211651,-0.31265951,0.00000000,-0.00000000
-5.81390695,0.71880007,-0.71625937,0.00801936,-0.00843182,0.15871225,-0.11052729,0.83789120,-0.89952674,0.23408201,-0.15938093,0.29628579,-0.37995259,0.00000000,-0.00000000,0.22014378,-0.30731215,0.00000000,-0.00000000
-5.80790395,0.70432314,-0.72543149,0.00747192,-0.00865976,0.16294310,-0.11549137,0.81798161,-0.91050251,0.23910195,-0.16479600,0.27537955,-0.38328799,0.00000000,-0.00000000,0.20858446,-0.30156277,0.00000000,-0.00000000
-5.80190095,0.69238408,-0.73342005,0.00691730,-0.00890194,0.16820307,-0.12036084,0.80086833,-0.91798356,0.24559584,-0.17014888,0.25437941,-0.38520164,0.00000000,-0.00000000,0.19762458,-0.29521158,0.00000000,-0.00000000
-5.79589795,0.68356050,-0.73963687,0.00636195,-0.00914392,0.17460896,-0.12500955,0.78726789,-0.92161549,0.25373650,-0.17525754,0.23356964,-0.38550774,0.00000000,-0.00000000,0.18743534,-0.28811682,0.00000000,-0.00000000
-5.78989495,0.67833462,-0.74360926,0.00581221,-0.00937227,0.18224633,-0.12932943,0.77777603,-0.92117104,0.26365198,-0.17996928,0.21321298,-0.38406976,0.00000000,-0.00000000,0.17816600,-0.28019378,0.00000000,-0.00000000
-5.78389195,0.67707095,-0.74498618,0.00527409,-0.00957481,0.19116343,-0.13323343,0.77284384,-0.91655354,0.27541695,-0.18416399,0.19354419,-0.38080150,0.00000000,-0.00000000,0.16993822,-0.27141205,0.00000000,-0.00000000
-5.77788894,0.67999871,-0.74354182,0.00475308,-0.00974088,0.20136635,-0.13665819,0.77275909,-0.90779718,0.28904555,-0.18775686,0.17476521,-0.37566669,0.00000000,-0.00000000,0.16284184,-0.26179129,0.00000000,-0.00000000
-5.77188594,0.68719946,-0.73917651,0.00425398,-0.00986144,0.21281535,-0.13956635,0.77763360,-0.89506414,0.30448636,-0.19070067,0.15704208,-0.36867733,0.00000000,-0.00000000,0.15693222,-0.25139581,0.00000000,-0.00000000
-5.76588294,0.69860060,-0.73191506,0.00378083,-0.00992929,0.22542283,-0.14194834,0.78739711,-0.87863894,0.32161954,-0.19298730,0.14050349,-0.35989080,0.00000000,-0.00000000,0.15222922,-0.24032823,0.00000000,-0.00000000
-5.75987994,0.71397486,-0.72190238,0.00333679,-0.00993912,0.23905305,-0.14382350,0.80179785,-0.85891985,0.34025654,-0.19464850,0.12524097,-0.34940593,0.00000000,-0.00000000,0.14871779,-0.22872261,0.00000000,-0.00000000
-5.75387694,0.73294602,-0.70939655,0.00292421,-0.00988754,0.25352363,-0.14524046,0.82040994,-0.83640787,0.36014242,-0.19575558,0.11131045,-0.33735823,0.00000000,-0.00000000,0.14634997,-0.21673726,0.00000000,-0.00000000
-5.74787394,0.75500069,-0.69475933,0.00254455,-0.00977308,0.26860900,-0.14627660,0.84264729,-0.81169333,0.38096098,-0.19641817,0.09873503,-0.32391441,0.00000000,-0.00000000,0.14504840,-0.20454763,0.00000000,-0.00000000
-5.74187094,0.77950570,-0.67844421,0.00219851,-0.00959615,0.28404568,-0.14703660,0.86778367,-0.78544053,0.40234248,-0.19678166,0.08750876,-0.30926631,0.00000000,-0.00000000,0.14471095,-0.19233927,0.00000000,-0.00000000
-5.73586793,0.80573067,-0.66098225,0.00188605,-0.00935884,0.29953929,-0.14765000,0.89497816,-0.75837062,0.42387387,-0.19702356,0.07760117,-0.29362472,0.00000000,-0.00000000,0.14521649,-0.18030139,0.00000000,-0.00000000
-5.72986493,0.83287486,-0.64296593,0.00160649,-0.00906484,0.31477314,-0.14826773,0.92330523,-0.73124310,0.44511125,-0.19734861,0.06896222,-0.27721291,0.00000000,-0.00000000,0.14643144,-0.16862082,0.00000000,-0.00000000
-5.72386193,0.86009756,-0.62503120,0.00135861,-0.00871919,0.32941799,-0.14905772,0.95178820,-0.70483627,0.46559400,-0.19798275,0.06152756,-0.26026033,0.00000000,-0.00000000,0.14821698,-0.15747675,0.00000000,-0.00000000
-5.71785893,0.88655061,-0.60783829,0.00114080,-0.00832806,0.34314279,-0.15019961,0.97943514,-0.67992701,0.48486036,-0.19916599,0.05522384,-0.24299664,0.00000000,-0.00000000,0.15043659,-0.14703617,0.00000000,-0.00000000
-5.71185593,0.91141227,-0.59205154,0.00095106,-0.00789845,0.35562589,-0.15187873,1.00527556,-0.65727032,0.50246362,-0.20114445,0.04997387,-0.22564603,0.00000000,-0.00000000,0.15296377,-0.13745008,0.00000000,-0.00000000
-5.70585293,0.93392074,-0.57831879,0.00078723,-0.00743801,0.36656623,-0.15427941,1.02839685,-0.63757892,0.51798836,-0.20416158,0.04570146,-0.20842223,0.00000000,-0.00000000,0.15568958,-0.12885045,0.00000000,-0.00000000
-5.69984992,0.95340637,-0.56725088,0.00064697,-0.00695466,0.37569425,-0.15757799,1.04797879,-0.62150356,0.53106617,-0.20844908,0.04233587,-0.19152418,0.00000000,-0.00000000,0.15852986,-0.12134800,0.00000000,-0.00000000
-5.69384692,0.96932107,-0.55940189,0.00052791,-0.00645641,0.38278177,-0.16193558,1.06332500,-0.60961424,0.54139002,-0.21421745,0.03981571,-0.17513243,0.00000000,-0.00000000,0.16143178,-0.11503063,0.00000000,-0.00000000
-5.68784392,0.98126389,-0.55525050,0.00042771,-0.00595109,0.38765067,-0.16749090,1.07389001,-0.60238309,0.54872685,-0.22164687,0.03809218,-0.15940648,0.00000000,-0.00000000,0.16437956,-0.10996259,0.00000000,-0.00000000
-5.68184092,0.98900156,-0.55518343,0.00034407,-0.00544611,0.39017980,-0.17435348,1.07930089,-0.60016923,0.55292761,-0.23087842,0.03713176,-0.14448293,0.00000000,-0.00000000,0.16739904,-0.10618429,0.00000000,-0.00000000
-5.67583792,0.99248325,-0.55948124,0.00027485,-0.00494831,0.39030990,-0.18259753,1.07937255,-0.60320623,0.55393446,-0.24200628,0.03691805,-0.13047451,0.00000000,-0.00000000,0.17056100,-0.10371275,0.00000000,-0.00000000
-5.66983492,0.99184875,-0.56830730,0.00021804,-0.00446382,0.38804630,-0.19225660,1.07411622,-0.61159262,0.55178469,-0.25507103,0.03745296,-0.11747002,0.00000000,-0.00000000,0.17398296,-0.10254264,0.00000000,-0.00000000
-5.66383192,0.98742963,-0.58170034,0.00017180,-0.00399791,0.38345928,-0.20331953,1.06374058,-0.62528590,0.54661120,-0.27005457,0.03875711,-0.10553503,0.00000000,-0.00000000,0.17782936,-0.10264795,0.00000000,-0.00000000
-5.65782891,0.97974336,-0.59957109,0.00013449,-0.00355495,0.37668195,-0.21572770,1.04864562,-0.64410055,0.53863946,-0.28687689,0.04086942,-0.09471336,0.00000000,-0.00000000,0.18230988,-0.10398424,0.00000000,-0.00000000
-5.65182591,0.96948018,-0.62170339,0.00010463,-0.00313841,0.36790599,-0.22937398,1.02940942,-0.66771029,0.52818103,-0.30539497,0.04384598,-0.08502923,0.00000000,-0.00000000,0.18767595,-0.10649150,0.00000000,-0.00000000
-5.64582291,0.95748337,-0.64775997,0.00008096,-0.00275079,0.35737518,-0.24410330,1.00676838,-0.69565486,0.51562399,-0.32540398,0.04775807,-0.07648992,0.00000000,-0.00000000,0.19421535,-0.11009758,0.00000000,-0.00000000
-5.63981991,0.94472318,-0.67729287,0.00006235,-0.00239376,0.34537716,-0.25971521,0.98159161,-0.72735145,0.50142043,-0.34664101,0.05268949,-0.06908891,0.00000000,-0.00000000,0.20224485,-0.11472221,0.00000000,-0.00000000
-5.63381691,0.93226556,-0.70975867,0.00004788,-0.00206812,0.33223372,-0.27596819,0.95485049,-0.76211065,0.48607172,-0.36879113,0.05873305,-0.06280936,0.00000000,-0.00000000,0.21210106,-0.12028158,0.00000000,-0.00000000
-5.62781391,0.92123631,-0.74453785,0.00003674,-0.00177397,0.31829003,-0.29258578,0.92758454,-0.79915661,0.47011198,-0.39149595,0.06598645,-0.05762770,0.00000000,-0.00000000,0.22412951,-0.12669330,0.00000000,-0.00000000
-5.62181091,0.91278218,-0.78095812,0.00002826,-0.00151075,0.30390328,-0.30926434,0.90086484,-0.83765107,0.45409038,-0.41436428,0.07454753,-0.05351734,0.00000000,-0.00000000,0.23867225,-0.13388181,0.00000000,-0.00000000
-5.61580790,0.90802987,-0.81832066,0.00002192,-0.00127737,0.28943114,-0.32568229,0.87575628,-0.87672055,0.43855303,-0.43698464,0.08450893,-0.05045234,0.00000000,-0.00000000,0.25605424,-0.14178395,0.00000000,-0.00000000
-5.60980490,0.90804450,-0.85592869,0.00001724,-0.00107232,0.27522053,-0.34151029,0.85328014,-0.91548570,0.42402503,-0.45893920,0.09595244,-0.04841078,0.00000000,-0.00000000,0.27656880,-0.15035461,0.00000000,-0.00000000
-5.60380190,0.91378882,-0.89311691,0.00001389,-0.00089375,0.26159708,-0.35642232,0.83437810,-0.95309199,0.41099334,-0.47981863,0.10894307,-0.04737782,0.00000000,-0.00000000,0.30046266,-0.15957209,0.00000000,-0.00000000
-5.59779890,0.92608465,-0.92928085,0.00001156,-0.00073962,0.24885568,-0.37010686,0.81987906,-0.98874030,0.39989112,-0.49923721,0.12352316,-0.04734837,0.00000000,-0.00000000,0.32792102,-0.16944309,0.00000000,-0.00000000
-5.59179590,0.94557791,-0.96390459,0.00001002,-0.00060773,0.23725242,-0.38227803,0.81046986,-1.02171637,0.39108403,-0.51684756,0.13970661,-0.04832907,0.00000000,-0.00000000,0.35905331,-0.18000680,0.00000000,-0.00000000
-5.58579290,0.97270851,-0.99658566,0.00000911,-0.00049585,0.22699820,-0.39268591,0.80667092,-1.05141758,0.38485890,-0.53235431,0.15747371,-0.05033963,0.00000000,-0.00000000,0.39388009,-0.19133804,0.00000000,-0.00000000
-5.57978989,1.00768637,-1.02705554,0.00000866,-0.00040176,0.21825406,-0.40112575,0.80881762,-1.07737588,0.38141533,-0.54552603,0.17676658,-0.05341338,0.00000000,-0.00000000,0.43232190,-0.20354883,0.00000000,-0.00000000
-5.57378689,1.05047459,-1.05519479,0.00000858,-0.00032329,0.21112857,-0.40744560,0.81704799,-1.09927569,0.38086026,-0.55620489,0.19748572,-0.05759694,0.00000000,-0.00000000,0.47419057,-0.21678841,0.00000000,-0.00000000
-5.56778389,1.10078064,-1.08104153,0.00000878,-0.00025842,0.20567708,-0.41155187,0.83129737,-1.11696567,0.38320583,-0.56431329,0.21948787,-0.06294893,0.00000000,-0.00000000,0.51918371,-0.23124111,0.00000000,-0.00000000
-5.56178089,1.15805627,-1.10479265,0.00000918,-0.00020525,0.20190292,-0.41341272,0.85130003,-1.13046368,0.38837057,-0.56985734,0.24258531,-0.06953780,0.00000000,-0.00000000,0.56688280,-0.24712222,0.00000000,-0.00000000
-5.55577789,1.22150650,-1.12679710,0.00000974,-0.00016206,0.19976046,-0.41305887,0.87659794,-1.13995438,0.39618390,-0.57292668,0.26654697,-0.07743863,0.00000000,-0.00000000,0.61675540,-0.26467144,0.00000000,-0.00000000
-5.54977489,1.29010773,-1.14754131,0.00001041,-0.00012728,0.19915979,-0.41058195,0.90655646,-1.14577941,0.40639373,-0.57369066,0.29110134,-0.08672903,0.00000000,-0.00000000,0.66816172,-0.28414411,0.00000000,-0.00000000
-5.54377189,1.36263475,-1.16762682,0.00001117,-0.00009953,0.19997287,-0.40613032,0.94038643,-1.14842028,0.41867698,-0.57239101,0.31594124,-0.09748428,0.00000000,-0.00000000,0.72036570,-0.30580023,0.00000000,-0.00000000
-5.53776888,1.43769603,-1.18774099,0.00001198,-0.00007762,0.20204099,-0.39990261,0.97717208,-1.14847464,0.43265270,-0.56933113,0.34073052,-0.10977168,0.00000000,-0.00000000,0.77255046,-0.32989158,0.00000000,-0.00000000
-5.53176588,1.51377632,-1.20862176,0.00001284,-0.00006049,0.20518303,-0.39213921,1.01590382,-1.14662694,0.44789721,-0.56486251,0.36511238,-0.12364449,0.00000000,-0.00000000,0.82383790,-0.35664722,0.00000000,-0.00000000
-5.52576288,1.58928519,-1.23101793,0.00001374,-0.00004726,0.20920446,-0.38311218,1.05551479,-1.14361453,0.46396095,-0.55936898,0.38871912,-0.13913553,0.00000000,-0.00000000,0.87331178,-0.38625798,0.00000000,-0.00000000
-5.51975988,1.66260980,-1.25564675,0.00001468,-0.00003718,0.21390654,-0.37311398,1.09491998,-1.14019110,0.48038617,-0.55324933,0.41118304,-0.15625079,0.00000000,-0.00000000,0.92004374,-0.41886055,0.00000000,-0.00000000
-5.51375688,1.73217006,-1.28315075,0.00001567,-0.00002961,0.21909552,-0.36244566,1.13305636,-1.13708876,0.49672504,-0.54689923,0.43214796,-0.17496336,0.00000000,-0.00000000,0.96312112,-0.45452191,0.00000000,-0.00000000
-5.50775388,1.79647391,-1.31405606,0.00001674,-0.00002405,0.22459142,-0.35140494,1.16892259,-1.13498100,0.51255735,-0.54069336,0.45128093,-0.19520798,0.00000000,-0.00000000,1.00167564,-0.49322481,0.00000000,-0.00000000
-5.50175088,1.85417047,-1.34873426,0.00001794,-0.00002007,0.23023598,-0.34027484,1.20161671,-1.13444797,0.52750711,-0.53496851,0.46828353,-0.21687657,0.00000000,-0.00000000,1.03491171,-0.53485529,0.00000000,-0.00000000
-5.49574787,1.90409881,-1.38736989,0.00001934,-0.00001733,0.23589964,-0.32931334,1.23037024,-1.13594618,0.54125733,-0.53000850,0.48290232,-0.23981506,0.00000000,-0.00000000,1.06213316,-0.57919293,0.00000000,-0.00000000
-5.48974487,1.94533008,-1.42993555,0.00002105,-0.00001555,0.24148703,-0.31874458,1.25457724,-1.13978390,0.55356241,-0.52603175,0.49493779,-0.26382183,0.00000000,-0.00000000,1.08276714,-0.62590467,0.00000000,-0.00000000
-5.48374187,1.97720107,-1.47617615,0.00002322,-0.00001451,0.24694090,-0.30875191,1.27381705,-1.14610371,0.56425748,-0.52318205,0.50425147,-0.28864802,0.00000000,-0.00000000,1.09638419,-0.67454275,0.00000000,-0.00000000
-5.47773887,1.99933760,-1.52560340,0.00002605,-0.00001404,0.25224420,-0.29947314,1.28786967,-1.15487304,0.57326422,-0.52152295,0.51077067,-0.31399982,0.00000000,-0.00000000,1.10271346,-0.72454742,0.00000000,-0.00000000
-5.47173587,2.01166645,-1.57750141,0.00002982,-0.00001400,0.25742015,-0.29099809,1.29672299,-1.16588336,0.58059299,-0.52103611,0.51449081,-0.33954295,0.00000000,-0.00000000,1.10165242,-0.77525447,0.00000000,-0.00000000
-5.46573287,2.01441537,-1.63094339,0.00003489,-0.00001431,0.26253043,-0.28336863,1.30057142,-1.17875803,0.58634084,-0.52162368,0.51547496,-0.36490928,0.00000000,-0.00000000,1.09327055,-0.82590792,0.00000000,-0.00000000
-5.45972986,2.00810079,-1.68481912,0.00004174,-0.00001488,0.26767124,-0.27658086,1.29980607,-1.19296858,0.59068568,-0.52311454,0.51385078,-0.38970534,0.00000000,-0.00000000,1.07780692,-0.87567739,0.00000000,-0.00000000
-5.45372686,1.99350412,-1.73787226,0.00005098,-0.00001567,0.27296765,-0.27058963,1.29499664,-1.20785865,0.59387664,-0.52527411,0.50980496,-0.41352274,0.00000000,-0.00000000,1.05566182,-0.92367989,0.00000000,-0.00000000
-5.44772386,1.97163734,-1.78874593,0.00006339,-0.00001666,0.27856623,-0.26531471,1.28686593,-1.22267447,0.59622104,-0.52781727,0.50357554,-0.43594994,0.00000000,-0.00000000,1.02738281,-0.96900519,0.00000000,-0.00000000
-5.44172086,1.94369990,-1.83603473,0.00007997,-0.00001786,0.28462637,-0.26064863,1.27625813,-1.23660049,0.59806863,-0.53042370,0.49544234,-0.45658502,0.00000000,-0.00000000,0.99364602,-1.01074392,0.00000000,-0.00000000
-5.43571786,1.91102874,-1.87834075,0.00010195,-0.00001930,0.29131066,-0.25646544,1.26410223,-1.24879838,0.59979362,-0.53275493,0.48571635,-0.47504894,0.00000000,-0.00000000,0.95523361,-1.04801721,0.00000000,-0.00000000
-5.42971486,1.87504402,-1.91433125,0.00013088,-0.00002106,0.29877474,-0.25263020,1.25137244,-1.25844766,0.60177552,-0.53447223,0.47472833,-0.49099871,0.00000000,-0.00000000,0.91300853,-1.08000664,0.00000000,-0.00000000
-5.42371186,1.83719324,-1.94279513,0.00016863,-0.00002325,0.30715703,-0.24900859,1.23904729,-1.26478605,0.60437953,-0.53525455,0.46281752,-0.50413987,0.00000000,-0.00000000,0.86788777,-1.10598314,0.00000000,-0.00000000
-5.41770885,1.79889635,-1.96269583,0.00021750,-0.00002605,0.31656904,-0.24547617,1.22806961,-1.26714759,0.60793761,-0.53481566,0.45032085,-0.51423762,0.00000000,-0.00000000,0.82081545,-1.12533366,0.00000000,-0.00000000
-5.41170585,1.76149457,-1.97321798,0.00028022,-0.00002967,0.32708653,-0.24192697,1.21930906,-1.26499697,0.61273099,-0.53291963,0.43756339,-0.52112629,0.00000000,-0.00000000,0.77273682,-1.13758416,0.00000000,-0.00000000
-5.40570285,1.72620531,-1.97380587,0.00036006,-0.00003445,0.33874214,-0.23828098,1.21352917,-1.25795839,0.61897510,-0.52939411,0.42485028,-0.52471634,0.00000000,-0.00000000,0.72457439,-1.14241815,0.00000000,-0.00000000
-5.39969985,1.69408518,-1.96419196,0.00046084,-0.00004080,0.35151986,-0.23449022,1.21136037,-1.24583788,0.62680763,-0.52414068,0.41246071,-0.52499890,0.00000000,-0.00000000,0.67720697,-1.13968963,0.00000000,-0.00000000
-5.39369685,1.66600265,-1.94441414,0.00058701,-0.00004927,0.36535167,-0.23054319,1.21328023,-1.22863825,0.63628040,-0.51714203,0.40064405,-0.52204731,0.00000000,-0.00000000,0.63145247,-1.12943007,0.00000000,-0.00000000
-5.38769385,1.64262140,-1.91482133,0.00074367,-0.00006060,0.38011659,-0.22646757,1.21960184,-1.20656600,0.64735535,-0.50846556,0.38961804,-0.51601577,0.00000000,-0.00000000,0.58805471,-1.11184913,0.00000000,-0.00000000
-5.38169085,1.62439455,-1.87606704,0.00093660,-0.00007567,0.39564235,-0.22233099,1.23047061,-1.18003029,0.65990507,-0.49826348,0.37956925,-0.50713511,0.00000000,-0.00000000,0.54767454,-1.08732902,0.00000000,-0.00000000
-5.37568784,1.61156982,-1.82909170,0.00117225,-0.00009566,0.41170954,-0.21824012,1.24586957,-1.14963414,0.67371755,-0.48676926,0.37065528,-0.49570582,0.00000000,-0.00000000,0.51088514,-1.05641307,0.00000000,-0.00000000
-5.36968484,1.60420441,-1.77509461,0.00145774,-0.00012199,0.42805822,-0.21433787,1.26563260,-1.11615846,0.68850525,-0.47429097,0.36300845,-0.48208879,0.00000000,-0.00000000,0.47817116,-1.01978897,0.00000000,-0.00000000
-5.36368184,1.60218857,-1.71549700,0.00180079,-0.00015644,0.44439665,-0.21079907,1.28946465,-1.08053980,0.70391778,-0.46120159,0.35674053,-0.46669416,0.00000000,-0.00000000,0.44993114,-0.97826773,0.00000000,-0.00000000
-5.35767884,1.60527562,-1.65189814,0.00220964,-0.00020118,0.46041187,-0.20782475,1.31696760,-1.04384300,0.71955768,-0.44792683,0.35194790,-0.44996884,0.00000000,-0.00000000,0.42648253,-0.93275923,0.00000000,-0.00000000
-5.35167584,1.61311673,-1.58602639,0.00269292,-0.00025882,0.47578151,-0.20563522,1.34767025,-1.00722986,0.73499836,-0.43493115,0.34871672,-0.43238325,0.00000000,-0.00000000,0.40806856,-0.88424578,0.00000000,-0.00000000
-5.34567284,1.62529760,-1.51968748,0.00325949,-0.00033251,0.49018637,-0.20446234,1.38106037,-0.97192523,0.74980343,-0.42270231,0.34712738,-0.41441793,0.00000000,-0.00000000,0.39486600,-0.83375470,0.00000000,-0.00000000
