energy_ev,total_up,C_s_up,C_p_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-5.69384692,1.54603884,0.02939709,0.05956651,0.47863317,0.24358577,1.02951884,0.00000000,0.78587263,0.14281162
-5.68784392,1.52902220,0.02953559,0.05722423,0.47654982,0.24390017,1.01998167,0.00000000,0.77580035,0.14097226
-5.68184092,1.51020258,0.02952431,0.05504393,0.47402503,0.24386627,1.00917071,0.00000000,0.76584491,0.13916542
-5.67583792,1.48972317,0.02936283,0.05299170,0.47104015,0.24350983,0.99721885,0.00000000,0.75591002,0.13743704
-5.66983492,1.46791570,0.02905394,0.05104018,0.46763919,0.24288455,0.98438522,0.00000000,0.74598410,0.13585379
-5.66383192,1.44529125,0.02860354,0.04916913,0.46392835,0.24207009,0.97104862,0.00000000,0.73614043,0.13450173
-5.65782891,1.42252390,0.02802039,0.04736569,0.46007321,0.24116915,0.95769621,0.00000000,0.72653352,0.13348424
-5.65182591,1.40042792,0.02731589,0.04562423,0.45629352,0.24030368,0.94490786,0.00000000,0.71739201,0.13291905
-5.64582291,1.37992938,0.02650368,0.04394598,0.45285576,0.23961032,0.93333677,0.00000000,0.70900834,0.13293472
-5.63981991,1.36203303,0.02559922,0.04233829,0.45006368,0.23923539,0.92368690,0.00000000,0.70172567,0.13366645
-5.63381691,1.34778557,0.02461938,0.04081369,0.44824716,0.23932930,0.91668786,0.00000000,0.69592242,0.13525140
-5.62781391,1.33823648,0.02358187,0.03938878,0.44774960,0.24004091,0.91306821,0.00000000,0.69199515,0.13782362
-5.62181091,1.33439747,0.02250481,0.03808296,0.44891421,0.24151164,0.91352768,0.00000000,0.69034020,0.14150880
-5.61580790,1.33720186,0.02140618,0.03691708,0.45206969,0.24386984,0.91870930,0.00000000,0.69133483,0.14641879
-5.60980490,1.34746499,0.02030335,0.03591206,0.45751569,0.24722528,0.92917218,0.00000000,0.69531838,0.15264621
-5.60380190,1.36584691,0.01921266,0.03508754,0.46550852,0.25166412,0.94536571,0.00000000,0.70257416,0.16025929
-5.59779890,1.39281846,0.01814899,0.03446059,0.47624754,0.25724444,0.96760610,0.00000000,0.71331274,0.16929700
-5.59179590,1.42863188,0.01712545,0.03404454,0.48986291,0.26399243,0.99605590,0.00000000,0.72765707,0.17976479
-5.58579290,1.47329712,0.01615312,0.03384802,0.50640490,0.27189942,1.03070745,0.00000000,0.74563020,0.19163104
-5.57978989,1.52656459,0.01524084,0.03387411,0.52583557,0.28091981,1.07137079,0.00000000,0.76714594,0.20482437
-5.57378689,1.58791563,0.01439511,0.03411977,0.54802294,0.29097006,1.11766681,0.00000000,0.79200310,0.21923217
-5.56778389,1.65656094,0.01362008,0.03457556,0.57273824,0.30192874,1.16902610,0.00000000,0.81988346,0.23470020
-5.56178089,1.73144803,0.01291756,0.03522551,0.59965644,0.31363786,1.22469402,0.00000000,0.85035398,0.25103370
-5.55577789,1.81127749,0.01228717,0.03604735,0.62836020,0.32590525,1.28374208,0.00000000,0.88287310,0.26799987
-5.54977489,1.89452852,0.01172651,0.03701298,0.65834743,0.33850829,1.34508573,0.00000000,0.91680143,0.28533182
-5.54377189,1.97949302,0.01123139,0.03808914,0.68904230,0.35119872,1.40750845,0.00000000,0.95141643,0.30273405
-5.53776888,2.06431784,0.01079614,0.03923839,0.71980947,0.36370858,1.46969152,0.00000000,0.98593085,0.31988921
-5.53176588,2.14705401,0.01041391,0.04042016,0.74997126,0.37575711,1.53024879,0.00000000,1.01951446,0.33646609
-5.52576288,2.22571149,0.01007699,0.04159208,0.77882713,0.38705842,1.58776554,0.00000000,1.05131829,0.35212860
-5.51975988,2.29831779,0.00977719,0.04271127,0.80567484,0.39732974,1.64084007,0.00000000,1.08050074,0.36654538
-5.51375688,2.36297836,0.00950617,0.04373578,0.82983263,0.40630001,1.68812660,0.00000000,1.10625441,0.37939976
-5.50775388,2.41793653,0.00925577,0.04462596,0.85066134,0.41371840,1.72837798,0.00000000,1.12783283,0.39039960
-5.50175088,2.46163065,0.00901831,0.04534577,0.86758585,0.41936261,1.76048639,0.00000000,1.14457591,0.39928681
-5.49574787,2.49274611,0.00878689,0.04586398,0.88011472,0.42304644,1.78352045,0.00000000,1.15593307,0.40584580
-5.48974487,2.51026008,0.00855562,0.04615519,0.88785729,0.42462652,1.79675716,0.00000000,1.16148301,0.40991082
-5.48374187,2.51347689,0.00831978,0.04620062,0.89053746,0.42400769,1.79970720,0.00000000,1.16094944,0.41137170
-5.47773887,2.50205275,0.00807603,0.04598865,0.88800357,0.42114695,1.79213259,0.00000000,1.15421167,0.41017766
-5.47173587,2.47600832,0.00782248,0.04551512,0.88023380,0.41605574,1.77405568,0.00000000,1.14131000,0.40633918
-5.46573287,2.43572892,0.00755876,0.04478334,0.86733711,0.40880035,1.74575930,0.00000000,1.12244527,0.39992769
-5.45972986,2.38195214,0.00728604,0.04380381,0.84954934,0.39950055,1.70777785,0.00000000,1.09797277,0.39107312
-5.45372686,2.31574353,0.00700702,0.04259371,0.82722499,0.38832646,1.66087984,0.00000000,1.06839065,0.37995953
-5.44772386,2.23846143,0.00672586,0.04117613,0.80082485,0.37549362,1.60604267,0.00000000,1.03432344,0.36681887
-5.44172086,2.15171262,0.00644813,0.03957914,0.77090019,0.36125675,1.54442076,0.00000000,0.99650125,0.35192327
-5.43571786,2.05730074,0.00618069,0.03783474,0.73807413,0.34590221,1.47730845,0.00000000,0.95573574,0.33557613
-5.42971486,1.95716974,0.00593159,0.03597761,0.70302119,0.32973963,1.40609937,0.00000000,0.91289372,0.31810253
-5.42371186,1.85334483,0.00570993,0.03404398,0.66644578,0.31309296,1.33224397,0.00000000,0.86886966,0.29983922
-5.41770885,1.74787323,0.00552571,0.03207033,0.62906056,0.29629142,1.25720691,0.00000000,0.82455816,0.28112477
-5.41170585,1.64276724,0.00538972,0.03009234,0.59156570,0.27966053,1.18242607,0.00000000,0.78082741,0.26229010
-5.40570285,1.53995136,0.00531333,0.02814377,0.55462958,0.26351371,1.10927458,0.00000000,0.73849487,0.24364993
-5.39969985,1.44121552,0.00530838,0.02625559,0.51887177,0.24814467,1.03902718,0.00000000,0.69830570,0.22549524
-5.39369685,1.34817549,0.00538693,0.02445526,0.48484886,0.23382068,0.97283176,0.00000000,0.66091490,0.20808710
-5.38769385,1.26224138,0.00556113,0.02276613,0.45304323,0.22077717,0.91168693,0.00000000,0.62687342,0.19165191
-5.38169085,1.18459475,0.00584293,0.02120710,0.42385525,0.20921342,0.85642565,0.00000000,0.59661859,0.17637819
-5.37568784,1.11617419,0.00624388,0.01979244,0.39759872,0.19928964,0.80770513,0.00000000,0.57046894,0.16241481
-5.36968484,1.05766893,0.00677483,0.01853181,0.37449942,0.19112524,0.76600261,0.00000000,0.54862313,0.14987063
-5.36368184,1.00951992,0.00744562,0.01743041,0.35469663,0.18479824,0.73161653,0.00000000,0.53116276,0.13881542
-5.35767884,0.97192719,0.00826472,0.01648928,0.33824696,0.18034577,0.70467231,0.00000000,0.51805855,0.12928182
-5.35167584,0.94486254,0.00923892,0.01570577,0.32513041,0.17776535,0.68513207,0.00000000,0.50917935,0.12126820
-5.34567284,0.92808627,0.01037289,0.01507402,0.31525779,0.17701698,0.67280727,0.00000000,0.50430326,0.11474212
-5.33966983,0.92116686,0.01166880,0.01458556,0.30847925,0.17802573,0.66737347,0.00000000,0.50313036,0.10964431
-5.33366683,0.92350253,0.01312595,0.01422992,0.30459332,0.18068475,0.66838650,0.00000000,0.50529617,0.10589277
-5.32766383,0.93434371,0.01474039,0.01399525,0.30335615,0.18485853,0.67529912,0.00000000,0.51038554,0.10338704
-5.32166083,0.95281573,0.01650460,0.01386901,0.30449042,0.19038634,0.68747792,0.00000000,0.51794620,0.10201230
-5.31565783,0.97794130,0.01840728,0.01383847,0.30769383,0.19708584,0.70421976,0.00000000,0.52750168,0.10164335
-5.30965483,1.00866224,0.02043313,0.01389139,0.31264677,0.20475661,0.72476766,0.00000000,0.53856327,0.10214822
-5.30365183,1.04386058,0.02256283,0.01401645,0.31901934,0.21318387,0.74832592,0.00000000,0.55064079,0.10339157
-5.29764882,1.08237878,0.02477312,0.01420380,0.32647744,0.22214213,0.77407455,0.00000000,0.56325199,0.10523766
-5.29164582,1.12303944,0.02703705,0.01444541,0.33468803,0.23139903,0.80118287,0.00000000,0.57593076,0.10755310
-5.28564282,1.16466435,0.02932427,0.01473551,0.34332380,0.24071912,0.82882272,0.00000000,0.58823398,0.11020918
-5.27963982,1.20609340,0.03160165,0.01507084,0.35206718,0.24986786,0.85618103,0.00000000,0.59974723,0.11308402
-5.27363682,1.24620311,0.03383391,0.01545094,0.36061395,0.25861563,0.88247218,0.00000000,0.61008959,0.11606446
-5.26763382,1.28392505,0.03598445,0.01587833,0.36867650,0.26674181,0.90695003,0.00000000,0.61891751,0.11904769
-5.26163082,1.31826393,0.03801625,0.01635865,0.37598694,0.27403899,0.92891959,0.00000000,0.62592801,0.12194273
-5.25562781,1.34831523,0.03989291,0.01690072,0.38230009,0.28031696,0.94774841,0.00000000,0.63086137,0.12467170
-5.24962481,1.37328188,0.04157970,0.01751654,0.38739641,0.28540665,0.96287730,0.00000000,0.63350330,0.12717090
-5.24362181,1.39248973,0.04304458,0.01822119,0.39108480,0.28916381,0.97383027,0.00000000,0.63368669,0.12939162
-5.23761881,1.40540106,0.04425925,0.01903268,0.39320535,0.29147224,0.98022330,0.00000000,0.63129297,0.13130076
-5.23161581,1.41162564,0.04520011,0.01997161,0.39363183,0.29224646,0.98177159,0.00000000,0.62625298,0.13288109
-5.22561281,1.41092876,0.04584900,0.02106080,0.39227385,0.29143379,0.97829494,0.00000000,0.61854733,0.13413119
-5.21960980,1.40323558,0.04619391,0.02232476,0.38907854,0.28901556,0.96972092,0.00000000,0.60820604,0.13506497
-5.21360680,1.38863151,0.04622941,0.02378906,0.38403165,0.28500743,0.95608551,0.00000000,0.59530753,0.13571079
-5.20760380,1.36735818,0.04595687,0.02547953,0.37715780,0.27945885,0.93753109,0.00000000,0.57997670,0.13611016
-5.20160080,1.33980497,0.04538445,0.02742139,0.36852000,0.27245148,0.91430152,0.00000000,0.56238213,0.13631593
-5.19559780,1.30649614,0.04452691,0.02963825,0.35821807,0.26409668,0.88673459,0.00000000,0.54273224,0.13639009
-5.18959480,1.26807391,0.04340510,0.03215103,0.34638619,0.25453213,0.85525176,0.00000000,0.52127061,0.13640119
-5.18359180,1.22527793,0.04204532,0.03497680,0.33318948,0.24391776,0.82034567,0.00000000,0.49827029,0.13642145
-5.17758879,1.17892191,0.04047848,0.03812768,0.31881965,0.23243095,0.78256572,0.00000000,0.47402741,0.13652359
-5.17158579,1.12986825,0.03873908,0.04160968,0.30348996,0.22026140,0.74250228,0.00000000,0.44885413,0.13677763
-5.16558279,1.07900156,0.03686418,0.04542164,0.28742948,0.20760568,0.70077014,0.00000000,0.42307121,0.13724766
-5.15957979,1.02720224,0.03489219,0.04955431,0.27087708,0.19466180,0.65799172,0.00000000,0.39700042,0.13798871
-5.15357679,0.97532096,0.03286178,0.05398959,0.25407518,0.18162398,0.61478086,0.00000000,0.37095705,0.13904399
-5.14757379,0.92415525,0.03081072,0.05870004,0.23726357,0.16867763,0.57172750,0.00000000,0.34524282,0.14044252
-5.14157079,0.87442884,0.02877488,0.06364857,0.22067360,0.15599510,0.52938416,0.00000000,0.32013938,0.14219721
-5.13556778,0.82677467,0.02678727,0.06878851,0.20452283,0.14373186,0.48825425,0.00000000,0.29590275,0.14430369
-5.12956478,0.78172197,0.02487725,0.07406403,0.18901037,0.13202360,0.44878296,0.00000000,0.27275872,0.14673976
-5.12356178,0.73968790,0.02306993,0.07941084,0.17431318,0.12098412,0.41135056,0.00000000,0.25089951,0.14946558
-5.11755878,0.70097371,0.02138571,0.08475732,0.16058325,0.11070408,0.37626854,0.00000000,0.23048170,0.15242470
-5.11155578,0.66576552,0.01984002,0.09002589,0.14794582,0.10125057,0.34377831,0.00000000,0.21162540,0.15554567
-5.10555278,0.63413917,0.01844320,0.09513477,0.13649860,0.09266752,0.31405234,0.00000000,0.19441470,0.15874443
-5.09954977,0.60606903,0.01720062,0.09999994,0.12631207,0.08497679,0.28719763,0.00000000,0.17889932,0.16192720
-5.09354677,0.58143980,0.01611290,0.10453729,0.11743049,0.07817988,0.26326096,0.00000000,0.16509714,0.16499387
-5.08754377,0.56006079,0.01517628,0.10866489,0.10987389,0.07226012,0.24223558,0.00000000,0.15299763,0.16784161
-5.08154077,0.54168182,0.01438311,0.11230533,0.10364047,0.06718526,0.22406903,0.00000000,0.14256586,0.17036870
-5.07553777,0.52601001,0.01372241,0.11538794,0.09870953,0.06291021,0.20867139,0.00000000,0.13374687,0.17247835
-5.06953477,0.51272643,0.01318056,0.11785092,0.09504469,0.05937995,0.19592374,0.00000000,0.12647010,0.17408221
-5.06353177,0.50150218,0.01274188,0.11964323,0.09259701,0.05653240,0.18568623,0.00000000,0.12065383,0.17510374
-5.05752876,0.49201295,0.01238941,0.12072620,0.09130817,0.05430108,0.17780558,0.00000000,0.11620920,0.17548093
-5.05152576,0.48395165,0.01210550,0.12107473,0.09111324,0.05261768,0.17212159,0.00000000,0.11304378,0.17516852
-5.04552276,0.47703867,0.01187250,0.12067817,0.09194308,0.05141415,0.16847242,0.00000000,0.11106457,0.17413956
-5.03951976,0.47102947,0.01167332,0.11954065,0.09372626,0.05062461,0.16669863,0.00000000,0.11018016,0.17238617
-5.03351676,0.46571934,0.01149194,0.11768104,0.09639032,0.05018675,0.16664580,0.00000000,0.11030226,0.16991968
-5.02751376,0.46094540,0.01131387,0.11513250,0.09986256,0.05004285,0.16816579,0.00000000,0.11134631,0.16676992
-5.02151076,0.45658603,0.01112645,0.11194148,0.10407008,0.05014046,0.17111680,0.00000000,0.11323153,0.16298395
-5.01550775,0.45255790,0.01091914,0.10816653,0.10893945,0.05043261,0.17536229,0.00000000,0.11588023,0.15862420
-5.00950475,0.44881113,0.01068367,0.10387670,0.11439586,0.05087779,0.18076912,0.00000000,0.11921667,0.15376606
-5.00350175,0.44532299,0.01041407,0.09914976,0.12036199,0.05143961,0.18720506,0.00000000,0.12316558,0.14849531
-4.99749875,0.44209067,0.01010669,0.09407027,0.12675671,0.05208619,0.19453607,0.00000000,0.12765049,0.14290515
-4.99149575,0.43912380,0.00976007,0.08872759,0.13349381,0.05278953,0.20262354,0.00000000,0.13259213,0.13709341
-4.98549275,0.43643709,0.00937476,0.08321396,0.14048081,0.05352468,0.21132195,0.00000000,0.13790703,0.13115971
-4.97948974,0.43404376,0.00895312,0.07762265,0.14761823,0.05426899,0.22047706,0.00000000,0.14350645,0.12520296
-4.97348674,0.43195019,0.00849900,0.07204634,0.15479919,0.05500138,0.22992496,0.00000000,0.14929591,0.11931921
-4.96748374,0.43015210,0.00801748,0.06657569,0.16190965,0.05570174,0.23949215,0.00000000,0.15517532,0.11359993
-4.96148074,0.42863255,0.00751454,0.06129828,0.16882926,0.05635050,0.24899671,0.00000000,0.16103981,0.10813082
-4.95547774,0.42736191,0.00699672,0.05629779,0.17543295,0.05692838,0.25825061,0.00000000,0.16678131,0.10299122
-4.94947474,0.42629976,0.00647086,0.05165350,0.18159309,0.05741635,0.26706314,0.00000000,0.17229077,0.09825401
-4.94347174,0.42539855,0.00594377,0.04744013,0.18718231,0.05779579,0.27524532,0.00000000,0.17746110,0.09398602
-4.93746873,0.42460882,0.00542203,0.04372792,0.19207679,0.05804888,0.28261504,0.00000000,0.18219046,0.09024888
-4.93146573,0.42388560,0.00491173,0.04058292,0.19615988,0.05815905,0.28900277,0.00000000,0.18638595,0.08710027
-4.92546273,0.42319545,0.00441834,0.03806742,0.19932592,0.05811170,0.29425747,0.00000000,0.18996742,0.08459522
-4.91945973,0.42252379,0.00394657,0.03624054,0.20148394,0.05789481,0.29825244,0.00000000,0.19287114,0.08278771
-4.91345673,0.42188177,0.00350028,0.03515867,0.20256124,0.05749969,0.30089063,0.00000000,0.19505321,0.08173199
-4.90745373,0.42131240,0.00308246,0.03487599,0.20250645,0.05692165,0.30210935,0.00000000,0.19649238,0.08148383
-4.90145073,0.42089526,0.00269525,0.03544469,0.20129200,0.05616051,0.30188389,0.00000000,0.19719223,0.08210141
-4.89544772,0.42074951,0.00233992,0.03691509,0.19891587,0.05522104,0.30022988,0.00000000,0.19718247,0.08364570
-4.88944472,0.42103484,0.00201699,0.03933533,0.19540248,0.05411316,0.29720438,0.00000000,0.19651925,0.08618039
-4.88344172,0.42195026,0.00172627,0.04275091,0.19080266,0.05285198,0.29290541,0.00000000,0.19528450,0.08977110
-4.87743872,0.42373059,0.00146696,0.04720371,0.18519275,0.05145760,0.28747013,0.00000000,0.19358427,0.09448415
-4.87143572,0.42664081,0.00123779,0.05273078,0.17867285,0.04995470,0.28107163,0.00000000,0.19154610,0.10038453
-4.86543272,0.43096850,0.00103709,0.05936278,0.17136427,0.04837197,0.27391462,0.00000000,0.18931557,0.10753345
-4.85942971,0.43701475,0.00086290,0.06712212,0.16340647,0.04674134,0.26623022,0.00000000,0.18705224,0.11598543
-4.85342671,0.44508383,0.00071308,0.07602092,0.15495342,0.04509718,0.25827001,0.00000000,0.18492507,0.12578497
-4.84742371,0.45547243,0.00058539,0.08605885,0.14616984,0.04347537,0.25029991,0.00000000,0.18310760,0.13696316
-4.84142071,0.46845868,0.00047755,0.09722096,0.13722724,0.04191239,0.24259393,0.00000000,0.18177313,0.14953416
-4.83541771,0.48429182,0.00038736,0.10947562,0.12830014,0.04044448,0.23542828,0.00000000,0.18109010,0.16349196
-4.82941471,0.50318283,0.00031269,0.12277262,0.11956251,0.03910686,0.22907602,0.00000000,0.18121781,0.17880742
-4.82341171,0.52529666,0.00025152,0.13704176,0.11118463,0.03793310,0.22380248,0.00000000,0.18230279,0.19542595
-4.81740870,0.55074627,0.00020205,0.15219172,0.10333039,0.03695464,0.21986152,0.00000000,0.18447582,0.21326574
-4.81140570,0.57958892,0.00016259,0.16810965,0.09615517,0.03620051,0.21749287,0.00000000,0.18784967,0.23221699
-4.80540270,0.61182469,0.00013170,0.18466131,0.08980423,0.03569720,0.21692032,0.00000000,0.19251773,0.25214196
-4.79939970,0.64739733,0.00010807,0.20169192,0.08441158,0.03546867,0.21835078,0.00000000,0.19855335,0.27287608
-4.79339670,0.68619730,0.00009061,0.21902776,0.08009930,0.03553657,0.22197407,0.00000000,0.20600988,0.29423004
-4.78739370,0.72806666,0.00007837,0.23647854,0.07697723,0.03592050,0.22796321,0.00000000,0.21492128,0.31599283
-4.78139070,0.77280554,0.00007058,0.25384032,0.07514283,0.03663830,0.23647484,0.00000000,0.22530319,0.33793580
-4.77538769,0.82017972,0.00006659,0.27089923,0.07468113,0.03770646,0.24764975,0.00000000,0.23715427,0.35981731
-4.76938469,0.86992869,0.00006588,0.28743559,0.07566466,0.03914034,0.26161293,0.00000000,0.25045759,0.38138818
-4.76338169,0.92177385,0.00006803,0.30322852,0.07815331,0.04095438,0.27847327,0.00000000,0.26518197,0.40239744
-4.75737869,0.97542622,0.00007270,0.31806070,0.08219379,0.04316221,0.29832229,0.00000000,0.28128308,0.42259837
-4.75137569,1.03059315,0.00007963,0.33172337,0.08781900,0.04577646,0.32123218,0.00000000,0.29870427,0.44175445
-4.74537269,1.08698374,0.00008861,0.34402120,0.09504696,0.04880851,0.34725281,0.00000000,0.31737681,0.45964511
-4.73936968,1.14431260,0.00009945,0.35477686,0.10387946,0.05226800,0.37640776,0.00000000,0.33721988,0.47607101
-4.73336668,1.20230173,0.00011202,0.36383533,0.11430054,0.05616215,0.40868972,0.00000000,0.35813997,0.49085866
-4.72736368,1.26068066,0.00012620,0.37106758,0.12627474,0.06049493,0.44405509,0.00000000,0.38002995,0.50386414
-4.72136068,1.31918462,0.00014187,0.37637361,0.13974534,0.06526609,0.48241838,0.00000000,0.40276793,0.51497591
-4.71535768,1.37755130,0.00015894,0.37968472,0.15463273,0.07047016,0.52364660,0.00000000,0.42621590,0.52411651
-4.70935468,1.43551632,0.00017732,0.38096495,0.17083304,0.07609546,0.56755395,0.00000000,0.45021858,0.53124316
-4.70335168,1.49280782,0.00019695,0.38021163,0.18821716,0.08212309,0.61389748,0.00000000,0.47460240,0.53634720
-4.69734867,1.54914090,0.00021776,0.37745505,0.20663040,0.08852615,0.66237379,0.00000000,0.49917505,0.53945252
-4.69134567,1.60421216,0.00023977,0.37275729,0.22589284,0.09526915,0.71261743,0.00000000,0.52372559,0.54061297
-4.68534267,1.65769514,0.00026301,0.36621022,0.24580049,0.10230763,0.76420120,0.00000000,0.54802544,0.53990892
-4.67933967,1.70923700,0.00028759,0.35793279,0.26612736,0.10958822,0.81663862,0.00000000,0.57183028,0.53744320
-4.67333667,1.75845708,0.00031373,0.34806776,0.28662852,0.11704900,0.86938875,0.00000000,0.59488298,0.53333652
-4.66733367,1.80494752,0.00034176,0.33677788,0.30704396,0.12462026,0.92186348,0.00000000,0.61691754,0.52772266
-4.66133067,1.84827650,0.00037216,0.32424180,0.32710343,0.13222574,0.97343717,0.00000000,0.63766407,0.52074359
-4.65532766,1.88799390,0.00040560,0.31064974,0.34653196,0.13978423,1.02345853,0.00000000,0.65685464,0.51254478
-4.64932466,1.92363978,0.00044298,0.29619916,0.36505605,0.14721155,1.07126449,0.00000000,0.67422989,0.50327091
-4.64332166,1.95475518,0.00048541,0.28109047,0.38241023,0.15442285,1.11619569,0.00000000,0.68954623,0.49306207
