energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Hf_p_up,Hf_d_up,Se_s_up,Se_p_up
-5.62781391,2.47267457,0.02817061,0.07577851,0.02724143,0.00000000,1.27455298,0.44460328,0.01939135,1.67297668
-5.62181091,2.55036764,0.02773938,0.07925185,0.02853863,0.00000000,1.31726303,0.46182397,0.01923465,1.72702907
-5.61580790,2.63048132,0.02737779,0.08304793,0.02988074,0.00000000,1.36138131,0.47953436,0.01907186,1.78231282
-5.60980490,2.71178802,0.02708721,0.08712248,0.03125124,0.00000000,1.40622237,0.49749369,0.01890055,1.83799291
-5.60380190,2.79300294,0.02686628,0.09142705,0.03263263,0.00000000,1.45107460,0.51545076,0.01871767,1.89320121
-5.59779890,2.87281266,0.02671124,0.09590960,0.03400678,0.00000000,1.49521605,0.53314918,0.01851975,1.94705596
-5.59179590,2.94990386,0.02661627,0.10051517,0.03535519,0.00000000,1.53792977,0.55033272,0.01830312,1.99868096
-5.58579290,3.02299085,0.02657395,0.10518662,0.03665934,0.00000000,1.57851848,0.56675047,0.01806412,2.04722406
-5.57978989,3.09084134,0.02657563,0.10986541,0.03790095,0.00000000,1.61631792,0.58216175,0.01779936,2.09187403
-5.57378689,3.15229936,0.02661190,0.11449240,0.03906231,0.00000000,1.65070867,0.59634047,0.01750581,2.13187554
-5.56778389,3.20630504,0.02667291,0.11900868,0.04012653,0.00000000,1.68112615,0.60907894,0.01718104,2.16654189
-5.56178089,3.25191090,0.02674877,0.12335639,0.04107781,0.00000000,1.70706877,0.62019104,0.01682332,2.19526523
-5.55577789,3.28829450,0.02682977,0.12747951,0.04190164,0.00000000,1.72810411,0.62951464,0.01643165,2.21752442
-5.54977489,3.31476773,0.02690666,0.13132467,0.04258506,0.00000000,1.74387330,0.63691333,0.01600586,2.23289059
-5.54377189,3.33078285,0.02697078,0.13484182,0.04311678,0.00000000,1.75409381,0.64227753,0.01554658,2.24103061
-5.53776888,3.33593580,0.02701423,0.13798488,0.04348743,0.00000000,1.75856070,0.64552498,0.01505520,2.24170878
-5.53176588,3.32996720,0.02702987,0.14071233,0.04368963,0.00000000,1.75714675,0.64660075,0.01453383,2.23478712
-5.52576288,3.31276140,0.02701140,0.14298764,0.04371817,0.00000000,1.74980153,0.64547679,0.01398523,2.22022443
-5.51975988,3.28434406,0.02695335,0.14477973,0.04357010,0.00000000,1.73654972,0.64215124,0.01341265,2.19807457
-5.51375688,3.24487850,0.02685104,0.14606317,0.04324481,0.00000000,1.71748882,0.63664741,0.01281978,2.16848395
-5.50775388,3.19466105,0.02670056,0.14681848,0.04274409,0.00000000,1.69278624,0.62901265,0.01221064,2.13168844
-5.50175088,3.13411551,0.02649875,0.14703218,0.04207215,0.00000000,1.66267595,0.61931711,0.01158943,2.08800972
-5.49574787,3.06378653,0.02624310,0.14669689,0.04123557,0.00000000,1.62745467,0.60765233,0.01096048,2.03785094
-5.48974487,2.98433210,0.02593181,0.14581128,0.04024330,0.00000000,1.58747737,0.59412985,0.01032812,1.98169167
-5.48374187,2.89651463,0.02556366,0.14438006,0.03910648,0.00000000,1.54315226,0.57887964,0.00969663,1.92008181
-5.47773887,2.80119082,0.02513812,0.14241380,0.03783833,0.00000000,1.49493504,0.56204852,0.00907015,1.85363457
-5.47173587,2.69929982,0.02465521,0.13992884,0.03645390,0.00000000,1.44332235,0.54379833,0.00845264,1.78301809
-5.46573287,2.59184984,0.02411561,0.13694706,0.03496981,0.00000000,1.38884441,0.52430405,0.00784781,1.70894591
-5.45972986,2.47990316,0.02352060,0.13349571,0.03340395,0.00000000,1.33205692,0.50375167,0.00725911,1.63216605
-5.45372686,2.36455952,0.02287211,0.12960712,0.03177509,0.00000000,1.27353220,0.48233592,0.00668967,1.55344900
-5.44772386,2.24693837,0.02217269,0.12531847,0.03010255,0.00000000,1.21384976,0.46025778,0.00614231,1.47357467
-5.44172086,2.12816016,0.02142550,0.12067142,0.02840570,0.00000000,1.15358643,0.43772184,0.00561948,1.39331873
-5.43571786,2.00932717,0.02063435,0.11571179,0.02670367,0.00000000,1.09330640,0.41493354,0.00512326,1.31343852
-5.42971486,1.89150455,0.01980364,0.11048913,0.02501482,0.00000000,1.03355130,0.39209637,0.00465537,1.23465918
-5.42371186,1.77570194,0.01893836,0.10505629,0.02335645,0.00000000,0.97483079,0.36940900,0.00421711,1.15766036
-5.41770885,1.66285660,0.01804400,0.09946893,0.02174440,0.00000000,0.91761377,0.34706260,0.00380943,1.08306390
-5.41170585,1.55381836,0.01712655,0.09378500,0.02019277,0.00000000,0.86232074,0.32523826,0.00343286,1.01142319
-5.40570285,1.44933716,0.01619242,0.08806416,0.01871368,0.00000000,0.80931737,0.30410472,0.00308754,0.94321433
-5.39969985,1.35005344,0.01524834,0.08236727,0.01731709,0.00000000,0.75890965,0.28381649,0.00277326,0.87882966
-5.39369685,1.25649197,0.01430130,0.07675577,0.01601069,0.00000000,0.71134070,0.26451231,0.00248944,0.81857377
-5.38769385,1.16905910,0.01335845,0.07129117,0.01479988,0.00000000,0.66678945,0.24631425,0.00223517,0.76266217
-5.38169085,1.08804360,0.01242703,0.06603451,0.01368782,0.00000000,0.62537111,0.22932722,0.00200924,0.71122275
-5.37568784,1.01362111,0.01151424,0.06104590,0.01267553,0.00000000,0.58713954,0.21363910,0.00181018,0.66429975
-5.36968484,0.94586178,0.01062717,0.05638409,0.01176203,0.00000000,0.55209126,0.19932139,0.00163630,0.62186021
-5.36368184,0.88474079,0.00977270,0.05210612,0.01094464,0.00000000,0.52017105,0.18643038,0.00148575,0.58380265
-5.35767884,0.83015144,0.00895744,0.04826698,0.01021915,0.00000000,0.49127891,0.17500873,0.00135652,0.54996737
-5.35167584,0.78191990,0.00818762,0.04491938,0.00958020,0.00000000,0.46527798,0.16508735,0.00124658,0.52014825
-5.34567284,0.73982119,0.00746906,0.04211348,0.00902152,0.00000000,0.44200318,0.15668752,0.00115386,0.49410522
-5.33966983,0.70359564,0.00680711,0.03989668,0.00853631,0.00000000,0.42127028,0.14982310,0.00107630,0.47157716
-5.33366683,0.67296491,0.00620660,0.03831336,0.00811750,0.00000000,0.40288485,0.14450265,0.00101198,0.45229453
-5.32766383,0.64764711,0.00567178,0.03740458,0.00775808,0.00000000,0.38665088,0.14073127,0.00095907,0.43599125
-5.32166083,0.62737014,0.00520634,0.03720773,0.00745131,0.00000000,0.37237860,0.13851220,0.00091592,0.42241533
-5.31565783,0.61188280,0.00481336,0.03775609,0.00719098,0.00000000,0.35989131,0.13784786,0.00088111,0.41133789
-5.30965483,0.60096303,0.00449531,0.03907826,0.00697161,0.00000000,0.34903076,0.13874034,0.00085343,0.40256017
-5.30365183,0.59442319,0.00425400,0.04119749,0.00678849,0.00000000,0.33966104,0.14119130,0.00083197,0.39591822
-5.29764882,0.59211194,0.00409060,0.04413095,0.00663785,0.00000000,0.33167075,0.14520118,0.00081609,0.39128526
-5.29164582,0.59391290,0.00400558,0.04788888,0.00651682,0.00000000,0.32497343,0.15076783,0.00080542,0.38857154
-5.28564282,0.59974020,0.00399873,0.05247372,0.00642340,0.00000000,0.31950627,0.15788460,0.00079994,0.38772194
-5.27963982,0.60953124,0.00406911,0.05787925,0.00635639,0.00000000,0.31522725,0.16653799,0.00079990,0.38871130
-5.27363682,0.62323725,0.00421505,0.06408976,0.00631530,0.00000000,0.31211090,0.17670505,0.00080586,0.39153803
-5.26763382,0.64081219,0.00443411,0.07107938,0.00630011,0.00000000,0.31014299,0.18835065,0.00081869,0.39621624
-5.26163082,0.66220076,0.00472304,0.07881160,0.00631117,0.00000000,0.30931450,0.20142493,0.00083953,0.40276696
-5.25562781,0.68732641,0.00507785,0.08723896,0.00634895,0.00000000,0.30961521,0.21586094,0.00086981,0.41120886
-5.24962481,0.71607989,0.00549375,0.09630317,0.00641384,0.00000000,0.31102745,0.23157290,0.00091123,0.42154929
-5.24362181,0.74830947,0.00596521,0.10593538,0.00650600,0.00000000,0.31352028,0.24845502,0.00096574,0.43377576
-5.23761881,0.78381313,0.00648604,0.11605702,0.00662511,0.00000000,0.31704454,0.26638120,0.00103554,0.44784882
-5.23161581,0.82233349,0.00704942,0.12658076,0.00677029,0.00000000,0.32152911,0.28520552,0.00112303,0.46369638
-5.22561281,0.86355586,0.00764807,0.13741198,0.00693992,0.00000000,0.32687864,0.30476370,0.00123086,0.48121011
-5.21960980,0.90710945,0.00827434,0.14845039,0.00713161,0.00000000,0.33297287,0.32487535,0.00136182,0.50024387
-5.21360680,0.95257185,0.00892043,0.15959193,0.00734214,0.00000000,0.33966771,0.34534705,0.00151888,0.52061454
-5.20760380,0.99947653,0.00957854,0.17073071,0.00756752,0.00000000,0.34679787,0.36597604,0.00170511,0.54210493
-5.20160080,1.04732291,0.01024112,0.18176107,0.00780302,0.00000000,0.35418117,0.38655434,0.00192366,0.56446887
-5.19559780,1.09558855,0.01090103,0.19257948,0.00804326,0.00000000,0.36162402,0.40687315,0.00217766,0.58743799
-5.18959480,1.14374263,0.01155180,0.20308633,0.00828246,0.00000000,0.36892798,0.42672715,0.00247020,0.61072985
-5.18359180,1.19126013,0.01218780,0.21318742,0.00851449,0.00000000,0.37589699,0.44591874,0.00280420,0.63405709
-5.17758879,1.23763578,0.01280441,0.22279521,0.00873320,0.00000000,0.38234475,0.46426174,0.00318232,0.65713687
-5.17158579,1.28239721,0.01339813,0.23182964,0.00893257,0.00000000,0.38810212,0.48158459,0.00360681,0.67970030
-5.16558279,1.32511656,0.01396671,0.24021864,0.00910695,0.00000000,0.39302378,0.49773281,0.00407944,0.70150126
-5.15957979,1.36542000,0.01450910,0.24789832,0.00925129,0.00000000,0.39699421,0.51257083,0.00460129,0.72232409
-5.15357679,1.40299495,0.01502550,0.25481281,0.00936135,0.00000000,0.39993235,0.52598295,0.00517265,0.74199002
-5.14757379,1.43759459,0.01551717,0.26091394,0.00943382,0.00000000,0.40179496,0.53787372,0.00579284,0.76036183
-5.14157079,1.46903993,0.01598637,0.26616080,0.00946653,0.00000000,0.40257838,0.54816776,0.00646010,0.77734672
-5.13556778,1.49721929,0.01643609,0.27051917,0.00945849,0.00000000,0.40231877,0.55680915,0.00717144,0.79289734
-5.12956478,1.52208577,0.01686981,0.27396117,0.00940997,0.00000000,0.40109080,0.56376054,0.00792257,0.80701098
-5.12356178,1.54365293,0.01729129,0.27646495,0.00932251,0.00000000,0.39900482,0.56900223,0.00870784,0.81972713
-5.11755878,1.56198920,0.01770421,0.27801463,0.00919883,0.00000000,0.39620286,0.57253136,0.00952017,0.83112368
-5.11155578,1.57721156,0.01811193,0.27860053,0.00904281,0.00000000,0.39285349,0.57436119,0.01035116,0.84131193
-5.10555278,1.58947880,0.01851725,0.27821967,0.00885931,0.00000000,0.38914588,0.57452079,0.01119112,0.85043088
-5.09954977,1.59898487,0.01892215,0.27687647,0.00865403,0.00000000,0.38528328,0.57305493,0.01202922,0.85864089
-5.09354677,1.60595253,0.01932766,0.27458372,0.00843330,0.00000000,0.38147615,0.57002436,0.01285372,0.86611730
-5.08754377,1.61062742,0.01973371,0.27136360,0.00820391,0.00000000,0.37793527,0.56550616,0.01365220,0.87304386
-5.08154077,1.61327271,0.02013909,0.26724875,0.00797283,0.00000000,0.37486485,0.55959429,0.01441184,0.87960657
-5.07553777,1.61416407,0.02054147,0.26228321,0.00774705,0.00000000,0.37245603,0.55239992,0.01511983,0.88598768
-5.06953477,1.61358498,0.02093748,0.25652311,0.00753327,0.00000000,0.37088069,0.54405162,0.01576367,0.89236018
-5.06353177,1.61182200,0.02132283,0.25003707,0.00733781,0.00000000,0.37028594,0.53469499,0.01633158,0.89888265
-5.05752876,1.60915989,0.02169247,0.24290612,0.00716628,0.00000000,0.37078913,0.52449179,0.01681286,0.90569456
-5.05152576,1.60587628,0.02204085,0.23522312,0.00702352,0.00000000,0.37247364,0.51361826,0.01719826,0.91291187
-5.04552276,1.60223583,0.02236208,0.22709164,0.00691340,0.00000000,0.37538548,0.50226278,0.01748026,0.92062311
-5.03951976,1.59848376,0.02265021,0.21862437,0.00683874,0.00000000,0.37953070,0.49062261,0.01765334,0.92888569
-5.03351676,1.59483898,0.02289944,0.20994094,0.00680119,0.00000000,0.38487374,0.47889999,0.01771417,0.93772280
-5.02751376,1.59148688,0.02310433,0.20116539,0.00680126,0.00000000,0.39133687,0.46729767,0.01766172,0.94712070
-5.02151076,1.58857226,0.02325997,0.19242334,0.00683823,0.00000000,0.39880065,0.45601393,0.01749730,0.95702678
-5.01550775,1.58619277,0.02336213,0.18383895,0.00691027,0.00000000,0.40710557,0.44523748,0.01722449,0.96734845
-5.00950475,1.58439346,0.02340738,0.17553185,0.00701444,0.00000000,0.41605497,0.43514247,0.01684902,0.97795313
-5.00350175,1.58316292,0.02339317,0.16761422,0.00714683,0.00000000,0.42541912,0.42588368,0.01637855,0.98866955
-4.99749875,1.58243162,0.02331786,0.16018814,0.00730267,0.00000000,0.43494068,0.41759253,0.01582242,0.99929052
-4.99149575,1.58207276,0.02318075,0.15334321,0.00747651,0.00000000,0.44434123,0.41037377,0.01519130,1.00957735
-4.98549275,1.58190609,0.02298209,0.14715484,0.00766239,0.00000000,0.45332895,0.40430319,0.01449688,1.01926605
-4.97948974,1.58170474,0.02272304,0.14168296,0.00785404,0.00000000,0.46160721,0.39942664,0.01375144,1.02807508
-4.97348674,1.58120503,0.02240570,0.13697139,0.00804508,0.00000000,0.46888377,0.39576008,0.01296754,1.03571483
-4.96748374,1.58011903,0.02203303,0.13304786,0.00822927,0.00000000,0.47488041,0.39329102,0.01215763,1.04189822
-4.96148074,1.57814941,0.02160884,0.12992457,0.00840068,0.00000000,0.47934250,0.39198096,0.01133373,1.04635239
-4.95547774,1.57500583,0.02113780,0.12759929,0.00855392,0.00000000,0.48204827,0.39176903,0.01050714,1.04883073
-4.94947474,1.57042225,0.02062535,0.12605698,0.00868431,0.00000000,0.48281732,0.39257627,0.00968823,1.04912503
-4.94347174,1.56417420,0.02007771,0.12527169,0.00878805,0.00000000,0.48151799,0.39431062,0.00888624,1.04707682
-4.93746873,1.55609502,0.01950181,0.12520875,0.00886235,0.00000000,0.47807326,0.39687225,0.00810916,1.04258770
-4.93146573,1.54609042,0.01890523,0.12582711,0.00890552,0.00000000,0.47246498,0.40015889,0.00736368,1.03562790
-4.92546273,1.53415029,0.01829610,0.12708159,0.00891707,0.00000000,0.46473603,0.40407103,0.00665518,1.02624257
-4.91945973,1.52035731,0.01768301,0.12892511,0.00889766,0.00000000,0.45499054,0.40851666,0.00598775,1.01455576
-4.91345673,1.50489181,0.01707483,0.13131073,0.00884917,0.00000000,0.44339198,0.41341531,0.00536426,1.00077141
-4.90745373,1.48803254,0.01648054,0.13419326,0.00877454,0.00000000,0.43015926,0.41870140,0.00478652,0.98517168
-4.90145073,1.47015350,0.01590906,0.13753068,0.00867780,0.00000000,0.41556106,0.42432643,0.00425534,0.96811240
-4.89544772,1.45171672,0.01536895,0.14128501,0.00856383,0.00000000,0.39990868,0.43026038,0.00377075,0.95001598
-4.88944472,1.43326156,0.01486824,0.14542282,0.00843830,0.00000000,0.38354754,0.43649185,0.00333208,0.93136202
-4.88344172,1.41539100,0.01441412,0.14991530,0.00830747,0.00000000,0.36684810,0.44302732,0.00293818,0.91267612
-4.87743872,1.39875543,0.01401274,0.15473789,0.00817799,0.00000000,0.35019614,0.44988945,0.00258750,0.89451725
-4.87143572,1.38403483,0.01366894,0.15986952,0.00805678,0.00000000,0.33398316,0.45711443,0.00227826,0.87746428
-4.86543272,1.37191996,0.01338612,0.16529157,0.00795079,0.00000000,0.31859708,0.46474882,0.00200858,0.86210220
-4.85942971,1.36309337,0.01316607,0.17098649,0.00786687,0.00000000,0.30441355,0.47284567,0.00177656,0.84900834
-4.85342671,1.35821071,0.01300890,0.17693635,0.00781159,0.00000000,0.29178820,0.48146043,0.00158035,0.83873923
-4.84742371,1.35788321,0.01291300,0.18312114,0.00779111,0.00000000,0.28104998,0.49064659,0.00141826,0.83181828
-4.84142071,1.36266144,0.01287515,0.18951720,0.00781106,0.00000000,0.27249555,0.50045137,0.00128878,0.82872451
-4.83541771,1.37302099,0.01289063,0.19609564,0.00787642,0.00000000,0.26638497,0.51091157,0.00119062,0.82988265
-4.82941471,1.38935010,0.01295342,0.20282093,0.00799147,0.00000000,0.26293843,0.52204978,0.00112274,0.83565451
-4.82341171,1.41193938,0.01305648,0.20964979,0.00815969,0.00000000,0.26233401,0.53387100,0.00108437,0.84633166
-4.81740870,1.44097371,0.01319207,0.21653029,0.00838375,0.00000000,0.26470629,0.54635988,0.00107496,0.86212948
-4.81140570,1.47652614,0.01335210,0.22340143,0.00866544,0.00000000,0.27014565,0.55947865,0.00109422,0.88318227
-4.80540270,1.51855381,0.01352853,0.23019301,0.00900569,0.00000000,0.27869803,0.57316573,0.00114207,0.90953956
-4.79939970,1.56689563,0.01371369,0.23682608,0.00940449,0.00000000,0.29036510,0.58733516,0.00121859,0.94116329
-4.79339670,1.62127174,0.01390071,0.24321374,0.00986094,0.00000000,0.30510454,0.60187679,0.00132403,0.97792606
-4.78739370,1.68128457,0.01408376,0.24926237,0.01037321,0.00000000,0.32283046,0.61665723,0.00145872,1.01961008
-4.78139070,1.74642139,0.01425835,0.25487341,0.01093855,0.00000000,0.34341388,0.63152160,0.00162302,1.06590719
-4.77538769,1.81605844,0.01442148,0.25994537,0.01155325,0.00000000,0.36668325,0.64629585,0.00181727,1.11641981
-4.76938469,1.88946666,0.01457176,0.26437621,0.01221269,0.00000000,0.39242505,0.66078981,0.00204173,1.17066295
-4.76338169,1.96581890,0.01470939,0.26806603,0.01291128,0.00000000,0.42038463,0.67480067,0.00229647,1.22806751
-4.75737869,2.04419895,0.01483607,0.27091977,0.01364255,0.00000000,0.45026738,0.68811690,0.00258136,1.28798498
-4.75137569,2.12361227,0.01495483,0.27285009,0.01439911,0.00000000,0.48174042,0.70052253,0.00289592,1.34969377
-4.74537269,2.20299863,0.01506978,0.27378013,0.01517274,0.00000000,0.51443493,0.71180154,0.00323928,1.41240723
-4.73936968,2.28124663,0.01518577,0.27364609,0.01595443,0.00000000,0.54794943,0.72174243,0.00361012,1.47528361
-4.73336668,2.35721014,0.01530803,0.27239964,0.01673447,0.00000000,0.58185392,0.73014268,0.00400659,1.53743791
-4.72736368,2.42972662,0.01544179,0.27000983,0.01750261,0.00000000,0.61569530,0.73681313,0.00442625,1.59795568
-4.72136068,2.49763711,0.01559187,0.26646468,0.01824815,0.00000000,0.64900386,0.74158212,0.00486603,1.65590872
-4.71535768,2.55980772,0.01576235,0.26177215,0.01896018,0.00000000,0.68130109,0.74429928,0.00532223,1.71037233
-4.70935468,2.61515231,0.01595624,0.25596058,0.01962777,0.00000000,0.71210855,0.74483900,0.00579048,1.76044407
-4.70335168,2.66265585,0.01617526,0.24907852,0.02024018,0.00000000,0.74095790,0.74310338,0.00626582,1.80526346
-4.69734867,2.70139811,0.01641968,0.24119401,0.02078719,0.00000000,0.76740164,0.73902472,0.00674268,1.84403228
-4.69134567,2.73057707,0.01668827,0.23239315,0.02125930,0.00000000,0.79102461,0.73256751,0.00721504,1.87603494
-4.68534267,2.74953131,0.01697839,0.22277834,0.02164807,0.00000000,0.81145567,0.72372980,0.00767647,1.90065824
-4.67933967,2.75776087,0.01728614,0.21246586,0.02194637,0.00000000,0.82837927,0.71254412,0.00812029,1.91741007
-4.67333667,2.75494590,0.01760669,0.20158322,0.02214867,0.00000000,0.84154668,0.69907774,0.00853975,1.92593627
-4.66733367,2.74096226,0.01793462,0.19026622,0.02225123,0.00000000,0.85078615,0.68343248,0.00892818,1.92603507
-4.66133067,2.71589364,0.01826438,0.17865584,0.02225237,0.00000000,0.85601179,0.66574389,0.00927921,1.91766859
-4.65532766,2.68003941,0.01859085,0.16689514,0.02215258,0.00000000,0.85723077,0.64617998,0.00958693,1.90097077
-4.64932466,2.63391788,0.01890979,0.15512623,0.02195462,0.00000000,0.85454825,0.62493938,0.00984617,1.87625133
-4.64332166,2.57826440,0.01921843,0.14348746,0.02166360,0.00000000,0.84816994,0.60224902,0.01005259,1.84399543
