energy_ev,total_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up,Si_p_up,Si_d_up
-5.83791896,0.00000436,0.00000252,0.00000075,0.00000000,0.00000115,0.00000116,0.00000000
-5.83191596,0.00000581,0.00000280,0.00000091,0.00000000,0.00000168,0.00000169,0.00000000
-5.82591296,0.00000805,0.00000348,0.00000120,0.00000000,0.00000242,0.00000244,0.00000000
-5.81990995,0.00001134,0.00000465,0.00000164,0.00000000,0.00000348,0.00000350,0.00000000
-5.81390695,0.00001602,0.00000640,0.00000230,0.00000000,0.00000496,0.00000498,0.00000000
-5.80790395,0.00002258,0.00000891,0.00000322,0.00000000,0.00000702,0.00000705,0.00000000
-5.80190095,0.00003167,0.00001242,0.00000450,0.00000000,0.00000987,0.00000990,0.00000000
-5.79589795,0.00004415,0.00001726,0.00000627,0.00000000,0.00001377,0.00001380,0.00000000
-5.78989495,0.00006113,0.00002386,0.00000867,0.00000000,0.00001908,0.00001911,0.00000000
-5.78389195,0.00008406,0.00003276,0.00001192,0.00000000,0.00002626,0.00002626,0.00000000
-5.77788894,0.00011478,0.00004468,0.00001626,0.00000000,0.00003588,0.00003584,0.00000000
-5.77188594,0.00015563,0.00006052,0.00002204,0.00000000,0.00004869,0.00004856,0.00000000
-5.76588294,0.00020952,0.00008138,0.00002966,0.00000000,0.00006560,0.00006533,0.00000000
-5.75987994,0.00028010,0.00010865,0.00003962,0.00000000,0.00008778,0.00008726,0.00000000
-5.75387694,0.00037182,0.00014402,0.00005257,0.00000000,0.00011664,0.00011572,0.00000000
-5.74787394,0.00049013,0.00018954,0.00006925,0.00000000,0.00015392,0.00015238,0.00000000
-5.74187094,0.00064158,0.00024766,0.00009058,0.00000000,0.00020173,0.00019922,0.00000000
-5.73586793,0.00083400,0.00032128,0.00011765,0.00000000,0.00026259,0.00025863,0.00000000
-5.72986493,0.00107662,0.00041381,0.00015173,0.00000000,0.00033951,0.00033336,0.00000000
-5.72386193,0.00138024,0.00052917,0.00019433,0.00000000,0.00043600,0.00042666,0.00000000
-5.71785893,0.00175736,0.00067185,0.00024714,0.00000001,0.00055618,0.00054223,0.00000000
-5.71185593,0.00222224,0.00084691,0.00031212,0.00000001,0.00070480,0.00068424,0.00000000
-5.70585293,0.00279106,0.00105995,0.00039145,0.00000001,0.00088729,0.00085739,0.00000000
-5.69984992,0.00348185,0.00131710,0.00048756,0.00000001,0.00110979,0.00106683,0.00000000
-5.69384692,0.00431458,0.00162497,0.00060311,0.00000002,0.00137918,0.00131817,0.00000000
-5.68784392,0.00531101,0.00199051,0.00074094,0.00000003,0.00170313,0.00161740,0.00000000
-5.68184092,0.00649461,0.00242090,0.00090410,0.00000004,0.00209005,0.00197080,0.00000000
-5.67583792,0.00789030,0.00292339,0.00109574,0.00000005,0.00254910,0.00238486,0.00000000
-5.66983492,0.00952425,0.00350508,0.00131912,0.00000007,0.00309018,0.00286609,0.00000000
-5.66383192,0.01142349,0.00417267,0.00157749,0.00000009,0.00372388,0.00342089,0.00000000
-5.65782891,0.01361552,0.00493219,0.00187406,0.00000012,0.00446140,0.00405537,0.00000000
-5.65182591,0.01612790,0.00578867,0.00221188,0.00000015,0.00531451,0.00477508,0.00000000
-5.64582291,0.01898768,0.00674585,0.00259377,0.00000020,0.00629549,0.00558486,0.00000000
-5.63981991,0.02222097,0.00780583,0.00302222,0.00000026,0.00741696,0.00648855,0.00000000
-5.63381691,0.02585235,0.00896876,0.00349932,0.00000033,0.00869187,0.00748882,0.00000000
-5.62781391,0.02990440,0.01023255,0.00402665,0.00000042,0.01013334,0.00858690,0.00000000
-5.62181091,0.03439718,0.01159263,0.00460519,0.00000054,0.01175455,0.00978246,0.00000000
-5.61580790,0.03934780,0.01304174,0.00523531,0.00000068,0.01356861,0.01107343,0.00000000
-5.60980490,0.04477002,0.01456982,0.00591665,0.00000085,0.01558840,0.01245587,0.00000000
-5.60380190,0.05067387,0.01616401,0.00664814,0.00000105,0.01782640,0.01392398,0.00000000
-5.59779890,0.05706536,0.01780872,0.00742795,0.00000129,0.02029449,0.01547007,0.00000000
-5.59179590,0.06394623,0.01948581,0.00825353,0.00000158,0.02300370,0.01708466,0.00000000
-5.58579290,0.07131362,0.02117492,0.00912161,0.00000192,0.02596388,0.01875658,0.00000000
-5.57978989,0.07915991,0.02285384,0.01002824,0.00000231,0.02918334,0.02047320,0.00000000
-5.57378689,0.08747234,0.02449906,0.01096884,0.00000277,0.03266847,0.02222064,0.00000000
-5.56778389,0.09623275,0.02608632,0.01193829,0.00000329,0.03642314,0.02398407,0.00000000
-5.56178089,0.10541709,0.02759128,0.01293094,0.00000388,0.04044819,0.02574798,0.00000000
-5.55577789,0.11499497,0.02899022,0.01394072,0.00000454,0.04474076,0.02749654,0.00000000
-5.54977489,0.12492903,0.03026068,0.01496116,0.00000528,0.04929357,0.02921388,0.00000000
-5.54377189,0.13517434,0.03138219,0.01598544,0.00000610,0.05409424,0.03088437,0.00000000
-5.53776888,0.14567761,0.03233685,0.01700645,0.00000699,0.05912454,0.03249287,0.00000000
-5.53176588,0.15637655,0.03310984,0.01801675,0.00000795,0.06435972,0.03402499,0.00000000
-5.52576288,0.16719922,0.03368990,0.01900867,0.00000898,0.06976797,0.03546717,0.00000000
-5.51975988,0.17806356,0.03406959,0.01997421,0.00001007,0.07530998,0.03680685,0.00000000
-5.51375688,0.18887714,0.03424545,0.02090515,0.00001122,0.08093873,0.03803251,0.00000000
-5.50775388,0.19953729,0.03421804,0.02179296,0.00001240,0.08659954,0.03913371,0.00000000
-5.50175088,0.20993159,0.03399181,0.02262892,0.00001361,0.09223040,0.04010103,0.00000000
-5.49574787,0.21993894,0.03357481,0.02340409,0.00001484,0.09776268,0.04092610,0.00000000
-5.48974487,0.22943108,0.03297839,0.02410945,0.00001605,0.10312216,0.04160151,0.00000000
-5.48374187,0.23827484,0.03221667,0.02473596,0.00001724,0.10823042,0.04212085,0.00000000
-5.47773887,0.24633478,0.03130606,0.02527475,0.00001839,0.11300664,0.04247866,0.00000000
-5.47173587,0.25347656,0.03026468,0.02571730,0.00001947,0.11736958,0.04267050,0.00000000
-5.46573287,0.25957054,0.02911175,0.02605566,0.00002047,0.12123990,0.04269301,0.00000000
-5.45972986,0.26449591,0.02786709,0.02628270,0.00002136,0.12454263,0.04254403,0.00000000
-5.45372686,0.26814476,0.02655054,0.02639241,0.00002214,0.12720962,0.04222276,0.00000000
-5.44772386,0.27042634,0.02518159,0.02638017,0.00002278,0.12918203,0.04172995,0.00000000
-5.44172086,0.27127095,0.02377891,0.02624301,0.00002327,0.13041266,0.04106809,0.00000000
-5.43571786,0.27063349,0.02236015,0.02597992,0.00002360,0.13086795,0.04024164,0.00000000
-5.42971486,0.26849648,0.02094173,0.02559203,0.00002378,0.13052969,0.03925719,0.00000000
-5.42371186,0.26487221,0.01953872,0.02508283,0.00002378,0.12939627,0.03812367,0.00000000
-5.41770885,0.25980419,0.01816493,0.02445827,0.00002363,0.12748340,0.03685245,0.00000000
-5.41170585,0.25336761,0.01683294,0.02372687,0.00002331,0.12482434,0.03545743,0.00000000
-5.40570285,0.24566888,0.01555432,0.02289969,0.00002285,0.12146961,0.03395501,0.00000000
-5.39969985,0.23684427,0.01433987,0.02199028,0.00002226,0.11748612,0.03236411,0.00000000
-5.39369685,0.22705781,0.01319993,0.02101457,0.00002155,0.11295591,0.03070601,0.00000000
-5.38769385,0.21649844,0.01214477,0.01999073,0.00002075,0.10797455,0.02900422,0.00000000
-5.38169085,0.20537670,0.01118497,0.01893896,0.00001988,0.10264910,0.02728427,0.00000000
-5.37568784,0.19392110,0.01033182,0.01788129,0.00001896,0.09709611,0.02557351,0.00000000
-5.36968484,0.18237435,0.00959786,0.01684132,0.00001803,0.09143932,0.02390090,0.00000000
-5.36368184,0.17098967,0.00899724,0.01584405,0.00001712,0.08580755,0.02229676,0.00000000
-5.35767884,0.16002722,0.00854623,0.01491565,0.00001626,0.08033266,0.02079262,0.00000000
-5.35167584,0.14975099,0.00826364,0.01408329,0.00001548,0.07514761,0.01942104,0.00000000
-5.34567284,0.14042595,0.00817123,0.01337496,0.00001482,0.07038480,0.01821549,0.00000000
-5.33966983,0.13231566,0.00829405,0.01281930,0.00001430,0.06617471,0.01721027,0.00000000
-5.33366683,0.12568022,0.00866073,0.01244552,0.00001397,0.06264456,0.01644043,0.00000000
-5.32766383,0.12077449,0.00930363,0.01228319,0.00001385,0.05991737,0.01594170,0.00000000
-5.32166083,0.11784642,0.01025891,0.01236209,0.00001397,0.05811096,0.01575040,0.00000000
-5.31565783,0.11713529,0.01156638,0.01271196,0.00001438,0.05733704,0.01590330,0.00000000
-5.30965483,0.11886972,0.01326917,0.01336222,0.00001508,0.05770027,0.01643738,0.00000000
-5.30365183,0.12326518,0.01541321,0.01434157,0.00001612,0.05929707,0.01738952,0.00000000
-5.29764882,0.13052093,0.01804641,0.01567747,0.00001751,0.06221430,0.01879597,0.00000000
-5.29164582,0.14081613,0.02121756,0.01739550,0.00001928,0.06652758,0.02069169,0.00000000
-5.28564282,0.15430506,0.02497497,0.01951862,0.00002143,0.07229926,0.02310950,0.00000000
-5.27963982,0.17111159,0.02936480,0.02206625,0.00002398,0.07957609,0.02607905,0.00000000
-5.27363682,0.19132271,0.03442915,0.02505327,0.00002693,0.08838656,0.02962553,0.00000000
-5.26763382,0.21498157,0.04020388,0.02848895,0.00003027,0.09873807,0.03376825,0.00000000
-5.26163082,0.24208010,0.04671628,0.03237575,0.00003400,0.11061388,0.03851918,0.00000000
-5.25562781,0.27255160,0.05398264,0.03670827,0.00003809,0.12397027,0.04388123,0.00000000
-5.24962481,0.30626385,0.06200582,0.04147210,0.00004252,0.13873377,0.04984672,0.00000000
-5.24362181,0.34301295,0.07077289,0.04664294,0.00004724,0.15479904,0.05639583,0.00000000
-5.23761881,0.38251874,0.08025304,0.05218580,0.00005220,0.17202719,0.06349525,0.00000000
-5.23161581,0.42442196,0.09039588,0.05805458,0.00005735,0.19024519,0.07109711,0.00000000
-5.22561281,0.46828383,0.10113015,0.06419191,0.00006261,0.20924618,0.07913830,0.00000000
-5.21960980,0.51358839,0.11236313,0.07052937,0.00006791,0.22879112,0.08754025,0.00000000
-5.21360680,0.55974784,0.12398076,0.07698821,0.00007317,0.24861166,0.09620921,0.00000000
-5.20760380,0.60611104,0.13584856,0.08348046,0.00007830,0.26841446,0.10503722,0.00000000
-5.20160080,0.65197521,0.14781338,0.08991046,0.00008320,0.28788674,0.11390360,0.00000000
-5.19559780,0.69660055,0.15970612,0.09617692,0.00008780,0.30670315,0.12267715,0.00000000
-5.18959480,0.73922754,0.17134519,0.10217527,0.00009200,0.32453357,0.13121889,0.00000000
-5.18359180,0.77909626,0.18254081,0.10780032,0.00009572,0.34105175,0.13938537,0.00000000
-5.17758879,0.81546714,0.19309986,0.11294914,0.00009888,0.35594436,0.14703238,0.00000000
-5.17158579,0.84764230,0.20283129,0.11752411,0.00010142,0.36892017,0.15401893,0.00000000
-5.16558279,0.87498659,0.21155174,0.12143579,0.00010328,0.37971891,0.16021142,0.00000000
-5.15957979,0.89694744,0.21909121,0.12460581,0.00010442,0.38811945,0.16548772,0.00000000
-5.15357679,0.91307260,0.22529855,0.12696938,0.00010482,0.39394693,0.16974110,0.00000000
-5.14757379,0.92302495,0.23004639,0.12847741,0.00010447,0.39707844,0.17288370,0.00000000
-5.14157079,0.92659368,0.23323556,0.12909820,0.00010339,0.39744707,0.17484949,0.00000000
-5.13556778,0.92370128,0.23479847,0.12881845,0.00010158,0.39504407,0.17559654,0.00000000
-5.12956478,0.91440602,0.23470147,0.12764377,0.00009911,0.38991903,0.17510843,0.00000000
-5.12356178,0.89889971,0.23294609,0.12559844,0.00009601,0.38217802,0.17339485,0.00000000
-5.11755878,0.87750103,0.22956901,0.12272453,0.00009238,0.37197991,0.17049124,0.00000000
-5.11155578,0.85064450,0.22464073,0.11908053,0.00008828,0.35953089,0.16645759,0.00000000
-5.10555278,0.81886582,0.21826324,0.11473928,0.00008382,0.34507750,0.16137632,0.00000000
-5.09954977,0.78278416,0.21056643,0.10978562,0.00007910,0.32889862,0.15534953,0.00000000
-5.09354677,0.74308226,0.20170379,0.10431363,0.00007424,0.31129657,0.14849556,0.00000000
-5.08754377,0.70048525,0.19184736,0.09842368,0.00006936,0.29258790,0.14094519,0.00000000
-5.08154077,0.65573912,0.18118224,0.09221939,0.00006460,0.27309421,0.13283750,0.00000000
-5.07553777,0.60958968,0.16990093,0.08580475,0.00006011,0.25313335,0.12431568,0.00000000
-5.06953477,0.56276299,0.15819770,0.07928124,0.00005605,0.23301136,0.11552294,0.00000000
-5.06353177,0.51594789,0.14626332,0.07274539,0.00005262,0.21301552,0.10659867,0.00000000
-5.05752876,0.46978113,0.13428022,0.06628661,0.00005004,0.19340853,0.09767501,0.00000000
-5.05152576,0.42483581,0.12241833,0.05998547,0.00004857,0.17442426,0.08887391,0.00000000
-5.04552276,0.38161303,0.11083172,0.05391247,0.00004852,0.15626485,0.08030480,0.00000000
-5.03951976,0.34053711,0.09965618,0.04812719,0.00005027,0.13909938,0.07206296,0.00000000
-5.03351676,0.30195409,0.08900760,0.04267803,0.00005429,0.12306393,0.06422850,0.00000000
-5.02751376,0.26613345,0.07898133,0.03760231,0.00006116,0.10826298,0.05686593,0.00000000
-5.02151076,0.23327257,0.06965237,0.03292678,0.00007157,0.09477189,0.05002450,0.00000000
-5.01550775,0.20350356,0.06107631,0.02866843,0.00008639,0.08264037,0.04373889,0.00000000
-5.00950475,0.17690191,0.05329092,0.02483562,0.00010667,0.07189664,0.03803042,0.00000000
-5.00350175,0.15349649,0.04631827,0.02142936,0.00013365,0.06255206,0.03290866,0.00000000
-4.99749875,0.13328029,0.04016716,0.01844469,0.00016883,0.05460601,0.02837313,0.00000000
-4.99149575,0.11622143,0.03483587,0.01587218,0.00021398,0.04805078,0.02441531,0.00000000
-4.98549275,0.10227383,0.03031492,0.01369929,0.00027113,0.04287629,0.02102056,0.00000000
-4.97948974,0.09138729,0.02658975,0.01191182,0.00034265,0.03907436,0.01817004,0.00000000
-4.97348674,0.08351635,0.02364336,0.01049505,0.00043123,0.03664253,0.01584249,0.00000000
-4.96748374,0.07862785,0.02145846,0.00943485,0.00053985,0.03558706,0.01401583,0.00000000
-4.96148074,0.07670667,0.02001951,0.00871857,0.00067182,0.03592521,0.01266846,0.00000000
-4.95547774,0.07775962,0.01931411,0.00833565,0.00083073,0.03768653,0.01178032,0.00000000
-4.94947474,0.08181735,0.01933406,0.00827811,0.00102041,0.04091324,0.01133366,0.00000000
-4.94347174,0.08893400,0.02007590,0.00854069,0.00124483,0.04565950,0.01131342,0.00000000
-4.93746873,0.09918491,0.02154087,0.00912087,0.00150809,0.05198974,0.01170736,0.00000000
-4.93146573,0.11266213,0.02373450,0.01001863,0.00181420,0.05997592,0.01250585,0.00000000
-4.92546273,0.12946805,0.02666561,0.01123597,0.00216707,0.06969384,0.01370145,0.00000000
-4.91945973,0.14970736,0.03034502,0.01277632,0.00257025,0.08121862,0.01528816,0.00000000
-4.91345673,0.17347746,0.03478379,0.01464379,0.00302685,0.09461940,0.01726054,0.00000000
-4.90745373,0.20085784,0.03999128,0.01684227,0.00353928,0.10995355,0.01961271,0.00000000
-4.90145073,0.23189881,0.04597292,0.01937449,0.00410913,0.12726047,0.02233715,0.00000000
-4.89544772,0.26661002,0.05272805,0.02224103,0.00473695,0.14655540,0.02542365,0.00000000
-4.88944472,0.30494935,0.06024761,0.02543939,0.00542210,0.16782335,0.02885816,0.00000000
-4.88344172,0.34681283,0.06851215,0.02896308,0.00616257,0.19101361,0.03262182,0.00000000
-4.87743872,0.39202611,0.07748998,0.03280087,0.00695491,0.21603510,0.03669020,0.00000000
-4.87143572,0.44033808,0.08713586,0.03693615,0.00779412,0.24275287,0.04103274,0.00000000
-4.86543272,0.49141729,0.09739004,0.04134663,0.00867365,0.27098615,0.04561246,0.00000000
-4.85942971,0.54485158,0.10817804,0.04600413,0.00958543,0.30050806,0.05038616,0.00000000
-4.85342671,0.60015130,0.11941102,0.05087482,0.01052000,0.33104739,0.05530478,0.00000000
-4.84742371,0.65675641,0.13098691,0.05591966,0.01146669,0.36229240,0.06031438,0.00000000
-4.84142071,0.71404752,0.14279231,0.06109521,0.01241386,0.39389687,0.06535729,0.00000000
-4.83541771,0.77136066,0.15470503,0.06635476,0.01334922,0.42548817,0.07037377,0.00000000
-4.82941471,0.82800567,0.16659737,0.07164973,0.01426024,0.45667734,0.07530390,0.00000000
-4.82341171,0.88328738,0.17833993,0.07693129,0.01513456,0.48707085,0.08008969,0.00000000
-4.81740870,0.93652924,0.18980587,0.08215226,0.01596043,0.51628361,0.08467738,0.00000000
-4.81140570,0.98709819,0.20087537,0.08726905,0.01672722,0.54395284,0.08901977,0.00000000
-4.80540270,1.03442992,0.21144030,0.09224370,0.01742589,0.56975222,0.09307844,0.00000000
-4.79939970,1.07805341,0.22140860,0.09704588,0.01804938,0.59340570,0.09682586,0.00000000
-4.79339670,1.11761357,0.23070843,0.10165468,0.01859305,0.61470038,0.10024708,0.00000000
-4.78739370,1.15289080,0.23929174,0.10606029,0.01905498,0.63349773,0.10334118,0.00000000
-4.78139070,1.18381656,0.24713711,0.11026526,0.01943618,0.64974273,0.10612209,0.00000000
-4.77538769,1.21048384,0.25425161,0.11428541,0.01974072,0.66347023,0.10861892,0.00000000
-4.76938469,1.23315198,0.26067173,0.11815029,0.01997574,0.67480818,0.11087572,0.00000000
-4.76338169,1.25224513,0.26646312,0.12190309,0.02015128,0.68397739,0.11295056,0.00000000
-4.75737869,1.26834427,0.27171917,0.12560006,0.02028008,0.69128760,0.11491416,0.00000000
-4.75137569,1.28217269,0.27655848,0.12930937,0.02037718,0.69712999,0.11684793,0.00000000
-4.74537269,1.29457529,0.28112125,0.13310941,0.02045943,0.70196595,0.11884152,0.00000000
-4.73936968,1.30649230,0.28556470,0.13708675,0.02054493,0.70631269,0.12099023,0.00000000
-4.73336668,1.31892821,0.29005779,0.14133351,0.02065236,0.71072599,0.12339203,0.00000000
-4.72736368,1.33291713,0.29477533,0.14594458,0.02080029,0.71578065,0.12614464,0.00000000
-4.72136068,1.34948575,0.29989177,0.15101459,0.02100645,0.72204938,0.12934269,0.00000000
-4.71535768,1.36961535,0.30557505,0.15663472,0.02128699,0.73008087,0.13307506,0.00000000
-4.70935468,1.39420445,0.31198056,0.16288966,0.02165585,0.74037796,0.13742261,0.00000000
-4.70335168,1.42403353,0.31924569,0.16985472,0.02212410,0.75337673,0.14245634,0.00000000
-4.69734867,1.45973340,0.32748513,0.17759317,0.02269941,0.76942743,0.14823609,0.00000000
-4.69134567,1.50175856,0.33678712,0.18615411,0.02338567,0.78877805,0.15480978,0.00000000
-4.68534267,1.55036674,0.34721082,0.19557076,0.02418270,0.81156139,0.16221329,0.00000000
-4.67933967,1.60560560,0.35878506,0.20585937,0.02508614,0.83778615,0.17047077,0.00000000
-4.67333667,1.66730730,0.37150828,0.21701876,0.02608744,0.86733256,0.17959555,0.00000000
-4.66733367,1.73509114,0.38534983,0.22903043,0.02717410,0.89995296,0.18959131,0.00000000
-4.66133067,1.80837440,0.40025253,0.24185933,0.02833000,0.93527730,0.20045362,0.00000000
-4.65532766,1.88639082,0.41613615,0.25545517,0.02953590,0.97282348,0.21217145,0.00000000
-4.64932466,1.96821602,0.43290190,0.26975411,0.03077004,1.01201219,0.22472872,0.00000000
-4.64332166,2.05279870,0.45043732,0.28468082,0.03200887,1.05218576,0.23810562,0.00000000
-4.63731866,2.13899623,0.46862151,0.30015073,0.03322785,1.09263006,0.25227951,0.00000000
-4.63131566,2.22561288,0.48733018,0.31607228,0.03440229,1.13259875,0.26722544,0.00000000
-4.62531266,2.31143906,0.50644039,0.33234905,0.03550816,1.17133864,0.28291605,0.00000000
-4.61930965,2.39528964,0.52583441,0.34888170,0.03652295,1.20811519,0.29932081,0.00000000
-4.61330665,2.47603961,0.54540271,0.36556947,0.03742638,1.24223692,0.31640478,0.00000000
-4.60730365,2.55265558,0.56504567,0.38231128,0.03820109,1.27307772,0.33412666,0.00000000
-4.60130065,2.62422174,0.58467404,0.39900642,0.03883315,1.30009614,0.35243653,0.00000000
-4.59529765,2.68995940,0.60420806,0.41555466,0.03931250,1.32285076,0.37127327,0.00000000
-4.58929465,2.74923955,0.62357544,0.43185615,0.03963312,1.34101129,0.39056185,0.00000000
-4.58329165,2.80158838,0.64270823,0.44781086,0.03979322,1.35436486,0.41021094,0.00000000
-4.57728864,2.84668619,0.66153909,0.46331809,0.03979509,1.36281774,0.43011078,0.00000000
-4.57128564,2.88436036,0.67999717,0.47827586,0.03964491,1.36639241,0.45013188,0.00000000
-4.56528264,2.91457368,0.69800408,0.49258068,0.03935247,1.36522071,0.47012453,0.00000000
-4.55927964,2.93740919,0.71547042,0.50612769,0.03893063,1.35953363,0.48991954,0.00000000
-4.55327664,2.95305336,0.73229321,0.51881135,0.03839490,1.34964847,0.50933015,0.00000000
-4.54727364,2.96177880,0.74835470,0.53052691,0.03776283,1.33595445,0.52815532,0.00000000
-4.54127064,2.96392819,0.76352278,0.54117257,0.03705341,1.31889756,0.54618430,0.00000000
-4.53526763,2.95990042,0.77765317,0.55065245,0.03628658,1.29896553,0.56320239,0.00000000
-4.52926463,2.95013996,0.79059345,0.55888018,0.03548260,1.27667376,0.57899767,0.00000000
-4.52326163,2.93512974,0.80218886,0.56578308,0.03466163,1.25255266,0.59336846,0.00000000
-4.51725863,2.91538771,0.81228948,0.57130656,0.03384327,1.22713698,0.60613104,0.00000000
-4.51125563,2.89146664,0.82075859,0.57541861,0.03304623,1.20095724,0.61712735,0.00000000
-4.50525263,2.86395641,0.82748157,0.57811393,0.03228803,1.17453314,0.62623209,0.00000000
-4.49924962,2.83348771,0.83237478,0.57941752,0.03158479,1.14836899,0.63335895,0.00000000
-4.49324662,2.80073581,0.83539385,0.57938722,0.03095106,1.12295054,0.63846537,0.00000000
-4.48724362,2.76642324,0.83654071,0.57811514,0.03039972,1.09874285,0.64155568,0.00000000
-4.48124062,2.73131986,0.83586877,0.57572748,0.02994187,1.07618869,0.64268219,0.00000000
-4.47523762,2.69623931,0.83348582,0.57238287,0.02958677,1.05570682,0.64194428,0.00000000
-4.46923462,2.66203093,0.82955426,0.56826892,0.02934179,1.03768974,0.63948520,0.00000000
-4.46323162,2.62956671,0.82428843,0.56359717,0.02921234,1.02250046,0.63548698,0.00000000
-4.45722861,2.59972312,0.81794903,0.55859655,0.02920182,1.01046809,0.63016338,0.00000000
-4.45122561,2.57335823,0.81083491,0.55350552,0.02931155,1.00188214,0.62375143,0.00000000
-4.44522261,2.55128495,0.80327226,0.54856330,0.02954073,0.99698553,0.61650183,0.00000000
-4.43921961,2.53424149,0.79560199,0.54400055,0.02988636,0.99596667,0.60866880,0.00000000
-4.43321661,2.52286054,0.78816574,0.54002991,0.03034328,0.99895102,0.60049975,0.00000000
-4.42721361,2.51763898,0.78129123,0.53683689,0.03090414,1.00599250,0.59222548,0.00000000
-4.42121061,2.51890969,0.77527771,0.53457158,0.03155947,1.01706559,0.58405121,0.00000000
-4.41520760,2.52681739,0.77038228,0.53334150,0.03229783,1.03205851,0.57614905,0.00000000
-4.40920460,2.54130014,0.76680777,0.53320610,0.03310598,1.05076843,0.56865203,0.00000000
-4.40320160,2.56207774,0.76469276,0.53417308,0.03396915,1.07289899,0.56165022,0.00000000
-4.39719860,2.58864821,0.76410436,0.53619683,0.03487135,1.09806084,0.55518887,0.00000000
-4.39119560,2.62029295,0.76503401,0.53917896,0.03579582,1.12577539,0.54926861,0.00000000
-4.38519260,2.65609076,0.76739657,0.54297112,0.03672541,1.15548216,0.54384775,0.00000000
-4.37918959,2.69494049,0.77103280,0.54737977,0.03764309,1.18654939,0.53884640,0.00000000
-4.37318659,2.73559164,0.77571499,0.55217295,0.03853249,1.21828818,0.53415215,0.00000000
-4.36718359,2.77668172,0.78115558,0.55708857,0.03937831,1.24996927,0.52962693,0.00000000
-4.36118059,2.81677893,0.78701828,0.56184397,0.04016685,1.28084235,0.52511481,0.00000000
-4.35517759,2.85442852,0.79293127,0.56614635,0.04088641,1.31015689,0.52045019,0.00000000
-4.34917459,2.88820063,0.79850173,0.56970360,0.04152757,1.33718384,0.51546603,0.00000000
-4.34317159,2.91673792,0.80333113,0.57223515,0.04208347,1.36123721,0.51000182,0.00000000
-4.33716858,2.93880063,0.80703061,0.57348226,0.04254990,1.38169470,0.50391079,0.00000000
-4.33116558,2.95330739,0.80923564,0.57321754,0.04292531,1.39801639,0.49706625,0.00000000
-4.32516258,2.95936993,0.80961960,0.57125316,0.04321066,1.40976075,0.48936674,0.00000000
-4.31915958,2.95632043,0.80790534,0.56744751,0.04340919,1.41659717,0.48073984,0.00000000
-4.31315658,2.94373020,0.80387472,0.56171013,0.04352603,1.41831456,0.47114459,0.00000000
-4.30715358,2.92141926,0.79737540,0.55400459,0.04356778,1.41482556,0.46057247,0.00000000
