energy_ev,total_up,In_p_up,In_d_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-5.78989495,5.34959005,0.15764655,0.00408374,0.02731303,4.01797890,3.05856106,2.25853432
-5.78389195,5.27434694,0.14795379,0.00387711,0.02535764,3.99156975,3.07025969,2.23387833
-5.77788894,5.20039513,0.13840887,0.00368578,0.02342760,3.96441996,3.07921361,2.20968881
-5.77188594,5.12675148,0.12912876,0.00351095,0.02154238,3.93528405,3.08414875,2.18539244
-5.76588294,5.05233576,0.12021692,0.00335344,0.01971955,3.90289400,3.08382350,2.16038519
-5.75987994,4.97603669,0.11176210,0.00321378,0.01797454,3.86601989,3.07708161,2.13406412
-5.75387694,4.89677931,0.10383789,0.00309213,0.01632051,3.82352902,3.06290272,2.10585900
-5.74787394,4.81359058,0.09650283,0.00298841,0.01476831,3.77444113,3.04044824,2.07526224
-5.74187094,4.72566062,0.08980118,0.00290233,0.01332656,3.71797750,3.00910077,2.04185600
-5.73586793,4.63239689,0.08376414,0.00283341,0.01200184,3.65360169,2.96849543,2.00533534
-5.72986493,4.53346938,0.07841155,0.00278110,0.01079889,3.58105070,2.91854179,1.96552671
-5.72386193,4.42884534,0.07375383,0.00274482,0.00972093,3.50035541,2.85943583,1.92240100
-5.71785893,4.31881240,0.06979427,0.00272403,0.00877004,3.41184976,2.79166158,1.87608109
-5.71185593,4.20399010,0.06653129,0.00271832,0.00794750,3.31616896,2.71598276,1.82684372
-5.70585293,4.08532967,0.06396083,0.00272746,0.00725426,3.21423716,2.63342504,1.77511593
-5.69984992,3.96410311,0.06207856,0.00275148,0.00669128,3.10724574,2.54525017,1.72146666
-5.69384692,3.84188236,0.06088195,0.00279072,0.00625998,2.99662353,2.45292307,1.66659390
-5.68784392,3.72051005,0.06037204,0.00284585,0.00596253,2.88400054,2.35807377,1.61130843
-5.68184092,3.60206321,0.06055488,0.00291796,0.00580224,2.77116706,2.26245549,1.55651464
-5.67583792,3.48881137,0.06144251,0.00300849,0.00578371,2.66002966,2.16790068,1.50318946
-5.66983492,3.38317049,0.06305359,0.00311931,0.00591313,2.55256589,2.07627645,1.45236001
-5.66383192,3.28765376,0.06541339,0.00325266,0.00619824,2.45077883,1.98944060,1.40508069
-5.65782891,3.20482043,0.06855341,0.00341110,0.00664847,2.35665305,1.90919956,1.36241025
-5.65182591,3.13722335,0.07251037,0.00359745,0.00727474,2.27211245,1.83726878,1.32538932
-5.64582291,3.08735588,0.07732477,0.00381474,0.00808934,2.19898107,1.77523644,1.29501865
-5.63981991,3.05759853,0.08303902,0.00406604,0.00910562,2.13894687,1.72453073,1.27223842
-5.63381691,3.05016585,0.08969508,0.00435438,0.01033755,2.09352908,1.68639097,1.25790863
-5.62781391,3.06705398,0.09733186,0.00468260,0.01179930,2.06404884,1.66184277,1.25279087
-5.62181091,3.10998928,0.10598234,0.00505320,0.01350460,2.05160347,1.65167712,1.25753147
-5.61580790,3.18037872,0.11567059,0.00546818,0.01546612,2.05704414,1.65643366,1.27264616
-5.60980490,3.27926292,0.12640874,0.00592886,0.01769474,2.08095700,1.67638812,1.29850644
-5.60380190,3.40727283,0.13819415,0.00643579,0.02019881,2.12364800,1.71154406,1.33532780
-5.59779890,3.56459131,0.15100677,0.00698855,0.02298341,2.18513142,1.76162916,1.38316016
-5.59179590,3.75092102,0.16480686,0.00758565,0.02604960,2.26512255,1.82609630,1.44188056
-5.58579290,3.96546000,0.17953328,0.00822449,0.02939375,2.36303475,1.90412963,1.51118874
-5.57978989,4.20688667,0.19510232,0.00890123,0.03300690,2.47798136,1.99465607,1.59060561
-5.57378689,4.47335533,0.21140722,0.00961083,0.03687437,2.60878292,2.09636217,1.67947504
-5.56778389,4.76250369,0.22831849,0.01034708,0.04097533,2.75397990,2.20771660,1.77696932
-5.56178089,5.07147304,0.24568490,0.01110261,0.04528269,2.91185144,2.32699811,1.88209814
-5.55577789,5.39694189,0.26333536,0.01186908,0.04976314,3.08043994,2.45232864,1.99372153
-5.54977489,5.73517286,0.28108148,0.01263728,0.05437735,3.25758178,2.58171111,2.11056644
-5.54377189,6.08207263,0.29872082,0.01339735,0.05908051,3.44094355,2.71307105,2.23124697
-5.53776888,6.43326388,0.31604075,0.01413899,0.06382292,3.62806357,2.84430126,2.35428790
-5.53176588,6.78416778,0.33282281,0.01485172,0.06855092,3.81639782,2.97330817,2.47815107
-5.52576288,7.13009511,0.34884734,0.01552514,0.07320796,4.00336935,3.09805865,2.60126423
-5.51975988,7.46634361,0.36389839,0.01614918,0.07773576,4.18642014,3.21662591,2.72205153
-5.51375688,7.78829892,0.37776863,0.01671438,0.08207569,4.36306394,3.32723297,2.83896514
-5.50775388,8.09153616,0.39026411,0.01721213,0.08617016,4.53093885,3.42829249,2.95051704
-5.50175088,8.37191904,0.40120878,0.01763488,0.08996400,4.68785807,3.51844141,3.05531026
-5.49574787,8.62569357,0.41044858,0.01797636,0.09340594,4.83185736,3.59656969,3.15206878
-5.48974487,8.84957339,0.41785495,0.01823171,0.09644989,4.96123791,3.66184189,3.23966505
-5.48374187,9.04081403,0.42332773,0.01839757,0.09905617,5.07460311,3.71371138,3.31714455
-5.47773887,9.19727377,0.42679729,0.01847219,0.10119257,5.17088828,3.75192652,3.38374650
-5.47173587,9.31745925,0.42822588,0.01845540,0.10283528,5.24938225,3.77652906,3.43892010
-5.46573287,9.40055426,0.42760820,0.01834860,0.10396946,5.30974013,3.78784484,3.48233575
-5.45972986,9.44643114,0.42497113,0.01815468,0.10458977,5.35198683,3.78646741,3.51389072
-5.45372686,9.45564421,0.42037273,0.01787790,0.10470056,5.37651111,3.77323520,3.53370906
-5.44772386,9.42940572,0.41390046,0.01752377,0.10431582,5.38405028,3.74920315,3.54213564
-5.44172086,9.36954517,0.40566883,0.01709886,0.10345893,5.37566588,3.71560981,3.53972416
-5.43571786,9.27845324,0.39581651,0.01661063,0.10216228,5.35271105,3.67384102,3.52721961
-5.42971486,9.15901237,0.38450294,0.01606720,0.10046657,5.31679036,3.62539121,3.50553530
-5.42371186,9.01451594,0.37190469,0.01547720,0.09842002,5.26971337,3.57182338,3.47572525
-5.41770885,8.84857881,0.35821159,0.01484953,0.09607747,5.21344300,3.51472893,3.43895253
-5.41170585,8.66504171,0.34362277,0.01419320,0.09349931,5.15004028,3.45568822,3.39645452
-5.40570285,8.46787247,0.32834271,0.01351715,0.09075031,5.08160700,3.39623272,3.34950609
-5.39969985,8.26106681,0.31257744,0.01283008,0.08789849,5.01022785,3.33780977,3.29938182
-5.39369685,8.04855163,0.29653093,0.01214033,0.08501374,4.93791372,3.28175046,3.24731849
-5.38769385,7.83409324,0.28040172,0.01145575,0.08216660,4.86654776,3.22924149,3.19447908
-5.38169085,7.62121324,0.26437996,0.01078360,0.07942686,4.79783586,3.18130147,3.14191946
-5.37568784,7.41311409,0.24864478,0.01013050,0.07686224,4.73326293,3.13876227,3.09055901
-5.36968484,7.21261624,0.23336205,0.00950235,0.07453701,4.67405645,3.10225584,3.04115626
-5.36368184,7.02210847,0.21868261,0.00890430,0.07251064,4.62115833,3.07220682,2.99429038
-5.35767884,6.84351243,0.20474089,0.00834071,0.07083650,4.57520610,3.04883126,2.95034940
-5.35167584,6.67826226,0.19165397,0.00781518,0.06956057,4.53652405,3.03214146,2.90952556
-5.34567284,6.52729945,0.17952104,0.00733051,0.06872033,4.50512467,3.02195710,2.87181812
-5.33966983,6.39108277,0.16842324,0.00688877,0.06834364,4.48072051,3.01792218,2.83704354
-5.33366683,6.26961273,0.15842389,0.00649128,0.06844791,4.46274590,3.01952758,2.80485265
-5.32766383,6.16246938,0.14956896,0.00613867,0.06903941,4.45038808,3.02613850,2.77475424
-5.32166083,6.06886195,0.14188799,0.00583092,0.07011284,4.44262642,3.03702590,2.74614413
-5.31565783,5.98768837,0.13539511,0.00556740,0.07165122,4.43827850,3.05140085,2.71833840
-5.30965483,5.91760246,0.13009031,0.00534698,0.07362606,4.43605116,3.06845061,2.69060948
-5.30365183,5.85708601,0.12596098,0.00516803,0.07599795,4.43459461,3.08737470,2.66222353
-5.29764882,5.80452308,0.12298336,0.00502853,0.07871744,4.43255746,3.10741974,2.63247742
-5.29164582,5.75827365,0.12112420,0.00492614,0.08172636,4.42864041,3.12791119,2.60073358
-5.28564282,5.71674353,0.12034235,0.00485825,0.08495943,4.42164639,3.14828057,2.56645135
-5.27963982,5.67844794,0.12059023,0.00482210,0.08834616,4.41052500,3.16808671,2.52921316
-5.27363682,5.64206616,0.12181529,0.00481483,0.09181308,4.39440958,3.18702990,2.48874452
-5.26763382,5.60648515,0.12396116,0.00483354,0.09528598,4.37264517,3.20495808,2.44492690
-5.26163082,5.57083055,0.12696865,0.00487538,0.09869239,4.34480646,3.22186459,2.39780295
-5.25562781,5.53448404,0.13077646,0.00493760,0.10196386,4.31070505,3.23787756,2.34757394
-5.24962481,5.49708673,0.13532166,0.00501758,0.10503825,4.27038592,3.25324143,2.29458969
-5.24362181,5.45852896,0.14053985,0.00511289,0.10786168,4.22411379,3.26829156,2.23933165
-5.23761881,5.41892770,0.14636515,0.00522129,0.11039017,4.17235017,3.28342345,2.18239010
-5.23161581,5.37859312,0.15272994,0.00534078,0.11259088,4.11572283,3.29905841,2.12443682
-5.22561281,5.33798697,0.15956455,0.00546955,0.11444286,4.05498948,3.31560787,2.06619476
-5.21960980,5.29767543,0.16679685,0.00560598,0.11593729,3.99099797,3.33343866,2.00840640
-5.21360680,5.25827965,0.17435200,0.00574867,0.11707724,3.92464544,3.35284175,1.95180249
-5.20760380,5.22042731,0.18215233,0.00589633,0.11787687,3.85683879,3.37400664,1.89707295
-5.20160080,5.18470846,0.19011747,0.00604782,0.11836032,3.78845885,3.39700350,1.84484141
-5.19559780,5.15163846,0.19816487,0.00620207,0.11856012,3.72033037,3.42177474,1.79564464
-5.18959480,5.12163078,0.20621078,0.00635808,0.11851542,3.65319943,3.44813681,1.74991812
-5.18359180,5.09498127,0.21417165,0.00651489,0.11827003,3.58771947,3.47579300,1.70798808
-5.17758879,5.07186515,0.22196593,0.00667158,0.11787050,3.52444658,3.50435654,1.67007051
-5.17158579,5.05234678,0.22951640,0.00682721,0.11736417,3.46384385,3.53338323,1.63627692
-5.16558279,5.03640159,0.23675268,0.00698090,0.11679749,3.40629429,3.56241160,1.60662614
-5.15957979,5.02394842,0.24361400,0.00713183,0.11621457,3.35212073,3.59100822,1.58106148
-5.15357679,5.01488982,0.25005193,0.00727923,0.11565605,3.30161106,3.61881532,1.55947184
-5.14757379,5.00915718,0.25603293,0.00742248,0.11515836,3.25504639,3.64559726,1.54171523
-5.14157079,5.00675693,0.26154053,0.00756111,0.11475323,3.21272962,3.67128249,1.52764330
-5.13556778,5.00781394,0.26657683,0.00769486,0.11446768,3.17501172,3.69599771,1.51712492
-5.12956478,5.01260825,0.27116332,0.00782375,0.11432418,3.14231309,3.72009106,1.51006736
-5.12356178,5.02160123,0.27534060,0.00794808,0.11434105,3.11513775,3.74414190,1.50643345
-5.11755878,5.03544847,0.27916721,0.00806848,0.11453295,3.09407837,3.76895538,1.50625355
-5.11155578,5.05499664,0.28271720,0.00818590,0.11491149,3.07981093,3.79554086,1.50963131
-5.10555278,5.08126340,0.28607674,0.00830164,0.11548569,3.07307825,3.82507433,1.51674271
-5.09954977,5.11539989,0.28933969,0.00841729,0.11626235,3.07466276,3.85884579,1.52782828
-5.09354677,5.15863691,0.29260241,0.00853466,0.11724622,3.08534935,3.89819392,1.54317863
-5.08754377,5.21221701,0.29595798,0.00865577,0.11844001,3.10588003,3.94443079,1.56311421
-5.08154077,5.27731570,0.29949018,0.00878268,0.11984406,3.13690296,3.99876074,1.58796023
-5.07553777,5.35495591,0.30326747,0.00891746,0.12145593,3.17891855,4.06219744,1.61801826
-5.06953477,5.44592080,0.30733753,0.00906199,0.12326969,3.23222625,4.13548411,1.65353609
-5.06353177,5.55066983,0.31172237,0.00921789,0.12527528,3.29687524,4.21902126,1.69467773
-5.05752876,5.66926377,0.31641471,0.00938640,0.12745774,3.37262266,4.31280676,1.74149538
-5.05152576,5.80130344,0.32137559,0.00956820,0.12979660,3.45890233,4.41639172,1.79390503
-5.04552276,5.94588668,0.32653362,0.00976337,0.13226545,3.55480671,4.52885561,1.85166745
-5.03951976,6.10158722,0.33178580,0.00997129,0.13483176,3.65908387,4.64880260,1.91437581
-5.03351676,6.26645759,0.33700018,0.01019059,0.13745714,3.77015083,4.77438009,1.98145084
-5.02751376,6.43805741,0.34202001,0.01041912,0.14009789,3.88612318,4.90331924,2.05214420
-5.02151076,6.61350652,0.34666942,0.01065397,0.14270606,4.00486036,5.03299608,2.12555001
-5.01550775,6.78956126,0.35076022,0.01089155,0.14523088,4.12402494,5.16051056,2.20062442
-5.00950475,6.96271090,0.35409966,0.01112760,0.14762052,4.24115320,5.28278011,2.27621212
-5.00350175,7.12928976,0.35649852,0.01135740,0.14982419,4.35373405,5.39664316,2.35107900
-4.99749875,7.28560013,0.35777939,0.01157586,0.15179436,4.45929235,5.49896806,2.42394909
-4.99149575,7.42804002,0.35778450,0.01177768,0.15348908,4.55547277,5.58676198,2.49354438
-4.98549275,7.55322978,0.35638281,0.01195756,0.15487408,4.64012014,5.65727498,2.55862552
-4.97948974,7.65813164,0.35347601,0.01211039,0.15592479,4.71135241,5.70809441,2.61803148
-4.97348674,7.74015643,0.34900310,0.01223138,0.15662789,4.76762283,5.73722558,2.67071650
-4.96748374,7.79725288,0.34294333,0.01231631,0.15698238,4.80776857,5.74315536,2.71578265
-4.96148074,7.82797539,0.33531745,0.01236162,0.15700009,4.83104364,5.72489636,2.75250651
-4.95547774,7.83152754,0.32618721,0.01236459,0.15670556,4.83713495,5.68201050,2.78035908
-4.94947474,7.80778001,0.31565318,0.01232337,0.15613522,4.82616121,5.61461162,2.79901811
-4.94347174,7.75726262,0.30385105,0.01223711,0.15533604,4.79865518,5.52334812,2.80837254
-4.93746873,7.68113152,0.29094668,0.01210594,0.15436346,4.75553069,5.40936725,2.80851911
-4.93146573,7.58111393,0.27713014,0.01193097,0.15327897,4.69803647,5.27426375,2.79975160
-4.92546273,7.45943345,0.26260906,0.01171424,0.15214728,4.62769936,5.12001585,2.78254329
-4.91945973,7.31872004,0.24760175,0.01145863,0.15103324,4.54626002,4.94891225,2.75752383
-4.91345673,7.16190900,0.23233020,0.01116775,0.14999878,4.45560406,4.76347362,2.72545155
-4.90745373,6.99213374,0.21701354,0.01084580,0.14909992,4.35769204,4.56637241,2.68718259
-4.90145073,6.81261703,0.20186199,0.01049742,0.14838403,4.25449112,4.36035416,2.64363822
-4.89544772,6.62656526,0.18707169,0.01012754,0.14788751,4.14791128,4.14816343,2.59577176
-4.88944472,6.43706959,0.17282046,0.00974119,0.14763395,4.03974816,3.93247669,2.54453633
-4.88344172,6.24701777,0.15926467,0.00934337,0.14763291,3.93163459,3.71584422,2.49085467
-4.87743872,6.05901901,0.14653718,0.00893891,0.14787938,3.82500185,3.50064199,2.43559203
-4.87143572,5.87534428,0.13474635,0.00853230,0.14835380,3.72105158,3.28903448,2.37953297
-4.86543272,5.69788296,0.12397602,0.00812763,0.14902282,3.62073833,3.08294831,2.32336273
-4.85942971,5.52811643,0.11428640,0.00772849,0.14984063,3.52476272,2.88405623,2.26765349
-4.85342671,5.36710832,0.10571562,0.00733790,0.15075080,3.43357439,2.69377084,2.21285582
-4.84742371,5.21551044,0.09828184,0.00695831,0.15168855,3.34738374,2.51324663,2.15929524
-4.84142071,5.07358295,0.09198572,0.00659157,0.15258328,3.26618129,2.34338921,2.10717369
-4.83541771,4.94122702,0.08681306,0.00623896,0.15336135,3.18976323,2.18487008,2.05657565
-4.82941471,4.81802754,0.08273747,0.00590125,0.15394891,3.11776163,2.03814561,2.00747823
-4.82341171,4.70330383,0.07972292,0.00557873,0.15427457,3.04967783,1.90347875,1.95976474
-4.81740870,4.59616556,0.07772610,0.00527130,0.15427206,2.98491759,1.78096215,1.91324104
-4.81140570,4.49557181,0.07669841,0.00497856,0.15388243,2.92282654,1.67054159,1.86765386
-4.80540270,4.40039061,0.07658769,0.00469986,0.15305611,2.86272480,1.57203882,1.82271027
-4.79939970,4.30945716,0.07733945,0.00443446,0.15175437,2.80393968,1.48517304,1.77809769
-4.79339670,4.22162864,0.07889791,0.00418151,0.14995048,2.74583549,1.40958059,1.73350355
-4.78739370,4.13583416,0.08120652,0.00394022,0.14763038,2.68783984,1.34483253,1.68863398
-4.78139070,4.05111858,0.08420840,0.00370990,0.14479285,2.62946582,1.29044995,1.64323088
-4.77538769,3.96667916,0.08784643,0.00348998,0.14144934,2.57032983,1.24591718,1.59708691
-4.76938469,3.88189462,0.09206330,0.00328011,0.13762333,2.51016472,1.21069297,1.55005791
-4.76338169,3.79634606,0.09680143,0.00308013,0.13334942,2.44882833,1.18421990,1.50207246
-4.75737869,3.70982983,0.10200301,0.00289016,0.12867208,2.38630744,1.16593233,1.45313841
-4.75137569,3.62236245,0.10760998,0.00271052,0.12364421,2.32271734,1.15526328,1.40334617
-4.74537269,3.53417786,0.11356422,0.00254179,0.11832550,2.25829731,1.15165028,1.35286886
-4.73936968,3.44571759,0.11980787,0.00238475,0.11278079,2.19340236,1.15454062,1.30195930
-4.73336668,3.35761421,0.12628371,0.00224036,0.10707826,2.12849145,1.16339604,1.25094414
-4.72736368,3.27066892,0.13293578,0.00210970,0.10128770,2.06411283,1.17769686,1.20021515
-4.72136068,3.18582365,0.13970997,0.00199398,0.09547887,2.00088664,1.19694548,1.15021813
-4.71535768,3.10412864,0.14655477,0.00189442,0.08971990,1.93948538,1.22066911,1.10143974
-4.70935468,3.02670601,0.15342186,0.00181224,0.08407582,1.88061257,1.24842153,1.05439251
-4.70335168,2.95471016,0.16026669,0.00174859,0.07860728,1.82498001,1.27978350,1.00959862
-4.69734867,2.88928584,0.16704886,0.00170446,0.07336943,1.77328416,1.31436168,0.96757277
-4.69134567,2.83152483,0.17373231,0.00168071,0.06841090,1.72618213,1.35178568,0.92880466
-4.68534267,2.78242212,0.18028513,0.00167790,0.06377311,1.68426781,1.39170328,0.89374165
-4.67933967,2.74283306,0.18667922,0.00169635,0.05948961,1.64804869,1.43377366,0.86277202
-4.67333667,2.71343241,0.19288952,0.00173603,0.05558571,1.61792423,1.47765888,0.83620943
-4.66733367,2.69467705,0.19889301,0.00179652,0.05207828,1.59416631,1.52301395,0.81427924
-4.66133067,2.68677370,0.20466756,0.00187702,0.04897567,1.57690261,1.56947596,0.79710699
-4.65532766,2.68965326,0.21019050,0.00197633,0.04627787,1.56610382,1.61665310,0.78470985
-4.64932466,2.70295332,0.21543731,0.00209281,0.04397682,1.56157527,1.66411427,0.77699122
-4.64332166,2.72601020,0.22038030,0.00222440,0.04205690,1.56295386,1.71138036,0.77373910
-4.63731866,2.75786177,0.22498756,0.00236868,0.04049552,1.56971070,1.75791813,0.77462836
-4.63131566,2.79726179,0.22922221,0.00252286,0.03926398,1.58116004,1.80313752,0.77922710
-4.62531266,2.84270623,0.23304211,0.00268385,0.03832830,1.59647446,1.84639331,0.78700709
-4.61930965,2.89247143,0.23640013,0.00284832,0.03765033,1.61470639,1.88699154,0.79735811
-4.61330665,2.94466323,0.23924493,0.00301280,0.03718882,1.63481544,1.92420115,0.80960584
-4.60730365,2.99727597,0.24152238,0.00317375,0.03690064,1.65570076,1.95727054,0.82303266
-4.60130065,3.04825907,0.24317755,0.00332763,0.03674202,1.67623739,1.98544884,0.83690075
-4.59529765,3.09558893,0.24415709,0.00347107,0.03666977,1.69531531,2.00801101,0.85047660
-4.58929465,3.13734299,0.24441204,0.00360089,0.03664245,1.71187945,2.02428550,0.86305583
-4.58329165,3.17177259,0.24390081,0.00371428,0.03662154,1.72496893,2.03368329,0.87398744
-4.57728864,3.19737137,0.24259216,0.00380880,0.03657241,1.73375371,2.03572647,0.88269625
-4.57128564,3.21293545,0.24046799,0.00388254,0.03646516,1.73756684,2.03007471,0.88870262
-4.56528264,3.21761245,0.23752580,0.00393413,0.03627537,1.73593054,2.01654785,0.89163845
-4.55927964,3.21093647,0.23378051,0.00396280,0.03598447,1.72857471,1.99514318,0.89125871
-4.55327664,3.19284687,0.22926565,0.00396840,0.03558005,1.71544679,1.96604581,0.88744783
-4.54727364,3.16368957,0.22403363,0.00395138,0.03505588,1.69671217,1.92963136,0.88022075
-4.54127064,3.12420031,0.21815520,0.00391281,0.03441166,1.67274505,1.88646038,0.86971845
-4.53526763,3.07547041,0.21171791,0.00385426,0.03365260,1.64410993,1.83726431,0.85619809
-4.52926463,3.01889633,0.20482381,0.00377781,0.03278882,1.61153449,1.78292350,0.84001843
-4.52326163,2.95611538,0.19758625,0.00368589,0.03183455,1.57587517,1.72443813,0.82162102
-4.51725863,2.88893061,0.19012617,0.00358125,0.03080721,1.53807703,1.66289339,0.80150814
-4.51125563,2.81922846,0.18256792,0.00346680,0.02972642,1.49912980,1.59942060,0.78021873
-4.50525263,2.74889331,0.17503485,0.00334551,0.02861297,1.46002236,1.53515608,0.75830315
-4.49924962,2.67972308,0.16764493,0.00322032,0.02748783,1.42169783,1.47120008,0.73629838
-4.49324662,2.61335008,0.16050664,0.00309399,0.02637113,1.38501156,1.40857749,0.71470453
-4.48724362,2.55117110,0.15371531,0.00296908,0.02528133,1.35069391,1.34820267,0.69396396
-4.48124062,2.49428995,0.14735018,0.00284778,0.02423450,1.31931989,1.29084983,0.67444388
-4.47523762,2.44347541,0.14147220,0.00273192,0.02324370,1.29128678,1.23713055,0.65642321
-4.46923462,2.39913630,0.13612294,0.00262290,0.02231863,1.26680096,1.18747941,0.64008421
-4.46323162,2.36131491,0.13132436,0.00252166,0.02146538,1.24587441,1.14214825,0.62550921
-4.45722861,2.32969861,0.12707977,0.00242872,0.02068643,1.22833077,1.10120934,0.61268234
-4.45122561,2.30364899,0.12337567,0.00234414,0.01998076,1.21382070,1.06456692,0.60149621
-4.44522261,2.28224670,0.12018463,0.00226763,0.01934422,1.20184543,1.03197650,0.59176281
-4.43921961,2.26434953,0.11746883,0.00219854,0.01876992,1.19178725,1.00307071,0.58322822
-4.43321661,2.24866062,0.11518438,0.00213598,0.01824878,1.18294531,0.97739036,0.57559010
-4.42721361,2.23380334,0.11328599,0.00207886,0.01777016,1.17457484,0.95441893,0.56851709
-4.42121061,2.21839893,0.11173187,0.00202598,0.01732252,1.16592770,0.93361895,0.56166910
-4.41520760,2.20114331,0.11048871,0.00197612,0.01689404,1.15629253,0.91446834,0.55471754
-4.40920460,2.18087922,0.10953641,0.00192809,0.01647329,1.14503223,0.89649497,0.54736435
-4.40320160,2.15666042,0.10887242,0.00188083,0.01604975,1.13161729,0.87930811,0.53935919
-4.39719860,2.12780520,0.10851554,0.00183344,0.01561434,1.11565342,0.86262502,0.53051384
-4.39119560,2.09393678,0.10850883,0.00178526,0.01515979,1.09690228,0.84629194,0.52071331
-4.38519260,2.05500919,0.10892174,0.00173585,0.01468089,1.07529453,0.83029841,0.50992320
-4.37918959,2.01131766,0.10985112,0.00168507,0.01417470,1.05093488,0.81478448,0.49819324
-4.37318659,1.96349348,0.11142113,0.00163305,0.01364055,1.02409896,0.80004060,0.48565664
-4.36718359,1.91248381,0.11378197,0.00158016,0.01308001,0.99522254,0.78650026,0.47252578
-4.36118059,1.85951760,0.11710737,0.00152705,0.01249670,0.96488359,0.77472578,0.45908421
-4.35517759,1.80605943,0.12159089,0.00147454,0.01189604,0.93377827,0.76538772,0.44567559
-4.34917459,1.75375319,0.12744097,0.00142364,0.01128496,0.90269194,0.75923882,0.43268998
-4.34317159,1.70435826,0.13487496,0.00137545,0.01067151,0.87246657,0.75708352,0.42054815
-4.33716858,1.65968051,0.14411201,0.00133114,0.01006448,0.84396593,0.75974385,0.40968456
-4.33116558,1.62150107,0.15536518,0.00129187,0.00947300,0.81803995,0.76802328,0.40052967
-4.32516258,1.59150534,0.16883275,0.00125875,0.00890616,0.79548979,0.78266946,0.39349222
-4.31915958,1.57121481,0.18468916,0.00123277,0.00837260,0.77703485,0.80433733,0.38894218
-4.31315658,1.56192413,0.20307560,0.00121476,0.00788024,0.76328285,0.83355378,0.38719489
-4.30715358,1.56464534,0.22409078,0.00120535,0.00743591,0.75470425,0.87068515,0.38849695
