energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Os_p_up,Os_d_up,Te_p_up,Te_d_up
-3.37668834,1.67746164,0.14865797,0.37600025,0.00092979,0.01735687,0.15673341,0.93095901,0.37520224,0.00000000
-3.37068534,1.70752198,0.15479263,0.38182507,0.00083861,0.01721681,0.15895134,0.94910503,0.38043862,0.00000000
-3.36468234,1.73753485,0.16230848,0.38885944,0.00077217,0.01730490,0.16131629,0.96535580,0.38523471,0.00000000
-3.35867934,1.76653422,0.17102804,0.39677249,0.00072982,0.01759498,0.16373077,0.97928251,0.38946338,0.00000000
-3.35267634,1.79367598,0.18078312,0.40526944,0.00071108,0.01806190,0.16610980,0.99051099,0.39302633,0.00000000
-3.34667334,1.81825977,0.19141862,0.41409788,0.00071570,0.01868232,0.16838441,0.99873168,0.39585763,0.00000000
-3.34067034,1.83974709,0.20279602,0.42305294,0.00074370,0.01943547,0.17050477,1.00370830,0.39792642,0.00000000
-3.33466733,1.85777553,0.21479657,0.43198101,0.00079538,0.02030378,0.17244287,1.00528468,0.39923880,0.00000000
-3.32866433,1.87216810,0.22732398,0.44078203,0.00087134,0.02127346,0.17419455,1.00338984,0.39983877,0.00000000
-3.32266133,1.88293758,0.24030642,0.44941008,0.00097242,0.02233499,0.17578092,0.99804080,0.39980819,0.00000000
-3.31665833,1.89028525,0.25369772,0.45787227,0.00109974,0.02348347,0.17724899,0.98934326,0.39926565,0.00000000
-3.31065533,1.89459385,0.26747767,0.46622582,0.00125459,0.02471879,0.17867146,0.97748977,0.39836425,0.00000000
-3.30465233,1.89641474,0.28165127,0.47457331,0.00143843,0.02604568,0.18014563,0.96275557,0.39728831,0.00000000
-3.29864932,1.89644921,0.29624690,0.48305631,0.00165284,0.02747353,0.18179133,0.94549201,0.39624894,0.00000000
-3.29264632,1.89552453,0.31131339,0.49184741,0.00189939,0.02901603,0.18374805,0.92611771,0.39547858,0.00000000
-3.28664332,1.89456505,0.32691603,0.50114092,0.00217963,0.03069059,0.18617106,0.90510768,0.39522460,0.00000000
-3.28064032,1.89455939,0.34313164,0.51114260,0.00249501,0.03251757,0.18922681,0.88298067,0.39574210,0.00000000
-3.27463732,1.89652463,0.36004290,0.52205868,0.00284679,0.03451927,0.19308758,0.86028524,0.39728604,0.00000000
-3.26863432,1.90146872,0.37773205,0.53408466,0.00323601,0.03671876,0.19792562,0.83758477,0.40010298,0.00000000
-3.26263132,1.91035242,0.39627441,0.54739424,0.00366339,0.03913863,0.20390691,0.81544224,0.40442263,0.00000000
-3.25662831,1.92405230,0.41573182,0.56212895,0.00412935,0.04179948,0.21118474,0.79440502,0.41044952,0.00000000
-3.25062531,1.94332616,0.43614656,0.57838883,0.00463393,0.04471854,0.21989338,0.77499037,0.41835508,0.00000000
-3.24462231,1.96878220,0.45753581,0.59622453,0.00517679,0.04790818,0.23014204,0.75767212,0.42827040,0.00000000
-3.23861931,2.00085335,0.47988718,0.61563133,0.00575721,0.05137455,0.24200937,0.74286900,0.44028000,0.00000000
-3.23261631,2.03977773,0.50315547,0.63654520,0.00637412,0.05511632,0.25553878,0.73093506,0.45441686,0.00000000
-3.22661331,2.08558605,0.52726082,0.65884124,0.00702611,0.05912371,0.27073465,0.72215236,0.47065894,0.00000000
-3.22061031,2.13809654,0.55208858,0.68233446,0.00771143,0.06337774,0.28755983,0.71672635,0.48892736,0.00000000
-3.21460730,2.19691760,0.57749072,0.70678296,0.00842810,0.06784983,0.30593435,0.71478370,0.50908642,0.00000000
-3.20860430,2.26145796,0.60328893,0.73189343,0.00917388,0.07250180,0.32573555,0.71637283,0.53094542,0.00000000
-3.20260130,2.33094398,0.62927920,0.75732866,0.00994634,0.07728626,0.34679965,0.72146683,0.55426235,0.00000000
-3.19659830,2.40444312,0.65523777,0.78271682,0.01074287,0.08214738,0.36892469,0.72996841,0.57874927,0.00000000
-3.19059530,2.48089267,0.68092800,0.80766209,0.01156069,0.08702212,0.39187485,0.74171665,0.60407931,0.00000000
-3.18459230,2.55913232,0.70610804,0.83175623,0.01239683,0.09184180,0.41538577,0.75649510,0.62989489,0.00000000
-3.17858929,2.63793916,0.73053870,0.85459057,0.01324813,0.09653396,0.43917107,0.77404061,0.65581700,0.00000000
-3.17258629,2.71606345,0.75399128,0.87576793,0.01411112,0.10102453,0.46292936,0.79405249,0.68145509,0.00000000
-3.16658329,2.79226388,0.77625488,0.89491408,0.01498206,0.10524003,0.48635183,0.81620161,0.70641730,0.00000000
-3.16058029,2.86534055,0.79714276,0.91168812,0.01585674,0.10910997,0.50912996,0.84013882,0.73032045,0.00000000
-3.15457729,2.93416468,0.81649755,0.92579160,0.01673047,0.11256910,0.53096309,0.86550249,0.75279967,0.00000000
-3.14857429,2.99770385,0.83419491,0.93697591,0.01759798,0.11555953,0.55156554,0.89192493,0.77351705,0.00000000
-3.14257129,3.05504205,0.85014559,0.94504780,0.01845333,0.11803263,0.57067308,0.91903743,0.79216928,0.00000000
-3.13656828,3.10539419,0.86429572,0.94987290,0.01928983,0.11995055,0.58804849,0.94647400,0.80849379,0.00000000
-3.13056528,3.14811482,0.87662539,0.95137718,0.02010007,0.12128733,0.60348608,0.97387392,0.82227344,0.00000000
-3.12456228,3.18270146,0.88714568,0.94954649,0.02087593,0.12202961,0.61681504,1.00088318,0.83333954,0.00000000
-3.11855928,3.20879300,0.89589438,0.94442427,0.02160860,0.12217681,0.62790165,1.02715524,0.84157337,0.00000000
-3.11255628,3.22616394,0.90293061,0.93610777,0.02228876,0.12174080,0.63665026,1.05235131,0.84690602,0.00000000
-3.10655328,3.23471538,0.90832888,0.92474298,0.02290674,0.12074524,0.64300323,1.07614059,0.84931710,0.00000000
-3.10055028,3.23446394,0.91217279,0.91051863,0.02345274,0.11922435,0.64693994,1.09820082,0.84883209,0.00000000
-3.09454727,3.22552959,0.91454909,0.89365968,0.02391714,0.11722146,0.64847493,1.11821944,0.84551901,0.00000000
-3.08854427,3.20812343,0.91554210,0.87442059,0.02429079,0.11478728,0.64765555,1.13589561,0.83948433,0.00000000
-3.08254127,3.18253632,0.91522926,0.85307863,0.02456538,0.11197796,0.64455910,1.15094323,0.83086860,0.00000000
-3.07653827,3.14912909,0.91367774,0.82992763,0.02473377,0.10885317,0.63928981,1.16309515,0.81984203,0.00000000
-3.07053527,3.10832466,0.91094263,0.80527229,0.02479035,0.10547413,0.63197573,1.17210826,0.80660009,0.00000000
-3.06453227,3.06060244,0.90706647,0.77942316,0.02473133,0.10190178,0.62276572,1.17776955,0.79135950,0.00000000
-3.05852926,3.00649480,0.90208037,0.75269249,0.02455504,0.09819518,0.61182655,1.17990267,0.77435454,0.00000000
-3.05252626,2.94658533,0.89600644,0.72539077,0.02426208,0.09441008,0.59934029,1.17837475,0.75583378,0.00000000
-3.04652326,2.88150844,0.88886142,0.69782408,0.02385549,0.09059786,0.58550184,1.17310301,0.73605731,0.00000000
-3.04052026,2.81194946,0.88066103,0.67029193,0.02334073,0.08680475,0.57051671,1.16406072,0.71529417,0.00000000
-3.03451726,2.73864467,0.87142493,0.64308560,0.02272565,0.08307129,0.55459894,1.15128210,0.69382016,0.00000000
-3.02851426,2.66238026,0.86118163,0.61648668,0.02202032,0.07943220,0.53796904,1.13486573,0.67191563,0.00000000
-3.02251126,2.58398965,0.84997314,0.59076569,0.02123677,0.07591645,0.52085189,1.11497620,0.64986326,0.00000000
-3.01650825,2.50434842,0.83785894,0.56618050,0.02038869,0.07254753,0.50347460,1.09184366,0.62794568,0.00000000
-3.01050525,2.42436647,0.82491882,0.54297457,0.01949099,0.06934391,0.48606406,1.06576126,0.60644265,0.00000000
-3.00450225,2.34497713,0.81125453,0.52137466,0.01855935,0.06631963,0.46884434,1.03708043,0.58562800,0.00000000
-2.99849925,2.26712310,0.79698990,0.50158822,0.01760978,0.06348494,0.45203377,1.00620407,0.56576595,0.00000000
-2.99249625,2.19173975,0.78226952,0.48380021,0.01665808,0.06084690,0.43584180,0.97357796,0.54710712,0.00000000
-2.98649325,2.11973584,0.76725577,0.46816955,0.01571941,0.05840999,0.42046562,0.93968064,0.52988409,0.00000000
-2.98049025,2.05197267,0.75212464,0.45482533,0.01480777,0.05617665,0.40608670,0.90501225,0.51430672,0.00000000
-2.97448724,1.98924238,0.73706029,0.44386277,0.01393566,0.05414764,0.39286730,0.87008272,0.50055736,0.00000000
-2.96848424,1.93224634,0.72224877,0.43533944,0.01311375,0.05232240,0.38094715,0.83539980,0.48878620,0.00000000
-2.96248124,1.88157473,0.70787125,0.42927159,0.01235057,0.05069920,0.37044039,0.80145747,0.47910690,0.00000000
-2.95647824,1.83768832,0.69409712,0.42563128,0.01165236,0.04927517,0.36143292,0.76872512,0.47159287,0.00000000
-2.95047524,1.80090346,0.68107731,0.42434414,0.01102304,0.04804631,0.35398045,0.73763789,0.46627425,0.00000000
-2.94447224,1.77138115,0.66893829,0.42528831,0.01046413,0.04700735,0.34810717,0.70858854,0.46313600,0.00000000
-2.93846923,1.74912078,0.65777698,0.42829468,0.00997492,0.04615159,0.34380528,0.68192106,0.46211712,0.00000000
-2.93246623,1.73395929,0.64765701,0.43314843,0.00955258,0.04547073,0.34103546,0.65792620,0.46311129,0.00000000
-2.92646323,1.72557573,0.63860636,0.43959221,0.00919245,0.04495474,0.33972821,0.63683884,0.46596881,0.00000000
-2.92046023,1.72350141,0.63061665,0.44733087,0.00888831,0.04459173,0.33978613,0.61883733,0.47050000,0.00000000
-2.91445723,1.72713529,0.62364405,0.45603761,0.00863271,0.04436795,0.34108704,0.60404460,0.47647996,0.00000000
-2.90845423,1.73576412,0.61761179,0.46536159,0.00841733,0.04426788,0.34348786,0.59253072,0.48365453,0.00000000
-2.90245123,1.74858667,0.61241413,0.47493670,0.00823339,0.04427447,0.34682908,0.58431693,0.49174728,0.00000000
-2.89644822,1.76474102,0.60792157,0.48439123,0.00807194,0.04436946,0.35093965,0.57938060,0.50046727,0.00000000
-2.89044522,1.78333384,0.60398706,0.49335809,0.00792431,0.04453391,0.35564221,0.57766093,0.50951736,0.00000000
-2.88444222,1.80347068,0.60045291,0.50148528,0.00778230,0.04474874,0.36075822,0.57906516,0.51860265,0.00000000
-2.87843922,1.82428578,0.59715794,0.50844615,0.00763858,0.04499549,0.36611311,0.58347478,0.52743883,0.00000000
-2.87243622,1.84497051,0.59394474,0.51394904,0.00748681,0.04525709,0.37154096,0.59075181,0.53576004,0.00000000
-2.86643322,1.86479911,0.59066651,0.51774602,0.00732187,0.04551864,0.37688877,0.60074461,0.54332604,0.00000000
-2.86043022,1.88315094,0.58719324,0.51964013,0.00713993,0.04576830,0.38202010,0.61329328,0.54992840,0.00000000
-2.85442721,1.89952834,0.58341702,0.51949120,0.00693853,0.04599796,0.38681793,0.62823435,0.55539546,0.00000000
-2.84842421,1.91356945,0.57925620,0.51721959,0.00671654,0.04620397,0.39118682,0.64540477,0.55959602,0.00000000
-2.84242121,1.92505577,0.57465831,0.51280802,0.00647413,0.04638763,0.39505419,0.66464513,0.56244157,0.00000000
-2.83641821,1.93391411,0.56960158,0.50630132,0.00621263,0.04655556,0.39837086,0.68580193,0.56388718,0.00000000
-2.83041521,1.94021306,0.56409518,0.49780398,0.00593439,0.04671975,0.40111080,0.70872918,0.56393092,0.00000000
-2.82441221,1.94415425,0.55817802,0.48747594,0.00564262,0.04689749,0.40327016,0.73328892,0.56261203,0.00000000
-2.81840920,1.94605878,0.55191647,0.47552636,0.00534117,0.04711094,0.40486579,0.75935108,0.56000792,0.00000000
-2.81240620,1.94634931,0.54540081,0.46220610,0.00503435,0.04738649,0.40593307,0.78679236,0.55623017,0.00000000
-2.80640320,1.94552872,0.53874091,0.44779882,0.00472667,0.04775380,0.40652349,0.81549427,0.55141967,0.00000000
-2.80040020,1.94415582,0.53206105,0.43261124,0.00442269,0.04824465,0.40670165,0.84534041,0.54574110,0.00000000
-2.79439720,1.94281911,0.52549423,0.41696297,0.00412681,0.04889159,0.40654220,0.87621292,0.53937693,0.00000000
-2.78839420,1.94210940,0.51917623,0.40117610,0.00384308,0.04972640,0.40612639,0.90798818,0.53252114,0.00000000
-2.78239120,1.94259210,0.51323937,0.38556508,0.00357511,0.05077849,0.40553859,0.94053195,0.52537274,0.00000000
-2.77638819,1.94478013,0.50780653,0.37042708,0.00332590,0.05207323,0.40486268,0.97369403,0.51812923,0.00000000
-2.77038519,1.94910824,0.50298528,0.35603325,0.00309782,0.05363037,0.40417840,1.00730270,0.51098033,0.00000000
-2.76438219,1.95590958,0.49886256,0.34262105,0.00289251,0.05546252,0.40355780,1.04115916,0.50410178,0.00000000
-2.75837919,1.96539534,0.49549994,0.33038788,0.00271087,0.05757388,0.40306180,1.07503242,0.49764961,0.00000000
-2.75237619,1.97763821,0.49292969,0.31948619,0.00255312,0.05995917,0.40273696,1.10865488,0.49175493,0.00000000
-2.74637319,1.99256032,0.49115179,0.31002006,0.00241877,0.06260292,0.40261258,1.14171912,0.48651926,0.00000000
-2.74037019,2.00992629,0.49013195,0.30204350,0.00230672,0.06547914,0.40269829,1.17387627,0.48201075,0.00000000
-2.73436718,2.02934182,0.48980091,0.29556028,0.00221533,0.06855133,0.40298220,1.20473635,0.47826125,0.00000000
-2.72836418,2.05025830,0.49005488,0.29052531,0.00214249,0.07177300,0.40342969,1.23387093,0.47526443,0.00000000
-2.72236118,2.07198335,0.49075739,0.28684752,0.00208575,0.07508856,0.40398313,1.26081828,0.47297510,0.00000000
-2.71635818,2.09369741,0.49174233,0.28439414,0.00204243,0.07843463,0.40456240,1.28509120,0.47130981,0.00000000
-2.71035518,2.11447606,0.49281836,0.28299604,0.00200968,0.08174174,0.40506647,1.30618740,0.47014880,0.00000000
-2.70435218,2.13331738,0.49377438,0.28245425,0.00198464,0.08493632,0.40537594,1.32360233,0.46933930,0.00000000
-2.69834917,2.14917366,0.49438603,0.28254709,0.00196450,0.08794294,0.40535652,1.33684393,0.46870019,0.00000000
-2.69234617,2.16098639,0.49442304,0.28303798,0.00194659,0.09068670,0.40486345,1.34544891,0.46802789,0.00000000
-2.68634317,2.16772319,0.49365706,0.28368349,0.00192849,0.09309571,0.40374666,1.34899978,0.46710332,0.00000000
-2.68034017,2.16841528,0.49186978,0.28424140,0.00190806,0.09510347,0.40185643,1.34714192,0.46569972,0.00000000
-2.67433717,2.16219409,0.48886101,0.28447860,0.00188350,0.09665122,0.39904949,1.33959983,0.46359101,0.00000000
-2.66833417,2.14832528,0.48445631,0.28417841,0.00185337,0.09768993,0.39519507,1.32619171,0.46056041,0.00000000
-2.66233117,2.12623886,0.47851401,0.28314726,0.00181663,0.09818208,0.39018082,1.30684165,0.45640892,0.00000000
-2.65632816,2.09555398,0.47093117,0.28122032,0.00177265,0.09810301,0.38391820,1.28158862,0.45096327,0.00000000
-2.65032516,2.05609742,0.46164834,0.27826613,0.00172117,0.09744183,0.37634709,1.25059188,0.44408305,0.00000000
-2.64432216,2.00791487,0.45065282,0.27418987,0.00166229,0.09620190,0.36743945,1.21413239,0.43566663,0.00000000
-2.63831916,1.95127451,0.43798041,0.26893529,0.00159645,0.09440080,0.35720176,1.17261002,0.42565564,0.00000000
-2.63231616,1.88666303,0.42371553,0.26248535,0.00152438,0.09206985,0.34567623,1.12653677,0.41403778,0.00000000
-2.62631316,1.81477401,0.40798969,0.25486140,0.00144705,0.08925319,0.33294058,1.07652624,0.40084786,0.00000000
-2.62031016,1.73648958,0.39097851,0.24612114,0.00136562,0.08600652,0.31910660,1.02327975,0.38616704,0.00000000
-2.61430715,1.65285620,0.37289737,0.23635546,0.00128141,0.08239545,0.30431737,0.96756992,0.37012031,0.00000000
-2.60830415,1.56505558,0.35399591,0.22568427,0.00119583,0.07849368,0.28874343,0.91022227,0.35287244,0.00000000
-2.60230115,1.47437237,0.33455170,0.21425154,0.00111032,0.07438099,0.27257810,0.85209583,0.33462246,0.00000000
-2.59629815,1.38215977,0.31486328,0.20221993,0.00102634,0.07014119,0.25603208,0.79406336,0.31559720,0.00000000
-2.59029515,1.28980460,0.29524282,0.18976501,0.00094532,0.06585996,0.23932769,0.73699211,0.29604394,0.00000000
-2.58429215,1.19869317,0.27600884,0.17706948,0.00086862,0.06162291,0.22269296,0.68172576,0.27622280,0.00000000
-2.57828914,1.11017902,0.25747894,0.16431757,0.00079751,0.05751365,0.20635584,0.62906789,0.25639890,0.00000000
-2.57228614,1.02555360,0.23996303,0.15168983,0.00073316,0.05361210,0.19053874,0.57976770,0.23683498,0.00000000
-2.56628314,0.94602053,0.22375694,0.13935841,0.00067663,0.04999291,0.17545360,0.53450791,0.21778442,0.00000000
-2.56028014,0.87267392,0.20913678,0.12748310,0.00062884,0.04672422,0.16129764,0.49389501,0.19948514,0.00000000
-2.55427714,0.80648094,0.19635377,0.11620808,0.00059060,0.04386651,0.14824985,0.45845188,0.18215446,0.00000000
-2.54827414,0.74826859,0.18562991,0.10565945,0.00056260,0.04147177,0.13646833,0.42861245,0.16598503,0.00000000
-2.54227114,0.69871447,0.17715415,0.09594365,0.00054541,0.03958275,0.12608842,0.40471823,0.15114190,0.00000000
-2.53626813,0.65834121,0.17107920,0.08714660,0.00053947,0.03823249,0.11722164,0.38701636,0.13776074,0.00000000
-2.53026513,0.62751402,0.16751889,0.07933356,0.00054515,0.03744391,0.10995532,0.37565896,0.12594715,0.00000000
-2.52426213,0.60644106,0.16654599,0.07254961,0.00056268,0.03722958,0.10435289,0.37070334,0.11577684,0.00000000
-2.51825913,0.59517596,0.16819050,0.06682072,0.00059224,0.03759161,0.10045474,0.37211305,0.10729679,0.00000000
-2.51225613,0.59362237,0.17243837,0.06215517,0.00063390,0.03852161,0.09827940,0.37975951,0.10052695,0.00000000
-2.50625313,0.60154001,0.17923080,0.05854529,0.00068764,0.04000080,0.09782518,0.39342427,0.09546264,0.00000000
-2.50025013,0.61855222,0.18846395,0.05596944,0.00075339,0.04200022,0.09907202,0.41280193,0.09207718,0.00000000
-2.49424712,0.64415489,0.19998941,0.05439406,0.00083096,0.04448106,0.10198346,0.43750382,0.09032485,0.00000000
-2.48824412,0.67772670,0.21361532,0.05377576,0.00092015,0.04739520,0.10650876,0.46706271,0.09014391,0.00000000
-2.48224112,0.71854090,0.22910840,0.05406338,0.00102063,0.05068584,0.11258504,0.50093875,0.09145970,0.00000000
-2.47623812,0.76577854,0.24619694,0.05519989,0.00113207,0.05428839,0.12013942,0.53852683,0.09418755,0.00000000
-2.47023512,0.81854336,0.26457483,0.05712424,0.00125403,0.05813155,0.12909110,0.57916555,0.09823557,0.00000000
-2.46423212,0.87587822,0.28390668,0.05977289,0.00138607,0.06213861,0.13935336,0.62214787,0.10350719,0.00000000
-2.45822911,0.93678302,0.30383402,0.06308128,0.00152768,0.06622893,0.15083533,0.66673347,0.10990346,0.00000000
-2.45222611,1.00023378,0.32398261,0.06698493,0.00167834,0.07031963,0.16344363,0.71216256,0.11732490,0.00000000
-2.44622311,1.06520261,0.34397045,0.07142037,0.00183749,0.07432745,0.17708372,0.75767106,0.12567315,0.00000000
-2.44022011,1.13067788,0.36341665,0.07632585,0.00200457,0.07817067,0.19166084,0.80250643,0.13485200,0.00000000
-2.43421711,1.19568401,0.38195056,0.08164169,0.00217900,0.08177111,0.20708069,0.84594391,0.14476821,0.00000000
-2.42821411,1.25930018,0.39922100,0.08731045,0.00236018,0.08505609,0.22324947,0.88730232,0.15533172,0.00000000
-2.42221111,1.32067709,0.41490519,0.09327683,0.00254749,0.08796026,0.24007362,0.92595891,0.16645545,0.00000000
-2.41620810,1.37905104,0.42871700,0.09948733,0.00274030,0.09042728,0.25745889,0.96136245,0.17805473,0.00000000
-2.41020510,1.43375475,0.44041413,0.10588972,0.00293791,0.09241121,0.27530904,0.99304400,0.19004621,0.00000000
-2.40420210,1.48422427,0.44980392,0.11243228,0.00313955,0.09387759,0.29352403,1.02062484,0.20234650,0.00000000
-2.39819910,1.53000186,0.45674743,0.11906305,0.00334439,0.09480411,0.31199792,1.04382113,0.21487054,0.00000000
-2.39219610,1.57073448,0.46116176,0.12572886,0.00355145,0.09518093,0.33061652,1.06244510,0.22752975,0.00000000
-2.38619310,1.60616847,0.46302026,0.13237448,0.00375961,0.09501047,0.34925513,1.07640272,0.24023025,0.00000000
-2.38019010,1.63614051,0.46235092,0.13894184,0.00396758,0.09430689,0.36777634,1.08568819,0.25287114,0.00000000
-2.37418709,1.66056575,0.45923273,0.14536938,0.00417387,0.09309507,0.38602834,1.09037533,0.26534308,0.00000000
-2.36818409,1.67942399,0.45379050,0.15159170,0.00437678,0.09140938,0.40384382,1.09060681,0.27752738,0.00000000
-2.36218109,1.69274487,0.44618824,0.15753950,0.00457436,0.08929204,0.42103980,1.08658155,0.28929560,0.00000000
-2.35617809,1.70059314,0.43662157,0.16313987,0.00476448,0.08679140,0.43741840,1.07854135,0.30050997,0.00000000
-2.35017509,1.70305521,0.42530946,0.16831706,0.00494480,0.08396002,0.45276887,1.06675735,0.31102456,0.00000000
-2.34417209,1.70022766,0.41248586,0.17299363,0.00511282,0.08085287,0.46687077,1.05151722,0.32068735,0.00000000
-2.33816908,1.69220882,0.39839151,0.17709195,0.00526593,0.07752547,0.47949846,1.03311375,0.32934317,0.00000000
-2.33216608,1.67909369,0.38326633,0.18053620,0.00540146,0.07403225,0.49042661,1.01183539,0.33683739,0.00000000
-2.32616308,1.66097256,0.36734279,0.18325454,0.00551679,0.07042513,0.49943670,0.98795909,0.34302027,0.00000000
-2.32016008,1.63793333,0.35084039,0.18518156,0.00560940,0.06675239,0.50632413,0.96174584,0.34775183,0.00000000
-2.31415708,1.61006710,0.33396151,0.18626070,0.00567698,0.06305773,0.51090574,0.93343862,0.35090694,0.00000000
-2.30815408,1.57747654,0.31688857,0.18644678,0.00571751,0.05937981,0.51302721,0.90326293,0.35238039,0.00000000
-2.30215108,1.54028614,0.29978267,0.18570817,0.00572937,0.05575194,0.51257008,0.87142930,0.35209177,0.00000000
-2.29614807,1.49865345,0.28278337,0.18402879,0.00571139,0.05220211,0.50945790,0.83813740,0.34998963,0.00000000
-2.29014507,1.45278028,0.26600967,0.18140955,0.00566293,0.04875331,0.50366120,0.80358129,0.34605503,0.00000000
-2.28414207,1.40292280,0.24956178,0.17786935,0.00558396,0.04542394,0.49520098,0.76795501,0.34030391,0.00000000
-2.27813907,1.34939970,0.23352361,0.17344541,0.00547504,0.04222844,0.48415035,0.73145815,0.33278837,0.00000000
-2.27213607,1.29259759,0.21796555,0.16819297,0.00533735,0.03917796,0.47063440,0.69430068,0.32359659,0.00000000
-2.26613307,1.23297304,0.20294744,0.16218435,0.00517269,0.03628112,0.45482810,0.65670666,0.31285145,0.00000000
-2.26013007,1.17105105,0.18852138,0.15550738,0.00498340,0.03354466,0.43695227,0.61891658,0.30070790,0.00000000
-2.25412706,1.10741978,0.17473436,0.14826327,0.00477235,0.03097413,0.41726797,0.58118790,0.28734907,0.00000000
-2.24812406,1.04272179,0.16163031,0.14056398,0.00454282,0.02857439,0.39606937,0.54379402,0.27298148,0.00000000
-2.24212106,0.97764212,0.14925174,0.13252932,0.00429844,0.02635012,0.37367551,0.50702151,0.25782934,0.00000000
-2.23611806,0.91289389,0.13764076,0.12428373,0.00404306,0.02430603,0.35042140,0.47116585,0.24212843,0.00000000
-2.23011506,0.84920212,0.12683953,0.11595301,0.00378065,0.02244714,0.32664873,0.43652600,0.22611966,0.00000000
-2.22411206,0.78728641,0.11689020,0.10766112,0.00351519,0.02077874,0.30269667,0.40339808,0.21004268,0.00000000
-2.21810905,0.72784358,0.10783434,0.09952706,0.00325057,0.01930637,0.27889321,0.37206856,0.19412973,0.00000000
-2.21210605,0.67153081,0.09971204,0.09166213,0.00299049,0.01803567,0.25554722,0.34280729,0.17860007,0.00000000
-2.20610305,0.61895007,0.09256073,0.08416744,0.00273833,0.01697209,0.23294171,0.31586080,0.16365507,0.00000000
-2.20010005,0.57063450,0.08641388,0.07713196,0.00249717,0.01612062,0.21132831,0.29144614,0.14947422,0.00000000
-2.19409705,0.52703707,0.08129962,0.07063093,0.00226963,0.01548546,0.19092330,0.26974554,0.13621201,0.00000000
-2.18809405,0.48852197,0.07723946,0.06472486,0.00205790,0.01506969,0.17190504,0.25090219,0.12399594,0.00000000
-2.18209105,0.45535888,0.07424719,0.05945890,0.00186369,0.01487493,0.15441296,0.23501711,0.11292545,0.00000000
-2.17608804,0.42772013,0.07232804,0.05486278,0.00168823,0.01490104,0.13854796,0.22214738,0.10307184,0.00000000
-2.17008504,0.40568077,0.07147810,0.05095109,0.00153227,0.01514594,0.12437401,0.21230570,0.09447908,0.00000000
-2.16408204,0.38922140,0.07168423,0.04772397,0.00139612,0.01560538,0.11192096,0.20546118,0.08716540,0.00000000
-2.15807904,0.37823346,0.07292430,0.04516815,0.00127967,0.01627289,0.10118806,0.20154154,0.08112554,0.00000000
-2.15207604,0.37252684,0.07516783,0.04325816,0.00118242,0.01713980,0.09214832,0.20043631,0.07633354,0.00000000
-2.14607304,0.37183947,0.07837719,0.04195791,0.00110358,0.01819534,0.08475319,0.20200123,0.07274581,0.00000000
-2.14007004,0.37584848,0.08250907,0.04122221,0.00104205,0.01942684,0.07893752,0.20606349,0.07030462,0.00000000
-2.13406703,0.38418268,0.08751636,0.04099863,0.00099656,0.02082006,0.07462444,0.21242778,0.06894153,0.00000000
-2.12806403,0.39643594,0.09335036,0.04122923,0.00096564,0.02235956,0.07173020,0.22088285,0.06858094,0.00000000
-2.12206103,0.41218107,0.09996310,0.04185240,0.00094774,0.02402918,0.07016856,0.23120852,0.06914342,0.00000000
-2.11605803,0.43098372,0.10730985,0.04280466,0.00094126,0.02581260,0.06985472,0.24318274,0.07054890,0.00000000
-2.11005503,0.45241605,0.11535151,0.04402239,0.00094458,0.02769382,0.07070869,0.25658856,0.07271948,0.00000000
-2.10405203,0.47606934,0.12405682,0.04544344,0.00095614,0.02965777,0.07265795,0.27122069,0.07558188,0.00000000
-2.09804902,0.50156549,0.13340418,0.04700866,0.00097443,0.03169078,0.07563930,0.28689137,0.07906940,0.00000000
-2.09204602,0.52856649,0.14338299,0.04866317,0.00099809,0.03378106,0.07959996,0.30343525,0.08312338,0.00000000
-2.08604302,0.55678185,0.15399427,0.05035750,0.00102584,0.03591903,0.08449782,0.32071300,0.08769401,0.00000000
-2.08004002,0.58597314,0.16525042,0.05204849,0.00105658,0.03809748,0.09030082,0.33861346,0.09274065,0.00000000
-2.07403702,0.61595576,0.17717406,0.05369987,0.00108937,0.04031167,0.09698558,0.35705406,0.09823142,0.00000000
-2.06803402,0.64659740,0.18979596,0.05528259,0.00112340,0.04255918,0.10453526,0.37597944,0.10414231,0.00000000
-2.06203102,0.67781334,0.20315177,0.05677491,0.00115805,0.04483953,0.11293675,0.39535824,0.11045562,0.00000000
-2.05602801,0.70955867,0.21727802,0.05816214,0.00119281,0.04715374,0.12217741,0.41517809,0.11715799,0.00000000
-2.05002501,0.74181767,0.23220711,0.05943611,0.00122731,0.04950361,0.13224137,0.43543906,0.12423803,0.00000000
-2.04402201,0.77459097,0.24796180,0.06059445,0.00126130,0.05189094,0.14310570,0.45614578,0.13168365,0.00000000
-2.03801901,0.80788109,0.26454929,0.06163959,0.00129459,0.05431661,0.15473657,0.47729872,0.13947937,0.00000000
-2.03201601,0.84167713,0.28195524,0.06257767,0.00132704,0.05677967,0.16708572,0.49888509,0.14760357,0.00000000
-2.02601301,0.87593976,0.30013818,0.06341736,0.00135855,0.05927642,0.18008741,0.52086987,0.15602612,0.00000000
-2.02001001,0.91058720,0.31902454,0.06416858,0.00138900,0.06179961,0.19365606,0.54318772,0.16470633,0.00000000
-2.01400700,0.94548352,0.33850482,0.06484134,0.00141826,0.06433777,0.20768487,0.56573623,0.17359150,0.00000000
