energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-5.72986493,1.64150152,-1.36527748,0.01277026,-0.00939073,0.01601955,-0.05368626,0.45735726,-0.43407256,0.38448252,-0.26981389,0.71547670,-0.99777255,0.25184796,-0.10567222,0.98086692,-0.84080704,0.00000000,-0.00000000
-5.72386193,1.56082367,-1.39672597,0.01255118,-0.00991567,0.01478067,-0.05336956,0.43150890,-0.44917524,0.36792113,-0.27699789,0.66089449,-1.02253131,0.23839389,-0.10923698,0.93181496,-0.86327677,0.00000000,-0.00000000
-5.71785893,1.48049564,-1.42894747,0.01232003,-0.01040629,0.01359873,-0.05291594,0.40641476,-0.46456254,0.35146051,-0.28450343,0.60909960,-1.04639838,0.22476071,-0.11308810,0.88316445,-0.88649429,0.00000000,-0.00000000
-5.71185593,1.40100531,-1.46191297,0.01207296,-0.01085445,0.01247959,-0.05233565,0.38221141,-0.48016728,0.33515951,-0.29235081,0.56039853,-1.06926912,0.21107706,-0.11721950,0.83521176,-0.91041329,0.00000000,-0.00000000
-5.70585293,1.32278751,-1.49557214,0.01180620,-0.01125289,0.01142797,-0.05164098,0.35901149,-0.49592075,0.31906250,-0.30054906,0.51502963,-1.09106006,0.19746547,-0.12162198,0.78821886,-0.93497159,0.00000000,-0.00000000
-5.69984992,1.24623033,-1.52984708,0.01151632,-0.01159548,0.01044745,-0.05084563,0.33690701,-0.51175109,0.30320315,-0.30909435,0.47316850,-1.11170274,0.18404117,-0.12628237,0.74241751,-0.96008781,0.00000000,-0.00000000
-5.69384692,1.17168187,-1.56462766,0.01120047,-0.01187749,0.00954053,-0.04996396,0.31597270,-0.52758179,0.28760825,-0.31796890,0.43493449,-1.13113721,0.17091104,-0.13118304,0.69801372,-0.98565915,0.00000000,-0.00000000
-5.68784392,1.09945689,-1.59976871,0.01085656,-0.01209574,0.00870878,-0.04901029,0.29626937,-0.54333039,0.27230128,-0.32714043,0.40039763,-1.14930557,0.15817272,-0.13630145,0.65519211,-1.01156017,0.00000000,-0.00000000
-5.68184092,1.02984248,-1.63508915,0.01048345,-0.01224878,0.00795289,-0.04799833,0.27784676,-0.55890757,0.25730566,-0.33656217,0.36958556,-1.16614617,0.14591390,-0.14160992,0.61411962,-1.03764275,0.00000000,-0.00000000
-5.67583792,0.96310241,-1.67037306,0.01008104,-0.01233697,0.00727283,-0.04694066,0.26074590,-0.57421670,0.24264720,-0.34617345,0.34248995,-1.18158858,0.13421173,-0.14707568,0.57494836,-1.06373726,0.00000000,-0.00000000
-5.66983492,0.89947974,-1.70537269,0.00965028,-0.01236249,0.00666791,-0.04584836,0.24500069,-0.58915373,0.22835590,-0.35590076,0.31907197,-1.19554980,0.12313241,-0.15266104,0.53781728,-1.08965470,0.00000000,-0.00000000
-5.66383192,0.83919746,-1.73981290,0.00919318,-0.01232929,0.00613695,-0.04473069,0.23063869,-0.60360767,0.21446678,-0.36565924,0.29926669,-1.20793199,0.11273085,-0.15832391,0.50285264,-1.11518984,0.00000000,-0.00000000
-5.65782891,0.78245732,-1.77339707,0.00871271,-0.01224294,0.00567830,-0.04359505,0.21768110,-0.61746147,0.20101993,-0.37535463,0.28298615,-1.21862167,0.10305053,-0.16401835,0.47016718,-1.14012517,0.00000000,-0.00000000
-5.65182591,0.72943696,-1.80581389,0.00821272,-0.01211049,0.00528996,-0.04244688,0.20614199,-0.63059343,0.18805976,-0.38488536,0.27012116,-1.22749065,0.09412346,-0.16969546,0.43985832,-1.16423528,0.00000000,-0.00000000
-5.64582291,0.68028564,-1.83674472,0.00769776,-0.01194017,0.00496965,-0.04128986,0.19602693,-0.64287901,0.17563346,-0.39414495,0.26054195,-1.23439840,0.08597029,-0.17530427,0.41200531,-1.18729167,0.00000000,-0.00000000
-5.63981991,0.63511913,-1.86587104,0.00717288,-0.01174111,0.00471489,-0.04012606,0.18733115,-0.65419290,0.16378911,-0.40302441,0.25409776,-1.23919601,0.07860058,-0.18079278,0.38666587,-1.20906754,0.00000000,-0.00000000
-5.63381691,0.59401420,-1.89288169,0.00664347,-0.01152301,0.00452301,-0.03895625,0.18003739,-0.66441149,0.15257329,-0.41141463,0.25061581,-1.24173125,0.07201324,-0.18610903,0.36387255,-1.22934247,0.00000000,-0.00000000
-5.62781391,0.55700319,-1.91747940,0.00611503,-0.01129574,0.00439127,-0.03778024,0.17411385,-0.67341535,0.14202858,-0.41920872,0.24989982,-1.24185454,0.06619708,-0.19120210,0.34362914,-1.24790663,0.00000000,-0.00000000
-5.62181091,0.52406943,-1.93938641,0.00559299,-0.01106899,0.00431691,-0.03659721,0.16951216,-0.68109186,0.13219116,-0.42630406,0.25172864,-1.23942552,0.06113162,-0.19602312,0.32590754,-1.26456449,0.00000000,-0.00000000
-5.61580790,0.49514380,-1.95834885,0.00508250,-0.01085189,0.00429726,-0.03540611,0.16616592,-0.68733767,0.12308860,-0.43260420,0.25585514,-1.23431984,0.05678797,-0.20052609,0.31064540,-1.27913771,0.00000000,-0.00000000
-5.60980490,0.47010299,-1.97413977,0.00458832,-0.01065264,0.00432983,-0.03420599,0.16398967,-0.69206107,0.11473797,-0.43802041,0.26200593,-1.22643571,0.05312998,-0.20466862,0.29774480,-1.29146723,0.00000000,-0.00000000
-5.60380190,0.44876972,-1.98656083,0.00411466,-0.01047825,0.00441250,-0.03299627,0.16287877,-0.69518401,0.10714459,-0.44247295,0.26988203,-1.21570001,0.05011549,-0.20841237,0.28707229,-1.30141449,0.00000000,-0.00000000
-5.59779890,0.43091523,-1.99544254,0.00366508,-0.01033421,0.00454363,-0.03177701,0.16271002,-0.69664379,0.10030129,-0.44589197,0.27916084,-1.20207346,0.04769779,-0.21172342,0.27846022,-1.30886179,0.00000000,-0.00000000
-5.59179590,0.41626401,-2.00064338,0.00324246,-0.01022433,0.00472236,-0.03054908,0.16334323,-0.69639434,0.09418828,-0.44821811,0.28949953,-1.18555477,0.04582717,-0.21457236,0.27170973,-1.31371194,0.00000000,-0.00000000
-5.58579290,0.40450083,-2.00204799,0.00284894,-0.01015059,0.00494876,-0.02931428,0.16462372,-0.69440706,0.08877378,-0.44940290,0.30053986,-1.16618349,0.04445266,-0.21693419,0.26659508,-1.31588720,0.00000000,-0.00000000
-5.57978989,0.39527981,-1.99956469,0.00248592,-0.01011309,0.00522417,-0.02807532,0.16638568,-0.69067122,0.08401518,-0.44940880,0.31191447,-1.14404140,0.04352379,-0.21878814,0.26286946,-1.31532789,0.00000000,-0.00000000
-5.57378689,0.38823532,-1.99312278,0.00215411,-0.01011004,0.00555147,-0.02683587,0.16845626,-0.68519393,0.07986074,-0.44820919,0.32325437,-1.11925264,0.04299246,-0.22011726,0.26027183,-1.31199074,0.00000000,-0.00000000
-5.56778389,0.38299420,-1.98267000,0.00185360,-0.01013792,0.00593540,-0.02560041,0.17066032,-0.67799985,0.07625182,-0.44578815,0.33419755,-1.09198229,0.04281475,-0.22090802,0.25853489,-1.30584732,0.00000000,-0.00000000
-5.56178089,0.37918895,-1.96817049,0.00158385,-0.01019157,0.00638288,-0.02437411,0.17282553,-0.66913048,0.07312538,-0.44214025,0.34439822,-1.06243389,0.04295280,-0.22114991,0.25739350,-1.29688276,0.00000000,-0.00000000
-5.55577789,0.37647125,-1.94960367,0.00134388,-0.01026449,0.00690328,-0.02316271,0.17478773,-0.65864340,0.07041672,-0.43727035,0.35353642,-1.03084587,0.04337647,-0.22083501,0.25659348,-1.28509492,0.00000000,-0.00000000
-5.54977489,0.37452525,-1.92696428,0.00113227,-0.01034905,0.00750870,-0.02197225,0.17639620,-0.64661132,0.06806231,-0.43119341,0.36132749,-0.99748712,0.04406488,-0.21995774,0.25590032,-1.27049430,0.00000000,-0.00000000
-5.54377189,0.37308015,-1.90026370,0.00094729,-0.01043689,0.00821422,-0.02080899,0.17751873,-0.63312115,0.06600253,-0.42393444,0.36753102,-0.96265207,0.04500774,-0.21851471,0.25510738,-1.25310470,0.00000000,-0.00000000
-5.53776888,0.37192146,-1.86953265,0.00078698,-0.01051923,0.00903798,-0.01967914,0.17804610,-0.61827306,0.06418430,-0.41552847,0.37195882,-0.92665543,0.04620637,-0.21650477,0.25404341,-1.23296468,0.00000000,-0.00000000
-5.53176588,0.37090034,-1.83482515,0.00064926,-0.01058722,0.01000125,-0.01858873,0.17789594,-0.60217968,0.06256336,-0.40602064,0.37448146,-0.88982682,0.04767433,-0.21392921,0.25257888,-1.21012979,0.00000000,-0.00000000
-5.52576288,0.36994081,-1.79622356,0.00053195,-0.01063235,0.01112832,-0.01754350,0.17701566,-0.58496533,0.06110619,-0.39546638,0.37503307,-0.85250549,0.04943770,-0.21079216,0.25063093,-1.18467548,0.00000000,-0.00000000
-5.51975988,0.36904423,-1.75384419,0.00043289,-0.01064673,0.01244632,-0.01654874,0.17538438,-0.56676532,0.05979153,-0.38393152,0.37361424,-0.81503531,0.05153479,-0.20710120,0.24816679,-1.15670031,0.00000000,-0.00000000
-5.51375688,0.36829102,-1.70784320,0.00034998,-0.01062342,0.01398479,-0.01560926,0.17301375,-0.54772531,0.05861128,-0.37149239,0.37029253,-0.77776000,0.05401546,-0.20286797,0.24520543,-1.12632932,0.00000000,-0.00000000
-5.50775388,0.36783930,-1.65842210,0.00028118,-0.01055667,0.01577515,-0.01472931,0.16994764,-0.52800056,0.05757097,-0.35823571,0.36520092,-0.74101872,0.05693978,-0.19810894,0.24181735,-1.09371715,0.00000000,-0.00000000
-5.50175088,0.36792048,-1.60583239,0.00022462,-0.01044214,0.01784991,-0.01391257,0.16626068,-0.50775499,0.05668963,-0.34425841,0.35853384,-0.70514196,0.06037629,-0.19284613,0.23812261,-1.05905058,0.00000000,-0.00000000
-5.49574787,0.36883191,-1.55037859,0.00017856,-0.01027703,0.02024181,-0.01316215,0.16205574,-0.48716010,0.05599907,-0.32966701,0.35054111,-0.67044760,0.06439962,-0.18710770,0.23428701,-1.02255005,0.00000000,-0.00000000
-5.48974487,0.37092671,-1.49241940,0.00014144,-0.01006011,0.02298266,-0.01248058,0.15746042,-0.46639337,0.05554273,-0.31457677,0.34152001,-0.63723714,0.06908768,-0.18092847,0.23051669,-0.98446996,0.00000000,-0.00000000
-5.48374187,0.37460106,-1.43236634,0.00011186,-0.00979180,0.02610213,-0.01186983,0.15262268,-0.44563638,0.05537397,-0.29911044,0.33180561,-0.60579192,0.07451839,-0.17435011,0.22705114,-0.94509739,0.00000000,-0.00000000
-5.47773887,0.38027934,-1.37067980,0.00008859,-0.00947401,0.02962633,-0.01133132,0.14770584,-0.42507231,0.05555398,-0.28339661,0.32175987,-0.57636923,0.08076613,-0.16742108,0.22415500,-0.90474907,0.00000000,-0.00000000
-5.47173587,0.38839758,-1.30786224,0.00007058,-0.00911010,0.03357640,-0.01086590,0.14288307,-0.40488306,0.05614927,-0.26756769,0.31175984,-0.54919835,0.08789784,-0.16019632,0.22210884,-0.86376667,0.00000000,-0.00000000
-5.46573287,0.39938572,-1.24444874,0.00005692,-0.00870468,0.03796697,-0.01047387,0.13833152,-0.38524580,0.05722896,-0.25175758,0.30218537,-0.52447632,0.09596914,-0.15273648,0.22119913,-0.82251032,0.00000000,-0.00000000
-5.45972986,0.41364919,-1.18099515,0.00004686,-0.00826338,0.04280467,-0.01015490,0.13422647,-0.36632918,0.05886178,-0.23609902,0.29340681,-0.50236368,0.10502039,-0.14510690,0.22170788,-0.78135057,0.00000000,-0.00000000
-5.45372686,0.43155055,-1.11806426,0.00003976,-0.00779262,0.04808683,-0.00990801,0.13073547,-0.34828926,0.06111297,-0.22072087,0.28577306,-0.48298019,0.11507305,-0.13737630,0.22390207,-0.74065922,0.00000000,-0.00000000
-5.44772386,0.45339178,-1.05621068,0.00003513,-0.00729939,0.05380019,-0.00973152,0.12801286,-0.33126532,0.06404124,-0.20574521,0.27960044,-0.46640061,0.12612631,-0.12961516,0.22802340,-0.70079930,0.00000000,-0.00000000
-5.44172086,0.47939788,-0.99596506,0.00003255,-0.00679095,0.05991996,-0.00962297,0.12619472,-0.31537580,0.06769570,-0.19128461,0.27516270,-0.45265098,0.13815440,-0.12189402,0.23427845,-0.66211465,0.00000000,-0.00000000
-5.43571786,0.50970245,-0.93781852,0.00003172,-0.00627458,0.06640919,-0.00957907,0.12539440,-0.30071450,0.07211313,-0.17743958,0.27268249,-0.44170548,0.15110456,-0.11428162,0.24282992,-0.62491977,0.00000000,-0.00000000
-5.42971486,0.54433594,-0.88220813,0.00003241,-0.00575738,0.07321853,-0.00959564,0.12569894,-0.28734736,0.07731542,-0.16429628,0.27232465,-0.43348422,0.16489592,-0.10684309,0.25378887,-0.58949037,0.00000000,-0.00000000
-5.42371186,0.58321716,-0.82950408,0.00003449,-0.00524602,0.08028635,-0.00966760,0.12716626,-0.27530995,0.08330754,-0.15192476,0.27419140,-0.42785229,0.17941943,-0.09963822,0.26720869,-0.55605520,0.00000000,-0.00000000
-5.41770885,0.62614863,-0.77999951,0.00003785,-0.00474661,0.08753950,-0.00978894,0.12982339,-0.26460594,0.09007604,-0.14037767,0.27831977,-0.42462028,0.19453893,-0.09271996,0.28308074,-0.52478949,0.00000000,-0.00000000
-5.41170585,0.67281617,-0.73390325,0.00004251,-0.00426454,0.09489451,-0.00995280,0.13366581,-0.25520664,0.09758811,-0.12968958,0.28468118,-0.42354655,0.21009344,-0.08613317,0.30133210,-0.49581068,0.00000000,-0.00000000
-5.40570285,0.72279323,-0.69133619,0.00004851,-0.00380439,0.10225932,-0.01015150,0.13865778,-0.24705176,0.10579147,-0.11987695,0.29318346,-0.42434128,0.22590068,-0.07991371,0.32182569,-0.46917631,0.00000000,-0.00000000
-5.39969985,0.77555000,-0.65233131,0.00005597,-0.00336986,0.10953555,-0.01037674,0.14473399,-0.24005132,0.11461503,-0.11093875,0.30367509,-0.42667254,0.24176182,-0.07408790,0.34436268,-0.44488453,0.00000000,-0.00000000
-5.39369685,0.83046745,-0.61683745,0.00006510,-0.00296379,0.11662129,-0.01061971,0.15180210,-0.23408892,0.12397036,-0.10285767,0.31595171,-0.43017415,0.25746737,-0.06867244,0.36868759,-0.42287715,0.00000000,-0.00000000
-5.38769385,0.88685609,-0.58472667,0.00007618,-0.00258811,0.12341419,-0.01087140,0.15974662,-0.22902596,0.13375412,-0.09560197,0.32976469,-0.43445527,0.27280404,-0.06367468,0.39449574,-0.40304501,0.00000000,-0.00000000
-5.38169085,0.94397917,-0.55580483,0.00008956,-0.00224398,0.12981502,-0.01112282,0.16843356,-0.22470701,0.14385128,-0.08912772,0.34483161,-0.43911144,0.28756242,-0.05909330,0.42144325,-0.38523554,0.00000000,-0.00000000
-5.37568784,1.00107959,-0.52982486,0.00010573,-0.00193174,0.13573132,-0.01136533,0.17771610,-0.22096574,0.15413914,-0.08338149,0.36084831,-0.44373673,0.30154522,-0.05491932,0.44915909,-0.36926213,0.00000000,-0.00000000
-5.36968484,1.05740979,-0.50650208,0.00012526,-0.00165110,0.14108127,-0.01159099,0.18744092,-0.21763155,0.16449202,-0.07830331,0.37750223,-0.44793643,0.31457576,-0.05113740,0.47725907,-0.35491476,0.00000000,-0.00000000
-5.36368184,1.11226363,-0.48553079,0.00014886,-0.00140118,0.14579736,-0.01179289,0.19745503,-0.21453633,0.17478657,-0.07382974,0.39448653,-0.45133998,0.32650642,-0.04772737,0.50536116,-0.34197154,0.00000000,-0.00000000
-5.35767884,1.16500893,-0.46660139,0.00017738,-0.00118063,0.14983002,-0.01196551,0.20761292,-0.21152113,0.18490728,-0.06989694,0.41151458,-0.45361337,0.33722667,-0.04466583,0.53310166,-0.33021048,0.00000000,-0.00000000
-5.35167584,1.21511944,-0.44941720,0.00021180,-0.00098775,0.15315081,-0.01210504,0.21778357,-0.20844257,0.19475224,-0.06644367,0.42833429,-0.45447064,0.34667041,-0.04192789,0.56015148,-0.31942104,0.00000000,-0.00000000
-5.34567284,1.26220473,-0.43371025,0.00025329,-0.00082054,0.15575521,-0.01220967,0.22785732,-0.20517847,0.20423865,-0.06341403,0.44474168,-0.45368390,0.35482215,-0.03948881,0.58623192,-0.30941481,0.00000000,-0.00000000
