energy_ev,total_up,In_p_up,In_d_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up
-5.51375688,1.10326693,0.04090219,0.00191822,0.49682144,0.58992009,0.00485454,0.52701358
-5.50775388,1.09196091,0.03964071,0.00195954,0.50166100,0.57998257,0.00525513,0.51763775
-5.50175088,1.07995098,0.03827610,0.00200027,0.50618365,0.56948873,0.00569388,0.50783624
-5.49574787,1.06681786,0.03682305,0.00203976,0.51007060,0.55821904,0.00616454,0.49737295
-5.48974487,1.05221958,0.03529851,0.00207731,0.51303328,0.54600621,0.00666008,0.48606289
-5.48374187,1.03589247,0.03372079,0.00211223,0.51481819,0.53273576,0.00717267,0.47377333
-5.47773887,1.01765009,0.03210871,0.00214380,0.51521072,0.51834468,0.00769387,0.46042305
-5.47173587,0.99738042,0.03048080,0.00217133,0.51403810,0.50281880,0.00821472,0.44597996
-5.46573287,0.97504183,0.02885461,0.00219416,0.51117142,0.48618878,0.00872596,0.43045744
-5.45972986,0.95065825,0.02724608,0.00221170,0.50652674,0.46852544,0.00921825,0.41390965
-5.45372686,0.92431390,0.02566917,0.00222343,0.50006545,0.44993434,0.00968238,0.39642616
-5.44772386,0.89614763,0.02413555,0.00222894,0.49179366,0.43055013,0.01010958,0.37812603
-5.44172086,0.86634713,0.02265449,0.00222797,0.48176085,0.41053071,0.01049179,0.35915184
-5.43571786,0.83514311,0.02123286,0.00222041,0.47005770,0.39005148,0.01082191,0.33966365
-5.42971486,0.80280325,0.01987531,0.00220632,0.45681305,0.36929975,0.01109410,0.31983319
-5.42371186,0.76962609,0.01858453,0.00218596,0.44219014,0.34846950,0.01130399,0.29983850
-5.41770885,0.73593464,0.01736157,0.00215977,0.42638212,0.32775639,0.01144892,0.27985895
-5.41170585,0.70206982,0.01620627,0.00212836,0.40960694,0.30735336,0.01152807,0.26007095
-5.40570285,0.66838352,0.01511765,0.00209253,0.39210164,0.28744653,0.01154259,0.24064424
-5.39969985,0.63523155,0.01409438,0.00205321,0.37411634,0.26821173,0.01149566,0.22173885
-5.39369685,0.60296631,0.01313513,0.00201142,0.35590789,0.24981140,0.01139247,0.20350277
-5.38769385,0.57192960,0.01223896,0.00196827,0.33773356,0.23239213,0.01124019,0.18607031
-5.38169085,0.54244541,0.01140563,0.00192487,0.31984482,0.21608270,0.01104782,0.16956101
-5.37568784,0.51481326,0.01063584,0.00188234,0.30248150,0.20099261,0.01082607,0.15407920
-5.36968484,0.48930208,0.00993138,0.00184171,0.28586646,0.18721121,0.01058714,0.13971408
-5.36368184,0.46614499,0.00929526,0.00180389,0.27020100,0.17480738,0.01034446,0.12654021
-5.35767884,0.44553516,0.00873170,0.00176964,0.25566117,0.16382969,0.01011247,0.11461838
-5.35167584,0.42762302,0.00824615,0.00173955,0.24239497,0.15430710,0.00990631,0.10399676
-5.34567284,0.41251480,0.00784517,0.00171399,0.23052074,0.14625018,0.00974150,0.09471223
-5.33966983,0.40027263,0.00753629,0.00169310,0.22012648,0.13965264,0.00963369,0.08679171
-5.33366683,0.39091607,0.00732783,0.00167682,0.21127034,0.13449330,0.00959830,0.08025362
-5.32766383,0.38442505,0.00722866,0.00166486,0.20398198,0.13073836,0.00965024,0.07510910
-5.32166083,0.38074403,0.00724801,0.00165673,0.19826480,0.12834379,0.00980359,0.07136318
-5.31565783,0.37978712,0.00739512,0.00165178,0.19409892,0.12725787,0.01007128,0.06901562
-5.30965483,0.38144397,0.00767902,0.00164924,0.19144458,0.12742373,0.01046480,0.06806151
-5.30365183,0.38558602,0.00810819,0.00164824,0.19024594,0.12878182,0.01099386,0.06849163
-5.29764882,0.39207286,0.00869031,0.00164788,0.19043489,0.13127215,0.01166610,0.07029239
-5.29164582,0.40075836,0.00943191,0.00164726,0.19193493,0.13483631,0.01248678,0.07344564
-5.28564282,0.41149627,0.01033815,0.00164555,0.19466469,0.13941921,0.01345850,0.07792809
-5.27963982,0.42414518,0.01141250,0.00164200,0.19854114,0.14497044,0.01458093,0.08371070
-5.27363682,0.43857250,0.01265658,0.00163602,0.20348236,0.15144523,0.01585057,0.09075784
-5.26763382,0.45465748,0.01406994,0.00162719,0.20940967,0.15880512,0.01726058,0.09902659
-5.26163082,0.47229321,0.01564994,0.00161527,0.21624934,0.16701822,0.01880064,0.10846599
-5.25562781,0.49138764,0.01739164,0.00160023,0.22393365,0.17605917,0.02045694,0.11901651
-5.24962481,0.51186363,0.01928786,0.00158226,0.23240148,0.18590881,0.02221217,0.13060984
-5.24362181,0.53365830,0.02132916,0.00156177,0.24159852,0.19655359,0.02404579,0.14316884
-5.23761881,0.55672164,0.02350402,0.00153934,0.25147697,0.20798483,0.02593417,0.15660796
-5.23161581,0.58101465,0.02579902,0.00151573,0.26199513,0.22019774,0.02785113,0.17083397
-5.22561281,0.60650709,0.02819905,0.00149185,0.27311663,0.23319034,0.02976835,0.18574696
-5.21960980,0.63317496,0.03068764,0.00146872,0.28480955,0.24696215,0.03165608,0.20124172
-5.21360680,0.66099767,0.03324727,0.00144743,0.29704546,0.26151287,0.03348382,0.21720918
-5.20760380,0.68995513,0.03585967,0.00142909,0.30979827,0.27684068,0.03522116,0.23353800
-5.20160080,0.72002454,0.03850616,0.00141481,0.32304308,0.29294054,0.03683862,0.25011615
-5.19559780,0.75117701,0.04116793,0.00140564,0.33675492,0.30980213,0.03830847,0.26683225
-5.18959480,0.78337394,0.04382627,0.00140256,0.35090729,0.32740769,0.03960563,0.28357669
-5.18359180,0.81656309,0.04646276,0.00140639,0.36547075,0.34572956,0.04070838,0.30024245
-5.17758879,0.85067450,0.04905936,0.00141783,0.38041128,0.36472763,0.04159909,0.31672536
-5.17158579,0.88561623,0.05159847,0.00143736,0.39568863,0.38434672,0.04226466,0.33292410
-5.16558279,0.92127013,0.05406292,0.00146527,0.41125468,0.40451391,0.04269699,0.34873970
-5.15957979,0.95748787,0.05643588,0.00150165,0.42705180,0.42513624,0.04289312,0.36407477
-5.15357679,0.99408744,0.05870080,0.00154633,0.44301154,0.44609857,0.04285522,0.37883247
-5.14757379,1.03085058,0.06084125,0.00159894,0.45905356,0.46726223,0.04259043,0.39291559
-5.14157079,1.06752144,0.06284095,0.00165886,0.47508510,0.48846430,0.04211048,0.40622562
-5.13556778,1.10380686,0.06468369,0.00172529,0.49100114,0.50951799,0.04143114,0.41866225
-5.12956478,1.13937866,0.06635343,0.00179724,0.50668538,0.53021414,0.04057160,0.43012347
-5.12356178,1.17387812,0.06783454,0.00187353,0.52201208,0.55032397,0.03955366,0.44050623
-5.11755878,1.20692299,0.06911207,0.00195290,0.53684900,0.56960326,0.03840092,0.44970803
-5.11155578,1.23811686,0.07017224,0.00203396,0.55106131,0.58779778,0.03713799,0.45762937
-5.10555278,1.26706088,0.07100304,0.00211530,0.56451643,0.60465000,0.03578962,0.46417709
-5.09954977,1.29336759,0.07159489,0.00219548,0.57708971,0.61990680,0.03437999,0.46926846
-5.09354677,1.31667622,0.07194150,0.00227312,0.58867071,0.63332798,0.03293203,0.47283599
-5.08754377,1.33666900,0.07204064,0.00234691,0.59916978,0.64469520,0.03146690,0.47483263
-5.08154077,1.35308764,0.07189501,0.00241569,0.60852457,0.65382094,0.03000361,0.47523709
-5.07553777,1.36574922,0.07151296,0.00247844,0.61670622,0.66055705,0.02855873,0.47405906
-5.06953477,1.37456058,0.07090919,0.00253436,0.62372467,0.66480253,0.02714632,0.47134386
-5.06353177,1.37953033,0.07010519,0.00258287,0.62963276,0.66651005,0.02577800,0.46717632
-5.05752876,1.38077780,0.06912951,0.00262364,0.63452883,0.66569090,0.02446305,0.46168338
-5.05152576,1.37853816,0.06801773,0.00265660,0.63855744,0.66241799,0.02320877,0.45503546
-5.04552276,1.37316331,0.06681214,0.00268193,0.64190793,0.65682687,0.02202079,0.44744603
-5.03951976,1.36511815,0.06556114,0.00270008,0.64481094,0.64911446,0.02090349,0.43916958
-5.03351676,1.35497223,0.06431824,0.00271171,0.64753255,0.63953565,0.01986049,0.43049770
-5.02751376,1.34338687,0.06314089,0.00271770,0.65036643,0.62839780,0.01889507,0.42175355
-5.02151076,1.33109808,0.06208891,0.00271912,0.65362396,0.61605333,0.01801057,0.41328466
-5.01550775,1.31889598,0.06122279,0.00271714,0.65762290,0.60289073,0.01721082,0.40545438
-5.00950475,1.30760122,0.06060179,0.00271304,0.66267482,0.58932433,0.01650040,0.39863226
-5.00350175,1.29803947,0.06028192,0.00270813,0.66907185,0.57578318,0.01588491,0.39318367
-4.99749875,1.29101479,0.06031400,0.00270373,0.67707337,0.56269944,0.01537105,0.38945905
-4.99149575,1.28728298,0.06074166,0.00270107,0.68689317,0.55049673,0.01496669,0.38778315
-4.98549275,1.28752570,0.06159955,0.00270130,0.69868758,0.53957882,0.01468076,0.38844467
-4.97948974,1.29232664,0.06291179,0.00270539,0.71254532,0.53031894,0.01452311,0.39168663
-4.97348674,1.30215020,0.06469063,0.00271414,0.72847946,0.52305010,0.01450420,0.39769789
-4.96748374,1.31732376,0.06693555,0.00272814,0.74642197,0.51805652,0.01463473,0.40660596
-4.96148074,1.33802397,0.06963265,0.00274771,0.76622113,0.51556653,0.01492521,0.41847147
-4.95547774,1.36426763,0.07275465,0.00277295,0.78764222,0.51574695,0.01538546,0.43328444
-4.94947474,1.39590730,0.07626111,0.00280365,0.81037136,0.51869904,0.01602401,0.45096246
-4.94347174,1.43263197,0.08009934,0.00283939,0.83402262,0.52445601,0.01684758,0.47135075
-4.93746873,1.47397266,0.08420560,0.00287947,0.85814817,0.53298227,0.01786045,0.49422433
-4.93146573,1.51931268,0.08850678,0.00292299,0.88225114,0.54417416,0.01906391,0.51929197
-4.92546273,1.56790246,0.09292249,0.00296885,0.90580078,0.55786219,0.02045576,0.54620204
-4.91945973,1.61887828,0.09736736,0.00301578,0.92824938,0.57381488,0.02202986,0.57454991
-4.91345673,1.67128447,0.10175370,0.00306240,0.94905024,0.59174389,0.02377581,0.60388697
-4.90745373,1.72409843,0.10599427,0.00310727,0.96767620,0.61131052,0.02567869,0.63373078
-4.90145073,1.77625783,0.11000508,0.00314889,0.98363773,0.63213353,0.02771908,0.66357627
-4.89544772,1.82668912,0.11370829,0.00318581,0.99650018,0.65379796,0.02987305,0.69290776
-4.88944472,1.87433672,0.11703483,0.00321663,1.00589931,0.67586515,0.03211252,0.72121139
-4.88344172,1.91819212,0.11992699,0.00324005,1.01155463,0.69788356,0.03440568,0.74798774
-4.87743872,1.95732200,0.12234057,0.00325495,1.01328001,0.71940028,0.03671763,0.77276439
-4.87143572,1.99089481,0.12424670,0.00326037,1.01099123,0.73997307,0.03901120,0.79510799
-4.86543272,2.01820492,0.12563327,0.00325557,1.00471014,0.75918263,0.04124785,0.81463573
-4.85942971,2.03869390,0.12650577,0.00324003,0.99456543,0.77664470,0.04338882,0.83102566
-4.85342671,2.05196806,0.12688764,0.00321352,0.98078994,0.79202184,0.04539622,0.84402576
-4.84742371,2.05781192,0.12682002,0.00317604,0.96371475,0.80503421,0.04723425,0.85346146
-4.84142071,2.05619706,0.12636097,0.00312785,0.94376017,0.81546931,0.04887036,0.85924120
-4.83541771,2.04728598,0.12558407,0.00306947,0.92142414,0.82318985,0.05027642,0.86136002
-4.82941471,2.03143073,0.12457649,0.00300167,0.89726833,0.82813981,0.05142967,0.85990086
-4.82341171,2.00916613,0.12343658,0.00292541,0.87190246,0.83034789,0.05231361,0.85503344
-4.81740870,1.98119762,0.12227095,0.00284188,0.84596731,0.82992841,0.05291864,0.84701077
-4.81140570,1.94838392,0.12119128,0.00275238,0.82011695,0.82707926,0.05324245,0.83616315
-4.80540270,1.91171470,0.12031072,0.00265837,0.79500063,0.82207691,0.05329019,0.82288982
-4.79939970,1.87228391,0.11974019,0.00256140,0.77124490,0.81526839,0.05307432,0.80764849
-4.79339670,1.83125931,0.11958455,0.00246303,0.74943626,0.80706057,0.05261424,0.79094291
-4.78739370,1.78984911,0.11993882,0.00236485,0.73010500,0.79790687,0.05193559,0.77330881
-4.78139070,1.74926661,0.12088456,0.00226840,0.71371039,0.78829193,0.05106940,0.75529878
-4.77538769,1.71069409,0.12248651,0.00217514,0.70062780,0.77871472,0.05005099,0.73746638
-4.76938469,1.67524692,0.12478963,0.00208642,0.69113792,0.76967079,0.04891872,0.72035011
-4.76338169,1.64393937,0.12781675,0.00200342,0.68541852,0.76163428,0.04771269,0.70445773
-4.75737869,1.61765310,0.13156667,0.00192718,0.68353890,0.75504051,0.04647334,0.69025155
-4.75137569,1.59710959,0.13601321,0.00185851,0.68545733,0.75026972,0.04524014,0.67813504
-4.74537269,1.58284758,0.14110487,0.00179799,0.69102153,0.74763280,0.04405030,0.66844142
-4.73936968,1.57520626,0.14676541,0.00174600,0.69997234,0.74735958,0.04293761,0.66142449
-4.73336668,1.57431491,0.15289535,0.00170268,0.71195049,0.74958997,0.04193146,0.65725195
-4.72736368,1.58008936,0.15937418,0.00166794,0.72650638,0.75436859,0.04105606,0.65600165
-4.72136068,1.59223534,0.16606350,0.00164147,0.74311265,0.76164285,0.04032986,0.65766046
-4.71535768,1.61025862,0.17281082,0.00162276,0.76117918,0.77126465,0.03976519,0.66212614
-4.70935468,1.63348142,0.17945394,0.00161114,0.78007007,0.78299541,0.03936815,0.66921172
-4.70335168,1.66106435,0.18582579,0.00160576,0.79912210,0.79651440,0.03913869,0.67865236
-4.69734867,1.69203311,0.19175959,0.00160566,0.81766402,0.81142966,0.03907092,0.69011426
-4.69134567,1.72530874,0.19709401,0.00160981,0.83503608,0.82729122,0.03915357,0.70320533
-4.68534267,1.75974031,0.20167831,0.00161709,0.85060902,0.84360597,0.03937055,0.71748706
-4.67933967,1.79413884,0.20537712,0.00162636,0.86380188,0.85985348,0.03970173,0.73248732
-4.67333667,1.82731121,0.20807473,0.00163652,0.87409814,0.87550222,0.04012369,0.74771346
-4.66733367,1.85809298,0.20967874,0.00164645,0.88105941,0.89002557,0.04061054,0.76266553
-4.66133067,1.88537907,0.21012292,0.00165513,0.88433642,0.90291703,0.04113483,0.77684906
-4.65532766,1.90815147,0.20936917,0.00166161,0.88367697,0.91370420,0.04166834,0.78978717
-4.64932466,1.92550344,0.20740854,0.00166505,0.87893058,0.92196107,0.04218288,0.80103176
-4.64332166,1.93665947,0.20426131,0.00166471,0.87004992,0.92731849,0.04265111,0.81017354
-4.63731866,1.94099101,0.19997612,0.00165998,0.85708913,0.92947245,0.04304718,0.81685082
-4.63131566,1.93802771,0.19462823,0.00165040,0.84019927,0.92819026,0.04334739,0.82075684
-4.62531266,1.92746426,0.18831708,0.00163563,0.81962120,0.92331452,0.04353070,0.82164573
-4.61930965,1.90916312,0.18116324,0.00161548,0.79567645,0.91476503,0.04357923,0.81933697
-4.61330665,1.88315324,0.17330478,0.00158989,0.76875651,0.90253866,0.04347858,0.81371839
-4.60730365,1.84962527,0.16489352,0.00155894,0.73931106,0.88670756,0.04321815,0.80474771
-4.60130065,1.80892363,0.15609101,0.00152283,0.70783561,0.86741563,0.04279133,0.79245259
-4.59529765,1.76153573,0.14706457,0.00148187,0.67485904,0.84487367,0.04219556,0.77692938
-4.58929465,1.70807876,0.13798351,0.00143649,0.64093142,0.81935336,0.04143234,0.75834031
-4.58329165,1.64928445,0.12901555,0.00138722,0.60661246,0.79118013,0.04050719,0.73690952
-4.57728864,1.58598210,0.12032362,0.00133467,0.57246069,0.76072533,0.03942938,0.71291765
-4.57128564,1.51908011,0.11206305,0.00127953,0.53902362,0.72839764,0.03821173,0.68669533
-4.56528264,1.44954636,0.10437915,0.00122253,0.50682891,0.69463405,0.03687022,0.65861546
-4.55927964,1.37838780,0.09740522,0.00116445,0.47637638,0.65989042,0.03542356,0.62908459
-4.55327664,1.30662930,0.09126086,0.00110610,0.44813104,0.62463190,0.03389268,0.59853341
-4.54727364,1.23529231,0.08605072,0.00104831,0.42251674,0.58932322,0.03230018,0.56740666
-4.54127064,1.16537353,0.08186338,0.00099187,0.39991046,0.55441913,0.03066969,0.53615260
-4.53526763,1.09782391,0.07877053,0.00093756,0.38063714,0.52035508,0.02902528,0.50521236
-4.52926463,1.03352846,0.07682623,0.00088612,0.36496483,0.48753831,0.02739077,0.47500942
-4.52326163,0.97328733,0.07606635,0.00083821,0.35310028,0.45633958,0.02578915,0.44593953
-4.51725863,0.91779839,0.07650798,0.00079441,0.34518480,0.42708570,0.02424189,0.41836125
-4.51125563,0.86764202,0.07814908,0.00075522,0.34129062,0.40005303,0.02276847,0.39258764
-4.50525263,0.82326845,0.08096804,0.00072100,0.34141783,0.37546218,0.02138583,0.36887902
-4.49924962,0.78498798,0.08492356,0.00069203,0.34549203,0.35347399,0.02010797,0.34743736
-4.49324662,0.75296466,0.08995463,0.00066841,0.35336306,0.33418700,0.01894566,0.32840223
-4.48724362,0.72721359,0.09598084,0.00065017,0.36480502,0.31763650,0.01790618,0.31184863
-4.48124062,0.70760211,0.10290302,0.00063714,0.37951775,0.30379526,0.01699329,0.29778657
-4.47523762,0.69385502,0.11060438,0.00062907,0.39713021,0.29257580,0.01620717,0.28616268
-4.46923462,0.68556380,0.11895215,0.00062556,0.41720576,0.28383446,0.01554461,0.27686354
-4.46323162,0.68219969,0.12779977,0.00062611,0.43924967,0.27737686,0.01499920,0.26972082
-4.45722861,0.68313036,0.13698970,0.00063011,0.46271865,0.27296489,0.01456167,0.26451793
-4.45122561,0.68763969,0.14635678,0.00063689,0.48703255,0.27032484,0.01422033,0.26099801
-4.44522261,0.69495014,0.15573217,0.00064570,0.51158784,0.26915648,0.01396149,0.25887299
-4.43921961,0.70424699,0.16494761,0.00065576,0.53577262,0.26914288,0.01377005,0.25783338
-4.43321661,0.71470367,0.17384014,0.00066628,0.55898273,0.26996052,0.01362999,0.25755852
-4.42721361,0.72550723,0.18225672,0.00067647,0.58063832,0.27128945,0.01352500,0.25772679
-4.42121061,0.73588313,0.19005898,0.00068559,0.60020032,0.27282304,0.01343896,0.25802560
-4.41520760,0.74511842,0.19712751,0.00069293,0.61718606,0.27427710,0.01335652,0.25816073
-4.40920460,0.75258228,0.20336569,0.00069788,0.63118346,0.27539797,0.01326352,0.25786466
-4.40320160,0.75774341,0.20870283,0.00069992,0.64186303,0.27596923,0.01314740,0.25690375
-4.39719860,0.76018339,0.21309625,0.00069861,0.64898713,0.27581702,0.01299755,0.25508386
-4.39119560,0.75960556,0.21653245,0.00069366,0.65241606,0.27481348,0.01280553,0.25225446
-4.38519260,0.75583923,0.21902695,0.00068488,0.65211061,0.27287854,0.01256519,0.24831094
-4.37918959,0.74883901,0.22062307,0.00067221,0.64813093,0.26997983,0.01227275,0.24319523
-4.37318659,0.73867947,0.22138939,0.00065570,0.64063181,0.26613080,0.01192678,0.23689476
-4.36718359,0.72554547,0.22141622,0.00063552,0.62985444,0.26138736,0.01152802,0.22943980
-4.36118059,0.70971875,0.22081104,0.00061194,0.61611517,0.25584299,0.01107924,0.22089947
-4.35517759,0.69156140,0.21969336,0.00058531,0.59979182,0.24962285,0.01058498,0.21137662
-4.34917459,0.67149722,0.21818896,0.00055606,0.58130806,0.24287703,0.01005120,0.20100185
-4.34317159,0.64999178,0.21642405,0.00052465,0.56111680,0.23577336,0.00948501,0.18992689
-4.33716858,0.62753219,0.21451956,0.00049159,0.53968324,0.22849010,0.00889430,0.17831786
-4.33116558,0.60460757,0.21258583,0.00045742,0.51746843,0.22120887,0.00828738,0.16634850
-4.32516258,0.58169093,0.21071800,0.00042266,0.49491407,0.21410810,0.00767268,0.15419368
-4.31915958,0.55922348,0.20899236,0.00038781,0.47242918,0.20735724,0.00705843,0.14202358
-4.31315658,0.53760161,0.20746378,0.00035336,0.45037917,0.20111199,0.00645240,0.12999859
-4.30715358,0.51716726,0.20616442,0.00031973,0.42907762,0.19551059,0.00586171,0.11826511
