energy_ev,total_up,total_down,Cu_p_up,Cu_p_down,Cu_d_up,Cu_d_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-5.93996998,2.64385019,-3.26130464,0.65297569,-0.61998815,1.13586602,-1.26683105,0.41451250,-0.90772796,0.52549558,-0.58904559,0.00261838,-0.00206456,0.34745748,-0.62849114,0.55739546,-0.71136312,0.00000000,-0.00000000
-5.93396698,2.60266435,-3.26363243,0.64049601,-0.61719491,1.13324260,-1.27837614,0.39966855,-0.89939370,0.51857608,-0.59061115,0.00260728,-0.00218826,0.34114771,-0.62926843,0.54196412,-0.70322169,0.00000000,-0.00000000
-5.92796398,2.56299729,-3.25936994,0.62752624,-0.61390153,1.13165199,-1.28784152,0.38573350,-0.88816422,0.51160885,-0.59045566,0.00259030,-0.00231441,0.33472284,-0.62803702,0.52752763,-0.69407804,0.00000000,-0.00000000
-5.92196098,2.52512282,-3.24847572,0.61417534,-0.61014807,1.13126954,-1.29525385,0.37260419,-0.87409327,0.50452950,-0.58852160,0.00256794,-0.00244111,0.32809498,-0.62474037,0.51425070,-0.68397465,0.00000000,-0.00000000
-5.91595798,2.48930452,-3.23102862,0.60057014,-0.60597739,1.13224077,-1.30066977,0.36019992,-0.85728831,0.49728131,-0.58478988,0.00254076,-0.00256646,0.32119386,-0.61936602,0.50228785,-0.67296735,0.00000000,-0.00000000
-5.90995498,2.45580130,-3.20723336,0.58685648,-0.60143505,1.13468157,-1.30417572,0.34846624,-0.83790828,0.48981957,-0.57928230,0.00250938,-0.00268850,0.31396978,-0.61194684,0.49178354,-0.66112772,0.00000000,-0.00000000
-5.90395198,2.42487216,-3.17742245,0.57319912,-0.59656934,1.13867910,-1.30588718,0.33737705,-0.81615993,0.48211544,-0.57206261,0.00247445,-0.00280531,0.30639558,-0.60256066,0.48287209,-0.64854509,0.00000000,-0.00000000
-5.89794897,2.39677957,-3.14205414,0.55978031,-0.59143175,1.14429331,-1.30594752,0.32693495,-0.79229279,0.47415904,-0.56323595,0.00243661,-0.00291503,0.29846779,-0.59132825,0.47567722,-0.63532804,0.00000000,-0.00000000
-5.89194597,2.37179065,-3.10170656,0.54679693,-0.58607759,1.15155878,-1.30452652,0.31717006,-0.76659302,0.46596159,-0.55294691,0.00239647,-0.00301583,0.29020680,-0.57840989,0.47031097,-0.62160535,0.00000000,-0.00000000
-5.88594297,2.35017586,-3.05706848,0.53445628,-0.58056685,1.16048653,-1.30181874,0.30813712,-0.73937648,0.45755658,-0.54137610,0.00235462,-0.00310603,0.28165611,-0.56400052,0.46687194,-0.60752616,0.00000000,-0.00000000
-5.87993997,2.33220500,-3.00892691,0.52297047,-0.57496510,1.17106571,-1.29804162,0.29991137,-0.71098113,0.44899961,-0.52873546,0.00231157,-0.00318408,0.27288062,-0.54832388,0.46544283,-0.59325955,0.00000000,-0.00000000
-5.87393697,2.31814023,-2.95815203,0.51254978,-0.56934448,1.18326485,-1.29343349,0.29258313,-0.68175922,0.44036713,-0.51526253,0.00226774,-0.00324861,0.26396412,-0.53162577,0.46608738,-0.57899319,0.00000000,-0.00000000
-5.86793397,2.30822675,-2.90568005,0.50339522,-0.56378442,1.19703278,-1.28825133,0.28625161,-0.65206955,0.43175396,-0.50121389,0.00222347,-0.00329846,0.25500602,-0.51416692,0.46884667,-0.56493134,0.00000000,-0.00000000
-5.86193097,2.30268124,-2.85249440,0.49569060,-0.55837219,1.21229907,-1.28276830,0.28101812,-0.62226997,0.42326980,-0.48685811,0.00217898,-0.00333273,0.24611753,-0.49621566,0.47373528,-0.55129199,0.00000000,-0.00000000
-5.85592796,2.30167910,-2.79960585,0.48959462,-0.55320299,1.22897422,-1.27727080,0.27697910,-0.59271038,0.41503487,-0.47246845,0.00213441,-0.00335079,0.23741738,-0.47804078,0.48073724,-0.53830336,0.00000000,-0.00000000
-5.84992496,2.30534123,-2.74803193,0.48523341,-0.54837957,1.24694970,-1.27205508,0.27421919,-0.56372652,0.40717491,-0.45831555,0.00208976,-0.00335230,0.22902738,-0.45990474,0.48980232,-0.52619958,0.00000000,-0.00000000
-5.84392196,2.31372140,-2.69877621,0.48269392,-0.54401119,1.26609809,-1.26742320,0.27280492,-0.53563446,0.39981584,-0.44466050,0.00204498,-0.00333722,0.22106787,-0.44205770,0.50084301,-0.51521587,0.00000000,-0.00000000
-5.83791896,2.32679535,-2.65280762,0.48201861,-0.54021193,1.28627371,-1.26367825,0.27277906,-0.50872603,0.39307842,-0.43174836,0.00199991,-0.00330584,0.21365340,-0.42473220,0.51373231,-0.50558312,0.00000000,-0.00000000
-5.83191596,2.34445262,-2.61104038,0.48320187,-0.53709836,1.30731381,-1.26111884,0.27415609,-0.48326512,0.38707314,-0.41980244,0.00195432,-0.00325872,0.20688872,-0.40813898,0.52830289,-0.49752211,0.00000000,-0.00000000
-5.82591296,2.36649202,-2.57431475,0.48618843,-0.53478640,1.32904076,-1.26003285,0.27691896,-0.45948477,0.38189570,-0.40901936,0.00190797,-0.00319673,0.20086533,-0.39246369,0.54434777,-0.49123738,0.00000000,-0.00000000
-5.81990995,2.39262150,-2.54337894,0.49087385,-0.53338776,1.35126538,-1.26069055,0.28101725,-0.43758509,0.37762332,-0.39956514,0.00186059,-0.00312100,0.19565866,-0.37786467,0.56162263,-0.48691109,0.00000000,-0.00000000
-5.81390695,2.42246291,-2.51887258,0.49710745,-0.53300576,1.37379138,-1.26333735,0.28636699,-0.41773179,0.37431208,-0.39157212,0.00181191,-0.00303289,0.19132605,-0.36447165,0.57985000,-0.48469690,0.00000000,-0.00000000
-5.80790395,2.45556171,-2.50131203,0.50469738,-0.53373092,1.39642121,-1.26818644,0.29285192,-0.40005535,0.37199545,-0.38513702,0.00176172,-0.00293394,0.18790559,-0.35238534,0.59872514,-0.48471406,0.00000000,-0.00000000
-5.80190095,2.49140152,-2.49107807,0.51341774,-0.53563636,1.41896284,-1.27541161,0.30032640,-0.38465056,0.37068403,-0.38031988,0.00170985,-0.00282583,0.18541572,-0.34167777,0.61792355,-0.48704217,0.00000000,-0.00000000
-5.79589795,2.52942298,-2.48840620,0.52301754,-0.53877339,1.44123754,-1.28514085,0.30861961,-0.37157654,0.37036659,-0.37714389,0.00165623,-0.00271036,0.18385583,-0.33239316,0.63710984,-0.49171648,0.00000000,-0.00000000
-5.78989495,2.56904593,-2.49338018,0.53323102,-0.54316742,1.46308810,-1.29745090,0.31754097,-0.36085698,0.37101219,-0.37559610,0.00160087,-0.00258933,0.18320755,-0.32454938,0.65594761,-0.49872429,0.00000000,-0.00000000
-5.78389195,2.60969386,-2.50592898,0.54378884,-0.54881449,1.48438718,-1.31236352,0.32688655,-0.35248080,0.37257334,-0.37562886,0.00154391,-0.00246457,0.18343673,-0.31813959,0.67410983,-0.50800243,0.00000000,-0.00000000
-5.77788894,2.65081932,-2.52582767,0.55442955,-0.55567868,1.50504511,-1.32984355,0.33644602,-0.34640295,0.37498981,-0.37716196,0.00148560,-0.00233783,0.18449600,-0.31313425,0.69128936,-0.51943620,0.00000000,-0.00000000
-5.77188594,2.69192851,-2.55270252,0.56491087,-0.56369058,1.52501675,-1.34979927,0.34600999,-0.34254560,0.37819305,-0.38008534,0.00142629,-0.00221077,0.18632769,-0.30948310,0.70720888,-0.53285971,0.00000000,-0.00000000
-5.76588294,2.73260382,-2.58604028,0.57501995,-0.57274704,1.54430679,-1.37208518,0.35537718,-0.34079967,0.38211069,-0.38426230,0.00136647,-0.00208490,0.18886701,-0.30711735,0.72162993,-0.54805800,0.00000000,-0.00000000
-5.75987994,2.77252261,-2.62520183,0.58458224,-0.58271221,1.56297295,-1.39650726,0.36436122,-0.34102672,0.38667089,-0.38953318,0.00130670,-0.00196159,0.19204519,-0.30595177,0.73436037,-0.56477075,0.00000000,-0.00000000
-5.75387694,2.81147100,-2.66943993,0.59346836,-0.59342013,1.58112674,-1.42283069,0.37279670,-0.34306134,0.39180633,-0.39571936,0.00124763,-0.00184200,0.19579244,-0.30588685,0.74525998,-0.58269763,0.00000000,-0.00000000
-5.74787394,2.84935155,-2.71792067,0.60159855,-0.60467858,1.59893137,-1.45078969,0.38054415,-0.34671398,0.39745735,-0.40262763,0.00118997,-0.00172713,0.20004071,-0.30681091,0.75424386,-0.60150529,0.00000000,-0.00000000
-5.74187094,2.88618421,-2.76974806,0.60894445,-0.61627434,1.61659687,-1.48009916,0.38749367,-0.35177437,0.40357426,-0.41005463,0.00113445,-0.00161774,0.20472574,-0.30860233,0.76128332,-0.62083557,0.00000000,-0.00000000
-5.73586793,2.92210000,-2.82399105,0.61552805,-0.62797951,1.63437220,-1.51046758,0.39356718,-0.35801547,0.41011844,-0.41779162,0.00108182,-0.00151443,0.20978871,-0.31113170,0.76640440,-0.64031495,0.00000000,-0.00000000
-5.72986493,2.95732781,-2.87971196,0.62141780,-0.63955875,1.65253482,-1.54161063,0.39871900,-0.36519784,0.41706227,-0.42562914,0.00103278,-0.00141761,0.21517705,-0.31426411,0.76968387,-0.65956465,0.00000000,-0.00000000
-5.72386193,2.99217457,-2.93599534,0.62672209,-0.65077710,1.67137794,-1.57326476,0.40293494,-0.37307449,0.42438783,-0.43336175,0.00098798,-0.00132752,0.22084462,-0.31786153,0.77124313,-0.67821119,0.00000000,-0.00000000
-5.71785893,3.02700006,-2.99197615,0.63158038,-0.66140797,1.69119617,-1.60520011,0.40622979,-0.38139610,0.43208448,-0.44079258,0.00094801,-0.00124429,0.22675109,-0.32178521,0.77124009,-0.69589688,0.00000000,-0.00000000
-5.71185593,3.06218739,-3.04686605,0.63615252,-0.67124106,1.71227014,-1.63723215,0.40864354,-0.38991629,0.44014537,-0.44773760,0.00091330,-0.00116789,0.23286072,-0.32589817,0.76985976,-0.71228985,0.00000000,-0.00000000
-5.70585293,3.09811111,-3.09997692,0.64060674,-0.68008972,1.73485109,-1.66923139,0.41023649,-0.39839696,0.44856323,-0.45402966,0.00088421,-0.00109824,0.23914055,-0.33006769,0.76730380,-0.72709318,0.00000000,-0.00000000
-5.69984992,3.13510459,-3.15074040,0.64510702,-0.68779742,1.75914620,-1.70113076,0.41108343,-0.40661349,0.45732561,-0.45952195,0.00086090,-0.00103516,0.24555816,-0.33416780,0.76377971,-0.74005278,0.00000000,-0.00000000
-5.69384692,3.17342877,-3.19872296,0.64980060,-0.69424306,1.78530554,-1.73293030,0.41126748,-0.41435943,0.46640995,-0.46409093,0.00084341,-0.00097844,0.25207920,-0.33808161,0.75949020,-0.75096369,0.00000000,-0.00000000
-5.68784392,3.21324408,-3.24363567,0.65480623,-0.69934476,1.81341163,-1.76469901,0.41087373,-0.42145069,0.47577877,-0.46763862,0.00083161,-0.00092783,0.25866481,-0.34170349,0.75462327,-0.75967441,0.00000000,-0.00000000
-5.68184092,3.25458762,-3.28533858,0.66020395,-0.70306211,1.84347224,-1.79657379,0.40998308,-0.42772901,0.48537534,-0.47009414,0.00082519,-0.00088308,0.26526924,-0.34494100,0.74934347,-0.76608940,0.00000000,-0.00000000
-5.67583792,3.29735678,-3.32383950,0.66602692,-0.70539656,1.87541703,-1.82875566,0.40866675,-0.43306441,0.49512023,-0.47141445,0.00082372,-0.00084391,0.27183773,-0.34771639,0.74378484,-0.77016934,0.00000000,-0.00000000
-5.66983492,3.34130095,-3.35928750,0.67225588,-0.70639018,1.90909854,-1.86150353,0.40698160,-0.43735678,0.50490883,-0.47158435,0.00082660,-0.00081005,0.27830496,-0.34996778,0.73804565,-0.77192951,0.00000000,-0.00000000
-5.66383192,3.38602175,-3.39196152,0.67881650,-0.70612277,1.94429761,-1.89512579,0.40496665,-0.44053636,0.51461029,-0.47061554,0.00083313,-0.00078122,0.28459410,-0.35164973,0.73218541,-0.77143619,0.00000000,-0.00000000
-5.65782891,3.43098230,-3.42225484,0.68557998,-0.70470745,1.98073316,-1.92997038,0.40264087,-0.44256312,0.52406792,-0.46854511,0.00084249,-0.00075715,0.29061674,-0.35273344,0.72622399,-0.76880149,0.00000000,-0.00000000
-5.65182591,3.47552535,-3.45065610,0.69236669,-0.70228516,2.01807607,-1.96641356,0.40000240,-0.44342528,0.53310113,-0.46543315,0.00085381,-0.00073755,0.29627356,-0.35320631,0.72014291,-0.76417681,0.00000000,-0.00000000
-5.64582291,3.51889939,-3.47772789,0.69895294,-0.69901821,2.05596657,-2.00484807,0.39702921,-0.44313683,0.54150892,-0.46135987,0.00086615,-0.00072212,0.30145594,-0.35307103,0.71388868,-0.75774536,0.00000000,-0.00000000
-5.63981991,3.56029177,-3.50408388,0.70508048,-0.69508334,2.09403421,-2.04567109,0.39368114,-0.44173435,0.54907489,-0.45642223,0.00087858,-0.00071055,0.30604842,-0.35234422,0.70737788,-0.74971400,0.00000000,-0.00000000
-5.63381691,3.59886706,-3.53036531,0.71046816,-0.69066461,2.13191965,-2.08927230,0.38990317,-0.43927334,0.55557342,-0.45073012,0.00089018,-0.00070247,0.30993184,-0.35105460,0.70050373,-0.74030501,0.00000000,-0.00000000
-5.62781391,3.63380890,-3.55721792,0.71482546,-0.68594651,2.16929702,-2.13602246,0.38562967,-0.43582417,0.56077703,-0.44440249,0.00090007,-0.00069752,0.31298719,-0.34924094,0.69314362,-0.72974786,0.00000000,-0.00000000
-5.62181091,3.66436307,-3.58526985,0.71786684,-0.68110764,2.20589564,-2.18626267,0.38078945,-0.43146787,0.56446430,-0.43756323,0.00090744,-0.00069528,0.31509981,-0.34694969,0.68516741,-0.71827160,0.00000000,-0.00000000
-5.61580790,3.68987964,-3.61511137,0.71932653,-0.67631508,2.24152007,-2.24029455,0.37531128,-0.42629211,0.56642822,-0.43033726,0.00091161,-0.00069531,0.31616393,-0.34423255,0.67644584,-0.70609795,0.00000000,-0.00000000
-5.60980490,3.70985199,-3.64727676,0.71897287,-0.67171994,2.27606725,-2.29837133,0.36912949,-0.42038736,0.56648449,-0.42284675,0.00091199,-0.00069714,0.31608715,-0.34114404,0.66685876,-0.69343538,0.00000000,-0.00000000
-5.60380190,3.72395066,-3.68222880,0.71662143,-0.66745395,2.30953978,-2.36068987,0.36218947,-0.41384366,0.56447938,-0.41520763,0.00090814,-0.00070026,0.31479472,-0.33773909,0.65630279,-0.68047426,0.00000000,-0.00000000
-5.59779890,3.73205025,-3.72034594,0.71214649,-0.66362732,2.34205463,-2.42738385,0.35445268,-0.40674776,0.56029674,-0.40752658,0.00089976,-0.00070418,0.31223343,-0.33407097,0.64469800,-0.66738329,0.00000000,-0.00000000
-5.59179590,3.73424799,-3.76191248,0.70549011,-0.66032786,2.37384667,-2.49851784,0.34590091,-0.39918115,0.55386389,-0.39989838,0.00088672,-0.00070838,0.30837478,-0.33018931,0.63199340,-0.65430700,0.00000000,-0.00000000
-5.58579290,3.73087309,-3.80711161,0.69666854,-0.65762115,2.40526682,-2.57408257,0.33653967,-0.39121862,0.54515603,-0.39240386,0.00086904,-0.00071234,0.30321743,-0.32613861,0.61817099,-0.64136450,0.00000000,-0.00000000
-5.57978989,3.72248630,-3.85602133,0.68577560,-0.65555178,2.43677475,-2.65399140,0.32640039,-0.38292760,0.53419903,-0.38510843,0.00084687,-0.00071560,0.29678865,-0.32195703,0.60324829,-0.62864917,0.00000000,-0.00000000
-5.57378689,3.70986983,-3.90861339,0.67298298,-0.65414545,2.46892664,-2.73807820,0.31554153,-0.37436815,0.52107034,-0.37806111,0.00082052,-0.00071770,0.28914480,-0.31767560,0.58727928,-0.61622938,0.00000000,-0.00000000
-5.56778389,3.69400811,-3.96475505,0.65853743,-0.65341167,2.50235828,-2.82609686,0.30404842,-0.36559343,0.50589809,-0.37129420,0.00079039,-0.00071825,0.28037071,-0.31331792,0.57035371,-0.60414990,0.00000000,-0.00000000
-5.56178089,3.67606042,-4.02421379,0.64275513,-0.65334697,2.53776471,-2.91772268,0.29203194,-0.35665076,0.48885838,-0.36482350,0.00075703,-0.00071691,0.27057813,-0.30890014,0.55259505,-0.59243401,0.00000000,-0.00000000
-5.55577789,3.65732669,-4.08666486,0.62601340,-0.65393831,2.57587691,-3.01255600,0.27962610,-0.34758283,0.47017087,-0.35864907,0.00072103,-0.00071343,0.25990312,-0.30443138,0.53415703,-0.58108608,0.00000000,-0.00000000
-5.54977489,3.63920813,-4.15170180,0.60874029,-0.65516669,2.61743704,-3.11012820,0.26698474,-0.33842922,0.45009283,-0.35275650,0.00068305,-0.00070760,0.24850272,-0.29991454,0.51521916,-0.57009451,0.00000000,-0.00000000
-5.54377189,3.62316457,-4.21884968,0.59140253,-0.65701057,2.66317308,-3.20991038,0.25427735,-0.32922797,0.42891207,-0.34711868,0.00064379,-0.00069934,0.23655087,-0.29534733,0.49598132,-0.55943491,0.00000000,-0.00000000
-5.53776888,3.61067017,-4.28758105,0.57449228,-0.65944926,2.71377395,-3.31132467,0.24168441,-0.32001697,0.40693889,-0.34169791,0.00060395,-0.00068859,0.22423389,-0.29072360,0.47665779,-0.54907340,0.00000000,-0.00000000
-5.53176588,3.60316957,-4.35733434,0.55851340,-0.66246592,2.76986624,-3.41375823,0.22939236,-0.31083533,0.38449752,-0.33644845,0.00056423,-0.00067543,0.21174561,-0.28603480,0.45747100,-0.53896993,0.00000000,-0.00000000
-5.52576288,3.60203596,-4.42753410,0.54396771,-0.66605030,2.83199321,-3.51657944,0.21758845,-0.30172435,0.36191734,-0.33131929,0.00052528,-0.00065996,0.19928247,-0.28127169,0.43864507,-0.52908156,0.00000000,-0.00000000
-5.51975988,3.60853268,-4.49761272,0.53134172,-0.67020111,2.90059680,-3.61915601,0.20645559,-0.29272829,0.33952429,-0.32625711,0.00048771,-0.00064239,0.18703864,-0.27642597,0.42039974,-0.51936558,0.00000000,-0.00000000
-5.51375688,3.62377931,-4.56703273,0.52109447,-0.67492790,2.97600300,-3.72087419,0.19616761,-0.28389470,0.31763274,-0.32120935,0.00045205,-0.00062294,0.17520145,-0.27149195,0.40294448,-0.50978242,0.00000000,-0.00000000
-5.50775388,3.64872336,-4.63530869,0.51364657,-0.68025260,3.05841087,-3.82115821,0.18688474,-0.27527447,0.29653819,-0.31612722,0.00041877,-0.00060190,0.16394724,-0.26646819,0.38647333,-0.50029824,0.00000000,-0.00000000
-5.50175088,3.68411782,-4.70202771,0.50937106,-0.68621048,3.14788517,-3.91948903,0.17874986,-0.26692145,0.27651091,-0.31096865,0.00038822,-0.00057959,0.15343771,-0.26135892,0.37116043,-0.49088715,0.00000000,-0.00000000
-5.49574787,3.73050501,-4.76686746,0.50858611,-0.69285070,3.24435245,-4.01542113,0.17188520,-0.25889181,0.25779088,-0.30570086,0.00036069,-0.00055633,0.14381697,-0.25617524,0.35715628,-0.48153300,0.00000000,-0.00000000
-5.48974487,3.78820654,-4.82961036,0.51154968,-0.70023623,3.34760039,-4.10859644,0.16638993,-0.25124311,0.24058390,-0.30030266,0.00033636,-0.00053246,0.13520920,-0.25093607,0.34458503,-0.47223058,0.00000000,-0.00000000
-5.48374187,3.85731906,-4.89015313,0.51845629,-0.70844320,3.45727997,-4.19875426,0.16233836,-0.24403315,0.22505913,-0.29476619,0.00031532,-0.00050831,0.12771702,-0.24566871,0.33354252,-0.46298636,0.00000000,-0.00000000
-5.47773887,3.93771550,-4.94851063,0.52943573,-0.71755968,3.57291007,-4.28573628,0.15977897,-0.23731870,0.21134795,-0.28909810,0.00029758,-0.00048418,0.12142055,-0.24040904,0.32409528,-0.45381851,0.00000000,-0.00000000
-5.47173587,4.02905115,-5.00481345,0.54455368,-0.72768370,3.69388423,-4.36948623,0.15873412,-0.23115406,0.19954399,-0.28332007,0.00028307,-0.00046038,0.11637714,-0.23520128,0.31628043,-0.44475634,0.00000000,-0.00000000
-5.46573287,4.13077393,-5.05929890,0.56381404,-0.73892070,3.81947912,-4.45004376,0.15920049,-0.22558972,0.18970441,-0.27746860,0.00027163,-0.00043714,0.11262158,-0.23009727,0.31010625,-0.43583919,0.00000000,-0.00000000
-5.45972986,4.24213844,-5.11229549,0.58716277,-0.75138023,3.94886455,-4.52753251,0.16115013,-0.22067095,0.18185197,-0.27159406,0.00026308,-0.00041468,0.11016693,-0.22515540,0.30555353,-0.42711468,0.00000000,-0.00000000
-5.45372686,4.36222302,-5.16420142,0.61449302,-0.76517208,4.08111484,-4.60214302,0.16453207,-0.21643661,0.17597804,-0.26575908,0.00025716,-0.00039320,0.10900567,-0.22043903,0.30257758,-0.41863657,0.00000000,-0.00000000
-5.44772386,4.48994956,-5.21545786,0.64565123,-0.78040190,4.21522148,-4.67411099,0.16927442,-0.21291802,0.17204604,-0.26003621,0.00025359,-0.00037282,0.10911123,-0.21601463,0.30111073,-0.41046217,0.00000000,-0.00000000
-5.44172086,4.62410554,-5.26651842,0.68044405,-0.79716640,4.35010712,-4.74369227,0.17528694,-0.21013812,0.16999538,-0.25450508,0.00025208,-0.00035365,0.11043972,-0.21194956,0.30106529,-0.40264961,0.00000000,-0.00000000
-5.43571786,4.76336793,-5.31781622,0.71864576,-0.81554829,4.48464082,-4.81113571,0.18246387,-0.20811081,0.16974545,-0.24924909,0.00025231,-0.00033577,0.11293188,-0.20830964,0.30233687,-0.39525504,0.00000000,-0.00000000
-5.42971486,4.90632885,-5.36973052,0.76000591,-0.83561130,4.61765482,-4.87665569,0.19068707,-0.20684062,0.17119968,-0.24435180,0.00025399,-0.00031920,0.11651506,-0.20515667,0.30480804,-0.38832993,0.00000000,-0.00000000
-5.42371186,5.05152255,-5.42255469,0.80425703,-0.85739533,4.74796266,-4.94040583,0.19982937,-0.20632264,0.17424945,-0.23989329,0.00025683,-0.00030397,0.12110526,-0.20254589,0.30835208,-0.38191861,0.00000000,-0.00000000
-5.41770885,5.19745351,-5.47646758,0.85112206,-0.88091223,4.87437882,-5.00245568,0.20975799,-0.20654273,0.17877765,-0.23594644,0.00026057,-0.00029007,0.12660918,-0.20052357,0.31283689,-0.37605636,0.00000000,-0.00000000
-5.41170585,5.34262549,-5.53151003,0.90032147,-0.90614226,4.99573967,-5.06277184,0.22033803,-0.20747807,0.18466197,-0.23257362,0.00026499,-0.00027747,0.13292620,-0.19912481,0.31812898,-0.37076798,0.00000000,-0.00000000
-5.40570285,5.48557101,-5.58756815,0.95157971,-0.93303167,5.11092552,-5.12120498,0.23143586,-0.20909798,0.19177759,-0.22982369,0.00026991,-0.00026616,0.13995028,-0.19837172,0.32409725,-0.36606710,0.00000000,-0.00000000
-5.39969985,5.62488085,-5.64436473,1.00463094,-0.96149164,5.21888352,-5.17748366,0.24292251,-0.21136496,0.19999955,-0.22772961,0.00027522,-0.00025610,0.14757182,-0.19827204,0.33061681,-0.36195623,0.00000000,-0.00000000
-5.39369685,5.75923323,-5.70145958,1.05922381,-0.99139868,5.31865088,-5.23121588,0.25467674,-0.21423601,0.20920452,-0.22630681,0.00028082,-0.00024726,0.15567939,-0.19881819,0.33757237,-0.35842761,0.00000000,-0.00000000
-5.38769385,5.88742177,-5.75825934,1.11512530,-1.02259674,5.40937772,-5.28189841,0.26658794,-0.21766413,0.21927212,-0.22555226,0.00028671,-0.00023965,0.16416139,-0.19998696,0.34486145,-0.35546479,0.00000000,-0.00000000
-5.38169085,6.00838170,-5.81403667,1.17212331,-1.05490113,5.49034905,-5.32893393,0.27855854,-0.22159995,0.23008588,-0.22544447,0.00029292,-0.00023326,0.17290759,-0.20173982,0.35239708,-0.35304492,0.00000000,-0.00000000
-5.37568784,6.12121357,-5.86795821,1.23002814,-1.08810411,5.56100493,-5.37165540,0.29050616,-0.22599352,0.24153372,-0.22594434,0.00029954,-0.00022812,0.18181054,-0.20402376,0.36011001,-0.35114158,0.00000000,-0.00000000
-5.36968484,6.22520346,-5.91912043,1.28867259,-1.12198222,5.62095800,-5.40935662,0.30236508,-0.23079605,0.25350813,-0.22699679,0.00030669,-0.00022427,0.19076695,-0.20677282,0.36795033,-0.34972811,0.00000000,-0.00000000
-5.36368184,6.31983909,-5.96659173,1.34791090,-1.15630496,5.67000765,-5.44132773,0.31408725,-0.23596180,0.26590619,-0.22853321,0.00031456,-0.00022179,0.19967888,-0.20991008,0.37588845,-0.34878108,0.00000000,-0.00000000
-5.35767884,6.40482085,-6.00945907,1.40761630,-1.19084466,5.70814979,-5.46689400,0.32564259,-0.24144975,0.27862926,-0.23047450,0.00032336,-0.00022080,0.20845483,-0.21335013,0.38391529,-0.34828393,0.00000000,-0.00000000
-5.35167584,6.48006720,-6.04687690,1.46767739,-1.22538696,5.73558184,-5.48545605,0.33701863,-0.24722526,0.29158269,-0.23273462,0.00033331,-0.00022141,0.21701068,-0.21700204,0.39204173,-0.34823027,0.00000000,-0.00000000
-5.34567284,6.54571377,-6.07811598,1.52799339,-1.25974161,5.75270192,-5.49652949,0.34821953,-0.25326149,0.30467539,-0.23522445,0.00034466,-0.00022380,0.22527050,-0.22077242,0.40029731,-0.34862699,0.00000000,-0.00000000
