energy_ev,total_up,Ge_p_up,Ge_d_up,S_s_up,S_p_up,V_p_up,V_d_up
-5.74787394,0.04837733,0.01965385,0.00000000,0.00134745,0.00833820,0.01303105,0.01749518
-5.74187094,0.05239469,0.02128595,0.00000000,0.00145934,0.00903062,0.01411318,0.01894802
-5.73586793,0.05633817,0.02288803,0.00000000,0.00156918,0.00971031,0.01517540,0.02037414
-5.72986493,0.06014344,0.02443397,0.00000000,0.00167517,0.01036618,0.01620040,0.02175028
-5.72386193,0.06374468,0.02589702,0.00000000,0.00177547,0.01098688,0.01717043,0.02305262
-5.71785893,0.06707641,0.02725058,0.00000000,0.00186827,0.01156113,0.01806787,0.02425750
-5.71185593,0.07007547,0.02846900,0.00000000,0.00195179,0.01207804,0.01887570,0.02534207
-5.70585293,0.07268299,0.02952836,0.00000000,0.00202441,0.01252747,0.01957806,0.02628503
-5.69984992,0.07484630,0.03040726,0.00000000,0.00208466,0.01290033,0.02016076,0.02706733
-5.69384692,0.07652074,0.03108757,0.00000000,0.00213128,0.01318894,0.02061177,0.02767283
-5.68784392,0.07767116,0.03155501,0.00000000,0.00216331,0.01338723,0.02092162,0.02808879
-5.68184092,0.07827322,0.03179971,0.00000000,0.00218005,0.01349101,0.02108374,0.02830641
-5.67583792,0.07831423,0.03181653,0.00000000,0.00218115,0.01349809,0.02109472,0.02832108
-5.66983492,0.07779368,0.03160527,0.00000000,0.00216659,0.01340839,0.02095441,0.02813260
-5.66383192,0.07672327,0.03117072,0.00000000,0.00213668,0.01322392,0.02066594,0.02774517
-5.65782891,0.07512653,0.03052249,0.00000000,0.00209209,0.01294875,0.02023563,0.02716726
-5.65182591,0.07303813,0.02967470,0.00000000,0.00203374,0.01258885,0.01967281,0.02641135
-5.64582291,0.07050269,0.02864557,0.00000000,0.00196288,0.01215192,0.01898945,0.02549352
-5.63981991,0.06757342,0.02745680,0.00000000,0.00188095,0.01164713,0.01819985,0.02443290
-5.63381691,0.06431044,0.02613295,0.00000000,0.00178959,0.01108485,0.01732014,0.02325113
-5.62781391,0.06077907,0.02470074,0.00000000,0.00169059,0.01047636,0.01636785,0.02197165
-5.62181091,0.05704799,0.02318828,0.00000000,0.00158580,0.00983349,0.01536137,0.02061909
-5.61580790,0.05318748,0.02162443,0.00000000,0.00147710,0.00916837,0.01431950,0.01921860
-5.60980490,0.04926782,0.02003811,0.00000000,0.00136637,0.00849313,0.01326102,0.01779525
-5.60380190,0.04535784,0.01845777,0.00000000,0.00125539,0.00781965,0.01220427,0.01637352
-5.59779890,0.04152382,0.01691093,0.00000000,0.00114589,0.00715935,0.01116682,0.01497683
-5.59179590,0.03782862,0.01542388,0.00000000,0.00103942,0.00652309,0.01016530,0.01362727
-5.58579290,0.03433119,0.01402150,0.00000000,0.00093743,0.00592105,0.00921518,0.01234535
-5.57978989,0.03108646,0.01272725,0.00000000,0.00084118,0.00536268,0.00833078,0.01114998
-5.57378689,0.02814549,0.01156326,0.00000000,0.00075180,0.00485679,0.00752527,0.01005848
-5.56778389,0.02555601,0.01055055,0.00000000,0.00067025,0.00441159,0.00681082,0.00908679
-5.56178089,0.02336312,0.00970942,0.00000000,0.00059737,0.00403481,0.00619876,0.00824965
-5.55577789,0.02161030,0.00905984,0.00000000,0.00053390,0.00373389,0.00569985,0.00756100
-5.54977489,0.02034044,0.00862189,0.00000000,0.00048050,0.00351613,0.00532457,0.00703435
-5.54377189,0.01959701,0.00841632,0.00000000,0.00043777,0.00338887,0.00508340,0.00668318
-5.53776888,0.01942515,0.00846492,0.00000000,0.00040631,0.00335971,0.00498712,0.00652136
-5.53176588,0.01987268,0.00879103,0.00000000,0.00038675,0.00343664,0.00504713,0.00656353
-5.52576288,0.02099090,0.00941976,0.00000000,0.00037975,0.00362814,0.00527563,0.00682545
-5.51975988,0.02283516,0.01037831,0.00000000,0.00038609,0.00394332,0.00568583,0.00732427
-5.51375688,0.02546516,0.01169592,0.00000000,0.00040663,0.00439194,0.00629205,0.00807865
-5.50775388,0.02894481,0.01340386,0.00000000,0.00044236,0.00498434,0.00710975,0.00910886
-5.50175088,0.03334179,0.01553513,0.00000000,0.00049444,0.00573140,0.00815548,0.01043669
-5.49574787,0.03872673,0.01812399,0.00000000,0.00056414,0.00664434,0.00944668,0.01208527
-5.48974487,0.04517196,0.02120536,0.00000000,0.00065290,0.00773457,0.01100151,0.01407877
-5.48374187,0.05275004,0.02481406,0.00000000,0.00076229,0.00901336,0.01283847,0.01644197
-5.47773887,0.06153185,0.02898390,0.00000000,0.00089398,0.01049159,0.01497605,0.01919969
-5.47173587,0.07158468,0.03374667,0.00000000,0.00104975,0.01217940,0.01743231,0.02237627
-5.46573287,0.08297003,0.03913111,0.00000000,0.00123143,0.01408583,0.02022437,0.02599485
-5.45972986,0.09574150,0.04516185,0.00000000,0.00144086,0.01621854,0.02336801,0.03007671
-5.45372686,0.10994275,0.05185840,0.00000000,0.00167986,0.01858346,0.02687715,0.03464058
-5.44772386,0.12560561,0.05923424,0.00000000,0.00195018,0.02118453,0.03076351,0.03970203
-5.44172086,0.14274856,0.06729606,0.00000000,0.00225346,0.02402352,0.03503617,0.04527282
-5.43571786,0.16137550,0.07604311,0.00000000,0.00259114,0.02709990,0.03970136,0.05136051
-5.42971486,0.18147494,0.08546685,0.00000000,0.00296447,0.03041073,0.04476217,0.05796795
-5.42371186,0.20301965,0.09555076,0.00000000,0.00337441,0.03395076,0.05021849,0.06509309
-5.41770885,0.22596667,0.10627036,0.00000000,0.00382163,0.03771242,0.05606687,0.07272877
-5.41170585,0.25025776,0.11759341,0.00000000,0.00430641,0.04168604,0.06230055,0.08086260
-5.40570285,0.27582000,0.12948031,0.00000000,0.00482866,0.04585999,0.06890944,0.08947700
-5.39969985,0.30256666,0.14188457,0.00000000,0.00538784,0.05022090,0.07588011,0.09854923
-5.39369685,0.33039804,0.15475331,0.00000000,0.00598296,0.05475379,0.08319580,0.10805138
-5.38769385,0.35920218,0.16802776,0.00000000,0.00661251,0.05944224,0.09083628,0.11795042
-5.38169085,0.38885533,0.18164366,0.00000000,0.00727445,0.06426846,0.09877767,0.12820810
-5.37568784,0.41922207,0.19553156,0.00000000,0.00796620,0.06921322,0.10699211,0.13878083
-5.36968484,0.45015497,0.20961686,0.00000000,0.00868457,0.07425576,0.11544737,0.14961940
-5.36368184,0.48149374,0.22381972,0.00000000,0.00942577,0.07937352,0.12410623,0.16066858
-5.35767884,0.51306405,0.23805476,0.00000000,0.01018537,0.08454183,0.13292591,0.17186669
-5.35167584,0.54467593,0.25223062,0.00000000,0.01095828,0.08973346,0.14185732,0.18314504
-5.34567284,0.57612206,0.26624942,0.00000000,0.01173876,0.09491817,0.15084443,0.19442741
-5.33966983,0.60717612,0.28000621,0.00000000,0.01252042,0.10006227,0.15982365,0.20562962
-5.33366683,0.63759148,0.29338863,0.00000000,0.01329622,0.10512820,0.16872340,0.21665925
-5.32766383,0.66710058,0.30627670,0.00000000,0.01405852,0.11007424,0.17746397,0.22741560
-5.32166083,0.69541519,0.31854312,0.00000000,0.01479915,0.11485442,0.18595766,0.23779006
-5.31565783,0.72222796,0.33005394,0.00000000,0.01550948,0.11941860,0.19410944,0.24766691
-5.30965483,0.74721537,0.34066992,0.00000000,0.01618055,0.12371294,0.20181794,0.25692456
-5.30365183,0.77004235,0.35024849,0.00000000,0.01680320,0.12768053,0.20897709,0.26543744
-5.29764882,0.79036840,0.35864639,0.00000000,0.01736830,0.13126245,0.21547820,0.27307837
-5.29164582,0.80785544,0.36572299,0.00000000,0.01786686,0.13439910,0.22121248,0.27972149
-5.28564282,0.82217686,0.37134410,0.00000000,0.01829034,0.13703181,0.22607403,0.28524561
-5.27963982,0.83302770,0.37538623,0.00000000,0.01863087,0.13910460,0.22996311,0.28953788
-5.27363682,0.84013546,0.37774112,0.00000000,0.01888146,0.14056624,0.23278950,0.29249768
-5.26763382,0.84327095,0.37832028,0.00000000,0.01903629,0.14137216,0.23447600,0.29404052
-5.26163082,0.84225878,0.37705926,0.00000000,0.01909091,0.14148647,0.23496166,0.29410167
-5.25562781,0.83698676,0.37392158,0.00000000,0.01904247,0.14088370,0.23420470,0.29263957
-5.24962481,0.82741379,0.36890185,0.00000000,0.01888985,0.13955036,0.23218496,0.28963850
-5.24362181,0.81357564,0.36202817,0.00000000,0.01863383,0.13748608,0.22890573,0.28511066
-5.23761881,0.79558838,0.35336332,0.00000000,0.01827711,0.13470435,0.22439475,0.27909736
-5.23161581,0.77364908,0.34300493,0.00000000,0.01782435,0.13123279,0.21870452,0.27166923
-5.22561281,0.74803371,0.33108442,0.00000000,0.01728213,0.12711285,0.21191165,0.26292555
-5.21960980,0.71909235,0.31776485,0.00000000,0.01665882,0.12239909,0.20411545,0.25299255
-5.21360680,0.68724184,0.30323767,0.00000000,0.01596444,0.11715790,0.19543579,0.24202097
-5.20760380,0.65295635,0.28771862,0.00000000,0.01521044,0.11146588,0.18601026,0.23018272
-5.20160080,0.61675615,0.27144298,0.00000000,0.01440951,0.10540782,0.17599084,0.21766714
-5.19559780,0.57919535,0.25466033,0.00000000,0.01357524,0.09907451,0.16554029,0.20467679
-5.18959480,0.54084902,0.23762921,0.00000000,0.01272194,0.09256039,0.15482829,0.19142308
-5.18359180,0.50230053,0.22061181,0.00000000,0.01186432,0.08596116,0.14402768,0.17812201
-5.17758879,0.46412940,0.20386900,0.00000000,0.01101724,0.07937151,0.13331084,0.16499004
-5.17158579,0.42690047,0.18765597,0.00000000,0.01019555,0.07288308,0.12284644,0.15224055
-5.16558279,0.39115452,0.17221844,0.00000000,0.00941381,0.06658256,0.11279663,0.14008065
-5.15957979,0.35740085,0.15778978,0.00000000,0.00868626,0.06055024,0.10331477,0.12870879
-5.15357679,0.32611182,0.14458892,0.00000000,0.00802660,0.05485888,0.09454370,0.11831295
-5.14757379,0.29771934,0.13281909,0.00000000,0.00744805,0.04957295,0.08661463,0.10906948
-5.14157079,0.27261331,0.12266726,0.00000000,0.00696325,0.04474819,0.07964654,0.10114264
-5.13556778,0.25114156,0.11430422,0.00000000,0.00658429,0.04043163,0.07374596,0.09468445
-5.12956478,0.23361116,0.10788508,0.00000000,0.00632277,0.03666175,0.06900723,0.08983507
-5.12356178,0.22029041,0.10354995,0.00000000,0.00618980,0.03346894,0.06551282,0.08672316
-5.11755878,0.21141130,0.10142464,0.00000000,0.00619604,0.03087611,0.06333391,0.08546641
-5.11155578,0.20717181,0.10162117,0.00000000,0.00635173,0.02889939,0.06253077,0.08617171
-5.10555278,0.20773768,0.10423784,0.00000000,0.00666664,0.02754877,0.06315308,0.08893515
-5.09954977,0.21324324,0.10935877,0.00000000,0.00715002,0.02682877,0.06523994,0.09384136
-5.09354677,0.22379109,0.11705270,0.00000000,0.00781046,0.02673897,0.06881961,0.10096238
-5.08754377,0.23945033,0.12737114,0.00000000,0.00865575,0.02727438,0.07390875,0.11035581
-5.08154077,0.26025333,0.14034569,0.00000000,0.00969256,0.02842565,0.08051142,0.12206235
-5.07553777,0.28619119,0.15598478,0.00000000,0.01092624,0.03017912,0.08861764,0.13610275
-5.06953477,0.31720792,0.17426977,0.00000000,0.01236037,0.03251666,0.09820175,0.15247425
-5.06353177,0.35319382,0.19515082,0.00000000,0.01399644,0.03541543,0.10922054,0.17114669
-5.05752876,0.39397833,0.21854259,0.00000000,0.01583338,0.03884745,0.12161139,0.19205853
-5.05152576,0.43932307,0.24432015,0.00000000,0.01786718,0.04277919,0.13529056,0.21511295
-5.04552276,0.48891533,0.27231536,0.00000000,0.02009043,0.04717113,0.15015173,0.24017442
-5.03951976,0.54236296,0.30231419,0.00000000,0.02249203,0.05197740,0.16606504,0.26706584
-5.03351676,0.59919100,0.33405498,0.00000000,0.02505684,0.05714552,0.18287679,0.29556677
-5.02751376,0.65884065,0.36722834,0.00000000,0.02776551,0.06261638,0.20040988,0.32541273
-5.02151076,0.72067121,0.40147854,0.00000000,0.03059438,0.06832440,0.21846523,0.35629612
-5.01550775,0.78396518,0.43640692,0.00000000,0.03351557,0.07419803,0.23682412,0.38786859
-5.00950475,0.84793687,0.47157710,0.00000000,0.03649721,0.08016056,0.25525167,0.41974523
-5.00350175,0.91174456,0.50652228,0.00000000,0.03950378,0.08613122,0.27350123,0.45151056
-4.99749875,0.97450620,0.54075436,0.00000000,0.04249671,0.09202668,0.29131987,0.48272612
-4.99149575,1.03531828,0.57377486,0.00000000,0.04543512,0.09776276,0.30845466,0.51293977
-4.98549275,1.09327749,0.60508717,0.00000000,0.04827666,0.10325653,0.32465967,0.54169624
-4.97948974,1.14750453,0.63420999,0.00000000,0.05097857,0.10842853,0.33970351,0.56854881
-4.97348674,1.19716933,0.66069130,0.00000000,0.05349877,0.11320516,0.35337703,0.59307163
-4.96748374,1.24151673,0.68412254,0.00000000,0.05579706,0.11752112,0.36550109,0.61487228
-4.96148074,1.27989177,0.70415235,0.00000000,0.05783635,0.12132187,0.37593398,0.63360413
-4.95547774,1.31176337,0.72049935,0.00000000,0.05958383,0.12456586,0.38457821,0.64897797
-4.94947474,1.33674566,0.73296342,0.00000000,0.06101209,0.12722661,0.39138640,0.66077243
-4.94347174,1.35461575,0.74143495,0.00000000,0.06210014,0.12929438,0.39636601,0.66884273
-4.93746873,1.36532718,0.74590166,0.00000000,0.06283421,0.13077745,0.39958264,0.67312740
-4.93146573,1.36901845,0.74645258,0.00000000,0.06320843,0.13170293,0.40116167,0.67365255
-4.92546273,1.36601575,0.74327899,0.00000000,0.06322520,0.13211693,0.40128816,0.67053351
-4.91945973,1.35682998,0.73667204,0.00000000,0.06289529,0.13208415,0.40020489,0.66397372
-4.91345673,1.34214757,0.72701727,0.00000000,0.06223773,0.13168685,0.39820851,0.65426075
-4.90745373,1.32281542,0.71478590,0.00000000,0.06127936,0.13102317,0.39564378,0.64175960
-4.90145073,1.29982034,0.70052321,0.00000000,0.06005413,0.13020481,0.39289609,0.62690345
-4.89544772,1.27426341,0.68483444,0.00000000,0.05860217,0.12935423,0.39038242,0.61018225
-4.88944472,1.24733014,0.66836845,0.00000000,0.05696862,0.12860129,0.38854082,0.59212933
-4.88344172,1.22025742,0.65179994,0.00000000,0.05520228,0.12807952,0.38781892,0.57330671
-4.87743872,1.19429819,0.63581045,0.00000000,0.05335419,0.12792211,0.38866150,0.55428952
-4.87143572,1.17068512,0.62106915,0.00000000,0.05147607,0.12825776,0.39149775,0.53565003
-4.86543272,1.15059442,0.60821371,0.00000000,0.04961876,0.12920650,0.39672834,0.51794193
-4.85942971,1.13511103,0.59783208,0.00000000,0.04783077,0.13087560,0.40471291,0.50168532
-4.85342671,1.12519621,0.59044566,0.00000000,0.04615683,0.13335580,0.41575812,0.48735286
-4.84742371,1.12165882,0.58649437,0.00000000,0.04463666,0.13671789,0.43010691,0.47535770
-4.84142071,1.12513089,0.58632413,0.00000000,0.04330385,0.14100985,0.44792903,0.46604319
-4.83541771,1.13604854,0.59017708,0.00000000,0.04218504,0.14625461,0.46931335,0.45967504
-4.82941471,1.15463857,0.59818481,0.00000000,0.04129931,0.15244850,0.49426220,0.45643581
-4.82341171,1.18091129,0.61036469,0.00000000,0.04065780,0.15956055,0.52268785,0.45642194
-4.81740870,1.21465958,0.62661954,0.00000000,0.04026364,0.16753255,0.55441138,0.45964333
-4.81140570,1.25546431,0.64674037,0.00000000,0.04011209,0.17628002,0.58916395,0.46602527
-4.80540270,1.30270568,0.67041225,0.00000000,0.04019097,0.18569388,0.62659059,0.47541272
-4.79939970,1.35558016,0.69722293,0.00000000,0.04048127,0.19564302,0.66625631,0.48757649
-4.79339670,1.41312240,0.72667399,0.00000000,0.04095795,0.20597743,0.70765447,0.50222125
-4.78739370,1.47423131,0.75819415,0.00000000,0.04159093,0.21653198,0.75021719,0.51899484
-4.78139070,1.53769951,0.79115422,0.00000000,0.04234614,0.22713065,0.79332753,0.53749877
-4.77538769,1.60224516,0.82488331,0.00000000,0.04318672,0.23759105,0.83633308,0.55729925
-4.76938469,1.66654524,0.85868589,0.00000000,0.04407416,0.24772913,0.87856061,0.57793872
-4.76338169,1.72926917,0.89185899,0.00000000,0.04496954,0.25736391,0.91933135,0.59894733
-4.75737869,1.78911200,0.92370930,0.00000000,0.04583464,0.26632207,0.95797654,0.61985417
-4.75137569,1.84482608,0.95356961,0.00000000,0.04663306,0.27444224,0.99385273,0.64019794
-4.74537269,1.89525048,0.98081419,0.00000000,0.04733116,0.28157898,1.02635645,0.65953694
-4.73936968,1.93933747,1.00487276,0.00000000,0.04789896,0.28760616,1.05493790,0.67745804
-4.73336668,1.97617539,1.02524275,0.00000000,0.04831080,0.29241981,1.07911326,0.69358467
-4.72736368,2.00500754,1.04149963,0.00000000,0.04854594,0.29594032,1.09847528,0.70758366
-4.72136068,2.02524676,1.05330506,0.00000000,0.04858896,0.29811390,1.11270204,0.71917093
-4.71535768,2.03648551,1.06041285,0.00000000,0.04842997,0.29891347,1.12156350,0.72811591
-4.70935468,2.03850139,1.06267260,0.00000000,0.04806470,0.29833874,1.12492587,0.73424489
-4.70335168,2.03125823,1.06003109,0.00000000,0.04749441,0.29641571,1.12275368,0.73744313
-4.69734867,2.01490295,1.05253142,0.00000000,0.04672571,0.29319554,1.11510958,0.73765592
-4.69134567,1.98975829,1.04031009,0.00000000,0.04577017,0.28875289,1.10215191,0.73488853
-4.68534267,1.95631201,1.02359210,0.00000000,0.04464391,0.28318379,1.08413020,0.72920518
-4.67933967,1.91520274,1.00268431,0.00000000,0.04336699,0.27660305,1.06137869,0.72072699
-4.67333667,1.86720295,0.97796722,0.00000000,0.04196287,0.26914138,1.03430825,0.70962897
-4.66733367,1.81319965,0.94988542,0.00000000,0.04045764,0.26094226,1.00339671,0.69613618
-4.66133067,1.75417304,0.91893698,0.00000000,0.03887937,0.25215856,0.96917804,0.68051887
-4.65532766,1.69117379,0.88566199,0.00000000,0.03725738,0.24294912,0.93223058,0.66308695
-4.64932466,1.62529939,0.85063047,0.00000000,0.03562143,0.23347522,0.89316467,0.64418351
-4.64332166,1.55766996,0.81443000,0.00000000,0.03400110,0.22389705,0.85260985,0.62417777
-4.63731866,1.48940411,0.77765327,0.00000000,0.03242501,0.21437036,0.81120202,0.60345727
-4.63131566,1.42159531,0.74088577,0.00000000,0.03092022,0.20504309,0.76957081,0.58241968
-4.62531266,1.35528920,0.70469393,0.00000000,0.02951161,0.19605236,0.72832740,0.56146418
-4.61930965,1.29146231,0.66961389,0.00000000,0.02822138,0.18752166,0.68805302,0.54098271
-4.61330665,1.23100272,0.63614116,0.00000000,0.02706852,0.17955835,0.64928835,0.52135119
-4.60730365,1.17469298,0.60472138,0.00000000,0.02606850,0.17225164,0.61252410,0.50292105
-4.60130065,1.12319574,0.57574231,0.00000000,0.02523296,0.16567095,0.57819275,0.48601127
-4.59529765,1.07704244,0.54952735,0.00000000,0.02456946,0.15986482,0.54666185,0.47090110
-4.58929465,1.03662535,0.52633059,0.00000000,0.02408144,0.15486039,0.51822869,0.45782383
-4.58329165,1.00219310,0.50633354,0.00000000,0.02376816,0.15066341,0.49311669,0.44696168
-4.57728864,0.97385000,0.48964369,0.00000000,0.02362479,0.14725891,0.47147342,0.43844221
-4.57128564,0.95155896,0.47629479,0.00000000,0.02364262,0.14461242,0.45337025,0.43233610
-4.56528264,0.93514812,0.46624893,0.00000000,0.02380928,0.14267175,0.43880371,0.42865671
-4.55927964,0.92432083,0.45940035,0.00000000,0.02410915,0.14136930,0.42769838,0.42736118
-4.55327664,0.91866886,0.45558075,0.00000000,0.02452374,0.14062483,0.41991136,0.42835326
-4.54727364,0.91768816,0.45456613,0.00000000,0.02503221,0.14034852,0.41523809,0.43148761
-4.54127064,0.92079698,0.45608475,0.00000000,0.02561194,0.14044432,0.41341940,0.43657548
-4.53526763,0.92735536,0.45982609,0.00000000,0.02623910,0.14081334,0.41414971,0.44339160
-4.52926463,0.93668573,0.46545051,0.00000000,0.02688927,0.14135731,0.41708593,0.45168192
-4.52326163,0.94809360,0.47259926,0.00000000,0.02753811,0.14198183,0.42185711,0.46117193
-4.51725863,0.96088776,0.48090462,0.00000000,0.02816195,0.14259930,0.42807436,0.47157529
-4.51125563,0.97439944,0.48999968,0.00000000,0.02873839,0.14313151,0.43534093,0.48260233
-4.50525263,0.98799951,0.49952773,0.00000000,0.02924692,0.14351170,0.44326207,0.49396826
-4.49924962,1.00111350,0.50915071,0.00000000,0.02966935,0.14368610,0.45145451,0.50540062
-4.49324662,1.01323380,0.51855663,0.00000000,0.02999033,0.14361474,0.45955516,0.51664579
-4.48724362,1.02392886,0.52746581,0.00000000,0.03019765,0.14327177,0.46722897,0.52747446
-4.48124062,1.03284918,0.53563563,0.00000000,0.03028258,0.14264508,0.47417566,0.53768569
-4.47523762,1.03973008,0.54286392,0.00000000,0.03023998,0.14173539,0.48013512,0.54710979
-4.46923462,1.04439154,0.54899087,0.00000000,0.03006849,0.14055489,0.48489150,0.55560976
-4.46323162,1.04673512,0.55389953,0.00000000,0.02977041,0.13912542,0.48827576,0.56308156
-4.45722861,1.04673868,0.55751504,0.00000000,0.02935170,0.13747649,0.49016693,0.56945326
-4.45122561,1.04444913,0.55980282,0.00000000,0.02882173,0.13564305,0.49049182,0.57468333
-4.44522261,1.03997390,0.56076576,0.00000000,0.02819305,0.13366337,0.48922354,0.57875821
-4.43921961,1.03347165,0.56044087,0.00000000,0.02748106,0.13157690,0.48637891,0.58168953
-4.43321661,1.02514277,0.55889546,0.00000000,0.02670361,0.12942246,0.48201489,0.58351116
-4.42721361,1.01522027,0.55622314,0.00000000,0.02588059,0.12723665,0.47622427,0.58427640
-4.42121061,1.00396123,0.55253990,0.00000000,0.02503343,0.12505267,0.46913093,0.58405533
-4.41520760,0.99163946,0.54798036,0.00000000,0.02418466,0.12289949,0.46088471,0.58293270
-4.40920460,0.97853925,0.54269432,0.00000000,0.02335734,0.12080149,0.45165627,0.58100625
-4.40320160,0.96495040,0.53684370,0.00000000,0.02257463,0.11877844,0.44163197,0.57838554
-4.39719860,0.95116441,0.53059981,0.00000000,0.02185919,0.11684575,0.43100899,0.57519115
-4.39119560,0.93747161,0.52414097,0.00000000,0.02123277,0.11501508,0.41999074,0.57155420
-4.38519260,0.92415886,0.51765021,0.00000000,0.02071565,0.11329506,0.40878261,0.56761590
-4.37918959,0.91150754,0.51131305,0.00000000,0.02032621,0.11169207,0.39758804,0.56352692
-4.37318659,0.89979140,0.50531508,0.00000000,0.02008046,0.11021105,0.38660495,0.55944638
-4.36718359,0.88927378,0.49983929,0.00000000,0.01999160,0.10885616,0.37602235,0.55554014
-4.36118059,0.88020404,0.49506281,0.00000000,0.02006968,0.10763129,0.36601725,0.55197828
-4.35517759,0.87281288,0.49115323,0.00000000,0.02032120,0.10654029,0.35675155,0.54893156
-4.34917459,0.86730642,0.48826417,0.00000000,0.02074879,0.10558701,0.34836912,0.54656684
-4.34317159,0.86385920,0.48653045,0.00000000,0.02135105,0.10477498,0.34099290,0.54504153
-4.33716858,0.86260619,0.48606266,0.00000000,0.02212230,0.10410690,0.33472202,0.54449715
-4.33116558,0.86363427,0.48694160,0.00000000,0.02305252,0.10358390,0.32962907,0.54505233
-4.32516258,0.86697359,0.48921278,0.00000000,0.02412740,0.10320466,0.32575758,0.54679553
-4.31915958,0.87258955,0.49288117,0.00000000,0.02532841,0.10296448,0.32311980,0.54977792
-4.31315658,0.88037580,0.49790682,0.00000000,0.02663310,0.10285438,0.32169499,0.55400691
-4.30715358,0.89014923,0.50420154,0.00000000,0.02801543,0.10286031,0.32142837,0.55944072
