energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up
-2.89044522,1.86089506,0.32900064,0.27685053,0.01285213,0.05914170,0.68797442,1.10940771,0.01352620,0.47686923
-2.88444222,1.77364283,0.31804925,0.26223539,0.01257520,0.05388219,0.66290410,1.05614588,0.01314753,0.45690232
-2.87843922,1.68684850,0.30884397,0.24797764,0.01230128,0.04899633,0.63620786,1.00231939,0.01279794,0.43702866
-2.87243622,1.60133980,0.30143082,0.23418153,0.01203157,0.04450762,0.60818564,0.94853472,0.01247605,0.41741081
-2.86643322,1.51785578,0.29579826,0.22093564,0.01176644,0.04042941,0.57914067,0.89535818,0.01217990,0.39819181
-2.86043022,1.43703554,0.29187980,0.20831181,0.01150549,0.03676548,0.54937371,0.84330553,0.01190693,0.37949341
-2.85442721,1.35941100,0.28955860,0.19636461,0.01124757,0.03351089,0.51917790,0.79283353,0.01165398,0.36141537
-2.84842421,1.28540339,0.28867373,0.18513147,0.01099088,0.03065306,0.48883410,0.74433368,0.01141740,0.34403538
-2.84242121,1.21532354,0.28902774,0.17463334,0.01073311,0.02817287,0.45860699,0.69812820,0.01119311,0.32740993
-2.83641821,1.14937569,0.29039532,0.16487578,0.01047159,0.02604600,0.42874179,0.65446841,0.01097676,0.31157569
-2.83041521,1.08766434,0.29253251,0.15585049,0.01020347,0.02424410,0.39946177,0.61353531,0.01076392,0.29655150
-2.82441221,1.03020380,0.29518626,0.14753712,0.00992592,0.02273607,0.37096645,0.57544231,0.01055023,0.28234072
-2.81840920,0.97692969,0.29810378,0.13990533,0.00963629,0.02148922,0.34343045,0.54023987,0.01033162,0.26893389
-2.81240620,0.92771204,0.30104146,0.13291689,0.00933231,0.02047034,0.31700303,0.50792159,0.01010443,0.25631146
-2.80640320,0.88236904,0.30377301,0.12652788,0.00901221,0.01964666,0.29180810,0.47843167,0.00986563,0.24444655
-2.80040020,0.84068109,0.30609640,0.12069086,0.00867488,0.01898668,0.26794477,0.45167302,0.00961290,0.23330754
-2.79439720,0.80240425,0.30783966,0.11535680,0.00831988,0.01846082,0.24548826,0.42751589,0.00934472,0.22286048
-2.78839420,0.76728282,0.30886498,0.11047691,0.00794755,0.01804196,0.22449110,0.40580637,0.00906044,0.21307108
-2.78239120,0.73506024,0.30907136,0.10600416,0.00755898,0.01770580,0.20498464,0.38637456,0.00876031,0.20390636
-2.77638819,0.70548828,0.30839555,0.10189451,0.00715597,0.01743111,0.18698061,0.36904201,0.00844540,0.19533581
-2.77038519,0.67833391,0.30681137,0.09810783,0.00674099,0.01719982,0.17047285,0.35362805,0.00811753,0.18733209
-2.76438219,0.65338398,0.30432753,0.09460844,0.00631703,0.01699698,0.15543905,0.33995507,0.00777922,0.17987123
-2.75837919,0.63044755,0.30098410,0.09136533,0.00588755,0.01681064,0.14184246,0.32785233,0.00743349,0.17293240
-2.75237619,0.60935603,0.29684785,0.08835211,0.00545626,0.01663165,0.12963365,0.31715851,0.00708376,0.16649731
-2.74637319,0.58996147,0.29200668,0.08554662,0.00502705,0.01645332,0.11875212,0.30772296,0.00673365,0.16054927
-2.74037019,0.57213312,0.28656353,0.08293034,0.00460378,0.01627112,0.10912789,0.29940575,0.00638680,0.15507203
-2.73436718,0.55575296,0.28063000,0.08048767,0.00419023,0.01608226,0.10068306,0.29207684,0.00604678,0.15004849
-2.72836418,0.54071053,0.27432008,0.07820504,0.00378989,0.01588536,0.09333323,0.28561442,0.00571686,0.14545947
-2.72236118,0.52689756,0.26774422,0.07607005,0.00340590,0.01568002,0.08698894,0.27990299,0.00539993,0.14128253
-2.71635818,0.51420299,0.26100406,0.07407066,0.00304100,0.01546649,0.08155710,0.27483112,0.00509840,0.13749105
-2.71035518,0.50250875,0.25418812,0.07219441,0.00269741,0.01524540,0.07694231,0.27028950,0.00481412,0.13405358
-2.70435218,0.49168678,0.24736848,0.07042792,0.00237684,0.01501744,0.07304827,0.26616922,0.00454832,0.13093367
-2.69834917,0.48159748,0.24059871,0.06875651,0.00208048,0.01478328,0.06977914,0.26236083,0.00430167,0.12809005
-2.69234617,0.47208984,0.23391308,0.06716408,0.00180899,0.01454339,0.06704097,0.25875392,0.00407423,0.12547733
-2.68634317,0.46300339,0.22732695,0.06563329,0.00156256,0.01429806,0.06474304,0.25523766,0.00386556,0.12304718
-2.68034017,0.45417166,0.22083837,0.06414591,0.00134094,0.01404748,0.06279931,0.25170209,0.00367477,0.12074995
-2.67433717,0.44542732,0.21443059,0.06268343,0.00114352,0.01379184,0.06112978,0.24804015,0.00350063,0.11853661
-2.66833417,0.43660845,0.20807551,0.06122791,0.00096937,0.01353155,0.05966181,0.24415035,0.00334164,0.11636106
-2.66233117,0.42756566,0.20173761,0.05976285,0.00081730,0.01326749,0.05833145,0.23993989,0.00319622,0.11418261
-2.65632816,0.41816975,0.19537824,0.05827430,0.00068599,0.01300131,0.05708457,0.23532804,0.00306277,0.11196851
-2.65032516,0.40831931,0.18896002,0.05675187,0.00057401,0.01273579,0.05587794,0.23024949,0.00293980,0.10969654
-2.64432216,0.39794793,0.18245096,0.05518977,0.00047988,0.01247508,0.05468012,0.22465751,0.00282603,0.10735734
-2.63831916,0.38703061,0.17582830,0.05358774,0.00040215,0.01222515,0.05347221,0.21852673,0.00272050,0.10495655
-2.63231616,0.37558894,0.16908165,0.05195181,0.00033944,0.01199399,0.05224838,0.21185524,0.00262263,0.10251656
-2.62631316,0.36369485,0.16221544,0.05029493,0.00029050,0.01179193,0.05101618,0.20466599,0.00253228,0.10007783
-2.62031016,0.35147267,0.15525052,0.04863725,0.00025420,0.01163185,0.04979667,0.19700733,0.00244978,0.09769974
-2.61430715,0.33909943,0.14822481,0.04700634,0.00022959,0.01152933,0.04862431,0.18895270,0.00237595,0.09546079
-2.60830415,0.32680338,0.14119315,0.04543693,0.00021588,0.01150271,0.04754663,0.18059942,0.00231208,0.09345834
-2.60230115,0.31486069,0.13422622,0.04397059,0.00021248,0.01157313,0.04662374,0.17206672,0.00225992,0.09180769
-2.59629815,0.30359068,0.12740872,0.04265501,0.00021899,0.01176440,0.04592759,0.16349304,0.00222160,0.09064063
-2.59029515,0.29334942,0.12083694,0.04154316,0.00023515,0.01210281,0.04554111,0.15503280,0.00219958,0.09010342
-2.58429215,0.28452231,0.11461575,0.04069217,0.00026089,0.01261690,0.04555713,0.14685274,0.00219656,0.09035423
-2.57828914,0.27751549,0.10885528,0.04016208,0.00029625,0.01333698,0.04607714,0.13912801,0.00221536,0.09156011
-2.57228614,0.27274669,0.10366733,0.04001442,0.00034137,0.01429470,0.04720991,0.13203818,0.00225886,0.09389357
-2.56628314,0.27063547,0.09916176,0.04031069,0.00039650,0.01552241,0.04906992,0.12576330,0.00232984,0.09752866
-2.56028014,0.27159329,0.09544292,0.04111078,0.00046188,0.01705247,0.05177560,0.12048012,0.00243084,0.10263685
-2.55427714,0.27601349,0.09260628,0.04247132,0.00053781,0.01891648,0.05544743,0.11635864,0.00256412,0.10938258
-2.54827414,0.28426148,0.09073538,0.04444407,0.00062450,0.02114434,0.06020581,0.11355894,0.00273143,0.11791864
-2.54227114,0.29666539,0.08989916,0.04707433,0.00072214,0.02376337,0.06616877,0.11222847,0.00293398,0.12838149
-2.53626813,0.31350718,0.09014974,0.05039940,0.00083077,0.02679726,0.07344947,0.11249980,0.00317233,0.14088664
-2.53026513,0.33501465,0.09152085,0.05444727,0.00095032,0.03026515,0.08215354,0.11448872,0.00344625,0.15552408
-2.52426213,0.36135440,0.09402673,0.05923532,0.00108054,0.03418053,0.09237626,0.11829289,0.00375473,0.17235411
-2.51825913,0.39262600,0.09766179,0.06476939,0.00122098,0.03855041,0.10419970,0.12399087,0.00409592,0.19140359
-2.51225613,0.42885761,0.10240087,0.07104299,0.00137100,0.04337439,0.11768974,0.13164164,0.00446709,0.21266273
-2.50625313,0.47000324,0.10820024,0.07803687,0.00152974,0.04864399,0.13289323,0.14128445,0.00486472,0.23608275
-2.50025013,0.51594181,0.11499928,0.08571896,0.00169610,0.05434208,0.14983519,0.15293923,0.00528452,0.26157439
-2.49424712,0.56647828,0.12272290,0.09404459,0.00186884,0.06044260,0.16851634,0.16660731,0.00572153,0.28900753
-2.48824412,0.62134692,0.13128455,0.10295721,0.00204648,0.06691041,0.18891094,0.18227264,0.00617029,0.31821191
-2.48224112,0.68021673,0.14058992,0.11238939,0.00222743,0.07370158,0.21096516,0.19990338,0.00662498,0.34897920
-2.47623812,0.74269918,0.15054110,0.12226435,0.00241000,0.08076379,0.23459595,0.21945395,0.00707964,0.38106622
-2.47023512,0.80835787,0.16104111,0.13249770,0.00259244,0.08803716,0.25969071,0.24086747,0.00752837,0.41419944
-2.46423212,0.87672019,0.17199880,0.14299960,0.00277299,0.09545534,0.28610766,0.26407856,0.00796559,0.44808062
-2.45822911,0.94729048,0.18333367,0.15367711,0.00294998,0.10294680,0.31367703,0.28901636,0.00838625,0.48239344
-2.45222611,1.01956421,0.19498062,0.16443671,0.00312185,0.11043644,0.34220314,0.31560788,0.00878612,0.51681086
-2.44622311,1.09304280,0.20689430,0.17518684,0.00328723,0.11784732,0.37146732,0.34378126,0.00916193,0.55100300
-2.44022011,1.16724836,0.21905284,0.18584045,0.00344499,0.12510253,0.40123152,0.37346913,0.00951163,0.58464528
-2.43421711,1.24173757,0.23146070,0.19631726,0.00359431,0.13212712,0.43124278,0.40461156,0.00983448,0.61742632
-2.42821411,1.31611433,0.24415036,0.20654588,0.00373468,0.13885000,0.46123811,0.43715864,0.01013116,0.64905550
-2.42221111,1.39004008,0.25718279,0.21646540,0.00386598,0.14520575,0.49094987,0.47107248,0.01040382,0.67926965
-2.41620810,1.46324156,0.27064639,0.22602653,0.00398845,0.15113625,0.52011139,0.50632823,0.01065601,0.70783871
-2.41020510,1.53551522,0.28465436,0.23519223,0.00410273,0.15659206,0.54846253,0.54291419,0.01089261,0.73456998
-2.40420210,1.60672809,0.29934047,0.24393764,0.00420981,0.16153357,0.57575521,0.58083075,0.01111964,0.75931099
-2.39819910,1.67681472,0.31485327,0.25224950,0.00431103,0.16593176,0.60175837,0.62008802,0.01134403,0.78195057
-2.39219610,1.74577037,0.33134893,0.26012491,0.00440802,0.16976858,0.62626252,0.66070217,0.01157333,0.80241839
-2.38619310,1.81364044,0.34898281,0.26756953,0.00450266,0.17303703,0.64908345,0.70269050,0.01181539,0.82068286
-2.38019010,1.88050666,0.36790021,0.27459542,0.00459698,0.17574077,0.67006508,0.74606533,0.01207799,0.83674755
-2.37418709,1.94647057,0.38822654,0.28121846,0.00469312,0.17789348,0.68908133,0.79082683,0.01236847,0.85064640
-2.36818409,2.01163504,0.41005747,0.28745559,0.00479320,0.17951781,0.70603698,0.83695518,0.01269332,0.86243799
-2.36218109,2.07608475,0.43344945,0.29332202,0.00489928,0.18064413,0.72086750,0.88440226,0.01305789,0.87219912
-2.35617809,2.13986659,0.45841103,0.29882854,0.00501322,0.18130904,0.73353786,0.93308329,0.01346603,0.88001819
-2.35017509,2.20297109,0.48489564,0.30397912,0.00513662,0.18155380,0.74404049,0.98286890,0.01391986,0.88598864
-2.34417209,2.26531575,0.51279604,0.30876887,0.00527071,0.18142258,0.75239250,1.03357803,0.01441956,0.89020284
-2.33816908,2.32673143,0.54194096,0.31318262,0.00541629,0.18096082,0.75863228,1.08497211,0.01496326,0.89274678
-2.33216608,2.38695248,0.57209410,0.31719405,0.00557367,0.18021361,0.76281576,1.13675102,0.01554700,0.89369572
-2.32616308,2.44561141,0.60295582,0.32076562,0.00574259,0.17922421,0.76501240,1.18855111,0.01616483,0.89311117
-2.32016008,2.50223846,0.63416736,0.32384913,0.00592221,0.17803274,0.76530130,1.23994569,0.01680892,0.89103912
-2.31415708,2.55626646,0.66531778,0.32638710,0.00611107,0.17667507,0.76376747,1.29044809,0.01746977,0.88750972
-2.30815408,2.60704074,0.69595320,0.32831466,0.00630710,0.17518205,0.76049845,1.33951758,0.01813655,0.88253823
-2.30215108,2.65383413,0.72558818,0.32956220,0.00650768,0.17357887,0.75558156,1.38656794,0.01879745,0.87612728
-2.29614807,2.69586622,0.75371876,0.33005827,0.00670960,0.17188481,0.74910165,1.43097867,0.01944004,0.86827001
-2.29014507,2.73232641,0.77983670,0.32973295,0.00690924,0.17011320,0.74113966,1.47210849,0.02005179,0.85895410
-2.28414207,2.76239973,0.80344439,0.32852123,0.00710255,0.16827161,0.73177182,1.50931087,0.02062041,0.84816617
-2.27813907,2.78529434,0.82406969,0.32636641,0.00728523,0.16636231,0.72106954,1.54195095,0.02113442,0.83589649
-2.27213607,2.80026976,0.84128044,0.32322328,0.00745283,0.16438289,0.70909996,1.56942339,0.02158346,0.82214340
-2.26613307,2.80666441,0.85469762,0.31906093,0.00760088,0.16232701,0.69592697,1.59117046,0.02195879,0.80691749
-2.26013007,2.80392164,0.86400716,0.31386511,0.00772503,0.16018533,0.68161268,1.60669971,0.02225357,0.79024505
-2.25412706,2.79161294,0.86896950,0.30763990,0.00782119,0.15794649,0.66621916,1.61560059,0.02246320,0.77217073
-2.24812406,2.76945758,0.86942689,0.30040879,0.00788567,0.15559808,0.64981029,1.61755926,0.02258555,0.75275929
-2.24212106,2.73733786,0.86530807,0.29221495,0.00791534,0.15312772,0.63245359,1.61237116,0.02262113,0.73209625
-2.23611806,2.69530939,0.85663016,0.28312085,0.00790768,0.15052406,0.61422201,1.59995062,0.02257319,0.71028772
-2.23011506,2.64360611,0.84349791,0.27320718,0.00786093,0.14777768,0.59519536,1.58033732,0.02244773,0.68745914
-2.22411206,2.58263990,0.82610021,0.26257106,0.00777415,0.14488204,0.57546153,1.55369909,0.02225351,0.66375334
-2.21810905,2.51299480,0.80470428,0.25132386,0.00764724,0.14183425,0.55511722,1.52033107,0.02200189,0.63932795
-2.21210605,2.43541621,0.77964767,0.23958844,0.00748098,0.13863572,0.53426837,1.48065104,0.02170667,0.61435231
-2.20610305,2.35079538,0.75132845,0.22749617,0.00727700,0.13529275,0.51303002,1.43519124,0.02138384,0.58900418
-2.20010005,2.26014996,0.72019413,0.21518376,0.00703774,0.13181692,0.49152584,1.38458664,0.02105126,0.56346630
-2.19409705,2.16460107,0.68672943,0.20279001,0.00676636,0.12822537,0.46988721,1.32956038,0.02072831,0.53792315
-2.18809405,2.06534790,0.65144377,0.19045263,0.00646667,0.12454086,0.44825192,1.27090655,0.02043544,0.51255775
-2.18209105,1.96364045,0.61485846,0.17830523,0.00614300,0.12079171,0.42676254,1.20947104,0.02019369,0.48754893
-2.17608804,1.86075139,0.57749434,0.16647453,0.00580006,0.11701152,0.40556449,1.14613105,0.02002414,0.46306883
-2.17008504,1.75794771,0.53986004,0.15507788,0.00544279,0.11323872,0.38480390,1.08177392,0.01994738,0.43928081
-2.16408204,1.65646306,0.50244119,0.14422120,0.00507624,0.10951592,0.36462524,1.01727595,0.01998285,0.41633764
-2.15807904,1.55747137,0.46569093,0.13399720,0.00470542,0.10588903,0.34516885,0.95348190,0.02014825,0.39438004
-2.15207604,1.46206247,0.43002178,0.12448404,0.00433517,0.10240624,0.32656831,0.89118577,0.02045890,0.37353535
-2.14607304,1.37122025,0.39579917,0.11574445,0.00397001,0.09911682,0.30894787,0.83111345,0.02092712,0.35391636
-2.14007004,1.28580382,0.36333649,0.10782503,0.00361408,0.09606978,0.29241979,0.77390779,0.02156164,0.33562021
-2.13406703,1.20653212,0.33289191,0.10075616,0.00327102,0.09331233,0.27708185,0.72011635,0.02236708,0.31872728
-2.12806403,1.13397214,0.30466672,0.09455195,0.00294397,0.09088840,0.26301498,0.67018237,0.02334352,0.30330006
-2.12206103,1.06853121,0.27880531,0.08921076,0.00263546,0.08883704,0.25028107,0.62443885,0.02448614,0.28938203
-2.11605803,1.01045324,0.25539654,0.08471575,0.00234744,0.08719086,0.23892114,0.58310619,0.02578502,0.27699658
-2.11005503,0.95981908,0.23447643,0.08103586,0.00208130,0.08597458,0.22895389,0.54629306,0.02722510,0.26614594
-2.10405203,0.91655104,0.21603195,0.07812689,0.00183785,0.08520371,0.22037468,0.51400051,0.02878625,0.25681036
-2.09804902,0.88042115,0.20000584,0.07593287,0.00161743,0.08488349,0.21315507,0.48612907,0.03044362,0.24894759
-2.09204602,0.85106330,0.18630215,0.07438753,0.00141992,0.08500806,0.20724298,0.46248857,0.03216807,0.24249270
-2.08604302,0.82798862,0.17479240,0.07341602,0.00124484,0.08555998,0.20256349,0.44281014,0.03392683,0.23735846
-2.08004002,0.81060384,0.16532215,0.07293672,0.00109142,0.08651015,0.19902034,0.42676011,0.03568437,0.23343636
-2.07403702,0.79823216,0.15771776,0.07286322,0.00095871,0.08781811,0.19649809,0.41395508,0.03740332,0.23059825
-2.06803402,0.79013593,0.15179324,0.07310629,0.00084562,0.08943277,0.19486496,0.40397789,0.03904556,0.22869878
-2.06203102,0.78554053,0.14735696,0.07357605,0.00075109,0.09129358,0.19397623,0.39639367,0.04057343,0.22757847
-2.05602801,0.78365879,0.14421812,0.07418401,0.00067410,0.09333204,0.19367817,0.39076557,0.04195088,0.22706757
-2.05002501,0.78371518,0.14219281,0.07484517,0.00061383,0.09547366,0.19381232,0.38666966,0.04314468,0.22699039
-2.04402201,0.78496896,0.14110955,0.07547999,0.00056971,0.09764014,0.19422001,0.38370835,0.04412555,0.22717014
-2.03801901,0.78673566,0.14081421,0.07601620,0.00054150,0.09975177,0.19474692,0.38152218,0.04486916,0.22743404
-2.03201601,0.78840620,0.14117428,0.07639048,0.00052942,0.10173003,0.19524755,0.37979937,0.04535703,0.22761846
-2.02601301,0.78946294,0.14208225,0.07654980,0.00053416,0.10350014,0.19558938,0.37828303,0.04557716,0.22757400
-2.02001001,0.78949229,0.14345832,0.07645255,0.00055704,0.10499359,0.19565654,0.37677588,0.04552452,0.22717017
-2.01400700,0.78819352,0.14525216,0.07606926,0.00059997,0.10615047,0.19535289,0.37514228,0.04520126,0.22629956
-2.00800400,0.78538344,0.14744385,0.07538308,0.00066562,0.10692156,0.19460436,0.37330786,0.04461665,0.22488119
-2.00200100,0.78099696,0.15004397,0.07438973,0.00075738,0.10726999,0.19336038,0.37125664,0.04378685,0.22286309
-1.99599800,0.77508367,0.15309290,0.07309723,0.00087947,0.10717254,0.19159454,0.36902610,0.04273439,0.22022377
-1.98999500,0.76780054,0.15665920,0.07152519,0.00103688,0.10662040,0.18930422,0.36670042,0.04148745,0.21697265
-1.98399200,0.75940129,0.16083738,0.06970384,0.00123547,0.10561944,0.18650943,0.36440219,0.04007898,0.21314938
-1.97798899,0.75022275,0.16574481,0.06767265,0.00148184,0.10418987,0.18325082,0.36228323,0.03854569,0.20882211
-1.97198599,0.74066896,0.17151805,0.06547888,0.00178333,0.10236550,0.17958701,0.36051471,0.03692695,0.20408475
-1.96598299,0.73119344,0.17830848,0.06317579,0.00214793,0.10019237,0.17559130,0.35927721,0.03526363,0.19905325
-1.95997999,0.72228048,0.18627744,0.06082083,0.00258409,0.09772702,0.17134808,0.35875089,0.03359691,0.19386127
-1.95397699,0.71442594,0.19559072,0.05847370,0.00310059,0.09503442,0.16694888,0.35910645,0.03196719,0.18865518
-1.94797399,0.70811829,0.20641269,0.05619444,0.00370628,0.09218551,0.16248844,0.36049685,0.03041297,0.18358863
-1.94197099,0.70382039,0.21889997,0.05404155,0.00440982,0.08925468,0.15806082,0.36305027,0.02896995,0.17881698
-1.93596798,0.70195251,0.23319475,0.05207019,0.00521932,0.08631710,0.15375577,0.36686445,0.02767012,0.17449169
-1.92996498,0.70287706,0.24941795,0.05033058,0.00614199,0.08344601,0.14965545,0.37200231,0.02654105,0.17075481
-1.92396198,0.70688531,0.26766228,0.04886652,0.00718377,0.08071027,0.14583161,0.37848923,0.02560534,0.16773389
-1.91795898,0.71418641,0.28798528,0.04771415,0.00834885,0.07817199,0.14234338,0.38631165,0.02488013,0.16553735
-1.91195598,0.72489891,0.31040276,0.04690089,0.00963928,0.07588448,0.13923555,0.39541711,0.02437688,0.16425040
-1.90595298,0.73904500,0.33488264,0.04644474,0.01105454,0.07389054,0.13653754,0.40571558,0.02410114,0.16393183
-1.89994997,0.75654739,0.36133964,0.04635371,0.01259117,0.07222121,0.13426293,0.41708200,0.02405257,0.16461148
-1.89394697,0.77722915,0.38963094,0.04662559,0.01424244,0.07089490,0.13240961,0.42935980,0.02422508,0.16628875
-1.88794397,0.80081636,0.41955332,0.04724798,0.01599808,0.06991700,0.13096045,0.44236543,0.02460698,0.16893192
-1.88194097,0.82694366,0.45084185,0.04819856,0.01784418,0.06927998,0.12988446,0.45589365,0.02518140,0.17247856
-1.87593797,0.85516263,0.48317061,0.04944569,0.01976311,0.06896392,0.12913835,0.46972353,0.02592671,0.17683683
-1.86993497,0.88495292,0.51615551,0.05094920,0.02173368,0.06893750,0.12866854,0.48362497,0.02681709,0.18188781
-1.86393197,0.91573594,0.54935950,0.05266144,0.02373137,0.06915939,0.12841331,0.49736581,0.02782315,0.18748864
-1.85792896,0.94689103,0.58230007,0.05452856,0.02572876,0.06957992,0.12830530,0.51071912,0.02891271,0.19347659
-1.85192596,0.97777348,0.61445918,0.05649200,0.02769608,0.07014313,0.12827410,0.52347079,0.03005157,0.19967377
-1.84592296,1.00773435,0.64529529,0.05849013,0.02960192,0.07078896,0.12824887,0.53542720,0.03120443,0.20589254
-1.83991996,1.03614128,0.67425727,0.06045995,0.03141404,0.07145560,0.12816104,0.54642262,0.03233574,0.21194124
-1.83391696,1.06239982,0.70079978,0.06233900,0.03310028,0.07208188,0.12794693,0.55632646,0.03341069,0.21763028
-1.82791396,1.08597449,0.72439943,0.06406711,0.03462955,0.07260967,0.12755019,0.56504982,0.03439612,0.22277824
-1.82191096,1.10640898,0.74457137,0.06558825,0.03597278,0.07298607,0.12692409,0.57255137,0.03526143,0.22721782
-1.81590795,1.12334443,0.76088527,0.06685224,0.03710390,0.07316557,0.12603355,0.57884208,0.03597941,0.23080146
-1.80990495,1.13653535,0.77298025,0.06781620,0.03800075,0.07311177,0.12485683,0.58398886,0.03652700,0.23340630
-1.80390195,1.14586221,0.78057795,0.06844591,0.03864586,0.07279890,0.12338691,0.58811660,0.03688593,0.23493845
-1.79789895,1.15134026,0.78349308,0.06871683,0.03902708,0.07221292,0.12163234,0.59140870,0.03704319,0.23533627
-1.79189595,1.15312406,0.78164092,0.06861478,0.03913807,0.07135223,0.11961778,0.59410584,0.03699137,0.23457254
-1.78589295,1.15150740,0.77504141,0.06813633,0.03897855,0.07022795,0.11738400,0.59650302,0.03672878,0.23265552
-1.77988994,1.14691854,0.76381958,0.06728878,0.03855436,0.06886370,0.11498735,0.59894484,0.03625943,0.22962873
-1.77388694,1.13991087,0.74820217,0.06608983,0.03787732,0.06729510,0.11249888,0.60181922,0.03559280,0.22556957
-1.76788394,1.13114936,0.72851067,0.06456686,0.03696480,0.06556871,0.11000287,0.60554959,0.03474342,0.22058675
-1.76188094,1.12139309,0.70515108,0.06275594,0.03583924,0.06374070,0.10759503,0.61058593,0.03373030,0.21481670
-1.75587794,1.11147476,0.67860074,0.06070054,0.03452734,0.06187523,0.10538021,0.61739477,0.03257626,0.20841910
-1.74987494,1.10227772,0.64939301,0.05845003,0.03305928,0.06004245,0.10346995,0.62644858,0.03130708,0.20157168
-1.74387194,1.09471149,0.61810029,0.05605811,0.03146770,0.05831647,0.10197957,0.63821476,0.02995064,0.19446456
-1.73786893,1.08968646,0.58531631,0.05358099,0.02978675,0.05677305,0.10102518,0.65314460,0.02853604,0.18729429
-1.73186593,1.08808882,0.55163836,0.05107576,0.02805105,0.05548732,0.10072057,0.67166234,0.02709261,0.18025786
-1.72586293,1.09075629,0.51765017,0.04859865,0.02629473,0.05453148,0.10117403,0.69415471,0.02564913,0.17354689
-1.71985993,1.09845534,0.48390617,0.04620346,0.02455051,0.05397257,0.10248517,0.72096111,0.02423293,0.16734213
-1.71385693,1.11186067,0.45091762,0.04394017,0.02284891,0.05387030,0.10474194,0.75236443,0.02286924,0.16180855
-1.70785393,1.13153710,0.41914109,0.04185368,0.02121750,0.05427517,0.10801774,0.78858285,0.02158059,0.15709107
-1.70185093,1.15792437,0.38896952,0.03998286,0.01968042,0.05522674,0.11236884,0.82976250,0.02038628,0.15331102
-1.69584792,1.19132511,0.36072612,0.03835977,0.01825794,0.05675215,0.11783216,0.87597118,0.01930212,0.15056351
-1.68984492,1.23189590,0.33466100,0.03700913,0.01696619,0.05886501,0.12442333,0.92719317,0.01834019,0.14891561
-1.68384192,1.27964167,0.31095048,0.03594813,0.01581705,0.06156456,0.13213532,0.98332515,0.01750879,0.14840540
-1.67783892,1.33441336,0.28969885,0.03518631,0.01481819,0.06483530,0.14093755,1.04417350,0.01681248,0.14904188
-1.67183592,1.39590882,0.27094231,0.03472581,0.01397314,0.06864689,0.15077554,1.10945288,0.01625231,0.15080570
-1.66583292,1.46367686,0.25465464,0.03456171,0.01328159,0.07295451,0.16157118,1.17878647,0.01582599,0.15365058
-1.65982991,1.53712452,0.24075435,0.03468257,0.01273965,0.07769968,0.17322365,1.25170784,0.01552832,0.15750544
-1.65382691,1.61552733,0.22911271,0.03507111,0.01234025,0.08281141,0.18561099,1.32766479,0.01535152,0.16227712
-1.64782391,1.69804254,0.21956252,0.03570500,0.01207354,0.08820780,0.19859230,1.40602513,0.01528567,0.16785360
-1.64182091,1.78372519,0.21190700,0.03655766,0.01192733,0.09379802,0.21201057,1.48608474,0.01531921,0.17410757
-1.63581791,1.87154671,0.20592864,0.03759926,0.01188758,0.09948459,0.22569613,1.56707759,0.01543933,0.18090045
-1.62981491,1.96041591,0.20139773,0.03879759,0.01193881,0.10516598,0.23947052,1.64818809,0.01563246,0.18808649
-1.62381191,2.04920184,0.19808019,0.04011903,0.01206459,0.11073943,0.25315086,1.72856518,0.01588469,0.19551708
-1.61780890,2.13675812,0.19574477,0.04152947,0.01224795,0.11610391,0.26655446,1.80733827,0.01618215,0.20304505
-1.61180590,2.22194809,0.19416921,0.04299522,0.01247182,0.12116310,0.27950364,1.88363428,0.01651137,0.21052891
-1.60580290,2.30367011,0.19314554,0.04448380,0.01271939,0.12582839,0.29183041,1.95659557,0.01685961,0.21783682
-1.59979990,2.38088230,0.19248431,0.04596472,0.01297447,0.13002166,0.30338119,2.02539797,0.01721511,0.22485031
-1.59379690,2.45262580,0.19201774,0.04741013,0.01322185,0.13367788,0.31402099,2.08926839,0.01756734,0.23146759
-1.58779390,2.51804590,0.19160198,0.04879537,0.01344753,0.13674725,0.32363724,2.14750129,0.01790709,0.23760630
-1.58179090,2.57641015,0.19111828,0.05009943,0.01363903,0.13919700,0.33214285,2.19947339,0.01822670,0.24320566
-1.57578789,2.62712285,0.19047335,0.05130522,0.01378556,0.14101257,0.33947855,2.24465605,0.01852005,0.24822793
-1.56978489,2.66973536,0.18959889,0.05239978,0.01387819,0.14219823,0.34561431,2.28262491,0.01878265,0.25265907
-1.56378189,2.70395188,0.18845040,0.05337432,0.01390998,0.14277705,0.35054980,2.31306626,0.01901158,0.25650866
-1.55777889,2.72963045,0.18700536,0.05422414,0.01387604,0.14279020,0.35431378,2.33578024,0.01920549,0.25980890
-1.55177589,2.74677927,0.18526098,0.05494842,0.01377353,0.14229557,0.35696257,2.35068055,0.01936453,0.26261286
-1.54577289,2.75554853,0.18323153,0.05554988,0.01360166,0.14136579,0.35857745,2.35779105,0.01949020,0.26499191
-1.53976988,2.75621818,0.18094549,0.05603441,0.01336155,0.14008567,0.35926128,2.35723936,0.01958528,0.26703245
-1.53376688,2.74918218,0.17844252,0.05641051,0.01305616,0.13854913,0.35913419,2.34924801,0.01965365,0.26883199
-1.52776388,2.73493004,0.17577046,0.05668879,0.01269005,0.13685575,0.35832881,2.33412351,0.01970016,0.27049477
