energy_ev,total_up,B_p_up,B_d_up,Cd_p_up,Cd_d_up,S_s_up,S_p_up
-5.65182591,1.02402419,0.08750799,0.00000000,0.62291007,0.16516004,0.00406898,0.31387443
-5.64582291,1.00078455,0.08580031,0.00000000,0.61211618,0.16032244,0.00364630,0.30813559
-5.63981991,0.97755747,0.08409746,0.00000000,0.60048408,0.15549583,0.00326178,0.30264557
-5.63381691,0.95425309,0.08239346,0.00000000,0.58800411,0.15067477,0.00291372,0.29733134
-5.62781391,0.93078950,0.08068115,0.00000000,0.57468629,0.14585617,0.00260120,0.29211876
-5.62181091,0.90709043,0.07895206,0.00000000,0.56055556,0.14103870,0.00232405,0.28693332
-5.61580790,0.88308468,0.07719644,0.00000000,0.54564782,0.13622248,0.00208287,0.28170146
-5.60980490,0.85870723,0.07540359,0.00000000,0.53000694,0.13140893,0.00187898,0.27635253
-5.60380190,0.83390212,0.07356230,0.00000000,0.51368278,0.12660088,0.00171452,0.27082124
-5.59779890,0.80862680,0.07166150,0.00000000,0.49673036,0.12180294,0.00159252,0.26505050
-5.59179590,0.78285782,0.06969094,0.00000000,0.47921003,0.11702204,0.00151699,0.25899460
-5.58579290,0.75659729,0.06764207,0.00000000,0.46118846,0.11226815,0.00149310,0.25262239
-5.57978989,0.72987979,0.06550880,0.00000000,0.44274035,0.10755515,0.00152735,0.24592044
-5.57378689,0.70277913,0.06328829,0.00000000,0.42395040,0.10290166,0.00162773,0.23889587
-5.56778389,0.67541447,0.06098167,0.00000000,0.40491558,0.09833192,0.00180396,0.23157871
-5.56178089,0.64795543,0.05859451,0.00000000,0.38574700,0.09387655,0.00206766,0.22402371
-5.55577789,0.62062560,0.05613726,0.00000000,0.36657159,0.08957312,0.00243253,0.21631131
-5.54977489,0.59370425,0.05362536,0.00000000,0.34753293,0.08546656,0.00291450,0.20854781
-5.54377189,0.56752602,0.05107924,0.00000000,0.32879142,0.08160925,0.00353186,0.20086466
-5.53776888,0.54247833,0.04852403,0.00000000,0.31052349,0.07806089,0.00430527,0.19341682
-5.53176588,0.51899670,0.04598911,0.00000000,0.29291984,0.07488796,0.00525772,0.18638022
-5.52576288,0.49755787,0.04350750,0.00000000,0.27618287,0.07216293,0.00641442,0.17994844
-5.51975988,0.47867104,0.04111505,0.00000000,0.26052311,0.06996312,0.00780254,0.17432861
-5.51375688,0.46286734,0.03884961,0.00000000,0.24615507,0.06836933,0.00945083,0.16973674
-5.50775388,0.45068802,0.03675002,0.00000000,0.23329248,0.06746407,0.01138916,0.16639251
-5.50175088,0.44267149,0.03485519,0.00000000,0.22214315,0.06732972,0.01364787,0.16451375
-5.49574787,0.43933975,0.03320309,0.00000000,0.21290369,0.06804640,0.01625697,0.16431068
-5.48974487,0.44118447,0.03182989,0.00000000,0.20575421,0.06968978,0.01924530,0.16598017
-5.48374187,0.44865315,0.03076902,0.00000000,0.20085324,0.07232872,0.02263949,0.16969996
-5.47773887,0.46213564,0.03005051,0.00000000,0.19833305,0.07602304,0.02646289,0.17562328
-5.47173587,0.48195149,0.02970027,0.00000000,0.19829539,0.08082123,0.03073439,0.18387368
-5.46573287,0.50833830,0.02973957,0.00000000,0.20080799,0.08675828,0.03546727,0.19454045
-5.45972986,0.54144143,0.03018464,0.00000000,0.20590172,0.09385374,0.04066804,0.20767464
-5.45372686,0.58130534,0.03104629,0.00000000,0.21356854,0.10210997,0.04633534,0.22328575
-5.44772386,0.62786677,0.03232978,0.00000000,0.22376038,0.11151073,0.05245900,0.24133927
-5.44172086,0.68094999,0.03403461,0.00000000,0.23638877,0.12202006,0.05901920,0.26175517
-5.43571786,0.74026415,0.03615451,0.00000000,0.25132544,0.13358163,0.06598592,0.28440721
-5.42971486,0.80540303,0.03867745,0.00000000,0.26840373,0.14611848,0.07331856,0.30912345
-5.42371186,0.87584715,0.04158573,0.00000000,0.28742073,0.15953322,0.08096591,0.33568763
-5.41770885,0.95096817,0.04485603,0.00000000,0.30814027,0.17370876,0.08886640,0.36384160
-5.41170585,1.03003571,0.04845964,0.00000000,0.33029646,0.18850948,0.09694870,0.39328887
-5.40570285,1.11222631,0.05236260,0.00000000,0.35359785,0.20378285,0.10513261,0.42369885
-5.39969985,1.19663449,0.05652595,0.00000000,0.37773201,0.21936155,0.11333028,0.45471218
-5.39369685,1.28228567,0.06090599,0.00000000,0.40237052,0.23506591,0.12144772,0.48594655
-5.38769385,1.36815064,0.06545462,0.00000000,0.42717409,0.25070678,0.12938657,0.51700330
-5.38169085,1.45316144,0.07011971,0.00000000,0.45179793,0.26608862,0.13704599,0.54747428
-5.37568784,1.53622825,0.07484552,0.00000000,0.47589706,0.28101281,0.14432483,0.57694914
-5.36968484,1.61625705,0.07957332,0.00000000,0.49913161,0.29528116,0.15112376,0.60502259
-5.36368184,1.69216773,0.08424194,0.00000000,0.52117196,0.30869943,0.15734749,0.63130174
-5.35767884,1.76291237,0.08878856,0.00000000,0.54170374,0.32108087,0.16290691,0.65541318
-5.35167584,1.82749343,0.09314956,0.00000000,0.56043253,0.33224970,0.16772113,0.67700971
-5.34567284,1.88498153,0.09726150,0.00000000,0.57708838,0.34204444,0.17171936,0.69577670
-5.33966983,1.93453264,0.10106220,0.00000000,0.59143004,0.35032104,0.17484256,0.71143784
-5.33366683,1.97540438,0.10449191,0.00000000,0.60324891,0.35695575,0.17704481,0.72376027
-5.32766383,2.00697102,0.10749459,0.00000000,0.61237269,0.36184771,0.17829445,0.73255896
-5.32166083,2.02873725,0.11001921,0.00000000,0.61866878,0.36492112,0.17857477,0.73770037
-5.31565783,2.04035000,0.11202108,0.00000000,0.62204732,0.36612705,0.17788451,0.73910526
-5.30965483,2.04160832,0.11346312,0.00000000,0.62246385,0.36544476,0.17623790,0.73675051
-5.30365183,2.03247083,0.11431707,0.00000000,0.61992156,0.36288256,0.17366436,0.73067017
-5.29764882,2.01306058,0.11456457,0.00000000,0.61447305,0.35847806,0.17020795,0.72095539
-5.29164582,1.98366680,0.11419804,0.00000000,0.60622143,0.35229800,0.16592644,0.70775343
-5.28564282,1.94474356,0.11322135,0.00000000,0.59532078,0.34443734,0.16089006,0.69126559
-5.27963982,1.89690492,0.11165016,0.00000000,0.58197575,0.33501786,0.15518010,0.67174414
-5.27363682,1.84091661,0.10951203,0.00000000,0.56644027,0.32418616,0.14888721,0.64948823
-5.26763382,1.77768419,0.10684612,0.00000000,0.54901530,0.31211109,0.14210952,0.62483881
-5.26163082,1.70823778,0.10370263,0.00000000,0.53004541,0.29898067,0.13495074,0.59817263
-5.25562781,1.63371357,0.10014187,0.00000000,0.50991440,0.28499857,0.12751807,0.56989552
-5.24962481,1.55533260,0.09623297,0.00000000,0.48903968,0.27038018,0.11992013,0.54043485
-5.24362181,1.47437710,0.09205243,0.00000000,0.46786566,0.25534842,0.11226496,0.51023163
-5.23761881,1.39216513,0.08768231,0.00000000,0.44685612,0.24012937,0.10465798,0.47973217
-5.23161581,1.31002396,0.08320833,0.00000000,0.42648567,0.22494779,0.09720023,0.44937965
-5.22561281,1.22926319,0.07871781,0.00000000,0.40723050,0.21002273,0.08998655,0.41960576
-5.21960980,1.15114795,0.07429759,0.00000000,0.38955851,0.19556330,0.08310415,0.39082260
-5.21360680,1.07687319,0.07003192,0.00000000,0.37391911,0.18176467,0.07663126,0.36341512
-5.20760380,1.00753958,0.06600047,0.00000000,0.36073288,0.16880448,0.07063605,0.33773418
-5.20160080,0.94413160,0.06227646,0.00000000,0.35038132,0.15683966,0.06517575,0.31409046
-5.19559780,0.88749842,0.05892498,0.00000000,0.34319697,0.14600380,0.06029608,0.29274935
-5.18959480,0.83833796,0.05600152,0.00000000,0.33945414,0.13640507,0.05603084,0.27392685
-5.18359180,0.79718447,0.05355079,0.00000000,0.33936062,0.12812475,0.05240175,0.25778673
-5.17758879,0.76439983,0.05160587,0.00000000,0.34305044,0.12121635,0.04941859,0.24443870
-5.17158579,0.74016884,0.05018754,0.00000000,0.35057819,0.11570539,0.04707938,0.23393793
-5.16558279,0.72449840,0.04930411,0.00000000,0.36191499,0.11158978,0.04537094,0.22628563
-5.15957979,0.71722068,0.04895138,0.00000000,0.37694634,0.10884070,0.04426949,0.22143077
-5.15357679,0.71800018,0.04911308,0.00000000,0.39547218,0.10740414,0.04374148,0.21927291
-5.14757379,0.72634444,0.04976145,0.00000000,0.41720911,0.10720285,0.04374458,0.21966593
-5.14157079,0.74161816,0.05085823,0.00000000,0.44179503,0.10813877,0.04422872,0.22242267
-5.13556778,0.76306060,0.05235582,0.00000000,0.46879609,0.11009586,0.04513735,0.22732034
-5.12956478,0.78980553,0.05419869,0.00000000,0.49771595,0.11294324,0.04640874,0.23410649
-5.12356178,0.82090365,0.05632495,0.00000000,0.52800712,0.11653854,0.04797736,0.24250553
-5.11755878,0.85534653,0.05866808,0.00000000,0.55908418,0.12073148,0.04977533,0.25222546
-5.11155578,0.89209184,0.06115875,0.00000000,0.59033847,0.12536750,0.05173386,0.26296486
-5.10555278,0.93008889,0.06372666,0.00000000,0.62115382,0.13029132,0.05378473,0.27441971
-5.09954977,0.96830392,0.06630240,0.00000000,0.65092284,0.13535055,0.05586167,0.28629009
-5.09354677,1.00574437,0.06881921,0.00000000,0.67906315,0.14039889,0.05790171,0.29828645
-5.08754377,1.04148143,0.07121466,0.00000000,0.70503300,0.14529922,0.05984639,0.31013529
-5.08154077,1.07467008,0.07343214,0.00000000,0.72834574,0.14992622,0.06164282,0.32158423
-5.07553777,1.10456628,0.07542214,0.00000000,0.74858257,0.15416859,0.06324452,0.33240615
-5.06953477,1.13054057,0.07714329,0.00000000,0.76540311,0.15793075,0.06461217,0.34240253
-5.06353177,1.15208796,0.07856319,0.00000000,0.77855349,0.16113404,0.06571397,0.35140582
-5.05752876,1.16883386,0.07965889,0.00000000,0.78787168,0.16371740,0.06652592,0.35928093
-5.05152576,1.18053610,0.08041711,0.00000000,0.79329002,0.16563746,0.06703174,0.36592576
-5.04552276,1.18708329,0.08083428,0.00000000,0.79483488,0.16686828,0.06722269,0.37127108
-5.03951976,1.18848975,0.08091621,0.00000000,0.79262381,0.16740049,0.06709708,0.37527960
-5.03351676,1.18488770,0.08067767,0.00000000,0.78686029,0.16724024,0.06665972,0.37794465
-5.02751376,1.17651711,0.08014177,0.00000000,0.77782648,0.16640779,0.06592117,0.37928838
-5.02151076,1.16371397,0.07933912,0.00000000,0.76587452,0.16493594,0.06489693,0.37935984
-5.01550775,1.14689754,0.07830707,0.00000000,0.75141667,0.16286839,0.06360661,0.37823287
-5.00950475,1.12655728,0.07708875,0.00000000,0.73491485,0.16025806,0.06207306,0.37600410
-5.00350175,1.10323984,0.07573215,0.00000000,0.71686984,0.15716548,0.06032163,0.37279091
-4.99749875,1.07753663,0.07428920,0.00000000,0.69781056,0.15365735,0.05837937,0.36872963
-4.99149575,1.05007211,0.07281485,0.00000000,0.67828366,0.14980511,0.05627448,0.36397365
-4.98549275,1.02149301,0.07136613,0.00000000,0.65884341,0.14568379,0.05403581,0.35869167
-4.97948974,0.99245840,0.07000126,0.00000000,0.64004211,0.14137096,0.05169247,0.35306582
-4.97348674,0.96363050,0.06877874,0.00000000,0.62242086,0.13694575,0.04927365,0.34728957
-4.96748374,0.93566600,0.06775637,0.00000000,0.60650056,0.13248810,0.04680849,0.34156532
-4.96148074,0.90920758,0.06699029,0.00000000,0.59277318,0.12807787,0.04432610,0.33610155
-4.95547774,0.88487551,0.06653392,0.00000000,0.58169291,0.12379409,0.04185565,0.33110949
-4.94947474,0.86325893,0.06643683,0.00000000,0.57366739,0.11971419,0.03942657,0.32679921
-4.94347174,0.84490687,0.06674361,0.00000000,0.56904873,0.11591302,0.03706870,0.32337511
-4.93746873,0.83031880,0.06749259,0.00000000,0.56812458,0.11246202,0.03481259,0.32103101
-4.93146573,0.81993498,0.06871466,0.00000000,0.57110930,0.10942809,0.03268964,0.31994482
-4.92546273,0.81412680,0.07043206,0.00000000,0.57813560,0.10687263,0.03073234,0.32027308
-4.91945973,0.81318736,0.07265721,0.00000000,0.58924691,0.10485039,0.02897433,0.32214556
-4.91345673,0.81732295,0.07539178,0.00000000,0.60439105,0.10340842,0.02745050,0.32566018
-4.90745373,0.82664575,0.07862587,0.00000000,0.62341567,0.10258513,0.02619693,0.33087861
-4.90145073,0.84116840,0.08233753,0.00000000,0.64606586,0.10240940,0.02525068,0.33782273
-4.89544772,0.86080087,0.08649258,0.00000000,0.67198465,0.10289996,0.02464955,0.34647224
-4.88944472,0.88535006,0.09104484,0.00000000,0.70071651,0.10406490,0.02443164,0.35676371
-4.88344172,0.91452242,0.09593669,0.00000000,0.73171440,0.10590157,0.02463474,0.36859107
-4.87743872,0.94792972,0.10110020,0.00000000,0.76435024,0.10839661,0.02529567,0.38180777
-4.87143572,0.98509790,0.10645853,0.00000000,0.79792898,0.11152638,0.02644936,0.39623035
-4.86543272,1.02547878,0.11192777,0.00000000,0.83170572,0.11525753,0.02812788,0.41164364
-4.85942971,1.06846422,0.11741915,0.00000000,0.86490568,0.11954789,0.03035930,0.42780704
-4.85342671,1.11340215,0.12284136,0.00000000,0.89674613,0.12434749,0.03316649,0.44446189
-4.84742371,1.15961374,0.12810314,0.00000000,0.92645963,0.12959969,0.03656584,0.46133940
-4.84142071,1.20641100,0.13311586,0.00000000,0.95331746,0.13524237,0.04056595,0.47816891
-4.83541771,1.25311408,0.13779596,0.00000000,0.97665241,0.14120917,0.04516646,0.49468601
-4.82941471,1.29906737,0.14206733,0.00000000,0.99587979,0.14743063,0.05035687,0.51064021
-4.82341171,1.34365388,0.14586331,0.00000000,1.01051578,0.15383524,0.05611561,0.52580174
-4.81740870,1.38630728,0.14912830,0.00000000,1.02019220,0.16035045,0.06240933,0.53996734
-4.81140570,1.42652137,0.15181899,0.00000000,1.02466706,0.16690348,0.06919250,0.55296461
-4.80540270,1.46385654,0.15390511,0.00000000,1.02383048,0.17342206,0.07640739,0.56465505
-4.79939970,1.49794350,0.15536959,0.00000000,1.01770559,0.17983503,0.08398448,0.57493552
-4.79339670,1.52848420,0.15620838,0.00000000,1.00644464,0.18607291,0.09184325,0.58373823
-4.78739370,1.55525041,0.15642968,0.00000000,0.99032032,0.19206842,0.09989348,0.59102944
-4.78139070,1.57808026,0.15605292,0.00000000,0.96971307,0.19775695,0.10803696,0.59680696
-4.77538769,1.59687330,0.15510730,0.00000000,0.94509479,0.20307713,0.11616962,0.60109667
-4.76938469,1.61158449,0.15363024,0.00000000,0.91701001,0.20797138,0.12418388,0.60394833
-4.76338169,1.62221771,0.15166556,0.00000000,0.88605525,0.21238656,0.13197139,0.60543092
-4.75737869,1.62881909,0.14926174,0.00000000,0.85285766,0.21627458,0.13942574,0.60562780
-4.75137569,1.63147059,0.14647014,0.00000000,0.81805392,0.21959319,0.14644526,0.60463182
-4.74537269,1.63028405,0.14334340,0.00000000,0.78227019,0.22230664,0.15293565,0.60254070
-4.73936968,1.62539586,0.13993393,0.00000000,0.74610392,0.22438633,0.15881243,0.59945269
-4.73336668,1.61696225,0.13629271,0.00000000,0.71010823,0.22581144,0.16400291,0.59546282
-4.72736368,1.60515530,0.13246826,0.00000000,0.67477927,0.22656931,0.16844785,0.59065962
-4.72136068,1.59015952,0.12850589,0.00000000,0.64054689,0.22665579,0.17210244,0.58512252
-4.71535768,1.57216890,0.12444722,0.00000000,0.60776871,0.22607527,0.17493689,0.57891990
-4.70935468,1.55138448,0.12032990,0.00000000,0.57672761,0.22484055,0.17693626,0.57210782
-4.70335168,1.52801214,0.11618756,0.00000000,0.54763237,0.22297252,0.17809997,0.56472932
-4.69734867,1.50226089,0.11204992,0.00000000,0.52062116,0.22049954,0.17844063,0.55681453
-4.69134567,1.47434133,0.10794313,0.00000000,0.49576757,0.21745674,0.17798260,0.54838126
-4.68534267,1.44446463,0.10389014,0.00000000,0.47308849,0.21388514,0.17676024,0.53943627
-4.67933967,1.41284185,0.09991119,0.00000000,0.45255345,0.20983070,0.17481595,0.52997711
-4.67333667,1.37968380,0.09602439,0.00000000,0.43409484,0.20534333,0.17219822,0.51999442
-4.66733367,1.34520142,0.09224629,0.00000000,0.41761848,0.20047594,0.16895969,0.50947470
-4.66133067,1.30960667,0.08859245,0.00000000,0.40301389,0.19528349,0.16515540,0.49840345
-4.65532766,1.27311399,0.08507804,0.00000000,0.39016405,0.18982225,0.16084130,0.48676846
-4.64932466,1.23594194,0.08171830,0.00000000,0.37895397,0.18414902,0.15607302,0.47456322
-4.64332166,1.19831519,0.07852899,0.00000000,0.36927791,0.17832063,0.15090502,0.46179026
-4.63731866,1.16046636,0.07552673,0.00000000,0.36104492,0.17239340,0.14539002,0.44846420
-4.63131566,1.12263746,0.07272922,0.00000000,0.35418258,0.16642279,0.13957876,0.43461430
-4.62531266,1.08508079,0.07015531,0.00000000,0.34863880,0.16046304,0.13352002,0.42028651
-4.61930965,1.04805885,0.06782495,0.00000000,0.34438172,0.15456686,0.12726084,0.40554460
-4.61330665,1.01184313,0.06575900,0.00000000,0.34139791,0.14878507,0.12084682,0.39047049
-4.60730365,0.97671158,0.06397885,0.00000000,0.33968885,0.14316626,0.11432253,0.37516354
-4.60130065,0.94294482,0.06250597,0.00000000,0.33926621,0.13775634,0.10773189,0.35973889
-4.59529765,0.91082090,0.06136130,0.00000000,0.34014604,0.13259803,0.10111842,0.34432476
-4.58929465,0.88060920,0.06056455,0.00000000,0.34234240,0.12773036,0.09452547,0.32905898
-4.58329165,0.85256332,0.06013352,0.00000000,0.34586081,0.12318801,0.08799620,0.31408476
-4.57728864,0.82691368,0.06008331,0.00000000,0.35069193,0.11900081,0.08157346,0.29954592
-4.57128564,0.80386023,0.06042564,0.00000000,0.35680585,0.11519317,0.07529951,0.28558194
-4.56528264,0.78356556,0.06116826,0.00000000,0.36414751,0.11178369,0.06921555,0.27232300
-4.55927964,0.76614927,0.06231444,0.00000000,0.37263345,0.10878479,0.06336125,0.25988524
-4.55327664,0.75168359,0.06386262,0.00000000,0.38215021,0.10620267,0.05777410,0.24836672
-4.54727364,0.74019105,0.06580632,0.00000000,0.39255454,0.10403735,0.05248887,0.23784401
-4.54127064,0.73164408,0.06813414,0.00000000,0.40367554,0.10228299,0.04753693,0.22836991
-4.53526763,0.72596686,0.07083005,0.00000000,0.41531855,0.10092842,0.04294581,0.21997222
-4.52926463,0.72303930,0.07387378,0.00000000,0.42727086,0.09995782,0.03873871,0.21265382
-4.52326163,0.72270287,0.07724143,0.00000000,0.43930875,0.09935161,0.03493420,0.20639384
-4.51725863,0.72476817,0.08090612,0.00000000,0.45120569,0.09908745,0.03154603,0.20115016
-4.51125563,0.72902351,0.08483878,0.00000000,0.46274126,0.09914119,0.02858306,0.19686280
-4.50525263,0.73524427,0.08900881,0.00000000,0.47371021,0.09948797,0.02604935,0.19345832
-4.49924962,0.74320225,0.09338483,0.00000000,0.48393139,0.10010305,0.02394433,0.19085474
-4.49324662,0.75267458,0.09793520,0.00000000,0.49325576,0.10096262,0.02226309,0.18896686
-4.48724362,0.76345161,0.10262843,0.00000000,0.50157334,0.10204439,0.02099674,0.18771171
-4.48124062,0.77534339,0.10743340,0.00000000,0.50881849,0.10332792,0.02013287,0.18701373
-4.47523762,0.78818431,0.11231938,0.00000000,0.51497322,0.10479476,0.01965592,0.18680946
-4.46923462,0.80183580,0.11725583,0.00000000,0.52006844,0.10642829,0.01954776,0.18705153
-4.46323162,0.81618686,0.12221206,0.00000000,0.52418283,0.10821339,0.01978807,0.18771161
-4.45722861,0.83115267,0.12715671,0.00000000,0.52743949,0.11013593,0.02035484,0.18878231
-4.45122561,0.84667121,0.13205720,0.00000000,0.53000044,0.11218207,0.02122481,0.19027767
-4.44522261,0.86269846,0.13687916,0.00000000,0.53205915,0.11433759,0.02237380,0.19223255
-4.43921961,0.87920235,0.14158588,0.00000000,0.53383152,0.11658709,0.02377712,0.19470045
-4.43321661,0.89615595,0.14613795,0.00000000,0.53554563,0.11891337,0.02540984,0.19775037
-4.42721361,0.91353048,0.15049309,0.00000000,0.53743084,0.12129686,0.02724702,0.20146235
-4.42121061,0.93128842,0.15460626,0.00000000,0.53970668,0.12371522,0.02926396,0.20592228
-4.41520760,0.94937738,0.15843002,0.00000000,0.54257212,0.12614314,0.03143626,0.21121598
-4.40920460,0.96772496,0.16191529,0.00000000,0.54619571,0.12855244,0.03373999,0.21742298
-4.40320160,0.98623499,0.16501239,0.00000000,0.55070716,0.13091228,0.03615167,0.22461027
-4.39719860,1.00478558,0.16767241,0.00000000,0.55619072,0.13318973,0.03864829,0.23282631
-4.39119560,1.02322885,0.16984883,0.00000000,0.56268090,0.13535044,0.04120726,0.24209580
-4.38519260,1.04139285,0.17149935,0.00000000,0.57016061,0.13735959,0.04380632,0.25241535
-4.37918959,1.05908540,0.17258783,0.00000000,0.57856203,0.13918293,0.04642349,0.26375051
-4.37318659,1.07609999,0.17308630,0.00000000,0.58777040,0.14078791,0.04903699,0.27603430
-4.36718359,1.09222361,0.17297691,0.00000000,0.59763039,0.14214499,0.05162515,0.28916753
-4.36118059,1.10724635,0.17225369,0.00000000,0.60795520,0.14322881,0.05416649,0.30302097
-4.35517759,1.12097254,0.17092413,0.00000000,0.61853793,0.14401954,0.05663970,0.31743949
-4.34917459,1.13323319,0.16901049,0.00000000,0.62916490,0.14450401,0.05902388,0.33224800
-4.34317159,1.14389925,0.16655064,0.00000000,0.63963037,0.14467694,0.06129876,0.34725916
-4.33716858,1.15289547,0.16359857,0.00000000,0.64975218,0.14454191,0.06344509,0.36228260
-4.33116558,1.16021420,0.16022438,0.00000000,0.65938751,0.14411234,0.06544514,0.37713514
-4.32516258,1.16592858,0.15651386,0.00000000,0.66844821,0.14341223,0.06728328,0.39165188
-4.31915958,1.17020463,0.15256752,0.00000000,0.67691480,0.14247676,0.06894663,0.40569740
-4.31315658,1.17331130,0.14849919,0.00000000,0.68484858,0.14135263,0.07042584,0.41917660
-4.30715358,1.17562807,0.14443412,0.00000000,0.69240090,0.14009819,0.07171575,0.43204462
