energy_ev,total_up,C_s_up,C_p_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-5.66983492,1.72656240,0.05640480,0.11356878,0.81819189,0.49020086,1.07736759,0.00000000
-5.66383192,1.68992756,0.05487199,0.10949679,0.79736650,0.48314225,1.05637970,0.00000000
-5.65782891,1.65496304,0.05310840,0.10536622,0.77837007,0.47633578,1.03688281,0.00000000
-5.65182591,1.62273343,0.05115909,0.10125125,0.76176977,0.47009016,1.01952421,0.00000000
-5.64582291,1.59424376,0.04907233,0.09722561,0.74810492,0.46470403,1.00490435,0.00000000
-5.63981991,1.57041164,0.04689823,0.09336079,0.73787545,0.46045748,0.99356004,0.00000000
-5.63381691,1.55204330,0.04468736,0.08972442,0.73153221,0.45760465,0.98595034,0.00000000
-5.62781391,1.53981418,0.04248942,0.08637885,0.72946924,0.45636756,0.98244551,0.00000000
-5.62181091,1.53425482,0.04035197,0.08337984,0.73201803,0.45693146,0.98331953,0.00000000
-5.61580790,1.53574205,0.03831932,0.08077562,0.73944376,0.45944178,0.98874604,0.00000000
-5.60980490,1.54449577,0.03643153,0.07860610,0.75194334,0.46400254,0.99879780,0.00000000
-5.60380190,1.56058066,0.03472361,0.07690237,0.76964485,0.47067623,1.01344946,0.00000000
-5.59779890,1.58391234,0.03322486,0.07568644,0.79260802,0.47948490,1.03258292,0.00000000
-5.59179590,1.61426718,0.03195843,0.07497114,0.82082538,0.49041215,1.05599499,0.00000000
-5.58579290,1.65129465,0.03094100,0.07476025,0.85422363,0.50340582,1.08340660,0.00000000
-5.57978989,1.69453135,0.03018260,0.07504868,0.89266469,0.51838088,1.11447284,0.00000000
-5.57378689,1.74341552,0.02968670,0.07582283,0.93594630,0.53522240,1.14879312,0.00000000
-5.56778389,1.79730124,0.02945025,0.07706094,0.98380193,0.55378815,1.18592103,0.00000000
-5.56178089,1.85547152,0.02946396,0.07873356,1.03589979,0.57391078,1.22537318,0.00000000
-5.55577789,1.91714971,0.02971267,0.08080392,1.09184124,0.59539935,1.26663681,0.00000000
-5.54977489,1.98150903,0.03017576,0.08322846,1.15115874,0.61804032,1.30917603,0.00000000
-5.54377189,2.04768021,0.03082774,0.08595730,1.21331374,0.64159784,1.35243652,0.00000000
-5.53776888,2.11475749,0.03163883,0.08893476,1.27769512,0.66581387,1.39584908,0.00000000
-5.53176588,2.18180347,0.03257570,0.09209998,1.34361874,0.69040799,1.43883225,0.00000000
-5.52576288,2.24785360,0.03360221,0.09538761,1.41032874,0.71507756,1.48079442,0.00000000
-5.51975988,2.31192099,0.03468032,0.09872859,1.47700129,0.73949831,1.52113613,0.00000000
-5.51375688,2.37300243,0.03577095,0.10205115,1.54275132,0.76332581,1.55925291,0.00000000
-5.50775388,2.43008644,0.03683495,0.10528186,1.60664269,0.78619813,1.59453930,0.00000000
-5.50175088,2.48216384,0.03783407,0.10834692,1.66770204,0.80773990,1.62639453,0.00000000
-5.49574787,2.52824154,0.03873198,0.11117358,1.72493637,0.82756786,1.65423008,0.00000000
-5.48974487,2.56735940,0.03949515,0.11369165,1.77735417,0.84529808,1.67747937,0.00000000
-5.48374187,2.59861036,0.04009383,0.11583514,1.82398961,0.86055455,1.69560945,0.00000000
-5.47773887,2.62116316,0.04050282,0.11754393,1.86392914,0.87297912,1.70813460,0.00000000
-5.47173587,2.63428708,0.04070218,0.11876538,1.89633948,0.88224235,1.71463122,0.00000000
-5.46573287,2.63737766,0.04067779,0.11945592,1.92049605,0.88805483,1.71475366,0.00000000
-5.45972986,2.62998221,0.04042170,0.11958243,1.93581051,0.89017853,1.70825001,0.00000000
-5.45372686,2.61182383,0.03993237,0.11912338,1.94185618,0.88843753,1.69497724,0.00000000
-5.44772386,2.58282258,0.03921465,0.11806975,1.93839011,0.88272765,1.67491469,0.00000000
-5.44172086,2.54311249,0.03827957,0.11642553,1.92537069,0.87302443,1.64817518,0.00000000
-5.43571786,2.49305331,0.03714394,0.11420792,1.90296970,0.85938891,1.61501287,0.00000000
-5.42971486,2.43323598,0.03582984,0.11144706,1.87157819,0.84197097,1.57582737,0.00000000
-5.42371186,2.36448120,0.03436382,0.10818541,1.83180552,0.82100982,1.53116347,0.00000000
-5.41770885,2.28783076,0.03277614,0.10447677,1.78447151,0.79683161,1.48170638,0.00000000
-5.41170585,2.20453155,0.03109980,0.10038489,1.73059169,0.76984411,1.42827225,0.00000000
-5.40570285,2.11601271,0.02936959,0.09598181,1.67135608,0.74052864,1.37179426,0.00000000
-5.39969985,2.02385639,0.02762108,0.09134601,1.60810214,0.70942953,1.31330453,0.00000000
-5.39369685,1.92976319,0.02588972,0.08656030,1.54228279,0.67714139,1.25391246,0.00000000
-5.38769385,1.83551341,0.02420987,0.08170970,1.47543055,0.64429483,1.19478011,0.00000000
-5.38169085,1.74292525,0.02261407,0.07687930,1.40911908,0.61154092,1.13709545,0.00000000
-5.37568784,1.65381156,0.02113225,0.07215208,1.34492324,0.57953513,1.08204434,0.00000000
-5.36968484,1.56993642,0.01979120,0.06760700,1.28437914,0.54892126,1.03078218,0.00000000
-5.36368184,1.49297294,0.01861412,0.06331716,1.22894522,0.52031570,0.98440594,0.00000000
-5.35767884,1.42446362,0.01762026,0.05934825,1.17996575,0.49429284,0.94392773,0.00000000
-5.35167584,1.36578429,0.01682479,0.05575721,1.13863764,0.47137167,0.91025035,0.00000000
-5.34567284,1.31811276,0.01623868,0.05259128,1.10598153,0.45200418,0.88414570,0.00000000
-5.33966983,1.28240293,0.01586877,0.04988722,1.08281793,0.43656578,0.86623669,0.00000000
-5.33366683,1.25936484,0.01571792,0.04767099,1.06974901,0.42534779,0.85698288,0.00000000
-5.32766383,1.24945131,0.01578525,0.04595758,1.06714648,0.41855233,0.85667051,0.00000000
-5.32166083,1.25285120,0.01606639,0.04475122,1.07514568,0.41628950,0.86540687,0.00000000
-5.31565783,1.26948947,0.01655388,0.04404587,1.09364623,0.41857689,0.88311940,0.00000000
-5.30965483,1.29903376,0.01723754,0.04382586,1.12231889,0.42534139,0.90955928,0.00000000
-5.30365183,1.34090745,0.01810484,0.04406682,1.16061857,0.43642310,0.94430958,0.00000000
-5.29764882,1.39430843,0.01914137,0.04473672,1.20780309,0.45158128,0.98679758,0.00000000
-5.29164582,1.45823336,0.02033124,0.04579712,1.26295693,0.47050201,1.03631110,0.00000000
-5.28564282,1.53150640,0.02165742,0.04720448,1.32501965,0.49280755,1.09201817,0.00000000
-5.27963982,1.61281177,0.02310221,0.04891149,1.39281774,0.51806682,1.15298973,0.00000000
-5.27363682,1.70072910,0.02464747,0.05086852,1.46509925,0.54580702,1.21822447,0.00000000
-5.26763382,1.79377061,0.02627499,0.05302495,1.54056999,0.57552593,1.28667526,0.00000000
-5.26163082,1.89041908,0.02796668,0.05533055,1.61793027,0.60670452,1.35727638,0.00000000
-5.25562781,1.98916541,0.02970478,0.05773665,1.69591090,0.63881969,1.42897059,0.00000000
-5.24962481,2.08854482,0.03147201,0.06019730,1.77330748,0.67135668,1.50073543,0.00000000
-5.24362181,2.18717054,0.03325163,0.06267021,1.84901175,0.70382081,1.57160784,0.00000000
-5.23761881,2.28376421,0.03502746,0.06511752,1.92203904,0.73574842,1.64070641,0.00000000
-5.23161581,2.37718205,0.03678393,0.06750639,1.99155097,0.76671646,1.70725055,0.00000000
-5.22561281,2.46643614,0.03850602,0.06980942,2.05687272,0.79635074,1.77057618,0.00000000
-5.21960980,2.55071044,0.04017921,0.07200478,2.11750439,0.82433252,1.83014735,0.00000000
-5.21360680,2.62937109,0.04178946,0.07407619,2.17312615,0.85040326,1.88556365,0.00000000
-5.20760380,2.70197100,0.04332317,0.07601277,2.22359715,0.87436757,1.93656324,0.00000000
-5.20160080,2.76824864,0.04476716,0.07780860,2.26894837,0.89609420,1.98302143,0.00000000
-5.19559780,2.82812133,0.04610875,0.07946221,2.30936981,0.91551511,2.02494507,0.00000000
-5.18959480,2.88167338,0.04733582,0.08097597,2.34519253,0.93262280,2.06246286,0.00000000
-5.18359180,2.92913943,0.04843692,0.08235534,2.37686619,0.94746576,2.09581203,0.00000000
-5.17758879,2.97088363,0.04940150,0.08360810,2.40493306,0.96014246,2.12532167,0.00000000
-5.17158579,3.00737526,0.05022010,0.08474354,2.42999909,0.97079384,2.15139343,0.00000000
-5.16558279,3.03916137,0.05088461,0.08577168,2.45270338,0.97959468,2.17447988,0.00000000
-5.15957979,3.06683737,0.05138855,0.08670245,2.47368657,0.98674395,2.19506131,0.00000000
-5.15357679,3.09101613,0.05172730,0.08754505,2.49355952,0.99245450,2.21362157,0.00000000
-5.14757379,3.11229666,0.05189836,0.08830723,2.51287296,0.99694237,2.23062363,0.00000000
-5.14157079,3.13123312,0.05190156,0.08899477,2.53208927,1.00041603,2.24648559,0.00000000
-5.13556778,3.14830519,0.05173914,0.08961100,2.55155714,1.00306590,2.26155806,0.00000000
-5.12956478,3.16389088,0.05141584,0.09015646,2.57149025,1.00505457,2.27610349,0.00000000
-5.12356178,3.17824280,0.05093886,0.09062863,2.59195049,1.00650797,2.29027858,0.00000000
-5.11755878,3.19146892,0.05031777,0.09102186,2.61283681,1.00750809,2.30412029,0.00000000
-5.11155578,3.20351894,0.04956425,0.09132738,2.63388011,1.00808737,2.31753646,0.00000000
-5.10555278,3.21417706,0.04869188,0.09153342,2.65464477,1.00822525,2.33030158,0.00000000
-5.09954977,3.22306204,0.04771578,0.09162553,2.67453709,1.00784708,2.34205824,0.00000000
-5.09354677,3.22963488,0.04665220,0.09158697,2.69282072,1.00682556,2.35232466,0.00000000
-5.08754377,3.23321446,0.04551820,0.09139925,2.70863891,1.00498487,2.36050833,0.00000000
-5.08154077,3.23300081,0.04433118,0.09104281,2.72104291,1.00210727,2.36592544,0.00000000
-5.07553777,3.22810560,0.04310855,0.09049775,2.72902590,0.99794221,2.36782585,0.00000000
-5.06953477,3.21758859,0.04186739,0.08974463,2.73156112,0.99221744,2.36542251,0.00000000
-5.06353177,3.20049892,0.04062412,0.08876538,2.72764282,0.98465184,2.35792430,0.00000000
-5.05752876,3.17591922,0.03939434,0.08754416,2.71632843,0.97496928,2.34457094,0.00000000
-5.05152576,3.14301074,0.03819259,0.08606818,2.69677998,0.96291293,2.32466837,0.00000000
-5.04552276,3.10105713,0.03703224,0.08432854,2.66830301,0.94825932,2.29762288,0.00000000
-5.03951976,3.04950479,0.03592544,0.08232087,2.63038102,0.93083144,2.26297232,0.00000000
-5.03351676,2.98799754,0.03488304,0.08004586,2.58270380,0.91051016,2.22041290,0.00000000
-5.02751376,2.91640390,0.03391458,0.07750967,2.52518814,0.88724341,2.16981989,0.00000000
-5.02151076,2.83483527,0.03302825,0.07472404,2.45798996,0.86105261,2.11126146,0.00000000
-5.01550775,2.74365417,0.03223083,0.07170628,2.38150692,0.83203593,2.04500460,0.00000000
-5.00950475,2.64347179,0.03152770,0.06847899,2.29637169,0.80036834,1.97151295,0.00000000
-5.00350175,2.53513521,0.03092266,0.06506959,2.20343577,0.76629829,1.89143649,0.00000000
-4.99749875,2.41970468,0.03041790,0.06150966,2.10374503,0.73014129,1.80559379,0.00000000
-4.99149575,2.29842221,0.03001385,0.05783411,1.99850786,0.69227067,1.71494755,0.00000000
-4.98549275,2.17267320,0.02970905,0.05408025,1.88905763,0.65310612,1.62057478,0.00000000
-4.97948974,2.04394284,0.02949999,0.05028673,1.77681132,0.61310043,1.52363312,0.00000000
-4.97348674,1.91376969,0.02938105,0.04649250,1.66322608,0.57272519,1.42532487,0.00000000
-4.96748374,1.78369842,0.02934441,0.04273575,1.54975591,0.53245621,1.32686052,0.00000000
-4.96148074,1.65523413,0.02938006,0.03905293,1.43781014,0.49275916,1.22942335,0.00000000
-4.95547774,1.52980004,0.02947585,0.03547782,1.32871549,0.45407621,1.13413665,0.00000000
-4.94947474,1.40870028,0.02961767,0.03204080,1.22368305,0.41681410,1.04203480,0.00000000
-4.94347174,1.29308912,0.02978968,0.02876823,1.12378127,0.38133417,0.95403910,0.00000000
-4.93746873,1.18394748,0.02997466,0.02568199,1.02991554,0.34794452,0.87093919,0.00000000
-4.93146573,1.08206712,0.03015443,0.02279926,0.94281478,0.31689457,0.79338024,0.00000000
-4.92546273,0.98804260,0.03031036,0.02013241,0.86302476,0.28837196,0.72185595,0.00000000
-4.91945973,0.90227052,0.03042391,0.01768906,0.79090802,0.26250179,0.65670714,0.00000000
-4.91345673,0.82495540,0.03047723,0.01547234,0.72664948,0.23934798,0.59812537,0.00000000
-4.90745373,0.75612131,0.03045374,0.01348119,0.67026699,0.21891640,0.54616084,0.00000000
-4.90145073,0.69562801,0.03033873,0.01171081,0.62162596,0.20115959,0.50073395,0.00000000
-4.89544772,0.64319053,0.03011981,0.01015315,0.58045683,0.18598263,0.46164943,0.00000000
-4.88944472,0.59840100,0.02978744,0.00879748,0.54637458,0.17324983,0.42861235,0.00000000
-4.88344172,0.56075158,0.02933522,0.00763089,0.51889933,0.16279185,0.40124513,0.00000000
-4.87743872,0.52965761,0.02876013,0.00663889,0.49747709,0.15441310,0.37910486,0.00000000
-4.87143572,0.50448004,0.02806268,0.00580589,0.48150016,0.14789891,0.36170035,0.00000000
-4.86543272,0.48454659,0.02724683,0.00511571,0.47032656,0.14302252,0.34850839,0.00000000
-4.85942971,0.46917119,0.02631990,0.00455197,0.46329814,0.13955151,0.33898890,0.00000000
-4.85342671,0.45767127,0.02529230,0.00409849,0.45975707,0.13725371,0.33259872,0.00000000
-4.84742371,0.44938289,0.02417711,0.00373961,0.45906059,0.13590236,0.32880393,0.00000000
-4.84142071,0.44367353,0.02298970,0.00346039,0.46059394,0.13528071,0.32709060,0.00000000
-4.83541771,0.43995276,0.02174717,0.00324687,0.46378144,0.13518578,0.32697394,0.00000000
-4.82941471,0.43768058,0.02046779,0.00308619,0.46809563,0.13543148,0.32800595,0.00000000
-4.82341171,0.43637384,0.01917044,0.00296667,0.47306466,0.13585106,0.32978148,0.00000000
-4.81740870,0.43561068,0.01787404,0.00287789,0.47827772,0.13629887,0.33194287,0.00000000
-4.81140570,0.43503316,0.01659696,0.00281072,0.48338861,0.13665152,0.33418304,0.00000000
-4.80540270,0.43434814,0.01535660,0.00275730,0.48811752,0.13680840,0.33624729,0.00000000
-4.79939970,0.43332653,0.01416886,0.00271102,0.49225079,0.13669169,0.33793352,0.00000000
-4.79339670,0.43180104,0.01304784,0.00266646,0.49563890,0.13624569,0.33909123,0.00000000
-4.78739370,0.42966242,0.01200549,0.00261936,0.49819262,0.13543584,0.33961906,0.00000000
-4.78139070,0.42685442,0.01105146,0.00256648,0.49987743,0.13424705,0.33946125,0.00000000
-4.77538769,0.42336757,0.01019289,0.00250558,0.50070651,0.13268179,0.33860279,0.00000000
-4.76938469,0.41923196,0.00943444,0.00243528,0.50073229,0.13075773,0.33706379,0.00000000
-4.76338169,0.41450937,0.00877823,0.00235496,0.50003722,0.12850511,0.33489303,0.00000000
-4.75737869,0.40928490,0.00822399,0.00226469,0.49872385,0.12596403,0.33216098,0.00000000
-4.75137569,0.40365851,0.00776917,0.00216508,0.49690480,0.12318153,0.32895274,0.00000000
-4.74537269,0.39773687,0.00740914,0.00205720,0.49469314,0.12020880,0.32536098,0.00000000
-4.73936968,0.39162566,0.00713744,0.00194247,0.49219351,0.11709848,0.32147944,0.00000000
-4.73336668,0.38542301,0.00694603,0.00182258,0.48949459,0.11390228,0.31739706,0.00000000
-4.72736368,0.37921398,0.00682555,0.00169937,0.48666316,0.11066885,0.31319320,0.00000000
-4.72136068,0.37306665,0.00676571,0.00157475,0.48374020,0.10744218,0.30893407,0.00000000
-4.71535768,0.36702985,0.00675552,0.00145066,0.48073917,0.10426038,0.30467058,0.00000000
-4.70935468,0.36113247,0.00678362,0.00132899,0.47764644,0.10115506,0.30043756,0.00000000
-4.70335168,0.35538463,0.00683863,0.00121151,0.47442405,0.09815115,0.29625451,0.00000000
-4.69734867,0.34978024,0.00690940,0.00109988,0.47101434,0.09526726,0.29212760,0.00000000
-4.69134567,0.34430090,0.00698528,0.00099559,0.46734623,0.09251635,0.28805281,0.00000000
-4.68534267,0.33892086,0.00705641,0.00089993,0.46334277,0.08990692,0.28401992,0.00000000
-4.67933967,0.33361245,0.00711387,0.00081403,0.45892927,0.08744421,0.28001705,0.00000000
-4.67333667,0.32835181,0.00714993,0.00073882,0.45404159,0.08513174,0.27603530,0.00000000
-4.66733367,0.32312427,0.00715814,0.00067505,0.44863396,0.08297266,0.27207324,0.00000000
-4.66133067,0.31792913,0.00713344,0.00062333,0.44268571,0.08097112,0.26814083,0.00000000
-4.65532766,0.31278333,0.00707223,0.00058406,0.43620651,0.07913334,0.26426238,0.00000000
-4.64932466,0.30772380,0.00697235,0.00055755,0.42923964,0.07746840,0.26047843,0.00000000
-4.64332166,0.30280818,0.00683304,0.00054393,0.42186309,0.07598860,0.25684627,0.00000000
-4.63731866,0.29811397,0.00665490,0.00054324,0.41418827,0.07470949,0.25343899,0.00000000
-4.63131566,0.29373585,0.00643973,0.00055538,0.40635646,0.07364937,0.25034309,0.00000000
-4.62531266,0.28978151,0.00619041,0.00058015,0.39853299,0.07282843,0.24765484,0.00000000
-4.61930965,0.28636615,0.00591070,0.00061722,0.39089969,0.07226759,0.24547533,0.00000000
-4.61330665,0.28360586,0.00560508,0.00066613,0.38364574,0.07198694,0.24390481,0.00000000
-4.60730365,0.28161044,0.00527855,0.00072632,0.37695774,0.07200413,0.24303636,0.00000000
-4.60130065,0.28047596,0.00493640,0.00079708,0.37100932,0.07233261,0.24294943,0.00000000
-4.59529765,0.28027762,0.00458404,0.00087757,0.36595105,0.07297999,0.24370370,0.00000000
-4.58929465,0.28106331,0.00422682,0.00096681,0.36190120,0.07394657,0.24533345,0.00000000
-4.58329165,0.28284841,0.00386985,0.00106370,0.35893783,0.07522415,0.24784311,0.00000000
-4.57728864,0.28561203,0.00351789,0.00116700,0.35709289,0.07679531,0.25120403,0.00000000
-4.57128564,0.28929524,0.00317521,0.00127538,0.35634838,0.07863315,0.25535297,0.00000000
-4.56528264,0.29380132,0.00284552,0.00138744,0.35663521,0.08070162,0.26019236,0.00000000
-4.55927964,0.29899812,0.00253194,0.00150176,0.35783449,0.08295638,0.26559241,0.00000000
-4.55327664,0.30472273,0.00223692,0.00161691,0.35978156,0.08534639,0.27139522,0.00000000
-4.54727364,0.31078808,0.00196230,0.00173157,0.36227235,0.08781587,0.27742050,0.00000000
-4.54127064,0.31699141,0.00170929,0.00184457,0.36507189,0.09030694,0.28347302,0.00000000
-4.53526763,0.32312416,0.00147854,0.00195495,0.36792466,0.09276254,0.28935118,0.00000000
-4.52926463,0.32898303,0.00127019,0.00206212,0.37056603,0.09512968,0.29485660,0.00000000
-4.52326163,0.33438149,0.00108393,0.00216586,0.37273452,0.09736286,0.29980416,0.00000000
-4.51725863,0.33916150,0.00091908,0.00226649,0.37418418,0.09942746,0.30403209,0.00000000
-4.51125563,0.34320468,0.00077469,0.00236492,0.37469647,0.10130296,0.30741165,0.00000000
-4.50525263,0.34644255,0.00064955,0.00246274,0.37409119,0.10298583,0.30985599,0.00000000
-4.49924962,0.34886532,0.00054235,0.00256230,0.37223596,0.10449201,0.31132774,0.00000000
-4.49324662,0.35052873,0.00045167,0.00266678,0.36905372,0.10585870,0.31184494,0.00000000
-4.48724362,0.35155863,0.00037610,0.00278021,0.36452809,0.10714546,0.31148507,0.00000000
-4.48124062,0.35215312,0.00031424,0.00290748,0.35870634,0.10843443,0.31038699,0.00000000
-4.47523762,0.35258176,0.00026476,0.00305440,0.35169977,0.10982970,0.30875049,0.00000000
-4.46923462,0.35318210,0.00022644,0.00322756,0.34368170,0.11145573,0.30683361,0.00000000
-4.46323162,0.35435325,0.00019817,0.00343435,0.33488298,0.11345476,0.30494759,0.00000000
-4.45722861,0.35654682,0.00017898,0.00368282,0.32558545,0.11598339,0.30344960,0.00000000
-4.45122561,0.36025523,0.00016805,0.00398152,0.31611340,0.11920824,0.30273354,0.00000000
-4.44522261,0.36599775,0.00016467,0.00433939,0.30682358,0.12330086,0.30321894,0.00000000
-4.43921961,0.37430464,0.00016828,0.00476550,0.29809400,0.12843204,0.30533854,0.00000000
-4.43321661,0.38569983,0.00017841,0.00526886,0.29031196,0.13476560,0.30952456,0.00000000
-4.42721361,0.40068254,0.00019472,0.00585813,0.28386181,0.14245195,0.31619446,0.00000000
-4.42121061,0.41970848,0.00021691,0.00654141,0.27911260,0.15162155,0.32573617,0.00000000
-4.41520760,0.44317130,0.00024476,0.00732588,0.27640632,0.16237857,0.33849368,0.00000000
-4.40920460,0.47138467,0.00027806,0.00821761,0.27604685,0.17479493,0.35475303,0.00000000
-4.40320160,0.50456601,0.00031662,0.00922126,0.27829000,0.18890506,0.37472960,0.00000000
-4.39719860,0.54282221,0.00036022,0.01033985,0.28333506,0.20470161,0.39855677,0.00000000
-4.39119560,0.58613826,0.00040860,0.01157459,0.29131797,0.22213226,0.42627676,0.00000000
-4.38519260,0.63436921,0.00046146,0.01292475,0.30230637,0.24109800,0.45783389,0.00000000
-4.37918959,0.68723616,0.00051839,0.01438757,0.31629684,0.26145296,0.49307069,0.00000000
-4.37318659,0.74432667,0.00057892,0.01595829,0.33321429,0.28300592,0.53172732,0.00000000
-4.36718359,0.80509988,0.00064246,0.01763020,0.35291372,0.30552367,0.57344435,0.00000000
-4.36118059,0.86889659,0.00070834,0.01939486,0.37518434,0.32873601,0.61776918,0.00000000
-4.35517759,0.93495416,0.00077578,0.02124233,0.39975597,0.35234259,0.66416612,0.00000000
-4.34917459,1.00242604,0.00084391,0.02316145,0.42630766,0.37602110,0.71202986,0.00000000
-4.34317159,1.07040538,0.00091179,0.02514030,0.45447823,0.39943687,0.76070219,0.00000000
-4.33716858,1.13795209,0.00097842,0.02716656,0.48387858,0.42225323,0.80949134,0.00000000
-4.33116558,1.20412227,0.00104277,0.02922795,0.51410511,0.44414255,0.85769346,0.00000000
-4.32516258,1.26799899,0.00110384,0.03131270,0.54475407,0.46479718,0.90461533,0.00000000
-4.31915958,1.32872312,0.00116062,0.03340993,0.57543603,0.48394005,0.94959749,0.00000000
-4.31315658,1.38552281,0.00121222,0.03550996,0.60579001,0.50133435,0.99203669,0.00000000
-4.30715358,1.43774021,0.00125784,0.03760456,0.63549651,0.51679177,1.03140688,0.00000000
