energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Ru_p_up,Ru_d_up,Te_p_up,Te_d_up
-5.83791896,1.08796061,0.00499356,0.06161664,0.00404815,0.00000000,0.46273849,0.53419776,0.49177341,0.00000000
-5.83191596,1.09175565,0.00507298,0.06208177,0.00423497,0.00000000,0.47015343,0.52134912,0.50710539,0.00000000
-5.82591296,1.09475604,0.00514467,0.06244805,0.00440605,0.00000000,0.47697037,0.50927437,0.52100379,0.00000000
-5.81990995,1.09648983,0.00520638,0.06268203,0.00455905,0.00000000,0.48299904,0.49780508,0.53319685,0.00000000
-5.81390695,1.09652180,0.00525616,0.06275251,0.00469217,0.00000000,0.48808085,0.48675891,0.54345883,0.00000000
-5.80790395,1.09448387,0.00529258,0.06263229,0.00480423,0.00000000,0.49210175,0.47595500,0.55162327,0.00000000
-5.80190095,1.09010239,0.00531476,0.06229978,0.00489479,0.00000000,0.49500350,0.46522860,0.55759417,0.00000000
-5.79589795,1.08322097,0.00532255,0.06174035,0.00496420,0.00000000,0.49679257,0.45444400,0.56135450,0.00000000
-5.78989495,1.07381742,0.00531655,0.06094743,0.00501364,0.00000000,0.49754621,0.44350524,0.56297171,0.00000000
-5.78389195,1.06201417,0.00529820,0.05992325,0.00504513,0.00000000,0.49741532,0.43236403,0.56259954,0.00000000
-5.77788894,1.04808142,0.00526971,0.05867922,0.00506149,0.00000000,0.49662375,0.42102475,0.56047625,0.00000000
-5.77188594,1.03243303,0.00523413,0.05723594,0.00506626,0.00000000,0.49546419,0.40954618,0.55691903,0.00000000
-5.76588294,1.01561519,0.00519520,0.05562286,0.00506367,0.00000000,0.49429051,0.39804025,0.55231483,0.00000000
-5.75987994,0.99828862,0.00515727,0.05387763,0.00505843,0.00000000,0.49350699,0.38666773,0.54710793,0.00000000
-5.75387694,0.98120505,0.00512521,0.05204512,0.00505565,0.00000000,0.49355473,0.37563147,0.54178476,0.00000000
-5.74787394,0.96517909,0.00510420,0.05017622,0.00506064,0.00000000,0.49489604,0.36516746,0.53685656,0.00000000
-5.74187094,0.95105704,0.00509962,0.04832650,0.00507874,0.00000000,0.49799711,0.35553429,0.53284061,0.00000000
-5.73586793,0.93968371,0.00511681,0.04655472,0.00511510,0.00000000,0.50331004,0.34700159,0.53024080,0.00000000
-5.72986493,0.93186912,0.00516093,0.04492125,0.00517455,0.00000000,0.51125483,0.33983805,0.52952847,0.00000000
-5.72386193,0.92835624,0.00523676,0.04348659,0.00526138,0.00000000,0.52220207,0.33429957,0.53112415,0.00000000
-5.71785893,0.92979139,0.00534852,0.04230983,0.00537920,0.00000000,0.53645726,0.33061803,0.53538105,0.00000000
-5.71185593,0.93669822,0.00549975,0.04144729,0.00553079,0.00000000,0.55424715,0.32899128,0.54257104,0.00000000
-5.70585293,0.94945652,0.00569310,0.04095120,0.00571799,0.00000000,0.57570902,0.32957455,0.55287354,0.00000000
-5.69984992,0.96828654,0.00593030,0.04086857,0.00594163,0.00000000,0.60088301,0.33247374,0.56636785,0.00000000
-5.69384692,0.99323925,0.00621200,0.04124023,0.00620147,0.00000000,0.62970812,0.33774066,0.58302921,0.00000000
-5.68784392,1.02419289,0.00653777,0.04209997,0.00649622,0.00000000,0.66202183,0.34537039,0.60272861,0.00000000
-5.68184092,1.06085579,0.00690602,0.04347390,0.00682351,0.00000000,0.69756352,0.35530078,0.62523649,0.00000000
-5.67583792,1.10277509,0.00731405,0.04537995,0.00718005,0.00000000,0.73598141,0.36741391,0.65022997,0.00000000
-5.66983492,1.14935103,0.00775803,0.04782750,0.00756163,0.00000000,0.77684280,0.38153958,0.67730343,0.00000000
-5.66383192,1.19985601,0.00823311,0.05081722,0.00796330,0.00000000,0.81964730,0.39746041,0.70598189,0.00000000
-5.65782891,1.25345778,0.00873345,0.05434102,0.00837951,0.00000000,0.86384226,0.41491842,0.73573673,0.00000000
-5.65182591,1.30924564,0.00925237,0.05838214,0.00880430,0.00000000,0.90884006,0.43362296,0.76600311,0.00000000
-5.64582291,1.36625894,0.00978244,0.06291547,0.00923143,0.00000000,0.95403639,0.45325941,0.79619841,0.00000000
-5.63981991,1.42351662,0.01031566,0.06790790,0.00965463,0.00000000,0.99882895,0.47349871,0.82574108,0.00000000
-5.63381691,1.48004705,0.01084358,0.07331897,0.01006777,0.00000000,1.04263576,0.49400725,0.85406918,0.00000000
-5.62781391,1.53491717,0.01135749,0.07910157,0.01046504,0.00000000,1.08491248,0.51445688,0.88065800,0.00000000
-5.62181091,1.58725996,0.01184863,0.08520283,0.01084114,0.00000000,1.12516800,0.53453494,0.90503629,0.00000000
-5.61580790,1.63629974,0.01230829,0.09156512,0.01119143,0.00000000,1.16297795,0.55395391,0.92680044,0.00000000
-5.60980490,1.68137439,0.01272810,0.09812723,0.01151207,0.00000000,1.19799548,0.57246065,0.94562637,0.00000000
-5.60380190,1.72195416,0.01310012,0.10482555,0.01180015,0.00000000,1.22995906,0.58984486,0.96127872,0.00000000
-5.59779890,1.75765653,0.01341709,0.11159538,0.01205377,0.00000000,1.25869713,0.60594678,0.97361727,0.00000000
-5.59179590,1.78825689,0.01367256,0.11837216,0.01227207,0.00000000,1.28412940,0.62066381,0.98260024,0.00000000
-5.58579290,1.81369477,0.01386105,0.12509274,0.01245530,0.00000000,1.30626492,0.63395604,0.98828475,0.00000000
-5.57978989,1.83407555,0.01397819,0.13169651,0.01260478,0.00000000,1.32519699,0.64585037,0.99082424,0.00000000
-5.57378689,1.84966776,0.01402083,0.13812636,0.01272285,0.00000000,1.34109529,0.65644324,0.99046309,0.00000000
-5.56778389,1.86089581,0.01398714,0.14432954,0.01281283,0.00000000,1.35419542,0.66590182,0.98752875,0.00000000
-5.56178089,1.86832863,0.01387662,0.15025818,0.01287885,0.00000000,1.36478640,0.67446342,0.98242134,0.00000000
-5.55577789,1.87266416,0.01369018,0.15586966,0.01292579,0.00000000,1.37319664,0.68243325,0.97560129,0.00000000
-5.54977489,1.87471040,0.01343006,0.16112665,0.01295903,0.00000000,1.37977882,0.69018026,0.96757520,0.00000000
-5.54377189,1.87536302,0.01309986,0.16599698,0.01298432,0.00000000,1.38489439,0.69813121,0.95888034,0.00000000
-5.53776888,1.87558047,0.01270434,0.17045323,0.01300756,0.00000000,1.38889817,0.70676285,0.95006813,0.00000000
-5.53176588,1.87635685,0.01224942,0.17447218,0.01303456,0.00000000,1.39212364,0.71659238,0.94168703,0.00000000
-5.52576288,1.87869337,0.01174191,0.17803413,0.01307084,0.00000000,1.39486961,0.72816621,0.93426537,0.00000000
-5.51975988,1.88356909,0.01118942,0.18112216,0.01312139,0.00000000,1.39738850,0.74204727,0.92829444,0.00000000
-5.51375688,1.89191170,0.01060012,0.18372148,0.01319047,0.00000000,1.39987693,0.75880102,0.92421239,0.00000000
-5.50775388,1.90456914,0.00998253,0.18581874,0.01328139,0.00000000,1.40246877,0.77898044,0.92238944,0.00000000
-5.50175088,1.92228293,0.00934531,0.18740162,0.01339637,0.00000000,1.40523105,0.80311035,0.92311483,0.00000000
-5.49574787,1.94566390,0.00869703,0.18845851,0.01353640,0.00000000,1.40816275,0.83167132,0.92658599,0.00000000
-5.48974487,1.97517116,0.00804600,0.18897857,0.01370112,0.00000000,1.41119665,0.86508368,0.93290028,0.00000000
-5.48374187,2.01109488,0.00740003,0.18895186,0.01388880,0.00000000,1.41420394,0.90369181,0.94204983,0.00000000
-5.47773887,2.05354355,0.00676634,0.18836990,0.01409636,0.00000000,1.41700167,0.94774941,0.95391953,0.00000000
-5.47173587,2.10243600,0.00615135,0.18722629,0.01431937,0.00000000,1.41936244,0.99740587,0.96828854,0.00000000
-5.46573287,2.15749854,0.00556063,0.18551761,0.01455226,0.00000000,1.42102612,1.05269436,0.98483532,0.00000000
-5.45972986,2.21826740,0.00499880,0.18324440,0.01478839,0.00000000,1.42171305,1.11352192,1.00314613,0.00000000
-5.45372686,2.28409624,0.00446952,0.18041215,0.01502032,0.00000000,1.42113804,1.17966194,1.02272680,0.00000000
-5.44772386,2.35416864,0.00397547,0.17703231,0.01524009,0.00000000,1.41902481,1.25074942,1.04301750,0.00000000
-5.44172086,2.42751519,0.00351841,0.17312308,0.01543943,0.00000000,1.41512001,1.32627920,1.06340990,0.00000000
-5.43571786,2.50303461,0.00309919,0.16871010,0.01561015,0.00000000,1.40920631,1.40560750,1.08326641,0.00000000
-5.42971486,2.57951832,0.00271789,0.16382684,0.01574439,0.00000000,1.40111401,1.48795697,1.10194045,0.00000000
-5.42371186,2.65567774,0.00237385,0.15851470,0.01583496,0.00000000,1.39073064,1.57242524,1.11879734,0.00000000
-5.41770885,2.73017352,0.00206584,0.15282274,0.01587562,0.00000000,1.37800804,1.65799713,1.13323479,0.00000000
-5.41170585,2.80164593,0.00179212,0.14680713,0.01586131,0.00000000,1.36296670,1.74356044,1.14470231,0.00000000
-5.40570285,2.86874556,0.00155061,0.14053020,0.01578840,0.00000000,1.34569710,1.82792510,1.15271867,0.00000000
-5.39969985,2.93016361,0.00133894,0.13405927,0.01565477,0.00000000,1.32635797,1.90984550,1.15688687,0.00000000
-5.39369685,2.98466091,0.00115464,0.12746517,0.01545997,0.00000000,1.30517154,1.98804554,1.15690590,0.00000000
-5.38769385,3.03109518,0.00099516,0.12082059,0.01520520,0.00000000,1.28241594,2.06124592,1.15257895,0.00000000
-5.38169085,3.06844576,0.00085799,0.11419834,0.01489325,0.00000000,1.25841514,2.12819308,1.14381773,0.00000000
-5.37568784,3.09583538,0.00074074,0.10766958,0.01452844,0.00000000,1.23352677,2.18768901,1.13064293,0.00000000
-5.36968484,3.11254862,0.00064119,0.10130204,0.01411639,0.00000000,1.20812851,2.23862116,1.11318071,0.00000000
-5.36368184,3.11804672,0.00055735,0.09515842,0.01366382,0.00000000,1.18260347,2.27999157,1.09165571,0.00000000
-5.35767884,3.11197842,0.00048750,0.08929496,0.01317831,0.00000000,1.15732543,2.31094433,1.06638090,0.00000000
-5.35167584,3.09418701,0.00043020,0.08376025,0.01266799,0.00000000,1.13264456,2.33079031,1.03774482,0.00000000
-5.34567284,3.06471332,0.00038434,0.07859435,0.01214125,0.00000000,1.10887427,2.33902852,1.00619701,0.00000000
-5.33966983,3.02379488,0.00034915,0.07382826,0.01160644,0.00000000,1.08627988,2.33536317,0.97223223,0.00000000
-5.33366683,2.97186142,0.00032420,0.06948369,0.01107161,0.00000000,1.06506981,2.31971571,0.93637436,0.00000000
-5.32766383,2.90952695,0.00030943,0.06557321,0.01054423,0.00000000,1.04538951,2.29223145,0.89916073,0.00000000
-5.32166083,2.83757868,0.00030516,0.06210074,0.01003101,0.00000000,1.02731875,2.25328042,0.86112744,0.00000000
-5.31565783,2.75696328,0.00031206,0.05906239,0.00953774,0.00000000,1.01087226,2.20345220,0.82279646,0.00000000
-5.30965483,2.66877080,0.00033122,0.05644752,0.00906916,0.00000000,0.99600384,2.14354507,0.78466493,0.00000000
-5.30365183,2.57421664,0.00036412,0.05424004,0.00862893,0.00000000,0.98261379,2.07454955,0.74719684,0.00000000
-5.29764882,2.47462218,0.00041262,0.05241996,0.00821962,0.00000000,0.97055927,1.99762708,0.71081754,0.00000000
-5.29164582,2.37139430,0.00047902,0.05096499,0.00784279,0.00000000,0.95966715,1.91408430,0.67591078,0.00000000
-5.28564282,2.26600429,0.00056598,0.04985218,0.00749907,0.00000000,0.94974863,1.82534407,0.64281840,0.00000000
-5.27963982,2.15996651,0.00067660,0.04905960,0.00718830,0.00000000,0.94061491,1.73291394,0.61184213,0.00000000
-5.27363682,2.05481708,0.00081431,0.04856787,0.00690970,0.00000000,0.93209312,1.63835322,0.58324726,0.00000000
-5.26763382,1.95209282,0.00098292,0.04836159,0.00666206,0.00000000,0.92404145,1.54323961,0.55726759,0.00000000
-5.26163082,1.85331066,0.00118649,0.04843054,0.00644392,0.00000000,0.91636279,1.44913639,0.53411109,0.00000000
-5.25562781,1.75994760,0.00142935,0.04877061,0.00625372,0.00000000,0.90901599,1.35756108,0.51396578,0.00000000
-5.24962481,1.67342138,0.00171597,0.04938444,0.00609004,0.00000000,0.90202402,1.26995632,0.49700513,0.00000000
-5.24362181,1.59507183,0.00205086,0.05028178,0.00595164,0.00000000,0.89547850,1.18766363,0.48339266,0.00000000
-5.23761881,1.52614298,0.00243847,0.05147944,0.00583768,0.00000000,0.88954030,1.11190047,0.47328522,0.00000000
-5.23161581,1.46776612,0.00288306,0.05300097,0.00574771,0.00000000,0.88443603,1.04374112,0.46683465,0.00000000
-5.22561281,1.42094365,0.00338851,0.05487600,0.00568176,0.00000000,0.88045051,0.98410130,0.46418776,0.00000000
-5.21960980,1.38653422,0.00395822,0.05713931,0.00564033,0.00000000,0.87791567,0.93372683,0.46548457,0.00000000
-5.21360680,1.36523915,0.00459492,0.05982968,0.00562439,0.00000000,0.87719624,0.89318615,0.47085479,0.00000000
-5.20760380,1.35759056,0.00530049,0.06298853,0.00563529,0.00000000,0.87867324,0.86286660,0.48041312,0.00000000
-5.20160080,1.36394162,0.00607583,0.06665850,0.00567470,0.00000000,0.88272596,0.84297430,0.49425332,0.00000000
-5.19559780,1.38445924,0.00692074,0.07088195,0.00574456,0.00000000,0.88971353,0.83353736,0.51244188,0.00000000
-5.18959480,1.41911975,0.00783376,0.07569948,0.00584690,0.00000000,0.89995708,0.83441227,0.53501144,0.00000000
-5.18359180,1.46770797,0.00881213,0.08114860,0.00598381,0.00000000,0.91372349,0.84529307,0.56195477,0.00000000
-5.17758879,1.52982001,0.00985173,0.08726242,0.00615731,0.00000000,0.93121159,0.86572322,0.59321949,0.00000000
-5.17158579,1.60487013,0.01094708,0.09406863,0.00636928,0.00000000,0.95254165,0.89510973,0.62870424,0.00000000
-5.16558279,1.69210159,0.01209138,0.10158859,0.00662135,0.00000000,0.97774854,0.93273947,0.66825637,0.00000000
-5.15957979,1.79060162,0.01327659,0.10983668,0.00691488,0.00000000,1.00677895,0.97779705,0.71167150,0.00000000
-5.15357679,1.89932001,0.01449356,0.11881974,0.00725087,0.00000000,1.03949268,1.02938429,0.75869501,0.00000000
-5.14757379,2.01709088,0.01573222,0.12853675,0.00762997,0.00000000,1.07566773,1.08654056,0.80902530,0.00000000
-5.14157079,2.14265686,0.01698176,0.13897852,0.00805242,0.00000000,1.11500865,1.14826368,0.86231879,0.00000000
-5.13556778,2.27469470,0.01823086,0.15012747,0.00851803,0.00000000,1.15715760,1.21353090,0.91819611,0.00000000
-5.12956478,2.41184134,0.01946793,0.16195740,0.00902621,0.00000000,1.20170714,1.28131938,0.97624930,0.00000000
-5.12356178,2.55271919,0.02068137,0.17443310,0.00957587,0.00000000,1.24821378,1.35062558,1.03604933,0.00000000
-5.11755878,2.69595966,0.02185980,0.18751000,0.01016548,0.00000000,1.29621146,1.42048312,1.09715367,0.00000000
-5.11155578,2.84022377,0.02299228,0.20113349,0.01079298,0.00000000,1.34522398,1.48997843,1.15911326,0.00000000
-5.10555278,2.98421909,0.02406851,0.21523831,0.01145573,0.00000000,1.39477554,1.55826394,1.22147855,0.00000000
-5.09954977,3.12671247,0.02507902,0.22974763,0.01215052,0.00000000,1.44439895,1.62456837,1.28380431,0.00000000
-5.09354677,3.26653813,0.02601528,0.24457227,0.01287345,0.00000000,1.49364100,1.68820378,1.34565301,0.00000000
-5.08754377,3.40260137,0.02686977,0.25960987,0.01361987,0.00000000,1.54206503,1.74856965,1.40659679,0.00000000
-5.08154077,3.53387815,0.02763609,0.27474420,0.01438438,0.00000000,1.58925086,1.80515368,1.46621794,0.00000000
-5.07553777,3.65941131,0.02830892,0.28984482,0.01516073,0.00000000,1.63479234,1.85752986,1.52410845,0.00000000
-5.06953477,3.77830437,0.02888404,0.30476714,0.01594181,0.00000000,1.67829346,1.90535401,1.57986863,0.00000000
-5.06353177,3.88971419,0.02935828,0.31935302,0.01671968,0.00000000,1.71936353,1.94835744,1.63310555,0.00000000
-5.05752876,3.99284349,0.02972944,0.33343208,0.01748559,0.00000000,1.75761246,1.98633909,1.68343158,0.00000000
-5.05152576,4.08693471,0.02999628,0.34682372,0.01823010,0.00000000,1.79264699,2.01915704,1.73046362,0.00000000
-5.04552276,4.17126611,0.03015836,0.35933995,0.01894315,0.00000000,1.82406861,2.04671977,1.77382332,0.00000000
-5.03951976,4.24515102,0.03021606,0.37078905,0.01961429,0.00000000,1.85147392,2.06897783,1.81313886,0.00000000
-5.03351676,4.30794082,0.03017045,0.38097989,0.02023290,0.00000000,1.87445779,2.08591641,1.84804822,0.00000000
-5.02751376,4.35903184,0.03002328,0.38972687,0.02078841,0.00000000,1.89261951,2.09754911,1.87820419,0.00000000
-5.02151076,4.39787595,0.02977691,0.39685533,0.02127065,0.00000000,1.90557190,2.10391323,1.90328093,0.00000000
-5.01550775,4.42399428,0.02943431,0.40220712,0.02167009,0.00000000,1.91295289,2.10506647,1.92298188,0.00000000
-5.00950475,4.43699324,0.02899902,0.40564612,0.02197821,0.00000000,1.91443909,2.10108521,1.93704846,0.00000000
-5.00350175,4.43658166,0.02847515,0.40706345,0.02218776,0.00000000,1.90976038,2.09206400,1.94526932,0.00000000
-4.99749875,4.42258770,0.02786735,0.40638207,0.02229303,0.00000000,1.89871466,2.07811610,1.94748919,0.00000000
-4.99149575,4.39497428,0.02718083,0.40356053,0.02229010,0.00000000,1.88118162,2.05937460,1.94361707,0.00000000
-4.98549275,4.35385167,0.02642130,0.39859561,0.02217701,0.00000000,1.85713464,2.03599394,1.93363286,0.00000000
-4.97948974,4.29948601,0.02559498,0.39152376,0.02195384,0.00000000,1.82664976,2.00815119,1.91759210,0.00000000
-4.97348674,4.23230309,0.02470855,0.38242107,0.02162278,0.00000000,1.78991106,1.97604710,1.89562837,0.00000000
-4.96748374,4.15288664,0.02376909,0.37140197,0.02118805,0.00000000,1.74721184,1.93990633,1.86795299,0.00000000
-4.96148074,4.06197097,0.02278402,0.35861648,0.02065583,0.00000000,1.69895139,1.89997690,1.83485200,0.00000000
-4.95547774,3.96042818,0.02176104,0.34424619,0.02003405,0.00000000,1.64562730,1.85652875,1.79668045,0.00000000
-4.94947474,3.84925037,0.02070800,0.32849926,0.01933212,0.00000000,1.58782370,1.80985136,1.75385420,0.00000000
-4.94347174,3.72952777,0.01963286,0.31160450,0.01856071,0.00000000,1.52619580,1.76025050,1.70683968,0.00000000
-4.93746873,3.60242372,0.01854353,0.29380489,0.01773133,0.00000000,1.46145168,1.70804442,1.65614194,0.00000000
-4.93146573,3.46914788,0.01744784,0.27535081,0.01685607,0.00000000,1.39433212,1.65355957,1.60229182,0.00000000
-4.92546273,3.33092874,0.01635336,0.25649335,0.01594718,0.00000000,1.32558954,1.59712609,1.54583255,0.00000000
-4.91945973,3.18898696,0.01526735,0.23747783,0.01501679,0.00000000,1.25596700,1.53907341,1.48730668,0.00000000
-4.91345673,3.04451046,0.01419668,0.21853796,0.01407657,0.00000000,1.18617841,1.47972607,1.42724376,0.00000000
-4.90745373,2.89863235,0.01314774,0.19989069,0.01313745,0.00000000,1.11689066,1.41940011,1.36614934,0.00000000
-4.90145073,2.75241258,0.01212633,0.18173207,0.01220943,0.00000000,1.04870852,1.35839995,1.30449569,0.00000000
-4.89544772,2.60682363,0.01113770,0.16423410,0.01130137,0.00000000,0.98216288,1.29701611,1.24271457,0.00000000
-4.88944472,2.46274060,0.01018640,0.14754268,0.01042091,0.00000000,0.91770249,1.23552366,1.18119218,0.00000000
-4.88344172,2.32093578,0.00927636,0.13177662,0.00957436,0.00000000,0.85568960,1.17418136,1.12026636,0.00000000
-4.87743872,2.18207732,0.00841078,0.11702774,0.00876674,0.00000000,0.79639918,1.11323158,1.06022596,0.00000000
-4.87143572,2.04673168,0.00759220,0.10336176,0.00800179,0.00000000,0.74002156,1.05290073,1.00131215,0.00000000
-4.86543272,1.91536923,0.00682246,0.09082013,0.00728206,0.00000000,0.68666800,0.99340021,0.94372143,0.00000000
-4.85942971,1.78837238,0.00610277,0.07942238,0.00660899,0.00000000,0.63637878,0.93492765,0.88761002,0.00000000
-4.85342671,1.66604547,0.00543368,0.06916898,0.00598309,0.00000000,0.58913301,0.87766836,0.83309916,0.00000000
-4.84742371,1.54862570,0.00481519,0.06004448,0.00540405,0.00000000,0.54485961,0.82179677,0.78028106,0.00000000
-4.84142071,1.43629447,0.00424673,0.05202083,0.00487088,0.00000000,0.50344883,0.76747786,0.72922491,0.00000000
-4.83541771,1.32918840,0.00372728,0.04506064,0.00438209,0.00000000,0.46476371,0.71486829,0.67998289,0.00000000
-4.82941471,1.22740969,0.00325536,0.03912031,0.00393584,0.00000000,0.42865081,0.66411739,0.63259557,0.00000000
-4.82341171,1.13103522,0.00282915,0.03415293,0.00353002,0.00000000,0.39495009,0.61536769,0.58709665,0.00000000
-4.81740870,1.04012426,0.00244650,0.03011085,0.00316242,0.00000000,0.36350323,0.56875521,0.54351689,0.00000000
-4.81140570,0.95472464,0.00210507,0.02694783,0.00283078,0.00000000,0.33416053,0.52440933,0.50188694,0.00000000
-4.80540270,0.87487714,0.00180229,0.02462081,0.00253291,0.00000000,0.30678607,0.48245230,0.46223923,0.00000000
-4.79939970,0.80061838,0.00153551,0.02309119,0.00226672,0.00000000,0.28126121,0.44299856,0.42460892,0.00000000
-4.79339670,0.73198222,0.00130204,0.02232569,0.00203027,0.00000000,0.25748656,0.40615368,0.38903387,0.00000000
-4.78739370,0.66899987,0.00109915,0.02229677,0.00182183,0.00000000,0.23538245,0.37201328,0.35555396,0.00000000
-4.78139070,0.61169892,0.00092421,0.02298271,0.00163984,0.00000000,0.21488834,0.34066170,0.32420977,0.00000000
-4.77538769,0.56010162,0.00077464,0.02436722,0.00148297,0.00000000,0.19596116,0.31217074,0.29504087,0.00000000
-4.76938469,0.51422256,0.00064804,0.02643884,0.00135006,0.00000000,0.17857305,0.28659839,0.26808388,0.00000000
-4.76338169,0.47406611,0.00054214,0.02919003,0.00124019,0.00000000,0.16270858,0.26398774,0.24337050,0.00000000
-4.75737869,0.43962364,0.00045492,0.03261609,0.00115257,0.00000000,0.14836186,0.24436589,0.22092559,0.00000000
-4.75137569,0.41087102,0.00038453,0.03671389,0.00108662,0.00000000,0.13553355,0.22774327,0.20076555,0.00000000
-4.74537269,0.38776616,0.00032940,0.04148055,0.00104186,0.00000000,0.12422808,0.21411298,0.18289693,0.00000000
-4.73936968,0.37024701,0.00028819,0.04691203,0.00101798,0.00000000,0.11445113,0.20345050,0.16731551,0.00000000
-4.73336668,0.35822989,0.00025985,0.05300186,0.00101475,0.00000000,0.10620746,0.19571358,0.15400568,0.00000000
-4.72736368,0.35160818,0.00024358,0.05973979,0.00103204,0.00000000,0.09949910,0.19084236,0.14294027,0.00000000
-4.72136068,0.35025150,0.00023887,0.06711068,0.00106978,0.00000000,0.09432391,0.18875970,0.13408072,0.00000000
-4.71535768,0.35400505,0.00024548,0.07509348,0.00112795,0.00000000,0.09067454,0.18937163,0.12737745,0.00000000
-4.70935468,0.36268942,0.00026346,0.08366040,0.00120656,0.00000000,0.08853759,0.19256797,0.12277057,0.00000000
-4.70335168,0.37610039,0.00029312,0.09277636,0.00130562,0.00000000,0.08789305,0.19822301,0.12019059,0.00000000
-4.69734867,0.39400903,0.00033507,0.10239856,0.00142513,0.00000000,0.08871392,0.20619621,0.11955928,0.00000000
-4.69134567,0.41616180,0.00039017,0.11247640,0.00156501,0.00000000,0.09096586,0.21633300,0.12079040,0.00000000
-4.68534267,0.44228073,0.00045959,0.12295156,0.00172514,0.00000000,0.09460697,0.22846549,0.12379042,0.00000000
-4.67933967,0.47206368,0.00054475,0.13375833,0.00190530,0.00000000,0.09958751,0.24241330,0.12845917,0.00000000
-4.67333667,0.50518473,0.00064736,0.14482421,0.00210512,0.00000000,0.10584973,0.25798427,0.13469025,0.00000000
-4.66733367,0.54129472,0.00076939,0.15607068,0.00232410,0.00000000,0.11332763,0.27497536,0.14237142,0.00000000
-4.66133067,0.58002223,0.00091309,0.16741418,0.00256156,0.00000000,0.12194681,0.29317362,0.15138495,0.00000000
-4.65532766,0.62097495,0.00108099,0.17876726,0.00281663,0.00000000,0.13162450,0.31235730,0.16160793,0.00000000
-4.64932466,0.66374182,0.00127589,0.19003995,0.00308822,0.00000000,0.14226967,0.33229730,0.17291265,0.00000000
-4.64332166,0.70789600,0.00150084,0.20114120,0.00337504,0.00000000,0.15378347,0.35275894,0.18516723,0.00000000
