energy_ev,total_up,C_s_up,C_p_up,Na_s_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up
-5.52576288,3.85889722,0.04568857,0.46662300,0.27234782,1.61714919,1.55696728,1.84870115,0.00000000
-5.51975988,3.78301551,0.04576562,0.45377701,0.26528386,1.57727545,1.51811143,1.81868315,0.00000000
-5.51375688,3.71555821,0.04579140,0.44139084,0.25843047,1.54181459,1.48311444,1.79305790,0.00000000
-5.50775388,3.65779719,0.04577902,0.42961268,0.25194611,1.51124778,1.45268887,1.77237464,0.00000000
-5.50175088,3.61069950,0.04574169,0.41855826,0.24597121,1.48590852,1.42742328,1.75702999,0.00000000
-5.49574787,3.57492750,0.04569256,0.40831027,0.24062492,1.46598505,1.40777787,1.74726963,0.00000000
-5.48974487,3.55085164,0.04564447,0.39891943,0.23600284,1.45152848,1.39408524,1.74319634,0.00000000
-5.48374187,3.53857448,0.04560983,0.39040667,0.23217585,1.44246595,1.38655567,1.74478375,0.00000000
-5.47773887,3.53796353,0.04560046,0.38276659,0.22918988,1.43861778,1.38528609,1.75189443,0.00000000
-5.47173587,3.54869050,0.04562748,0.37597162,0.22706666,1.43971737,1.39027184,1.76430123,0.00000000
-5.46573287,3.57027391,0.04570113,0.36997675,0.22580519,1.44543275,1.40141997,1.78171026,0.00000000
-5.45972986,3.60212241,0.04583065,0.36472452,0.22538389,1.45538829,1.41856317,1.80378419,0.00000000
-5.45372686,3.64357580,0.04602412,0.36014992,0.22576313,1.46918552,1.44147322,1.83016421,0.00000000
-5.44772386,3.69394129,0.04628828,0.35618495,0.22688810,1.48642173,1.46987298,1.86048954,0.00000000
-5.44172086,3.75252304,0.04662834,0.35276258,0.22869178,1.50670558,1.50344634,1.89441329,0.00000000
-5.43571786,3.81864343,0.04704780,0.34982004,0.23109778,1.52966893,1.54184545,1.93161385,0.00000000
-5.42971486,3.89165509,0.04754827,0.34730113,0.23402314,1.55497443,1.58469522,1.97180133,0.00000000
-5.42371186,3.97094372,0.04812927,0.34515760,0.23738076,1.58231883,1.63159484,2.01471890,0.00000000
-5.41770885,4.05592220,0.04878814,0.34334967,0.24108166,1.61143207,1.68211690,2.06013930,0.00000000
-5.41170585,4.14601710,0.04951991,0.34184551,0.24503676,1.64207267,1.73580445,2.10785697,0.00000000
-5.40570285,4.24064945,0.05031727,0.34062017,0.24915850,1.67402001,1.79216685,2.15767678,0.00000000
-5.39969985,4.33921205,0.05117063,0.33965368,0.25336209,1.70706454,1.85067525,2.20940046,0.00000000
-5.39369685,4.44104561,0.05206824,0.33892894,0.25756658,1.74099677,1.91075870,2.26281193,0.00000000
-5.38769385,4.54541664,0.05299638,0.33842929,0.26169575,1.77559621,1.97180182,2.31766310,0.00000000
-5.38169085,4.65149940,0.05393964,0.33813622,0.26567891,1.81062142,2.03314491,2.37366132,0.00000000
-5.37568784,4.75836435,0.05488137,0.33802721,0.26945167,1.84580199,2.09408735,2.43045986,0.00000000
-5.36968484,4.86497498,0.05580404,0.33807411,0.27295670,1.88083349,2.15389467,2.48765256,0.00000000
-5.36368184,4.97019428,0.05668986,0.33824204,0.27614448,1.91537592,2.21180970,2.54477331,0.00000000
-5.35767884,5.07280167,0.05752125,0.33848901,0.27897418,1.94905615,2.26706774,2.60130105,0.00000000
-5.35167584,5.17152014,0.05828147,0.33876626,0.28141444,1.98147443,2.31891546,2.65667024,0.00000000
-5.34567284,5.26505290,0.05895523,0.33901945,0.28344422,2.01221476,2.36663275,2.71028663,0.00000000
-5.33966983,5.35212806,0.05952917,0.33919046,0.28505357,2.04085885,2.40955691,2.76154770,0.00000000
-5.33366683,5.43154895,0.05999245,0.33921991,0.28624422,2.06700271,2.44710772,2.80986666,0.00000000
-5.32766383,5.50224761,0.06033709,0.33905007,0.28703005,2.09027520,2.47881231,2.85469877,0.00000000
-5.32166083,5.56333828,0.06055839,0.33862819,0.28743728,2.11035730,2.50432826,2.89556854,0.00000000
-5.31565783,5.61416757,0.06065507,0.33790987,0.28750429,2.12700098,2.52346372,2.93209597,0.00000000
-5.30965483,5.65435820,0.06062937,0.33686236,0.28728110,2.14004642,2.53619294,2.96402023,0.00000000
-5.30365183,5.68384327,0.06048703,0.33546754,0.28682847,2.14943650,2.54266627,2.99121928,0.00000000
-5.29764882,5.70288836,0.06023704,0.33372448,0.28621650,2.15522741,2.54321359,3.01372373,0.00000000
-5.29164582,5.71209957,0.05989136,0.33165122,0.28552282,2.15759466,2.53834054,3.03172400,0.00000000
-5.28564282,5.71241611,0.05946441,0.32928581,0.28483048,2.15683372,2.52871733,3.04556987,0.00000000
-5.27963982,5.70508710,0.05897258,0.32668645,0.28422531,2.15335505,2.51516019,3.05576200,0.00000000
-5.27363682,5.69163278,0.05843354,0.32393062,0.28379320,2.14767345,2.49860601,3.06293555,0.00000000
-5.26763382,5.67379164,0.05786554,0.32111331,0.28361708,2.14039201,2.48008107,3.06783625,0.00000000
-5.26163082,5.65345542,0.05728673,0.31834425,0.28377387,2.13218122,2.46066503,3.07129012,0.00000000
-5.25562781,5.63259484,0.05671441,0.31574442,0.28433148,2.12375414,2.44145174,3.07416795,0.00000000
-5.24962481,5.61317944,0.05616440,0.31344176,0.28534601,2.11583860,2.42350857,3.07734632,0.00000000
-5.24362181,5.59709533,0.05565039,0.31156646,0.28685917,2.10914784,2.40783602,3.08166710,0.00000000
-5.23761881,5.58606473,0.05518349,0.31024582,0.28889620,2.10435079,2.39532955,3.08789743,0.00000000
-5.23161581,5.58157134,0.05477181,0.30959907,0.29146424,2.10204347,2.38674530,3.09669221,0.00000000
-5.22561281,5.58479500,0.05442027,0.30973225,0.29455133,2.10272289,2.38267142,3.10856111,0.00000000
-5.21960980,5.59655908,0.05413051,0.31073335,0.29812602,2.10676452,2.38350610,3.12384181,0.00000000
-5.21360680,5.61729293,0.05390092,0.31266807,0.30213767,2.11440462,2.38944361,3.14268081,0.00000000
-5.20760380,5.64701135,0.05372690,0.31557616,0.30651750,2.12572805,2.40046873,3.16502292,0.00000000
-5.20160080,5.68531192,0.05360118,0.31946863,0.31118013,2.14066220,2.41635982,3.19060996,0.00000000
-5.19559780,5.73139013,0.05351430,0.32432590,0.31602589,2.15897731,2.43670049,3.21898861,0.00000000
-5.18959480,5.78407160,0.05345514,0.33009701,0.32094352,2.18029302,2.46089896,3.24952715,0.00000000
-5.18359180,5.84185946,0.05341153,0.33669981,0.32581329,2.20409092,2.48821437,3.28144010,0.00000000
-5.17758879,5.90299459,0.05337091,0.34402233,0.33051044,2.22973241,2.51778860,3.31381946,0.00000000
-5.17158579,5.96552555,0.05332089,0.35192507,0.33490870,2.25648104,2.54868214,3.34567102,0.00000000
-5.16558279,6.02738497,0.05324989,0.36024432,0.33888388,2.28352825,2.57991222,3.37595376,0.00000000
-5.15957979,6.08646850,0.05314762,0.36879626,0.34231730,2.31002143,2.61049155,3.40362059,0.00000000
-5.15357679,6.14071299,0.05300549,0.37738183,0.34509894,2.33509313,2.63946584,3.42765825,0.00000000
-5.14757379,6.18817026,0.05281694,0.38579212,0.34713032,2.35789002,2.66594861,3.44712479,0.00000000
-5.14157079,6.22707353,0.05257762,0.39381417,0.34832686,2.37760070,2.68915168,3.46118277,0.00000000
-5.13556778,6.25589391,0.05228543,0.40123697,0.34861972,2.39348124,2.70841044,3.46912703,0.00000000
-5.12956478,6.27338509,0.05194051,0.40785744,0.34795719,2.40487751,2.72320280,3.47040593,0.00000000
-5.12356178,6.27861491,0.05154500,0.41348627,0.34630536,2.41124373,2.73316147,3.46463556,0.00000000
-5.11755878,6.27098341,0.05110284,0.41795339,0.34364840,2.41215674,2.73807935,3.45160669,0.00000000
-5.11155578,6.25022740,0.05061939,0.42111292,0.33998814,2.40732563,2.73790816,3.43128463,0.00000000
-5.10555278,6.21641243,0.05010104,0.42284742,0.33534338,2.39659685,2.73275084,3.40380257,0.00000000
-5.09954977,6.16991337,0.04955483,0.42307132,0.32974858,2.37995468,2.72284841,3.36944916,0.00000000
-5.09354677,6.11138533,0.04898797,0.42173350,0.32325238,2.35751753,2.70856223,3.32865143,0.00000000
-5.08754377,6.04172705,0.04840749,0.41881879,0.31591578,2.32953043,2.69035275,3.28195405,0.00000000
-5.08154077,5.96203873,0.04781989,0.41434853,0.30781020,2.29635417,2.66875598,3.22999627,0.00000000
-5.07553777,5.87357654,0.04723076,0.40838002,0.29901541,2.25845177,2.64435870,3.17348777,0.00000000
-5.06953477,5.77770603,0.04664466,0.40100503,0.28961743,2.21637276,2.61777376,3.11318425,0.00000000
-5.06353177,5.67585617,0.04606488,0.39234740,0.27970658,2.17073610,2.58961643,3.04986404,0.00000000
-5.05752876,5.56947579,0.04549338,0.38255968,0.26937548,2.12221207,2.56048272,2.98430633,0.00000000
-5.05152576,5.45999382,0.04493081,0.37181925,0.25871733,2.07150398,2.53093051,2.91727172,0.00000000
-5.04552276,5.34878437,0.04437653,0.36032370,0.24782426,2.01933007,2.50146402,2.84948541,0.00000000
-5.03951976,5.23713738,0.04382877,0.34828593,0.23678596,1.96640603,2.47252223,2.78162341,0.00000000
-5.03351676,5.12623536,0.04328477,0.33592901,0.22568846,1.91342874,2.44447119,2.71430174,0.00000000
-5.02751376,5.01713646,0.04274100,0.32348093,0.21461317,1.86106131,2.41760056,2.64806864,0.00000000
-5.02151076,4.91076362,0.04219337,0.31116954,0.20363609,1.80991996,2.39212419,2.58339964,0.00000000
-5.01550775,4.80789993,0.04163750,0.29921772,0.19282726,1.76056280,2.36818444,2.52069525,0.00000000
-5.00950475,4.70918939,0.04106895,0.28783895,0.18225035,1.71348070,2.34585989,2.46028109,0.00000000
-5.00350175,4.61514292,0.04048344,0.27723343,0.17196252,1.66909048,2.32517597,2.40241010,0.00000000
-4.99749875,4.52614865,0.03987709,0.26758474,0.16201432,1.62773030,2.30611785,2.34726666,0.00000000
-4.99149575,4.44248591,0.03924664,0.25905717,0.15244987,1.58965741,2.28864495,2.29497220,0.00000000
-4.98549275,4.36434202,0.03858959,0.25179370,0.14330704,1.55504810,2.27270621,2.24559215,0.00000000
-4.97948974,4.29183100,0.03790442,0.24591462,0.13461784,1.52399981,2.25825541,2.19914374,0.00000000
-4.97348674,4.22501308,0.03719064,0.24151678,0.12640882,1.49653521,2.24526573,2.15560461,0.00000000
-4.96748374,4.16391417,0.03644898,0.23867334,0.11870161,1.47260797,2.23374258,2.11492158,0.00000000
-4.96148074,4.10854404,0.03568138,0.23743402,0.11151341,1.45211006,2.22373407,2.07701952,0.00000000
-4.95547774,4.05891241,0.03489108,0.23782578,0.10485756,1.43488010,2.21533841,2.04180971,0.00000000
-4.94947474,4.01504179,0.03408257,0.23985367,0.09874408,1.42071258,2.20870752,2.00919757,0.00000000
-4.94347174,3.97697636,0.03326161,0.24350203,0.09318014,1.40936739,2.20404658,1.97908920,0.00000000
-4.93746873,3.94478627,0.03243506,0.24873568,0.08817045,1.40057944,2.20160920,1.95139652,0.00000000
-4.93146573,3.91856681,0.03161085,0.25550128,0.08371764,1.39406786,2.20168821,1.92604083,0.00000000
-4.92546273,3.89843255,0.03079772,0.26372859,0.07982240,1.38954455,2.20460226,1.90295449,0.00000000
-4.91945973,3.88450637,0.03000506,0.27333180,0.07648360,1.38672177,2.21067875,1.88208076,0.00000000
-4.91345673,3.87690415,0.02924264,0.28421074,0.07369820,1.38531850,2.22023380,1.86337187,0.00000000
-4.90745373,3.87571584,0.02852030,0.29625207,0.07146107,1.38506553,2.23355018,1.84678545,0.00000000
-4.90145073,3.88098411,0.02784768,0.30933052,0.06976465,1.38570917,2.25085430,1.83227972,0.00000000
-4.89544772,3.89268196,0.02723383,0.32331008,0.06859854,1.38701364,2.27229361,1.81980785,0.00000000
-4.88944472,3.91069091,0.02668693,0.33804533,0.06794902,1.38876225,2.29791555,1.80931195,0.00000000
-4.88344172,3.93478132,0.02621393,0.35338283,0.06779850,1.39075765,2.32764957,1.80071737,0.00000000
-4.87743872,3.96459649,0.02582027,0.36916275,0.06812502,1.39282122,2.36129323,1.79392770,0.00000000
-4.87143572,3.99964196,0.02550963,0.38522067,0.06890180,1.39479210,2.39850352,1.78882121,0.00000000
-4.86543272,4.03928123,0.02528374,0.40138963,0.07009686,1.39652596,2.43879416,1.78524897,0.00000000
-4.85942971,4.08273869,0.02514223,0.41750244,0.07167289,1.39789391,2.48153946,1.78303515,0.00000000
-4.85342671,4.12911014,0.02508260,0.43339416,0.07358718,1.39878174,2.52598470,1.78197953,0.00000000
-4.84742371,4.17738094,0.02510026,0.44890482,0.07579190,1.39908963,2.57126305,1.78186230,0.00000000
-4.84142071,4.22645111,0.02518863,0.46388227,0.07823454,1.39873249,2.61641828,1.78245092,0.00000000
-4.83541771,4.27516652,0.02533938,0.47818498,0.08085866,1.39764093,2.66043255,1.78350870,0.00000000
-4.82941471,4.32235465,0.02554270,0.49168490,0.08360485,1.39576286,2.70225784,1.78480468,0.00000000
-4.82341171,4.36686329,0.02578761,0.50427000,0.08641191,1.39306546,2.74084998,1.78612398,0.00000000
-4.81740870,4.40760021,0.02606241,0.51584664,0.08921828,1.38953744,2.77520339,1.78727825,0.00000000
-4.81140570,4.44357183,0.02635506,0.52634140,0.09196351,1.38519141,2.80438526,1.78811529,0.00000000
-4.80540270,4.47391892,0.02665361,0.53570250,0.09458989,1.38006588,2.82756744,1.78852728,0.00000000
-4.79939970,4.49794758,0.02694666,0.54390052,0.09704410,1.37422695,2.84405474,1.78845710,0.00000000
-4.79339670,4.51515396,0.02722368,0.55092854,0.09927874,1.36776916,2.85330855,1.78790225,0.00000000
-4.78739370,4.52524168,0.02747542,0.55680152,0.10125385,1.36081559,2.85496464,1.78691608,0.00000000
-4.78139070,4.52813120,0.02769415,0.56155504,0.10293815,1.35351684,2.84884478,1.78560638,0.00000000
-4.77538769,4.52396105,0.02787385,0.56524344,0.10431018,1.34604911,2.83496180,1.78413129,0.00000000
-4.76938469,4.51308102,0.02801037,0.56793734,0.10535903,1.33861118,2.81351822,1.78269290,0.00000000
-4.76338169,4.49603816,0.02810142,0.56972078,0.10608488,1.33142055,2.78489873,1.78152892,0.00000000
-4.75737869,4.47355647,0.02814659,0.57068802,0.10649917,1.32470885,2.74965729,1.78090306,0.00000000
-4.75137569,4.44651177,0.02814716,0.57094021,0.10662445,1.31871672,2.70849965,1.78109459,0.00000000
-4.74537269,4.41590297,0.02810599,0.57058206,0.10649393,1.31368848,2.66226215,1.78238787,0.00000000
-4.73936968,4.38282154,0.02802728,0.56971863,0.10615071,1.30986675,2.61188809,1.78506236,0.00000000
-4.73336668,4.34842030,0.02791629,0.56845243,0.10564675,1.30748733,2.55840252,1.78938363,0.00000000
-4.72736368,4.31388309,0.02777908,0.56688090,0.10504157,1.30677443,2.50288652,1.79559585,0.00000000
-4.72136068,4.28039619,0.02762225,0.56509433,0.10440078,1.30793653,2.44645177,1.80391588,0.00000000
-4.71535768,4.24912230,0.02745265,0.56317438,0.10379439,1.31116279,2.39021625,1.81452918,0.00000000
-4.70935468,4.22117744,0.02727717,0.56119300,0.10329503,1.31662012,2.33528137,1.82758740,0.00000000
-4.70335168,4.19761097,0.02710251,0.55921192,0.10297605,1.32445075,2.28271115,1.84320733,0.00000000
-4.69734867,4.17938853,0.02693501,0.55728260,0.10290955,1.33477031,2.23351328,1.86147110,0.00000000
-4.69134567,4.16737744,0.02678054,0.55544644,0.10316437,1.34766609,2.18862244,1.88242688,0.00000000
-4.68534267,4.16233419,0.02664438,0.55373537,0.10380413,1.36319543,2.14888545,1.90608986,0.00000000
-4.67933967,4.16489332,0.02653122,0.55217253,0.10488525,1.38138411,2.11504841,1.93244298,0.00000000
-4.67333667,4.17555730,0.02644507,0.55077301,0.10645512,1.40222443,2.08774536,1.96143693,0.00000000
-4.66733367,4.19468683,0.02638935,0.54954468,0.10855030,1.42567313,2.06748853,1.99298931,0.00000000
-4.66133067,4.22249164,0.02636682,0.54848882,0.11119497,1.45164903,2.05466004,2.02698271,0.00000000
-4.65532766,4.25902154,0.02637971,0.54760071,0.11439957,1.48003049,2.04950495,2.06326176,0.00000000
-4.64932466,4.30415823,0.02642969,0.54687010,0.11815970,1.51065293,2.05212588,2.10162940,0.00000000
-4.64332166,4.35760841,0.02651794,0.54628153,0.12245537,1.54330658,2.06247942,2.14184282,0.00000000
-4.63731866,4.41889877,0.02664518,0.54581461,0.12725067,1.57773491,2.08037447,2.18360932,0.00000000
-4.63131566,4.48737407,0.02681172,0.54544424,0.13249381,1.61363391,2.10547304,2.22658310,0.00000000
-4.62531266,4.56219890,0.02701746,0.54514094,0.13811772,1.65065274,2.13729371,2.27036323,0.00000000
-4.61930965,4.64236430,0.02726190,0.54487117,0.14404112,1.68839603,2.17521819,2.31449370,0.00000000
-4.61330665,4.72669982,0.02754415,0.54459787,0.15017010,1.72642800,2.21850118,2.35846593,0.00000000
-4.60730365,4.81389149,0.02786295,0.54428120,0.15640027,1.76427869,2.26628368,2.40172432,0.00000000
-4.60130065,4.90250594,0.02821663,0.54387941,0.16261931,1.80145224,2.31760965,2.44367479,0.00000000
-4.59529765,4.99102039,0.02860310,0.54334999,0.16870997,1.83743720,2.37144598,2.48369665,0.00000000
-4.58929465,5.07785777,0.02901988,0.54265100,0.17455343,1.87171849,2.42670512,2.52115723,0.00000000
-4.58329165,5.16142609,0.02946400,0.54174244,0.18003276,1.90379074,2.48227005,2.55542903,0.00000000
-4.57728864,5.24016059,0.02993207,0.54058779,0.18503656,1.93317249,2.53702058,2.58590868,0.00000000
-4.57128564,5.31256695,0.03042018,0.53915553,0.18946253,1.95942052,2.58986032,2.61203667,0.00000000
-4.56528264,5.37726390,0.03092395,0.53742044,0.19322075,1.98214387,2.63974319,2.63331723,0.00000000
-4.55927964,5.43302319,0.03143846,0.53536493,0.19623672,2.00101663,2.68569864,2.64933696,0.00000000
-4.55327664,5.47880528,0.03195827,0.53297990,0.19845383,2.01578907,2.72685456,2.65978156,0.00000000
-4.54727364,5.51378904,0.03247742,0.53026550,0.19983524,2.02629649,2.76245715,2.66444953,0.00000000
-4.54127064,5.53739428,0.03298945,0.52723136,0.20036516,2.03246529,2.79188692,2.66326217,0.00000000
-4.53526763,5.54929614,0.03348743,0.52389657,0.20004926,2.03431602,2.81467052,2.65626940,0.00000000
-4.52926463,5.54943096,0.03396401,0.52028929,0.19891444,2.03196331,2.83048800,2.64365092,0.00000000
-4.52326163,5.53799348,0.03441154,0.51644595,0.19700780,2.02561259,2.83917549,2.62571281,0.00000000
-4.51725863,5.51542599,0.03482216,0.51241023,0.19439496,2.01555395,2.84072349,2.60287970,0.00000000
-4.51125563,5.48240014,0.03518799,0.50823177,0.19115776,2.00215334,2.83527103,2.57568285,0.00000000
-4.50525263,5.43979253,0.03550130,0.50396471,0.18739149,1.98584168,2.82309625,2.54474492,0.00000000
-4.49924962,5.38865551,0.03575475,0.49966613,0.18320178,1.96710235,2.80460400,2.51076203,0.00000000
-4.49324662,5.33018460,0.03594161,0.49539445,0.17870129,1.94645769,2.78031110,2.47448400,0.00000000
