energy_ev,total_up,Cd_p_up,Cd_d_up,P_s_up,P_p_up,S_s_up,S_p_up
-5.86793397,1.38956815,0.39481524,0.32887093,0.06547378,0.19812661,0.06254915,0.34318938
-5.86193097,1.37384812,0.38221812,0.32640965,0.06422699,0.19716087,0.06190607,0.33688682
-5.85592796,1.35623648,0.37003949,0.32334259,0.06287299,0.19587540,0.06126519,0.33028880
-5.84992496,1.33714097,0.35848152,0.31975249,0.06142927,0.19432908,0.06065608,0.32350471
-5.84392196,1.31704365,0.34774554,0.31574325,0.05991571,0.19259647,0.06011072,0.31665431
-5.83791896,1.29650176,0.33803257,0.31144006,0.05835487,0.19076794,0.05966332,0.30986793
-5.83191596,1.27614439,0.32954342,0.30698849,0.05677199,0.18894916,0.05935000,0.30328591
-5.82591296,1.25666448,0.32247838,0.30255234,0.05519492,0.18725973,0.05920814,0.29705715
-5.81990995,1.23880616,0.31703610,0.29831024,0.05365386,0.18583106,0.05927560,0.29133676
-5.81390695,1.22334756,0.31341186,0.29445113,0.05218083,0.18480348,0.05958964,0.28628275
-5.80790395,1.21107960,0.31179493,0.29116871,0.05080903,0.18432268,0.06018574,0.28205198
-5.80190095,1.20278173,0.31236540,0.28865507,0.04957207,0.18453561,0.06109621,0.27879539
-5.79589795,1.19919555,0.31529041,0.28709389,0.04850304,0.18558599,0.06234877,0.27665293
-5.78989495,1.20099785,0.32072015,0.28665342,0.04763351,0.18760972,0.06396513,0.27574827
-5.78389195,1.20877415,0.32878370,0.28747966,0.04699255,0.19073026,0.06595966,0.27618380
-5.77788894,1.22299445,0.33958512,0.28969009,0.04660578,0.19505431,0.06833819,0.27803598
-5.77188594,1.24399223,0.35319989,0.29336825,0.04649444,0.20066794,0.07109710,0.28135156
-5.76588294,1.27194807,0.36967196,0.29855950,0.04667467,0.20763336,0.07422268,0.28614472
-5.75987994,1.30687852,0.38901155,0.30526817,0.04715689,0.21598644,0.07769090,0.29239541
-5.75387694,1.34863109,0.41119378,0.31345625,0.04794539,0.22573511,0.08146751,0.30004897
-5.74787394,1.39688526,0.43615807,0.32304371,0.04903812,0.23685867,0.08550856,0.30901707
-5.74187094,1.45115969,0.46380834,0.33391040,0.05042669,0.24930798,0.08976141,0.31917987
-5.73586793,1.51082490,0.49401382,0.34589940,0.05209652,0.26300647,0.09416594,0.33038934
-5.72986493,1.57512078,0.52661028,0.35882178,0.05402721,0.27785189,0.09865623,0.34247351
-5.72386193,1.64317786,0.56140151,0.37246224,0.05619306,0.29371866,0.10316234,0.35524136
-5.71785893,1.71404110,0.59816083,0.38658563,0.05856363,0.31046058,0.10761234,0.36848816
-5.71185593,1.78669492,0.63663241,0.40094383,0.06110447,0.32791382,0.11193430,0.38200090
-5.70585293,1.86008825,0.67653232,0.41528268,0.06377783,0.34590001,0.11605834,0.39556353
-5.69984992,1.93315828,0.71754915,0.42934868,0.06654340,0.36422921,0.11991844,0.40896179
-5.69384692,2.00485210,0.75934438,0.44289517,0.06935901,0.38270270,0.12345409,0.42198743
-5.68784392,2.07414533,0.80155239,0.45568773,0.07218136,0.40111552,0.12661164,0.43444162
-5.68184092,2.14005735,0.84378052,0.46750863,0.07496660,0.41925870,0.12934527,0.44613759
-5.67583792,2.20166298,0.88560931,0.47816031,0.07767093,0.43692116,0.13161770,0.45690237
-5.66983492,2.25810081,0.92659336,0.48746773,0.08025115,0.45389151,0.13340040,0.46657782
-5.66383192,2.30857856,0.96626315,0.49527982,0.08266510,0.46995953,0.13467357,0.47502104
-5.65782891,2.35237613,1.00412808,0.50147000,0.08487218,0.48491786,0.13542575,0.48210425
-5.65182591,2.38884717,1.03968122,0.50593603,0.08683379,0.49856361,0.13565326,0.48771453
-5.64582291,2.41741992,1.07240581,0.50859929,0.08851379,0.51070040,0.13535931,0.49175340
-5.63981991,2.43759822,1.10178375,0.50940378,0.08987898,0.52114058,0.13455322,0.49413657
-5.63381691,2.44896330,1.12730599,0.50831500,0.09089963,0.52970803,0.13324940,0.49479400
-5.62781391,2.45117682,1.14848452,0.50531884,0.09155001,0.53624125,0.13146650,0.49367031
-5.62181091,2.44398546,1.16486583,0.50042063,0.09180891,0.54059693,0.12922659,0.49072557
-5.61580790,2.42722701,1.17604505,0.49364447,0.09166021,0.54265379,0.12655447,0.48593661
-5.60980490,2.40083756,1.18168034,0.48503278,0.09109337,0.54231656,0.12347717,0.47929851
-5.60380190,2.36485943,1.18150674,0.47464612,0.09010394,0.53951991,0.12002353,0.47082637
-5.59779890,2.31944890,1.17534866,0.46256310,0.08869383,0.53423211,0.11622401,0.46055701
-5.59179590,2.26488306,1.16313037,0.44888042,0.08687165,0.52645810,0.11211056,0.44855053
-5.58579290,2.20156472,1.14488376,0.43371274,0.08465271,0.51624192,0.10771660,0.43489142
-5.57978989,2.13002467,1.12075281,0.41719236,0.08205897,0.50366801,0.10307705,0.41968915
-5.57378689,2.05092050,1.09099442,0.39946850,0.07911875,0.48886147,0.09822832,0.40307792
-5.56778389,1.96503147,1.05597536,0.38070620,0.07586619,0.47198698,0.09320832,0.38521570
-5.56178089,1.87324920,1.01616539,0.36108461,0.07234065,0.45324647,0.08805635,0.36628225
-5.55577789,1.77656422,0.97212677,0.34079472,0.06858574,0.43287548,0.08281289,0.34647640
-5.54977489,1.67604867,0.92450062,0.32003667,0.06464842,0.41113834,0.07751935,0.32601245
-5.54377189,1.57283574,0.87399070,0.29901647,0.06057780,0.38832242,0.07221761,0.30511603
-5.53776888,1.46809682,0.82134532,0.27794249,0.05642400,0.36473154,0.06694955,0.28401939
-5.53176588,1.36301707,0.76733833,0.25702168,0.05223695,0.34067896,0.06175647,0.26295660
-5.52576288,1.25877087,0.71274991,0.23645584,0.04806526,0.31648016,0.05667850,0.24215867
-5.51975988,1.15649794,0.65834795,0.21643793,0.04395510,0.29244574,0.05175399,0.22184894
-5.51375688,1.05728135,0.60487101,0.19714881,0.03994933,0.26887473,0.04701892,0.20223893
-5.50775388,0.96212831,0.55301315,0.17875439,0.03608667,0.24604858,0.04250647,0.18352483
-5.50175088,0.87195444,0.50341143,0.16140332,0.03240118,0.22422593,0.03824659,0.16588482
-5.49574787,0.78757201,0.45663617,0.14522546,0.02892183,0.20363848,0.03426578,0.14947715
-5.48974487,0.70968239,0.41318419,0.13033091,0.02567238,0.18448788,0.03058697,0.13443923
-5.48374187,0.63887273,0.37347507,0.11680988,0.02267142,0.16694378,0.02722961,0.12088748
-5.47773887,0.57561654,0.33785001,0.10473309,0.01993256,0.15114291,0.02420982,0.10891804
-5.47173587,0.52027771,0.30657331,0.09415285,0.01746488,0.13718918,0.02154076,0.09860804
-5.46573287,0.47311735,0.27983561,0.08510448,0.01527337,0.12515457,0.01923302,0.09001748
-5.45972986,0.43430268,0.25775889,0.07760816,0.01335960,0.11508073,0.01729512,0.08319128
-5.45372686,0.40391712,0.24040226,0.07167087,0.01172231,0.10698111,0.01573405,0.07816151
-5.44772386,0.38197075,0.22776839,0.06728843,0.01035812,0.10084342,0.01455573,0.07494950
-5.44172086,0.36841039,0.21980989,0.06444733,0.00926215,0.09663218,0.01376546,0.07356771
-5.43571786,0.36312857,0.21643538,0.06312636,0.00842859,0.09429139,0.01336827,0.07402109
-5.42971486,0.36597086,0.21751479,0.06329795,0.00785118,0.09374700,0.01336910,0.07630797
-5.42371186,0.37674104,0.22288384,0.06492896,0.00752360,0.09490929,0.01377288,0.08042022
-5.41770885,0.39520407,0.23234748,0.06798108,0.00743968,0.09767484,0.01458428,0.08634277
-5.41170585,0.42108659,0.24568223,0.07241073,0.00759354,0.10192841,0.01580748,0.09405244
-5.40570285,0.45407516,0.26263763,0.07816847,0.00797949,0.10754440,0.01744554,0.10351612
-5.39969985,0.49381264,0.28293682,0.08519802,0.00859196,0.11438812,0.01949973,0.11468847
-5.39369685,0.53989287,0.30627658,0.09343493,0.00942513,0.12231688,0.02196861,0.12750912
-5.38769385,0.59185447,0.33232705,0.10280507,0.01047258,0.13118091,0.02484714,0.14189980
-5.38169085,0.64917437,0.36073137,0.11322295,0.01172682,0.14082427,0.02812555,0.15776138
-5.37568784,0.71126162,0.39110571,0.12459019,0.01317885,0.15108573,0.03178834,0.17497118
-5.36968484,0.77745251,0.42303989,0.13679413,0.01481760,0.16179974,0.03581332,0.19338070
-5.36368184,0.84700750,0.45609881,0.14970682,0.01662949,0.17279757,0.04017077,0.21281411
-5.35767884,0.91911081,0.48982512,0.16318455,0.01859808,0.18390862,0.04482278,0.23306763
-5.35167584,0.99287324,0.52374307,0.17706792,0.02070371,0.19496195,0.04972295,0.25391001
-5.34567284,1.06733858,0.55736391,0.19118281,0.02292347,0.20578814,0.05481629,0.27508428
-5.33966983,1.14149413,0.59019257,0.20534199,0.02523113,0.21622133,0.06003961,0.29631081
-5.33366683,1.21428524,0.62173590,0.21934772,0.02759746,0.22610153,0.06532227,0.31729178
-5.32766383,1.28463390,0.65151206,0.23299513,0.02999062,0.23527724,0.07058728,0.33771692
-5.32166083,1.35146101,0.67906094,0.24607641,0.03237683,0.24360815,0.07575294,0.35727048
-5.31565783,1.41371179,0.70395539,0.25838570,0.03472123,0.25096803,0.08073467,0.37563920
-5.30965483,1.47038356,0.72581274,0.26972451,0.03698896,0.25724764,0.08544730,0.39252098
-5.30365183,1.52055488,0.74430632,0.27990748,0.03914630,0.26235763,0.08980753,0.40763402
-5.29764882,1.56341514,0.75917640,0.28876839,0.04116211,0.26623133,0.09373652,0.42072596
-5.29164582,1.59829304,0.77024028,0.29616587,0.04300915,0.26882726,0.09716253,0.43158272
-5.28564282,1.62468316,0.77740077,0.30198897,0.04466556,0.27013134,0.10002350,0.44003654
-5.27963982,1.64226894,0.78065303,0.30616198,0.04611624,0.27015870,0.10226944,0.44597296
-5.27363682,1.65094128,0.78008898,0.30864840,0.04735415,0.26895488,0.10386443,0.44933625
-5.26763382,1.65081153,0.77589934,0.30945394,0.04838143,0.26659645,0.10478835,0.45013318
-5.26163082,1.64221824,0.76837287,0.30862821,0.04921030,0.26319098,0.10503803,0.44843470
-5.25562781,1.62572692,0.75789282,0.30626507,0.04986371,0.25887614,0.10462784,0.44437559
-5.24962481,1.60212271,0.74493057,0.30250154,0.05037562,0.25381818,0.10358978,0.43815195
-5.24362181,1.57239595,0.73003654,0.29751532,0.05079094,0.24820943,0.10197281,0.43001659
-5.23761881,1.53772074,0.71382861,0.29152086,0.05116509,0.24226514,0.09984179,0.42027252
-5.23161581,1.49942738,0.69697834,0.28476418,0.05156315,0.23621950,0.09727564,0.40926469
-5.22561281,1.45896917,0.68019533,0.27751659,0.05205855,0.23032100,0.09436520,0.39737039
-5.21960980,1.41788478,0.66421023,0.27006740,0.05273144,0.22482709,0.09121055,0.38498854
-5.21360680,1.37775719,0.64975663,0.26271595,0.05366659,0.21999839,0.08791808,0.37252830
-5.20760380,1.34017046,0.63755254,0.25576324,0.05495105,0.21609244,0.08459729,0.36039750
-5.20160080,1.30666565,0.62828174,0.24950326,0.05667141,0.21335712,0.08135755,0.34899100
-5.19559780,1.27869706,0.62257553,0.24421439,0.05891091,0.21202398,0.07830479,0.33867966
-5.18959480,1.25758997,0.62099523,0.24015117,0.06174632,0.21230153,0.07553835,0.32979998
-5.18359180,1.24450125,0.62401584,0.23753650,0.06524480,0.21436871,0.07314803,0.32264491
-5.17758879,1.24038363,0.63201128,0.23655465,0.06946081,0.21836861,0.07121140,0.31745581
-5.17158579,1.24595475,0.64524144,0.23734523,0.07443307,0.22440285,0.06979150,0.31441601
-5.16558279,1.26167180,0.66384146,0.23999822,0.08018184,0.23252648,0.06893503,0.31364594
-5.15957979,1.28771259,0.68781354,0.24455031,0.08670662,0.24274394,0.06867092,0.31519985
-5.15357679,1.32396352,0.71702145,0.25098263,0.09398421,0.25500595,0.06900950,0.31906444
-5.14757379,1.37001516,0.75118826,0.25921997,0.10196752,0.26920780,0.06994221,0.32515907
-5.14157079,1.42516570,0.78989732,0.26913149,0.11058501,0.28518896,0.07144186,0.33333782
-5.13556778,1.48843266,0.83259687,0.28053315,0.11974098,0.30273435,0.07346341,0.34339322
-5.12956478,1.55857272,0.87860834,0.29319160,0.12931670,0.32157724,0.07594537,0.35506157
-5.12356178,1.63410984,0.92713855,0.30682971,0.13917244,0.34140394,0.07881166,0.36802985
-5.11755878,1.71337095,0.97729571,0.32113350,0.14915043,0.36186022,0.08197390,0.38194396
-5.11155578,1.79452890,1.02810908,0.33576046,0.15907856,0.38255940,0.08533425,0.39641829
-5.10555278,1.87565155,1.07855207,0.35034896,0.16877499,0.40309199,0.08878839,0.41104628
-5.09954977,1.95475589,1.12756829,0.36452857,0.17805323,0.42303667,0.09222891,0.42541177
-5.09354677,2.02986562,1.17409988,0.37793093,0.18672785,0.44197224,0.09554876,0.43910094
-5.08754377,2.09907058,1.21711745,0.39020099,0.19462025,0.45949026,0.09864479,0.45171437
-5.08154077,2.16058598,1.25565054,0.40100800,0.20156465,0.47520786,0.10142115,0.46287901
-5.07553777,2.21280939,1.28881769,0.41005612,0.20741372,0.48878038,0.10379258,0.47225958
-5.06953477,2.25437334,1.31585496,0.41709404,0.21204386,0.49991315,0.10568733,0.47956905
-5.06353177,2.28419158,1.33614167,0.42192335,0.21535970,0.50837209,0.10704968,0.48457791
-5.05752876,2.30149693,1.34922235,0.42440536,0.21729778,0.51399257,0.10784195,0.48712168
-5.05152576,2.30586918,1.35482394,0.42446586,0.21782910,0.51668617,0.10804592,0.48710654
-5.04552276,2.29725169,1.35286716,0.42209789,0.21696047,0.51644490,0.10766362,0.48451276
-5.03951976,2.27595590,1.34347173,0.41736217,0.21473463,0.51334280,0.10671741,0.47939570
-5.03351676,2.24265325,1.32695474,0.41038519,0.21122898,0.50753459,0.10524939,0.47188450
-5.02751376,2.19835486,1.30382227,0.40135516,0.20655319,0.49925155,0.10332012,0.46217814
-5.02151076,2.14437930,1.27475439,0.39051567,0.20084549,0.48879460,0.10100678,0.45053939
-5.01550775,2.08231002,1.24058391,0.37815767,0.19426813,0.47652486,0.09840071,0.43728644
-5.00950475,2.01394364,1.20226979,0.36460971,0.18700190,0.46285198,0.09560447,0.42278291
-5.00350175,1.94123122,1.16086604,0.35022716,0.17924010,0.44822083,0.09272862,0.40742620
-4.99749875,1.86621471,1.11748737,0.33538051,0.17118224,0.43309673,0.08988813,0.39163494
-4.99149575,1.79096082,1.07327284,0.32044345,0.16302754,0.41795011,0.08719876,0.37583575
-4.98549275,1.71749482,1.02934885,0.30578097,0.15496870,0.40324093,0.08477330,0.36044989
-4.97948974,1.64773650,0.98679298,0.29173806,0.14718601,0.38940353,0.08271804,0.34588023
-4.97348674,1.58344064,0.94659978,0.27862926,0.13984204,0.37683238,0.08112929,0.33249894
-4.96748374,1.52614370,0.90965005,0.26672950,0.13307723,0.36586938,0.08009031,0.32063638
-4.96148074,1.47711875,0.87668433,0.25626643,0.12700621,0.35679291,0.07966860,0.31057142
-4.95547774,1.43733965,0.84828178,0.24741452,0.12171530,0.34980928,0.07991358,0.30252357
-4.94947474,1.40745570,0.82484493,0.24029106,0.11726095,0.34504655,0.08085488,0.29664704
-4.94347174,1.38777718,0.80659084,0.23495402,0.11366931,0.34255121,0.08250115,0.29302702
-4.93746873,1.37827216,0.79354877,0.23140201,0.11093675,0.34228751,0.08483947,0.29167806
-4.93146573,1.37857431,0.78556443,0.22957605,0.10903147,0.34413975,0.08783539,0.29254469
-4.92546273,1.38800131,0.78231033,0.22936309,0.10789589,0.34791711,0.09143356,0.29550420
-4.91945973,1.40558297,0.78330195,0.23060129,0.10744977,0.35336105,0.09555907,0.30037140
-4.91345673,1.43009809,0.78791894,0.23308656,0.10759404,0.36015498,0.10011926,0.30690523
-4.90745373,1.46011855,0.79543040,0.23658030,0.10821498,0.36793564,0.10500614,0.31481701
-4.90145073,1.49405928,0.80502348,0.24081810,0.10918875,0.37630614,0.11009934,0.32377993
-4.89544772,1.53023221,0.81583394,0.24551886,0.11038602,0.38484983,0.11526941,0.33343965
-4.88944472,1.56690254,0.82697784,0.25039436,0.11167653,0.39314473,0.12038145,0.34342553
-4.88344172,1.60234532,0.83758295,0.25515861,0.11293355,0.40077797,0.12529902,0.35336223
-4.87743872,1.63490057,0.84681888,0.25953703,0.11403788,0.40735959,0.12988808,0.36288121
-4.87143572,1.66302508,0.85392496,0.26327486,0.11488148,0.41253544,0.13402095,0.37163188
-4.86543272,1.68533926,0.85823476,0.26614471,0.11537047,0.41599852,0.13758009,0.37929200
-4.85942971,1.70066750,0.85919664,0.26795305,0.11542754,0.41749850,0.14046157,0.38557700
-4.85342671,1.70807089,0.85638962,0.26854525,0.11499361,0.41684909,0.14257817,0.39024796
-4.84742371,1.70687136,0.84953425,0.26780935,0.11402883,0.41393299,0.14386189,0.39311809
-4.84142071,1.69666664,0.83849823,0.26567815,0.11251279,0.40870439,0.14426589,0.39405732
-4.83541771,1.67733582,0.82329685,0.26212989,0.11044412,0.40118896,0.14376570,0.39299522
-4.82941471,1.64903570,0.80408845,0.25718735,0.10783944,0.39148138,0.14235969,0.38992195
-4.82341171,1.61218843,0.78116539,0.25091556,0.10473179,0.37974074,0.14006882,0.38488731
-4.81740870,1.56746119,0.75494104,0.24341831,0.10116856,0.36618395,0.13693563,0.37799816
-4.81140570,1.51573908,0.72593358,0.23483355,0.09720919,0.35107757,0.13302254,0.36941416
-4.80540270,1.45809251,0.69474728,0.22532792,0.09292255,0.33472841,0.12840959,0.35934210
-4.79939970,1.39574048,0.66205221,0.21509071,0.08838429,0.31747341,0.12319164,0.34802911
-4.79339670,1.33001135,0.62856310,0.20432748,0.08367417,0.29966912,0.11747518,0.33575493
-4.78739370,1.26230244,0.59501815,0.19325349,0.07887350,0.28168121,0.11137491,0.32282361
-4.78139070,1.19404001,0.56215853,0.18208733,0.07406277,0.26387444,0.10501022,0.30955483
-4.77538769,1.12664083,0.53070902,0.17104479,0.06931954,0.24660336,0.09850161,0.29627507
-4.76938469,1.06147645,0.50136042,0.16033329,0.06471661,0.23020394,0.09196734,0.28330906
-4.76338169,0.99984097,0.47475395,0.15014688,0.06032056,0.21498647,0.08552030,0.27097150
-4.75737869,0.94292309,0.45146783,0.14066199,0.05619059,0.20122962,0.07926520,0.25955937
-4.75137569,0.89178276,0.43200635,0.13203399,0.05237775,0.18917597,0.07329624,0.24934493
-4.74537269,0.84733273,0.41679114,0.12439455,0.04892441,0.17902875,0.06769519,0.24056965
-4.73936968,0.81032502,0.40615488,0.11784978,0.04586411,0.17094992,0.06253000,0.23343895
-4.73336668,0.78134225,0.40033714,0.11247925,0.04322157,0.16505935,0.05785396,0.22811813
-4.72736368,0.76079354,0.39948236,0.10833566,0.04101305,0.16143513,0.05370526,0.22472925
-4.72136068,0.74891485,0.40363978,0.10544527,0.03924671,0.16011467,0.05010713,0.22334929
-4.71535768,0.74577329,0.41276517,0.10380891,0.03792333,0.16109663,0.04706832,0.22400941
-4.70935468,0.75127512,0.42672443,0.10340359,0.03703694,0.16434347,0.04458404,0.22669549
-4.70335168,0.76517702,0.44529867,0.10418451,0.03657567,0.16978449,0.04263720,0.23134981
-4.69734867,0.78710029,0.46819096,0.10608758,0.03652262,0.17731918,0.04119994,0.23787399
-4.69134567,0.81654747,0.49503452,0.10903221,0.03685673,0.18682093,0.04023534,0.24613307
-4.68534267,0.85292114,0.52540226,0.11292436,0.03755371,0.19814084,0.03969937,0.25596068
-4.67933967,0.89554414,0.55881753,0.11765979,0.03858689,0.21111164,0.03954285,0.26716516
-4.67333667,0.94368093,0.59476594,0.12312739,0.03992813,0.22555157,0.03971359,0.27953649
-4.66733367,0.99655945,0.63270788,0.12921256,0.04154863,0.24126826,0.04015836,0.29285390
-4.66133067,1.05339278,0.67209158,0.13580041,0.04341963,0.25806237,0.04082497,0.30689376
-4.65532766,1.11340007,0.71236633,0.14277887,0.04551307,0.27573102,0.04166412,0.32143759
-4.64932466,1.17582594,0.75299527,0.15004150,0.04780211,0.29407095,0.04263117,0.33627994
-4.64332166,1.23995779,0.79346760,0.15748984,0.05026153,0.31288134,0.04368766,0.35123557
-4.63731866,1.30514030,0.83330959,0.16503546,0.05286790,0.33196611,0.04480263,0.36614589
-4.63131566,1.37078671,0.87209393,0.17260132,0.05559971,0.35113593,0.04595355,0.38088416
-4.62531266,1.43638627,0.90944724,0.18012266,0.05843721,0.37020966,0.04712706,0.39535923
-4.61930965,1.50150786,0.94505523,0.18754724,0.06136219,0.38901540,0.04831923,0.40951760
-4.61330665,1.56579945,0.97866548,0.19483495,0.06435754,0.40739115,0.04953551,0.42334365
-4.60730365,1.62898373,1.01008762,0.20195692,0.06740674,0.42518508,0.05079030,0.43685795
-4.60130065,1.69085015,1.03919104,0.20889406,0.07049323,0.44225555,0.05210614,0.45011371
-4.59529765,1.75124396,1.06590039,0.21563518,0.07359980,0.45847102,0.05351249,0.46319147
-4.58929465,1.81005289,1.09018889,0.22217487,0.07670788,0.47370980,0.05504432,0.47619220
-4.58329165,1.86719243,1.11207019,0.22851113,0.07979705,0.48785992,0.05674030,0.48922929
-4.57728864,1.92259046,1.13158908,0.23464302,0.08284446,0.50081907,0.05864089,0.50241955
-4.57128564,1.97617235,1.14881157,0.24056842,0.08582461,0.51249483,0.06078621,0.51587396
-4.56528264,2.02784727,1.16381504,0.24628202,0.08870914,0.52280502,0.06321393,0.52968836
-4.55927964,2.07749664,1.17667883,0.25177366,0.09146700,0.53167839,0.06595717,0.54393480
-4.55327664,2.12496530,1.18747596,0.25702717,0.09406474,0.53905551,0.06904250,0.55865387
-4.54727364,2.17005588,1.19626618,0.26201969,0.09646707,0.54488977,0.07248820,0.57384842
-4.54127064,2.21252670,1.20309079,0.26672150,0.09863765,0.54914851,0.07630270,0.58947916
-4.53526763,2.25209312,1.20796950,0.27109645,0.10054008,0.55181403,0.08048347,0.60546222
-4.52926463,2.28843225,1.21089915,0.27510279,0.10213897,0.55288446,0.08501625,0.62166895
-4.52326163,2.32119065,1.21185458,0.27869452,0.10340121,0.55237427,0.08987467,0.63792792
-4.51725863,2.34999436,1.21079114,0.28182295,0.10429710,0.55031445,0.09502037,0.65402905
-4.51125563,2.37446089,1.20764893,0.28443856,0.10480167,0.54675205,0.10040352,0.66972981
-4.50525263,2.39421208,1.20235817,0.28649292,0.10489571,0.54174933,0.10596374,0.68476292
-4.49924962,2.40888754,1.19484547,0.28794062,0.10456676,0.53538219,0.11163142,0.69884551
-4.49324662,2.41815769,1.18504062,0.28874106,0.10380985,0.52773827,0.11732938,0.71168909
-4.48724362,2.42173591,1.17288344,0.28886010,0.10262810,0.51891445,0.12297470,0.72300991
-4.48124062,2.41938944,1.15833033,0.28827137,0.10103289,0.50901425,0.12848086,0.73253932
-4.47523762,2.41094851,1.14136036,0.28695737,0.09904400,0.49814495,0.13375993,0.74003358
-4.46923462,2.39631368,1.12198045,0.28491018,0.09668927,0.48641490,0.13872481,0.74528282
-4.46323162,2.37546123,1.10022954,0.28213191,0.09400418,0.47393100,0.14329145,0.74811868
-4.45722861,2.34844674,1.07618177,0.27863489,0.09103115,0.46079658,0.14738103,0.74842050
-4.45122561,2.31540699,1.04994843,0.27444154,0.08781868,0.44710993,0.15092191,0.74611979
-4.44522261,2.27656045,1.02167881,0.26958414,0.08442036,0.43296343,0.15385146,0.74120295
-4.43921961,2.23220654,0.99156006,0.26410443,0.08089384,0.41844343,0.15611765,0.73371222
-4.43321661,2.18272393,0.95981614,0.25805312,0.07729968,0.40363086,0.15768036,0.72374489
-4.42721361,2.12856821,0.92670593,0.25148934,0.07370025,0.38860256,0.15851240,0.71145102
-4.42121061,2.07026877,0.89252074,0.24448010,0.07015864,0.37343316,0.15860032,0.69702978
-4.41520760,2.00842527,0.85758135,0.23709968,0.06673762,0.35819748,0.15794483,0.68072461
-4.40920460,1.94370348,0.82223468,0.22942907,0.06349866,0.34297313,0.15656096,0.66281751
-4.40320160,1.87683044,0.78685010,0.22155532,0.06050100,0.32784329,0.15447791,0.64362262
-4.39719860,1.80858873,0.75181573,0.21357087,0.05780080,0.31289930,0.15173863,0.62347930
-4.39119560,1.73980978,0.71753445,0.20557271,0.05545034,0.29824298,0.14839904,0.60274495
-4.38519260,1.67136587,0.68441993,0.19766146,0.05349722,0.28398854,0.14452704,0.58178772
-4.37918959,1.60416067,0.65289252,0.18994026,0.05198364,0.27026377,0.14020121,0.56097916
-4.37318659,1.53911833,0.62337515,0.18251341,0.05094566,0.25721058,0.13550923,0.54068702
-4.36718359,1.47717084,0.59628913,0.17548484,0.05041241,0.24498481,0.13054608,0.52126829
-4.36118059,1.41924399,0.57204992,0.16895635,0.05040544,0.23375511,0.12541206,0.50306253
-4.35517759,1.36624191,0.55106296,0.16302562,0.05093792,0.22370121,0.12021055,0.48638551
-4.34917459,1.31903068,0.53371940,0.15778412,0.05201399,0.21501138,0.11504567,0.47152345
-4.34317159,1.27842124,0.52039203,0.15331487,0.05362813,0.20787926,0.11001985,0.45872774
-4.33716858,1.24515233,0.51143120,0.14969026,0.05576460,0.20250027,0.10523134,0.44821039
-4.33116558,1.21987388,0.50716098,0.14696984,0.05839708,0.19906749,0.10077173,0.44014029
-4.32516258,1.20313154,0.50787548,0.14519843,0.06148847,0.19776740,0.09672360,0.43464035
-4.31915958,1.19535290,0.51383532,0.14440433,0.06499096,0.19877535,0.09315830,0.43178569
-4.31315658,1.19683604,0.52526439,0.14459805,0.06884635,0.20225109,0.09013393,0.43160293
-4.30715358,1.20774075,0.54234663,0.14577140,0.07298674,0.20833432,0.08769372,0.43407062
